Orthogroup	DSER.longest_only	DHYD.longest_only
OG0007937	LOC110176970|XP_020799136.1|DSER	LOC111602517|XP_023175368.1|DHYD
OG0007938	LOC110183427|XP_020807368.1|DSER	LOC111600750|XP_023172800.2|DHYD
OG0007939	LOC110187559|XP_020812607.1|DSER	LOC111602170|XP_023174900.2|DHYD
OG0007940	LOC110187603|XP_020812654.1|DSER	LOC111602169|XP_023174895.2|DHYD
OG0007941	LOC110177722|XP_020800265.1|DSER	LOC111600126|XP_023171858.2|DHYD
OG0007942	LOC110179576|XP_020802825.1|DSER	LOC111595969|XP_023165715.1|DHYD
OG0007943	LOC110185894|XP_020810564.1|DSER	LOC111592662|XP_023160782.2|DHYD
OG0007944	LOC110177575|XP_020800012.1|DSER	LOC111596850|XP_023167053.2|DHYD
OG0007945	LOC110183304|XP_020807202.1|DSER	LOC111591948|XP_023159649.2|DHYD
OG0007947	LOC110185685|XP_020810311.1|DSER	LOC111592560|XP_023160626.2|DHYD
OG0007948	LOC110185949|XP_020810625.1|DSER	LOC111596331|XP_023166264.2|DHYD
OG0007949	LOC110183525|XP_020807477.1|DSER	LOC111593402|XP_023161891.2|DHYD
OG0007950	LOC110187283|XP_020812331.1|DSER	LOC111596087|XP_023165915.2|DHYD
OG0007951	LOC110182368|XP_020806068.1|DSER	LOC111599392|XP_023170797.1|DHYD
OG0007952	LOC110179170|XP_020802228.1|DSER	LOC111601873|XP_023174483.1|DHYD
OG0007953	LOC110185878|XP_020810549.1|DSER, LOC110183439|XP_020807381.1|DSER	LOC111592096|XP_023159890.1|DHYD
OG0007954	LOC110185965|XP_020810642.1|DSER	LOC111596348|XP_023166307.2|DHYD
OG0007955	LOC110183205|XP_020807077.1|DSER	LOC111598476|XP_023169503.2|DHYD
OG0007956	LOC110181323|XP_020804700.1|DSER	LOC111594353|XP_023163381.1|DHYD
OG0007957	LOC110183385|XP_020807310.1|DSER	LOC111603988|XP_023177601.1|DHYD
OG0007958	LOC110180627|XP_020803972.1|DSER	LOC111593011|XP_023161314.2|DHYD
OG0007959	LOC110178193|XP_020800886.1|DSER	LOC111595562|XP_023165127.2|DHYD
OG0007960	LOC110183314|XP_020807217.1|DSER	LOC111592563|XP_023160629.1|DHYD
OG0007961	LOC110191943|XP_020818622.1|DSER	LOC111602691|XP_023175692.1|DHYD
OG0007962	LOC110179510|XP_020802746.1|DSER	LOC111605017|XP_023179119.1|DHYD
OG0007963	LOC110185608|XP_020810212.1|DSER	LOC111603899|XP_023177484.2|DHYD
OG0007964	LOC110181463|XP_020804870.1|DSER	LOC111592603|XP_023160698.1|DHYD
OG0007965	LOC110185613|XP_020810219.1|DSER	LOC111596275|XP_023166182.1|DHYD
OG0007966	LOC110181153|XP_020804486.1|DSER	LOC111596367|XP_023166332.1|DHYD
OG0007967	LOC110187463|XP_020812510.1|DSER	LOC111600868|XP_023172966.1|DHYD
OG0007968	LOC110179929|XP_020803186.1|DSER	LOC111595794|XP_023165448.2|DHYD
OG0007969	LOC110183361|XP_020807282.1|DSER	LOC111592619|XP_023160723.1|DHYD
OG0007970	LOC110177700|XP_020800188.1|DSER	LOC111599726|XP_023171238.1|DHYD
OG0007971	LOC110182018|XP_020805608.1|DSER	LOC111601813|XP_023174401.2|DHYD
OG0007972	LOC110178329|XP_020801098.1|DSER	LOC111593564|XP_023162193.1|DHYD
OG0007973	LOC110183962|XP_020807977.1|DSER	LOC111599083|XP_030080273.1|DHYD
OG0007974	LOC110183521|XP_020807468.1|DSER	LOC111593462|XP_023161990.1|DHYD
OG0007975	LOC110188037|XP_020813239.1|DSER	LOC111600838|XP_023172911.2|DHYD
OG0007976	LOC110181500|XP_020804929.1|DSER	LOC111603167|XP_023176414.1|DHYD
OG0007977	LOC110176844|XP_020798964.1|DSER	LOC111594930|XP_023164191.2|DHYD
OG0007978	LOC110182317|XP_020806006.1|DSER	LOC111601521|XP_023173899.1|DHYD
OG0007979	LOC110185842|XP_020810509.1|DSER	LOC111592578|XP_023160657.1|DHYD
OG0007980	LOC110176840|XP_020798955.1|DSER	LOC111599156|XP_023170495.1|DHYD
OG0007981	LOC110187094|XP_020812158.1|DSER	LOC111605087|XP_023179197.1|DHYD
OG0007982	LOC110183483|XP_020807420.1|DSER	LOC111592604|XP_023160699.2|DHYD
OG0007983	LOC110178153|XP_020800841.1|DSER	LOC111600537|XP_023172443.2|DHYD
OG0007984	LOC110185673|XP_020810295.1|DSER	LOC111594109|XP_023163034.2|DHYD
OG0007985	LOC110188775|XP_020814275.1|DSER	LOC111594735|XP_023163937.2|DHYD
OG0007986	LOC110184829|XP_020809133.1|DSER	LOC111591951|XP_023159653.1|DHYD
OG0007987	LOC110182321|XP_020806010.1|DSER	LOC111596056|XP_023165872.1|DHYD
OG0007988	LOC110185755|XP_020810413.1|DSER	LOC111600428|XP_023172284.1|DHYD
OG0007989	LOC110183348|XP_020807261.1|DSER	LOC111599643|XP_030080063.1|DHYD
OG0007990	LOC110183313|XP_020807216.1|DSER	LOC111592599|XP_023160691.1|DHYD
OG0007991	LOC110178211|XP_020800910.1|DSER	LOC111597796|XP_023168440.2|DHYD
OG0007992	LOC110183877|XP_020807889.1|DSER	LOC111603924|XP_023177517.1|DHYD
OG0007993	LOC110186783|XP_020811715.1|DSER	LOC111594501|XP_023163581.1|DHYD
OG0007994	LOC110183215|XP_020807089.1|DSER	LOC111603927|XP_023177522.2|DHYD
OG0007995	LOC110185973|XP_020810654.1|DSER	LOC111600324|XP_030081029.1|DHYD
OG0007996	LOC110181947|XP_020805542.1|DSER	LOC111600207|XP_023171992.1|DHYD
OG0007997	LOC110185207|XP_020809591.1|DSER	LOC111592338|XP_023160234.1|DHYD
OG0007998	LOC110176890|XP_020799034.1|DSER	LOC111595761|XP_030080253.1|DHYD
OG0007999	LOC110183430|XP_020807370.1|DSER	LOC111601741|XP_023174237.1|DHYD
OG0008000	LOC110183404|XP_020807338.1|DSER	LOC111601095|XP_023173304.2|DHYD
OG0008001	LOC110183916|XP_020807919.1|DSER	LOC111595817|XP_023165491.1|DHYD
OG0008002	LOC110187564|XP_020812612.1|DSER	LOC111599042|XP_023170326.2|DHYD
OG0008003	LOC110183924|XP_020807945.1|DSER	LOC111595859|XP_023165543.1|DHYD
OG0008004	LOC110183502|XP_020807447.1|DSER	LOC111602813|XP_023175881.2|DHYD
OG0008005	LOC110182119|XP_020805787.1|DSER	LOC111603207|XP_023176465.2|DHYD
OG0008006	LOC110191978|XP_020818663.1|DSER	LOC111593478|XP_023162008.1|DHYD
OG0008007	LOC110181755|XP_020805277.1|DSER	LOC111593405|XP_023161893.1|DHYD
OG0008008	LOC110185212|XP_020809601.1|DSER	LOC111592266|XP_023160132.1|DHYD
OG0008009	LOC110181687|XP_020805188.1|DSER	LOC111591881|XP_023159583.1|DHYD
OG0008010	LOC110184248|XP_020808364.1|DSER	LOC111598856|XP_023170059.2|DHYD
OG0008011	LOC110179679|XP_020802953.1|DSER	LOC111600593|XP_023172554.1|DHYD
OG0008012	LOC110189314|XP_020815014.1|DSER	LOC111597053|XP_023167339.2|DHYD
OG0008013	LOC110191709|XP_020818286.1|DSER	LOC111592844|XP_023161048.2|DHYD
OG0008014	LOC110187711|XP_020812805.1|DSER	LOC111599563|XP_023170999.2|DHYD
OG0008015	LOC110190243|XP_020816266.1|DSER	LOC111593137|XP_023161506.2|DHYD
OG0008016	LOC110190246|XP_020816268.1|DSER	LOC111593138|XP_023161507.1|DHYD
OG0008017	LOC110181568|XP_020805017.1|DSER	LOC111593461|XP_023161989.1|DHYD
OG0008018	LOC110182486|XP_020806193.1|DSER	LOC111601839|XP_030079394.1|DHYD
OG0008019	LOC110176022|XP_020797892.1|DSER	LOC111593456|XP_023161981.2|DHYD
OG0008020	LOC110187788|XP_020812919.1|DSER	LOC111602056|XP_023174737.2|DHYD
OG0008021	LOC110184348|XP_020808503.1|DSER	LOC111601623|XP_023174060.2|DHYD
OG0008022	LOC110186759|XP_020811680.1|DSER	LOC111603282|XP_023176563.2|DHYD
OG0008023	LOC110179517|XP_020802753.1|DSER	LOC111601907|XP_023174523.2|DHYD
OG0008024	LOC110179529|XP_020802768.1|DSER	LOC111601945|XP_023174569.2|DHYD
OG0008025	LOC110182455|XP_020806148.1|DSER	LOC111601841|XP_023174442.2|DHYD
OG0008026	LOC110181822|XP_020805379.1|DSER	LOC111601850|XP_023174453.1|DHYD
OG0008027	LOC110184313|XP_020808460.1|DSER	LOC111598558|XP_023169665.2|DHYD
OG0008028	LOC110188116|XP_020813349.1|DSER	LOC111595773|XP_023165426.1|DHYD
OG0008029	LOC110186139|XP_020810848.1|DSER	LOC111593596|XP_023162221.2|DHYD
OG0008030	LOC110187747|XP_020812864.1|DSER	LOC111604877|XP_023178882.2|DHYD
OG0008031	LOC110185731|XP_020810375.1|DSER	LOC111602229|XP_023174978.1|DHYD
OG0008032	LOC110186996|XP_020812015.1|DSER	LOC111594572|XP_023163698.1|DHYD
OG0008033	LOC110186512|XP_020811368.1|DSER	LOC111592005|XP_023159753.2|DHYD
OG0008034	LOC110176576|XP_020798647.1|DSER	LOC111594979|XP_023164247.2|DHYD
OG0008035	LOC110176114|XP_020798010.1|DSER	LOC111605131|XP_023179267.2|DHYD
OG0008036	LOC110186432|XP_020811274.1|DSER	LOC111604810|XP_023178798.2|DHYD
OG0008037	LOC110186787|XP_020811724.1|DSER	LOC111604800|XP_030078780.1|DHYD
OG0008038	LOC110180541|XP_020803890.1|DSER	LOC111601851|XP_023174454.2|DHYD
OG0008039	LOC110177258|XP_020799568.1|DSER	LOC111600754|XP_023172801.2|DHYD
OG0008040	LOC110186260|XP_020811026.1|DSER	LOC111594472|XP_023163541.2|DHYD
OG0008041	LOC110181865|XP_020805444.1|DSER	LOC111592352|XP_023160277.2|DHYD
OG0008042	LOC110190441|XP_020816592.1|DSER	LOC111601413|XP_023173743.2|DHYD
OG0008043	LOC110183260|XP_020807145.1|DSER	LOC111596812|XP_023166946.2|DHYD
OG0008044	LOC110182592|XP_020806305.1|DSER	LOC111593496|XP_030079407.1|DHYD
OG0008045	LOC110175944|XP_020797789.1|DSER	LOC111601846|XP_023174449.2|DHYD
OG0008046	LOC110177115|XP_020799319.1|DSER	LOC111600734|XP_023172778.2|DHYD
OG0008047	LOC110190866|XP_020817175.1|DSER	LOC111601310|XP_023173599.1|DHYD
OG0008048	LOC110177236|XP_020799530.1|DSER	LOC111600733|XP_023172777.1|DHYD
OG0008049	LOC110190865|XP_020817173.1|DSER	LOC111601297|XP_023173579.2|DHYD
OG0008050	LOC110186596|XP_020811483.1|DSER	LOC111596678|XP_023166750.2|DHYD
OG0008051	LOC110186606|XP_020811497.1|DSER	LOC111598340|XP_023169314.1|DHYD
OG0008052	LOC110191745|XP_020818340.1|DSER	LOC111601525|XP_023173912.2|DHYD
OG0008053	LOC110179903|XP_020803159.1|DSER	LOC111600820|XP_023172888.2|DHYD
OG0008054	LOC110183504|XP_020807449.1|DSER	LOC111597273|XP_023167655.1|DHYD
OG0008055	LOC110181748|XP_020805267.1|DSER	LOC111601819|XP_023174407.1|DHYD
OG0008056	LOC110182450|XP_020806143.1|DSER	LOC111600578|XP_023172571.1|DHYD
OG0008057	LOC110187768|XP_020812888.1|DSER	LOC111604948|XP_023178987.2|DHYD
OG0008058	LOC110176411|XP_020798409.1|DSER	LOC111601497|XP_023173853.2|DHYD
OG0008059	LOC110177121|XP_020799327.1|DSER	LOC111598582|XP_023169656.2|DHYD
OG0008060	LOC110189938|XP_020815886.1|DSER	LOC111601368|XP_023173674.1|DHYD
OG0008061	LOC110184334|XP_020808489.1|DSER	LOC111591995|XP_023159724.2|DHYD
OG0008062	LOC110187019|XP_020812043.1|DSER	LOC111604036|XP_023177661.1|DHYD
OG0008063	LOC110190443|XP_020816605.1|DSER	LOC111601415|XP_023173746.2|DHYD
OG0008064	LOC110179476|XP_020802708.1|DSER	LOC111592717|XP_023160873.1|DHYD
OG0008065	LOC110187098|XP_020812161.1|DSER	LOC111596789|XP_023166910.1|DHYD
OG0008066	LOC110180374|XP_020803700.1|DSER	LOC111597436|XP_023167909.1|DHYD
OG0008067	LOC110181835|XP_020805398.1|DSER	LOC111605317|XP_023179548.1|DHYD
OG0008068	LOC110181829|XP_020805392.1|DSER	LOC111592360|XP_023160286.2|DHYD
OG0008069	LOC110191714|XP_020818290.1|DSER	LOC111603255|XP_023176530.2|DHYD
OG0008070	LOC110177238|XP_020799531.1|DSER	LOC111600735|XP_023172779.1|DHYD
OG0008071	LOC110183527|XP_020807480.1|DSER	LOC111593417|XP_023161927.2|DHYD
OG0008072	LOC110180117|XP_020803415.1|DSER	LOC111595559|XP_023165163.2|DHYD
OG0008073	LOC110176020|XP_020797890.1|DSER	LOC111600191|XP_023171968.1|DHYD
OG0008074	LOC110175916|XP_020797751.1|DSER	LOC111600188|XP_023171964.2|DHYD
OG0008075	LOC110177819|XP_020800368.1|DSER	LOC111601229|XP_030082011.1|DHYD
OG0008076	LOC110180205|XP_020803521.1|DSER	LOC111605608|XP_030079682.1|DHYD
OG0008077	LOC110187793|XP_020812924.1|DSER	LOC111600830|XP_023172901.1|DHYD
OG0008078	LOC110181935|XP_020805531.1|DSER	LOC111598102|XP_023168922.2|DHYD
OG0008079	LOC110187026|XP_020812050.1|DSER	LOC111604044|XP_023177668.1|DHYD
OG0008080	LOC110180191|XP_020803507.1|DSER	LOC111596800|XP_023166928.1|DHYD
OG0008081	LOC110180202|XP_020803515.1|DSER	LOC111593507|XP_023162060.1|DHYD
OG0008082	LOC110187003|XP_020812022.1|DSER	LOC111595870|XP_023165969.1|DHYD
OG0008083	LOC110188026|XP_020813223.1|DSER	LOC111604846|XP_023178846.1|DHYD
OG0008084	LOC110190059|XP_020816027.1|DSER	LOC111598227|XP_023169155.1|DHYD
OG0008085	LOC110176523|XP_020798559.1|DSER	LOC111601392|XP_023173704.1|DHYD
OG0008086	LOC110187667|XP_020812745.1|DSER	LOC111604821|XP_023178811.1|DHYD
OG0008087	LOC110184276|XP_020808405.1|DSER	LOC111598457|XP_023169481.2|DHYD
OG0008088	LOC110181786|XP_020805325.1|DSER	LOC111605309|XP_023179536.2|DHYD
OG0008089	LOC110186967|XP_020811977.1|DSER	LOC111595389|XP_023164859.1|DHYD
OG0008090	LOC110179633|XP_020802903.1|DSER	LOC111601891|XP_023174502.2|DHYD
OG0008091	LOC110191424|XP_020817940.1|DSER	LOC111604195|XP_023177919.2|DHYD
OG0008092	LOC110188425|XP_020813809.1|DSER	LOC111602042|XP_023174718.2|DHYD
OG0008093	LOC110184326|XP_020808481.1|DSER	LOC111602396|XP_023175179.2|DHYD
OG0008094	LOC110183994|XP_020808009.1|DSER	LOC111603765|XP_023177266.2|DHYD
OG0008095	LOC110186434|XP_020811276.1|DSER	LOC111596452|XP_023166445.2|DHYD
OG0008096	LOC110183403|XP_020807337.1|DSER	LOC111592993|XP_023161264.2|DHYD
OG0008097	LOC110184345|XP_020808499.1|DSER	LOC111603116|XP_023176355.1|DHYD
OG0008098	LOC110182780|XP_020806564.1|DSER	LOC111599824|XP_023171381.2|DHYD
OG0008099	LOC110184640|XP_020808897.1|DSER	LOC111605686|XP_023180125.2|DHYD
OG0008100	LOC110184495|XP_020808713.1|DSER	LOC111593330|XP_023161808.2|DHYD
OG0008101	LOC110180640|XP_020803992.1|DSER	LOC111593053|XP_023161394.2|DHYD
OG0008102	LOC110191927|XP_020818587.1|DSER	LOC111602954|XP_023176095.1|DHYD
OG0008103	LOC110180634|XP_020803984.1|DSER	LOC111600210|XP_023171998.2|DHYD
OG0008104	LOC110176263|XP_020798236.1|DSER	LOC111595100|XP_023164434.1|DHYD
OG0008105	LOC110188091|XP_020813306.1|DSER	LOC111605446|XP_023179731.2|DHYD
OG0008106	LOC110190417|XP_020816546.1|DSER	LOC111592862|XP_023161076.1|DHYD
OG0008107	LOC110186584|XP_020811461.1|DSER	LOC111592045|XP_023159809.1|DHYD
OG0008108	LOC110176166|XP_020798062.1|DSER	LOC111597358|XP_023167780.2|DHYD
OG0008109	LOC110181576|XP_020805027.1|DSER	LOC111604046|XP_023177672.1|DHYD
OG0008110	LOC110181541|XP_020804982.1|DSER	LOC111593447|XP_023161970.2|DHYD
OG0008111	LOC110185510|XP_020810063.1|DSER	LOC111593650|XP_023162303.1|DHYD
OG0008112	LOC110180472|XP_020803813.1|DSER	LOC111604071|XP_023177717.2|DHYD
OG0008113	LOC110187115|XP_020812183.1|DSER	LOC111593421|XP_023161933.1|DHYD
OG0008114	LOC110187100|XP_020812165.1|DSER	LOC111593420|XP_023161932.1|DHYD
OG0008115	LOC110184205|XP_020808311.1|DSER	LOC111594244|XP_030081748.1|DHYD
OG0008116	LOC110179720|XP_020802993.1|DSER	LOC111595007|XP_030081746.1|DHYD
OG0008117	LOC110182113|XP_020805777.1|DSER	LOC111598282|XP_023169230.2|DHYD
OG0008118	LOC110183070|XP_020806915.1|DSER	LOC111603180|XP_023176431.1|DHYD
OG0008119	LOC110180204|XP_020803518.1|DSER	LOC111593422|XP_030079926.1|DHYD
OG0008120	LOC110181548|XP_020804990.1|DSER	LOC111597372|XP_023167797.1|DHYD
OG0008121	LOC110177306|XP_020799634.1|DSER	LOC111592911|XP_023161132.2|DHYD
OG0008122	LOC110183537|XP_020807496.1|DSER	LOC111597360|XP_023167782.2|DHYD
OG0008123	LOC110179432|XP_020802624.1|DSER	LOC111605119|XP_023179240.1|DHYD
OG0008124	LOC110179546|XP_020802784.1|DSER	LOC111605315|XP_030080101.1|DHYD
OG0008125	LOC110181849|XP_020805416.1|DSER	LOC111596816|XP_023166952.2|DHYD
OG0008126	LOC110178853|XP_020801772.1|DSER	LOC111596763|XP_023166880.1|DHYD
OG0008127	LOC110187152|XP_020812228.1|DSER	LOC111597234|XP_030080072.1|DHYD
OG0008128	LOC110187096|XP_020812159.1|DSER	LOC111596779|XP_023166898.1|DHYD
OG0008129	LOC110179457|XP_020802672.1|DSER	LOC111603182|XP_023176434.2|DHYD
OG0008130	LOC110184125|XP_020808190.1|DSER	LOC111598266|XP_023169210.1|DHYD
OG0008131	LOC110180435|XP_020803765.1|DSER	LOC111602871|XP_023175964.2|DHYD
OG0008132	LOC110186171|XP_020810884.1|DSER	LOC111593356|XP_023161836.2|DHYD
OG0008133	LOC110180326|XP_020803642.1|DSER	LOC111599933|XP_023171594.2|DHYD, LOC115482978|XP_030079452.1|DHYD
OG0008134	LOC110179422|XP_020802609.1|DSER	LOC111604059|XP_030079559.1|DHYD
OG0008135	LOC110188224|XP_020813530.1|DSER	LOC111603666|XP_023177118.2|DHYD
OG0008136	LOC110179151|XP_020802199.1|DSER	LOC111605554|XP_023179885.2|DHYD
OG0008137	LOC110183256|XP_020807140.1|DSER	LOC111605057|XP_023179161.2|DHYD
OG0008138	LOC110190655|XP_020816914.1|DSER	LOC111600469|XP_023172344.2|DHYD
OG0008139	LOC110191322|XP_020817809.1|DSER	LOC111596960|XP_023167188.1|DHYD
OG0008140	LOC110181658|XP_020805123.1|DSER	LOC111596835|XP_023166977.2|DHYD
OG0008141	LOC110176035|XP_020797906.1|DSER	LOC111600177|XP_023171940.2|DHYD
OG0008142	LOC110180109|XP_020803402.1|DSER	LOC111592000|XP_023159733.1|DHYD
OG0008143	LOC110184388|XP_020808553.1|DSER	LOC111598231|XP_023169159.1|DHYD
OG0008144	LOC110182269|XP_020805949.1|DSER	LOC111605270|XP_023179481.1|DHYD
OG0008145	LOC110178202|XP_020800896.1|DSER	LOC111605056|XP_023179196.2|DHYD
OG0008146	LOC110183514|XP_020807459.1|DSER	LOC111602850|XP_023175931.1|DHYD
OG0008147	LOC110183533|XP_020807489.1|DSER	LOC111602864|XP_023175949.2|DHYD
OG0008148	LOC110182062|XP_020805683.1|DSER	LOC111605157|XP_023179308.2|DHYD
OG0008149	LOC110182456|XP_020806150.1|DSER	LOC111602036|XP_023174708.1|DHYD
OG0008150	LOC110181564|XP_020805012.1|DSER	LOC111598153|XP_023169006.1|DHYD
OG0008151	LOC110182084|XP_020805723.1|DSER	LOC111593635|XP_023162276.1|DHYD
OG0008152	LOC110180407|XP_020803720.1|DSER	LOC111604019|XP_030079982.1|DHYD
OG0008153	LOC110176297|XP_020798280.1|DSER	LOC111593838|XP_023162643.2|DHYD
OG0008154	LOC110176249|XP_020798212.1|DSER	LOC111599849|XP_023171415.2|DHYD
OG0008155	LOC110178912|XP_020801850.1|DSER	LOC111592776|XP_023160948.1|DHYD
OG0008156	LOC110186582|XP_020811454.1|DSER	LOC111594636|XP_023163799.2|DHYD
OG0008157	LOC110189873|XP_020815776.1|DSER	LOC111601762|XP_023174270.1|DHYD
OG0008158	LOC110181647|XP_020805120.1|DSER	LOC111596814|XP_023166950.2|DHYD
OG0008159	LOC110185238|XP_020809633.1|DSER	LOC111597446|XP_023167933.2|DHYD
OG0008160	LOC110176395|XP_020798391.1|DSER	LOC111600150|XP_030081234.1|DHYD
OG0008161	LOC110179516|XP_020802752.1|DSER	LOC111592709|XP_023160863.1|DHYD
OG0008162	LOC110181578|XP_020805030.1|DSER	LOC111598277|XP_023169222.2|DHYD
OG0008163	LOC110190824|XP_020817139.1|DSER	LOC111594832|XP_030079052.1|DHYD
OG0008164	LOC110180337|XP_020803655.1|DSER	LOC111593639|XP_023162284.2|DHYD
OG0008165	LOC110179440|XP_020802644.1|DSER	LOC111602415|XP_023175216.1|DHYD
OG0008166	LOC110182527|XP_020806235.1|DSER	LOC111602408|XP_023175204.1|DHYD
OG0008167	LOC110179544|XP_020802783.1|DSER	LOC111593601|XP_023162266.2|DHYD
OG0008168	LOC110179475|XP_020802707.1|DSER	LOC111592931|XP_023161202.1|DHYD
OG0008169	LOC110179468|XP_020802697.1|DSER	LOC111601904|XP_023174518.1|DHYD
OG0008170	LOC110189375|XP_020815082.1|DSER	LOC111597941|XP_023168666.1|DHYD
OG0008171	LOC110184336|XP_020808491.1|DSER	LOC111602836|XP_023175917.1|DHYD
OG0008172	LOC110190287|XP_020816327.1|DSER	LOC111601353|XP_023173653.2|DHYD
OG0008173	LOC110182732|XP_020806491.1|DSER	LOC111602310|XP_023175078.2|DHYD
OG0008174	LOC110189724|XP_020815574.1|DSER	LOC111592225|XP_023160072.1|DHYD
OG0008175	LOC110184302|XP_020808450.1|DSER	LOC111598240|XP_030078952.1|DHYD
OG0008176	LOC110182574|XP_020806282.1|DSER	LOC111592986|XP_023161251.1|DHYD
OG0008177	LOC110187027|XP_020812051.1|DSER	LOC111593657|XP_023162310.2|DHYD
OG0008178	LOC110181507|XP_020804935.1|DSER	LOC111593492|XP_023162024.2|DHYD
OG0008179	LOC110175970|XP_020797823.1|DSER	LOC111593489|XP_023162022.2|DHYD
OG0008180	LOC110179446|XP_020802653.1|DSER	LOC111601927|XP_023174548.1|DHYD
OG0008181	LOC110179447|XP_020802654.1|DSER	LOC111601928|XP_023174549.2|DHYD
OG0008182	LOC110178405|XP_020801205.1|DSER	LOC111598004|XP_023168764.1|DHYD
OG0008183	LOC110190958|XP_020817308.1|DSER	LOC111599721|XP_023171232.1|DHYD
OG0008184	LOC110183350|XP_020807264.1|DSER	LOC111592611|XP_023160711.1|DHYD
OG0008185	LOC110176490|XP_020798523.1|DSER	LOC111601386|XP_023173694.1|DHYD
OG0008186	LOC110179719|XP_020802998.1|DSER	LOC111600688|XP_023172709.2|DHYD
OG0008187	LOC110179801|XP_020803069.1|DSER	LOC111600690|XP_023172711.1|DHYD
OG0008188	LOC110183026|XP_020806872.1|DSER	LOC111599048|XP_023170333.1|DHYD
OG0008189	LOC110185893|XP_020810563.1|DSER	LOC111603901|XP_023177486.1|DHYD
OG0008190	LOC110187324|XP_020812374.1|DSER	LOC111595379|XP_030081454.1|DHYD
OG0008191	LOC110179434|XP_020802630.1|DSER	LOC111598425|XP_023169436.2|DHYD
OG0008192	LOC110180116|XP_020803414.1|DSER	LOC111593419|XP_023161930.2|DHYD
OG0008193	LOC110175925|XP_020797762.1|DSER	LOC111596869|XP_030080035.1|DHYD
OG0008194	LOC110185781|XP_020810443.1|DSER	LOC111598942|XP_023170188.1|DHYD
OG0008195	LOC110189331|XP_020815033.1|DSER	LOC111595426|XP_023164917.2|DHYD
OG0008196	LOC110177280|XP_020799592.1|DSER	LOC111599982|XP_023171645.2|DHYD
OG0008197	LOC110190277|XP_020816310.1|DSER	LOC111600970|XP_030080409.1|DHYD
OG0008198	LOC110179608|XP_020802864.1|DSER	LOC111601930|XP_023174551.2|DHYD
OG0008199	LOC110184294|XP_020808440.1|DSER	LOC111598278|XP_023169224.2|DHYD
OG0008200	LOC110189619|XP_020815417.1|DSER	LOC111597060|XP_023167354.2|DHYD
OG0008201	LOC110178911|XP_020801849.1|DSER	LOC111592775|XP_023160947.2|DHYD
OG0008202	LOC110179027|XP_020802035.1|DSER	LOC111605735|XP_023180204.1|DHYD
OG0008203	LOC110177558|XP_020799990.1|DSER	LOC111595296|XP_023164719.1|DHYD
OG0008204	LOC110182838|XP_020806630.1|DSER	LOC111604733|XP_023178672.1|DHYD
OG0008205	LOC110183223|XP_020807096.1|DSER	LOC111596637|XP_023166694.1|DHYD
OG0008206	LOC110189995|XP_020815952.1|DSER	LOC111598091|XP_023168909.2|DHYD
OG0008207	LOC110176710|XP_020798809.1|DSER	LOC111605710|XP_023180164.1|DHYD
OG0008208	LOC110176331|XP_020798309.1|DSER	LOC111597949|XP_023168679.2|DHYD
OG0008209	LOC110177588|XP_020800031.1|DSER	LOC111595567|XP_023165131.2|DHYD
OG0008210	LOC110190045|XP_020816011.1|DSER	LOC111593655|XP_023162312.2|DHYD
OG0008211	LOC110187298|XP_020812346.1|DSER	LOC111603877|XP_023177456.2|DHYD
OG0008212	LOC110190226|XP_020816245.1|DSER	LOC111605089|XP_023179194.2|DHYD
OG0008213	LOC110179662|XP_020802932.1|DSER	LOC111597411|XP_023167876.1|DHYD
OG0008214	LOC110190699|XP_020816969.1|DSER	LOC111595103|XP_023164437.1|DHYD
OG0008215	LOC110175959|XP_020797807.1|DSER	LOC111604736|XP_023178678.1|DHYD
OG0008216	LOC110178578|XP_020801415.1|DSER	LOC111600954|XP_023173100.1|DHYD
OG0008217	LOC110176051|XP_020797924.1|DSER	LOC111593498|XP_023162033.2|DHYD
OG0008218	LOC110176340|XP_020798321.1|DSER	LOC111597972|XP_023168714.1|DHYD
OG0008219	LOC110182107|XP_020805772.1|DSER	LOC111593009|XP_023161306.2|DHYD
OG0008220	LOC110181513|XP_020804946.1|DSER	LOC111592216|XP_023160060.2|DHYD
OG0008221	LOC110178104|XP_020800773.1|DSER	LOC111595419|XP_030080238.1|DHYD
OG0008222	LOC110190424|XP_020816561.1|DSER	LOC111595341|XP_023164783.2|DHYD
OG0008224	LOC110176700|XP_020798794.1|DSER	LOC111600920|XP_030081836.1|DHYD
OG0008225	LOC110187142|XP_020812215.1|DSER	LOC111602842|XP_023175922.1|DHYD
OG0008226	LOC110182462|XP_020806158.1|DSER	LOC111597439|XP_030079383.1|DHYD
OG0008227	LOC110186361|XP_020811169.1|DSER	LOC111598311|XP_023169273.1|DHYD
OG0008228	LOC110189010|XP_020814622.1|DSER	LOC111592702|XP_023160850.2|DHYD
OG0008229	LOC110186205|XP_020810927.1|DSER	LOC111601797|XP_023174342.1|DHYD
OG0008230	LOC110190304|XP_020816351.1|DSER	LOC111601357|XP_023173656.2|DHYD
OG0008232	LOC110177552|XP_020799983.1|DSER	LOC111601601|XP_023174033.1|DHYD
OG0008233	LOC110181383|XP_020804773.1|DSER, LOC110178703|XP_020801562.1|DSER	LOC111597195|XP_023167533.2|DHYD
