Orthogroup	DSER.longest_only	DBUS.longest_only
OG0010567	LOC110188419|XP_020813803.1|DSER	LOC108602267|XP_017845811.1|DBUS
OG0010568	LOC110186633|XP_020811551.1|DSER	LOC108602037|XP_017845534.1|DBUS
OG0010569	LOC110186793|XP_020811729.1|DSER	LOC108602470|XP_017846083.1|DBUS
OG0010570	LOC110186703|XP_020811635.1|DSER	LOC108602622|XP_017846249.1|DBUS
OG0010571	LOC110188239|XP_020813560.1|DSER	LOC108601715|XP_017845122.1|DBUS
OG0010572	LOC110191147|XP_020817562.1|DSER	LOC108601605|XP_017844994.1|DBUS
OG0010573	LOC110187794|XP_020812925.1|DSER	LOC108601977|XP_017845460.1|DBUS
OG0010574	LOC110188110|XP_020813341.1|DSER	LOC108602575|XP_017846202.1|DBUS
OG0010575	LOC110191154|XP_020817570.1|DSER	LOC108602271|XP_017845816.1|DBUS
OG0010576	LOC110188461|XP_020813850.1|DSER	LOC108603011|XP_017846896.1|DBUS
OG0010577	LOC110188536|XP_020813942.1|DSER	LOC108604091|XP_017848862.1|DBUS
OG0010578	LOC110186815|XP_020811760.1|DSER	LOC108604317|XP_017849227.1|DBUS
OG0010579	LOC110188544|XP_020813960.1|DSER	LOC108601308|XP_017844697.1|DBUS
OG0010580	LOC110187993|XP_020813174.1|DSER	LOC108601304|XP_017844692.1|DBUS
OG0010581	LOC110188038|XP_020813241.1|DSER	LOC108602507|XP_017846123.1|DBUS
OG0010582	LOC110186188|XP_020810909.1|DSER	LOC108603390|XP_017847651.1|DBUS
OG0010583	LOC110187874|XP_020813017.1|DSER	LOC108602580|XP_017846207.1|DBUS
OG0010584	LOC110186177|XP_020810894.1|DSER	LOC108603530|XP_017847914.1|DBUS
OG0010588	LOC110186771|XP_020811700.1|DSER	LOC108604713|XP_017849779.1|DBUS
OG0010592	LOC110184892|XP_020809197.1|DSER	LOC108607723|XP_017854233.2|DBUS
OG0010593	LOC110178560|XP_020801391.1|DSER	LOC108599445|XP_017841764.2|DBUS
OG0010595	LOC110178867|XP_020801800.1|DSER	LOC108598292|XP_017840397.1|DBUS
OG0010597	LOC110190636|XP_020816892.1|DSER	LOC108600655|XP_017843841.1|DBUS
OG0010598	LOC110190307|XP_020816354.1|DSER	LOC108599337|XP_017841628.1|DBUS
OG0010599	LOC110186022|XP_020810718.1|DSER	LOC108595151|XP_017835810.1|DBUS
OG0010600	LOC110185912|XP_020810584.1|DSER	LOC108595176|XP_017835845.1|DBUS
OG0010601	LOC110185129|XP_020809485.1|DSER	LOC108605304|XP_017850462.1|DBUS
OG0010602	LOC110191990|XP_020818682.1|DSER	LOC108607000|XP_017853065.1|DBUS
OG0010612	LOC110185852|XP_020810519.1|DSER	LOC108597436|XP_017839487.1|DBUS
OG0010613	LOC110188916|XP_020814497.1|DSER, LOC110180493|XP_020803834.1|DSER	LOC108600520|XP_017843654.2|DBUS, LOC108600521|XP_017843655.1|DBUS
OG0010619	LOC110190715|XP_020816996.1|DSER	LOC108599966|XP_017842708.1|DBUS
OG0010621	LOC110185758|XP_020810417.1|DSER	LOC108605255|XP_017850366.1|DBUS
OG0010622	LOC110191922|XP_020818582.1|DSER	LOC108603055|XP_017846978.1|DBUS
OG0010624	LOC110186270|XP_020811041.1|DSER	LOC108601256|XP_017844645.1|DBUS
OG0010626	LOC110190202|XP_020816216.1|DSER	LOC108603490|XP_017847833.1|DBUS
OG0010627	LOC110191148|XP_020817563.1|DSER	LOC108603467|XP_017847795.1|DBUS
OG0010628	LOC110188437|XP_020813823.1|DSER	LOC108601327|XP_033149824.1|DBUS
OG0010631	LOC110185784|XP_020810446.1|DSER	LOC108599762|XP_017842269.1|DBUS
OG0010632	LOC110176867|XP_020799002.1|DSER	LOC108596543|XP_033149104.1|DBUS
OG0010633	LOC110189245|XP_020814907.1|DSER	LOC108594883|XP_033150917.1|DBUS
OG0010638	LOC110179496|XP_020802729.1|DSER	LOC108606884|XP_017852898.1|DBUS
OG0010639	LOC110175964|XP_020797815.1|DSER	LOC108605121|XP_017850172.1|DBUS
OG0010640	LOC110176033|XP_020797904.1|DSER	LOC108605844|XP_017851141.1|DBUS
OG0010641	LOC110175996|XP_020797850.1|DSER	LOC108605816|XP_017851111.1|DBUS
OG0010642	LOC110175943|XP_020797788.1|DSER	LOC108605335|XP_017850493.1|DBUS
OG0010643	LOC110179436|XP_020802631.1|DSER	LOC108605977|XP_017851288.1|DBUS
OG0010644	LOC110179551|XP_020802793.1|DSER	LOC108605126|XP_017850178.1|DBUS
OG0010646	LOC110190700|XP_020816971.1|DSER	LOC108599717|XP_017842203.1|DBUS
OG0010647	LOC110176709|XP_020798807.1|DSER	LOC117134645|XP_017842784.1|DBUS
OG0010649	LOC110184501|XP_020808723.1|DSER	LOC108600678|XP_033149386.1|DBUS, LOC108598121|XP_033149474.1|DBUS
OG0010650	LOC110190181|XP_020816189.1|DSER	LOC108598268|XP_017840373.1|DBUS
OG0010653	LOC110189043|XP_020814670.1|DSER	LOC108601466|XP_017844853.1|DBUS
OG0010655	LOC110179972|XP_020803212.1|DSER	LOC108598248|XP_017840351.1|DBUS
OG0010657	LOC110185524|XP_020810079.1|DSER	LOC108607086|XP_017853198.1|DBUS
OG0010658	LOC110182478|XP_020806185.1|DSER	LOC108605184|XP_017850265.2|DBUS
OG0010660	LOC110181920|XP_020805514.1|DSER	LOC117134906|XP_033150246.1|DBUS
OG0010661	LOC110180087|XP_020803369.1|DSER	LOC108607016|XP_017853089.1|DBUS
OG0010662	LOC110176473|XP_020798491.1|DSER	LOC108606767|XP_017852667.1|DBUS
OG0010663	LOC110176085|XP_020797986.1|DSER	LOC108606321|XP_017851824.1|DBUS
OG0010664	LOC110184204|XP_020808310.1|DSER	LOC108606071|XP_017851406.1|DBUS
OG0010665	LOC110176122|XP_020798018.1|DSER	LOC108606162|XP_017851503.1|DBUS
OG0010666	LOC110183101|XP_020806952.1|DSER	LOC108605947|XP_017851257.1|DBUS
OG0010667	LOC110179603|XP_020802860.1|DSER	LOC117134941|XP_033150385.1|DBUS
OG0010668	LOC110179572|XP_020802820.1|DSER	LOC108598207|XP_017840313.1|DBUS
OG0010670	LOC110182526|XP_020806234.1|DSER	LOC108605046|XP_033150367.1|DBUS
OG0010671	LOC110179754|XP_020803030.1|DSER	LOC108605384|XP_017850543.1|DBUS
OG0010672	LOC110179833|XP_020803099.1|DSER	LOC108606046|XP_017851385.1|DBUS
OG0010673	LOC110179716|XP_020802990.1|DSER	LOC108606092|XP_017851426.1|DBUS
OG0010676	LOC110179389|XP_020802573.1|DSER	LOC117134929|XP_033150346.1|DBUS
OG0010677	LOC110181912|XP_020805504.1|DSER	LOC108606453|XP_017852054.1|DBUS
OG0010678	LOC110176102|XP_020797999.1|DSER	LOC108607285|XP_017853470.1|DBUS
OG0010680	LOC110178026|XP_020800700.1|DSER	LOC108602081|XP_017845594.1|DBUS
OG0010682	LOC110178042|XP_020800716.1|DSER	LOC117134939|XP_033150373.1|DBUS
OG0010683	LOC110185961|XP_020810638.1|DSER	LOC108602780|XP_033150086.1|DBUS
OG0010685	LOC110186063|XP_020810760.1|DSER	LOC108605489|XP_017850707.2|DBUS
OG0010687	LOC110183282|XP_020807172.1|DSER	LOC108607826|XP_033149954.1|DBUS
OG0010688	LOC110184986|XP_020809297.1|DSER	LOC108602942|XP_017846780.1|DBUS
OG0010689	LOC110182687|XP_020806439.1|DSER	LOC117135051|XP_033150832.1|DBUS
OG0010691	LOC110183292|XP_020807183.1|DSER	LOC108594440|XP_017835104.1|DBUS
OG0010692	LOC110183290|XP_020807180.1|DSER	LOC108594438|XP_017835102.2|DBUS
OG0010693	LOC110187452|XP_020812500.1|DSER	LOC108608182|XP_017854932.1|DBUS
OG0010694	LOC110182602|XP_020806319.1|DSER	LOC108603302|XP_017847472.1|DBUS
OG0010698	LOC110186035|XP_020810731.1|DSER	LOC108607834|XP_017854383.1|DBUS
OG0010699	LOC110185074|XP_020809412.1|DSER	LOC108604737|XP_017849811.2|DBUS
OG0010700	LOC110182393|XP_020806092.1|DSER	LOC117135000|XP_033150643.1|DBUS, LOC108594472|XP_033149483.1|DBUS, LOC108602790|XP_017846490.1|DBUS, LOC108602667|XP_017846302.1|DBUS
OG0010701	LOC110184910|XP_020809215.1|DSER	LOC108603875|XP_017848539.1|DBUS
OG0010703	LOC110178146|XP_020800833.1|DSER	LOC108596581|XP_017837996.2|DBUS
OG0010704	LOC110177018|XP_020799190.1|DSER	LOC108603708|XP_017848240.2|DBUS
OG0010705	LOC110183700|XP_020807698.1|DSER	LOC108599320|XP_017841611.1|DBUS
OG0010706	LOC110185163|XP_020809527.1|DSER	LOC108600502|XP_017843625.1|DBUS
OG0010707	LOC110185193|XP_020809577.1|DSER	LOC108599345|XP_033149350.1|DBUS
OG0010708	LOC110190477|XP_020816646.1|DSER	LOC108600197|XP_017843096.1|DBUS
OG0010709	LOC110188518|XP_020813917.1|DSER	LOC108598034|XP_017840138.1|DBUS
OG0010710	LOC110183593|XP_020807566.1|DSER	LOC108598488|XP_017840631.1|DBUS
OG0010711	LOC110188586|XP_020814008.1|DSER	LOC108602699|XP_017846338.1|DBUS
OG0010712	LOC110190351|XP_020816414.1|DSER	LOC108599804|XP_017842366.1|DBUS
OG0010713	LOC110185182|XP_020809558.1|DSER	LOC108597918|XP_017840024.2|DBUS
OG0010714	LOC110186823|XP_020811773.1|DSER	LOC108601010|XP_017844370.1|DBUS
OG0010716	LOC110179827|XP_020803092.1|DSER	LOC108598956|XP_017841216.1|DBUS
OG0010717	LOC110178708|XP_020801566.1|DSER	LOC108599653|XP_017842117.2|DBUS
OG0010719	LOC110188696|XP_020814159.1|DSER	LOC108599145|XP_033149393.1|DBUS
OG0010720	LOC110176271|XP_020798244.1|DSER	LOC108599321|XP_017841612.1|DBUS
OG0010721	LOC110176296|XP_020798276.1|DSER	LOC108598777|XP_017841007.1|DBUS
OG0010723	LOC110180654|XP_020804007.1|DSER	LOC108599327|XP_017841622.1|DBUS
OG0010724	LOC110182987|XP_020806838.1|DSER	LOC108594790|XP_017835418.1|DBUS
OG0010725	LOC110182991|XP_020806842.1|DSER	LOC108594787|XP_017835414.1|DBUS
OG0010727	LOC110189761|XP_020815640.1|DSER	LOC108595752|XP_017836530.1|DBUS
OG0010729	LOC110189730|XP_020815582.1|DSER	LOC108596256|XP_017837299.1|DBUS
OG0010732	LOC110178365|XP_020801160.1|DSER	LOC108596949|XP_017838677.1|DBUS
OG0010733	LOC110191689|XP_020818264.1|DSER	LOC108596613|XP_017838043.1|DBUS, LOC108596611|XP_017838041.1|DBUS
OG0010734	LOC110191019|XP_020817398.1|DSER	LOC108595677|XP_017836446.1|DBUS
OG0010735	LOC110179295|XP_020802439.1|DSER	LOC108597621|XP_017839753.1|DBUS
OG0010736	LOC110189369|XP_020815076.1|DSER	LOC108597040|XP_017838825.1|DBUS
OG0010737	LOC110189673|XP_020815490.1|DSER	LOC108597041|XP_017838826.1|DBUS
OG0010738	LOC110187849|XP_020812992.1|DSER	LOC108603999|XP_017848723.1|DBUS
OG0010743	LOC110188567|XP_020813986.1|DSER	LOC108602623|XP_017846250.1|DBUS
OG0010747	LOC110191385|XP_020817900.1|DSER	LOC108604589|XP_017849611.1|DBUS
OG0010748	LOC110191238|XP_020817674.1|DSER	LOC108602662|XP_017846297.1|DBUS
OG0010749	LOC110186201|XP_020810919.1|DSER	LOC108604740|XP_017849812.1|DBUS
OG0010750	LOC110186165|XP_020810875.1|DSER	LOC108601516|XP_017844905.1|DBUS
OG0010752	LOC110186811|XP_020811755.1|DSER	LOC108602687|XP_017846316.1|DBUS
OG0010753	LOC110177341|XP_020799688.1|DSER	LOC108602913|XP_017846713.1|DBUS
OG0010754	LOC110188459|XP_020813848.1|DSER	LOC108603321|XP_017847526.1|DBUS
OG0010755	LOC110186330|XP_020811135.1|DSER	LOC108601363|XP_017844752.1|DBUS
OG0010756	LOC110186329|XP_020811134.1|DSER	LOC108601364|XP_017844753.1|DBUS
OG0010757	LOC110186346|XP_020811152.1|DSER	LOC108602645|XP_017846280.1|DBUS
OG0010758	LOC110186352|XP_020811158.1|DSER	LOC108601383|XP_033149910.1|DBUS
OG0010759	LOC110186647|XP_020811567.1|DSER	LOC117134869|XP_033150102.1|DBUS
OG0010761	LOC110191900|XP_020818545.1|DSER	LOC108601549|XP_017844936.1|DBUS
OG0010762	LOC110176400|XP_020798394.1|DSER	LOC108601582|XP_017844971.1|DBUS
OG0010764	LOC110187845|XP_020812988.1|DSER	LOC108602312|XP_017845885.1|DBUS
OG0010766	LOC110188647|XP_020814084.1|DSER	LOC108602691|XP_017846318.1|DBUS
OG0010767	LOC110186627|XP_020811537.1|DSER	LOC108602282|XP_017845840.1|DBUS
OG0010770	LOC110186814|XP_020811759.1|DSER	LOC108601396|XP_017844785.1|DBUS
OG0010772	LOC110188109|XP_020813340.1|DSER	LOC108601307|XP_033149815.1|DBUS
OG0010773	LOC110188108|XP_020813339.1|DSER	LOC108602489|XP_017846103.1|DBUS
OG0010774	LOC110191119|XP_020817527.1|DSER	LOC108603718|XP_017848248.2|DBUS
OG0010775	LOC110186001|XP_020810692.1|DSER	LOC108601540|XP_033149926.1|DBUS
OG0010777	LOC110191895|XP_020818539.1|DSER	LOC108602832|XP_017846562.1|DBUS
OG0010778	LOC110176619|XP_020798703.1|DSER	LOC108602515|XP_017846135.1|DBUS
OG0010779	LOC110176583|XP_020798656.1|DSER	LOC108602258|XP_017845802.1|DBUS
OG0010780	LOC110177390|XP_020799752.1|DSER	LOC108602296|XP_017845866.1|DBUS
OG0010781	LOC110186915|XP_020811896.1|DSER	LOC108603594|XP_017848024.1|DBUS
OG0010782	LOC110188542|XP_020813958.1|DSER	LOC108604820|XP_017849919.1|DBUS
OG0010783	LOC110191841|XP_020818467.1|DSER	LOC108603641|XP_017848091.1|DBUS
OG0010784	LOC110181176|XP_020804515.1|DSER	LOC108596394|XP_017837563.1|DBUS
OG0010785	LOC110178333|XP_020801101.1|DSER	LOC108595962|XP_017836737.1|DBUS
OG0010786	LOC110178401|XP_020801204.1|DSER	LOC108595239|XP_017835926.1|DBUS
OG0010787	LOC110178383|XP_020801179.1|DSER	LOC108594801|XP_017835429.1|DBUS
OG0010788	LOC110180049|XP_020803329.1|DSER	LOC108596858|XP_017838491.1|DBUS
OG0010792	LOC110182639|XP_020806366.1|DSER	LOC108605077|XP_017850133.1|DBUS
OG0010793	LOC110180348|XP_020803669.1|DSER	LOC108606765|XP_033150272.1|DBUS
OG0010795	LOC110190431|XP_020816572.1|DSER	LOC108599779|XP_017842323.1|DBUS
OG0010799	LOC110190116|XP_020816093.1|DSER	LOC108604050|XP_017848801.1|DBUS
OG0010800	LOC110178588|XP_020801426.1|DSER	LOC108600364|XP_017843385.1|DBUS
OG0010801	LOC110186093|XP_020810794.1|DSER	LOC108608135|XP_017854858.1|DBUS
OG0010802	LOC110179179|XP_020802241.1|DSER	LOC108608502|XP_017855388.1|DBUS
OG0010803	LOC110181313|XP_020804692.1|DSER	LOC108604371|XP_017849312.1|DBUS
OG0010804	LOC110183433|XP_020807373.1|DSER	LOC108608396|XP_017855240.1|DBUS
OG0010805	LOC110183907|XP_020807912.1|DSER	LOC108607583|XP_017853970.1|DBUS
OG0010806	LOC110183156|XP_020807007.1|DSER	LOC108607757|XP_017854273.1|DBUS
OG0010807	LOC110186048|XP_020810749.1|DSER	LOC108594521|XP_017835214.1|DBUS
OG0010808	LOC110184440|XP_020808638.1|DSER	LOC108606972|XP_017853024.1|DBUS
OG0010810	LOC110186817|XP_020811763.1|DSER	LOC108596601|XP_017838021.1|DBUS
OG0010813	LOC110185089|XP_020809432.1|DSER	LOC108608451|XP_017855318.2|DBUS
OG0010820	LOC110190509|XP_020816689.1|DSER	LOC108598864|XP_017841110.2|DBUS
OG0010823	LOC110181405|XP_020804800.1|DSER	LOC108605302|XP_017850456.1|DBUS
OG0010824	LOC110190527|XP_020816732.1|DSER	LOC108600967|XP_017844312.1|DBUS
OG0010825	LOC110189518|XP_020815302.1|DSER	LOC108596431|XP_017837646.1|DBUS
OG0010831	LOC110185707|XP_020810337.1|DSER	LOC117135088|XP_033150918.1|DBUS
OG0010836	LOC110184500|XP_020808721.1|DSER	LOC108599192|XP_017841477.1|DBUS
OG0010840	LOC110178554|XP_020801383.1|DSER	LOC108599450|XP_017841770.2|DBUS
OG0010843	LOC110179332|XP_020802484.1|DSER	LOC108597577|XP_017839679.1|DBUS
OG0010847	LOC110181479|XP_020804891.1|DSER	LOC108606754|XP_017852645.1|DBUS
OG0010848	LOC110187068|XP_020812116.1|DSER	LOC108605979|XP_017851290.1|DBUS
OG0010849	LOC110181784|XP_020805322.1|DSER	LOC108605743|XP_017851030.1|DBUS
OG0010851	LOC110176077|XP_020797958.1|DSER	LOC108605640|XP_017850911.1|DBUS
OG0010854	LOC110179602|XP_020802859.1|DSER	LOC117134626|XP_033150386.1|DBUS
OG0010860	LOC110185737|XP_020810387.1|DSER	LOC108595749|XP_033149972.1|DBUS
OG0010861	LOC110185734|XP_020810383.1|DSER	LOC108607500|XP_017853836.1|DBUS
OG0010864	LOC110184854|XP_020809154.1|DSER	LOC108606208|XP_017851575.1|DBUS
OG0010875	LOC110176696|XP_020798791.1|DSER	LOC108601135|XP_017844551.1|DBUS
OG0010881	LOC110179216|XP_020802310.1|DSER	LOC108595776|XP_017836557.1|DBUS
OG0010884	LOC110185221|XP_020809611.1|DSER	LOC108599291|XP_017841579.1|DBUS
OG0010885	LOC110191398|XP_020817915.1|DSER	LOC108598204|XP_017840308.1|DBUS
OG0010889	LOC110177781|XP_020800309.1|DSER	LOC108595856|XP_017836635.1|DBUS
OG0010893	LOC110177910|XP_020800545.1|DSER	LOC108596206|XP_017837215.1|DBUS
OG0010894	LOC110177766|XP_020800291.1|DSER	LOC108597097|XP_017838951.2|DBUS
OG0010895	LOC110177731|XP_020800242.1|DSER	LOC108595888|XP_017836666.1|DBUS
OG0010896	LOC110191600|XP_020818145.1|DSER	LOC108594907|XP_017835534.1|DBUS
OG0010898	LOC110187855|XP_020812999.1|DSER	LOC108604459|XP_017849427.1|DBUS
OG0010899	LOC110186312|XP_020811093.1|DSER	LOC108606096|XP_033150834.1|DBUS
OG0010900	LOC110191289|XP_020817755.1|DSER	LOC108604663|XP_017849703.1|DBUS
OG0010904	LOC110187807|XP_020812942.1|DSER	LOC108601295|XP_033149868.1|DBUS
OG0010906	LOC110183174|XP_020807024.1|DSER, LOC110183179|XP_020807028.1|DSER, LOC110186739|XP_020811663.1|DSER	LOC108602459|XP_017846070.1|DBUS
OG0010907	LOC110188632|XP_020814066.1|DSER	LOC108602591|XP_017846219.1|DBUS
OG0010908	LOC110186986|XP_020812000.1|DSER	LOC108601891|XP_017845355.1|DBUS
OG0010911	LOC110188041|XP_020813244.1|DSER	LOC108601060|XP_017844441.1|DBUS
OG0010912	LOC110188719|XP_020814191.1|DSER	LOC108604049|XP_017848800.1|DBUS
OG0010913	LOC110186360|XP_020811168.1|DSER	LOC108601902|XP_017845368.2|DBUS
OG0010915	LOC110182588|XP_020806303.1|DSER	LOC108596058|XP_017836941.1|DBUS
OG0010916	LOC110178374|XP_020801173.1|DSER	LOC108595386|XP_017836100.1|DBUS
OG0010917	LOC110179284|XP_020802432.1|DSER	LOC108596736|XP_017838285.1|DBUS
OG0010919	LOC110182272|XP_020805948.1|DSER	LOC108595823|XP_017836606.2|DBUS
OG0010920	LOC110179876|XP_020803134.1|DSER, LOC110181440|XP_020804842.1|DSER	LOC108603372|XP_017847627.1|DBUS
OG0010921	LOC110181453|XP_020804859.1|DSER	LOC117134633|XP_017835054.1|DBUS
OG0010923	LOC110181840|XP_020805405.1|DSER	LOC108604914|XP_017849973.1|DBUS
OG0010924	LOC110184924|XP_020809229.1|DSER	LOC108604155|XP_017838756.2|DBUS
OG0010925	LOC110183708|XP_020807714.1|DSER	LOC108598810|XP_017841042.2|DBUS
OG0010927	LOC110183602|XP_020807574.1|DSER	LOC108599552|XP_017841932.1|DBUS
OG0010928	LOC110184787|XP_020809085.1|DSER	LOC108599103|XP_017841383.1|DBUS
OG0010931	LOC110186095|XP_020810795.1|DSER	LOC108608136|XP_017854860.1|DBUS
OG0010933	LOC110183182|XP_020807031.1|DSER	LOC108607933|XP_017854542.1|DBUS
OG0010934	LOC110184967|XP_020809273.1|DSER	LOC108607941|XP_017854547.1|DBUS
OG0010948	LOC110188199|XP_020813455.1|DSER	LOC108603299|XP_017847463.1|DBUS
OG0010956	LOC110180579|XP_020803933.1|DSER	LOC108596479|XP_017837739.1|DBUS
OG0010959	LOC110188363|XP_020813732.1|DSER	LOC108602355|XP_017845943.1|DBUS
OG0010962	LOC110185046|XP_020809357.1|DSER	LOC108607709|XP_033149960.1|DBUS
OG0010964	LOC110185762|XP_020810423.1|DSER	LOC108594391|XP_017835042.1|DBUS
OG0010968	LOC110188850|XP_020814415.1|DSER	LOC108599434|XP_017841748.1|DBUS
OG0010974	LOC110190140|XP_020816127.1|DSER	LOC108598269|XP_017840374.1|DBUS
OG0010979	LOC110183503|XP_020807448.1|DSER	LOC108594948|XP_017835571.1|DBUS
OG0010982	LOC110183133|XP_020806982.1|DSER	LOC108606964|XP_017853015.1|DBUS
OG0010984	LOC110179515|XP_020802751.1|DSER	LOC108606048|XP_017851386.1|DBUS
OG0010985	LOC110187626|XP_020812687.1|DSER	LOC108606540|XP_017852221.1|DBUS
OG0010987	LOC110180540|XP_020803889.1|DSER	LOC108606144|XP_017851485.1|DBUS
OG0010991	LOC110186080|XP_020810775.1|DSER	LOC108605187|XP_017850305.1|DBUS
OG0010992	LOC110187353|XP_020812403.1|DSER, LOC110187355|XP_020812404.1|DSER, LOC110187352|XP_020812402.1|DSER	LOC108600766|XP_033150762.1|DBUS
OG0010993	LOC110182252|XP_020805930.1|DSER	LOC108596877|XP_033149039.1|DBUS
OG0010994	LOC110185108|XP_020809457.1|DSER	LOC108604823|XP_017849926.1|DBUS
OG0010995	LOC110183668|XP_020807661.1|DSER	LOC108598273|XP_017840378.2|DBUS
OG0010996	LOC110185307|XP_020809718.1|DSER	LOC108600055|XP_017842891.1|DBUS
OG0010998	LOC110190365|XP_020816435.1|DSER	LOC108600088|XP_017842936.1|DBUS
OG0011000	LOC110178729|XP_020801610.1|DSER	LOC108599843|XP_017842456.1|DBUS
OG0011001	LOC110189898|XP_020815817.1|DSER	LOC108598233|XP_017840338.1|DBUS
OG0011003	LOC110176270|XP_020798243.1|DSER	LOC108599292|XP_017841582.1|DBUS
OG0011007	LOC110189374|XP_020815081.1|DSER	LOC108594663|XP_017835294.2|DBUS
OG0011009	LOC110188337|XP_020813707.1|DSER	LOC108603173|XP_017847220.1|DBUS
OG0011010	LOC110191218|XP_020817644.1|DSER	LOC108603633|XP_017848081.1|DBUS
OG0011015	LOC110188504|XP_020813896.1|DSER	LOC108602593|XP_017846220.1|DBUS
OG0011016	LOC110191397|XP_020817914.1|DSER	LOC108602902|XP_017846699.1|DBUS
OG0011017	LOC110188756|XP_020814257.1|DSER	LOC108604200|XP_017849041.1|DBUS
OG0011023	LOC110190911|XP_020817230.1|DSER	LOC108602907|XP_017846705.1|DBUS
OG0011024	LOC110181917|XP_020805512.1|DSER, LOC110186365|XP_020811173.1|DSER	LOC108602560|XP_017846184.1|DBUS
OG0011028	LOC110179779|XP_020803055.1|DSER	LOC108597266|XP_017839213.1|DBUS
OG0011031	LOC110176981|XP_020799152.1|DSER	LOC108596003|XP_017836777.1|DBUS
OG0011033	LOC110191556|XP_020818090.1|DSER	LOC108606049|XP_017851387.1|DBUS
OG0011036	LOC110176967|XP_020799133.1|DSER	LOC108603093|XP_017847082.2|DBUS
OG0011040	LOC110180478|XP_020803820.1|DSER, LOC110184016|XP_020808041.1|DSER	LOC108607777|XP_017854299.1|DBUS
OG0011041	LOC110187475|XP_020812521.1|DSER	LOC108602720|XP_017846365.1|DBUS
OG0011042	LOC110185952|XP_020810630.1|DSER	LOC108602307|XP_017845883.1|DBUS
OG0011044	LOC110177597|XP_020800050.1|DSER	LOC108598583|XP_017840764.1|DBUS
OG0011047	LOC110187135|XP_020812208.1|DSER	LOC108606252|XP_017851690.1|DBUS
OG0011049	LOC110180104|XP_020803393.1|DSER	LOC108606210|XP_017851576.1|DBUS
OG0011050	LOC110181816|XP_020805367.1|DSER	LOC108605437|XP_017850609.1|DBUS
OG0011051	LOC110187729|XP_020812846.1|DSER	LOC108600009|XP_017842801.1|DBUS
OG0011053	LOC110183552|XP_020807511.1|DSER	LOC108599419|XP_017841721.1|DBUS
OG0011054	LOC110178722|XP_020801586.1|DSER	LOC108597977|XP_017840083.1|DBUS, LOC108597976|XP_017840082.2|DBUS
OG0011059	LOC110189755|XP_020815625.1|DSER	LOC108596215|XP_017837230.1|DBUS, LOC108596214|XP_017837228.1|DBUS
OG0011061	LOC110176552|XP_020798601.1|DSER	LOC108601581|XP_017844969.1|DBUS
OG0011062	LOC110190315|XP_020816362.1|DSER	LOC108599884|XP_017842554.1|DBUS
OG0011063	LOC110185730|XP_020810374.1|DSER	LOC108607783|XP_017854306.2|DBUS
OG0011081	LOC110187446|XP_020812493.1|DSER	LOC117134794|XP_033149572.1|DBUS
OG0011082	LOC110177742|XP_020800258.1|DSER	LOC108596970|XP_017838707.1|DBUS
OG0011086	LOC110179589|XP_020802848.1|DSER	LOC108604917|XP_017849976.1|DBUS
OG0011087	LOC110180347|XP_020803668.1|DSER	LOC108605912|XP_017851216.1|DBUS
OG0011088	LOC110181743|XP_020805261.1|DSER	LOC117134640|XP_033150428.1|DBUS
OG0011089	LOC110185482|XP_020810015.1|DSER	LOC108607323|XP_033150535.1|DBUS
OG0011091	LOC110184596|XP_020808846.1|DSER	LOC108606907|XP_017852932.1|DBUS
OG0011092	LOC110180562|XP_020803917.1|DSER, LOC110180561|XP_020803914.1|DSER, LOC110180422|XP_020803752.1|DSER	LOC108606938|XP_017852978.1|DBUS
OG0011093	LOC110180459|XP_020803794.1|DSER	LOC108606012|XP_017851326.1|DBUS
OG0011094	LOC110179494|XP_020802727.1|DSER	LOC108604916|XP_017849975.1|DBUS
OG0011095	LOC110181412|XP_020804809.1|DSER	LOC108597026|XP_017838805.2|DBUS
OG0011098	LOC110182795|XP_020806587.1|DSER	LOC108600471|XP_017843574.2|DBUS
OG0011099	LOC110190141|XP_020816128.1|DSER	LOC108598025|XP_017840129.1|DBUS
OG0011100	LOC110190142|XP_020816129.1|DSER	LOC108598026|XP_017840130.1|DBUS
OG0011101	LOC110190350|XP_020816413.1|DSER	LOC108599803|XP_017842365.2|DBUS
OG0011102	LOC110190144|XP_020816132.1|DSER	LOC108598927|XP_017841181.2|DBUS
OG0011105	LOC110184075|XP_020808119.1|DSER	LOC108595633|XP_017836391.1|DBUS, LOC108607778|XP_017854300.1|DBUS
OG0011110	LOC110177126|XP_020799353.1|DSER	LOC108602916|XP_017846740.1|DBUS
OG0011113	LOC110186685|XP_020811612.1|DSER	LOC108604797|XP_017849887.1|DBUS
OG0011139	LOC110185827|XP_020810493.1|DSER	LOC108598761|XP_017855159.1|DBUS
OG0011148	LOC110180653|XP_020804006.1|DSER	LOC108606240|XP_017851674.1|DBUS
OG0011151	LOC110177567|XP_020799998.1|DSER	LOC108598174|XP_017840279.2|DBUS
OG0011154	LOC110184698|XP_020808969.1|DSER	LOC108598393|XP_017840503.1|DBUS
OG0011160	LOC110183460|XP_020807399.1|DSER	LOC108603654|XP_017848121.1|DBUS
OG0011174	LOC110178692|XP_020801554.1|DSER	LOC108604736|XP_017849807.1|DBUS
