Orthogroup	DSER.longest_only	DMAU.longest_only
OG0010759	LOC110186647|XP_020811567.1|DSER	LOC117144836|XP_033166119.1|DMAU
OG0010760	LOC110188044|XP_020813253.1|DSER	LOC117144920|XP_033166260.1|DMAU
OG0010761	LOC110191900|XP_020818545.1|DSER	LOC117144740|XP_033165984.1|DMAU
OG0010762	LOC110176400|XP_020798394.1|DSER	LOC117144642|XP_033165828.1|DMAU
OG0010763	LOC110191146|XP_020817561.1|DSER	LOC117144464|XP_033165517.1|DMAU
OG0010764	LOC110187845|XP_020812988.1|DSER	LOC117145301|XP_033166785.1|DMAU
OG0010765	LOC110185776|XP_020810441.1|DSER	LOC117145539|XP_033167125.1|DMAU
OG0010766	LOC110188647|XP_020814084.1|DSER	LOC117144734|XP_033165972.1|DMAU
OG0010767	LOC110186627|XP_020811537.1|DSER	LOC117145314|XP_033166800.1|DMAU
OG0010768	LOC110186331|XP_020811136.1|DSER	LOC117145047|XP_033166445.1|DMAU
OG0010769	LOC110187852|XP_020812996.1|DSER	LOC117143747|XP_033164449.1|DMAU
OG0010770	LOC110186814|XP_020811759.1|DSER	LOC117142353|XP_033162166.1|DMAU
OG0010771	LOC110182923|XP_020806747.1|DSER	LOC117136645|XP_033153530.1|DMAU
OG0010772	LOC110188109|XP_020813340.1|DSER	LOC117146031|XP_033167853.1|DMAU
OG0010773	LOC110188108|XP_020813339.1|DSER	LOC117145953|XP_033167729.1|DMAU
OG0010774	LOC110191119|XP_020817527.1|DSER	LOC117142657|XP_033162673.1|DMAU
OG0010775	LOC110186001|XP_020810692.1|DSER	LOC117146030|XP_033167852.1|DMAU
OG0010776	LOC110185020|XP_020809331.1|DSER	LOC117147579|XP_033170453.1|DMAU
OG0010777	LOC110191895|XP_020818539.1|DSER	LOC117145507|XP_033167085.1|DMAU
OG0010778	LOC110176619|XP_020798703.1|DSER	LOC117144006|XP_033164852.1|DMAU
OG0010779	LOC110176583|XP_020798656.1|DSER	LOC117143818|XP_033164554.1|DMAU
OG0010780	LOC110177390|XP_020799752.1|DSER	LOC117143606|XP_033164248.1|DMAU
OG0010781	LOC110186915|XP_020811896.1|DSER	LOC117145013|XP_033166399.1|DMAU
OG0010782	LOC110188542|XP_020813958.1|DSER	LOC117142831|XP_033162952.1|DMAU
OG0010783	LOC110191841|XP_020818467.1|DSER	LOC117143120|XP_033163498.1|DMAU
OG0010784	LOC110181176|XP_020804515.1|DSER	LOC117138146|XP_033155915.1|DMAU
OG0010785	LOC110178333|XP_020801101.1|DSER	LOC117137228|XP_033154477.1|DMAU
OG0010786	LOC110178401|XP_020801204.1|DSER	LOC117136029|XP_033152538.1|DMAU
OG0010787	LOC110178383|XP_020801179.1|DSER	LOC117138333|XP_033156260.1|DMAU
OG0010788	LOC110180049|XP_020803329.1|DSER	LOC117135489|XP_033151602.1|DMAU
OG0010790	LOC110177807|XP_020800356.1|DSER	LOC117138219|XP_033156054.1|DMAU
OG0010791	LOC110184022|XP_020808047.1|DSER	LOC117141712|XP_033161220.1|DMAU
OG0010792	LOC110182639|XP_020806366.1|DSER	LOC117148487|XP_033171758.1|DMAU
OG0010793	LOC110180348|XP_020803669.1|DSER	LOC117148912|XP_033172522.1|DMAU
OG0010794	LOC110189977|XP_020815925.1|DSER	LOC117139330|XP_033157467.1|DMAU
OG0010795	LOC110190431|XP_020816572.1|DSER	LOC117139261|XP_033157370.1|DMAU
OG0010798	LOC110183644|XP_020807625.1|DSER	LOC117139916|XP_033158489.1|DMAU
OG0010799	LOC110190116|XP_020816093.1|DSER	LOC117139353|XP_033157493.1|DMAU
OG0010800	LOC110178588|XP_020801426.1|DSER	LOC117139969|XP_033158561.1|DMAU
OG0010801	LOC110186093|XP_020810794.1|DSER	LOC117145688|XP_033167324.1|DMAU
OG0010802	LOC110179179|XP_020802241.1|DSER	LOC117150548|XP_033173371.1|DMAU
OG0010803	LOC110181313|XP_020804692.1|DSER	LOC117143734|XP_033164438.1|DMAU
OG0010804	LOC110183433|XP_020807373.1|DSER	LOC117150583|XP_033173428.1|DMAU
OG0010805	LOC110183907|XP_020807912.1|DSER	LOC117142966|XP_033163198.1|DMAU
OG0010806	LOC110183156|XP_020807007.1|DSER	LOC117150918|XP_033173964.1|DMAU
OG0010807	LOC110186048|XP_020810749.1|DSER	LOC117136354|XP_033153113.1|DMAU
OG0010808	LOC110184440|XP_020808638.1|DSER	LOC117146745|XP_033169112.1|DMAU
OG0010809	LOC110176474|XP_020798492.1|DSER	LOC117143735|XP_033164435.1|DMAU, LOC117145312|XP_033166798.1|DMAU
OG0010810	LOC110186817|XP_020811763.1|DSER	LOC117136136|XP_033152732.1|DMAU
OG0010820	LOC110190509|XP_020816689.1|DSER	LOC117141214|XP_033160463.1|DMAU
OG0010823	LOC110181405|XP_020804800.1|DSER	LOC117135275|XP_033151328.1|DMAU
OG0010824	LOC110190527|XP_020816732.1|DSER	LOC117141400|XP_033160713.1|DMAU
OG0010825	LOC110189518|XP_020815302.1|DSER	LOC117135494|XP_033151606.1|DMAU
OG0010827	LOC110186547|XP_020811410.1|DSER, LOC110186548|XP_020811411.1|DSER	LOC117145216|XP_033166674.1|DMAU
OG0010830	LOC110183281|XP_020807171.1|DSER	LOC117143506|XP_033164123.1|DMAU
OG0010831	LOC110185707|XP_020810337.1|DSER	LOC117144342|XP_033165352.1|DMAU
OG0010832	LOC110191354|XP_020817864.1|DSER	LOC117136316|XP_033153055.1|DMAU
OG0010834	LOC110181482|XP_020804894.1|DSER	LOC117147857|XP_033170823.1|DMAU
OG0010835	LOC110184148|XP_020808216.1|DSER	LOC117148459|XP_033171721.1|DMAU
OG0010837	LOC110176695|XP_020798790.1|DSER	LOC117140314|XP_033159053.1|DMAU
OG0010839	LOC110178577|XP_020801414.1|DSER	LOC117141940|XP_033161581.1|DMAU
OG0010840	LOC110178554|XP_020801383.1|DSER	LOC117139155|XP_033157205.1|DMAU
OG0010843	LOC110179332|XP_020802484.1|DSER	LOC117135734|XP_033152069.1|DMAU
OG0010844	LOC110188630|XP_020814062.1|DSER	LOC117144203|XP_033165142.1|DMAU
OG0010847	LOC110181479|XP_020804891.1|DSER	LOC117146929|XP_033169462.1|DMAU
OG0010848	LOC110187068|XP_020812116.1|DSER	LOC117147048|XP_033169687.1|DMAU
OG0010849	LOC110181784|XP_020805322.1|DSER	LOC117147943|XP_033170979.1|DMAU
OG0010850	LOC110179567|XP_020802810.1|DSER	LOC117148242|XP_033171437.1|DMAU
OG0010851	LOC110176077|XP_020797958.1|DSER	LOC117148482|XP_033171749.1|DMAU
OG0010852	LOC110179109|XP_020802158.1|DSER	LOC117135875|XP_033152310.1|DMAU
OG0010853	LOC110180140|XP_020803445.1|DSER	LOC117147285|XP_033170020.1|DMAU
OG0010854	LOC110179602|XP_020802859.1|DSER	LOC117146790|XP_033169220.1|DMAU
OG0010855	LOC110179755|XP_020803031.1|DSER	LOC117148042|XP_033171111.1|DMAU
OG0010856	LOC110179050|XP_020802068.1|DSER	LOC117147282|XP_033170015.1|DMAU
OG0010857	LOC110182506|XP_020806216.1|DSER	LOC117146842|XP_033169289.1|DMAU, LOC117147436|XP_033170207.1|DMAU, LOC117147449|XP_033170223.1|DMAU
OG0010859	LOC110185729|XP_020810373.1|DSER	LOC117146267|XP_033168150.1|DMAU
OG0010860	LOC110185737|XP_020810387.1|DSER	LOC117146667|XP_033168908.1|DMAU
OG0010861	LOC110185734|XP_020810383.1|DSER	LOC117142801|XP_033162902.1|DMAU
OG0010863	LOC110183195|XP_020807061.1|DSER	LOC117148673|XP_033172094.1|DMAU
OG0010864	LOC110184854|XP_020809154.1|DSER	LOC117136897|XP_033153905.1|DMAU
OG0010865	LOC110183142|XP_020806992.1|DSER	LOC117150845|XP_033173806.1|DMAU
OG0010866	LOC110186944|XP_020811940.1|DSER	LOC117139662|XP_033158018.1|DMAU
OG0010867	LOC110182753|XP_020806523.1|DSER	LOC117141271|XP_033160532.1|DMAU
OG0010870	LOC110188807|XP_020814341.1|DSER	LOC117141956|XP_033161606.1|DMAU
OG0010871	LOC110188869|XP_020814441.1|DSER	LOC117142034|XP_033161790.1|DMAU
OG0010872	LOC110185277|XP_020809683.1|DSER	LOC117140145|XP_033158804.1|DMAU
OG0010875	LOC110176696|XP_020798791.1|DSER	LOC117139049|XP_033157043.1|DMAU
OG0010876	LOC110189983|XP_020815930.1|DSER	LOC117140997|XP_033160139.1|DMAU
OG0010877	LOC110185253|XP_020809648.1|DSER	LOC117141047|XP_033160219.1|DMAU
OG0010880	LOC110178872|XP_020801805.1|DSER	LOC117139313|XP_033157448.1|DMAU
OG0010881	LOC110179216|XP_020802310.1|DSER	LOC117136972|XP_033154032.1|DMAU
OG0010882	LOC110181596|XP_020805049.1|DSER	LOC117136865|XP_033153855.1|DMAU
OG0010884	LOC110185221|XP_020809611.1|DSER	LOC117141281|XP_033160542.1|DMAU
OG0010885	LOC110191398|XP_020817915.1|DSER	LOC117139903|XP_033158474.1|DMAU
OG0010886	LOC110176157|XP_020798054.1|DSER	LOC117140032|XP_033158654.1|DMAU
OG0010887	LOC110176294|XP_020798274.1|DSER	LOC117140158|XP_033158821.1|DMAU
OG0010888	LOC110179309|XP_020802454.1|DSER	LOC117138332|XP_033156259.1|DMAU
OG0010889	LOC110177781|XP_020800309.1|DSER	LOC117135654|XP_033151929.1|DMAU
OG0010893	LOC110177910|XP_020800545.1|DSER	LOC117138231|XP_033156069.1|DMAU
OG0010894	LOC110177766|XP_020800291.1|DSER	LOC117135455|XP_033151532.1|DMAU
OG0010895	LOC110177731|XP_020800242.1|DSER	LOC117135456|XP_033151533.1|DMAU
OG0010896	LOC110191600|XP_020818145.1|DSER	LOC117137577|XP_033154973.1|DMAU
OG0010897	LOC110191749|XP_020818345.1|DSER	LOC117144733|XP_033165971.1|DMAU
OG0010898	LOC110187855|XP_020812999.1|DSER	LOC117145053|XP_033166453.1|DMAU
OG0010899	LOC110186312|XP_020811093.1|DSER	LOC117145258|XP_033166732.1|DMAU
OG0010900	LOC110191289|XP_020817755.1|DSER	LOC117142754|XP_033162826.1|DMAU
OG0010901	LOC110185650|XP_020810271.1|DSER	LOC117144754|XP_033166004.1|DMAU
OG0010902	LOC110186347|XP_020811153.1|DSER	LOC117145616|XP_033167222.1|DMAU
OG0010904	LOC110187807|XP_020812942.1|DSER	LOC117145146|XP_033166577.1|DMAU
OG0010907	LOC110188632|XP_020814066.1|DSER	LOC117144235|XP_033165195.1|DMAU
OG0010908	LOC110186986|XP_020812000.1|DSER	LOC117143371|XP_033163937.1|DMAU
OG0010910	LOC110185786|XP_020810452.1|DSER	LOC117145540|XP_033167126.1|DMAU
OG0010911	LOC110188041|XP_020813244.1|DSER	LOC117145420|XP_033166956.1|DMAU
OG0010912	LOC110188719|XP_020814191.1|DSER	LOC117142704|XP_033162752.1|DMAU
OG0010913	LOC110186360|XP_020811168.1|DSER	LOC117144867|XP_033166166.1|DMAU
OG0010914	LOC110181244|XP_020804611.1|DSER	LOC117136013|XP_033152520.1|DMAU
OG0010915	LOC110182588|XP_020806303.1|DSER	LOC117135815|XP_033152211.1|DMAU
OG0010916	LOC110178374|XP_020801173.1|DSER	LOC117137037|XP_033154133.1|DMAU
OG0010917	LOC110179284|XP_020802432.1|DSER	LOC117138044|XP_033155750.1|DMAU
OG0010918	LOC110180002|XP_020803251.1|DSER	LOC117147796|XP_033170740.1|DMAU
OG0010919	LOC110182272|XP_020805948.1|DSER	LOC117149383|XP_033172662.1|DMAU
OG0010920	LOC110179876|XP_020803134.1|DSER, LOC110181440|XP_020804842.1|DSER	LOC117146071|XP_033167909.1|DMAU, LOC117148833|XP_033172380.1|DMAU
OG0010921	LOC110181453|XP_020804859.1|DSER	LOC117150250|XP_033172941.1|DMAU
OG0010922	LOC110185951|XP_020810629.1|DSER	LOC117144792|XP_033166058.1|DMAU
OG0010923	LOC110181840|XP_020805405.1|DSER	LOC117146694|XP_033168975.1|DMAU
OG0010924	LOC110184924|XP_020809229.1|DSER	LOC117150289|XP_033172999.1|DMAU
OG0010925	LOC110183708|XP_020807714.1|DSER	LOC117141691|XP_033161190.1|DMAU
OG0010926	LOC110185324|XP_020809754.1|DSER, LOC110177846|XP_020800448.1|DSER	LOC117141624|XP_033161045.1|DMAU
OG0010927	LOC110183602|XP_020807574.1|DSER	LOC117139025|XP_033157014.1|DMAU
OG0010928	LOC110184787|XP_020809085.1|DSER	LOC117141484|XP_033160853.1|DMAU
OG0010929	LOC110185897|XP_020810568.1|DSER	LOC117150006|XP_033172780.1|DMAU
OG0010931	LOC110186095|XP_020810795.1|DSER	LOC117145698|XP_033167334.1|DMAU
OG0010932	LOC110187365|XP_020812416.1|DSER	LOC117147575|XP_033170415.1|DMAU
OG0010933	LOC110183182|XP_020807031.1|DSER	LOC117143694|XP_033164384.1|DMAU
OG0010934	LOC110184967|XP_020809273.1|DSER	LOC117135541|XP_033151723.1|DMAU
OG0010935	LOC110185855|XP_020810523.1|DSER	LOC117142459|XP_033162338.1|DMAU
OG0010936	LOC110191879|XP_020818522.1|DSER	LOC117148538|XP_033171853.1|DMAU
OG0010937	LOC110184874|XP_020809179.1|DSER	LOC117135207|XP_033151184.1|DMAU
OG0010946	LOC110191909|XP_020818554.1|DSER	LOC117144732|XP_033165969.1|DMAU
OG0010950	LOC110177697|XP_020800180.1|DSER	LOC117138646|XP_033156754.1|DMAU
OG0010956	LOC110180579|XP_020803933.1|DSER	LOC117135441|XP_033151509.1|DMAU
OG0010957	LOC110186363|XP_020811171.1|DSER	LOC117144150|XP_033165071.1|DMAU
OG0010958	LOC110188429|XP_020813818.1|DSER	LOC117145796|XP_033167473.1|DMAU
OG0010959	LOC110188363|XP_020813732.1|DSER	LOC117143687|XP_033164364.1|DMAU
OG0010962	LOC110185046|XP_020809357.1|DSER	LOC117135258|XP_033151299.1|DMAU
OG0010963	LOC110185968|XP_020810646.1|DSER	LOC117150380|XP_033173133.1|DMAU
OG0010964	LOC110185762|XP_020810423.1|DSER	LOC117140974|XP_033160113.1|DMAU
OG0010965	LOC110181128|XP_020804462.1|DSER	LOC117136129|XP_033152723.1|DMAU
OG0010967	LOC110179758|XP_020803034.1|DSER	LOC117147078|XP_033169732.1|DMAU
OG0010968	LOC110188850|XP_020814415.1|DSER	LOC117142000|XP_033161740.1|DMAU
OG0010969	LOC110191128|XP_020817540.1|DSER	LOC117143163|XP_033163567.1|DMAU
OG0010971	LOC110189742|XP_020815606.1|DSER	LOC117144774|XP_033166031.1|DMAU
OG0010972	LOC110188678|XP_020814140.1|DSER	LOC117144346|XP_033165349.1|DMAU
OG0010974	LOC110190140|XP_020816127.1|DSER	LOC117140325|XP_033159066.1|DMAU
OG0010977	LOC110191188|XP_020817615.1|DSER	LOC117145215|XP_033166673.1|DMAU
OG0010978	LOC110181873|XP_020805455.1|DSER	LOC117147452|XP_033170227.1|DMAU
OG0010979	LOC110183503|XP_020807448.1|DSER	LOC117148265|XP_033171468.1|DMAU
OG0010980	LOC110187051|XP_020812086.1|DSER	LOC117147438|XP_033170211.1|DMAU
OG0010981	LOC110180551|XP_020803905.1|DSER	LOC117146482|XP_033168613.1|DMAU
OG0010982	LOC110183133|XP_020806982.1|DSER	LOC117148339|XP_033171565.1|DMAU
OG0010983	LOC110176100|XP_020797998.1|DSER	LOC117148023|XP_033171085.1|DMAU
OG0010984	LOC110179515|XP_020802751.1|DSER	LOC117146486|XP_033168617.1|DMAU
OG0010985	LOC110187626|XP_020812687.1|DSER	LOC117142484|XP_033162399.1|DMAU
OG0010986	LOC110182034|XP_020805623.1|DSER	LOC117148465|XP_033171730.1|DMAU
OG0010987	LOC110180540|XP_020803889.1|DSER	LOC117147815|XP_033170759.1|DMAU
OG0010988	LOC110178043|XP_020800717.1|DSER	LOC117146984|XP_033169543.1|DMAU
OG0010989	LOC110187798|XP_020812931.1|DSER	LOC117144189|XP_033165129.1|DMAU
OG0010990	LOC110181375|XP_020804763.1|DSER	LOC117142613|XP_033162590.1|DMAU
OG0010991	LOC110186080|XP_020810775.1|DSER	LOC117142652|XP_033162664.1|DMAU
OG0010992	LOC110187353|XP_020812403.1|DSER, LOC110187355|XP_020812404.1|DSER, LOC110187352|XP_020812402.1|DSER	LOC117147593|XP_033170437.1|DMAU
OG0010993	LOC110182252|XP_020805930.1|DSER	LOC117150428|XP_033173195.1|DMAU
OG0010994	LOC110185108|XP_020809457.1|DSER	LOC117150290|XP_033173000.1|DMAU
OG0010995	LOC110183668|XP_020807661.1|DSER	LOC117139087|XP_033157096.1|DMAU
OG0010996	LOC110185307|XP_020809718.1|DSER	LOC117140329|XP_033159070.1|DMAU
OG0010998	LOC110190365|XP_020816435.1|DSER	LOC117139005|XP_033156989.1|DMAU
OG0010999	LOC110190776|XP_020817066.1|DSER	LOC117140181|XP_033158848.1|DMAU
OG0011000	LOC110178729|XP_020801610.1|DSER	LOC117140019|XP_033158641.1|DMAU
OG0011001	LOC110189898|XP_020815817.1|DSER	LOC117140231|XP_033158921.1|DMAU
OG0011002	LOC110176266|XP_020798240.1|DSER	LOC117140843|XP_033159858.1|DMAU
OG0011003	LOC110176270|XP_020798243.1|DSER	LOC117140627|XP_033159538.1|DMAU
OG0011004	LOC110182992|XP_020806843.1|DSER	LOC117138132|XP_033155892.1|DMAU
OG0011005	LOC110189192|XP_020814819.1|DSER	LOC117136599|XP_033153472.1|DMAU
OG0011006	LOC110176858|XP_020798992.1|DSER	LOC117136229|XP_033152900.1|DMAU
OG0011007	LOC110189374|XP_020815081.1|DSER	LOC117135498|XP_033151611.1|DMAU
OG0011009	LOC110188337|XP_020813707.1|DSER	LOC117144501|XP_033165580.1|DMAU
OG0011010	LOC110191218|XP_020817644.1|DSER	LOC117145854|XP_033167565.1|DMAU
OG0011011	LOC110187986|XP_020813166.1|DSER	LOC117144453|XP_033165500.1|DMAU
OG0011012	LOC110188638|XP_020814073.1|DSER	LOC117144345|XP_033165348.1|DMAU
OG0011015	LOC110188504|XP_020813896.1|DSER	LOC117146059|XP_033167890.1|DMAU
OG0011016	LOC110191397|XP_020817914.1|DSER	LOC117141559|XP_033160957.1|DMAU
OG0011017	LOC110188756|XP_020814257.1|DSER	LOC117145835|XP_033167526.1|DMAU
OG0011018	LOC110185991|XP_020810681.1|DSER	LOC117146001|XP_033167811.1|DMAU
OG0011019	LOC110185972|XP_020810657.1|DSER	LOC117145770|XP_033167438.1|DMAU, LOC117149942|XP_033172734.1|DMAU, LOC117149028|XP_033172598.1|DMAU
OG0011020	LOC110188537|XP_020813943.1|DSER, LOC110188570|XP_020813990.1|DSER	LOC117143772|XP_033164492.1|DMAU
OG0011021	LOC110177230|XP_020799508.1|DSER	LOC117144623|XP_033165808.1|DMAU
OG0011022	LOC110186315|XP_020811097.1|DSER	LOC117145969|XP_033167761.1|DMAU
OG0011023	LOC110190911|XP_020817230.1|DSER	LOC117144090|XP_033164996.1|DMAU
OG0011024	LOC110181917|XP_020805512.1|DSER, LOC110186365|XP_020811173.1|DSER	LOC117143663|XP_033164334.1|DMAU
OG0011025	LOC110186795|XP_020811732.1|DSER	LOC117143966|XP_033164791.1|DMAU
OG0011027	LOC110186758|XP_020811679.1|DSER	LOC117143239|XP_033163681.1|DMAU
OG0011028	LOC110179779|XP_020803055.1|DSER	LOC117136195|XP_033152831.1|DMAU
OG0011029	LOC110181387|XP_020804781.1|DSER, LOC110181378|XP_020804770.1|DSER	LOC117137605|XP_033155015.1|DMAU
OG0011030	LOC110178254|XP_020800967.1|DSER	LOC117135643|XP_033151910.1|DMAU
OG0011031	LOC110176981|XP_020799152.1|DSER	LOC117136022|XP_033152530.1|DMAU
OG0011033	LOC110191556|XP_020818090.1|DSER	LOC117138524|XP_033156553.1|DMAU
OG0011034	LOC110178381|XP_020801177.1|DSER	LOC117138172|XP_033155949.1|DMAU
OG0011035	LOC110183021|XP_020806868.1|DSER	LOC117142268|XP_033162036.1|DMAU
OG0011036	LOC110176967|XP_020799133.1|DSER	LOC117139133|XP_033157178.1|DMAU
OG0011037	LOC110185782|XP_020810444.1|DSER	LOC117150741|XP_033173666.1|DMAU
OG0011038	LOC110183152|XP_020807001.1|DSER	LOC117150614|XP_033173471.1|DMAU
OG0011039	LOC110183189|XP_020807046.1|DSER	LOC117135878|XP_033152317.1|DMAU
OG0011040	LOC110180478|XP_020803820.1|DSER, LOC110184016|XP_020808041.1|DSER	LOC117143559|XP_033164196.1|DMAU
OG0011041	LOC110187475|XP_020812521.1|DSER	LOC117150839|XP_033173798.1|DMAU
OG0011042	LOC110185952|XP_020810630.1|DSER	LOC117145985|XP_033167790.1|DMAU
OG0011043	LOC110185575|XP_020810161.1|DSER	LOC117145799|XP_033167484.1|DMAU
OG0011044	LOC110177597|XP_020800050.1|DSER	LOC117140694|XP_033159647.1|DMAU
OG0011045	LOC110179759|XP_020803035.1|DSER	LOC117147077|XP_033169731.1|DMAU
OG0011046	LOC110179690|XP_020802962.1|DSER, LOC110176086|XP_020797988.1|DSER	LOC117139611|XP_033157947.1|DMAU
OG0011047	LOC110187135|XP_020812208.1|DSER	LOC117146401|XP_033168476.1|DMAU
OG0011048	LOC110184170|XP_020808238.1|DSER	LOC117148266|XP_033171469.1|DMAU
OG0011049	LOC110180104|XP_020803393.1|DSER	LOC117148087|XP_033171185.1|DMAU
OG0011050	LOC110181816|XP_020805367.1|DSER	LOC117146735|XP_033169073.1|DMAU
OG0011051	LOC110187729|XP_020812846.1|DSER	LOC117139505|XP_033157746.1|DMAU
OG0011052	LOC110181236|XP_020804599.1|DSER, LOC110180400|XP_020803714.1|DSER	LOC117141585|XP_033160990.1|DMAU
OG0011053	LOC110183552|XP_020807511.1|DSER	LOC117142012|XP_033161756.1|DMAU
OG0011054	LOC110178722|XP_020801586.1|DSER	LOC117139224|XP_033157316.1|DMAU
OG0011055	LOC110190336|XP_020816392.1|DSER	LOC117141911|XP_033161522.1|DMAU
OG0011056	LOC110181182|XP_020804519.1|DSER	LOC117141485|XP_033160857.1|DMAU
OG0011057	LOC110177816|XP_020800364.1|DSER	LOC117138608|XP_033156708.1|DMAU
OG0011058	LOC110183037|XP_020806883.1|DSER	LOC117150871|XP_033173882.1|DMAU
OG0011059	LOC110189755|XP_020815625.1|DSER	LOC117138080|XP_033155796.1|DMAU
OG0011061	LOC110176552|XP_020798601.1|DSER	LOC117144655|XP_033165846.1|DMAU
OG0011062	LOC110190315|XP_020816362.1|DSER	LOC117140548|XP_033159433.1|DMAU
OG0011063	LOC110185730|XP_020810374.1|DSER	LOC117146273|XP_033168159.1|DMAU
OG0011077	LOC110191525|XP_020818053.1|DSER	LOC117138125|XP_033155878.1|DMAU
OG0011078	LOC110183578|XP_020807549.1|DSER	LOC117140634|XP_033159550.1|DMAU
OG0011079	LOC110186456|XP_020811303.1|DSER	LOC117144957|XP_033166304.1|DMAU
OG0011080	LOC110188076|XP_020813286.1|DSER	LOC117144922|XP_033166263.1|DMAU
OG0011081	LOC110187446|XP_020812493.1|DSER	LOC117150855|XP_033173842.1|DMAU
OG0011082	LOC110177742|XP_020800258.1|DSER	LOC117137389|XP_033154696.1|DMAU
OG0011086	LOC110179589|XP_020802848.1|DSER	LOC117148139|XP_033171257.1|DMAU
OG0011088	LOC110181743|XP_020805261.1|DSER	LOC117147350|XP_033170102.1|DMAU
OG0011090	LOC110180264|XP_020803578.1|DSER	LOC117136134|XP_033152729.1|DMAU
OG0011091	LOC110184596|XP_020808846.1|DSER	LOC117147909|XP_033170909.1|DMAU
OG0011092	LOC110180562|XP_020803917.1|DSER, LOC110180561|XP_020803914.1|DSER, LOC110180422|XP_020803752.1|DSER	LOC117146775|XP_033169187.1|DMAU
OG0011093	LOC110180459|XP_020803794.1|DSER	LOC117147475|XP_033170259.1|DMAU
OG0011094	LOC110179494|XP_020802727.1|DSER	LOC117148138|XP_033171256.1|DMAU
OG0011096	LOC110178927|XP_020801876.1|DSER	LOC117141629|XP_033161051.1|DMAU
OG0011098	LOC110182795|XP_020806587.1|DSER	LOC117139232|XP_033157328.1|DMAU
OG0011099	LOC110190141|XP_020816128.1|DSER	LOC117139473|XP_033157682.1|DMAU
OG0011100	LOC110190142|XP_020816129.1|DSER	LOC117140214|XP_033158894.1|DMAU
OG0011102	LOC110190144|XP_020816132.1|DSER	LOC117140227|XP_033158917.1|DMAU
OG0011103	LOC110185325|XP_020809755.1|DSER	LOC117138979|XP_033156937.1|DMAU
OG0011106	LOC110191191|XP_020817622.1|DSER	LOC117137038|XP_033154134.1|DMAU
OG0011110	LOC110177126|XP_020799353.1|DSER	LOC117143941|XP_033164763.1|DMAU
OG0011111	LOC110191908|XP_020818553.1|DSER	LOC117143122|XP_033163502.1|DMAU
OG0011113	LOC110186685|XP_020811612.1|DSER	LOC117144109|XP_033165020.1|DMAU
OG0011114	LOC110187928|XP_020813098.1|DSER	LOC117143785|XP_033164517.1|DMAU
OG0011115	LOC110188007|XP_020813189.1|DSER	LOC117145977|XP_033167773.1|DMAU
OG0011116	LOC110184943|XP_020809253.1|DSER	LOC117143678|XP_033164354.1|DMAU
OG0011117	LOC110185440|XP_020809926.1|DSER	LOC117144154|XP_033165078.1|DMAU
OG0011118	LOC110185983|XP_020810669.1|DSER	LOC117149026|XP_033172597.1|DMAU, LOC117145424|XP_033166961.1|DMAU, LOC117149941|XP_033172733.1|DMAU
OG0011119	LOC110188256|XP_020813601.1|DSER	LOC117145923|XP_033167674.1|DMAU
OG0011121	LOC110176655|XP_020798748.1|DSER	LOC117143999|XP_033164836.1|DMAU
OG0011122	LOC110187824|XP_020812960.1|DSER	LOC117143003|XP_033163259.1|DMAU
OG0011123	LOC110191893|XP_020818537.1|DSER	LOC117143417|XP_033164011.1|DMAU
OG0011124	LOC110177213|XP_020799491.1|DSER	LOC117144237|XP_033165197.1|DMAU
OG0011125	LOC110191834|XP_020818458.1|DSER	LOC117145233|XP_033166698.1|DMAU
OG0011126	LOC110187984|XP_020813164.1|DSER	LOC117144111|XP_033165022.1|DMAU
OG0011127	LOC110178252|XP_020800962.1|DSER	LOC117140146|XP_033158805.1|DMAU, LOC117135640|XP_033151908.1|DMAU
OG0011128	LOC110180072|XP_020803355.1|DSER	LOC117138610|XP_033156710.1|DMAU
OG0011129	LOC110179630|XP_020802904.1|DSER	LOC117137283|XP_033154546.1|DMAU
OG0011130	LOC110177806|XP_020800354.1|DSER, LOC110177710|XP_020800209.1|DSER	LOC117137703|XP_033155166.1|DMAU
OG0011131	LOC110178760|XP_020801658.1|DSER	LOC117138486|XP_033156507.1|DMAU
OG0011132	LOC110183123|XP_020806973.1|DSER	LOC117147208|XP_033169916.1|DMAU
OG0011133	LOC110179925|XP_020803181.1|DSER, LOC110183996|XP_020808012.1|DSER	LOC117150454|XP_033173235.1|DMAU
OG0011134	LOC110178440|XP_020801232.1|DSER, LOC110182290|XP_020805968.1|DSER	LOC117151052|XP_033174161.1|DMAU
OG0011135	LOC110183099|XP_020806950.1|DSER	LOC117150725|XP_033173638.1|DMAU
OG0011136	LOC110183093|XP_020806945.1|DSER	LOC117145532|XP_033167121.1|DMAU
OG0011137	LOC110185586|XP_020810177.1|DSER	LOC117150790|XP_033173726.1|DMAU
OG0011138	LOC110185873|XP_020810544.1|DSER	LOC117145759|XP_033167419.1|DMAU
OG0011139	LOC110185827|XP_020810493.1|DSER	LOC117144368|XP_033165385.1|DMAU
OG0011140	LOC110184653|XP_020808912.1|DSER	LOC117148018|XP_033171074.1|DMAU
OG0011143	LOC110178454|XP_020801248.1|DSER	LOC117146981|XP_033169539.1|DMAU
