Orthogroup	DSER.longest_only	DBIA.longest_only
OG0009507	LOC110183637|XP_020807615.1|DSER	LOC108030004|XP_016958011.1|DBIA
OG0009508	LOC110185719|XP_020810357.1|DSER	LOC108027950|XP_016955068.1|DBIA
OG0009509	LOC110176472|XP_020798494.1|DSER	LOC108036264|XP_016967764.1|DBIA
OG0009510	LOC110185530|XP_020810096.1|DSER	LOC108026227|XP_016952553.1|DBIA
OG0009511	LOC110181554|XP_020804996.1|DSER, LOC110187441|XP_020812488.1|DSER	LOC108023069|XP_016947810.1|DBIA
OG0009512	LOC110181926|XP_020805520.1|DSER	LOC108021881|XP_016946164.1|DBIA
OG0009513	LOC110184305|XP_020808452.1|DSER	LOC108033050|XP_016962665.1|DBIA
OG0009514	LOC110180438|XP_020803768.1|DSER	LOC108036284|XP_016967783.1|DBIA
OG0009515	LOC110176863|XP_020798996.1|DSER	LOC108033265|XP_016963021.1|DBIA
OG0009516	LOC110187484|XP_020812530.1|DSER	LOC108033978|XP_016964186.1|DBIA
OG0009517	LOC110182694|XP_020806447.1|DSER	LOC108033692|XP_016963680.1|DBIA
OG0009518	LOC110185153|XP_020809515.1|DSER	LOC108034687|XP_016965117.1|DBIA
OG0009519	LOC110178793|XP_020801705.1|DSER	LOC108027826|XP_016954901.1|DBIA
OG0009520	LOC110191266|XP_020817721.1|DSER	LOC108025080|XP_016950828.1|DBIA
OG0009521	LOC110180436|XP_020803766.1|DSER, LOC110185314|XP_020809739.1|DSER	LOC108034621|XP_016965046.1|DBIA
OG0009522	LOC110180964|XP_020804302.1|DSER	LOC108026852|XP_016953520.1|DBIA
OG0009523	LOC110176485|XP_020798520.1|DSER	LOC108026661|XP_016953189.1|DBIA
OG0009525	LOC110180338|XP_020803662.1|DSER	LOC108022319|XP_016946669.1|DBIA
OG0009526	LOC110191516|XP_020818043.1|DSER	LOC108022369|XP_016946738.1|DBIA
OG0009527	LOC110191557|XP_020818091.1|DSER	LOC108029957|XP_016957949.1|DBIA
OG0009528	LOC110181667|XP_020805154.1|DSER	LOC108026528|XP_016952965.1|DBIA
OG0009529	LOC110189737|XP_020815589.1|DSER, LOC110176786|XP_020798881.1|DSER	LOC108022662|XP_016947217.1|DBIA
OG0009530	LOC110189697|XP_020815531.1|DSER	LOC108029330|XP_016957014.1|DBIA
OG0009531	LOC110178395|XP_020801191.1|DSER	LOC108029990|XP_016957989.1|DBIA
OG0009532	LOC110177745|XP_020800261.1|DSER	LOC108022434|XP_016946809.1|DBIA
OG0009533	LOC110177365|XP_020799721.1|DSER	LOC108029401|XP_016957121.1|DBIA
OG0009534	LOC110179077|XP_020802119.1|DSER	LOC108029426|XP_016957160.1|DBIA
OG0009535	LOC110177968|XP_020800620.1|DSER	LOC108023034|XP_016947764.1|DBIA
OG0009536	LOC110176662|XP_020798759.1|DSER	LOC108031110|XP_016959810.1|DBIA
OG0009537	LOC110186913|XP_020811893.1|DSER	LOC108031712|XP_016960866.1|DBIA
OG0009538	LOC110191144|XP_020817558.1|DSER	LOC108025119|XP_016950874.1|DBIA
OG0009539	LOC110189507|XP_020815276.1|DSER, LOC110189515|XP_020815290.1|DSER	LOC108027456|XP_016954399.1|DBIA
OG0009541	LOC110176532|XP_020798571.1|DSER	LOC108024543|XP_016950000.1|DBIA
OG0009542	LOC110186881|XP_020811837.1|DSER, LOC110186882|XP_020811839.1|DSER	LOC108025124|XP_016950880.1|DBIA
OG0009543	LOC110176486|XP_020798518.1|DSER, LOC110176546|XP_020798596.1|DSER	LOC108025167|XP_016950934.1|DBIA, LOC108025018|XP_016950763.1|DBIA
OG0009544	LOC110186546|XP_020811409.1|DSER	LOC108032146|XP_016961476.1|DBIA
OG0009545	LOC110186969|XP_020811974.1|DSER	LOC108025208|XP_016951030.1|DBIA
OG0009546	LOC110186463|XP_020811310.1|DSER	LOC108030978|XP_016959667.1|DBIA
OG0009547	LOC110191090|XP_020817497.1|DSER, LOC110191072|XP_020817469.1|DSER	LOC108022357|XP_016946728.1|DBIA, LOC108022353|XP_016946726.1|DBIA
OG0009548	LOC110177498|XP_020799910.1|DSER	LOC108028208|XP_016955362.1|DBIA
OG0009549	LOC110190891|XP_020817208.1|DSER	LOC108028046|XP_016955172.1|DBIA
OG0009549	LOC110190887|XP_020817205.1|DSER	LOC108028126|XP_016955266.1|DBIA
OG0009550	LOC110179418|XP_020802606.1|DSER, LOC110179409|XP_020802594.1|DSER	LOC108028687|XP_016956120.1|DBIA, LOC108028694|XP_016956132.1|DBIA
OG0009557	LOC110190987|XP_020817357.1|DSER	LOC108025978|XP_016952160.1|DBIA
OG0009560	LOC110179711|XP_020802982.1|DSER	LOC108024033|XP_016949295.1|DBIA
OG0009562	LOC110184972|XP_020809282.1|DSER	LOC108033405|XP_016963215.1|DBIA
OG0009563	LOC110177474|XP_020799874.1|DSER	LOC108028781|XP_016956249.1|DBIA
OG0009564	LOC110184598|XP_020808848.1|DSER	LOC108025782|XP_016951890.1|DBIA
OG0009565	LOC110190313|XP_020816360.1|DSER	LOC108028626|XP_016956039.1|DBIA
OG0009567	LOC110188423|XP_020813806.1|DSER	LOC108027159|XP_016953901.1|DBIA
OG0009568	LOC110185066|XP_020809401.1|DSER	LOC108033425|XP_016963235.1|DBIA
OG0009569	LOC110181809|XP_020805355.1|DSER	LOC108035759|XP_016966948.1|DBIA
OG0009571	LOC110177418|XP_020799795.1|DSER	LOC108024508|XP_016949944.1|DBIA
OG0009573	LOC110187081|XP_020812138.1|DSER	LOC108024802|XP_016950411.1|DBIA
OG0009574	LOC110180620|XP_020803962.1|DSER	LOC108023381|XP_016948275.1|DBIA
OG0009575	LOC110180648|XP_020804005.1|DSER	LOC108022297|XP_016946644.1|DBIA
OG0009576	LOC110176659|XP_020798753.1|DSER	LOC108027102|XP_016953808.1|DBIA
OG0009577	LOC110183100|XP_020806951.1|DSER	LOC108033616|XP_016963467.1|DBIA
OG0009579	LOC110175963|XP_020797814.1|DSER	LOC108027616|XP_016954625.1|DBIA
OG0009580	LOC110188960|XP_020814563.1|DSER	LOC108036485|XP_016968160.1|DBIA
OG0009581	LOC110186024|XP_020810719.1|DSER	LOC108032338|XP_016961637.1|DBIA
OG0009582	LOC110190168|XP_020816163.1|DSER	LOC108034821|XP_016965402.1|DBIA
OG0009583	LOC110175995|XP_020797849.1|DSER	LOC108033021|XP_016962638.1|DBIA
OG0009584	LOC110184597|XP_020808847.1|DSER	LOC108025651|XP_016951679.1|DBIA
OG0009585	LOC110191376|XP_020817886.1|DSER	LOC108026252|XP_016952595.1|DBIA
OG0009586	LOC110190100|XP_020816066.1|DSER	LOC108034706|XP_016965135.1|DBIA
OG0009587	LOC110177662|XP_020800144.1|DSER	LOC108026946|XP_016953649.1|DBIA
OG0009588	LOC110191199|XP_020817625.1|DSER	LOC108026024|XP_016952205.1|DBIA
OG0009589	LOC110190905|XP_020817225.1|DSER	LOC108028587|XP_016955993.1|DBIA
OG0009590	LOC110186813|XP_020811762.1|DSER	LOC108028663|XP_016956081.1|DBIA
OG0009591	LOC110186350|XP_020811157.1|DSER	LOC108031556|XP_016960588.1|DBIA
OG0009592	LOC110188378|XP_020813752.1|DSER	LOC108031868|XP_016961116.1|DBIA
OG0009593	LOC110188316|XP_020813683.1|DSER	LOC108032175|XP_016961517.1|DBIA
OG0009594	LOC110186789|XP_020811726.1|DSER	LOC108026119|XP_016952311.1|DBIA
OG0009595	LOC110188675|XP_020814132.1|DSER	LOC108027085|XP_016953790.1|DBIA
OG0009596	LOC110188417|XP_020813801.1|DSER	LOC108027457|XP_016954401.1|DBIA
OG0009597	LOC110188575|XP_020813997.1|DSER	LOC108027067|XP_016953766.1|DBIA
OG0009598	LOC110188226|XP_020813532.1|DSER	LOC108027327|XP_016954225.1|DBIA
OG0009599	LOC110187981|XP_020813161.1|DSER	LOC108024874|XP_016950508.1|DBIA
OG0009600	LOC110191933|XP_020818609.1|DSER	LOC108026133|XP_016952336.1|DBIA
OG0009601	LOC110185371|XP_020809816.1|DSER	LOC108026114|XP_016952303.1|DBIA
OG0009602	LOC110176457|XP_020798468.1|DSER	LOC108025153|XP_016950919.1|DBIA
OG0009603	LOC110188759|XP_020814260.1|DSER	LOC108031602|XP_016960669.1|DBIA
OG0009604	LOC110181503|XP_020804932.1|DSER	LOC108023348|XP_016948181.1|DBIA
OG0009605	LOC110186199|XP_020810917.1|DSER	LOC108025097|XP_016950848.1|DBIA
OG0009606	LOC110186192|XP_020810910.1|DSER	LOC108025062|XP_016950809.1|DBIA
OG0009607	LOC110186219|XP_020810940.1|DSER	LOC108025127|XP_016950883.1|DBIA
OG0009608	LOC110186230|XP_020810951.1|DSER	LOC108026078|XP_016952265.1|DBIA
OG0009609	LOC110176572|XP_020798638.1|DSER	LOC108023893|XP_016949071.1|DBIA
OG0009610	LOC110188265|XP_020813613.1|DSER	LOC108031760|XP_016960957.1|DBIA
OG0009611	LOC110188671|XP_020814127.1|DSER	LOC108031344|XP_016960097.1|DBIA
OG0009612	LOC110189532|XP_020815324.1|DSER	LOC108027002|XP_016953690.1|DBIA
OG0009613	LOC110179777|XP_020803052.1|DSER, LOC110184922|XP_020809227.1|DSER	LOC108035201|XP_016966198.1|DBIA
OG0009614	LOC110186713|XP_020811644.1|DSER	LOC108030985|XP_016959674.1|DBIA
OG0009615	LOC110186359|XP_020811167.1|DSER	LOC108025185|XP_016950982.1|DBIA
OG0009616	LOC110186863|XP_020811813.1|DSER	LOC108025116|XP_016950870.1|DBIA
OG0009617	LOC110187623|XP_020812677.1|DSER	LOC108024259|XP_016949638.1|DBIA
OG0009619	LOC110188031|XP_020813228.1|DSER	LOC108031768|XP_016960964.1|DBIA
OG0009620	LOC110186719|XP_020811650.1|DSER	LOC108031175|XP_016959883.1|DBIA
OG0009621	LOC110186728|XP_020811654.1|DSER	LOC108031023|XP_016959711.1|DBIA
OG0009622	LOC110186818|XP_020811765.1|DSER	LOC108031150|XP_016959854.1|DBIA
OG0009623	LOC110191446|XP_020817969.1|DSER, LOC110186191|XP_020810908.1|DSER	LOC108027000|XP_016953688.1|DBIA
OG0009624	LOC110191106|XP_020817510.1|DSER	LOC108023886|XP_016949060.1|DBIA
OG0009625	LOC110186674|XP_020811600.1|DSER	LOC108025399|XP_016951363.1|DBIA
OG0009626	LOC110177413|XP_020799789.1|DSER	LOC108031317|XP_016960053.1|DBIA
OG0009627	LOC110177412|XP_020799788.1|DSER	LOC108031277|XP_016960007.1|DBIA
OG0009628	LOC110177336|XP_020799681.1|DSER	LOC108031356|XP_016960115.1|DBIA
OG0009629	LOC110188705|XP_020814170.1|DSER	LOC108024431|XP_016949838.1|DBIA
OG0009630	LOC110188538|XP_020813944.1|DSER	LOC108024393|XP_016949793.1|DBIA
OG0009631	LOC110188128|XP_020813375.1|DSER	LOC108024908|XP_016950574.1|DBIA
OG0009632	LOC110176096|XP_020797994.1|DSER	LOC108032213|XP_016961566.1|DBIA
OG0009633	LOC110178499|XP_020801308.1|DSER	LOC108022199|XP_016946540.1|DBIA
OG0009634	LOC110190949|XP_020817288.1|DSER	LOC108025304|XP_016951191.1|DBIA
OG0009635	LOC110190962|XP_020817311.1|DSER	LOC108031806|XP_016961017.1|DBIA
OG0009636	LOC110184638|XP_020808895.1|DSER	LOC108028051|XP_016955179.1|DBIA
OG0009637	LOC110187949|XP_020813123.1|DSER	LOC108032020|XP_016961315.1|DBIA
OG0009638	LOC110186906|XP_020811884.1|DSER	LOC108031295|XP_016960027.1|DBIA
OG0009639	LOC110191812|XP_020818425.1|DSER	LOC108027074|XP_016953777.1|DBIA
OG0009640	LOC110186578|XP_020811451.1|DSER	LOC108025511|XP_016951522.1|DBIA
OG0009641	LOC110187979|XP_020813158.1|DSER	LOC108031008|XP_016959697.1|DBIA
OG0009642	LOC110188107|XP_020813338.1|DSER	LOC108031152|XP_016959857.1|DBIA
OG0009643	LOC110191416|XP_020817933.1|DSER	LOC108022984|XP_016947704.1|DBIA
OG0009644	LOC110184764|XP_020809058.1|DSER	LOC108024864|XP_016950495.1|DBIA
OG0009645	LOC110186207|XP_020810932.1|DSER	LOC108024458|XP_016949865.1|DBIA
OG0009646	LOC110186282|XP_020811055.1|DSER	LOC108025005|XP_016950750.1|DBIA
OG0009647	LOC110186675|XP_020811601.1|DSER	LOC108025108|XP_016950860.1|DBIA
OG0009648	LOC110191094|XP_020817498.1|DSER	LOC108027277|XP_016954141.1|DBIA
OG0009649	LOC110186162|XP_020810877.1|DSER	LOC108024554|XP_016950024.1|DBIA
OG0009650	LOC110181171|XP_020804505.1|DSER	LOC108034395|XP_016964768.1|DBIA
OG0009651	LOC110183966|XP_020807981.1|DSER	LOC108033610|XP_016963462.1|DBIA
OG0009652	LOC110176880|XP_020799015.1|DSER	LOC108032752|XP_016962231.1|DBIA
OG0009653	LOC110187591|XP_020812635.1|DSER	LOC108029292|XP_016956983.1|DBIA
OG0009654	LOC110187584|XP_020812630.1|DSER	LOC108029293|XP_016956984.1|DBIA
OG0009655	LOC110176809|XP_020798908.1|DSER	LOC108036733|XP_016968525.1|DBIA
OG0009656	LOC110184980|XP_020809289.1|DSER	LOC108032532|XP_016961882.1|DBIA
OG0009657	LOC110184966|XP_020809272.1|DSER	LOC108028918|XP_016956426.1|DBIA
OG0009658	LOC110185001|XP_020809313.1|DSER	LOC108033472|XP_016963298.1|DBIA
OG0009659	LOC110179186|XP_020802257.1|DSER	LOC108027897|XP_016955005.1|DBIA
OG0009660	LOC110182271|XP_020805947.1|DSER	LOC108036058|XP_016967490.1|DBIA
OG0009661	LOC110177006|XP_020799175.1|DSER	LOC108034299|XP_016964651.1|DBIA
OG0009662	LOC110184008|XP_020808032.1|DSER	LOC108034156|XP_016964448.1|DBIA
OG0009663	LOC110176938|XP_020799097.1|DSER	LOC108029206|XP_016956873.1|DBIA
OG0009664	LOC110182376|XP_020806076.1|DSER	LOC108027812|XP_016954879.1|DBIA
OG0009665	LOC110177066|XP_020799243.1|DSER	LOC108029281|XP_016956969.1|DBIA
OG0009666	LOC110187339|XP_020812386.1|DSER	LOC108033688|XP_016963663.1|DBIA
OG0009667	LOC110187294|XP_020812342.1|DSER	LOC108033942|XP_016964116.1|DBIA
OG0009668	LOC110187284|XP_020812332.1|DSER	LOC108034324|XP_016964684.1|DBIA
OG0009669	LOC110187492|XP_020812540.1|DSER	LOC108033795|XP_016963894.1|DBIA
OG0009670	LOC110182370|XP_020806070.1|DSER	LOC108029162|XP_016956791.1|DBIA
OG0009671	LOC110176997|XP_020799165.1|DSER	LOC108033380|XP_016963189.1|DBIA
OG0009672	LOC110177015|XP_020799187.1|DSER	LOC108032397|XP_016961706.1|DBIA
OG0009673	LOC110177047|XP_020799223.1|DSER	LOC108032359|XP_016961660.1|DBIA
OG0009674	LOC110181324|XP_020804702.1|DSER	LOC108032370|XP_016961679.1|DBIA
OG0009675	LOC110185969|XP_020810647.1|DSER	LOC108029205|XP_016956871.1|DBIA
OG0009676	LOC110185120|XP_020809471.1|DSER	LOC108033939|XP_016964112.1|DBIA
OG0009677	LOC110183856|XP_020807869.1|DSER	LOC108036159|XP_016967640.1|DBIA
OG0009678	LOC110182749|XP_020806517.1|DSER	LOC108033727|XP_016963761.1|DBIA
OG0009679	LOC110183138|XP_020806987.1|DSER	LOC108034259|XP_016964605.1|DBIA
OG0009680	LOC110185124|XP_020809478.1|DSER	LOC108032555|XP_016961925.1|DBIA
OG0009681	LOC110178470|XP_020801268.1|DSER	LOC108022223|XP_016946566.1|DBIA
OG0009682	LOC110182982|XP_020806834.1|DSER	LOC108022296|XP_016946643.1|DBIA
OG0009683	LOC110189462|XP_020815196.1|DSER	LOC108030204|XP_016958451.1|DBIA
OG0009684	LOC110189589|XP_020815380.1|DSER	LOC108030202|XP_016958448.1|DBIA
OG0009685	LOC110189559|XP_020815348.1|DSER	LOC108029920|XP_016957902.1|DBIA
OG0009686	LOC110177902|XP_020800529.1|DSER	LOC108022103|XP_016946434.1|DBIA
OG0009687	LOC110180070|XP_020803352.1|DSER	LOC108023020|XP_016947744.1|DBIA
OG0009688	LOC110184035|XP_020808067.1|DSER	LOC108030297|XP_016958620.1|DBIA
OG0009689	LOC110189371|XP_020815078.1|DSER	LOC108029848|XP_016957825.1|DBIA
OG0009690	LOC110189198|XP_020814828.1|DSER	LOC108022878|XP_016947562.1|DBIA
OG0009691	LOC110181132|XP_020804465.1|DSER	LOC108026711|XP_016953302.1|DBIA
OG0009692	LOC110179810|XP_020803077.1|DSER	LOC108036299|XP_016967799.1|DBIA
OG0009693	LOC110180007|XP_020803256.1|DSER	LOC108022622|XP_016947153.1|DBIA
OG0009694	LOC110191639|XP_020818189.1|DSER	LOC108022826|XP_016947457.1|DBIA
OG0009695	LOC110184098|XP_020808145.1|DSER	LOC108022452|XP_016946849.1|DBIA
OG0009696	LOC110178460|XP_020801256.1|DSER	LOC108030353|XP_016958709.1|DBIA
OG0009697	LOC110184265|XP_020808390.1|DSER	LOC108034760|XP_016965196.1|DBIA
OG0009698	LOC110189718|XP_020815567.1|DSER	LOC108030332|XP_016958682.1|DBIA
OG0009699	LOC110179343|XP_020802507.1|DSER	LOC108023025|XP_016947751.1|DBIA
OG0009700	LOC110191422|XP_020817942.1|DSER	LOC108022991|XP_016947710.1|DBIA
OG0009701	LOC110186404|XP_020811230.1|DSER	LOC108025483|XP_016951487.1|DBIA
OG0009702	LOC110189716|XP_020815565.1|DSER	LOC108029893|XP_016957871.1|DBIA
OG0009703	LOC110178167|XP_020800860.1|DSER	LOC108029165|XP_016956795.1|DBIA
OG0009704	LOC110182925|XP_020806750.1|DSER	LOC108029394|XP_016957111.1|DBIA
OG0009705	LOC110178364|XP_020801158.1|DSER	LOC108022936|XP_016947638.1|DBIA
OG0009706	LOC110178384|XP_020801180.1|DSER	LOC108022299|XP_016946648.1|DBIA
OG0009707	LOC110188189|XP_020813424.1|DSER	LOC108032029|XP_016961328.1|DBIA
OG0009708	LOC110189336|XP_020815037.1|DSER	LOC108029896|XP_016957875.1|DBIA
OG0009709	LOC110189566|XP_020815356.1|DSER	LOC108030305|XP_016958628.1|DBIA
OG0009710	LOC110189565|XP_020815355.1|DSER	LOC108030306|XP_016958630.1|DBIA
OG0009711	LOC110189312|XP_020815013.1|DSER	LOC108030044|XP_016958105.1|DBIA
OG0009712	LOC110190747|XP_020817029.1|DSER	LOC108035020|XP_016965852.1|DBIA
OG0009713	LOC110178248|XP_020800959.1|DSER	LOC108029548|XP_016957354.1|DBIA
OG0009714	LOC110178343|XP_020801121.1|DSER	LOC108030316|XP_016958644.1|DBIA
OG0009715	LOC110180986|XP_020804323.1|DSER	LOC108026853|XP_016953521.1|DBIA
OG0009716	LOC110189679|XP_020815495.1|DSER	LOC108029609|XP_016957478.1|DBIA
OG0009717	LOC110177866|XP_020800475.1|DSER	LOC108030214|XP_016958470.1|DBIA
OG0009718	LOC110189474|XP_020815214.1|DSER	LOC108029378|XP_016957094.1|DBIA
OG0009719	LOC110178006|XP_020800678.1|DSER	LOC108023065|XP_016947802.1|DBIA
OG0009720	LOC110183799|XP_020807845.1|DSER	LOC108036369|XP_016967942.1|DBIA
OG0009721	LOC110178376|XP_020801171.1|DSER	LOC108022203|XP_016946545.1|DBIA
OG0009722	LOC110189622|XP_020815422.1|DSER	LOC108022611|XP_016947136.1|DBIA
OG0009723	LOC110190097|XP_020816063.1|DSER	LOC108034576|XP_016964996.1|DBIA
OG0009724	LOC110179246|XP_020802364.1|DSER	LOC108022905|XP_016947598.1|DBIA
OG0009725	LOC110181644|XP_020805121.1|DSER	LOC108026513|XP_016952948.1|DBIA
OG0009726	LOC110190994|XP_020817365.1|DSER	LOC108023430|XP_016948410.1|DBIA
OG0009727	LOC110189753|XP_020815621.1|DSER	LOC108029794|XP_016957797.1|DBIA
OG0009728	LOC110179997|XP_020803249.1|DSER	LOC108026595|XP_016953056.1|DBIA
OG0009729	LOC110181766|XP_020805299.1|DSER	LOC108026598|XP_016953058.1|DBIA
OG0009730	LOC110181591|XP_020805043.1|DSER	LOC108025667|XP_016951694.1|DBIA
OG0009731	LOC110180272|XP_020803587.1|DSER	LOC108029855|XP_016957833.1|DBIA
OG0009732	LOC110176198|XP_020798115.1|DSER	LOC108029738|XP_016957713.1|DBIA
OG0009733	LOC110176112|XP_020798007.1|DSER	LOC108023330|XP_016948140.1|DBIA
OG0009734	LOC110184572|XP_020808805.1|DSER	LOC108023786|XP_016948914.1|DBIA
OG0009735	LOC110178173|XP_020800866.1|DSER	LOC108028160|XP_016955308.1|DBIA
OG0009736	LOC110182454|XP_020806147.1|DSER	LOC108023485|XP_016948497.1|DBIA
OG0009737	LOC110185520|XP_020810076.1|DSER	LOC108023656|XP_016948768.1|DBIA
OG0009738	LOC110182640|XP_020806368.1|DSER	LOC108035753|XP_016966940.1|DBIA
OG0009739	LOC110182643|XP_020806371.1|DSER	LOC108035757|XP_016966945.1|DBIA
OG0009740	LOC110181903|XP_020805494.1|DSER	LOC108025861|XP_016952018.1|DBIA
OG0009741	LOC110183794|XP_020807808.1|DSER	LOC108032467|XP_016961781.1|DBIA
OG0009742	LOC110179452|XP_020802658.1|DSER	LOC108023946|XP_016949122.1|DBIA
OG0009743	LOC110179703|XP_020802971.1|DSER	LOC108033188|XP_016962919.1|DBIA
OG0009744	LOC110183063|XP_020806908.1|DSER	LOC108036562|XP_016968294.1|DBIA
OG0009745	LOC110179086|XP_020802130.1|DSER	LOC108033088|XP_016962772.1|DBIA
OG0009746	LOC110190274|XP_020816305.1|DSER, LOC110187933|XP_020813107.1|DSER	LOC108034711|XP_016965141.1|DBIA
OG0009747	LOC110181305|XP_020804685.1|DSER	LOC108032833|XP_016962338.1|DBIA
OG0009748	LOC110191986|XP_020818676.1|DSER	LOC108024244|XP_016949614.1|DBIA
OG0009749	LOC110178955|XP_020801916.1|DSER	LOC108028116|XP_016955254.1|DBIA
OG0009750	LOC110188856|XP_020814421.1|DSER	LOC108034577|XP_016964998.1|DBIA
OG0009751	LOC110184434|XP_020808630.1|DSER	LOC108023632|XP_016948734.1|DBIA
OG0009752	LOC110183242|XP_020807122.1|DSER, LOC110183247|XP_020807127.1|DSER	LOC108023242|XP_016948009.1|DBIA
OG0009753	LOC110183248|XP_020807128.1|DSER	LOC108023611|XP_016948707.1|DBIA
OG0009754	LOC110184044|XP_020808077.1|DSER	LOC108022451|XP_016946848.1|DBIA
OG0009755	LOC110191958|XP_020818635.1|DSER	LOC108025842|XP_016951996.1|DBIA
OG0009756	LOC110182222|XP_020805908.1|DSER	LOC108027621|XP_016954632.1|DBIA
OG0009757	LOC110180241|XP_020803557.1|DSER	LOC108023115|XP_016947870.1|DBIA
OG0009758	LOC110186942|XP_020811933.1|DSER	LOC108026260|XP_016952602.1|DBIA
OG0009759	LOC110187076|XP_020812125.1|DSER	LOC108032979|XP_016962547.1|DBIA
OG0009760	LOC110180550|XP_020803904.1|DSER	LOC108024257|XP_016949633.1|DBIA
OG0009761	LOC110180538|XP_020803887.1|DSER	LOC108024262|XP_016949637.1|DBIA
OG0009762	LOC110179429|XP_020802619.1|DSER	LOC108023285|XP_016948066.1|DBIA
OG0009763	LOC110191330|XP_020817824.1|DSER	LOC108028532|XP_016955921.1|DBIA
OG0009764	LOC110190101|XP_020816067.1|DSER	LOC108034704|XP_016965134.1|DBIA
OG0009765	LOC110178616|XP_020801460.1|DSER	LOC108028219|XP_016955378.1|DBIA
OG0009766	LOC110184741|XP_020809029.1|DSER	LOC108028403|XP_016955707.1|DBIA
OG0009767	LOC110184757|XP_020809045.1|DSER	LOC108028758|XP_016956220.1|DBIA
OG0009768	LOC110186909|XP_020811892.1|DSER	LOC108035583|XP_016966743.1|DBIA
OG0009769	LOC110190599|XP_020816852.1|DSER	LOC108028878|XP_016956363.1|DBIA
OG0009770	LOC110176720|XP_020798820.1|DSER	LOC108028169|XP_016955319.1|DBIA
OG0009771	LOC110178746|XP_020801636.1|DSER	LOC108029975|XP_016957974.1|DBIA
OG0009772	LOC110178800|XP_020801712.1|DSER	LOC108027799|XP_016954866.1|DBIA
OG0009773	LOC110183577|XP_020807548.1|DSER	LOC108035405|XP_016966514.1|DBIA
OG0009774	LOC110190078|XP_020816043.1|DSER	LOC108034454|XP_016964828.1|DBIA
OG0009775	LOC110176734|XP_020798836.1|DSER	LOC108028635|XP_016956047.1|DBIA
OG0009776	LOC110190507|XP_020816687.1|DSER	LOC108035202|XP_016966196.1|DBIA
OG0009777	LOC110184781|XP_020809080.1|DSER	LOC108035387|XP_016966483.1|DBIA
OG0009778	LOC110188836|XP_020814388.1|DSER	LOC108035672|XP_016966869.1|DBIA
OG0009779	LOC110184771|XP_020809065.1|DSER	LOC108028696|XP_016956130.1|DBIA
OG0009780	LOC110184766|XP_020809055.1|DSER	LOC108028770|XP_016956234.1|DBIA
OG0009781	LOC110176674|XP_020798770.1|DSER	LOC108028647|XP_016956061.1|DBIA
OG0009782	LOC110182798|XP_020806590.1|DSER	LOC108035054|XP_016965923.1|DBIA
OG0009783	LOC110183650|XP_020807633.1|DSER	LOC108030901|XP_016959572.1|DBIA
OG0009784	LOC110188848|XP_020814413.1|DSER	LOC108034506|XP_016964915.1|DBIA
OG0009785	LOC110190718|XP_020816999.1|DSER	LOC108028002|XP_016955119.1|DBIA
OG0009786	LOC110190649|XP_020816906.1|DSER	LOC108028281|XP_016955479.1|DBIA
OG0009787	LOC110190596|XP_020816848.1|DSER	LOC108030359|XP_016958719.1|DBIA
OG0009788	LOC110188825|XP_020814375.1|DSER	LOC108035632|XP_016966820.1|DBIA
OG0009789	LOC110182769|XP_020806547.1|DSER	LOC108035220|XP_016966234.1|DBIA
OG0009790	LOC110177771|XP_020800295.1|DSER	LOC108022385|XP_016946756.1|DBIA
OG0009791	LOC110190358|XP_020816426.1|DSER	LOC108034671|XP_016965100.1|DBIA
OG0009792	LOC110189939|XP_020815884.1|DSER	LOC108035149|XP_016966081.1|DBIA
OG0009793	LOC110184499|XP_020808720.1|DSER	LOC108028034|XP_016955164.1|DBIA
OG0009794	LOC110186791|XP_020811727.1|DSER	LOC108026121|XP_016952313.1|DBIA
OG0009795	LOC110179071|XP_020802109.1|DSER	LOC108035822|XP_016967058.1|DBIA
OG0009796	LOC110178607|XP_020801451.1|DSER	LOC108028191|XP_016955341.1|DBIA
OG0009797	LOC110189125|XP_020814758.1|DSER	LOC108034908|XP_016965631.1|DBIA
OG0009798	LOC110189119|XP_020814753.1|DSER	LOC108034907|XP_016965630.1|DBIA
OG0009799	LOC110189839|XP_020815703.1|DSER	LOC108028287|XP_016955487.1|DBIA
OG0009800	LOC110190367|XP_020816438.1|DSER	LOC108030749|XP_016959285.1|DBIA
OG0009801	LOC110177562|XP_020799994.1|DSER	LOC108034610|XP_016965034.1|DBIA
OG0009802	LOC110177601|XP_020800055.1|DSER	LOC108035642|XP_016966836.1|DBIA
OG0009803	LOC110190446|XP_020816606.1|DSER	LOC108034615|XP_016965038.1|DBIA
OG0009804	LOC110190460|XP_020816620.1|DSER	LOC108035022|XP_016965855.1|DBIA
OG0009805	LOC110190449|XP_020816609.1|DSER	LOC108034417|XP_016964789.1|DBIA
OG0009806	LOC110190683|XP_020816952.1|DSER	LOC108035014|XP_016965847.1|DBIA
OG0009807	LOC110190760|XP_020817049.1|DSER	LOC108034696|XP_016965125.1|DBIA
OG0009808	LOC110182797|XP_020806588.1|DSER	LOC108034406|XP_016964777.1|DBIA
OG0009809	LOC110187233|XP_020812292.1|DSER	LOC108028033|XP_016955160.1|DBIA
