Orthogroup	DSER.longest_only	DMIR.longest_only
OG0008551	LOC110177564|XP_020799996.1|DSER	LOC108150935|XP_017134754.1|DMIR
OG0008552	LOC110190155|XP_020816150.1|DSER	LOC108152081|XP_017136607.1|DMIR
OG0008553	LOC110188981|XP_020814588.1|DSER	LOC117187832|XP_033246591.1|DMIR, LOC108158825|XP_017147011.2|DMIR
OG0008554	LOC110182485|XP_020806192.1|DSER	LOC108152961|XP_017138153.1|DMIR
OG0008555	LOC110182207|XP_020805893.1|DSER	LOC108150976|XP_017134807.1|DMIR
OG0008556	LOC110189301|XP_020814991.1|DSER	LOC117193956|XP_033254501.1|DMIR, LOC117194116|XP_033254647.1|DMIR, LOC108158535|XP_017146427.1|DMIR
OG0008557	LOC110191279|XP_020817735.1|DSER	LOC108154961|XP_033245663.1|DMIR, LOC117187337|XP_033245664.1|DMIR
OG0008558	LOC110187360|XP_020812411.1|DSER	LOC108162046|XP_033249471.1|DMIR
OG0008560	LOC110183743|XP_020807758.1|DSER	LOC108163236|XP_017153885.1|DMIR
OG0008561	LOC110184949|XP_020809256.1|DSER	LOC108163391|XP_017154136.1|DMIR
OG0008562	LOC110183384|XP_020807312.1|DSER, LOC110185589|XP_020810182.1|DSER	LOC108161355|XP_017151087.1|DMIR
OG0008563	LOC110191444|XP_020817967.1|DSER	LOC108156311|XP_017143190.1|DMIR
OG0008564	LOC110183382|XP_020807306.1|DSER	LOC108164316|XP_017155456.1|DMIR
OG0008565	LOC110190190|XP_020816198.1|DSER	LOC117186502|XP_033243276.1|DMIR
OG0008566	LOC110185727|XP_020810370.1|DSER	LOC108163743|XP_017154699.1|DMIR
OG0008567	LOC110181180|XP_020804517.1|DSER	LOC108161955|XP_033248893.1|DMIR
OG0008569	LOC110180156|XP_020803469.1|DSER	LOC108154522|XP_017140315.1|DMIR
OG0008570	LOC110180430|XP_020803760.1|DSER	LOC108162452|XP_017152687.1|DMIR
OG0008571	LOC110190233|XP_020816253.1|DSER	LOC108152080|XP_017136606.1|DMIR
OG0008572	LOC110187802|XP_020812935.1|DSER	LOC108157681|XP_017145336.1|DMIR
OG0008573	LOC110183265|XP_020807151.1|DSER	LOC117186716|XP_033243717.1|DMIR
OG0008575	LOC110177310|XP_020799635.1|DSER	LOC108156198|XP_033244899.1|DMIR
OG0008576	LOC110180322|XP_020803636.1|DSER	LOC108156208|XP_017143038.1|DMIR
OG0008577	LOC110176288|XP_020798267.1|DSER	LOC108152551|XP_017137454.1|DMIR
OG0008578	LOC110187733|XP_020812848.1|DSER	LOC108155564|XP_017141946.1|DMIR
OG0008579	LOC110190822|XP_020817137.1|DSER	LOC108152144|XP_017136744.1|DMIR
OG0008581	LOC110190227|XP_020816246.1|DSER	LOC108152319|XP_017137043.1|DMIR
OG0008582	LOC110187099|XP_020812164.1|DSER	LOC108165473|XP_017157012.1|DMIR
OG0008584	LOC110180415|XP_020803738.1|DSER	LOC108164653|XP_033254392.1|DMIR
OG0008585	LOC110181940|XP_020805535.1|DSER	LOC108161241|XP_017150958.1|DMIR
OG0008586	LOC110181794|XP_020805334.1|DSER	LOC108165072|XP_017156611.1|DMIR
OG0008587	LOC110188377|XP_020813751.1|DSER	LOC108156206|XP_017143032.1|DMIR
OG0008588	LOC110188677|XP_020814139.1|DSER	LOC108156594|XP_017143624.1|DMIR
OG0008589	LOC110178849|XP_020801768.1|DSER	LOC108165466|XP_017157003.1|DMIR
OG0008590	LOC110186214|XP_020810936.1|DSER	LOC108155069|XP_017141145.1|DMIR
OG0008592	LOC110177779|XP_020800306.1|DSER	LOC117192919|XP_033253544.1|DMIR, LOC108160016|XP_017149240.1|DMIR
OG0008593	LOC110184768|XP_020809062.1|DSER	LOC108152682|XP_017137671.1|DMIR
OG0008594	LOC110188403|XP_020813787.1|DSER	LOC108155171|XP_017141327.1|DMIR
OG0008595	LOC110178521|XP_020801334.1|DSER	LOC108158908|XP_017147191.1|DMIR
OG0008596	LOC110178528|XP_020801343.1|DSER	LOC108158906|XP_017147188.2|DMIR, LOC117188016|XP_033247043.1|DMIR
OG0008597	LOC110186187|XP_020810905.1|DSER	LOC108157838|XP_017145530.1|DMIR
OG0008598	LOC110182096|XP_020805739.1|DSER	LOC108165031|XP_017156557.1|DMIR
OG0008599	LOC110183538|XP_020807497.1|DSER	LOC108154799|XP_017140687.1|DMIR
OG0008600	LOC110190081|XP_020816049.1|DSER	LOC108155683|XP_017142141.1|DMIR
OG0008601	LOC110181188|XP_020804524.1|DSER	LOC108162625|XP_017152936.1|DMIR
OG0008602	LOC110190874|XP_020817189.1|DSER	LOC108154795|XP_017140675.1|DMIR
OG0008603	LOC110185312|XP_020809731.1|DSER	LOC108157186|XP_033245679.1|DMIR
OG0008604	LOC110184118|XP_020808181.1|DSER	LOC108159647|XP_017148603.1|DMIR, LOC117190851|XP_033251767.1|DMIR
OG0008605	LOC110181370|XP_020804757.1|DSER	LOC108162997|XP_017153501.2|DMIR
OG0008606	LOC110179176|XP_020802236.1|DSER	LOC108164098|XP_017155176.1|DMIR
OG0008607	LOC110187776|XP_020812899.1|DSER	LOC108156456|XP_017143407.1|DMIR
OG0008608	LOC110183259|XP_020807144.1|DSER	LOC108152061|XP_017136564.1|DMIR
OG0008609	LOC110189927|XP_020815870.1|DSER	LOC108154217|XP_017139932.1|DMIR
OG0008610	LOC110187395|XP_020812478.1|DSER	LOC117193571|XP_033254208.1|DMIR, LOC108160359|XP_017149818.1|DMIR
OG0008612	LOC110177080|XP_020799260.1|DSER	LOC108160676|XP_017150311.1|DMIR
OG0008613	LOC110188203|XP_020813490.1|DSER	LOC108154482|XP_017140272.1|DMIR
OG0008614	LOC110184159|XP_020808226.1|DSER	LOC108156398|XP_017143324.1|DMIR, LOC108162898|XP_017153360.1|DMIR
OG0008615	LOC110188287|XP_020813643.1|DSER	LOC108155760|XP_017142292.1|DMIR
OG0008616	LOC110191270|XP_020817724.1|DSER	LOC108154680|XP_017140510.1|DMIR
OG0008617	LOC110185082|XP_020809425.1|DSER	LOC108154505|XP_017140294.1|DMIR
OG0008619	LOC110183993|XP_020808008.1|DSER	LOC108163998|XP_033248910.1|DMIR
OG0008620	LOC110180744|XP_020804088.1|DSER	LOC117187867|XP_033246647.1|DMIR, LOC108159465|XP_017148268.1|DMIR
OG0008621	LOC110188438|XP_020813824.1|DSER	LOC108155003|XP_017141040.1|DMIR, LOC117187197|XP_033245226.1|DMIR
OG0008622	LOC110181350|XP_020804733.1|DSER	LOC117191290|XP_033252088.1|DMIR, LOC108159188|XP_017147731.1|DMIR, LOC117191295|XP_033252094.1|DMIR, LOC117191294|XP_033252093.1|DMIR
OG0008623	LOC110189597|XP_020815389.1|DSER	LOC117188388|XP_033248073.1|DMIR, LOC108160894|XP_017150652.2|DMIR
OG0008624	LOC110179281|XP_020802428.1|DSER	LOC108160317|XP_033247820.1|DMIR, LOC117192674|XP_033253287.1|DMIR
OG0008625	LOC110188947|XP_020814546.1|DSER, LOC110180215|XP_020803527.1|DSER	LOC108160073|XP_017149317.1|DMIR, LOC117192550|XP_033253139.1|DMIR
OG0008626	LOC110185372|XP_020809813.1|DSER	LOC108160993|XP_033248176.1|DMIR
OG0008627	LOC110190704|XP_020816975.1|DSER	LOC108162274|XP_017152421.2|DMIR, LOC108152263|XP_017136961.1|DMIR
OG0008629	LOC110185027|XP_020809338.1|DSER	LOC108161202|XP_017150913.1|DMIR, LOC108161203|XP_033249322.1|DMIR
OG0008630	LOC110185431|XP_020809911.1|DSER	LOC108164400|XP_017155529.1|DMIR
OG0008631	LOC110190775|XP_020817069.1|DSER	LOC108155555|XP_017141939.1|DMIR, LOC108155995|XP_033244265.1|DMIR
OG0008632	LOC110176402|XP_020798399.1|DSER	LOC108156276|XP_033244542.1|DMIR
OG0008633	LOC110177704|XP_020800193.1|DSER	LOC117185687|XP_033252759.1|DMIR, LOC108159876|XP_017148969.1|DMIR
OG0008634	LOC110189472|XP_020815212.1|DSER	LOC108161912|XP_017151810.1|DMIR
OG0008635	LOC110180691|XP_020804035.1|DSER	LOC117189777|XP_033250737.1|DMIR, LOC108158693|XP_017146715.2|DMIR
OG0008636	LOC110176643|XP_020798729.1|DSER	LOC108153879|XP_017139469.1|DMIR
OG0008637	LOC110176753|XP_020798858.1|DSER	LOC108151659|XP_017135869.1|DMIR
OG0008638	LOC110183704|XP_020807713.1|DSER, LOC110188144|XP_020813399.1|DSER	LOC108154537|XP_017140329.1|DMIR
OG0008639	LOC110177381|XP_020799739.1|DSER	LOC108155735|XP_017142240.1|DMIR
OG0008640	LOC110186997|XP_020812016.1|DSER	LOC108156615|XP_017143658.1|DMIR
OG0008641	LOC110186840|XP_020811789.1|DSER	LOC108152867|XP_033251930.1|DMIR, LOC117186015|XP_033241940.1|DMIR
OG0008642	LOC110188211|XP_020813508.1|DSER	LOC108154016|XP_033244419.1|DMIR
OG0008643	LOC110176501|XP_020798534.1|DSER	LOC108156963|XP_017144231.1|DMIR
OG0008644	LOC110186879|XP_020811835.1|DSER, LOC110186878|XP_020811834.1|DSER	LOC108157658|XP_017145304.1|DMIR
OG0008645	LOC110179139|XP_020802188.1|DSER, LOC110181161|XP_020804495.1|DSER	LOC108161983|XP_017151938.1|DMIR
OG0008646	LOC110184826|XP_020809129.1|DSER	LOC117188874|XP_033249286.1|DMIR, LOC117185885|XP_033249670.1|DMIR, LOC108164054|XP_017155123.2|DMIR
OG0008647	LOC110187575|XP_020812621.1|DSER	LOC108163875|XP_017154878.1|DMIR
OG0008648	LOC110179137|XP_020802187.1|DSER, LOC110181165|XP_020804498.1|DSER	LOC108161982|XP_017151937.1|DMIR
OG0008649	LOC110180333|XP_020803651.1|DSER	LOC117188520|XP_033248415.1|DMIR, LOC117189380|XP_033250396.1|DMIR
OG0008650	LOC110191805|XP_020818416.1|DSER	LOC108157757|XP_017145427.1|DMIR
OG0008651	LOC110189196|XP_020814824.1|DSER	LOC108160395|XP_017149873.2|DMIR, LOC117188091|XP_033247309.1|DMIR
OG0008652	LOC110191622|XP_020818169.1|DSER	LOC108160956|XP_017150738.1|DMIR
OG0008653	LOC110176353|XP_020798341.1|DSER	LOC117191002|XP_033251873.1|DMIR, LOC108160949|XP_017150729.1|DMIR, LOC117190957|XP_033251841.1|DMIR, LOC117191869|XP_033252525.1|DMIR, LOC117191233|XP_033252041.1|DMIR
OG0008654	LOC110191512|XP_020818038.1|DSER	LOC117190855|XP_033251774.1|DMIR, LOC108160455|XP_017149960.1|DMIR
OG0008655	LOC110176164|XP_020798064.1|DSER	LOC108160947|XP_033251902.1|DMIR, LOC117188278|XP_033247728.1|DMIR
OG0008656	LOC110187016|XP_020812037.1|DSER	LOC108158376|XP_017146158.1|DMIR
OG0008657	LOC110187125|XP_020812194.1|DSER	LOC108155796|XP_017142368.1|DMIR
OG0008658	LOC110179549|XP_020802790.1|DSER	LOC108153742|XP_017139364.1|DMIR
OG0008659	LOC110178892|XP_020801825.1|DSER	LOC108151779|XP_017136111.1|DMIR
OG0008660	LOC110185178|XP_020809555.1|DSER	LOC108152406|XP_033242415.1|DMIR, LOC117191994|XP_033252607.1|DMIR
OG0008661	LOC110183658|XP_020807645.1|DSER	LOC108152525|XP_017137415.1|DMIR
OG0008662	LOC110190238|XP_020816257.1|DSER	LOC108152560|XP_033243804.1|DMIR
OG0008663	LOC110189957|XP_020815905.1|DSER	LOC108153162|XP_017138455.1|DMIR
OG0008664	LOC110177539|XP_020799967.1|DSER	LOC108151889|XP_017136279.1|DMIR
OG0008665	LOC110185960|XP_020810637.1|DSER	LOC108161131|XP_033249506.1|DMIR, LOC108161677|XP_033248432.1|DMIR
OG0008666	LOC110177533|XP_020799961.1|DSER	LOC108153633|XP_017139225.1|DMIR
OG0008667	LOC110178883|XP_020801816.1|DSER	LOC108151001|XP_017134840.1|DMIR
OG0008668	LOC110178798|XP_020801710.1|DSER	LOC108154995|XP_017141033.1|DMIR, LOC108155622|XP_017142041.1|DMIR
OG0008669	LOC110186046|XP_020810743.1|DSER	LOC108164310|XP_017155447.1|DMIR
OG0008670	LOC110186930|XP_020811915.1|DSER, LOC110186580|XP_020811452.1|DSER	LOC108157602|XP_017145220.1|DMIR
OG0008671	LOC110183796|XP_020807810.1|DSER	LOC108163463|XP_017154248.1|DMIR, LOC108161644|XP_033249452.1|DMIR
OG0008672	LOC110184927|XP_020809232.1|DSER, LOC110179803|XP_020803067.1|DSER	LOC108163051|XP_017153612.1|DMIR
OG0008673	LOC110176982|XP_020799149.1|DSER, LOC110177016|XP_020799188.1|DSER, LOC110177100|XP_020799304.1|DSER	LOC108161436|XP_017151188.1|DMIR, LOC108163742|XP_017154698.1|DMIR
OG0008675	LOC110176160|XP_020798057.1|DSER	LOC108151231|XP_017135218.1|DMIR
OG0008677	LOC110177326|XP_020799658.1|DSER	LOC108156659|XP_017143761.2|DMIR
OG0008679	LOC110179048|XP_020802063.1|DSER	LOC108165126|XP_017156679.1|DMIR
OG0008680	LOC110175949|XP_020797796.1|DSER	LOC108163811|XP_017154793.1|DMIR
OG0008681	LOC110181857|XP_020805435.1|DSER	LOC108156165|XP_017142985.1|DMIR
OG0008682	LOC110181666|XP_020805149.1|DSER	LOC108153632|XP_017139228.1|DMIR
OG0008683	LOC110182493|XP_020806197.1|DSER	LOC108154501|XP_017140293.2|DMIR, LOC117187447|XP_033246033.1|DMIR
OG0008684	LOC110180639|XP_020803991.1|DSER	LOC108164910|XP_017156379.1|DMIR
OG0008685	LOC110177762|XP_020800287.1|DSER	LOC108160906|XP_017150668.1|DMIR
OG0008686	LOC110191318|XP_020817798.1|DSER	LOC108157074|XP_017144398.1|DMIR
OG0008687	LOC110191656|XP_020818212.1|DSER	LOC108160957|XP_017150739.1|DMIR
OG0008688	LOC110180092|XP_020803373.1|DSER	LOC108159564|XP_033242905.1|DMIR
OG0008689	LOC110187932|XP_020813102.1|DSER	LOC108155112|XP_017141240.1|DMIR
OG0008690	LOC110186081|XP_020810776.1|DSER	LOC108162537|XP_033248483.1|DMIR
OG0008691	LOC110184725|XP_020809010.1|DSER	LOC108152479|XP_017137341.1|DMIR
OG0008692	LOC110179713|XP_020802986.1|DSER	LOC108153454|XP_017138968.2|DMIR
OG0008694	LOC110182033|XP_020805622.1|DSER	LOC108159024|XP_017147467.1|DMIR
OG0008695	LOC110189364|XP_020815070.1|DSER	LOC108158069|XP_017145708.1|DMIR
OG0008696	LOC110191788|XP_020818399.1|DSER	LOC108155052|XP_017141118.1|DMIR
OG0008697	LOC110183616|XP_020807593.1|DSER	LOC108165410|XP_017156938.1|DMIR
OG0008698	LOC110179074|XP_020802113.1|DSER	LOC108160717|XP_017150382.1|DMIR
OG0008699	LOC110189901|XP_020815821.1|DSER	LOC108153158|XP_017138450.1|DMIR
OG0008700	LOC110187800|XP_020812933.1|DSER	LOC108155536|XP_017141894.1|DMIR
OG0008701	LOC110177729|XP_020800238.1|DSER	LOC108159570|XP_017148501.1|DMIR
OG0008702	LOC110176590|XP_020798664.1|DSER	LOC108157399|XP_017144929.1|DMIR
OG0008702	LOC110187357|XP_020812406.1|DSER	LOC108163467|XP_017154253.1|DMIR
OG0008703	LOC110183588|XP_020807560.1|DSER	LOC108152626|XP_017137589.1|DMIR
OG0008704	LOC110177032|XP_020799208.1|DSER	LOC108162795|XP_017153186.1|DMIR
OG0008705	LOC110185681|XP_020810307.1|DSER	LOC108161427|XP_017151178.1|DMIR
OG0008706	LOC110186262|XP_020811029.1|DSER	LOC108154644|XP_017140462.1|DMIR
OG0008707	LOC110184442|XP_020808642.1|DSER	LOC108161681|XP_033248843.1|DMIR
OG0008708	LOC110180102|XP_020803388.1|DSER	LOC108162862|XP_017153340.1|DMIR
OG0008709	LOC110177379|XP_020799736.1|DSER	LOC108154752|XP_017140615.1|DMIR
OG0008710	LOC110184051|XP_020808090.1|DSER	LOC108157592|XP_017145208.1|DMIR
OG0008711	LOC110190139|XP_020816130.1|DSER	LOC108156840|XP_017144041.1|DMIR
OG0008712	LOC110178522|XP_020801335.1|DSER	LOC108158910|XP_017147193.1|DMIR
OG0008714	LOC110182296|XP_020805974.1|DSER	LOC108162076|XP_017152113.1|DMIR
OG0008715	LOC110188357|XP_020813724.1|DSER	LOC108156221|XP_017143047.1|DMIR
OG0008716	LOC110184723|XP_020809012.1|DSER	LOC108157744|XP_017145413.1|DMIR
OG0008717	LOC110189064|XP_020814693.1|DSER	LOC108153208|XP_017138519.1|DMIR
OG0008718	LOC110177931|XP_020800569.1|DSER	LOC117187950|XP_033246841.1|DMIR, LOC108159818|XP_017148878.2|DMIR
OG0008719	LOC110186248|XP_020810982.1|DSER	LOC108154894|XP_017140828.1|DMIR
OG0008721	LOC110184234|XP_020808350.1|DSER	LOC108151748|XP_017136076.1|DMIR
OG0008722	LOC110188368|XP_020813740.1|DSER	LOC108155927|XP_017142569.1|DMIR
OG0008723	LOC110189067|XP_020814696.1|DSER	LOC108151987|XP_017136441.1|DMIR
OG0008724	LOC110183206|XP_020807078.1|DSER	LOC108162058|XP_017152087.1|DMIR
OG0008725	LOC110182959|XP_020806808.1|DSER	LOC108158010|XP_017145642.1|DMIR, LOC117189407|XP_033250428.1|DMIR
OG0008726	LOC110189670|XP_020815485.1|DSER	LOC108160593|XP_033252042.1|DMIR, LOC117188148|XP_033247437.1|DMIR
OG0008727	LOC110187695|XP_020812789.1|DSER	LOC108157293|XP_017144783.2|DMIR
OG0008728	LOC110191173|XP_020817595.1|DSER	LOC108156442|XP_017143390.1|DMIR
OG0008729	LOC110175975|XP_020797829.1|DSER	LOC108164749|XP_017156134.1|DMIR
OG0008730	LOC110178119|XP_020800797.1|DSER	LOC108155372|XP_017141631.1|DMIR
OG0008731	LOC110176512|XP_020798548.1|DSER	LOC108155216|XP_017141389.1|DMIR
OG0008732	LOC110182601|XP_020806318.1|DSER	LOC108163184|XP_033248907.1|DMIR
OG0008734	LOC110176403|XP_020798401.1|DSER	LOC108156569|XP_017143592.1|DMIR
OG0008735	LOC110182875|XP_020806677.1|DSER	LOC108158255|XP_033253906.1|DMIR, LOC117188415|XP_033248163.1|DMIR
OG0008736	LOC110179329|XP_020802481.1|DSER	LOC108159713|XP_017148721.2|DMIR, LOC117187889|XP_033246714.1|DMIR
OG0008737	LOC110188415|XP_020813799.1|DSER	LOC108156008|XP_017142701.1|DMIR
OG0008738	LOC110185750|XP_020810407.1|DSER	LOC108161348|XP_017151075.1|DMIR
OG0008739	LOC110179698|XP_020802968.1|DSER, LOC110184672|XP_020808941.1|DSER	LOC108151527|XP_017135666.1|DMIR
OG0008740	LOC110189414|XP_020815131.1|DSER	LOC108158791|XP_017146962.1|DMIR, LOC117192211|XP_033252772.1|DMIR
OG0008741	LOC110177037|XP_020799216.1|DSER	LOC108159025|XP_017147427.1|DMIR
OG0008742	LOC110182770|XP_020806548.1|DSER	LOC108152958|XP_017138147.1|DMIR
OG0008743	LOC110179363|XP_020802535.1|DSER	LOC108159837|XP_017148916.1|DMIR
OG0008744	LOC110179614|XP_020802879.1|DSER	LOC108158301|XP_017146031.1|DMIR, LOC117191399|XP_033252170.1|DMIR
OG0008745	LOC110184185|XP_020808255.1|DSER	LOC108165424|XP_017156987.2|DMIR
OG0008746	LOC110188249|XP_020813579.1|DSER	LOC108156207|XP_017143035.1|DMIR
OG0008747	LOC110190270|XP_020816302.1|DSER	LOC108153570|XP_017139135.1|DMIR
OG0008748	LOC110185713|XP_020810349.1|DSER	LOC108161766|XP_017151588.1|DMIR
OG0008749	LOC110183188|XP_020807045.1|DSER	LOC108161861|XP_017151738.1|DMIR
OG0008750	LOC110187337|XP_020812383.1|DSER	LOC108163178|XP_017153804.1|DMIR
OG0008751	LOC110188569|XP_020813989.1|DSER	LOC108154379|XP_017140132.1|DMIR, LOC108154380|XP_017140133.1|DMIR
OG0008752	LOC110188444|XP_020813830.1|DSER	LOC108155922|XP_033244212.1|DMIR
OG0008753	LOC110178960|XP_020801922.1|DSER	LOC108153732|XP_017139350.1|DMIR, LOC117186325|XP_033242848.1|DMIR
OG0008755	LOC110177449|XP_020799842.1|DSER, LOC110177450|XP_020799843.1|DSER	LOC108153974|XP_017139560.1|DMIR
OG0008756	LOC110186313|XP_020811094.1|DSER	LOC108154527|XP_017140319.1|DMIR
OG0008757	LOC110188060|XP_020813269.1|DSER	LOC108157749|XP_017145419.1|DMIR
OG0008758	LOC110176891|XP_020799035.1|DSER	LOC108162912|XP_017153377.1|DMIR
OG0008759	LOC110184018|XP_020808042.1|DSER	LOC108161866|XP_033249213.1|DMIR
OG0008760	LOC110183346|XP_020807259.1|DSER	LOC108162635|XP_017152948.1|DMIR
OG0008761	LOC110181426|XP_020804826.1|DSER, LOC110179868|XP_020803127.1|DSER	LOC108163356|XP_017154088.1|DMIR
OG0008762	LOC110176142|XP_020798041.1|DSER	LOC117191598|XP_033252310.1|DMIR, LOC108160958|XP_017150740.1|DMIR
OG0008763	LOC110186073|XP_020810767.1|DSER	LOC108161351|XP_017151081.1|DMIR
OG0008764	LOC110185942|XP_020810616.1|DSER	LOC108161508|XP_017151272.2|DMIR
OG0008765	LOC110181909|XP_020805505.1|DSER	LOC117186627|XP_033243529.1|DMIR, LOC117193799|XP_033254409.1|DMIR, LOC117186626|XP_033243528.1|DMIR, LOC108158407|XP_017146164.1|DMIR
OG0008766	LOC110181296|XP_020804676.1|DSER	LOC108161585|XP_017151363.1|DMIR
OG0008767	LOC110191647|XP_020818202.1|DSER	LOC108158180|XP_017145887.1|DMIR
OG0008768	LOC110179969|XP_020803213.1|DSER	LOC117193198|XP_033253839.1|DMIR, LOC108160297|XP_017149696.1|DMIR
OG0008769	LOC110189558|XP_020815347.1|DSER, LOC110176793|XP_020798889.1|DSER	LOC108159984|XP_017149175.1|DMIR
OG0008770	LOC110189307|XP_020815001.1|DSER	LOC108160596|XP_017150182.1|DMIR, LOC108155778|XP_017142326.1|DMIR
OG0008771	LOC110179301|XP_020802445.1|DSER	LOC117187814|XP_033246564.1|DMIR, LOC108159516|XP_017148364.2|DMIR, LOC117188230|XP_033247637.1|DMIR
OG0008772	LOC110179326|XP_020802477.1|DSER	LOC117193523|XP_033254160.1|DMIR, LOC108159838|XP_017148917.1|DMIR
OG0008773	LOC110180028|XP_020803298.1|DSER	LOC108158397|XP_017146143.1|DMIR, LOC117189518|XP_033250556.1|DMIR, LOC117189519|XP_033250557.1|DMIR
OG0008774	LOC110182912|XP_020806732.1|DSER	LOC108160941|XP_017150718.1|DMIR
OG0008775	LOC110183467|XP_020807442.1|DSER	LOC117189811|XP_033250762.1|DMIR, LOC117190439|XP_033251409.1|DMIR, LOC117191916|XP_033252557.1|DMIR, LOC117189808|XP_033250758.1|DMIR, LOC117191915|XP_033252556.1|DMIR, LOC108158448|XP_017146220.1|DMIR, LOC117189806|XP_033250756.1|DMIR
OG0008776	LOC110178475|XP_020801276.1|DSER	LOC117194972|XP_033255337.1|DMIR, LOC108159250|XP_017147861.1|DMIR
OG0008777	LOC110176953|XP_020799117.1|DSER	LOC117185756|XP_033246907.1|DMIR, LOC108159812|XP_017148870.2|DMIR
OG0008778	LOC110189239|XP_020814881.1|DSER	LOC108160518|XP_017150059.1|DMIR
OG0008779	LOC110179111|XP_020802160.1|DSER	LOC108159243|XP_017147858.1|DMIR
OG0008780	LOC110187838|XP_020812976.1|DSER	LOC108157551|XP_017145144.1|DMIR
OG0008781	LOC110179500|XP_020802735.1|DSER	LOC108162143|XP_017152219.1|DMIR
OG0008782	LOC110190512|XP_020816694.1|DSER	LOC108152109|XP_017136658.1|DMIR
OG0008783	LOC110177958|XP_020800609.1|DSER	LOC117187735|XP_033246422.1|DMIR, LOC117187736|XP_033246423.1|DMIR, LOC108157965|XP_033252690.1|DMIR
OG0008784	LOC110184664|XP_020808929.1|DSER	LOC108151787|XP_017136124.1|DMIR
OG0008785	LOC110185162|XP_020809526.1|DSER	LOC117190940|XP_033251827.1|DMIR, LOC117191870|XP_033252526.1|DMIR, LOC117192078|XP_033252672.1|DMIR, LOC117191812|XP_033252466.1|DMIR
OG0008786	LOC110182713|XP_020806471.1|DSER	LOC108161593|XP_017151368.1|DMIR, LOC108161490|XP_017151252.1|DMIR
OG0008787	LOC110190613|XP_020816868.1|DSER, LOC110187335|XP_020812385.1|DSER, LOC110187345|XP_020812396.1|DSER	LOC108152248|XP_017136943.1|DMIR
OG0008788	LOC110190659|XP_020816919.1|DSER	LOC108153088|XP_017138357.1|DMIR
OG0008789	LOC110178797|XP_020801708.1|DSER, LOC110178796|XP_020801707.1|DSER	LOC108153739|XP_017139358.1|DMIR
OG0008790	LOC110180668|XP_020804017.1|DSER	LOC117190023|XP_033251003.1|DMIR, LOC117187730|XP_033246406.1|DMIR, LOC117188054|XP_033247175.1|DMIR, LOC117188079|XP_033247292.1|DMIR, LOC117190389|XP_033251357.1|DMIR, LOC117188025|XP_033247052.1|DMIR, LOC108158391|XP_017146137.2|DMIR, LOC117188049|XP_033247155.1|DMIR
OG0008791	LOC110180063|XP_020803344.1|DSER, LOC110180064|XP_020803345.1|DSER	LOC117192080|XP_033252674.1|DMIR, LOC108159306|XP_017147967.1|DMIR
OG0008792	LOC110187042|XP_020812067.1|DSER, LOC110177828|XP_020800430.1|DSER	LOC117192859|XP_033253504.1|DMIR, LOC108160047|XP_017149280.1|DMIR
OG0008793	LOC110189322|XP_020815024.1|DSER	LOC108159346|XP_017148042.1|DMIR
OG0008794	LOC110179145|XP_020802192.1|DSER, LOC110181141|XP_020804471.1|DSER, LOC110181154|XP_020804487.1|DSER	LOC108163541|XP_017154387.1|DMIR
OG0008796	LOC110176545|XP_020798595.1|DSER	LOC108157832|XP_017145524.1|DMIR, LOC108154363|XP_017140117.1|DMIR
OG0008797	LOC110187863|XP_020813007.1|DSER	LOC108155325|XP_017141549.2|DMIR
OG0008798	LOC110186624|XP_020811534.1|DSER, LOC110186622|XP_020811531.1|DSER	LOC108154063|XP_017139643.1|DMIR, LOC108157852|XP_017145545.1|DMIR
OG0008799	LOC110182935|XP_020806773.1|DSER	LOC108159129|XP_017147610.1|DMIR
OG0008801	LOC110190273|XP_020816304.1|DSER, LOC110190256|XP_020816278.1|DSER	LOC108153298|XP_017138677.1|DMIR, LOC117186662|XP_033243592.1|DMIR, LOC108152202|XP_017136850.1|DMIR, LOC108155713|XP_017142199.1|DMIR
OG0008805	LOC110184396|XP_020808571.1|DSER	LOC108164603|XP_033251709.1|DMIR
OG0008806	LOC110181685|XP_020805185.1|DSER	LOC117186230|XP_033242560.1|DMIR
OG0008807	LOC110181639|XP_020805104.1|DSER	LOC108152064|XP_017136578.1|DMIR
OG0008808	LOC110182529|XP_020806237.1|DSER	LOC108158725|XP_017146802.1|DMIR
OG0008809	LOC110190933|XP_020817261.1|DSER	LOC108157529|XP_017145121.1|DMIR
OG0008811	LOC110191775|XP_020818380.1|DSER	LOC108155127|XP_017141259.1|DMIR
OG0008813	LOC110191886|XP_020818530.1|DSER	LOC108153949|XP_033245234.1|DMIR
OG0008814	LOC110191682|XP_020818255.1|DSER	LOC108160427|XP_017149917.1|DMIR
OG0008816	LOC110190102|XP_020816069.1|DSER	LOC108165435|XP_017156963.1|DMIR
OG0008819	LOC110182881|XP_020806684.1|DSER	LOC108158425|XP_017146194.1|DMIR
OG0008820	LOC110177057|XP_020799234.1|DSER	LOC108164048|XP_017155114.1|DMIR
OG0008821	LOC110181699|XP_020805200.1|DSER	LOC108156511|XP_033251162.1|DMIR
OG0008822	LOC110183354|XP_020807271.1|DSER	LOC108163844|XP_017154849.1|DMIR
