Orthogroup	DSER.longest_only	DKIK.longest_only
OG0010045	LOC110181826|XP_020805388.1|DSER	LOC108079225|XP_017028996.1|DKIK
OG0010046	LOC110181827|XP_020805389.1|DSER	LOC108079226|XP_017028998.1|DKIK
OG0010047	LOC110183228|XP_020807103.1|DSER	LOC108071692|XP_017017995.1|DKIK
OG0010048	LOC110185523|XP_020810077.1|DSER	LOC108070818|XP_017016917.1|DKIK
OG0010049	LOC110187103|XP_020812168.1|DSER	LOC108074913|XP_017022630.1|DKIK
OG0010050	LOC110187116|XP_020812185.1|DSER	LOC108074945|XP_017022667.1|DKIK
OG0010051	LOC110181694|XP_020805195.1|DSER	LOC108080244|XP_017030391.1|DKIK
OG0010052	LOC110180323|XP_020803639.1|DSER	LOC108074200|XP_017021628.1|DKIK
OG0010053	LOC110179458|XP_020802676.1|DSER	LOC108079389|XP_017029202.1|DKIK
OG0010054	LOC110179722|XP_020803000.1|DSER	LOC108083878|XP_017035357.1|DKIK
OG0010055	LOC110179738|XP_020803014.1|DSER	LOC108083786|XP_017035201.1|DKIK
OG0010056	LOC110187143|XP_020812216.1|DSER	LOC108083862|XP_017035338.1|DKIK
OG0010057	LOC110179632|XP_020802902.1|DSER	LOC108080135|XP_017030261.1|DKIK
OG0010058	LOC110180346|XP_020803667.1|DSER	LOC108080289|XP_017030447.1|DKIK
OG0010059	LOC110181913|XP_020805506.1|DSER	LOC108079240|XP_017029013.1|DKIK
OG0010060	LOC110180649|XP_020804002.1|DSER	LOC108083514|XP_017034813.1|DKIK
OG0010061	LOC110190085|XP_020816050.1|DSER	LOC108078569|XP_017027978.1|DKIK
OG0010062	LOC110184700|XP_020808970.1|DSER	LOC108071590|XP_017017860.1|DKIK
OG0010063	LOC110190080|XP_020816045.1|DSER	LOC108077473|XP_017026281.1|DKIK
OG0010064	LOC110189844|XP_020815712.1|DSER	LOC108077541|XP_017026420.1|DKIK
OG0010065	LOC110176303|XP_020798283.1|DSER	LOC108085985|XP_017038275.1|DKIK
OG0010066	LOC110177629|XP_020800102.1|DSER	LOC108079694|XP_017029587.1|DKIK
OG0010067	LOC110188849|XP_020814414.1|DSER	LOC108075056|XP_017022826.1|DKIK
OG0010068	LOC110189908|XP_020815832.1|DSER	LOC108085816|XP_017038056.1|DKIK
OG0010069	LOC110177549|XP_020799978.1|DSER	LOC108079710|XP_017029607.1|DKIK
OG0010071	LOC110185261|XP_020809659.1|DSER	LOC108071882|XP_017018299.1|DKIK
OG0010072	LOC110189085|XP_020814716.1|DSER	LOC108070558|XP_017016572.1|DKIK
OG0010073	LOC110189059|XP_020814687.1|DSER	LOC108070551|XP_017016566.1|DKIK
OG0010074	LOC110178025|XP_020800699.1|DSER	LOC108074915|XP_017022634.1|DKIK
OG0010076	LOC110190498|XP_020816673.1|DSER	LOC108070490|XP_017016473.1|DKIK
OG0010077	LOC110190748|XP_020817030.1|DSER	LOC108084403|XP_017036089.1|DKIK
OG0010078	LOC110190456|XP_020816615.1|DSER	LOC108084405|XP_017036092.1|DKIK
OG0010079	LOC110190685|XP_020816954.1|DSER	LOC108078627|XP_017028039.1|DKIK
OG0010080	LOC110183710|XP_020807717.1|DSER	LOC108072702|XP_017019428.1|DKIK
OG0010081	LOC110190631|XP_020816884.1|DSER	LOC108078776|XP_017028309.1|DKIK
OG0010082	LOC110177610|XP_020800068.1|DSER	LOC108079728|XP_017029628.1|DKIK
OG0010083	LOC110185329|XP_020809765.1|DSER	LOC108075151|XP_017022925.1|DKIK
OG0010084	LOC110176248|XP_020798211.1|DSER	LOC108072740|XP_017019496.1|DKIK
OG0010085	LOC110190037|XP_020816000.1|DSER	LOC108085404|XP_017037465.1|DKIK
OG0010086	LOC110182782|XP_020806567.1|DSER	LOC108072787|XP_017019558.1|DKIK
OG0010087	LOC110190898|XP_020817216.1|DSER	LOC108075290|XP_017023172.1|DKIK
OG0010088	LOC110177506|XP_020799919.1|DSER	LOC108070404|XP_017016344.1|DKIK
OG0010089	LOC110181258|XP_020804624.1|DSER	LOC108073874|XP_017021149.1|DKIK
OG0010090	LOC110185419|XP_020809891.1|DSER	LOC108079510|XP_017029342.1|DKIK
OG0010091	LOC110178318|XP_020801091.1|DSER	LOC108076171|XP_017024391.1|DKIK
OG0010092	LOC110185387|XP_020809826.1|DSER	LOC108079322|XP_017029108.1|DKIK
OG0010093	LOC110191572|XP_020818113.1|DSER	LOC108076759|XP_017025248.1|DKIK
OG0010094	LOC110177334|XP_020799679.1|DSER	LOC108083670|XP_017035037.1|DKIK
OG0010094	LOC110177443|XP_020799835.1|DSER	LOC108083673|XP_017035039.1|DKIK
OG0010095	LOC110188137|XP_020813389.1|DSER	LOC108084549|XP_017036286.1|DKIK
OG0010096	LOC110181905|XP_020805498.1|DSER	LOC108070836|XP_017016951.1|DKIK
OG0010097	LOC110179580|XP_020802830.1|DSER	LOC108080281|XP_017030434.1|DKIK
OG0010098	LOC110186050|XP_020810751.1|DSER	LOC108075813|XP_017023876.1|DKIK
OG0010099	LOC110176874|XP_020799009.1|DSER	LOC108079679|XP_017029568.1|DKIK
OG0010100	LOC110176134|XP_020798028.1|DSER	LOC108085993|XP_017038283.1|DKIK
OG0010101	LOC110188530|XP_020813938.1|DSER	LOC108075247|XP_017023094.1|DKIK
OG0010102	LOC110177519|XP_020799935.1|DSER	LOC108086277|XP_017038654.1|DKIK
OG0010103	LOC110177505|XP_020799917.1|DSER	LOC108070389|XP_017016328.1|DKIK
OG0010104	LOC110190795|XP_020817096.1|DSER	LOC108078702|XP_017028146.1|DKIK
OG0010105	LOC110183854|XP_020807866.1|DSER	LOC108074816|XP_017022503.1|DKIK
OG0010106	LOC110178400|XP_020801199.1|DSER	LOC108082510|XP_017033427.1|DKIK
OG0010107	LOC110181108|XP_020804437.1|DSER	LOC108076276|XP_017024513.1|DKIK
OG0010108	LOC110180071|XP_020803353.1|DSER	LOC108073059|XP_017020017.1|DKIK
OG0010110	LOC110184751|XP_020809040.1|DSER	LOC108071586|XP_017017857.1|DKIK
OG0010111	LOC110177403|XP_020799766.1|DSER	LOC108070723|XP_017016807.1|DKIK
OG0010112	LOC110186133|XP_020810842.1|DSER	LOC108074050|XP_017021410.1|DKIK
OG0010113	LOC110189637|XP_020815439.1|DSER, LOC110181834|XP_020805397.1|DSER	LOC108080240|XP_017030387.1|DKIK
OG0010114	LOC110180566|XP_020803921.1|DSER, LOC110180565|XP_020803920.1|DSER	LOC108076034|XP_017024183.1|DKIK
OG0010115	LOC110186849|XP_020811797.1|DSER	LOC108085671|XP_017037853.1|DKIK
OG0010116	LOC110184547|XP_020808781.1|DSER	LOC108071667|XP_017017961.1|DKIK
OG0010117	LOC110181203|XP_020804543.1|DSER, LOC110179067|XP_020802093.1|DSER	LOC108072539|XP_017019203.1|DKIK
OG0010118	LOC110178018|XP_020800691.1|DSER	LOC108079230|XP_017029002.1|DKIK
OG0010119	LOC110179396|XP_020802580.1|DSER	LOC108080044|XP_017030112.1|DKIK
OG0010120	LOC110184369|XP_020808525.1|DSER	LOC108071771|XP_017018104.1|DKIK
OG0010121	LOC110176074|XP_020797955.1|DSER	LOC108083377|XP_017034613.1|DKIK
OG0010122	LOC110186563|XP_020811430.1|DSER	LOC108074048|XP_017021408.1|DKIK
OG0010123	LOC110179555|XP_020802796.1|DSER	LOC108079177|XP_017028918.1|DKIK
OG0010125	LOC110179046|XP_020802061.1|DSER	LOC108080176|XP_017030312.1|DKIK
OG0010126	LOC110186091|XP_020810792.1|DSER	LOC108077398|XP_017026183.1|DKIK
OG0010127	LOC110177896|XP_020800524.1|DSER	LOC108077047|XP_017025669.1|DKIK
OG0010128	LOC110177886|XP_020800510.1|DSER	LOC108076931|XP_017025466.1|DKIK
OG0010129	LOC110186020|XP_020810714.1|DSER	LOC108072499|XP_017019155.1|DKIK
OG0010130	LOC110181444|XP_020804847.1|DSER	LOC108082890|XP_017033964.1|DKIK
OG0010131	LOC110186007|XP_020810701.1|DSER	LOC108077438|XP_017026246.1|DKIK
OG0010132	LOC110181361|XP_020804743.1|DSER, LOC110178582|XP_020801419.1|DSER	LOC108082704|XP_017033701.1|DKIK
OG0010133	LOC110181385|XP_020804775.1|DSER	LOC108082891|XP_017033966.1|DKIK
OG0010134	LOC110177875|XP_020800499.1|DSER	LOC108077199|XP_017025936.1|DKIK
OG0010135	LOC110182723|XP_020806482.1|DSER	LOC108073617|XP_017020802.1|DKIK
OG0010136	LOC110180612|XP_020803954.1|DSER, LOC110182728|XP_020806488.1|DSER	LOC108073622|XP_017020810.1|DKIK
OG0010137	LOC110185665|XP_020810286.1|DSER	LOC108082756|XP_017033760.1|DKIK
OG0010138	LOC110185131|XP_020809487.1|DSER	LOC108084783|XP_017036599.1|DKIK
OG0010139	LOC110187319|XP_020812366.1|DSER	LOC108074519|XP_017022086.1|DKIK
OG0010140	LOC110182291|XP_020805969.1|DSER	LOC108074543|XP_017022125.1|DKIK
OG0010141	LOC110183470|XP_020807408.1|DSER	LOC108076972|XP_017025513.1|DKIK
OG0010142	LOC110186000|XP_020810687.1|DSER, LOC110185985|XP_020810667.1|DSER	LOC108074410|XP_017021927.1|DKIK
OG0010144	LOC110187234|XP_020812290.1|DSER, LOC110179963|XP_020803203.1|DSER	LOC108085344|XP_017037389.1|DKIK
OG0010145	LOC110187436|XP_020812486.1|DSER	LOC108081370|XP_017032012.1|DKIK
OG0010146	LOC110187430|XP_020812477.1|DSER	LOC108081405|XP_017032053.1|DKIK
OG0010147	LOC110187528|XP_020812581.1|DSER, LOC110180488|XP_020803830.1|DSER	LOC108086068|XP_017038376.1|DKIK
OG0010148	LOC110181170|XP_020804502.1|DSER	LOC108072576|XP_017019271.1|DKIK
OG0010149	LOC110181317|XP_020804696.1|DSER	LOC108074520|XP_017022087.1|DKIK
OG0010150	LOC110178106|XP_020800780.1|DSER	LOC108074276|XP_017021740.1|DKIK
OG0010151	LOC110185117|XP_020809468.1|DSER	LOC108081862|XP_017032591.1|DKIK
OG0010152	LOC110184824|XP_020809127.1|DSER	LOC108076966|XP_017025506.1|DKIK
OG0010153	LOC110182366|XP_020806066.1|DSER	LOC108086190|XP_017038542.1|DKIK
OG0010154	LOC110183135|XP_020806984.1|DSER	LOC108074194|XP_017021627.1|DKIK
OG0010155	LOC110186019|XP_020810713.1|DSER	LOC108072531|XP_017019194.1|DKIK
OG0010156	LOC110190626|XP_020816879.1|DSER	LOC108071475|XP_017017722.1|DKIK, LOC108078635|XP_017028050.1|DKIK
OG0010157	LOC110185168|XP_020809537.1|DSER	LOC108071905|XP_017018326.1|DKIK
OG0010158	LOC110184785|XP_020809084.1|DSER	LOC108071642|XP_017017922.1|DKIK
OG0010159	LOC110189852|XP_020815724.1|DSER	LOC108078829|XP_017028408.1|DKIK
OG0010160	LOC110176385|XP_020798376.1|DSER, LOC110186899|XP_020811880.1|DSER	LOC108073896|XP_017021174.1|DKIK
OG0010161	LOC110190445|XP_020816604.1|DSER	LOC108084402|XP_017036088.1|DKIK
OG0010162	LOC110187157|XP_020812231.1|DSER	LOC108073936|XP_017021231.1|DKIK
OG0010163	LOC110190289|XP_020816325.1|DSER	LOC108080199|XP_017030344.1|DKIK
OG0010164	LOC110185276|XP_020809682.1|DSER	LOC108071962|XP_017018426.1|DKIK
OG0010165	LOC110184759|XP_020809049.1|DSER	LOC108071612|XP_017017883.1|DKIK
OG0010166	LOC110190502|XP_020816679.1|DSER	LOC108078785|XP_017028326.1|DKIK
OG0010167	LOC110190781|XP_020817078.1|DSER	LOC108078588|XP_017027996.1|DKIK
OG0010168	LOC110180336|XP_020803654.1|DSER	LOC108074235|XP_017021667.1|DKIK
OG0010169	LOC110181286|XP_020804668.1|DSER	LOC108073782|XP_017021037.1|DKIK
OG0010170	LOC110178964|XP_020801927.1|DSER	LOC108080605|XP_017030916.1|DKIK
OG0010171	LOC110178962|XP_020801924.1|DSER	LOC108080606|XP_017030917.1|DKIK
OG0010172	LOC110176230|XP_020798175.1|DSER	LOC108083028|XP_017034149.1|DKIK
OG0010173	LOC110188976|XP_020814584.1|DSER	LOC108077979|XP_017027011.1|DKIK
OG0010174	LOC110177666|XP_020800148.1|DSER	LOC108072358|XP_017018939.1|DKIK
OG0010175	LOC110177782|XP_020800310.1|DSER	LOC108072291|XP_017018847.1|DKIK
OG0010176	LOC110177786|XP_020800313.1|DSER	LOC108072296|XP_017018851.1|DKIK
OG0010177	LOC110191538|XP_020818068.1|DSER	LOC108076775|XP_017025268.1|DKIK
OG0010178	LOC110181489|XP_020804912.1|DSER	LOC108076490|XP_017024870.1|DKIK
OG0010179	LOC110179039|XP_020802053.1|DSER	LOC108073919|XP_017021206.1|DKIK
OG0010180	LOC110185319|XP_020809744.1|DSER	LOC108085539|XP_017037661.1|DKIK
OG0010181	LOC110179557|XP_020802798.1|DSER, LOC110179843|XP_020803109.1|DSER	LOC108075090|XP_017022861.1|DKIK
OG0010182	LOC110182998|XP_020806849.1|DSER	LOC108076692|XP_017025134.1|DKIK
OG0010183	LOC110182977|XP_020806829.1|DSER	LOC108076693|XP_017025135.1|DKIK
OG0010184	LOC110189207|XP_020814838.1|DSER	LOC108074638|XP_017022243.1|DKIK
OG0010185	LOC110189194|XP_020814822.1|DSER	LOC108074663|XP_017022270.1|DKIK
OG0010186	LOC110176206|XP_020798128.1|DSER	LOC108072663|XP_017019387.1|DKIK
OG0010187	LOC110191566|XP_020818106.1|DSER	LOC108085089|XP_017037047.1|DKIK
OG0010188	LOC110181621|XP_020805092.1|DSER	LOC108076233|XP_017024466.1|DKIK
OG0010189	LOC110181629|XP_020805099.1|DSER	LOC108078066|XP_017027120.1|DKIK
OG0010190	LOC110179344|XP_020802511.1|DSER	LOC108078236|XP_017027431.1|DKIK
OG0010191	LOC110180143|XP_020803452.1|DSER	LOC108078036|XP_017027086.1|DKIK
OG0010192	LOC110191653|XP_020818210.1|DSER	LOC108076666|XP_017025088.1|DKIK
OG0010193	LOC110180021|XP_020803280.1|DSER	LOC108072938|XP_017019780.1|DKIK
OG0010194	LOC110181237|XP_020804601.1|DSER, LOC110180402|XP_020803716.1|DSER	LOC108073842|XP_017021112.1|DKIK
OG0010195	LOC110181271|XP_020804641.1|DSER	LOC108073884|XP_017021158.1|DKIK
OG0010196	LOC110177229|XP_020799511.1|DSER	LOC108076508|XP_017024897.1|DKIK
OG0010197	LOC110189255|XP_020814924.1|DSER	LOC108081209|XP_017031770.1|DKIK
OG0010198	LOC110180067|XP_020803347.1|DSER	LOC108073014|XP_017019959.1|DKIK
OG0010199	LOC110179232|XP_020802343.1|DSER	LOC108078136|XP_017027251.1|DKIK
OG0010200	LOC110191182|XP_020817610.1|DSER	LOC108078424|XP_017027778.1|DKIK
OG0010201	LOC110178014|XP_020800690.1|DSER	LOC108070801|XP_017016890.1|DKIK
OG0010202	LOC110182903|XP_020806719.1|DSER	LOC108076594|XP_017024996.1|DKIK
OG0010203	LOC110189321|XP_020815023.1|DSER	LOC108074694|XP_017022323.1|DKIK
OG0010204	LOC110177810|XP_020800359.1|DSER	LOC108072450|XP_017019066.1|DKIK
OG0010205	LOC110177730|XP_020800241.1|DSER	LOC108085198|XP_017037197.1|DKIK
OG0010206	LOC110177813|XP_020800362.1|DSER	LOC108085066|XP_017037021.1|DKIK
OG0010207	LOC110180150|XP_020803463.1|DSER	LOC108076203|XP_017024426.1|DKIK
OG0010208	LOC110179606|XP_020802891.1|DSER	LOC108078320|XP_017027606.1|DKIK
OG0010209	LOC110179518|XP_020802791.1|DSER	LOC108078318|XP_017027605.1|DKIK
OG0010210	LOC110177297|XP_020799623.1|DSER	LOC108078244|XP_017027456.1|DKIK
OG0010211	LOC110182570|XP_020806281.1|DSER	LOC108076487|XP_017024864.1|DKIK
OG0010212	LOC110177758|XP_020800280.1|DSER	LOC108072392|XP_017018989.1|DKIK
OG0010213	LOC110177756|XP_020800278.1|DSER	LOC108085127|XP_017037122.1|DKIK
OG0010214	LOC110177695|XP_020800178.1|DSER	LOC108085110|XP_017037080.1|DKIK
OG0010215	LOC110180375|XP_020803705.1|DSER	LOC108082149|XP_017032940.1|DKIK
OG0010216	LOC110178310|XP_020801062.1|DSER	LOC108082372|XP_017033202.1|DKIK
OG0010217	LOC110177962|XP_020800613.1|DSER	LOC108072260|XP_017018817.1|DKIK
OG0010218	LOC110177951|XP_020800599.1|DSER	LOC108072252|XP_017018803.1|DKIK
OG0010219	LOC110179739|XP_020803015.1|DSER, LOC110177957|XP_020800608.1|DSER	LOC108072258|XP_017018814.1|DKIK
OG0010220	LOC110191554|XP_020818092.1|DSER	LOC108076222|XP_017024453.1|DKIK
OG0010221	LOC110191546|XP_020818080.1|DSER	LOC108076169|XP_017024388.1|DKIK
OG0010222	LOC110177994|XP_020800651.1|DSER	LOC108072910|XP_017019725.1|DKIK
OG0010223	LOC110179283|XP_020802430.1|DSER	LOC108072908|XP_017019722.1|DKIK
OG0010224	LOC110176352|XP_020798340.1|DSER	LOC108082338|XP_017033156.1|DKIK
OG0010225	LOC110176612|XP_020798695.1|DSER	LOC108080450|XP_017030675.1|DKIK
OG0010226	LOC110188583|XP_020814007.1|DSER	LOC108085398|XP_017037456.1|DKIK
OG0010227	LOC110188010|XP_020813192.1|DSER	LOC108080774|XP_017031127.1|DKIK
OG0010229	LOC110187892|XP_020813038.1|DSER	LOC108083919|XP_017035403.1|DKIK
OG0010230	LOC110188387|XP_020813766.1|DSER	LOC108082832|XP_017033882.1|DKIK, LOC108084331|XP_017035981.1|DKIK
OG0010231	LOC110186702|XP_020811634.1|DSER	LOC108073701|XP_017020924.1|DKIK
OG0010232	LOC110184017|XP_020808045.1|DSER	LOC108074089|XP_017021464.1|DKIK
OG0010233	LOC110188551|XP_020813967.1|DSER	LOC108084284|XP_017035930.1|DKIK
OG0010234	LOC110176641|XP_020798727.1|DSER	LOC108085653|XP_017037832.1|DKIK
OG0010235	LOC110186740|XP_020811664.1|DSER	LOC108077626|XP_017026528.1|DKIK
OG0010236	LOC110176481|XP_020798506.1|DSER	LOC108073409|XP_017020500.1|DKIK
OG0010237	LOC110176459|XP_020798472.1|DSER	LOC108077620|XP_017026515.1|DKIK
OG0010238	LOC110186898|XP_020811876.1|DSER	LOC108077667|XP_017026576.1|DKIK
OG0010239	LOC110183846|XP_020807858.1|DSER, LOC110187903|XP_020813061.1|DSER	LOC108075413|XP_017023327.1|DKIK
OG0010240	LOC110186040|XP_020810737.1|DSER	LOC108085277|XP_017037317.1|DKIK
OG0010241	LOC110186711|XP_020811642.1|DSER	LOC108085716|XP_017037927.1|DKIK
OG0010242	LOC110187795|XP_020812928.1|DSER	LOC108075421|XP_017023334.1|DKIK
OG0010243	LOC110191210|XP_020817637.1|DSER	LOC108086024|XP_017038325.1|DKIK
OG0010244	LOC110188493|XP_020813882.1|DSER	LOC108084087|XP_017035599.1|DKIK
OG0010245	LOC110188048|XP_020813256.1|DSER	LOC108075446|XP_017023389.1|DKIK
OG0010246	LOC110186249|XP_020810990.1|DSER	LOC108074064|XP_017021424.1|DKIK
OG0010247	LOC110185071|XP_020809414.1|DSER	LOC108080938|XP_017031331.1|DKIK
OG0010248	LOC110187797|XP_020812930.1|DSER	LOC108075566|XP_017023570.1|DKIK
OG0010249	LOC110186516|XP_020811372.1|DSER	LOC108082739|XP_017033738.1|DKIK
OG0010251	LOC110177212|XP_020799490.1|DSER	LOC108071352|XP_017017582.1|DKIK
OG0010252	LOC110186447|XP_020811290.1|DSER	LOC108072033|XP_017018505.1|DKIK
OG0010253	LOC110181129|XP_020804459.1|DSER	LOC108076305|XP_017024565.1|DKIK
OG0010254	LOC110178453|XP_020801246.1|DSER	LOC108076534|XP_017024934.1|DKIK
OG0010255	LOC110176088|XP_020797989.1|DSER	LOC108074122|XP_017021512.1|DKIK
OG0010258	LOC110178965|XP_020801928.1|DSER	LOC108073899|XP_017021177.1|DKIK
OG0010259	LOC110185167|XP_020809535.1|DSER	LOC108071904|XP_017018325.1|DKIK
OG0010260	LOC110183040|XP_020806885.1|DSER	LOC108075882|XP_017023980.1|DKIK
OG0010268	LOC110180743|XP_020804084.1|DSER, LOC110180748|XP_020804089.1|DSER, LOC110181045|XP_020804377.1|DSER	LOC108071743|XP_017018059.1|DKIK
OG0010275	LOC110191093|XP_020817496.1|DSER	LOC108070693|XP_017016765.1|DKIK
OG0010276	LOC110184320|XP_020808471.1|DSER	LOC108083592|XP_017034943.1|DKIK
OG0010277	LOC110191343|XP_020817847.1|DSER	LOC108084582|XP_017036345.1|DKIK
OG0010279	LOC110187727|XP_020812837.1|DSER	LOC108075403|XP_017023316.1|DKIK
OG0010280	LOC110175997|XP_020797851.1|DSER	LOC108071204|XP_017017369.1|DKIK
OG0010281	LOC110185313|XP_020809738.1|DSER	LOC108075217|XP_017023047.1|DKIK
OG0010283	LOC110191928|XP_020818588.1|DSER	LOC108081059|XP_017031527.1|DKIK
OG0010284	LOC110186455|XP_020811299.1|DSER	LOC108085048|XP_017036996.1|DKIK
OG0010285	LOC110177335|XP_020799680.1|DSER	LOC108083674|XP_017035040.1|DKIK
OG0010286	LOC110186353|XP_020811159.1|DSER	LOC108073328|XP_017020377.1|DKIK, LOC108077593|XP_017026479.1|DKIK
OG0010287	LOC110188030|XP_020813227.1|DSER	LOC108075546|XP_017023540.1|DKIK
OG0010288	LOC110186271|XP_020811042.1|DSER	LOC108085701|XP_017037901.1|DKIK
OG0010289	LOC110186272|XP_020811043.1|DSER	LOC108085558|XP_017037686.1|DKIK
OG0010290	LOC110188192|XP_020813440.1|DSER	LOC108073394|XP_017020471.1|DKIK
OG0010291	LOC110186281|XP_020811054.1|DSER	LOC108073666|XP_017020881.1|DKIK
OG0010292	LOC110186152|XP_020810865.1|DSER	LOC108081002|XP_017031425.1|DKIK
OG0010293	LOC110187308|XP_020812356.1|DSER	LOC108074572|XP_017022163.1|DKIK
OG0010294	LOC110182722|XP_020806481.1|DSER	LOC108070519|XP_017016508.1|DKIK
OG0010295	LOC110180610|XP_020803953.1|DSER, LOC110182740|XP_020806501.1|DSER	LOC108073618|XP_017020803.1|DKIK
OG0010296	LOC110182870|XP_020806672.1|DSER	LOC108076598|XP_017025000.1|DKIK
OG0010297	LOC110188975|XP_020814582.1|DSER	LOC108078085|XP_017027162.1|DKIK
OG0010298	LOC110177920|XP_020800557.1|DSER	LOC108072901|XP_017019713.1|DKIK
OG0010299	LOC110182953|XP_020806803.1|DSER	LOC108076744|XP_017025228.1|DKIK
OG0010300	LOC110191688|XP_020818263.1|DSER	LOC108072203|XP_017018753.1|DKIK
OG0010302	LOC110182320|XP_020806014.1|DSER	LOC108070823|XP_017016924.1|DKIK
OG0010303	LOC110191527|XP_020818054.1|DSER	LOC108072118|XP_017018631.1|DKIK
OG0010304	LOC110179115|XP_020802164.1|DSER	LOC108076586|XP_017024990.1|DKIK
OG0010305	LOC110181611|XP_020805072.1|DSER	LOC108085945|XP_017038221.1|DKIK
OG0010307	LOC110181476|XP_020804883.1|DSER	LOC108084483|XP_017036198.1|DKIK
OG0010308	LOC110175926|XP_020797764.1|DSER	LOC108071203|XP_017017368.1|DKIK
OG0010309	LOC110177640|XP_020800113.1|DSER	LOC108079695|XP_017029588.1|DKIK
OG0010310	LOC110182459|XP_020806154.1|DSER	LOC108076080|XP_017024281.1|DKIK
OG0010311	LOC110181759|XP_020805281.1|DSER	LOC108084655|XP_017036462.1|DKIK
OG0010312	LOC110182037|XP_020805625.1|DSER	LOC108084649|XP_017036429.1|DKIK
OG0010313	LOC110190050|XP_020816014.1|DSER	LOC108083283|XP_017034501.1|DKIK
OG0010314	LOC110184139|XP_020808209.1|DSER	LOC108071682|XP_017017975.1|DKIK
OG0010315	LOC110179058|XP_020802077.1|DSER	LOC108080041|XP_017030107.1|DKIK
OG0010316	LOC110177754|XP_020800277.1|DSER	LOC108076134|XP_017024351.1|DKIK
OG0010317	LOC110182577|XP_020806285.1|DSER	LOC108071715|XP_017018025.1|DKIK
OG0010318	LOC110180570|XP_020803923.1|DSER	LOC108079910|XP_017029933.1|DKIK
OG0010319	LOC110180197|XP_020803510.1|DSER	LOC108083392|XP_017034632.1|DKIK
OG0010320	LOC110181571|XP_020805021.1|DSER	LOC108084454|XP_017036153.1|DKIK
OG0010321	LOC110190091|XP_020816056.1|DSER	LOC108078574|XP_017027983.1|DKIK
OG0010322	LOC110190391|XP_020816503.1|DSER	LOC108078687|XP_017028124.1|DKIK
OG0010323	LOC110178792|XP_020801704.1|DSER	LOC108079052|XP_017028748.1|DKIK
OG0010324	LOC110183607|XP_020807584.1|DSER	LOC108072723|XP_017019472.1|DKIK
OG0010325	LOC110176741|XP_020798844.1|DSER	LOC108078408|XP_017027757.1|DKIK
OG0010326	LOC110183721|XP_020807729.1|DSER	LOC108072707|XP_017019432.1|DKIK
OG0010328	LOC110190757|XP_020817045.1|DSER	LOC108084404|XP_017036091.1|DKIK
OG0010329	LOC110190682|XP_020816951.1|DSER	LOC108078567|XP_017027975.1|DKIK
OG0010330	LOC110178968|XP_020801932.1|DSER	LOC108080602|XP_017030911.1|DKIK
OG0010331	LOC110178925|XP_020801870.1|DSER	LOC108080683|XP_017031005.1|DKIK
OG0010332	LOC110187124|XP_020812193.1|DSER	LOC108079190|XP_017028936.1|DKIK
OG0010333	LOC110181464|XP_020804871.1|DSER	LOC108082826|XP_017033874.1|DKIK
OG0010334	LOC110184001|XP_020808017.1|DSER	LOC108081990|XP_017032720.1|DKIK
OG0010335	LOC110181614|XP_020805075.1|DSER	LOC108085971|XP_017038258.1|DKIK
OG0010337	LOC110188857|XP_020814422.1|DSER	LOC108075103|XP_017022874.1|DKIK
OG0010338	LOC110187088|XP_020812147.1|DSER	LOC108080507|XP_017030765.1|DKIK
OG0010339	LOC110189721|XP_020815570.1|DSER	LOC108080728|XP_017031075.1|DKIK
OG0010340	LOC110182022|XP_020805612.1|DSER	LOC108074954|XP_017022675.1|DKIK
OG0010341	LOC110182056|XP_020805671.1|DSER	LOC108074953|XP_017022674.1|DKIK
OG0010342	LOC110184235|XP_020808351.1|DSER	LOC108083364|XP_017034595.1|DKIK
OG0010343	LOC110185773|XP_020810435.1|DSER	LOC108075801|XP_017023861.1|DKIK
OG0010344	LOC110182477|XP_020806182.1|DSER	LOC108076093|XP_017024306.1|DKIK
OG0010345	LOC110180167|XP_020803484.1|DSER	LOC108083450|XP_017034707.1|DKIK
OG0010346	LOC110180529|XP_020803860.1|DSER	LOC108076014|XP_017024160.1|DKIK
OG0010347	LOC110182086|XP_020805726.1|DSER	LOC108079939|XP_017029972.1|DKIK
OG0010348	LOC110189739|XP_020815596.1|DSER	LOC108072329|XP_017018904.1|DKIK
OG0010349	LOC110181924|XP_020805518.1|DSER	LOC108080270|XP_017030424.1|DKIK
OG0010350	LOC110182072|XP_020805715.1|DSER	LOC108084652|XP_017036455.1|DKIK
OG0010351	LOC110180443|XP_020803772.1|DSER	LOC108080300|XP_017030462.1|DKIK
OG0010352	LOC110178132|XP_020800816.1|DSER	LOC108074268|XP_017021727.1|DKIK
OG0010353	LOC110179385|XP_020802568.1|DSER	LOC108080181|XP_017030318.1|DKIK
OG0010354	LOC110184350|XP_020808504.1|DSER	LOC108071702|XP_017018007.1|DKIK
OG0010355	LOC110182839|XP_020806631.1|DSER	LOC108071271|XP_017017454.1|DKIK
OG0010356	LOC110176081|XP_020797981.1|DSER	LOC108083379|XP_017034615.1|DKIK
OG0010357	LOC110184373|XP_020808531.1|DSER	LOC108085780|XP_017038019.1|DKIK
OG0010358	LOC110184330|XP_020808484.1|DSER	LOC108071221|XP_017017394.1|DKIK
