Orthogroup	DSER.longest_only	AALB.longest_only
OG0006648	LOC110177617|XP_020800081.1|DSER	LOC118464410|XP_035787661.1|AALB
OG0006649	LOC110180475|XP_020803821.1|DSER	LOC118467053|XP_035792947.1|AALB
OG0006650	LOC110189781|XP_020815666.1|DSER	LOC118466107|XP_035790919.1|AALB
OG0006651	LOC110190418|XP_020816549.1|DSER	LOC118464656|XP_035788028.1|AALB
OG0006652	LOC110178599|XP_020801443.1|DSER	LOC118464664|XP_035788068.1|AALB
OG0006653	LOC110188821|XP_020814360.1|DSER	LOC118466088|XP_035790879.1|AALB
OG0006654	LOC110183628|XP_020807605.1|DSER	LOC118467468|XP_035793890.1|AALB
OG0006655	LOC110182751|XP_020806521.1|DSER	LOC118467144|XP_035793166.1|AALB
OG0006656	LOC110189978|XP_020815926.1|DSER	LOC118466358|XP_035791409.1|AALB
OG0006657	LOC110182907|XP_020806725.1|DSER	LOC118466989|XP_035792800.1|AALB
OG0006658	LOC110178636|XP_020801482.1|DSER	LOC118463165|XP_035785445.1|AALB
OG0006659	LOC110178612|XP_020801455.1|DSER	LOC118463166|XP_035785448.1|AALB
OG0006660	LOC110184748|XP_020809037.1|DSER	LOC118465471|XP_035789659.1|AALB
OG0006661	LOC110184718|XP_020808996.1|DSER	LOC118463074|XP_035785226.1|AALB
OG0006662	LOC110185858|XP_020810526.1|DSER	LOC118468551|XP_035795339.1|AALB
OG0006663	LOC110178770|XP_020801667.1|DSER	LOC118467698|XP_035794373.1|AALB
OG0006664	LOC110188315|XP_020813682.1|DSER	LOC118464255|XP_035787384.1|AALB
OG0006665	LOC110184493|XP_020808706.1|DSER	LOC118464252|XP_035787380.1|AALB
OG0006666	LOC110182864|XP_020806665.1|DSER	LOC118465407|XP_035789522.1|AALB
OG0006667	LOC110189979|XP_020815927.1|DSER	LOC118463786|XP_035786511.1|AALB
OG0006668	LOC110182955|XP_020806805.1|DSER	LOC118462844|XP_035784795.1|AALB
OG0006669	LOC110187212|XP_020812274.1|DSER	LOC118462836|XP_035784785.1|AALB
OG0006670	LOC110187168|XP_020812235.1|DSER	LOC118462853|XP_035784803.1|AALB
OG0006671	LOC110187002|XP_020812024.1|DSER	LOC118462834|XP_035784778.1|AALB
OG0006672	LOC110190357|XP_020816421.1|DSER	LOC118462831|XP_035784763.1|AALB
OG0006673	LOC110189053|XP_020814678.1|DSER	LOC118462852|XP_035784801.1|AALB
OG0006674	LOC110178593|XP_020801438.1|DSER	LOC118462816|XP_035784729.1|AALB
OG0006675	LOC110183705|XP_020807710.1|DSER	LOC118467766|XP_035794487.1|AALB
OG0006676	LOC110176181|XP_020798087.1|DSER	LOC118467460|XP_035793864.1|AALB
OG0006677	LOC110190668|XP_020816927.1|DSER	LOC118467456|XP_035793855.1|AALB
OG0006678	LOC110176714|XP_020798813.1|DSER	LOC118464195|XP_035787247.1|AALB
OG0006679	LOC110188818|XP_020814357.1|DSER	LOC118463889|XP_035786713.1|AALB
OG0006680	LOC110191358|XP_020817865.1|DSER	LOC118465444|XP_035789587.1|AALB
OG0006681	LOC110186993|XP_020812013.1|DSER	LOC118465751|XP_035790115.1|AALB
OG0006682	LOC110190519|XP_020816711.1|DSER	LOC118466727|XP_035792292.1|AALB
OG0006683	LOC110190624|XP_020816877.1|DSER	LOC118466730|XP_035792306.1|AALB
OG0006684	LOC110190621|XP_020816875.1|DSER	LOC118466726|XP_035792291.1|AALB
OG0006685	LOC110189275|XP_020814953.1|DSER	LOC118466482|XP_035791756.1|AALB
OG0006686	LOC110178759|XP_020801651.1|DSER	LOC118462983|XP_035785074.1|AALB
OG0006687	LOC110181807|XP_020805353.1|DSER	LOC118467763|XP_035794485.1|AALB
OG0006689	LOC110177622|XP_020800086.1|DSER	LOC118465786|XP_035790213.1|AALB
OG0006690	LOC110190869|XP_020817179.1|DSER	LOC118465324|XP_035789354.1|AALB
OG0006691	LOC110187756|XP_020812880.1|DSER	LOC118462994|XP_035785113.1|AALB
OG0006692	LOC110177605|XP_020800062.1|DSER	LOC118467111|XP_035793064.1|AALB
OG0006693	LOC110185284|XP_020809690.1|DSER	LOC118467106|XP_035793058.1|AALB
OG0006694	LOC110180135|XP_020803437.1|DSER	LOC118463188|XP_035785508.1|AALB
OG0006695	LOC110190788|XP_020817085.1|DSER	LOC118466549|XP_035791955.1|AALB
OG0006696	LOC110185790|XP_020810453.1|DSER	LOC118466545|XP_035791952.1|AALB
OG0006697	LOC110190687|XP_020816956.1|DSER	LOC118465337|XP_035789379.1|AALB
OG0006698	LOC110177544|XP_020799972.1|DSER	LOC118465345|XP_035789394.1|AALB
OG0006699	LOC110182792|XP_020806584.1|DSER	LOC118462859|XP_035784809.1|AALB
OG0006700	LOC110190823|XP_020817138.1|DSER	LOC118462861|XP_035784811.1|AALB
OG0006701	LOC110189365|XP_020815071.1|DSER	LOC118465528|XP_035789747.1|AALB
OG0006702	LOC110178741|XP_020801628.1|DSER	LOC118463690|XP_035786358.1|AALB
OG0006703	LOC110189951|XP_020815898.1|DSER	LOC118467476|XP_035793909.1|AALB
OG0006704	LOC110189952|XP_020815900.1|DSER	LOC118467483|XP_035793918.1|AALB
OG0006705	LOC110188967|XP_020814570.1|DSER	LOC118464094|XP_035787052.1|AALB
OG0006706	LOC110189625|XP_020815425.1|DSER	LOC118464095|XP_035787056.1|AALB
OG0006707	LOC110176926|XP_020799082.1|DSER	LOC118463244|XP_035785604.1|AALB
OG0006708	LOC110180106|XP_020803398.1|DSER	LOC118463257|XP_035785619.1|AALB
OG0006709	LOC110178114|XP_020800787.1|DSER	LOC118466478|XP_035791753.1|AALB
OG0006710	LOC110178786|XP_020801691.1|DSER	LOC118464514|XP_035787844.1|AALB
OG0006711	LOC110178803|XP_020801715.1|DSER	LOC118466590|XP_035792042.1|AALB
OG0006712	LOC110188798|XP_020814322.1|DSER	LOC118466758|XP_035792351.1|AALB
OG0006713	LOC110178670|XP_020801525.1|DSER	LOC118462683|XP_035784485.1|AALB
OG0006714	LOC110178631|XP_020801476.1|DSER	LOC118462681|XP_035784483.1|AALB
OG0006715	LOC110178736|XP_020801620.1|DSER	LOC118463024|XP_035785159.1|AALB
OG0006716	LOC110183975|XP_020807989.1|DSER	LOC118463022|XP_035785152.1|AALB
OG0006717	LOC110190806|XP_020817112.1|DSER	LOC118463034|XP_035785170.1|AALB
OG0006718	LOC110190811|XP_020817120.1|DSER	LOC118463041|XP_035785178.1|AALB
OG0006719	LOC110190195|XP_020816206.1|DSER	LOC118464112|XP_035787093.1|AALB
OG0006720	LOC110178970|XP_020801938.1|DSER	LOC118467475|XP_035793908.1|AALB
OG0006721	LOC110190602|XP_020816854.1|DSER	LOC118466276|XP_035791246.1|AALB
OG0006722	LOC110190707|XP_020816986.1|DSER	LOC118464280|XP_035787448.1|AALB
OG0006723	LOC110185620|XP_020810228.1|DSER	LOC118467714|XP_035794407.1|AALB
OG0006724	LOC110189678|XP_020815499.1|DSER	LOC118464908|XP_035788565.1|AALB
OG0006725	LOC110189005|XP_020814621.1|DSER	LOC118465533|XP_035789752.1|AALB
OG0006726	LOC110176442|XP_020798449.1|DSER	LOC118465535|XP_035789754.1|AALB
OG0006727	LOC110188980|XP_020814591.1|DSER	LOC118465531|XP_035789749.1|AALB
OG0006728	LOC110186893|XP_020811851.1|DSER	LOC118467241|XP_035793401.1|AALB
OG0006729	LOC110189218|XP_020814849.1|DSER	LOC118465720|XP_035790056.1|AALB
OG0006730	LOC110189539|XP_020815329.1|DSER	LOC118467118|XP_035793076.1|AALB
OG0006731	LOC110185770|XP_020810432.1|DSER	LOC118464100|XP_035787064.1|AALB
OG0006732	LOC110189058|XP_020814686.1|DSER	LOC118463266|XP_035785629.1|AALB
OG0006733	LOC110191163|XP_020817581.1|DSER	LOC118465791|XP_035790220.1|AALB
OG0006734	LOC110188750|XP_020814253.1|DSER	LOC118463213|XP_035785548.1|AALB
OG0006735	LOC110183629|XP_020807606.1|DSER	LOC118463208|XP_035785544.1|AALB
OG0006736	LOC110189055|XP_020814681.1|DSER	LOC118465246|XP_035789160.1|AALB
OG0006737	LOC110185230|XP_020809623.1|DSER	LOC118464072|XP_035787016.1|AALB
OG0006738	LOC110189787|XP_020815678.1|DSER	LOC118464070|XP_035787012.1|AALB
OG0006739	LOC110176226|XP_020798171.1|DSER	LOC118466287|XP_035791266.1|AALB
OG0006740	LOC110189088|XP_020814720.1|DSER	LOC118466288|XP_035791267.1|AALB
OG0006741	LOC110189087|XP_020814718.1|DSER	LOC118467077|XP_035793006.1|AALB
OG0006742	LOC110191950|XP_020818630.1|DSER	LOC118467344|XP_035793618.1|AALB
OG0006743	LOC110187562|XP_020812609.1|DSER	LOC118464465|XP_035787761.1|AALB
OG0006744	LOC110190566|XP_020816798.1|DSER	LOC118463493|XP_035785977.1|AALB
OG0006745	LOC110191116|XP_020817520.1|DSER	LOC118467172|XP_035793244.1|AALB
OG0006746	LOC110189918|XP_020815850.1|DSER	LOC118463067|XP_035785217.1|AALB
OG0006747	LOC110185159|XP_020809523.1|DSER	LOC118463215|XP_035785551.1|AALB
OG0006748	LOC110179579|XP_020802829.1|DSER	LOC118463884|XP_035786700.1|AALB
OG0006749	LOC110177568|XP_020799999.1|DSER	LOC118466223|XP_035791147.1|AALB
OG0006750	LOC110179680|XP_020802950.1|DSER	LOC118466153|XP_035791021.1|AALB
OG0006752	LOC110183662|XP_020807648.1|DSER	LOC118465011|XP_035788754.1|AALB
OG0006753	LOC110183711|XP_020807718.1|DSER	LOC118465865|XP_035790390.1|AALB
OG0006754	LOC110178812|XP_020801730.1|DSER	LOC118463544|XP_035786059.1|AALB
OG0006755	LOC110183657|XP_020807644.1|DSER	LOC118466431|XP_035791620.1|AALB
OG0006756	LOC110184719|XP_020808997.1|DSER	LOC118463275|XP_035785644.1|AALB
OG0006757	LOC110184735|XP_020809021.1|DSER	LOC118465396|XP_035789488.1|AALB
OG0006758	LOC110188851|XP_020814416.1|DSER	LOC118462963|XP_035785017.1|AALB
OG0006759	LOC110188801|XP_020814333.1|DSER	LOC118462962|XP_035785011.1|AALB
OG0006760	LOC110189935|XP_020815879.1|DSER	LOC118467814|XP_035794584.1|AALB
OG0006761	LOC110186496|XP_020811353.1|DSER	LOC118466515|XP_035791901.1|AALB
OG0006762	LOC110191970|XP_020818644.1|DSER	LOC118464838|XP_035788411.1|AALB
OG0006763	LOC110189351|XP_020815052.1|DSER	LOC118463395|XP_035785833.1|AALB
OG0006764	LOC110179266|XP_020802380.1|DSER	LOC118463392|XP_035785829.1|AALB
OG0006765	LOC110189370|XP_020815077.1|DSER	LOC118463394|XP_035785832.1|AALB
OG0006766	LOC110178730|XP_020801611.1|DSER	LOC118463960|XP_035786837.1|AALB
OG0006767	LOC110190268|XP_020816298.1|DSER	LOC118466077|XP_035790854.1|AALB
OG0006768	LOC110190267|XP_020816291.1|DSER	LOC118466076|XP_035790847.1|AALB
OG0006769	LOC110189984|XP_020815932.1|DSER	LOC118465113|XP_035788953.1|AALB
OG0006770	LOC110190758|XP_020817046.1|DSER	LOC118464600|XP_035787937.1|AALB
OG0006771	LOC110180103|XP_020803389.1|DSER	LOC118464274|XP_035787430.1|AALB
OG0006772	LOC110177735|XP_020800253.1|DSER	LOC118467082|XP_035793014.1|AALB
OG0006773	LOC110182805|XP_020806598.1|DSER	LOC118465958|XP_035790591.1|AALB
OG0006774	LOC110190250|XP_020816273.1|DSER	LOC118462884|XP_035784851.1|AALB
OG0006775	LOC110190371|XP_020816442.1|DSER	LOC118467504|XP_035793948.1|AALB
OG0006776	LOC110183640|XP_020807618.1|DSER	LOC118467505|XP_035793949.1|AALB
OG0006777	LOC110190000|XP_020815959.1|DSER	LOC118467512|XP_035793956.1|AALB
OG0006778	LOC110188833|XP_020814383.1|DSER	LOC118467507|XP_035793952.1|AALB
OG0006779	LOC110178818|XP_020801742.1|DSER	LOC118462600|XP_035784318.1|AALB
OG0006780	LOC110176750|XP_020798857.1|DSER	LOC118462599|XP_035784317.1|AALB
OG0006781	LOC110176195|XP_020798105.1|DSER	LOC118464963|XP_035788661.1|AALB
OG0006782	LOC110177634|XP_020800107.1|DSER	LOC118464972|XP_035788699.1|AALB
OG0006783	LOC110178313|XP_020801066.1|DSER	LOC118467430|XP_035793813.1|AALB
OG0006784	LOC110189988|XP_020815943.1|DSER	LOC118464966|XP_035788667.1|AALB
OG0006785	LOC110182528|XP_020806240.1|DSER	LOC118464969|XP_035788693.1|AALB
OG0006786	LOC110189663|XP_020815467.1|DSER	LOC118465325|XP_035789362.1|AALB
OG0006788	LOC110178902|XP_020801838.1|DSER	LOC118463431|XP_035785892.1|AALB
OG0006789	LOC110181539|XP_020804980.1|DSER	LOC118463295|XP_035785673.1|AALB
OG0006790	LOC110182361|XP_020806062.1|DSER	LOC118463297|XP_035785676.1|AALB
OG0006791	LOC110181256|XP_020804620.1|DSER	LOC118463250|XP_035785612.1|AALB
OG0006792	LOC110190535|XP_020816741.1|DSER	LOC118467604|XP_035794193.1|AALB
OG0006793	LOC110190524|XP_020816720.1|DSER	LOC118467597|XP_035794172.1|AALB
OG0006794	LOC110189346|XP_020815047.1|DSER	LOC118467610|XP_035794205.1|AALB
OG0006795	LOC110178611|XP_020801454.1|DSER	LOC118464793|XP_035788318.1|AALB
OG0006796	LOC110190252|XP_020816275.1|DSER	LOC118464685|XP_035788100.1|AALB
OG0006797	LOC110183395|XP_020807324.1|DSER	LOC118464684|XP_035788099.1|AALB
OG0006798	LOC110190075|XP_020816040.1|DSER	LOC118464540|XP_035787870.1|AALB
OG0006799	LOC110190764|XP_020817053.1|DSER	LOC118467075|XP_035793003.1|AALB
OG0006800	LOC110188943|XP_020814545.1|DSER	LOC118467001|XP_035792819.1|AALB
OG0006801	LOC110184218|XP_020808328.1|DSER	LOC118466071|XP_035790828.1|AALB
OG0006802	LOC110176375|XP_020798366.1|DSER	LOC118463990|XP_035786907.1|AALB
OG0006803	LOC110191679|XP_020818247.1|DSER	LOC118467528|XP_035793987.1|AALB
OG0006804	LOC110190545|XP_020816753.1|DSER	LOC118463428|XP_035785887.1|AALB
OG0006805	LOC110182111|XP_020805779.1|DSER	LOC118463417|XP_035785864.1|AALB
OG0006806	LOC110188276|XP_020813626.1|DSER	LOC118464486|XP_035787800.1|AALB
OG0006807	LOC110190151|XP_020816143.1|DSER	LOC118467587|XP_035794130.1|AALB
OG0006808	LOC110177040|XP_020799215.1|DSER	LOC118463409|XP_035785853.1|AALB
OG0006809	LOC110177559|XP_020799991.1|DSER	LOC118462604|XP_035784327.1|AALB
OG0006810	LOC110190529|XP_020816734.1|DSER	LOC118462601|XP_035784319.1|AALB
OG0006811	LOC110176495|XP_020798527.1|DSER	LOC118464899|XP_035788552.1|AALB
OG0006812	LOC110191083|XP_020817481.1|DSER	LOC118463271|XP_035785637.1|AALB
OG0006813	LOC110187835|XP_020812973.1|DSER	LOC118466486|XP_035791777.1|AALB
OG0006814	LOC110187748|XP_020812868.1|DSER	LOC118466269|XP_035791229.1|AALB
OG0006815	LOC110177602|XP_020800057.1|DSER	LOC118462654|XP_035784421.1|AALB
OG0006816	LOC110177569|XP_020800004.1|DSER	LOC118467794|XP_035794561.1|AALB
OG0006817	LOC110188867|XP_020814439.1|DSER	LOC118465087|XP_035788883.1|AALB
OG0006818	LOC110178621|XP_020801464.1|DSER	LOC118464809|XP_035788364.1|AALB
OG0006820	LOC110190207|XP_020816221.1|DSER	LOC118463312|XP_035785689.1|AALB
OG0006821	LOC110183144|XP_020806994.1|DSER	LOC118465868|XP_035790395.1|AALB
OG0006823	LOC110183560|XP_020807520.1|DSER	LOC118466214|XP_035791131.1|AALB
OG0006824	LOC110176170|XP_020798067.1|DSER	LOC118466221|XP_035791143.1|AALB
OG0006825	LOC110191225|XP_020817650.1|DSER	LOC118467774|XP_035794499.1|AALB
OG0006826	LOC110183573|XP_020807542.1|DSER	LOC118466723|XP_035792283.1|AALB
OG0006827	LOC110191742|XP_020818333.1|DSER	LOC118465610|XP_035789879.1|AALB
OG0006828	LOC110183320|XP_020807226.1|DSER	LOC118463933|XP_035786787.1|AALB
OG0006829	LOC110190482|XP_020816653.1|DSER	LOC118462924|XP_035784925.1|AALB
OG0006830	LOC110177584|XP_020800027.1|DSER	LOC118462915|XP_035784913.1|AALB
OG0006831	LOC110190787|XP_020817084.1|DSER	LOC118464310|XP_035787494.1|AALB
OG0006832	LOC110190077|XP_020816042.1|DSER	LOC118462823|XP_035784738.1|AALB
OG0006833	LOC110190772|XP_020817062.1|DSER	LOC118467066|XP_035792986.1|AALB
OG0006834	LOC110191152|XP_020817568.1|DSER	LOC118466279|XP_035791249.1|AALB
OG0006835	LOC110189084|XP_020814714.1|DSER	LOC118466272|XP_035791238.1|AALB
OG0006836	LOC110185340|XP_020809778.1|DSER	LOC118465726|XP_035790066.1|AALB
OG0006837	LOC110183585|XP_020807557.1|DSER	LOC118466125|XP_035790967.1|AALB
OG0006838	LOC110190635|XP_020816890.1|DSER	LOC118464008|XP_035786949.1|AALB
OG0006839	LOC110183554|XP_020807514.1|DSER	LOC118467071|XP_035792997.1|AALB
OG0006840	LOC110180586|XP_020803937.1|DSER	LOC118466445|XP_035791656.1|AALB
OG0006841	LOC110190098|XP_020816064.1|DSER	LOC118465446|XP_035789593.1|AALB
OG0006842	LOC110177619|XP_020800084.1|DSER	LOC118466341|XP_035791365.1|AALB
OG0006843	LOC110179522|XP_020802758.1|DSER	LOC118464854|XP_035788455.1|AALB
OG0006844	LOC110186916|XP_020811897.1|DSER	LOC118464852|XP_035788454.1|AALB
OG0006845	LOC110189905|XP_020815829.1|DSER	LOC118465653|XP_035789960.1|AALB
OG0006846	LOC110178772|XP_020801674.1|DSER	LOC118465651|XP_035789958.1|AALB
OG0006847	LOC110178769|XP_020801666.1|DSER	LOC118464521|XP_035787851.1|AALB
OG0006848	LOC110189640|XP_020815445.1|DSER	LOC118466139|XP_035790984.1|AALB
OG0006849	LOC110190339|XP_020816396.1|DSER	LOC118463941|XP_035786802.1|AALB
OG0006850	LOC110190338|XP_020816395.1|DSER	LOC118464135|XP_035787127.1|AALB
OG0006851	LOC110190206|XP_020816219.1|DSER	LOC118464134|XP_035787125.1|AALB
OG0006852	LOC110189778|XP_020815661.1|DSER	LOC118466355|XP_035791394.1|AALB
OG0006853	LOC110183618|XP_020807595.1|DSER	LOC118467699|XP_035794376.1|AALB
OG0006854	LOC110188945|XP_020814544.1|DSER	LOC118467799|XP_035794565.1|AALB
OG0006855	LOC110190481|XP_020816652.1|DSER	LOC118467913|XP_035794741.1|AALB
OG0006856	LOC110189707|XP_020815540.1|DSER	LOC118467915|XP_035794743.1|AALB
OG0006857	LOC110189373|XP_020815080.1|DSER	LOC118466204|XP_035791114.1|AALB
OG0006858	LOC110189062|XP_020814690.1|DSER	LOC118462781|XP_035784649.1|AALB
OG0006859	LOC110191569|XP_020818111.1|DSER	LOC118464440|XP_035787708.1|AALB
OG0006860	LOC110189445|XP_020815176.1|DSER	LOC118465746|XP_035790108.1|AALB
OG0006861	LOC110177620|XP_020800088.1|DSER	LOC118463270|XP_035785636.1|AALB
OG0006862	LOC110190643|XP_020816900.1|DSER	LOC118465803|XP_035790263.1|AALB
OG0006863	LOC110175931|XP_020797769.1|DSER	LOC118458605|XP_035777174.1|AALB
OG0006864	LOC110189494|XP_020815243.1|DSER	LOC118467166|XP_035793217.1|AALB
OG0006865	LOC110187853|XP_020812997.1|DSER	LOC118463864|XP_035786667.1|AALB
OG0006866	LOC110176078|XP_020797968.1|DSER	LOC118465213|XP_035789098.1|AALB
OG0006867	LOC110177930|XP_020800568.1|DSER	LOC118465814|XP_035790278.1|AALB
OG0006868	LOC110177929|XP_020800567.1|DSER	LOC118464015|XP_035786960.1|AALB
OG0006869	LOC110189513|XP_020815281.1|DSER	LOC118463577|XP_035786110.1|AALB
OG0006870	LOC110189341|XP_020815043.1|DSER	LOC118464392|XP_035787632.1|AALB
OG0006871	LOC110180712|XP_020804055.1|DSER	LOC118464400|XP_035787648.1|AALB
OG0006872	LOC110191914|XP_020818563.1|DSER	LOC118464406|XP_035787654.1|AALB
OG0006873	LOC110179369|XP_020802545.1|DSER	LOC118466907|XP_035792664.1|AALB
OG0006875	LOC110187517|XP_020812571.1|DSER	LOC118468518|XP_035795250.1|AALB
OG0006876	LOC110191543|XP_020818074.1|DSER	LOC118461532|XP_035782857.1|AALB
OG0006877	LOC110178163|XP_020800856.1|DSER	LOC118461397|XP_035782553.1|AALB
OG0006878	LOC110185577|XP_020810166.1|DSER	LOC118465623|XP_035789914.1|AALB
OG0006879	LOC110178580|XP_020801420.1|DSER	LOC118465625|XP_035789920.1|AALB
OG0006880	LOC110181183|XP_020804520.1|DSER	LOC118460013|XP_035779837.1|AALB
OG0006882	LOC110189217|XP_020814848.1|DSER	LOC118456923|XP_035773944.1|AALB
OG0006883	LOC110185070|XP_020809409.1|DSER	LOC118459784|XP_035779393.1|AALB
OG0006884	LOC110185559|XP_020810137.1|DSER	LOC118468682|XP_035795686.1|AALB
OG0006885	LOC110183287|XP_020807176.1|DSER	LOC118456534|XP_035773276.1|AALB
OG0006886	LOC110190938|XP_020817264.1|DSER	LOC118462576|XP_035784273.1|AALB
OG0006887	LOC110187119|XP_020812188.1|DSER	LOC118457663|XP_035775308.1|AALB
OG0006888	LOC110183362|XP_020807283.1|DSER	LOC118457672|XP_035775321.1|AALB
OG0006889	LOC110185072|XP_020809411.1|DSER	LOC118457667|XP_035775314.1|AALB
OG0006890	LOC110179157|XP_020802203.1|DSER	LOC118457498|XP_035775027.1|AALB
OG0006892	LOC110176892|XP_020799036.1|DSER	LOC118456172|XP_035772609.1|AALB
OG0006893	LOC110178137|XP_020800823.1|DSER	LOC118460010|XP_035779829.1|AALB
OG0006894	LOC110178136|XP_020800822.1|DSER	LOC118460008|XP_035779823.1|AALB
OG0006895	LOC110182073|XP_020805716.1|DSER	LOC118456620|XP_035773430.1|AALB
OG0006896	LOC110186044|XP_020810742.1|DSER	LOC118456621|XP_035773431.1|AALB
OG0006897	LOC110177093|XP_020799280.1|DSER	LOC118461878|XP_035783606.1|AALB
OG0006898	LOC110187504|XP_020812556.1|DSER	LOC118456438|XP_035773091.1|AALB
OG0006899	LOC110182253|XP_020805931.1|DSER	LOC118457174|XP_035774398.1|AALB
OG0006900	LOC110187144|XP_020812217.1|DSER	LOC118469040|XP_035796396.1|AALB
OG0006901	LOC110187588|XP_020812633.1|DSER	LOC118468530|XP_035795301.1|AALB
OG0006902	LOC110179752|XP_020803027.1|DSER	LOC118469059|XP_035796424.1|AALB
OG0006903	LOC110186318|XP_020811113.1|DSER	LOC118459159|XP_035778140.1|AALB
OG0006904	LOC110185947|XP_020810622.1|DSER	LOC118467839|XP_035794632.1|AALB
OG0006905	LOC110184827|XP_020809131.1|DSER	LOC118456683|XP_035773561.1|AALB
OG0006906	LOC110176854|XP_020798984.1|DSER	LOC118457965|XP_035775897.1|AALB
OG0006907	LOC110187451|XP_020812499.1|DSER	LOC118458360|XP_035776605.1|AALB
OG0006908	LOC110185833|XP_020810499.1|DSER	LOC118456840|XP_035773829.1|AALB
OG0006909	LOC110183311|XP_020807215.1|DSER	LOC118456838|XP_035773827.1|AALB
OG0006910	LOC110183850|XP_020807859.1|DSER	LOC118458363|XP_035776630.1|AALB
OG0006911	LOC110184201|XP_020808305.1|DSER	LOC118457805|XP_035775547.1|AALB
OG0006912	LOC110185867|XP_020810536.1|DSER	LOC118457108|XP_035774293.1|AALB
OG0006913	LOC110182692|XP_020806444.1|DSER	LOC118468740|XP_035795791.1|AALB
OG0006914	LOC110179816|XP_020803081.1|DSER	LOC118468742|XP_035795793.1|AALB
OG0006915	LOC110183750|XP_020807765.1|DSER	LOC118468739|XP_035795790.1|AALB
OG0006916	LOC110185123|XP_020809473.1|DSER	LOC118468735|XP_035795771.1|AALB
OG0006917	LOC110185859|XP_020810527.1|DSER	LOC118456157|XP_035772570.1|AALB
OG0006918	LOC110185767|XP_020810428.1|DSER	LOC118468755|XP_035795809.1|AALB
OG0006919	LOC110176801|XP_020798895.1|DSER	LOC118465077|XP_035788873.1|AALB
OG0006920	LOC110183154|XP_020807002.1|DSER	LOC118460565|XP_035780859.1|AALB
OG0006921	LOC110182603|XP_020806320.1|DSER	LOC118456370|XP_035772942.1|AALB
OG0006922	LOC110185058|XP_020809393.1|DSER	LOC118456468|XP_035773151.1|AALB
OG0006923	LOC110178135|XP_020800821.1|DSER	LOC118461415|XP_035782597.1|AALB
OG0006924	LOC110182820|XP_020806615.1|DSER	LOC118456832|XP_035773820.1|AALB
OG0006925	LOC110186648|XP_020811568.1|DSER	LOC118458820|XP_035777585.1|AALB
OG0006926	LOC110184975|XP_020809284.1|DSER	LOC118457608|XP_035775206.1|AALB
OG0006927	LOC110184958|XP_020809265.1|DSER	LOC118458768|XP_035777453.1|AALB
OG0006928	LOC110184988|XP_020809299.1|DSER	LOC118468720|XP_035795743.1|AALB
OG0006929	LOC110178101|XP_020800770.1|DSER	LOC118461541|XP_035782880.1|AALB
OG0006931	LOC110184994|XP_020809304.1|DSER	LOC118460693|XP_035781101.1|AALB
OG0006932	LOC110183277|XP_020807167.1|DSER	LOC118460407|XP_035780587.1|AALB
OG0006933	LOC110183379|XP_020807301.1|DSER	LOC118460411|XP_035780591.1|AALB
OG0006934	LOC110187617|XP_020812665.1|DSER	LOC118459920|XP_035779655.1|AALB
OG0006935	LOC110185591|XP_020810185.1|DSER	LOC118462069|XP_035783958.1|AALB
OG0006936	LOC110181457|XP_020804863.1|DSER, LOC110181461|XP_020804867.1|DSER, LOC110179851|XP_020803114.1|DSER	LOC118461154|XP_035782021.1|AALB
OG0006937	LOC110183298|XP_020807194.1|DSER	LOC118458445|XP_035776820.1|AALB
OG0006938	LOC110183199|XP_020807069.1|DSER	LOC118458444|XP_035776819.1|AALB
OG0006939	LOC110187041|XP_020812065.1|DSER	LOC118460440|XP_035780630.1|AALB
OG0006940	LOC110182680|XP_020806426.1|DSER	LOC118467746|XP_035794454.1|AALB
OG0006941	LOC110183155|XP_020807003.1|DSER	LOC118468482|XP_035795195.1|AALB
OG0006942	LOC110189259|XP_020814929.1|DSER	LOC118460072|XP_035779967.1|AALB
OG0006944	LOC110181150|XP_020804483.1|DSER	LOC118459686|XP_035779212.1|AALB
OG0006945	LOC110187510|XP_020812563.1|DSER	LOC118456969|XP_035774056.1|AALB
OG0006946	LOC110188126|XP_020813372.1|DSER	LOC118460720|XP_035781160.1|AALB
