Orthogroup	DSER.longest_only	DPER.longest_only
OG0008962	LOC110179724|XP_020803002.1|DSER	LOC6598162|XP_002023449.1|DPER, LOC6594855|XP_002020063.1|DPER
OG0008963	LOC110184307|XP_020808454.1|DSER	LOC6598448|XP_026848703.1|DPER, LOC6598449|XP_002023576.1|DPER
OG0008964	LOC110182457|XP_020806152.1|DSER	LOC6596728|XP_002021944.1|DPER
OG0008965	LOC110187347|XP_020812394.1|DSER	LOC6589016|XP_026844898.1|DPER
OG0008966	LOC110186037|XP_020810734.1|DSER	LOC6602441|XP_002027476.1|DPER
OG0008968	LOC110183092|XP_020806944.1|DSER	LOC6595692|XP_002020718.1|DPER
OG0008969	LOC110185703|XP_020810333.1|DSER	LOC6595628|XP_002020702.2|DPER
OG0008970	LOC110185783|XP_020810445.1|DSER	LOC6595681|XP_002020707.1|DPER, LOC6595627|XP_002020701.1|DPER
OG0008971	LOC110183690|XP_020807689.1|DSER	LOC6596321|XP_002021459.1|DPER, LOC113566724|XP_026849424.1|DPER
OG0008972	LOC110178761|XP_020801657.1|DSER	LOC6601649|XP_026847621.1|DPER
OG0008973	LOC110176283|XP_020798261.1|DSER	LOC6597051|XP_026845609.1|DPER
OG0008974	LOC110190884|XP_020817201.1|DSER, LOC110191081|XP_020817477.1|DSER	LOC6595008|XP_002020465.1|DPER
OG0008975	LOC110189235|XP_020814922.1|DSER	LOC6593189|XP_002017904.1|DPER
OG0008976	LOC110185293|XP_020809701.1|DSER	LOC113566470|XP_026847972.1|DPER
OG0008977	LOC110185896|XP_020810567.1|DSER	LOC6593622|XP_002019090.1|DPER, LOC6596265|XP_026843230.1|DPER
OG0008978	LOC110189759|XP_020815636.1|DSER, LOC110189378|XP_020815084.1|DSER	LOC6602149|XP_002027096.1|DPER
OG0008979	LOC110185126|XP_020809481.1|DSER, LOC110185125|XP_020809480.1|DSER	LOC6593482|XP_002018921.1|DPER, LOC6593834|XP_002018913.2|DPER
OG0008983	LOC110191644|XP_020818197.1|DSER	LOC6591046|XP_002016557.2|DPER
OG0008985	LOC110188655|XP_020814092.1|DSER	LOC6599814|XP_002024914.1|DPER
OG0008986	LOC110191938|XP_020818613.1|DSER	LOC6591969|XP_002017013.2|DPER
OG0008987	LOC110182348|XP_020806047.1|DSER	LOC6596515|XP_002021510.1|DPER
OG0008988	LOC110186459|XP_020811304.1|DSER, LOC110189941|XP_020815887.1|DSER	LOC6588633|XP_002013600.2|DPER
OG0008989	LOC110182553|XP_020806262.1|DSER	LOC6598582|XP_002023645.2|DPER
OG0008990	LOC110190768|XP_020817057.1|DSER	LOC113566322|XP_026847267.1|DPER
OG0008991	LOC110179908|XP_020803165.1|DSER	LOC113565742|XP_026844581.1|DPER
OG0008992	LOC110191434|XP_020817950.1|DSER	LOC6592004|XP_002016730.2|DPER
OG0008993	LOC110181274|XP_020804646.1|DSER	LOC6598873|XP_026847800.1|DPER
OG0008994	LOC110176838|XP_020798953.1|DSER	LOC6588763|XP_002014848.1|DPER
OG0008995	LOC110176820|XP_020798931.1|DSER	LOC6601325|XP_002026376.1|DPER
OG0008996	LOC110187090|XP_020812154.1|DSER	LOC6597700|XP_002022881.1|DPER
OG0008997	LOC110183077|XP_020806922.1|DSER	LOC6598152|XP_002023489.1|DPER
OG0008999	LOC110181922|XP_020805516.1|DSER	LOC6597471|XP_026849280.1|DPER
OG0009000	LOC110178017|XP_020800689.1|DSER	LOC6596907|XP_002021868.2|DPER
OG0009001	LOC110181450|XP_020804853.1|DSER	LOC6597974|XP_002023112.1|DPER
OG0009002	LOC110188703|XP_020814169.1|DSER	LOC113565461|XP_026843317.1|DPER
OG0009003	LOC110177520|XP_020799936.1|DSER	LOC6596800|XP_002021880.1|DPER
OG0009004	LOC110178851|XP_020801773.1|DSER	LOC6593010|XP_002018462.1|DPER
OG0009005	LOC110182613|XP_020806333.1|DSER	LOC6602239|XP_002027269.1|DPER
OG0009006	LOC110188402|XP_020813786.1|DSER	LOC6595075|XP_002020339.1|DPER
OG0009007	LOC110190644|XP_020816902.1|DSER	LOC6602999|XP_002028026.1|DPER
OG0009008	LOC110188208|XP_020813496.1|DSER	LOC6594525|XP_002019467.1|DPER
OG0009009	LOC110178716|XP_020801579.1|DSER	LOC6603309|XP_026849880.1|DPER
OG0009010	LOC110190557|XP_020816772.1|DSER	LOC6601209|XP_026848068.1|DPER
OG0009011	LOC110183681|XP_020807677.1|DSER	LOC6601890|XP_026849384.1|DPER
OG0009012	LOC110189386|XP_020815095.1|DSER	LOC6593207|XP_002018036.1|DPER
OG0009013	LOC110183550|XP_020807505.1|DSER	LOC6600221|XP_002025219.1|DPER
OG0009014	LOC110188515|XP_020813910.1|DSER	LOC6599715|XP_002024900.2|DPER
OG0009015	LOC110176733|XP_020798835.1|DSER	LOC6597139|XP_002022327.1|DPER
OG0009016	LOC110189073|XP_020814702.1|DSER	LOC6599850|XP_002024999.1|DPER
OG0009017	LOC110185609|XP_020810213.1|DSER	LOC6603377|XP_002028363.1|DPER
OG0009018	LOC110185462|XP_020809962.1|DSER	LOC6602014|XP_002027042.1|DPER
OG0009019	LOC110185399|XP_020809845.1|DSER	LOC6602009|XP_026846887.1|DPER
OG0009020	LOC110191713|XP_020818287.1|DSER	LOC6588495|XP_026850274.1|DPER
OG0009021	LOC110187668|XP_020812747.1|DSER	LOC6591980|XP_002017024.1|DPER
OG0009022	LOC110187817|XP_020812954.1|DSER	LOC6587389|XP_002013864.1|DPER
OG0009023	LOC110177384|XP_020799744.1|DSER	LOC6587710|XP_002014072.1|DPER
OG0009024	LOC110188822|XP_020814369.1|DSER	LOC6595278|XP_026850609.1|DPER
OG0009025	LOC110191272|XP_020817726.1|DSER	LOC6598723|XP_002023870.1|DPER
OG0009026	LOC110176421|XP_020798424.1|DSER	LOC6587220|XP_002013513.2|DPER
OG0009027	LOC110178536|XP_020801355.1|DSER	LOC113565046|XP_026840968.1|DPER
OG0009028	LOC110190691|XP_020816962.1|DSER	LOC6599776|XP_002024863.1|DPER
OG0009029	LOC110185742|XP_020810392.1|DSER	LOC6589742|XP_002014240.2|DPER
OG0009030	LOC110185621|XP_020810229.1|DSER	LOC6595526|XP_002020661.2|DPER
OG0009031	LOC110188338|XP_020813704.1|DSER	LOC6594193|XP_002019501.1|DPER
OG0009032	LOC110188339|XP_020813705.1|DSER	LOC6594192|XP_002019500.1|DPER
OG0009033	LOC110182608|XP_020806329.1|DSER	LOC6602245|XP_002027275.1|DPER
OG0009034	LOC110182374|XP_020806073.1|DSER	LOC6596402|XP_002021587.1|DPER
OG0009035	LOC110183447|XP_020807386.1|DSER	LOC6588677|XP_002014472.1|DPER
OG0009036	LOC110178289|XP_020801023.1|DSER	LOC6593035|XP_002017712.2|DPER
OG0009037	LOC110183759|XP_020807776.1|DSER, LOC110178065|XP_020800731.1|DSER	LOC6588856|XP_002015086.2|DPER
OG0009038	LOC110189019|XP_020814639.1|DSER	LOC6587792|XP_002012964.1|DPER
OG0009039	LOC110191926|XP_020818586.1|DSER	LOC6591901|XP_026840255.1|DPER
OG0009040	LOC110190993|XP_020817367.1|DSER	LOC6590730|XP_026842906.1|DPER
OG0009041	LOC110188389|XP_020813768.1|DSER	LOC6587988|XP_002012848.1|DPER
OG0009042	LOC110182324|XP_020806015.1|DSER	LOC6589166|XP_002015023.1|DPER
OG0009043	LOC110185805|XP_020810469.1|DSER	LOC6593296|XP_002019187.1|DPER
OG0009044	LOC110182309|XP_020805984.1|DSER	LOC6596512|XP_002021507.1|DPER
OG0009045	LOC110191732|XP_020818316.1|DSER	LOC6592032|XP_026851190.1|DPER
OG0009046	LOC110191346|XP_020817852.1|DSER	LOC6602194|XP_026848033.1|DPER
OG0009047	LOC110189379|XP_020815085.1|DSER	LOC6590882|XP_026841506.1|DPER
OG0009048	LOC110185080|XP_020809419.1|DSER	LOC6593824|XP_002018903.1|DPER
OG0009049	LOC110191739|XP_020818328.1|DSER	LOC6594220|XP_002019455.1|DPER
OG0009050	LOC110186014|XP_020810709.1|DSER	LOC6597998|XP_002023223.1|DPER
OG0009051	LOC110179640|XP_020802913.1|DSER	LOC6593166|XP_002018180.2|DPER
OG0009052	LOC110185303|XP_020809717.1|DSER	LOC6594165|XP_002019574.2|DPER
OG0009053	LOC110186203|XP_020810922.1|DSER	LOC6592120|XP_026850740.1|DPER
OG0009054	LOC110176575|XP_020798644.1|DSER	LOC6591875|XP_026845013.1|DPER
OG0009055	LOC110181425|XP_020804825.1|DSER	LOC6598064|XP_026843865.1|DPER
OG0009056	LOC110185607|XP_020810211.1|DSER	LOC6593417|XP_002019123.2|DPER
OG0009057	LOC110181870|XP_020805453.1|DSER	LOC6601106|XP_002026071.2|DPER
OG0009058	LOC110185401|XP_020809859.1|DSER	LOC6602560|XP_002027581.2|DPER
OG0009059	LOC110185192|XP_020809575.1|DSER	LOC6601377|XP_002026513.2|DPER
OG0009060	LOC110186320|XP_020811119.1|DSER	LOC6591946|XP_002017490.1|DPER
OG0009061	LOC110176326|XP_020798304.1|DSER	LOC6593245|XP_026840812.1|DPER
OG0009062	LOC110181605|XP_020805064.1|DSER	LOC6590098|XP_002015983.1|DPER
OG0009063	LOC110178157|XP_020800850.1|DSER	LOC6589652|XP_026844194.1|DPER
OG0009064	LOC110177706|XP_020800201.1|DSER	LOC6590813|XP_002016670.2|DPER
OG0009065	LOC110185490|XP_020810044.1|DSER	LOC6595117|XP_002020191.1|DPER
OG0009066	LOC110190598|XP_020816851.1|DSER	LOC6599783|XP_002024870.1|DPER
OG0009067	LOC110190317|XP_020816365.1|DSER	LOC6600501|XP_026847644.1|DPER
OG0009068	LOC110191562|XP_020818098.1|DSER	LOC6602062|XP_002027168.1|DPER
OG0009069	LOC110184971|XP_020809278.1|DSER	LOC6595405|XP_026844371.1|DPER
OG0009070	LOC110179319|XP_020802471.1|DSER	LOC6592267|XP_002017845.1|DPER
OG0009071	LOC110191945|XP_020818624.1|DSER	LOC6591849|XP_026850976.1|DPER
OG0009072	LOC110188498|XP_020813888.1|DSER	LOC6594703|XP_002019558.2|DPER
OG0009073	LOC110188709|XP_020814176.1|DSER	LOC6594418|XP_002019682.1|DPER
OG0009074	LOC110186698|XP_020811629.1|DSER	LOC6594124|XP_026850077.1|DPER, LOC113565254|XP_026842868.1|DPER
OG0009075	LOC110187673|XP_020812754.1|DSER	LOC6591697|XP_002017268.1|DPER
OG0009076	LOC110188507|XP_020813900.1|DSER	LOC6594286|XP_026846041.1|DPER
OG0009077	LOC110187755|XP_020812875.1|DSER	LOC6591628|XP_002017195.2|DPER
OG0009078	LOC110189949|XP_020815899.1|DSER	LOC6594148|XP_026850236.1|DPER
OG0009079	LOC110186356|XP_020811166.1|DSER	LOC6592105|XP_026839991.1|DPER
OG0009080	LOC110191796|XP_020818405.1|DSER	LOC6592180|XP_002017040.1|DPER
OG0009081	LOC110186224|XP_020810946.1|DSER	LOC6591728|XP_002016905.1|DPER
OG0009082	LOC110188375|XP_020813749.1|DSER	LOC6594132|XP_002019436.2|DPER
OG0009083	LOC110184528|XP_020808762.1|DSER	LOC6597642|XP_026848918.1|DPER
OG0009084	LOC110186355|XP_020811161.1|DSER	LOC6594675|XP_026850267.1|DPER
OG0009085	LOC110187692|XP_020812784.1|DSER	LOC6594477|XP_026850222.1|DPER
OG0009086	LOC110176405|XP_020798403.1|DSER	LOC6591317|XP_026841414.1|DPER
OG0009087	LOC110177444|XP_020799836.1|DSER	LOC6594824|XP_002020019.1|DPER
OG0009088	LOC110186278|XP_020811051.1|DSER	LOC6594835|XP_002020530.1|DPER
OG0009089	LOC110181700|XP_020805202.1|DSER	LOC6602637|XP_002027658.1|DPER
OG0009090	LOC110176461|XP_020798477.1|DSER	LOC6594908|XP_002020508.1|DPER
OG0009091	LOC110188434|XP_020813820.1|DSER	LOC6594604|XP_026850289.1|DPER
OG0009092	LOC110188527|XP_020813931.1|DSER	LOC6588565|XP_002013951.1|DPER
OG0009093	LOC110186579|XP_020811455.1|DSER, LOC110186571|XP_020811443.1|DSER	LOC6587435|XP_026851111.1|DPER
OG0009095	LOC110186316|XP_020811098.1|DSER	LOC6595158|XP_026850675.1|DPER, LOC6604545|XP_026839903.1|DPER
OG0009096	LOC110186332|XP_020811137.1|DSER	LOC6598753|XP_002023787.1|DPER
OG0009097	LOC110186333|XP_020811138.1|DSER	LOC6598752|XP_002023786.2|DPER
OG0009098	LOC110186422|XP_020811261.1|DSER	LOC6598658|XP_026843753.1|DPER
OG0009099	LOC110186403|XP_020811228.1|DSER	LOC6594799|XP_002020480.1|DPER
OG0009100	LOC110182387|XP_020806086.1|DSER	LOC6596407|XP_002021592.1|DPER
OG0009101	LOC110185997|XP_020810684.1|DSER	LOC113565636|XP_026843984.1|DPER
OG0009102	LOC110187566|XP_020812614.1|DSER	LOC6588704|XP_026844966.1|DPER
OG0009103	LOC110187585|XP_020812631.1|DSER	LOC6589050|XP_002014965.2|DPER
OG0009104	LOC110187583|XP_020812629.1|DSER	LOC6589084|XP_002014966.2|DPER
OG0009105	LOC110181288|XP_020804669.1|DSER, LOC110183952|XP_020807969.1|DSER, LOC110183948|XP_020807968.1|DSER	LOC6602258|XP_002027288.1|DPER
OG0009106	LOC110182227|XP_020805912.1|DSER, LOC110178422|XP_020801221.1|DSER	LOC6588953|XP_026844430.1|DPER
OG0009107	LOC110182666|XP_020806404.1|DSER, LOC110180301|XP_020803614.1|DSER	LOC6593644|XP_026843539.1|DPER
OG0009108	LOC110191794|XP_020818403.1|DSER	LOC6594236|XP_002019970.1|DPER
OG0009109	LOC110183028|XP_020806874.1|DSER	LOC6589292|XP_002015062.1|DPER
OG0009110	LOC110187601|XP_020812652.1|DSER	LOC6589821|XP_002014604.1|DPER
OG0009111	LOC110190157|XP_020816152.1|DSER	LOC113566341|XP_026847394.1|DPER
OG0009112	LOC110178197|XP_020800890.1|DSER	LOC6589671|XP_026844144.1|DPER
OG0009113	LOC110183434|XP_020807374.1|DSER	LOC6596635|XP_002021643.1|DPER
OG0009114	LOC110178149|XP_020800836.1|DSER	LOC113565423|XP_026843161.1|DPER
OG0009115	LOC110186099|XP_020810800.1|DSER	LOC6589703|XP_002014226.1|DPER, LOC113565874|XP_026845035.1|DPER
OG0009116	LOC110186078|XP_020810772.1|DSER	LOC6603390|XP_002028359.2|DPER
OG0009117	LOC110182707|XP_020806463.1|DSER	LOC6596542|XP_002021679.1|DPER
OG0009118	LOC110182653|XP_020806383.1|DSER	LOC6598338|XP_002023465.1|DPER
OG0009119	LOC110186122|XP_020810830.1|DSER	LOC6598104|XP_002023246.2|DPER
OG0009120	LOC110190722|XP_020817003.1|DSER	LOC6602519|XP_026848845.1|DPER
OG0009121	LOC110184056|XP_020808092.1|DSER	LOC6591166|XP_002016269.1|DPER
OG0009122	LOC110178489|XP_020801293.1|DSER	LOC6592408|XP_002018153.2|DPER
OG0009123	LOC110182909|XP_020806727.1|DSER	LOC6592479|XP_002017921.1|DPER
OG0009124	LOC110185992|XP_020810678.1|DSER	LOC6593783|XP_026843285.1|DPER
OG0009125	LOC110189578|XP_020815370.1|DSER	LOC6590596|XP_002015561.1|DPER
OG0009126	LOC110180057|XP_020803337.1|DSER	LOC6590285|XP_002016342.1|DPER
OG0009127	LOC110178190|XP_020800885.1|DSER	LOC6600854|XP_002025991.1|DPER
OG0009128	LOC110189695|XP_020815529.1|DSER	LOC6591218|XP_002015594.1|DPER
OG0009129	LOC110179958|XP_020803201.1|DSER	LOC6591183|XP_002015441.1|DPER
OG0009130	LOC110182891|XP_020806695.1|DSER	LOC6590468|XP_026842821.1|DPER
OG0009131	LOC110182945|XP_020806789.1|DSER	LOC6591030|XP_002016649.1|DPER
OG0009132	LOC110184068|XP_020808107.1|DSER	LOC6590076|XP_002015666.2|DPER
OG0009133	LOC110180840|XP_020804178.1|DSER	LOC6590270|XP_002015473.1|DPER
OG0009135	LOC110188962|XP_020814564.1|DSER	LOC6592547|XP_026842031.1|DPER
OG0009136	LOC110178282|XP_020801012.1|DSER	LOC6600950|XP_026842700.1|DPER
OG0009137	LOC110178224|XP_020800927.1|DSER	LOC6590243|XP_026842004.1|DPER
OG0009138	LOC110178226|XP_020800933.1|DSER	LOC6590220|XP_002016533.1|DPER
OG0009139	LOC110176772|XP_020798874.1|DSER	LOC6600858|XP_002025995.1|DPER
OG0009140	LOC110177401|XP_020799768.1|DSER	LOC6593053|XP_002018465.1|DPER
OG0009141	LOC110189613|XP_020815408.1|DSER	LOC6591143|XP_026841485.1|DPER
OG0009142	LOC110189662|XP_020815466.1|DSER	LOC6590907|XP_002015584.1|DPER
OG0009143	LOC110179977|XP_020803226.1|DSER	LOC6590928|XP_026842716.1|DPER
OG0009144	LOC110180320|XP_020803638.1|DSER	LOC113565235|XP_026842714.1|DPER
OG0009145	LOC110177757|XP_020800279.1|DSER	LOC6592231|XP_002018050.1|DPER
OG0009146	LOC110189476|XP_020815216.1|DSER	LOC6592432|XP_002018005.1|DPER
OG0009147	LOC110183261|XP_020807149.1|DSER, LOC110187292|XP_020812373.1|DSER	LOC6601599|XP_002026620.2|DPER
OG0009148	LOC110179568|XP_020802816.1|DSER	LOC6590325|XP_002016214.2|DPER
OG0009149	LOC110181714|XP_020805227.1|DSER	LOC6603464|XP_002028434.1|DPER
OG0009150	LOC110180254|XP_020803604.1|DSER	LOC6592758|XP_002017876.2|DPER
OG0009151	LOC110179320|XP_020802470.1|DSER	LOC6592820|XP_002017749.2|DPER
OG0009152	LOC110191790|XP_020818404.1|DSER	LOC6592695|XP_002017732.1|DPER
OG0009153	LOC110191658|XP_020818215.1|DSER	LOC6591003|XP_002016567.1|DPER
OG0009154	LOC110177437|XP_020799823.1|DSER	LOC6599024|XP_002024141.1|DPER, LOC6594927|XP_002020024.2|DPER
OG0009155	LOC110178246|XP_020800956.1|DSER	LOC6590855|XP_002016613.1|DPER
OG0009156	LOC110183784|XP_020807799.1|DSER, LOC110179291|XP_020802435.1|DSER	LOC6593470|XP_026843343.1|DPER
OG0009157	LOC110181392|XP_020804786.1|DSER	LOC6597955|XP_002023158.1|DPER
OG0009158	LOC110178712|XP_020801574.1|DSER	LOC6601048|XP_026849723.1|DPER
OG0009159	LOC110184273|XP_020808397.1|DSER	LOC6600206|XP_002025306.1|DPER
OG0009160	LOC110180188|XP_020803503.1|DSER	LOC6590338|XP_002016295.1|DPER
OG0009161	LOC110183498|XP_020807440.1|DSER	LOC6597398|XP_026846523.1|DPER
OG0009162	LOC110190161|XP_020816155.1|DSER	LOC6601421|XP_002026490.1|DPER
OG0009163	LOC110190640|XP_020816896.1|DSER	LOC6600286|XP_026849057.1|DPER
OG0009164	LOC110177551|XP_020799980.1|DSER	LOC6595886|XP_026845273.1|DPER
OG0009165	LOC110184694|XP_020808965.1|DSER	LOC6601475|XP_002026419.2|DPER
OG0009166	LOC110178882|XP_020801815.1|DSER	LOC6602327|XP_002027341.2|DPER
OG0009167	LOC110190486|XP_020816658.1|DSER	LOC6601228|XP_002026286.2|DPER
OG0009168	LOC110190487|XP_020816659.1|DSER	LOC6601229|XP_026848117.1|DPER
OG0009169	LOC110190561|XP_020816782.1|DSER	LOC6599837|XP_002024856.2|DPER
OG0009170	LOC110190582|XP_020816829.1|DSER	LOC113566355|XP_026847452.1|DPER
OG0009171	LOC110190375|XP_020816447.1|DSER	LOC6601012|XP_002026167.1|DPER
OG0009172	LOC110178891|XP_020801824.1|DSER	LOC6600645|XP_026847544.1|DPER
OG0009173	LOC110188871|XP_020814443.1|DSER	LOC6599622|XP_002024732.1|DPER
OG0009175	LOC110183873|XP_020807885.1|DSER, LOC110183888|XP_020807892.1|DSER, LOC110178074|XP_020800738.1|DSER	LOC6593887|XP_002019182.1|DPER
OG0009176	LOC110190023|XP_020815979.1|DSER	LOC6595846|XP_002021376.1|DPER
OG0009178	LOC110179975|XP_020803220.1|DSER	LOC6596961|XP_002022159.1|DPER
OG0009179	LOC110190017|XP_020815974.1|DSER	LOC6596167|XP_026845410.1|DPER
OG0009180	LOC110185302|XP_020809712.1|DSER	LOC6601948|XP_002026998.1|DPER
OG0009181	LOC110184649|XP_020808909.1|DSER	LOC6595985|XP_002021051.1|DPER
OG0009182	LOC110176217|XP_020798151.1|DSER	LOC6596943|XP_026845213.1|DPER
OG0009183	LOC110190047|XP_020816012.1|DSER	LOC6602198|XP_002027208.1|DPER
OG0009184	LOC110190385|XP_020816473.1|DSER	LOC6603436|XP_002028414.2|DPER
OG0009185	LOC110179835|XP_020803102.1|DSER	LOC6595769|XP_026845346.1|DPER
OG0009186	LOC110176694|XP_020798785.1|DSER	LOC6601823|XP_002026889.2|DPER
OG0009187	LOC110190850|XP_020817159.1|DSER	LOC6587363|XP_002014195.1|DPER
OG0009188	LOC110177906|XP_020800535.1|DSER	LOC6593048|XP_002017603.1|DPER
OG0009189	LOC110188393|XP_020813774.1|DSER	LOC6599807|XP_002024907.1|DPER
OG0009190	LOC110188803|XP_020814337.1|DSER	LOC6601188|XP_002026220.1|DPER
OG0009191	LOC110178306|XP_020801057.1|DSER	LOC6591131|XP_002016491.2|DPER
OG0009192	LOC110180334|XP_020803652.1|DSER	LOC6603243|XP_002028229.1|DPER
OG0009194	LOC110185874|XP_020810545.1|DSER	LOC6593799|XP_002019266.1|DPER
OG0009195	LOC110184749|XP_020809038.1|DSER	LOC6601368|XP_026850090.1|DPER, LOC6597934|XP_002023104.1|DPER
OG0009196	LOC110184701|XP_020808971.1|DSER	LOC6593618|XP_002018987.2|DPER, LOC6594767|XP_026850633.1|DPER
OG0009197	LOC110188056|XP_020813265.1|DSER	LOC6602911|XP_002027934.2|DPER, LOC6589623|XP_002014881.2|DPER
OG0009198	LOC110179973|XP_020803214.1|DSER	LOC6596962|XP_002022160.2|DPER
OG0009199	LOC110190886|XP_020817204.1|DSER, LOC110190894|XP_020817212.1|DSER	LOC6599047|XP_026848999.1|DPER
OG0009200	LOC110179571|XP_020802815.1|DSER, LOC110180176|XP_020803496.1|DSER	LOC6590523|XP_002016452.2|DPER
OG0009201	LOC110191550|XP_020818085.1|DSER	LOC6592881|XP_002018548.1|DPER
OG0009202	LOC110179398|XP_020802585.1|DSER	LOC6601283|XP_002026355.1|DPER
OG0009203	LOC110189605|XP_020815397.1|DSER	LOC6603142|XP_002028161.1|DPER
OG0009204	LOC110182933|XP_020806770.1|DSER	LOC6593231|XP_002018352.1|DPER
OG0009205	LOC110182960|XP_020806810.1|DSER	LOC6593237|XP_002018358.1|DPER
OG0009206	LOC110178620|XP_020801467.1|DSER	LOC6590939|XP_002016172.2|DPER
OG0009207	LOC110191829|XP_020818453.1|DSER	LOC6594237|XP_002019971.1|DPER
OG0009208	LOC110176540|XP_020798589.1|DSER	LOC6588151|XP_002013358.1|DPER, LOC113564943|XP_026840320.1|DPER, LOC6588156|XP_002013357.1|DPER
OG0009209	LOC110187808|XP_020812943.1|DSER, LOC110187809|XP_020812944.1|DSER	LOC6594481|XP_002019747.1|DPER
OG0009210	LOC110191646|XP_020818201.1|DSER	LOC6592877|XP_002018544.1|DPER
OG0009211	LOC110187444|XP_020812492.1|DSER	LOC113565498|XP_026843507.1|DPER
OG0009213	LOC110187195|XP_020812252.1|DSER	LOC113566180|XP_026846394.1|DPER
OG0009219	LOC110191371|XP_020817882.1|DSER	LOC6595028|XP_002019993.2|DPER
OG0009220	LOC110179733|XP_020803009.1|DSER, LOC110179718|XP_020802992.1|DSER	LOC6598327|XP_002023388.1|DPER
OG0009221	LOC110183377|XP_020807298.1|DSER	LOC6589385|XP_026844221.1|DPER
OG0009222	LOC110181897|XP_020805488.1|DSER	LOC6603548|XP_026845785.1|DPER
OG0009224	LOC110191809|XP_020818420.1|DSER	LOC6591444|XP_026846265.1|DPER
OG0009226	LOC110184164|XP_020808233.1|DSER	LOC113566130|XP_026846180.1|DPER
OG0009228	LOC110179714|XP_020802987.1|DSER	LOC6598157|XP_002023444.2|DPER
OG0009229	LOC110191437|XP_020817959.1|DSER	LOC6591413|XP_026842275.1|DPER
OG0009230	LOC110182648|XP_020806374.1|DSER	LOC113565561|XP_026843679.1|DPER
OG0009231	LOC110187104|XP_020812169.1|DSER	LOC6597757|XP_026846496.1|DPER
OG0009232	LOC110183255|XP_020807139.1|DSER	LOC6597553|XP_002022802.1|DPER
OG0009234	LOC110182076|XP_020805718.1|DSER	LOC6599274|XP_026848235.1|DPER
OG0009236	LOC110177547|XP_020799974.1|DSER	LOC113564928|XP_026840216.1|DPER
OG0009237	LOC110183310|XP_020807209.1|DSER	LOC113565727|XP_026844504.1|DPER
OG0009238	LOC110179019|XP_020802023.1|DSER	LOC6600643|XP_002025653.1|DPER
OG0009239	LOC110190253|XP_020816276.1|DSER	LOC6603331|XP_002028315.1|DPER
OG0009241	LOC110185687|XP_020810314.1|DSER	LOC6596424|XP_002021822.1|DPER
OG0009243	LOC110178220|XP_020800921.1|DSER	LOC113565159|XP_026842125.1|DPER
OG0009245	LOC110189855|XP_020815735.1|DSER	LOC6594309|XP_002019807.1|DPER
OG0009247	LOC110190975|XP_020817335.1|DSER	LOC6588509|XP_002014165.2|DPER
OG0009248	LOC110175930|XP_020797768.1|DSER	LOC6598520|XP_002023559.1|DPER
OG0009249	LOC110183437|XP_020807377.1|DSER	LOC6596644|XP_002021652.1|DPER
OG0009251	LOC110180341|XP_020803661.1|DSER	LOC6600711|XP_002025826.2|DPER
OG0009252	LOC110179482|XP_020802713.1|DSER	LOC6596835|XP_026845852.1|DPER
OG0009253	LOC110184135|XP_020808205.1|DSER	LOC6598245|XP_002023415.1|DPER
OG0009254	LOC110182650|XP_020806376.1|DSER	LOC6598342|XP_026846334.1|DPER
OG0009255	LOC110179625|XP_020802890.1|DSER	LOC6600701|XP_002025865.1|DPER
OG0009256	LOC110181689|XP_020805189.1|DSER	LOC6601731|XP_002026789.1|DPER
OG0009257	LOC110181501|XP_020804930.1|DSER	LOC6600024|XP_026849124.1|DPER
OG0009258	LOC110187046|XP_020812077.1|DSER	LOC6600458|XP_026848423.1|DPER
OG0009259	LOC110179087|XP_020802131.1|DSER	LOC6598597|XP_002023630.2|DPER
OG0009260	LOC110180340|XP_020803660.1|DSER	LOC6597836|XP_002022914.1|DPER
OG0009261	LOC110191977|XP_020818661.1|DSER	LOC6600760|XP_002025768.1|DPER
OG0009262	LOC110181588|XP_020805041.1|DSER	LOC6602870|XP_002027905.1|DPER
OG0009263	LOC110180632|XP_020803978.1|DSER	LOC6597441|XP_026846514.1|DPER
OG0009264	LOC110182038|XP_020805626.1|DSER	LOC6597454|XP_026846520.1|DPER
OG0009265	LOC110181772|XP_020805306.1|DSER	LOC6597360|XP_002022401.2|DPER
OG0009267	LOC110185717|XP_020810354.1|DSER	LOC113565875|XP_026845036.1|DPER, LOC6589626|XP_026844911.1|DPER
OG0009269	LOC110187740|XP_020812856.1|DSER	LOC6591409|XP_026850084.1|DPER
OG0009270	LOC110189319|XP_020815021.1|DSER	LOC6591092|XP_002016124.2|DPER
OG0009271	LOC110179705|XP_020802974.1|DSER	LOC6598369|XP_026846165.1|DPER
OG0009272	LOC110179696|XP_020802966.1|DSER	LOC6601850|XP_026849323.1|DPER
OG0009273	LOC110177023|XP_020799197.1|DSER	LOC6588720|XP_026844485.1|DPER
OG0009274	LOC110182802|XP_020806594.1|DSER	LOC6600605|XP_026847625.1|DPER
OG0009275	LOC110179673|XP_020802943.1|DSER	LOC6602758|XP_002027787.2|DPER
OG0009276	LOC110177760|XP_020800283.1|DSER	LOC6591253|XP_002015453.2|DPER
OG0009277	LOC110180547|XP_020803900.1|DSER	LOC6596678|XP_002021981.1|DPER
OG0009278	LOC110178858|XP_020801781.1|DSER	LOC6596735|XP_026845841.1|DPER
OG0009279	LOC110185950|XP_020810628.1|DSER	LOC6593725|XP_002019103.1|DPER
