Orthogroup	DSER.longest_only	BTRY.longest_only
OG0008505	LOC110189910|XP_020815834.1|DSER	LOC120776515|XP_039963168.1|BTRY
OG0008506	LOC110189998|XP_020815955.1|DSER	LOC120777188|XP_039964290.1|BTRY, LOC120777149|XP_039964228.1|BTRY, LOC120777189|XP_039964291.1|BTRY, LOC120777190|XP_039964292.1|BTRY
OG0008527	LOC110175951|XP_020797798.1|DSER	LOC120775571|XP_039961736.1|BTRY
OG0008528	LOC110178744|XP_020801633.1|DSER	LOC120777314|XP_039964487.1|BTRY
OG0008529	LOC110182451|XP_020806144.1|DSER	LOC120774433|XP_039960005.1|BTRY
OG0008530	LOC110179082|XP_020802127.1|DSER	LOC120775518|XP_039961665.1|BTRY
OG0008531	LOC110181505|XP_020804934.1|DSER	LOC120775289|XP_039961337.1|BTRY
OG0008532	LOC110181607|XP_020805063.1|DSER	LOC120774289|XP_039959728.1|BTRY
OG0008535	LOC110182021|XP_020805611.1|DSER	LOC120773375|XP_039958138.1|BTRY
OG0008536	LOC110180434|XP_020803764.1|DSER	LOC120773713|XP_039958688.1|BTRY
OG0008538	LOC110184121|XP_020808186.1|DSER	LOC120774972|XP_039960797.1|BTRY
OG0008540	LOC110190934|XP_020817262.1|DSER	LOC120774323|XP_039959800.1|BTRY
OG0008541	LOC110191122|XP_020817536.1|DSER	LOC120770937|XP_039954579.1|BTRY
OG0008544	LOC110177083|XP_020799270.1|DSER	LOC120770956|XP_039954615.1|BTRY
OG0008545	LOC110191565|XP_020818100.1|DSER	LOC120771136|XP_039954936.1|BTRY
OG0008547	LOC110187108|XP_020812176.1|DSER	LOC120775219|XP_039961220.1|BTRY
OG0008551	LOC110177564|XP_020799996.1|DSER	LOC120776733|XP_039963594.1|BTRY
OG0008552	LOC110190155|XP_020816150.1|DSER	LOC120776352|XP_039962841.1|BTRY
OG0008554	LOC110182485|XP_020806192.1|DSER	LOC120775411|XP_039961513.1|BTRY
OG0008555	LOC110182207|XP_020805893.1|DSER	LOC120774880|XP_039960670.1|BTRY
OG0008556	LOC110189301|XP_020814991.1|DSER	LOC120770883|XP_039954459.1|BTRY
OG0008557	LOC110191279|XP_020817735.1|DSER	LOC120777524|XP_039964842.1|BTRY
OG0008558	LOC110187360|XP_020812411.1|DSER	LOC120769163|XP_039951979.1|BTRY
OG0008560	LOC110183743|XP_020807758.1|DSER	LOC120769757|XP_039952853.1|BTRY
OG0008562	LOC110183384|XP_020807312.1|DSER, LOC110185589|XP_020810182.1|DSER	LOC120767943|XP_039950254.1|BTRY
OG0008563	LOC110191444|XP_020817967.1|DSER	LOC120766981|XP_039948715.1|BTRY
OG0008566	LOC110185727|XP_020810370.1|DSER	LOC120767927|XP_039950222.1|BTRY
OG0008567	LOC110181180|XP_020804517.1|DSER	LOC120769596|XP_039952588.1|BTRY
OG0008569	LOC110180156|XP_020803469.1|DSER	LOC120773586|XP_039958508.1|BTRY
OG0008570	LOC110180430|XP_020803760.1|DSER	LOC120775803|XP_039962084.1|BTRY
OG0008571	LOC110190233|XP_020816253.1|DSER	LOC120777474|XP_039964741.1|BTRY
OG0008572	LOC110187802|XP_020812935.1|DSER	LOC120770369|XP_039953722.1|BTRY
OG0008573	LOC110183265|XP_020807151.1|DSER	LOC120774197|XP_039959569.1|BTRY
OG0008574	LOC110190737|XP_020817018.1|DSER	LOC120776953|XP_039963977.1|BTRY
OG0008575	LOC110177310|XP_020799635.1|DSER	LOC120767070|XP_039948857.1|BTRY
OG0008576	LOC110180322|XP_020803636.1|DSER	LOC120774131|XP_039959441.1|BTRY
OG0008577	LOC110176288|XP_020798267.1|DSER	LOC120778500|XP_039966260.1|BTRY
OG0008578	LOC110187733|XP_020812848.1|DSER	LOC120779074|XP_039967151.1|BTRY
OG0008582	LOC110187099|XP_020812164.1|DSER	LOC120774839|XP_039960590.1|BTRY
OG0008584	LOC110180415|XP_020803738.1|DSER	LOC120775482|XP_039961616.1|BTRY
OG0008585	LOC110181940|XP_020805535.1|DSER	LOC120773369|XP_039958130.1|BTRY
OG0008586	LOC110181794|XP_020805334.1|DSER	LOC120773368|XP_039958129.1|BTRY
OG0008587	LOC110188377|XP_020813751.1|DSER	LOC120766722|XP_039948323.1|BTRY
OG0008588	LOC110188677|XP_020814139.1|DSER	LOC120780912|XP_039969080.1|BTRY
OG0008589	LOC110178849|XP_020801768.1|DSER	LOC120773781|XP_039958804.1|BTRY
OG0008590	LOC110186214|XP_020810936.1|DSER	LOC120782619|XP_039970924.1|BTRY
OG0008592	LOC110177779|XP_020800306.1|DSER	LOC120771444|XP_039955383.1|BTRY
OG0008593	LOC110184768|XP_020809062.1|DSER	LOC120777731|XP_039965155.1|BTRY
OG0008594	LOC110188403|XP_020813787.1|DSER	LOC120782597|XP_039970886.1|BTRY
OG0008595	LOC110178521|XP_020801334.1|DSER	LOC120772498|XP_039957078.1|BTRY
OG0008596	LOC110178528|XP_020801343.1|DSER	LOC120772868|XP_039957636.1|BTRY
OG0008597	LOC110186187|XP_020810905.1|DSER	LOC120780243|XP_039968436.1|BTRY
OG0008598	LOC110182096|XP_020805739.1|DSER	LOC120774113|XP_039959407.1|BTRY
OG0008599	LOC110183538|XP_020807497.1|DSER	LOC120773485|XP_039958356.1|BTRY
OG0008600	LOC110190081|XP_020816049.1|DSER	LOC120782572|XP_039970844.1|BTRY
OG0008601	LOC110181188|XP_020804524.1|DSER	LOC120768362|XP_039950959.1|BTRY
OG0008602	LOC110190874|XP_020817189.1|DSER	LOC120780328|XP_039968559.1|BTRY
OG0008603	LOC110185312|XP_020809731.1|DSER	LOC120771492|XP_039955477.1|BTRY
OG0008604	LOC110184118|XP_020808181.1|DSER	LOC120770366|XP_039953714.1|BTRY
OG0008605	LOC110181370|XP_020804757.1|DSER	LOC120768984|XP_039951736.1|BTRY
OG0008606	LOC110179176|XP_020802236.1|DSER	LOC120768509|XP_039951169.1|BTRY
OG0008607	LOC110187776|XP_020812899.1|DSER	LOC120782561|XP_039970829.1|BTRY
OG0008608	LOC110183259|XP_020807144.1|DSER	LOC120775492|XP_039961631.1|BTRY
OG0008609	LOC110189927|XP_020815870.1|DSER	LOC120782681|XP_039971004.1|BTRY
OG0008610	LOC110187395|XP_020812478.1|DSER	LOC120772926|XP_039957760.1|BTRY
OG0008612	LOC110177080|XP_020799260.1|DSER	LOC120771210|XP_039955046.1|BTRY
OG0008613	LOC110188203|XP_020813490.1|DSER	LOC120766422|XP_039947857.1|BTRY
OG0008614	LOC110184159|XP_020808226.1|DSER	LOC120773965|XP_039959135.1|BTRY
OG0008615	LOC110188287|XP_020813643.1|DSER	LOC120782475|XP_039970703.1|BTRY
OG0008616	LOC110191270|XP_020817724.1|DSER	LOC120766454|XP_039947909.1|BTRY
OG0008619	LOC110183993|XP_020808008.1|DSER	LOC120769628|XP_039952667.1|BTRY
OG0008620	LOC110180744|XP_020804088.1|DSER	LOC120772350|XP_039956849.1|BTRY
OG0008621	LOC110188438|XP_020813824.1|DSER	LOC120771111|XP_039954898.1|BTRY
OG0008622	LOC110181350|XP_020804733.1|DSER	LOC120772254|XP_039956691.1|BTRY
OG0008623	LOC110189597|XP_020815389.1|DSER	LOC120766381|XP_039947748.1|BTRY
OG0008624	LOC110179281|XP_020802428.1|DSER	LOC120772963|XP_039957801.1|BTRY
OG0008625	LOC110188947|XP_020814546.1|DSER, LOC110180215|XP_020803527.1|DSER	LOC120770280|XP_039953533.1|BTRY
OG0008626	LOC110185372|XP_020809813.1|DSER	LOC120772723|XP_039957417.1|BTRY
OG0008627	LOC110190704|XP_020816975.1|DSER	LOC120778461|XP_039966195.1|BTRY
OG0008629	LOC110185027|XP_020809338.1|DSER	LOC120771590|XP_039955595.1|BTRY
OG0008630	LOC110185431|XP_020809911.1|DSER	LOC120779479|XP_039967691.1|BTRY
OG0008631	LOC110190775|XP_020817069.1|DSER	LOC120776742|XP_039963617.1|BTRY
OG0008632	LOC110176402|XP_020798399.1|DSER	LOC120766513|XP_039948009.1|BTRY
OG0008633	LOC110177704|XP_020800193.1|DSER	LOC120770852|XP_039954390.1|BTRY
OG0008634	LOC110189472|XP_020815212.1|DSER	LOC120768093|XP_039950566.1|BTRY
OG0008635	LOC110180691|XP_020804035.1|DSER	LOC120771499|XP_039955485.1|BTRY
OG0008636	LOC110176643|XP_020798729.1|DSER	LOC120782418|XP_039970603.1|BTRY
OG0008637	LOC110176753|XP_020798858.1|DSER	LOC120782854|XP_039971319.1|BTRY, LOC120777022|XP_039964068.1|BTRY
OG0008638	LOC110183704|XP_020807713.1|DSER, LOC110188144|XP_020813399.1|DSER	LOC120778950|XP_039966953.1|BTRY, LOC120766265|XP_039947586.1|BTRY
OG0008639	LOC110177381|XP_020799739.1|DSER	LOC120768551|XP_039951229.1|BTRY, LOC120774962|XP_039960783.1|BTRY, LOC120766407|XP_039947789.1|BTRY
OG0008640	LOC110186997|XP_020812016.1|DSER	LOC120770645|XP_039954178.1|BTRY
OG0008641	LOC110186840|XP_020811789.1|DSER	LOC120772444|XP_039957041.1|BTRY
OG0008642	LOC110188211|XP_020813508.1|DSER	LOC120766896|XP_039948579.1|BTRY
OG0008643	LOC110176501|XP_020798534.1|DSER	LOC120782499|XP_039970740.1|BTRY
OG0008644	LOC110186879|XP_020811835.1|DSER, LOC110186878|XP_020811834.1|DSER	LOC120766274|XP_039947610.1|BTRY, LOC120769805|XP_039952936.1|BTRY
OG0008645	LOC110179139|XP_020802188.1|DSER, LOC110181161|XP_020804495.1|DSER	LOC120769563|XP_039952552.1|BTRY
OG0008646	LOC110184826|XP_020809129.1|DSER	LOC120769601|XP_039952609.1|BTRY, LOC120769603|XP_039952617.1|BTRY
OG0008647	LOC110187575|XP_020812621.1|DSER	LOC120769793|XP_039952915.1|BTRY
OG0008648	LOC110179137|XP_020802187.1|DSER, LOC110181165|XP_020804498.1|DSER	LOC120767947|XP_039950267.1|BTRY
OG0008649	LOC110180333|XP_020803651.1|DSER	LOC120770249|XP_039953480.1|BTRY
OG0008650	LOC110191805|XP_020818416.1|DSER	LOC120772853|XP_039957603.1|BTRY
OG0008651	LOC110189196|XP_020814824.1|DSER	LOC120772644|XP_039957302.1|BTRY
OG0008652	LOC110191622|XP_020818169.1|DSER	LOC120772759|XP_039957463.1|BTRY, LOC120772800|XP_039957517.1|BTRY
OG0008653	LOC110176353|XP_020798341.1|DSER	LOC120772941|XP_039957777.1|BTRY
OG0008654	LOC110191512|XP_020818038.1|DSER	LOC120771335|XP_039955214.1|BTRY
OG0008655	LOC110176164|XP_020798064.1|DSER	LOC120772854|XP_039957604.1|BTRY
OG0008656	LOC110187016|XP_020812037.1|DSER	LOC120773532|XP_039958422.1|BTRY, LOC120774741|XP_039960430.1|BTRY
OG0008657	LOC110187125|XP_020812194.1|DSER	LOC120779406|XP_039967538.1|BTRY, LOC120774647|XP_039960306.1|BTRY, LOC120779399|XP_039967530.1|BTRY, LOC120773353|XP_039958107.1|BTRY
OG0008658	LOC110179549|XP_020802790.1|DSER	LOC120773501|XP_039958384.1|BTRY
OG0008659	LOC110178892|XP_020801825.1|DSER	LOC120773384|XP_039958152.1|BTRY
OG0008660	LOC110185178|XP_020809555.1|DSER	LOC120777086|XP_039964153.1|BTRY, LOC120777083|XP_039964149.1|BTRY
OG0008661	LOC110183658|XP_020807645.1|DSER	LOC120777492|XP_039964769.1|BTRY
OG0008662	LOC110190238|XP_020816257.1|DSER	LOC120778164|XP_039965832.1|BTRY, LOC120777988|XP_039965566.1|BTRY
OG0008663	LOC110189957|XP_020815905.1|DSER	LOC120776761|XP_039963658.1|BTRY
OG0008664	LOC110177539|XP_020799967.1|DSER	LOC120776804|XP_039963732.1|BTRY
OG0008665	LOC110185960|XP_020810637.1|DSER	LOC120776323|XP_039962786.1|BTRY
OG0008666	LOC110177533|XP_020799961.1|DSER	LOC120779024|XP_039967080.1|BTRY, LOC120779017|XP_039967071.1|BTRY, LOC120779018|XP_039967072.1|BTRY, LOC120779016|XP_039967070.1|BTRY
OG0008667	LOC110178883|XP_020801816.1|DSER	LOC120776418|XP_039962986.1|BTRY
OG0008668	LOC110178798|XP_020801710.1|DSER	LOC120779411|XP_039967545.1|BTRY
OG0008669	LOC110186046|XP_020810743.1|DSER	LOC120781494|XP_039969652.1|BTRY
OG0008677	LOC110177326|XP_020799658.1|DSER	LOC120766867|XP_039948531.1|BTRY
OG0008679	LOC110179048|XP_020802063.1|DSER	LOC120775981|XP_039962337.1|BTRY
OG0008680	LOC110175949|XP_020797796.1|DSER	LOC120776031|XP_039962408.1|BTRY
OG0008681	LOC110181857|XP_020805435.1|DSER	LOC120776167|XP_039962709.1|BTRY
OG0008682	LOC110181666|XP_020805149.1|DSER	LOC120773687|XP_039958652.1|BTRY
OG0008683	LOC110182493|XP_020806197.1|DSER	LOC120774461|XP_039960050.1|BTRY
OG0008684	LOC110180639|XP_020803991.1|DSER	LOC120775228|XP_039961234.1|BTRY
OG0008686	LOC110191318|XP_020817798.1|DSER	LOC120782164|XP_039970234.1|BTRY
OG0008688	LOC110180092|XP_020803373.1|DSER	LOC120774700|XP_039960363.1|BTRY
OG0008689	LOC110187932|XP_020813102.1|DSER	LOC120768644|XP_039951351.1|BTRY
OG0008691	LOC110184725|XP_020809010.1|DSER	LOC120778907|XP_039966888.1|BTRY
OG0008694	LOC110182033|XP_020805622.1|DSER	LOC120775313|XP_039961383.1|BTRY
OG0008696	LOC110191788|XP_020818399.1|DSER	LOC120775608|XP_039961787.1|BTRY
OG0008697	LOC110183616|XP_020807593.1|DSER	LOC120776971|XP_039963998.1|BTRY
OG0008698	LOC110179074|XP_020802113.1|DSER	LOC120773980|XP_039959169.1|BTRY
OG0008699	LOC110189901|XP_020815821.1|DSER	LOC120776939|XP_039963949.1|BTRY
OG0008700	LOC110187800|XP_020812933.1|DSER	LOC120770729|XP_039954252.1|BTRY
OG0008701	LOC110177729|XP_020800238.1|DSER	LOC120771183|XP_039955007.1|BTRY
OG0008703	LOC110183588|XP_020807560.1|DSER	LOC120778769|XP_039966683.1|BTRY
OG0008704	LOC110177032|XP_020799208.1|DSER	LOC120769633|XP_039952672.1|BTRY
OG0008705	LOC110185681|XP_020810307.1|DSER	LOC120767777|XP_039949952.1|BTRY
OG0008706	LOC110186262|XP_020811029.1|DSER	LOC120778603|XP_039966414.1|BTRY
OG0008707	LOC110184442|XP_020808642.1|DSER	LOC120775270|XP_039961299.1|BTRY
OG0008708	LOC110180102|XP_020803388.1|DSER	LOC120775480|XP_039961613.1|BTRY
OG0008709	LOC110177379|XP_020799736.1|DSER	LOC120782201|XP_039970282.1|BTRY
OG0008710	LOC110184051|XP_020808090.1|DSER	LOC120776921|XP_039963928.1|BTRY
OG0008711	LOC110190139|XP_020816130.1|DSER	LOC120767007|XP_039948749.1|BTRY
OG0008712	LOC110178522|XP_020801335.1|DSER	LOC120771057|XP_039954797.1|BTRY
OG0008714	LOC110182296|XP_020805974.1|DSER	LOC120767195|XP_039948929.1|BTRY
OG0008715	LOC110188357|XP_020813724.1|DSER	LOC120777690|XP_039965101.1|BTRY
OG0008716	LOC110184723|XP_020809012.1|DSER	LOC120766234|XP_039947546.1|BTRY
OG0008717	LOC110189064|XP_020814693.1|DSER	LOC120777526|XP_039964841.1|BTRY, LOC120779305|XP_039967449.1|BTRY
OG0008718	LOC110177931|XP_020800569.1|DSER	LOC120781214|XP_039969271.1|BTRY
OG0008719	LOC110186248|XP_020810982.1|DSER	LOC120768024|XP_039950433.1|BTRY
OG0008721	LOC110184234|XP_020808350.1|DSER	LOC120774571|XP_039960238.1|BTRY
OG0008722	LOC110188368|XP_020813740.1|DSER	LOC120779415|XP_039967549.1|BTRY
OG0008723	LOC110189067|XP_020814696.1|DSER	LOC120772790|XP_039957507.1|BTRY
OG0008724	LOC110183206|XP_020807078.1|DSER	LOC120767551|XP_039949610.1|BTRY
OG0008725	LOC110182959|XP_020806808.1|DSER	LOC120773027|XP_039957891.1|BTRY
OG0008726	LOC110189670|XP_020815485.1|DSER	LOC120771284|XP_039955145.1|BTRY
OG0008727	LOC110187695|XP_020812789.1|DSER	LOC120766510|XP_039948007.1|BTRY
OG0008728	LOC110191173|XP_020817595.1|DSER	LOC120782351|XP_039970517.1|BTRY, LOC120782650|XP_039970958.1|BTRY
OG0008729	LOC110175975|XP_020797829.1|DSER	LOC120775572|XP_039961738.1|BTRY, LOC120773817|XP_039958859.1|BTRY, LOC120773816|XP_039958858.1|BTRY
OG0008730	LOC110177596|XP_020800049.1|DSER, LOC110178119|XP_020800797.1|DSER	LOC120774934|XP_039960746.1|BTRY
OG0008731	LOC110176512|XP_020798548.1|DSER	LOC120782724|XP_039971088.1|BTRY
OG0008732	LOC110182601|XP_020806318.1|DSER	LOC120768138|XP_039950630.1|BTRY
OG0008734	LOC110176403|XP_020798401.1|DSER	LOC120782623|XP_039970925.1|BTRY
OG0008736	LOC110179329|XP_020802481.1|DSER	LOC120781220|XP_039969283.1|BTRY
OG0008738	LOC110185750|XP_020810407.1|DSER	LOC120769502|XP_039952468.1|BTRY
OG0008739	LOC110179698|XP_020802968.1|DSER, LOC110184672|XP_020808941.1|DSER	LOC120776467|XP_039963069.1|BTRY
OG0008740	LOC110189414|XP_020815131.1|DSER	LOC120770071|XP_039953134.1|BTRY
OG0008741	LOC110177037|XP_020799216.1|DSER	LOC120779443|XP_039967625.1|BTRY
OG0008742	LOC110182770|XP_020806548.1|DSER	LOC120778793|XP_039966727.1|BTRY
OG0008743	LOC110179363|XP_020802535.1|DSER	LOC120770199|XP_039953375.1|BTRY
OG0008744	LOC110179614|XP_020802879.1|DSER	LOC120773122|XP_039958052.1|BTRY, LOC120772296|XP_039956738.1|BTRY
OG0008745	LOC110184185|XP_020808255.1|DSER	LOC120775185|XP_039961174.1|BTRY, LOC120773633|XP_039958575.1|BTRY
OG0008746	LOC110188249|XP_020813579.1|DSER	LOC120773696|XP_039958666.1|BTRY
OG0008747	LOC110190270|XP_020816302.1|DSER	LOC120776556|XP_039963243.1|BTRY
OG0008748	LOC110185713|XP_020810349.1|DSER	LOC120767430|XP_039949411.1|BTRY
OG0008749	LOC110183188|XP_020807045.1|DSER	LOC120773782|XP_039958805.1|BTRY
OG0008750	LOC110187337|XP_020812383.1|DSER	LOC120768945|XP_039951667.1|BTRY
OG0008751	LOC110188569|XP_020813989.1|DSER	LOC120766310|XP_039947661.1|BTRY
OG0008752	LOC110188369|XP_020813741.1|DSER	LOC120782217|XP_039970312.1|BTRY
OG0008752	LOC110188444|XP_020813830.1|DSER	LOC120782218|XP_039970313.1|BTRY
OG0008753	LOC110178960|XP_020801922.1|DSER	LOC120766198|XP_039947492.1|BTRY
OG0008754	LOC110189333|XP_020815035.1|DSER, LOC110189335|XP_020815036.1|DSER	LOC120780335|XP_039968569.1|BTRY, LOC120774313|XP_039959822.1|BTRY, LOC120766380|XP_039947747.1|BTRY
OG0008755	LOC110177449|XP_020799842.1|DSER, LOC110177450|XP_020799843.1|DSER	LOC120776157|XP_039962704.1|BTRY
OG0008756	LOC110186313|XP_020811094.1|DSER	LOC120766316|XP_039947671.1|BTRY
OG0008757	LOC110188060|XP_020813269.1|DSER	LOC120766399|XP_039947780.1|BTRY
OG0008758	LOC110176891|XP_020799035.1|DSER	LOC120767615|XP_039949704.1|BTRY
OG0008759	LOC110184018|XP_020808042.1|DSER	LOC120769096|XP_039951888.1|BTRY
OG0008760	LOC110183346|XP_020807259.1|DSER	LOC120768540|XP_039951211.1|BTRY
OG0008761	LOC110181426|XP_020804826.1|DSER, LOC110179868|XP_020803127.1|DSER	LOC120768936|XP_039951653.1|BTRY
OG0008762	LOC110176142|XP_020798041.1|DSER	LOC120768143|XP_039950634.1|BTRY, LOC120768204|XP_039950710.1|BTRY
OG0008763	LOC110186073|XP_020810767.1|DSER	LOC120767910|XP_039950202.1|BTRY
OG0008764	LOC110185942|XP_020810616.1|DSER	LOC120769145|XP_039951953.1|BTRY
OG0008765	LOC110181909|XP_020805505.1|DSER	LOC120771583|XP_039955590.1|BTRY
OG0008766	LOC110181296|XP_020804676.1|DSER	LOC120772267|XP_039956704.1|BTRY
OG0008767	LOC110191647|XP_020818202.1|DSER	LOC120772396|XP_039956920.1|BTRY
OG0008768	LOC110179969|XP_020803213.1|DSER	LOC120771126|XP_039954916.1|BTRY
OG0008769	LOC110189558|XP_020815347.1|DSER, LOC110176793|XP_020798889.1|DSER	LOC120771045|XP_039954780.1|BTRY
OG0008770	LOC110189307|XP_020815001.1|DSER	LOC120772044|XP_039956350.1|BTRY
OG0008771	LOC110179301|XP_020802445.1|DSER	LOC120772014|XP_039956314.1|BTRY
OG0008772	LOC110179326|XP_020802477.1|DSER	LOC120771950|XP_039956194.1|BTRY
OG0008773	LOC110180028|XP_020803298.1|DSER	LOC120772256|XP_039956693.1|BTRY, LOC120772243|XP_039956671.1|BTRY
OG0008774	LOC110182912|XP_020806732.1|DSER	LOC120770782|XP_039954295.1|BTRY, LOC120772040|XP_039956345.1|BTRY
OG0008775	LOC110183467|XP_020807442.1|DSER	LOC120770470|XP_039953899.1|BTRY
OG0008776	LOC110178475|XP_020801276.1|DSER	LOC120770354|XP_039953691.1|BTRY, LOC120781382|XP_039969522.1|BTRY, LOC120781851|XP_039970003.1|BTRY, LOC120781105|XP_039969181.1|BTRY
OG0008777	LOC110176953|XP_020799117.1|DSER	LOC120770829|XP_039954352.1|BTRY
OG0008778	LOC110189239|XP_020814881.1|DSER	LOC120772385|XP_039956909.1|BTRY, LOC120772480|XP_039957058.1|BTRY, LOC120772700|XP_039957377.1|BTRY
OG0008779	LOC110179111|XP_020802160.1|DSER	LOC120773667|XP_039958624.1|BTRY, LOC120773666|XP_039958622.1|BTRY, LOC120773671|XP_039958630.1|BTRY, LOC120773668|XP_039958625.1|BTRY, LOC120773670|XP_039958628.1|BTRY, LOC120773669|XP_039958626.1|BTRY
OG0008780	LOC110187838|XP_020812976.1|DSER	LOC120775845|XP_039962146.1|BTRY
OG0008781	LOC110179500|XP_020802735.1|DSER	LOC120775250|XP_039961265.1|BTRY, LOC120774456|XP_039960042.1|BTRY, LOC120774703|XP_039960366.1|BTRY
OG0008782	LOC110190512|XP_020816694.1|DSER	LOC120776486|XP_039963102.1|BTRY, LOC120776485|XP_039963101.1|BTRY, LOC120776484|XP_039963096.1|BTRY
OG0008783	LOC110177958|XP_020800609.1|DSER	LOC120778297|XP_039966018.1|BTRY
OG0008784	LOC110184664|XP_020808929.1|DSER	LOC120777858|XP_039965336.1|BTRY
OG0008805	LOC110184396|XP_020808571.1|DSER	LOC120775009|XP_039960878.1|BTRY
OG0008806	LOC110181685|XP_020805185.1|DSER	LOC120773536|XP_039958427.1|BTRY
OG0008807	LOC110181639|XP_020805104.1|DSER	LOC120773697|XP_039958663.1|BTRY
OG0008808	LOC110182529|XP_020806237.1|DSER	LOC120773431|XP_039958245.1|BTRY
OG0008809	LOC110190933|XP_020817261.1|DSER	LOC120766697|XP_039948279.1|BTRY
OG0008811	LOC110191775|XP_020818380.1|DSER	LOC120779477|XP_039967692.1|BTRY
OG0008813	LOC110191886|XP_020818530.1|DSER	LOC120782502|XP_039970744.1|BTRY
OG0008814	LOC110191682|XP_020818255.1|DSER	LOC120772277|XP_039956714.1|BTRY
OG0008819	LOC110182881|XP_020806684.1|DSER	LOC120771932|XP_039956163.1|BTRY
OG0008820	LOC110177057|XP_020799234.1|DSER	LOC120769654|XP_039952693.1|BTRY
OG0008821	LOC110181699|XP_020805200.1|DSER	LOC120774101|XP_039959389.1|BTRY
OG0008823	LOC110179639|XP_020802911.1|DSER	LOC120775333|XP_039961408.1|BTRY
OG0008825	LOC110191253|XP_020817692.1|DSER	LOC120779105|XP_039967210.1|BTRY
OG0008829	LOC110179626|XP_020802893.1|DSER	LOC120773349|XP_039958103.1|BTRY
OG0008830	LOC110176080|XP_020797980.1|DSER	LOC120775850|XP_039962154.1|BTRY
OG0008831	LOC110180416|XP_020803739.1|DSER	LOC120774141|XP_039959468.1|BTRY
OG0008832	LOC110180449|XP_020803782.1|DSER	LOC120774079|XP_039959339.1|BTRY
OG0008833	LOC110179707|XP_020802976.1|DSER	LOC120774905|XP_039960708.1|BTRY
OG0008834	LOC110190540|XP_020816751.1|DSER	LOC120768033|XP_039950458.1|BTRY
OG0008838	LOC110177873|XP_020800489.1|DSER	LOC120768000|XP_039950356.1|BTRY
OG0008839	LOC110189236|XP_020814878.1|DSER	LOC120772004|XP_039956296.1|BTRY
OG0008840	LOC110182705|XP_020806460.1|DSER	LOC120779671|XP_039967962.1|BTRY, LOC120771110|XP_039954894.1|BTRY, LOC120769524|XP_039952494.1|BTRY
OG0008841	LOC110187549|XP_020812600.1|DSER	LOC120778663|XP_039966522.1|BTRY
OG0008842	LOC110181105|XP_020804435.1|DSER	LOC120773121|XP_039958051.1|BTRY
OG0008843	LOC110187691|XP_020812787.1|DSER	LOC120778022|XP_039965627.1|BTRY
OG0008845	LOC110183136|XP_020806985.1|DSER	LOC120768363|XP_039950960.1|BTRY
OG0008847	LOC110191753|XP_020818349.1|DSER	LOC120779274|XP_039967436.1|BTRY
OG0008848	LOC110181331|XP_020804712.1|DSER	LOC120770604|XP_039954142.1|BTRY, LOC120770603|XP_039954141.1|BTRY
OG0008849	LOC110184580|XP_020808822.1|DSER, LOC110184533|XP_020808767.1|DSER	LOC120774553|XP_039960218.1|BTRY
OG0008852	LOC110180621|XP_020803969.1|DSER	LOC120770813|XP_039954324.1|BTRY
OG0008854	LOC110176833|XP_020798944.1|DSER	LOC120779483|XP_039967698.1|BTRY
OG0008855	LOC110181970|XP_020805580.1|DSER	LOC120775169|XP_039961154.1|BTRY
OG0008856	LOC110185406|XP_020809871.1|DSER	LOC120779694|XP_039967988.1|BTRY
OG0008857	LOC110176703|XP_020798800.1|DSER	LOC120777571|XP_039964909.1|BTRY
OG0008858	LOC110187891|XP_020813036.1|DSER	LOC120778320|XP_039966049.1|BTRY
OG0008859	LOC110190553|XP_020816767.1|DSER	LOC120777537|XP_039964859.1|BTRY
OG0008860	LOC110186529|XP_020811386.1|DSER	LOC120766822|XP_039948468.1|BTRY, LOC120766820|XP_039948464.1|BTRY
OG0008861	LOC110178406|XP_020801206.1|DSER	LOC120772353|XP_039956851.1|BTRY
OG0008862	LOC110191124|XP_020817535.1|DSER	LOC120780557|XP_039968748.1|BTRY
OG0008863	LOC110185834|XP_020810500.1|DSER	LOC120769806|XP_039952938.1|BTRY
OG0008864	LOC110177669|XP_020800150.1|DSER	LOC120774091|XP_039959358.1|BTRY
OG0008865	LOC110180502|XP_020803838.1|DSER, LOC110184953|XP_020809260.1|DSER	LOC120769432|XP_039952348.1|BTRY
OG0008866	LOC110177094|XP_020799283.1|DSER	LOC120767937|XP_039950237.1|BTRY
OG0008868	LOC110188993|XP_020814603.1|DSER	LOC120772927|XP_039957761.1|BTRY, LOC120772991|XP_039957838.1|BTRY
OG0008869	LOC110190353|XP_020816417.1|DSER	LOC120778668|XP_039966533.1|BTRY
OG0008870	LOC110185309|XP_020809722.1|DSER	LOC120777114|XP_039964184.1|BTRY
OG0008871	LOC110190381|XP_020816470.1|DSER	LOC120777246|XP_039964371.1|BTRY
OG0008872	LOC110182674|XP_020806417.1|DSER	LOC120767275|XP_039949080.1|BTRY
OG0008874	LOC110176361|XP_020798350.1|DSER	LOC120771721|XP_039955810.1|BTRY
OG0008875	LOC110178743|XP_020801634.1|DSER	LOC120772793|XP_039957510.1|BTRY
OG0008876	LOC110185417|XP_020809889.1|DSER	LOC120781300|XP_039969430.1|BTRY
OG0008877	LOC110177524|XP_020799940.1|DSER	LOC120777506|XP_039964794.1|BTRY
