Orthogroup	DSER.longest_only	DYAK.longest_only
OG0010108	LOC110180071|XP_020803353.1|DSER	LOC6531153|XP_039227960.1|DYAK
OG0010110	LOC110184751|XP_020809040.1|DSER	LOC6533156|XP_002093882.1|DYAK
OG0010111	LOC110177403|XP_020799766.1|DSER	LOC6538121|XP_002098656.3|DYAK
OG0010112	LOC110186133|XP_020810842.1|DSER	LOC6536936|XP_002097505.1|DYAK
OG0010113	LOC110189637|XP_020815439.1|DSER, LOC110181834|XP_020805397.1|DSER	LOC6525506|XP_002101341.1|DYAK
OG0010114	LOC110180566|XP_020803921.1|DSER, LOC110180565|XP_020803920.1|DSER	LOC6524180|XP_002100043.3|DYAK
OG0010115	LOC110186849|XP_020811797.1|DSER	LOC6524174|XP_002100037.1|DYAK
OG0010116	LOC110184547|XP_020808781.1|DSER	LOC6525394|XP_039232013.1|DYAK
OG0010117	LOC110181203|XP_020804543.1|DSER, LOC110179067|XP_020802093.1|DSER	LOC6526082|XP_002101899.1|DYAK
OG0010118	LOC110178018|XP_020800691.1|DSER	LOC6524294|XP_015045592.1|DYAK
OG0010119	LOC110179396|XP_020802580.1|DSER	LOC26534724|XP_039228152.1|DYAK
OG0010120	LOC110184369|XP_020808525.1|DSER	LOC6525228|XP_002101066.1|DYAK
OG0010121	LOC110176074|XP_020797955.1|DSER	LOC6525761|XP_039233275.1|DYAK
OG0010122	LOC110186563|XP_020811430.1|DSER	LOC6524660|XP_002100517.1|DYAK
OG0010123	LOC110179555|XP_020802796.1|DSER	LOC6524700|XP_002100544.2|DYAK
OG0010125	LOC110179046|XP_020802061.1|DSER	LOC6525949|XP_002101769.2|DYAK
OG0010126	LOC110186091|XP_020810792.1|DSER	LOC6528254|XP_039227434.1|DYAK
OG0010127	LOC110177896|XP_020800524.1|DSER	LOC6527882|XP_002088954.1|DYAK
OG0010128	LOC110177886|XP_020800510.1|DSER	LOC6527877|XP_002088949.3|DYAK
OG0010129	LOC110186020|XP_020810714.1|DSER	LOC6527488|XP_002088578.1|DYAK
OG0010130	LOC110181444|XP_020804847.1|DSER	LOC6527816|XP_002088889.1|DYAK
OG0010131	LOC110186007|XP_020810701.1|DSER	LOC6528223|XP_002089285.2|DYAK
OG0010132	LOC110181361|XP_020804743.1|DSER, LOC110178582|XP_020801419.1|DSER	LOC6529716|XP_002090709.1|DYAK
OG0010133	LOC110181385|XP_020804775.1|DSER	LOC6529715|XP_002090708.2|DYAK
OG0010134	LOC110177875|XP_020800499.1|DSER	LOC6527890|XP_002088962.1|DYAK
OG0010135	LOC110182723|XP_020806482.1|DSER	LOC6528130|XP_002089197.1|DYAK
OG0010136	LOC110180612|XP_020803954.1|DSER, LOC110182728|XP_020806488.1|DSER	LOC6528132|XP_002089199.1|DYAK
OG0010137	LOC110185665|XP_020810286.1|DSER	LOC6527115|XP_002088208.1|DYAK
OG0010138	LOC110185131|XP_020809487.1|DSER	LOC26536042|XP_015052951.2|DYAK
OG0010139	LOC110187319|XP_020812366.1|DSER	LOC6529858|XP_002090822.1|DYAK
OG0010140	LOC110182291|XP_020805969.1|DSER	LOC6526545|XP_002087655.3|DYAK
OG0010141	LOC110183470|XP_020807408.1|DSER	LOC6527205|XP_002088299.1|DYAK
OG0010142	LOC110186000|XP_020810687.1|DSER, LOC110185985|XP_020810667.1|DSER	LOC6526422|XP_039227060.1|DYAK
OG0010144	LOC110187234|XP_020812290.1|DSER, LOC110179963|XP_020803203.1|DSER	LOC6529452|XP_002090454.2|DYAK
OG0010145	LOC110187436|XP_020812486.1|DSER	LOC6528139|XP_039226341.1|DYAK
OG0010146	LOC110187430|XP_020812477.1|DSER	LOC6529235|XP_002090241.2|DYAK
OG0010147	LOC110187528|XP_020812581.1|DSER, LOC110180488|XP_020803830.1|DSER	LOC6526788|XP_002087891.1|DYAK
OG0010148	LOC110181170|XP_020804502.1|DSER	LOC6529412|XP_039229351.1|DYAK
OG0010149	LOC110181317|XP_020804696.1|DSER	LOC6526463|XP_002087582.2|DYAK
OG0010150	LOC110178106|XP_020800780.1|DSER	LOC6529567|XP_002090564.1|DYAK
OG0010151	LOC110185117|XP_020809468.1|DSER	LOC26534937|XP_015052853.1|DYAK, LOC120321056|XP_039228277.1|DYAK
OG0010152	LOC110184824|XP_020809127.1|DSER	LOC6527386|XP_002088478.1|DYAK
OG0010153	LOC110182366|XP_020806066.1|DSER	LOC6529002|XP_002090034.1|DYAK
OG0010154	LOC110183135|XP_020806984.1|DSER	LOC6529013|XP_002090045.2|DYAK
OG0010155	LOC110186019|XP_020810713.1|DSER	LOC6529816|XP_002090798.1|DYAK
OG0010156	LOC110190626|XP_020816879.1|DSER	LOC6532624|XP_002093368.1|DYAK
OG0010157	LOC110185168|XP_020809537.1|DSER	LOC6533600|XP_002094308.1|DYAK
OG0010158	LOC110184785|XP_020809084.1|DSER	LOC6533573|XP_002094283.1|DYAK
OG0010159	LOC110189852|XP_020815724.1|DSER	LOC6533006|XP_002093741.1|DYAK
OG0010160	LOC110176385|XP_020798376.1|DSER, LOC110186899|XP_020811880.1|DSER	LOC6532794|XP_002093532.2|DYAK
OG0010161	LOC110190445|XP_020816604.1|DSER	LOC6535059|XP_002095723.1|DYAK
OG0010162	LOC110187157|XP_020812231.1|DSER	LOC26534963|XP_015050636.1|DYAK
OG0010163	LOC110190289|XP_020816325.1|DSER	LOC6539774|XP_002086660.3|DYAK
OG0010164	LOC110185276|XP_020809682.1|DSER	LOC6533660|XP_002094366.1|DYAK
OG0010165	LOC110184759|XP_020809049.1|DSER	LOC6533188|XP_002093914.1|DYAK
OG0010166	LOC110190502|XP_020816679.1|DSER	LOC6532529|XP_002093275.2|DYAK
OG0010167	LOC110190781|XP_020817078.1|DSER	LOC6532543|XP_002093289.1|DYAK
OG0010168	LOC110180336|XP_020803654.1|DSER	LOC26536210|XP_015051051.1|DYAK
OG0010169	LOC110181286|XP_020804668.1|DSER	LOC6533745|XP_039230619.1|DYAK
OG0010170	LOC110178964|XP_020801927.1|DSER	LOC6534223|XP_002094905.1|DYAK
OG0010171	LOC110178962|XP_020801924.1|DSER	LOC6534224|XP_002094906.1|DYAK
OG0010172	LOC110176230|XP_020798175.1|DSER	LOC6539567|XP_002086458.1|DYAK
OG0010173	LOC110188976|XP_020814584.1|DSER	LOC6530050|XP_002090996.1|DYAK
OG0010174	LOC110177666|XP_020800148.1|DSER	LOC6530569|XP_002091482.1|DYAK
OG0010175	LOC110177782|XP_020800310.1|DSER	LOC6530546|XP_002091461.1|DYAK
OG0010176	LOC110177786|XP_020800313.1|DSER	LOC6530542|XP_002091457.1|DYAK
OG0010177	LOC110191538|XP_020818068.1|DSER	LOC6528443|XP_002089489.2|DYAK
OG0010178	LOC110181489|XP_020804912.1|DSER	LOC6531404|XP_002092207.1|DYAK
OG0010179	LOC110179039|XP_020802053.1|DSER	LOC6540532|XP_039230741.1|DYAK
OG0010180	LOC110185319|XP_020809744.1|DSER	LOC6534999|XP_002095669.1|DYAK
OG0010181	LOC110179557|XP_020802798.1|DSER, LOC110179843|XP_020803109.1|DSER	LOC6535131|XP_002095793.1|DYAK
OG0010182	LOC110182998|XP_020806849.1|DSER	LOC26534869|XP_039228099.1|DYAK
OG0010183	LOC110182977|XP_020806829.1|DSER	LOC6530737|XP_002091627.1|DYAK
OG0010184	LOC110189207|XP_020814838.1|DSER	LOC26536180|XP_015052955.1|DYAK
OG0010185	LOC110189194|XP_020814822.1|DSER	LOC6530376|XP_015051952.1|DYAK
OG0010186	LOC110176206|XP_020798128.1|DSER	LOC6534136|XP_002094820.1|DYAK
OG0010187	LOC110191566|XP_020818106.1|DSER	LOC6529338|XP_002090343.1|DYAK
OG0010188	LOC110181621|XP_020805092.1|DSER	LOC6531422|XP_015051322.1|DYAK
OG0010189	LOC110181629|XP_020805099.1|DSER	LOC6530059|XP_039228906.1|DYAK
OG0010190	LOC110179344|XP_020802511.1|DSER	LOC6529290|XP_002090295.1|DYAK
OG0010191	LOC110180143|XP_020803452.1|DSER	LOC6529313|XP_002090318.1|DYAK
OG0010192	LOC110191653|XP_020818210.1|DSER	LOC26536364|XP_015051123.1|DYAK
OG0010193	LOC110180021|XP_020803280.1|DSER	LOC6528430|XP_002089476.1|DYAK
OG0010194	LOC110181237|XP_020804601.1|DSER, LOC110180402|XP_020803716.1|DSER	LOC6533707|XP_002094412.1|DYAK
OG0010195	LOC110181271|XP_020804641.1|DSER	LOC6533703|XP_002094408.1|DYAK
OG0010196	LOC110177229|XP_020799511.1|DSER	LOC6532087|XP_002092864.2|DYAK
OG0010197	LOC110189255|XP_020814924.1|DSER	LOC6530026|XP_002090972.2|DYAK
OG0010198	LOC110180067|XP_020803347.1|DSER	LOC6531271|XP_002092080.2|DYAK
OG0010199	LOC110179232|XP_020802343.1|DSER	LOC6530691|XP_002091582.1|DYAK
OG0010200	LOC110191182|XP_020817610.1|DSER	LOC6531675|XP_002092466.1|DYAK
OG0010201	LOC110178014|XP_020800690.1|DSER	LOC6532046|XP_002092823.1|DYAK
OG0010202	LOC110182903|XP_020806719.1|DSER	LOC6530822|XP_002091705.1|DYAK
OG0010203	LOC110189321|XP_020815023.1|DSER	LOC6530615|XP_002091528.1|DYAK
OG0010204	LOC110177810|XP_020800359.1|DSER	LOC6530477|XP_002091392.1|DYAK
OG0010205	LOC110177730|XP_020800241.1|DSER	LOC6531582|XP_002092380.1|DYAK
OG0010206	LOC110177813|XP_020800362.1|DSER	LOC6530513|XP_002091428.2|DYAK
OG0010207	LOC110180150|XP_020803463.1|DSER	LOC6530421|XP_002091337.1|DYAK
OG0010208	LOC110179606|XP_020802891.1|DSER	LOC6528807|XP_002089839.1|DYAK
OG0010209	LOC110179518|XP_020802791.1|DSER	LOC6528808|XP_002089840.1|DYAK
OG0010210	LOC110177297|XP_020799623.1|DSER	LOC6529343|XP_002090348.2|DYAK
OG0010211	LOC110182570|XP_020806281.1|DSER	LOC6531706|XP_002092497.1|DYAK
OG0010212	LOC110177758|XP_020800280.1|DSER	LOC6530537|XP_002091452.1|DYAK
OG0010213	LOC110177756|XP_020800278.1|DSER	LOC6530534|XP_002091449.1|DYAK
OG0010214	LOC110177695|XP_020800178.1|DSER	LOC6530527|XP_002091442.3|DYAK
OG0010215	LOC110180375|XP_020803705.1|DSER	LOC6530901|XP_002091753.1|DYAK
OG0010216	LOC110178310|XP_020801062.1|DSER	LOC6530157|XP_002091099.1|DYAK
OG0010217	LOC110177962|XP_020800613.1|DSER	LOC6531799|XP_002092586.1|DYAK
OG0010218	LOC110177951|XP_020800599.1|DSER	LOC6531795|XP_002092582.1|DYAK
OG0010219	LOC110179739|XP_020803015.1|DSER, LOC110177957|XP_020800608.1|DSER	LOC6531779|XP_002092566.1|DYAK
OG0010220	LOC110191554|XP_020818092.1|DSER	LOC6531344|XP_002092148.1|DYAK
OG0010221	LOC110191546|XP_020818080.1|DSER	LOC6531342|XP_002092146.2|DYAK
OG0010222	LOC110177994|XP_020800651.1|DSER	LOC6529875|XP_002090832.1|DYAK
OG0010223	LOC110179283|XP_020802430.1|DSER	LOC6530331|XP_002091258.2|DYAK
OG0010224	LOC110176352|XP_020798340.1|DSER	LOC6530205|XP_002091143.1|DYAK
OG0010225	LOC110176612|XP_020798695.1|DSER	LOC6536766|XP_002097338.2|DYAK
OG0010226	LOC110188583|XP_020814007.1|DSER	LOC6539851|XP_002086735.3|DYAK
OG0010227	LOC110188010|XP_020813192.1|DSER	LOC26536268|XP_039232467.1|DYAK
OG0010229	LOC110187892|XP_020813038.1|DSER	LOC6535662|XP_002096290.1|DYAK
OG0010230	LOC110188387|XP_020813766.1|DSER	LOC6535666|XP_002096294.1|DYAK
OG0010231	LOC110186702|XP_020811634.1|DSER	LOC6538874|XP_002099378.2|DYAK
OG0010232	LOC110184017|XP_020808045.1|DSER	LOC26535266|XP_015048020.1|DYAK
OG0010233	LOC110188551|XP_020813967.1|DSER	LOC6537753|XP_002098294.1|DYAK
OG0010234	LOC110176641|XP_020798727.1|DSER	LOC26534506|XP_015048069.1|DYAK
OG0010235	LOC110186740|XP_020811664.1|DSER	LOC6538023|XP_002098558.1|DYAK
OG0010236	LOC110176481|XP_020798506.1|DSER	LOC6537979|XP_002098516.2|DYAK
OG0010237	LOC110176459|XP_020798472.1|DSER	LOC6539061|XP_002099563.1|DYAK
OG0010238	LOC110186297|XP_020811071.1|DSER, LOC110186898|XP_020811876.1|DSER	LOC6538469|XP_002098993.1|DYAK
OG0010239	LOC110183846|XP_020807858.1|DSER, LOC110187903|XP_020813061.1|DSER	LOC6537696|XP_002098241.1|DYAK
OG0010240	LOC110186040|XP_020810737.1|DSER	LOC6528179|XP_002089242.1|DYAK
OG0010241	LOC110186711|XP_020811642.1|DSER	LOC26535575|XP_015047968.1|DYAK
OG0010242	LOC110187795|XP_020812928.1|DSER	LOC6538642|XP_002099162.1|DYAK
OG0010243	LOC110191210|XP_020817637.1|DSER	LOC6539011|XP_015049164.1|DYAK
OG0010244	LOC110188493|XP_020813882.1|DSER	LOC6536656|XP_002097228.1|DYAK
OG0010245	LOC110188048|XP_020813256.1|DSER	LOC6535454|XP_002096095.2|DYAK
OG0010246	LOC110186249|XP_020810990.1|DSER	LOC6536971|XP_002097540.1|DYAK
OG0010247	LOC110176047|XP_020797919.1|DSER, LOC110185071|XP_020809414.1|DSER	LOC6537899|XP_002098440.1|DYAK
OG0010248	LOC110187797|XP_020812930.1|DSER	LOC26535518|XP_015048360.1|DYAK
OG0010249	LOC110186516|XP_020811372.1|DSER	LOC6537403|XP_015048332.1|DYAK
OG0010250	LOC110187660|XP_020812738.1|DSER	LOC6536891|XP_002097460.2|DYAK
OG0010251	LOC110177212|XP_020799490.1|DSER	LOC6535837|XP_002096458.2|DYAK
OG0010252	LOC110186447|XP_020811290.1|DSER	LOC6537421|XP_002097977.1|DYAK
OG0010253	LOC110181129|XP_020804459.1|DSER	LOC6531856|XP_002092643.1|DYAK
OG0010254	LOC110178453|XP_020801246.1|DSER	LOC6531834|XP_002092621.1|DYAK
OG0010255	LOC110176088|XP_020797989.1|DSER	LOC6525057|XP_002100896.1|DYAK
OG0010257	LOC110183719|XP_020807727.1|DSER, LOC110178652|XP_020801503.1|DSER, LOC110178653|XP_020801504.1|DSER	LOC6532852|XP_002093589.2|DYAK, LOC26535456|XP_015049654.1|DYAK
OG0010258	LOC110178965|XP_020801928.1|DSER	LOC6533837|XP_002094537.1|DYAK
OG0010259	LOC110185167|XP_020809535.1|DSER	LOC26536348|XP_015050181.1|DYAK
OG0010260	LOC110183040|XP_020806885.1|DSER	LOC6527789|XP_002088862.1|DYAK
OG0010275	LOC110191093|XP_020817496.1|DSER	LOC6537564|XP_002098110.1|DYAK
OG0010276	LOC110184320|XP_020808471.1|DSER	LOC6525905|XP_039226040.1|DYAK
OG0010277	LOC110191343|XP_020817847.1|DSER	LOC6537959|XP_002098496.1|DYAK
OG0010279	LOC110187727|XP_020812837.1|DSER	LOC6538634|XP_002099154.1|DYAK
OG0010280	LOC110175997|XP_020797851.1|DSER	LOC6525303|XP_002101139.1|DYAK
OG0010281	LOC110185313|XP_020809738.1|DSER	LOC6533459|XP_015050040.1|DYAK
OG0010283	LOC110191928|XP_020818588.1|DSER	LOC6537108|XP_002097669.1|DYAK
OG0010284	LOC110186455|XP_020811299.1|DSER	LOC6538308|XP_002098835.1|DYAK
OG0010285	LOC110177335|XP_020799680.1|DSER	LOC6537808|XP_002098349.1|DYAK
OG0010286	LOC110186353|XP_020811159.1|DSER	LOC26536385|XP_039231710.1|DYAK
OG0010287	LOC110188030|XP_020813227.1|DSER	LOC26534565|XP_015048476.1|DYAK
OG0010288	LOC110186271|XP_020811042.1|DSER	LOC6535604|XP_002096232.1|DYAK
OG0010289	LOC110186272|XP_020811043.1|DSER	LOC6538367|XP_002098891.1|DYAK
OG0010290	LOC110188192|XP_020813440.1|DSER	LOC6538685|XP_002099204.1|DYAK
OG0010291	LOC110186281|XP_020811054.1|DSER	LOC6538900|XP_002099404.2|DYAK
OG0010292	LOC110186152|XP_020810865.1|DSER	LOC6538131|XP_002098666.1|DYAK
OG0010293	LOC110187308|XP_020812356.1|DSER	LOC6526555|XP_002087665.1|DYAK
OG0010294	LOC110182722|XP_020806481.1|DSER	LOC6529222|XP_015052218.1|DYAK
OG0010295	LOC110180610|XP_020803953.1|DSER, LOC110182740|XP_020806501.1|DSER	LOC6528134|XP_002089200.1|DYAK
OG0010296	LOC110182870|XP_020806672.1|DSER	LOC6528528|XP_002089574.1|DYAK
OG0010297	LOC110188975|XP_020814582.1|DSER	LOC120320848|XP_039227685.1|DYAK
OG0010298	LOC110177920|XP_020800557.1|DSER	LOC6531169|XP_002091998.1|DYAK
OG0010299	LOC110182953|XP_020806803.1|DSER	LOC6528504|XP_039227134.1|DYAK
OG0010300	LOC110191688|XP_020818263.1|DSER	LOC6529316|XP_002090321.1|DYAK
OG0010302	LOC110182320|XP_020806014.1|DSER	LOC26534917|XP_015052851.1|DYAK
OG0010303	LOC110191527|XP_020818054.1|DSER	LOC6531933|XP_002092719.1|DYAK
OG0010304	LOC110179115|XP_020802164.1|DSER	LOC6525603|XP_002101438.1|DYAK
OG0010305	LOC110181611|XP_020805072.1|DSER	LOC6525568|XP_002101403.1|DYAK
OG0010307	LOC110181476|XP_020804883.1|DSER	LOC6525490|XP_015046306.1|DYAK
OG0010308	LOC110175926|XP_020797764.1|DSER	LOC6525300|XP_002101136.1|DYAK
OG0010309	LOC110177640|XP_020800113.1|DSER	LOC6532842|XP_002093579.2|DYAK
OG0010310	LOC110182459|XP_020806154.1|DSER	LOC6523922|XP_002099795.1|DYAK
OG0010311	LOC110181759|XP_020805281.1|DSER	LOC6525202|XP_002101040.1|DYAK
OG0010312	LOC110182037|XP_020805625.1|DSER	LOC6525216|XP_002101054.1|DYAK
OG0010313	LOC110190050|XP_020816014.1|DSER	LOC6534632|XP_002095307.3|DYAK
OG0010314	LOC110184139|XP_020808209.1|DSER	LOC6524621|XP_002100478.2|DYAK
OG0010315	LOC110179058|XP_020802077.1|DSER	LOC6525956|XP_002101776.1|DYAK
OG0010316	LOC110177754|XP_020800277.1|DSER	LOC6531439|XP_002092242.2|DYAK
OG0010317	LOC110182577|XP_020806285.1|DSER	LOC6524377|XP_002100235.1|DYAK
OG0010318	LOC110180570|XP_020803923.1|DSER	LOC6524533|XP_002100390.1|DYAK
OG0010319	LOC110180197|XP_020803510.1|DSER	LOC6524435|XP_002100293.1|DYAK
OG0010320	LOC110181571|XP_020805021.1|DSER	LOC6525080|XP_002100919.1|DYAK
OG0010321	LOC110190091|XP_020816056.1|DSER	LOC6532975|XP_002093710.3|DYAK
OG0010322	LOC110190391|XP_020816503.1|DSER	LOC6532982|XP_002093717.1|DYAK
OG0010323	LOC110178792|XP_020801704.1|DSER	LOC6532222|XP_002092995.1|DYAK
OG0010324	LOC110183607|XP_020807584.1|DSER	LOC6532925|XP_039229952.1|DYAK
OG0010325	LOC110176741|XP_020798844.1|DSER	LOC6533331|XP_002094057.2|DYAK
OG0010326	LOC110183721|XP_020807729.1|DSER	LOC6532873|XP_002093609.2|DYAK
OG0010327	LOC110189048|XP_020814674.1|DSER	LOC6533031|XP_039229986.1|DYAK
OG0010328	LOC110190757|XP_020817045.1|DSER	LOC6539492|XP_002086381.2|DYAK
OG0010329	LOC110190682|XP_020816951.1|DSER	LOC6539498|XP_002086388.3|DYAK
OG0010330	LOC110178968|XP_020801932.1|DSER	LOC6534225|XP_002094907.1|DYAK
OG0010331	LOC110178925|XP_020801870.1|DSER	LOC6534269|XP_002094950.1|DYAK
OG0010332	LOC110187124|XP_020812193.1|DSER	LOC6524767|XP_002100611.1|DYAK
OG0010333	LOC110181464|XP_020804871.1|DSER	LOC6527072|XP_002088165.1|DYAK
OG0010334	LOC110184001|XP_020808017.1|DSER	LOC6527298|XP_002088392.1|DYAK
OG0010335	LOC110181614|XP_020805075.1|DSER	LOC6525575|XP_002101410.2|DYAK
OG0010336	LOC110188516|XP_020813911.1|DSER	LOC6523901|XP_002099774.1|DYAK
OG0010337	LOC110188857|XP_020814422.1|DSER	LOC6524553|XP_002100410.2|DYAK
OG0010338	LOC110187088|XP_020812147.1|DSER	LOC6524865|XP_002100705.1|DYAK
OG0010339	LOC110189721|XP_020815570.1|DSER	LOC6536578|XP_002097154.1|DYAK
OG0010340	LOC110182022|XP_020805612.1|DSER	LOC6525463|XP_002101298.1|DYAK
OG0010341	LOC110182056|XP_020805671.1|DSER	LOC6525465|XP_002101300.1|DYAK
OG0010342	LOC110184235|XP_020808351.1|DSER	LOC6525534|XP_002101369.2|DYAK
OG0010343	LOC110185773|XP_020810435.1|DSER	LOC6537267|XP_002097825.1|DYAK
OG0010344	LOC110182477|XP_020806182.1|DSER	LOC6524499|XP_002100356.1|DYAK
OG0010345	LOC110180167|XP_020803484.1|DSER	LOC6525162|XP_002101000.1|DYAK
OG0010346	LOC110180529|XP_020803860.1|DSER	LOC6523892|XP_002099765.2|DYAK
OG0010347	LOC110182086|XP_020805726.1|DSER	LOC6525701|XP_002101523.1|DYAK
OG0010348	LOC110189739|XP_020815596.1|DSER	LOC6528626|XP_002089669.1|DYAK
OG0010349	LOC110181924|XP_020805518.1|DSER	LOC6524258|XP_002100121.1|DYAK
OG0010350	LOC110182072|XP_020805715.1|DSER	LOC6524263|XP_002100126.1|DYAK
OG0010351	LOC110180443|XP_020803772.1|DSER	LOC6525011|XP_002100850.2|DYAK
OG0010352	LOC110178132|XP_020800816.1|DSER	LOC6524381|XP_002100239.1|DYAK
OG0010353	LOC110179385|XP_020802568.1|DSER	LOC6525991|XP_039227368.1|DYAK
OG0010354	LOC110184350|XP_020808504.1|DSER	LOC6524332|XP_002100190.1|DYAK
OG0010355	LOC110182839|XP_020806631.1|DSER	LOC6524097|XP_002099961.2|DYAK
OG0010356	LOC110176081|XP_020797981.1|DSER	LOC6525766|XP_002101587.2|DYAK
OG0010357	LOC110184373|XP_020808531.1|DSER	LOC6525928|XP_002101748.1|DYAK
OG0010358	LOC110184330|XP_020808484.1|DSER	LOC6525645|XP_002101467.3|DYAK
OG0010359	LOC110180548|XP_020803901.1|DSER	LOC6523889|XP_039233425.1|DYAK
OG0010360	LOC110177218|XP_020799495.1|DSER	LOC6523887|XP_002099760.1|DYAK
OG0010361	LOC110180553|XP_020803907.1|DSER	LOC6523886|XP_002099759.1|DYAK
OG0010362	LOC110179491|XP_020802724.1|DSER	LOC6523880|XP_002099753.3|DYAK
OG0010363	LOC110184186|XP_020808256.1|DSER	LOC6525895|XP_002101715.1|DYAK
OG0010364	LOC110181709|XP_020805217.1|DSER	LOC6524968|XP_002100808.1|DYAK
OG0010365	LOC110188651|XP_020814087.1|DSER	LOC6526161|XP_002101973.2|DYAK
OG0010366	LOC110181484|XP_020804895.1|DSER	LOC6524995|XP_002100835.1|DYAK
OG0010367	LOC110179604|XP_020802861.1|DSER	LOC6524693|XP_039229365.1|DYAK
OG0010368	LOC110179601|XP_020802858.1|DSER	LOC6524698|XP_002100542.1|DYAK
OG0010369	LOC110182557|XP_020806268.1|DSER	LOC6524355|XP_002100213.2|DYAK
OG0010370	LOC110179062|XP_020802083.1|DSER	LOC6525954|XP_002101774.1|DYAK
OG0010371	LOC110182223|XP_020805909.1|DSER	LOC6525973|XP_002101792.3|DYAK
OG0010372	LOC110184143|XP_020808212.1|DSER	LOC6524625|XP_002100482.2|DYAK
OG0010373	LOC110184199|XP_020808301.1|DSER	LOC6524620|XP_002100477.2|DYAK
OG0010374	LOC110181610|XP_020805071.1|DSER	LOC6525570|XP_002101405.1|DYAK
OG0010375	LOC110181609|XP_020805070.1|DSER	LOC6525571|XP_002101406.3|DYAK
OG0010376	LOC110187139|XP_020812212.1|DSER	LOC6524848|XP_002100688.1|DYAK
OG0010377	LOC110180364|XP_020803689.1|DSER	LOC6526227|XP_002102036.1|DYAK
OG0010378	LOC110182466|XP_020806163.1|DSER	LOC6524147|XP_002100010.1|DYAK
OG0010379	LOC110181796|XP_020805337.1|DSER	LOC26534674|XP_039230178.1|DYAK
OG0010380	LOC110178023|XP_020800697.1|DSER	LOC6525417|XP_039230818.1|DYAK
OG0010381	LOC110178046|XP_020800719.1|DSER	LOC26535475|XP_015046296.1|DYAK
OG0010382	LOC110178038|XP_020800714.1|DSER	LOC26535018|XP_015046295.1|DYAK
OG0010383	LOC110178045|XP_020800718.1|DSER	LOC6525434|XP_002101269.1|DYAK
OG0010384	LOC110179497|XP_020802730.1|DSER	LOC6524019|XP_002099891.1|DYAK
OG0010385	LOC110186026|XP_020810721.1|DSER	LOC6528264|XP_002089317.1|DYAK
OG0010386	LOC110185736|XP_020810386.1|DSER	LOC6528938|XP_002089970.1|DYAK
OG0010387	LOC110186036|XP_020810732.1|DSER	LOC6528243|XP_002089298.1|DYAK
OG0010388	LOC110187370|XP_020812420.1|DSER	LOC6527947|XP_039226672.1|DYAK
OG0010389	LOC110183802|XP_020807814.1|DSER	LOC6527856|XP_002088928.1|DYAK
OG0010390	LOC110185955|XP_020810632.1|DSER	LOC26534494|XP_015052822.1|DYAK
OG0010391	LOC110185796|XP_020810459.1|DSER	LOC6529733|XP_002090726.1|DYAK
OG0010392	LOC110181437|XP_020804838.1|DSER	LOC6527827|XP_002088900.1|DYAK
OG0010393	LOC110185923|XP_020810595.1|DSER	LOC6526629|XP_002087737.1|DYAK
OG0010394	LOC110180582|XP_020803932.1|DSER	LOC6527079|XP_002088172.1|DYAK
OG0010395	LOC110186060|XP_020810756.1|DSER	LOC6529802|XP_002090786.2|DYAK
OG0010396	LOC110183036|XP_020806881.1|DSER	LOC6527793|XP_002088866.1|DYAK
OG0010397	LOC110185943|XP_020810617.1|DSER	LOC6527540|XP_002088630.2|DYAK
OG0010398	LOC110185075|XP_020809413.1|DSER	LOC6527508|XP_002088598.3|DYAK
OG0010399	LOC110185079|XP_020809417.1|DSER	LOC6527512|XP_002088602.1|DYAK
OG0010400	LOC110185128|XP_020809484.1|DSER	LOC6527521|XP_002088611.1|DYAK
OG0010401	LOC110185127|XP_020809483.1|DSER	LOC6527529|XP_002088619.1|DYAK
OG0010402	LOC110177894|XP_020800522.1|DSER	LOC6527887|XP_015052992.1|DYAK
OG0010403	LOC110177876|XP_020800500.1|DSER	LOC6527891|XP_002088963.2|DYAK
OG0010404	LOC110185738|XP_020810388.1|DSER	LOC6529780|XP_002090764.1|DYAK
OG0010405	LOC110185764|XP_020810426.1|DSER	LOC6529781|XP_015052433.1|DYAK
OG0010406	LOC110185824|XP_020810490.1|DSER	LOC6529783|XP_002090767.1|DYAK
OG0010407	LOC110185881|XP_020810551.1|DSER, LOC110183321|XP_020807230.1|DSER	LOC6527105|XP_039226691.1|DYAK
OG0010409	LOC110185564|XP_020810142.1|DSER	LOC120320571|XP_039226515.1|DYAK
OG0010410	LOC110186070|XP_020810764.1|DSER	LOC6528973|XP_002090005.1|DYAK
OG0010411	LOC110183988|XP_020808004.1|DSER	LOC6532483|XP_002093229.1|DYAK
OG0010412	LOC110187285|XP_020812333.1|DSER	LOC6529848|XP_002090814.1|DYAK
OG0010413	LOC110182263|XP_020805940.1|DSER	LOC6526546|XP_002087656.1|DYAK
OG0010414	LOC110182298|XP_020805977.1|DSER	LOC6526547|XP_002087657.1|DYAK
OG0010415	LOC110181204|XP_020804544.1|DSER	LOC6526978|XP_002088074.1|DYAK
OG0010416	LOC110183471|XP_020807409.1|DSER	LOC6527206|XP_002088300.1|DYAK
OG0010417	LOC110183473|XP_020807410.1|DSER	LOC6527203|XP_002088297.1|DYAK
OG0010418	LOC110183488|XP_020807429.1|DSER	LOC6527196|XP_002088290.1|DYAK
OG0010419	LOC110183489|XP_020807430.1|DSER	LOC6527160|XP_002088254.1|DYAK
