Orthogroup	DSER.longest_only	ASTE.longest_only
OG0008156	LOC110186582|XP_020811454.1|DSER	LOC118504043|XP_035893935.1|ASTE
OG0008157	LOC110189873|XP_020815776.1|DSER	LOC118503966|XP_035893775.1|ASTE
OG0008158	LOC110181647|XP_020805120.1|DSER	LOC118508237|XP_035903738.1|ASTE
OG0008160	LOC110176395|XP_020798391.1|DSER	LOC118503516|XP_035892761.1|ASTE
OG0008161	LOC110179516|XP_020802752.1|DSER	LOC118507434|XP_035901802.1|ASTE
OG0008162	LOC110181578|XP_020805030.1|DSER	LOC118508063|XP_035903411.1|ASTE
OG0008163	LOC110190824|XP_020817139.1|DSER	LOC118517648|XP_035919869.1|ASTE
OG0008164	LOC110180337|XP_020803655.1|DSER	LOC118508559|XP_035904347.1|ASTE
OG0008165	LOC110179440|XP_020802644.1|DSER	LOC118512429|XP_035912779.1|ASTE
OG0008166	LOC110182527|XP_020806235.1|DSER	LOC118511215|XP_035909902.1|ASTE
OG0008167	LOC110179544|XP_020802783.1|DSER	LOC118510926|XP_035909230.1|ASTE
OG0008168	LOC110179475|XP_020802707.1|DSER	LOC118510920|XP_035909223.1|ASTE
OG0008169	LOC110179468|XP_020802697.1|DSER	LOC118510924|XP_035909227.1|ASTE
OG0008170	LOC110189375|XP_020815082.1|DSER	LOC118508204|XP_035903667.1|ASTE
OG0008171	LOC110184336|XP_020808491.1|DSER	LOC118503923|XP_035893646.1|ASTE
OG0008172	LOC110190287|XP_020816327.1|DSER	LOC118507247|XP_035901421.1|ASTE
OG0008173	LOC110182732|XP_020806491.1|DSER	LOC118503538|XP_035892830.1|ASTE
OG0008174	LOC110189724|XP_020815574.1|DSER	LOC118505944|XP_035898361.1|ASTE
OG0008175	LOC110184302|XP_020808450.1|DSER	LOC118509904|XP_035907056.1|ASTE
OG0008176	LOC110182574|XP_020806282.1|DSER	LOC118505920|XP_035898305.1|ASTE
OG0008177	LOC110187027|XP_020812051.1|DSER	LOC118507213|XP_035901205.1|ASTE
OG0008178	LOC110181507|XP_020804935.1|DSER	LOC118507209|XP_035901191.1|ASTE
OG0008179	LOC110175970|XP_020797823.1|DSER	LOC118507203|XP_035901179.1|ASTE
OG0008180	LOC110179446|XP_020802653.1|DSER	LOC118507922|XP_035903117.1|ASTE
OG0008181	LOC110179447|XP_020802654.1|DSER	LOC118507923|XP_035903118.1|ASTE
OG0008183	LOC110190958|XP_020817308.1|DSER	LOC118504066|XP_035893997.1|ASTE
OG0008184	LOC110183350|XP_020807264.1|DSER	LOC118504132|XP_035894113.1|ASTE
OG0008185	LOC110176490|XP_020798523.1|DSER	LOC118504145|XP_035894136.1|ASTE
OG0008186	LOC110179719|XP_020802998.1|DSER	LOC118517630|XP_035919834.1|ASTE
OG0008187	LOC110179801|XP_020803069.1|DSER	LOC118517634|XP_035919839.1|ASTE
OG0008188	LOC110183026|XP_020806872.1|DSER	LOC118505932|XP_035898331.1|ASTE
OG0008189	LOC110185893|XP_020810563.1|DSER	LOC118503988|XP_035893829.1|ASTE
OG0008190	LOC110187324|XP_020812374.1|DSER	LOC118504730|XP_035895475.1|ASTE
OG0008191	LOC110179434|XP_020802630.1|DSER	LOC118507256|XP_035901438.1|ASTE
OG0008192	LOC110180116|XP_020803414.1|DSER	LOC118517647|XP_035919866.1|ASTE
OG0008193	LOC110175925|XP_020797762.1|DSER	LOC118507419|XP_035901778.1|ASTE
OG0008194	LOC110185781|XP_020810443.1|DSER	LOC118517686|XP_035919990.1|ASTE
OG0008195	LOC110189331|XP_020815033.1|DSER	LOC118517688|XP_035919992.1|ASTE
OG0008196	LOC110177280|XP_020799592.1|DSER	LOC118508406|XP_035904063.1|ASTE
OG0008197	LOC110190277|XP_020816310.1|DSER	LOC118507266|XP_035901451.1|ASTE
OG0008198	LOC110179608|XP_020802864.1|DSER	LOC118504655|XP_035895331.1|ASTE
OG0008199	LOC110184294|XP_020808440.1|DSER	LOC118508121|XP_035903521.1|ASTE
OG0008200	LOC110189619|XP_020815417.1|DSER	LOC118512364|XP_035912582.1|ASTE
OG0008201	LOC110178911|XP_020801849.1|DSER	LOC118517605|XP_035919795.1|ASTE
OG0008202	LOC110179027|XP_020802035.1|DSER	LOC118517604|XP_035919790.1|ASTE
OG0008203	LOC110177558|XP_020799990.1|DSER	LOC118507988|XP_035903251.1|ASTE
OG0008204	LOC110182838|XP_020806630.1|DSER	LOC118504724|XP_035895459.1|ASTE
OG0008205	LOC110183223|XP_020807096.1|DSER	LOC118508035|XP_035903330.1|ASTE
OG0008206	LOC110189995|XP_020815952.1|DSER	LOC118507308|XP_035901578.1|ASTE
OG0008207	LOC110176710|XP_020798809.1|DSER	LOC118503479|XP_035892671.1|ASTE
OG0008208	LOC110176331|XP_020798309.1|DSER	LOC118505881|XP_035898212.1|ASTE
OG0008210	LOC110190045|XP_020816011.1|DSER	LOC118504226|XP_035894334.1|ASTE
OG0008211	LOC110187298|XP_020812346.1|DSER	LOC118503532|XP_035892811.1|ASTE
OG0008212	LOC110190226|XP_020816245.1|DSER	LOC118503873|XP_035893508.1|ASTE
OG0008213	LOC110179662|XP_020802932.1|DSER	LOC118503870|XP_035893503.1|ASTE
OG0008214	LOC110190699|XP_020816969.1|DSER	LOC118507416|XP_035901773.1|ASTE
OG0008215	LOC110175959|XP_020797807.1|DSER	LOC118503725|XP_035893224.1|ASTE
OG0008216	LOC110178578|XP_020801415.1|DSER	LOC118506118|XP_035898720.1|ASTE
OG0008217	LOC110176051|XP_020797924.1|DSER	LOC118504836|XP_035895734.1|ASTE
OG0008218	LOC110176340|XP_020798321.1|DSER	LOC118504122|XP_035894105.1|ASTE
OG0008219	LOC110182107|XP_020805772.1|DSER	LOC118503436|XP_035892584.1|ASTE
OG0008220	LOC110181513|XP_020804946.1|DSER	LOC118508154|XP_035903584.1|ASTE
OG0008221	LOC110178104|XP_020800773.1|DSER	LOC118503666|XP_035893089.1|ASTE
OG0008224	LOC110176700|XP_020798794.1|DSER	LOC118503762|XP_035893319.1|ASTE
OG0008225	LOC110187142|XP_020812215.1|DSER	LOC118506864|XP_035900493.1|ASTE
OG0008227	LOC110186361|XP_020811169.1|DSER	LOC118508130|XP_035903944.1|ASTE
OG0008228	LOC110189010|XP_020814622.1|DSER	LOC118505437|XP_035897115.1|ASTE
OG0008229	LOC110186205|XP_020810927.1|DSER	LOC118502750|XP_035891209.1|ASTE
OG0008230	LOC110190304|XP_020816351.1|DSER	LOC118508531|XP_035904302.1|ASTE
OG0008234	LOC110184101|XP_020808151.1|DSER	LOC118503444|XP_035892601.1|ASTE
OG0008235	LOC110181901|XP_020805491.1|DSER	LOC118512342|XP_035912521.1|ASTE
OG0008237	LOC110188683|XP_020814185.1|DSER	LOC118512240|XP_035912273.1|ASTE
OG0008238	LOC110178728|XP_020801608.1|DSER	LOC118514199|XP_035916781.1|ASTE
OG0008239	LOC110190232|XP_020816252.1|DSER	LOC118510387|XP_035908032.1|ASTE
OG0008240	LOC110189469|XP_020815206.1|DSER	LOC118514475|XP_035917292.1|ASTE
OG0008243	LOC110178473|XP_020801274.1|DSER	LOC118502419|XP_035890537.1|ASTE
OG0008269	LOC110176826|XP_020798936.1|DSER	LOC118511260|XP_035910023.1|ASTE
OG0008270	LOC110179110|XP_020802159.1|DSER	LOC118510622|XP_035908548.1|ASTE
OG0008272	LOC110183051|XP_020806894.1|DSER	LOC118505973|XP_035898418.1|ASTE
OG0008274	LOC110187147|XP_020812220.1|DSER	LOC118516603|XP_035918468.1|ASTE
OG0008275	LOC110182573|XP_020806279.1|DSER	LOC118504155|XP_035894181.1|ASTE
OG0008276	LOC110187097|XP_020812160.1|DSER	LOC118502887|XP_035891502.1|ASTE
OG0008277	LOC110182220|XP_020805905.1|DSER	LOC118502944|XP_035891591.1|ASTE
OG0008278	LOC110183360|XP_020807281.1|DSER	LOC118511536|XP_035910625.1|ASTE
OG0008279	LOC110181927|XP_020805521.1|DSER	LOC118517506|XP_035919619.1|ASTE
OG0008280	LOC110181704|XP_020805207.1|DSER	LOC118517510|XP_035919628.1|ASTE
OG0008281	LOC110181718|XP_020805231.1|DSER	LOC118510080|XP_035907385.1|ASTE
OG0008282	LOC110182482|XP_020806188.1|DSER	LOC118509924|XP_035907150.1|ASTE
OG0008285	LOC110179061|XP_020802082.1|DSER	LOC118508021|XP_035903318.1|ASTE
OG0008286	LOC110179504|XP_020802739.1|DSER	LOC118507666|XP_035902340.1|ASTE
OG0008287	LOC110179083|XP_020802128.1|DSER	LOC118504055|XP_035893983.1|ASTE
OG0008289	LOC110188063|XP_020813272.1|DSER	LOC118515915|XP_035917971.1|ASTE
OG0008290	LOC110180291|XP_020803607.1|DSER	LOC118516879|XP_035918630.1|ASTE
OG0008291	LOC110184282|XP_020808422.1|DSER	LOC118516863|XP_035918629.1|ASTE
OG0008292	LOC110187101|XP_020812166.1|DSER	LOC118517219|XP_035919120.1|ASTE
OG0008293	LOC110186824|XP_020811770.1|DSER	LOC118517466|XP_035919530.1|ASTE
OG0008295	LOC110180625|XP_020803970.1|DSER	LOC118508401|XP_035904059.1|ASTE
OG0008296	LOC110184246|XP_020808361.1|DSER	LOC118502560|XP_035890771.1|ASTE
OG0008297	LOC110179085|XP_020802129.1|DSER	LOC118517357|XP_035919257.1|ASTE
OG0008299	LOC110186576|XP_020811447.1|DSER	LOC118506492|XP_035899576.1|ASTE
OG0008300	LOC110179749|XP_020803025.1|DSER	LOC118516969|XP_035918692.1|ASTE
OG0008302	LOC110184387|XP_020808552.1|DSER	LOC118517497|XP_035919595.1|ASTE
OG0008303	LOC110181799|XP_020805340.1|DSER	LOC118506904|XP_035900589.1|ASTE
OG0008304	LOC110182649|XP_020806375.1|DSER	LOC118506272|XP_035899082.1|ASTE
OG0008305	LOC110179577|XP_020802826.1|DSER	LOC118505578|XP_035897427.1|ASTE
OG0008306	LOC110184380|XP_020808543.1|DSER	LOC118506787|XP_035900297.1|ASTE
OG0008307	LOC110189200|XP_020814833.1|DSER	LOC118507787|XP_035902715.1|ASTE
OG0008308	LOC110191377|XP_020817887.1|DSER	LOC118504653|XP_035895319.1|ASTE
OG0008309	LOC110185844|XP_020810511.1|DSER	LOC118506791|XP_035900303.1|ASTE
OG0008311	LOC110191991|XP_020818683.1|DSER	LOC118502897|XP_035891512.1|ASTE
OG0008313	LOC110179387|XP_020802571.1|DSER	LOC118502702|XP_035891129.1|ASTE
OG0008314	LOC110189237|XP_020814879.1|DSER	LOC118504978|XP_035896014.1|ASTE
OG0008315	LOC110176183|XP_020798092.1|DSER, LOC110182019|XP_020805609.1|DSER	LOC118502885|XP_035891497.1|ASTE
OG0008317	LOC110187785|XP_020812915.1|DSER	LOC118517623|XP_035919822.1|ASTE
OG0008318	LOC110184257|XP_020808380.1|DSER	LOC118502898|XP_035891513.1|ASTE
OG0008319	LOC110177905|XP_020800534.1|DSER	LOC118508444|XP_035904127.1|ASTE
OG0008320	LOC110179472|XP_020802701.1|DSER	LOC118507466|XP_035901854.1|ASTE
OG0008321	LOC110191888|XP_020818532.1|DSER	LOC118502970|XP_035891628.1|ASTE
OG0008322	LOC110183398|XP_020807327.1|DSER	LOC118504387|XP_035894688.1|ASTE
OG0008323	LOC110191047|XP_020817430.1|DSER	LOC118503378|XP_035892471.1|ASTE
OG0008324	LOC110183047|XP_020806890.1|DSER	LOC118517617|XP_035919806.1|ASTE
OG0008325	LOC110184337|XP_020808493.1|DSER	LOC118508575|XP_035904371.1|ASTE
OG0008326	LOC110190972|XP_020817322.1|DSER	LOC118507741|XP_035902613.1|ASTE
OG0008327	LOC110191645|XP_020818198.1|DSER	LOC118508912|XP_035904665.1|ASTE
OG0008328	LOC110182011|XP_020805602.1|DSER	LOC118509098|XP_035905143.1|ASTE
OG0008329	LOC110181925|XP_020805519.1|DSER	LOC118512166|XP_035912141.1|ASTE
OG0008330	LOC110178726|XP_020801609.1|DSER	LOC118512439|XP_035912793.1|ASTE
OG0008331	LOC110190552|XP_020816766.1|DSER	LOC118510072|XP_035907360.1|ASTE
OG0008332	LOC110190293|XP_020816336.1|DSER	LOC118510317|XP_035907850.1|ASTE
OG0008333	LOC110190508|XP_020816688.1|DSER	LOC118510319|XP_035907853.1|ASTE
OG0008334	LOC110190601|XP_020816853.1|DSER	LOC118510315|XP_035907846.1|ASTE
OG0008336	LOC110190369|XP_020816440.1|DSER	LOC118510420|XP_035908082.1|ASTE
OG0008337	LOC110189004|XP_020814615.1|DSER	LOC118511571|XP_035910709.1|ASTE
OG0008338	LOC110178989|XP_020801963.1|DSER	LOC118509441|XP_035905943.1|ASTE
OG0008339	LOC110184423|XP_020808617.1|DSER	LOC118505490|XP_035897237.1|ASTE
OG0008340	LOC110177918|XP_020800555.1|DSER	LOC118512790|XP_035913601.1|ASTE
OG0008341	LOC110178596|XP_020801441.1|DSER	LOC118512805|XP_035913639.1|ASTE
OG0008342	LOC110188802|XP_020814336.1|DSER	LOC118514403|XP_035917177.1|ASTE
OG0008343	LOC110191268|XP_020817723.1|DSER	LOC118517270|XP_035919136.1|ASTE, LOC118510242|XP_035907704.1|ASTE
OG0008345	LOC110182803|XP_020806597.1|DSER	LOC118509615|XP_035906334.1|ASTE
OG0008346	LOC110181510|XP_020804941.1|DSER	LOC118510307|XP_035907832.1|ASTE
OG0008347	LOC110185930|XP_020810603.1|DSER	LOC118510314|XP_035907845.1|ASTE
OG0008351	LOC110188905|XP_020814485.1|DSER	LOC118514233|XP_035916830.1|ASTE
OG0008353	LOC110183651|XP_020807634.1|DSER	LOC118511852|XP_035911291.1|ASTE
OG0008355	LOC110179353|XP_020802524.1|DSER	LOC118511952|XP_035911555.1|ASTE
OG0008356	LOC110190489|XP_020816664.1|DSER	LOC118509685|XP_035906629.1|ASTE
OG0008357	LOC110186349|XP_020811156.1|DSER	LOC118510951|XP_035909288.1|ASTE
OG0008358	LOC110185931|XP_020810604.1|DSER	LOC118510950|XP_035909287.1|ASTE
OG0008359	LOC110184073|XP_020808111.1|DSER	LOC118512241|XP_035912274.1|ASTE
OG0008360	LOC110177249|XP_020799562.1|DSER	LOC118504530|XP_035894967.1|ASTE
OG0008361	LOC110183870|XP_020807882.1|DSER	LOC118506500|XP_035899591.1|ASTE
OG0008362	LOC110179509|XP_020802745.1|DSER	LOC118508538|XP_035904311.1|ASTE
OG0008363	LOC110190924|XP_020817245.1|DSER	LOC118508537|XP_035904310.1|ASTE
OG0008364	LOC110176185|XP_020798094.1|DSER	LOC118508550|XP_035904331.1|ASTE
OG0008365	LOC110179203|XP_020802280.1|DSER	LOC118511942|XP_035911536.1|ASTE
OG0008366	LOC110177355|XP_020799706.1|DSER	LOC118510974|XP_035909360.1|ASTE
OG0008368	LOC110183477|XP_020807416.1|DSER	LOC118513566|XP_035915388.1|ASTE
OG0008369	LOC110175917|XP_020797753.1|DSER	LOC118513853|XP_035916038.1|ASTE
OG0008370	LOC110191078|XP_020817472.1|DSER	LOC118511111|XP_035909729.1|ASTE
OG0008371	LOC110187619|XP_020812668.1|DSER	LOC118511599|XP_035910773.1|ASTE
OG0008372	LOC110187185|XP_020812243.1|DSER	LOC118514004|XP_035916346.1|ASTE
OG0008373	LOC110183286|XP_020807175.1|DSER	LOC118514008|XP_035916353.1|ASTE
OG0008374	LOC110182817|XP_020806612.1|DSER	LOC118512538|XP_035913001.1|ASTE
OG0008375	LOC110187421|XP_020812470.1|DSER	LOC118503466|XP_035892651.1|ASTE
OG0008377	LOC110178103|XP_020800772.1|DSER	LOC118513778|XP_035915849.1|ASTE
OG0008379	LOC110185711|XP_020810346.1|DSER	LOC118511683|XP_035910950.1|ASTE
OG0008380	LOC110183316|XP_020807220.1|DSER	LOC118508848|XP_035904492.1|ASTE
OG0008381	LOC110182314|XP_020805999.1|DSER	LOC118514656|XP_035917582.1|ASTE
OG0008383	LOC110177051|XP_020799226.1|DSER	LOC118514582|XP_035917478.1|ASTE
OG0008384	LOC110184011|XP_020808036.1|DSER	LOC118512434|XP_035912785.1|ASTE
OG0008385	LOC110187385|XP_020812435.1|DSER	LOC118509222|XP_035905413.1|ASTE
OG0008386	LOC110184447|XP_020808646.1|DSER	LOC118513452|XP_035915099.1|ASTE
OG0008387	LOC110176483|XP_020798512.1|DSER	LOC118513658|XP_035915637.1|ASTE
OG0008388	LOC110183828|XP_020807840.1|DSER	LOC118511238|XP_035909969.1|ASTE
OG0008390	LOC110179894|XP_020803151.1|DSER	LOC118514057|XP_035916444.1|ASTE
OG0008391	LOC110182283|XP_020805960.1|DSER	LOC118510687|XP_035908747.1|ASTE
OG0008393	LOC110178547|XP_020801365.1|DSER	LOC118505326|XP_035896864.1|ASTE
OG0008394	LOC110190916|XP_020817236.1|DSER	LOC118507599|XP_035902162.1|ASTE
OG0008395	LOC110184319|XP_020808468.1|DSER	LOC118505642|XP_035897613.1|ASTE
OG0008396	LOC110184219|XP_020808330.1|DSER	LOC118505641|XP_035897609.1|ASTE
OG0008397	LOC110178022|XP_020800696.1|DSER	LOC118517540|XP_035919669.1|ASTE
OG0008398	LOC110182192|XP_020805859.1|DSER	LOC118502496|XP_035890621.1|ASTE
OG0008400	LOC110188814|XP_020814351.1|DSER	LOC118502405|XP_035890521.1|ASTE
OG0008402	LOC110191297|XP_020817765.1|DSER	LOC118505494|XP_035897242.1|ASTE
OG0008403	LOC110181916|XP_020805511.1|DSER	LOC118506648|XP_035899942.1|ASTE
OG0008404	LOC110177244|XP_020799546.1|DSER	LOC118506577|XP_035899826.1|ASTE
OG0008405	LOC110179519|XP_020802755.1|DSER	LOC118504364|XP_035894653.1|ASTE
OG0008407	LOC110186568|XP_020811435.1|DSER	LOC118508526|XP_035904291.1|ASTE
OG0008408	LOC110187089|XP_020812148.1|DSER	LOC118504352|XP_035894613.1|ASTE
OG0008409	LOC110184626|XP_020808883.1|DSER	LOC118506979|XP_035900732.1|ASTE
OG0008410	LOC110186449|XP_020811293.1|DSER	LOC118517560|XP_035919695.1|ASTE
OG0008411	LOC110191878|XP_020818521.1|DSER	LOC118503223|XP_035892112.1|ASTE
OG0008412	LOC110180576|XP_020803929.1|DSER	LOC118507663|XP_035902333.1|ASTE
OG0008413	LOC110178991|XP_020801965.1|DSER	LOC118505295|XP_035896792.1|ASTE
OG0008414	LOC110178855|XP_020801777.1|DSER	LOC118502583|XP_035890820.1|ASTE
OG0008415	LOC110181855|XP_020805432.1|DSER	LOC118502810|XP_035891342.1|ASTE
OG0008416	LOC110179564|XP_020802805.1|DSER	LOC118505101|XP_035896297.1|ASTE
OG0008417	LOC110180189|XP_020803504.1|DSER	LOC118504983|XP_035896030.1|ASTE
OG0008418	LOC110180533|XP_020803868.1|DSER	LOC118504654|XP_035895330.1|ASTE
OG0008419	LOC110176052|XP_020797925.1|DSER	LOC118507558|XP_035902040.1|ASTE
OG0008420	LOC110187074|XP_020812123.1|DSER	LOC118505178|XP_035896524.1|ASTE
OG0008421	LOC110184371|XP_020808528.1|DSER	LOC118505172|XP_035896505.1|ASTE
OG0008422	LOC110181941|XP_020805536.1|DSER	LOC118505226|XP_035896648.1|ASTE
OG0008423	LOC110185494|XP_020810048.1|DSER	LOC118505216|XP_035896624.1|ASTE
OG0008424	LOC110187064|XP_020812113.1|DSER	LOC118510970|XP_035909354.1|ASTE
OG0008425	LOC110177395|XP_020799758.1|DSER	LOC118510987|XP_035909389.1|ASTE
OG0008427	LOC110179556|XP_020802797.1|DSER	LOC118512417|XP_035912709.1|ASTE
OG0008428	LOC110179045|XP_020802058.1|DSER	LOC118517714|XP_035920052.1|ASTE
OG0008430	LOC110181756|XP_020805278.1|DSER	LOC118512392|XP_035912662.1|ASTE
OG0008431	LOC110185362|XP_020809803.1|DSER	LOC118507245|XP_035901401.1|ASTE
OG0008433	LOC110190164|XP_020816159.1|DSER	LOC118503912|XP_035893597.1|ASTE
OG0008434	LOC110186877|XP_020811833.1|DSER	LOC118512307|XP_035912433.1|ASTE
OG0008435	LOC110183359|XP_020807280.1|DSER	LOC118503534|XP_035892813.1|ASTE
OG0008436	LOC110179821|XP_020803089.1|DSER	LOC118517637|XP_035919842.1|ASTE
OG0008438	LOC110188582|XP_020814006.1|DSER	LOC118508140|XP_035903559.1|ASTE
OG0008440	LOC110188025|XP_020813220.1|DSER	LOC118506120|XP_035898729.1|ASTE
OG0008442	LOC110184034|XP_020808065.1|DSER	LOC118504092|XP_035894063.1|ASTE
OG0008443	LOC110176261|XP_020798231.1|DSER	LOC118503790|XP_035893361.1|ASTE
OG0008445	LOC110184428|XP_020808623.1|DSER	LOC118514588|XP_035917483.1|ASTE
OG0008446	LOC110178847|XP_020801766.1|DSER	LOC118508449|XP_035904145.1|ASTE
OG0008447	LOC110187111|XP_020812180.1|DSER	LOC118502633|XP_035890956.1|ASTE
OG0008448	LOC110181024|XP_020804358.1|DSER	LOC118510205|XP_035907679.1|ASTE
OG0008449	LOC110181573|XP_020805023.1|DSER	LOC118503981|XP_035893822.1|ASTE
OG0008452	LOC110178144|XP_020800831.1|DSER	LOC118508348|XP_035903934.1|ASTE
OG0008453	LOC110182952|XP_020806802.1|DSER	LOC118507073|XP_035900946.1|ASTE
OG0008454	LOC110180414|XP_020803737.1|DSER	LOC118503577|XP_035892906.1|ASTE
OG0008455	LOC110183684|XP_020807680.1|DSER	LOC118505396|XP_035897014.1|ASTE
OG0008456	LOC110188196|XP_020813448.1|DSER	LOC118505488|XP_035897230.1|ASTE
OG0008457	LOC110184368|XP_020808529.1|DSER	LOC118505197|XP_035896562.1|ASTE
OG0008459	LOC110181876|XP_020805461.1|DSER	LOC118510981|XP_035909375.1|ASTE
OG0008460	LOC110185679|XP_020810305.1|DSER	LOC118513444|XP_035915079.1|ASTE
OG0008461	LOC110177099|XP_020799303.1|DSER	LOC118509153|XP_035905273.1|ASTE
OG0008462	LOC110178438|XP_020801231.1|DSER, LOC110182295|XP_020805973.1|DSER	LOC118510728|XP_035908833.1|ASTE
OG0008463	LOC110178094|XP_020800760.1|DSER	LOC118503352|XP_035892433.1|ASTE
OG0008464	LOC110184102|XP_020808152.1|DSER	LOC118503443|XP_035892600.1|ASTE
OG0008465	LOC110177718|XP_020800218.1|DSER	LOC118505374|XP_035896970.1|ASTE
OG0008466	LOC110182826|XP_020806622.1|DSER	LOC118511829|XP_035911266.1|ASTE
OG0008468	LOC110182400|XP_020806101.1|DSER, LOC110187313|XP_020812361.1|DSER	LOC118509711|XP_035906688.1|ASTE
OG0008469	LOC110186966|XP_020811972.1|DSER	LOC118511558|XP_035910683.1|ASTE
OG0008470	LOC110190259|XP_020816323.1|DSER	LOC118512109|XP_035911976.1|ASTE
OG0008473	LOC110181793|XP_020805332.1|DSER	LOC118506775|XP_035900264.1|ASTE
OG0008474	LOC110177282|XP_020799590.1|DSER	LOC118507708|XP_035902496.1|ASTE
OG0008475	LOC110185895|XP_020810566.1|DSER	LOC118510270|XP_035907764.1|ASTE
OG0008536	LOC110180434|XP_020803764.1|DSER	LOC118510463|XP_035908213.1|ASTE
OG0008538	LOC110184121|XP_020808186.1|DSER	LOC118504102|XP_035894083.1|ASTE
OG0008540	LOC110190934|XP_020817262.1|DSER	LOC118505202|XP_035896576.1|ASTE
OG0008544	LOC110177083|XP_020799270.1|DSER	LOC118512072|XP_035911852.1|ASTE
OG0008545	LOC110191565|XP_020818100.1|DSER	LOC118513601|XP_035915530.1|ASTE, LOC118517003|XP_035918731.1|ASTE
OG0008546	LOC110188839|XP_020814391.1|DSER	LOC118513032|XP_035914202.1|ASTE
OG0008549	LOC110188996|XP_020814610.1|DSER	LOC118510158|XP_035907558.1|ASTE
OG0008551	LOC110177564|XP_020799996.1|DSER	LOC118510899|XP_035909177.1|ASTE
OG0008552	LOC110190155|XP_020816150.1|DSER	LOC118509204|XP_035905370.1|ASTE
OG0008553	LOC110188981|XP_020814588.1|DSER	LOC118511349|XP_035910201.1|ASTE
OG0008554	LOC110182485|XP_020806192.1|DSER	LOC118509715|XP_035906695.1|ASTE
OG0008555	LOC110182207|XP_020805893.1|DSER	LOC118509684|XP_035906628.1|ASTE
OG0008560	LOC110183743|XP_020807758.1|DSER	LOC118512653|XP_035913265.1|ASTE
OG0008562	LOC110183384|XP_020807312.1|DSER, LOC110185589|XP_020810182.1|DSER	LOC118514535|XP_035917410.1|ASTE
OG0008564	LOC110183382|XP_020807306.1|DSER	LOC118510875|XP_035909132.1|ASTE
OG0008566	LOC110185727|XP_020810370.1|DSER	LOC118508806|XP_035904421.1|ASTE
OG0008567	LOC110181180|XP_020804517.1|DSER	LOC118514055|XP_035916441.1|ASTE
OG0008569	LOC110180156|XP_020803469.1|DSER	LOC118505646|XP_035897620.1|ASTE
OG0008570	LOC110180430|XP_020803760.1|DSER	LOC118505505|XP_035897268.1|ASTE
OG0008571	LOC110190233|XP_020816253.1|DSER	LOC118505149|XP_035896420.1|ASTE
OG0008573	LOC110183265|XP_020807151.1|DSER	LOC118506674|XP_035900004.1|ASTE
OG0008574	LOC110190737|XP_020817018.1|DSER	LOC118502609|XP_035890869.1|ASTE
OG0008575	LOC110177310|XP_020799635.1|DSER	LOC118504626|XP_035895225.1|ASTE
OG0008577	LOC110176288|XP_020798267.1|DSER	LOC118505693|XP_035897725.1|ASTE
OG0008578	LOC110187733|XP_020812848.1|DSER	LOC118511896|XP_035911420.1|ASTE
OG0008579	LOC110190822|XP_020817137.1|DSER	LOC118504746|XP_035895528.1|ASTE
OG0008581	LOC110190227|XP_020816246.1|DSER	LOC118507567|XP_035902083.1|ASTE
OG0008582	LOC110187099|XP_020812164.1|DSER	LOC118502564|XP_035890779.1|ASTE
OG0008584	LOC110180415|XP_020803738.1|DSER	LOC118505179|XP_035896525.1|ASTE
OG0008585	LOC110181940|XP_020805535.1|DSER	LOC118505229|XP_035896650.1|ASTE
OG0008586	LOC110181794|XP_020805334.1|DSER	LOC118505217|XP_035896627.1|ASTE
OG0008589	LOC110178849|XP_020801768.1|DSER	LOC118512400|XP_035912675.1|ASTE
OG0008590	LOC110186214|XP_020810936.1|DSER	LOC118506321|XP_035899165.1|ASTE
OG0008592	LOC110177779|XP_020800306.1|DSER	LOC118503867|XP_035893498.1|ASTE
OG0008594	LOC110188403|XP_020813787.1|DSER	LOC118510214|XP_035907671.1|ASTE
OG0008595	LOC110178521|XP_020801334.1|DSER	LOC118507076|XP_035900951.1|ASTE
OG0008596	LOC110178528|XP_020801343.1|DSER	LOC118507084|XP_035900964.1|ASTE
OG0008597	LOC110186187|XP_020810905.1|DSER	LOC118505260|XP_035896712.1|ASTE
OG0008598	LOC110182096|XP_020805739.1|DSER	LOC118502441|XP_035890562.1|ASTE, LOC118503588|XP_035892920.1|ASTE
OG0008599	LOC110183538|XP_020807497.1|DSER	LOC118504379|XP_035894682.1|ASTE
OG0008601	LOC110181188|XP_020804524.1|DSER	LOC118504866|XP_035895801.1|ASTE
OG0008602	LOC110190874|XP_020817189.1|DSER	LOC118507858|XP_035902939.1|ASTE
OG0008603	LOC110185312|XP_020809731.1|DSER	LOC118502540|XP_035890705.1|ASTE
OG0008604	LOC110184118|XP_020808181.1|DSER	LOC118513226|XP_035914646.1|ASTE
OG0008605	LOC110181370|XP_020804757.1|DSER	LOC118515251|XP_035917830.1|ASTE
OG0008606	LOC110179176|XP_020802236.1|DSER	LOC118503932|XP_035893671.1|ASTE
OG0008608	LOC110183259|XP_020807144.1|DSER	LOC118511899|XP_035911423.1|ASTE
OG0008609	LOC110189927|XP_020815870.1|DSER	LOC118511895|XP_035911418.1|ASTE
OG0008610	LOC110187395|XP_020812478.1|DSER	LOC118509928|XP_035907151.1|ASTE
