Orthogroup	DSER.longest_only	DSAN.longest_only
OG0010186	LOC110176206|XP_020798128.1|DSER	LOC120449964|XP_039488602.1|DSAN
OG0010187	LOC110191566|XP_020818106.1|DSER	LOC120446799|XP_039483890.1|DSAN
OG0010188	LOC110181621|XP_020805092.1|DSER	LOC120444330|XP_039479817.1|DSAN
OG0010189	LOC110181629|XP_020805099.1|DSER	LOC120445687|XP_039482177.1|DSAN
OG0010190	LOC110179344|XP_020802511.1|DSER	LOC120457725|XP_039501158.1|DSAN
OG0010191	LOC110180143|XP_020803452.1|DSER	LOC120457753|XP_039501185.1|DSAN
OG0010192	LOC110191653|XP_020818210.1|DSER	LOC120446568|XP_039483523.1|DSAN
OG0010193	LOC110180021|XP_020803280.1|DSER	LOC120443963|XP_039479361.1|DSAN
OG0010194	LOC110181237|XP_020804601.1|DSER, LOC110180402|XP_020803716.1|DSER	LOC120449777|XP_039488350.1|DSAN
OG0010195	LOC110181271|XP_020804641.1|DSER	LOC120448528|XP_039486501.1|DSAN
OG0010196	LOC110177229|XP_020799511.1|DSER	LOC120444289|XP_039479740.1|DSAN
OG0010197	LOC110189255|XP_020814924.1|DSER	LOC120446149|XP_039482911.1|DSAN
OG0010198	LOC110180067|XP_020803347.1|DSER	LOC120444725|XP_039480585.1|DSAN
OG0010199	LOC110179232|XP_020802343.1|DSER	LOC120445065|XP_039481124.1|DSAN
OG0010200	LOC110191182|XP_020817610.1|DSER	LOC120445138|XP_039481227.1|DSAN
OG0010201	LOC110178014|XP_020800690.1|DSER	LOC120445711|XP_039482205.1|DSAN
OG0010202	LOC110182903|XP_020806719.1|DSER	LOC120446715|XP_039483760.1|DSAN
OG0010203	LOC110189321|XP_020815023.1|DSER	LOC120447029|XP_039484299.1|DSAN
OG0010204	LOC110177810|XP_020800359.1|DSER	LOC120445692|XP_039482184.1|DSAN
OG0010205	LOC110177730|XP_020800241.1|DSER	LOC120444295|XP_039479749.1|DSAN
OG0010206	LOC110177813|XP_020800362.1|DSER	LOC120444297|XP_039479751.1|DSAN
OG0010207	LOC110180150|XP_020803463.1|DSER	LOC120445249|XP_039481456.1|DSAN
OG0010208	LOC110179606|XP_020802891.1|DSER	LOC120445815|XP_039482366.1|DSAN
OG0010209	LOC110179518|XP_020802791.1|DSER	LOC120445822|XP_039482379.1|DSAN
OG0010210	LOC110177297|XP_020799623.1|DSER	LOC120447221|XP_039484674.1|DSAN
OG0010211	LOC110182570|XP_020806281.1|DSER	LOC120447137|XP_039484505.1|DSAN
OG0010212	LOC110177758|XP_020800280.1|DSER	LOC120445814|XP_039482362.1|DSAN
OG0010213	LOC110177756|XP_020800278.1|DSER	LOC120445816|XP_039482363.1|DSAN
OG0010214	LOC110177695|XP_020800178.1|DSER	LOC120447191|XP_039484613.1|DSAN
OG0010215	LOC110180375|XP_020803705.1|DSER	LOC120445719|XP_039482222.1|DSAN
OG0010216	LOC110178310|XP_020801062.1|DSER	LOC120444646|XP_039480406.1|DSAN
OG0010217	LOC110177962|XP_020800613.1|DSER	LOC120446789|XP_039483879.1|DSAN
OG0010218	LOC110177951|XP_020800599.1|DSER	LOC120446546|XP_039483496.1|DSAN
OG0010219	LOC110179739|XP_020803015.1|DSER, LOC110177957|XP_020800608.1|DSER	LOC120446747|XP_039483811.1|DSAN
OG0010220	LOC110191554|XP_020818092.1|DSER	LOC120445855|XP_039482429.1|DSAN
OG0010221	LOC110191546|XP_020818080.1|DSER	LOC120445856|XP_039482431.1|DSAN
OG0010222	LOC110177994|XP_020800651.1|DSER	LOC120444429|XP_039480005.1|DSAN
OG0010223	LOC110179283|XP_020802430.1|DSER	LOC120447024|XP_039484280.1|DSAN
OG0010224	LOC110176352|XP_020798340.1|DSER	LOC120446668|XP_039483674.1|DSAN
OG0010225	LOC110176612|XP_020798695.1|DSER	LOC120454025|XP_039494949.1|DSAN
OG0010226	LOC110188583|XP_020814007.1|DSER	LOC120452038|XP_039492024.1|DSAN
OG0010227	LOC110188010|XP_020813192.1|DSER	LOC120451029|XP_039490293.1|DSAN
OG0010229	LOC110187892|XP_020813038.1|DSER	LOC120453250|XP_039493796.1|DSAN
OG0010230	LOC110188387|XP_020813766.1|DSER	LOC120451870|XP_039491811.1|DSAN
OG0010231	LOC110186702|XP_020811634.1|DSER	LOC120453274|XP_039493836.1|DSAN
OG0010232	LOC110184017|XP_020808045.1|DSER	LOC120453396|XP_039494018.1|DSAN
OG0010233	LOC110188551|XP_020813967.1|DSER	LOC120453746|XP_039494512.1|DSAN
OG0010234	LOC110176641|XP_020798727.1|DSER	LOC120453480|XP_039494147.1|DSAN
OG0010235	LOC110186740|XP_020811664.1|DSER	LOC120453938|XP_039494817.1|DSAN
OG0010236	LOC110176481|XP_020798506.1|DSER	LOC120453807|XP_039494615.1|DSAN
OG0010237	LOC110176459|XP_020798472.1|DSER	LOC120454190|XP_039495216.1|DSAN
OG0010238	LOC110186297|XP_020811071.1|DSER, LOC110186898|XP_020811876.1|DSER	LOC120453035|XP_039493488.1|DSAN
OG0010239	LOC110183846|XP_020807858.1|DSER, LOC110187903|XP_020813061.1|DSER	LOC120452057|XP_039492053.1|DSAN
OG0010240	LOC110186040|XP_020810737.1|DSER	LOC120458069|XP_039501515.1|DSAN
OG0010241	LOC110186711|XP_020811642.1|DSER	LOC120453767|XP_039494537.1|DSAN
OG0010242	LOC110187795|XP_020812928.1|DSER	LOC120453575|XP_039494268.1|DSAN
OG0010243	LOC110191210|XP_020817637.1|DSER	LOC120452584|XP_039492806.1|DSAN
OG0010244	LOC110188493|XP_020813882.1|DSER	LOC120451910|XP_039491852.1|DSAN
OG0010245	LOC110188048|XP_020813256.1|DSER	LOC120452859|XP_039493237.1|DSAN
OG0010246	LOC110186249|XP_020810990.1|DSER	LOC120454024|XP_039494948.1|DSAN
OG0010247	LOC110176047|XP_020797919.1|DSER, LOC110185071|XP_020809414.1|DSER	LOC120453740|XP_039494506.1|DSAN
OG0010248	LOC110187797|XP_020812930.1|DSER	LOC120452763|XP_039493081.1|DSAN
OG0010249	LOC110186516|XP_020811372.1|DSER	LOC120453487|XP_039494155.1|DSAN
OG0010250	LOC110187660|XP_020812738.1|DSER	LOC120454673|XP_039496123.1|DSAN
OG0010251	LOC110177212|XP_020799490.1|DSER	LOC120454136|XP_039495126.1|DSAN
OG0010252	LOC110186447|XP_020811290.1|DSER	LOC120454465|XP_039495718.1|DSAN
OG0010253	LOC110181129|XP_020804459.1|DSER	LOC120447197|XP_039484623.1|DSAN
OG0010254	LOC110178453|XP_020801246.1|DSER	LOC120445311|XP_039481555.1|DSAN
OG0010255	LOC110176088|XP_020797989.1|DSER	LOC120456670|XP_039499543.1|DSAN
OG0010257	LOC110183719|XP_020807727.1|DSER, LOC110178652|XP_020801503.1|DSER, LOC110178653|XP_020801504.1|DSER	LOC120450629|XP_039489711.1|DSAN, LOC120450628|XP_039489710.1|DSAN
OG0010258	LOC110178965|XP_020801928.1|DSER	LOC120448598|XP_039486633.1|DSAN
OG0010259	LOC110185167|XP_020809535.1|DSER	LOC120447708|XP_039485172.1|DSAN
OG0010260	LOC110183040|XP_020806885.1|DSER	LOC120458214|XP_039501727.1|DSAN
OG0010267	LOC110188820|XP_020814359.1|DSER	LOC120450113|XP_039488869.1|DSAN
OG0010275	LOC110191093|XP_020817496.1|DSER	LOC120451765|XP_039491629.1|DSAN
OG0010276	LOC110184320|XP_020808471.1|DSER	LOC120455769|XP_039498157.1|DSAN
OG0010277	LOC110191343|XP_020817847.1|DSER	LOC120450833|XP_039489949.1|DSAN
OG0010279	LOC110187727|XP_020812837.1|DSER	LOC120452997|XP_039493436.1|DSAN
OG0010280	LOC110175997|XP_020797851.1|DSER	LOC120456780|XP_039499721.1|DSAN
OG0010281	LOC110185313|XP_020809738.1|DSER	LOC120449560|XP_039488042.1|DSAN
OG0010283	LOC110191928|XP_020818588.1|DSER	LOC120453791|XP_039494596.1|DSAN
OG0010284	LOC110186455|XP_020811299.1|DSER	LOC120451788|XP_039491673.1|DSAN
OG0010285	LOC110177335|XP_020799680.1|DSER	LOC120451460|XP_039491076.1|DSAN
OG0010286	LOC110186353|XP_020811159.1|DSER	LOC120452098|XP_039492107.1|DSAN
OG0010287	LOC110188030|XP_020813227.1|DSER	LOC120452030|XP_039492012.1|DSAN
OG0010288	LOC110186271|XP_020811042.1|DSER	LOC120453331|XP_039493925.1|DSAN
OG0010289	LOC110186272|XP_020811043.1|DSER	LOC120453043|XP_039493497.1|DSAN
OG0010290	LOC110188192|XP_020813440.1|DSER	LOC120453389|XP_039494008.1|DSAN
OG0010291	LOC110186281|XP_020811054.1|DSER	LOC120454322|XP_039495458.1|DSAN
OG0010292	LOC110186152|XP_020810865.1|DSER	LOC120454176|XP_039495190.1|DSAN
OG0010293	LOC110187308|XP_020812356.1|DSER	LOC120443756|XP_039478954.1|DSAN
OG0010294	LOC110182722|XP_020806481.1|DSER	LOC120457701|XP_039501131.1|DSAN
OG0010295	LOC110180610|XP_020803953.1|DSER, LOC110182740|XP_020806501.1|DSER	LOC120453476|XP_039494146.1|DSAN
OG0010296	LOC110182870|XP_020806672.1|DSER	LOC120451389|XP_039490990.1|DSAN
OG0010297	LOC110188975|XP_020814582.1|DSER	LOC120443865|XP_039479164.1|DSAN
OG0010299	LOC110182953|XP_020806803.1|DSER	LOC120445968|XP_039482631.1|DSAN
OG0010300	LOC110191688|XP_020818263.1|DSER	LOC120457742|XP_039501174.1|DSAN
OG0010302	LOC110182320|XP_020806014.1|DSER	LOC120447057|XP_039484380.1|DSAN
OG0010303	LOC110191527|XP_020818054.1|DSER	LOC120445793|XP_039482334.1|DSAN
OG0010304	LOC110179115|XP_020802164.1|DSER	LOC120455296|XP_039497271.1|DSAN
OG0010305	LOC110181611|XP_020805072.1|DSER	LOC120455228|XP_039497138.1|DSAN
OG0010307	LOC110181476|XP_020804883.1|DSER	LOC120457369|XP_039500836.1|DSAN
OG0010308	LOC110175926|XP_020797764.1|DSER	LOC120456820|XP_039499801.1|DSAN
OG0010309	LOC110177640|XP_020800113.1|DSER	LOC120450174|XP_039488967.1|DSAN
OG0010310	LOC110182459|XP_020806154.1|DSER	LOC120457351|XP_039500800.1|DSAN
OG0010311	LOC110181759|XP_020805281.1|DSER	LOC120456868|XP_039499891.1|DSAN
OG0010312	LOC110182037|XP_020805625.1|DSER	LOC120455967|XP_039498446.1|DSAN
OG0010313	LOC110190050|XP_020816014.1|DSER	LOC120449396|XP_039487773.1|DSAN
OG0010314	LOC110184139|XP_020808209.1|DSER	LOC120456645|XP_039499504.1|DSAN
OG0010315	LOC110179058|XP_020802077.1|DSER	LOC120455691|XP_039498033.1|DSAN
OG0010316	LOC110177754|XP_020800277.1|DSER	LOC120446178|XP_039482947.1|DSAN
OG0010317	LOC110182577|XP_020806285.1|DSER	LOC120456962|XP_039500041.1|DSAN
OG0010318	LOC110180570|XP_020803923.1|DSER	LOC120455141|XP_039496980.1|DSAN
OG0010319	LOC110180197|XP_020803510.1|DSER	LOC120455664|XP_039497993.1|DSAN
OG0010320	LOC110181571|XP_020805021.1|DSER	LOC120456989|XP_039500072.1|DSAN
OG0010321	LOC110190091|XP_020816056.1|DSER	LOC120447644|XP_039485089.1|DSAN
OG0010322	LOC110190391|XP_020816503.1|DSER	LOC120450202|XP_039489004.1|DSAN
OG0010323	LOC110178792|XP_020801704.1|DSER	LOC120450615|XP_039489687.1|DSAN
OG0010324	LOC110183607|XP_020807584.1|DSER	LOC120449652|XP_039488183.1|DSAN
OG0010325	LOC110176741|XP_020798844.1|DSER	LOC120449705|XP_039488256.1|DSAN
OG0010326	LOC110183721|XP_020807729.1|DSER	LOC120449787|XP_039488361.1|DSAN
OG0010327	LOC110189048|XP_020814674.1|DSER	LOC120447656|XP_039485104.1|DSAN
OG0010328	LOC110190757|XP_020817045.1|DSER	LOC120448909|XP_039487067.1|DSAN
OG0010329	LOC110190682|XP_020816951.1|DSER	LOC120447854|XP_039485396.1|DSAN
OG0010330	LOC110178968|XP_020801932.1|DSER	LOC120448794|XP_039486918.1|DSAN
OG0010331	LOC110178925|XP_020801870.1|DSER	LOC120449304|XP_039487630.1|DSAN
OG0010332	LOC110187124|XP_020812193.1|DSER	LOC120455818|XP_039498217.1|DSAN
OG0010333	LOC110181464|XP_020804871.1|DSER	LOC120454787|XP_039496199.1|DSAN
OG0010334	LOC110184001|XP_020808017.1|DSER	LOC120458785|XP_039502499.1|DSAN
OG0010335	LOC110181614|XP_020805075.1|DSER	LOC120456524|XP_039499327.1|DSAN
OG0010336	LOC110188516|XP_020813911.1|DSER	LOC120455428|XP_039497541.1|DSAN
OG0010337	LOC110188857|XP_020814422.1|DSER	LOC120457192|XP_039500476.1|DSAN
OG0010338	LOC110187088|XP_020812147.1|DSER	LOC120455962|XP_039498440.1|DSAN
OG0010339	LOC110189721|XP_020815570.1|DSER	LOC120451947|XP_039491902.1|DSAN
OG0010340	LOC110182022|XP_020805612.1|DSER	LOC120455624|XP_039497941.1|DSAN
OG0010341	LOC110182056|XP_020805671.1|DSER	LOC120455623|XP_039497940.1|DSAN
OG0010342	LOC110184235|XP_020808351.1|DSER	LOC120457029|XP_039500125.1|DSAN
OG0010343	LOC110185773|XP_020810435.1|DSER	LOC120452676|XP_039492961.1|DSAN
OG0010344	LOC110182477|XP_020806182.1|DSER	LOC120456128|XP_039498691.1|DSAN
OG0010345	LOC110180167|XP_020803484.1|DSER	LOC120455092|XP_039496899.1|DSAN
OG0010346	LOC110180529|XP_020803860.1|DSER	LOC120457163|XP_039500375.1|DSAN
OG0010347	LOC110182086|XP_020805726.1|DSER	LOC120457052|XP_039500160.1|DSAN
OG0010348	LOC110189739|XP_020815596.1|DSER	LOC120444116|XP_039479583.1|DSAN
OG0010349	LOC110181924|XP_020805518.1|DSER	LOC120455771|XP_039498161.1|DSAN
OG0010350	LOC110182072|XP_020805715.1|DSER	LOC120456904|XP_039499963.1|DSAN
OG0010351	LOC110180443|XP_020803772.1|DSER	LOC120456830|XP_039499813.1|DSAN
OG0010352	LOC110178132|XP_020800816.1|DSER	LOC120456944|XP_039500017.1|DSAN
OG0010353	LOC110179385|XP_020802568.1|DSER	LOC120455531|XP_039497754.1|DSAN
OG0010354	LOC110184350|XP_020808504.1|DSER	LOC120456114|XP_039498675.1|DSAN
OG0010355	LOC110182839|XP_020806631.1|DSER	LOC120456887|XP_039499918.1|DSAN
OG0010356	LOC110176081|XP_020797981.1|DSER	LOC120456103|XP_039498643.1|DSAN
OG0010357	LOC110184373|XP_020808531.1|DSER	LOC120456664|XP_039499538.1|DSAN
OG0010358	LOC110184330|XP_020808484.1|DSER	LOC120457030|XP_039500126.1|DSAN
OG0010359	LOC110180548|XP_020803901.1|DSER	LOC120455597|XP_039497905.1|DSAN
OG0010360	LOC110177218|XP_020799495.1|DSER	LOC120457167|XP_039500381.1|DSAN
OG0010361	LOC110180553|XP_020803907.1|DSER	LOC120457158|XP_039500366.1|DSAN
OG0010362	LOC110179491|XP_020802724.1|DSER	LOC120456373|XP_039499125.1|DSAN
OG0010363	LOC110184186|XP_020808256.1|DSER	LOC120456480|XP_039499278.1|DSAN
OG0010364	LOC110181709|XP_020805217.1|DSER	LOC120455469|XP_039497624.1|DSAN
OG0010365	LOC110188651|XP_020814087.1|DSER	LOC120454978|XP_039496703.1|DSAN
OG0010366	LOC110181484|XP_020804895.1|DSER	LOC120456422|XP_039499187.1|DSAN
OG0010367	LOC110179604|XP_020802861.1|DSER	LOC120456763|XP_039499691.1|DSAN
OG0010368	LOC110179601|XP_020802858.1|DSER	LOC120456442|XP_039499208.1|DSAN
OG0010369	LOC110182557|XP_020806268.1|DSER	LOC120456541|XP_039499354.1|DSAN
OG0010370	LOC110179062|XP_020802083.1|DSER	LOC120456760|XP_039499689.1|DSAN
OG0010371	LOC110182223|XP_020805909.1|DSER	LOC120456785|XP_039499736.1|DSAN
OG0010372	LOC110184143|XP_020808212.1|DSER	LOC120455650|XP_039497975.1|DSAN
OG0010373	LOC110184199|XP_020808301.1|DSER	LOC120455559|XP_039497847.1|DSAN
OG0010374	LOC110181610|XP_020805071.1|DSER	LOC120455232|XP_039497142.1|DSAN
OG0010375	LOC110181609|XP_020805070.1|DSER	LOC120455229|XP_039497139.1|DSAN
OG0010376	LOC110187139|XP_020812212.1|DSER	LOC120455566|XP_039497862.1|DSAN
OG0010377	LOC110180364|XP_020803689.1|DSER	LOC120457343|XP_039500786.1|DSAN
OG0010378	LOC110182466|XP_020806163.1|DSER	LOC120456489|XP_039499288.1|DSAN
OG0010379	LOC110181796|XP_020805337.1|DSER	LOC120456792|XP_039499745.1|DSAN
OG0010380	LOC110178023|XP_020800697.1|DSER	LOC120456807|XP_039499777.1|DSAN
OG0010381	LOC110178046|XP_020800719.1|DSER	LOC120456252|XP_039498906.1|DSAN
OG0010382	LOC110178038|XP_020800714.1|DSER	LOC120456044|XP_039498551.1|DSAN
OG0010383	LOC110178045|XP_020800718.1|DSER	LOC120457004|XP_039500091.1|DSAN
OG0010384	LOC110179497|XP_020802730.1|DSER	LOC120456708|XP_039499616.1|DSAN
OG0010385	LOC110186026|XP_020810721.1|DSER	LOC120443698|XP_039478873.1|DSAN
OG0010386	LOC110185736|XP_020810386.1|DSER	LOC120443900|XP_039479261.1|DSAN
OG0010387	LOC110186036|XP_020810732.1|DSER	LOC120458921|XP_039502703.1|DSAN
OG0010388	LOC110187370|XP_020812420.1|DSER	LOC120454002|XP_039494911.1|DSAN
OG0010389	LOC110183802|XP_020807814.1|DSER	LOC120443794|XP_039479058.1|DSAN
OG0010390	LOC110185955|XP_020810632.1|DSER	LOC120445915|XP_039482507.1|DSAN
OG0010391	LOC110185796|XP_020810459.1|DSER	LOC120445323|XP_039481579.1|DSAN
OG0010392	LOC110181437|XP_020804838.1|DSER	LOC120458537|XP_039502151.1|DSAN
OG0010393	LOC110185923|XP_020810595.1|DSER	LOC120443982|XP_039479390.1|DSAN
OG0010394	LOC110180582|XP_020803932.1|DSER	LOC120448816|XP_039486952.1|DSAN
OG0010395	LOC110186060|XP_020810756.1|DSER	LOC120445441|XP_039481809.1|DSAN
OG0010396	LOC110183036|XP_020806881.1|DSER	LOC120458218|XP_039501733.1|DSAN
OG0010397	LOC110185943|XP_020810617.1|DSER	LOC120446527|XP_039483477.1|DSAN
OG0010398	LOC110185075|XP_020809413.1|DSER	LOC120455218|XP_039497123.1|DSAN
OG0010399	LOC110185079|XP_020809417.1|DSER	LOC120458887|XP_039502660.1|DSAN
OG0010400	LOC110185128|XP_020809484.1|DSER	LOC120444033|XP_039479473.1|DSAN
OG0010401	LOC110185127|XP_020809483.1|DSER	LOC120444029|XP_039479468.1|DSAN
OG0010402	LOC110177894|XP_020800522.1|DSER	LOC120444406|XP_039479965.1|DSAN
OG0010403	LOC110177876|XP_020800500.1|DSER	LOC120443804|XP_039479078.1|DSAN
OG0010404	LOC110185738|XP_020810388.1|DSER	LOC120445571|XP_039481993.1|DSAN
OG0010405	LOC110185764|XP_020810426.1|DSER	LOC120445739|XP_039482247.1|DSAN
OG0010406	LOC110185824|XP_020810490.1|DSER	LOC120445741|XP_039482249.1|DSAN
OG0010407	LOC110185881|XP_020810551.1|DSER, LOC110183321|XP_020807230.1|DSER	LOC120444009|XP_039479424.1|DSAN
OG0010409	LOC110185564|XP_020810142.1|DSER	LOC120449091|XP_039487336.1|DSAN
OG0010410	LOC110186070|XP_020810764.1|DSER	LOC120458238|XP_039501756.1|DSAN
OG0010411	LOC110183988|XP_020808004.1|DSER	LOC120447574|XP_039484971.1|DSAN
OG0010412	LOC110187285|XP_020812333.1|DSER	LOC120446302|XP_039483143.1|DSAN
OG0010413	LOC110182263|XP_020805940.1|DSER	LOC120450209|XP_039489016.1|DSAN
OG0010414	LOC110182298|XP_020805977.1|DSER	LOC120450243|XP_039489065.1|DSAN
OG0010415	LOC110181204|XP_020804544.1|DSER	LOC120458341|XP_039501891.1|DSAN
OG0010416	LOC110183471|XP_020807409.1|DSER	LOC120453006|XP_039493455.1|DSAN
OG0010417	LOC110183473|XP_020807410.1|DSER	LOC120455192|XP_039497071.1|DSAN
OG0010418	LOC110183488|XP_020807429.1|DSER	LOC120444089|XP_039479550.1|DSAN
OG0010419	LOC110183489|XP_020807430.1|DSER	LOC120443890|XP_039479251.1|DSAN
OG0010420	LOC110181202|XP_020804542.1|DSER	LOC120443712|XP_039478891.1|DSAN
OG0010421	LOC110183108|XP_020806957.1|DSER	LOC120454405|XP_039495603.1|DSAN
OG0010422	LOC110183947|XP_020807967.1|DSER	LOC120443730|XP_039478918.1|DSAN
OG0010423	LOC110181390|XP_020804780.1|DSER	LOC120446712|XP_039483752.1|DSAN
OG0010424	LOC110182615|XP_020806336.1|DSER	LOC120458937|XP_039502726.1|DSAN
OG0010425	LOC110187471|XP_020812517.1|DSER	LOC120447230|XP_039484689.1|DSAN
OG0010426	LOC110187482|XP_020812528.1|DSER	LOC120447235|XP_039484694.1|DSAN
OG0010427	LOC110187434|XP_020812483.1|DSER	LOC120454489|XP_039495772.1|DSAN
OG0010428	LOC110187449|XP_020812497.1|DSER	LOC120457822|XP_039501256.1|DSAN
OG0010429	LOC110177039|XP_020799214.1|DSER	LOC120455591|XP_039497902.1|DSAN
OG0010430	LOC110181146|XP_020804478.1|DSER	LOC120453444|XP_039494129.1|DSAN
OG0010431	LOC110182619|XP_020806343.1|DSER	LOC120458494|XP_039502095.1|DSAN
OG0010432	LOC110182605|XP_020806326.1|DSER	LOC120458343|XP_039501893.1|DSAN
OG0010433	LOC110187581|XP_020812626.1|DSER	LOC120458926|XP_039502712.1|DSAN
OG0010434	LOC110182292|XP_020805970.1|DSER	LOC120458640|XP_039502301.1|DSAN
OG0010435	LOC110182336|XP_020806027.1|DSER	LOC120456906|XP_039499972.1|DSAN
OG0010436	LOC110183186|XP_020807034.1|DSER	LOC120458119|XP_039501586.1|DSAN
OG0010437	LOC110185641|XP_020810256.1|DSER	LOC120458013|XP_039501447.1|DSAN
OG0010438	LOC110185087|XP_020809430.1|DSER	LOC120444782|XP_039480655.1|DSAN
OG0010439	LOC110185107|XP_020809456.1|DSER	LOC120444787|XP_039480664.1|DSAN
OG0010440	LOC110184921|XP_020809225.1|DSER	LOC120445500|XP_039481882.1|DSAN
OG0010441	LOC110184867|XP_020809172.1|DSER	LOC120446246|XP_039483052.1|DSAN
OG0010442	LOC110176606|XP_020798689.1|DSER	LOC120453670|XP_039494414.1|DSAN
OG0010443	LOC110183140|XP_020806989.1|DSER	LOC120452229|XP_039492292.1|DSAN
OG0010444	LOC110183137|XP_020806986.1|DSER	LOC120452983|XP_039493417.1|DSAN
OG0010445	LOC110184884|XP_020809188.1|DSER	LOC120452873|XP_039493258.1|DSAN
OG0010446	LOC110178209|XP_020800906.1|DSER	LOC120454483|XP_039495760.1|DSAN
OG0010447	LOC110183672|XP_020807666.1|DSER	LOC120447623|XP_039485050.1|DSAN
OG0010448	LOC110184784|XP_020809083.1|DSER	LOC120449140|XP_039487394.1|DSAN
OG0010449	LOC110187560|XP_020812611.1|DSER	LOC120448586|XP_039486598.1|DSAN
OG0010450	LOC110178655|XP_020801506.1|DSER	LOC120450046|XP_039488735.1|DSAN
OG0010451	LOC110178627|XP_020801472.1|DSER	LOC120448511|XP_039486480.1|DSAN
OG0010452	LOC110190720|XP_020817001.1|DSER	LOC120448239|XP_039486077.1|DSAN
OG0010453	LOC110190604|XP_020816857.1|DSER	LOC120447494|XP_039484825.1|DSAN
OG0010454	LOC110183592|XP_020807564.1|DSER	LOC120450492|XP_039489473.1|DSAN
OG0010455	LOC110190686|XP_020816955.1|DSER	LOC120450221|XP_039489031.1|DSAN
OG0010456	LOC110185209|XP_020809597.1|DSER	LOC120449151|XP_039487421.1|DSAN
OG0010457	LOC110190096|XP_020816062.1|DSER	LOC120448901|XP_039487057.1|DSAN
OG0010458	LOC110190095|XP_020816061.1|DSER	LOC120447637|XP_039485078.1|DSAN
OG0010459	LOC110190382|XP_020816471.1|DSER	LOC120449239|XP_039487545.1|DSAN
OG0010460	LOC110190088|XP_020816053.1|DSER	LOC120448884|XP_039487034.1|DSAN
OG0010461	LOC110185145|XP_020809506.1|DSER	LOC120448417|XP_039486351.1|DSAN
OG0010462	LOC110178782|XP_020801687.1|DSER	LOC120449339|XP_039487678.1|DSAN
OG0010463	LOC110190740|XP_020817021.1|DSER	LOC120447819|XP_039485330.1|DSAN
OG0010464	LOC110190743|XP_020817025.1|DSER	LOC120447860|XP_039485401.1|DSAN
OG0010465	LOC110190455|XP_020816614.1|DSER	LOC120447871|XP_039485413.1|DSAN
OG0010466	LOC110190444|XP_020816603.1|DSER	LOC120450152|XP_039488922.1|DSAN
OG0010467	LOC110190452|XP_020816612.1|DSER	LOC120449910|XP_039488535.1|DSAN
OG0010468	LOC110190133|XP_020816115.1|DSER	LOC120450594|XP_039489650.1|DSAN
OG0010469	LOC110177631|XP_020800105.1|DSER	LOC120450431|XP_039489375.1|DSAN
OG0010470	LOC110189093|XP_020814724.1|DSER	LOC120447502|XP_039484836.1|DSAN
OG0010471	LOC110189079|XP_020814709.1|DSER	LOC120450488|XP_039489469.1|DSAN
OG0010472	LOC110188868|XP_020814440.1|DSER	LOC120450121|XP_039488877.1|DSAN
OG0010473	LOC110176302|XP_020798282.1|DSER	LOC120448543|XP_039486524.1|DSAN
OG0010474	LOC110184791|XP_020809089.1|DSER	LOC120449337|XP_039487675.1|DSAN
OG0010475	LOC110190774|XP_020817065.1|DSER	LOC120450575|XP_039489628.1|DSAN
OG0010476	LOC110190674|XP_020816938.1|DSER	LOC120448819|XP_039486951.1|DSAN
OG0010477	LOC110177598|XP_020800052.1|DSER	LOC120447593|XP_039484995.1|DSAN
OG0010478	LOC110176744|XP_020798846.1|DSER	LOC120449703|XP_039488255.1|DSAN
OG0010479	LOC110176708|XP_020798806.1|DSER	LOC120449907|XP_039488532.1|DSAN
OG0010480	LOC110190214|XP_020816229.1|DSER	LOC120448504|XP_039486472.1|DSAN
OG0010481	LOC110185180|XP_020809556.1|DSER	LOC120448133|XP_039485885.1|DSAN
OG0010482	LOC110190810|XP_020817118.1|DSER	LOC120448319|XP_039486200.1|DSAN
OG0010483	LOC110176275|XP_020798251.1|DSER	LOC120450384|XP_039489310.1|DSAN
OG0010484	LOC110190159|XP_020816153.1|DSER	LOC120450026|XP_039488702.1|DSAN
OG0010485	LOC110190138|XP_020816125.1|DSER	LOC120449618|XP_039488135.1|DSAN
OG0010486	LOC110177534|XP_020799962.1|DSER	LOC120448581|XP_039486590.1|DSAN
OG0010487	LOC110179011|XP_020802010.1|DSER	LOC120450516|XP_039489527.1|DSAN
OG0010488	LOC110178957|XP_020801919.1|DSER	LOC120450598|XP_039489653.1|DSAN
OG0010489	LOC110185305|XP_020809714.1|DSER	LOC120448429|XP_039486365.1|DSAN
OG0010490	LOC110178367|XP_020801163.1|DSER	LOC120458327|XP_039501879.1|DSAN
OG0010491	LOC110177672|XP_020800153.1|DSER	LOC120445664|XP_039482145.1|DSAN
OG0010492	LOC110185235|XP_020809628.1|DSER	LOC120447758|XP_039485237.1|DSAN
OG0010493	LOC110178983|XP_020801955.1|DSER	LOC120448534|XP_039486510.1|DSAN
OG0010494	LOC110190165|XP_020816160.1|DSER	LOC120449986|XP_039488629.1|DSAN
OG0010495	LOC110189964|XP_020815912.1|DSER	LOC120448121|XP_039485864.1|DSAN
OG0010496	LOC110190123|XP_020816106.1|DSER	LOC120447960|XP_039485584.1|DSAN
OG0010497	LOC110191231|XP_020817660.1|DSER	LOC120448311|XP_039486191.1|DSAN
