Orthogroup	DSER.longest_only	DSUB.longest_only
OG0009912	LOC110181342|XP_020804720.1|DSER	LOC117901254|XP_034667838.1|DSUB
OG0009913	LOC110185841|XP_020810508.1|DSER	LOC117901907|XP_034668764.1|DSUB
OG0009915	LOC110181316|XP_020804695.1|DSER	LOC117901775|XP_034668566.1|DSUB
OG0009922	LOC110178990|XP_020801964.1|DSER	LOC117894828|XP_034657967.1|DSUB
OG0009925	LOC110186446|XP_020811288.1|DSER	LOC117897705|XP_034662618.1|DSUB
OG0009927	LOC110180530|XP_020803861.1|DSER	LOC117889586|XP_034649885.1|DSUB
OG0009928	LOC110176419|XP_020798421.1|DSER	LOC117899000|XP_034664637.1|DSUB
OG0009930	LOC110181625|XP_020805093.1|DSER	LOC117892022|XP_034653812.1|DSUB
OG0009931	LOC110177938|XP_020800578.1|DSER	LOC117892092|XP_034653975.1|DSUB
OG0009932	LOC110188926|XP_020814510.1|DSER	LOC117890032|XP_034650539.1|DSUB
OG0009934	LOC110176244|XP_020798202.1|DSER	LOC117895021|XP_034658280.1|DSUB
OG0009937	LOC110178691|XP_020801552.1|DSER	LOC117896032|XP_034659931.1|DSUB
OG0009938	LOC110184363|XP_020808515.1|DSER	LOC117899587|XP_034665600.1|DSUB
OG0009941	LOC110187417|XP_020812465.1|DSER	LOC117900108|XP_034666222.1|DSUB
OG0009942	LOC110188925|XP_020814509.1|DSER	LOC117891549|XP_034652956.1|DSUB
OG0009943	LOC110183465|XP_020807405.1|DSER	LOC117902307|XP_034669479.1|DSUB
OG0009944	LOC110180552|XP_020803906.1|DSER	LOC117889748|XP_034650085.1|DSUB
OG0009945	LOC110181906|XP_020805499.1|DSER	LOC117903825|XP_034672165.1|DSUB
OG0009946	LOC110188179|XP_020813410.1|DSER	LOC117898027|XP_034663056.1|DSUB
OG0009947	LOC110190645|XP_020816903.1|DSER	LOC117895487|XP_034659068.1|DSUB
OG0009948	LOC110179489|XP_020802722.1|DSER	LOC117903351|XP_034671193.1|DSUB
OG0009949	LOC110187854|XP_020812998.1|DSER	LOC117897898|XP_034662865.1|DSUB
OG0009950	LOC110186810|XP_020811754.1|DSER	LOC117896922|XP_034661353.1|DSUB
OG0009951	LOC110188282|XP_020813638.1|DSER	LOC117896719|XP_034661071.1|DSUB
OG0009953	LOC110187012|XP_020812035.1|DSER	LOC117896446|XP_034660666.1|DSUB
OG0009954	LOC110176649|XP_020798739.1|DSER	LOC117896091|XP_034660022.1|DSUB
OG0009955	LOC110178354|XP_020801143.1|DSER	LOC117891281|XP_034652560.1|DSUB
OG0009956	LOC110182585|XP_020806291.1|DSER	LOC117903071|XP_034670734.1|DSUB
OG0009957	LOC110186734|XP_020811659.1|DSER	LOC117898846|XP_034664414.1|DSUB
OG0009958	LOC110186681|XP_020811606.1|DSER	LOC117899365|XP_034665235.1|DSUB
OG0009960	LOC110187894|XP_020813041.1|DSER	LOC117899607|XP_034665627.1|DSUB
OG0009961	LOC110188436|XP_020813822.1|DSER	LOC117896056|XP_034659956.1|DSUB
OG0009962	LOC110184123|XP_020808193.1|DSER	LOC117896826|XP_034661225.1|DSUB
OG0009963	LOC110188033|XP_020813229.1|DSER	LOC117899317|XP_034665140.1|DSUB
OG0009964	LOC110184716|XP_020808998.1|DSER	LOC117897935|XP_034662917.1|DSUB
OG0009965	LOC110186875|XP_020811831.1|DSER	LOC117897580|XP_034662425.1|DSUB
OG0009966	LOC110179804|XP_020803068.1|DSER	LOC117902321|XP_034669501.1|DSUB
OG0009967	LOC110176932|XP_020799088.1|DSER	LOC117901366|XP_034667966.1|DSUB
OG0009968	LOC110187602|XP_020812653.1|DSER	LOC117901156|XP_034667698.1|DSUB, LOC117901159|XP_034667701.1|DSUB
OG0009969	LOC110187340|XP_020812387.1|DSER	LOC117901575|XP_034668265.1|DSUB
OG0009970	LOC110176913|XP_020799063.1|DSER	LOC117902261|XP_034669411.1|DSUB
OG0009971	LOC110184852|XP_020809151.1|DSER	LOC117900949|XP_034667412.1|DSUB
OG0009972	LOC110183302|XP_020807201.1|DSER	LOC117900395|XP_034666640.1|DSUB
OG0009973	LOC110176454|XP_020798469.1|DSER	LOC117902333|XP_034669519.1|DSUB
OG0009974	LOC110186077|XP_020810771.1|DSER	LOC117901096|XP_034667615.1|DSUB
OG0009975	LOC110182741|XP_020806502.1|DSER	LOC117901981|XP_034668881.1|DSUB
OG0009976	LOC110181460|XP_020804866.1|DSER	LOC117902268|XP_034669418.1|DSUB
OG0009977	LOC110187356|XP_020812405.1|DSER	LOC117900599|XP_034666902.1|DSUB
OG0009978	LOC110187350|XP_020812400.1|DSER	LOC117900600|XP_034666903.1|DSUB
OG0009979	LOC110185772|XP_020810434.1|DSER	LOC117901614|XP_034668325.1|DSUB
OG0009980	LOC110191365|XP_020817877.1|DSER	LOC117891337|XP_034652648.1|DSUB
OG0009981	LOC110180060|XP_020803341.1|DSER	LOC117892587|XP_034654817.1|DSUB
OG0009982	LOC110180062|XP_020803343.1|DSER	LOC117889808|XP_034650178.1|DSUB
OG0009984	LOC110180012|XP_020803264.1|DSER	LOC117890275|XP_034650925.1|DSUB
OG0009985	LOC110191624|XP_020818172.1|DSER	LOC117892361|XP_034654460.1|DSUB
OG0009986	LOC110189594|XP_020815384.1|DSER	LOC117890140|XP_034650717.1|DSUB
OG0009987	LOC110177712|XP_020800215.1|DSER	LOC117889912|XP_034650329.1|DSUB
OG0009988	LOC110177655|XP_020800130.1|DSER	LOC117889917|XP_034650333.1|DSUB
OG0009989	LOC110177935|XP_020800576.1|DSER	LOC117892087|XP_034653969.1|DSUB
OG0009990	LOC110182929|XP_020806766.1|DSER	LOC117892498|XP_034654665.1|DSUB
OG0009991	LOC110178040|XP_020800739.1|DSER	LOC117889769|XP_034650122.1|DSUB
OG0009992	LOC110187050|XP_020812085.1|DSER	LOC117895734|XP_034659488.1|DSUB
OG0009993	LOC110184588|XP_020808837.1|DSER	LOC117893227|XP_034655658.1|DSUB
OG0009994	LOC110181965|XP_020805573.1|DSER	LOC117895847|XP_034659703.1|DSUB
OG0009995	LOC110179671|XP_020802941.1|DSER	LOC117903267|XP_034671060.1|DSUB
OG0009996	LOC110184283|XP_020808423.1|DSER	LOC117891111|XP_034652201.1|DSUB
OG0009997	LOC110184138|XP_020808208.1|DSER	LOC117902518|XP_034669837.1|DSUB
OG0009998	LOC110184243|XP_020808358.1|DSER	LOC117896212|XP_034660237.1|DSUB
OG0009999	LOC110184586|XP_020808831.1|DSER	LOC117903608|XP_034671756.1|DSUB
OG0010000	LOC110182109|XP_020805775.1|DSER	LOC117903647|XP_034671839.1|DSUB
OG0010001	LOC110179683|XP_020802954.1|DSER	LOC117892945|XP_034655162.1|DSUB
OG0010002	LOC110178721|XP_020801585.1|DSER	LOC117894723|XP_034657801.1|DSUB
OG0010003	LOC110183400|XP_020807330.1|DSER	LOC117900194|XP_034666339.1|DSUB
OG0010004	LOC110182497|XP_020806205.1|DSER	LOC117895510|XP_034659104.1|DSUB
OG0010005	LOC110183222|XP_020807095.1|DSER	LOC117902570|XP_034669923.1|DSUB
OG0010006	LOC110184306|XP_020808453.1|DSER	LOC117899989|XP_034666053.1|DSUB
OG0010007	LOC110181600|XP_020805056.1|DSER	LOC117893736|XP_034656357.1|DSUB
OG0010008	LOC110175974|XP_020797828.1|DSER	LOC117901589|XP_034668294.1|DSUB
OG0010009	LOC110181325|XP_020804703.1|DSER	LOC117900993|XP_034667481.1|DSUB
OG0010010	LOC110175955|XP_020797802.1|DSER	LOC117897327|XP_034661990.1|DSUB
OG0010011	LOC110184266|XP_020808391.1|DSER	LOC117903273|XP_034671067.1|DSUB
OG0010012	LOC110179560|XP_020802801.1|DSER	LOC117903087|XP_034670782.1|DSUB
OG0010013	LOC110181594|XP_020805047.1|DSER	LOC117890395|XP_034651094.1|DSUB
OG0010014	LOC110175985|XP_020797843.1|DSER	LOC117902315|XP_034669494.1|DSUB
OG0010015	LOC110181558|XP_020805002.1|DSER	LOC117890902|XP_034651892.1|DSUB
OG0010016	LOC110182017|XP_020805607.1|DSER	LOC117899219|XP_034664987.1|DSUB
OG0010017	LOC110181589|XP_020805042.1|DSER	LOC117900259|XP_034666459.1|DSUB
OG0010018	LOC110180137|XP_020803442.1|DSER	LOC117894332|XP_034657210.1|DSUB
OG0010019	LOC110181691|XP_020805191.1|DSER	LOC117903528|XP_034671566.1|DSUB
OG0010020	LOC110181828|XP_020805391.1|DSER	LOC117903666|XP_034671883.1|DSUB
OG0010021	LOC110181633|XP_020805100.1|DSER	LOC117903429|XP_034671343.1|DSUB
OG0010022	LOC110189569|XP_020815359.1|DSER	LOC117903291|XP_034671112.1|DSUB
OG0010023	LOC110185515|XP_020810069.1|DSER	LOC117891157|XP_034652310.1|DSUB
OG0010024	LOC110185517|XP_020810072.1|DSER	LOC117893744|XP_034656369.1|DSUB
OG0010025	LOC110182208|XP_020805894.1|DSER	LOC117899032|XP_034664685.1|DSUB
OG0010026	LOC110181938|XP_020805534.1|DSER	LOC117903663|XP_034671875.1|DSUB
OG0010027	LOC110179129|XP_020802181.1|DSER	LOC117896354|XP_034660561.1|DSUB
OG0010028	LOC110191973|XP_020818653.1|DSER	LOC117903329|XP_034671167.1|DSUB
OG0010029	LOC110184167|XP_020808237.1|DSER	LOC117903209|XP_034670987.1|DSUB
OG0010030	LOC110184140|XP_020808210.1|DSER	LOC117891825|XP_034653461.1|DSUB
OG0010031	LOC110184181|XP_020808250.1|DSER	LOC117896389|XP_034660588.1|DSUB
OG0010032	LOC110182383|XP_020806084.1|DSER	LOC117900660|XP_034666986.1|DSUB
OG0010033	LOC110179756|XP_020803032.1|DSER	LOC117893078|XP_034655390.1|DSUB
OG0010034	LOC110179763|XP_020803038.1|DSER	LOC117889699|XP_034650011.1|DSUB
OG0010035	LOC110179764|XP_020803039.1|DSER	LOC117889708|XP_034650024.1|DSUB
OG0010036	LOC110179762|XP_020803037.1|DSER	LOC117889644|XP_034650003.1|DSUB
OG0010037	LOC110179757|XP_020803033.1|DSER	LOC117889719|XP_034650034.1|DSUB
OG0010038	LOC110180559|XP_020803912.1|DSER	LOC117900739|XP_034667110.1|DSUB
OG0010039	LOC110178366|XP_020801161.1|DSER	LOC117890867|XP_034651844.1|DSUB
OG0010040	LOC110185967|XP_020810644.1|DSER	LOC117901602|XP_034668306.1|DSUB
OG0010042	LOC110179057|XP_020802076.1|DSER	LOC117897241|XP_034661855.1|DSUB
OG0010043	LOC110179054|XP_020802072.1|DSER	LOC117897251|XP_034661868.1|DSUB
OG0010044	LOC110183267|XP_020807154.1|DSER	LOC117900303|XP_034666512.1|DSUB
OG0010045	LOC110181826|XP_020805388.1|DSER	LOC117902633|XP_034670047.1|DSUB
OG0010046	LOC110181827|XP_020805389.1|DSER	LOC117902641|XP_034670059.1|DSUB
OG0010047	LOC110183228|XP_020807103.1|DSER	LOC117903217|XP_034671007.1|DSUB
OG0010048	LOC110185523|XP_020810077.1|DSER	LOC117901637|XP_034668363.1|DSUB
OG0010049	LOC110187103|XP_020812168.1|DSER	LOC117903522|XP_034671531.1|DSUB
OG0010050	LOC110187116|XP_020812185.1|DSER	LOC117892133|XP_034654063.1|DSUB
OG0010051	LOC110181694|XP_020805195.1|DSER	LOC117901675|XP_034668412.1|DSUB
OG0010052	LOC110180323|XP_020803639.1|DSER	LOC117897630|XP_034662498.1|DSUB
OG0010053	LOC110179458|XP_020802676.1|DSER	LOC117897146|XP_034661709.1|DSUB
OG0010054	LOC110179722|XP_020803000.1|DSER	LOC117896204|XP_034660226.1|DSUB
OG0010055	LOC110179738|XP_020803014.1|DSER	LOC117896321|XP_034660448.1|DSUB
OG0010056	LOC110187143|XP_020812216.1|DSER	LOC117903328|XP_034671162.1|DSUB
OG0010057	LOC110179632|XP_020802902.1|DSER	LOC117903617|XP_034671764.1|DSUB
OG0010058	LOC110180346|XP_020803667.1|DSER	LOC117894786|XP_034657910.1|DSUB
OG0010059	LOC110181913|XP_020805506.1|DSER	LOC117903304|XP_034671127.1|DSUB
OG0010060	LOC110180649|XP_020804002.1|DSER	LOC117903202|XP_034670983.1|DSUB
OG0010061	LOC110190085|XP_020816050.1|DSER	LOC117893053|XP_034655324.1|DSUB
OG0010062	LOC110184700|XP_020808970.1|DSER	LOC117895259|XP_034658671.1|DSUB
OG0010063	LOC110190080|XP_020816045.1|DSER	LOC117894007|XP_034656721.1|DSUB
OG0010064	LOC110189844|XP_020815712.1|DSER	LOC117893511|XP_034656041.1|DSUB
OG0010065	LOC110176303|XP_020798283.1|DSER	LOC117893589|XP_034656153.1|DSUB
OG0010066	LOC110177629|XP_020800102.1|DSER	LOC117893895|XP_034656563.1|DSUB
OG0010067	LOC110188849|XP_020814414.1|DSER	LOC117895593|XP_034659234.1|DSUB
OG0010068	LOC110189908|XP_020815832.1|DSER	LOC117893286|XP_034655743.1|DSUB
OG0010069	LOC110177549|XP_020799978.1|DSER	LOC117894297|XP_034657152.1|DSUB
OG0010071	LOC110185261|XP_020809659.1|DSER	LOC117894362|XP_034657247.1|DSUB
OG0010072	LOC110189085|XP_020814716.1|DSER	LOC117893733|XP_034656348.1|DSUB
OG0010073	LOC110189059|XP_020814687.1|DSER	LOC117895306|XP_034658757.1|DSUB
OG0010074	LOC110178025|XP_020800699.1|DSER	LOC117900610|XP_034666962.1|DSUB
OG0010076	LOC110190498|XP_020816673.1|DSER	LOC117894596|XP_034657637.1|DSUB
OG0010077	LOC110190748|XP_020817030.1|DSER	LOC117894522|XP_034657527.1|DSUB
OG0010078	LOC110190456|XP_020816615.1|DSER	LOC117894540|XP_034657552.1|DSUB
OG0010079	LOC110190685|XP_020816954.1|DSER	LOC117894518|XP_034657521.1|DSUB
OG0010080	LOC110183710|XP_020807717.1|DSER	LOC117893612|XP_034656180.1|DSUB
OG0010081	LOC110190631|XP_020816884.1|DSER	LOC117894484|XP_034657482.1|DSUB
OG0010082	LOC110177610|XP_020800068.1|DSER	LOC117893742|XP_034656362.1|DSUB
OG0010083	LOC110185329|XP_020809765.1|DSER	LOC117893196|XP_034655602.1|DSUB
OG0010084	LOC110176248|XP_020798211.1|DSER	LOC117895083|XP_034658370.1|DSUB
OG0010085	LOC110190037|XP_020816000.1|DSER	LOC117893231|XP_034655674.1|DSUB
OG0010086	LOC110182782|XP_020806567.1|DSER	LOC117894253|XP_034657097.1|DSUB
OG0010087	LOC110190898|XP_020817216.1|DSER	LOC117894985|XP_034658221.1|DSUB
OG0010088	LOC110177506|XP_020799919.1|DSER	LOC117894554|XP_034657569.1|DSUB
OG0010089	LOC110181258|XP_020804624.1|DSER	LOC117893243|XP_034655698.1|DSUB
OG0010090	LOC110185419|XP_020809891.1|DSER	LOC117902944|XP_034670447.1|DSUB
OG0010091	LOC110178318|XP_020801091.1|DSER	LOC117898399|XP_034663648.1|DSUB
OG0010092	LOC110185387|XP_020809826.1|DSER	LOC117899639|XP_034665694.1|DSUB
OG0010093	LOC110191572|XP_020818113.1|DSER	LOC117891829|XP_034653466.1|DSUB
OG0010094	LOC110177334|XP_020799679.1|DSER, LOC110177443|XP_020799835.1|DSER	LOC117897516|XP_034662322.1|DSUB
OG0010095	LOC110188137|XP_020813389.1|DSER	LOC117899566|XP_034665566.1|DSUB
OG0010096	LOC110181905|XP_020805498.1|DSER	LOC117903034|XP_034670654.1|DSUB
OG0010097	LOC110179580|XP_020802830.1|DSER	LOC117895019|XP_034658276.1|DSUB
OG0010098	LOC110186050|XP_020810751.1|DSER	LOC117901936|XP_034668795.1|DSUB
OG0010099	LOC110176874|XP_020799009.1|DSER	LOC117901523|XP_034668191.1|DSUB
OG0010100	LOC110176134|XP_020798028.1|DSER	LOC117895459|XP_034659021.1|DSUB
OG0010101	LOC110188530|XP_020813938.1|DSER	LOC117894560|XP_034657575.1|DSUB
OG0010102	LOC110177519|XP_020799935.1|DSER	LOC117894301|XP_034657157.1|DSUB
OG0010103	LOC110177505|XP_020799917.1|DSER	LOC117894553|XP_034657567.1|DSUB
OG0010104	LOC110190795|XP_020817096.1|DSER	LOC117894111|XP_034656882.1|DSUB
OG0010105	LOC110183854|XP_020807866.1|DSER	LOC117901562|XP_034668250.1|DSUB
OG0010106	LOC110178400|XP_020801199.1|DSER	LOC117891237|XP_034652474.1|DSUB
OG0010107	LOC110181108|XP_020804437.1|DSER	LOC117892451|XP_034654591.1|DSUB
OG0010108	LOC110180071|XP_020803353.1|DSER	LOC117892101|XP_034653991.1|DSUB
OG0010110	LOC110184751|XP_020809040.1|DSER	LOC117894600|XP_034657640.1|DSUB
OG0010111	LOC110177403|XP_020799766.1|DSER	LOC117898728|XP_034664238.1|DSUB
OG0010112	LOC110186133|XP_020810842.1|DSER	LOC117896698|XP_034661043.1|DSUB
OG0010113	LOC110189637|XP_020815439.1|DSER, LOC110181834|XP_020805397.1|DSER	LOC117903719|XP_034671959.1|DSUB
OG0010114	LOC110180566|XP_020803921.1|DSER, LOC110180565|XP_020803920.1|DSER	LOC117894282|XP_034657135.1|DSUB
OG0010115	LOC110186849|XP_020811797.1|DSER	LOC117900717|XP_034667076.1|DSUB
OG0010116	LOC110184547|XP_020808781.1|DSER	LOC117903813|XP_034672142.1|DSUB
OG0010117	LOC110181203|XP_020804543.1|DSER, LOC110179067|XP_020802093.1|DSER	LOC117894078|XP_034656830.1|DSUB
OG0010118	LOC110178018|XP_020800691.1|DSER	LOC117903441|XP_034671359.1|DSUB
OG0010119	LOC110179396|XP_020802580.1|DSER	LOC117899807|XP_034665978.1|DSUB
OG0010120	LOC110184369|XP_020808525.1|DSER	LOC117890835|XP_034651813.1|DSUB
OG0010121	LOC110176074|XP_020797955.1|DSER	LOC117894911|XP_034658101.1|DSUB
OG0010122	LOC110186563|XP_020811430.1|DSER	LOC117903218|XP_034671009.1|DSUB
OG0010123	LOC110179555|XP_020802796.1|DSER	LOC117903092|XP_034670790.1|DSUB
OG0010125	LOC110179046|XP_020802061.1|DSER	LOC117899154|XP_034664873.1|DSUB
OG0010126	LOC110186091|XP_020810792.1|DSER	LOC117901968|XP_034668840.1|DSUB
OG0010127	LOC110177896|XP_020800524.1|DSER	LOC117901122|XP_034667651.1|DSUB
OG0010128	LOC110177886|XP_020800510.1|DSER	LOC117900448|XP_034666708.1|DSUB
OG0010129	LOC110186020|XP_020810714.1|DSER	LOC117901767|XP_034668548.1|DSUB
OG0010130	LOC110181444|XP_020804847.1|DSER	LOC117901326|XP_034667926.1|DSUB
OG0010131	LOC110186007|XP_020810701.1|DSER	LOC117902044|XP_034669000.1|DSUB
OG0010132	LOC110181361|XP_020804743.1|DSER, LOC110178582|XP_020801419.1|DSER	LOC117901951|XP_034668816.1|DSUB
OG0010133	LOC110181385|XP_020804775.1|DSER	LOC117901776|XP_034668567.1|DSUB
OG0010134	LOC110177875|XP_020800499.1|DSER	LOC117900319|XP_034666542.1|DSUB
OG0010135	LOC110182723|XP_020806482.1|DSER	LOC117902000|XP_034668906.1|DSUB
OG0010136	LOC110180612|XP_020803954.1|DSER, LOC110182728|XP_020806488.1|DSER	LOC117900370|XP_034666611.1|DSUB
OG0010137	LOC110185665|XP_020810286.1|DSER	LOC117902357|XP_034669560.1|DSUB
OG0010138	LOC110185131|XP_020809487.1|DSER	LOC117902451|XP_034669737.1|DSUB
OG0010139	LOC110187319|XP_020812366.1|DSER	LOC117901811|XP_034668616.1|DSUB
OG0010140	LOC110182291|XP_020805969.1|DSER	LOC117901348|XP_034667950.1|DSUB, LOC117901346|XP_034667948.1|DSUB
OG0010141	LOC110183470|XP_020807408.1|DSER	LOC117900746|XP_034667115.1|DSUB
OG0010142	LOC110186000|XP_020810687.1|DSER, LOC110185985|XP_020810667.1|DSER	LOC117900645|XP_034666968.1|DSUB
OG0010144	LOC110187234|XP_020812290.1|DSER, LOC110179963|XP_020803203.1|DSER	LOC117901470|XP_034668123.1|DSUB
OG0010145	LOC110187436|XP_020812486.1|DSER	LOC117900115|XP_034666231.1|DSUB
OG0010146	LOC110187430|XP_020812477.1|DSER	LOC117900627|XP_034666947.1|DSUB
OG0010147	LOC110187528|XP_020812581.1|DSER, LOC110180488|XP_020803830.1|DSER	LOC117900403|XP_034666650.1|DSUB
OG0010148	LOC110181170|XP_020804502.1|DSER	LOC117902769|XP_034670253.1|DSUB
OG0010149	LOC110181317|XP_020804696.1|DSER	LOC117900696|XP_034667040.1|DSUB
OG0010150	LOC110178106|XP_020800780.1|DSER	LOC117900577|XP_034666878.1|DSUB
OG0010151	LOC110185117|XP_020809468.1|DSER	LOC117901121|XP_034667649.1|DSUB
OG0010152	LOC110184824|XP_020809127.1|DSER	LOC117900622|XP_034666941.1|DSUB
OG0010153	LOC110182366|XP_020806066.1|DSER	LOC117901921|XP_034668780.1|DSUB
OG0010154	LOC110183135|XP_020806984.1|DSER	LOC117901963|XP_034668834.1|DSUB
OG0010155	LOC110186019|XP_020810713.1|DSER	LOC117901384|XP_034668001.1|DSUB
OG0010156	LOC110190626|XP_020816879.1|DSER	LOC117894970|XP_034658196.1|DSUB
OG0010157	LOC110185168|XP_020809537.1|DSER	LOC117893356|XP_034655838.1|DSUB
OG0010158	LOC110184785|XP_020809084.1|DSER	LOC117893850|XP_034656509.1|DSUB
OG0010159	LOC110189852|XP_020815724.1|DSER	LOC117895859|XP_034659717.1|DSUB
OG0010160	LOC110176385|XP_020798376.1|DSER, LOC110186899|XP_020811880.1|DSER	LOC117901570|XP_034668260.1|DSUB
OG0010161	LOC110190445|XP_020816604.1|DSER	LOC117894516|XP_034657517.1|DSUB
OG0010162	LOC110187157|XP_020812231.1|DSER	LOC117903771|XP_034672077.1|DSUB
OG0010163	LOC110190289|XP_020816325.1|DSER	LOC117895737|XP_034659493.1|DSUB
OG0010164	LOC110185276|XP_020809682.1|DSER	LOC117894903|XP_034658086.1|DSUB
OG0010165	LOC110184759|XP_020809049.1|DSER	LOC117895029|XP_034658292.1|DSUB
OG0010166	LOC110190502|XP_020816679.1|DSER	LOC117893112|XP_034655440.1|DSUB
OG0010167	LOC110190781|XP_020817078.1|DSER	LOC117895005|XP_034658243.1|DSUB
OG0010168	LOC110180336|XP_020803654.1|DSER	LOC117893901|XP_034656570.1|DSUB
OG0010169	LOC110181286|XP_020804668.1|DSER	LOC117893229|XP_034655656.1|DSUB
OG0010170	LOC110178964|XP_020801927.1|DSER	LOC117893663|XP_034656244.1|DSUB
OG0010171	LOC110178962|XP_020801924.1|DSER	LOC117893352|XP_034655833.1|DSUB
OG0010172	LOC110176230|XP_020798175.1|DSER	LOC117895555|XP_034659152.1|DSUB
OG0010173	LOC110188976|XP_020814584.1|DSER	LOC117891179|XP_034652396.1|DSUB
OG0010174	LOC110177666|XP_020800148.1|DSER	LOC117892011|XP_034653795.1|DSUB
OG0010175	LOC110177782|XP_020800310.1|DSER	LOC117890881|XP_034651864.1|DSUB
OG0010176	LOC110177786|XP_020800313.1|DSER	LOC117890863|XP_034651841.1|DSUB
OG0010177	LOC110191538|XP_020818068.1|DSER	LOC117890333|XP_034651015.1|DSUB
OG0010178	LOC110181489|XP_020804912.1|DSER	LOC117891006|XP_034652054.1|DSUB
OG0010179	LOC110179039|XP_020802053.1|DSER	LOC117894822|XP_034657958.1|DSUB
OG0010180	LOC110185319|XP_020809744.1|DSER	LOC117893713|XP_034656291.1|DSUB
OG0010181	LOC110179557|XP_020802798.1|DSER, LOC110179843|XP_020803109.1|DSER	LOC117894926|XP_034658121.1|DSUB
OG0010182	LOC110182998|XP_020806849.1|DSER	LOC117890629|XP_034651470.1|DSUB
OG0010183	LOC110182977|XP_020806829.1|DSER	LOC117890630|XP_034651471.1|DSUB
OG0010184	LOC110189207|XP_020814838.1|DSER	LOC117892709|XP_034655016.1|DSUB
OG0010185	LOC110189194|XP_020814822.1|DSER	LOC117891593|XP_034653012.1|DSUB
OG0010186	LOC110176206|XP_020798128.1|DSER	LOC117894164|XP_034656956.1|DSUB
OG0010187	LOC110191566|XP_020818106.1|DSER	LOC117891396|XP_034652730.1|DSUB
OG0010188	LOC110181621|XP_020805092.1|DSER	LOC117889763|XP_034650101.1|DSUB
OG0010189	LOC110181629|XP_020805099.1|DSER	LOC117890782|XP_034651744.1|DSUB
OG0010190	LOC110179344|XP_020802511.1|DSER	LOC117890801|XP_034651766.1|DSUB
OG0010191	LOC110180143|XP_020803452.1|DSER	LOC117890790|XP_034651755.1|DSUB
OG0010192	LOC110191653|XP_020818210.1|DSER	LOC117890532|XP_034651343.1|DSUB
OG0010193	LOC110180021|XP_020803280.1|DSER	LOC117890954|XP_034651986.1|DSUB
OG0010194	LOC110181237|XP_020804601.1|DSER, LOC110180402|XP_020803716.1|DSER	LOC117893253|XP_034655710.1|DSUB
OG0010195	LOC110181271|XP_020804641.1|DSER	LOC117893260|XP_034655718.1|DSUB
OG0010196	LOC110177229|XP_020799511.1|DSER	LOC117892055|XP_034653874.1|DSUB
OG0010197	LOC110189255|XP_020814924.1|DSER	LOC117890939|XP_034651964.1|DSUB
OG0010198	LOC110180067|XP_020803347.1|DSER	LOC117891161|XP_034652360.1|DSUB
OG0010199	LOC110179232|XP_020802343.1|DSER	LOC117891716|XP_034653200.1|DSUB
OG0010200	LOC110191182|XP_020817610.1|DSER	LOC117890549|XP_034651366.1|DSUB
OG0010201	LOC110178014|XP_020800690.1|DSER	LOC117891226|XP_034652463.1|DSUB
OG0010202	LOC110182903|XP_020806719.1|DSER	LOC117891984|XP_034653753.1|DSUB
OG0010203	LOC110189321|XP_020815023.1|DSER	LOC117891810|XP_034653395.1|DSUB
OG0010204	LOC110177810|XP_020800359.1|DSER	LOC117890872|XP_034651852.1|DSUB
OG0010205	LOC110177730|XP_020800241.1|DSER	LOC117890012|XP_034650502.1|DSUB
OG0010206	LOC110177813|XP_020800362.1|DSER	LOC117891992|XP_034653761.1|DSUB
OG0010207	LOC110180150|XP_020803463.1|DSER	LOC117890731|XP_034651676.1|DSUB
OG0010208	LOC110179606|XP_020802891.1|DSER	LOC117891629|XP_034653062.1|DSUB
OG0010209	LOC110179518|XP_020802791.1|DSER	LOC117891628|XP_034653057.1|DSUB
OG0010210	LOC110177297|XP_020799623.1|DSER	LOC117890164|XP_034650751.1|DSUB
OG0010211	LOC110182570|XP_020806281.1|DSER	LOC117892121|XP_034654044.1|DSUB
OG0010212	LOC110177758|XP_020800280.1|DSER	LOC117890969|XP_034651999.1|DSUB
OG0010213	LOC110177756|XP_020800278.1|DSER	LOC117890970|XP_034652000.1|DSUB
OG0010214	LOC110177695|XP_020800178.1|DSER	LOC117890152|XP_034650733.1|DSUB
OG0010215	LOC110180375|XP_020803705.1|DSER	LOC117890446|XP_034651168.1|DSUB
OG0010216	LOC110178310|XP_020801062.1|DSER	LOC117891607|XP_034653031.1|DSUB
OG0010217	LOC110177962|XP_020800613.1|DSER	LOC117890966|XP_034651996.1|DSUB
OG0010218	LOC110177951|XP_020800599.1|DSER	LOC117891207|XP_034652437.1|DSUB
OG0010219	LOC110179739|XP_020803015.1|DSER, LOC110177957|XP_020800608.1|DSER	LOC117890248|XP_034650885.1|DSUB
OG0010220	LOC110191554|XP_020818092.1|DSER	LOC117889959|XP_034650408.1|DSUB
OG0010221	LOC110191546|XP_020818080.1|DSER	LOC117889956|XP_034650405.1|DSUB
OG0010222	LOC110177994|XP_020800651.1|DSER	LOC117891790|XP_034653352.1|DSUB
OG0010223	LOC110179283|XP_020802430.1|DSER	LOC117891785|XP_034653347.1|DSUB
OG0010224	LOC110176352|XP_020798340.1|DSER	LOC117890509|XP_034651300.1|DSUB
OG0010225	LOC110176612|XP_020798695.1|DSER	LOC117898300|XP_034663461.1|DSUB
