Orthogroup	DSER.longest_only	DMEL.longest_only
OG0008731	LOC110176512|XP_020798548.1|DSER	natalisin|NP_001163608.1|DMEL
OG0008732	LOC110182601|XP_020806318.1|DSER	Sirt1|NP_477351.1|DMEL
OG0008734	LOC110176403|XP_020798401.1|DSER	tub|NP_001189164.1|DMEL
OG0008735	LOC110182875|XP_020806677.1|DSER	CG30148|NP_665889.1|DMEL
OG0008736	LOC110179329|XP_020802481.1|DSER	CG7745|NP_610671.1|DMEL
OG0008737	LOC110188415|XP_020813799.1|DSER	CG9839|NP_649836.1|DMEL
OG0008738	LOC110185750|XP_020810407.1|DSER	Tig|NP_477033.1|DMEL
OG0008739	LOC110179698|XP_020802968.1|DSER, LOC110184672|XP_020808941.1|DSER	CG5104|NP_649241.1|DMEL
OG0008740	LOC110189414|XP_020815131.1|DSER	Sting|NP_001286256.1|DMEL
OG0008741	LOC110177037|XP_020799216.1|DSER	CG1814|NP_610499.2|DMEL
OG0008742	LOC110182770|XP_020806548.1|DSER	CG32278|NP_728822.1|DMEL
OG0008743	LOC110179363|XP_020802535.1|DSER	CG9067|NP_610662.1|DMEL
OG0008744	LOC110179614|XP_020802879.1|DSER	CG12826|NP_610312.1|DMEL
OG0008745	LOC110184185|XP_020808255.1|DSER	Gr8a|NP_511097.3|DMEL
OG0008746	LOC110188249|XP_020813579.1|DSER	CG6231|NP_650819.1|DMEL
OG0008747	LOC110190270|XP_020816302.1|DSER	Rab26|NP_001097658.1|DMEL
OG0008748	LOC110185713|XP_020810349.1|DSER	Charon|NP_608581.2|DMEL
OG0008749	LOC110183188|XP_020807045.1|DSER	CG4788|NP_609499.1|DMEL
OG0008750	LOC110187337|XP_020812383.1|DSER	Dref|NP_523529.1|DMEL
OG0008751	LOC110188569|XP_020813989.1|DSER	CG10919|NP_649733.2|DMEL
OG0008752	LOC110188369|XP_020813741.1|DSER	CG33191|NP_788598.1|DMEL
OG0008752	LOC110188444|XP_020813830.1|DSER	Pif1B|NP_001262386.1|DMEL
OG0008753	LOC110178960|XP_020801922.1|DSER	CG34012|NP_001034001.1|DMEL
OG0008754	LOC110189333|XP_020815035.1|DSER	CG42807|NP_610889.1|DMEL
OG0008755	LOC110177449|XP_020799842.1|DSER, LOC110177450|XP_020799843.1|DSER	Gr98a|NP_651564.1|DMEL
OG0008756	LOC110186313|XP_020811094.1|DSER	CG34282|NP_001097830.1|DMEL
OG0008757	LOC110188060|XP_020813269.1|DSER	CG34377|NP_001262830.1|DMEL
OG0008758	LOC110176891|XP_020799035.1|DSER	CG15824|NP_608555.2|DMEL
OG0008759	LOC110184018|XP_020808042.1|DSER	salr|NP_523548.1|DMEL
OG0008760	LOC110183346|XP_020807259.1|DSER	CG7329|NP_609425.1|DMEL
OG0008761	LOC110181426|XP_020804826.1|DSER, LOC110179868|XP_020803127.1|DSER	rost|NP_723435.1|DMEL
OG0008762	LOC110176142|XP_020798041.1|DSER	Mal-A4|NP_610381.1|DMEL
OG0008763	LOC110186073|XP_020810767.1|DSER	slam|NP_609020.3|DMEL
OG0008764	LOC110185942|XP_020810616.1|DSER	Ance-2|NP_788042.1|DMEL
OG0008765	LOC110181909|XP_020805505.1|DSER	stil|NP_476752.1|DMEL
OG0008766	LOC110181296|XP_020804676.1|DSER	CG33673|NP_001027218.2|DMEL
OG0008767	LOC110191647|XP_020818202.1|DSER	GstE10|NP_611322.1|DMEL
OG0008768	LOC110179969|XP_020803213.1|DSER	CG4612|NP_611924.1|DMEL
OG0008769	LOC110189558|XP_020815347.1|DSER, LOC110176793|XP_020798889.1|DSER	Acox57D-d|NP_523803.1|DMEL
OG0008770	LOC110189307|XP_020815001.1|DSER	CG11145|NP_610275.2|DMEL
OG0008771	LOC110179301|XP_020802445.1|DSER	Gr47b|NP_725040.2|DMEL
OG0008772	LOC110179326|XP_020802477.1|DSER	Cpr47Eg|NP_610661.1|DMEL
OG0008773	LOC110180028|XP_020803298.1|DSER	CG42239|NP_001137692.1|DMEL
OG0008774	LOC110182912|XP_020806732.1|DSER	CG13870|NP_611478.1|DMEL
OG0008775	LOC110183467|XP_020807442.1|DSER	tef|NP_523766.1|DMEL
OG0008776	LOC110178475|XP_020801276.1|DSER	CG10209|NP_001260982.1|DMEL
OG0008777	LOC110176953|XP_020799117.1|DSER	CG4294|NP_611684.3|DMEL
OG0008778	LOC110189239|XP_020814881.1|DSER	Fmo-2|NP_610217.1|DMEL
OG0008779	LOC110179111|XP_020802160.1|DSER	CG2680|NP_570021.2|DMEL
OG0008780	LOC110187838|XP_020812976.1|DSER	CG32945|NP_788575.1|DMEL
OG0008781	LOC110179500|XP_020802735.1|DSER	CG3842|NP_572316.1|DMEL
OG0008782	LOC110190512|XP_020816694.1|DSER	PGRP-LC|NP_648298.1|DMEL
OG0008783	LOC110177958|XP_020800609.1|DSER	CG3092|NP_611770.1|DMEL
OG0008784	LOC110184664|XP_020808929.1|DSER	CtIP|NP_649224.1|DMEL
OG0008785	LOC110185162|XP_020809526.1|DSER	CG14154|NP_729622.1|DMEL
OG0008786	LOC110182713|XP_020806471.1|DSER	CG12511|NP_608949.2|DMEL
OG0008787	LOC110190613|XP_020816868.1|DSER, LOC110187335|XP_020812385.1|DSER, LOC110187345|XP_020812396.1|DSER	Ilp2|NP_524012.1|DMEL
OG0008788	LOC110190659|XP_020816919.1|DSER	CG32413|NP_001097521.3|DMEL
OG0008789	LOC110178797|XP_020801708.1|DSER, LOC110178796|XP_020801707.1|DSER	FucTD|NP_612107.1|DMEL
OG0008791	LOC110180063|XP_020803344.1|DSER, LOC110180064|XP_020803345.1|DSER	CG10912|NP_611287.1|DMEL
OG0008792	LOC110177828|XP_020800430.1|DSER	mei-S332|NP_476634.1|DMEL
OG0008793	LOC110189322|XP_020815024.1|DSER	Cyp6w1|NP_610206.1|DMEL
OG0008794	LOC110179145|XP_020802192.1|DSER, LOC110181141|XP_020804471.1|DSER, LOC110181154|XP_020804487.1|DSER	her|NP_476572.1|DMEL
OG0008796	LOC110176545|XP_020798595.1|DSER	CG31089|NP_733128.1|DMEL
OG0008797	LOC110187863|XP_020813007.1|DSER	CG14855|NP_650390.2|DMEL
OG0008798	LOC110186624|XP_020811534.1|DSER, LOC110186622|XP_020811531.1|DSER	CG31013|NP_733394.3|DMEL
OG0008799	LOC110191575|XP_020818117.1|DSER	CG12824|NP_001097214.1|DMEL
OG0008799	LOC110182935|XP_020806773.1|DSER	CG12825|NP_610322.1|DMEL
OG0008800	LOC110190719|XP_020817000.1|DSER	Nepl3|NP_608904.1|DMEL
OG0008805	LOC110184396|XP_020808571.1|DSER	CG12991|NP_001259649.1|DMEL
OG0008806	LOC110181685|XP_020805185.1|DSER	PGRP-LE|NP_573078.1|DMEL
OG0008807	LOC110181639|XP_020805104.1|DSER	hang|NP_001138204.1|DMEL
OG0008808	LOC110182529|XP_020806237.1|DSER	CG15744|NP_572870.2|DMEL
OG0008809	LOC110190933|XP_020817261.1|DSER	CG13631|NP_652252.1|DMEL
OG0008811	LOC110191775|XP_020818380.1|DSER	CG42726|NP_732017.3|DMEL
OG0008813	LOC110191886|XP_020818530.1|DSER	CG34409|NP_001097728.2|DMEL
OG0008814	LOC110191682|XP_020818255.1|DSER	CG4324|NP_611868.1|DMEL
OG0008816	LOC110190102|XP_020816069.1|DSER	CG13022|NP_648937.2|DMEL
OG0008819	LOC110182881|XP_020806684.1|DSER	CG13430|NP_001027441.1|DMEL
OG0008820	LOC110177057|XP_020799234.1|DSER	Cpr30B|NP_609295.1|DMEL
OG0008821	LOC110181699|XP_020805200.1|DSER	waw|NP_001027089.1|DMEL
OG0008822	LOC110183354|XP_020807271.1|DSER	lft|NP_609390.1|DMEL
OG0008823	LOC110179639|XP_020802911.1|DSER	Ogg1|NP_572499.2|DMEL
OG0008825	LOC110191253|XP_020817692.1|DSER	CG14115|NP_648629.1|DMEL
OG0008826	LOC110185543|XP_020810113.1|DSER	CG2678|NP_649750.1|DMEL
OG0008829	LOC110179626|XP_020802893.1|DSER	CG14818|NP_569955.1|DMEL
OG0008830	LOC110176080|XP_020797980.1|DSER	CG42323|NP_001138219.1|DMEL
OG0008831	LOC110180416|XP_020803739.1|DSER	CG4313|NP_569971.3|DMEL
OG0008832	LOC110180449|XP_020803782.1|DSER	moody|NP_569970.2|DMEL
OG0008833	LOC110179707|XP_020802976.1|DSER	Traf6|NP_511080.2|DMEL
OG0008834	LOC110190540|XP_020816751.1|DSER	Mocs2A|NP_001163720.1|DMEL
OG0008835	LOC110188680|XP_020814143.1|DSER	MtnE|NP_001189254.1|DMEL
OG0008836	LOC110178461|XP_020801257.1|DSER	CG33199|NP_788287.1|DMEL
OG0008837	LOC110178419|XP_020801222.1|DSER	CG42565|NP_611702.1|DMEL
OG0008838	LOC110177873|XP_020800489.1|DSER	zf30C|NP_477301.1|DMEL
OG0008839	LOC110189236|XP_020814878.1|DSER	CG13175|NP_610740.1|DMEL
OG0008840	LOC110182705|XP_020806460.1|DSER	CG10949|NP_610032.1|DMEL
OG0008841	LOC110187549|XP_020812600.1|DSER	CG14960|NP_647797.1|DMEL
OG0008842	LOC110181105|XP_020804435.1|DSER	Gr59f|NP_788432.1|DMEL
OG0008843	LOC110187691|XP_020812787.1|DSER	CG42456|NP_001163338.1|DMEL
OG0008845	LOC110183136|XP_020806985.1|DSER	esg|NP_476600.1|DMEL
OG0008846	LOC110191366|XP_020817874.1|DSER	CG14077|NP_649075.1|DMEL
OG0008847	LOC110191753|XP_020818349.1|DSER	agt|NP_477366.1|DMEL
OG0008848	LOC110181331|XP_020804712.1|DSER	CG15919|NP_652374.2|DMEL
OG0008849	LOC110184580|XP_020808822.1|DSER, LOC110184533|XP_020808767.1|DSER	CG45089|NP_001284989.1|DMEL
OG0008850	LOC110182976|XP_020806828.1|DSER	CAH14|NP_611519.2|DMEL
OG0008851	LOC110183374|XP_020807295.1|DSER	CG18302|NP_609420.1|DMEL
OG0008852	LOC110180621|XP_020803969.1|DSER	CG14760|NP_610366.1|DMEL
OG0008854	LOC110176833|XP_020798944.1|DSER	aru|NP_722663.1|DMEL
OG0008855	LOC110181970|XP_020805580.1|DSER	CG2889|NP_572632.1|DMEL
OG0008856	LOC110185406|XP_020809871.1|DSER	Arl4|NP_001245408.1|DMEL
OG0008857	LOC110176703|XP_020798800.1|DSER	CG8564|NP_001261514.1|DMEL
OG0008858	LOC110187891|XP_020813036.1|DSER	CG31251|NP_732260.2|DMEL
OG0008859	LOC110190553|XP_020816767.1|DSER	CG10809|NP_648365.1|DMEL
OG0008860	LOC110186529|XP_020811386.1|DSER	Sry-delta|NP_524581.1|DMEL
OG0008861	LOC110178406|XP_020801206.1|DSER	CG13751|NP_610416.1|DMEL
OG0008862	LOC110191124|XP_020817535.1|DSER	Dad|NP_001369021.1|DMEL
OG0008863	LOC110185834|XP_020810500.1|DSER	beat-Ic|NP_523580.1|DMEL
OG0008864	LOC110177669|XP_020800150.1|DSER	comr|NP_611617.1|DMEL
OG0008865	LOC110180502|XP_020803838.1|DSER, LOC110184953|XP_020809260.1|DSER	Plzf|NP_609540.2|DMEL
OG0008866	LOC110177094|XP_020799283.1|DSER	CG4822|NP_722602.1|DMEL
OG0008867	LOC110179737|XP_020803013.1|DSER	CG2120|NP_572446.2|DMEL
OG0008868	LOC110188993|XP_020814603.1|DSER	CG8197|NP_610445.1|DMEL
OG0008869	LOC110190353|XP_020816417.1|DSER	CG11109|NP_730761.1|DMEL
OG0008870	LOC110185309|XP_020809722.1|DSER	CG14079|NP_649091.1|DMEL
OG0008871	LOC110190381|XP_020816470.1|DSER	Tgi|NP_729916.1|DMEL
OG0008872	LOC110182674|XP_020806417.1|DSER	CG4496|NP_609101.1|DMEL
OG0008873	LOC110185691|XP_020810318.1|DSER	Rca1|NP_477214.1|DMEL
OG0008874	LOC110176361|XP_020798350.1|DSER	CG7786|NP_611101.1|DMEL
OG0008875	LOC110178743|XP_020801634.1|DSER	CG13148|NP_610811.1|DMEL
OG0008876	LOC110185417|XP_020809889.1|DSER	CG1909|NP_651928.1|DMEL
OG0008877	LOC110177524|XP_020799940.1|DSER	CG32109|NP_729822.1|DMEL
OG0008878	LOC110183830|XP_020807842.1|DSER	D12|NP_609228.2|DMEL
OG0008879	LOC110180284|XP_020803600.1|DSER	CG15615|NP_611159.2|DMEL
OG0008880	LOC110176453|XP_020798465.1|DSER	BigH1|NP_650383.2|DMEL
OG0008881	LOC110179471|XP_020802705.1|DSER	CG13581|NP_611921.1|DMEL
OG0008882	LOC110177897|XP_020800525.1|DSER	ppk18|NP_609308.3|DMEL
OG0008883	LOC110184570|XP_020808808.1|DSER	Rlb1|NP_477099.1|DMEL
OG0008884	LOC110186772|XP_020811701.1|DSER	Lgr3|NP_733115.1|DMEL
OG0008885	LOC110181398|XP_020804791.1|DSER	CG17350|NP_609958.1|DMEL
OG0008886	LOC110186132|XP_020810876.1|DSER	CG8303|NP_611141.3|DMEL
OG0008887	LOC110182900|XP_020806716.1|DSER	FAM21|NP_611496.1|DMEL
OG0008888	LOC110178603|XP_020801447.1|DSER	CG6409|NP_648415.1|DMEL
OG0008889	LOC110177733|XP_020800245.1|DSER	Plekhm1|NP_611639.1|DMEL
OG0008890	LOC110188733|XP_020814208.1|DSER	CG14860|NP_650403.2|DMEL
OG0008891	LOC110190120|XP_020816094.1|DSER	DOR|NP_001246624.1|DMEL
OG0008892	LOC110177111|XP_020799318.1|DSER	CG3328|NP_001369116.1|DMEL
OG0008893	LOC110189054|XP_020814679.1|DSER	CHMP2B|NP_647947.1|DMEL
OG0008894	LOC110188214|XP_020813511.1|DSER	Octbeta1R|NP_651057.1|DMEL
OG0008895	LOC110187924|XP_020813094.1|DSER	CG9444|NP_649927.2|DMEL
OG0008896	LOC110179965|XP_020803205.1|DSER	CkIIalpha-i1|NP_524096.2|DMEL
OG0008897	LOC110188729|XP_020814202.1|DSER	CG7131|NP_650706.1|DMEL
OG0008898	LOC110189363|XP_020815065.1|DSER	CG4630|NP_001260948.1|DMEL
OG0008899	LOC110176822|XP_020798929.1|DSER	Nak|NP_477165.1|DMEL
OG0008900	LOC110187509|XP_020812562.1|DSER	Atac2|NP_609889.1|DMEL
OG0008901	LOC110186799|XP_020811742.1|DSER	CG8641|NP_648073.1|DMEL
OG0008902	LOC110185413|XP_020809880.1|DSER	RhoGAP102A|NP_001245416.1|DMEL
OG0008903	LOC110176834|XP_020798945.1|DSER	CG13950|NP_001334728.1|DMEL
OG0008904	LOC110180053|XP_020803334.1|DSER	CG34386|NP_001097362.1|DMEL
OG0008905	LOC110185485|XP_020810017.1|DSER	Thd1|NP_651925.1|DMEL
OG0008906	LOC110184778|XP_020809073.1|DSER	ect|NP_001287019.1|DMEL
OG0008907	LOC110186147|XP_020810857.1|DSER	CG13615|NP_651261.2|DMEL
OG0008908	LOC110188446|XP_020813832.1|DSER	thw|NP_001097699.2|DMEL
OG0008909	LOC110184733|XP_020809023.1|DSER	AstA-R2|NP_524544.1|DMEL
OG0008910	LOC110190980|XP_020817347.1|DSER	CG8861|NP_001163567.1|DMEL
OG0008911	LOC110188213|XP_020813510.1|DSER	kuk|NP_650595.1|DMEL
OG0008912	LOC110188674|XP_020814131.1|DSER	TwdlV|NP_649446.1|DMEL
OG0008913	LOC110188552|XP_020813968.1|DSER	Pebp1|NP_651051.1|DMEL
OG0008914	LOC110186933|XP_020811923.1|DSER	Crz|NP_524350.1|DMEL
OG0008915	LOC110191856|XP_020818493.1|DSER	Ama|NP_731114.2|DMEL
OG0008916	LOC110176846|XP_020798966.1|DSER	CG31904|NP_723310.1|DMEL, CG13796|NP_723308.2|DMEL
OG0008917	LOC110177002|XP_020799171.1|DSER	Proc|NP_609158.2|DMEL
OG0008918	LOC110176996|XP_020799163.1|DSER	CG31752|NP_724136.3|DMEL
OG0008919	LOC110187577|XP_020812623.1|DSER	CG4297|NP_608527.2|DMEL
OG0008920	LOC110176267|XP_020798241.1|DSER	CG42728|NP_001189111.1|DMEL
OG0008921	LOC110183876|XP_020807888.1|DSER	lmgB|NP_001097124.1|DMEL
OG0008922	LOC110183843|XP_020807853.1|DSER	grk|NP_476568.2|DMEL
OG0008923	LOC110184067|XP_020808106.1|DSER	prod|NP_725841.1|DMEL
OG0008924	LOC110182908|XP_020806726.1|DSER	CG16799|NP_611504.2|DMEL
OG0008925	LOC110189714|XP_020815563.1|DSER	GstE9|NP_725784.1|DMEL
OG0008926	LOC110188974|XP_020814581.1|DSER	CG8788|NP_610461.1|DMEL
OG0008927	LOC110180875|XP_020804213.1|DSER	Brca2|NP_611925.2|DMEL
OG0008928	LOC110189337|XP_020815038.1|DSER	Tsp42Ek|NP_523637.1|DMEL
OG0008929	LOC110184107|XP_020808156.1|DSER	CG15083|NP_611380.1|DMEL
OG0008930	LOC110191262|XP_020817712.1|DSER	Or88a|NP_524348.2|DMEL
OG0008931	LOC110188935|XP_020814532.1|DSER, LOC110180220|XP_020803530.1|DSER	FMRFa|NP_523669.2|DMEL
OG0008932	LOC110189266|XP_020814940.1|DSER	Lcp9|NP_523854.1|DMEL
OG0008933	LOC110181751|XP_020805274.1|DSER	Cpr47Ec|NP_610657.1|DMEL
OG0008934	LOC110176755|XP_020798862.1|DSER, LOC110176747|XP_020798851.1|DSER	Tsp66A|NP_001261518.1|DMEL
OG0008935	LOC110189528|XP_020815317.1|DSER	Spn43Aa|NP_524805.1|DMEL
OG0008936	LOC110177737|XP_020800250.1|DSER	CG10307|NP_611605.1|DMEL
OG0008937	LOC110177084|XP_020799274.1|DSER	CG30020|NP_610627.2|DMEL
OG0008938	LOC110180356|XP_020803709.1|DSER	CG13331|NP_725310.1|DMEL
OG0008939	LOC110181810|XP_020805359.1|DSER	18w|NP_476814.1|DMEL
OG0008940	LOC110177663|XP_020800140.1|DSER	CG11073|NP_611638.2|DMEL
OG0008941	LOC110184312|XP_020808458.1|DSER	CG12184|NP_001259240.1|DMEL, CG12179|NP_572175.3|DMEL
OG0008942	LOC110183221|XP_020807094.1|DSER	HP5|NP_572718.2|DMEL
OG0008943	LOC110184424|XP_020808618.1|DSER	CG3032|NP_572376.1|DMEL
OG0008944	LOC110185529|XP_020810095.1|DSER	Cyp4s3|NP_573003.2|DMEL
OG0008945	LOC110179532|XP_020802771.1|DSER	CG15892|NP_001027041.1|DMEL
OG0008946	LOC110181551|XP_020804993.1|DSER	ssp7|NP_727495.1|DMEL
OG0008948	LOC110179508|XP_020802744.1|DSER	z|NP_001259190.1|DMEL
OG0008949	LOC110184758|XP_020809047.1|DSER	CG42714|NP_001189053.1|DMEL
OG0008950	LOC110181787|XP_020805326.1|DSER	vilya|NP_570026.1|DMEL
OG0008951	LOC110188495|XP_020813884.1|DSER	CG4229|NP_648903.1|DMEL
OG0008952	LOC110181878|XP_020805464.1|DSER	CG8661|NP_573212.1|DMEL
OG0008953	LOC110190228|XP_020816247.1|DSER	CG32462|NP_730750.1|DMEL
OG0008955	LOC110186870|XP_020811829.1|DSER	Cpr65Ea|NP_648075.1|DMEL
OG0008956	LOC110178817|XP_020801740.1|DSER	CG30383|NP_724612.2|DMEL
OG0008957	LOC110190281|XP_020816314.1|DSER	btl|NP_729956.1|DMEL
OG0008958	LOC110179818|XP_020803083.1|DSER	CG11249|NP_649346.1|DMEL
OG0008959	LOC110178568|XP_020801400.1|DSER	CG7017|NP_649190.1|DMEL
OG0008960	LOC110179018|XP_020802021.1|DSER	CG44837|NP_001287037.1|DMEL
OG0008961	LOC110184919|XP_020809223.1|DSER	CG5050|NP_609839.2|DMEL
OG0008962	LOC110179724|XP_020803002.1|DSER	CG10761|NP_572456.1|DMEL
OG0008963	LOC110184307|XP_020808454.1|DSER	CG18258|NP_573201.1|DMEL
OG0008964	LOC110182457|XP_020806152.1|DSER	CG14785|NP_569912.2|DMEL
OG0008965	LOC110187347|XP_020812394.1|DSER	CG13131|NP_609337.2|DMEL
OG0008966	LOC110186037|XP_020810734.1|DSER	CG31823|NP_723939.1|DMEL
OG0008967	LOC110178932|XP_020801882.1|DSER	vers|NP_648545.1|DMEL
OG0008968	LOC110183092|XP_020806944.1|DSER	CG31928|NP_722705.1|DMEL
OG0008969	LOC110185703|XP_020810333.1|DSER	CG31659|NP_722702.1|DMEL
OG0008970	LOC110185783|XP_020810445.1|DSER	CG5565|NP_608598.1|DMEL
OG0008971	LOC110183690|XP_020807689.1|DSER	eIF4E3|NP_648194.1|DMEL
OG0008972	LOC110178761|XP_020801657.1|DSER	CG14820|NP_648060.1|DMEL
OG0008973	LOC110176283|XP_020798261.1|DSER	Best4|NP_001097609.1|DMEL
OG0008974	LOC110190884|XP_020817201.1|DSER, LOC110191081|XP_020817477.1|DSER	Jon99Ci|NP_524555.1|DMEL
OG0008975	LOC110189235|XP_020814922.1|DSER	CG33757|NP_001027398.1|DMEL
OG0008976	LOC110185293|XP_020809701.1|DSER	Acp76A|NP_524153.1|DMEL, Spn75F|NP_001036614.1|DMEL
OG0008977	LOC110185896|XP_020810567.1|DSER	CG16815|NP_609622.2|DMEL
OG0008978	LOC110189759|XP_020815636.1|DSER, LOC110189378|XP_020815084.1|DSER	Tsp42A|NP_523623.1|DMEL
OG0008979	LOC110185126|XP_020809481.1|DSER, LOC110185125|XP_020809480.1|DSER	CG16852|NP_609661.3|DMEL
OG0008983	LOC110191644|XP_020818197.1|DSER	Pask|NP_611864.1|DMEL
OG0008985	LOC110188655|XP_020814092.1|DSER	Cpr72Ec|NP_648884.1|DMEL
OG0008986	LOC110191938|XP_020818613.1|DSER	CG10286|NP_649649.1|DMEL
OG0008987	LOC110182348|XP_020806047.1|DSER	CG14036|NP_608903.1|DMEL
OG0008988	LOC110186459|XP_020811304.1|DSER, LOC110189941|XP_020815887.1|DSER	CG9925|NP_650324.1|DMEL
OG0008989	LOC110182553|XP_020806262.1|DSER	dwg|NP_477338.3|DMEL
OG0008990	LOC110190768|XP_020817057.1|DSER	CG32037|NP_648326.1|DMEL
OG0008992	LOC110191434|XP_020817950.1|DSER	CG4565|NP_001097743.1|DMEL
OG0008993	LOC110181274|XP_020804646.1|DSER	CG6175|NP_001261708.1|DMEL
OG0008994	LOC110176838|XP_020798953.1|DSER	CG8292|NP_609198.1|DMEL
OG0008995	LOC110176820|XP_020798931.1|DSER	Ir60a|NP_611901.1|DMEL
OG0008996	LOC110187090|XP_020812154.1|DSER	CG12379|NP_573061.2|DMEL
OG0008997	LOC110183077|XP_020806922.1|DSER	CG4293|NP_569847.1|DMEL
OG0008999	LOC110181922|XP_020805516.1|DSER	tgy|NP_573349.4|DMEL
OG0009000	LOC110178017|XP_020800689.1|DSER	CG15930|NP_572214.2|DMEL
OG0009001	LOC110181450|XP_020804853.1|DSER	CG17343|NP_609940.1|DMEL
OG0009002	LOC110188703|XP_020814169.1|DSER	CG42359|NP_732404.2|DMEL
OG0009003	LOC110177520|XP_020799936.1|DSER	CG14118|NP_648612.1|DMEL
OG0009004	LOC110178851|XP_020801773.1|DSER	CG13223|NP_610656.1|DMEL
OG0009005	LOC110182613|XP_020806333.1|DSER	Rsph1|NP_609609.1|DMEL
OG0009006	LOC110188402|XP_020813786.1|DSER	CG5180|NP_001138087.1|DMEL
OG0009007	LOC110190644|XP_020816902.1|DSER	CG13314|NP_648275.1|DMEL
OG0009008	LOC110188208|XP_020813496.1|DSER	ninaE|NP_524407.1|DMEL
OG0009009	LOC110178716|XP_020801579.1|DSER	CG12003|NP_647625.2|DMEL
OG0009010	LOC110190557|XP_020816772.1|DSER	CG7182|NP_648212.1|DMEL
OG0009011	LOC110183681|XP_020807677.1|DSER	Teh4|NP_647866.2|DMEL
OG0009012	LOC110189386|XP_020815095.1|DSER	TAF1C-like|NP_611585.1|DMEL
OG0009013	LOC110183550|XP_020807505.1|DSER	CG14442|NP_572342.1|DMEL
OG0009014	LOC110188515|XP_020813910.1|DSER	aos|NP_524107.2|DMEL
OG0009015	LOC110176733|XP_020798835.1|DSER	CG8563|NP_648116.2|DMEL
OG0009016	LOC110189073|XP_020814702.1|DSER	CG8042|NP_648165.1|DMEL
OG0009017	LOC110185609|XP_020810213.1|DSER	daw|NP_523461.1|DMEL
OG0009018	LOC110185462|XP_020809962.1|DSER	Syt7|NP_726557.3|DMEL
OG0009019	LOC110185399|XP_020809845.1|DSER	CG1674|NP_001245414.1|DMEL
OG0009020	LOC110191713|XP_020818287.1|DSER	CG34404|NP_650457.2|DMEL
OG0009021	LOC110187668|XP_020812747.1|DSER	CG9775|NP_649482.2|DMEL
OG0009022	LOC110187817|XP_020812954.1|DSER	beat-Va|NP_001189214.1|DMEL
OG0009023	LOC110177384|XP_020799744.1|DSER	CG5984|NP_651548.1|DMEL
OG0009024	LOC110188822|XP_020814369.1|DSER	AstA|NP_524489.2|DMEL
OG0009025	LOC110191272|XP_020817726.1|DSER	DNAlig3|NP_650187.2|DMEL
OG0009026	LOC110176421|XP_020798424.1|DSER	CG34290|NP_001097899.2|DMEL
OG0009027	LOC110178536|XP_020801355.1|DSER	CG15071|NP_611360.1|DMEL
OG0009028	LOC110190691|XP_020816962.1|DSER	CG3448|NP_648316.1|DMEL
OG0009029	LOC110185742|XP_020810392.1|DSER	Tsp26A|NP_001097093.1|DMEL
OG0009030	LOC110185621|XP_020810229.1|DSER	CG4577|NP_001259855.1|DMEL
OG0009031	LOC110188338|XP_020813704.1|DSER	CG1227|NP_649712.1|DMEL
OG0009032	LOC110188339|XP_020813705.1|DSER	CG10053|NP_649711.1|DMEL
OG0009033	LOC110182608|XP_020806329.1|DSER	DnaJ-H|NP_001260431.1|DMEL
OG0009034	LOC110182374|XP_020806073.1|DSER	kek3|NP_523575.1|DMEL
OG0009035	LOC110183447|XP_020807386.1|DSER	CG13123|NP_609315.1|DMEL
OG0009036	LOC110178289|XP_020801023.1|DSER	CG1688|NP_610516.1|DMEL
OG0009037	LOC110183759|XP_020807776.1|DSER, LOC110178065|XP_020800731.1|DSER	E23|NP_995622.1|DMEL
OG0009038	LOC110189019|XP_020814639.1|DSER	CG42487|NP_001163752.1|DMEL
OG0009039	LOC110191926|XP_020818586.1|DSER	CG4287|NP_650514.1|DMEL
OG0009040	LOC110190993|XP_020817367.1|DSER	CG12866|NP_001286425.1|DMEL
OG0009041	LOC110188389|XP_020813768.1|DSER	CG6040|NP_650781.2|DMEL
OG0009042	LOC110182324|XP_020806015.1|DSER	hoe2|NP_608878.1|DMEL
OG0009043	LOC110185805|XP_020810469.1|DSER	msb1l|NP_609991.1|DMEL
OG0009044	LOC110182309|XP_020805984.1|DSER	CG9121|NP_608901.1|DMEL
OG0009045	LOC110191732|XP_020818316.1|DSER	CG15186|NP_001246950.1|DMEL
OG0009046	LOC110191346|XP_020817852.1|DSER	CG14562|NP_649372.1|DMEL
OG0009047	LOC110189379|XP_020815085.1|DSER	CG17002|NP_610253.1|DMEL
OG0009048	LOC110185080|XP_020809419.1|DSER	Hacd2|NP_609655.2|DMEL
OG0009049	LOC110191739|XP_020818328.1|DSER	CG10407|NP_001303466.1|DMEL
OG0009050	LOC110186014|XP_020810709.1|DSER	CG7968|NP_609684.1|DMEL
OG0009051	LOC110179640|XP_020802913.1|DSER	plu|NP_476683.1|DMEL
OG0009052	LOC110185303|XP_020809717.1|DSER	CG2846|NP_649749.2|DMEL
OG0009053	LOC110186203|XP_020810922.1|DSER	CG5746|NP_001138106.1|DMEL
OG0009054	LOC110176575|XP_020798644.1|DSER	Tk|NP_001262493.1|DMEL
OG0009055	LOC110181425|XP_020804825.1|DSER	CG10561|NP_476608.1|DMEL
OG0009056	LOC110185607|XP_020810211.1|DSER	Atac1|NP_609088.1|DMEL
OG0009057	LOC110181870|XP_020805453.1|DSER	wac|NP_612020.2|DMEL
OG0009058	LOC110185401|XP_020809859.1|DSER	CG32017|NP_726650.2|DMEL
