Orthogroup	DSER.longest_only	DGUA.longest_only
OG0011031	LOC110176981|XP_020799152.1|DSER	LOC117592323|XP_034141893.1|DGUA
OG0011033	LOC110191556|XP_020818090.1|DSER	LOC117578721|XP_034120264.1|DGUA
OG0011034	LOC110178381|XP_020801177.1|DSER	LOC117590297|XP_034138678.1|DGUA
OG0011035	LOC110183021|XP_020806868.1|DSER	LOC117583908|XP_034128477.1|DGUA
OG0011036	LOC110176967|XP_020799133.1|DSER	LOC117582127|XP_034125600.1|DGUA
OG0011037	LOC110185782|XP_020810444.1|DSER	LOC117582337|XP_034125880.1|DGUA
OG0011038	LOC110183152|XP_020807001.1|DSER	LOC117582067|XP_034125514.1|DGUA
OG0011039	LOC110183189|XP_020807046.1|DSER	LOC117582669|XP_034126492.1|DGUA
OG0011040	LOC110180478|XP_020803820.1|DSER, LOC110184016|XP_020808041.1|DSER	LOC117581976|XP_034125353.1|DGUA
OG0011041	LOC110187475|XP_020812521.1|DSER	LOC117582296|XP_034125825.1|DGUA
OG0011043	LOC110185575|XP_020810161.1|DSER	LOC117584127|XP_034128770.1|DGUA
OG0011045	LOC110179759|XP_020803035.1|DSER	LOC117590438|XP_034138949.1|DGUA
OG0011047	LOC110187135|XP_020812208.1|DSER	LOC117581047|XP_034123773.1|DGUA
OG0011048	LOC110184170|XP_020808238.1|DSER	LOC117585008|XP_034130138.1|DGUA
OG0011050	LOC110181816|XP_020805367.1|DSER	LOC117581645|XP_034124910.1|DGUA
OG0011052	LOC110181236|XP_020804599.1|DSER, LOC110180400|XP_020803714.1|DSER	LOC117579696|XP_034121577.1|DGUA
OG0011053	LOC110183552|XP_020807511.1|DSER	LOC117589301|XP_034136985.1|DGUA
OG0011054	LOC110178722|XP_020801586.1|DSER	LOC117589277|XP_034136958.1|DGUA
OG0011055	LOC110190336|XP_020816392.1|DSER	LOC117580232|XP_034122545.1|DGUA, LOC117581151|XP_034123974.1|DGUA
OG0011056	LOC110181182|XP_020804519.1|DSER	LOC117582040|XP_034125473.1|DGUA
OG0011057	LOC110177816|XP_020800364.1|DSER	LOC117592624|XP_034142450.1|DGUA
OG0011058	LOC110183037|XP_020806883.1|DSER	LOC117583920|XP_034128490.1|DGUA
OG0011059	LOC110189755|XP_020815625.1|DSER	LOC117591433|XP_034140590.1|DGUA
OG0011061	LOC110176552|XP_020798601.1|DSER	LOC117583690|XP_034128058.1|DGUA
OG0011062	LOC110190315|XP_020816362.1|DSER	LOC117589094|XP_034136622.1|DGUA
OG0011063	LOC110185730|XP_020810374.1|DSER	LOC117583887|XP_034128433.1|DGUA
OG0011078	LOC110183578|XP_020807549.1|DSER	LOC117588867|XP_034136264.1|DGUA
OG0011079	LOC110186456|XP_020811303.1|DSER	LOC117589571|XP_034137513.1|DGUA
OG0011080	LOC110188076|XP_020813286.1|DSER	LOC117589816|XP_034137938.1|DGUA
OG0011081	LOC110187446|XP_020812493.1|DSER	LOC117584601|XP_034129498.1|DGUA
OG0011082	LOC110177742|XP_020800258.1|DSER	LOC117578674|XP_034120192.1|DGUA
OG0011086	LOC110179589|XP_020802848.1|DSER	LOC117581102|XP_034123884.1|DGUA
OG0011087	LOC110180347|XP_020803668.1|DSER	LOC117591180|XP_034140197.1|DGUA
OG0011088	LOC110181743|XP_020805261.1|DSER	LOC117588718|XP_034136063.1|DGUA
OG0011089	LOC110185482|XP_020810015.1|DSER	LOC117590645|XP_034139378.1|DGUA
OG0011090	LOC110180264|XP_020803578.1|DSER	LOC117592185|XP_034141678.1|DGUA
OG0011095	LOC110181412|XP_020804809.1|DSER	LOC117588038|XP_034134975.1|DGUA, LOC117588039|XP_034134977.1|DGUA
OG0011096	LOC110178927|XP_020801876.1|DSER	LOC117579940|XP_034121986.1|DGUA
OG0011099	LOC110190141|XP_020816128.1|DSER	LOC117579351|XP_034121068.1|DGUA
OG0011100	LOC110190142|XP_020816129.1|DSER	LOC117580053|XP_034122181.1|DGUA
OG0011101	LOC110190350|XP_020816413.1|DSER	LOC117579870|XP_034121882.1|DGUA
OG0011103	LOC110185325|XP_020809755.1|DSER	LOC117579451|XP_034121230.1|DGUA
OG0011105	LOC110184075|XP_020808119.1|DSER	LOC117592271|XP_034141822.1|DGUA
OG0011106	LOC110191191|XP_020817622.1|DSER	LOC117583877|XP_034128424.1|DGUA
OG0011110	LOC110177126|XP_020799353.1|DSER	LOC117586544|XP_034132596.1|DGUA
OG0011113	LOC110186685|XP_020811612.1|DSER	LOC117583541|XP_034127788.1|DGUA
OG0011114	LOC110187928|XP_020813098.1|DSER	LOC117590129|XP_034138393.1|DGUA
OG0011115	LOC110188007|XP_020813189.1|DSER	LOC117583089|XP_034127158.1|DGUA
OG0011116	LOC110184943|XP_020809253.1|DSER	LOC117583482|XP_034127682.1|DGUA
OG0011117	LOC110185440|XP_020809926.1|DSER	LOC117589693|XP_034137744.1|DGUA
OG0011118	LOC110185983|XP_020810669.1|DSER	LOC117589882|XP_034138043.1|DGUA
OG0011119	LOC110188256|XP_020813601.1|DSER	LOC117586344|XP_034132250.1|DGUA
OG0011121	LOC110176655|XP_020798748.1|DSER	LOC117586045|XP_034131780.1|DGUA
OG0011122	LOC110187824|XP_020812960.1|DSER	LOC117589480|XP_034137332.1|DGUA
OG0011123	LOC110191893|XP_020818537.1|DSER	LOC117582767|XP_034126622.1|DGUA
OG0011125	LOC110191834|XP_020818458.1|DSER	LOC117585905|XP_034131553.1|DGUA
OG0011126	LOC110187984|XP_020813164.1|DSER	LOC117583165|XP_034127251.1|DGUA, LOC117591673|XP_034140887.1|DGUA, LOC117583169|XP_034127256.1|DGUA
OG0011128	LOC110180072|XP_020803355.1|DSER	LOC117592648|XP_034142483.1|DGUA
OG0011129	LOC110179630|XP_020802904.1|DSER	LOC117590620|XP_034139318.1|DGUA
OG0011130	LOC110177806|XP_020800354.1|DSER, LOC110177710|XP_020800209.1|DSER	LOC117587862|XP_034134722.1|DGUA
OG0011131	LOC110178760|XP_020801658.1|DSER	LOC117591891|XP_034141166.1|DGUA
OG0011133	LOC110179925|XP_020803181.1|DSER, LOC110183996|XP_020808012.1|DSER	LOC117584542|XP_034129384.1|DGUA
OG0011134	LOC110178440|XP_020801232.1|DSER, LOC110182290|XP_020805968.1|DSER	LOC117581730|XP_034125001.1|DGUA
OG0011135	LOC110183099|XP_020806950.1|DSER	LOC117582149|XP_034125624.1|DGUA
OG0011136	LOC110183093|XP_020806945.1|DSER	LOC117582167|XP_034125658.1|DGUA
OG0011137	LOC110185586|XP_020810177.1|DSER	LOC117584461|XP_034129269.1|DGUA
OG0011138	LOC110185873|XP_020810544.1|DSER	LOC117584469|XP_034129281.1|DGUA
OG0011140	LOC110184653|XP_020808912.1|DSER	LOC117588649|XP_034135972.1|DGUA
OG0011145	LOC110187197|XP_020812256.1|DSER, LOC110182171|XP_020805831.1|DSER, LOC110187199|XP_020812258.1|DSER	LOC117584268|XP_034128971.1|DGUA
OG0011146	LOC110187219|XP_020812279.1|DSER, LOC110182169|XP_020805829.1|DSER, LOC110187198|XP_020812257.1|DSER	LOC117584267|XP_034128970.1|DGUA
OG0011148	LOC110180653|XP_020804006.1|DSER	LOC117581485|XP_034124619.1|DGUA
OG0011149	LOC110181884|XP_020805472.1|DSER	LOC117580935|XP_034123607.1|DGUA
OG0011150	LOC110188806|XP_020814340.1|DSER	LOC117587158|XP_034133555.1|DGUA
OG0011151	LOC110177567|XP_020799998.1|DSER	LOC117579232|XP_034120904.1|DGUA
OG0011152	LOC110177489|XP_020799900.1|DSER	LOC117579074|XP_034120671.1|DGUA
OG0011154	LOC110184698|XP_020808969.1|DSER	LOC117587364|XP_034133898.1|DGUA
OG0011155	LOC110183774|XP_020807790.1|DSER	LOC117587672|XP_034134455.1|DGUA
OG0011156	LOC110177871|XP_020800486.1|DSER	LOC117587552|XP_034134249.1|DGUA
OG0011157	LOC110186084|XP_020810781.1|DSER	LOC117587777|XP_034134610.1|DGUA
OG0011158	LOC110186041|XP_020810739.1|DSER	LOC117587996|XP_034134901.1|DGUA
OG0011159	LOC110185064|XP_020809399.1|DSER	LOC117587539|XP_034134235.1|DGUA
OG0011160	LOC110183460|XP_020807399.1|DSER	LOC117584373|XP_034129104.1|DGUA
OG0011162	LOC110183113|XP_020806961.1|DSER	LOC117587895|XP_034134763.1|DGUA
OG0011174	LOC110178692|XP_020801554.1|DSER	LOC117590063|XP_034138276.1|DGUA
OG0011185	LOC110187735|XP_020812850.1|DSER	LOC117590104|XP_034138342.1|DGUA
OG0011187	LOC110181574|XP_020805025.1|DSER	LOC117581328|XP_034124333.1|DGUA
OG0011191	LOC110187192|XP_020812251.1|DSER	LOC117585605|XP_034131043.1|DGUA
OG0011193	LOC110191405|XP_020817922.1|DSER	LOC117585856|XP_034131497.1|DGUA
OG0011195	LOC110184587|XP_020808832.1|DSER	LOC117591397|XP_034140533.1|DGUA
OG0011197	LOC110182219|XP_020805904.1|DSER	LOC117580842|XP_034123474.1|DGUA
OG0011201	LOC110185670|XP_020810290.1|DSER	LOC117588078|XP_034135034.1|DGUA
OG0011206	LOC110182807|XP_020806604.1|DSER	LOC117579707|XP_034121591.1|DGUA
OG0011207	LOC110190094|XP_020816059.1|DSER	LOC117579658|XP_034121531.1|DGUA
OG0011213	LOC110188929|XP_020814513.1|DSER	LOC117583131|XP_034127216.1|DGUA
OG0011214	LOC110180426|XP_020803759.1|DSER	LOC117590296|XP_034138713.1|DGUA
OG0011215	LOC110189571|XP_020815361.1|DSER	LOC117583363|XP_034127536.1|DGUA
OG0011217	LOC110185427|XP_020809900.1|DSER	LOC117590657|XP_034139399.1|DGUA
OG0011220	LOC110177293|XP_020799614.1|DSER	LOC117586077|XP_034131823.1|DGUA
OG0011221	LOC110186418|XP_020811253.1|DSER	LOC117585338|XP_034130668.1|DGUA
OG0011222	LOC110176477|XP_020798497.1|DSER	LOC117585050|XP_034130199.1|DGUA
OG0011223	LOC110187969|XP_020813148.1|DSER	LOC117589818|XP_034137941.1|DGUA
OG0011224	LOC110188745|XP_020814246.1|DSER	LOC117586299|XP_034132146.1|DGUA
OG0011225	LOC110177271|XP_020799583.1|DSER	LOC117585731|XP_034131266.1|DGUA
OG0011226	LOC110191345|XP_020817851.1|DSER	LOC117589847|XP_034137995.1|DGUA
OG0011227	LOC110190979|XP_020817346.1|DSER	LOC117582990|XP_034127029.1|DGUA
OG0011228	LOC110187978|XP_020813157.1|DSER	LOC117583319|XP_034127469.1|DGUA
OG0011229	LOC110187804|XP_020812938.1|DSER	LOC117589950|XP_034138137.1|DGUA
OG0011232	LOC110191286|XP_020817752.1|DSER	LOC117583845|XP_034128354.1|DGUA
OG0011237	LOC110178235|XP_020800945.1|DSER	LOC117582033|XP_034125462.1|DGUA
OG0011238	LOC110189639|XP_020815444.1|DSER	LOC117578709|XP_034120250.1|DGUA
OG0011239	LOC110190801|XP_020817144.1|DSER, LOC110187178|XP_020812238.1|DSER	LOC117584682|XP_034129642.1|DGUA
OG0011240	LOC110191691|XP_020818266.1|DSER	LOC117582395|XP_034125973.1|DGUA
OG0011241	LOC110191693|XP_020818267.1|DSER	LOC117591337|XP_034140456.1|DGUA
OG0011243	LOC110180061|XP_020803342.1|DSER	LOC117581552|XP_034124773.1|DGUA
OG0011244	LOC110189000|XP_020814611.1|DSER	LOC117581364|XP_034124388.1|DGUA
OG0011245	LOC110182990|XP_020806841.1|DSER	LOC117592492|XP_034142228.1|DGUA
OG0011246	LOC110182537|XP_020806248.1|DSER	LOC117581589|XP_034124835.1|DGUA
OG0011247	LOC110191528|XP_020818056.1|DSER	LOC117584650|XP_034129568.1|DGUA
OG0011248	LOC110191529|XP_020818058.1|DSER	LOC117592553|XP_034142318.1|DGUA
OG0011249	LOC110191531|XP_020818061.1|DSER	LOC117587450|XP_034134062.1|DGUA
OG0011250	LOC110183018|XP_020806865.1|DSER	LOC117584713|XP_034129649.1|DGUA
OG0011251	LOC110185612|XP_020810218.1|DSER	LOC117588023|XP_034134954.1|DGUA
OG0011253	LOC110184003|XP_020808020.1|DSER	LOC117590839|XP_034139723.1|DGUA
OG0011254	LOC110183783|XP_020807798.1|DSER	LOC117587747|XP_034134561.1|DGUA
OG0011256	LOC110176113|XP_020798008.1|DSER	LOC117588700|XP_034136040.1|DGUA
OG0011258	LOC110182547|XP_020806253.1|DSER	LOC117590434|XP_034138944.1|DGUA
OG0011259	LOC110182546|XP_020806252.1|DSER	LOC117590295|XP_034138674.1|DGUA
OG0011260	LOC110175935|XP_020797774.1|DSER	LOC117580871|XP_034123512.1|DGUA
OG0011264	LOC110187134|XP_020812207.1|DSER	LOC117581044|XP_034123769.1|DGUA
OG0011265	LOC110190614|XP_020816869.1|DSER	LOC117589390|XP_034137197.1|DGUA
OG0011266	LOC110181247|XP_020804610.1|DSER	LOC117579484|XP_034121272.1|DGUA
OG0011267	LOC110179015|XP_020802016.1|DSER	LOC117587463|XP_034134078.1|DGUA
OG0011268	LOC110188862|XP_020814429.1|DSER, LOC110188865|XP_020814434.1|DSER	LOC117587079|XP_034133437.1|DGUA
OG0011269	LOC110190742|XP_020817024.1|DSER	LOC117588961|XP_034136439.1|DGUA
OG0011270	LOC110190741|XP_020817022.1|DSER	LOC117589279|XP_034136960.1|DGUA
OG0011271	LOC110179695|XP_020802965.1|DSER	LOC117580014|XP_034122112.1|DGUA
OG0011272	LOC110179987|XP_020803236.1|DSER	LOC117587321|XP_034133843.1|DGUA
OG0011273	LOC110184680|XP_020808952.1|DSER	LOC117580181|XP_034122431.1|DGUA
OG0011274	LOC110176291|XP_020798271.1|DSER	LOC117579653|XP_034121528.1|DGUA
OG0011275	LOC110190378|XP_020816467.1|DSER	LOC117580513|XP_034122996.1|DGUA
OG0011276	LOC110177470|XP_020799870.1|DSER	LOC117580566|XP_034123058.1|DGUA
OG0011279	LOC110183289|XP_020807179.1|DSER	LOC117584034|XP_034128662.1|DGUA
OG0011281	LOC110189638|XP_020815442.1|DSER	LOC117585539|XP_034130951.1|DGUA
OG0011282	LOC110181887|XP_020805475.1|DSER	LOC117590711|XP_034139502.1|DGUA
OG0011313	LOC110186082|XP_020810778.1|DSER	LOC117591544|XP_034140732.1|DGUA
OG0011331	LOC110182712|XP_020806470.1|DSER	LOC117582426|XP_034126022.1|DGUA
OG0011338	LOC110188631|XP_020814065.1|DSER	LOC117586232|XP_034132059.1|DGUA
OG0011339	LOC110188206|XP_020813493.1|DSER	LOC117589643|XP_034137659.1|DGUA
OG0011342	LOC110189602|XP_020815398.1|DSER	LOC117585401|XP_034130760.1|DGUA
OG0011344	LOC110187902|XP_020813060.1|DSER	LOC117582981|XP_034126994.1|DGUA
OG0011346	LOC110191239|XP_020817676.1|DSER	LOC117585857|XP_034131499.1|DGUA
OG0011347	LOC110186985|XP_020811999.1|DSER	LOC117590166|XP_034138452.1|DGUA
OG0011348	LOC110186549|XP_020811412.1|DSER	LOC117583500|XP_034127732.1|DGUA
OG0011349	LOC110191848|XP_020818483.1|DSER	LOC117586113|XP_034131866.1|DGUA
OG0011351	LOC110188061|XP_020813270.1|DSER	LOC117583172|XP_034127260.1|DGUA
OG0011352	LOC110176584|XP_020798658.1|DSER	LOC117583129|XP_034127211.1|DGUA
OG0011353	LOC110188558|XP_020813976.1|DSER	LOC117583462|XP_034127658.1|DGUA
OG0011354	LOC110186291|XP_020811064.1|DSER	LOC117582979|XP_034126993.1|DGUA
OG0011355	LOC110184083|XP_020808128.1|DSER	LOC117581323|XP_034124325.1|DGUA
OG0011358	LOC110178314|XP_020801079.1|DSER	LOC117592234|XP_034141760.1|DGUA
OG0011359	LOC110181679|XP_020805180.1|DSER	LOC117578546|XP_034120009.1|DGUA
OG0011360	LOC110181196|XP_020804538.1|DSER	LOC117591949|XP_034141254.1|DGUA
OG0011363	LOC110181638|XP_020805108.1|DSER	LOC117592031|XP_034141380.1|DGUA
OG0011364	LOC110189616|XP_020815413.1|DSER	LOC117584667|XP_034129590.1|DGUA
OG0011366	LOC110178371|XP_020801167.1|DSER	LOC117592186|XP_034141679.1|DGUA
OG0011367	LOC110191598|XP_020818143.1|DSER	LOC117592400|XP_034142009.1|DGUA
OG0011368	LOC110189529|XP_020815318.1|DSER	LOC117578668|XP_034120186.1|DGUA
OG0011369	LOC110185646|XP_020810263.1|DSER	LOC117584869|XP_034129910.1|DGUA
OG0011371	LOC110183845|XP_020807855.1|DSER	LOC117588122|XP_034135090.1|DGUA
OG0011372	LOC110185875|XP_020810546.1|DSER	LOC117591537|XP_034140722.1|DGUA
OG0011373	LOC110185829|XP_020810494.1|DSER	LOC117584411|XP_034129166.1|DGUA
OG0011374	LOC110184408|XP_020808598.1|DSER	LOC117588508|XP_034135720.1|DGUA
OG0011375	LOC110176099|XP_020797997.1|DSER	LOC117578491|XP_034119915.1|DGUA
OG0011376	LOC110179760|XP_020803036.1|DSER	LOC117588467|XP_034135649.1|DGUA
OG0011378	LOC110179395|XP_020802579.1|DSER	LOC117581177|XP_034124012.1|DGUA
OG0011379	LOC110181668|XP_020805151.1|DSER	LOC117588734|XP_034136101.1|DGUA
OG0011380	LOC110184599|XP_020808849.1|DSER	LOC117580886|XP_034123529.1|DGUA
OG0011381	LOC110178504|XP_020801313.1|DSER	LOC117580959|XP_034123635.1|DGUA
OG0011382	LOC110185513|XP_020810067.1|DSER	LOC117581417|XP_034124462.1|DGUA
OG0011385	LOC110182373|XP_020806072.1|DSER	LOC117584179|XP_034128836.1|DGUA
OG0011387	LOC110181726|XP_020805243.1|DSER	LOC117590928|XP_034139856.1|DGUA
OG0011388	LOC110190090|XP_020816055.1|DSER	LOC117579689|XP_034121569.1|DGUA
OG0011389	LOC110185146|XP_020809507.1|DSER	LOC117579471|XP_034121251.1|DGUA
OG0011390	LOC110176279|XP_020798254.1|DSER	LOC117579514|XP_034121311.1|DGUA
OG0011391	LOC110185291|XP_020809699.1|DSER	LOC117579844|XP_034121832.1|DGUA
OG0011392	LOC110190461|XP_020816621.1|DSER	LOC117588972|XP_034136450.1|DGUA
OG0011393	LOC110190966|XP_020817316.1|DSER	LOC117579133|XP_034120765.1|DGUA
OG0011394	LOC110177571|XP_020800006.1|DSER	LOC117589082|XP_034136609.1|DGUA
OG0011395	LOC110185191|XP_020809573.1|DSER	LOC117586946|XP_034133206.1|DGUA
OG0011396	LOC110183688|XP_020807687.1|DSER	LOC117579401|XP_034121172.1|DGUA
OG0011397	LOC110177496|XP_020799908.1|DSER	LOC117579790|XP_034121742.1|DGUA
OG0011398	LOC110176290|XP_020798270.1|DSER	LOC117579654|XP_034121529.1|DGUA
OG0011400	LOC110189924|XP_020815860.1|DSER	LOC117580072|XP_034122207.1|DGUA
OG0011401	LOC110178918|XP_020801859.1|DSER	LOC117580474|XP_034122947.1|DGUA
OG0011403	LOC110185081|XP_020809420.1|DSER	LOC117587929|XP_034134806.1|DGUA
OG0011404	LOC110185111|XP_020809464.1|DSER	LOC117591064|XP_034140057.1|DGUA
OG0011405	LOC110185065|XP_020809400.1|DSER	LOC117591083|XP_034140075.1|DGUA
OG0011407	LOC110187267|XP_020812314.1|DSER	LOC117581800|XP_034125131.1|DGUA
OG0011408	LOC110187279|XP_020812326.1|DSER	LOC117581798|XP_034125130.1|DGUA
OG0011410	LOC110183801|XP_020807813.1|DSER	LOC117581997|XP_034125384.1|DGUA
OG0011411	LOC110183143|XP_020806993.1|DSER	LOC117581681|XP_034124948.1|DGUA
OG0011413	LOC110181112|XP_020804442.1|DSER	LOC117591991|XP_034141326.1|DGUA
OG0011414	LOC110180123|XP_020803427.1|DSER	LOC117583886|XP_034128435.1|DGUA
OG0011415	LOC110189990|XP_020815947.1|DSER, LOC110189991|XP_020815948.1|DSER	LOC117579842|XP_034121830.1|DGUA
OG0011416	LOC110187467|XP_020812513.1|DSER	LOC117582208|XP_034125707.1|DGUA
OG0011419	LOC110181717|XP_020805228.1|DSER	LOC117588651|XP_034135973.1|DGUA
OG0011446	LOC110188205|XP_020813492.1|DSER	LOC117589638|XP_034137652.1|DGUA
OG0011456	LOC110187479|XP_020812524.1|DSER	LOC117582295|XP_034125824.1|DGUA
OG0011458	LOC110184774|XP_020809068.1|DSER	LOC117579360|XP_034121086.1|DGUA
OG0011466	LOC110190981|XP_020817348.1|DSER	LOC117582808|XP_034126732.1|DGUA
OG0011468	LOC110186904|XP_020811882.1|DSER	LOC117591225|XP_034140290.1|DGUA
OG0011469	LOC110177372|XP_020799729.1|DSER	LOC117582924|XP_034126913.1|DGUA
OG0011472	LOC110184047|XP_020808081.1|DSER	LOC117592270|XP_034141821.1|DGUA
OG0011475	LOC110177992|XP_020800649.1|DSER	LOC117589211|XP_034136889.1|DGUA
OG0011479	LOC110182989|XP_020806840.1|DSER	LOC117592493|XP_034142229.1|DGUA
OG0011480	LOC110185183|XP_020809599.1|DSER	LOC117592530|XP_034142280.1|DGUA
OG0011482	LOC110187315|XP_020812363.1|DSER	LOC117582579|XP_034126315.1|DGUA
OG0011485	LOC110186072|XP_020810766.1|DSER	LOC117590901|XP_034139824.1|DGUA
OG0011486	LOC110185831|XP_020810496.1|DSER	LOC117584413|XP_034129168.1|DGUA
OG0011487	LOC110184327|XP_020808482.1|DSER	LOC117581356|XP_034124379.1|DGUA
OG0011488	LOC110184360|XP_020808512.1|DSER	LOC117580900|XP_034123551.1|DGUA
OG0011489	LOC110191971|XP_020818647.1|DSER	LOC117580796|XP_034123383.1|DGUA
OG0011492	LOC110182470|XP_020806169.1|DSER	LOC117581179|XP_034124015.1|DGUA
OG0011493	LOC110178037|XP_020800713.1|DSER	LOC117581273|XP_034124175.1|DGUA
OG0011496	LOC110190185|XP_020816192.1|DSER	LOC117579571|XP_034121389.1|DGUA
OG0011497	LOC110188961|XP_020814568.1|DSER	LOC117580099|XP_034122251.1|DGUA
OG0011500	LOC110191055|XP_020817443.1|DSER	LOC117579715|XP_034121600.1|DGUA
OG0011501	LOC110181181|XP_020804518.1|DSER	LOC117582039|XP_034125472.1|DGUA
OG0011502	LOC110183197|XP_020807062.1|DSER	LOC117588112|XP_034135076.1|DGUA
OG0011505	LOC110188018|XP_020813202.1|DSER	LOC117589565|XP_034137505.1|DGUA
OG0011506	LOC110179411|XP_020802598.1|DSER	LOC117587206|XP_034133646.1|DGUA
OG0011509	LOC110180310|XP_020803628.1|DSER	LOC117592085|XP_034141489.1|DGUA
OG0011510	LOC110185152|XP_020809513.1|DSER	LOC117579786|XP_034121736.1|DGUA
OG0011511	LOC110190723|XP_020817004.1|DSER	LOC117580515|XP_034122999.1|DGUA
OG0011538	LOC110190794|XP_020817095.1|DSER	LOC117579592|XP_034121415.1|DGUA
OG0011539	LOC110177477|XP_020799878.1|DSER	LOC117587148|XP_034133546.1|DGUA
OG0011543	LOC110176807|XP_020798904.1|DSER	LOC117582473|XP_034126107.1|DGUA
OG0011546	LOC110179031|XP_020802043.1|DSER	LOC117587465|XP_034134081.1|DGUA
OG0011547	LOC110178890|XP_020801823.1|DSER	LOC117587461|XP_034134076.1|DGUA
OG0011555	LOC110191831|XP_020818456.1|DSER	LOC117585892|XP_034131539.1|DGUA
OG0011557	LOC110187968|XP_020813147.1|DSER	LOC117586156|XP_034131946.1|DGUA
OG0011560	LOC110177425|XP_020799806.1|DSER	LOC117590081|XP_034138316.1|DGUA
OG0011561	LOC110180248|XP_020803564.1|DSER	LOC117590022|XP_034138210.1|DGUA
OG0011562	LOC110188154|XP_020813404.1|DSER	LOC117592586|XP_034142364.1|DGUA
OG0011564	LOC110181729|XP_020805251.1|DSER	LOC117588271|XP_034135321.1|DGUA
OG0011566	LOC110191672|XP_020818242.1|DSER	LOC117592133|XP_034141570.1|DGUA
OG0011569	LOC110191524|XP_020818052.1|DSER	LOC117579838|XP_034121829.1|DGUA
OG0011573	LOC110187483|XP_020812529.1|DSER	LOC117582101|XP_034125556.1|DGUA
OG0011577	LOC110185533|XP_020810099.1|DSER	LOC117590560|XP_034139192.1|DGUA
OG0011578	LOC110181971|XP_020805581.1|DSER	LOC117580845|XP_034123482.1|DGUA
OG0011581	LOC110178821|XP_020801748.1|DSER	LOC117587397|XP_034133943.1|DGUA
OG0011586	LOC110190746|XP_020817028.1|DSER	LOC117589281|XP_034136962.1|DGUA
OG0011593	LOC110189402|XP_020815115.1|DSER	LOC117578698|XP_034120234.1|DGUA
OG0011595	LOC110186587|XP_020811467.1|DSER	LOC117589896|XP_034138058.1|DGUA
OG0011596	LOC110176615|XP_020798700.1|DSER	LOC117586419|XP_034132348.1|DGUA
OG0011610	LOC110188791|XP_020814305.1|DSER	LOC117587584|XP_034134315.1|DGUA
OG0011611	LOC110187773|XP_020812896.1|DSER	LOC117582788|XP_034126661.1|DGUA
OG0011623	LOC110178275|XP_020801003.1|DSER	LOC117580356|XP_034122770.1|DGUA
OG0011624	LOC110189624|XP_020815424.1|DSER	LOC117591930|XP_034141227.1|DGUA
OG0011632	LOC110181393|XP_020804787.1|DSER	LOC117581608|XP_034124861.1|DGUA
OG0011635	LOC110178571|XP_020801403.1|DSER	LOC117587006|XP_034133307.1|DGUA
OG0011637	LOC110179302|XP_020802446.1|DSER	LOC117578507|XP_034119936.1|DGUA
OG0011640	LOC110177448|XP_020799841.1|DSER	LOC117582925|XP_034126914.1|DGUA
OG0011641	LOC110188698|XP_020814162.1|DSER	LOC117586166|XP_034131958.1|DGUA
OG0011643	LOC110178609|XP_020801456.1|DSER	LOC117592237|XP_034141763.1|DGUA
OG0011654	LOC110184151|XP_020808219.1|DSER	LOC117580960|XP_034123638.1|DGUA
OG0011655	LOC110178573|XP_020801405.1|DSER	LOC117587505|XP_034134168.1|DGUA
OG0011656	LOC110183624|XP_020807600.1|DSER	LOC117589289|XP_034136970.1|DGUA
OG0011669	LOC110177089|XP_020799276.1|DSER	LOC117591156|XP_034140170.1|DGUA
OG0011671	LOC110184087|XP_020808131.1|DSER	LOC117585500|XP_034130893.1|DGUA
OG0011672	LOC110185497|XP_020810051.1|DSER	LOC117591921|XP_034141208.1|DGUA
OG0011678	LOC110177339|XP_020799684.1|DSER	LOC117585646|XP_034131125.1|DGUA
OG0011681	LOC110187994|XP_020813175.1|DSER	LOC117586394|XP_034132316.1|DGUA
OG0011718	LOC110177147|XP_020799384.1|DSER	LOC117586177|XP_034131980.1|DGUA
OG0011737	LOC110184094|XP_020808138.1|DSER	LOC117584434|XP_034129227.1|DGUA
OG0011747	LOC110179765|XP_020803041.1|DSER	LOC117584173|XP_034128830.1|DGUA
OG0011763	LOC110187530|XP_020812585.1|DSER, LOC110180490|XP_020803831.1|DSER	LOC117582184|XP_034125679.1|DGUA
OG0011774	LOC110191989|XP_020797744.1|DSER	LOC117587192|XP_034133621.1|DGUA
OG0011779	LOC110176273|XP_020798249.1|DSER	LOC117579934|XP_034121980.1|DGUA
OG0011783	LOC110176556|XP_020798605.1|DSER	LOC117585276|XP_034130590.1|DGUA
OG0011820	LOC110191932|XP_020818608.1|DSER	LOC117586458|XP_034132399.1|DGUA
OG0011832	LOC110190950|XP_020817289.1|DSER	LOC117582965|XP_034126972.1|DGUA
OG0011851	LOC110177975|XP_020800627.1|DSER	LOC117584288|XP_034129002.1|DGUA
OG0011873	LOC110184331|XP_020808485.1|DSER	LOC117580934|XP_034123606.1|DGUA
OG0011907	LOC110185744|XP_020810402.1|DSER	LOC117579700|XP_034121582.1|DGUA
OG0011988	LOC110181263|XP_020804629.1|DSER	LOC117580149|XP_034122350.1|DGUA
OG0011989	LOC110181396|XP_020804793.1|DSER	LOC117591005|XP_034139983.1|DGUA
OG0011990	LOC110191843|XP_020818470.1|DSER	LOC117585052|XP_034130201.1|DGUA
