Orthogroup	DSER.longest_only	DSUZ.longest_only
OG0010794	LOC110189977|XP_020815925.1|DSER	LOC108005805|XP_016924623.1|DSUZ
OG0010795	LOC110190431|XP_020816572.1|DSER	LOC108013234|XP_016934456.1|DSUZ
OG0010798	LOC110183644|XP_020807625.1|DSER	LOC108013540|XP_016934928.1|DSUZ
OG0010799	LOC110190116|XP_020816093.1|DSER	LOC108006148|XP_036670888.1|DSUZ
OG0010800	LOC110178588|XP_020801426.1|DSER	LOC108014099|XP_016935612.2|DSUZ
OG0010801	LOC110186093|XP_020810794.1|DSER	LOC108020274|XP_016943892.1|DSUZ
OG0010802	LOC110179179|XP_020802241.1|DSER	LOC108010977|XP_016931487.1|DSUZ
OG0010803	LOC110181313|XP_020804692.1|DSER	LOC108021205|XP_016945290.1|DSUZ
OG0010804	LOC110183433|XP_020807373.1|DSER	LOC108021681|XP_016945987.1|DSUZ
OG0010805	LOC110183907|XP_020807912.1|DSER	LOC108014290|XP_016935842.1|DSUZ
OG0010806	LOC110183156|XP_020807007.1|DSER	LOC108021049|XP_016945044.1|DSUZ
OG0010807	LOC110186048|XP_020810749.1|DSER	LOC108020253|XP_016943870.1|DSUZ
OG0010808	LOC110184440|XP_020808638.1|DSER	LOC108018849|XP_016941926.1|DSUZ
OG0010809	LOC110176474|XP_020798492.1|DSER	LOC108014796|XP_036673580.1|DSUZ, LOC108014815|XP_016936502.2|DSUZ
OG0010810	LOC110186817|XP_020811763.1|DSER	LOC108009778|XP_016929903.1|DSUZ
OG0010820	LOC110190509|XP_020816689.1|DSER	LOC108012418|XP_016933267.1|DSUZ
OG0010823	LOC110181405|XP_020804800.1|DSER	LOC108016911|XP_016939323.1|DSUZ
OG0010824	LOC110190527|XP_020816732.1|DSER	LOC108011417|XP_036670406.1|DSUZ
OG0010825	LOC110189518|XP_020815302.1|DSER	LOC108019774|XP_016943237.1|DSUZ
OG0010827	LOC110186547|XP_020811410.1|DSER, LOC110186548|XP_020811411.1|DSER	LOC108006987|XP_016926083.1|DSUZ
OG0010830	LOC110183281|XP_020807171.1|DSER	LOC108009568|XP_016929523.1|DSUZ
OG0010831	LOC110185707|XP_020810337.1|DSER	LOC118877247|XP_036670715.1|DSUZ
OG0010832	LOC110191354|XP_020817864.1|DSER	LOC108009914|XP_016930127.1|DSUZ
OG0010833	LOC110181099|XP_020804427.1|DSER	LOC108009655|XP_016929663.1|DSUZ
OG0010834	LOC110181482|XP_020804894.1|DSER	LOC108005461|XP_016924246.1|DSUZ
OG0010835	LOC110184148|XP_020808216.1|DSER	LOC108005154|XP_036675812.1|DSUZ
OG0010836	LOC110184500|XP_020808721.1|DSER	LOC108012631|XP_016933541.1|DSUZ
OG0010837	LOC110176695|XP_020798790.1|DSER	LOC108012672|XP_016933587.1|DSUZ
OG0010839	LOC110178577|XP_020801414.1|DSER	LOC108006218|XP_016925144.1|DSUZ
OG0010840	LOC110178554|XP_020801383.1|DSER	LOC108006220|XP_016925146.2|DSUZ
OG0010843	LOC110179332|XP_020802484.1|DSER	LOC108008484|XP_016927832.1|DSUZ
OG0010844	LOC110188630|XP_020814062.1|DSER	LOC108020502|XP_016944320.1|DSUZ, LOC118877632|XP_036673025.1|DSUZ
OG0010847	LOC110181479|XP_020804891.1|DSER	LOC108004676|XP_016923151.1|DSUZ
OG0010849	LOC110181784|XP_020805322.1|DSER	LOC108016664|XP_036676508.1|DSUZ
OG0010850	LOC110179567|XP_020802810.1|DSER	LOC108005219|XP_016923898.1|DSUZ
OG0010851	LOC110176077|XP_020797958.1|DSER	LOC108015036|XP_016936756.1|DSUZ
OG0010852	LOC110179109|XP_020802158.1|DSER	LOC108009889|XP_016930096.1|DSUZ
OG0010853	LOC110180140|XP_020803445.1|DSER	LOC108016687|XP_016938899.1|DSUZ
OG0010854	LOC110179602|XP_020802859.1|DSER	LOC108006520|XP_036676588.1|DSUZ
OG0010855	LOC110179755|XP_020803031.1|DSER	LOC118878162|XP_036675730.1|DSUZ
OG0010856	LOC110179050|XP_020802068.1|DSER	LOC108015081|XP_016936809.1|DSUZ
OG0010857	LOC110182506|XP_020806216.1|DSER	LOC108016532|XP_016938694.2|DSUZ
OG0010859	LOC110185729|XP_020810373.1|DSER	LOC108018689|XP_016941754.2|DSUZ
OG0010860	LOC110185737|XP_020810387.1|DSER	LOC108004998|XP_016923609.1|DSUZ
OG0010861	LOC110185734|XP_020810383.1|DSER	LOC108019073|XP_016942215.1|DSUZ
OG0010863	LOC110183195|XP_020807061.1|DSER	LOC108006643|XP_016925673.1|DSUZ
OG0010864	LOC110184854|XP_020809154.1|DSER	LOC108013562|XP_016934972.1|DSUZ
OG0010865	LOC110183142|XP_020806992.1|DSER	LOC108011242|XP_016931838.1|DSUZ
OG0010866	LOC110186944|XP_020811940.1|DSER	LOC108013391|XP_016934728.1|DSUZ
OG0010867	LOC110182753|XP_020806523.1|DSER	LOC118877458|XP_036672322.1|DSUZ, LOC108007084|XP_016926178.2|DSUZ
OG0010870	LOC110188807|XP_020814341.1|DSER	LOC108012323|XP_016933112.1|DSUZ
OG0010871	LOC110188869|XP_020814441.1|DSER	LOC108012813|XP_016933741.1|DSUZ
OG0010872	LOC110185277|XP_020809683.1|DSER	LOC118877284|XP_036671151.1|DSUZ
OG0010875	LOC110176696|XP_020798791.1|DSER	LOC108005829|XP_016924655.1|DSUZ
OG0010876	LOC110189983|XP_020815930.1|DSER	LOC108020001|XP_016943575.2|DSUZ
OG0010877	LOC110185253|XP_020809648.1|DSER	LOC108020863|XP_036671768.1|DSUZ
OG0010880	LOC110178872|XP_020801805.1|DSER	LOC108007546|XP_016926729.2|DSUZ
OG0010881	LOC110179216|XP_020802310.1|DSER	LOC108019902|XP_036669927.1|DSUZ
OG0010882	LOC110181596|XP_020805049.1|DSER	LOC108009625|XP_016929601.1|DSUZ
OG0010884	LOC110185221|XP_020809611.1|DSER	LOC118877347|XP_036671628.1|DSUZ, LOC108020755|XP_016944622.2|DSUZ
OG0010885	LOC110191398|XP_020817915.1|DSER	LOC108005549|XP_036671355.1|DSUZ
OG0010886	LOC110176157|XP_020798054.1|DSER	LOC108013368|XP_016934676.1|DSUZ
OG0010887	LOC110176294|XP_020798274.1|DSER	LOC108012705|XP_016933621.1|DSUZ
OG0010888	LOC110179309|XP_020802454.1|DSER	LOC108009460|XP_016929319.1|DSUZ
OG0010889	LOC110177781|XP_020800309.1|DSER	LOC108008836|XP_016928231.1|DSUZ
OG0010893	LOC110177910|XP_020800545.1|DSER	LOC108019761|XP_016943213.1|DSUZ
OG0010894	LOC110177766|XP_020800291.1|DSER	LOC108009610|XP_016929585.1|DSUZ
OG0010895	LOC110177731|XP_020800242.1|DSER	LOC108009611|XP_016929586.1|DSUZ
OG0010896	LOC110191600|XP_020818145.1|DSER	LOC118877107|XP_036670050.1|DSUZ
OG0010897	LOC110191749|XP_020818345.1|DSER	LOC118877687|XP_036673313.1|DSUZ
OG0010898	LOC110187855|XP_020812999.1|DSER	LOC118878020|XP_036675000.1|DSUZ
OG0010899	LOC110186312|XP_020811093.1|DSER	LOC108015737|XP_036672844.1|DSUZ
OG0010900	LOC110191289|XP_020817755.1|DSER	LOC118877959|XP_036674631.1|DSUZ, LOC118877598|XP_036672802.1|DSUZ
OG0010901	LOC110185650|XP_020810271.1|DSER	LOC108018463|XP_016941508.2|DSUZ
OG0010902	LOC110186347|XP_020811153.1|DSER	LOC108018794|XP_016941867.2|DSUZ
OG0010904	LOC110187807|XP_020812942.1|DSER	LOC108006010|XP_036674196.1|DSUZ
OG0010906	LOC110183174|XP_020807024.1|DSER, LOC110183179|XP_020807028.1|DSER, LOC110186739|XP_020811663.1|DSER	LOC108010259|XP_016930608.1|DSUZ
OG0010907	LOC110188632|XP_020814066.1|DSER	LOC108019329|XP_036675102.1|DSUZ
OG0010908	LOC110186986|XP_020812000.1|DSER	LOC108010609|XP_036674373.1|DSUZ
OG0010910	LOC110185786|XP_020810452.1|DSER	LOC108007615|XP_016926810.2|DSUZ
OG0010911	LOC110188041|XP_020813244.1|DSER	LOC108005932|XP_016924831.1|DSUZ
OG0010912	LOC110188719|XP_020814191.1|DSER	LOC108011516|XP_036674031.1|DSUZ
OG0010913	LOC110186360|XP_020811168.1|DSER	LOC108016160|XP_016938268.2|DSUZ
OG0010914	LOC110181244|XP_020804611.1|DSER	LOC108008914|XP_016928308.1|DSUZ
OG0010915	LOC110182588|XP_020806303.1|DSER	LOC108009293|XP_016929013.1|DSUZ
OG0010916	LOC110178374|XP_020801173.1|DSER	LOC108009954|XP_016930197.1|DSUZ
OG0010917	LOC110179284|XP_020802432.1|DSER	LOC108009309|XP_016929052.1|DSUZ
OG0010918	LOC110180002|XP_020803251.1|DSER	LOC108014765|XP_016936450.1|DSUZ
OG0010919	LOC110182272|XP_020805948.1|DSER	LOC108007798|XP_016927046.1|DSUZ
OG0010920	LOC110179876|XP_020803134.1|DSER, LOC110181440|XP_020804842.1|DSER	LOC108012348|XP_016933190.1|DSUZ
OG0010921	LOC110181453|XP_020804859.1|DSER	LOC108021674|XP_016945979.1|DSUZ
OG0010922	LOC110185951|XP_020810629.1|DSER	LOC108012357|XP_016933200.1|DSUZ
OG0010923	LOC110181840|XP_020805405.1|DSER	LOC108019084|XP_016942247.1|DSUZ
OG0010924	LOC110184924|XP_020809229.1|DSER	LOC108004552|XP_016923383.1|DSUZ
OG0010925	LOC110183708|XP_020807714.1|DSER	LOC108012583|XP_016933488.1|DSUZ
OG0010926	LOC110185324|XP_020809754.1|DSER, LOC110177846|XP_020800448.1|DSER	LOC108013114|XP_016934259.1|DSUZ
OG0010927	LOC110183602|XP_020807574.1|DSER	LOC108006800|XP_016925838.2|DSUZ
OG0010928	LOC110184787|XP_020809085.1|DSER	LOC108012736|XP_016933658.1|DSUZ
OG0010929	LOC110185897|XP_020810568.1|DSER	LOC108013377|XP_016934690.1|DSUZ
OG0010931	LOC110186095|XP_020810795.1|DSER	LOC108020264|XP_016943879.1|DSUZ
OG0010932	LOC110187365|XP_020812416.1|DSER	LOC108006899|XP_016926017.1|DSUZ
OG0010933	LOC110183182|XP_020807031.1|DSER	LOC108013472|XP_016934847.1|DSUZ
OG0010934	LOC110184967|XP_020809273.1|DSER	LOC108020363|XP_016944067.1|DSUZ
OG0010935	LOC110185855|XP_020810523.1|DSER	LOC108020941|XP_016944866.1|DSUZ
OG0010936	LOC110191879|XP_020818522.1|DSER	LOC108019096|XP_016942278.1|DSUZ
OG0010937	LOC110184874|XP_020809179.1|DSER	LOC108012914|XP_016933963.1|DSUZ
OG0010948	LOC110188199|XP_020813455.1|DSER	LOC118877706|XP_036673470.1|DSUZ, LOC108018514|XP_016941556.2|DSUZ
OG0010950	LOC110177697|XP_020800180.1|DSER	LOC108009560|XP_016929509.1|DSUZ
OG0010956	LOC110180579|XP_020803933.1|DSER	LOC108019757|XP_016943208.1|DSUZ
OG0010957	LOC110186363|XP_020811171.1|DSER	LOC108006103|XP_016925036.2|DSUZ
OG0010958	LOC110188429|XP_020813818.1|DSER	LOC108014877|XP_016936583.2|DSUZ
OG0010959	LOC110188363|XP_020813732.1|DSER	LOC108013914|XP_036674100.1|DSUZ
OG0010963	LOC110185968|XP_020810646.1|DSER	LOC108021323|XP_016945478.1|DSUZ
OG0010965	LOC110181128|XP_020804462.1|DSER	LOC108009717|XP_036668977.1|DSUZ
OG0010966	LOC110185227|XP_020809616.1|DSER	LOC108015530|XP_016937491.2|DSUZ
OG0010967	LOC110179758|XP_020803034.1|DSER	LOC108018882|XP_016941960.1|DSUZ
OG0010968	LOC110188850|XP_020814415.1|DSER	LOC108012458|XP_016933336.1|DSUZ
OG0010969	LOC110191128|XP_020817540.1|DSER	LOC108016194|XP_016938309.2|DSUZ
OG0010971	LOC110189742|XP_020815606.1|DSER	LOC108007724|XP_036674224.1|DSUZ
OG0010972	LOC110188678|XP_020814140.1|DSER	LOC108010749|XP_016931165.1|DSUZ
OG0010974	LOC110190140|XP_020816127.1|DSER	LOC108012650|XP_016933564.1|DSUZ
OG0010977	LOC110191188|XP_020817615.1|DSER	LOC108018296|XP_036674681.1|DSUZ
OG0010978	LOC110181873|XP_020805455.1|DSER	LOC108005226|XP_016923905.1|DSUZ
OG0010979	LOC110183503|XP_020807448.1|DSER	LOC108005429|XP_016924199.1|DSUZ
OG0010980	LOC110187051|XP_020812086.1|DSER	LOC108005236|XP_016923917.1|DSUZ
OG0010981	LOC110180551|XP_020803905.1|DSER	LOC108014931|XP_016936641.1|DSUZ
OG0010982	LOC110183133|XP_020806982.1|DSER	LOC108018984|XP_016942080.1|DSUZ
OG0010983	LOC110176100|XP_020797998.1|DSER	LOC108010433|XP_016930780.2|DSUZ
OG0010984	LOC110179515|XP_020802751.1|DSER	LOC108015106|XP_016936840.1|DSUZ
OG0010985	LOC110187626|XP_020812687.1|DSER	LOC108006742|XP_036675238.1|DSUZ
OG0010986	LOC110182034|XP_020805623.1|DSER	LOC108004646|XP_016923086.1|DSUZ
OG0010987	LOC110180540|XP_020803889.1|DSER	LOC108016718|XP_016938934.1|DSUZ
OG0010988	LOC110178043|XP_020800717.1|DSER	LOC108021802|XP_016946093.1|DSUZ
OG0010989	LOC110187798|XP_020812931.1|DSER	LOC108020825|XP_016944696.2|DSUZ
OG0010993	LOC110182252|XP_020805930.1|DSER	LOC108021455|XP_016945673.1|DSUZ
OG0010994	LOC110185108|XP_020809457.1|DSER	LOC108014627|XP_016936313.1|DSUZ
OG0010995	LOC110183668|XP_020807661.1|DSER	LOC108013187|XP_016934377.1|DSUZ
OG0010996	LOC110185307|XP_020809718.1|DSER	LOC108012691|XP_016933608.1|DSUZ
OG0010998	LOC110190365|XP_020816435.1|DSER	LOC108006933|XP_016926025.1|DSUZ
OG0010999	LOC110190776|XP_020817066.1|DSER	LOC108019380|XP_016942692.2|DSUZ
OG0011000	LOC110178729|XP_020801610.1|DSER	LOC108012834|XP_016933788.1|DSUZ
OG0011001	LOC110189898|XP_020815817.1|DSER	LOC108005527|XP_036670501.1|DSUZ
OG0011002	LOC110176266|XP_020798240.1|DSER	LOC108014900|XP_016936610.2|DSUZ
OG0011003	LOC110176270|XP_020798243.1|DSER	LOC108011369|XP_016931973.2|DSUZ
OG0011004	LOC110182992|XP_020806843.1|DSER	LOC108009026|XP_016928486.1|DSUZ
OG0011005	LOC110189192|XP_020814819.1|DSER	LOC108008600|XP_016927968.1|DSUZ
OG0011006	LOC110176858|XP_020798992.1|DSER	LOC108017949|XP_016940668.1|DSUZ
OG0011009	LOC110188337|XP_020813707.1|DSER	LOC108004965|XP_016923557.2|DSUZ
OG0011010	LOC110191218|XP_020817644.1|DSER	LOC108012178|XP_016932962.2|DSUZ
OG0011011	LOC110187986|XP_020813166.1|DSER	LOC108020828|XP_016944701.1|DSUZ
OG0011012	LOC110188638|XP_020814073.1|DSER	LOC108010753|XP_016931168.1|DSUZ
OG0011016	LOC110191397|XP_020817914.1|DSER	LOC108006152|XP_016925094.2|DSUZ
OG0011017	LOC110188756|XP_020814257.1|DSER	LOC108013915|XP_016935410.2|DSUZ
OG0011018	LOC110185991|XP_020810681.1|DSER	LOC118877910|XP_036674343.1|DSUZ, LOC108013901|XP_016935393.2|DSUZ
OG0011019	LOC110185972|XP_020810657.1|DSER	LOC108010980|XP_016931489.2|DSUZ, LOC118877579|XP_036672731.1|DSUZ
OG0011020	LOC110188537|XP_020813943.1|DSER, LOC110188570|XP_020813990.1|DSER	LOC108017146|XP_016939620.1|DSUZ
OG0011021	LOC110177230|XP_020799508.1|DSER	LOC108006491|XP_016925504.1|DSUZ, LOC108007060|XP_016926156.1|DSUZ
OG0011022	LOC110186315|XP_020811097.1|DSER	LOC108014896|XP_016936606.1|DSUZ
OG0011023	LOC110190911|XP_020817230.1|DSER	LOC118877618|XP_036672910.1|DSUZ
OG0011024	LOC110181917|XP_020805512.1|DSER, LOC110186365|XP_020811173.1|DSER	LOC108006097|XP_016925033.1|DSUZ
OG0011025	LOC110186795|XP_020811732.1|DSER	LOC108020855|XP_016944731.2|DSUZ, LOC118876757|XP_036672688.1|DSUZ
OG0011027	LOC110186758|XP_020811679.1|DSER	LOC108020593|XP_016944433.2|DSUZ
OG0011028	LOC110179779|XP_020803055.1|DSER	LOC108010286|XP_016930644.1|DSUZ
OG0011029	LOC110181387|XP_020804781.1|DSER, LOC110181378|XP_020804770.1|DSER	LOC108009017|XP_016928478.1|DSUZ
OG0011030	LOC110178254|XP_020800967.1|DSER	LOC108017855|XP_016940499.1|DSUZ
OG0011031	LOC110176981|XP_020799152.1|DSER	LOC108010261|XP_016930606.1|DSUZ
OG0011033	LOC110191556|XP_020818090.1|DSER	LOC108010174|XP_016930506.1|DSUZ
OG0011034	LOC110178381|XP_020801177.1|DSER	LOC108008986|XP_016928417.1|DSUZ
OG0011035	LOC110183021|XP_020806868.1|DSER	LOC108015013|XP_016936770.1|DSUZ
OG0011036	LOC110176967|XP_020799133.1|DSER	LOC108006505|XP_016925520.1|DSUZ
OG0011037	LOC110185782|XP_020810444.1|DSER	LOC108009462|XP_016929329.1|DSUZ
OG0011038	LOC110183152|XP_020807001.1|DSER	LOC108006937|XP_016926031.1|DSUZ
OG0011039	LOC110183189|XP_020807046.1|DSER	LOC108016476|XP_016938625.1|DSUZ
OG0011040	LOC110180478|XP_020803820.1|DSER, LOC110184016|XP_020808041.1|DSER	LOC108011224|XP_016931814.1|DSUZ
OG0011041	LOC110187475|XP_020812521.1|DSER	LOC108009827|XP_016930005.1|DSUZ
OG0011042	LOC110185952|XP_020810630.1|DSER	LOC108011330|XP_016931932.1|DSUZ
OG0011043	LOC110185575|XP_020810161.1|DSER	LOC108016085|XP_016938174.1|DSUZ
OG0011044	LOC110177597|XP_020800050.1|DSER	LOC108011846|XP_036671872.1|DSUZ
OG0011045	LOC110179759|XP_020803035.1|DSER	LOC108018880|XP_016941958.2|DSUZ
OG0011046	LOC110179690|XP_020802962.1|DSER, LOC110176086|XP_020797988.1|DSER	LOC108004780|XP_016923318.1|DSUZ
OG0011047	LOC110187135|XP_020812208.1|DSER	LOC108005287|XP_016923972.2|DSUZ
OG0011048	LOC110184170|XP_020808238.1|DSER	LOC108005202|XP_016923878.1|DSUZ
OG0011049	LOC110180104|XP_020803393.1|DSER	LOC118876754|XP_016937313.1|DSUZ
OG0011050	LOC110181816|XP_020805367.1|DSER	LOC108016753|XP_036676491.1|DSUZ
OG0011051	LOC110187729|XP_020812846.1|DSER	LOC108005855|XP_016924721.1|DSUZ
OG0011052	LOC110181236|XP_020804599.1|DSER, LOC110180400|XP_020803714.1|DSER	LOC108015887|XP_036671568.1|DSUZ
OG0011053	LOC110183552|XP_020807511.1|DSER	LOC108006683|XP_016925711.2|DSUZ
OG0011054	LOC110178722|XP_020801586.1|DSER	LOC108012298|XP_016933088.1|DSUZ
OG0011055	LOC110190336|XP_020816392.1|DSER	LOC108007452|XP_016926606.1|DSUZ
OG0011056	LOC110181182|XP_020804519.1|DSER	LOC108021732|XP_016946059.1|DSUZ
OG0011057	LOC110177816|XP_020800364.1|DSER	LOC108008275|XP_016927554.1|DSUZ
OG0011058	LOC110183037|XP_020806883.1|DSER	LOC108019236|XP_016942524.1|DSUZ
OG0011059	LOC110189755|XP_020815625.1|DSER	LOC108018088|XP_016940978.1|DSUZ
OG0011061	LOC110176552|XP_020798601.1|DSER	LOC108014800|XP_036673546.1|DSUZ
OG0011062	LOC110190315|XP_020816362.1|DSER	LOC108007663|XP_016926874.1|DSUZ
OG0011063	LOC110185730|XP_020810374.1|DSER	LOC108018697|XP_016941764.1|DSUZ
OG0011077	LOC110191525|XP_020818053.1|DSER	LOC108008843|XP_016928238.1|DSUZ
OG0011078	LOC110183578|XP_020807549.1|DSER	LOC108006676|XP_016925704.2|DSUZ
OG0011079	LOC110186456|XP_020811303.1|DSER	LOC108018483|XP_016941529.1|DSUZ
OG0011080	LOC110188076|XP_020813286.1|DSER	LOC108020764|XP_036673905.1|DSUZ
OG0011081	LOC110187446|XP_020812493.1|DSER	LOC118878400|XP_036677119.1|DSUZ
OG0011082	LOC110177742|XP_020800258.1|DSER	LOC108008087|XP_016927366.1|DSUZ
OG0011086	LOC110179589|XP_020802848.1|DSER	LOC108005423|XP_016924189.1|DSUZ
OG0011087	LOC110180347|XP_020803668.1|DSER	LOC108005651|XP_036675911.1|DSUZ
OG0011088	LOC110181743|XP_020805261.1|DSER	LOC108019164|XP_016942405.2|DSUZ
OG0011090	LOC110180264|XP_020803578.1|DSER	LOC108008093|XP_016927371.1|DSUZ
OG0011091	LOC110184596|XP_020808846.1|DSER	LOC108010460|XP_016930817.1|DSUZ
OG0011092	LOC110180562|XP_020803917.1|DSER, LOC110180561|XP_020803914.1|DSER, LOC110180422|XP_020803752.1|DSER	LOC108004764|XP_016923294.1|DSUZ
OG0011093	LOC110180459|XP_020803794.1|DSER	LOC108016960|XP_016939384.1|DSUZ
OG0011094	LOC110179494|XP_020802727.1|DSER	LOC108005422|XP_016924188.1|DSUZ
OG0011096	LOC110178927|XP_020801876.1|DSER	LOC108012028|XP_016932796.2|DSUZ
OG0011098	LOC110182795|XP_020806587.1|DSER	LOC108007189|XP_016926314.1|DSUZ
OG0011099	LOC110190141|XP_020816128.1|DSER	LOC108013257|XP_016934497.1|DSUZ
OG0011100	LOC110190142|XP_020816129.1|DSER	LOC108012677|XP_016933593.1|DSUZ
OG0011101	LOC110190350|XP_020816413.1|DSER	LOC108013053|XP_016934159.1|DSUZ
OG0011102	LOC110190144|XP_020816132.1|DSER	LOC108005555|XP_016924339.2|DSUZ
OG0011103	LOC110185325|XP_020809755.1|DSER	LOC108013489|XP_016934860.1|DSUZ
OG0011106	LOC110191191|XP_020817622.1|DSER	LOC108009955|XP_016930198.1|DSUZ
OG0011110	LOC110177126|XP_020799353.1|DSER	LOC108006943|XP_016926034.2|DSUZ
OG0011111	LOC110191908|XP_020818553.1|DSER	LOC108014547|XP_036673420.1|DSUZ
OG0011113	LOC110186685|XP_020811612.1|DSER	LOC108017084|XP_016939532.2|DSUZ
OG0011114	LOC110187928|XP_020813098.1|DSER	LOC108008008|XP_016927280.2|DSUZ
OG0011115	LOC110188007|XP_020813189.1|DSER	LOC108020504|XP_016944323.2|DSUZ
OG0011116	LOC110184943|XP_020809253.1|DSER	LOC108007619|XP_016926815.2|DSUZ
OG0011117	LOC110185440|XP_020809926.1|DSER	LOC108018775|XP_016941846.1|DSUZ
OG0011118	LOC110185983|XP_020810669.1|DSER	LOC108010990|XP_016931499.1|DSUZ, LOC118877602|XP_036672807.1|DSUZ
OG0011119	LOC110188256|XP_020813601.1|DSER	LOC108015961|XP_016938032.2|DSUZ
OG0011121	LOC110176655|XP_020798748.1|DSER	LOC108019261|XP_016942551.2|DSUZ
OG0011122	LOC110187824|XP_020812960.1|DSER	LOC108014532|XP_016936164.2|DSUZ, LOC108015607|XP_016937584.2|DSUZ
OG0011123	LOC110191893|XP_020818537.1|DSER	LOC108006429|XP_016925442.2|DSUZ
OG0011124	LOC110177213|XP_020799491.1|DSER	LOC108010564|XP_016930931.2|DSUZ, LOC108010563|XP_016930930.1|DSUZ
OG0011125	LOC110191834|XP_020818458.1|DSER	LOC108014561|XP_016936196.2|DSUZ
OG0011126	LOC110187984|XP_020813164.1|DSER	LOC108020827|XP_016944699.2|DSUZ
OG0011127	LOC110178252|XP_020800962.1|DSER	LOC118877539|XP_036672490.1|DSUZ, LOC108017869|XP_016940518.2|DSUZ
OG0011128	LOC110180072|XP_020803355.1|DSER	LOC108008997|XP_016928430.1|DSUZ
OG0011129	LOC110179630|XP_020802904.1|DSER	LOC108008771|XP_016928158.1|DSUZ
OG0011130	LOC110177806|XP_020800354.1|DSER, LOC110177710|XP_020800209.1|DSER	LOC108010020|XP_016930306.1|DSUZ
OG0011131	LOC110178760|XP_020801658.1|DSER	LOC108008981|XP_016928413.1|DSUZ
OG0011132	LOC110183123|XP_020806973.1|DSER	LOC108010682|XP_016931083.1|DSUZ
OG0011133	LOC110179925|XP_020803181.1|DSER, LOC110183996|XP_020808012.1|DSER	LOC108011145|XP_016931722.1|DSUZ
OG0011134	LOC110178440|XP_020801232.1|DSER, LOC110182290|XP_020805968.1|DSER	LOC108011887|XP_016932626.1|DSUZ
OG0011135	LOC110183099|XP_020806950.1|DSER	LOC108009934|XP_016930168.1|DSUZ
OG0011136	LOC110183093|XP_020806945.1|DSER	LOC108010055|XP_016930360.1|DSUZ
OG0011137	LOC110185586|XP_020810177.1|DSER	LOC108007141|XP_016926236.1|DSUZ
OG0011138	LOC110185873|XP_020810544.1|DSER	LOC108008941|XP_016928344.1|DSUZ
OG0011139	LOC110185827|XP_020810493.1|DSER	LOC108020877|XP_016944766.1|DSUZ
OG0011140	LOC110184653|XP_020808912.1|DSER	LOC108004721|XP_016923230.1|DSUZ
OG0011143	LOC110178454|XP_020801248.1|DSER	LOC108004623|XP_016923051.1|DSUZ
OG0011145	LOC110187197|XP_020812256.1|DSER, LOC110182171|XP_020805831.1|DSER, LOC110187199|XP_020812258.1|DSER	LOC108013420|XP_016934774.1|DSUZ
OG0011146	LOC110187219|XP_020812279.1|DSER, LOC110182169|XP_020805829.1|DSER, LOC110187198|XP_020812257.1|DSER	LOC108007841|XP_016927128.1|DSUZ
OG0011148	LOC110180653|XP_020804006.1|DSER	LOC108005303|XP_016924002.1|DSUZ
OG0011149	LOC110181884|XP_020805472.1|DSER	LOC108019003|XP_016942106.2|DSUZ
OG0011150	LOC110188806|XP_020814340.1|DSER	LOC108012322|XP_016933110.2|DSUZ
OG0011151	LOC110177567|XP_020799998.1|DSER	LOC108012227|XP_036670324.1|DSUZ
OG0011152	LOC110177489|XP_020799900.1|DSER	LOC108006694|XP_036670988.1|DSUZ
OG0011154	LOC110184698|XP_020808969.1|DSER	LOC108012290|XP_016933081.1|DSUZ
OG0011155	LOC110183774|XP_020807790.1|DSER	LOC108008969|XP_016928397.1|DSUZ
OG0011156	LOC110177871|XP_020800486.1|DSER	LOC108021071|XP_016945072.1|DSUZ
OG0011157	LOC110186084|XP_020810781.1|DSER	LOC108013883|XP_016935381.1|DSUZ
OG0011158	LOC110186041|XP_020810739.1|DSER	LOC108021730|XP_016946057.1|DSUZ
OG0011159	LOC110185064|XP_020809399.1|DSER	LOC108017046|XP_016939496.1|DSUZ
OG0011160	LOC110183460|XP_020807399.1|DSER	LOC108021554|XP_016945812.1|DSUZ
OG0011162	LOC110183113|XP_020806961.1|DSER	LOC108011320|XP_016931921.1|DSUZ
OG0011163	LOC110189577|XP_020815369.1|DSER	LOC108010961|XP_016931464.1|DSUZ
OG0011165	LOC110190728|XP_020817009.1|DSER	LOC118877383|XP_036671847.1|DSUZ
OG0011174	LOC110178692|XP_020801554.1|DSER	LOC108012205|XP_036677473.1|DSUZ
OG0011187	LOC110181574|XP_020805025.1|DSER	LOC108011120|XP_016931681.1|DSUZ
OG0011189	LOC110180131|XP_020803434.1|DSER	LOC108015185|XP_016936988.1|DSUZ
OG0011190	LOC110177862|XP_020800466.1|DSER	LOC108008752|XP_016928139.1|DSUZ
OG0011193	LOC110191405|XP_020817922.1|DSER	LOC108005586|XP_016924376.2|DSUZ
OG0011195	LOC110184587|XP_020808832.1|DSER	LOC108006307|XP_016925285.1|DSUZ
OG0011196	LOC110184549|XP_020808782.1|DSER	LOC108019233|XP_036676755.1|DSUZ
OG0011197	LOC110182219|XP_020805904.1|DSER	LOC108014918|XP_036676108.1|DSUZ
OG0011199	LOC110181785|XP_020805324.1|DSER	LOC108019232|XP_016942520.1|DSUZ
OG0011200	LOC110185701|XP_020810329.1|DSER	LOC108008722|XP_016928112.1|DSUZ
OG0011202	LOC110182285|XP_020805962.1|DSER	LOC108010978|XP_016931491.1|DSUZ
