Orthogroup	DSER.longest_only	DANA.longest_only
OG0011343	LOC110190857|XP_020817166.1|DSER	LOC6500833|XP_014766750.1|DANA
OG0011344	LOC110187902|XP_020813060.1|DSER	LOC6502634|XP_001954043.1|DANA
OG0011345	LOC110186897|XP_020811875.1|DSER, LOC110186296|XP_020811070.1|DSER, LOC110186900|XP_020811877.1|DSER	LOC6507183|XP_001956531.2|DANA, LOC6501011|XP_001954373.2|DANA
OG0011346	LOC110191239|XP_020817676.1|DSER	LOC6499515|XP_001954461.1|DANA
OG0011347	LOC110186985|XP_020811999.1|DSER	LOC6499431|XP_001954652.2|DANA
OG0011348	LOC110186549|XP_020811412.1|DSER	LOC6501197|XP_001954745.1|DANA
OG0011349	LOC110191848|XP_020818483.1|DSER	LOC6501313|XP_001954972.1|DANA
OG0011351	LOC110188061|XP_020813270.1|DSER	LOC6499200|XP_001955129.1|DANA
OG0011352	LOC110176584|XP_020798658.1|DSER	LOC26514283|XP_032305666.1|DANA
OG0011353	LOC110188558|XP_020813976.1|DSER	LOC6498947|XP_001955625.1|DANA
OG0011354	LOC110186291|XP_020811064.1|DSER	LOC6505944|XP_001964658.1|DANA
OG0011355	LOC110184083|XP_020808128.1|DSER	LOC116654761|XP_032307064.1|DANA
OG0011357	LOC110191037|XP_020817421.1|DSER	LOC26515433|XP_014764131.2|DANA
OG0011358	LOC110178314|XP_020801079.1|DSER	LOC6496292|XP_001960629.1|DANA
OG0011359	LOC110181679|XP_020805180.1|DSER	LOC6496283|XP_014763728.2|DANA
OG0011360	LOC110181196|XP_020804538.1|DSER	LOC6496271|XP_001960584.1|DANA
OG0011361	LOC110185573|XP_020810158.1|DSER	LOC6494312|XP_001960552.1|DANA
OG0011363	LOC110181638|XP_020805108.1|DSER	LOC116654730|XP_032306773.1|DANA
OG0011364	LOC110189616|XP_020815413.1|DSER	LOC6495787|XP_001959581.2|DANA
OG0011366	LOC110178371|XP_020801167.1|DSER	LOC26513737|XP_014763933.1|DANA
OG0011367	LOC110191598|XP_020818143.1|DSER	LOC6495617|XP_001959226.2|DANA
OG0011368	LOC110189529|XP_020815318.1|DSER	LOC26514990|XP_014764069.1|DANA
OG0011369	LOC110185646|XP_020810263.1|DSER	LOC26514418|XP_014762324.1|DANA
OG0011370	LOC110182251|XP_020805929.1|DSER	LOC26513848|XP_014762266.1|DANA
OG0011371	LOC110183845|XP_020807855.1|DSER	LOC26514641|XP_014762352.1|DANA
OG0011372	LOC110185875|XP_020810546.1|DSER	LOC26514539|XP_014762346.1|DANA
OG0011373	LOC110185829|XP_020810494.1|DSER	LOC26515523|XP_014762443.1|DANA
OG0011374	LOC110184408|XP_020808598.1|DSER	LOC6505287|XP_001965695.1|DANA
OG0011375	LOC110176099|XP_020797997.1|DSER	LOC116655036|XP_032307817.1|DANA
OG0011376	LOC110179760|XP_020803036.1|DSER	LOC6505122|XP_001965413.1|DANA
OG0011378	LOC110179395|XP_020802579.1|DSER	LOC6501869|XP_001966774.1|DANA
OG0011379	LOC110181668|XP_020805151.1|DSER	LOC6501932|XP_001966716.2|DANA
OG0011380	LOC110184599|XP_020808849.1|DSER	LOC6503717|XP_001963870.1|DANA
OG0011381	LOC110178504|XP_020801313.1|DSER	LOC6503718|XP_001963869.1|DANA
OG0011382	LOC110185513|XP_020810067.1|DSER	LOC6503902|XP_001963812.1|DANA
OG0011383	LOC110178027|XP_020800702.1|DSER	LOC26513710|XP_014761210.1|DANA
OG0011385	LOC110182373|XP_020806072.1|DSER	LOC6496733|XP_001967352.1|DANA
OG0011387	LOC110181726|XP_020805243.1|DSER	LOC6504079|XP_001964135.1|DANA
OG0011388	LOC110190090|XP_020816055.1|DSER	LOC6507701|XP_001956170.3|DANA
OG0011389	LOC110185146|XP_020809507.1|DSER	LOC6507336|XP_001956221.1|DANA
OG0011390	LOC110176279|XP_020798254.1|DSER	LOC6507256|XP_001956376.1|DANA
OG0011391	LOC110185291|XP_020809699.1|DSER	LOC6507826|XP_001956424.1|DANA
OG0011392	LOC110190461|XP_020816621.1|DSER	LOC26514894|XP_014765678.1|DANA
OG0011393	LOC110190966|XP_020817316.1|DSER	LOC6493273|XP_001957417.1|DANA
OG0011394	LOC110177571|XP_020800006.1|DSER	LOC6493388|XP_001957652.2|DANA
OG0011395	LOC110185191|XP_020809573.1|DSER	LOC6506539|XP_001957689.3|DANA
OG0011396	LOC110183688|XP_020807687.1|DSER	LOC6502783|XP_001957733.1|DANA
OG0011397	LOC110177496|XP_020799908.1|DSER	LOC6493543|XP_014764435.1|DANA
OG0011398	LOC110176290|XP_020798270.1|DSER	LOC6493612|XP_001958104.1|DANA
OG0011400	LOC110189924|XP_020815860.1|DSER	LOC26513855|XP_014765540.1|DANA
OG0011401	LOC110178918|XP_020801859.1|DSER	LOC6502773|XP_001958304.1|DANA
OG0011403	LOC110185081|XP_020809420.1|DSER	LOC26514041|XP_014760635.1|DANA
OG0011404	LOC110185111|XP_020809464.1|DSER	LOC6504206|XP_001965157.1|DANA
OG0011405	LOC110185065|XP_020809400.1|DSER	LOC6504181|XP_001965174.2|DANA
OG0011406	LOC110185052|XP_020809378.1|DSER	LOC6506499|XP_001965187.1|DANA
OG0011407	LOC110187267|XP_020812314.1|DSER	LOC6506918|XP_001965274.3|DANA
OG0011408	LOC110187279|XP_020812326.1|DSER	LOC6503643|XP_001965276.1|DANA
OG0011409	LOC110187525|XP_020812579.1|DSER	LOC6503382|XP_001965333.1|DANA
OG0011410	LOC110183801|XP_020807813.1|DSER	LOC6497011|XP_001962930.1|DANA
OG0011411	LOC110183143|XP_020806993.1|DSER	LOC6498441|XP_001962827.1|DANA
OG0011412	LOC110185889|XP_020810560.1|DSER	LOC6502419|XP_001962713.1|DANA
OG0011445	LOC110180155|XP_020803467.1|DSER	LOC6504862|XP_001966473.1|DANA
OG0011446	LOC110188205|XP_020813492.1|DSER	LOC6498842|XP_032312383.1|DANA
OG0011451	LOC110184538|XP_020808773.1|DSER	LOC6503933|XP_001963867.1|DANA
OG0011452	LOC110179391|XP_020802577.1|DSER	LOC6501961|XP_001966767.3|DANA
OG0011453	LOC110182042|XP_020805631.1|DSER	LOC6502712|XP_001967300.2|DANA
OG0011454	LOC110186059|XP_020810755.1|DSER	LOC26515454|XP_014762434.1|DANA
OG0011456	LOC110187479|XP_020812524.1|DSER	LOC6497626|XP_001961679.1|DANA
OG0011458	LOC110184774|XP_020809068.1|DSER	LOC6493458|XP_001957795.1|DANA
OG0011459	LOC110180018|XP_020803275.1|DSER	LOC116656271|XP_032311615.1|DANA
OG0011466	LOC110190981|XP_020817348.1|DSER	LOC116655049|XP_032307924.1|DANA
OG0011468	LOC110186904|XP_020811882.1|DSER	LOC6502671|XP_001954369.1|DANA
OG0011469	LOC110177372|XP_020799729.1|DSER	LOC116654553|XP_032305699.1|DANA
OG0011470	LOC110184339|XP_020808496.1|DSER	LOC6502610|XP_001955564.2|DANA
OG0011471	LOC110184076|XP_020808120.1|DSER	LOC6496571|XP_001961179.1|DANA
OG0011472	LOC110184047|XP_020808081.1|DSER	LOC6496569|XP_001961174.1|DANA
OG0011473	LOC110189693|XP_020815527.1|DSER	LOC6494030|XP_001961115.1|DANA
OG0011474	LOC110181186|XP_020804527.1|DSER	LOC26514020|XP_014763966.1|DANA
OG0011475	LOC110177992|XP_020800649.1|DSER	LOC26515408|XP_014764126.1|DANA
OG0011477	LOC110178338|XP_020801114.1|DSER	LOC6494933|XP_001959370.1|DANA
OG0011479	LOC110182989|XP_020806840.1|DSER	LOC26513723|XP_014763931.1|DANA
OG0011480	LOC110185183|XP_020809599.1|DSER	LOC6495453|XP_001958876.2|DANA
OG0011482	LOC110187315|XP_020812363.1|DSER	LOC6498155|XP_001962198.2|DANA
OG0011485	LOC110186072|XP_020810766.1|DSER	LOC6497706|XP_001961518.1|DANA
OG0011486	LOC110185831|XP_020810496.1|DSER	LOC6497742|XP_001961441.2|DANA
OG0011487	LOC110184327|XP_020808482.1|DSER	LOC6504987|XP_001965682.1|DANA
OG0011488	LOC110184360|XP_020808512.1|DSER	LOC116655047|XP_032307915.1|DANA
OG0011489	LOC110191971|XP_020818647.1|DSER	LOC6504519|XP_001967059.1|DANA
OG0011490	LOC110182182|XP_020805845.1|DSER	LOC6503672|XP_001963957.1|DANA
OG0011491	LOC110187048|XP_020812083.1|DSER	LOC6503910|XP_001963826.2|DANA
OG0011492	LOC110182470|XP_020806169.1|DSER	LOC6503772|XP_032308613.1|DANA
OG0011493	LOC110178037|XP_020800713.1|DSER	LOC6503817|XP_001963688.1|DANA
OG0011495	LOC110177924|XP_020800563.1|DSER	LOC6507262|XP_001956368.1|DANA
OG0011496	LOC110190185|XP_020816192.1|DSER	LOC6507222|XP_001956443.1|DANA
OG0011497	LOC110188961|XP_020814568.1|DSER	LOC6493272|XP_001957415.1|DANA
OG0011498	LOC110191133|XP_020817544.1|DSER, LOC110184782|XP_020809082.1|DSER	LOC6506469|XP_001957816.1|DANA
OG0011499	LOC110176159|XP_020798056.1|DSER	LOC6502846|XP_001958110.1|DANA
OG0011500	LOC110191055|XP_020817443.1|DSER	LOC6506142|XP_001958465.1|DANA
OG0011501	LOC110181181|XP_020804518.1|DSER	LOC6503322|XP_032311369.1|DANA
OG0011502	LOC110183197|XP_020807062.1|DSER	LOC6498531|XP_032311113.1|DANA
OG0011503	LOC110183798|XP_020807812.1|DSER	LOC6497012|XP_001962929.1|DANA
OG0011504	LOC110183115|XP_020806964.1|DSER	LOC6497125|XP_001962705.2|DANA
OG0011539	LOC110177477|XP_020799878.1|DSER	LOC6507739|XP_014765438.1|DANA
OG0011540	LOC110178030|XP_020800705.1|DSER	LOC6503812|XP_001963696.3|DANA
OG0011546	LOC110179031|XP_020802043.1|DSER	LOC6507139|XP_001956604.1|DANA
OG0011547	LOC110178890|XP_020801823.1|DSER	LOC6507921|XP_014765511.2|DANA
OG0011548	LOC110188633|XP_020814067.1|DSER	LOC6499935|XP_014766282.1|DANA
OG0011551	LOC110177217|XP_020799494.1|DSER	LOC116654496|XP_032305405.1|DANA
OG0011552	LOC110189181|XP_020814810.1|DSER	LOC116654559|XP_032305710.1|DANA
OG0011553	LOC110177131|XP_020799360.1|DSER	LOC26515345|XP_014767417.1|DANA
OG0011555	LOC110191831|XP_020818456.1|DSER	LOC6499273|XP_001954980.2|DANA
OG0011557	LOC110187968|XP_020813147.1|DSER	LOC26514850|XP_014767346.1|DANA
OG0011559	LOC110184078|XP_020808162.1|DSER	LOC6496374|XP_001960785.1|DANA
OG0011560	LOC110177425|XP_020799806.1|DSER	LOC6496293|XP_001960630.1|DANA
OG0011561	LOC110180248|XP_020803564.1|DSER	LOC6494370|XP_001960445.1|DANA
OG0011562	LOC110188154|XP_020813404.1|DSER	LOC6494528|XP_001960167.1|DANA
OG0011564	LOC110181729|XP_020805251.1|DSER	LOC26515310|XP_014764120.2|DANA
OG0011565	LOC110181115|XP_020804446.1|DSER	LOC26514755|XP_014764046.1|DANA
OG0011566	LOC110191672|XP_020818242.1|DSER	LOC6495640|XP_001959279.1|DANA
OG0011567	LOC110180207|XP_020803526.1|DSER	LOC6495450|XP_001958868.1|DANA
OG0011568	LOC110189680|XP_020815496.1|DSER	LOC6495230|XP_001958798.1|DANA
OG0011569	LOC110191524|XP_020818052.1|DSER	LOC6495379|XP_001958705.1|DANA
OG0011570	LOC110185633|XP_020810249.1|DSER	LOC26515488|XP_014762439.1|DANA
OG0011572	LOC110187474|XP_020812520.1|DSER	LOC6497627|XP_001961678.2|DANA
OG0011573	LOC110187483|XP_020812529.1|DSER	LOC26514063|XP_014762295.1|DANA
OG0011577	LOC110185533|XP_020810099.1|DSER	LOC6504130|XP_001964243.2|DANA
OG0011578	LOC110181971|XP_020805581.1|DSER	LOC6502317|XP_032309077.1|DANA
OG0011581	LOC110178821|XP_020801748.1|DSER	LOC6507397|XP_001956094.1|DANA
OG0011582	LOC110190675|XP_020816939.1|DSER	LOC6507283|XP_001956316.1|DANA
OG0011583	LOC110176277|XP_020798253.1|DSER	LOC6507245|XP_001956400.1|DANA
OG0011586	LOC110190746|XP_020817028.1|DSER	LOC6493173|XP_032310350.1|DANA
OG0011587	LOC110185049|XP_020809370.1|DSER	LOC6506403|XP_014760550.1|DANA
OG0011611	LOC110187773|XP_020812896.1|DSER	LOC6501449|XP_001955281.2|DANA
OG0011623	LOC110178275|XP_020801003.1|DSER	LOC116654764|XP_032307100.1|DANA
OG0011624	LOC110189624|XP_020815424.1|DSER	LOC26514363|XP_014764000.1|DANA
OG0011630	LOC110180285|XP_020803599.1|DSER	LOC26514200|XP_014759492.2|DANA
OG0011632	LOC110181393|XP_020804787.1|DSER	LOC6497534|XP_001961889.2|DANA
OG0011633	LOC110190422|XP_020816559.1|DSER	LOC26513984|XP_014765558.1|DANA
OG0011635	LOC110178571|XP_020801403.1|DSER	LOC6492923|XP_014764151.1|DANA
OG0011636	LOC110185506|XP_020810060.1|DSER	LOC26515069|XP_014764085.1|DANA
OG0011637	LOC110179302|XP_020802446.1|DSER	LOC26515367|XP_032306637.1|DANA
OG0011640	LOC110177448|XP_020799841.1|DSER	LOC6501480|XP_032305698.1|DANA
OG0011641	LOC110188698|XP_020814162.1|DSER	LOC116654588|XP_032305868.1|DANA
OG0011643	LOC110178609|XP_020801456.1|DSER	LOC6496291|XP_001960628.1|DANA
OG0011644	LOC110181116|XP_020804447.1|DSER	LOC6494696|XP_014762923.1|DANA
OG0011645	LOC110178537|XP_020801356.1|DSER	LOC26514680|XP_032307207.1|DANA
OG0011646	LOC110177946|XP_020800593.1|DSER	LOC6495444|XP_001958860.1|DANA
OG0011649	LOC110176124|XP_020798021.1|DSER	LOC116655117|XP_032308234.1|DANA
OG0011650	LOC110176015|XP_020797882.1|DSER	LOC6498765|XP_001967252.1|DANA
OG0011651	LOC110187035|XP_020812058.1|DSER	LOC26513670|XP_014761209.1|DANA
OG0011652	LOC110183071|XP_020806917.1|DSER, LOC110183046|XP_020806889.1|DSER, LOC110183041|XP_020806886.1|DSER	LOC6503893|XP_001963797.1|DANA
OG0011653	LOC110185514|XP_020810068.1|DSER	LOC6502498|XP_001964250.3|DANA, LOC6503505|XP_001964251.1|DANA, LOC6503506|XP_001964249.1|DANA
OG0011654	LOC110184151|XP_020808219.1|DSER	LOC6503162|XP_032308956.1|DANA, LOC116655339|XP_032308973.1|DANA
OG0011655	LOC110178573|XP_020801405.1|DSER	LOC26513758|XP_014765531.1|DANA
OG0011656	LOC110183624|XP_020807600.1|DSER	LOC26515074|XP_032310686.1|DANA
OG0011657	LOC110182793|XP_020806585.1|DSER	LOC6493097|XP_032309602.1|DANA
OG0011659	LOC110190739|XP_020817020.1|DSER	LOC26514912|XP_014765683.1|DANA
OG0011660	LOC110176292|XP_020798272.1|DSER	LOC6493613|XP_001958106.1|DANA
OG0011661	LOC110178920|XP_020801860.1|DSER	LOC116655866|XP_032310458.1|DANA
OG0011662	LOC110177471|XP_020799871.1|DSER	LOC6506212|XP_014764667.1|DANA
OG0011663	LOC110177469|XP_020799867.1|DSER	LOC26513709|XP_014765523.1|DANA
OG0011665	LOC110178067|XP_020800733.1|DSER, LOC110183761|XP_020807777.1|DSER	LOC6497009|XP_001962937.1|DANA
OG0011718	LOC110177147|XP_020799384.1|DSER	LOC6503394|XP_001967514.1|DANA
OG0011724	LOC110185095|XP_020809445.1|DSER	LOC6506371|XP_001965160.2|DANA
OG0011727	LOC110190985|XP_020817352.1|DSER	LOC6507053|XP_001956744.1|DANA
OG0011728	LOC110188272|XP_020813622.1|DSER	LOC6500486|XP_001953327.1|DANA
OG0011729	LOC110187882|XP_020813026.1|DSER	LOC6500119|XP_001953184.1|DANA
OG0011730	LOC110191789|XP_020818400.1|DSER	LOC6502655|XP_001953314.1|DANA
OG0011731	LOC110191432|XP_020817949.1|DSER	LOC6499867|XP_032309531.1|DANA
OG0011732	LOC110187983|XP_020813163.1|DSER	LOC116654525|XP_032305615.1|DANA
OG0011733	LOC110191866|XP_020818505.1|DSER	LOC6501309|XP_001954966.1|DANA
OG0011734	LOC110191215|XP_020817640.1|DSER	LOC6501408|XP_032309756.1|DANA
OG0011735	LOC110187644|XP_020812712.1|DSER	LOC6501428|XP_001955232.1|DANA
OG0011737	LOC110184094|XP_020808138.1|DSER	LOC6496576|XP_001961188.1|DANA
OG0011738	LOC110189401|XP_020815114.1|DSER	LOC6496551|XP_001961127.3|DANA
OG0011739	LOC110179006|XP_020802041.1|DSER	LOC26513653|XP_014763924.1|DANA
OG0011740	LOC110178291|XP_020801022.1|DSER	LOC6495678|XP_001959369.2|DANA
OG0011741	LOC110191699|XP_020818274.1|DSER	LOC116654687|XP_032306107.1|DANA
OG0011742	LOC110177901|XP_020800533.1|DSER	LOC6495202|XP_001958863.1|DANA
OG0011743	LOC110191523|XP_020818051.1|DSER	LOC6495284|XP_001958704.2|DANA
OG0011744	LOC110178542|XP_020801361.1|DSER, LOC110182266|XP_020805942.1|DSER	LOC6498102|XP_032307631.1|DANA
OG0011745	LOC110178539|XP_020801358.1|DSER, LOC110182288|XP_020805964.1|DSER	LOC6502451|XP_001962081.2|DANA
OG0011746	LOC110184877|XP_020809182.1|DSER	LOC6497603|XP_001961729.2|DANA, LOC6497602|XP_001961730.1|DANA
OG0011747	LOC110179765|XP_020803041.1|DSER	LOC6497922|XP_001961717.1|DANA
OG0011748	LOC110178174|XP_020800867.1|DSER	LOC6497875|XP_001961624.1|DANA
OG0011749	LOC110178110|XP_020800783.1|DSER	LOC26514194|XP_014762304.1|DANA
OG0011750	LOC110185902|XP_020810574.1|DSER	LOC6497816|XP_001961506.1|DANA
OG0011751	LOC110185856|XP_020810524.1|DSER	LOC6502443|XP_032307634.1|DANA
OG0011752	LOC110181848|XP_020805415.1|DSER	LOC6498737|XP_032308240.1|DANA
OG0011755	LOC110181945|XP_020805540.1|DSER	LOC6503076|XP_001963382.1|DANA
OG0011757	LOC110179588|XP_020802847.1|DSER	LOC6504777|XP_001966327.2|DANA
OG0011758	LOC110176268|XP_020798242.1|DSER	LOC26514671|XP_032310701.1|DANA
OG0011759	LOC110191561|XP_020818097.1|DSER	LOC6507026|XP_001956798.1|DANA
OG0011760	LOC110179974|XP_020803215.1|DSER	LOC26514544|XP_014765637.1|DANA
OG0011761	LOC110191332|XP_020817827.1|DSER	LOC6493292|XP_001957459.2|DANA
OG0011763	LOC110187530|XP_020812585.1|DSER, LOC110180490|XP_020803831.1|DSER	LOC6503379|XP_001965335.1|DANA
OG0011764	LOC110179136|XP_020802186.1|DSER, LOC110181148|XP_020804479.1|DSER	LOC6498677|XP_014762238.1|DANA
OG0011765	LOC110187371|XP_020812421.1|DSER	LOC6496970|XP_001963026.1|DANA
OG0011766	LOC110182616|XP_020806340.1|DSER	LOC6502472|XP_001962855.1|DANA
OG0011767	LOC110185658|XP_020810276.1|DSER	LOC6502471|XP_032311063.1|DANA
OG0011828	LOC110182122|XP_020805794.1|DSER	LOC6502308|XP_001966213.1|DANA
OG0011832	LOC110190950|XP_020817289.1|DSER	LOC6499984|XP_001953489.1|DANA
OG0011833	LOC110176550|XP_020798599.1|DSER	LOC6500226|XP_001952988.1|DANA
OG0011834	LOC110177109|XP_020799313.1|DSER	LOC26514446|XP_014767289.1|DANA
OG0011835	LOC110188579|XP_020814002.1|DSER	LOC6500090|XP_001953247.1|DANA
OG0011837	LOC110191190|XP_020817617.1|DSER	LOC6499750|XP_001953994.1|DANA
OG0011838	LOC110177299|XP_020799620.1|DSER	LOC6500945|XP_001954223.1|DANA
OG0011840	LOC110186156|XP_020810866.1|DSER	LOC26514607|XP_032305630.1|DANA
OG0011841	LOC110186905|XP_020811883.1|DSER	LOC26514428|XP_014767287.1|DANA
OG0011842	LOC110187959|XP_020813136.1|DSER	LOC26515038|XP_014767371.1|DANA
OG0011843	LOC110177366|XP_020799717.1|DSER	LOC6502629|XP_014767192.1|DANA
OG0011844	LOC110187935|XP_020813105.1|DSER	LOC6501178|XP_001954703.2|DANA
OG0011847	LOC110184049|XP_020808083.1|DSER	LOC26514549|XP_014764025.1|DANA
OG0011848	LOC110181033|XP_020804370.1|DSER	LOC6496464|XP_001960959.1|DANA
OG0011849	LOC110178629|XP_020801478.1|DSER	LOC6502581|XP_001960770.2|DANA
OG0011850	LOC110179335|XP_020802492.1|DSER	LOC6496259|XP_001960557.2|DANA
OG0011851	LOC110177975|XP_020800627.1|DSER	LOC6496154|XP_032307140.1|DANA
OG0011852	LOC110177716|XP_020800216.1|DSER	LOC6496101|XP_001960229.1|DANA
OG0011854	LOC110180293|XP_020803611.1|DSER	LOC6494592|XP_001960048.1|DANA
OG0011855	LOC110181111|XP_020804441.1|DSER	LOC26514890|XP_032306222.1|DANA
OG0011856	LOC110189548|XP_020815338.1|DSER	LOC6495808|XP_032306598.1|DANA
OG0011857	LOC110178345|XP_020801123.1|DSER	LOC6495676|XP_001959366.1|DANA
OG0011858	LOC110182895|XP_020806706.1|DSER	LOC6495117|XP_001959018.2|DANA
OG0011859	LOC110182940|XP_020806778.1|DSER	LOC6495516|XP_001959014.1|DANA
OG0011860	LOC110177765|XP_020800290.1|DSER	LOC6495489|XP_001958959.1|DANA
OG0011861	LOC110180157|XP_020803475.1|DSER	LOC6495200|XP_001958869.1|DANA
OG0011862	LOC110177881|XP_020800508.1|DSER	LOC6495446|XP_014763310.1|DANA
OG0011863	LOC110177953|XP_020800606.1|DSER	LOC6495443|XP_001958856.2|DANA
OG0011864	LOC110191560|XP_020818096.1|DSER	LOC6495373|XP_001958689.1|DANA
OG0011865	LOC110180975|XP_020804313.1|DSER	LOC6495355|XP_032306787.1|DANA
OG0011867	LOC110185910|XP_020810582.1|DSER	LOC6498249|XP_001962400.2|DANA
OG0011868	LOC110187539|XP_020812591.1|DSER	LOC6497480|XP_001961991.1|DANA
OG0011869	LOC110183837|XP_020807846.1|DSER	LOC26514154|XP_014762302.1|DANA
OG0011870	LOC110179773|XP_020803050.1|DSER, LOC110184832|XP_020809136.1|DSER	LOC6497612|XP_001961716.2|DANA
OG0011873	LOC110184331|XP_020808485.1|DSER	LOC6505279|XP_014760342.1|DANA
OG0011874	LOC110181933|XP_020805529.1|DSER	LOC6505202|XP_001965539.2|DANA
OG0011875	LOC110176068|XP_020797949.1|DSER	LOC6505176|XP_001965485.1|DANA
OG0011876	LOC110177604|XP_020800061.1|DSER	LOC6504409|XP_001967028.2|DANA
OG0011877	LOC110176071|XP_020797951.1|DSER	LOC6504390|XP_032308270.1|DANA
OG0011878	LOC110175950|XP_020797797.1|DSER	LOC6498779|XP_001967236.1|DANA
OG0011879	LOC110181795|XP_020805336.1|DSER	LOC6498814|XP_032308301.1|DANA
OG0011882	LOC110179102|XP_020802149.1|DSER	LOC6503144|XP_001963517.1|DANA
OG0011883	LOC110184920|XP_020809224.1|DSER	LOC6496713|XP_014759261.1|DANA
OG0011884	LOC110183622|XP_020807598.1|DSER	LOC26514307|XP_032310773.1|DANA
OG0011885	LOC110190163|XP_020816158.1|DSER	LOC6507362|XP_014765175.1|DANA
OG0011886	LOC110177926|XP_020800565.1|DSER	LOC6507261|XP_001956369.1|DANA
OG0011887	LOC110179029|XP_020802039.1|DSER	LOC6507917|XP_001956598.1|DANA
OG0011889	LOC110185327|XP_020809758.1|DSER	LOC6493106|XP_032310812.1|DANA
OG0011890	LOC110190676|XP_020816941.1|DSER	LOC26514889|XP_014765677.1|DANA
OG0011891	LOC110179995|XP_020803244.1|DSER	LOC116655921|XP_032310829.1|DANA
OG0011892	LOC110185210|XP_020809598.1|DSER	LOC6506545|XP_001957680.2|DANA
OG0011893	LOC110191946|XP_020818628.1|DSER, LOC110191975|XP_020818659.1|DSER	LOC26514455|XP_014765623.1|DANA
OG0011895	LOC110176161|XP_020798058.1|DSER	LOC6506320|XP_001958114.2|DANA
OG0011896	LOC110185113|XP_020809465.1|DSER	LOC26515354|XP_014760679.1|DANA
OG0011897	LOC110183157|XP_020807008.1|DSER	LOC6498442|XP_001962828.1|DANA
OG0011989	LOC110181396|XP_020804793.1|DSER	LOC26515258|XP_014764112.2|DANA
OG0011990	LOC110191843|XP_020818470.1|DSER	LOC26514267|XP_014767259.1|DANA
OG0011993	LOC110191896|XP_020818541.1|DSER	LOC116654586|XP_032305856.1|DANA
OG0011994	LOC110191386|XP_020817901.1|DSER	LOC116654500|XP_032305467.1|DANA
OG0011995	LOC110188067|XP_020813280.1|DSER	LOC6501261|XP_001954872.1|DANA
OG0011997	LOC110188661|XP_020814106.1|DSER	LOC6498946|XP_001955626.2|DANA
OG0011999	LOC110189694|XP_020815528.1|DSER	LOC26514290|XP_014763995.1|DANA
OG0012002	LOC110191054|XP_020817446.1|DSER	LOC6496254|XP_001960551.1|DANA
OG0012003	LOC110178388|XP_020801183.1|DSER	LOC6496212|XP_032306027.1|DANA
OG0012004	LOC110189342|XP_020815044.1|DSER	LOC116654712|XP_032306610.1|DANA
OG0012007	LOC110176054|XP_020797927.1|DSER	LOC6505295|XP_032307950.1|DANA
OG0012010	LOC110179600|XP_020802857.1|DSER	LOC6502004|XP_032308302.1|DANA
OG0012012	LOC110178036|XP_020800711.1|DSER	LOC6503830|XP_001963682.1|DANA
OG0012015	LOC110180564|XP_020803919.1|DSER	LOC6503045|XP_001963351.1|DANA
OG0012018	LOC110178864|XP_020801796.1|DSER	LOC6504688|XP_001966403.1|DANA
OG0012023	LOC110189842|XP_020815710.1|DSER	LOC26515165|XP_014765704.1|DANA
OG0012024	LOC110189099|XP_020814736.1|DSER	LOC116655924|XP_032310841.1|DANA
OG0012112	LOC110188804|XP_020814338.1|DSER	LOC6507537|XP_001955878.3|DANA
OG0012118	LOC110188204|XP_020813491.1|DSER	LOC6498843|XP_032312275.1|DANA
OG0012127	LOC110185825|XP_020810491.1|DSER	LOC6497267|XP_001962439.1|DANA
OG0012134	LOC110176557|XP_020798606.1|DSER	LOC26513836|XP_014767220.1|DANA
OG0012137	LOC110184031|XP_020808055.1|DSER	LOC6493991|XP_014762510.1|DANA
OG0012146	LOC110184362|XP_020808514.1|DSER	LOC116655057|XP_032307974.1|DANA
OG0012152	LOC110182191|XP_020805858.1|DSER	LOC6504673|XP_001966429.1|DANA
OG0012161	LOC110178976|XP_020801946.1|DSER	LOC6493696|XP_001958254.1|DANA
OG0012265	LOC110191168|XP_020817587.1|DSER	LOC6499745|XP_014766205.1|DANA
OG0012269	LOC110184332|XP_020808487.1|DSER	LOC116655570|XP_032309405.1|DANA
OG0012282	LOC110176543|XP_020798593.1|DSER	LOC116654485|XP_032305342.1|DANA
OG0012283	LOC110186299|XP_020811073.1|DSER	LOC6499563|XP_001954368.1|DANA
OG0012292	LOC110181557|XP_020805001.1|DSER	LOC116655343|XP_032308996.1|DANA
OG0012296	LOC110180401|XP_020803715.1|DSER, LOC110181238|XP_020804602.1|DSER	LOC6507887|XP_001956528.1|DANA
OG0012299	LOC110183111|XP_020806960.1|DSER	LOC6502420|XP_001962708.1|DANA
OG0012462	LOC110189691|XP_020815523.1|DSER	LOC26514594|XP_014764030.1|DANA
OG0012649	LOC110183696|XP_020807694.1|DSER	LOC6493738|XP_001958342.2|DANA
OG0012659	LOC110186285|XP_020811057.1|DSER	LOC116654495|XP_032305398.1|DANA
OG0012661	LOC110182106|XP_020805768.1|DSER	LOC26515446|XP_014764132.1|DANA
OG0012662	LOC110181740|XP_020805262.1|DSER	LOC26514099|XP_014763978.1|DANA
OG0012665	LOC110176985|XP_020799153.1|DSER	LOC6498069|XP_014761963.2|DANA
OG0012666	LOC110186056|XP_020810753.1|DSER	LOC26513728|XP_014762262.1|DANA
