Orthogroup	DSER.longest_only	DVIR.longest_only
OG0009752	LOC110183242|XP_020807122.1|DSER, LOC110183247|XP_020807127.1|DSER	LOC6633424|XP_002057217.2|DVIR
OG0009753	LOC110183248|XP_020807128.1|DSER	LOC6633422|XP_002057215.1|DVIR
OG0009754	LOC110184044|XP_020808077.1|DSER	LOC6635851|XP_032292114.1|DVIR
OG0009755	LOC110191958|XP_020818635.1|DSER	LOC6636729|XP_002060124.1|DVIR
OG0009756	LOC110182222|XP_020805908.1|DSER	LOC6631457|XP_002055545.1|DVIR
OG0009757	LOC110180241|XP_020803557.1|DSER	LOC6627143|XP_002048955.1|DVIR
OG0009758	LOC110186942|XP_020811933.1|DSER	LOC6634958|XP_002058592.1|DVIR
OG0009759	LOC110187076|XP_020812125.1|DSER	LOC6633628|XP_032295946.1|DVIR
OG0009760	LOC110180550|XP_020803904.1|DSER	LOC6635481|XP_032295674.1|DVIR
OG0009761	LOC110180538|XP_020803887.1|DSER	LOC6636935|XP_002060391.1|DVIR
OG0009762	LOC110179429|XP_020802619.1|DSER	LOC6633871|XP_032296522.1|DVIR
OG0009763	LOC110191330|XP_020817824.1|DSER	LOC6624685|XP_032291028.1|DVIR
OG0009764	LOC110190101|XP_020816067.1|DSER	LOC6623282|XP_002047256.1|DVIR
OG0009765	LOC110178616|XP_020801460.1|DSER	LOC6623259|XP_002046114.1|DVIR
OG0009766	LOC110184741|XP_020809029.1|DSER	LOC6623461|XP_002046135.1|DVIR
OG0009767	LOC110184757|XP_020809045.1|DSER	LOC6623188|XP_002046147.1|DVIR
OG0009768	LOC110186909|XP_020811892.1|DSER	LOC6636568|XP_002060072.1|DVIR
OG0009769	LOC110190599|XP_020816852.1|DSER	LOC6624114|XP_002046266.1|DVIR
OG0009770	LOC110176720|XP_020798820.1|DSER	LOC6623011|XP_002046676.1|DVIR
OG0009771	LOC110178746|XP_020801636.1|DSER	LOC6628700|XP_015028479.1|DVIR
OG0009772	LOC110178800|XP_020801712.1|DSER	LOC6622838|XP_032291070.1|DVIR
OG0009773	LOC110183577|XP_020807548.1|DSER	LOC6622595|XP_002047017.1|DVIR
OG0009774	LOC110190078|XP_020816043.1|DSER	LOC6623117|XP_002046721.1|DVIR
OG0009775	LOC110176734|XP_020798836.1|DSER	LOC6622776|XP_002048193.2|DVIR
OG0009776	LOC110190507|XP_020816687.1|DSER	LOC6622072|XP_002047119.2|DVIR
OG0009777	LOC110184781|XP_020809080.1|DSER	LOC6623324|XP_002047825.2|DVIR
OG0009778	LOC110188836|XP_020814388.1|DSER	LOC6624343|XP_002046619.1|DVIR
OG0009779	LOC110184771|XP_020809065.1|DSER	LOC6623028|XP_002046513.1|DVIR
OG0009780	LOC110184766|XP_020809055.1|DSER	LOC6623042|XP_002046515.1|DVIR
OG0009781	LOC110176674|XP_020798770.1|DSER	LOC6623435|XP_032290416.1|DVIR
OG0009782	LOC110182798|XP_020806590.1|DSER	LOC6628588|XP_002051481.2|DVIR
OG0009783	LOC110183650|XP_020807633.1|DSER	LOC6622985|XP_002047085.2|DVIR
OG0009784	LOC110188848|XP_020814413.1|DSER	LOC6636813|XP_002060295.3|DVIR
OG0009785	LOC110190718|XP_020816999.1|DSER	LOC6624675|XP_002047175.3|DVIR
OG0009786	LOC110190649|XP_020816906.1|DSER	LOC6622789|XP_002048207.1|DVIR
OG0009787	LOC110190596|XP_020816848.1|DSER	LOC6623398|XP_002048204.1|DVIR
OG0009788	LOC110188825|XP_020814375.1|DSER	LOC6624239|XP_002047433.1|DVIR
OG0009789	LOC110182769|XP_020806547.1|DSER	LOC6622401|XP_002046972.1|DVIR
OG0009790	LOC110177771|XP_020800295.1|DSER	LOC26531440|XP_015030331.1|DVIR
OG0009791	LOC110190358|XP_020816426.1|DSER	LOC6623495|XP_032290646.1|DVIR
OG0009792	LOC110189939|XP_020815884.1|DSER	LOC6622322|XP_002046963.1|DVIR
OG0009793	LOC110184499|XP_020808720.1|DSER	LOC6622678|XP_015030937.1|DVIR
OG0009794	LOC110186791|XP_020811727.1|DSER	LOC6629821|XP_002053189.2|DVIR
OG0009795	LOC110179071|XP_020802109.1|DSER	LOC6632118|XP_002055256.2|DVIR
OG0009796	LOC110178607|XP_020801451.1|DSER	LOC6623430|XP_032291124.1|DVIR
OG0009797	LOC110189125|XP_020814758.1|DSER	LOC6624370|XP_002047162.1|DVIR
OG0009798	LOC110189119|XP_020814753.1|DSER	LOC6624731|XP_032291189.1|DVIR
OG0009799	LOC110189839|XP_020815703.1|DSER	LOC6623807|XP_032290979.1|DVIR
OG0009800	LOC110190367|XP_020816438.1|DSER	LOC6624495|XP_002047624.2|DVIR
OG0009801	LOC110177562|XP_020799994.1|DSER	LOC6624653|XP_032290907.1|DVIR
OG0009802	LOC110177601|XP_020800055.1|DSER	LOC6624430|XP_002046580.2|DVIR
OG0009803	LOC110190446|XP_020816606.1|DSER	LOC6623885|XP_002046227.1|DVIR
OG0009804	LOC110190460|XP_020816620.1|DSER	LOC6623789|XP_002046211.3|DVIR
OG0009805	LOC110190449|XP_020816609.1|DSER	LOC6623775|XP_002046210.1|DVIR
OG0009806	LOC110190683|XP_020816952.1|DSER	LOC6623766|XP_002046208.1|DVIR
OG0009807	LOC110190760|XP_020817049.1|DSER	LOC6623624|XP_032290673.1|DVIR
OG0009809	LOC110187233|XP_020812292.1|DSER	LOC6622827|XP_002047213.1|DVIR
OG0009810	LOC110190069|XP_020816034.1|DSER	LOC6623837|XP_032290648.1|DVIR
OG0009811	LOC110190068|XP_020816033.1|DSER	LOC6623923|XP_002048289.2|DVIR
OG0009812	LOC110189323|XP_020815028.1|DSER	LOC6624078|XP_002046861.1|DVIR
OG0009813	LOC110189916|XP_020815848.1|DSER	LOC6622664|XP_015030648.1|DVIR
OG0009814	LOC110176196|XP_020798107.1|DSER	LOC6624487|XP_002046945.1|DVIR
OG0009815	LOC110185316|XP_020809740.1|DSER	LOC6624702|XP_002047576.2|DVIR
OG0009816	LOC110190276|XP_020816309.1|DSER	LOC6623048|XP_032290722.1|DVIR
OG0009817	LOC110190280|XP_020816313.1|DSER	LOC6623027|XP_002048052.2|DVIR
OG0009818	LOC110191230|XP_020817659.1|DSER	LOC6622377|XP_002047489.2|DVIR
OG0009819	LOC110191399|XP_020817916.1|DSER	LOC6623999|XP_002047490.1|DVIR
OG0009820	LOC110191228|XP_020817657.1|DSER	LOC6622363|XP_032290586.1|DVIR
OG0009821	LOC110176691|XP_020798780.1|DSER	LOC6624253|XP_032290411.1|DVIR
OG0009822	LOC110178947|XP_020801905.1|DSER	LOC6624160|XP_032290263.1|DVIR
OG0009823	LOC110190790|XP_020817087.1|DSER	LOC6632072|XP_002054976.1|DVIR
OG0009824	LOC110190245|XP_020816267.1|DSER	LOC6623311|XP_002048550.1|DVIR
OG0009825	LOC110179830|XP_020803096.1|DSER	LOC6622352|XP_032290783.1|DVIR
OG0009826	LOC110190331|XP_020816386.1|DSER	LOC6622470|XP_002047946.1|DVIR
OG0009827	LOC110190332|XP_020816387.1|DSER	LOC6622493|XP_002047948.1|DVIR
OG0009828	LOC110181242|XP_020804606.1|DSER	LOC6623470|XP_002048574.1|DVIR
OG0009829	LOC110190196|XP_020816207.1|DSER	LOC6622089|XP_002047689.1|DVIR
OG0009830	LOC110177538|XP_020799965.1|DSER	LOC6624001|XP_002048649.1|DVIR
OG0009831	LOC110177537|XP_020799964.1|DSER	LOC6623827|XP_002048645.1|DVIR
OG0009832	LOC110177536|XP_020799963.1|DSER	LOC6623528|XP_002048644.1|DVIR
OG0009833	LOC110179976|XP_020803221.1|DSER	LOC6622453|XP_032290024.1|DVIR
OG0009834	LOC110178490|XP_020801294.1|DSER	LOC6626851|XP_015029282.1|DVIR
OG0009835	LOC110180033|XP_020803300.1|DSER	LOC26531404|XP_015030324.1|DVIR, LOC6626779|XP_002050092.1|DVIR
OG0009836	LOC110177117|XP_020799322.1|DSER	LOC6630140|XP_002053623.1|DVIR
OG0009837	LOC110190977|XP_020817340.1|DSER	LOC6633130|XP_002055811.3|DVIR
OG0009838	LOC110187478|XP_020812523.1|DSER	LOC6628528|XP_002052724.1|DVIR
OG0009839	LOC110182748|XP_020806520.1|DSER	LOC26530912|XP_015030261.1|DVIR
OG0009840	LOC110178695|XP_020801557.1|DSER, LOC110181358|XP_020804741.1|DSER	LOC6634298|XP_002057450.1|DVIR
OG0009841	LOC110185888|XP_020810559.1|DSER	LOC6629026|XP_002051373.1|DVIR
OG0009842	LOC110176276|XP_020798252.1|DSER	LOC6622230|XP_015030582.1|DVIR
OG0009843	LOC110182754|XP_020806524.1|DSER	LOC6622468|XP_002046987.2|DVIR
OG0009844	LOC110185297|XP_020809704.1|DSER	LOC116650711|XP_032291060.1|DVIR, LOC6622243|XP_002048388.1|DVIR
OG0009845	LOC110177708|XP_020800206.1|DSER	LOC6625873|XP_002049674.1|DVIR
OG0009846	LOC110185857|XP_020810525.1|DSER	LOC6628059|XP_002051528.1|DVIR
OG0009847	LOC110183069|XP_020806914.1|DSER	LOC6633260|XP_002056884.1|DVIR
OG0009848	LOC110180432|XP_020803762.1|DSER	LOC6633734|XP_002057019.1|DVIR
OG0009849	LOC110187825|XP_020812961.1|DSER	LOC6630712|XP_015026979.2|DVIR
OG0009850	LOC110180353|XP_020803674.1|DSER	LOC26531566|XP_015025731.1|DVIR
OG0009851	LOC110181844|XP_020805410.1|DSER	LOC6636001|XP_002059501.1|DVIR
OG0009853	LOC110179520|XP_020802756.1|DSER, LOC110178779|XP_020801684.1|DSER	LOC6631351|XP_002054992.2|DVIR
OG0009855	LOC110183903|XP_020807905.1|DSER, LOC110178080|XP_020800743.1|DSER	LOC6633949|XP_002057836.1|DVIR
OG0009856	LOC110176951|XP_020799112.1|DSER, LOC110185840|XP_020810507.1|DSER	LOC6634017|XP_002057860.1|DVIR, LOC6634018|XP_002057861.1|DVIR
OG0009857	LOC110178696|XP_020801558.1|DSER, LOC110181360|XP_020804742.1|DSER	LOC6634296|XP_002057448.1|DVIR
OG0009858	LOC110177877|XP_020800501.1|DSER	LOC6628596|XP_002051211.1|DVIR
OG0009859	LOC110185766|XP_020810427.1|DSER	LOC6628295|XP_002051180.1|DVIR
OG0009860	LOC110183421|XP_020807357.1|DSER, LOC110183422|XP_020807359.1|DSER	LOC6635780|XP_002059176.2|DVIR
OG0009861	LOC110183091|XP_020806943.1|DSER	LOC6627658|XP_002051722.1|DVIR
OG0009862	LOC110183992|XP_020808007.1|DSER, LOC110179924|XP_020803180.1|DSER	LOC6627711|XP_002051633.1|DVIR
OG0009863	LOC110178166|XP_020800859.1|DSER	LOC6628641|XP_032293932.1|DVIR
OG0009864	LOC110187280|XP_020812327.1|DSER	LOC6628829|XP_002052070.2|DVIR
OG0009865	LOC110179171|XP_020802229.1|DSER	LOC6627478|XP_002052128.1|DVIR
OG0009866	LOC110185169|XP_020809538.1|DSER	LOC6623908|XP_032290838.1|DVIR
OG0009867	LOC110190082|XP_020816046.1|DSER	LOC116650835|XP_032291515.1|DVIR, LOC6636544|XP_002060048.2|DVIR, LOC116650818|XP_032291459.1|DVIR
OG0009868	LOC110178941|XP_020801899.1|DSER	LOC6624568|XP_002048492.1|DVIR
OG0009869	LOC110184013|XP_020808038.1|DSER	LOC26531384|XP_015031737.1|DVIR
OG0009870	LOC110178873|XP_020801806.1|DSER	LOC6624103|XP_002048352.1|DVIR
OG0009871	LOC110179217|XP_020802311.1|DSER	LOC6625970|XP_015029183.1|DVIR
OG0009872	LOC110179231|XP_020802342.1|DSER	LOC6626446|XP_002049803.1|DVIR
OG0009874	LOC110178953|XP_020801913.1|DSER	LOC6623050|XP_002048053.1|DVIR
OG0009875	LOC110190040|XP_020816004.1|DSER	LOC6622153|XP_002047943.1|DVIR
OG0009876	LOC110178382|XP_020801178.1|DSER	LOC6626828|XP_002050197.1|DVIR, LOC26531597|XP_015030347.1|DVIR
OG0009877	LOC110177085|XP_020799271.1|DSER	LOC6625357|XP_002050324.2|DVIR
OG0009878	LOC110181930|XP_020805528.1|DSER	LOC26531410|XP_015030325.1|DVIR
OG0009879	LOC110191157|XP_020817573.1|DSER	LOC6625815|XP_002050597.2|DVIR
OG0009880	LOC110182544|XP_020806254.1|DSER	LOC6636361|XP_002059890.1|DVIR, LOC6636364|XP_002059893.1|DVIR
OG0009881	LOC110179872|XP_020803133.1|DSER	LOC6626971|XP_002048714.1|DVIR
OG0009882	LOC110181110|XP_020804440.1|DSER	LOC6626033|XP_002050800.1|DVIR
OG0009883	LOC110182913|XP_020806733.1|DSER	LOC116652249|XP_032296304.1|DVIR, LOC6625575|XP_015029422.1|DVIR
OG0009884	LOC110182936|XP_020806774.1|DSER	LOC116651097|XP_032292802.1|DVIR, LOC6625573|XP_002049598.1|DVIR
OG0009885	LOC110177008|XP_020799182.1|DSER	LOC6625930|XP_002049299.1|DVIR
OG0009886	LOC110182552|XP_020806265.1|DSER	LOC6625882|XP_002049332.1|DVIR
OG0009887	LOC110189542|XP_020815332.1|DSER, LOC110189437|XP_020815167.1|DSER	LOC6625768|XP_002049875.1|DVIR
OG0009888	LOC110188621|XP_020814047.1|DSER, LOC110176555|XP_020798604.1|DSER	LOC6626137|XP_002049131.1|DVIR
OG0009889	LOC110177965|XP_020800615.1|DSER, LOC110179743|XP_020803017.1|DSER	LOC6624941|XP_002049040.1|DVIR
OG0009890	LOC110187599|XP_020812681.1|DSER	LOC6625726|XP_002049020.1|DVIR
OG0009891	LOC110189871|XP_020815761.1|DSER	LOC6624820|XP_002048978.1|DVIR
OG0009893	LOC110176343|XP_020798331.1|DSER	LOC6625647|XP_015029429.1|DVIR
OG0009895	LOC110188546|XP_020813962.1|DSER	LOC6632275|XP_032289566.1|DVIR
OG0009896	LOC110186367|XP_020811176.1|DSER	LOC6630489|XP_032292360.1|DVIR
OG0009897	LOC110191791|XP_020818401.1|DSER	LOC6633229|XP_002056287.1|DVIR
OG0009898	LOC110188318|XP_020813685.1|DSER	LOC6629542|XP_002053670.1|DVIR, LOC6629540|XP_002053668.2|DVIR, LOC116651462|XP_032293723.1|DVIR
OG0009899	LOC110176463|XP_020798479.1|DSER	LOC6631203|XP_015027688.1|DVIR
OG0009900	LOC110185090|XP_020809438.1|DSER	LOC6632437|XP_002056167.1|DVIR
OG0009901	LOC110186195|XP_020810913.1|DSER	LOC6630261|XP_002053420.1|DVIR
OG0009902	LOC110176460|XP_020798474.1|DSER	LOC6629733|XP_002053609.1|DVIR
OG0009903	LOC110191859|XP_020818498.1|DSER, LOC110177586|XP_020800030.1|DSER	LOC6630706|XP_002054646.1|DVIR
OG0009904	LOC110188043|XP_020813252.1|DSER	LOC6630826|XP_002054112.1|DVIR
OG0009905	LOC110184062|XP_020808102.1|DSER	LOC6630585|XP_032289853.1|DVIR
OG0009906	LOC110185797|XP_020810463.1|DSER	LOC6630580|XP_002053852.1|DVIR
OG0009907	LOC110177211|XP_020799488.1|DSER	LOC6629910|XP_002054156.1|DVIR, LOC6629912|XP_002054158.1|DVIR
OG0009909	LOC110186887|XP_020811846.1|DSER	LOC6630848|XP_002053930.1|DVIR
OG0009911	LOC110177945|XP_020800589.1|DSER, LOC110177944|XP_020800588.1|DSER	LOC6625369|XP_002049065.2|DVIR
OG0009912	LOC110181342|XP_020804720.1|DSER	LOC6628303|XP_002051188.2|DVIR, LOC26531749|XP_015028982.2|DVIR
OG0009913	LOC110185841|XP_020810508.1|DSER	LOC6628736|XP_002051073.1|DVIR
OG0009922	LOC110178990|XP_020801964.1|DSER	LOC26531368|XP_015031735.1|DVIR
OG0009925	LOC110186446|XP_020811288.1|DSER	LOC6629578|XP_002054870.2|DVIR
OG0009930	LOC110181625|XP_020805093.1|DSER	LOC6633360|XP_002056984.1|DVIR
OG0009932	LOC110188926|XP_020814510.1|DSER	LOC6626343|XP_002050681.1|DVIR
OG0009933	LOC110178531|XP_020801348.1|DSER	LOC6626648|XP_002050642.1|DVIR
OG0009934	LOC110176244|XP_020798202.1|DSER	LOC116650749|XP_032291240.1|DVIR
OG0009937	LOC110178691|XP_020801552.1|DSER	LOC26531731|XP_032289827.1|DVIR, LOC116650408|XP_032289871.1|DVIR
OG0009938	LOC110184363|XP_020808515.1|DSER	LOC6631516|XP_002055313.3|DVIR
OG0009940	LOC110186794|XP_020811731.1|DSER	LOC6632979|XP_002056482.1|DVIR
OG0009941	LOC110187417|XP_020812465.1|DSER	LOC6628036|XP_002052913.1|DVIR
OG0009942	LOC110188925|XP_020814509.1|DSER	LOC6626340|XP_002050678.2|DVIR
OG0009943	LOC110183465|XP_020807405.1|DSER	LOC6627758|XP_002051131.1|DVIR
OG0009944	LOC110180552|XP_020803906.1|DSER	LOC6634786|XP_002058122.2|DVIR
OG0009945	LOC110181906|XP_020805499.1|DSER	LOC6631439|XP_002055677.1|DVIR
OG0009946	LOC110188179|XP_020813410.1|DSER	LOC26530705|XP_015027818.1|DVIR
OG0009947	LOC110190645|XP_020816903.1|DSER	LOC6624723|XP_002047194.2|DVIR
OG0009948	LOC110179489|XP_020802722.1|DSER	LOC6635561|XP_002059035.1|DVIR
OG0009949	LOC110187854|XP_020812998.1|DSER	LOC6633104|XP_032289722.1|DVIR
OG0009950	LOC110186810|XP_020811754.1|DSER	LOC6632775|XP_002056336.2|DVIR
OG0009951	LOC110188282|XP_020813638.1|DSER	LOC6632517|XP_002056527.1|DVIR
OG0009952	LOC110187771|XP_020812894.1|DSER	LOC6630363|XP_002054899.1|DVIR
OG0009953	LOC110187012|XP_020812035.1|DSER	LOC6632980|XP_002056483.2|DVIR
OG0009954	LOC110176649|XP_020798739.1|DSER	LOC6630888|XP_002053134.1|DVIR
OG0009955	LOC110178354|XP_020801143.1|DSER	LOC6626352|XP_032292409.1|DVIR
OG0009956	LOC110182585|XP_020806291.1|DSER	LOC6633390|XP_032289103.1|DVIR
OG0009957	LOC110186734|XP_020811659.1|DSER	LOC6633017|XP_002056138.1|DVIR
OG0009958	LOC110186681|XP_020811606.1|DSER	LOC6630239|XP_002053903.1|DVIR
OG0009960	LOC110187894|XP_020813041.1|DSER	LOC6634880|XP_002058499.1|DVIR
OG0009961	LOC110188436|XP_020813822.1|DSER	LOC6634986|XP_002058488.1|DVIR, LOC116651862|XP_032294962.1|DVIR
OG0009962	LOC110184123|XP_020808193.1|DSER	LOC6632254|XP_002056083.2|DVIR
OG0009963	LOC110188033|XP_020813229.1|DSER	LOC6630066|XP_032294991.1|DVIR
OG0009964	LOC110184716|XP_020808998.1|DSER	LOC6630024|XP_002054474.1|DVIR
OG0009965	LOC110186875|XP_020811831.1|DSER	LOC6629829|XP_002054529.2|DVIR
OG0009966	LOC110179804|XP_020803068.1|DSER	LOC6635732|XP_015024499.1|DVIR
OG0009967	LOC110176932|XP_020799088.1|DSER	LOC6627765|XP_002052654.1|DVIR
OG0009969	LOC110187340|XP_020812387.1|DSER	LOC6628156|XP_015027996.1|DVIR
OG0009970	LOC110176913|XP_020799063.1|DSER	LOC6629249|XP_002052773.1|DVIR
OG0009971	LOC110184852|XP_020809151.1|DSER	LOC6635769|XP_002059165.2|DVIR
OG0009972	LOC110183302|XP_020807201.1|DSER	LOC6629129|XP_002052395.1|DVIR
OG0009973	LOC110176454|XP_020798469.1|DSER	LOC6629078|XP_002052380.2|DVIR
OG0009974	LOC110186077|XP_020810771.1|DSER	LOC6634054|XP_032293616.1|DVIR
OG0009975	LOC110182741|XP_020806502.1|DSER	LOC6628007|XP_002051413.1|DVIR
OG0009976	LOC110181460|XP_020804866.1|DSER	LOC6628083|XP_002051167.2|DVIR
OG0009977	LOC110187356|XP_020812405.1|DSER	LOC116651478|XP_032293773.1|DVIR
OG0009978	LOC110187350|XP_020812400.1|DSER	LOC6634227|XP_002057738.1|DVIR
OG0009979	LOC110185772|XP_020810434.1|DSER	LOC6634279|XP_002057696.1|DVIR
OG0009980	LOC110191365|XP_020817877.1|DSER	LOC6625041|XP_032292511.1|DVIR
OG0009981	LOC110180060|XP_020803341.1|DSER	LOC6626301|XP_015029189.1|DVIR
OG0009982	LOC110180062|XP_020803343.1|DSER	LOC6626299|XP_032292155.1|DVIR
OG0009983	LOC110177503|XP_020799918.1|DSER	LOC6625799|XP_002050897.1|DVIR
OG0009984	LOC110180012|XP_020803264.1|DSER	LOC6635941|XP_032292523.1|DVIR
OG0009985	LOC110191624|XP_020818172.1|DSER	LOC26530760|XP_032291819.1|DVIR
OG0009986	LOC110189594|XP_020815384.1|DSER	LOC6636417|XP_002059970.1|DVIR
OG0009987	LOC110177712|XP_020800215.1|DSER	LOC6625364|XP_032291821.1|DVIR
OG0009988	LOC110177655|XP_020800130.1|DSER	LOC6625363|XP_002050235.1|DVIR
OG0009989	LOC110177935|XP_020800576.1|DSER	LOC6625626|XP_002049070.2|DVIR
OG0009990	LOC110182929|XP_020806766.1|DSER	LOC6626055|XP_002049611.1|DVIR
OG0009991	LOC110178040|XP_020800739.1|DSER	LOC6624748|XP_002049708.2|DVIR
OG0009992	LOC110187050|XP_020812085.1|DSER	LOC6634518|XP_002058067.1|DVIR
OG0009993	LOC110184588|XP_020808837.1|DSER	LOC6636684|XP_032295801.1|DVIR
OG0009994	LOC110181965|XP_020805573.1|DSER	LOC6633374|XP_002057327.1|DVIR
OG0009995	LOC110179671|XP_020802941.1|DSER	LOC6633821|XP_002057042.3|DVIR
OG0009996	LOC110184283|XP_020808423.1|DSER	LOC6633314|XP_002056891.1|DVIR
OG0009997	LOC110184138|XP_020808208.1|DSER	LOC6635460|XP_002058968.2|DVIR
OG0009998	LOC110184243|XP_020808358.1|DSER	LOC6633670|XP_002056929.1|DVIR
OG0009999	LOC110184586|XP_020808831.1|DSER	LOC6634613|XP_002058098.2|DVIR
OG0010000	LOC110182109|XP_020805775.1|DSER	LOC6635533|XP_002059104.1|DVIR
OG0010001	LOC110179683|XP_020802954.1|DSER	LOC6633817|XP_002057038.1|DVIR
OG0010002	LOC110178721|XP_020801585.1|DSER	LOC116650840|XP_032291538.1|DVIR
OG0010003	LOC110183400|XP_020807330.1|DSER	LOC6627757|XP_002051130.1|DVIR
OG0010004	LOC110182497|XP_020806205.1|DSER	LOC6633560|XP_032295947.1|DVIR
OG0010005	LOC110183222|XP_020807095.1|DSER	LOC6631940|XP_002055033.1|DVIR
OG0010006	LOC110184306|XP_020808453.1|DSER	LOC6636115|XP_002059657.3|DVIR
OG0010007	LOC110181600|XP_020805056.1|DSER	LOC6636039|XP_002059566.1|DVIR
OG0010008	LOC110175974|XP_020797828.1|DSER	LOC6635458|XP_002059060.1|DVIR
OG0010009	LOC110181325|XP_020804703.1|DSER	LOC6628328|XP_002051201.1|DVIR
OG0010010	LOC110175955|XP_020797802.1|DSER	LOC6631904|XP_002055216.1|DVIR
OG0010011	LOC110184266|XP_020808391.1|DSER	LOC6634392|XP_032296434.1|DVIR
OG0010012	LOC110179560|XP_020802801.1|DSER	LOC6631884|XP_032295859.1|DVIR
OG0010013	LOC110181594|XP_020805047.1|DSER	LOC6634565|XP_002058177.2|DVIR
OG0010014	LOC110175985|XP_020797843.1|DSER	LOC26531586|XP_032295923.1|DVIR
OG0010015	LOC110181558|XP_020805002.1|DSER	LOC6634567|XP_015025088.1|DVIR
OG0010016	LOC110182017|XP_020805607.1|DSER	LOC6631426|XP_002055534.1|DVIR
OG0010017	LOC110181589|XP_020805042.1|DSER	LOC6634564|XP_002058176.1|DVIR
OG0010018	LOC110180137|XP_020803442.1|DSER	LOC6633397|XP_002057207.1|DVIR
OG0010019	LOC110181691|XP_020805191.1|DSER	LOC6631922|XP_002055749.1|DVIR
OG0010020	LOC110181828|XP_020805391.1|DSER	LOC6631609|XP_002055067.1|DVIR
OG0010021	LOC110181633|XP_020805100.1|DSER	LOC6631732|XP_032295715.1|DVIR
OG0010022	LOC110189569|XP_020815359.1|DSER	LOC6631687|XP_002055457.1|DVIR
OG0010023	LOC110185515|XP_020810069.1|DSER	LOC6634596|XP_002058251.1|DVIR
OG0010024	LOC110185517|XP_020810072.1|DSER	LOC6634598|XP_032296344.1|DVIR
OG0010025	LOC110182208|XP_020805894.1|DSER	LOC6634432|XP_032289236.1|DVIR
OG0010026	LOC110181938|XP_020805534.1|DSER	LOC6632012|XP_002055385.1|DVIR
OG0010027	LOC110179129|XP_020802181.1|DSER	LOC6632010|XP_002055383.1|DVIR
OG0010028	LOC110191973|XP_020818653.1|DSER	LOC6635469|XP_032295858.1|DVIR
OG0010029	LOC110184167|XP_020808237.1|DSER	LOC6631374|XP_002055648.1|DVIR
OG0010030	LOC110184140|XP_020808210.1|DSER	LOC6631553|XP_032295662.1|DVIR
OG0010031	LOC110184181|XP_020808250.1|DSER	LOC6631780|XP_002055707.2|DVIR
OG0010032	LOC110182383|XP_020806084.1|DSER	LOC6628608|XP_002052169.2|DVIR
OG0010033	LOC110179756|XP_020803032.1|DSER	LOC6635513|XP_002058931.1|DVIR
OG0010034	LOC110179763|XP_020803038.1|DSER	LOC6635570|XP_002058925.1|DVIR
OG0010035	LOC110179764|XP_020803039.1|DSER	LOC6635567|XP_032295972.1|DVIR
OG0010036	LOC110179762|XP_020803037.1|DSER	LOC6635565|XP_032296028.1|DVIR
OG0010037	LOC110179757|XP_020803033.1|DSER	LOC6635564|XP_002058919.1|DVIR
OG0010038	LOC110180559|XP_020803912.1|DSER	LOC6633693|XP_032296636.1|DVIR
OG0010039	LOC110178366|XP_020801161.1|DSER	LOC6625948|XP_002049385.1|DVIR
OG0010040	LOC110185967|XP_020810644.1|DSER	LOC6628173|XP_002051444.1|DVIR
OG0010041	LOC110183057|XP_020806901.1|DSER	LOC6636017|XP_002059541.2|DVIR
OG0010042	LOC110179057|XP_020802076.1|DSER	LOC6631621|XP_002055563.1|DVIR
OG0010043	LOC110179054|XP_020802072.1|DSER	LOC6631619|XP_002055561.1|DVIR
OG0010044	LOC110183267|XP_020807154.1|DSER	LOC6633513|XP_002057231.2|DVIR
OG0010045	LOC110181826|XP_020805388.1|DSER	LOC6634482|XP_002058159.2|DVIR
OG0010046	LOC110181827|XP_020805389.1|DSER	LOC6634483|XP_002058160.1|DVIR
OG0010047	LOC110183228|XP_020807103.1|DSER	LOC6631529|XP_002055336.1|DVIR
OG0010048	LOC110185523|XP_020810077.1|DSER	LOC6634757|XP_002058050.2|DVIR
OG0010049	LOC110187103|XP_020812168.1|DSER	LOC6636071|XP_002059602.1|DVIR
OG0010050	LOC110187116|XP_020812185.1|DSER	LOC6636070|XP_002059601.1|DVIR
OG0010051	LOC110181694|XP_020805195.1|DSER	LOC6633794|XP_002057314.1|DVIR
OG0010052	LOC110180323|XP_020803639.1|DSER	LOC6633346|XP_032296745.1|DVIR
OG0010053	LOC110179458|XP_020802676.1|DSER	LOC6636147|XP_002059493.1|DVIR
OG0010054	LOC110179722|XP_020803000.1|DSER	LOC6631892|XP_002055493.2|DVIR
OG0010055	LOC110179738|XP_020803014.1|DSER	LOC6632031|XP_002055497.2|DVIR
OG0010056	LOC110187143|XP_020812216.1|DSER	LOC6631444|XP_015026715.1|DVIR
OG0010057	LOC110179632|XP_020802902.1|DSER	LOC6635597|XP_002059022.3|DVIR
OG0010058	LOC110180346|XP_020803667.1|DSER	LOC6633646|XP_032289031.1|DVIR
OG0010059	LOC110181913|XP_020805506.1|DSER	LOC6631404|XP_002055674.1|DVIR
OG0010060	LOC110180649|XP_020804002.1|DSER	LOC6633334|XP_002056862.1|DVIR
OG0010061	LOC110190085|XP_020816050.1|DSER	LOC6636590|XP_002060027.1|DVIR
OG0010062	LOC110184700|XP_020808970.1|DSER	LOC6623403|XP_002046146.1|DVIR
OG0010063	LOC110190080|XP_020816045.1|DSER	LOC6622668|XP_002046711.2|DVIR
OG0010064	LOC110189844|XP_020815712.1|DSER	LOC6622376|XP_002046701.1|DVIR
