Orthogroup	DSER.longest_only	DERE.longest_only
OG0008602	LOC110190874|XP_020817189.1|DSER	LOC6554697|XP_001981957.1|DERE
OG0008603	LOC110185312|XP_020809731.1|DSER	LOC6553653|XP_026839781.1|DERE
OG0008604	LOC110184118|XP_020808181.1|DSER	LOC6548615|XP_001976701.1|DERE
OG0008605	LOC110181370|XP_020804757.1|DSER	LOC6549485|XP_001974259.1|DERE
OG0008606	LOC110179176|XP_020802236.1|DSER	LOC6543520|XP_001968694.1|DERE
OG0008607	LOC110187776|XP_020812899.1|DSER	LOC6552743|XP_001978987.1|DERE
OG0008608	LOC110183259|XP_020807144.1|DSER	LOC6551279|XP_001976898.3|DERE
OG0008609	LOC110189927|XP_020815870.1|DSER	LOC6551823|XP_001980584.1|DERE
OG0008610	LOC110187395|XP_020812478.1|DSER	LOC6548426|XP_001975337.1|DERE
OG0008612	LOC110177080|XP_020799260.1|DSER	LOC6542770|XP_001969188.2|DERE
OG0008613	LOC110188203|XP_020813490.1|DSER	LOC6553347|XP_001979292.1|DERE
OG0008614	LOC110184159|XP_020808226.1|DSER	LOC6550307|XP_001977761.1|DERE
OG0008615	LOC110188287|XP_020813643.1|DSER	LOC6552981|XP_001979165.1|DERE
OG0008616	LOC110191270|XP_020817724.1|DSER	LOC6554858|XP_026831797.1|DERE
OG0008617	LOC110185082|XP_020809425.1|DSER	LOC6554439|XP_001982137.3|DERE
OG0008619	LOC110183993|XP_020808008.1|DSER	LOC6541822|XP_001969816.3|DERE
OG0008620	LOC110180744|XP_020804088.1|DSER	LOC6541184|XP_001970506.1|DERE
OG0008621	LOC110188438|XP_020813824.1|DSER	LOC6552265|XP_026836724.1|DERE
OG0008622	LOC110181350|XP_020804733.1|DSER	LOC6547960|XP_001975288.1|DERE
OG0008623	LOC110189597|XP_020815389.1|DSER	LOC26526909|XP_015012879.1|DERE
OG0008624	LOC110179281|XP_020802428.1|DSER	LOC6549215|XP_026836759.1|DERE
OG0008625	LOC110188947|XP_020814546.1|DSER, LOC110180215|XP_020803527.1|DSER	LOC6541898|XP_001969131.1|DERE
OG0008626	LOC110185372|XP_020809813.1|DSER	LOC113564075|XP_026834526.1|DERE, LOC6541434|XP_026835630.1|DERE
OG0008627	LOC110190704|XP_020816975.1|DSER	LOC6545478|XP_026833989.1|DERE
OG0008629	LOC110185027|XP_020809338.1|DSER	LOC26526310|XP_015012779.1|DERE
OG0008630	LOC110185431|XP_020809911.1|DSER	LOC6555842|XP_026839007.1|DERE
OG0008631	LOC110190775|XP_020817069.1|DSER	LOC6555396|XP_026836436.1|DERE
OG0008632	LOC110176402|XP_020798399.1|DSER	LOC6554397|XP_026831903.1|DERE
OG0008633	LOC110177704|XP_020800193.1|DSER	LOC6548980|XP_015012373.1|DERE
OG0008634	LOC110189472|XP_020815212.1|DSER	LOC26526865|XP_015012869.1|DERE
OG0008635	LOC110180691|XP_020804035.1|DSER	LOC6541712|XP_001970511.1|DERE
OG0008636	LOC110176643|XP_020798729.1|DSER	LOC6554094|XP_001980451.1|DERE
OG0008637	LOC110176753|XP_020798858.1|DSER	LOC26526679|XP_015014327.1|DERE
OG0008638	LOC110183704|XP_020807713.1|DSER, LOC110188144|XP_020813399.1|DSER	LOC6551821|XP_001979627.1|DERE
OG0008639	LOC110177381|XP_020799739.1|DSER	LOC6554688|XP_026839735.1|DERE
OG0008640	LOC110186997|XP_020812016.1|DSER	LOC6553877|XP_026831572.1|DERE
OG0008641	LOC110186840|XP_020811789.1|DSER	LOC6554224|XP_026837686.1|DERE
OG0008642	LOC110188211|XP_020813508.1|DSER	LOC6552234|XP_001979799.2|DERE
OG0008643	LOC110176501|XP_020798534.1|DSER	LOC6554327|XP_001981030.1|DERE
OG0008644	LOC110186879|XP_020811835.1|DSER, LOC110186878|XP_020811834.1|DSER	LOC6555152|XP_001981163.1|DERE
OG0008645	LOC110179139|XP_020802188.1|DSER, LOC110181161|XP_020804495.1|DSER	LOC6547678|XP_001976226.1|DERE
OG0008646	LOC110184826|XP_020809129.1|DSER	LOC6549400|XP_001974448.1|DERE
OG0008647	LOC110187575|XP_020812621.1|DSER	LOC6541239|XP_001968605.1|DERE
OG0008648	LOC110179137|XP_020802187.1|DSER, LOC110181165|XP_020804498.1|DSER	LOC6547679|XP_001976227.1|DERE
OG0008649	LOC110180333|XP_020803651.1|DSER	LOC6547443|XP_001976379.1|DERE
OG0008650	LOC110191805|XP_020818416.1|DSER	LOC6553033|XP_001980095.2|DERE
OG0008651	LOC110189196|XP_020814824.1|DSER	LOC6549333|XP_001975633.1|DERE
OG0008652	LOC110191622|XP_020818169.1|DSER	LOC6547026|XP_001974668.3|DERE
OG0008653	LOC110176353|XP_020798341.1|DSER	LOC6548653|XP_001975393.1|DERE
OG0008654	LOC110191512|XP_020818038.1|DSER	LOC6548208|XP_001976487.1|DERE
OG0008655	LOC110176164|XP_020798064.1|DSER	LOC6542712|XP_001970459.1|DERE
OG0008656	LOC110187016|XP_020812037.1|DSER	LOC6550933|XP_001976971.3|DERE
OG0008657	LOC110187125|XP_020812194.1|DSER	LOC6550632|XP_001978144.1|DERE
OG0008658	LOC110179549|XP_020802790.1|DSER	LOC6551536|XP_026837392.1|DERE
OG0008659	LOC110178892|XP_020801825.1|DSER	LOC6544371|XP_001972430.2|DERE
OG0008660	LOC110185178|XP_020809555.1|DSER	LOC6546279|XP_026833055.1|DERE
OG0008661	LOC110183658|XP_020807645.1|DSER	LOC6544898|XP_001971051.1|DERE
OG0008662	LOC110190238|XP_020816257.1|DSER	LOC6544651|XP_001973786.1|DERE
OG0008663	LOC110189957|XP_020815905.1|DSER	LOC6545405|XP_001973374.1|DERE
OG0008664	LOC110177539|XP_020799967.1|DSER	LOC6545689|XP_001971127.1|DERE
OG0008665	LOC110185960|XP_020810637.1|DSER	LOC6543527|XP_026834302.1|DERE
OG0008666	LOC110177533|XP_020799961.1|DSER	LOC6544130|XP_026832877.1|DERE
OG0008667	LOC110178883|XP_020801816.1|DSER	LOC6544684|XP_026832732.1|DERE
OG0008668	LOC110178798|XP_020801710.1|DSER	LOC6545910|XP_001971134.1|DERE
OG0008669	LOC110186046|XP_020810743.1|DSER	LOC6543170|XP_001968998.1|DERE, LOC113564222|XP_026835607.1|DERE
OG0008670	LOC110186930|XP_020811915.1|DSER, LOC110186580|XP_020811452.1|DSER	LOC6552564|XP_001979902.1|DERE
OG0008672	LOC110184927|XP_020809232.1|DSER, LOC110179803|XP_020803067.1|DSER	LOC6549563|XP_001974481.1|DERE
OG0008673	LOC110176982|XP_020799149.1|DSER, LOC110177016|XP_020799188.1|DSER, LOC110177100|XP_020799304.1|DSER	LOC6543441|XP_001970267.1|DERE
OG0008675	LOC110176160|XP_020798057.1|DSER	LOC6546094|XP_001972786.1|DERE
OG0008677	LOC110177326|XP_020799658.1|DSER	LOC6554792|XP_001982223.1|DERE
OG0008679	LOC110179048|XP_020802063.1|DSER	LOC6551573|XP_001977294.1|DERE
OG0008680	LOC110175949|XP_020797796.1|DSER	LOC6550897|XP_001976805.1|DERE
OG0008681	LOC110181857|XP_020805435.1|DSER	LOC6550830|XP_026837868.1|DERE
OG0008682	LOC110181666|XP_020805149.1|DSER	LOC6550126|XP_001977707.1|DERE
OG0008683	LOC110182493|XP_020806197.1|DSER	LOC6555709|XP_001982553.3|DERE
OG0008684	LOC110180639|XP_020803991.1|DSER	LOC6550583|XP_001978184.1|DERE
OG0008685	LOC110177762|XP_020800287.1|DSER	LOC6548306|XP_001975104.1|DERE
OG0008686	LOC110191318|XP_020817798.1|DSER	LOC6554752|XP_001982188.1|DERE
OG0008687	LOC110191656|XP_020818212.1|DSER	LOC6548393|XP_001976525.2|DERE
OG0008688	LOC110180092|XP_020803373.1|DSER	LOC6555500|XP_026837264.1|DERE
OG0008689	LOC110187932|XP_020813102.1|DSER	LOC6552424|XP_001980779.1|DERE
OG0008690	LOC110186081|XP_020810776.1|DSER	LOC6543085|XP_001968940.3|DERE
OG0008691	LOC110184725|XP_020809010.1|DSER	LOC6545302|XP_026833422.1|DERE
OG0008692	LOC110179713|XP_020802986.1|DSER	LOC113564549|XP_026838320.1|DERE
OG0008694	LOC110182033|XP_020805622.1|DSER	LOC6550291|XP_001977693.2|DERE
OG0008695	LOC110189364|XP_020815070.1|DSER	LOC6540974|XP_001970776.1|DERE
OG0008696	LOC110191788|XP_020818399.1|DSER	LOC6554672|XP_026838134.1|DERE
OG0008697	LOC110183616|XP_020807593.1|DSER	LOC6543682|XP_001971850.1|DERE
OG0008698	LOC110179074|XP_020802113.1|DSER	LOC6551435|XP_026838774.1|DERE
OG0008699	LOC110189901|XP_020815821.1|DSER	LOC6543923|XP_026833459.1|DERE
OG0008700	LOC110187800|XP_020812933.1|DSER	LOC6553942|XP_001979468.1|DERE
OG0008701	LOC110177729|XP_020800238.1|DSER	LOC6548330|XP_026836787.1|DERE
OG0008702	LOC110176590|XP_020798664.1|DSER	LOC6553872|XP_001980471.1|DERE
OG0008703	LOC110183588|XP_020807560.1|DSER	LOC6544216|XP_001973032.1|DERE
OG0008704	LOC110177032|XP_020799208.1|DSER	LOC6541588|XP_001968579.1|DERE
OG0008705	LOC110185681|XP_020810307.1|DSER	LOC6542613|XP_026834325.1|DERE
OG0008706	LOC110186262|XP_020811029.1|DSER	LOC6554568|XP_001981057.1|DERE
OG0008707	LOC110184442|XP_020808642.1|DSER	LOC6550669|XP_001977997.2|DERE
OG0008708	LOC110180102|XP_020803388.1|DSER	LOC6550449|XP_026838210.1|DERE
OG0008709	LOC110177379|XP_020799736.1|DSER	LOC6554605|XP_001981557.1|DERE
OG0008710	LOC110184051|XP_020808090.1|DSER	LOC6553205|XP_001980298.1|DERE
OG0008711	LOC110190139|XP_020816130.1|DSER	LOC6553517|XP_026839630.1|DERE
OG0008712	LOC110178522|XP_020801335.1|DSER	LOC6548756|XP_001975441.2|DERE
OG0008714	LOC110182296|XP_020805974.1|DSER	LOC6542652|XP_001968371.1|DERE
OG0008715	LOC110188357|XP_020813724.1|DSER	LOC6552443|XP_001980932.1|DERE
OG0008716	LOC110184723|XP_020809012.1|DSER	LOC6554649|XP_001981973.1|DERE
OG0008717	LOC110189064|XP_020814693.1|DSER	LOC6543610|XP_001971396.1|DERE
OG0008718	LOC110177931|XP_020800569.1|DSER	LOC6546821|XP_001974579.3|DERE
OG0008719	LOC110186248|XP_020810982.1|DSER	LOC6554294|XP_026831738.1|DERE
OG0008721	LOC110184234|XP_020808350.1|DSER	LOC6551134|XP_015010652.2|DERE
OG0008722	LOC110188368|XP_020813740.1|DSER	LOC6552641|XP_026831891.1|DERE
OG0008723	LOC110189067|XP_020814696.1|DSER	LOC6543671|XP_026833191.1|DERE
OG0008724	LOC110183206|XP_020807078.1|DSER	LOC6542404|XP_001969369.2|DERE
OG0008725	LOC110182959|XP_020806808.1|DSER	LOC6547734|XP_001974948.1|DERE
OG0008726	LOC110189670|XP_020815485.1|DSER	LOC6549591|XP_026836355.1|DERE
OG0008727	LOC110187695|XP_020812789.1|DSER	LOC6553568|XP_001980338.1|DERE
OG0008728	LOC110191173|XP_020817595.1|DSER	LOC6552536|XP_001979850.1|DERE
OG0008729	LOC110175975|XP_020797829.1|DSER	LOC6550112|XP_026838181.1|DERE
OG0008730	LOC110178119|XP_020800797.1|DSER	LOC6549769|XP_001977589.1|DERE
OG0008731	LOC110176512|XP_020798548.1|DSER	LOC6552630|XP_026831789.1|DERE
OG0008732	LOC110182601|XP_020806318.1|DSER	LOC6541429|XP_001969679.1|DERE
OG0008734	LOC110176403|XP_020798401.1|DSER	LOC6552132|XP_001978814.1|DERE
OG0008735	LOC110182875|XP_020806677.1|DSER	LOC6547466|XP_001974918.1|DERE
OG0008736	LOC110179329|XP_020802481.1|DSER	LOC6547173|XP_001976090.1|DERE
OG0008737	LOC110188415|XP_020813799.1|DSER	LOC6552639|XP_001980905.1|DERE
OG0008738	LOC110185750|XP_020810407.1|DSER	LOC6542154|XP_026834596.1|DERE
OG0008739	LOC110179698|XP_020802968.1|DSER, LOC110184672|XP_020808941.1|DSER	LOC6546057|XP_001973510.1|DERE
OG0008740	LOC110189414|XP_020815131.1|DSER	LOC6542963|XP_001969143.2|DERE
OG0008741	LOC110177037|XP_020799216.1|DSER	LOC6541301|XP_001969183.1|DERE
OG0008742	LOC110182770|XP_020806548.1|DSER	LOC6543744|XP_026833311.1|DERE
OG0008743	LOC110179363|XP_020802535.1|DSER	LOC6547114|XP_001976105.1|DERE
OG0008744	LOC110179614|XP_020802879.1|DSER	LOC6542012|XP_001970592.1|DERE
OG0008745	LOC110184185|XP_020808255.1|DSER	LOC6549744|XP_001977347.1|DERE
OG0008746	LOC110188249|XP_020813579.1|DSER	LOC6554078|XP_026837240.1|DERE
OG0008747	LOC110190270|XP_020816302.1|DSER	LOC6543623|XP_026833399.1|DERE
OG0008748	LOC110185713|XP_020810349.1|DSER	LOC6542953|XP_001968261.2|DERE
OG0008749	LOC110183188|XP_020807045.1|DSER	LOC6541664|XP_001969851.1|DERE
OG0008750	LOC110187337|XP_020812383.1|DSER	LOC6541808|XP_001969382.1|DERE
OG0008751	LOC110188569|XP_020813989.1|DSER	LOC6553209|XP_001979211.1|DERE
OG0008752	LOC110188369|XP_020813741.1|DSER	LOC113563753|XP_026831892.1|DERE
OG0008752	LOC110188444|XP_020813830.1|DSER	LOC6552672|XP_026831890.1|DERE
OG0008753	LOC110178960|XP_020801922.1|DSER	LOC6543871|XP_001972347.1|DERE
OG0008754	LOC110189333|XP_020815035.1|DSER	LOC6549607|XP_001975740.2|DERE
OG0008755	LOC110177449|XP_020799842.1|DSER, LOC110177450|XP_020799843.1|DSER	LOC6554586|XP_001981542.1|DERE
OG0008756	LOC110186313|XP_020811094.1|DSER	LOC6551787|XP_001979612.1|DERE
OG0008757	LOC110188060|XP_020813269.1|DSER	LOC6555278|XP_026831591.1|DERE
OG0008758	LOC110176891|XP_020799035.1|DSER	LOC6541119|XP_001968230.2|DERE
OG0008759	LOC110184018|XP_020808042.1|DSER	LOC6541523|XP_026834791.1|DERE
OG0008760	LOC110183346|XP_020807259.1|DSER	LOC6541482|XP_001969950.1|DERE
OG0008761	LOC110181426|XP_020804826.1|DSER, LOC110179868|XP_020803127.1|DSER	LOC6541619|XP_001969263.1|DERE
OG0008762	LOC110176142|XP_020798041.1|DSER	LOC6542318|XP_001970458.1|DERE
OG0008763	LOC110186073|XP_020810767.1|DSER	LOC6541708|XP_001970007.2|DERE
OG0008764	LOC110185942|XP_020810616.1|DSER	LOC6540915|XP_001969557.1|DERE
OG0008765	LOC110181909|XP_020805505.1|DSER	LOC6546794|XP_001975888.1|DERE
OG0008766	LOC110181296|XP_020804676.1|DSER	LOC6541122|XP_001968333.2|DERE
OG0008767	LOC110191647|XP_020818202.1|DSER	LOC6547027|XP_001974669.1|DERE
OG0008768	LOC110179969|XP_020803213.1|DSER	LOC6548252|XP_026835905.1|DERE
OG0008769	LOC110189558|XP_020815347.1|DSER, LOC110176793|XP_020798889.1|DSER	LOC6547972|XP_001975055.1|DERE
OG0008770	LOC110189307|XP_020815001.1|DSER	LOC6542734|XP_001970636.1|DERE
OG0008771	LOC110179301|XP_020802445.1|DSER	LOC6546983|XP_001976071.1|DERE
OG0008772	LOC110179326|XP_020802477.1|DSER	LOC6547115|XP_001976106.1|DERE
OG0008773	LOC110180028|XP_020803298.1|DSER	LOC26526360|XP_015012788.1|DERE
OG0008774	LOC110182912|XP_020806732.1|DSER	LOC6547587|XP_001974902.1|DERE
OG0008775	LOC110183467|XP_020807442.1|DSER	LOC6548233|XP_001975265.1|DERE
OG0008776	LOC110178475|XP_020801276.1|DSER	LOC6549056|XP_001975578.3|DERE
OG0008777	LOC110176953|XP_020799117.1|DSER	LOC6546692|XP_001974508.2|DERE
OG0008778	LOC110189239|XP_020814881.1|DSER	LOC6541007|XP_001970757.1|DERE
OG0008779	LOC110179111|XP_020802160.1|DSER	LOC6551225|XP_001976741.1|DERE
OG0008780	LOC110187838|XP_020812976.1|DSER	LOC6552285|XP_001978840.1|DERE
OG0008781	LOC110179500|XP_020802735.1|DSER	LOC6551253|XP_001978441.1|DERE
OG0008782	LOC110190512|XP_020816694.1|DSER	LOC6545454|XP_026832734.1|DERE
OG0008783	LOC110177958|XP_020800609.1|DSER	LOC6547684|XP_026836347.1|DERE
OG0008784	LOC110184664|XP_020808929.1|DSER	LOC6546070|XP_001973492.1|DERE
OG0008785	LOC110185162|XP_020809526.1|DSER	LOC6543581|XP_026832886.1|DERE
OG0008786	LOC110182713|XP_020806471.1|DSER	LOC6540803|XP_001968833.2|DERE
OG0008787	LOC110190613|XP_020816868.1|DSER, LOC110187335|XP_020812385.1|DSER, LOC110187345|XP_020812396.1|DSER	LOC6546017|XP_001972229.1|DERE
OG0008788	LOC110190659|XP_020816919.1|DSER	LOC6545194|XP_001972040.3|DERE
OG0008789	LOC110178797|XP_020801708.1|DSER, LOC110178796|XP_020801707.1|DSER	LOC6545909|XP_001971133.1|DERE
OG0008790	LOC110180668|XP_020804017.1|DSER	LOC6542891|XP_001970440.2|DERE
OG0008791	LOC110180063|XP_020803344.1|DSER, LOC110180064|XP_020803345.1|DSER	LOC6546968|XP_001974610.1|DERE
OG0008792	LOC110177828|XP_020800430.1|DSER	LOC6548173|XP_001975156.1|DERE
OG0008794	LOC110179145|XP_020802192.1|DSER, LOC110181141|XP_020804471.1|DSER, LOC110181154|XP_020804487.1|DSER	LOC6547501|XP_001976234.2|DERE
OG0008796	LOC110176545|XP_020798595.1|DSER	LOC6554500|XP_001981734.1|DERE
OG0008797	LOC110187863|XP_020813007.1|DSER	LOC6552816|XP_001979967.1|DERE
OG0008798	LOC110186624|XP_020811534.1|DSER, LOC110186622|XP_020811531.1|DSER	LOC6555156|XP_001981167.1|DERE
OG0008799	LOC110182935|XP_020806773.1|DSER	LOC6541992|XP_001970575.1|DERE
OG0008800	LOC110190719|XP_020817000.1|DSER	LOC6540670|XP_001968766.1|DERE
OG0008802	LOC110191652|XP_020818209.1|DSER	LOC113564332|XP_026836791.1|DERE, LOC113564328|XP_026836776.1|DERE
OG0008805	LOC110184396|XP_020808571.1|DSER	LOC6549843|XP_001977574.1|DERE
OG0008806	LOC110181685|XP_020805185.1|DSER	LOC6550606|XP_001978028.1|DERE
OG0008807	LOC110181639|XP_020805104.1|DSER	LOC6550562|XP_026837808.1|DERE
OG0008808	LOC110182529|XP_020806237.1|DSER	LOC6551070|XP_001978291.2|DERE
OG0008809	LOC110190933|XP_020817261.1|DSER	LOC6554542|XP_001981944.1|DERE
OG0008811	LOC110191775|XP_020818380.1|DSER	LOC6553040|XP_001980045.2|DERE
OG0008813	LOC110191886|XP_020818530.1|DSER	LOC6552311|XP_026835140.1|DERE
OG0008814	LOC110191682|XP_020818255.1|DSER	LOC6548411|XP_026836087.1|DERE
OG0008816	LOC110190102|XP_020816069.1|DSER	LOC6544085|XP_001972990.1|DERE
OG0008819	LOC110182881|XP_020806684.1|DSER	LOC6547469|XP_001974921.1|DERE
OG0008820	LOC110177057|XP_020799234.1|DSER	LOC6542317|XP_001969313.1|DERE
OG0008821	LOC110181699|XP_020805200.1|DSER	LOC6549951|XP_001978690.3|DERE
OG0008822	LOC110183354|XP_020807271.1|DSER	LOC6542382|XP_026835133.1|DERE
OG0008823	LOC110179639|XP_020802911.1|DSER	LOC6549719|XP_001977410.2|DERE
OG0008825	LOC110191253|XP_020817692.1|DSER	LOC6545374|XP_001972623.1|DERE
OG0008829	LOC110179626|XP_020802893.1|DSER	LOC6555717|XP_001982561.1|DERE
OG0008830	LOC110176080|XP_020797980.1|DSER	LOC6550131|XP_001977660.2|DERE
OG0008831	LOC110180416|XP_020803739.1|DSER	LOC6555561|XP_001982586.1|DERE
OG0008832	LOC110180449|XP_020803782.1|DSER	LOC6555560|XP_026837873.1|DERE
OG0008833	LOC110179707|XP_020802976.1|DSER	LOC6550517|XP_001977907.1|DERE
OG0008834	LOC110190540|XP_020816751.1|DSER	LOC6555339|XP_001981864.1|DERE
OG0008835	LOC110188680|XP_020814143.1|DSER	LOC26526312|XP_015010469.1|DERE
OG0008836	LOC110178461|XP_020801257.1|DSER	LOC6540792|XP_001970389.1|DERE
OG0008838	LOC110177873|XP_020800489.1|DSER	LOC6541237|XP_001969339.1|DERE
OG0008839	LOC110189236|XP_020814878.1|DSER	LOC6546890|XP_001975971.1|DERE
OG0008840	LOC110182705|XP_020806460.1|DSER	LOC6549025|XP_001974154.1|DERE
OG0008841	LOC110187549|XP_020812600.1|DSER	LOC6546041|XP_001971729.1|DERE
OG0008843	LOC110187691|XP_020812787.1|DSER	LOC6546045|XP_015013795.1|DERE
OG0008845	LOC110183136|XP_020806985.1|DSER	LOC6543018|XP_001968962.1|DERE
OG0008846	LOC110191366|XP_020817874.1|DSER	LOC6544992|XP_026833736.1|DERE
OG0008847	LOC110191753|XP_020818349.1|DSER	LOC6553184|XP_001979103.3|DERE
OG0008848	LOC110181331|XP_020804712.1|DSER	LOC6548493|XP_001975306.2|DERE
OG0008849	LOC110184580|XP_020808822.1|DSER, LOC110184533|XP_020808767.1|DSER	LOC113564481|XP_026837376.1|DERE
OG0008850	LOC110182976|XP_020806828.1|DSER	LOC6547606|XP_001974966.1|DERE
OG0008851	LOC110183374|XP_020807295.1|DSER	LOC6541531|XP_001969958.1|DERE
OG0008852	LOC110180621|XP_020803969.1|DSER	LOC6542657|XP_001970491.1|DERE
OG0008854	LOC110176833|XP_020798944.1|DSER	LOC6541167|XP_015015205.1|DERE
OG0008855	LOC110181970|XP_020805580.1|DSER	LOC6551387|XP_001977232.1|DERE
OG0008856	LOC110185406|XP_020809871.1|DSER	LOC6555871|XP_015008712.1|DERE
OG0008857	LOC110176703|XP_020798800.1|DSER	LOC6544576|XP_001971455.2|DERE
OG0008858	LOC110187891|XP_020813036.1|DSER	LOC6552168|XP_001979731.1|DERE
OG0008859	LOC110190553|XP_020816767.1|DSER	LOC6546010|XP_001972239.1|DERE
OG0008860	LOC110186529|XP_020811386.1|DSER	LOC6554362|XP_001981252.1|DERE
OG0008861	LOC110178406|XP_020801206.1|DSER	LOC6543496|XP_001970407.1|DERE
OG0008862	LOC110191124|XP_020817535.1|DSER	LOC6552407|XP_001979805.3|DERE
OG0008863	LOC110185834|XP_020810500.1|DSER	LOC6540734|XP_001969017.1|DERE
OG0008864	LOC110177669|XP_020800150.1|DSER	LOC6548162|XP_001975123.2|DERE
OG0008865	LOC110180502|XP_020803838.1|DSER, LOC110184953|XP_020809260.1|DSER	LOC6543203|XP_001969776.1|DERE
OG0008866	LOC110177094|XP_020799283.1|DSER	LOC6542461|XP_026834928.1|DERE
OG0008867	LOC110179737|XP_020803013.1|DSER	LOC6550309|XP_001977897.1|DERE
OG0008868	LOC110188993|XP_020814603.1|DSER	LOC6541072|XP_001970373.1|DERE
OG0008869	LOC110190353|XP_020816417.1|DSER	LOC6544262|XP_001973776.1|DERE
OG0008870	LOC110185309|XP_020809722.1|DSER	LOC6545339|XP_001973304.1|DERE
OG0008871	LOC110190381|XP_020816470.1|DSER	LOC6545562|XP_001972666.1|DERE
OG0008872	LOC110182674|XP_020806417.1|DSER	LOC6542517|XP_026834733.1|DERE
OG0008873	LOC110185691|XP_020810318.1|DSER	LOC6542727|XP_001970080.1|DERE
OG0008874	LOC110176361|XP_020798350.1|DSER	LOC6548720|XP_001975394.1|DERE
OG0008875	LOC110178743|XP_020801634.1|DSER	LOC6546675|XP_001975868.1|DERE
OG0008876	LOC110185417|XP_020809889.1|DSER	LOC6555857|XP_026839002.1|DERE
OG0008877	LOC110177524|XP_020799940.1|DSER	LOC6545246|XP_001972570.1|DERE
OG0008878	LOC110183830|XP_020807842.1|DSER	LOC6540679|XP_001970311.1|DERE
OG0008879	LOC110180284|XP_020803600.1|DSER	LOC6548492|XP_001975305.2|DERE
OG0008880	LOC110176453|XP_020798465.1|DSER	LOC6552771|XP_001979956.1|DERE
OG0008881	LOC110179471|XP_020802705.1|DSER	LOC6548072|XP_001976613.2|DERE
OG0008882	LOC110177897|XP_020800525.1|DSER	LOC6542788|XP_001969342.2|DERE
OG0008883	LOC110184570|XP_020808808.1|DSER	LOC6551802|XP_001980815.1|DERE
OG0008884	LOC110186772|XP_020811701.1|DSER	LOC6554579|XP_001981767.1|DERE
OG0008885	LOC110181398|XP_020804791.1|DSER	LOC6549447|XP_001974269.1|DERE
OG0008886	LOC110186132|XP_020810876.1|DSER	LOC6548540|XP_026836433.1|DERE
OG0008887	LOC110182900|XP_020806716.1|DSER	LOC6547093|XP_001974932.1|DERE
OG0008888	LOC110178603|XP_020801447.1|DSER	LOC6543772|XP_001972307.1|DERE
OG0008889	LOC110177733|XP_020800245.1|DSER	LOC6548169|XP_001975152.1|DERE
OG0008890	LOC110188733|XP_020814208.1|DSER	LOC6552872|XP_001979980.1|DERE
OG0008891	LOC110190120|XP_020816094.1|DSER	LOC6544205|XP_026832573.1|DERE
OG0008892	LOC110177111|XP_020799318.1|DSER	LOC6548239|XP_026835670.1|DERE
OG0008893	LOC110189054|XP_020814679.1|DSER	LOC6544045|XP_001971969.1|DERE
OG0008894	LOC110188214|XP_020813511.1|DSER	LOC6555166|XP_001982264.1|DERE
OG0008895	LOC110187924|XP_020813094.1|DSER	LOC6552423|XP_001980778.1|DERE
OG0008896	LOC110179965|XP_020803205.1|DSER	LOC6544296|XP_001973135.1|DERE
OG0008897	LOC110188729|XP_020814202.1|DSER	LOC6551864|XP_001979661.2|DERE
OG0008898	LOC110189363|XP_020815065.1|DSER	LOC6549350|XP_026836664.1|DERE
OG0008899	LOC110176822|XP_020798929.1|DSER	LOC6549346|XP_001974326.1|DERE
OG0008900	LOC110187509|XP_020812562.1|DSER	LOC6549298|XP_001974372.1|DERE
OG0008901	LOC110186799|XP_020811742.1|DSER	LOC6543874|XP_001971509.1|DERE
OG0008902	LOC110185413|XP_020809880.1|DSER	LOC6555823|XP_026839259.1|DERE
OG0008903	LOC110176834|XP_020798945.1|DSER	LOC6542536|XP_001968225.1|DERE
OG0008904	LOC110180053|XP_020803334.1|DSER	LOC6546970|XP_026836046.1|DERE
OG0008905	LOC110185485|XP_020810017.1|DSER	LOC6555861|XP_026839113.1|DERE
OG0008906	LOC110184778|XP_020809073.1|DSER	LOC6546133|XP_026832302.1|DERE
OG0008907	LOC110186147|XP_020810857.1|DSER	LOC6554787|XP_001981984.2|DERE
OG0008908	LOC110188446|XP_020813832.1|DSER	LOC6552980|XP_001979164.2|DERE
OG0008909	LOC110184733|XP_020809023.1|DSER	LOC6555360|XP_001981439.1|DERE
OG0008910	LOC110190980|XP_020817347.1|DSER	LOC113563737|XP_026831722.1|DERE
OG0008911	LOC110188213|XP_020813510.1|DSER	LOC6552236|XP_001979801.2|DERE
OG0008912	LOC110188674|XP_020814131.1|DSER	LOC6552074|XP_001978794.1|DERE
OG0008913	LOC110188552|XP_020813968.1|DSER	LOC6555173|XP_001982271.1|DERE
OG0008914	LOC110186933|XP_020811923.1|DSER	LOC6552523|XP_001979915.1|DERE
OG0008915	LOC110191856|XP_020818493.1|DSER	LOC6552991|XP_001979120.1|DERE
OG0008916	LOC110176846|XP_020798966.1|DSER	LOC6541659|XP_026835085.1|DERE
OG0008917	LOC110177002|XP_020799171.1|DSER	LOC6542398|XP_001970210.1|DERE
OG0008918	LOC110176996|XP_020799163.1|DSER	LOC6549262|XP_026837017.1|DERE
OG0008919	LOC110187577|XP_020812623.1|DSER	LOC6540777|XP_015015211.1|DERE
OG0008920	LOC110176267|XP_020798241.1|DSER	LOC26526019|XP_015014206.1|DERE
OG0008921	LOC110183876|XP_020807888.1|DSER	LOC6541285|XP_026834498.1|DERE
