Orthogroup	DSER.longest_only	DSUP.longest_only
OG0007764	LOC110184811|XP_020809109.1|DSER	LOC119557983|XP_037726998.1|DSUP
OG0007765	LOC110184812|XP_020809111.1|DSER	LOC119557985|XP_037727002.1|DSUP
OG0007766	LOC110183967|XP_020807985.1|DSER	LOC119559862|XP_037728900.1|DSUP
OG0007767	LOC110185407|XP_020809872.1|DSER	LOC119562880|XP_037731926.1|DSUP
OG0007768	LOC110179477|XP_020802709.1|DSER	LOC119557770|XP_037726596.1|DSUP
OG0007769	LOC110179506|XP_020802741.1|DSER	LOC119556521|XP_037724725.1|DSUP
OG0007770	LOC110182614|XP_020806334.1|DSER	LOC119546917|XP_037709474.1|DSUP
OG0007771	LOC110185778|XP_020810439.1|DSER	LOC119548466|XP_037711661.1|DSUP
OG0007772	LOC110179624|XP_020802889.1|DSER	LOC119556023|XP_037723731.1|DSUP
OG0007774	LOC110176721|XP_020798821.1|DSER	LOC119553450|XP_037719779.1|DSUP
OG0007775	LOC110180624|XP_020803967.1|DSER	LOC119556766|XP_037725120.1|DSUP
OG0007776	LOC110176006|XP_020797870.1|DSER	LOC119557108|XP_037725615.1|DSUP
OG0007777	LOC110175929|XP_020797767.1|DSER	LOC119556298|XP_037724300.1|DSUP
OG0007778	LOC110181723|XP_020805238.1|DSER	LOC119557681|XP_037726481.1|DSUP
OG0007779	LOC110190484|XP_020816655.1|DSER	LOC119552679|XP_037718326.1|DSUP
OG0007780	LOC110182556|XP_020806267.1|DSER	LOC119557699|XP_037726501.1|DSUP
OG0007781	LOC110181719|XP_020805232.1|DSER	LOC119556202|XP_037724084.1|DSUP
OG0007782	LOC110183056|XP_020806900.1|DSER	LOC119557324|XP_037725973.1|DSUP
OG0007783	LOC110179461|XP_020802679.1|DSER	LOC119556115|XP_037723914.1|DSUP
OG0007784	LOC110176456|XP_020798467.1|DSER	LOC119560056|XP_037729290.1|DSUP
OG0007785	LOC110181563|XP_020805010.1|DSER	LOC119556536|XP_037724744.1|DSUP
OG0007786	LOC110178131|XP_020800815.1|DSER	LOC119547454|XP_037710245.1|DSUP
OG0007787	LOC110176447|XP_020798455.1|DSER	LOC119561068|XP_037730843.1|DSUP
OG0007788	LOC110188335|XP_020813702.1|DSER	LOC119560975|XP_037730676.1|DSUP
OG0007789	LOC110177264|XP_020799574.1|DSER	LOC119551913|XP_037717459.1|DSUP
OG0007790	LOC110177399|XP_020799763.1|DSER	LOC119546811|XP_037709325.1|DSUP
OG0007791	LOC110181942|XP_020805538.1|DSER, LOC110177286|XP_020799601.1|DSER	LOC119550304|XP_037714835.1|DSUP
OG0007792	LOC110179101|XP_020802147.1|DSER	LOC119557965|XP_037726938.1|DSUP
OG0007793	LOC110189996|XP_020815956.1|DSER	LOC119560042|XP_037729276.1|DSUP
OG0007794	LOC110180151|XP_020803459.1|DSER	LOC119555825|XP_037723372.1|DSUP
OG0007795	LOC110181880|XP_020805466.1|DSER	LOC119557386|XP_037726059.1|DSUP
OG0007796	LOC110189032|XP_020814657.1|DSER	LOC119546710|XP_037709127.1|DSUP
OG0007797	LOC110186979|XP_020811989.1|DSER	LOC119562968|XP_037732071.1|DSUP
OG0007798	LOC110186980|XP_020811991.1|DSER	LOC119550926|XP_037715875.1|DSUP
OG0007799	LOC110188626|XP_020814058.1|DSER	LOC119563403|XP_037732696.1|DSUP
OG0007800	LOC110187653|XP_020812728.1|DSER	LOC119560749|XP_037730294.1|DSUP
OG0007801	LOC110191079|XP_020817473.1|DSER	LOC119563251|XP_037732492.1|DSUP
OG0007802	LOC110189190|XP_020814821.1|DSER	LOC119562875|XP_037731918.1|DSUP
OG0007803	LOC110186314|XP_020811096.1|DSER	LOC119560229|XP_037729519.1|DSUP
OG0007804	LOC110191972|XP_020818648.1|DSER	LOC119558222|XP_037727468.1|DSUP
OG0007805	LOC110176121|XP_020798017.1|DSER	LOC119557068|XP_037725549.1|DSUP
OG0007806	LOC110176116|XP_020798012.1|DSER	LOC119557066|XP_037725548.1|DSUP
OG0007808	LOC110190792|XP_020817094.1|DSER	LOC119545764|XP_037707538.1|DSUP
OG0007809	LOC110184162|XP_020808229.1|DSER	LOC119556323|XP_037724339.1|DSUP
OG0007810	LOC110185023|XP_020809333.1|DSER	LOC119548609|XP_037711897.1|DSUP
OG0007811	LOC110186836|XP_020811785.1|DSER	LOC119557612|XP_037726350.1|DSUP
OG0007812	LOC110184375|XP_020808533.1|DSER	LOC119556630|XP_037724883.1|DSUP
OG0007813	LOC110187708|XP_020812802.1|DSER	LOC119563496|XP_037732863.1|DSUP
OG0007814	LOC110181543|XP_020804984.1|DSER	LOC119557439|XP_037726129.1|DSUP
OG0007815	LOC110179104|XP_020802151.1|DSER	LOC119557069|XP_037725550.1|DSUP
OG0007816	LOC110184631|XP_020808886.1|DSER	LOC119555262|XP_037722494.1|DSUP
OG0007817	LOC110190946|XP_020817279.1|DSER	LOC119560719|XP_037730261.1|DSUP
OG0007818	LOC110191169|XP_020817588.1|DSER	LOC119560674|XP_037730178.1|DSUP
OG0007819	LOC110180101|XP_020803387.1|DSER	LOC119558046|XP_037727122.1|DSUP
OG0007820	LOC110190948|XP_020817285.1|DSER	LOC119554216|XP_037720958.1|DSUP
OG0007821	LOC110186487|XP_020811333.1|DSER	LOC119562939|XP_037732023.1|DSUP
OG0007822	LOC110186488|XP_020811334.1|DSER	LOC119562938|XP_037732022.1|DSUP
OG0007823	LOC110186274|XP_020811046.1|DSER	LOC119559224|XP_037728226.1|DSUP
OG0007824	LOC110186959|XP_020811959.1|DSER	LOC119545753|XP_037707519.1|DSUP
OG0007825	LOC110187832|XP_020812969.1|DSER	LOC119563423|XP_037732725.1|DSUP
OG0007826	LOC110186679|XP_020811609.1|DSER	LOC119545635|XP_037707278.1|DSUP
OG0007827	LOC110187092|XP_020812155.1|DSER	LOC119557579|XP_037726307.1|DSUP
OG0007828	LOC110176223|XP_020798164.1|DSER	LOC119554146|XP_037720850.1|DSUP
OG0007829	LOC110189611|XP_020815411.1|DSER	LOC119560147|XP_037729429.1|DSUP
OG0007830	LOC110188313|XP_020813680.1|DSER	LOC119563360|XP_037732639.1|DSUP
OG0007831	LOC110187106|XP_020812170.1|DSER	LOC119556370|XP_037724463.1|DSUP
OG0007832	LOC110182217|XP_020805902.1|DSER	LOC119557375|XP_037726047.1|DSUP
OG0007833	LOC110180180|XP_020803500.1|DSER	LOC119557272|XP_037725887.1|DSUP
OG0007834	LOC110190860|XP_020817169.1|DSER	LOC119551263|XP_037716453.1|DSUP
OG0007836	LOC110191292|XP_020817760.1|DSER	LOC119560756|XP_037730303.1|DSUP
OG0007837	LOC110176588|XP_020798662.1|DSER	LOC119560965|XP_037730646.1|DSUP
OG0007838	LOC110176596|XP_020798671.1|DSER	LOC119560449|XP_037729825.1|DSUP
OG0007839	LOC110179081|XP_020802126.1|DSER	LOC119556118|XP_037723926.1|DSUP
OG0007840	LOC110191277|XP_020817734.1|DSER	LOC119563430|XP_037732744.1|DSUP
OG0007841	LOC110191207|XP_020817634.1|DSER	LOC119560760|XP_037730309.1|DSUP
OG0007842	LOC110186943|XP_020811935.1|DSER	LOC119548599|XP_037711895.1|DSUP
OG0007843	LOC110186342|XP_020811149.1|DSER	LOC119553254|XP_037719473.1|DSUP
OG0007844	LOC110191700|XP_020818275.1|DSER	LOC119550083|XP_037714483.1|DSUP
OG0007845	LOC110184349|XP_020808506.1|DSER	LOC119560654|XP_037730147.1|DSUP
OG0007846	LOC110187061|XP_020812106.1|DSER	LOC119556174|XP_037724023.1|DSUP
OG0007847	LOC110191076|XP_020817470.1|DSER	LOC119562620|XP_037731782.1|DSUP
OG0007848	LOC110191165|XP_020817584.1|DSER	LOC119561664|XP_037731136.1|DSUP
OG0007849	LOC110191885|XP_020818529.1|DSER	LOC119560067|XP_037729302.1|DSUP
OG0007850	LOC110191884|XP_020818527.1|DSER	LOC119560066|XP_037729301.1|DSUP
OG0007851	LOC110186510|XP_020811366.1|DSER	LOC119552435|XP_037718006.1|DSUP
OG0007852	LOC110191407|XP_020817924.1|DSER	LOC119560572|XP_037730018.1|DSUP
OG0007853	LOC110184630|XP_020808889.1|DSER	LOC119557071|XP_037725555.1|DSUP
OG0007854	LOC110189459|XP_020815197.1|DSER	LOC119556931|XP_037725354.1|DSUP
OG0007855	LOC110188673|XP_020814130.1|DSER	LOC119560696|XP_037730206.1|DSUP
OG0007856	LOC110191166|XP_020817585.1|DSER	LOC119561680|XP_037731137.1|DSUP
OG0007857	LOC110184779|XP_020809081.1|DSER	LOC119551230|XP_037716400.1|DSUP
OG0007858	LOC110176837|XP_020798950.1|DSER	LOC119546834|XP_037709355.1|DSUP
OG0007859	LOC110190586|XP_020816838.1|DSER	LOC119556130|XP_037723947.1|DSUP
OG0007860	LOC110186503|XP_020811357.1|DSER	LOC119549863|XP_037714090.1|DSUP
OG0007861	LOC110189042|XP_020814669.1|DSER	LOC119563080|XP_037732233.1|DSUP
OG0007862	LOC110186843|XP_020811790.1|DSER	LOC119562936|XP_037732019.1|DSUP
OG0007863	LOC110184901|XP_020809206.1|DSER	LOC119546996|XP_037709589.1|DSUP
OG0007864	LOC110186694|XP_020811621.1|DSER	LOC119560026|XP_037729248.1|DSUP
OG0007865	LOC110179022|XP_020802026.1|DSER	LOC119554093|XP_037720770.1|DSUP
OG0007866	LOC110187636|XP_020812703.1|DSER	LOC119554689|XP_037721621.1|DSUP
OG0007867	LOC110188520|XP_020813919.1|DSER	LOC119559410|XP_037728428.1|DSUP
OG0007868	LOC110191260|XP_020817710.1|DSER	LOC119563312|XP_037732573.1|DSUP
OG0007869	LOC110182074|XP_020805717.1|DSER	LOC119557979|XP_037726988.1|DSUP
OG0007870	LOC110178584|XP_020801421.1|DSER	LOC119552666|XP_037718302.1|DSUP
OG0007871	LOC110187037|XP_020812060.1|DSER	LOC119558319|XP_037727659.1|DSUP
OG0007872	LOC110187031|XP_020812057.1|DSER	LOC119554013|XP_037720654.1|DSUP
OG0007873	LOC110190467|XP_020816635.1|DSER	LOC119553277|XP_037719498.1|DSUP
OG0007874	LOC110183511|XP_020807456.1|DSER	LOC119557618|XP_037726354.1|DSUP
OG0007875	LOC110189220|XP_020814853.1|DSER	LOC119549212|XP_037712993.1|DSUP
OG0007876	LOC110181875|XP_020805460.1|DSER	LOC119557409|XP_037726085.1|DSUP
OG0007877	LOC110187043|XP_020812068.1|DSER	LOC119558317|XP_037727656.1|DSUP
OG0007878	LOC110182866|XP_020806668.1|DSER	LOC119551211|XP_037716374.1|DSUP
OG0007879	LOC110185188|XP_020809568.1|DSER	LOC119552594|XP_037718176.1|DSUP
OG0007880	LOC110183067|XP_020806912.1|DSER	LOC119557905|XP_037726839.1|DSUP
OG0007881	LOC110183654|XP_020807637.1|DSER	LOC119553022|XP_037719006.1|DSUP
OG0007882	LOC110183671|XP_020807664.1|DSER	LOC119553029|XP_037719020.1|DSUP
OG0007883	LOC110183663|XP_020807649.1|DSER	LOC119553028|XP_037719012.1|DSUP
OG0007884	LOC110190212|XP_020816226.1|DSER	LOC119553372|XP_037719651.1|DSUP
OG0007885	LOC110189221|XP_020814858.1|DSER	LOC119549213|XP_037712999.1|DSUP
OG0007886	LOC110185105|XP_020809453.1|DSER	LOC119548266|XP_037711338.1|DSUP
OG0007887	LOC110183670|XP_020807663.1|DSER	LOC119553023|XP_037719008.1|DSUP
OG0007888	LOC110185272|XP_020809677.1|DSER	LOC119554273|XP_037721053.1|DSUP
OG0007889	LOC110190705|XP_020816983.1|DSER	LOC119554958|XP_037722010.1|DSUP
OG0007890	LOC110185166|XP_020809531.1|DSER	LOC119554503|XP_037721365.1|DSUP
OG0007891	LOC110191721|XP_020818297.1|DSER	LOC119561957|XP_037731295.1|DSUP
OG0007892	LOC110189485|XP_020815230.1|DSER	LOC119562978|XP_037732084.1|DSUP
OG0007893	LOC110181103|XP_020804433.1|DSER	LOC119549834|XP_037714041.1|DSUP
OG0007894	LOC110190525|XP_020816721.1|DSER	LOC119552591|XP_037718152.1|DSUP
OG0007895	LOC110178763|XP_020801660.1|DSER	LOC119555545|XP_037722906.1|DSUP
OG0007896	LOC110178595|XP_020801440.1|DSER	LOC119554048|XP_037720715.1|DSUP
OG0007897	LOC110190520|XP_020816713.1|DSER	LOC119554720|XP_037721662.1|DSUP
OG0007898	LOC110188829|XP_020814378.1|DSER	LOC119553398|XP_037719690.1|DSUP
OG0007899	LOC110185267|XP_020809673.1|DSER	LOC119552689|XP_037718342.1|DSUP
OG0007900	LOC110189250|XP_020814914.1|DSER	LOC119549341|XP_037713254.1|DSUP
OG0007901	LOC110190411|XP_020816535.1|DSER	LOC119555426|XP_037722720.1|DSUP
OG0007902	LOC110181495|XP_020804921.1|DSER	LOC119557345|XP_037726010.1|DSUP
OG0007903	LOC110190812|XP_020817121.1|DSER	LOC119554845|XP_037721849.1|DSUP
OG0007904	LOC110189960|XP_020815907.1|DSER	LOC119552733|XP_037718419.1|DSUP
OG0007905	LOC110176808|XP_020798906.1|DSER	LOC119547764|XP_037710700.1|DSUP
OG0007906	LOC110176174|XP_020798074.1|DSER	LOC119554746|XP_037721698.1|DSUP
OG0007907	LOC110189104|XP_020814740.1|DSER	LOC119555561|XP_037722935.1|DSUP
OG0007908	LOC110189105|XP_020814741.1|DSER	LOC119555562|XP_037722936.1|DSUP
OG0007909	LOC110181757|XP_020805279.1|DSER	LOC119555976|XP_037723631.1|DSUP
OG0007910	LOC110185287|XP_020809695.1|DSER	LOC119554375|XP_037721182.1|DSUP
OG0007911	LOC110185171|XP_020809547.1|DSER	LOC119554972|XP_037722028.1|DSUP
OG0007912	LOC110177577|XP_020800015.1|DSER	LOC119554564|XP_037721463.1|DSUP
OG0007913	LOC110185172|XP_020809549.1|DSER	LOC119554973|XP_037722029.1|DSUP
OG0007914	LOC110179004|XP_020801997.1|DSER	LOC119555539|XP_037722899.1|DSUP
OG0007915	LOC110183576|XP_020807547.1|DSER	LOC119552930|XP_037718801.1|DSUP
OG0007916	LOC110183090|XP_020806942.1|DSER	LOC119548772|XP_037712245.1|DSUP
OG0007917	LOC110176962|XP_020799127.1|DSER	LOC119550286|XP_037714804.1|DSUP
OG0007918	LOC110189610|XP_020815406.1|DSER	LOC119549137|XP_037712836.1|DSUP
OG0007919	LOC110177049|XP_020799224.1|DSER	LOC119551075|XP_037716132.1|DSUP
OG0007920	LOC110189520|XP_020815305.1|DSER	LOC119550653|XP_037715422.1|DSUP
OG0007921	LOC110179347|XP_020802517.1|DSER	LOC119550504|XP_037715136.1|DSUP
OG0007922	LOC110176627|XP_020798711.1|DSER	LOC119557038|XP_037725513.1|DSUP
OG0007923	LOC110181520|XP_020804952.1|DSER	LOC119558305|XP_037727634.1|DSUP
OG0007924	LOC110179259|XP_020802376.1|DSER	LOC119550988|XP_037715952.1|DSUP
OG0007926	LOC110178523|XP_020801336.1|DSER	LOC119549156|XP_037712870.1|DSUP
OG0007927	LOC110185671|XP_020810291.1|DSER	LOC119546633|XP_037709003.1|DSUP
OG0007928	LOC110183886|XP_020807890.1|DSER	LOC119548791|XP_037712295.1|DSUP
OG0007929	LOC110185911|XP_020810583.1|DSER	LOC119547317|XP_037710043.1|DSUP
OG0007930	LOC110180240|XP_020803556.1|DSER	LOC119551448|XP_037716719.1|DSUP
OG0007932	LOC110184585|XP_020808830.1|DSER	LOC119556231|XP_037724182.1|DSUP
OG0007934	LOC110190863|XP_020817171.1|DSER	LOC119560126|XP_037729405.1|DSUP
OG0007935	LOC110185557|XP_020810133.1|DSER	LOC119545994|XP_037707915.1|DSUP
OG0007936	LOC110183363|XP_020807284.1|DSER	LOC119546217|XP_037708285.1|DSUP
OG0007937	LOC110176970|XP_020799136.1|DSER	LOC119547294|XP_037710010.1|DSUP
OG0007938	LOC110183427|XP_020807368.1|DSER	LOC119546667|XP_037709053.1|DSUP
OG0007939	LOC110187559|XP_020812607.1|DSER	LOC119547264|XP_037709973.1|DSUP
OG0007940	LOC110187603|XP_020812654.1|DSER	LOC119548335|XP_037711453.1|DSUP
OG0007942	LOC110179576|XP_020802825.1|DSER	LOC119556812|XP_037725193.1|DSUP
OG0007943	LOC110185894|XP_020810564.1|DSER	LOC119546168|XP_037708216.1|DSUP
OG0007944	LOC110177575|XP_020800012.1|DSER	LOC119553558|XP_037719930.1|DSUP
OG0007945	LOC110183304|XP_020807202.1|DSER	LOC119547096|XP_037709727.1|DSUP
OG0007946	LOC110191489|XP_020818013.1|DSER	LOC119549486|XP_037713517.1|DSUP
OG0007947	LOC110185685|XP_020810311.1|DSER	LOC119548153|XP_037711181.1|DSUP
OG0007948	LOC110185949|XP_020810625.1|DSER	LOC119546469|XP_037708678.1|DSUP
OG0007949	LOC110183525|XP_020807477.1|DSER	LOC119556935|XP_037725355.1|DSUP
OG0007950	LOC110187283|XP_020812331.1|DSER	LOC119547382|XP_037710145.1|DSUP
OG0007951	LOC110182368|XP_020806068.1|DSER	LOC119547329|XP_037710063.1|DSUP
OG0007952	LOC110179170|XP_020802228.1|DSER	LOC119546903|XP_037709457.1|DSUP
OG0007954	LOC110185965|XP_020810642.1|DSER	LOC119547877|XP_037710841.1|DSUP
OG0007955	LOC110183205|XP_020807077.1|DSER	LOC119547029|XP_037709627.1|DSUP
OG0007956	LOC110181323|XP_020804700.1|DSER	LOC119546434|XP_037708631.1|DSUP
OG0007957	LOC110183385|XP_020807310.1|DSER	LOC119548396|XP_037711550.1|DSUP
OG0007958	LOC110180627|XP_020803972.1|DSER	LOC119558283|XP_037727586.1|DSUP
OG0007959	LOC110178193|XP_020800886.1|DSER	LOC119547580|XP_037710414.1|DSUP
OG0007960	LOC110183314|XP_020807217.1|DSER	LOC119548136|XP_037711161.1|DSUP
OG0007961	LOC110191943|XP_020818622.1|DSER	LOC119558593|XP_037727954.1|DSUP
OG0007962	LOC110179510|XP_020802746.1|DSER	LOC119556060|XP_037723795.1|DSUP
OG0007963	LOC110185608|XP_020810212.1|DSER	LOC119546191|XP_037708245.1|DSUP
OG0007964	LOC110181463|XP_020804870.1|DSER	LOC119547703|XP_037710606.1|DSUP
OG0007966	LOC110181153|XP_020804486.1|DSER	LOC119547872|XP_037710836.1|DSUP
OG0007967	LOC110187463|XP_020812510.1|DSER	LOC119547608|XP_037710460.1|DSUP
OG0007968	LOC110179929|XP_020803186.1|DSER	LOC119545997|XP_037707921.1|DSUP
OG0007969	LOC110183361|XP_020807282.1|DSER	LOC119548438|XP_037711625.1|DSUP
OG0007970	LOC110177700|XP_020800188.1|DSER	LOC119551791|XP_037717266.1|DSUP
OG0007971	LOC110182018|XP_020805608.1|DSER	LOC119556200|XP_037724081.1|DSUP
OG0007972	LOC110178329|XP_020801098.1|DSER	LOC119550114|XP_037714522.1|DSUP
OG0007973	LOC110183962|XP_020807977.1|DSER	LOC119546117|XP_037708136.1|DSUP
OG0007974	LOC110183521|XP_020807468.1|DSER	LOC119556882|XP_037725286.1|DSUP
OG0007975	LOC110188037|XP_020813239.1|DSER	LOC119560376|XP_037729711.1|DSUP
OG0007976	LOC110181500|XP_020804929.1|DSER	LOC119557590|XP_037726320.1|DSUP
OG0007977	LOC110176844|XP_020798964.1|DSER	LOC119546305|XP_037708425.1|DSUP
OG0007978	LOC110182317|XP_020806006.1|DSER	LOC119546733|XP_037709153.1|DSUP
OG0007979	LOC110185842|XP_020810509.1|DSER	LOC119547071|XP_037709684.1|DSUP
OG0007980	LOC110176840|XP_020798955.1|DSER	LOC119547669|XP_037710555.1|DSUP
OG0007981	LOC110187094|XP_020812158.1|DSER	LOC119556214|XP_037724122.1|DSUP
OG0007982	LOC110183483|XP_020807420.1|DSER	LOC119546499|XP_037708736.1|DSUP
OG0007983	LOC110178153|XP_020800841.1|DSER	LOC119548002|XP_037710992.1|DSUP
OG0007984	LOC110185673|XP_020810295.1|DSER	LOC119548497|XP_037711704.1|DSUP
OG0007985	LOC110188775|XP_020814275.1|DSER	LOC119561981|XP_037731300.1|DSUP
OG0007986	LOC110184829|XP_020809133.1|DSER	LOC119546820|XP_037709334.1|DSUP
OG0007987	LOC110182321|XP_020806010.1|DSER	LOC119546858|XP_037709386.1|DSUP
OG0007988	LOC110185755|XP_020810413.1|DSER	LOC119547627|XP_037710482.1|DSUP
OG0007989	LOC110183348|XP_020807261.1|DSER	LOC119547997|XP_037710984.1|DSUP
OG0007990	LOC110183313|XP_020807216.1|DSER	LOC119548135|XP_037711159.1|DSUP
OG0007991	LOC110178211|XP_020800910.1|DSER	LOC119547233|XP_037709927.1|DSUP
OG0007992	LOC110183877|XP_020807889.1|DSER	LOC119547681|XP_037710568.1|DSUP
OG0007993	LOC110186783|XP_020811715.1|DSER	LOC119560518|XP_037729924.1|DSUP
OG0007994	LOC110183215|XP_020807089.1|DSER	LOC119546636|XP_037709010.1|DSUP
OG0007995	LOC110185973|XP_020810654.1|DSER	LOC119546015|XP_037707950.1|DSUP
OG0007996	LOC110181947|XP_020805542.1|DSER	LOC119556773|XP_037725127.1|DSUP
OG0007997	LOC110185207|XP_020809591.1|DSER	LOC119554878|XP_037721892.1|DSUP
OG0007998	LOC110176890|XP_020799034.1|DSER	LOC119546184|XP_037708237.1|DSUP
OG0007999	LOC110183430|XP_020807370.1|DSER	LOC119547399|XP_037710176.1|DSUP
OG0008000	LOC110183404|XP_020807338.1|DSER	LOC119547395|XP_037710172.1|DSUP
OG0008001	LOC110183916|XP_020807919.1|DSER	LOC119547754|XP_037710684.1|DSUP
OG0008002	LOC110187564|XP_020812612.1|DSER	LOC119546505|XP_037708752.1|DSUP
OG0008003	LOC110183924|XP_020807945.1|DSER	LOC119546853|XP_037709378.1|DSUP
OG0008004	LOC110183502|XP_020807447.1|DSER	LOC119555911|XP_037723530.1|DSUP
OG0008005	LOC110182119|XP_020805787.1|DSER	LOC119556234|XP_037724191.1|DSUP
OG0008006	LOC110191978|XP_020818663.1|DSER	LOC119556270|XP_037724248.1|DSUP
OG0008007	LOC110181755|XP_020805277.1|DSER	LOC119556586|XP_037724815.1|DSUP
OG0008008	LOC110185212|XP_020809601.1|DSER	LOC119554979|XP_037722038.1|DSUP
OG0008009	LOC110181687|XP_020805188.1|DSER	LOC119556623|XP_037724871.1|DSUP
OG0008010	LOC110184248|XP_020808364.1|DSER	LOC119558070|XP_037727166.1|DSUP
OG0008011	LOC110179679|XP_020802953.1|DSER	LOC119549293|XP_037713170.1|DSUP
OG0008012	LOC110189314|XP_020815014.1|DSER	LOC119550506|XP_037715137.1|DSUP
OG0008013	LOC110191709|XP_020818286.1|DSER	LOC119551657|XP_037717023.1|DSUP
OG0008014	LOC110187711|XP_020812805.1|DSER	LOC119560711|XP_037730250.1|DSUP
OG0008015	LOC110190243|XP_020816266.1|DSER	LOC119553722|XP_037720235.1|DSUP
OG0008016	LOC110190246|XP_020816268.1|DSER	LOC119553724|XP_037720238.1|DSUP
OG0008017	LOC110181568|XP_020805017.1|DSER	LOC119558346|XP_037727752.1|DSUP
OG0008018	LOC110182486|XP_020806193.1|DSER	LOC119557216|XP_037725802.1|DSUP
OG0008019	LOC110176022|XP_020797892.1|DSER	LOC119558147|XP_037727307.1|DSUP
OG0008020	LOC110187788|XP_020812919.1|DSER	LOC119560643|XP_037730125.1|DSUP
OG0008021	LOC110184348|XP_020808503.1|DSER	LOC119556880|XP_037725283.1|DSUP
OG0008022	LOC110186759|XP_020811680.1|DSER	LOC119545694|XP_037707374.1|DSUP
OG0008023	LOC110179517|XP_020802753.1|DSER	LOC119557081|XP_037725561.1|DSUP
OG0008024	LOC110179529|XP_020802768.1|DSER	LOC119557855|XP_037726770.1|DSUP
OG0008025	LOC110182455|XP_020806148.1|DSER	LOC119557220|XP_037725817.1|DSUP
OG0008026	LOC110181822|XP_020805379.1|DSER	LOC119556201|XP_037724082.1|DSUP
OG0008027	LOC110184313|XP_020808460.1|DSER	LOC119556785|XP_037725146.1|DSUP
OG0008028	LOC110188116|XP_020813349.1|DSER	LOC119545791|XP_037707594.1|DSUP
OG0008029	LOC110186139|XP_020810848.1|DSER	LOC119545647|XP_037707300.1|DSUP
OG0008030	LOC110187747|XP_020812864.1|DSER	LOC119560171|XP_037729458.1|DSUP
OG0008031	LOC110185731|XP_020810375.1|DSER	LOC119545954|XP_037707843.1|DSUP
OG0008032	LOC110186996|XP_020812015.1|DSER	LOC119548742|XP_037712189.1|DSUP
OG0008033	LOC110186512|XP_020811368.1|DSER	LOC119549136|XP_037712839.1|DSUP
OG0008034	LOC110176576|XP_020798647.1|DSER	LOC119548290|XP_037711387.1|DSUP
OG0008035	LOC110176114|XP_020798010.1|DSER	LOC119556609|XP_037724850.1|DSUP
OG0008036	LOC110186432|XP_020811274.1|DSER	LOC119562351|XP_037731441.1|DSUP
OG0008037	LOC110186787|XP_020811724.1|DSER	LOC119550036|XP_037714404.1|DSUP
OG0008038	LOC110180541|XP_020803890.1|DSER	LOC119557726|XP_037726538.1|DSUP
OG0008039	LOC110177258|XP_020799568.1|DSER	LOC119548112|XP_037711137.1|DSUP
OG0008040	LOC110186260|XP_020811026.1|DSER	LOC119563274|XP_037732524.1|DSUP
OG0008041	LOC110181865|XP_020805444.1|DSER	LOC119556228|XP_037724174.1|DSUP
OG0008042	LOC110190441|XP_020816592.1|DSER	LOC119560850|XP_037730437.1|DSUP
OG0008043	LOC110183260|XP_020807145.1|DSER	LOC119556669|XP_037724954.1|DSUP
OG0008044	LOC110182592|XP_020806305.1|DSER	LOC119558049|XP_037727126.1|DSUP
OG0008045	LOC110175944|XP_020797789.1|DSER	LOC119557916|XP_037726852.1|DSUP
OG0008046	LOC110177115|XP_020799319.1|DSER	LOC119547763|XP_037710703.1|DSUP
OG0008047	LOC110190866|XP_020817175.1|DSER	LOC119560097|XP_037729347.1|DSUP
OG0008048	LOC110177236|XP_020799530.1|DSER	LOC119560105|XP_037729383.1|DSUP
OG0008049	LOC110190865|XP_020817173.1|DSER	LOC119560459|XP_037729846.1|DSUP
OG0008050	LOC110186596|XP_020811483.1|DSER	LOC119551033|XP_037716044.1|DSUP
OG0008051	LOC110186606|XP_020811497.1|DSER	LOC119561030|XP_037730784.1|DSUP
OG0008052	LOC110191745|XP_020818340.1|DSER	LOC119547622|XP_037710480.1|DSUP
OG0008053	LOC110179903|XP_020803159.1|DSER	LOC119554822|XP_037721824.1|DSUP, LOC119554262|XP_037721033.1|DSUP
OG0008054	LOC110183504|XP_020807449.1|DSER	LOC119556709|XP_037725033.1|DSUP
OG0008055	LOC110181748|XP_020805267.1|DSER	LOC119557299|XP_037725936.1|DSUP
OG0008056	LOC110182450|XP_020806143.1|DSER	LOC119557240|XP_037725852.1|DSUP
OG0008057	LOC110187768|XP_020812888.1|DSER	LOC119560492|XP_037729886.1|DSUP
OG0008058	LOC110176411|XP_020798409.1|DSER	LOC119549307|XP_037713196.1|DSUP
OG0008059	LOC110177121|XP_020799327.1|DSER	LOC119560702|XP_037730218.1|DSUP
OG0008060	LOC110189938|XP_020815886.1|DSER	LOC119550393|XP_037714975.1|DSUP
OG0008061	LOC110184334|XP_020808489.1|DSER	LOC119557169|XP_037725703.1|DSUP
OG0008062	LOC110187019|XP_020812043.1|DSER	LOC119557376|XP_037726048.1|DSUP
OG0008063	LOC110190443|XP_020816605.1|DSER	LOC119560851|XP_037730438.1|DSUP
OG0008064	LOC110179476|XP_020802708.1|DSER	LOC119557363|XP_037726032.1|DSUP
OG0008065	LOC110187098|XP_020812161.1|DSER	LOC119557974|XP_037726969.1|DSUP
OG0008066	LOC110180374|XP_020803700.1|DSER	LOC119558093|XP_037727232.1|DSUP
OG0008067	LOC110181835|XP_020805398.1|DSER	LOC119558354|XP_037727782.1|DSUP
