Orthogroup	DSER.longest_only	DFIC.longest_only
OG0011446	LOC110188205|XP_020813492.1|DSER	LOC108098456|XP_017056849.1|DFIC
OG0011451	LOC110184538|XP_020808773.1|DSER	LOC108095394|XP_017051966.1|DFIC
OG0011453	LOC110182042|XP_020805631.1|DSER	LOC108094402|XP_017050461.1|DFIC
OG0011454	LOC110186059|XP_020810755.1|DSER	LOC108102226|XP_017062440.1|DFIC
OG0011456	LOC110187479|XP_020812524.1|DSER	LOC108095073|XP_017051485.1|DFIC
OG0011458	LOC110184774|XP_020809068.1|DSER	LOC108089693|XP_017043529.1|DFIC
OG0011459	LOC110180018|XP_020803275.1|DSER	LOC108096684|XP_017053975.1|DFIC
OG0011466	LOC110190981|XP_020817348.1|DSER	LOC108099593|XP_017058691.1|DFIC
OG0011468	LOC110186904|XP_020811882.1|DSER	LOC108095708|XP_017052369.1|DFIC
OG0011469	LOC110177372|XP_020799729.1|DSER	LOC108088382|XP_017041619.1|DFIC
OG0011470	LOC110184339|XP_020808496.1|DSER	LOC108086294|XP_017038675.1|DFIC
OG0011471	LOC110184076|XP_020808120.1|DSER	LOC108095118|XP_017051545.1|DFIC
OG0011473	LOC110189693|XP_020815527.1|DSER	LOC108094856|XP_017051153.1|DFIC
OG0011474	LOC110181186|XP_020804527.1|DSER	LOC108093797|XP_017049569.1|DFIC
OG0011475	LOC110177992|XP_020800649.1|DSER	LOC108093664|XP_017049333.1|DFIC
OG0011477	LOC110178338|XP_020801114.1|DSER	LOC108086668|XP_017039138.1|DFIC
OG0011479	LOC110182989|XP_020806840.1|DSER	LOC108095108|XP_017051535.1|DFIC
OG0011480	LOC110185183|XP_020809599.1|DSER	LOC108101518|XP_017061369.1|DFIC
OG0011482	LOC110187315|XP_020812363.1|DSER	LOC108089913|XP_017043884.1|DFIC
OG0011485	LOC110186072|XP_020810766.1|DSER	LOC108090021|XP_017044010.1|DFIC
OG0011487	LOC110184327|XP_020808482.1|DSER	LOC108097966|XP_017056069.1|DFIC
OG0011488	LOC110184360|XP_020808512.1|DSER	LOC108097113|XP_017054678.1|DFIC
OG0011489	LOC110191971|XP_020818647.1|DSER	LOC108098013|XP_017056147.1|DFIC
OG0011490	LOC110182182|XP_020805845.1|DSER	LOC108095569|XP_017052208.1|DFIC
OG0011491	LOC110187048|XP_020812083.1|DSER	LOC108094573|XP_017050679.1|DFIC
OG0011492	LOC110182470|XP_020806169.1|DSER	LOC108097328|XP_017055041.1|DFIC
OG0011493	LOC110178037|XP_020800713.1|DSER	LOC108095380|XP_017051949.1|DFIC
OG0011495	LOC110177924|XP_020800563.1|DSER	LOC108093610|XP_017049226.1|DFIC
OG0011496	LOC110190185|XP_020816192.1|DSER	LOC108086936|XP_017039535.1|DFIC
OG0011498	LOC110191133|XP_020817544.1|DSER, LOC110184782|XP_020809082.1|DSER	LOC108089766|XP_017043646.1|DFIC
OG0011499	LOC110176159|XP_020798056.1|DSER	LOC108087522|XP_017040415.1|DFIC
OG0011500	LOC110191055|XP_020817443.1|DSER	LOC108088832|XP_017042288.1|DFIC
OG0011501	LOC110181181|XP_020804518.1|DSER	LOC108098220|XP_017056490.1|DFIC
OG0011502	LOC110183197|XP_020807062.1|DSER	LOC108101156|XP_017060867.1|DFIC
OG0011503	LOC110183798|XP_020807812.1|DSER	LOC108092431|XP_017047502.1|DFIC
OG0011504	LOC110183115|XP_020806964.1|DSER	LOC108088136|XP_017041289.1|DFIC
OG0011505	LOC110188018|XP_020813202.1|DSER	LOC108087100|XP_017039771.1|DFIC
OG0011506	LOC110179411|XP_020802598.1|DSER	LOC108099036|XP_017057786.1|DFIC
OG0011508	LOC110185220|XP_020809610.1|DSER, LOC110181248|XP_020804612.1|DSER	LOC108090665|XP_017044935.1|DFIC
OG0011509	LOC110180310|XP_020803628.1|DSER	LOC108096924|XP_017054365.1|DFIC
OG0011510	LOC110185152|XP_020809513.1|DSER	LOC108089694|XP_017043530.1|DFIC
OG0011511	LOC110190723|XP_020817004.1|DSER	LOC108087406|XP_017040235.1|DFIC
OG0011521	LOC110183921|XP_020807940.1|DSER	LOC108102186|XP_017062379.1|DFIC
OG0011532	LOC110180837|XP_020804174.1|DSER	LOC108089068|XP_017042669.1|DFIC
OG0011540	LOC110178030|XP_020800705.1|DSER	LOC108095362|XP_017051932.1|DFIC
OG0011546	LOC110179031|XP_020802043.1|DSER	LOC108100686|XP_017060191.1|DFIC
OG0011547	LOC110178890|XP_020801823.1|DSER	LOC108100181|XP_017059439.1|DFIC
OG0011548	LOC110188633|XP_020814067.1|DSER	LOC108098904|XP_017057591.1|DFIC
OG0011551	LOC110177217|XP_020799494.1|DSER	LOC108090126|XP_017044147.1|DFIC
OG0011552	LOC110189181|XP_020814810.1|DSER	LOC108099492|XP_017058542.1|DFIC
OG0011553	LOC110177131|XP_020799360.1|DSER	LOC108089094|XP_017042697.1|DFIC
OG0011555	LOC110191831|XP_020818456.1|DSER	LOC108096473|XP_017053580.1|DFIC
OG0011559	LOC110184078|XP_020808162.1|DSER	LOC108096749|XP_017054092.1|DFIC
OG0011562	LOC110188154|XP_020813404.1|DSER	LOC108094022|XP_017049942.1|DFIC
OG0011564	LOC110181729|XP_020805251.1|DSER	LOC108094737|XP_017050974.1|DFIC
OG0011565	LOC110181115|XP_020804446.1|DSER	LOC108087671|XP_017040655.1|DFIC
OG0011566	LOC110191672|XP_020818242.1|DSER	LOC108096648|XP_017053901.1|DFIC
OG0011567	LOC110180207|XP_020803526.1|DSER	LOC108101471|XP_017061306.1|DFIC
OG0011568	LOC110189680|XP_020815496.1|DSER	LOC108090445|XP_017044615.1|DFIC
OG0011569	LOC110191524|XP_020818052.1|DSER	LOC108086391|XP_017038782.1|DFIC
OG0011570	LOC110185633|XP_020810249.1|DSER	LOC108093409|XP_017048935.1|DFIC
OG0011572	LOC110187474|XP_020812520.1|DSER	LOC108095094|XP_017051518.1|DFIC
OG0011577	LOC110185533|XP_020810099.1|DSER	LOC108092835|XP_017048127.1|DFIC
OG0011578	LOC110181971|XP_020805581.1|DSER	LOC108095532|XP_017052148.1|DFIC
OG0011581	LOC110178821|XP_020801748.1|DSER	LOC108100629|XP_017060121.1|DFIC
OG0011582	LOC110190675|XP_020816939.1|DSER	LOC108087541|XP_017040439.1|DFIC
OG0011583	LOC110176277|XP_020798253.1|DSER	LOC108087461|XP_017040312.1|DFIC
OG0011586	LOC110190746|XP_020817028.1|DSER	LOC108089318|XP_017042984.1|DFIC
OG0011587	LOC110185049|XP_020809370.1|DSER	LOC108094354|XP_017050383.1|DFIC
OG0011589	LOC110181179|XP_020804516.1|DSER	LOC108098168|XP_017056390.1|DFIC
OG0011591	LOC110184359|XP_020808511.1|DSER, LOC110182351|XP_020806050.1|DSER	LOC108091071|XP_017045564.1|DFIC
OG0011593	LOC110189402|XP_020815115.1|DSER	LOC108094731|XP_017050967.1|DFIC
OG0011594	LOC110177917|XP_020800559.1|DSER	LOC108090372|XP_017044490.1|DFIC
OG0011595	LOC110186587|XP_020811467.1|DSER	LOC108091884|XP_017046756.1|DFIC
OG0011596	LOC110176615|XP_020798700.1|DSER	LOC108088091|XP_017041236.1|DFIC
OG0011610	LOC110188791|XP_020814305.1|DSER	LOC108101653|XP_017061556.1|DFIC
OG0011624	LOC110189624|XP_020815424.1|DSER	LOC108086367|XP_017038758.1|DFIC
OG0011630	LOC110180285|XP_020803599.1|DSER	LOC108097520|XP_017055336.1|DFIC
OG0011633	LOC110190422|XP_020816559.1|DSER	LOC108088784|XP_017042234.1|DFIC
OG0011635	LOC110178571|XP_020801403.1|DSER	LOC108100489|XP_017059912.1|DFIC
OG0011637	LOC110179302|XP_020802446.1|DSER	LOC108086406|XP_017038797.1|DFIC
OG0011639	LOC110176587|XP_020798661.1|DSER	LOC108091771|XP_017046607.1|DFIC
OG0011641	LOC110188698|XP_020814162.1|DSER	LOC108096126|XP_017052992.1|DFIC
OG0011644	LOC110181116|XP_020804447.1|DSER	LOC108087673|XP_017040658.1|DFIC
OG0011645	LOC110178537|XP_020801356.1|DSER	LOC108087806|XP_017040852.1|DFIC
OG0011646	LOC110177946|XP_020800593.1|DSER	LOC108090375|XP_017044494.1|DFIC
OG0011649	LOC110176124|XP_020798021.1|DSER	LOC108097941|XP_017056021.1|DFIC
OG0011650	LOC110176015|XP_020797882.1|DSER	LOC108094414|XP_017050473.1|DFIC
OG0011652	LOC110183071|XP_020806917.1|DSER, LOC110183046|XP_020806889.1|DSER, LOC110183041|XP_020806886.1|DSER	LOC108092868|XP_017048193.1|DFIC
OG0011653	LOC110185514|XP_020810068.1|DSER	LOC108092812|XP_017048074.1|DFIC
OG0011655	LOC110178573|XP_020801405.1|DSER	LOC108100216|XP_017059482.1|DFIC
OG0011656	LOC110183624|XP_020807600.1|DSER	LOC108099076|XP_017057862.1|DFIC
OG0011657	LOC110182793|XP_020806585.1|DSER	LOC108099071|XP_017057844.1|DFIC
OG0011659	LOC110190739|XP_020817020.1|DSER	LOC108089370|XP_017043036.1|DFIC
OG0011660	LOC110176292|XP_020798272.1|DSER	LOC108087525|XP_017040418.1|DFIC
OG0011662	LOC110177471|XP_020799871.1|DSER	LOC108089531|XP_017043355.1|DFIC
OG0011663	LOC110177469|XP_020799867.1|DSER	LOC108089532|XP_017043356.1|DFIC, LOC108089533|XP_017043357.1|DFIC
OG0011665	LOC110178067|XP_020800733.1|DSER, LOC110183761|XP_020807777.1|DSER	LOC108092428|XP_017047497.1|DFIC
OG0011667	LOC110190042|XP_020816007.1|DSER	LOC108098997|XP_017057718.1|DFIC
OG0011668	LOC110183666|XP_020807657.1|DSER	LOC108099138|XP_017057970.1|DFIC
OG0011671	LOC110184087|XP_020808131.1|DSER	LOC108090676|XP_017044951.1|DFIC
OG0011675	LOC110181847|XP_020805414.1|DSER	LOC108101635|XP_017061537.1|DFIC
OG0011678	LOC110177339|XP_020799684.1|DSER	LOC108095760|XP_017052443.1|DFIC
OG0011681	LOC110187994|XP_020813175.1|DSER	LOC108091967|XP_017046864.1|DFIC
OG0011704	LOC110185366|XP_020809807.1|DSER	LOC108096991|XP_017054467.1|DFIC
OG0011718	LOC110177147|XP_020799384.1|DSER	LOC108099551|XP_017058622.1|DFIC
OG0011724	LOC110185095|XP_020809445.1|DSER	LOC108094393|XP_017050447.1|DFIC
OG0011725	LOC110184745|XP_020809032.1|DSER	LOC108093038|XP_017048431.1|DFIC
OG0011729	LOC110187882|XP_020813026.1|DSER	LOC108101129|XP_017060845.1|DFIC
OG0011730	LOC110191789|XP_020818400.1|DSER	LOC108095752|XP_017052428.1|DFIC
OG0011731	LOC110191432|XP_020817949.1|DSER	LOC108096177|XP_017053053.1|DFIC
OG0011732	LOC110187983|XP_020813163.1|DSER	LOC108091966|XP_017046863.1|DFIC
OG0011733	LOC110191866|XP_020818505.1|DSER	LOC108096316|XP_017053310.1|DFIC
OG0011734	LOC110191215|XP_020817640.1|DSER	LOC108091764|XP_017046598.1|DFIC
OG0011735	LOC110187644|XP_020812712.1|DSER	LOC108090227|XP_017044312.1|DFIC
OG0011737	LOC110184094|XP_020808138.1|DSER	LOC108095228|XP_017051738.1|DFIC
OG0011738	LOC110189401|XP_020815114.1|DSER	LOC108094732|XP_017050968.1|DFIC
OG0011739	LOC110179006|XP_020802041.1|DSER	LOC108087766|XP_017040784.1|DFIC
OG0011741	LOC110191699|XP_020818274.1|DSER	LOC108090246|XP_017044331.1|DFIC
OG0011742	LOC110177901|XP_020800533.1|DSER	LOC108090370|XP_017044488.1|DFIC
OG0011743	LOC110191523|XP_020818051.1|DSER	LOC108086390|XP_017038781.1|DFIC
OG0011744	LOC110178542|XP_020801361.1|DSER, LOC110182266|XP_020805942.1|DSER	LOC108092409|XP_017047463.1|DFIC
OG0011745	LOC110178539|XP_020801358.1|DSER, LOC110182288|XP_020805964.1|DSER	LOC108092415|XP_017047471.1|DFIC
OG0011746	LOC110184877|XP_020809182.1|DSER	LOC108101141|XP_017060853.1|DFIC
OG0011747	LOC110179765|XP_020803041.1|DSER	LOC108090600|XP_017044840.1|DFIC
OG0011748	LOC110178174|XP_020800867.1|DSER	LOC108096048|XP_017052883.1|DFIC
OG0011749	LOC110178110|XP_020800783.1|DSER	LOC108095082|XP_017051499.1|DFIC
OG0011751	LOC110185856|XP_020810524.1|DSER	LOC108094117|XP_017050028.1|DFIC, LOC108092279|XP_017047303.1|DFIC
OG0011752	LOC110181848|XP_020805415.1|DSER	LOC108101634|XP_017061536.1|DFIC
OG0011755	LOC110181945|XP_020805540.1|DSER	LOC108097056|XP_017054581.1|DFIC
OG0011757	LOC110179588|XP_020802847.1|DSER	LOC108097030|XP_017054536.1|DFIC
OG0011758	LOC110176268|XP_020798242.1|DSER	LOC108096164|XP_017053034.1|DFIC
OG0011759	LOC110191561|XP_020818097.1|DSER	LOC108095603|XP_017052257.1|DFIC
OG0011760	LOC110179974|XP_020803215.1|DSER	LOC108096470|XP_017053577.1|DFIC
OG0011761	LOC110191332|XP_020817827.1|DSER	LOC108100263|XP_017059533.1|DFIC
OG0011764	LOC110179136|XP_020802186.1|DSER, LOC110181148|XP_020804479.1|DSER	LOC108094126|XP_017050037.1|DFIC
OG0011765	LOC110187371|XP_020812421.1|DSER	LOC108089244|XP_017042897.1|DFIC
OG0011766	LOC110182616|XP_020806340.1|DSER	LOC108100831|XP_017060390.1|DFIC
OG0011767	LOC110185658|XP_020810276.1|DSER	LOC108092611|XP_017047739.1|DFIC, LOC108092438|XP_017047547.1|DFIC
OG0011771	LOC110184019|XP_020808043.1|DSER, LOC110189326|XP_020815027.1|DSER	LOC108101405|XP_017061218.1|DFIC
OG0011774	LOC110191989|XP_020797744.1|DSER	LOC108094812|XP_017051073.1|DFIC
OG0011776	LOC110191282|XP_020817743.1|DSER	LOC108091614|XP_017046386.1|DFIC
OG0011779	LOC110176273|XP_020798249.1|DSER	LOC108087455|XP_017040307.1|DFIC
OG0011782	LOC110182755|XP_020806525.1|DSER	LOC108099098|XP_017057906.1|DFIC
OG0011783	LOC110176556|XP_020798605.1|DSER	LOC108095735|XP_017052401.1|DFIC
OG0011828	LOC110182122|XP_020805794.1|DSER	LOC108095519|XP_017052123.1|DFIC
OG0011832	LOC110190950|XP_020817289.1|DSER	LOC108086834|XP_017039370.1|DFIC
OG0011833	LOC110176550|XP_020798599.1|DSER	LOC108098779|XP_017057403.1|DFIC
OG0011834	LOC110177109|XP_020799313.1|DSER	LOC108089092|XP_017042695.1|DFIC
OG0011835	LOC110188579|XP_020814002.1|DSER	LOC108093532|XP_017049113.1|DFIC
OG0011837	LOC110191190|XP_020817617.1|DSER	LOC108099584|XP_017058679.1|DFIC
OG0011838	LOC110177299|XP_020799620.1|DSER	LOC108091876|XP_017046746.1|DFIC
OG0011840	LOC110186156|XP_020810866.1|DSER	LOC108095649|XP_017052303.1|DFIC
OG0011841	LOC110186905|XP_020811883.1|DSER	LOC108095723|XP_017052386.1|DFIC
OG0011842	LOC110187959|XP_020813136.1|DSER	LOC108091903|XP_017046775.1|DFIC
OG0011843	LOC110177366|XP_020799717.1|DSER	LOC108096026|XP_017052864.1|DFIC
OG0011844	LOC110187935|XP_020813105.1|DSER	LOC108098962|XP_017057663.1|DFIC
OG0011847	LOC110184049|XP_020808083.1|DSER	LOC108095226|XP_017051735.1|DFIC
OG0011848	LOC110181033|XP_020804370.1|DSER	LOC108101903|XP_017061962.1|DFIC
OG0011849	LOC110178629|XP_020801478.1|DSER	LOC108086645|XP_017039112.1|DFIC
OG0011850	LOC110179335|XP_020802492.1|DSER	LOC108093646|XP_017049294.1|DFIC
OG0011851	LOC110177975|XP_020800627.1|DSER	LOC108096601|XP_017053788.1|DFIC
OG0011852	LOC110177716|XP_020800216.1|DSER	LOC108096808|XP_017054188.1|DFIC
OG0011854	LOC110180293|XP_020803611.1|DSER	LOC108094793|XP_017051054.1|DFIC
OG0011855	LOC110181111|XP_020804441.1|DSER	LOC108087698|XP_017040702.1|DFIC
OG0011856	LOC110189548|XP_020815338.1|DSER	LOC108087788|XP_017040810.1|DFIC
OG0011857	LOC110178345|XP_020801123.1|DSER	LOC108086660|XP_017039132.1|DFIC
OG0011858	LOC110182895|XP_020806706.1|DSER	LOC108094803|XP_017051063.1|DFIC
OG0011859	LOC110182940|XP_020806778.1|DSER	LOC108094807|XP_017051067.1|DFIC
OG0011860	LOC110177765|XP_020800290.1|DSER	LOC108087684|XP_017040677.1|DFIC
OG0011861	LOC110180157|XP_020803475.1|DSER	LOC108101468|XP_017061302.1|DFIC
OG0011862	LOC110177881|XP_020800508.1|DSER	LOC108090365|XP_017044484.1|DFIC
OG0011863	LOC110177953|XP_020800606.1|DSER	LOC108090376|XP_017044495.1|DFIC
OG0011864	LOC110191560|XP_020818096.1|DSER	LOC108086372|XP_017038762.1|DFIC
OG0011865	LOC110180975|XP_020804313.1|DSER	LOC108090658|XP_017044929.1|DFIC
OG0011867	LOC110185910|XP_020810582.1|DSER	LOC108088191|XP_017041380.1|DFIC
OG0011869	LOC110183837|XP_020807846.1|DSER	LOC108100942|XP_017060577.1|DFIC
OG0011874	LOC110181933|XP_020805529.1|DSER	LOC108091064|XP_017045549.1|DFIC
OG0011875	LOC110176068|XP_020797949.1|DSER	LOC108088576|XP_017041914.1|DFIC
OG0011876	LOC110177604|XP_020800061.1|DSER	LOC108098065|XP_017056245.1|DFIC
OG0011877	LOC110176071|XP_020797951.1|DSER	LOC108097894|XP_017055922.1|DFIC
OG0011878	LOC110175950|XP_020797797.1|DSER	LOC108098150|XP_017056365.1|DFIC
OG0011879	LOC110181795|XP_020805336.1|DSER	LOC108101630|XP_017061533.1|DFIC
OG0011882	LOC110179102|XP_020802149.1|DSER	LOC108095492|XP_017052088.1|DFIC
OG0011883	LOC110184920|XP_020809224.1|DSER	LOC108092287|XP_017047311.1|DFIC
OG0011884	LOC110183622|XP_020807598.1|DSER	LOC108099259|XP_017058126.1|DFIC
OG0011885	LOC110190163|XP_020816158.1|DSER	LOC108096471|XP_017053578.1|DFIC
OG0011886	LOC110177926|XP_020800565.1|DSER	LOC108093910|XP_017049765.1|DFIC
OG0011887	LOC110179029|XP_020802039.1|DSER	LOC108100170|XP_017059426.1|DFIC
OG0011889	LOC110185327|XP_020809758.1|DSER	LOC108099087|XP_017057892.1|DFIC
OG0011890	LOC110190676|XP_020816941.1|DSER	LOC108088957|XP_017042465.1|DFIC
OG0011891	LOC110179995|XP_020803244.1|DSER	LOC108096142|XP_017053013.1|DFIC
OG0011892	LOC110185210|XP_020809598.1|DSER	LOC108099771|XP_017058888.1|DFIC
OG0011895	LOC110176161|XP_020798058.1|DSER	LOC108087524|XP_017040417.1|DFIC
OG0011896	LOC110185113|XP_020809465.1|DSER	LOC108102225|XP_017062439.1|DFIC
OG0011897	LOC110183157|XP_020807008.1|DSER	LOC108100035|XP_017059249.1|DFIC
OG0011899	LOC110185640|XP_020810259.1|DSER	LOC108102278|XP_017062517.1|DFIC
OG0011901	LOC110186655|XP_020811579.1|DSER	LOC108099265|XP_017058129.1|DFIC
OG0011906	LOC110182949|XP_020806799.1|DSER	LOC108101511|XP_017061361.1|DFIC
OG0011907	LOC110185744|XP_020810402.1|DSER	LOC108091606|XP_017046373.1|DFIC
OG0011908	LOC110187992|XP_020813173.1|DSER	LOC108091935|XP_017046811.1|DFIC, LOC108091847|XP_017046716.1|DFIC
OG0011909	LOC110190275|XP_020816307.1|DSER	LOC108086893|XP_017039443.1|DFIC
OG0011910	LOC110180987|XP_020804321.1|DSER	LOC108092047|XP_017046986.1|DFIC
OG0011910	LOC110180958|XP_020804293.1|DSER	LOC108089826|XP_017043731.1|DFIC
OG0011933	LOC110181074|XP_020804402.1|DSER	LOC108092482|XP_017047567.1|DFIC
OG0011934	LOC110177070|XP_020799246.1|DSER	LOC108092606|XP_017047735.1|DFIC
OG0011954	LOC110180973|XP_020804308.1|DSER	LOC108091129|XP_017045650.1|DFIC
OG0011980	LOC110177086|XP_020799272.1|DSER	LOC108090446|XP_017044617.1|DFIC
OG0011988	LOC110181263|XP_020804629.1|DSER	LOC108089409|XP_017043096.1|DFIC
OG0011989	LOC110181396|XP_020804793.1|DSER	LOC108101790|XP_017061756.1|DFIC
OG0011994	LOC110191386|XP_020817901.1|DSER	LOC108095989|XP_017052823.1|DFIC
OG0011995	LOC110188067|XP_020813280.1|DSER	LOC108102255|XP_017062494.1|DFIC
OG0011997	LOC110188661|XP_020814106.1|DSER	LOC108099296|XP_017058179.1|DFIC
OG0012002	LOC110191054|XP_020817446.1|DSER	LOC108093619|XP_017049245.1|DFIC
OG0012003	LOC110178388|XP_020801183.1|DSER	LOC108087638|XP_017040590.1|DFIC
OG0012004	LOC110189342|XP_020815044.1|DSER	LOC108096590|XP_017053778.1|DFIC
OG0012007	LOC110176054|XP_020797927.1|DSER	LOC108097319|XP_017055028.1|DFIC
OG0012010	LOC110179600|XP_020802857.1|DSER	LOC108097429|XP_017055189.1|DFIC
OG0012012	LOC110178036|XP_020800711.1|DSER	LOC108095286|XP_017051817.1|DFIC
OG0012015	LOC110180564|XP_020803919.1|DSER	LOC108101770|XP_017061733.1|DFIC
OG0012018	LOC110178864|XP_020801796.1|DSER	LOC108102120|XP_017062273.1|DFIC
OG0012023	LOC110189842|XP_020815710.1|DSER	LOC108093066|XP_017048465.1|DFIC
OG0012024	LOC110189099|XP_020814736.1|DSER	LOC108096242|XP_017053156.1|DFIC
OG0012032	LOC110188753|XP_020814254.1|DSER	LOC108093549|XP_017049134.1|DFIC
OG0012034	LOC110186062|XP_020810759.1|DSER	LOC108101269|XP_017061045.1|DFIC
OG0012035	LOC110185927|XP_020810600.1|DSER	LOC108092483|XP_017047566.1|DFIC
OG0012036	LOC110190066|XP_020816031.1|DSER	LOC108093065|XP_017048464.1|DFIC
OG0012037	LOC110190065|XP_020816030.1|DSER	LOC108093025|XP_017048417.1|DFIC
OG0012040	LOC110176355|XP_020798343.1|DSER	LOC108087633|XP_017040579.1|DFIC
OG0012042	LOC110190288|XP_020816324.1|DSER	LOC108088752|XP_017042189.1|DFIC
OG0012043	LOC110188029|XP_020813226.1|DSER	LOC108099542|XP_017058606.1|DFIC
OG0012044	LOC110177178|XP_020799427.1|DSER	LOC108093289|XP_017048754.1|DFIC
OG0012046	LOC110188539|XP_020813945.1|DSER	LOC108090092|XP_017044083.1|DFIC
OG0012048	LOC110182736|XP_020806497.1|DSER	LOC108093402|XP_017048921.1|DFIC
OG0012049	LOC110176384|XP_020798375.1|DSER	LOC108098981|XP_017057686.1|DFIC
OG0012050	LOC110176163|XP_020798060.1|DSER	LOC108087526|XP_017040419.1|DFIC
OG0012052	LOC110180832|XP_020804168.1|DSER	LOC108092501|XP_017047607.1|DFIC
OG0012056	LOC110187162|XP_020812233.1|DSER, LOC110187180|XP_020812239.1|DSER, LOC110181359|XP_020804745.1|DSER	LOC108086624|XP_017039089.1|DFIC
OG0012098	LOC110180849|XP_020804184.1|DSER	LOC108092979|XP_017048363.1|DFIC
OG0012123	LOC110188711|XP_020814180.1|DSER	LOC108101072|XP_017060753.1|DFIC
OG0012127	LOC110185825|XP_020810491.1|DSER	LOC108098370|XP_017056709.1|DFIC
OG0012134	LOC110176557|XP_020798606.1|DSER	LOC108095652|XP_017052306.1|DFIC
OG0012137	LOC110184031|XP_020808055.1|DSER	LOC108095157|XP_017051584.1|DFIC
OG0012146	LOC110184362|XP_020808514.1|DSER	LOC108097870|XP_017055895.1|DFIC
OG0012161	LOC110178976|XP_020801946.1|DSER	LOC108099848|XP_017058984.1|DFIC
OG0012166	LOC110187361|XP_020812766.1|DSER	LOC108087628|XP_017040578.1|DFIC, LOC108090283|XP_017044386.1|DFIC, LOC108092087|XP_017047065.1|DFIC
OG0012169	LOC110176478|XP_020798499.1|DSER	LOC108098669|XP_017057248.1|DFIC
OG0012170	LOC110179274|XP_020802419.1|DSER	LOC108093800|XP_017049591.1|DFIC
OG0012173	LOC110179106|XP_020802152.1|DSER	LOC108088608|XP_017041982.1|DFIC, LOC108088606|XP_017041981.1|DFIC
OG0012178	LOC110181781|XP_020805323.1|DSER	LOC108094739|XP_017050976.1|DFIC
OG0012179	LOC110189287|XP_020814973.1|DSER	LOC108096743|XP_017054083.1|DFIC
OG0012182	LOC110179836|XP_020803103.1|DSER	LOC108088918|XP_017042423.1|DFIC
OG0012183	LOC110191889|XP_020818533.1|DSER	LOC108098926|XP_017057618.1|DFIC
OG0012237	LOC110187964|XP_020813142.1|DSER	LOC108090079|XP_017044071.1|DFIC
OG0012282	LOC110176543|XP_020798593.1|DSER	LOC108091874|XP_017046744.1|DFIC
OG0012292	LOC110181557|XP_020805001.1|DSER	LOC108091212|XP_017045798.1|DFIC
OG0012299	LOC110183111|XP_020806960.1|DSER	LOC108088103|XP_017041245.1|DFIC
OG0012314	LOC110191436|XP_020817958.1|DSER	LOC108087058|XP_017039723.1|DFIC
OG0012334	LOC110190457|XP_020816617.1|DSER	LOC108089545|XP_017043371.1|DFIC
OG0012336	LOC110178604|XP_020801448.1|DSER	LOC108089710|XP_017043546.1|DFIC
OG0012340	LOC110177635|XP_020800517.1|DSER, LOC110189159|XP_020814785.1|DSER	LOC108091002|XP_017045446.1|DFIC
OG0012342	LOC110180833|XP_020804170.1|DSER	LOC108090865|XP_017045248.1|DFIC, LOC108091338|XP_017045975.1|DFIC
OG0012342	LOC110180943|XP_020804278.1|DSER	LOC108090400|XP_017044540.1|DFIC, LOC108090369|XP_017044491.1|DFIC, LOC108087482|XP_017040351.1|DFIC, LOC108092803|XP_017048066.1|DFIC
OG0012343	LOC110184508|XP_020808730.1|DSER	LOC108099000|XP_017057720.1|DFIC
OG0012372	LOC110180908|XP_020804242.1|DSER	LOC108091322|XP_017045950.1|DFIC
OG0012423	LOC110181029|XP_020804363.1|DSER	LOC108091015|XP_017045458.1|DFIC, LOC108088218|XP_017041416.1|DFIC
OG0012423	LOC110180841|XP_020804176.1|DSER	LOC108089464|XP_017043205.1|DFIC, LOC108086446|XP_017038856.1|DFIC
OG0012462	LOC110189691|XP_020815523.1|DSER	LOC108094857|XP_017051155.1|DFIC
OG0012471	LOC110186444|XP_020811673.1|DSER	LOC108087637|XP_017040591.1|DFIC
OG0012483	LOC110177526|XP_020799944.1|DSER	LOC108089604|XP_017043451.1|DFIC
OG0012497	LOC110181980|XP_020805586.1|DSER	LOC108092774|XP_017047997.1|DFIC
OG0012502	LOC110189165|XP_020814791.1|DSER, LOC110183579|XP_020807553.1|DSER, LOC110189151|XP_020814776.1|DSER, LOC110189142|XP_020814771.1|DSER, LOC110189152|XP_020814777.1|DSER	LOC108086366|XP_017038757.1|DFIC
OG0012505	LOC110180522|XP_020803850.1|DSER, LOC110186792|XP_020811728.1|DSER	LOC108097053|XP_017054577.1|DFIC
OG0012508	LOC110180853|XP_020804188.1|DSER	LOC108086462|XP_017038880.1|DFIC, LOC108089471|XP_017043218.1|DFIC
OG0012510	LOC110190611|XP_020816867.1|DSER	LOC108093044|XP_017048441.1|DFIC
OG0012606	LOC110181064|XP_020804395.1|DSER	LOC108088486|XP_017041788.1|DFIC, LOC108090571|XP_017044808.1|DFIC
OG0012611	LOC110181000|XP_020804334.1|DSER	LOC108092462|XP_017047543.1|DFIC, LOC108089365|XP_017043035.1|DFIC
OG0012651	LOC110190041|XP_020816006.1|DSER	LOC108086890|XP_017039440.1|DFIC
OG0012659	LOC110186285|XP_020811057.1|DSER	LOC108099226|XP_017058088.1|DFIC
OG0012662	LOC110181740|XP_020805262.1|DSER	LOC108094738|XP_017050975.1|DFIC
