Orthogroup	DSIM.longest_only	AAEG.longest_only
OG0007279	LOC6737498|XP_016031293.1|DSIM	LOC5563620|XP_021709402.1|AAEG
OG0007280	LOC6738953|XP_016032781.1|DSIM	LOC5563558|XP_021705604.1|AAEG
OG0007281	LOC6729623|XP_002104931.1|DSIM	LOC5570157|XP_001658959.1|AAEG
OG0007282	LOC6729624|XP_016036259.1|DSIM	LOC5570158|XP_021709430.1|AAEG
OG0007283	LOC6729718|XP_002105024.1|DSIM	LOC5570161|XP_001658963.1|AAEG
OG0007284	LOC6727542|XP_002102922.1|DSIM	LOC5570002|XP_001658891.1|AAEG
OG0007285	LOC6726456|XP_002107413.3|DSIM	LOC5570059|XP_001658892.1|AAEG
OG0007286	LOC6726457|XP_016040035.1|DSIM	LOC5570058|XP_021711449.1|AAEG
OG0007287	LOC6730496|XP_002077677.1|DSIM	LOC5564869|XP_001649227.1|AAEG
OG0007288	LOC6725280|XP_039153752.1|DSIM	LOC5564882|XP_021710112.1|AAEG, LOC110680370|XP_021711868.1|AAEG
OG0007289	LOC27206361|XP_016038280.1|DSIM	LOC110678485|XP_021707130.1|AAEG, LOC5564862|XP_001649220.1|AAEG
OG0007290	LOC6727597|XP_002102976.1|DSIM	LOC5564872|XP_001649208.2|AAEG
OG0007291	LOC6725150|XP_016038149.1|DSIM	LOC5575417|XP_001661938.2|AAEG
OG0007292	LOC6726073|XP_002107055.2|DSIM	LOC5575410|XP_001661930.2|AAEG
OG0007293	LOC27206843|XP_039150612.1|DSIM	LOC5566932|XP_001651346.2|AAEG
OG0007294	LOC6728025|XP_002103377.1|DSIM	LOC5564353|XP_001648704.1|AAEG
OG0007295	LOC6727925|XP_002103280.1|DSIM	LOC5572146|XP_001660223.2|AAEG
OG0007296	LOC6729996|XP_016036761.1|DSIM	LOC5566886|XP_021709054.1|AAEG
OG0007297	LOC6727670|XP_016034257.1|DSIM	LOC5566884|XP_001651259.2|AAEG
OG0007298	LOC6726810|XP_016033313.1|DSIM	LOC5566843|XP_001651256.1|AAEG
OG0007299	LOC27209373|XP_016035541.1|DSIM	LOC5566842|XP_001651252.1|AAEG
OG0007300	LOC6727856|XP_039151432.1|DSIM	LOC5572552|XP_001654071.1|AAEG
OG0007301	LOC6726861|XP_002102263.1|DSIM	LOC5572565|XP_021710773.1|AAEG
OG0007302	LOC27207284|XP_016033300.1|DSIM	LOC5575776|XP_021704892.1|AAEG
OG0007303	LOC6725667|XP_002106673.1|DSIM	LOC5576103|XP_001662448.1|AAEG
OG0007304	LOC6732322|XP_002079450.1|DSIM	LOC5569943|XP_001658839.2|AAEG
OG0007305	LOC27208190|XP_016032400.1|DSIM	LOC5571079|XP_001659519.2|AAEG
OG0007306	LOC6739662|XP_002076556.1|DSIM	LOC5571078|XP_001659518.1|AAEG
OG0007307	LOC6727871|XP_016034453.1|DSIM	LOC5571066|XP_021707164.1|AAEG
OG0007308	LOC6729851|XP_002105154.1|DSIM	LOC5571058|XP_001659500.2|AAEG
OG0007309	LOC6729738|XP_016036399.1|DSIM	LOC5569636|XP_001658663.1|AAEG
OG0007310	LOC6729384|XP_016036027.1|DSIM	LOC5571454|XP_021709505.1|AAEG
OG0007311	LOC6729387|XP_016036029.2|DSIM	LOC5571458|XP_021706793.1|AAEG
OG0007312	LOC6734752|XP_002081755.1|DSIM	LOC5571463|XP_021711494.1|AAEG
OG0007313	LOC6725418|XP_002106434.1|DSIM	LOC5568750|XP_001658130.2|AAEG
OG0007314	LOC6724919|XP_039152529.1|DSIM	LOC5567262|XP_001651707.1|AAEG
OG0007315	LOC6725631|XP_039153542.1|DSIM	LOC5567265|XP_021705170.1|AAEG
OG0007316	LOC6727410|XP_002102795.1|DSIM	LOC5574663|XP_001655238.1|AAEG
OG0007317	LOC6726882|XP_002102284.1|DSIM	LOC5567592|XP_001651817.1|AAEG
OG0007318	LOC6726881|XP_016033393.1|DSIM	LOC5567591|XP_021707607.1|AAEG
OG0007319	LOC6737812|XP_002084640.1|DSIM	LOC5567585|XP_001651828.2|AAEG
OG0007320	LOC6728660|XP_016035312.1|DSIM	LOC5574867|XP_001655393.1|AAEG
OG0007321	LOC6724942|XP_016037807.1|DSIM	LOC5574868|XP_021707835.1|AAEG
OG0007322	LOC6724833|XP_039153052.1|DSIM	LOC5568504|XP_021705846.1|AAEG
OG0007323	LOC6724789|XP_016037564.1|DSIM	LOC5568507|XP_001652330.2|AAEG
OG0007324	LOC6726835|XP_016033341.1|DSIM	LOC5575718|XP_001655825.1|AAEG
OG0007325	LOC6729133|XP_016035778.1|DSIM	LOC5575717|XP_001655824.1|AAEG
OG0007326	LOC6726837|XP_016033342.1|DSIM	LOC5575715|XP_001655819.1|AAEG
OG0007327	LOC6736570|XP_002083432.1|DSIM	LOC5575716|XP_001655818.2|AAEG
OG0007328	LOC27208122|XP_039150767.1|DSIM	LOC5579222|XP_001664302.1|AAEG
OG0007329	LOC6729592|XP_002104900.2|DSIM	LOC5564429|XP_021704855.1|AAEG
OG0007330	LOC6726326|XP_039153712.1|DSIM	LOC5577945|XP_021704427.1|AAEG
OG0007331	LOC6724780|XP_002105822.2|DSIM	LOC23687919|XP_011493731.1|AAEG
OG0007332	LOC6726600|XP_016040275.1|DSIM	LOC5577947|XP_021704416.1|AAEG
OG0007333	LOC6727822|XP_002103183.1|DSIM	LOC5572309|XP_021705539.1|AAEG
OG0007334	LOC27206527|XP_039147167.1|DSIM	LOC110674004|XP_021705985.1|AAEG, LOC5572313|XP_021712239.1|AAEG
OG0007335	LOC6737399|XP_016031155.1|DSIM	LOC5566725|XP_021709649.1|AAEG
OG0007336	LOC6725792|XP_002106789.2|DSIM	LOC5575800|XP_001662226.1|AAEG
OG0007337	LOC6738460|XP_016032291.1|DSIM	LOC5575804|XP_021705389.1|AAEG
OG0007338	LOC27209318|XP_016030219.1|DSIM	LOC110679216|XP_021709049.1|AAEG
OG0007339	LOC6728860|XP_002104194.2|DSIM	LOC5578457|XP_001656979.1|AAEG
OG0007340	LOC6727631|XP_039151427.1|DSIM	LOC110679566|XP_021710257.1|AAEG
OG0007341	LOC6726817|XP_039150951.1|DSIM	LOC5578440|XP_001656957.2|AAEG
OG0007342	LOC6729976|XP_016036752.1|DSIM	LOC5578435|XP_021705068.1|AAEG
OG0007343	LOC6729415|XP_002104730.1|DSIM	LOC5563970|XP_001648279.1|AAEG
OG0007344	LOC6730561|XP_002077740.1|DSIM	LOC5563952|XP_001648280.1|AAEG
OG0007345	LOC6729417|XP_002104732.1|DSIM	LOC5563989|XP_021708266.1|AAEG
OG0007346	LOC6736771|XP_002083627.1|DSIM	LOC5563984|XP_001648287.1|AAEG
OG0007347	LOC6725966|XP_039153183.1|DSIM	LOC5563951|XP_021710660.1|AAEG
OG0007348	LOC6725971|XP_016039333.1|DSIM	LOC5563966|XP_021710641.1|AAEG
OG0007349	LOC6725969|XP_016039331.1|DSIM	LOC5563975|XP_001648300.1|AAEG
OG0007350	LOC6725181|XP_002106205.1|DSIM	LOC5563967|XP_001648309.2|AAEG
OG0007351	LOC6738047|XP_016031877.1|DSIM	LOC5574129|XP_021709848.1|AAEG
OG0007352	LOC6734208|XP_002081237.1|DSIM	LOC110679294|XP_021709301.1|AAEG
OG0007353	LOC6726773|XP_016033256.1|DSIM	LOC5574138|XP_001661208.1|AAEG
OG0007354	LOC6726303|XP_016039844.1|DSIM	LOC5579952|XP_001652243.1|AAEG
OG0007355	LOC6726867|XP_016033368.1|DSIM	LOC5579950|XP_021710015.1|AAEG
OG0007356	LOC6733660|XP_016026620.1|DSIM	LOC5579945|XP_021704391.1|AAEG
OG0007357	LOC6726969|XP_039151809.1|DSIM	LOC5579940|XP_021707837.1|AAEG
OG0007358	LOC6727900|XP_016034515.1|DSIM	LOC5579939|XP_021706060.1|AAEG
OG0007359	LOC6729838|XP_016036555.1|DSIM	LOC5568668|XP_021708806.1|AAEG
OG0007360	LOC6728048|XP_002103400.1|DSIM	LOC5577818|XP_001663588.1|AAEG
OG0007361	LOC6724785|XP_016037545.1|DSIM	LOC5567168|XP_021709738.1|AAEG
OG0007362	LOC6732766|XP_002079879.1|DSIM	LOC5567166|XP_021707169.1|AAEG
OG0007363	LOC6725068|XP_002106096.1|DSIM	LOC5571591|XP_001659794.1|AAEG
OG0007364	LOC6725069|XP_039152562.1|DSIM	LOC5571586|XP_021704149.1|AAEG
OG0007365	LOC6725084|XP_039153343.1|DSIM	LOC5573608|XP_021706205.1|AAEG
OG0007366	LOC6727479|XP_016034068.1|DSIM	LOC5573601|XP_001654735.1|AAEG
OG0007367	LOC6736728|XP_016030351.1|DSIM	LOC5573599|XP_001654733.2|AAEG
OG0007368	LOC6727255|XP_016033761.1|DSIM	LOC5573578|XP_001654712.2|AAEG
OG0007369	LOC6727647|XP_039150521.1|DSIM	LOC5573569|XP_021707171.1|AAEG
OG0007370	LOC6733497|XP_002080554.2|DSIM	LOC5573565|XP_001654697.2|AAEG
OG0007371	LOC6730032|XP_002105325.2|DSIM	LOC5578548|XP_021706024.1|AAEG
OG0007372	LOC6728848|XP_002104182.2|DSIM	LOC5577339|XP_001656416.2|AAEG
OG0007373	LOC6725988|XP_002106970.1|DSIM	LOC5577341|XP_001656418.2|AAEG
OG0007374	LOC6725510|XP_016038651.1|DSIM	LOC5577355|XP_021707870.1|AAEG
OG0007375	LOC6725482|XP_016038591.2|DSIM	LOC5577374|XP_021711576.1|AAEG
OG0007376	LOC6725974|XP_016039335.1|DSIM	LOC5577380|XP_021704597.1|AAEG
OG0007377	LOC6726152|XP_002107128.1|DSIM	LOC5570989|XP_001659450.1|AAEG
OG0007378	LOC6726482|XP_039153981.1|DSIM	LOC5570991|XP_021706843.1|AAEG
OG0007379	LOC6726052|XP_016039438.1|DSIM	LOC5574167|XP_021709052.1|AAEG
OG0007380	LOC6724860|XP_016037653.1|DSIM	LOC5568845|XP_001652572.1|AAEG
OG0007381	LOC6726049|XP_016039435.1|DSIM	LOC5566951|XP_021705976.1|AAEG
OG0007382	LOC6724930|XP_002105967.2|DSIM	LOC5575048|XP_001655485.2|AAEG
OG0007383	LOC6724963|XP_039152482.1|DSIM	LOC5575043|XP_021705130.1|AAEG
OG0007384	LOC6724925|XP_002105962.1|DSIM	LOC5574429|XP_001661446.1|AAEG
OG0007385	LOC6726274|XP_016039815.1|DSIM	LOC110677883|XP_021705349.1|AAEG, LOC5574443|XP_021711347.1|AAEG
OG0007386	LOC6725174|XP_016038191.1|DSIM	LOC5578298|XP_001656880.1|AAEG
OG0007387	LOC6739842|XP_002076736.1|DSIM	LOC5578294|XP_001656879.1|AAEG
OG0007388	LOC6726078|XP_016039484.1|DSIM	LOC5578293|XP_021710115.1|AAEG
OG0007389	LOC6733088|XP_016025796.1|DSIM	LOC5568516|XP_001652340.2|AAEG
OG0007390	LOC27206763|XP_016037772.1|DSIM	LOC5569012|XP_021705484.1|AAEG
OG0007391	LOC6729561|XP_002104869.1|DSIM	LOC5569009|XP_021712417.1|AAEG, LOC110679381|XP_021709530.1|AAEG
OG0007392	LOC6724756|XP_039152875.1|DSIM	LOC5569017|XP_021704299.1|AAEG
OG0007393	LOC6729396|XP_016036043.1|DSIM	LOC5568995|XP_021704770.1|AAEG
OG0007394	LOC27208700|XP_039152686.1|DSIM	LOC5568986|XP_021708469.1|AAEG
OG0007395	LOC27206581|XP_016040206.1|DSIM	LOC5579528|XP_021709661.1|AAEG
OG0007396	LOC6726816|XP_016033318.1|DSIM	LOC5570800|XP_021705516.1|AAEG
OG0007397	LOC6731756|XP_039154365.1|DSIM	LOC5570798|XP_021705518.1|AAEG
OG0007398	LOC6734911|XP_002081908.1|DSIM	LOC5571749|XP_021705050.1|AAEG
OG0007399	LOC6725480|XP_039152403.1|DSIM	LOC110677735|XP_021704644.1|AAEG
OG0007400	LOC6724903|XP_002105941.1|DSIM	LOC5571753|XP_021705202.1|AAEG
OG0007401	LOC6739878|XP_016038772.1|DSIM	LOC5568207|XP_021709882.1|AAEG
OG0007402	LOC6727449|XP_016034049.1|DSIM	LOC5576157|XP_001662506.1|AAEG
OG0007403	LOC6727454|XP_016034053.2|DSIM	LOC5576158|XP_021709328.1|AAEG
OG0007404	LOC6727473|XP_039151761.1|DSIM	LOC5580158|XP_021706441.1|AAEG
OG0007405	LOC6729575|XP_002104883.1|DSIM	LOC5580157|XP_021709392.1|AAEG
OG0007406	LOC6727136|XP_002102529.2|DSIM	LOC5578821|XP_021705169.1|AAEG
OG0007407	LOC6731128|XP_016023678.1|DSIM	LOC5572473|XP_021705138.1|AAEG
OG0007408	LOC6738642|XP_002085444.1|DSIM	LOC5572474|XP_021706089.1|AAEG
OG0007409	LOC6731000|XP_016023463.1|DSIM	LOC5572472|XP_021706926.1|AAEG
OG0007410	LOC6726130|XP_016039633.1|DSIM	LOC5564766|XP_021710614.1|AAEG
OG0007411	LOC27206577|XP_039152538.1|DSIM	LOC5564791|XP_001649135.1|AAEG
OG0007412	LOC6726602|XP_002107552.2|DSIM	LOC5564792|XP_021704882.1|AAEG
OG0007413	LOC6733831|XP_002080875.1|DSIM	LOC5564786|XP_021707615.1|AAEG
OG0007414	LOC6724825|XP_016037611.1|DSIM	LOC5572854|XP_001660613.1|AAEG
OG0007415	LOC6725783|XP_002105710.2|DSIM	LOC5572248|XP_001653936.2|AAEG
OG0007416	LOC6725795|XP_039153562.1|DSIM	LOC110679171|XP_021708955.1|AAEG
OG0007417	LOC27206576|XP_016038089.1|DSIM	LOC5572250|XP_021705174.1|AAEG
OG0007418	LOC6734959|XP_016028262.1|DSIM	LOC5570007|XP_001658896.1|AAEG
OG0007419	LOC6728107|XP_016034725.1|DSIM	LOC5570016|XP_021708975.1|AAEG
OG0007420	LOC6734218|XP_002081247.1|DSIM	LOC5570019|XP_001658909.2|AAEG
OG0007421	LOC6724967|XP_039153239.1|DSIM	LOC5570029|XP_021707656.1|AAEG
OG0007422	LOC6724965|XP_016037881.1|DSIM	LOC5570057|XP_001658936.1|AAEG
OG0007423	LOC6725587|XP_002106596.1|DSIM	LOC5570048|XP_001658939.1|AAEG
OG0007424	LOC6737627|XP_002084459.1|DSIM	LOC5570052|XP_001658945.1|AAEG
OG0007425	LOC6738709|XP_039150084.1|DSIM	LOC5568012|XP_001657829.2|AAEG
OG0007426	LOC6725478|XP_016038587.1|DSIM	LOC5568030|XP_001657833.1|AAEG
OG0007427	LOC6726268|XP_002107230.2|DSIM	LOC5568014|XP_001657836.1|AAEG
OG0007428	LOC6726297|XP_039152709.1|DSIM	LOC5579847|XP_021709810.1|AAEG
OG0007429	LOC6735349|XP_002082296.2|DSIM	LOC5578185|XP_021705787.1|AAEG, LOC110681215|XP_021712679.1|AAEG
OG0007430	LOC6736282|XP_002083166.1|DSIM	LOC5570804|XP_001653312.1|AAEG
OG0007431	LOC6731007|XP_002078168.1|DSIM	LOC5570809|XP_001653316.2|AAEG
OG0007432	LOC6739140|XP_002085933.1|DSIM	LOC5570812|XP_001653319.2|AAEG
OG0007433	LOC6725398|XP_002106414.1|DSIM	LOC5573030|XP_021707220.1|AAEG
OG0007434	LOC6737690|XP_016031458.1|DSIM	LOC5575487|XP_021709351.1|AAEG
OG0007435	LOC6737701|XP_016031477.1|DSIM	LOC5572120|XP_021710768.1|AAEG
OG0007436	LOC6738880|XP_016032705.1|DSIM	LOC5570577|XP_001653246.2|AAEG
OG0007437	LOC6738072|XP_002084886.2|DSIM	LOC5570560|XP_021704717.1|AAEG
OG0007438	LOC6738779|XP_016032597.1|DSIM	LOC5574448|XP_021704617.1|AAEG
OG0007439	LOC6727504|XP_002102884.1|DSIM	LOC5572991|XP_021705663.1|AAEG
OG0007440	LOC6726635|XP_039152995.1|DSIM	LOC5572987|XP_001654314.2|AAEG
OG0007441	LOC6734647|XP_002081654.1|DSIM	LOC5576234|XP_001656012.2|AAEG
OG0007442	LOC6727611|XP_002102990.1|DSIM	LOC5576227|XP_001656005.2|AAEG
OG0007443	LOC27207542|XP_016029273.1|DSIM	LOC5576226|XP_001656004.2|AAEG
OG0007444	LOC6734534|XP_002081543.2|DSIM	LOC5576223|XP_001656001.1|AAEG
OG0007445	LOC6734535|XP_002081544.2|DSIM	LOC5576222|XP_001656000.1|AAEG
OG0007446	LOC6732705|XP_016025439.1|DSIM	LOC5576219|XP_001655996.2|AAEG
OG0007447	LOC6732670|XP_016025386.1|DSIM	LOC5576215|XP_001655992.1|AAEG
OG0007448	LOC6733910|XP_016026952.1|DSIM	LOC5576211|XP_021706461.1|AAEG
OG0007449	LOC6737715|XP_002084546.2|DSIM	LOC5568381|XP_021708763.1|AAEG
OG0007450	LOC6731086|XP_002078244.1|DSIM	LOC5568395|XP_001658032.1|AAEG
OG0007451	LOC6738226|XP_002085038.1|DSIM	LOC5568388|XP_021711083.1|AAEG
OG0007452	LOC6738225|XP_002085037.2|DSIM	LOC5563848|XP_021705412.1|AAEG
OG0007453	LOC6737642|XP_002084474.1|DSIM	LOC5576407|XP_021710239.1|AAEG
OG0007454	LOC6738202|XP_016032027.1|DSIM	LOC5579298|XP_001647606.2|AAEG
OG0007455	LOC6735262|XP_016028612.1|DSIM	LOC5565230|XP_021705653.1|AAEG
OG0007456	LOC27207028|XP_016039878.2|DSIM	LOC5565229|XP_001649558.1|AAEG
OG0007457	LOC6736311|XP_002083195.1|DSIM	LOC5569534|XP_021705470.1|AAEG
OG0007458	LOC6733130|XP_016025844.1|DSIM	LOC5569531|XP_001652845.1|AAEG
OG0007459	LOC27206478|XP_016035807.1|DSIM	LOC23687424|XP_021706106.1|AAEG
OG0007460	LOC6734930|XP_002081927.1|DSIM	LOC5569547|XP_001652847.2|AAEG
OG0007461	LOC6738792|XP_016032606.1|DSIM	LOC5569538|XP_001652850.2|AAEG
OG0007462	LOC6737756|XP_002084584.1|DSIM	LOC5569543|XP_021704432.1|AAEG
OG0007463	LOC6737755|XP_016031530.1|DSIM	LOC5569542|XP_021704431.1|AAEG
OG0007464	LOC6738797|XP_039149942.1|DSIM	LOC5569544|XP_021704433.1|AAEG
OG0007465	LOC6737955|XP_016031705.1|DSIM	LOC5575316|XP_021706347.1|AAEG
OG0007466	LOC6734031|XP_016027049.1|DSIM	LOC5571124|XP_021711034.1|AAEG
OG0007467	LOC6733241|XP_002080304.1|DSIM	LOC5574779|XP_021709596.1|AAEG
OG0007468	LOC6734850|XP_002081851.2|DSIM	LOC5578344|XP_001656914.2|AAEG
OG0007469	LOC6738580|XP_002085384.3|DSIM	LOC5578338|XP_021706754.1|AAEG
OG0007470	LOC6731296|XP_002078452.1|DSIM	LOC5578331|XP_001656900.2|AAEG
OG0007471	LOC6734835|XP_016028067.1|DSIM	LOC5573759|XP_021705630.1|AAEG
OG0007472	LOC6725948|XP_002106931.3|DSIM	LOC5573754|XP_001654782.2|AAEG
OG0007473	LOC6738835|XP_002085635.1|DSIM	LOC5573742|XP_001654770.1|AAEG
OG0007474	LOC6733916|XP_039147253.1|DSIM	LOC5579663|XP_021707446.1|AAEG
OG0007475	LOC6737038|XP_016030669.1|DSIM	LOC5577237|XP_021710770.1|AAEG
OG0007476	LOC6740090|XP_016039108.1|DSIM	LOC5576932|XP_021704955.1|AAEG
OG0007477	LOC27208778|XP_016039102.1|DSIM	LOC5576935|XP_021710723.1|AAEG, LOC110679644|XP_021710727.1|AAEG
OG0007478	LOC6731827|XP_002078962.2|DSIM	LOC5575774|XP_021705902.1|AAEG
OG0007479	LOC6739930|XP_016037719.1|DSIM	LOC5577486|XP_001663404.1|AAEG
OG0007480	LOC6727897|XP_039150822.1|DSIM	LOC5577485|XP_021707341.1|AAEG
OG0007481	LOC6736677|XP_016030296.1|DSIM	LOC5570994|XP_001653426.2|AAEG
OG0007482	LOC6731457|XP_016024111.1|DSIM	LOC110678790|XP_021707848.1|AAEG
OG0007483	LOC6733824|XP_016026805.1|DSIM	LOC5572358|XP_021705669.1|AAEG
OG0007484	LOC27208841|XP_039153405.1|DSIM	LOC23687567|XP_021708965.1|AAEG
OG0007485	LOC27208855|XP_016040384.1|DSIM	LOC110679177|XP_021708967.1|AAEG
OG0007486	LOC6740241|XP_002077121.2|DSIM	LOC5576707|XP_001656213.1|AAEG
OG0007487	LOC6739830|XP_002076722.2|DSIM	LOC5576709|XP_021704626.1|AAEG
OG0007488	LOC6738840|XP_002085640.2|DSIM	LOC5575270|XP_001661875.1|AAEG
OG0007489	LOC6728861|XP_016035542.1|DSIM	LOC5575274|XP_001661867.1|AAEG
OG0007490	LOC6726067|XP_016039454.1|DSIM	LOC5573621|XP_021710745.1|AAEG
OG0007491	LOC6725300|XP_039153496.1|DSIM	LOC5575220|XP_001655621.1|AAEG
OG0007492	LOC6733351|XP_016026264.1|DSIM	LOC5573627|XP_001660954.2|AAEG
OG0007493	LOC6726095|XP_016039564.1|DSIM	LOC5573832|XP_021708049.1|AAEG
OG0007494	LOC6731751|XP_016024423.1|DSIM	LOC5563992|XP_021709437.1|AAEG
OG0007495	LOC6726391|XP_002105726.2|DSIM	LOC5563763|XP_021706109.1|AAEG
OG0007496	LOC6738763|XP_016032574.1|DSIM	LOC5577094|XP_021709703.1|AAEG
OG0007497	LOC6737559|XP_016031348.1|DSIM	LOC5577092|XP_021710505.1|AAEG
OG0007498	LOC6738013|XP_016031812.1|DSIM	LOC5571875|XP_021709642.1|AAEG
OG0007499	LOC6739011|XP_016032840.1|DSIM	LOC5571877|XP_001659986.2|AAEG
OG0007500	LOC6739010|XP_002085805.1|DSIM	LOC5571876|XP_021706353.1|AAEG
OG0007501	LOC6739160|XP_016033013.1|DSIM	LOC5567298|XP_021704230.1|AAEG
OG0007502	LOC6728282|XP_039150929.1|DSIM	LOC5570178|XP_001658967.2|AAEG
OG0007503	LOC6730999|XP_016023462.1|DSIM	LOC5570176|XP_021707208.1|AAEG
OG0007504	LOC6738883|XP_002085678.1|DSIM	LOC5570175|XP_001658970.1|AAEG
OG0007505	LOC6738092|XP_002084906.1|DSIM	LOC5563829|XP_021705481.1|AAEG
OG0007506	LOC6738090|XP_002084904.1|DSIM	LOC5563826|XP_021706702.1|AAEG
OG0007507	LOC27207283|XP_016024740.1|DSIM	LOC5567448|XP_021710242.1|AAEG
OG0007508	LOC6730653|XP_002077824.1|DSIM	LOC5566305|XP_001650699.1|AAEG
OG0007509	LOC6732201|XP_002079330.1|DSIM	LOC5566303|XP_021710916.1|AAEG
OG0007510	LOC6739363|XP_016026582.1|DSIM	LOC5573473|XP_001660893.2|AAEG
OG0007511	LOC27206826|XP_016024857.1|DSIM	LOC5577174|XP_001663262.1|AAEG
OG0007512	LOC27208189|XP_016033941.1|DSIM	LOC5576819|XP_021707224.1|AAEG
OG0007513	LOC6730457|XP_002077638.1|DSIM	LOC110678186|XP_021706501.1|AAEG
OG0007514	LOC6736403|XP_039150113.1|DSIM	LOC5564092|XP_021704390.1|AAEG
OG0007515	LOC6731317|XP_002078473.1|DSIM	LOC5577979|XP_001663649.1|AAEG
OG0007516	LOC6740775|XP_016023606.1|DSIM	LOC5574963|XP_021711057.1|AAEG
OG0007517	LOC6738845|XP_002085645.2|DSIM	LOC5574961|XP_001655432.1|AAEG
OG0007518	LOC6736032|XP_002082934.1|DSIM	LOC5574955|XP_021710999.1|AAEG
OG0007519	LOC6735493|XP_039147222.1|DSIM	LOC5575183|XP_021709939.1|AAEG
OG0007520	LOC6726005|XP_016039375.1|DSIM	LOC5573356|XP_001660842.2|AAEG
OG0007521	LOC6740027|XP_002076913.2|DSIM	LOC5567361|XP_001657376.2|AAEG
OG0007522	LOC6726467|XP_002107424.2|DSIM	LOC5566415|XP_021710266.1|AAEG
OG0007523	LOC6734043|XP_002081079.1|DSIM	LOC5575516|XP_021710609.1|AAEG
OG0007524	LOC6731001|XP_002078162.1|DSIM	LOC5564364|XP_021706173.1|AAEG
OG0007525	LOC6732265|XP_002079394.1|DSIM	LOC5571035|XP_001659470.1|AAEG
OG0007526	LOC6727948|XP_016034550.1|DSIM	LOC5571024|XP_001659458.2|AAEG
OG0007527	LOC6739631|XP_002076525.1|DSIM	LOC5569796|XP_001653010.1|AAEG
OG0007528	LOC6733195|XP_016026086.2|DSIM	LOC5572184|XP_021710216.1|AAEG
OG0007529	LOC6734497|XP_002081516.1|DSIM	LOC5578347|XP_021704792.1|AAEG
OG0007530	LOC6729531|XP_002104839.1|DSIM	LOC5567240|XP_001651670.2|AAEG
OG0007531	LOC6733218|XP_002080281.1|DSIM	LOC5567238|XP_001651668.2|AAEG
OG0007532	LOC6736051|XP_016029456.2|DSIM	LOC5567221|XP_001651650.2|AAEG
OG0007533	LOC6739008|XP_002085803.2|DSIM	LOC5567219|XP_001651647.2|AAEG
OG0007534	LOC27206229|XP_016031823.1|DSIM	LOC5567216|XP_001651645.1|AAEG
OG0007535	LOC6737947|XP_002084766.1|DSIM	LOC5567210|XP_001651639.2|AAEG
OG0007536	LOC6727861|XP_002103216.2|DSIM	LOC5567207|XP_021710699.1|AAEG
OG0007537	LOC6737982|XP_039148914.1|DSIM	LOC5567198|XP_021709908.1|AAEG
OG0007538	LOC6737984|XP_039150312.1|DSIM	LOC5567190|XP_021710084.1|AAEG
OG0007539	LOC6732637|XP_016025343.1|DSIM	LOC5567180|XP_021709178.1|AAEG
OG0007540	LOC6730337|XP_016037104.1|DSIM	LOC5567179|XP_001651608.1|AAEG
OG0007541	LOC27209463|XP_039148788.1|DSIM	LOC110679261|XP_021709179.1|AAEG
OG0007542	LOC6739484|XP_039148139.1|DSIM	LOC5567178|XP_021706240.1|AAEG
OG0007543	LOC6724687|XP_039152083.1|DSIM	LOC5571202|XP_001659588.2|AAEG
OG0007544	LOC6737760|XP_002084588.2|DSIM	LOC5571904|XP_001660002.1|AAEG
OG0007545	LOC6732866|XP_002079976.1|DSIM	LOC5574817|XP_021711563.1|AAEG
OG0007546	LOC6729716|XP_016036370.1|DSIM	LOC5577750|XP_001663523.2|AAEG
OG0007547	LOC27206608|XP_016028342.1|DSIM	LOC5579104|XP_021707664.1|AAEG
OG0007548	LOC6736354|XP_016029840.1|DSIM	LOC5572083|XP_021707928.1|AAEG
OG0007549	LOC6739024|XP_002085819.2|DSIM	LOC110680267|XP_021711779.1|AAEG, LOC5566065|XP_001650410.2|AAEG
OG0007550	LOC6737973|XP_002084789.1|DSIM	LOC5566064|XP_021711259.1|AAEG
OG0007551	LOC6733479|XP_016026436.1|DSIM	LOC5566044|XP_021711454.1|AAEG
OG0007552	LOC6730504|XP_002077685.1|DSIM	LOC5566045|XP_001650420.1|AAEG
OG0007553	LOC6730809|XP_016023239.1|DSIM	LOC5566061|XP_001650421.1|AAEG
OG0007554	LOC6737475|XP_002084311.2|DSIM	LOC5578125|XP_001656772.1|AAEG
OG0007555	LOC6734858|XP_002081859.2|DSIM	LOC5578084|XP_021710051.1|AAEG
OG0007556	LOC6736036|XP_016029428.1|DSIM	LOC5578086|XP_021706803.1|AAEG
OG0007557	LOC6736038|XP_016029435.1|DSIM	LOC5578088|XP_021710800.1|AAEG
OG0007558	LOC6734540|XP_016027657.1|DSIM	LOC5578097|XP_021706575.1|AAEG
OG0007559	LOC27206514|XP_016024220.1|DSIM	LOC5578100|XP_001656796.2|AAEG
OG0007560	LOC6738866|XP_016032685.1|DSIM	LOC5578115|XP_001656813.2|AAEG
OG0007561	LOC6739663|XP_039149171.1|DSIM	LOC5578903|XP_021708574.1|AAEG
OG0007562	LOC6737739|XP_016031519.1|DSIM	LOC5580212|XP_001662072.2|AAEG
OG0007563	LOC6738520|XP_002085326.2|DSIM	LOC5568521|XP_001652343.2|AAEG
OG0007564	LOC6737914|XP_002084738.1|DSIM	LOC110677853|XP_021705246.1|AAEG
OG0007565	LOC6729556|XP_016036223.1|DSIM	LOC5566872|XP_021705357.1|AAEG
