Orthogroup	DSIM.longest_only	CCAP.longest_only
OG0007457	LOC6736311|XP_002083195.1|DSIM	CCAP1982_LOCUS12756|CAD7004340.1|CCAP
OG0007458	LOC6733130|XP_016025844.1|DSIM	CCAP1982_LOCUS5439|CAD6996760.1|CCAP
OG0007459	LOC27206478|XP_016035807.1|DSIM	CCAP1982_LOCUS3176|CAD6994425.1|CCAP
OG0007460	LOC6734930|XP_002081927.1|DSIM	CCAP1982_LOCUS20640|CAD7012555.1|CCAP
OG0007461	LOC6738792|XP_016032606.1|DSIM	CCAP1982_LOCUS13456|CAD7005094.1|CCAP
OG0007462	LOC6737756|XP_002084584.1|DSIM	CCAP1982_LOCUS13453|CAD7005090.1|CCAP
OG0007463	LOC6737755|XP_016031530.1|DSIM	CCAP1982_LOCUS13451|CAD7005088.1|CCAP
OG0007464	LOC6738797|XP_039149942.1|DSIM	CCAP1982_LOCUS13457|CAD7005095.1|CCAP
OG0007465	LOC6737955|XP_016031705.1|DSIM	CCAP1982_LOCUS13881|CAD7005521.1|CCAP
OG0007466	LOC6734031|XP_016027049.1|DSIM	CCAP1982_LOCUS20263|CAD7012161.1|CCAP
OG0007467	LOC6733241|XP_002080304.1|DSIM	CCAP1982_LOCUS20270|CAD7012168.1|CCAP, CCAP1982_LOCUS20269|CAD7012167.1|CCAP
OG0007468	LOC6734850|XP_002081851.2|DSIM	CCAP1982_LOCUS20279|CAD7012177.1|CCAP
OG0007469	LOC6738580|XP_002085384.3|DSIM	CCAP1982_LOCUS14126|CAD7005777.1|CCAP
OG0007470	LOC6731296|XP_002078452.1|DSIM	CCAP1982_LOCUS13322|CAD7004943.1|CCAP
OG0007471	LOC6734835|XP_016028067.1|DSIM	CCAP1982_LOCUS19913|CAD7011803.1|CCAP
OG0007473	LOC6738835|XP_002085635.1|DSIM	CCAP1982_LOCUS14237|CAD7005897.1|CCAP
OG0007474	LOC6733916|XP_039147253.1|DSIM	CCAP1982_LOCUS20063|CAD7011952.1|CCAP
OG0007475	LOC6737038|XP_016030669.1|DSIM	CCAP1982_LOCUS15011|CAD7006712.1|CCAP
OG0007478	LOC6731827|XP_002078962.2|DSIM	CCAP1982_LOCUS5617|CAD6996949.1|CCAP
OG0007480	LOC6727897|XP_039150822.1|DSIM	CCAP1982_LOCUS4811|CAD6996116.1|CCAP
OG0007481	LOC6736677|XP_016030296.1|DSIM	CCAP1982_LOCUS11111|CAD7002627.1|CCAP
OG0007482	LOC6731457|XP_016024111.1|DSIM	CCAP1982_LOCUS8868|CAD7000393.1|CCAP
OG0007483	LOC6733824|XP_016026805.1|DSIM	CCAP1982_LOCUS20545|CAD7012465.1|CCAP
OG0007487	LOC6739830|XP_002076722.2|DSIM	CCAP1982_LOCUS10387|CAD7001900.1|CCAP
OG0007488	LOC6738840|XP_002085640.2|DSIM	CCAP1982_LOCUS14240|CAD7005900.1|CCAP
OG0007489	LOC6728861|XP_016035542.1|DSIM	CCAP1982_LOCUS175|CAD6991238.1|CCAP
OG0007492	LOC6733351|XP_016026264.1|DSIM	CCAP1982_LOCUS20210|CAD7012111.1|CCAP
OG0007494	LOC6731751|XP_016024423.1|DSIM	CCAP1982_LOCUS5739|CAD6997086.1|CCAP
OG0007496	LOC6738763|XP_016032574.1|DSIM	CCAP1982_LOCUS13434|CAD7005069.1|CCAP
OG0007498	LOC6738013|XP_016031812.1|DSIM	CCAP1982_LOCUS12278|CAD7003847.1|CCAP
OG0007499	LOC6739011|XP_016032840.1|DSIM	CCAP1982_LOCUS13350|CAD7004972.1|CCAP
OG0007500	LOC6739010|XP_002085805.1|DSIM	CCAP1982_LOCUS13351|CAD7004973.1|CCAP
OG0007501	LOC6739160|XP_016033013.1|DSIM	CCAP1982_LOCUS14638|CAD7006316.1|CCAP
OG0007502	LOC6728282|XP_039150929.1|DSIM	CCAP1982_LOCUS19404|CAD7011297.1|CCAP
OG0007503	LOC6730999|XP_016023462.1|DSIM	CCAP1982_LOCUS20514|CAD7012431.1|CCAP
OG0007505	LOC6738092|XP_002084906.1|DSIM	CCAP1982_LOCUS14226|CAD7005884.1|CCAP
OG0007507	LOC27207283|XP_016024740.1|DSIM	CCAP1982_LOCUS8510|CAD7000004.1|CCAP
OG0007508	LOC6730653|XP_002077824.1|DSIM	CCAP1982_LOCUS8172|CAD6999638.1|CCAP
OG0007509	LOC6732201|XP_002079330.1|DSIM	CCAP1982_LOCUS5697|CAD6997039.1|CCAP
OG0007510	LOC6739363|XP_016026582.1|DSIM	CCAP1982_LOCUS19758|CAD7011673.1|CCAP
OG0007511	LOC27206826|XP_016024857.1|DSIM	CCAP1982_LOCUS6512|CAD6997893.1|CCAP
OG0007512	LOC27208189|XP_016033941.1|DSIM	CCAP1982_LOCUS5564|CAD6996891.1|CCAP
OG0007513	LOC6730457|XP_002077638.1|DSIM	CCAP1982_LOCUS7496|CAD6998949.1|CCAP
OG0007514	LOC6736403|XP_039150113.1|DSIM	CCAP1982_LOCUS14922|CAD7006614.1|CCAP
OG0007515	LOC6731317|XP_002078473.1|DSIM	CCAP1982_LOCUS7417|CAD6998870.1|CCAP
OG0007516	LOC6740775|XP_016023606.1|DSIM	CCAP1982_LOCUS8596|CAD7000098.1|CCAP
OG0007517	LOC6738845|XP_002085645.2|DSIM	CCAP1982_LOCUS14254|CAD7005915.1|CCAP
OG0007518	LOC6736032|XP_002082934.1|DSIM	CCAP1982_LOCUS19471|CAD7011369.1|CCAP
OG0007519	LOC6735493|XP_039147222.1|DSIM	CCAP1982_LOCUS20370|CAD7012274.1|CCAP
OG0007523	LOC6734043|XP_002081079.1|DSIM	CCAP1982_LOCUS20857|CAD7012753.1|CCAP
OG0007524	LOC6731001|XP_002078162.1|DSIM	CCAP1982_LOCUS7012|CAD6998412.1|CCAP
OG0007525	LOC6732265|XP_002079394.1|DSIM	CCAP1982_LOCUS5816|CAD6997174.1|CCAP
OG0007526	LOC6727948|XP_016034550.1|DSIM	CCAP1982_LOCUS4929|CAD6996246.1|CCAP
OG0007527	LOC6739631|XP_002076525.1|DSIM	CCAP1982_LOCUS12805|CAD7004395.1|CCAP
OG0007528	LOC6733195|XP_016026086.2|DSIM	CCAP1982_LOCUS19840|CAD7011726.1|CCAP
OG0007529	LOC6734497|XP_002081516.1|DSIM	CCAP1982_LOCUS21087|CAD7012996.1|CCAP
OG0007531	LOC6733218|XP_002080281.1|DSIM	CCAP1982_LOCUS20805|CAD7012698.1|CCAP
OG0007532	LOC6736051|XP_016029456.2|DSIM	CCAP1982_LOCUS19762|CAD7011677.1|CCAP
OG0007533	LOC6739008|XP_002085803.2|DSIM	CCAP1982_LOCUS13590|CAD7005231.1|CCAP, CCAP1982_LOCUS13601|CAD7005244.1|CCAP
OG0007534	LOC27206229|XP_016031823.1|DSIM	CCAP1982_LOCUS11682|CAD7003221.1|CCAP
OG0007535	LOC6737947|XP_002084766.1|DSIM	CCAP1982_LOCUS13588|CAD7005228.1|CCAP
OG0007536	LOC6727861|XP_002103216.2|DSIM	CCAP1982_LOCUS5088|CAD6996415.1|CCAP
OG0007537	LOC6737982|XP_039148914.1|DSIM	CCAP1982_LOCUS13581|CAD7005221.1|CCAP
OG0007538	LOC6737984|XP_039150312.1|DSIM	CCAP1982_LOCUS13577|CAD7005217.1|CCAP
OG0007539	LOC6732637|XP_016025343.1|DSIM	CCAP1982_LOCUS7627|CAD6999081.1|CCAP
OG0007540	LOC6730337|XP_016037104.1|DSIM	CCAP1982_LOCUS2246|CAD6993431.1|CCAP
OG0007541	LOC27209463|XP_039148788.1|DSIM	CCAP1982_LOCUS19874|CAD7011762.1|CCAP
OG0007542	LOC6739484|XP_039148139.1|DSIM	CCAP1982_LOCUS19378|CAD7011270.1|CCAP
OG0007543	LOC6724687|XP_039152083.1|DSIM	CCAP1982_LOCUS10549|CAD7002061.1|CCAP
OG0007544	LOC6737760|XP_002084588.2|DSIM	CCAP1982_LOCUS14155|CAD7005809.1|CCAP
OG0007546	LOC6729716|XP_016036370.1|DSIM	CCAP1982_LOCUS432|CAD6991513.1|CCAP
OG0007548	LOC6736354|XP_016029840.1|DSIM	CCAP1982_LOCUS12766|CAD7004350.1|CCAP
OG0007549	LOC6739024|XP_002085819.2|DSIM	CCAP1982_LOCUS11797|CAD7003337.1|CCAP
OG0007550	LOC6737973|XP_002084789.1|DSIM	CCAP1982_LOCUS13435|CAD7005070.1|CCAP
OG0007551	LOC6733479|XP_016026436.1|DSIM	CCAP1982_LOCUS7124|CAD6998537.1|CCAP
OG0007552	LOC6730504|XP_002077685.1|DSIM	CCAP1982_LOCUS6880|CAD6998271.1|CCAP
OG0007553	LOC6730809|XP_016023239.1|DSIM	CCAP1982_LOCUS7357|CAD6998808.1|CCAP
OG0007554	LOC6737475|XP_002084311.2|DSIM	CCAP1982_LOCUS14423|CAD7006091.1|CCAP
OG0007555	LOC6734858|XP_002081859.2|DSIM	CCAP1982_LOCUS20383|CAD7012287.1|CCAP
OG0007556	LOC6736036|XP_016029428.1|DSIM	CCAP1982_LOCUS19480|CAD7011379.1|CCAP
OG0007557	LOC6736038|XP_016029435.1|DSIM	CCAP1982_LOCUS19482|CAD7011381.1|CCAP
OG0007558	LOC6734540|XP_016027657.1|DSIM	CCAP1982_LOCUS20456|CAD7012362.1|CCAP
OG0007559	LOC27206514|XP_016024220.1|DSIM	CCAP1982_LOCUS6873|CAD6998264.1|CCAP
OG0007560	LOC6738866|XP_016032685.1|DSIM	CCAP1982_LOCUS13687|CAD7005327.1|CCAP
OG0007562	LOC6737739|XP_016031519.1|DSIM	CCAP1982_LOCUS13499|CAD7005137.1|CCAP
OG0007563	LOC6738520|XP_002085326.2|DSIM	CCAP1982_LOCUS14195|CAD7005852.1|CCAP
OG0007564	LOC6737914|XP_002084738.1|DSIM	CCAP1982_LOCUS14390|CAD7006055.1|CCAP
OG0007565	LOC6729556|XP_016036223.1|DSIM	CCAP1982_LOCUS3495|CAD6994763.1|CCAP
OG0007566	LOC6734490|XP_016027613.1|DSIM	CCAP1982_LOCUS20228|CAD7012130.1|CCAP
OG0007567	LOC6730006|XP_016036771.1|DSIM	CCAP1982_LOCUS3798|CAD6995075.1|CCAP
OG0007568	LOC6734273|XP_039148435.1|DSIM	CCAP1982_LOCUS19435|CAD7011330.1|CCAP
OG0007569	LOC6735269|XP_002082239.1|DSIM	CCAP1982_LOCUS19429|CAD7011324.1|CCAP
OG0007570	LOC6734271|XP_016027336.1|DSIM	CCAP1982_LOCUS19431|CAD7011326.1|CCAP
OG0007571	LOC6734274|XP_039148434.1|DSIM	CCAP1982_LOCUS19436|CAD7011331.1|CCAP
OG0007572	LOC27206542|XP_016023605.1|DSIM	CCAP1982_LOCUS21156|CAD7013079.1|CCAP
OG0007573	LOC6734712|XP_002081719.1|DSIM	CCAP1982_LOCUS20390|CAD7012294.1|CCAP
OG0007574	LOC6736103|XP_016029496.1|DSIM	CCAP1982_LOCUS21235|CAD7013164.1|CCAP
OG0007575	LOC6734671|XP_016027858.1|DSIM	CCAP1982_LOCUS20488|CAD7012400.1|CCAP
OG0007578	LOC6732515|XP_016025168.2|DSIM	CCAP1982_LOCUS8258|CAD6999732.1|CCAP
OG0007579	LOC6733571|XP_016026516.1|DSIM	CCAP1982_LOCUS19990|CAD7011878.1|CCAP
OG0007580	LOC6738173|XP_002084986.1|DSIM	CCAP1982_LOCUS14630|CAD7006308.1|CCAP, CCAP1982_LOCUS14631|CAD7006309.1|CCAP
OG0007581	LOC6732549|XP_002079668.2|DSIM	CCAP1982_LOCUS7886|CAD6999359.1|CCAP
OG0007582	LOC6729572|XP_002104880.1|DSIM	CCAP1982_LOCUS19671|CAD7011582.1|CCAP
OG0007583	LOC6735611|XP_002082531.1|DSIM	CCAP1982_LOCUS20397|CAD7012301.1|CCAP
OG0007586	LOC6732247|XP_002079376.2|DSIM	CCAP1982_LOCUS7857|CAD6999330.1|CCAP
OG0007588	LOC27209029|XP_016025987.1|DSIM	CCAP1982_LOCUS6494|CAD6997875.1|CCAP
OG0007590	LOC6738064|XP_016031891.1|DSIM	CCAP1982_LOCUS13797|CAD7005437.1|CCAP
OG0007591	LOC6733738|XP_016026704.1|DSIM	CCAP1982_LOCUS20692|CAD7012608.1|CCAP
OG0007592	LOC6735724|XP_002082637.1|DSIM	CCAP1982_LOCUS23135|CAD7015184.1|CCAP
OG0007594	LOC6733731|XP_002080777.1|DSIM	CCAP1982_LOCUS20687|CAD7012602.1|CCAP
OG0007595	LOC6735272|XP_016028620.1|DSIM	CCAP1982_LOCUS20149|CAD7012047.1|CCAP
OG0007596	LOC6737262|XP_002084102.1|DSIM	CCAP1982_LOCUS14908|CAD7006597.1|CCAP
OG0007597	LOC6738590|XP_002085394.1|DSIM	CCAP1982_LOCUS14324|CAD7005988.1|CCAP
OG0007598	LOC6734673|XP_002081680.1|DSIM	CCAP1982_LOCUS20657|CAD7012572.1|CCAP
OG0007599	LOC27208513|XP_039149166.1|DSIM	CCAP1982_LOCUS14332|CAD7005996.1|CCAP
OG0007600	LOC6738659|XP_016032482.1|DSIM	CCAP1982_LOCUS14329|CAD7005993.1|CCAP
OG0007601	LOC6738142|XP_016031973.1|DSIM	CCAP1982_LOCUS13408|CAD7005037.1|CCAP
OG0007602	LOC6739051|XP_016032887.1|DSIM	CCAP1982_LOCUS13550|CAD7005190.1|CCAP
OG0007603	LOC6739050|XP_016032885.1|DSIM	CCAP1982_LOCUS13547|CAD7005187.1|CCAP
OG0007604	LOC6736201|XP_016029637.1|DSIM	CCAP1982_LOCUS12145|CAD7003708.1|CCAP
OG0007605	LOC6739109|XP_039149075.1|DSIM	CCAP1982_LOCUS13694|CAD7005334.1|CCAP
OG0007606	LOC6737713|XP_039150093.1|DSIM	CCAP1982_LOCUS13996|CAD7005638.1|CCAP
OG0007607	LOC6729746|XP_016036404.1|DSIM	CCAP1982_LOCUS3980|CAD6995259.1|CCAP
OG0007608	LOC6738901|XP_016032723.1|DSIM	CCAP1982_LOCUS13805|CAD7005445.1|CCAP
OG0007611	LOC6724703|XP_039152142.1|DSIM	CCAP1982_LOCUS9402|CAD7000927.1|CCAP
OG0007612	LOC6733758|XP_039148870.1|DSIM	CCAP1982_LOCUS20352|CAD7012256.1|CCAP
OG0007613	LOC6735495|XP_002082434.2|DSIM	CCAP1982_LOCUS19720|CAD7011631.1|CCAP
OG0007614	LOC6736571|XP_016030163.1|DSIM	CCAP1982_LOCUS12603|CAD7004184.1|CCAP
OG0007615	LOC6740426|XP_002077283.2|DSIM	CCAP1982_LOCUS3769|CAD6995039.1|CCAP
OG0007616	LOC6730007|XP_002105301.1|DSIM	CCAP1982_LOCUS3797|CAD6995074.1|CCAP
OG0007617	LOC6738211|XP_039150023.1|DSIM	CCAP1982_LOCUS14314|CAD7005976.1|CCAP
OG0007618	LOC6738023|XP_016031824.1|DSIM	CCAP1982_LOCUS14497|CAD7006170.1|CCAP
OG0007619	LOC6737969|XP_002084785.1|DSIM	CCAP1982_LOCUS14496|CAD7006169.1|CCAP
OG0007620	LOC6738001|XP_016031796.2|DSIM	CCAP1982_LOCUS14166|CAD7005820.1|CCAP
OG0007621	LOC6733686|XP_002080733.1|DSIM	CCAP1982_LOCUS22947|CAD7014989.1|CCAP
OG0007622	LOC6738535|XP_039149874.1|DSIM	CCAP1982_LOCUS13416|CAD7005045.1|CCAP
OG0007623	LOC6738814|XP_016032620.1|DSIM	CCAP1982_LOCUS13949|CAD7005590.1|CCAP
OG0007624	LOC6738907|XP_002085702.1|DSIM	CCAP1982_LOCUS14262|CAD7005924.1|CCAP
OG0007625	LOC6737644|XP_016031416.1|DSIM	CCAP1982_LOCUS13677|CAD7005316.1|CCAP
OG0007626	LOC6736324|XP_016029803.1|DSIM	CCAP1982_LOCUS14397|CAD7006062.1|CCAP
OG0007627	LOC6736325|XP_002083209.1|DSIM	CCAP1982_LOCUS14398|CAD7006063.1|CCAP
OG0007628	LOC6724729|XP_016037368.1|DSIM	CCAP1982_LOCUS10081|CAD7001587.1|CCAP
OG0007629	LOC6737278|XP_016030995.1|DSIM	CCAP1982_LOCUS10815|CAD7002325.1|CCAP
OG0007630	LOC6727470|XP_002102850.1|DSIM	CCAP1982_LOCUS4525|CAD6995822.1|CCAP
OG0007631	LOC6729878|XP_016036641.1|DSIM	CCAP1982_LOCUS2707|CAD6993916.1|CCAP
OG0007632	LOC120284197|XP_039149716.1|DSIM	CCAP1982_LOCUS11130|CAD7002647.1|CCAP
OG0007633	LOC6732700|XP_002079814.1|DSIM	CCAP1982_LOCUS8796|CAD7000310.1|CCAP
OG0007634	LOC6730142|XP_039150408.1|DSIM	CCAP1982_LOCUS1668|CAD6992831.1|CCAP
OG0007635	LOC6732252|XP_002079381.1|DSIM	CCAP1982_LOCUS10959|CAD7002470.1|CCAP
OG0007637	LOC120284949|XP_039150588.1|DSIM, LOC27208212|XP_016026066.1|DSIM	CCAP1982_LOCUS5885|CAD6997252.1|CCAP
OG0007638	LOC6724873|XP_039153074.1|DSIM	CCAP1982_LOCUS21753|CAD7013716.1|CCAP
OG0007639	LOC27206919|XP_016040055.1|DSIM	CCAP1982_LOCUS599|CAD6991686.1|CCAP
OG0007640	LOC6733829|XP_002080873.1|DSIM	CCAP1982_LOCUS21568|CAD7013509.1|CCAP
OG0007642	LOC6734454|XP_002081473.2|DSIM	CCAP1982_LOCUS19674|CAD7011585.1|CCAP
OG0007643	LOC6727898|XP_016034509.1|DSIM	CCAP1982_LOCUS4813|CAD6996118.1|CCAP
OG0007644	LOC6730371|XP_002105653.1|DSIM	CCAP1982_LOCUS156|CAD6991218.1|CCAP
OG0007645	LOC6727930|XP_016034541.1|DSIM	CCAP1982_LOCUS5035|CAD6996357.1|CCAP
OG0007646	LOC6732004|XP_016024684.1|DSIM	CCAP1982_LOCUS6628|CAD6998011.1|CCAP
OG0007647	LOC6732860|XP_039149800.1|DSIM	CCAP1982_LOCUS5473|CAD6996800.1|CCAP, CCAP1982_LOCUS5472|CAD6996799.1|CCAP, CCAP1982_LOCUS5471|CAD6996798.1|CCAP
OG0007648	LOC6733490|XP_016026446.2|DSIM	CCAP1982_LOCUS21866|CAD7013847.1|CCAP
OG0007649	LOC6737453|XP_002084289.2|DSIM	CCAP1982_LOCUS21258|CAD7013187.1|CCAP, CCAP1982_LOCUS21268|CAD7013197.1|CCAP
OG0007650	LOC6735276|XP_002082245.1|DSIM	CCAP1982_LOCUS20026|CAD7011914.1|CCAP, CCAP1982_LOCUS20029|CAD7011917.1|CCAP
OG0007651	LOC6740096|XP_039152912.1|DSIM	CCAP1982_LOCUS12221|CAD7003785.1|CCAP
OG0007652	LOC6733603|XP_002080657.1|DSIM	CCAP1982_LOCUS13423|CAD7005053.1|CCAP, CCAP1982_LOCUS13924|CAD7005564.1|CCAP
OG0007653	LOC6738910|XP_016032733.1|DSIM	CCAP1982_LOCUS3504|CAD6994773.1|CCAP, CCAP1982_LOCUS3505|CAD6994774.1|CCAP, CCAP1982_LOCUS3503|CAD6994772.1|CCAP
OG0007664	LOC6728140|XP_016034752.1|DSIM	CCAP1982_LOCUS1443|CAD6992594.1|CCAP
OG0007668	LOC6731498|XP_016024176.1|DSIM	CCAP1982_LOCUS19885|CAD7011773.1|CCAP
OG0007673	LOC6729827|XP_002105130.2|DSIM	CCAP1982_LOCUS3400|CAD6994666.1|CCAP
OG0007680	LOC6730787|XP_016023202.1|DSIM	CCAP1982_LOCUS6389|CAD6997759.1|CCAP
OG0007681	LOC27206450|XP_016033925.1|DSIM	CCAP1982_LOCUS20806|CAD7012699.1|CCAP
OG0007688	LOC6729330|XP_016035974.1|DSIM	CCAP1982_LOCUS2680|CAD6993886.1|CCAP
OG0007691	LOC120284205|XP_039151034.1|DSIM	CCAP1982_LOCUS3918|CAD6995199.1|CCAP
OG0007704	LOC6730300|XP_002105583.1|DSIM	CCAP1982_LOCUS3314|CAD6994576.1|CCAP
OG0007717	LOC6730308|XP_002105591.2|DSIM	CCAP1982_LOCUS3328|CAD6994589.1|CCAP
OG0007737	LOC6727314|XP_016033848.1|DSIM	CCAP1982_LOCUS1041|CAD6992165.1|CCAP
OG0007738	LOC6729197|XP_016035846.1|DSIM	CCAP1982_LOCUS2234|CAD6993419.1|CCAP
OG0007743	LOC6730068|XP_016036838.1|DSIM	CCAP1982_LOCUS2502|CAD6993696.1|CCAP
OG0007745	LOC6727554|XP_016034125.1|DSIM	CCAP1982_LOCUS2113|CAD6993299.1|CCAP
OG0007750	LOC6730278|XP_002105561.1|DSIM	CCAP1982_LOCUS1760|CAD6992927.1|CCAP
OG0007758	LOC6731216|XP_016023759.1|DSIM	CCAP1982_LOCUS5563|CAD6996889.1|CCAP
OG0007759	LOC6730220|XP_002105503.2|DSIM	CCAP1982_LOCUS1122|CAD6992252.1|CCAP
OG0007766	LOC6728227|XP_016034866.1|DSIM	CCAP1982_LOCUS2350|CAD6993538.1|CCAP
OG0007773	LOC6731148|XP_016023704.1|DSIM	CCAP1982_LOCUS5389|CAD6996705.1|CCAP
OG0007777	LOC6725887|XP_002106882.1|DSIM	CCAP1982_LOCUS22259|CAD7014256.1|CCAP
OG0007779	LOC6738310|XP_002085121.2|DSIM	CCAP1982_LOCUS14828|CAD7006514.1|CCAP
OG0007784	LOC6726679|XP_016033173.1|DSIM	CCAP1982_LOCUS1991|CAD6993166.1|CCAP
OG0007786	LOC6730480|XP_002077661.2|DSIM	CCAP1982_LOCUS6878|CAD6998269.1|CCAP
OG0007787	LOC6730146|XP_016036911.2|DSIM	CCAP1982_LOCUS1999|CAD6993177.1|CCAP
OG0007788	LOC6729097|XP_002104418.1|DSIM	CCAP1982_LOCUS3254|CAD6994510.1|CCAP
OG0007789	LOC6727260|XP_039151385.1|DSIM	CCAP1982_LOCUS2408|CAD6993598.1|CCAP
OG0007790	LOC6730004|XP_039151368.1|DSIM	CCAP1982_LOCUS1486|CAD6992640.1|CCAP
OG0007791	LOC6739683|XP_039150486.1|DSIM	CCAP1982_LOCUS1483|CAD6992635.1|CCAP
OG0007793	LOC27208935|XP_039151570.1|DSIM	CCAP1982_LOCUS4261|CAD6995550.1|CCAP
OG0007797	LOC6730194|XP_016036949.1|DSIM	CCAP1982_LOCUS1089|CAD6992219.1|CCAP
OG0007798	LOC6730193|XP_002105484.1|DSIM	CCAP1982_LOCUS1088|CAD6992218.1|CCAP
OG0007799	LOC6729110|XP_002104431.1|DSIM	CCAP1982_LOCUS3863|CAD6995140.1|CCAP
OG0007800	LOC6729074|XP_002104395.1|DSIM	CCAP1982_LOCUS3705|CAD6994974.1|CCAP
OG0007801	LOC6729534|XP_016036207.1|DSIM	CCAP1982_LOCUS3472|CAD6994739.1|CCAP
OG0007803	LOC6727535|XP_016034113.2|DSIM	CCAP1982_LOCUS3000|CAD6994238.1|CCAP
OG0007808	LOC6729542|XP_016036215.1|DSIM	CCAP1982_LOCUS3479|CAD6994746.1|CCAP
OG0007811	LOC6728648|XP_016035290.1|DSIM	CCAP1982_LOCUS3656|CAD6994923.1|CCAP
OG0007813	LOC6729492|XP_016036163.1|DSIM	CCAP1982_LOCUS2961|CAD6994197.1|CCAP
OG0007816	LOC6738851|XP_002085651.1|DSIM	CCAP1982_LOCUS2858|CAD6994089.1|CCAP
OG0007817	LOC6726890|XP_002102292.1|DSIM	CCAP1982_LOCUS2855|CAD6994086.1|CCAP
OG0007820	LOC6730333|XP_016037099.1|DSIM	CCAP1982_LOCUS2250|CAD6993437.1|CCAP
OG0007821	LOC6730183|XP_002105474.1|DSIM	CCAP1982_LOCUS1080|CAD6992209.1|CCAP
OG0007822	LOC6730184|XP_016036941.1|DSIM	CCAP1982_LOCUS1081|CAD6992210.1|CCAP
OG0007823	LOC6730187|XP_016036944.1|DSIM	CCAP1982_LOCUS1083|CAD6992213.1|CCAP
OG0007824	LOC6730049|XP_016036820.1|DSIM	CCAP1982_LOCUS1414|CAD6992569.1|CCAP
OG0007825	LOC6728276|XP_016034910.1|DSIM	CCAP1982_LOCUS3989|CAD6995268.1|CCAP
OG0007826	LOC6729941|XP_002105236.1|DSIM	CCAP1982_LOCUS1911|CAD6993081.1|CCAP
OG0007828	LOC6739617|XP_016030560.1|DSIM	CCAP1982_LOCUS14905|CAD7006594.1|CCAP
OG0007829	LOC6726691|XP_016033180.1|DSIM	CCAP1982_LOCUS1661|CAD6992823.1|CCAP
OG0007830	LOC6727568|XP_002102947.1|DSIM	CCAP1982_LOCUS1152|CAD6992284.1|CCAP
OG0007835	LOC27206702|XP_002104848.1|DSIM	CCAP1982_LOCUS3471|CAD6994738.1|CCAP
OG0007836	LOC27208226|XP_016034786.1|DSIM	CCAP1982_LOCUS1279|CAD6992415.1|CCAP
OG0007838	LOC6726932|XP_016033429.1|DSIM	CCAP1982_LOCUS2060|CAD6993243.1|CCAP
OG0007840	LOC6730143|XP_002105434.1|DSIM	CCAP1982_LOCUS1667|CAD6992830.1|CCAP
OG0007842	LOC6730022|XP_039151378.1|DSIM	CCAP1982_LOCUS2723|CAD6993937.1|CCAP
OG0007843	LOC6730023|XP_016036794.1|DSIM	CCAP1982_LOCUS2722|CAD6993935.1|CCAP
OG0007844	LOC6735069|XP_016028357.1|DSIM	CCAP1982_LOCUS22686|CAD7014704.1|CCAP
OG0007845	LOC6728222|XP_016034859.1|DSIM	CCAP1982_LOCUS2347|CAD6993535.1|CCAP
OG0007847	LOC6729340|XP_002104657.1|DSIM	CCAP1982_LOCUS2685|CAD6993892.1|CCAP
OG0007848	LOC6729347|XP_002104663.2|DSIM	CCAP1982_LOCUS2692|CAD6993899.1|CCAP
OG0007849	LOC6728734|XP_002104069.1|DSIM	CCAP1982_LOCUS1593|CAD6992750.1|CCAP
OG0007850	LOC6728733|XP_002104068.1|DSIM	CCAP1982_LOCUS1591|CAD6992747.1|CCAP
OG0007851	LOC6729831|XP_002105134.2|DSIM	CCAP1982_LOCUS3811|CAD6995087.1|CCAP
OG0007852	LOC6728377|XP_002103725.1|DSIM	CCAP1982_LOCUS3826|CAD6995103.1|CCAP
OG0007853	LOC6729951|XP_002105246.1|DSIM	CCAP1982_LOCUS1394|CAD6992546.1|CCAP
OG0007854	LOC6729359|XP_002104675.1|DSIM	CCAP1982_LOCUS1478|CAD6992630.1|CCAP
OG0007855	LOC6740633|XP_039151839.1|DSIM	CCAP1982_LOCUS3101|CAD6994345.1|CCAP
OG0007856	LOC6729348|XP_039151820.1|DSIM	CCAP1982_LOCUS2693|CAD6993900.1|CCAP
OG0007857	LOC6729272|XP_016035917.1|DSIM	CCAP1982_LOCUS1820|CAD6992989.1|CCAP
OG0007858	LOC6731462|XP_016024114.1|DSIM	CCAP1982_LOCUS6731|CAD6998119.1|CCAP
OG0007860	LOC6728608|XP_002103949.1|DSIM	CCAP1982_LOCUS3508|CAD6994777.1|CCAP
OG0007861	LOC6728612|XP_002103953.1|DSIM	CCAP1982_LOCUS3497|CAD6994766.1|CCAP
OG0007862	LOC27208398|XP_016036937.1|DSIM	CCAP1982_LOCUS1077|CAD6992205.1|CCAP
OG0007863	LOC6732576|XP_002079695.1|DSIM	CCAP1982_LOCUS7597|CAD6999050.1|CCAP
OG0007864	LOC6728952|XP_016035632.1|DSIM	CCAP1982_LOCUS1312|CAD6992455.1|CCAP
OG0007866	LOC6739738|XP_016034306.1|DSIM	CCAP1982_LOCUS2468|CAD6993661.1|CCAP
OG0007867	LOC6729120|XP_016035766.1|DSIM	CCAP1982_LOCUS2932|CAD6994167.1|CCAP
OG0007868	LOC6729508|XP_002104816.1|DSIM	CCAP1982_LOCUS2432|CAD6993623.1|CCAP
OG0007870	LOC6737608|XP_002084440.1|DSIM	CCAP1982_LOCUS11052|CAD7002564.1|CCAP
OG0007873	LOC27209356|XP_016030740.1|DSIM	CCAP1982_LOCUS11840|CAD7003381.1|CCAP
