Orthogroup	DSIM.longest_only	SLEB.longest_only
OG0008989	LOC6724975|XP_016037924.1|DSIM	LOC115633246|XP_030386502.1|SLEB
OG0008990	LOC6737439|XP_002084276.1|DSIM	LOC115632771|XP_030385879.1|SLEB
OG0008991	LOC27208669|XP_039154250.1|DSIM, LOC120285677|XP_039154254.1|DSIM	LOC115621344|XP_030370823.1|SLEB
OG0008992	LOC6728597|XP_016035228.1|DSIM	LOC115620747|XP_030370001.1|SLEB
OG0008993	LOC6739633|XP_039149093.1|DSIM	LOC115623082|XP_030373142.1|SLEB
OG0008994	LOC6731461|XP_002078612.1|DSIM	LOC115632040|XP_030384867.1|SLEB
OG0008995	LOC6737526|XP_039148045.1|DSIM	LOC115624841|XP_030375545.1|SLEB
OG0008996	LOC6726056|XP_016039443.1|DSIM	LOC115627228|XP_030378711.1|SLEB
OG0008997	LOC6724783|XP_002105825.1|DSIM	LOC115626940|XP_030378316.1|SLEB
OG0008999	LOC6740222|XP_002077103.1|DSIM	LOC115633413|XP_030386717.1|SLEB
OG0009000	LOC6739987|XP_016038146.1|DSIM	LOC115627332|XP_030378837.1|SLEB
OG0009001	LOC6732767|XP_016025485.1|DSIM	LOC115625896|XP_030376984.1|SLEB
OG0009002	LOC27207651|XP_039150454.1|DSIM	LOC115620351|XP_030369412.1|SLEB
OG0009003	LOC6737885|XP_002084713.1|DSIM	LOC115622863|XP_030372808.1|SLEB
OG0009004	LOC6733957|XP_002081001.1|DSIM	LOC115626531|XP_030377771.1|SLEB
OG0009005	LOC6732160|XP_002079292.1|DSIM	LOC115631793|XP_030384491.1|SLEB
OG0009006	LOC6727333|XP_002102718.3|DSIM	LOC115621229|XP_030370678.1|SLEB
OG0009007	LOC6737368|XP_016031105.1|DSIM	LOC115622496|XP_030372302.1|SLEB
OG0009008	LOC6727403|XP_002102788.1|DSIM	LOC115624351|XP_030374869.1|SLEB
OG0009009	LOC27206269|XP_016029853.2|DSIM	LOC115632896|XP_030386047.1|SLEB
OG0009010	LOC6737265|XP_002084105.2|DSIM	LOC115622484|XP_030372290.1|SLEB
OG0009011	LOC6736733|XP_039149638.1|DSIM	LOC115628389|XP_030380332.1|SLEB
OG0009012	LOC6735570|XP_016028914.1|DSIM	LOC115627863|XP_030379600.1|SLEB
OG0009013	LOC27206574|XP_039152411.1|DSIM	LOC115629652|XP_030382022.1|SLEB
OG0009014	LOC6738336|XP_016032182.1|DSIM	LOC115628399|XP_030380348.1|SLEB
OG0009015	LOC6737134|XP_002083981.2|DSIM	LOC115628415|XP_030380362.1|SLEB
OG0009016	LOC6737193|XP_002084039.1|DSIM	LOC115632810|XP_030385922.1|SLEB
OG0009017	LOC6730772|XP_016023189.1|DSIM	LOC115626347|XP_030377556.1|SLEB
OG0009018	LOC6724699|XP_016037267.1|DSIM	LOC115627820|XP_030379513.1|SLEB
OG0009019	LOC6724693|XP_016037230.1|DSIM	LOC115627762|XP_030379409.1|SLEB
OG0009020	LOC6727969|XP_039150764.1|DSIM	LOC115621294|XP_030370757.1|SLEB
OG0009021	LOC6726715|XP_016033194.2|DSIM	LOC115623417|XP_030373595.1|SLEB
OG0009022	LOC6728302|XP_016034937.1|DSIM	LOC115620608|XP_030369782.1|SLEB
OG0009023	LOC6739777|XP_002076669.1|DSIM	LOC115621522|XP_030371047.1|SLEB
OG0009024	LOC6729457|XP_016036133.1|DSIM	LOC115625304|XP_030376183.1|SLEB
OG0009025	LOC6728368|XP_016034986.1|DSIM	LOC115621990|XP_030371704.1|SLEB
OG0009026	LOC6729383|XP_016036026.2|DSIM	LOC115625482|XP_030376390.1|SLEB
OG0009027	LOC27209236|XP_016028448.1|DSIM	LOC115621639|XP_030371598.1|SLEB
OG0009028	LOC6737428|XP_002084265.1|DSIM	LOC115628379|XP_030380320.1|SLEB
OG0009029	LOC6731147|XP_002078305.1|DSIM	LOC115626425|XP_030377656.1|SLEB
OG0009030	LOC6730533|XP_002077712.3|DSIM	LOC115630518|XP_030382980.1|SLEB
OG0009031	LOC6727067|XP_002102464.1|DSIM	LOC115623757|XP_030374152.1|SLEB
OG0009032	LOC6727066|XP_002102463.1|DSIM	LOC115623758|XP_030374153.1|SLEB
OG0009033	LOC6732154|XP_002079286.3|DSIM	LOC115628521|XP_030380534.1|SLEB
OG0009034	LOC6732436|XP_016025083.1|DSIM	LOC115631229|XP_030383797.1|SLEB
OG0009035	LOC6731679|XP_002078819.1|DSIM	LOC115626054|XP_030377165.1|SLEB
OG0009036	LOC6733760|XP_016026717.1|DSIM	LOC115634263|XP_030387744.1|SLEB
OG0009037	LOC6730852|XP_016023270.1|DSIM	LOC115631603|XP_030384264.1|SLEB
OG0009038	LOC27207021|XP_016036662.2|DSIM	LOC115621380|XP_030370869.1|SLEB
OG0009039	LOC6727890|XP_016034499.1|DSIM	LOC115623714|XP_030374055.1|SLEB
OG0009040	LOC6734524|XP_016027639.1|DSIM	LOC115634226|XP_030387681.1|SLEB
OG0009041	LOC6727492|XP_016034077.1|DSIM	LOC115620519|XP_030369645.1|SLEB
OG0009042	LOC6739210|XP_002076120.3|DSIM	LOC115630605|XP_030383085.1|SLEB
OG0009043	LOC6732849|XP_002079959.1|DSIM	LOC115625805|XP_030376847.1|SLEB
OG0009044	LOC6738945|XP_002085740.1|DSIM	LOC115631372|XP_030383953.1|SLEB
OG0009045	LOC6726974|XP_016033473.1|DSIM	LOC115623687|XP_030374017.1|SLEB
OG0009046	LOC6739084|XP_016032927.1|DSIM	LOC115629781|XP_030382199.1|SLEB
OG0009047	LOC6733304|XP_016026229.1|DSIM	LOC115631647|XP_030384322.1|SLEB
OG0009048	LOC6732215|XP_002079344.1|DSIM	LOC115626613|XP_030377866.1|SLEB
OG0009049	LOC6727878|XP_039151737.1|DSIM	LOC115625614|XP_030376611.1|SLEB
OG0009050	LOC6732272|XP_002079401.1|DSIM	LOC115626009|XP_030377117.1|SLEB
OG0009051	LOC6735354|XP_002082301.1|DSIM	LOC115634756|XP_030388508.1|SLEB
OG0009052	LOC6727142|XP_016033624.1|DSIM	LOC115623357|XP_030373501.1|SLEB
OG0009053	LOC6729395|XP_039150447.1|DSIM	LOC115625128|XP_030375902.1|SLEB
OG0009054	LOC6728440|XP_016035040.1|DSIM	LOC115623781|XP_030374181.1|SLEB
OG0009055	LOC6732776|XP_016025489.1|DSIM	LOC115625768|XP_030376794.1|SLEB
OG0009056	LOC27208426|XP_016023860.1|DSIM	LOC115632721|XP_030385827.1|SLEB
OG0009057	LOC6734401|XP_016029668.1|DSIM	LOC115633121|XP_030386371.1|SLEB
OG0009058	LOC27207240|XP_016037441.1|DSIM	LOC115628022|XP_030379813.1|SLEB
OG0009059	LOC6738471|XP_016032299.1|DSIM	LOC115632192|XP_030385096.1|SLEB
OG0009060	LOC6728769|XP_016035448.1|DSIM	LOC115624131|XP_030374587.1|SLEB
OG0009061	LOC6734734|XP_016027942.1|DSIM	LOC115634392|XP_030387942.1|SLEB
OG0009062	LOC6734757|XP_002081760.1|DSIM	LOC115631075|XP_030383584.1|SLEB
OG0009063	LOC6732678|XP_016025400.1|DSIM	LOC115631637|XP_030384306.1|SLEB
OG0009064	LOC6734566|XP_016027677.1|DSIM	LOC115627090|XP_030378506.1|SLEB
OG0009065	LOC6729230|XP_016035881.1|DSIM	LOC115621228|XP_030370677.1|SLEB
OG0009066	LOC6737477|XP_002084313.1|DSIM	LOC115624505|XP_030375074.1|SLEB
OG0009067	LOC6739105|XP_016032950.1|DSIM	LOC115623268|XP_030373399.1|SLEB
OG0009068	LOC6733399|XP_016026321.2|DSIM	LOC115634014|XP_030387398.1|SLEB
OG0009069	LOC6732054|XP_016024737.1|DSIM	LOC115631629|XP_030384296.1|SLEB
OG0009070	LOC27206976|XP_039147284.1|DSIM	LOC115621616|XP_030371172.1|SLEB
OG0009071	LOC6729634|XP_016036275.1|DSIM	LOC115625249|XP_030376102.1|SLEB
OG0009072	LOC6727127|XP_002102520.1|DSIM	LOC115624093|XP_030374543.1|SLEB
OG0009073	LOC6727394|XP_016033943.1|DSIM	LOC115623961|XP_030374388.1|SLEB
OG0009074	LOC6728505|XP_016035143.1|DSIM	LOC115624376|XP_030374937.1|SLEB
OG0009075	LOC6726741|XP_002102152.2|DSIM	LOC115623770|XP_030374165.1|SLEB
OG0009076	LOC6728868|XP_002104201.1|DSIM	LOC115624183|XP_030374639.1|SLEB, LOC115624476|XP_030375039.1|SLEB
OG0009077	LOC6726719|XP_002102130.1|DSIM	LOC115625228|XP_030376071.1|SLEB
OG0009078	LOC6728546|XP_002103891.1|DSIM	LOC115623589|XP_030373849.1|SLEB
OG0009079	LOC6729433|XP_016036070.1|DSIM	LOC115623349|XP_030373492.1|SLEB
OG0009080	LOC27207335|XP_016034508.1|DSIM	LOC115624099|XP_030374549.1|SLEB
OG0009081	LOC6729699|XP_002105005.1|DSIM	LOC115625445|XP_030376353.1|SLEB
OG0009082	LOC6727860|XP_002103215.1|DSIM	LOC115625524|XP_030376448.1|SLEB, LOC115625357|XP_030376252.1|SLEB, LOC115621622|XP_030371177.1|SLEB
OG0009083	LOC6725392|XP_016038444.1|DSIM	LOC115628274|XP_030380163.1|SLEB
OG0009084	LOC6728615|XP_016035249.1|DSIM	LOC115623624|XP_030373921.1|SLEB
OG0009086	LOC6726683|XP_016033175.1|DSIM	LOC115621290|XP_030370752.1|SLEB
OG0009087	LOC6729893|XP_016036651.1|DSIM	LOC115621943|XP_030371650.1|SLEB
OG0009088	LOC6730232|XP_002105515.1|DSIM	LOC115620258|XP_030369268.1|SLEB
OG0009089	LOC6724737|XP_002105780.2|DSIM	LOC115626839|XP_030378184.1|SLEB
OG0009090	LOC6730120|XP_002105413.1|DSIM	LOC115621823|XP_030371475.1|SLEB
OG0009091	LOC6726655|XP_016033143.1|DSIM	LOC115621036|XP_030370418.1|SLEB
OG0009092	LOC6727185|XP_002102577.1|DSIM	LOC115623877|XP_030374286.1|SLEB
OG0009093	LOC6728246|XP_016034885.1|DSIM	LOC115621129|XP_030370538.1|SLEB
OG0009094	LOC6730071|XP_016036842.1|DSIM	LOC115620669|XP_030369886.1|SLEB
OG0009095	LOC6730069|XP_016036839.1|DSIM	LOC115621048|XP_030370430.1|SLEB
OG0009096	LOC6729775|XP_002105081.1|DSIM	LOC115621939|XP_030371645.1|SLEB, LOC115625631|XP_030376623.1|SLEB
OG0009097	LOC27206488|XP_016036459.1|DSIM	LOC115625635|XP_030376624.1|SLEB, LOC115621937|XP_030371644.1|SLEB
OG0009098	LOC6729788|XP_039151062.1|DSIM	LOC115620549|XP_030369691.1|SLEB
OG0009099	LOC6730152|XP_016036917.1|DSIM	LOC115621076|XP_030370466.1|SLEB
OG0009100	LOC6732429|XP_002079550.1|DSIM	LOC115631342|XP_030383920.1|SLEB
OG0009101	LOC6730563|XP_002077742.1|DSIM	LOC115631220|XP_030383786.1|SLEB
OG0009102	LOC6730924|XP_016023372.1|DSIM	LOC115630973|XP_030383413.1|SLEB
OG0009103	LOC6730904|XP_016023338.1|DSIM	LOC115631741|XP_030384440.1|SLEB
OG0009104	LOC6730903|XP_002078067.1|DSIM	LOC115630958|XP_030383392.1|SLEB
OG0009105	LOC6732144|XP_039153823.1|DSIM	LOC115628571|XP_030380598.1|SLEB
OG0009106	LOC6730630|XP_016023074.1|DSIM	LOC115630612|XP_030383097.1|SLEB
OG0009107	LOC6731347|XP_002078503.1|DSIM	LOC115631525|XP_030384156.1|SLEB
OG0009108	LOC6727928|XP_002103283.1|DSIM	LOC115623504|XP_030373742.1|SLEB
OG0009109	LOC6732076|XP_002079208.2|DSIM	LOC115631753|XP_030384450.1|SLEB
OG0009110	LOC6730445|XP_002077626.1|DSIM	LOC115631171|XP_030383720.1|SLEB
OG0009111	LOC27207481|XP_039150000.1|DSIM	LOC115624768|XP_030375461.1|SLEB
OG0009112	LOC6730467|XP_002077648.1|DSIM	LOC115631097|XP_030383609.1|SLEB
OG0009113	LOC6731860|XP_002078995.1|DSIM	LOC115630743|XP_030383256.1|SLEB
OG0009114	LOC6730431|XP_002077612.1|DSIM	LOC115631672|XP_030384346.1|SLEB, LOC115631673|XP_030384347.1|SLEB
OG0009115	LOC6731160|XP_039147409.1|DSIM	LOC115626338|XP_030377543.1|SLEB
OG0009116	LOC6730777|XP_002077945.2|DSIM	LOC115626464|XP_030377706.1|SLEB
OG0009117	LOC6738955|XP_016023644.1|DSIM	LOC115629062|XP_030381238.1|SLEB, LOC115629014|XP_030381169.1|SLEB
OG0009118	LOC6724765|XP_002105808.2|DSIM	LOC115629773|XP_030382187.1|SLEB
OG0009119	LOC120285371|XP_039154004.1|DSIM	LOC115626029|XP_030377140.1|SLEB
OG0009120	LOC6737450|XP_016031218.1|DSIM	LOC115632764|XP_030385872.1|SLEB
OG0009121	LOC6735190|XP_002082164.1|DSIM	LOC115634702|XP_030388440.1|SLEB
OG0009122	LOC6735887|XP_002082797.1|DSIM	LOC115634643|XP_030388360.1|SLEB
OG0009123	LOC6735427|XP_002082367.1|DSIM	LOC115634188|XP_030387635.1|SLEB
OG0009124	LOC6732324|XP_002079452.1|DSIM	LOC115633719|XP_030387047.1|SLEB
OG0009125	LOC6733314|XP_002080373.1|DSIM	LOC115633986|XP_030387369.1|SLEB
OG0009126	LOC6735038|XP_002082019.1|DSIM	LOC115629906|XP_030382375.1|SLEB
OG0009127	LOC6736091|XP_002082992.1|DSIM	LOC115633821|XP_030387167.1|SLEB
OG0009128	LOC6739285|XP_002076193.1|DSIM	LOC115634070|XP_030387477.1|SLEB
OG0009129	LOC6733559|XP_002080614.1|DSIM	LOC115628570|XP_030380638.1|SLEB
OG0009130	LOC6733447|XP_016026395.1|DSIM	LOC115630413|XP_030382811.1|SLEB
OG0009131	LOC6733443|XP_002080500.2|DSIM	LOC115620041|XP_030369019.1|SLEB
OG0009132	LOC6736150|XP_002083050.1|DSIM	LOC115629296|XP_030381604.1|SLEB
OG0009133	LOC6734301|XP_039147826.1|DSIM	LOC115619970|XP_030368866.1|SLEB
OG0009134	LOC6734654|XP_002081661.1|DSIM	LOC115623723|XP_030374111.1|SLEB
OG0009135	LOC6733648|XP_016026614.1|DSIM	LOC115628107|XP_030379950.1|SLEB
OG0009136	LOC6734062|XP_016027065.1|DSIM	LOC115634753|XP_030388504.1|SLEB
OG0009137	LOC6734142|XP_016027151.1|DSIM	LOC115634808|XP_030388580.1|SLEB
OG0009138	LOC6734140|XP_002081169.1|DSIM	LOC115634809|XP_030388581.1|SLEB
OG0009139	LOC6736096|XP_016029491.2|DSIM	LOC115632167|XP_030385058.1|SLEB
OG0009140	LOC6733960|XP_002081004.1|DSIM	LOC115633991|XP_030387374.1|SLEB
OG0009141	LOC6739279|XP_016026239.1|DSIM	LOC115634061|XP_030387465.1|SLEB
OG0009142	LOC6733336|XP_016026247.1|DSIM	LOC115634368|XP_030387892.1|SLEB
OG0009143	LOC27209059|XP_016029102.1|DSIM	LOC115633913|XP_030387282.1|SLEB
OG0009144	LOC27209252|XP_016029108.1|DSIM	LOC115634510|XP_030388137.1|SLEB
OG0009145	LOC6735654|XP_002082572.1|DSIM	LOC115624815|XP_030375521.1|SLEB
OG0009146	LOC6734361|XP_016027440.1|DSIM	LOC115622191|XP_030371944.1|SLEB
OG0009147	LOC27208193|XP_016028014.1|DSIM	LOC115634630|XP_030388346.1|SLEB
OG0009148	LOC6733564|XP_016026510.1|DSIM	LOC115629544|XP_030381889.1|SLEB
OG0009149	LOC6735275|XP_016028622.1|DSIM	LOC115634332|XP_030387852.1|SLEB
OG0009150	LOC6734331|XP_016027409.1|DSIM	LOC115621428|XP_030370943.1|SLEB
OG0009151	LOC6733985|XP_002081029.2|DSIM	LOC115634046|XP_030387449.1|SLEB
OG0009152	LOC6733735|XP_002080781.1|DSIM	LOC115633711|XP_030387032.1|SLEB
OG0009153	LOC27208798|XP_039147592.1|DSIM	LOC115633887|XP_030387250.1|SLEB
OG0009154	LOC6729888|XP_016036649.1|DSIM	LOC115620382|XP_030369450.1|SLEB
OG0009155	LOC6733616|XP_039147573.1|DSIM	LOC115634333|XP_030387849.1|SLEB
OG0009156	LOC6731616|XP_002078756.1|DSIM	LOC115626455|XP_030377694.1|SLEB
OG0009157	LOC6732803|XP_016025517.1|DSIM	LOC115626222|XP_030377381.1|SLEB
OG0009158	LOC6736196|XP_002083091.1|DSIM	LOC115624793|XP_030375496.1|SLEB
OG0009159	LOC6740138|XP_002077023.2|DSIM	LOC115627663|XP_030379265.1|SLEB
OG0009160	LOC6730559|XP_002077738.2|DSIM	LOC115626961|XP_030378336.1|SLEB
OG0009161	LOC27206378|XP_016037588.1|DSIM	LOC115626941|XP_030378317.1|SLEB
OG0009162	LOC6738446|XP_016032280.1|DSIM	LOC115632849|XP_030385967.1|SLEB
OG0009163	LOC6737503|XP_016031298.1|DSIM	LOC115632740|XP_030385847.1|SLEB
OG0009164	LOC6736414|XP_039150127.1|DSIM	LOC115622680|XP_030372558.1|SLEB
OG0009165	LOC6736954|XP_016030596.1|DSIM	LOC115632725|XP_030385831.1|SLEB
OG0009166	LOC6737771|XP_002084599.2|DSIM	LOC115632589|XP_030385674.1|SLEB
OG0009167	LOC6738988|XP_002085783.2|DSIM	LOC115622739|XP_030372642.1|SLEB
OG0009168	LOC6738989|XP_016032815.1|DSIM	LOC115622740|XP_030372644.1|SLEB
OG0009169	LOC6739629|XP_016031208.1|DSIM	LOC115632193|XP_030385098.1|SLEB
OG0009170	LOC6738266|XP_002085077.1|DSIM	LOC115632578|XP_030385659.1|SLEB
OG0009171	LOC6738419|XP_002085228.2|DSIM	LOC115632941|XP_030386097.1|SLEB
OG0009172	LOC6737718|XP_016031493.1|DSIM	LOC115624875|XP_030375580.1|SLEB
OG0009173	LOC6736506|XP_016030082.1|DSIM	LOC115622459|XP_030372264.1|SLEB, LOC115622450|XP_030372252.1|SLEB, LOC115622247|XP_030372005.1|SLEB
OG0009174	LOC6725016|XP_002106048.1|DSIM	LOC115629887|XP_030382346.1|SLEB, LOC115633337|XP_030386629.1|SLEB
OG0009175	LOC6731546|XP_039154528.1|DSIM	LOC115628517|XP_030380529.1|SLEB
OG0009176	LOC6738012|XP_039150274.1|DSIM	LOC115623102|XP_030373167.1|SLEB
OG0009178	LOC6738195|XP_002085008.1|DSIM	LOC115622187|XP_030371938.1|SLEB
OG0009179	LOC6739163|XP_039149849.1|DSIM	LOC115632831|XP_030385945.1|SLEB
OG0009180	LOC6738028|XP_002084843.1|DSIM	LOC115634216|XP_030387670.1|SLEB, LOC115632798|XP_030385910.1|SLEB
OG0009183	LOC6737951|XP_002084770.1|DSIM	LOC115624858|XP_030375563.1|SLEB
OG0009184	LOC6739127|XP_002085920.1|DSIM	LOC115632841|XP_030385958.1|SLEB
OG0009185	LOC27207179|XP_016032876.1|DSIM	LOC115632347|XP_030385313.1|SLEB
OG0009186	LOC6738894|XP_016032715.1|DSIM	LOC115620602|XP_030369778.1|SLEB
OG0009187	LOC6727754|XP_002103116.1|DSIM	LOC115621442|XP_030370956.1|SLEB, LOC115621291|XP_030370753.1|SLEB
OG0009188	LOC6735002|XP_002081984.1|DSIM	LOC115633889|XP_030387254.1|SLEB
OG0009189	LOC6738328|XP_002085138.1|DSIM	LOC115622867|XP_030372813.1|SLEB
OG0009190	LOC6736474|XP_002083345.2|DSIM	LOC115632665|XP_030385758.1|SLEB, LOC115632669|XP_030385763.1|SLEB
OG0009191	LOC6733847|XP_002080891.2|DSIM	LOC115634686|XP_030388409.1|SLEB
OG0009192	LOC6740043|XP_002076927.1|DSIM	LOC115631399|XP_030383985.1|SLEB
OG0009193	LOC27207254|XP_016024979.1|DSIM	LOC115625848|XP_030376913.1|SLEB
OG0009194	LOC6739300|XP_002076208.1|DSIM	LOC115630734|XP_030383249.1|SLEB
OG0009195	LOC6737551|XP_002084384.1|DSIM	LOC115623057|XP_030373096.1|SLEB
OG0009196	LOC6737537|XP_002084372.1|DSIM	LOC115622393|XP_030372177.1|SLEB
OG0009197	LOC6739665|XP_002076560.2|DSIM	LOC115631190|XP_030383741.1|SLEB
OG0009199	LOC6738577|XP_002085382.2|DSIM	LOC115622888|XP_030372848.1|SLEB, LOC115622917|XP_030372901.1|SLEB, LOC115623084|XP_030373148.1|SLEB, LOC115622236|XP_030371993.1|SLEB
OG0009200	LOC6733836|XP_016026845.1|DSIM	LOC115620061|XP_030369061.1|SLEB
OG0009201	LOC6735098|XP_002082075.1|DSIM	LOC115624156|XP_030374616.1|SLEB
OG0009202	LOC6736057|XP_002082958.1|DSIM	LOC115624503|XP_030375068.1|SLEB, LOC115626600|XP_030377844.1|SLEB
OG0009203	LOC6733216|XP_002080279.2|DSIM	LOC115624891|XP_030375599.1|SLEB
OG0009204	LOC6735386|XP_002082333.1|DSIM	LOC115633684|XP_030387001.1|SLEB
OG0009206	LOC27208181|XP_016027628.1|DSIM	LOC115634696|XP_030388434.1|SLEB
OG0009209	LOC6728564|XP_002103905.1|DSIM	LOC115623985|XP_030374416.1|SLEB
OG0009210	LOC27208889|XP_016028366.1|DSIM	LOC115624145|XP_030374605.1|SLEB
OG0009211	LOC6733043|XP_016025732.1|DSIM	LOC115628513|XP_030380523.1|SLEB
OG0009214	LOC6736546|XP_002083416.1|DSIM	LOC115623038|XP_030373075.1|SLEB
OG0009219	LOC27206377|XP_039151699.1|DSIM	LOC115625463|XP_030376371.1|SLEB
OG0009221	LOC6731813|XP_002078948.1|DSIM	LOC115632001|XP_030384790.1|SLEB
OG0009222	LOC6739833|XP_016039492.1|DSIM	LOC115627061|XP_030378468.1|SLEB
OG0009224	LOC6727004|XP_002102405.1|DSIM	LOC115623885|XP_030374297.1|SLEB
OG0009225	LOC27207388|XP_039153122.1|DSIM	LOC115626666|XP_030377948.1|SLEB
OG0009226	LOC120285386|XP_039153975.1|DSIM	LOC115627069|XP_030378477.1|SLEB
OG0009228	LOC6725428|XP_002106444.2|DSIM	LOC115626708|XP_030378002.1|SLEB
OG0009229	LOC6727233|XP_002102625.1|DSIM	LOC115623862|XP_030374267.1|SLEB
OG0009231	LOC6726053|XP_016039441.1|DSIM	LOC115629291|XP_030381591.1|SLEB
OG0009234	LOC6725251|XP_016038261.1|DSIM	LOC115628953|XP_030381089.1|SLEB, LOC115628954|XP_030381090.1|SLEB
OG0009236	LOC6738351|XP_002085161.1|DSIM	LOC115629997|XP_030382485.1|SLEB
OG0009237	LOC6731786|XP_016024478.1|DSIM	LOC115631396|XP_030383979.1|SLEB
OG0009238	LOC6737724|XP_002084553.2|DSIM	LOC115632079|XP_030384900.1|SLEB
OG0009239	LOC6739017|XP_002085812.1|DSIM	LOC115624571|XP_030375160.1|SLEB
OG0009241	LOC6730788|XP_002077956.2|DSIM	LOC115629053|XP_030381223.1|SLEB
OG0009242	LOC27207587|XP_039151096.1|DSIM	LOC115630261|XP_030382655.1|SLEB, LOC115630260|XP_030382654.1|SLEB, LOC115633490|XP_030386814.1|SLEB, LOC115633489|XP_030386813.1|SLEB, LOC115633491|XP_030386815.1|SLEB
OG0009243	LOC120284436|XP_039148227.1|DSIM	LOC115634615|XP_030388327.1|SLEB
OG0009245	LOC6727607|XP_002102986.1|DSIM	LOC115623860|XP_030374265.1|SLEB
OG0009248	LOC6740119|XP_016039257.1|DSIM	LOC115633351|XP_030386645.1|SLEB
OG0009249	LOC6731869|XP_002079004.1|DSIM	LOC115630736|XP_030383250.1|SLEB
OG0009251	LOC6740291|XP_002077167.1|DSIM	LOC115627567|XP_030379151.1|SLEB
OG0009252	LOC6726143|XP_016037609.1|DSIM	LOC115627021|XP_030378406.1|SLEB
OG0009253	LOC6725515|XP_016038656.1|DSIM	LOC115633232|XP_030386486.1|SLEB
OG0009254	LOC6724767|XP_039152876.1|DSIM	LOC115626921|XP_030378290.1|SLEB
OG0009255	LOC6724892|XP_002105930.2|DSIM	LOC115627459|XP_030378989.1|SLEB
OG0009256	LOC6740207|XP_039153729.1|DSIM	LOC115629585|XP_030381938.1|SLEB
OG0009257	LOC6726185|XP_002107161.1|DSIM	LOC115629785|XP_030382200.1|SLEB
OG0009258	LOC6725996|XP_039152481.1|DSIM	LOC115629862|XP_030382310.1|SLEB
OG0009259	LOC6725437|XP_016038518.1|DSIM	LOC115627394|XP_030378908.1|SLEB
OG0009260	LOC6740379|XP_002077241.2|DSIM	LOC115628878|XP_030380994.1|SLEB
OG0009261	LOC27206716|XP_039152755.1|DSIM	LOC115627222|XP_030378704.1|SLEB
OG0009262	LOC6726150|XP_002107126.2|DSIM	LOC115626915|XP_030378285.1|SLEB
OG0009263	LOC6726434|XP_002107391.1|DSIM	LOC115629656|XP_030382030.1|SLEB
OG0009264	LOC6726430|XP_016039990.1|DSIM	LOC115627957|XP_030379711.1|SLEB
OG0009265	LOC6726425|XP_039153637.1|DSIM	LOC115627956|XP_030379710.1|SLEB
OG0009266	LOC6732145|XP_016024832.1|DSIM	LOC115628569|XP_030380593.1|SLEB
OG0009267	LOC6731157|XP_002078315.1|DSIM	LOC115626256|XP_030377419.1|SLEB
OG0009268	LOC6733770|XP_002080814.2|DSIM	LOC115633716|XP_030387040.1|SLEB
OG0009269	LOC6727590|XP_016034185.1|DSIM	LOC115624062|XP_030374507.1|SLEB
OG0009270	LOC6734908|XP_016028183.1|DSIM	LOC115630259|XP_030382691.1|SLEB
OG0009271	LOC6726225|XP_016039752.1|DSIM	LOC115627247|XP_030378732.1|SLEB
OG0009272	LOC6738891|XP_002085686.1|DSIM	LOC115627686|XP_030379326.1|SLEB
OG0009273	LOC6730874|XP_016023294.1|DSIM	LOC115631928|XP_030384640.1|SLEB
OG0009274	LOC6736573|XP_016030167.1|DSIM	LOC115632693|XP_030385790.1|SLEB
OG0009275	LOC6724805|XP_002105846.2|DSIM	LOC115629706|XP_030382086.1|SLEB
OG0009276	LOC6734601|XP_002081609.1|DSIM	LOC115633917|XP_030387285.1|SLEB
OG0009277	LOC27206856|XP_016037627.1|DSIM	LOC115627937|XP_030379689.1|SLEB
OG0009278	LOC6739907|XP_039153091.1|DSIM	LOC115627768|XP_030379424.1|SLEB
OG0009279	LOC27208345|XP_016023838.1|DSIM	LOC115626007|XP_030377115.1|SLEB
OG0009280	LOC6739977|XP_016038098.1|DSIM	LOC115629605|XP_030381961.1|SLEB
OG0009281	LOC6725618|XP_016038813.1|DSIM	LOC115629530|XP_030381866.1|SLEB
OG0009282	LOC6730426|XP_016022895.1|DSIM	LOC115632035|XP_030384860.1|SLEB
OG0009283	LOC6731758|XP_016024440.1|DSIM	LOC115631662|XP_030384336.1|SLEB
OG0009284	LOC6738610|XP_016032453.1|DSIM	LOC115633899|XP_030387264.1|SLEB
OG0009286	LOC6736989|XP_002083836.1|DSIM	LOC115632960|XP_030386120.1|SLEB
OG0009287	LOC6737059|XP_002083906.1|DSIM	LOC115622605|XP_030372463.1|SLEB
OG0009288	LOC6725236|XP_016038249.1|DSIM	LOC115627546|XP_030379121.1|SLEB
OG0009289	LOC6724748|XP_016037451.1|DSIM	LOC115627841|XP_030379553.1|SLEB
OG0009290	LOC6733959|XP_002081003.1|DSIM	LOC115633763|XP_030387101.1|SLEB
OG0009291	LOC6724749|XP_016037459.1|DSIM	LOC115627842|XP_030379557.1|SLEB
OG0009292	LOC6725424|XP_002106440.2|DSIM	LOC115626844|XP_030378192.1|SLEB
OG0009293	LOC6725419|XP_016038498.1|DSIM	LOC115626985|XP_030378360.1|SLEB
OG0009294	LOC6734801|XP_039148501.1|DSIM	LOC115634629|XP_030388345.1|SLEB
OG0009295	LOC6726054|XP_039153199.1|DSIM	LOC115629284|XP_030381578.1|SLEB
OG0009296	LOC6729688|XP_002104994.2|DSIM	LOC115624097|XP_030374546.1|SLEB
OG0009297	LOC6729692|XP_016036357.1|DSIM	LOC115624005|XP_030374436.1|SLEB
