Orthogroup	DSIM.longest_only	DHYD.longest_only
OG0008356	LOC6737845|XP_002084673.1|DSIM	LOC111592378|XP_023160351.2|DHYD
OG0008357	LOC6728856|XP_016035540.1|DSIM	LOC111604909|XP_023178920.2|DHYD
OG0008358	LOC6731151|XP_002078309.1|DSIM	LOC111602326|XP_023175095.2|DHYD
OG0008359	LOC6736167|XP_016029579.1|DSIM	LOC111605386|XP_023179645.2|DHYD
OG0008360	LOC6735775|XP_016029144.1|DSIM	LOC111593747|XP_023162509.1|DHYD
OG0008361	LOC6731531|XP_016024206.1|DSIM	LOC111603948|XP_023177546.2|DHYD
OG0008362	LOC6739952|XP_002076841.1|DSIM	LOC111604989|XP_023179076.2|DHYD
OG0008363	LOC6734967|XP_002081961.1|DSIM	LOC111601274|XP_023173555.2|DHYD
OG0008364	LOC6738172|XP_002084985.1|DSIM	LOC111597290|XP_023167673.1|DHYD
OG0008365	LOC6735148|XP_016028428.1|DSIM	LOC111597022|XP_023167299.2|DHYD
OG0008366	LOC6727810|XP_002103171.1|DSIM	LOC111603463|XP_023176820.2|DHYD
OG0008367	LOC27207894|XP_016037608.2|DSIM	LOC111601896|XP_023174507.2|DHYD
OG0008368	LOC6731925|XP_002079060.2|DSIM	LOC111592646|XP_023160760.2|DHYD
OG0008369	LOC6725450|XP_002106466.1|DSIM	LOC111600190|XP_023171967.2|DHYD
OG0008370	LOC27209471|XP_016036208.1|DSIM	LOC111598557|XP_023169620.1|DHYD
OG0008371	LOC27206473|XP_016035213.1|DSIM	LOC111600247|XP_023172054.1|DHYD
OG0008372	LOC27208617|XP_039148558.1|DSIM	LOC111603065|XP_023176291.2|DHYD
OG0008373	LOC6731818|XP_016024507.1|DSIM	LOC111603959|XP_023177561.2|DHYD
OG0008374	LOC27207830|XP_016026513.1|DSIM	LOC111592079|XP_023159867.2|DHYD
OG0008375	LOC6733048|XP_039154222.1|DSIM	LOC111595818|XP_023165492.2|DHYD
OG0008376	LOC27208379|XP_016023544.1|DSIM	LOC111599396|XP_023170802.1|DHYD
OG0008377	LOC27207344|XP_016025374.1|DSIM	LOC111600557|XP_023172475.1|DHYD
OG0008378	LOC6732660|XP_016025373.1|DSIM	LOC111600556|XP_030080323.1|DHYD
OG0008379	LOC6733073|XP_016025778.1|DSIM	LOC111600380|XP_030081051.1|DHYD
OG0008380	LOC6731824|XP_002078959.1|DSIM	LOC111592668|XP_023160799.1|DHYD
OG0008381	LOC6731017|XP_002078178.2|DSIM	LOC111601471|XP_023173828.1|DHYD
OG0008383	LOC27207264|XP_016025645.1|DSIM	LOC111599188|XP_023170542.1|DHYD
OG0008384	LOC27206553|XP_016024664.1|DSIM	LOC111599455|XP_030080284.1|DHYD
OG0008385	LOC6731066|XP_016023585.1|DSIM	LOC111603934|XP_023177531.1|DHYD
OG0008386	LOC6726161|XP_002107137.1|DSIM	LOC111598267|XP_023169211.1|DHYD
OG0008387	LOC6730127|XP_016036887.1|DSIM	LOC111597800|XP_023168449.2|DHYD
OG0008388	LOC6731500|XP_002078649.1|DSIM	LOC111598948|XP_023170197.1|DHYD
OG0008389	LOC6732920|XP_002080024.1|DSIM	LOC111599131|XP_023170462.2|DHYD
OG0008390	LOC6733036|XP_002080115.1|DSIM	LOC111601463|XP_023173817.1|DHYD
OG0008391	LOC6730659|XP_016023098.1|DSIM	LOC111599375|XP_023170779.1|DHYD
OG0008392	LOC6738795|XP_039149950.1|DSIM	LOC111601005|XP_023173172.2|DHYD
OG0008393	LOC6738825|XP_016032638.1|DSIM	LOC111592345|XP_023160242.1|DHYD
OG0008394	LOC6739075|XP_002085869.1|DSIM	LOC111594917|XP_023164172.1|DHYD
OG0008395	LOC6725530|XP_016038665.1|DSIM	LOC111598352|XP_023169327.2|DHYD
OG0008396	LOC6725416|XP_016038494.1|DSIM	LOC111591888|XP_023159560.2|DHYD
OG0008397	LOC27207277|XP_016038412.2|DSIM	LOC111598409|XP_023169416.2|DHYD
OG0008399	LOC27208642|XP_039153079.1|DSIM	LOC111596769|XP_030079883.1|DHYD
OG0008400	LOC6736465|XP_016030013.1|DSIM	LOC111599284|XP_023170650.2|DHYD
OG0008401	LOC6730439|XP_002077620.1|DSIM	LOC111602471|XP_023175300.1|DHYD
OG0008402	LOC6728361|XP_002103709.1|DSIM	LOC111601541|XP_023173944.1|DHYD
OG0008403	LOC6725666|XP_002106672.2|DSIM	LOC111601848|XP_023174451.1|DHYD
OG0008404	LOC6726828|XP_016033334.1|DSIM	LOC111603592|XP_023177016.1|DHYD
OG0008405	LOC6725791|XP_016039110.1|DSIM	LOC111593372|XP_023161895.1|DHYD
OG0008406	LOC27208023|XP_016038961.1|DSIM	LOC111605144|XP_023179292.1|DHYD
OG0008407	LOC27208709|XP_016035119.1|DSIM	LOC111596428|XP_023166409.2|DHYD
OG0008408	LOC6725304|XP_016038340.1|DSIM	LOC111597327|XP_023167734.1|DHYD
OG0008409	LOC6738849|XP_016032669.1|DSIM	LOC111592298|XP_030079894.1|DHYD
OG0008410	LOC6728501|XP_002103846.1|DSIM	LOC111604204|XP_023177929.2|DHYD
OG0008411	LOC6727931|XP_016034542.1|DSIM	LOC111604936|XP_023178974.2|DHYD
OG0008412	LOC6725799|XP_016039124.1|DSIM	LOC111593446|XP_023161967.2|DHYD
OG0008413	LOC6738751|XP_016032563.1|DSIM	LOC111604472|XP_023178321.2|DHYD
OG0008414	LOC6724861|XP_002105900.1|DSIM	LOC111605142|XP_023179290.1|DHYD
OG0008415	LOC6726260|XP_016039770.1|DSIM	LOC111603103|XP_023176332.2|DHYD
OG0008416	LOC27209238|XP_039153524.1|DSIM	LOC111594896|XP_023164151.1|DHYD
OG0008417	LOC6724938|XP_016037800.1|DSIM	LOC111595348|XP_023164831.2|DHYD
OG0008418	LOC6725119|XP_016038093.1|DSIM	LOC111601838|XP_030079395.1|DHYD
OG0008419	LOC27209388|XP_016040067.1|DSIM	LOC111593435|XP_023161950.2|DHYD
OG0008420	LOC6725825|XP_016039149.1|DSIM	LOC111604871|XP_023178879.2|DHYD
OG0008421	LOC6739887|XP_039153517.1|DSIM	LOC111592369|XP_023160302.2|DHYD
OG0008422	LOC6725328|XP_016038389.1|DSIM	LOC111592994|XP_023161265.1|DHYD
OG0008423	LOC6735820|XP_016029199.1|DSIM	LOC111594058|XP_023162950.1|DHYD
OG0008424	LOC6725962|XP_016039316.1|DSIM	LOC111605079|XP_030079701.1|DHYD
OG0008425	LOC6727832|XP_016034417.1|DSIM	LOC111598619|XP_023169721.2|DHYD
OG0008426	LOC6739456|XP_039147850.1|DSIM	LOC111595429|XP_023164920.2|DHYD
OG0008427	LOC6725283|XP_016038304.2|DSIM	LOC111602038|XP_030079528.1|DHYD
OG0008428	LOC6725574|XP_016038732.1|DSIM	LOC111592084|XP_023159875.2|DHYD
OG0008429	LOC27207064|XP_016035564.1|DSIM	LOC111601419|XP_023173763.1|DHYD
OG0008430	LOC6725100|XP_002106126.1|DSIM	LOC111602059|XP_023174740.1|DHYD
OG0008431	LOC6738241|XP_002085053.1|DSIM	LOC111600094|XP_023171802.2|DHYD
OG0008432	LOC6729877|XP_016036638.2|DSIM	LOC111593239|XP_030081694.1|DHYD
OG0008433	LOC27206232|XP_016031726.1|DSIM	LOC111604294|XP_023178089.2|DHYD
OG0008434	LOC6730265|XP_002105548.1|DSIM	LOC111602004|XP_023174660.2|DHYD
OG0008435	LOC6731828|XP_002078963.1|DSIM	LOC111592671|XP_023160803.1|DHYD
OG0008436	LOC6740484|XP_016027958.1|DSIM	LOC111600691|XP_023172713.1|DHYD
OG0008438	LOC6739700|XP_002076593.3|DSIM	LOC111595662|XP_023165256.2|DHYD
OG0008439	LOC6735048|XP_002082029.1|DSIM	LOC111595533|XP_023165084.2|DHYD
OG0008440	LOC6726843|XP_016033356.1|DSIM	LOC111604845|XP_023178844.1|DHYD
OG0008441	LOC6739155|XP_016033006.1|DSIM	LOC111592861|XP_023161074.1|DHYD
OG0008442	LOC6735218|XP_016028498.1|DSIM	LOC111594309|XP_023168673.2|DHYD
OG0008444	LOC6738584|XP_002085388.1|DSIM	LOC111597447|XP_023167937.2|DHYD
OG0008445	LOC6725333|XP_016038392.1|DSIM	LOC111592984|XP_023161249.1|DHYD
OG0008446	LOC6726213|XP_016039738.2|DSIM	LOC111598272|XP_030080140.1|DHYD
OG0008447	LOC6725822|XP_002106818.1|DSIM	LOC111596466|XP_023166486.1|DHYD
OG0008448	LOC6725770|XP_039153324.1|DSIM	LOC111598861|XP_023170073.2|DHYD
OG0008449	LOC6726147|XP_002107123.1|DSIM	LOC111595956|XP_023165696.2|DHYD
OG0008450	LOC27208236|XP_016039952.1|DSIM	LOC111598653|XP_023169769.1|DHYD
OG0008451	LOC6727397|XP_039151660.1|DSIM	LOC111596700|XP_023166786.1|DHYD
OG0008452	LOC6730479|XP_002077660.1|DSIM	LOC111599118|XP_023170447.1|DHYD
OG0008453	LOC27206141|XP_016026401.1|DSIM	LOC111599907|XP_023171499.1|DHYD
OG0008454	LOC6739944|XP_016037764.1|DSIM	LOC111604052|XP_023177679.2|DHYD
OG0008455	LOC6736737|XP_016030365.1|DSIM	LOC111596027|XP_023165823.2|DHYD
OG0008456	LOC6728468|XP_016035111.1|DSIM	LOC111596438|XP_023166428.1|DHYD
OG0008457	LOC6728784|XP_016035464.1|DSIM	LOC111593334|XP_023161813.2|DHYD
OG0008459	LOC6726487|XP_039153740.1|DSIM	LOC111602835|XP_023175916.2|DHYD
OG0008460	LOC6731308|XP_002078464.1|DSIM	LOC111593155|XP_023161525.2|DHYD
OG0008461	LOC6731467|XP_016024148.1|DSIM	LOC111596214|XP_030080418.1|DHYD
OG0008462	LOC6730667|XP_002077837.1|DSIM	LOC111599330|XP_023170719.1|DHYD
OG0008463	LOC27206534|XP_016022903.1|DSIM	LOC111602501|XP_023175340.2|DHYD
OG0008464	LOC6736157|XP_002083057.1|DSIM	LOC111605362|XP_023179609.1|DHYD
OG0008465	LOC27207212|XP_016028962.1|DSIM	LOC111599707|XP_023171205.1|DHYD
OG0008466	LOC6736116|XP_002083016.1|DSIM	LOC111593843|XP_023162655.2|DHYD
OG0008467	LOC6735156|XP_016028437.1|DSIM	LOC111604134|XP_023177820.1|DHYD
OG0008468	LOC6732071|XP_002079203.1|DSIM	LOC111599385|XP_023170790.2|DHYD
OG0008469	LOC6726357|XP_002107317.1|DSIM	LOC111597979|XP_023168722.2|DHYD
OG0008470	LOC6736100|XP_016029493.1|DSIM	LOC111593900|XP_023162738.1|DHYD
OG0008472	LOC27206176|XP_016028184.1|DSIM	LOC115483817|XP_030082029.1|DHYD, LOC111600575|XP_023172531.1|DHYD
OG0008473	LOC6740161|XP_016039634.1|DSIM	LOC111594051|XP_023162933.2|DHYD
OG0008474	LOC27206464|XP_016034405.1|DSIM	LOC111604884|XP_023178892.1|DHYD
OG0008475	LOC27206505|XP_016024860.1|DSIM	LOC111603986|XP_023177599.2|DHYD
OG0008476	LOC6728008|XP_002103360.1|DSIM	LOC111603011|XP_023176185.2|DHYD
OG0008477	LOC6734296|XP_016027356.1|DSIM	LOC111593831|XP_023162637.2|DHYD
OG0008479	LOC6735500|XP_002082439.1|DSIM	LOC111597092|XP_023167399.1|DHYD
OG0008480	LOC6738174|XP_016032010.1|DSIM	LOC111597220|XP_023167568.2|DHYD
OG0008481	LOC6725279|XP_016038297.1|DSIM	LOC111597325|XP_023167731.2|DHYD
OG0008482	LOC6740543|XP_039152634.1|DSIM, LOC6738447|XP_016032281.1|DSIM	LOC111605178|XP_023179340.2|DHYD
OG0008483	LOC6730586|XP_002077765.1|DSIM	LOC111596124|XP_023165962.1|DHYD
OG0008484	LOC6728017|XP_002103369.1|DSIM	LOC111602744|XP_023175767.2|DHYD, LOC115483795|XP_030081910.1|DHYD
OG0008485	LOC27207113|XP_016023713.1|DSIM	LOC111596344|XP_023166297.2|DHYD
OG0008486	LOC6724750|XP_039151998.1|DSIM	LOC111595873|XP_023165556.1|DHYD
OG0008487	LOC6724977|XP_002106013.2|DSIM	LOC111603090|XP_023176318.1|DHYD
OG0008488	LOC6727254|XP_002102646.1|DSIM	LOC111602058|XP_023174739.1|DHYD
OG0008489	LOC6727084|XP_016033575.1|DSIM	LOC111603401|XP_023176736.1|DHYD
OG0008490	LOC6729568|XP_002104876.1|DSIM	LOC111598599|XP_023169683.2|DHYD
OG0008491	LOC6728640|XP_016035271.1|DSIM	LOC111601776|XP_023174290.2|DHYD
OG0008492	LOC120284761|XP_039149413.1|DSIM, LOC6732745|XP_002079859.1|DSIM	LOC111595778|XP_023165430.2|DHYD
OG0008493	LOC6732299|XP_002079427.2|DSIM	LOC111600415|XP_023172263.2|DHYD
OG0008494	LOC6735770|XP_002082683.2|DSIM	LOC111604095|XP_023177764.2|DHYD
OG0008495	LOC6734504|XP_016027635.1|DSIM	LOC111597115|XP_023167439.2|DHYD
OG0008496	LOC27208944|XP_039148273.1|DSIM	LOC111599706|XP_023171204.1|DHYD
OG0008497	LOC6735382|XP_002082329.1|DSIM	LOC111595431|XP_023164922.1|DHYD, LOC111595528|XP_023165078.2|DHYD
OG0008498	LOC6734924|XP_016028199.1|DSIM	LOC111600547|XP_023172460.2|DHYD
OG0008499	LOC6735316|XP_002082268.1|DSIM	LOC111593865|XP_023162696.2|DHYD
OG0008500	LOC6733618|XP_016026578.2|DSIM	LOC111598037|XP_023168834.2|DHYD
OG0008501	LOC6738470|XP_002085277.1|DSIM	LOC111601695|XP_023174179.2|DHYD
OG0008502	LOC6725496|XP_002106510.1|DSIM	LOC111593064|XP_023161408.1|DHYD
OG0008503	LOC6725699|XP_002106702.1|DSIM	LOC111605145|XP_023179294.1|DHYD
OG0008504	LOC27208200|XP_016030071.1|DSIM	LOC111597181|XP_023167511.1|DHYD
OG0008505	LOC6738960|XP_002085755.1|DSIM	LOC111594383|XP_023163418.1|DHYD
OG0008506	LOC6738927|XP_002085722.2|DSIM	LOC111592968|XP_023161228.2|DHYD
OG0008507	LOC6738549|XP_002085354.1|DSIM	LOC111599266|XP_023170632.2|DHYD
OG0008508	LOC6726494|XP_016040111.1|DSIM	LOC111592727|XP_030079337.1|DHYD
OG0008509	LOC27208119|XP_039152565.1|DSIM, LOC6728511|XP_002103856.1|DSIM	LOC111593732|XP_023162530.1|DHYD
OG0008510	LOC27206347|XP_016039191.1|DSIM, LOC6725451|XP_002106467.3|DSIM, LOC6725447|XP_002106463.2|DSIM	LOC111600227|XP_023172021.1|DHYD
OG0008512	LOC6725246|XP_002106268.2|DSIM, LOC6725221|XP_002106243.3|DSIM	LOC111602292|XP_023175061.1|DHYD, LOC111602340|XP_023175118.2|DHYD
OG0008513	LOC6730675|XP_002077845.1|DSIM	LOC111594234|XP_023163208.2|DHYD
OG0008514	LOC6732570|XP_002079689.1|DSIM	LOC111601137|XP_023173372.2|DHYD
OG0008515	LOC6730770|XP_002077938.1|DSIM	LOC111601149|XP_023173385.1|DHYD
OG0008516	LOC6737211|XP_002084051.1|DSIM	LOC111603054|XP_023176279.1|DHYD
OG0008517	LOC6737398|XP_002084236.2|DSIM	LOC111604755|XP_023178713.2|DHYD
OG0008518	LOC6739004|XP_002085799.1|DSIM	LOC111596664|XP_023166739.2|DHYD
OG0008519	LOC6734170|XP_002081199.1|DSIM	LOC111593198|XP_023161590.2|DHYD, LOC115483074|XP_030079790.1|DHYD
OG0008520	LOC6727457|XP_016034054.1|DSIM	LOC111596200|XP_023166080.2|DHYD, LOC111596205|XP_023166085.2|DHYD
OG0008521	LOC6729728|XP_016036383.1|DSIM	LOC111600269|XP_023172085.2|DHYD
OG0008523	LOC6732485|XP_002079605.3|DSIM	LOC111594145|XP_023163082.2|DHYD
OG0008524	LOC6725403|XP_002106419.1|DSIM, LOC6740017|XP_002076903.2|DSIM	LOC111594276|XP_030078912.1|DHYD
OG0008527	LOC6739853|XP_016039903.1|DSIM	LOC111593049|XP_030080121.1|DHYD
OG0008528	LOC27209338|XP_039149717.1|DSIM	LOC111596369|XP_023166334.1|DHYD
OG0008529	LOC27207705|XP_039153125.1|DSIM	LOC111598940|XP_023170228.1|DHYD
OG0008530	LOC27209458|XP_039152900.1|DSIM	LOC111593024|XP_023161335.2|DHYD
OG0008531	LOC6726306|XP_002107267.1|DSIM	LOC111596728|XP_023166825.2|DHYD
OG0008532	LOC6726163|XP_016039698.1|DSIM	LOC111596560|XP_030079919.1|DHYD
OG0008534	LOC6725688|XP_039152296.1|DSIM	LOC111603374|XP_030079554.1|DHYD
OG0008535	LOC6725337|XP_016038393.1|DSIM	LOC111592980|XP_023161243.2|DHYD
OG0008536	LOC6725318|XP_002106335.2|DSIM	LOC111598844|XP_030078913.1|DHYD
OG0008537	LOC120284210|XP_039151950.1|DSIM	LOC111594628|XP_023163787.2|DHYD
OG0008538	LOC6725469|XP_002106485.2|DSIM	LOC111596804|XP_023166933.2|DHYD
OG0008540	LOC6728786|XP_002104121.1|DSIM	LOC111593691|XP_023162358.2|DHYD
OG0008541	LOC6733492|XP_016026447.1|DSIM	LOC111600643|XP_023172626.2|DHYD
OG0008542	LOC6736588|XP_016030185.1|DSIM	LOC111601705|XP_023174192.2|DHYD
OG0008544	LOC27208653|XP_016026665.1|DSIM	LOC111604184|XP_023177907.2|DHYD
OG0008546	LOC6736460|XP_002083331.2|DSIM	LOC111596144|XP_023165995.1|DHYD
OG0008547	LOC6725293|XP_002106313.1|DSIM	LOC111596464|XP_023166484.2|DHYD
OG0008548	LOC6730216|XP_016036974.1|DSIM	LOC111603617|XP_023177055.2|DHYD
OG0008549	LOC6729468|XP_002104778.1|DSIM	LOC111601760|XP_023174266.1|DHYD
OG0008550	LOC6725132|XP_002106158.3|DSIM	LOC111597288|XP_023167672.1|DHYD, LOC111597344|XP_023167757.2|DHYD
OG0008552	LOC6737327|XP_002084165.1|DSIM	LOC111598371|XP_023169347.2|DHYD
OG0008553	LOC120284440|XP_039148252.1|DSIM	LOC111602109|XP_023174820.2|DHYD
OG0008554	LOC27207484|XP_039153115.1|DSIM	LOC111601826|XP_023174420.1|DHYD
OG0008555	LOC6740682|XP_039153112.1|DSIM	LOC111592170|XP_023159996.2|DHYD
OG0008556	LOC6733591|XP_016026550.1|DSIM	LOC111597080|XP_023167379.2|DHYD
OG0008557	LOC6730141|XP_002105432.1|DSIM	LOC111598237|XP_023169169.2|DHYD
OG0008558	LOC6731741|XP_016024407.1|DSIM	LOC111603971|XP_030079166.1|DHYD
OG0008561	LOC6732981|XP_002080060.2|DSIM	LOC111594744|XP_023163955.1|DHYD
OG0008562	LOC6731212|XP_002078371.3|DSIM	LOC111592076|XP_023159864.1|DHYD
OG0008563	LOC6729198|XP_002104519.1|DSIM	LOC111599573|XP_023171012.2|DHYD
OG0008564	LOC6731794|XP_016024481.1|DSIM	LOC111592660|XP_023160780.2|DHYD
OG0008565	LOC6738416|XP_002085225.1|DSIM	LOC111600213|XP_023172003.1|DHYD
OG0008566	LOC6732278|XP_016024942.1|DSIM	LOC111600312|XP_023172134.2|DHYD
OG0008569	LOC6724924|XP_016037784.1|DSIM	LOC111600956|XP_023173143.1|DHYD
OG0008570	LOC6740008|XP_039153846.1|DSIM	LOC111592996|XP_030078909.1|DHYD
OG0008571	LOC27207061|XP_016031056.1|DSIM	LOC111598370|XP_023169346.2|DHYD
OG0008572	LOC6726755|XP_016033237.1|DSIM	LOC111593619|XP_023162256.1|DHYD
OG0008573	LOC6724950|XP_016037812.1|DSIM	LOC111596751|XP_023166851.2|DHYD
OG0008574	LOC6738245|XP_002085057.2|DSIM	LOC111595043|XP_023164336.1|DHYD
OG0008575	LOC6729144|XP_039151083.1|DSIM	LOC111595207|XP_023164579.2|DHYD
OG0008576	LOC27209211|XP_016026100.1|DSIM	LOC111598111|XP_023168932.1|DHYD
OG0008577	LOC6737813|XP_002084641.2|DSIM	LOC111598727|XP_023169887.2|DHYD
OG0008579	LOC6737401|XP_002084239.1|DSIM	LOC111604764|XP_023178730.1|DHYD
OG0008581	LOC6738706|XP_002085507.1|DSIM	LOC111605090|XP_023179195.2|DHYD
OG0008582	LOC27206386|XP_016038306.1|DSIM	LOC111596803|XP_023166932.1|DHYD
OG0008583	LOC6724755|XP_039153838.1|DSIM	LOC111602860|XP_023175943.2|DHYD
OG0008584	LOC6739940|XP_002076830.1|DSIM	LOC111604021|XP_023177642.1|DHYD
OG0008585	LOC27206387|XP_016038390.1|DSIM	LOC111592985|XP_023161250.1|DHYD
OG0008586	LOC6725330|XP_002106347.1|DSIM	LOC111592989|XP_023161259.1|DHYD
OG0008587	LOC6727436|XP_016034002.1|DSIM	LOC111604216|XP_023177952.2|DHYD
OG0008588	LOC6727474|XP_002102854.1|DSIM	LOC111603640|XP_023177087.2|DHYD
OG0008593	LOC6737521|XP_002084357.1|DSIM	LOC111597465|XP_023167981.2|DHYD
OG0008594	LOC6727332|XP_002102717.1|DSIM	LOC111595032|XP_023164324.1|DHYD
OG0008595	LOC6734684|XP_002081691.1|DSIM	LOC111594036|XP_023162918.1|DHYD
OG0008596	LOC6734678|XP_016027870.1|DSIM	LOC111605393|XP_030081349.1|DHYD
OG0008597	LOC6729394|XP_016036040.1|DSIM	LOC111593365|XP_030078754.1|DHYD
OG0008598	LOC6739884|XP_039153231.1|DSIM	LOC111602049|XP_023174727.1|DHYD
OG0008599	LOC27207147|XP_016038352.1|DSIM	LOC111597355|XP_023167772.2|DHYD
OG0008600	LOC27208103|XP_016033740.1|DSIM	LOC111598595|XP_023169678.1|DHYD
OG0008601	LOC27209299|XP_016023889.1|DSIM	LOC111595933|XP_023165661.1|DHYD
OG0008602	LOC6729442|XP_002104753.1|DSIM	LOC111593685|XP_023162349.2|DHYD
OG0008603	LOC6728248|XP_016034886.1|DSIM	LOC111594591|XP_023163720.2|DHYD
OG0008604	LOC27206196|XP_039147475.1|DSIM	LOC111605380|XP_023179635.1|DHYD
OG0008605	LOC6732809|XP_016025527.1|DSIM	LOC111592666|XP_023160793.1|DHYD
OG0008606	LOC6730983|XP_002078144.2|DSIM	LOC111596054|XP_023165870.1|DHYD
OG0008607	LOC6726875|XP_002102277.1|DSIM	LOC111603030|XP_023176227.1|DHYD
OG0008608	LOC6725114|XP_016038086.2|DSIM	LOC111605722|XP_023180184.1|DHYD
OG0008609	LOC6728545|XP_002103890.1|DSIM	LOC111601367|XP_023173670.2|DHYD
OG0008610	LOC6734791|XP_002081794.2|DSIM	LOC111593567|XP_023162197.1|DHYD
OG0008612	LOC6733722|XP_002080769.1|DSIM	LOC111604608|XP_023178489.1|DHYD
OG0008614	LOC6726437|XP_002107394.1|DSIM	LOC111593034|XP_023161368.1|DHYD
OG0008615	LOC6727064|XP_016033562.1|DSIM	LOC111603389|XP_023176720.2|DHYD
OG0008616	LOC6730320|XP_039151697.1|DSIM	LOC115483535|XP_030081572.1|DHYD, LOC111598564|XP_023169633.2|DHYD
OG0008617	LOC27206435|XP_016035889.1|DSIM	LOC111605534|XP_023179865.1|DHYD
OG0008619	LOC6732006|XP_002079140.1|DSIM	LOC111599448|XP_023170872.2|DHYD
OG0008620	LOC6733501|XP_002080558.1|DSIM	LOC111600677|XP_023172696.1|DHYD, LOC115482839|XP_030078937.1|DHYD
OG0008621	LOC6728729|XP_016035383.1|DSIM	LOC111602745|XP_023175764.2|DHYD
OG0008622	LOC6734838|XP_002081840.3|DSIM	LOC111594953|XP_023164222.1|DHYD
OG0008623	LOC27207723|XP_016027422.1|DSIM	LOC111597085|XP_023167388.1|DHYD
OG0008624	LOC6734444|XP_016027568.2|DSIM	LOC111599639|XP_030081383.1|DHYD
OG0008625	LOC6733788|XP_002080832.1|DSIM	LOC111594029|XP_023162910.1|DHYD
OG0008626	LOC6733153|XP_016026028.1|DSIM	LOC111600005|XP_023171675.1|DHYD
OG0008627	LOC6737355|XP_016031095.1|DSIM	LOC111592738|XP_023160900.2|DHYD
OG0008629	LOC27207026|XP_016025824.1|DSIM	LOC111603950|XP_023177553.2|DHYD
OG0008630	LOC6724725|XP_016037362.1|DSIM	LOC111594136|XP_023163070.2|DHYD
OG0008631	LOC6729024|XP_002104345.2|DSIM	LOC111599430|XP_023170848.2|DHYD
OG0008632	LOC6730393|XP_002105675.1|DSIM	LOC111601432|XP_030078646.1|DHYD
OG0008633	LOC6734563|XP_016027669.1|DSIM	LOC111602543|XP_023175443.2|DHYD
OG0008634	LOC6739541|XP_002076439.1|DSIM	LOC111592080|XP_023159868.2|DHYD
OG0008635	LOC6733494|XP_016026455.1|DSIM	LOC111600791|XP_023172849.2|DHYD
OG0008636	LOC6728407|XP_002103754.1|DSIM	LOC111604592|XP_023178471.2|DHYD
OG0008637	LOC27208446|XP_016032716.1|DSIM	LOC111605724|XP_023180183.1|DHYD, LOC111605712|XP_023180166.2|DHYD, LOC111605723|XP_023180182.2|DHYD
OG0008638	LOC6727552|XP_002102931.1|DSIM	LOC111601459|XP_023173807.2|DHYD
OG0008639	LOC27206447|XP_039150488.1|DSIM	LOC111597841|XP_023168514.1|DHYD
OG0008640	LOC6727514|XP_016034099.1|DSIM	LOC111595710|XP_023165326.2|DHYD
OG0008641	LOC6730178|XP_002105469.2|DSIM	LOC111594425|XP_023163482.2|DHYD
OG0008642	LOC6727744|XP_016034321.1|DSIM	LOC111596183|XP_023166058.2|DHYD
OG0008643	LOC6730392|XP_002105674.1|DSIM	LOC111601385|XP_023173693.2|DHYD
OG0008644	LOC6730260|XP_002105543.1|DSIM	LOC111602021|XP_023174688.1|DHYD
OG0008645	LOC6732526|XP_002079645.1|DSIM	LOC111594191|XP_023163154.1|DHYD
OG0008646	LOC6732607|XP_002079726.1|DSIM	LOC111595206|XP_023164578.1|DHYD
OG0008647	LOC27206523|XP_016023333.1|DSIM	LOC111601179|XP_023173429.1|DHYD
OG0008648	LOC6732527|XP_002079646.1|DSIM	LOC111594190|XP_023163153.1|DHYD
OG0008649	LOC6735849|XP_002082759.1|DSIM	LOC111599999|XP_023171667.1|DHYD
OG0008650	LOC6727919|XP_002103274.1|DSIM	LOC111604886|XP_023178894.2|DHYD
OG0008651	LOC6734480|XP_002081499.1|DSIM	LOC111600675|XP_023172693.1|DHYD
OG0008652	LOC6735101|XP_002082078.3|DSIM	LOC111602272|XP_023175036.2|DHYD
OG0008653	LOC6739453|XP_002076356.1|DSIM	LOC111595538|XP_023165090.1|DHYD
OG0008654	LOC6735958|XP_002082867.1|DSIM	LOC111600110|XP_023171840.1|DHYD
OG0008655	LOC6733539|XP_016026498.1|DSIM	LOC111596384|XP_023166358.2|DHYD
OG0008656	LOC6725166|XP_016038186.2|DSIM	LOC111598397|XP_023169386.1|DHYD
OG0008657	LOC27207668|XP_002106955.2|DSIM	LOC111591878|XP_023159535.2|DHYD
OG0008658	LOC6725307|XP_016038365.2|DSIM	LOC111593999|XP_023162859.2|DHYD
OG0008659	LOC6737706|XP_016031482.1|DSIM	LOC111592789|XP_023160964.2|DHYD
OG0008660	LOC6738505|XP_039150223.1|DSIM	LOC111592728|XP_030081423.1|DHYD
OG0008661	LOC6736245|XP_039149868.1|DSIM	LOC111598730|XP_023169890.1|DHYD
OG0008662	LOC6739167|XP_016033024.1|DSIM	LOC111592866|XP_023161079.2|DHYD
OG0008663	LOC6738725|XP_002085526.2|DSIM	LOC111596870|XP_023167085.2|DHYD
OG0008664	LOC6736326|XP_002083210.2|DSIM	LOC111605625|XP_023180045.1|DHYD
OG0008665	LOC6732314|XP_016024976.1|DSIM	LOC111600398|XP_023172246.2|DHYD
OG0008666	LOC27206206|XP_016032890.2|DSIM	LOC111600983|XP_023173144.2|DHYD
OG0008667	LOC6737753|XP_016031529.1|DSIM	LOC111599259|XP_023170626.2|DHYD
OG0008668	LOC6736340|XP_002083217.2|DSIM	LOC111601072|XP_023173264.2|DHYD
