Orthogroup	DSIM.longest_only	DSER.longest_only
OG0008857	LOC6737133|XP_002083980.2|DSIM	LOC110176703|XP_020798800.1|DSER
OG0008858	LOC6739740|XP_002076633.2|DSIM	LOC110187891|XP_020813036.1|DSER
OG0008859	LOC6737499|XP_039149045.1|DSIM	LOC110190553|XP_020816767.1|DSER
OG0008860	LOC6730168|XP_002105459.2|DSIM	LOC110186529|XP_020811386.1|DSER
OG0008861	LOC6733611|XP_002080665.1|DSIM	LOC110178406|XP_020801206.1|DSER
OG0008862	LOC6727749|XP_016034329.1|DSIM	LOC110191124|XP_020817535.1|DSER
OG0008863	LOC6732481|XP_016025111.1|DSIM	LOC110185834|XP_020810500.1|DSER
OG0008864	LOC6735638|XP_002082556.1|DSIM	LOC110177669|XP_020800150.1|DSER
OG0008865	LOC6732048|XP_002079180.1|DSIM	LOC110180502|XP_020803838.1|DSER, LOC110184953|XP_020809260.1|DSER
OG0008866	LOC6730405|XP_016022873.1|DSIM	LOC110177094|XP_020799283.1|DSER
OG0008867	LOC6725422|XP_016038499.1|DSIM	LOC110179737|XP_020803013.1|DSER
OG0008868	LOC6733643|XP_016026606.1|DSIM	LOC110188993|XP_020814603.1|DSER
OG0008869	LOC6739159|XP_002085949.1|DSIM	LOC110190353|XP_020816417.1|DSER
OG0008870	LOC6738648|XP_002085450.1|DSIM	LOC110185309|XP_020809722.1|DSER
OG0008871	LOC6737970|XP_002084786.2|DSIM	LOC110190381|XP_020816470.1|DSER
OG0008872	LOC6731323|XP_016023902.1|DSIM	LOC110182674|XP_020806417.1|DSER
OG0008873	LOC6731277|XP_002078434.1|DSIM	LOC110185691|XP_020810318.1|DSER
OG0008874	LOC6739454|XP_002076355.1|DSIM	LOC110176361|XP_020798350.1|DSER
OG0008875	LOC6734207|XP_016027252.1|DSIM	LOC110178743|XP_020801634.1|DSER
OG0008876	LOC6724714|XP_039152045.1|DSIM, LOC120285206|XP_039152031.1|DSIM	LOC110185417|XP_020809889.1|DSER
OG0008877	LOC6737859|XP_002084687.1|DSIM	LOC110177524|XP_020799940.1|DSER
OG0008878	LOC6731518|XP_002078666.1|DSIM	LOC110183830|XP_020807842.1|DSER
OG0008879	LOC6734820|XP_016028053.1|DSIM	LOC110180284|XP_020803600.1|DSER
OG0008880	LOC6728068|XP_002103420.1|DSIM	LOC110176453|XP_020798465.1|DSER
OG0008881	LOC6736074|XP_002082975.1|DSIM	LOC110179471|XP_020802705.1|DSER
OG0008882	LOC6731670|XP_016024360.2|DSIM	LOC110177897|XP_020800525.1|DSER
OG0008883	LOC6728782|XP_002104117.1|DSIM	LOC110184570|XP_020808808.1|DSER
OG0008884	LOC6729647|XP_002104953.1|DSIM	LOC110186772|XP_020811701.1|DSER
OG0008885	LOC6732799|XP_002079912.1|DSIM	LOC110181398|XP_020804791.1|DSER
OG0008886	LOC27208703|XP_016027996.1|DSIM	LOC110186132|XP_020810876.1|DSER
OG0008887	LOC6735412|XP_016028727.1|DSIM	LOC110182900|XP_020806716.1|DSER
OG0008888	LOC27208214|XP_016031372.1|DSIM	LOC110178603|XP_020801447.1|DSER
OG0008889	LOC6735663|XP_002082581.1|DSIM	LOC110177733|XP_020800245.1|DSER
OG0008890	LOC6728043|XP_002103395.1|DSIM	LOC110188733|XP_020814208.1|DSER
OG0008891	LOC6736779|XP_016030414.1|DSIM	LOC110190120|XP_020816094.1|DSER
OG0008892	LOC6736018|XP_016029421.1|DSIM	LOC110177111|XP_020799318.1|DSER
OG0008893	LOC27206283|XP_016030498.1|DSIM	LOC110189054|XP_020814679.1|DSER
OG0008894	LOC6729114|XP_016035759.1|DSIM	LOC110188214|XP_020813511.1|DSER
OG0008895	LOC6728746|XP_016035419.1|DSIM	LOC110187924|XP_020813094.1|DSER
OG0008896	LOC6738201|XP_002085014.2|DSIM	LOC110179965|XP_020803205.1|DSER
OG0008897	LOC6727583|XP_002102962.2|DSIM	LOC110188729|XP_020814202.1|DSER
OG0008898	LOC6734279|XP_016027346.1|DSIM	LOC110189363|XP_020815065.1|DSER
OG0008899	LOC6732737|XP_002079851.2|DSIM	LOC110176822|XP_020798929.1|DSER
OG0008900	LOC6732689|XP_002079803.2|DSIM	LOC110187509|XP_020812562.1|DSER
OG0008901	LOC6737077|XP_016030703.1|DSIM	LOC110186799|XP_020811742.1|DSER
OG0008902	LOC6739828|XP_016037252.1|DSIM	LOC110185413|XP_020809880.1|DSER
OG0008903	LOC27209406|XP_016022958.1|DSIM	LOC110176834|XP_020798945.1|DSER
OG0008904	LOC6735041|XP_016028328.1|DSIM	LOC110180053|XP_020803334.1|DSER
OG0008905	LOC6724713|XP_016037290.1|DSIM	LOC110185485|XP_020810017.1|DSER
OG0008906	LOC6737531|XP_039149918.1|DSIM	LOC110184778|XP_020809073.1|DSER
OG0008907	LOC6729411|XP_016036058.2|DSIM	LOC110186147|XP_020810857.1|DSER
OG0008908	LOC6727063|XP_016033561.1|DSIM	LOC110188446|XP_020813832.1|DSER
OG0008909	LOC6729950|XP_002105245.1|DSIM	LOC110184733|XP_020809023.1|DSER
OG0008910	LOC6728812|XP_016035502.1|DSIM	LOC110190980|XP_020817347.1|DSER
OG0008911	LOC27206445|XP_016034322.1|DSIM	LOC110188213|XP_020813510.1|DSER
OG0008912	LOC6726658|XP_002102069.1|DSIM	LOC110188674|XP_020814131.1|DSER
OG0008913	LOC6729106|XP_002104427.1|DSIM	LOC110188552|XP_020813968.1|DSER
OG0008914	LOC6728108|XP_002103459.1|DSIM	LOC110186933|XP_020811923.1|DSER
OG0008915	LOC6727010|XP_016033500.1|DSIM	LOC110191856|XP_020818493.1|DSER
OG0008916	LOC6731382|XP_016024004.1|DSIM	LOC110176846|XP_020798966.1|DSER
OG0008917	LOC6731407|XP_016024025.1|DSIM	LOC110177002|XP_020799171.1|DSER
OG0008918	LOC6732725|XP_016025456.1|DSIM	LOC110176996|XP_020799163.1|DSER
OG0008919	LOC6730465|XP_016022923.1|DSIM	LOC110187577|XP_020812623.1|DSER
OG0008920	LOC6739650|XP_002076544.1|DSIM	LOC110176267|XP_020798241.1|DSER
OG0008921	LOC27206516|XP_016024212.1|DSIM	LOC110183876|XP_020807888.1|DSER
OG0008922	LOC6731517|XP_016024196.1|DSIM	LOC110183843|XP_020807853.1|DSER
OG0008923	LOC6735202|XP_002082175.1|DSIM	LOC110184067|XP_020808106.1|DSER
OG0008924	LOC6735422|XP_002082364.1|DSIM	LOC110182908|XP_020806726.1|DSER
OG0008925	LOC6735111|XP_002082088.1|DSIM	LOC110189714|XP_020815563.1|DSER
OG0008926	LOC6733670|XP_016026646.1|DSIM	LOC110188974|XP_020814581.1|DSER
OG0008927	LOC6736079|XP_016029472.1|DSIM	LOC110180875|XP_020804213.1|DSER
OG0008928	LOC6733318|XP_002080377.1|DSIM	LOC110189337|XP_020815038.1|DSER
OG0008929	LOC6735185|XP_002082159.1|DSIM	LOC110184107|XP_020808156.1|DSER
OG0008930	LOC6728142|XP_002103493.1|DSIM	LOC110191262|XP_020817712.1|DSER
OG0008931	LOC6733792|XP_016026752.1|DSIM	LOC110188935|XP_020814532.1|DSER, LOC110180220|XP_020803530.1|DSER
OG0008932	LOC27207546|XP_016029522.1|DSIM	LOC110189266|XP_020814940.1|DSER
OG0008933	LOC6733958|XP_002081002.3|DSIM	LOC110181751|XP_020805274.1|DSER
OG0008934	LOC6737145|XP_016030778.2|DSIM	LOC110176755|XP_020798862.1|DSER, LOC110176747|XP_020798851.1|DSER
OG0008935	LOC6733333|XP_002080390.1|DSIM	LOC110189528|XP_020815317.1|DSER
OG0008936	LOC6735608|XP_016028968.1|DSIM	LOC110177737|XP_020800250.1|DSER
OG0008937	LOC27206950|XP_039147982.1|DSIM	LOC110177084|XP_020799274.1|DSER
OG0008938	LOC6734333|XP_039148742.1|DSIM	LOC110180356|XP_020803709.1|DSER
OG0008939	LOC27206184|XP_016028675.1|DSIM	LOC110181810|XP_020805359.1|DSER
OG0008940	LOC6735662|XP_039148816.1|DSIM	LOC110177663|XP_020800140.1|DSER
OG0008941	LOC120285317|XP_039153142.1|DSIM, LOC6725110|XP_039153141.1|DSIM	LOC110184312|XP_020808458.1|DSER
OG0008942	LOC6725678|XP_016038939.1|DSIM	LOC110183221|XP_020807094.1|DSER
OG0008943	LOC6725335|XP_002106352.1|DSIM	LOC110184424|XP_020808618.1|DSER
OG0008944	LOC27207267|XP_016039361.1|DSIM	LOC110185529|XP_020810095.1|DSER
OG0008945	LOC6725275|XP_002106297.1|DSIM	LOC110179532|XP_020802771.1|DSER
OG0008946	LOC6725653|XP_002106660.1|DSIM	LOC110181551|XP_020804993.1|DSER
OG0008947	LOC6724844|XP_002105884.1|DSIM	LOC110180546|XP_020803899.1|DSER
OG0008948	LOC6724962|XP_002105998.3|DSIM	LOC110179508|XP_020802744.1|DSER
OG0008949	LOC27207640|XP_039150335.1|DSIM	LOC110184758|XP_020809047.1|DSER
OG0008950	LOC27207178|XP_016037923.1|DSIM	LOC110181787|XP_020805326.1|DSER
OG0008951	LOC6738342|XP_002085152.1|DSIM	LOC110188495|XP_020813884.1|DSER
OG0008952	LOC6726264|XP_002107226.2|DSIM	LOC110181878|XP_020805464.1|DSER
OG0008953	LOC6739151|XP_039149832.1|DSIM	LOC110190228|XP_020816247.1|DSER
OG0008955	LOC6739621|XP_002076516.1|DSIM	LOC110186870|XP_020811829.1|DSER
OG0008956	LOC27209276|XP_016026386.1|DSIM	LOC110178817|XP_020801740.1|DSER
OG0008957	LOC6738015|XP_016031816.1|DSIM	LOC110190281|XP_020816314.1|DSER
OG0008958	LOC6739044|XP_002085838.2|DSIM	LOC110179818|XP_020803083.1|DSER
OG0008959	LOC6738807|XP_002085607.1|DSIM	LOC110178568|XP_020801400.1|DSER
OG0008960	LOC6737731|XP_016031505.1|DSIM	LOC110179018|XP_020802021.1|DSER
OG0008961	LOC6732610|XP_002079729.1|DSIM	LOC110184919|XP_020809223.1|DSER
OG0008962	LOC6740021|XP_002076906.1|DSIM	LOC110179724|XP_020803002.1|DSER
OG0008963	LOC6726251|XP_002107214.1|DSIM	LOC110184307|XP_020808454.1|DSER
OG0008964	LOC27206893|XP_016037659.1|DSIM	LOC110182457|XP_020806152.1|DSER
OG0008965	LOC6731722|XP_002078857.2|DSIM	LOC110187347|XP_020812394.1|DSER
OG0008966	LOC6732469|XP_016025105.1|DSIM	LOC110186037|XP_020810734.1|DSER
OG0008967	LOC6737767|XP_016031553.1|DSIM	LOC110178932|XP_020801882.1|DSER
OG0008968	LOC6730576|XP_002077755.1|DSIM	LOC110183092|XP_020806944.1|DSER
OG0008969	LOC6730571|XP_002077750.1|DSIM	LOC110185703|XP_020810333.1|DSER
OG0008970	LOC6730570|XP_002077749.1|DSIM	LOC110185783|XP_020810445.1|DSER
OG0008971	LOC6737241|XP_002084081.1|DSIM	LOC110183690|XP_020807689.1|DSER
OG0008972	LOC6737053|XP_016030678.1|DSIM	LOC110178761|XP_020801657.1|DSER
OG0008973	LOC6738132|XP_002084945.1|DSIM	LOC110176283|XP_020798261.1|DSER
OG0008974	LOC6730137|XP_002105428.1|DSIM, LOC6730136|XP_002105427.3|DSIM	LOC110190884|XP_020817201.1|DSER, LOC110191081|XP_020817477.1|DSER
OG0008975	LOC27209073|XP_039148557.1|DSIM	LOC110189235|XP_020814922.1|DSER
OG0008976	LOC6738640|XP_002085442.1|DSIM, LOC6738651|XP_002085453.2|DSIM	LOC110185293|XP_020809701.1|DSER
OG0008977	LOC6732171|XP_002079302.1|DSIM	LOC110185896|XP_020810567.1|DSER
OG0008978	LOC6733174|XP_002080250.1|DSIM	LOC110189759|XP_020815636.1|DSER, LOC110189378|XP_020815084.1|DSER
OG0008979	LOC6732228|XP_002079357.1|DSIM	LOC110185126|XP_020809481.1|DSER, LOC110185125|XP_020809480.1|DSER
OG0008983	LOC6735987|XP_002082896.1|DSIM	LOC110191644|XP_020818197.1|DSER
OG0008985	LOC6738318|XP_002085128.1|DSIM	LOC110188655|XP_020814092.1|DSER
OG0008986	LOC6726962|XP_002102364.1|DSIM	LOC110191938|XP_020818613.1|DSER
OG0008987	LOC6731041|XP_002078202.1|DSIM	LOC110182348|XP_020806047.1|DSER
OG0008988	LOC6728156|XP_002103506.2|DSIM	LOC110186459|XP_020811304.1|DSER, LOC110189941|XP_020815887.1|DSER
OG0008989	LOC6724975|XP_016037924.1|DSIM	LOC110182553|XP_020806262.1|DSER
OG0008990	LOC6737439|XP_002084276.1|DSIM	LOC110190768|XP_020817057.1|DSER
OG0008991	LOC27208669|XP_039154250.1|DSIM, LOC120285677|XP_039154254.1|DSIM	LOC110179908|XP_020803165.1|DSER
OG0008992	LOC6728597|XP_016035228.1|DSIM	LOC110191434|XP_020817950.1|DSER
OG0008993	LOC6739633|XP_039149093.1|DSIM	LOC110181274|XP_020804646.1|DSER
OG0008994	LOC6731461|XP_002078612.1|DSIM	LOC110176838|XP_020798953.1|DSER
OG0008995	LOC6737526|XP_039148045.1|DSIM	LOC110176820|XP_020798931.1|DSER
OG0008996	LOC6726056|XP_016039443.1|DSIM	LOC110187090|XP_020812154.1|DSER
OG0008997	LOC6724783|XP_002105825.1|DSIM	LOC110183077|XP_020806922.1|DSER
OG0008999	LOC6740222|XP_002077103.1|DSIM	LOC110181922|XP_020805516.1|DSER
OG0009000	LOC6739987|XP_016038146.1|DSIM	LOC110178017|XP_020800689.1|DSER
OG0009001	LOC6732767|XP_016025485.1|DSIM	LOC110181450|XP_020804853.1|DSER
OG0009002	LOC27207651|XP_039150454.1|DSIM	LOC110188703|XP_020814169.1|DSER
OG0009003	LOC6737885|XP_002084713.1|DSIM	LOC110177520|XP_020799936.1|DSER
OG0009004	LOC6733957|XP_002081001.1|DSIM	LOC110178851|XP_020801773.1|DSER
OG0009005	LOC6732160|XP_002079292.1|DSIM	LOC110182613|XP_020806333.1|DSER
OG0009006	LOC6727333|XP_002102718.3|DSIM	LOC110188402|XP_020813786.1|DSER
OG0009007	LOC6737368|XP_016031105.1|DSIM	LOC110190644|XP_020816902.1|DSER
OG0009008	LOC6727403|XP_002102788.1|DSIM	LOC110188208|XP_020813496.1|DSER
OG0009009	LOC27206269|XP_016029853.2|DSIM	LOC110178716|XP_020801579.1|DSER
OG0009010	LOC6737265|XP_002084105.2|DSIM	LOC110190557|XP_020816772.1|DSER
OG0009011	LOC6736733|XP_039149638.1|DSIM	LOC110183681|XP_020807677.1|DSER
OG0009012	LOC6735570|XP_016028914.1|DSIM	LOC110189386|XP_020815095.1|DSER
OG0009013	LOC27206574|XP_039152411.1|DSIM	LOC110183550|XP_020807505.1|DSER
OG0009014	LOC6738336|XP_016032182.1|DSIM	LOC110188515|XP_020813910.1|DSER
OG0009015	LOC6737134|XP_002083981.2|DSIM	LOC110176733|XP_020798835.1|DSER
OG0009016	LOC6737193|XP_002084039.1|DSIM	LOC110189073|XP_020814702.1|DSER
OG0009017	LOC6730772|XP_016023189.1|DSIM	LOC110185609|XP_020810213.1|DSER
OG0009018	LOC6724699|XP_016037267.1|DSIM	LOC110185462|XP_020809962.1|DSER
OG0009019	LOC6724693|XP_016037230.1|DSIM	LOC110185399|XP_020809845.1|DSER
OG0009020	LOC6727969|XP_039150764.1|DSIM	LOC110191713|XP_020818287.1|DSER
OG0009021	LOC6726715|XP_016033194.2|DSIM	LOC110187668|XP_020812747.1|DSER
OG0009022	LOC6728302|XP_016034937.1|DSIM	LOC110187817|XP_020812954.1|DSER
OG0009023	LOC6739777|XP_002076669.1|DSIM	LOC110177384|XP_020799744.1|DSER
OG0009024	LOC6729457|XP_016036133.1|DSIM	LOC110188822|XP_020814369.1|DSER
OG0009025	LOC6728368|XP_016034986.1|DSIM	LOC110191272|XP_020817726.1|DSER
OG0009026	LOC6729383|XP_016036026.2|DSIM	LOC110176421|XP_020798424.1|DSER
OG0009027	LOC27209236|XP_016028448.1|DSIM	LOC110178536|XP_020801355.1|DSER
OG0009028	LOC6737428|XP_002084265.1|DSIM	LOC110190691|XP_020816962.1|DSER
OG0009029	LOC6731147|XP_002078305.1|DSIM	LOC110185742|XP_020810392.1|DSER
OG0009030	LOC6730533|XP_002077712.3|DSIM	LOC110185621|XP_020810229.1|DSER
OG0009031	LOC6727067|XP_002102464.1|DSIM	LOC110188338|XP_020813704.1|DSER
OG0009032	LOC6727066|XP_002102463.1|DSIM	LOC110188339|XP_020813705.1|DSER
OG0009033	LOC6732154|XP_002079286.3|DSIM	LOC110182608|XP_020806329.1|DSER
OG0009034	LOC6732436|XP_016025083.1|DSIM	LOC110182374|XP_020806073.1|DSER
OG0009035	LOC6731679|XP_002078819.1|DSIM	LOC110183447|XP_020807386.1|DSER
OG0009036	LOC6733760|XP_016026717.1|DSIM	LOC110178289|XP_020801023.1|DSER
OG0009037	LOC6730852|XP_016023270.1|DSIM	LOC110183759|XP_020807776.1|DSER, LOC110178065|XP_020800731.1|DSER
OG0009038	LOC27207021|XP_016036662.2|DSIM	LOC110189019|XP_020814639.1|DSER
OG0009039	LOC6727890|XP_016034499.1|DSIM	LOC110191926|XP_020818586.1|DSER
OG0009040	LOC6734524|XP_016027639.1|DSIM	LOC110190993|XP_020817367.1|DSER
OG0009041	LOC6727492|XP_016034077.1|DSIM	LOC110188389|XP_020813768.1|DSER
OG0009042	LOC6739210|XP_002076120.3|DSIM	LOC110182324|XP_020806015.1|DSER
OG0009043	LOC6732849|XP_002079959.1|DSIM	LOC110185805|XP_020810469.1|DSER
OG0009044	LOC6738945|XP_002085740.1|DSIM	LOC110182309|XP_020805984.1|DSER
OG0009045	LOC6726974|XP_016033473.1|DSIM	LOC110191732|XP_020818316.1|DSER
OG0009046	LOC6739084|XP_016032927.1|DSIM	LOC110191346|XP_020817852.1|DSER
OG0009047	LOC6733304|XP_016026229.1|DSIM	LOC110189379|XP_020815085.1|DSER
OG0009048	LOC6732215|XP_002079344.1|DSIM	LOC110185080|XP_020809419.1|DSER
OG0009049	LOC6727878|XP_039151737.1|DSIM	LOC110191739|XP_020818328.1|DSER
OG0009050	LOC6732272|XP_002079401.1|DSIM	LOC110186014|XP_020810709.1|DSER
OG0009051	LOC6735354|XP_002082301.1|DSIM	LOC110179640|XP_020802913.1|DSER
OG0009052	LOC6727142|XP_016033624.1|DSIM	LOC110185303|XP_020809717.1|DSER
OG0009053	LOC6729395|XP_039150447.1|DSIM	LOC110186203|XP_020810922.1|DSER
OG0009054	LOC6728440|XP_016035040.1|DSIM	LOC110176575|XP_020798644.1|DSER
OG0009055	LOC6732776|XP_016025489.1|DSIM	LOC110181425|XP_020804825.1|DSER
OG0009056	LOC27208426|XP_016023860.1|DSIM	LOC110185607|XP_020810211.1|DSER
OG0009057	LOC6734401|XP_016029668.1|DSIM	LOC110181870|XP_020805453.1|DSER
OG0009058	LOC27207240|XP_016037441.1|DSIM	LOC110185401|XP_020809859.1|DSER
OG0009059	LOC6738471|XP_016032299.1|DSIM	LOC110185192|XP_020809575.1|DSER
OG0009060	LOC6728769|XP_016035448.1|DSIM	LOC110186320|XP_020811119.1|DSER
OG0009061	LOC6734734|XP_016027942.1|DSIM	LOC110176326|XP_020798304.1|DSER
OG0009062	LOC6734757|XP_002081760.1|DSIM	LOC110181605|XP_020805064.1|DSER
OG0009063	LOC6732678|XP_016025400.1|DSIM	LOC110178157|XP_020800850.1|DSER
OG0009064	LOC6734566|XP_016027677.1|DSIM	LOC110177706|XP_020800201.1|DSER
OG0009065	LOC6729230|XP_016035881.1|DSIM	LOC110185490|XP_020810044.1|DSER
OG0009066	LOC6737477|XP_002084313.1|DSIM	LOC110190598|XP_020816851.1|DSER
OG0009067	LOC6739105|XP_016032950.1|DSIM	LOC110190317|XP_020816365.1|DSER
OG0009068	LOC6733399|XP_016026321.2|DSIM	LOC110191562|XP_020818098.1|DSER
OG0009069	LOC6732054|XP_016024737.1|DSIM	LOC110184971|XP_020809278.1|DSER
OG0009070	LOC27206976|XP_039147284.1|DSIM	LOC110179319|XP_020802471.1|DSER
OG0009071	LOC6729634|XP_016036275.1|DSIM	LOC110191945|XP_020818624.1|DSER
OG0009072	LOC6727127|XP_002102520.1|DSIM	LOC110188498|XP_020813888.1|DSER
OG0009073	LOC6727394|XP_016033943.1|DSIM	LOC110188709|XP_020814176.1|DSER
OG0009074	LOC6728505|XP_016035143.1|DSIM	LOC110186698|XP_020811629.1|DSER
OG0009075	LOC6726741|XP_002102152.2|DSIM	LOC110187673|XP_020812754.1|DSER
OG0009076	LOC6728868|XP_002104201.1|DSIM	LOC110188507|XP_020813900.1|DSER
OG0009077	LOC6726719|XP_002102130.1|DSIM	LOC110187755|XP_020812875.1|DSER
OG0009078	LOC6728546|XP_002103891.1|DSIM	LOC110189949|XP_020815899.1|DSER
OG0009079	LOC6729433|XP_016036070.1|DSIM	LOC110186356|XP_020811166.1|DSER
OG0009080	LOC27207335|XP_016034508.1|DSIM	LOC110191796|XP_020818405.1|DSER
OG0009081	LOC6729699|XP_002105005.1|DSIM	LOC110186224|XP_020810946.1|DSER
OG0009082	LOC6727860|XP_002103215.1|DSIM	LOC110188375|XP_020813749.1|DSER
OG0009083	LOC6725392|XP_016038444.1|DSIM	LOC110184528|XP_020808762.1|DSER
OG0009084	LOC6728615|XP_016035249.1|DSIM	LOC110186355|XP_020811161.1|DSER
OG0009085	LOC6728569|XP_002103910.1|DSIM	LOC110187692|XP_020812784.1|DSER
OG0009086	LOC6726683|XP_016033175.1|DSIM	LOC110176405|XP_020798403.1|DSER
OG0009087	LOC6729893|XP_016036651.1|DSIM	LOC110177444|XP_020799836.1|DSER
OG0009088	LOC6730232|XP_002105515.1|DSIM	LOC110186278|XP_020811051.1|DSER
OG0009089	LOC6724737|XP_002105780.2|DSIM	LOC110181700|XP_020805202.1|DSER
OG0009090	LOC6730120|XP_002105413.1|DSIM	LOC110176461|XP_020798477.1|DSER
OG0009091	LOC6726655|XP_016033143.1|DSIM	LOC110188434|XP_020813820.1|DSER
OG0009092	LOC6727185|XP_002102577.1|DSIM	LOC110188527|XP_020813931.1|DSER
OG0009093	LOC6728246|XP_016034885.1|DSIM	LOC110186579|XP_020811455.1|DSER, LOC110186571|XP_020811443.1|DSER
OG0009095	LOC6730069|XP_016036839.1|DSIM	LOC110186316|XP_020811098.1|DSER
OG0009096	LOC6729775|XP_002105081.1|DSIM	LOC110186332|XP_020811137.1|DSER
OG0009097	LOC27206488|XP_016036459.1|DSIM	LOC110186333|XP_020811138.1|DSER
OG0009098	LOC6729788|XP_039151062.1|DSIM	LOC110186422|XP_020811261.1|DSER
OG0009099	LOC6730152|XP_016036917.1|DSIM	LOC110186403|XP_020811228.1|DSER
OG0009100	LOC6732429|XP_002079550.1|DSIM	LOC110182387|XP_020806086.1|DSER
OG0009101	LOC6730563|XP_002077742.1|DSIM	LOC110185997|XP_020810684.1|DSER
OG0009102	LOC6730924|XP_016023372.1|DSIM	LOC110187566|XP_020812614.1|DSER
OG0009103	LOC6730904|XP_016023338.1|DSIM	LOC110187585|XP_020812631.1|DSER
OG0009104	LOC6730903|XP_002078067.1|DSIM	LOC110187583|XP_020812629.1|DSER
OG0009105	LOC6732144|XP_039153823.1|DSIM	LOC110181288|XP_020804669.1|DSER, LOC110183952|XP_020807969.1|DSER, LOC110183948|XP_020807968.1|DSER
OG0009106	LOC6730630|XP_016023074.1|DSIM	LOC110182227|XP_020805912.1|DSER, LOC110178422|XP_020801221.1|DSER
OG0009107	LOC6731347|XP_002078503.1|DSIM	LOC110182666|XP_020806404.1|DSER, LOC110180301|XP_020803614.1|DSER
OG0009108	LOC6727928|XP_002103283.1|DSIM	LOC110191794|XP_020818403.1|DSER
OG0009109	LOC6732076|XP_002079208.2|DSIM	LOC110183028|XP_020806874.1|DSER
OG0009110	LOC6730445|XP_002077626.1|DSIM	LOC110187601|XP_020812652.1|DSER
OG0009111	LOC27207481|XP_039150000.1|DSIM	LOC110190157|XP_020816152.1|DSER
OG0009112	LOC6730467|XP_002077648.1|DSIM	LOC110178197|XP_020800890.1|DSER
OG0009113	LOC6731860|XP_002078995.1|DSIM	LOC110183434|XP_020807374.1|DSER
OG0009114	LOC6730431|XP_002077612.1|DSIM	LOC110178149|XP_020800836.1|DSER
OG0009115	LOC6731160|XP_039147409.1|DSIM	LOC110186099|XP_020810800.1|DSER
OG0009116	LOC6730777|XP_002077945.2|DSIM	LOC110186078|XP_020810772.1|DSER
OG0009117	LOC6738955|XP_016023644.1|DSIM	LOC110182707|XP_020806463.1|DSER
OG0009118	LOC6724765|XP_002105808.2|DSIM	LOC110182653|XP_020806383.1|DSER
OG0009119	LOC120285371|XP_039154004.1|DSIM	LOC110186122|XP_020810830.1|DSER
OG0009120	LOC6737450|XP_016031218.1|DSIM	LOC110190722|XP_020817003.1|DSER
OG0009121	LOC6735190|XP_002082164.1|DSIM	LOC110184056|XP_020808092.1|DSER
OG0009122	LOC6735887|XP_002082797.1|DSIM	LOC110178489|XP_020801293.1|DSER
OG0009123	LOC6735427|XP_002082367.1|DSIM	LOC110182909|XP_020806727.1|DSER
OG0009124	LOC6732324|XP_002079452.1|DSIM	LOC110185992|XP_020810678.1|DSER
OG0009125	LOC6733314|XP_002080373.1|DSIM	LOC110189578|XP_020815370.1|DSER
OG0009126	LOC6735038|XP_002082019.1|DSIM	LOC110180057|XP_020803337.1|DSER
OG0009127	LOC6736091|XP_002082992.1|DSIM	LOC110178190|XP_020800885.1|DSER
OG0009128	LOC6739285|XP_002076193.1|DSIM	LOC110189695|XP_020815529.1|DSER
OG0009129	LOC6733559|XP_002080614.1|DSIM	LOC110179958|XP_020803201.1|DSER
OG0009130	LOC6733447|XP_016026395.1|DSIM	LOC110182891|XP_020806695.1|DSER
OG0009131	LOC6733443|XP_002080500.2|DSIM	LOC110182945|XP_020806789.1|DSER
OG0009132	LOC6736150|XP_002083050.1|DSIM	LOC110184068|XP_020808107.1|DSER
OG0009133	LOC6734301|XP_039147826.1|DSIM	LOC110180840|XP_020804178.1|DSER
OG0009134	LOC6734654|XP_002081661.1|DSIM	LOC110178255|XP_020800968.1|DSER
OG0009135	LOC6733648|XP_016026614.1|DSIM	LOC110188962|XP_020814564.1|DSER
OG0009136	LOC6734062|XP_016027065.1|DSIM	LOC110178282|XP_020801012.1|DSER
OG0009137	LOC6734142|XP_016027151.1|DSIM	LOC110178224|XP_020800927.1|DSER
OG0009138	LOC6734140|XP_002081169.1|DSIM	LOC110178226|XP_020800933.1|DSER
OG0009139	LOC6736096|XP_016029491.2|DSIM	LOC110176772|XP_020798874.1|DSER
OG0009140	LOC6733960|XP_002081004.1|DSIM	LOC110177401|XP_020799768.1|DSER
OG0009141	LOC6739279|XP_016026239.1|DSIM	LOC110189613|XP_020815408.1|DSER
OG0009142	LOC6733336|XP_016026247.1|DSIM	LOC110189662|XP_020815466.1|DSER
OG0009143	LOC27209059|XP_016029102.1|DSIM	LOC110179977|XP_020803226.1|DSER
OG0009144	LOC27209252|XP_016029108.1|DSIM	LOC110180320|XP_020803638.1|DSER
OG0009145	LOC6735654|XP_002082572.1|DSIM	LOC110177757|XP_020800279.1|DSER
OG0009146	LOC6734361|XP_016027440.1|DSIM	LOC110189476|XP_020815216.1|DSER
OG0009147	LOC27208193|XP_016028014.1|DSIM	LOC110183261|XP_020807149.1|DSER, LOC110187292|XP_020812373.1|DSER
OG0009148	LOC6733564|XP_016026510.1|DSIM	LOC110179568|XP_020802816.1|DSER
OG0009149	LOC6735275|XP_016028622.1|DSIM	LOC110181714|XP_020805227.1|DSER
OG0009150	LOC6734331|XP_016027409.1|DSIM	LOC110180254|XP_020803604.1|DSER
OG0009151	LOC6733985|XP_002081029.2|DSIM	LOC110179320|XP_020802470.1|DSER
OG0009152	LOC6733735|XP_002080781.1|DSIM	LOC110191790|XP_020818404.1|DSER
