Orthogroup	DSIM.longest_only	DVIR.longest_only
OG0008498	LOC6734924|XP_016028199.1|DSIM	LOC6626778|XP_032292392.1|DVIR
OG0008499	LOC6735316|XP_002082268.1|DSIM	LOC6624917|XP_002049112.1|DVIR
OG0008500	LOC6733618|XP_016026578.2|DSIM	LOC6626518|XP_002048916.2|DVIR
OG0008501	LOC6738470|XP_002085277.1|DSIM	LOC6623280|XP_002046955.1|DVIR
OG0008502	LOC6725496|XP_002106510.1|DSIM	LOC6631610|XP_002055068.1|DVIR
OG0008503	LOC6725699|XP_002106702.1|DSIM	LOC6634810|XP_002058136.3|DVIR
OG0008504	LOC27208200|XP_016030071.1|DSIM	LOC26530543|XP_015023729.1|DVIR
OG0008505	LOC6738960|XP_002085755.1|DSIM	LOC6623632|XP_032291369.1|DVIR
OG0008506	LOC6738927|XP_002085722.2|DSIM	LOC6624008|XP_002046293.1|DVIR
OG0008507	LOC6738549|XP_002085354.1|DSIM	LOC6624207|XP_002048350.1|DVIR
OG0008508	LOC6726494|XP_016040111.1|DSIM	LOC6636685|XP_032295670.1|DVIR
OG0008509	LOC27208119|XP_039152565.1|DSIM, LOC6728511|XP_002103856.1|DSIM	LOC6633776|XP_002057308.1|DVIR
OG0008510	LOC27206347|XP_016039191.1|DSIM, LOC6725451|XP_002106467.3|DSIM, LOC6725447|XP_002106463.2|DSIM	LOC6631867|XP_002055728.2|DVIR
OG0008512	LOC6725246|XP_002106268.2|DSIM, LOC6725221|XP_002106243.3|DSIM	LOC6627909|XP_002051402.2|DVIR, LOC6627601|XP_002051403.1|DVIR
OG0008513	LOC6730675|XP_002077845.1|DSIM	LOC116651641|XP_032294320.1|DVIR
OG0008514	LOC6732570|XP_002079689.1|DSIM	LOC6629044|XP_002052190.1|DVIR
OG0008515	LOC6730770|XP_002077938.1|DSIM	LOC6629037|XP_002052183.1|DVIR
OG0008516	LOC6737211|XP_002084051.1|DSIM	LOC6624177|XP_002047452.1|DVIR
OG0008517	LOC6737398|XP_002084236.2|DSIM	LOC6623716|XP_002047347.1|DVIR
OG0008518	LOC6739004|XP_002085799.1|DSIM	LOC6624691|XP_002048125.1|DVIR
OG0008519	LOC6734170|XP_002081199.1|DSIM	LOC26530688|XP_015024374.2|DVIR
OG0008520	LOC6727457|XP_016034054.1|DSIM	LOC6630347|XP_002054596.2|DVIR
OG0008523	LOC6732485|XP_002079605.3|DSIM	LOC6634167|XP_002057534.1|DVIR
OG0008524	LOC6725403|XP_002106419.1|DSIM, LOC6740017|XP_002076903.2|DSIM	LOC6633803|XP_032296643.1|DVIR
OG0008527	LOC6739853|XP_016039903.1|DSIM	LOC6631840|XP_032295443.1|DVIR
OG0008528	LOC27209338|XP_039149717.1|DSIM	LOC26531816|XP_032294445.1|DVIR
OG0008529	LOC27207705|XP_039153125.1|DSIM	LOC6634724|XP_002058323.1|DVIR
OG0008530	LOC27209458|XP_039152900.1|DSIM	LOC6631538|XP_002055062.1|DVIR
OG0008531	LOC6726306|XP_002107267.1|DSIM	LOC6634585|XP_015025072.1|DVIR
OG0008532	LOC6726163|XP_016039698.1|DSIM	LOC6631505|XP_002055324.3|DVIR
OG0008534	LOC6725688|XP_039152296.1|DSIM	LOC6631432|XP_002055540.2|DVIR
OG0008535	LOC6725337|XP_016038393.1|DSIM	LOC6633244|XP_032289258.1|DVIR
OG0008536	LOC6725318|XP_002106335.2|DSIM	LOC6633526|XP_002057074.1|DVIR
OG0008537	LOC120284210|XP_039151950.1|DSIM	LOC6632475|XP_032289420.1|DVIR
OG0008538	LOC6725469|XP_002106485.2|DSIM	LOC6636660|XP_002060138.1|DVIR
OG0008540	LOC6728786|XP_002104121.1|DSIM	LOC6630335|XP_002053010.1|DVIR
OG0008541	LOC6733492|XP_016026447.1|DSIM	LOC6627177|XP_002050395.3|DVIR
OG0008542	LOC6736588|XP_016030185.1|DSIM	LOC6622413|XP_002046977.1|DVIR
OG0008544	LOC27208653|XP_016026665.1|DSIM	LOC26531697|XP_015030354.1|DVIR
OG0008546	LOC6736460|XP_002083331.2|DSIM	LOC6624070|XP_002047431.2|DVIR
OG0008547	LOC6725293|XP_002106313.1|DSIM	LOC6633496|XP_032296399.1|DVIR
OG0008548	LOC6730216|XP_016036974.1|DSIM	LOC26531687|XP_032293863.1|DVIR
OG0008549	LOC6729468|XP_002104778.1|DSIM	LOC6629325|XP_032288815.1|DVIR
OG0008550	LOC6725132|XP_002106158.3|DSIM	LOC6622629|XP_002048445.1|DVIR, LOC116650458|XP_032290006.1|DVIR, LOC116649855|XP_032288958.1|DVIR, LOC6622662|XP_002048448.3|DVIR
OG0008552	LOC6737327|XP_002084165.1|DSIM	LOC6623489|XP_002046767.1|DVIR
OG0008553	LOC120284440|XP_039148252.1|DSIM	LOC6635974|XP_002059403.1|DVIR
OG0008554	LOC27207484|XP_039153115.1|DSIM	LOC6635477|XP_032295544.1|DVIR
OG0008555	LOC6740682|XP_039153112.1|DSIM	LOC6634691|XP_002058344.1|DVIR
OG0008556	LOC6733591|XP_016026550.1|DSIM	LOC6626652|XP_002049882.1|DVIR
OG0008558	LOC6731741|XP_016024407.1|DSIM	LOC6634199|XP_002057731.2|DVIR, LOC116651565|XP_032294086.1|DVIR
OG0008561	LOC6732981|XP_002080060.2|DSIM	LOC6627492|XP_002052200.1|DVIR
OG0008562	LOC6731212|XP_002078371.3|DSIM	LOC6627804|XP_002051314.1|DVIR
OG0008563	LOC6729198|XP_002104519.1|DSIM	LOC6630959|XP_002054736.1|DVIR
OG0008564	LOC6731794|XP_016024481.1|DSIM	LOC6628856|XP_002051242.2|DVIR
OG0008565	LOC6738416|XP_002085225.1|DSIM	LOC6632151|XP_032296085.1|DVIR
OG0008566	LOC6732278|XP_016024942.1|DSIM	LOC6634022|XP_002057486.1|DVIR
OG0008567	LOC6732514|XP_002079634.2|DSIM	LOC6627866|XP_032294372.1|DVIR
OG0008569	LOC6724924|XP_016037784.1|DSIM	LOC6633491|XP_002057350.1|DVIR
OG0008570	LOC6740008|XP_039153846.1|DSIM	LOC26530618|XP_032289194.1|DVIR
OG0008571	LOC27207061|XP_016031056.1|DSIM	LOC6623129|XP_002046769.1|DVIR
OG0008572	LOC6726755|XP_016033237.1|DSIM	LOC6632674|XP_002056645.1|DVIR
OG0008573	LOC6724950|XP_016037812.1|DSIM	LOC6633508|XP_002057226.2|DVIR
OG0008574	LOC6738245|XP_002085057.2|DSIM	LOC26530963|XP_015031672.1|DVIR
OG0008575	LOC6729144|XP_039151083.1|DSIM	LOC6630061|XP_015027631.1|DVIR
OG0008576	LOC27209211|XP_016026100.1|DSIM	LOC6633345|XP_032289111.1|DVIR
OG0008577	LOC6737813|XP_002084641.2|DSIM	LOC6622225|XP_002046918.1|DVIR
OG0008579	LOC6737401|XP_002084239.1|DSIM	LOC6623701|XP_002047350.1|DVIR
OG0008581	LOC6738706|XP_002085507.1|DSIM	LOC6622126|XP_002047541.3|DVIR
OG0008582	LOC27206386|XP_016038306.1|DSIM	LOC26531063|XP_015025723.1|DVIR
OG0008583	LOC6724755|XP_039153838.1|DSIM	LOC6636065|XP_032295497.1|DVIR
OG0008584	LOC6739940|XP_002076830.1|DSIM	LOC6633561|XP_002057366.1|DVIR
OG0008585	LOC27206387|XP_016038390.1|DSIM	LOC6634501|XP_002057913.1|DVIR
OG0008586	LOC6725330|XP_002106347.1|DSIM	LOC6634801|XP_002057914.2|DVIR
OG0008587	LOC6727436|XP_016034002.1|DSIM	LOC6630213|XP_015027731.1|DVIR
OG0008588	LOC6727474|XP_002102854.1|DSIM	LOC6630541|XP_002054606.1|DVIR
OG0008589	LOC27206396|XP_039153569.1|DSIM	LOC6633865|XP_032296653.1|DVIR
OG0008593	LOC6737521|XP_002084357.1|DSIM	LOC6623735|XP_002047820.1|DVIR
OG0008594	LOC6727332|XP_002102717.1|DSIM	LOC6629895|XP_002053990.1|DVIR
OG0008595	LOC6734684|XP_002081691.1|DSIM	LOC6626814|XP_002050648.1|DVIR
OG0008596	LOC6734678|XP_016027870.1|DSIM	LOC6626649|XP_002050643.2|DVIR
OG0008597	LOC6729394|XP_016036040.1|DSIM	LOC6630627|XP_002053301.1|DVIR
OG0008598	LOC6739884|XP_039153231.1|DSIM	LOC116652176|XP_032296079.1|DVIR
OG0008599	LOC27207147|XP_016038352.1|DSIM	LOC6633558|XP_002057255.1|DVIR
OG0008600	LOC27208103|XP_016033740.1|DSIM	LOC6629414|XP_002053148.1|DVIR
OG0008601	LOC27209299|XP_016023889.1|DSIM	LOC6635644|XP_002059190.1|DVIR
OG0008602	LOC6729442|XP_002104753.1|DSIM	LOC6630340|XP_002053015.2|DVIR
OG0008603	LOC6728248|XP_016034886.1|DSIM	LOC6632438|XP_002056168.1|DVIR
OG0008604	LOC27206196|XP_039147475.1|DSIM	LOC6626600|XP_002050634.1|DVIR
OG0008605	LOC6732809|XP_016025527.1|DSIM	LOC6633998|XP_015025320.1|DVIR
OG0008606	LOC6730983|XP_002078144.2|DSIM	LOC6627482|XP_002052132.1|DVIR
OG0008607	LOC6726875|XP_002102277.1|DSIM	LOC6630459|XP_002053456.1|DVIR
OG0008608	LOC6725114|XP_016038086.2|DSIM	LOC6634632|XP_002058031.3|DVIR
OG0008609	LOC6728545|XP_002103890.1|DSIM	LOC6629659|XP_002053598.1|DVIR
OG0008610	LOC6734791|XP_002081794.2|DSIM	LOC6625180|XP_032291970.1|DVIR
OG0008612	LOC6733722|XP_002080769.1|DSIM	LOC6636457|XP_002059817.1|DVIR, LOC116650885|XP_032291731.1|DVIR
OG0008613	LOC6727201|XP_002102593.1|DSIM	LOC26530490|XP_015024973.1|DVIR
OG0008614	LOC6726437|XP_002107394.1|DSIM	LOC6631617|XP_002055075.1|DVIR
OG0008615	LOC6727064|XP_016033562.1|DSIM	LOC6632336|XP_002056404.1|DVIR
OG0008616	LOC6730320|XP_039151697.1|DSIM	LOC6629772|XP_032288810.1|DVIR
OG0008619	LOC6732006|XP_002079140.1|DSIM	LOC26531329|XP_015028921.1|DVIR
OG0008620	LOC6733501|XP_002080558.1|DSIM	LOC6626431|XP_002050404.1|DVIR
OG0008621	LOC6728729|XP_016035383.1|DSIM	LOC6629920|XP_002054554.1|DVIR
OG0008622	LOC6734838|XP_002081840.3|DSIM	LOC6624825|XP_002048983.1|DVIR
OG0008623	LOC27207723|XP_016027422.1|DSIM	LOC6625408|XP_002049843.1|DVIR
OG0008624	LOC6734444|XP_016027568.2|DSIM	LOC6626464|XP_032292666.1|DVIR
OG0008625	LOC6733788|XP_002080832.1|DSIM	LOC6624815|XP_002050682.1|DVIR
OG0008626	LOC6733153|XP_016026028.1|DSIM	LOC6626112|XP_002050025.2|DVIR
OG0008627	LOC6737355|XP_016031095.1|DSIM	LOC6623573|XP_015030863.1|DVIR
OG0008629	LOC27207026|XP_016025824.1|DSIM	LOC6628959|XP_032293604.1|DVIR
OG0008630	LOC6724725|XP_016037362.1|DSIM	LOC6636232|XP_015024084.1|DVIR
OG0008631	LOC6729024|XP_002104345.2|DSIM	LOC6630413|XP_002054201.1|DVIR
OG0008632	LOC6730393|XP_002105675.1|DSIM	LOC6629390|XP_032294987.1|DVIR
OG0008633	LOC6734563|XP_016027669.1|DSIM	LOC6625874|XP_015029409.1|DVIR
OG0008634	LOC6739541|XP_002076439.1|DSIM	LOC26531233|XP_015028902.1|DVIR
OG0008635	LOC6733494|XP_016026455.1|DSIM	LOC6627248|XP_002050399.2|DVIR
OG0008636	LOC6728407|XP_002103754.1|DSIM	LOC6632356|XP_002056718.1|DVIR
OG0008637	LOC27208446|XP_016032716.1|DSIM	LOC6624448|XP_032290413.1|DVIR
OG0008638	LOC6727552|XP_002102931.1|DSIM	LOC6630698|XP_002054405.1|DVIR
OG0008639	LOC27206447|XP_039150488.1|DSIM	LOC6633063|XP_002055952.1|DVIR
OG0008640	LOC6727514|XP_016034099.1|DSIM	LOC6635110|XP_002058670.1|DVIR
OG0008641	LOC6730178|XP_002105469.2|DSIM	LOC6633173|XP_002056155.2|DVIR
OG0008642	LOC6727744|XP_016034321.1|DSIM	LOC6631116|XP_002054236.1|DVIR
OG0008643	LOC6730392|XP_002105674.1|DSIM	LOC6629388|XP_002054457.1|DVIR
OG0008644	LOC6730260|XP_002105543.1|DSIM	LOC6629484|XP_002054079.1|DVIR
OG0008645	LOC6732526|XP_002079645.1|DSIM	LOC6627573|XP_002052251.1|DVIR, LOC6627572|XP_002052250.1|DVIR
OG0008646	LOC6732607|XP_002079726.1|DSIM	LOC6635731|XP_032294763.1|DVIR
OG0008647	LOC27206523|XP_016023333.1|DSIM	LOC6628020|XP_002052520.1|DVIR
OG0008648	LOC6732527|XP_002079646.1|DSIM	LOC6627571|XP_002052249.1|DVIR
OG0008649	LOC6735849|XP_002082759.1|DSIM	LOC6625995|XP_002050018.2|DVIR
OG0008650	LOC6727919|XP_002103274.1|DSIM	LOC26530512|XP_015026248.1|DVIR, LOC6632485|XP_002056298.2|DVIR
OG0008651	LOC6734480|XP_002081499.1|DSIM	LOC6624801|XP_002050195.2|DVIR
OG0008652	LOC6735101|XP_002082078.3|DSIM	LOC6625455|XP_002050991.1|DVIR, LOC116650995|XP_032292358.1|DVIR
OG0008653	LOC6739453|XP_002076356.1|DSIM	LOC6625957|XP_002049588.1|DVIR
OG0008654	LOC6735958|XP_002082867.1|DSIM	LOC116650949|XP_032292148.1|DVIR, LOC6624976|XP_002049957.2|DVIR
OG0008655	LOC6733539|XP_016026498.1|DSIM	LOC6624843|XP_002049659.1|DVIR
OG0008656	LOC6725166|XP_016038186.2|DSIM	LOC6631821|XP_002055193.1|DVIR
OG0008657	LOC27207668|XP_002106955.2|DSIM	LOC6633756|XP_002056942.1|DVIR
OG0008658	LOC6725307|XP_016038365.2|DSIM	LOC6634592|XP_032296439.1|DVIR
OG0008659	LOC6737706|XP_016031482.1|DSIM	LOC6623614|XP_002048619.3|DVIR
OG0008660	LOC6738505|XP_039150223.1|DSIM	LOC6623714|XP_032290533.1|DVIR
OG0008661	LOC6736245|XP_039149868.1|DSIM	LOC6623046|XP_002047092.1|DVIR
OG0008662	LOC6739167|XP_016033024.1|DSIM	LOC6624684|XP_032291015.1|DVIR
OG0008663	LOC6738725|XP_002085526.2|DSIM	LOC6622981|XP_002047557.2|DVIR
OG0008664	LOC6736326|XP_002083210.2|DSIM	LOC6622055|XP_002047029.1|DVIR
OG0008665	LOC6732314|XP_016024976.1|DSIM	LOC6634132|XP_002057520.1|DVIR
OG0008666	LOC27206206|XP_016032890.2|DSIM	LOC6623509|XP_002048646.1|DVIR
OG0008667	LOC6737753|XP_016031529.1|DSIM	LOC6623115|XP_032291196.1|DVIR
OG0008668	LOC6736340|XP_002083217.2|DSIM	LOC6622870|XP_002046486.1|DVIR
OG0008669	LOC6732459|XP_002079579.1|DSIM	LOC6634302|XP_002057553.1|DVIR
OG0008670	LOC6728122|XP_002103473.2|DSIM	LOC6630162|XP_002054782.2|DVIR
OG0008672	LOC6732573|XP_002079692.1|DSIM	LOC6629042|XP_002052188.1|DVIR, LOC6629043|XP_002052189.1|DVIR
OG0008673	LOC27208784|XP_016024130.1|DSIM	LOC26531783|XP_015028985.1|DVIR
OG0008677	LOC6729159|XP_002104480.1|DSIM	LOC6630808|XP_002054276.1|DVIR
OG0008679	LOC6740049|XP_002076936.1|DSIM	LOC6631623|XP_002055565.1|DVIR
OG0008681	LOC6725865|XP_016039192.1|DSIM	LOC6631455|XP_002055543.1|DVIR
OG0008683	LOC6739929|XP_016037721.1|DSIM	LOC6631907|XP_002054952.1|DVIR
OG0008685	LOC6735615|XP_002082535.1|DSIM	LOC6625902|XP_002049714.1|DVIR
OG0008686	LOC27207597|XP_016035840.1|DSIM	LOC6630822|XP_002054729.2|DVIR
OG0008688	LOC6724933|XP_002105970.1|DSIM	LOC6634664|XP_002057980.1|DVIR
OG0008689	LOC6728747|XP_002104082.1|DSIM	LOC6630121|XP_002053392.1|DVIR
OG0008690	LOC6732395|XP_016025041.1|DSIM	LOC6628512|XP_032293738.1|DVIR
OG0008691	LOC6736958|XP_016030600.1|DSIM	LOC6624396|XP_002046529.1|DVIR
OG0008692	LOC6725425|XP_002106441.1|DSIM	LOC6632035|XP_032296260.1|DVIR
OG0008694	LOC6740209|XP_016022761.2|DSIM	LOC6631341|XP_032295602.1|DVIR
OG0008695	LOC6733212|XP_002080276.1|DSIM	LOC6626843|XP_002049193.1|DVIR
OG0008696	LOC6729637|XP_039151251.1|DSIM	LOC6632751|XP_032289617.1|DVIR
OG0008697	LOC6736732|XP_002083588.1|DSIM	LOC6623542|XP_032290176.1|DVIR
OG0008698	LOC6725661|XP_016038892.1|DSIM	LOC6631918|XP_032295742.1|DVIR
OG0008700	LOC6727382|XP_016033918.1|DSIM	LOC6632558|XP_002056541.1|DVIR
OG0008703	LOC6738360|XP_002085170.1|DSIM	LOC6622986|XP_002046504.1|DVIR
OG0008704	LOC6730882|XP_016023307.1|DSIM	LOC6628259|XP_002052539.1|DVIR
OG0008705	LOC6731310|XP_016023877.1|DSIM	LOC6633905|XP_002057598.1|DVIR
OG0008706	LOC6730367|XP_002105649.1|DSIM	LOC6629330|XP_002053871.1|DVIR
OG0008707	LOC6726093|XP_016039562.1|DSIM	LOC6635309|XP_002058785.3|DVIR
OG0008708	LOC6726477|XP_039153968.1|DSIM	LOC6634556|XP_002057973.1|DVIR
OG0008709	LOC6739678|XP_016036570.1|DSIM	LOC6630449|XP_002053724.1|DVIR
OG0008710	LOC6728244|XP_016034884.1|DSIM	LOC6632424|XP_002056096.1|DVIR
OG0008711	LOC6727248|XP_039150960.1|DSIM	LOC6632868|XP_032289416.1|DVIR
OG0008712	LOC6734685|XP_002081692.1|DSIM	LOC6626815|XP_002050649.2|DVIR
OG0008714	LOC27206528|XP_016023108.1|DSIM	LOC6628456|XP_002051828.1|DVIR
OG0008715	LOC6728896|XP_016035591.1|DSIM	LOC6630209|XP_032294204.1|DVIR
OG0008716	LOC27208186|XP_016036061.1|DSIM	LOC6629524|XP_002053326.1|DVIR
OG0008717	LOC6737186|XP_002084032.2|DSIM	LOC6624015|XP_002048300.2|DVIR
OG0008718	LOC6735006|XP_002081988.3|DSIM	LOC6624809|XP_002050606.3|DVIR
OG0008719	LOC6730362|XP_016037133.1|DSIM	LOC6629335|XP_032290717.1|DVIR
OG0008721	LOC6725856|XP_016039183.2|DSIM	LOC6634535|XP_032296437.1|DVIR
OG0008722	LOC6728874|XP_016035573.1|DSIM	LOC6629444|XP_032289541.1|DVIR
OG0008723	LOC6737217|XP_016030921.1|DSIM	LOC6623247|XP_002047142.1|DVIR
OG0008724	LOC6731702|XP_016024383.1|DSIM	LOC6627341|XP_002052452.2|DVIR
OG0008725	LOC6735431|XP_002082371.1|DSIM	LOC6635819|XP_002059442.1|DVIR
OG0008726	LOC6734252|XP_016027301.1|DSIM	LOC6626257|XP_032292011.1|DVIR
OG0008727	LOC6728289|XP_002103638.1|DSIM	LOC6632410|XP_002056206.1|DVIR
OG0008728	LOC6727796|XP_016034386.1|DSIM	LOC6630375|XP_002054350.1|DVIR
OG0008729	LOC6726331|XP_002107291.1|DSIM	LOC6632000|XP_032295949.1|DVIR
OG0008730	LOC6726269|XP_002107231.1|DSIM	LOC6634465|XP_002057953.1|DVIR
OG0008731	LOC6728093|XP_016034711.1|DSIM	LOC6630736|XP_032294786.1|DVIR
OG0008732	LOC6732155|XP_002079287.1|DSIM	LOC6628522|XP_002051680.2|DVIR
OG0008734	LOC6726680|XP_016033174.1|DSIM	LOC116650256|XP_032289387.1|DVIR, LOC6631033|XP_002054124.1|DVIR
OG0008735	LOC27206603|XP_016028714.1|DSIM	LOC116651131|XP_032292892.1|DVIR, LOC6625572|XP_002049597.1|DVIR
OG0008736	LOC6733981|XP_002081025.1|DSIM	LOC6636476|XP_032292497.1|DVIR
OG0008737	LOC6728871|XP_016035567.1|DSIM	LOC6629442|XP_002053159.1|DVIR
OG0008738	LOC6731209|XP_016023752.1|DSIM	LOC6628013|XP_002051317.1|DVIR
OG0008739	LOC6738881|XP_002085676.1|DSIM	LOC6624004|XP_002048103.1|DVIR
OG0008740	LOC6733774|XP_002080818.2|DSIM	LOC6627265|XP_002049921.2|DVIR
OG0008741	LOC6733728|XP_002080774.1|DSIM	LOC116650732|XP_032291138.1|DVIR, LOC6636434|XP_002059823.1|DVIR
OG0008742	LOC6736580|XP_016030176.1|DSIM	LOC6622374|XP_002046971.1|DVIR
OG0008743	LOC6733966|XP_002081010.1|DSIM	LOC116651480|XP_032293801.1|DVIR, LOC6636492|XP_002059854.1|DVIR
OG0008744	LOC27206321|XP_039148106.1|DSIM	LOC6626344|XP_002050345.1|DVIR
OG0008745	LOC6725523|XP_002106536.1|DSIM	LOC6631671|XP_002055413.1|DVIR
OG0008746	LOC6727437|XP_016034008.1|DSIM	LOC6630215|XP_002054580.1|DVIR
OG0008747	LOC6738985|XP_016032809.1|DSIM	LOC6624064|XP_032291200.1|DVIR
OG0008748	LOC6730546|XP_002077725.2|DSIM	LOC6627532|XP_002051701.2|DVIR
OG0008749	LOC6731961|XP_002079096.1|DSIM	LOC6629209|XP_002051259.2|DVIR
OG0008750	LOC6731714|XP_016024390.1|DSIM	LOC6634288|XP_002057755.1|DVIR
OG0008752	LOC6728879|XP_016035568.1|DSIM	LOC6629445|XP_002053165.3|DVIR
OG0008753	LOC6737623|XP_002084455.1|DSIM	LOC6623476|XP_002048527.1|DVIR, LOC6622268|XP_002048529.2|DVIR
OG0008754	LOC6734345|XP_002081366.2|DSIM	LOC6635363|XP_002058887.1|DVIR
OG0008755	LOC6729848|XP_002105151.2|DSIM	LOC6629663|XP_002054757.1|DVIR, LOC6629794|XP_032294974.1|DVIR
OG0008756	LOC6727536|XP_002102916.1|DSIM	LOC6634977|XP_002058425.1|DVIR
OG0008757	LOC6729065|XP_016035715.1|DSIM	LOC6630725|XP_032293358.1|DVIR
OG0008758	LOC27208148|XP_016022971.1|DSIM	LOC6629049|XP_002052887.1|DVIR
OG0008759	LOC6731975|XP_016024650.1|DSIM	LOC6628945|XP_032293564.1|DVIR
OG0008760	LOC6731855|XP_016024538.1|DSIM	LOC6628487|XP_002052034.1|DVIR
OG0008761	LOC6731591|XP_002078732.1|DSIM	LOC6627415|XP_002051088.1|DVIR
OG0008762	LOC6733540|XP_016026499.1|DSIM	LOC6624844|XP_002049660.1|DVIR
OG0008763	LOC6731203|XP_016023748.1|DSIM	LOC6628708|XP_032293398.1|DVIR
OG0008764	LOC6732276|XP_016024941.1|DSIM	LOC6634021|XP_002057485.1|DVIR
OG0008765	LOC6734186|XP_002081215.1|DSIM	LOC6625160|XP_002050621.1|DVIR
OG0008766	LOC6730620|XP_016023069.1|DSIM	LOC6628439|XP_002052224.2|DVIR
OG0008767	LOC6735102|XP_016028368.1|DSIM	LOC116651203|XP_032292962.1|DVIR, LOC6625454|XP_002050990.1|DVIR
OG0008768	LOC6736078|XP_016029471.1|DSIM	LOC6625812|XP_002050594.1|DVIR
OG0008769	LOC6735564|XP_016028899.1|DSIM	LOC6624773|XP_002050726.1|DVIR
OG0008770	LOC6733363|XP_016026281.1|DSIM	LOC6625703|XP_002049789.1|DVIR
OG0008771	LOC6739386|XP_002076295.1|DSIM	LOC6625473|XP_002050149.1|DVIR
OG0008772	LOC6733965|XP_002081009.1|DSIM	LOC116651552|XP_032294044.1|DVIR, LOC6636491|XP_002059853.1|DVIR
OG0008773	LOC6734942|XP_002081939.1|DSIM	LOC6625048|XP_002049169.1|DVIR
OG0008774	LOC6735376|XP_016028704.1|DSIM	LOC6626054|XP_002049610.1|DVIR
OG0008775	LOC6734860|XP_002081861.2|DSIM	LOC6627065|XP_015029723.1|DVIR
OG0008776	LOC6734546|XP_002081555.1|DSIM	LOC6626940|XP_002050078.3|DVIR
OG0008777	LOC6735717|XP_016029094.1|DSIM	LOC6627045|XP_002050075.2|DVIR
OG0008778	LOC6733238|XP_002080301.1|DSIM	LOC6625859|XP_002049217.1|DVIR
OG0008779	LOC6724972|XP_002106008.1|DSIM	LOC6636652|XP_002060130.1|DVIR
OG0008780	LOC27208589|XP_039151587.1|DSIM	LOC6634730|XP_002058329.1|DVIR
OG0008781	LOC27208323|XP_016038293.1|DSIM	LOC6633305|XP_002057404.1|DVIR, LOC6633306|XP_002057405.1|DVIR
OG0008782	LOC6737396|XP_016031150.1|DSIM	LOC6623434|XP_015031292.1|DVIR
OG0008783	LOC6735834|XP_002082744.2|DSIM	LOC6625937|XP_002049048.2|DVIR
OG0008784	LOC6738857|XP_016032678.1|DSIM	LOC6624235|XP_002048118.1|DVIR
OG0008785	LOC6737564|XP_016031354.1|DSIM	LOC26531271|XP_015028916.1|DVIR
OG0008786	LOC6731103|XP_016023636.1|DSIM	LOC6627950|XP_002051423.2|DVIR
OG0008787	LOC6737491|XP_002084327.1|DSIM	LOC6622855|XP_002047065.1|DVIR
OG0008788	LOC6736934|XP_016030583.1|DSIM	LOC6624501|XP_002047187.2|DVIR, LOC6624353|XP_002047195.2|DVIR
OG0008789	LOC6740468|XP_016029811.1|DSIM	LOC26530920|XP_015031665.1|DVIR, LOC6622841|XP_002046485.2|DVIR
OG0008790	LOC6733566|XP_016026511.1|DSIM	LOC6625281|XP_002049866.3|DVIR
OG0008791	LOC6735039|XP_002082020.1|DSIM	LOC6626297|XP_002050441.1|DVIR
OG0008792	LOC6735667|XP_016029030.1|DSIM	LOC6627266|XP_002049908.2|DVIR, LOC6627082|XP_002049907.1|DVIR
OG0008793	LOC6733209|XP_002080274.1|DSIM	LOC6626242|XP_002049190.1|DVIR
OG0008794	LOC6732534|XP_002079653.1|DSIM	LOC6629392|XP_032295224.1|DVIR, LOC6626328|XP_002048942.1|DVIR
OG0008795	LOC6728027|XP_016034642.1|DSIM	LOC6629541|XP_002053669.1|DVIR, LOC6629539|XP_002053667.2|DVIR, LOC26530489|XP_032293727.1|DVIR
OG0008796	LOC6729683|XP_002104989.1|DSIM	LOC6630463|XP_002053460.1|DVIR, LOC6630462|XP_032294479.1|DVIR
OG0008797	LOC6728058|XP_002103410.1|DSIM	LOC6630475|XP_002054111.1|DVIR, LOC6630474|XP_002054110.1|DVIR
OG0008805	LOC6726283|XP_016039791.1|DSIM	LOC6631363|XP_032296118.1|DVIR
OG0008806	LOC6739836|XP_002076726.1|DSIM	LOC6636714|XP_002060187.1|DVIR
OG0008807	LOC6726137|XP_039153401.1|DSIM	LOC6636654|XP_032295793.1|DVIR
OG0008808	LOC27207364|XP_016039171.1|DSIM	LOC6634498|XP_002058236.2|DVIR
OG0008809	LOC27206482|XP_016036134.1|DSIM	LOC6630644|XP_002053027.1|DVIR
OG0008811	LOC6727977|XP_016034569.2|DSIM	LOC6633084|XP_002055962.2|DVIR
OG0008813	LOC6728736|XP_016035404.2|DSIM	LOC6629918|XP_032294797.1|DVIR
OG0008816	LOC6738405|XP_002085214.1|DSIM	LOC6623272|XP_002047253.1|DVIR
OG0008819	LOC6735396|XP_002082343.1|DSIM	LOC116651122|XP_032292859.1|DVIR
OG0008820	LOC6731640|XP_002078780.1|DSIM	LOC6627345|XP_002052456.1|DVIR
OG0008822	LOC6731799|XP_016024482.1|DSIM	LOC6628049|XP_002051160.1|DVIR
OG0008823	LOC6725473|XP_002106489.2|DSIM	LOC6634766|XP_032296366.1|DVIR
OG0008824	LOC6737922|XP_016031689.1|DSIM	LOC6626272|XP_002050038.1|DVIR
OG0008825	LOC6737915|XP_002084739.2|DSIM	LOC6622248|XP_002047471.1|DVIR
OG0008829	LOC6724891|XP_002105929.1|DSIM	LOC6633573|XP_002057077.1|DVIR
OG0008830	LOC6726347|XP_016039922.1|DSIM	LOC6635456|XP_032295973.1|DVIR
