Orthogroup	DSIM.longest_only	DNOV.longest_only
OG0008271	LOC6736553|XP_002083423.1|DSIM	LOC115770066|XP_030571022.1|DNOV
OG0008272	LOC6725197|XP_039153466.1|DSIM	LOC115768583|XP_030569088.1|DNOV
OG0008273	LOC6728500|XP_002103845.1|DSIM	LOC115764806|XP_030563913.1|DNOV
OG0008274	LOC6724899|XP_002105937.1|DSIM	LOC115765090|XP_030564333.1|DNOV
OG0008275	LOC6725190|XP_002106214.1|DSIM	LOC115767600|XP_030567753.1|DNOV
OG0008276	LOC6726041|XP_016039421.1|DSIM	LOC115769066|XP_030569640.1|DNOV
OG0008277	LOC6725578|XP_016038740.1|DSIM	LOC115766333|XP_030566084.1|DNOV
OG0008278	LOC6731819|XP_002078954.1|DSIM	LOC115763108|XP_030561412.1|DNOV
OG0008279	LOC6725961|XP_016039315.1|DSIM	LOC115766275|XP_030566000.1|DNOV
OG0008280	LOC6725727|XP_002106728.3|DSIM	LOC115767249|XP_030567315.1|DNOV
OG0008281	LOC27206402|XP_016039981.1|DSIM	LOC115766276|XP_030566003.1|DNOV
OG0008282	LOC6725781|XP_002106780.1|DSIM	LOC115769085|XP_030569657.1|DNOV
OG0008283	LOC6726174|XP_016039703.1|DSIM	LOC115767229|XP_030567286.1|DNOV
OG0008284	LOC27208170|XP_016037388.1|DSIM	LOC115766767|XP_030566624.1|DNOV
OG0008285	LOC6740056|XP_016038722.1|DSIM	LOC115765393|XP_030564782.1|DNOV
OG0008286	LOC6725712|XP_016038980.1|DSIM	LOC115768847|XP_030569406.1|DNOV
OG0008287	LOC6725435|XP_016038517.1|DSIM	LOC115767871|XP_030568091.1|DNOV
OG0008288	LOC6727487|XP_002102867.1|DSIM	LOC115761985|XP_030559892.1|DNOV
OG0008289	LOC27206432|XP_016036157.1|DSIM	LOC115771691|XP_030573367.1|DNOV
OG0008290	LOC6739862|XP_016038679.1|DSIM	LOC115764412|XP_030563270.1|DNOV
OG0008291	LOC6725433|XP_002106449.1|DSIM	LOC115768602|XP_030569115.1|DNOV
OG0008292	LOC6724898|XP_016037737.1|DSIM	LOC115765089|XP_030564332.1|DNOV
OG0008293	LOC6730357|XP_016037127.1|DSIM	LOC115766023|XP_030565654.1|DNOV
OG0008294	LOC6729308|XP_002104625.1|DSIM	LOC115761367|XP_030558976.1|DNOV
OG0008295	LOC6725934|XP_002106918.2|DSIM	LOC115765119|XP_030564372.1|DNOV
OG0008296	LOC27208719|XP_016039621.1|DSIM	LOC115765176|XP_030564456.1|DNOV
OG0008297	LOC6725438|XP_002106454.1|DSIM	LOC115767855|XP_030568071.1|DNOV
OG0008298	LOC6726505|XP_039153525.1|DSIM	LOC115768236|XP_030568621.1|DNOV
OG0008299	LOC6729804|XP_002105107.1|DSIM	LOC115771784|XP_030573506.1|DNOV
OG0008300	LOC6725463|XP_016038566.1|DSIM	LOC115766389|XP_030566157.1|DNOV
OG0008301	LOC6728720|XP_016035393.1|DSIM	LOC115759642|XP_030556491.1|DNOV
OG0008302	LOC6726296|XP_016039777.1|DSIM	LOC115767244|XP_030567305.1|DNOV
OG0008303	LOC6725063|XP_016038042.1|DSIM	LOC115768383|XP_030568816.1|DNOV
OG0008304	LOC6724766|XP_016037516.1|DSIM	LOC115771335|XP_030572861.1|DNOV
OG0008305	LOC6739843|XP_016039467.1|DSIM	LOC115766331|XP_030566081.1|DNOV
OG0008306	LOC6725024|XP_002106055.1|DSIM	LOC115765352|XP_030564726.1|DNOV
OG0008307	LOC6728146|XP_039151948.1|DSIM	LOC115764640|XP_030563668.1|DNOV
OG0008309	LOC6732196|XP_002079325.1|DSIM	LOC115763389|XP_030561789.1|DNOV
OG0008310	LOC6738619|XP_016032462.1|DSIM	LOC115771434|XP_030573000.1|DNOV
OG0008312	LOC27208491|XP_016034116.1|DSIM	LOC115759477|XP_030556271.1|DNOV
OG0008313	LOC6739875|XP_039153640.1|DSIM	LOC115764350|XP_030563168.1|DNOV
OG0008314	LOC6739403|XP_002076315.1|DSIM	LOC115758005|XP_030554362.1|DNOV
OG0008315	LOC6736887|XP_002083740.1|DSIM	LOC115769575|XP_030570299.1|DNOV
OG0008317	LOC6729087|XP_002104408.1|DSIM	LOC115772101|XP_030573923.1|DNOV
OG0008318	LOC6726117|XP_016039608.1|DSIM	LOC115765121|XP_030564376.1|DNOV
OG0008319	LOC6735003|XP_002081985.1|DSIM	LOC115761131|XP_030558651.1|DNOV
OG0008320	LOC27207721|XP_039154072.1|DSIM	LOC115765209|XP_030564509.1|DNOV
OG0008321	LOC6728735|XP_002104070.1|DSIM	LOC115759586|XP_030556415.1|DNOV
OG0008322	LOC27208405|XP_016024455.1|DSIM	LOC115763956|XP_030562606.1|DNOV
OG0008323	LOC6728607|XP_002103948.1|DSIM	LOC115764933|XP_030564103.1|DNOV
OG0008324	LOC6725201|XP_002106224.1|DSIM	LOC115769054|XP_030569627.1|DNOV
OG0008325	LOC6726026|XP_039153581.1|DSIM	LOC115765198|XP_030564494.1|DNOV
OG0008326	LOC6727776|XP_002103138.2|DSIM	LOC115765004|XP_030564211.1|DNOV
OG0008328	LOC6725247|XP_002106269.1|DSIM	LOC115767583|XP_030567729.1|DNOV
OG0008330	LOC6734774|XP_002081777.1|DSIM	LOC115761041|XP_030558516.1|DNOV
OG0008331	LOC6737516|XP_039149116.1|DSIM	LOC115769391|XP_030570046.1|DNOV
OG0008332	LOC6738388|XP_016032218.1|DSIM	LOC115769754|XP_030570558.1|DNOV
OG0008333	LOC6737829|XP_002084657.1|DSIM	LOC115769380|XP_030570035.1|DNOV
OG0008334	LOC6737825|XP_016031603.1|DSIM	LOC115769378|XP_030570030.1|DNOV
OG0008335	LOC6736552|XP_002083422.1|DSIM	LOC115770522|XP_030571680.1|DNOV
OG0008336	LOC6738667|XP_002085469.1|DSIM	LOC115769834|XP_030570667.1|DNOV
OG0008337	LOC6733650|XP_002080704.1|DSIM	LOC115760846|XP_030558252.1|DNOV
OG0008338	LOC6738739|XP_039149145.1|DSIM	LOC115769345|XP_030569972.1|DNOV
OG0008339	LOC27206389|XP_039152767.1|DSIM	LOC115767263|XP_030567347.1|DNOV
OG0008340	LOC27206177|XP_016028292.1|DSIM	LOC115761098|XP_030558584.1|DNOV
OG0008341	LOC6737570|XP_016031359.1|DSIM	LOC115762917|XP_030561157.1|DNOV
OG0008342	LOC6736510|XP_039149650.1|DSIM	LOC115771083|XP_030572495.1|DNOV
OG0008343	LOC6729791|XP_016036478.1|DSIM	LOC115764782|XP_030563881.1|DNOV
OG0008344	LOC6736411|XP_002083283.1|DSIM	LOC115767140|XP_030567165.1|DNOV
OG0008345	LOC27206275|XP_016030172.1|DSIM	LOC115771016|XP_030572397.1|DNOV
OG0008346	LOC6725343|XP_016038396.1|DSIM	LOC115769157|XP_030569712.1|DNOV
OG0008347	LOC6730558|XP_002077737.1|DSIM	LOC115759270|XP_030556032.1|DNOV
OG0008348	LOC6738458|XP_039149749.1|DSIM	LOC115770959|XP_030572291.1|DNOV
OG0008349	LOC6737924|XP_016031690.1|DSIM	LOC115769886|XP_030570756.1|DNOV
OG0008350	LOC27208463|XP_016040165.1|DSIM	LOC115764275|XP_030563060.1|DNOV
OG0008351	LOC6736424|XP_016029928.1|DSIM	LOC115767640|XP_030567788.1|DNOV
OG0008352	LOC6738309|XP_002085120.1|DSIM	LOC115762613|XP_030560771.1|DNOV
OG0008353	LOC6736224|XP_016029734.1|DSIM	LOC115771293|XP_030572778.1|DNOV
OG0008354	LOC6725664|XP_039153758.1|DSIM	LOC115764235|XP_030563010.1|DNOV
OG0008355	LOC6733998|XP_016027028.1|DSIM	LOC115771443|XP_030573017.1|DNOV
OG0008356	LOC6737845|XP_002084673.1|DSIM	LOC115768575|XP_030569074.1|DNOV
OG0008357	LOC6728856|XP_016035540.1|DSIM	LOC115766177|XP_030565880.1|DNOV
OG0008358	LOC6731151|XP_002078309.1|DSIM	LOC115759200|XP_030555942.1|DNOV
OG0008359	LOC6736167|XP_016029579.1|DSIM	LOC115760984|XP_030558448.1|DNOV
OG0008360	LOC6735775|XP_016029144.1|DSIM	LOC115760968|XP_030558429.1|DNOV
OG0008361	LOC6731531|XP_016024206.1|DSIM	LOC115763515|XP_030561973.1|DNOV
OG0008362	LOC6739952|XP_002076841.1|DSIM	LOC115767757|XP_030567935.1|DNOV
OG0008363	LOC6734967|XP_002081961.1|DSIM	LOC115764496|XP_030563483.1|DNOV
OG0008364	LOC6738172|XP_002084985.1|DSIM	LOC115769982|XP_030570907.1|DNOV
OG0008365	LOC6735148|XP_016028428.1|DSIM	LOC115757697|XP_030553904.1|DNOV
OG0008366	LOC6727810|XP_002103171.1|DSIM	LOC115761282|XP_030558863.1|DNOV
OG0008367	LOC27207894|XP_016037608.2|DSIM	LOC115767043|XP_030567032.1|DNOV
OG0008368	LOC6731925|XP_002079060.2|DSIM	LOC115763146|XP_030561456.1|DNOV
OG0008369	LOC6725450|XP_002106466.1|DSIM	LOC115771312|XP_030572826.1|DNOV
OG0008370	LOC27209471|XP_016036208.1|DSIM	LOC115760395|XP_030557554.1|DNOV
OG0008371	LOC27206473|XP_016035213.1|DSIM	LOC115765596|XP_030565106.1|DNOV
OG0008372	LOC27208617|XP_039148558.1|DSIM	LOC115770510|XP_030571673.1|DNOV
OG0008373	LOC6731818|XP_016024507.1|DSIM	LOC115759922|XP_030556916.1|DNOV
OG0008374	LOC27207830|XP_016026513.1|DSIM	LOC115758824|XP_030555460.1|DNOV
OG0008375	LOC6733048|XP_039154222.1|DSIM	LOC115768539|XP_030569000.1|DNOV
OG0008376	LOC27208379|XP_016023544.1|DSIM	LOC115758435|XP_030554950.1|DNOV
OG0008379	LOC6733073|XP_016025778.1|DSIM	LOC115763102|XP_030561402.1|DNOV
OG0008380	LOC6731824|XP_002078959.1|DSIM	LOC115763188|XP_030561506.1|DNOV
OG0008381	LOC6731017|XP_002078178.2|DSIM	LOC115760046|XP_030557075.1|DNOV
OG0008383	LOC27207264|XP_016025645.1|DSIM	LOC115759933|XP_030556931.1|DNOV
OG0008384	LOC27206553|XP_016024664.1|DSIM	LOC115759282|XP_030556044.1|DNOV
OG0008385	LOC6731066|XP_016023585.1|DSIM	LOC115760219|XP_030557332.1|DNOV
OG0008386	LOC6726161|XP_002107137.1|DSIM	LOC115766370|XP_030566129.1|DNOV
OG0008387	LOC6730127|XP_016036887.1|DSIM	LOC115764907|XP_030564064.1|DNOV
OG0008388	LOC6731500|XP_002078649.1|DSIM	LOC115763332|XP_030561697.1|DNOV
OG0008389	LOC6732920|XP_002080024.1|DSIM	LOC115759991|XP_030557004.1|DNOV
OG0008390	LOC6733036|XP_002080115.1|DSIM	LOC115758883|XP_030555538.1|DNOV
OG0008391	LOC6730659|XP_016023098.1|DSIM	LOC115758794|XP_030555427.1|DNOV
OG0008392	LOC6738795|XP_039149950.1|DSIM	LOC115770122|XP_030571115.1|DNOV
OG0008393	LOC6738825|XP_016032638.1|DSIM	LOC115770277|XP_030571362.1|DNOV
OG0008394	LOC6739075|XP_002085869.1|DSIM	LOC115769347|XP_030569975.1|DNOV
OG0008395	LOC6725530|XP_016038665.1|DSIM	LOC115767217|XP_030567271.1|DNOV
OG0008396	LOC6725416|XP_016038494.1|DSIM	LOC115766910|XP_030566847.1|DNOV
OG0008397	LOC27207277|XP_016038412.2|DSIM	LOC115764359|XP_030563179.1|DNOV
OG0008398	LOC6740011|XP_039152225.1|DSIM	LOC115768592|XP_030569101.1|DNOV
OG0008399	LOC27208642|XP_039153079.1|DSIM	LOC115768691|XP_030569238.1|DNOV
OG0008400	LOC6736465|XP_016030013.1|DSIM	LOC115769953|XP_030570858.1|DNOV
OG0008401	LOC6730439|XP_002077620.1|DSIM	LOC115759188|XP_030555924.1|DNOV
OG0008402	LOC6728361|XP_002103709.1|DSIM	LOC115771739|XP_030573426.1|DNOV
OG0008403	LOC6725666|XP_002106672.2|DSIM	LOC115767053|XP_030567046.1|DNOV
OG0008404	LOC6726828|XP_016033334.1|DSIM	LOC115759409|XP_030556160.1|DNOV
OG0008405	LOC6725791|XP_016039110.1|DSIM	LOC115768595|XP_030569105.1|DNOV
OG0008406	LOC27208023|XP_016038961.1|DSIM	LOC115768739|XP_030569283.1|DNOV
OG0008407	LOC27208709|XP_016035119.1|DSIM	LOC115763645|XP_030562147.1|DNOV
OG0008408	LOC6725304|XP_016038340.1|DSIM	LOC115767997|XP_030568262.1|DNOV
OG0008409	LOC6738849|XP_016032669.1|DSIM	LOC115771383|XP_030572927.1|DNOV
OG0008410	LOC6728501|XP_002103846.1|DSIM	LOC115764802|XP_030563909.1|DNOV
OG0008411	LOC6727931|XP_016034542.1|DSIM	LOC115766209|XP_030565921.1|DNOV
OG0008412	LOC6725799|XP_016039124.1|DSIM	LOC115768491|XP_030568934.1|DNOV
OG0008413	LOC6738751|XP_016032563.1|DSIM	LOC115770101|XP_030571078.1|DNOV
OG0008414	LOC6724861|XP_002105900.1|DSIM	LOC115768500|XP_030568946.1|DNOV
OG0008415	LOC6726260|XP_016039770.1|DSIM	LOC115767272|XP_030567363.1|DNOV
OG0008416	LOC27209238|XP_039153524.1|DSIM	LOC115765193|XP_030564480.1|DNOV
OG0008417	LOC6724938|XP_016037800.1|DSIM	LOC115768782|XP_030569337.1|DNOV
OG0008418	LOC6725119|XP_016038093.1|DSIM	LOC115764249|XP_030563027.1|DNOV
OG0008419	LOC27209388|XP_016040067.1|DSIM	LOC115769012|XP_030569583.1|DNOV
OG0008420	LOC6725825|XP_016039149.1|DSIM	LOC115767579|XP_030567724.1|DNOV
OG0008421	LOC6739887|XP_039153517.1|DSIM	LOC115765343|XP_030564713.1|DNOV
OG0008423	LOC6735820|XP_016029199.1|DSIM	LOC115766593|XP_030566440.1|DNOV
OG0008424	LOC6725962|XP_016039316.1|DSIM	LOC115768867|XP_030569432.1|DNOV
OG0008425	LOC6727832|XP_016034417.1|DSIM	LOC115770884|XP_030572179.1|DNOV
OG0008426	LOC6739456|XP_039147850.1|DSIM	LOC115757792|XP_030554065.1|DNOV
OG0008427	LOC6725283|XP_016038304.2|DSIM	LOC115766369|XP_030566128.1|DNOV
OG0008428	LOC6725574|XP_016038732.1|DSIM	LOC115759214|XP_030555966.1|DNOV
OG0008429	LOC27207064|XP_016035564.1|DSIM	LOC115770775|XP_030572053.1|DNOV
OG0008430	LOC6725100|XP_002106126.1|DSIM	LOC115769096|XP_030569666.1|DNOV
OG0008431	LOC6738241|XP_002085053.1|DSIM	LOC115762926|XP_030561170.1|DNOV
OG0008432	LOC6729877|XP_016036638.2|DSIM	LOC115765038|XP_030564265.1|DNOV
OG0008433	LOC27206232|XP_016031726.1|DSIM	LOC115770464|XP_030571600.1|DNOV
OG0008434	LOC6730265|XP_002105548.1|DSIM	LOC115771843|XP_030573585.1|DNOV
OG0008435	LOC6731828|XP_002078963.1|DSIM	LOC115763056|XP_030561341.1|DNOV
OG0008436	LOC6740484|XP_016027958.1|DSIM	LOC115761416|XP_030559037.1|DNOV
OG0008438	LOC6739700|XP_002076593.3|DSIM	LOC115759532|XP_030556342.1|DNOV
OG0008439	LOC6735048|XP_002082029.1|DSIM	LOC115757896|XP_030554201.1|DNOV
OG0008440	LOC6726843|XP_016033356.1|DSIM	LOC115763696|XP_030562243.1|DNOV
OG0008441	LOC6739155|XP_016033006.1|DSIM	LOC115771461|XP_030573038.1|DNOV
OG0008442	LOC6735218|XP_016028498.1|DSIM	LOC115764442|XP_030563311.1|DNOV
OG0008443	LOC6738160|XP_002084973.1|DSIM	LOC115769815|XP_030570647.1|DNOV
OG0008444	LOC6738584|XP_002085388.1|DSIM	LOC115766382|XP_030566149.1|DNOV
OG0008445	LOC6725333|XP_016038392.1|DSIM	LOC115768978|XP_030569554.1|DNOV
OG0008446	LOC6726213|XP_016039738.2|DSIM	LOC115766433|XP_030566221.1|DNOV
OG0008447	LOC6725822|XP_002106818.1|DSIM	LOC115767621|XP_030567781.1|DNOV
OG0008448	LOC6725770|XP_039153324.1|DSIM	LOC115767371|XP_030567490.1|DNOV
OG0008449	LOC6726147|XP_002107123.1|DSIM	LOC115765142|XP_030564405.1|DNOV
OG0008450	LOC27208236|XP_016039952.1|DSIM	LOC115768109|XP_030568471.1|DNOV
OG0008451	LOC6727397|XP_039151660.1|DSIM	LOC115763756|XP_030562328.1|DNOV
OG0008452	LOC6730479|XP_002077660.1|DSIM	LOC115765941|XP_030565546.1|DNOV
OG0008453	LOC27206141|XP_016026401.1|DSIM	LOC115762281|XP_030560305.1|DNOV
OG0008454	LOC6739944|XP_016037764.1|DSIM	LOC115765388|XP_030564773.1|DNOV
OG0008455	LOC6736737|XP_016030365.1|DSIM	LOC115762774|XP_030560984.1|DNOV
OG0008456	LOC6728468|XP_016035111.1|DSIM	LOC115763681|XP_030562213.1|DNOV
OG0008457	LOC6728784|XP_016035464.1|DSIM	LOC115770749|XP_030572013.1|DNOV
OG0008458	LOC6736033|XP_039148047.1|DSIM	LOC115757937|XP_030554265.1|DNOV
OG0008459	LOC6726487|XP_039153740.1|DSIM	LOC115766409|XP_030566188.1|DNOV
OG0008460	LOC6731308|XP_002078464.1|DSIM	LOC115763194|XP_030561515.1|DNOV
OG0008461	LOC6731467|XP_016024148.1|DSIM	LOC115760342|XP_030557482.1|DNOV, LOC115760292|XP_030557426.1|DNOV
OG0008462	LOC6730667|XP_002077837.1|DSIM	LOC115758639|XP_030555235.1|DNOV
OG0008463	LOC27206534|XP_016022903.1|DSIM	LOC115758384|XP_030554846.1|DNOV
OG0008464	LOC6736157|XP_002083057.1|DSIM	LOC115760544|XP_030557791.1|DNOV
OG0008465	LOC27207212|XP_016028962.1|DSIM	LOC115760480|XP_030557675.1|DNOV
OG0008466	LOC6736116|XP_002083016.1|DSIM	LOC115760889|XP_030558313.1|DNOV
OG0008467	LOC6735156|XP_016028437.1|DSIM	LOC115758624|XP_030555253.1|DNOV
OG0008468	LOC6732071|XP_002079203.1|DSIM	LOC115759132|XP_030555838.1|DNOV
OG0008470	LOC6736100|XP_016029493.1|DSIM	LOC115760576|XP_030557854.1|DNOV
OG0008472	LOC27206176|XP_016028184.1|DSIM	LOC115758703|XP_030555315.1|DNOV
OG0008473	LOC6740161|XP_016039634.1|DSIM	LOC115765238|XP_030564555.1|DNOV
OG0008474	LOC27206464|XP_016034405.1|DSIM	LOC115770737|XP_030571999.1|DNOV
OG0008475	LOC27206505|XP_016024860.1|DSIM	LOC115763568|XP_030562048.1|DNOV
OG0008476	LOC6728008|XP_002103360.1|DSIM	LOC115766197|XP_030565906.1|DNOV, LOC115766255|XP_030565975.1|DNOV
OG0008477	LOC6734296|XP_016027356.1|DSIM	LOC115760759|XP_030558099.1|DNOV
OG0008479	LOC6735500|XP_002082439.1|DSIM	LOC115765252|XP_030564593.1|DNOV
OG0008480	LOC6738174|XP_016032010.1|DSIM	LOC115769969|XP_030570885.1|DNOV
OG0008481	LOC6725279|XP_016038297.1|DSIM	LOC115767990|XP_030568251.1|DNOV
OG0008482	LOC6740543|XP_039152634.1|DSIM, LOC6738447|XP_016032281.1|DSIM	LOC115771135|XP_030572564.1|DNOV
OG0008483	LOC6730586|XP_002077765.1|DSIM	LOC115758946|XP_030555607.1|DNOV
OG0008484	LOC6728017|XP_002103369.1|DSIM	LOC115761774|XP_030559564.1|DNOV
OG0008485	LOC27207113|XP_016023713.1|DSIM	LOC115758700|XP_030555308.1|DNOV
OG0008486	LOC6724750|XP_039151998.1|DSIM	LOC115767958|XP_030568212.1|DNOV
OG0008487	LOC6724977|XP_002106013.2|DSIM	LOC115764307|XP_030563105.1|DNOV
OG0008488	LOC6727254|XP_002102646.1|DSIM	LOC115763743|XP_030562307.1|DNOV
OG0008489	LOC6727084|XP_016033575.1|DSIM	LOC115761418|XP_030559034.1|DNOV
OG0008490	LOC6729568|XP_002104876.1|DSIM	LOC115766035|XP_030565666.1|DNOV
OG0008491	LOC6728640|XP_016035271.1|DSIM	LOC115761881|XP_030559743.1|DNOV
OG0008492	LOC120284761|XP_039149413.1|DSIM, LOC6732745|XP_002079859.1|DSIM	LOC115759986|XP_030557000.1|DNOV
OG0008493	LOC6732299|XP_002079427.2|DSIM	LOC115769185|XP_030569749.1|DNOV
OG0008494	LOC6735770|XP_002082683.2|DSIM	LOC115758684|XP_030555291.1|DNOV
OG0008495	LOC6734504|XP_016027635.1|DSIM	LOC115757923|XP_030554251.1|DNOV
OG0008496	LOC27208944|XP_039148273.1|DSIM	LOC115760479|XP_030557674.1|DNOV
OG0008497	LOC6735382|XP_002082329.1|DSIM	LOC115757869|XP_030554166.1|DNOV
OG0008498	LOC6734924|XP_016028199.1|DSIM	LOC115761976|XP_030559886.1|DNOV
OG0008499	LOC6735316|XP_002082268.1|DSIM	LOC115766560|XP_030566398.1|DNOV
OG0008500	LOC6733618|XP_016026578.2|DSIM	LOC115764586|XP_030563596.1|DNOV
OG0008501	LOC6738470|XP_002085277.1|DSIM	LOC115769901|XP_030570782.1|DNOV
OG0008502	LOC6725496|XP_002106510.1|DSIM	LOC115767853|XP_030568066.1|DNOV
OG0008503	LOC6725699|XP_002106702.1|DSIM	LOC115768741|XP_030569287.1|DNOV
OG0008504	LOC27208200|XP_016030071.1|DSIM	LOC115768098|XP_030568451.1|DNOV
OG0008505	LOC6738960|XP_002085755.1|DSIM	LOC115767541|XP_030567683.1|DNOV
OG0008506	LOC6738927|XP_002085722.2|DSIM	LOC115762676|XP_030560851.1|DNOV
OG0008507	LOC6738549|XP_002085354.1|DSIM	LOC115768115|XP_030568478.1|DNOV
OG0008508	LOC6726494|XP_016040111.1|DSIM	LOC115765108|XP_030564352.1|DNOV
OG0008509	LOC27208119|XP_039152565.1|DSIM, LOC6728511|XP_002103856.1|DSIM	LOC115768395|XP_030568829.1|DNOV
OG0008510	LOC27206347|XP_016039191.1|DSIM, LOC6725451|XP_002106467.3|DSIM, LOC6725447|XP_002106463.2|DSIM	LOC115771317|XP_030572840.1|DNOV
OG0008512	LOC6725246|XP_002106268.2|DSIM, LOC6725221|XP_002106243.3|DSIM	LOC115759303|XP_030556068.1|DNOV, LOC115758415|XP_030554924.1|DNOV
OG0008513	LOC6730675|XP_002077845.1|DSIM	LOC115759885|XP_030556860.1|DNOV
OG0008514	LOC6732570|XP_002079689.1|DSIM	LOC115763092|XP_030561390.1|DNOV
OG0008515	LOC6730770|XP_002077938.1|DSIM	LOC115763152|XP_030561460.1|DNOV
OG0008516	LOC6737211|XP_002084051.1|DSIM	LOC115769653|XP_030570425.1|DNOV
OG0008517	LOC6737398|XP_002084236.2|DSIM	LOC115769929|XP_030570831.1|DNOV
OG0008518	LOC6739004|XP_002085799.1|DSIM	LOC115770448|XP_030571584.1|DNOV
OG0008519	LOC6734170|XP_002081199.1|DSIM	LOC115762383|XP_030560422.1|DNOV
OG0008520	LOC6727457|XP_016034054.1|DSIM	LOC115759540|XP_030556355.1|DNOV
OG0008521	LOC6729728|XP_016036383.1|DSIM	LOC115770792|XP_030572073.1|DNOV, LOC115770744|XP_030572007.1|DNOV, LOC115770854|XP_030572151.1|DNOV, LOC115770855|XP_030572152.1|DNOV
OG0008523	LOC6732485|XP_002079605.3|DSIM	LOC115769299|XP_030569886.1|DNOV
OG0008524	LOC6725403|XP_002106419.1|DSIM, LOC6740017|XP_002076903.2|DSIM	LOC115767338|XP_030567449.1|DNOV
OG0008527	LOC6739853|XP_016039903.1|DSIM	LOC115768710|XP_030569262.1|DNOV
OG0008528	LOC27209338|XP_039149717.1|DSIM	LOC115760244|XP_030557360.1|DNOV
OG0008529	LOC27207705|XP_039153125.1|DSIM	LOC115768447|XP_030568866.1|DNOV
OG0008530	LOC27209458|XP_039152900.1|DSIM	LOC115767867|XP_030568085.1|DNOV
OG0008531	LOC6726306|XP_002107267.1|DSIM	LOC115768887|XP_030569458.1|DNOV
OG0008532	LOC6726163|XP_016039698.1|DSIM	LOC115767221|XP_030567278.1|DNOV
OG0008534	LOC6725688|XP_039152296.1|DSIM	LOC115765420|XP_030564825.1|DNOV
OG0008535	LOC6725337|XP_016038393.1|DSIM	LOC115768974|XP_030569550.1|DNOV
OG0008536	LOC6725318|XP_002106335.2|DSIM	LOC115767369|XP_030567488.1|DNOV
OG0008538	LOC6725469|XP_002106485.2|DSIM	LOC115765106|XP_030564350.1|DNOV
OG0008540	LOC6728786|XP_002104121.1|DSIM	LOC115761909|XP_030559787.1|DNOV
OG0008541	LOC6733492|XP_016026447.1|DSIM	LOC115759238|XP_030556000.1|DNOV
OG0008542	LOC6736588|XP_016030185.1|DSIM	LOC115769353|XP_030569987.1|DNOV
OG0008544	LOC27208653|XP_016026665.1|DSIM	LOC115764937|XP_030564113.1|DNOV
OG0008546	LOC6736460|XP_002083331.2|DSIM	LOC115769790|XP_030570617.1|DNOV
OG0008547	LOC6725293|XP_002106313.1|DSIM	LOC115767616|XP_030567776.1|DNOV
OG0008548	LOC6730216|XP_016036974.1|DSIM	LOC115758766|XP_030555387.1|DNOV
OG0008549	LOC6729468|XP_002104778.1|DSIM	LOC115761838|XP_030559680.1|DNOV
OG0008550	LOC6725132|XP_002106158.3|DSIM	LOC115769666|XP_030570442.1|DNOV, LOC115769725|XP_030570520.1|DNOV
OG0008552	LOC6737327|XP_002084165.1|DSIM	LOC115771002|XP_030572364.1|DNOV
OG0008553	LOC120284440|XP_039148252.1|DSIM	LOC115762070|XP_030560019.1|DNOV
OG0008554	LOC27207484|XP_039153115.1|DSIM	LOC115767016|XP_030567001.1|DNOV
OG0008555	LOC6740682|XP_039153112.1|DSIM	LOC115768899|XP_030569475.1|DNOV
OG0008556	LOC6733591|XP_016026550.1|DSIM	LOC115759159|XP_030555926.1|DNOV
OG0008557	LOC6730141|XP_002105432.1|DSIM	LOC115761181|XP_030558705.1|DNOV
OG0008558	LOC6731741|XP_016024407.1|DSIM	LOC115763359|XP_030561746.1|DNOV
OG0008561	LOC6732981|XP_002080060.2|DSIM	LOC115763096|XP_030561393.1|DNOV
OG0008562	LOC6731212|XP_002078371.3|DSIM	LOC115758531|XP_030555082.1|DNOV
OG0008563	LOC6729198|XP_002104519.1|DSIM	LOC115764645|XP_030563679.1|DNOV
OG0008564	LOC6731794|XP_016024481.1|DSIM	LOC115758509|XP_030555060.1|DNOV
OG0008565	LOC6738416|XP_002085225.1|DSIM	LOC115766264|XP_030565987.1|DNOV
OG0008566	LOC6732278|XP_016024942.1|DSIM	LOC115769212|XP_030569782.1|DNOV
OG0008569	LOC6724924|XP_016037784.1|DSIM	LOC115768875|XP_030569443.1|DNOV
OG0008571	LOC27207061|XP_016031056.1|DSIM	LOC115771001|XP_030572363.1|DNOV
OG0008572	LOC6726755|XP_016033237.1|DSIM	LOC115763688|XP_030562230.1|DNOV
OG0008573	LOC6724950|XP_016037812.1|DSIM	LOC115768003|XP_030568273.1|DNOV
OG0008574	LOC6738245|XP_002085057.2|DSIM	LOC115770293|XP_030571388.1|DNOV
OG0008575	LOC6729144|XP_039151083.1|DSIM	LOC115771872|XP_030573614.1|DNOV
OG0008576	LOC27209211|XP_016026100.1|DSIM	LOC115767562|XP_030567703.1|DNOV
OG0008577	LOC6737813|XP_002084641.2|DSIM	LOC115771253|XP_030572718.1|DNOV
OG0008579	LOC6737401|XP_002084239.1|DSIM	LOC115769932|XP_030570834.1|DNOV
OG0008581	LOC6738706|XP_002085507.1|DSIM	LOC115771473|XP_030573055.1|DNOV
OG0008582	LOC27206386|XP_016038306.1|DSIM	LOC115768009|XP_030568280.1|DNOV
OG0008583	LOC6724755|XP_039153838.1|DSIM	LOC115767194|XP_030567245.1|DNOV
OG0008584	LOC6739940|XP_002076830.1|DSIM	LOC115765360|XP_030564737.1|DNOV
