Orthogroup	DSIM.longest_only	DFIC.longest_only
OG0009067	LOC6739105|XP_016032950.1|DSIM	LOC108093576|XP_017049181.1|DFIC
OG0009068	LOC6733399|XP_016026321.2|DSIM	LOC108093766|XP_017049524.1|DFIC
OG0009069	LOC6732054|XP_016024737.1|DSIM	LOC108093472|XP_017049046.1|DFIC
OG0009070	LOC27206976|XP_039147284.1|DSIM	LOC108090698|XP_017044973.1|DFIC
OG0009071	LOC6729634|XP_016036275.1|DSIM	LOC108095751|XP_017052426.1|DFIC
OG0009072	LOC6727127|XP_002102520.1|DSIM	LOC108098624|XP_017057184.1|DFIC
OG0009073	LOC6727394|XP_016033943.1|DSIM	LOC108101123|XP_017060833.1|DFIC
OG0009074	LOC6728505|XP_016035143.1|DSIM	LOC108102049|XP_017062163.1|DFIC
OG0009075	LOC6726741|XP_002102152.2|DSIM	LOC108091381|XP_017046050.1|DFIC
OG0009076	LOC6728868|XP_002104201.1|DSIM	LOC108099393|XP_017058381.1|DFIC
OG0009077	LOC6726719|XP_002102130.1|DSIM	LOC108091399|XP_017046077.1|DFIC
OG0009078	LOC6728546|XP_002103891.1|DSIM	LOC108087360|XP_017040190.1|DFIC, LOC108087261|XP_017040056.1|DFIC
OG0009079	LOC6729433|XP_016036070.1|DSIM	LOC108092013|XP_017046936.1|DFIC
OG0009080	LOC27207335|XP_016034508.1|DSIM	LOC108097785|XP_017055808.1|DFIC
OG0009081	LOC6729699|XP_002105005.1|DSIM	LOC108095699|XP_017052359.1|DFIC
OG0009082	LOC6727860|XP_002103215.1|DSIM	LOC108098037|XP_017056190.1|DFIC
OG0009083	LOC6725392|XP_016038444.1|DSIM	LOC108095339|XP_017051910.1|DFIC
OG0009084	LOC6728615|XP_016035249.1|DSIM	LOC108098862|XP_017057525.1|DFIC
OG0009085	LOC6728569|XP_002103910.1|DSIM	LOC108087302|XP_017040110.1|DFIC, LOC108087303|XP_017040111.1|DFIC
OG0009086	LOC6726683|XP_016033175.1|DSIM	LOC108098634|XP_017057197.1|DFIC
OG0009087	LOC6729893|XP_016036651.1|DSIM	LOC108095956|XP_017052785.1|DFIC
OG0009088	LOC6730232|XP_002105515.1|DSIM	LOC108099678|XP_017058805.1|DFIC
OG0009089	LOC6724737|XP_002105780.2|DSIM	LOC108092800|XP_017048060.1|DFIC
OG0009090	LOC6730120|XP_002105413.1|DSIM	LOC108088493|XP_017041806.1|DFIC
OG0009091	LOC6726655|XP_016033143.1|DSIM	LOC108098484|XP_017056885.1|DFIC
OG0009092	LOC6727185|XP_002102577.1|DSIM	LOC108098474|XP_017056873.1|DFIC
OG0009093	LOC6728246|XP_016034885.1|DSIM	LOC108087241|XP_017040025.1|DFIC
OG0009094	LOC6730071|XP_016036842.1|DSIM	LOC108088462|XP_017041735.1|DFIC, LOC108088461|XP_017041734.1|DFIC
OG0009095	LOC6730069|XP_016036839.1|DSIM	LOC108088363|XP_017041599.1|DFIC
OG0009096	LOC6729775|XP_002105081.1|DSIM	LOC108095730|XP_017052394.1|DFIC
OG0009097	LOC27206488|XP_016036459.1|DSIM	LOC108095724|XP_017052387.1|DFIC
OG0009098	LOC6729788|XP_039151062.1|DSIM	LOC108095799|XP_017052552.1|DFIC
OG0009099	LOC6730152|XP_016036917.1|DSIM	LOC108088418|XP_017041668.1|DFIC
OG0009100	LOC6732429|XP_002079550.1|DSIM	LOC108098430|XP_017056809.1|DFIC
OG0009101	LOC6730563|XP_002077742.1|DSIM	LOC108095155|XP_017051587.1|DFIC
OG0009102	LOC6730924|XP_016023372.1|DSIM	LOC108091544|XP_017046303.1|DFIC
OG0009103	LOC6730904|XP_016023338.1|DSIM	LOC108092472|XP_017047551.1|DFIC
OG0009104	LOC6730903|XP_002078067.1|DSIM	LOC108092469|XP_017047548.1|DFIC
OG0009105	LOC6732144|XP_039153823.1|DSIM	LOC108101391|XP_017061199.1|DFIC
OG0009106	LOC6730630|XP_016023074.1|DSIM	LOC108094183|XP_017050133.1|DFIC
OG0009107	LOC6731347|XP_002078503.1|DSIM	LOC108100883|XP_017060481.1|DFIC
OG0009108	LOC6727928|XP_002103283.1|DSIM	LOC108096206|XP_017053086.1|DFIC
OG0009109	LOC6732076|XP_002079208.2|DSIM	LOC108094521|XP_017050612.1|DFIC
OG0009110	LOC6730445|XP_002077626.1|DSIM	LOC108091402|XP_017046082.1|DFIC
OG0009111	LOC27207481|XP_039150000.1|DSIM	LOC108096156|XP_017053026.1|DFIC
OG0009112	LOC6730467|XP_002077648.1|DSIM	LOC108091521|XP_017046270.1|DFIC
OG0009113	LOC6731860|XP_002078995.1|DSIM	LOC108100112|XP_017059350.1|DFIC
OG0009114	LOC6730431|XP_002077612.1|DSIM	LOC108091474|XP_017046182.1|DFIC
OG0009115	LOC6731160|XP_039147409.1|DSIM	LOC108098218|XP_017056489.1|DFIC
OG0009116	LOC6730777|XP_002077945.2|DSIM	LOC108092342|XP_017047368.1|DFIC
OG0009117	LOC6738955|XP_016023644.1|DSIM	LOC108094557|XP_017050654.1|DFIC
OG0009118	LOC6724765|XP_002105808.2|DSIM	LOC108092811|XP_017048073.1|DFIC
OG0009119	LOC120285371|XP_039154004.1|DSIM	LOC108098292|XP_017056590.1|DFIC
OG0009120	LOC6737450|XP_016031218.1|DSIM	LOC108087407|XP_017040236.1|DFIC
OG0009121	LOC6735190|XP_002082164.1|DSIM	LOC108095236|XP_017051752.1|DFIC
OG0009122	LOC6735887|XP_002082797.1|DSIM	LOC108087616|XP_017040547.1|DFIC
OG0009123	LOC6735427|XP_002082367.1|DSIM	LOC108094844|XP_017051136.1|DFIC
OG0009124	LOC6732324|XP_002079452.1|DSIM	LOC108090018|XP_017044007.1|DFIC
OG0009125	LOC6733314|XP_002080373.1|DSIM	LOC108094214|XP_017050160.1|DFIC
OG0009126	LOC6735038|XP_002082019.1|DSIM	LOC108093972|XP_017049867.1|DFIC
OG0009127	LOC6736091|XP_002082992.1|DSIM	LOC108101842|XP_017061850.1|DFIC
OG0009128	LOC6739285|XP_002076193.1|DSIM	LOC108094235|XP_017050182.1|DFIC
OG0009129	LOC6733559|XP_002080614.1|DSIM	LOC108090297|XP_017044395.1|DFIC
OG0009130	LOC6733447|XP_016026395.1|DSIM	LOC108101502|XP_017061350.1|DFIC
OG0009131	LOC6733443|XP_002080500.2|DSIM	LOC108101534|XP_017061398.1|DFIC
OG0009132	LOC6736150|XP_002083050.1|DSIM	LOC108090857|XP_017045232.1|DFIC
OG0009133	LOC6734301|XP_039147826.1|DSIM	LOC108087772|XP_017040790.1|DFIC
OG0009134	LOC6734654|XP_002081661.1|DSIM	LOC108087614|XP_017040545.1|DFIC
OG0009135	LOC6733648|XP_016026614.1|DSIM	LOC108090566|XP_017044797.1|DFIC
OG0009136	LOC6734062|XP_016027065.1|DSIM	LOC108094074|XP_017050004.1|DFIC
OG0009137	LOC6734142|XP_016027151.1|DSIM	LOC108086637|XP_017039102.1|DFIC
OG0009138	LOC6734140|XP_002081169.1|DSIM	LOC108086652|XP_017039125.1|DFIC
OG0009139	LOC6736096|XP_016029491.2|DSIM	LOC108101919|XP_017061986.1|DFIC
OG0009140	LOC6733960|XP_002081004.1|DSIM	LOC108086385|XP_017038776.1|DFIC
OG0009141	LOC6739279|XP_016026239.1|DSIM	LOC108094229|XP_017050176.1|DFIC
OG0009142	LOC6733336|XP_016026247.1|DSIM	LOC108094271|XP_017050232.1|DFIC
OG0009143	LOC27209059|XP_016029102.1|DSIM	LOC108096761|XP_017054109.1|DFIC
OG0009144	LOC27209252|XP_016029108.1|DSIM	LOC108096534|XP_017053708.1|DFIC
OG0009145	LOC6735654|XP_002082572.1|DSIM	LOC108090994|XP_017045440.1|DFIC
OG0009146	LOC6734361|XP_016027440.1|DSIM	LOC108094758|XP_017051004.1|DFIC
OG0009147	LOC27208193|XP_016028014.1|DSIM	LOC108090293|XP_017044392.1|DFIC
OG0009148	LOC6733564|XP_016026510.1|DSIM	LOC108090463|XP_017044650.1|DFIC
OG0009149	LOC6735275|XP_016028622.1|DSIM	LOC108094822|XP_017051082.1|DFIC
OG0009150	LOC6734331|XP_016027409.1|DSIM	LOC108094849|XP_017051144.1|DFIC
OG0009151	LOC6733985|XP_002081029.2|DSIM	LOC108086464|XP_017038879.1|DFIC
OG0009152	LOC6733735|XP_002080781.1|DSIM	LOC108090754|XP_017045075.1|DFIC
OG0009153	LOC27208798|XP_039147592.1|DSIM	LOC108090742|XP_017045056.1|DFIC
OG0009154	LOC6729888|XP_016036649.1|DSIM	LOC108095861|XP_017052651.1|DFIC
OG0009155	LOC6733616|XP_039147573.1|DSIM	LOC108090392|XP_017044530.1|DFIC
OG0009156	LOC6731616|XP_002078756.1|DSIM	LOC108097865|XP_017055890.1|DFIC, LOC108094935|XP_017051287.1|DFIC
OG0009157	LOC6732803|XP_016025517.1|DSIM	LOC108094442|XP_017050504.1|DFIC, LOC108094470|XP_017050543.1|DFIC
OG0009158	LOC6736196|XP_002083091.1|DSIM	LOC108099050|XP_017057803.1|DFIC
OG0009159	LOC6740138|XP_002077023.2|DSIM	LOC108094622|XP_017050794.1|DFIC
OG0009160	LOC6730559|XP_002077738.2|DSIM	LOC108101256|XP_017061001.1|DFIC
OG0009161	LOC27206378|XP_016037588.1|DSIM	LOC108092909|XP_017048257.1|DFIC
OG0009162	LOC6738446|XP_016032280.1|DSIM	LOC108099736|XP_017058846.1|DFIC
OG0009163	LOC6737503|XP_016031298.1|DSIM	LOC108087535|XP_017040430.1|DFIC
OG0009164	LOC6736414|XP_039150127.1|DSIM	LOC108100646|XP_017060139.1|DFIC
OG0009165	LOC6736954|XP_016030596.1|DSIM	LOC108093032|XP_017048425.1|DFIC
OG0009166	LOC6737771|XP_002084599.2|DSIM	LOC108100274|XP_017059548.1|DFIC
OG0009167	LOC6738988|XP_002085783.2|DSIM	LOC108093166|XP_017048607.1|DFIC
OG0009168	LOC6738989|XP_016032815.1|DSIM	LOC108093167|XP_017048609.1|DFIC
OG0009169	LOC6739629|XP_016031208.1|DSIM	LOC108087438|XP_017040280.1|DFIC
OG0009170	LOC6738266|XP_002085077.1|DSIM	LOC108089572|XP_017043415.1|DFIC
OG0009171	LOC6738419|XP_002085228.2|DSIM	LOC108099825|XP_017058944.1|DFIC
OG0009172	LOC6737718|XP_016031493.1|DSIM	LOC108100158|XP_017059403.1|DFIC
OG0009173	LOC6736506|XP_016030082.1|DSIM	LOC108099102|XP_017057911.1|DFIC
OG0009174	LOC6725016|XP_002106048.1|DSIM	LOC108097368|XP_017055101.1|DFIC
OG0009175	LOC6731546|XP_039154528.1|DSIM	LOC108098737|XP_017057356.1|DFIC
OG0009176	LOC6738012|XP_039150274.1|DSIM	LOC108086934|XP_017039532.1|DFIC
OG0009178	LOC6738195|XP_002085008.1|DSIM	LOC108096416|XP_017053484.1|DFIC
OG0009179	LOC6739163|XP_039149849.1|DSIM	LOC108088761|XP_017042199.1|DFIC
OG0009180	LOC6738028|XP_002084843.1|DSIM	LOC108086923|XP_017039514.1|DFIC
OG0009181	LOC6738836|XP_016032657.1|DSIM	LOC108100408|XP_017059784.1|DFIC
OG0009182	LOC6738117|XP_016031957.1|DSIM	LOC108096431|XP_017053509.1|DFIC
OG0009183	LOC6737951|XP_002084770.1|DSIM	LOC108095398|XP_017051970.1|DFIC
OG0009184	LOC6739127|XP_002085920.1|DSIM	LOC108088771|XP_017042212.1|DFIC
OG0009185	LOC27207179|XP_016032876.1|DSIM	LOC108088917|XP_017042421.1|DFIC
OG0009186	LOC6738894|XP_016032715.1|DSIM	LOC108100716|XP_017060238.1|DFIC
OG0009187	LOC6727754|XP_002103116.1|DSIM	LOC108097922|XP_017055961.1|DFIC
OG0009188	LOC6735002|XP_002081984.1|DSIM	LOC108093903|XP_017049751.1|DFIC
OG0009189	LOC6738328|XP_002085138.1|DSIM	LOC108089626|XP_017043479.1|DFIC
OG0009190	LOC6736474|XP_002083345.2|DSIM	LOC108100089|XP_017059324.1|DFIC
OG0009191	LOC6733847|XP_002080891.2|DSIM	LOC108096954|XP_017054410.1|DFIC
OG0009192	LOC6740043|XP_002076927.1|DSIM	LOC108097745|XP_017055743.1|DFIC
OG0009193	LOC27207254|XP_016024979.1|DSIM	LOC108090053|XP_017044050.1|DFIC
OG0009194	LOC6739300|XP_002076208.1|DSIM	LOC108101484|XP_017061321.1|DFIC
OG0009195	LOC6737551|XP_002084384.1|DSIM	LOC108089698|XP_017043535.1|DFIC
OG0009196	LOC6737537|XP_002084372.1|DSIM	LOC108089768|XP_017043648.1|DFIC
OG0009197	LOC6739665|XP_002076560.2|DSIM	LOC108093222|XP_017048682.1|DFIC
OG0009198	LOC6738194|XP_016032023.1|DSIM	LOC108096469|XP_017053572.1|DFIC
OG0009199	LOC6738577|XP_002085382.2|DSIM	LOC108099741|XP_017058855.1|DFIC
OG0009200	LOC6733836|XP_016026845.1|DSIM	LOC108096852|XP_017054257.1|DFIC
OG0009201	LOC6735098|XP_002082075.1|DSIM	LOC108090507|XP_017044712.1|DFIC
OG0009202	LOC6736057|XP_002082958.1|DSIM	LOC108101810|XP_017061775.1|DFIC
OG0009203	LOC6733216|XP_002080279.2|DSIM	LOC108094237|XP_017050184.1|DFIC
OG0009204	LOC6735386|XP_002082333.1|DSIM	LOC108094783|XP_017051046.1|DFIC
OG0009205	LOC6735391|XP_002082338.2|DSIM	LOC108094805|XP_017051065.1|DFIC, LOC108094742|XP_017050979.1|DFIC
OG0009206	LOC27208181|XP_016027628.1|DSIM	LOC108086744|XP_017039273.1|DFIC
OG0009207	LOC6727927|XP_002103282.1|DSIM	LOC108096320|XP_017053336.1|DFIC
OG0009209	LOC6728564|XP_002103905.1|DSIM	LOC108087091|XP_017039761.1|DFIC
OG0009210	LOC27208889|XP_016028366.1|DSIM	LOC108090245|XP_017044330.1|DFIC, LOC108090506|XP_017044711.1|DFIC
OG0009211	LOC6733043|XP_016025732.1|DSIM	LOC108089909|XP_017043876.1|DFIC
OG0009212	LOC6740134|XP_016039337.1|DSIM, LOC27209358|XP_016039369.2|DSIM, LOC6725998|XP_016039371.1|DSIM, LOC27209028|XP_016039370.2|DSIM, LOC6726204|XP_016022779.1|DSIM, LOC6726205|XP_002107180.3|DSIM	LOC108094580|XP_017050686.1|DFIC
OG0009214	LOC6736546|XP_002083416.1|DSIM	LOC108099022|XP_017057747.1|DFIC
OG0009215	LOC6734650|XP_002081657.1|DSIM	LOC108087642|XP_017040595.1|DFIC
OG0009215	LOC6734649|XP_016027820.1|DSIM	LOC108087644|XP_017040597.1|DFIC
OG0009219	LOC27206377|XP_039151699.1|DSIM	LOC108086809|XP_017039337.1|DFIC
OG0009221	LOC6731813|XP_002078948.1|DSIM	LOC108089196|XP_017042829.1|DFIC
OG0009222	LOC6739833|XP_016039492.1|DSIM	LOC108094659|XP_017050858.1|DFIC
OG0009224	LOC6727004|XP_002102405.1|DSIM	LOC108091759|XP_017046592.1|DFIC
OG0009225	LOC27207388|XP_039153122.1|DSIM	LOC108097253|XP_017054922.1|DFIC
OG0009228	LOC6725428|XP_002106444.2|DSIM	LOC108098095|XP_017056290.1|DFIC
OG0009229	LOC6727233|XP_002102625.1|DSIM	LOC108098584|XP_017057113.1|DFIC
OG0009231	LOC6726053|XP_016039441.1|DSIM	LOC108094725|XP_017050960.1|DFIC
OG0009232	LOC27207305|XP_039153143.1|DSIM	LOC108086501|XP_017038915.1|DFIC
OG0009234	LOC6725251|XP_016038261.1|DSIM	LOC108097234|XP_017054892.1|DFIC
OG0009236	LOC6738351|XP_002085161.1|DSIM	LOC108089392|XP_017043064.1|DFIC
OG0009237	LOC6731786|XP_016024478.1|DSIM	LOC108089278|XP_017042946.1|DFIC
OG0009238	LOC6737724|XP_002084553.2|DSIM	LOC108100166|XP_017059418.1|DFIC
OG0009239	LOC6739017|XP_002085812.1|DSIM	LOC108088920|XP_017042425.1|DFIC
OG0009241	LOC6730788|XP_002077956.2|DSIM	LOC108092372|XP_017047403.1|DFIC
OG0009245	LOC6727607|XP_002102986.1|DSIM	LOC108087159|XP_017039872.1|DFIC
OG0009247	LOC6727780|XP_002103141.2|DSIM	LOC108098016|XP_017056156.1|DFIC
OG0009248	LOC6740119|XP_016039257.1|DSIM	LOC108097564|XP_017055433.1|DFIC
OG0009249	LOC6731869|XP_002079004.1|DSIM	LOC108100006|XP_017059198.1|DFIC
OG0009251	LOC6740291|XP_002077167.1|DSIM	LOC108102162|XP_017062350.1|DFIC
OG0009252	LOC6726143|XP_016037609.1|DSIM	LOC108097262|XP_017054941.1|DFIC
OG0009253	LOC6725515|XP_016038656.1|DSIM	LOC108088692|XP_017042121.1|DFIC
OG0009254	LOC6724767|XP_039152876.1|DSIM	LOC108092963|XP_017048335.1|DFIC
OG0009255	LOC6724892|XP_002105930.2|DSIM	LOC108097134|XP_017054720.1|DFIC
OG0009256	LOC6740207|XP_039153729.1|DSIM	LOC108088706|XP_017042137.1|DFIC
OG0009257	LOC6726185|XP_002107161.1|DSIM	LOC108098042|XP_017056196.1|DFIC
OG0009258	LOC6725996|XP_039152481.1|DSIM	LOC108094673|XP_017050879.1|DFIC
OG0009259	LOC6725437|XP_016038518.1|DSIM	LOC108098076|XP_017056258.1|DFIC
OG0009260	LOC6740379|XP_002077241.2|DSIM	LOC108102117|XP_017062269.1|DFIC
OG0009261	LOC27206716|XP_039152755.1|DSIM	LOC108097700|XP_017055668.1|DFIC
OG0009262	LOC6726150|XP_002107126.2|DSIM	LOC108095332|XP_017051901.1|DFIC
OG0009263	LOC6726434|XP_002107391.1|DSIM	LOC108094625|XP_017050803.1|DFIC
OG0009264	LOC6726430|XP_016039990.1|DSIM	LOC108094606|XP_017050751.1|DFIC
OG0009265	LOC6726425|XP_039153637.1|DSIM	LOC108094549|XP_017050650.1|DFIC
OG0009266	LOC6732145|XP_016024832.1|DSIM	LOC108101377|XP_017061178.1|DFIC
OG0009267	LOC6731157|XP_002078315.1|DSIM	LOC108098194|XP_017056423.1|DFIC
OG0009269	LOC6727590|XP_016034185.1|DSIM	LOC108087339|XP_017040168.1|DFIC
OG0009270	LOC6734908|XP_016028183.1|DSIM	LOC108093874|XP_017049705.1|DFIC
OG0009271	LOC6726225|XP_016039752.1|DSIM	LOC108097984|XP_017056096.1|DFIC
OG0009272	LOC6738891|XP_002085686.1|DSIM	LOC108100195|XP_017059458.1|DFIC
OG0009273	LOC6730874|XP_016023294.1|DSIM	LOC108092331|XP_017047356.1|DFIC
OG0009274	LOC6736573|XP_016030167.1|DSIM	LOC108099060|XP_017057818.1|DFIC
OG0009275	LOC6724805|XP_002105846.2|DSIM	LOC108092908|XP_017048256.1|DFIC
OG0009276	LOC6734601|XP_002081609.1|DSIM	LOC108101829|XP_017061825.1|DFIC
OG0009277	LOC27206856|XP_016037627.1|DSIM	LOC108097050|XP_017054573.1|DFIC
OG0009278	LOC6739907|XP_039153091.1|DSIM	LOC108097283|XP_017054973.1|DFIC
OG0009279	LOC27208345|XP_016023838.1|DSIM	LOC108088144|XP_017041299.1|DFIC
OG0009280	LOC6739977|XP_016038098.1|DSIM	LOC108086506|XP_017038922.1|DFIC
OG0009281	LOC6725618|XP_016038813.1|DSIM	LOC108091254|XP_017045858.1|DFIC
OG0009282	LOC6730426|XP_016022895.1|DSIM	LOC108091456|XP_017046145.1|DFIC
OG0009283	LOC6731758|XP_016024440.1|DSIM	LOC108089226|XP_017042871.1|DFIC
OG0009284	LOC6738610|XP_016032453.1|DSIM	LOC108088328|XP_017041556.1|DFIC
OG0009285	LOC6740381|XP_016037323.1|DSIM	LOC108095049|XP_017051440.1|DFIC
OG0009286	LOC6736989|XP_002083836.1|DSIM	LOC108093132|XP_017048566.1|DFIC
OG0009287	LOC6737059|XP_002083906.1|DSIM	LOC108093081|XP_017048491.1|DFIC
OG0009288	LOC6725236|XP_016038249.1|DSIM	LOC108101642|XP_017061547.1|DFIC
OG0009289	LOC6724748|XP_016037451.1|DSIM	LOC108101971|XP_017062049.1|DFIC
OG0009290	LOC6733959|XP_002081003.1|DSIM	LOC108086399|XP_017038790.1|DFIC
OG0009291	LOC6724749|XP_016037459.1|DSIM	LOC108101972|XP_017062052.1|DFIC
OG0009292	LOC6725424|XP_002106440.2|DSIM	LOC108098070|XP_017056251.1|DFIC
OG0009293	LOC6725419|XP_016038498.1|DSIM	LOC108097890|XP_017055918.1|DFIC
OG0009294	LOC6734801|XP_039148501.1|DSIM	LOC108090341|XP_017044446.1|DFIC
OG0009295	LOC6726054|XP_039153199.1|DSIM	LOC108094592|XP_017050710.1|DFIC
OG0009296	LOC6729688|XP_002104994.2|DSIM	LOC108095835|XP_017052613.1|DFIC
OG0009297	LOC6729692|XP_016036357.1|DSIM	LOC108095883|XP_017052683.1|DFIC
OG0009298	LOC6728391|XP_002103739.2|DSIM	LOC108087916|XP_017040991.1|DFIC
OG0009299	LOC6727387|XP_016033924.1|DSIM	LOC108101057|XP_017060733.1|DFIC
OG0009300	LOC6727385|XP_016033920.1|DSIM	LOC108101053|XP_017060726.1|DFIC
OG0009301	LOC6729632|XP_002104940.3|DSIM	LOC108095750|XP_017052425.1|DFIC
OG0009302	LOC6727125|XP_002102518.2|DSIM	LOC108098473|XP_017056872.1|DFIC
OG0009303	LOC6727683|XP_002103045.1|DSIM	LOC108091941|XP_017046818.1|DFIC
OG0009304	LOC6727393|XP_002102778.2|DSIM	LOC108101027|XP_017060683.1|DFIC
OG0009305	LOC6727827|XP_016034411.1|DSIM	LOC108087034|XP_017039692.1|DFIC
OG0009306	LOC6725648|XP_002106655.1|DSIM	LOC108091151|XP_017045676.1|DFIC
OG0009307	LOC6728581|XP_002103922.1|DSIM	LOC108092063|XP_017047015.1|DFIC
OG0009308	LOC6726965|XP_016033457.1|DSIM	LOC108091790|XP_017046638.1|DFIC
OG0009309	LOC6727815|XP_002103176.2|DSIM	LOC108087020|XP_017039675.1|DFIC
OG0009310	LOC6727627|XP_002103004.1|DSIM	LOC108087369|XP_017040199.1|DFIC
OG0009311	LOC6728514|XP_016035155.1|DSIM	LOC108102004|XP_017062091.1|DFIC
OG0009312	LOC6727833|XP_016034418.1|DSIM	LOC108086998|XP_017039623.1|DFIC
OG0009313	LOC6727839|XP_016034425.1|DSIM	LOC108102257|XP_017062496.1|DFIC
OG0009314	LOC6727881|XP_002103236.2|DSIM	LOC108096898|XP_017054337.1|DFIC
OG0009315	LOC27208198|XP_039151287.1|DSIM	LOC108099600|XP_017058705.1|DFIC
OG0009316	LOC6728891|XP_016035581.1|DSIM	LOC108099449|XP_017058476.1|DFIC
OG0009317	LOC6729852|XP_016036587.1|DSIM	LOC108088550|XP_017041884.1|DFIC
OG0009318	LOC27206458|XP_016033735.2|DSIM	LOC108098504|XP_017056921.1|DFIC
OG0009319	LOC6727904|XP_002103259.1|DSIM	LOC108096458|XP_017053558.1|DFIC
OG0009320	LOC6729704|XP_002105010.1|DSIM	LOC108095720|XP_017052383.1|DFIC
OG0009321	LOC6729696|XP_002105002.1|DSIM	LOC108095703|XP_017052364.1|DFIC
OG0009322	LOC6728037|XP_016034654.1|DSIM	LOC108098963|XP_017057664.1|DFIC
OG0009323	LOC6726972|XP_016033471.1|DSIM	LOC108091834|XP_017046703.1|DFIC
OG0009324	LOC6727151|XP_016033633.2|DSIM	LOC108098465|XP_017056859.1|DFIC
OG0009325	LOC6727762|XP_016034338.1|DSIM	LOC108097895|XP_017055926.1|DFIC
OG0009326	LOC6739724|XP_016034707.1|DSIM	LOC108091936|XP_017046812.1|DFIC
OG0009327	LOC6730155|XP_002105446.1|DSIM	LOC108088422|XP_017041672.1|DFIC
OG0009328	LOC6730138|XP_016036903.1|DSIM	LOC108088442|XP_017041706.1|DFIC
OG0009329	LOC6729291|XP_016035934.2|DSIM	LOC108087189|XP_017039934.1|DFIC
OG0009330	LOC6728186|XP_002103535.1|DSIM	LOC108092089|XP_017047067.1|DFIC
OG0009331	LOC6727519|XP_002102899.2|DSIM	LOC108087947|XP_017041022.1|DFIC
OG0009332	LOC6728279|XP_002103628.1|DSIM	LOC108087193|XP_017039942.1|DFIC
OG0009333	LOC6728995|XP_002104316.1|DSIM	LOC108099564|XP_017058643.1|DFIC
OG0009334	LOC6730275|XP_016037041.1|DSIM	LOC108086811|XP_017039339.1|DFIC
OG0009335	LOC6728943|XP_002104271.1|DSIM	LOC108097615|XP_017055514.1|DFIC
OG0009336	LOC6730339|XP_002105621.1|DSIM	LOC108086857|XP_017039399.1|DFIC
OG0009337	LOC6725764|XP_039152673.1|DSIM	LOC108097883|XP_017055908.1|DFIC
OG0009338	LOC6726660|XP_002102071.1|DSIM	LOC108098532|XP_017057002.1|DFIC
OG0009339	LOC6726654|XP_002102065.2|DSIM	LOC108098477|XP_017056877.1|DFIC
OG0009340	LOC6728218|XP_002103567.2|DSIM	LOC108091679|XP_017046491.1|DFIC
OG0009341	LOC6727354|XP_002102739.1|DSIM	LOC108093332|XP_017048816.1|DFIC
OG0009342	LOC6728326|XP_002103675.1|DSIM	LOC108088077|XP_017041217.1|DFIC
OG0009343	LOC6728325|XP_002103674.1|DSIM	LOC108088081|XP_017041222.1|DFIC
OG0009344	LOC6729007|XP_002104328.1|DSIM	LOC108099234|XP_017058096.1|DFIC
OG0009345	LOC6729861|XP_002105164.1|DSIM	LOC108088480|XP_017041768.1|DFIC
OG0009346	LOC6729842|XP_002105145.1|DSIM	LOC108088374|XP_017041610.1|DFIC
OG0009347	LOC6729761|XP_002105067.1|DSIM	LOC108095683|XP_017052341.1|DFIC
OG0009348	LOC6729077|XP_016035726.2|DSIM	LOC108099513|XP_017058565.1|DFIC
OG0009349	LOC6727795|XP_016034383.1|DSIM	LOC108087010|XP_017039647.1|DFIC
OG0009350	LOC6730262|XP_002105545.2|DSIM	LOC108086876|XP_017039428.1|DFIC
OG0009351	LOC6730257|XP_016037028.1|DSIM	LOC108086795|XP_017039323.1|DFIC
OG0009352	LOC6726925|XP_016033423.1|DSIM	LOC108091726|XP_017046557.1|DFIC
OG0009353	LOC6729089|XP_016035739.1|DSIM	LOC108099288|XP_017058169.1|DFIC
OG0009354	LOC6731842|XP_002078977.1|DSIM	LOC108089141|XP_017042751.1|DFIC
OG0009355	LOC6732114|XP_002079246.1|DSIM	LOC108095093|XP_017051521.1|DFIC
OG0009356	LOC6730847|XP_016023266.1|DSIM	LOC108092548|XP_017047672.1|DFIC
OG0009357	LOC6732032|XP_002079164.1|DSIM	LOC108093494|XP_017049072.1|DFIC
OG0009358	LOC6730893|XP_002078057.1|DSIM	LOC108092387|XP_017047435.1|DFIC
OG0009359	LOC6730892|XP_002078056.1|DSIM	LOC108092386|XP_017047434.1|DFIC
OG0009360	LOC6731485|XP_002078634.1|DSIM	LOC108095633|XP_017052290.1|DFIC, LOC108100937|XP_017060572.1|DFIC
OG0009361	LOC6731484|XP_016024164.1|DSIM	LOC108095634|XP_017052291.1|DFIC, LOC108094591|XP_017050757.1|DFIC
OG0009362	LOC6731483|XP_016024163.1|DSIM	LOC108092635|XP_017047762.1|DFIC, LOC108095632|XP_017052289.1|DFIC
OG0009363	LOC27208244|XP_016023513.1|DSIM	LOC108089837|XP_017043740.1|DFIC
OG0009364	LOC6730707|XP_002077877.1|DSIM	LOC108092567|XP_017047697.1|DFIC
OG0009365	LOC6731010|XP_039149932.1|DSIM	LOC108089880|XP_017043829.1|DFIC
OG0009366	LOC6731991|XP_002079125.2|DSIM	LOC108088968|XP_017042526.1|DFIC
OG0009368	LOC27208012|XP_016022912.1|DSIM	LOC108091469|XP_017046176.1|DFIC
OG0009369	LOC6730430|XP_002077611.2|DSIM	LOC108091472|XP_017046178.1|DFIC
OG0009370	LOC6733016|XP_039154510.1|DSIM	LOC108089824|XP_017043726.1|DFIC
