Orthogroup	DSIM.longest_only	DALB.longest_only
OG0008409	LOC6738849|XP_016032669.1|DSIM	LOC117566519|XP_034101951.1|DALB
OG0008410	LOC6728501|XP_002103846.1|DSIM	LOC117576635|XP_034117452.1|DALB
OG0008411	LOC6727931|XP_016034542.1|DSIM	LOC117575754|XP_034116004.1|DALB
OG0008412	LOC6725799|XP_016039124.1|DSIM	LOC117571103|XP_034108979.1|DALB
OG0008413	LOC6738751|XP_016032563.1|DSIM	LOC117571791|XP_034110041.1|DALB
OG0008414	LOC6724861|XP_002105900.1|DSIM	LOC117578123|XP_034119201.1|DALB
OG0008415	LOC6726260|XP_016039770.1|DSIM	LOC117577786|XP_034118602.1|DALB
OG0008416	LOC27209238|XP_039153524.1|DSIM	LOC117573058|XP_034111827.1|DALB
OG0008417	LOC6724938|XP_016037800.1|DSIM	LOC117578319|XP_034119666.1|DALB
OG0008418	LOC6725119|XP_016038093.1|DSIM	LOC117564915|XP_034099763.1|DALB
OG0008419	LOC27209388|XP_016040067.1|DSIM	LOC117578287|XP_034119614.1|DALB
OG0008420	LOC6725825|XP_016039149.1|DSIM	LOC117577698|XP_034118489.1|DALB
OG0008421	LOC6739887|XP_039153517.1|DSIM	LOC117570887|XP_034108679.1|DALB
OG0008422	LOC6725328|XP_016038389.1|DSIM	LOC117568096|XP_034104372.1|DALB
OG0008423	LOC6735820|XP_016029199.1|DSIM	LOC117569845|XP_034107065.1|DALB
OG0008424	LOC6725962|XP_016039316.1|DSIM	LOC117571780|XP_034110032.1|DALB
OG0008425	LOC6727832|XP_016034417.1|DSIM	LOC117575967|XP_034116337.1|DALB
OG0008426	LOC6739456|XP_039147850.1|DSIM	LOC117567901|XP_034104065.1|DALB
OG0008427	LOC6725283|XP_016038304.2|DSIM	LOC117578271|XP_034119585.1|DALB
OG0008428	LOC6725574|XP_016038732.1|DSIM	LOC117577836|XP_034118668.1|DALB
OG0008429	LOC27207064|XP_016035564.1|DSIM	LOC117575584|XP_034115742.1|DALB
OG0008430	LOC6725100|XP_002106126.1|DSIM	LOC117578278|XP_034119596.1|DALB
OG0008431	LOC6738241|XP_002085053.1|DSIM	LOC117571485|XP_034109542.1|DALB
OG0008432	LOC6729877|XP_016036638.2|DSIM	LOC117573411|XP_034112505.1|DALB
OG0008433	LOC27206232|XP_016031726.1|DSIM	LOC117567731|XP_034103786.1|DALB
OG0008434	LOC6730265|XP_002105548.1|DSIM	LOC117574490|XP_034114219.1|DALB
OG0008436	LOC6740484|XP_016027958.1|DSIM	LOC117569178|XP_034106138.1|DALB
OG0008438	LOC6739700|XP_002076593.3|DSIM	LOC117575325|XP_034115371.1|DALB
OG0008439	LOC6735048|XP_002082029.1|DSIM	LOC117570421|XP_034107945.1|DALB
OG0008440	LOC6726843|XP_016033356.1|DSIM	LOC117575403|XP_034115473.1|DALB
OG0008441	LOC6739155|XP_016033006.1|DSIM	LOC117569990|XP_034107261.1|DALB
OG0008442	LOC6735218|XP_016028498.1|DSIM	LOC117566491|XP_034101919.1|DALB
OG0008443	LOC6738160|XP_002084973.1|DSIM	LOC117571217|XP_034109156.1|DALB
OG0008444	LOC6738584|XP_002085388.1|DSIM	LOC117569482|XP_034106543.1|DALB
OG0008445	LOC6725333|XP_016038392.1|DSIM	LOC117577561|XP_034118286.1|DALB
OG0008446	LOC6726213|XP_016039738.2|DSIM	LOC117577963|XP_034118903.1|DALB
OG0008447	LOC6725822|XP_002106818.1|DSIM	LOC117567154|XP_034102861.1|DALB
OG0008448	LOC6725770|XP_039153324.1|DSIM	LOC117566630|XP_034102065.1|DALB
OG0008449	LOC6726147|XP_002107123.1|DSIM	LOC117578205|XP_034119433.1|DALB
OG0008450	LOC27208236|XP_016039952.1|DSIM	LOC117573887|XP_034113268.1|DALB
OG0008451	LOC6727397|XP_039151660.1|DSIM	LOC117574256|XP_034113877.1|DALB
OG0008452	LOC6730479|XP_002077660.1|DSIM	LOC117565540|XP_034100575.1|DALB
OG0008453	LOC27206141|XP_016026401.1|DSIM	LOC117572528|XP_034111279.1|DALB
OG0008454	LOC6739944|XP_016037764.1|DSIM	LOC117569505|XP_034106582.1|DALB
OG0008455	LOC6736737|XP_016030365.1|DSIM	LOC117572114|XP_034110626.1|DALB
OG0008456	LOC6728468|XP_016035111.1|DSIM	LOC117576492|XP_034117158.1|DALB
OG0008457	LOC6728784|XP_016035464.1|DSIM	LOC117574230|XP_034113830.1|DALB
OG0008459	LOC6726487|XP_039153740.1|DSIM	LOC117573676|XP_034112900.1|DALB
OG0008460	LOC6731308|XP_002078464.1|DSIM	LOC117565695|XP_034100822.1|DALB
OG0008461	LOC6731467|XP_016024148.1|DSIM	LOC117565139|XP_034100002.1|DALB
OG0008462	LOC6730667|XP_002077837.1|DSIM	LOC117564736|XP_034099515.1|DALB
OG0008463	LOC27206534|XP_016022903.1|DSIM	LOC117564122|XP_034098671.1|DALB
OG0008464	LOC6736157|XP_002083057.1|DSIM	LOC117570449|XP_034107998.1|DALB
OG0008465	LOC27207212|XP_016028962.1|DSIM	LOC117567776|XP_034103866.1|DALB
OG0008466	LOC6736116|XP_002083016.1|DSIM	LOC117571723|XP_034109920.1|DALB
OG0008467	LOC6735156|XP_016028437.1|DSIM	LOC117569959|XP_034107222.1|DALB
OG0008468	LOC6732071|XP_002079203.1|DSIM	LOC117564718|XP_034099492.1|DALB
OG0008469	LOC6726357|XP_002107317.1|DSIM	LOC117569182|XP_034106141.1|DALB
OG0008470	LOC6736100|XP_016029493.1|DSIM	LOC117567466|XP_034103376.1|DALB
OG0008472	LOC27206176|XP_016028184.1|DSIM	LOC117567947|XP_034104136.1|DALB
OG0008473	LOC6740161|XP_016039634.1|DSIM	LOC117577824|XP_034118649.1|DALB
OG0008474	LOC27206464|XP_016034405.1|DSIM	LOC117576336|XP_034116901.1|DALB
OG0008476	LOC6728008|XP_002103360.1|DSIM	LOC117576143|XP_034116601.1|DALB
OG0008477	LOC6734296|XP_016027356.1|DSIM	LOC117569048|XP_034105941.1|DALB
OG0008478	LOC6729535|XP_016036214.1|DSIM	LOC117573274|XP_034112246.1|DALB
OG0008479	LOC6735500|XP_002082439.1|DSIM	LOC117572684|XP_034111612.1|DALB
OG0008480	LOC6738174|XP_016032010.1|DSIM	LOC117567606|XP_034103584.1|DALB
OG0008481	LOC6725279|XP_016038297.1|DSIM	LOC117578086|XP_034119138.1|DALB
OG0008482	LOC6740543|XP_039152634.1|DSIM, LOC6738447|XP_016032281.1|DSIM	LOC117568650|XP_034105336.1|DALB
OG0008483	LOC6730586|XP_002077765.1|DSIM	LOC117578379|XP_034119704.1|DALB
OG0008484	LOC6728017|XP_002103369.1|DSIM	LOC117575650|XP_034115828.1|DALB
OG0008485	LOC27207113|XP_016023713.1|DSIM	LOC117565260|XP_034100171.1|DALB
OG0008486	LOC6724750|XP_039151998.1|DSIM	LOC117573257|XP_034112226.1|DALB
OG0008487	LOC6724977|XP_002106013.2|DSIM	LOC117577261|XP_034118138.1|DALB, LOC117577257|XP_034118135.1|DALB, LOC117577260|XP_034118137.1|DALB, LOC117577253|XP_034118130.1|DALB, LOC117570309|XP_034107733.1|DALB, LOC117576787|XP_034117729.1|DALB
OG0008488	LOC6727254|XP_002102646.1|DSIM	LOC117576154|XP_034116618.1|DALB
OG0008489	LOC6727084|XP_016033575.1|DSIM	LOC117574727|XP_034114548.1|DALB
OG0008490	LOC6729568|XP_002104876.1|DSIM	LOC117574758|XP_034114593.1|DALB
OG0008491	LOC6728640|XP_016035271.1|DSIM	LOC117575778|XP_034116036.1|DALB
OG0008493	LOC6732299|XP_002079427.2|DSIM	LOC117564418|XP_034099040.1|DALB
OG0008494	LOC6735770|XP_002082683.2|DSIM	LOC117568155|XP_034104464.1|DALB
OG0008495	LOC6734504|XP_016027635.1|DSIM	LOC117572772|XP_034111750.1|DALB
OG0008496	LOC27208944|XP_039148273.1|DSIM	LOC117567775|XP_034103865.1|DALB
OG0008497	LOC6735382|XP_002082329.1|DSIM	LOC117568950|XP_034105780.1|DALB
OG0008498	LOC6734924|XP_016028199.1|DSIM	LOC117570769|XP_034108496.1|DALB
OG0008499	LOC6735316|XP_002082268.1|DSIM	LOC117568682|XP_034105381.1|DALB
OG0008500	LOC6733618|XP_016026578.2|DSIM	LOC117568805|XP_034105557.1|DALB
OG0008501	LOC6738470|XP_002085277.1|DSIM	LOC117568787|XP_034105517.1|DALB
OG0008502	LOC6725496|XP_002106510.1|DSIM	LOC117572132|XP_034110660.1|DALB
OG0008503	LOC6725699|XP_002106702.1|DSIM	LOC117569124|XP_034106039.1|DALB
OG0008504	LOC27208200|XP_016030071.1|DSIM	LOC117568113|XP_034104405.1|DALB
OG0008505	LOC6738960|XP_002085755.1|DSIM	LOC117572285|XP_034110884.1|DALB
OG0008506	LOC6738927|XP_002085722.2|DSIM	LOC117570972|XP_034108806.1|DALB
OG0008507	LOC6738549|XP_002085354.1|DSIM	LOC117571011|XP_034108860.1|DALB
OG0008508	LOC6726494|XP_016040111.1|DSIM	LOC117565852|XP_034101064.1|DALB
OG0008509	LOC27208119|XP_039152565.1|DSIM, LOC6728511|XP_002103856.1|DSIM	LOC117566341|XP_034101716.1|DALB
OG0008510	LOC27206347|XP_016039191.1|DSIM, LOC6725451|XP_002106467.3|DSIM, LOC6725447|XP_002106463.2|DSIM	LOC117578264|XP_034119577.1|DALB
OG0008512	LOC6725246|XP_002106268.2|DSIM, LOC6725221|XP_002106243.3|DSIM	LOC117566211|XP_034101640.1|DALB
OG0008513	LOC6730675|XP_002077845.1|DSIM	LOC117565406|XP_034100380.1|DALB
OG0008514	LOC6732570|XP_002079689.1|DSIM	LOC117563875|XP_034098324.1|DALB, LOC117564197|XP_034098764.1|DALB, LOC117564196|XP_034098761.1|DALB
OG0008515	LOC6730770|XP_002077938.1|DSIM	LOC117564693|XP_034099458.1|DALB
OG0008516	LOC6737211|XP_002084051.1|DSIM	LOC117571714|XP_034109904.1|DALB
OG0008517	LOC6737398|XP_002084236.2|DSIM	LOC117572279|XP_034110877.1|DALB
OG0008518	LOC6739004|XP_002085799.1|DSIM	LOC117568392|XP_034104895.1|DALB
OG0008519	LOC6734170|XP_002081199.1|DSIM	LOC117569077|XP_034105983.1|DALB
OG0008520	LOC6727457|XP_016034054.1|DSIM	LOC117575933|XP_034116283.1|DALB, LOC117575934|XP_034116285.1|DALB, LOC117575943|XP_034116294.1|DALB, LOC117575932|XP_034116282.1|DALB, LOC117575938|XP_034116290.1|DALB, LOC117575935|XP_034116286.1|DALB
OG0008521	LOC6729728|XP_016036383.1|DSIM	LOC117573931|XP_034113347.1|DALB
OG0008527	LOC6739853|XP_016039903.1|DSIM	LOC117575574|XP_034115734.1|DALB
OG0008528	LOC27209338|XP_039149717.1|DSIM	LOC117569648|XP_034106784.1|DALB
OG0008529	LOC27207705|XP_039153125.1|DSIM	LOC117569409|XP_034106440.1|DALB
OG0008530	LOC27209458|XP_039152900.1|DSIM	LOC117573380|XP_034112436.1|DALB
OG0008531	LOC6726306|XP_002107267.1|DSIM	LOC117575066|XP_034115049.1|DALB
OG0008532	LOC6726163|XP_016039698.1|DSIM	LOC117577557|XP_034118283.1|DALB
OG0008535	LOC6725337|XP_016038393.1|DSIM	LOC117573381|XP_034112462.1|DALB
OG0008536	LOC6725318|XP_002106335.2|DSIM	LOC117574143|XP_034113713.1|DALB
OG0008537	LOC120284210|XP_039151950.1|DSIM	LOC117573680|XP_034112915.1|DALB
OG0008538	LOC6725469|XP_002106485.2|DSIM	LOC117578208|XP_034119436.1|DALB
OG0008540	LOC6728786|XP_002104121.1|DSIM	LOC117574299|XP_034113995.1|DALB
OG0008541	LOC6733492|XP_016026447.1|DSIM	LOC117572652|XP_034111523.1|DALB
OG0008542	LOC6736588|XP_016030185.1|DSIM	LOC117567721|XP_034103774.1|DALB
OG0008544	LOC27208653|XP_016026665.1|DSIM	LOC117572339|XP_034110977.1|DALB
OG0008546	LOC6736460|XP_002083331.2|DSIM	LOC117570344|XP_034107789.1|DALB
OG0008547	LOC6725293|XP_002106313.1|DSIM	LOC117568390|XP_034104896.1|DALB
OG0008548	LOC6730216|XP_016036974.1|DSIM	LOC117576684|XP_034117571.1|DALB
OG0008549	LOC6729468|XP_002104778.1|DSIM	LOC117576691|XP_034117578.1|DALB
OG0008550	LOC6725132|XP_002106158.3|DSIM	LOC117568265|XP_034104644.1|DALB, LOC117566451|XP_034101873.1|DALB
OG0008552	LOC6737327|XP_002084165.1|DSIM	LOC117567671|XP_034103682.1|DALB
OG0008553	LOC120284440|XP_039148252.1|DSIM	LOC117570292|XP_034107704.1|DALB
OG0008554	LOC27207484|XP_039153115.1|DSIM	LOC117563728|XP_034098094.1|DALB
OG0008555	LOC6740682|XP_039153112.1|DSIM	LOC117577088|XP_034118079.1|DALB
OG0008556	LOC6733591|XP_016026550.1|DSIM	LOC117568415|XP_034104949.1|DALB
OG0008557	LOC6730141|XP_002105432.1|DSIM	LOC117576770|XP_034117712.1|DALB
OG0008558	LOC6731741|XP_016024407.1|DSIM	LOC117563540|XP_034097810.1|DALB
OG0008561	LOC6732981|XP_002080060.2|DSIM	LOC117564037|XP_034098532.1|DALB
OG0008562	LOC6731212|XP_002078371.3|DSIM	LOC117563398|XP_034097623.1|DALB
OG0008563	LOC6729198|XP_002104519.1|DSIM	LOC117573296|XP_034112292.1|DALB
OG0008564	LOC6731794|XP_016024481.1|DSIM	LOC117563490|XP_034097743.1|DALB
OG0008565	LOC6738416|XP_002085225.1|DSIM	LOC117577948|XP_034118874.1|DALB
OG0008566	LOC6732278|XP_016024942.1|DSIM	LOC117566099|XP_034101459.1|DALB
OG0008569	LOC6724924|XP_016037784.1|DSIM	LOC117571852|XP_034110140.1|DALB
OG0008570	LOC6740008|XP_039153846.1|DSIM	LOC117563284|XP_034097415.1|DALB
OG0008571	LOC27207061|XP_016031056.1|DSIM	LOC117567670|XP_034103681.1|DALB
OG0008572	LOC6726755|XP_016033237.1|DSIM	LOC117573473|XP_034112592.1|DALB
OG0008573	LOC6724950|XP_016037812.1|DSIM	LOC117573588|XP_034112775.1|DALB
OG0008574	LOC6738245|XP_002085057.2|DSIM	LOC117566806|XP_034102245.1|DALB
OG0008575	LOC6729144|XP_039151083.1|DSIM	LOC117574056|XP_034113558.1|DALB
OG0008576	LOC27209211|XP_016026100.1|DSIM	LOC117574991|XP_034114955.1|DALB
OG0008577	LOC6737813|XP_002084641.2|DSIM	LOC117568823|XP_034105590.1|DALB
OG0008581	LOC6738706|XP_002085507.1|DSIM	LOC117568886|XP_034105677.1|DALB
OG0008582	LOC27206386|XP_016038306.1|DSIM	LOC117573750|XP_034113025.1|DALB
OG0008583	LOC6724755|XP_039153838.1|DSIM	LOC117577869|XP_034118718.1|DALB
OG0008584	LOC6739940|XP_002076830.1|DSIM	LOC117571823|XP_034110089.1|DALB
OG0008587	LOC6727436|XP_016034002.1|DSIM	LOC117574798|XP_034114649.1|DALB
OG0008588	LOC6727474|XP_002102854.1|DSIM	LOC117573632|XP_034112831.1|DALB
OG0008589	LOC27206396|XP_039153569.1|DSIM	LOC117575462|XP_034115569.1|DALB
OG0008593	LOC6737521|XP_002084357.1|DSIM	LOC117571582|XP_034109689.1|DALB
OG0008594	LOC6727332|XP_002102717.1|DSIM	LOC117573567|XP_034112745.1|DALB
OG0008595	LOC6734684|XP_002081691.1|DSIM	LOC117570441|XP_034107989.1|DALB
OG0008596	LOC6734678|XP_016027870.1|DSIM	LOC117566558|XP_034101991.1|DALB
OG0008597	LOC6729394|XP_016036040.1|DSIM	LOC117575783|XP_034116045.1|DALB
OG0008598	LOC6739884|XP_039153231.1|DSIM	LOC117578269|XP_034119583.1|DALB
OG0008599	LOC27207147|XP_016038352.1|DSIM	LOC117577280|XP_034118151.1|DALB
OG0008600	LOC27208103|XP_016033740.1|DSIM	LOC117574083|XP_034113608.1|DALB
OG0008601	LOC27209299|XP_016023889.1|DSIM	LOC117564025|XP_034098515.1|DALB
OG0008602	LOC6729442|XP_002104753.1|DSIM	LOC117574300|XP_034113996.1|DALB
OG0008603	LOC6728248|XP_016034886.1|DSIM	LOC117575670|XP_034115848.1|DALB
OG0008604	LOC27206196|XP_039147475.1|DSIM	LOC117570446|XP_034107995.1|DALB
OG0008605	LOC6732809|XP_016025527.1|DSIM	LOC117565930|XP_034101205.1|DALB
OG0008606	LOC6730983|XP_002078144.2|DSIM	LOC117565812|XP_034100996.1|DALB
OG0008607	LOC6726875|XP_002102277.1|DSIM	LOC117573415|XP_034112511.1|DALB
OG0008608	LOC6725114|XP_016038086.2|DSIM	LOC117577226|XP_034118110.1|DALB
OG0008609	LOC6728545|XP_002103890.1|DSIM	LOC117575012|XP_034114980.1|DALB
OG0008610	LOC6734791|XP_002081794.2|DSIM	LOC117569963|XP_034107227.1|DALB
OG0008612	LOC6733722|XP_002080769.1|DSIM	LOC117570953|XP_034108780.1|DALB
OG0008613	LOC6727201|XP_002102593.1|DSIM	LOC117575595|XP_034115753.1|DALB
OG0008614	LOC6726437|XP_002107394.1|DSIM	LOC117565531|XP_034100568.1|DALB
OG0008615	LOC6727064|XP_016033562.1|DSIM	LOC117575615|XP_034115780.1|DALB
OG0008616	LOC6730320|XP_039151697.1|DSIM	LOC117574837|XP_034114714.1|DALB
OG0008617	LOC27206435|XP_016035889.1|DSIM	LOC117574477|XP_034114206.1|DALB
OG0008619	LOC6732006|XP_002079140.1|DSIM	LOC117564453|XP_034099125.1|DALB
OG0008620	LOC6733501|XP_002080558.1|DSIM	LOC117570600|XP_034108234.1|DALB
OG0008621	LOC6728729|XP_016035383.1|DSIM	LOC117574530|XP_034114283.1|DALB
OG0008622	LOC6734838|XP_002081840.3|DSIM	LOC117567548|XP_034103497.1|DALB
OG0008623	LOC27207723|XP_016027422.1|DSIM	LOC117571278|XP_034109232.1|DALB
OG0008624	LOC6734444|XP_016027568.2|DSIM	LOC117572418|XP_034111095.1|DALB
OG0008625	LOC6733788|XP_002080832.1|DSIM	LOC117571322|XP_034109299.1|DALB
OG0008626	LOC6733153|XP_016026028.1|DSIM	LOC117571154|XP_034109053.1|DALB
OG0008627	LOC6737355|XP_016031095.1|DSIM	LOC117570001|XP_034107283.1|DALB
OG0008629	LOC27207026|XP_016025824.1|DSIM	LOC117565656|XP_034100765.1|DALB
OG0008630	LOC6724725|XP_016037362.1|DSIM	LOC117573106|XP_034111915.1|DALB
OG0008631	LOC6729024|XP_002104345.2|DSIM	LOC117573701|XP_034112957.1|DALB
OG0008632	LOC6730393|XP_002105675.1|DSIM	LOC117576006|XP_034116401.1|DALB
OG0008633	LOC6734563|XP_016027669.1|DSIM	LOC117567436|XP_034103335.1|DALB
OG0008634	LOC6739541|XP_002076439.1|DSIM	LOC117565672|XP_034100795.1|DALB
OG0008635	LOC6733494|XP_016026455.1|DSIM	LOC117567232|XP_034102954.1|DALB
OG0008636	LOC6728407|XP_002103754.1|DSIM	LOC117576884|XP_034117889.1|DALB
OG0008637	LOC27208446|XP_016032716.1|DSIM	LOC117570115|XP_034107469.1|DALB, LOC117566504|XP_034101936.1|DALB
OG0008639	LOC27206447|XP_039150488.1|DSIM	LOC117575417|XP_034115491.1|DALB
OG0008640	LOC6727514|XP_016034099.1|DSIM	LOC117576063|XP_034116489.1|DALB
OG0008641	LOC6730178|XP_002105469.2|DSIM	LOC117574441|XP_034114169.1|DALB
OG0008642	LOC6727744|XP_016034321.1|DSIM	LOC117575432|XP_034115527.1|DALB, LOC117575062|XP_034115040.1|DALB
OG0008643	LOC6730392|XP_002105674.1|DSIM	LOC117575114|XP_034115104.1|DALB
OG0008644	LOC6730260|XP_002105543.1|DSIM	LOC117575816|XP_034116102.1|DALB
OG0008645	LOC6732526|XP_002079645.1|DSIM	LOC117564468|XP_034099155.1|DALB
OG0008646	LOC6732607|XP_002079726.1|DSIM	LOC117565004|XP_034099840.1|DALB
OG0008647	LOC27206523|XP_016023333.1|DSIM	LOC117565300|XP_034100228.1|DALB
OG0008648	LOC6732527|XP_002079646.1|DSIM	LOC117564956|XP_034099802.1|DALB
OG0008649	LOC6735849|XP_002082759.1|DSIM	LOC117571518|XP_034109581.1|DALB
OG0008650	LOC6727919|XP_002103274.1|DSIM	LOC117576118|XP_034116567.1|DALB
OG0008651	LOC6734480|XP_002081499.1|DSIM	LOC117570795|XP_034108541.1|DALB
OG0008652	LOC6735101|XP_002082078.3|DSIM	LOC117570492|XP_034108076.1|DALB
OG0008653	LOC6739453|XP_002076356.1|DSIM	LOC117571515|XP_034109579.1|DALB
OG0008654	LOC6735958|XP_002082867.1|DSIM	LOC117568374|XP_034104868.1|DALB
OG0008655	LOC6733539|XP_016026498.1|DSIM	LOC117569601|XP_034106727.1|DALB
OG0008656	LOC6725166|XP_016038186.2|DSIM	LOC117564856|XP_034099689.1|DALB
OG0008657	LOC27207668|XP_002106955.2|DSIM	LOC117564669|XP_034099427.1|DALB, LOC117564661|XP_034099416.1|DALB, LOC117564589|XP_034099329.1|DALB, LOC117564580|XP_034099317.1|DALB
OG0008658	LOC6725307|XP_016038365.2|DSIM	LOC117571182|XP_034109102.1|DALB, LOC117578211|XP_034119464.1|DALB, LOC117576581|XP_034117352.1|DALB
OG0008659	LOC6737706|XP_016031482.1|DSIM	LOC117570660|XP_034108337.1|DALB
OG0008661	LOC6736245|XP_039149868.1|DSIM	LOC117566594|XP_034102027.1|DALB, LOC117571089|XP_034108964.1|DALB
OG0008662	LOC6739167|XP_016033024.1|DSIM	LOC117570646|XP_034108304.1|DALB
OG0008663	LOC6738725|XP_002085526.2|DSIM	LOC117570073|XP_034107403.1|DALB
OG0008664	LOC6736326|XP_002083210.2|DSIM	LOC117572612|XP_034111453.1|DALB
OG0008665	LOC6732314|XP_016024976.1|DSIM	LOC117563355|XP_034097535.1|DALB
OG0008666	LOC27206206|XP_016032890.2|DSIM	LOC117571235|XP_034109178.1|DALB
OG0008667	LOC6737753|XP_016031529.1|DSIM	LOC117570956|XP_034108782.1|DALB
OG0008668	LOC6736340|XP_002083217.2|DSIM	LOC117571046|XP_034108905.1|DALB
OG0008669	LOC6732459|XP_002079579.1|DSIM	LOC117565518|XP_034100545.1|DALB
OG0008670	LOC6728122|XP_002103473.2|DSIM	LOC117575071|XP_034115053.1|DALB
OG0008672	LOC6732573|XP_002079692.1|DSIM	LOC117564635|XP_034099388.1|DALB
OG0008673	LOC27208784|XP_016024130.1|DSIM	LOC117565143|XP_034100014.1|DALB
OG0008679	LOC6740049|XP_002076936.1|DSIM	LOC117577868|XP_034118715.1|DALB
OG0008680	LOC6725027|XP_002106058.1|DSIM	LOC117578024|XP_034119015.1|DALB
OG0008681	LOC6725865|XP_016039192.1|DSIM	LOC117577369|XP_034118185.1|DALB
OG0008683	LOC6739929|XP_016037721.1|DSIM	LOC117578203|XP_034119430.1|DALB
OG0008685	LOC6735615|XP_002082535.1|DSIM	LOC117570982|XP_034108820.1|DALB, LOC117570984|XP_034108821.1|DALB, LOC117568653|XP_034105341.1|DALB
OG0008686	LOC27207597|XP_016035840.1|DSIM	LOC117573865|XP_034113231.1|DALB
OG0008687	LOC27209061|XP_016029365.1|DSIM	LOC117571448|XP_034109484.1|DALB
OG0008688	LOC6724933|XP_002105970.1|DSIM	LOC117578331|XP_034119687.1|DALB
OG0008689	LOC6728747|XP_002104082.1|DSIM	LOC117575810|XP_034116093.1|DALB
OG0008690	LOC6732395|XP_016025041.1|DSIM	LOC117563506|XP_034097771.1|DALB
OG0008691	LOC6736958|XP_016030600.1|DSIM	LOC117571040|XP_034108899.1|DALB
OG0008692	LOC6725425|XP_002106441.1|DSIM	LOC117577794|XP_034118611.1|DALB
OG0008694	LOC6740209|XP_016022761.2|DSIM	LOC117564528|XP_034099243.1|DALB
OG0008695	LOC6733212|XP_002080276.1|DSIM	LOC117569366|XP_034106389.1|DALB
OG0008697	LOC6736732|XP_002083588.1|DSIM	LOC117572141|XP_034110671.1|DALB
OG0008698	LOC6725661|XP_016038892.1|DSIM	LOC117578131|XP_034119225.1|DALB
OG0008700	LOC6727382|XP_016033918.1|DSIM	LOC117575194|XP_034115199.1|DALB
OG0008703	LOC6738360|XP_002085170.1|DSIM	LOC117567687|XP_034103702.1|DALB
OG0008704	LOC6730882|XP_016023307.1|DSIM	LOC117564855|XP_034099684.1|DALB
OG0008705	LOC6731310|XP_016023877.1|DSIM	LOC117566069|XP_034101420.1|DALB
OG0008707	LOC6726093|XP_016039562.1|DSIM	LOC117573308|XP_034112307.1|DALB
OG0008708	LOC6726477|XP_039153968.1|DSIM	LOC117565490|XP_034100488.1|DALB
OG0008709	LOC6739678|XP_016036570.1|DSIM	LOC117576709|XP_034117616.1|DALB
OG0008711	LOC6727248|XP_039150960.1|DSIM	LOC117574330|XP_034114030.1|DALB
OG0008712	LOC6734685|XP_002081692.1|DSIM	LOC117566400|XP_034101804.1|DALB
OG0008714	LOC27206528|XP_016023108.1|DSIM	LOC117564737|XP_034099516.1|DALB
OG0008715	LOC6728896|XP_016035591.1|DSIM	LOC117574562|XP_034114324.1|DALB
OG0008716	LOC27208186|XP_016036061.1|DSIM	LOC117574573|XP_034114340.1|DALB
OG0008717	LOC6737186|XP_002084032.2|DSIM	LOC117570354|XP_034107815.1|DALB
OG0008718	LOC6735006|XP_002081988.3|DSIM	LOC117567532|XP_034103469.1|DALB
OG0008721	LOC6725856|XP_016039183.2|DSIM	LOC117565126|XP_034099986.1|DALB
OG0008722	LOC6728874|XP_016035573.1|DSIM	LOC117575394|XP_034115462.1|DALB
OG0008723	LOC6737217|XP_016030921.1|DSIM	LOC117568444|XP_034105005.1|DALB
OG0008724	LOC6731702|XP_016024383.1|DSIM	LOC117564824|XP_034099639.1|DALB
OG0008725	LOC6735431|XP_002082371.1|DSIM	LOC117566568|XP_034102001.1|DALB
OG0008726	LOC6734252|XP_016027301.1|DSIM	LOC117569250|XP_034106215.1|DALB
OG0008727	LOC6728289|XP_002103638.1|DSIM	LOC117574752|XP_034114584.1|DALB
OG0008728	LOC6727796|XP_016034386.1|DSIM	LOC117574529|XP_034114282.1|DALB
OG0008729	LOC6726331|XP_002107291.1|DSIM	LOC117577923|XP_034118810.1|DALB
OG0008730	LOC6726269|XP_002107231.1|DSIM	LOC117573928|XP_034113344.1|DALB
OG0008731	LOC6728093|XP_016034711.1|DSIM	LOC117576253|XP_034116771.1|DALB
OG0008732	LOC6732155|XP_002079287.1|DSIM	LOC117563324|XP_034097478.1|DALB
OG0008734	LOC6726680|XP_016033174.1|DSIM	LOC117573487|XP_034112605.1|DALB
OG0008735	LOC27206603|XP_016028714.1|DSIM	LOC117571105|XP_034108977.1|DALB
OG0008736	LOC6733981|XP_002081025.1|DSIM	LOC117567825|XP_034103958.1|DALB
OG0008737	LOC6728871|XP_016035567.1|DSIM	LOC117573800|XP_034113099.1|DALB
OG0008738	LOC6731209|XP_016023752.1|DSIM	LOC117563620|XP_034097911.1|DALB
OG0008739	LOC6738881|XP_002085676.1|DSIM	LOC117571151|XP_034109049.1|DALB
OG0008740	LOC6733774|XP_002080818.2|DSIM	LOC117570816|XP_034108567.1|DALB
OG0008741	LOC6733728|XP_002080774.1|DSIM	LOC117567292|XP_034103054.1|DALB
OG0008742	LOC6736580|XP_016030176.1|DSIM	LOC117567086|XP_034102733.1|DALB
OG0008743	LOC6733966|XP_002081010.1|DSIM	LOC117566930|XP_034102443.1|DALB
OG0008744	LOC27206321|XP_039148106.1|DSIM	LOC117570451|XP_034108002.1|DALB
OG0008745	LOC6725523|XP_002106536.1|DSIM	LOC117572343|XP_034110988.1|DALB
OG0008746	LOC6727437|XP_016034008.1|DSIM	LOC117576789|XP_034117733.1|DALB
OG0008747	LOC6738985|XP_016032809.1|DSIM	LOC117568979|XP_034105830.1|DALB
