Orthogroup	DSIM.longest_only	ASTE.longest_only
OG0006945	LOC6732688|XP_016025421.1|DSIM	LOC118514017|XP_035916381.1|ASTE
OG0006946	LOC6728294|XP_016034929.1|DSIM	LOC118513999|XP_035916329.1|ASTE
OG0006947	LOC6732382|XP_002079503.1|DSIM	LOC118514005|XP_035916347.1|ASTE
OG0006948	LOC27208029|XP_016025617.1|DSIM	LOC118511756|XP_035911116.1|ASTE
OG0006950	LOC6733162|XP_016026036.1|DSIM	LOC118510612|XP_035908517.1|ASTE
OG0006951	LOC6731516|XP_016024191.1|DSIM	LOC118511590|XP_035910733.1|ASTE
OG0006952	LOC6728331|XP_039151946.1|DSIM	LOC118511587|XP_035910731.1|ASTE
OG0006953	LOC6737192|XP_002084038.1|DSIM	LOC118513397|XP_035914970.1|ASTE
OG0006954	LOC6732123|XP_002079255.2|DSIM	LOC118513394|XP_035914968.1|ASTE
OG0006955	LOC6727325|XP_002102711.2|DSIM	LOC118509137|XP_035905231.1|ASTE
OG0006956	LOC6730811|XP_002077979.2|DSIM	LOC118512540|XP_035913004.1|ASTE
OG0006957	LOC6732257|XP_002079386.1|DSIM	LOC118512539|XP_035913002.1|ASTE
OG0006958	LOC6735959|XP_002082868.1|DSIM	LOC118512543|XP_035913008.1|ASTE
OG0006959	LOC6734431|XP_002081451.2|DSIM	LOC118511658|XP_035910897.1|ASTE
OG0006960	LOC6731499|XP_002078648.1|DSIM	LOC118511662|XP_035910903.1|ASTE
OG0006961	LOC6739248|XP_039149427.1|DSIM	LOC118511231|XP_035909959.1|ASTE
OG0006962	LOC6730786|XP_016023199.1|DSIM	LOC118512544|XP_035913010.1|ASTE
OG0006963	LOC6731735|XP_039146993.1|DSIM	LOC118513434|XP_035915058.1|ASTE
OG0006964	LOC6731726|XP_016024399.1|DSIM	LOC118513439|XP_035915072.1|ASTE
OG0006965	LOC27207958|XP_016025437.1|DSIM	LOC118509270|XP_035905517.1|ASTE
OG0006966	LOC6732916|XP_002080021.1|DSIM	LOC118509269|XP_035905516.1|ASTE
OG0006967	LOC6735411|XP_002082353.2|DSIM	LOC118509267|XP_035905511.1|ASTE
OG0006968	LOC6734020|XP_016027040.1|DSIM	LOC118509066|XP_035905078.1|ASTE
OG0006969	LOC6739632|XP_016031377.1|DSIM	LOC118509079|XP_035905105.1|ASTE
OG0006970	LOC6729858|XP_002105161.1|DSIM	LOC118508991|XP_035904882.1|ASTE
OG0006971	LOC6730536|XP_016022990.1|DSIM	LOC118511679|XP_035910940.1|ASTE
OG0006972	LOC6731917|XP_016024582.1|DSIM	LOC118511677|XP_035910933.1|ASTE
OG0006973	LOC6730398|XP_016022838.1|DSIM	LOC118511670|XP_035910921.1|ASTE
OG0006974	LOC6731224|XP_002078383.1|DSIM	LOC118511648|XP_035910875.1|ASTE
OG0006975	LOC27207291|XP_016023548.1|DSIM	LOC118512470|XP_035912849.1|ASTE
OG0006976	LOC6731114|XP_016023649.1|DSIM	LOC118511789|XP_035911200.1|ASTE
OG0006977	LOC6739471|XP_016028470.2|DSIM	LOC118511622|XP_035910813.1|ASTE
OG0006978	LOC6732615|XP_016025323.1|DSIM	LOC118511605|XP_035910781.1|ASTE
OG0006979	LOC6730463|XP_002077644.1|DSIM	LOC118509144|XP_035905244.1|ASTE
OG0006980	LOC6731174|XP_002078332.1|DSIM	LOC118509038|XP_035904971.1|ASTE
OG0006981	LOC6732164|XP_016024847.2|DSIM	LOC118514031|XP_035916400.1|ASTE
OG0006982	LOC6733061|XP_016025746.1|DSIM	LOC118513894|XP_035916101.1|ASTE
OG0006983	LOC6730401|XP_002077582.2|DSIM	LOC118513900|XP_035916110.1|ASTE
OG0006984	LOC6732538|XP_016025189.1|DSIM	LOC118513733|XP_035915781.1|ASTE
OG0006985	LOC6731451|XP_002078602.1|DSIM	LOC118513728|XP_035915774.1|ASTE
OG0006986	LOC6730998|XP_002078159.1|DSIM	LOC118513729|XP_035915776.1|ASTE
OG0006987	LOC6733266|XP_002080329.1|DSIM	LOC118510997|XP_035909404.1|ASTE
OG0006988	LOC6732685|XP_016025420.1|DSIM	LOC118510995|XP_035909402.1|ASTE
OG0006989	LOC6732116|XP_002079248.1|DSIM	LOC118511025|XP_035909496.1|ASTE
OG0006990	LOC6733026|XP_016025716.1|DSIM	LOC118511022|XP_035909486.1|ASTE
OG0006991	LOC6730378|XP_016037152.1|DSIM	LOC118511016|XP_035909437.1|ASTE
OG0006992	LOC6740649|XP_039154005.1|DSIM	LOC118512468|XP_035912836.1|ASTE
OG0006993	LOC6732602|XP_039153919.1|DSIM	LOC118512567|XP_035913053.1|ASTE
OG0006994	LOC6731437|XP_016024069.1|DSIM	LOC118510142|XP_035907522.1|ASTE
OG0006995	LOC6732197|XP_002079326.2|DSIM	LOC118511692|XP_035910986.1|ASTE
OG0006996	LOC27206556|XP_016024877.1|DSIM	LOC118513776|XP_035915847.1|ASTE
OG0006997	LOC6733636|XP_002080690.1|DSIM	LOC118510001|XP_035907278.1|ASTE
OG0006998	LOC6729525|XP_002104833.1|DSIM	LOC118513744|XP_035915794.1|ASTE
OG0006999	LOC6730603|XP_002077782.1|DSIM	LOC118513760|XP_035915827.1|ASTE
OG0007000	LOC6730451|XP_002077632.1|DSIM	LOC118514143|XP_035916644.1|ASTE
OG0007001	LOC6734139|XP_016027149.1|DSIM	LOC118513360|XP_035914885.1|ASTE
OG0007002	LOC6732804|XP_016025518.1|DSIM	LOC118511688|XP_035910971.1|ASTE
OG0007003	LOC6734496|XP_016027622.1|DSIM	LOC118513836|XP_035915996.1|ASTE
OG0007004	LOC6730699|XP_016023133.1|DSIM	LOC118512575|XP_035913087.1|ASTE
OG0007005	LOC6732631|XP_016025331.1|DSIM	LOC118512581|XP_035913102.1|ASTE
OG0007006	LOC6731154|XP_002078312.2|DSIM	LOC118510645|XP_035908637.1|ASTE
OG0007007	LOC6731812|XP_002078947.1|DSIM	LOC118514599|XP_035917489.1|ASTE
OG0007008	LOC6730958|XP_016023417.1|DSIM	LOC118510011|XP_035907290.1|ASTE
OG0007009	LOC6731796|XP_002078931.1|DSIM	LOC118510592|XP_035908487.1|ASTE
OG0007010	LOC6732677|XP_016025397.1|DSIM	LOC118514660|XP_035917591.1|ASTE
OG0007011	LOC6728110|XP_016034728.1|DSIM	LOC118514664|XP_035917599.1|ASTE
OG0007012	LOC27209081|XP_016023508.1|DSIM	LOC118514670|XP_035917605.1|ASTE
OG0007013	LOC6731124|XP_016023672.1|DSIM	LOC118511778|XP_035911177.1|ASTE
OG0007014	LOC6731123|XP_016023665.1|DSIM	LOC118511780|XP_035911179.1|ASTE
OG0007015	LOC6730801|XP_039150916.1|DSIM	LOC118511786|XP_035911196.1|ASTE
OG0007016	LOC6731314|XP_016023885.1|DSIM	LOC118509319|XP_035905664.1|ASTE
OG0007017	LOC6730793|XP_016023207.1|DSIM	LOC118514631|XP_035917526.1|ASTE
OG0007018	LOC6732165|XP_016024853.1|DSIM	LOC118514632|XP_035917529.1|ASTE
OG0007019	LOC6739552|XP_016025899.1|DSIM	LOC118511798|XP_035911221.1|ASTE
OG0007020	LOC6733095|XP_002080172.2|DSIM	LOC118512431|XP_035912782.1|ASTE
OG0007021	LOC27207783|XP_039151865.1|DSIM	LOC118514562|XP_035917451.1|ASTE
OG0007022	LOC6730919|XP_002078083.1|DSIM	LOC118514540|XP_035917416.1|ASTE
OG0007023	LOC27206510|XP_016024450.1|DSIM	LOC118514575|XP_035917469.1|ASTE
OG0007024	LOC6727608|XP_016034199.1|DSIM	LOC118514536|XP_035917412.1|ASTE
OG0007025	LOC6725168|XP_002106194.2|DSIM	LOC118513286|XP_035914747.1|ASTE
OG0007026	LOC6730460|XP_016022917.1|DSIM	LOC118513277|XP_035914736.1|ASTE
OG0007027	LOC6730810|XP_002077978.1|DSIM	LOC118509224|XP_035905418.1|ASTE
OG0007028	LOC6730443|XP_016022906.1|DSIM	LOC118509225|XP_035905419.1|ASTE
OG0007029	LOC6732567|XP_002079686.1|DSIM	LOC118513255|XP_035914711.1|ASTE
OG0007030	LOC6725498|XP_016038623.1|DSIM	LOC118512609|XP_035913175.1|ASTE
OG0007031	LOC27209260|XP_016033114.1|DSIM	LOC118512595|XP_035913141.1|ASTE
OG0007032	LOC6739071|XP_002085865.1|DSIM	LOC118512601|XP_035913150.1|ASTE
OG0007033	LOC6732321|XP_002079449.2|DSIM	LOC118512604|XP_035913166.1|ASTE
OG0007034	LOC27206525|XP_016023175.1|DSIM	LOC118513689|XP_035915701.1|ASTE
OG0007035	LOC6725878|XP_002106874.1|DSIM	LOC118513688|XP_035915700.1|ASTE
OG0007036	LOC6738816|XP_016032629.1|DSIM	LOC118513693|XP_035915710.1|ASTE
OG0007037	LOC6729124|XP_002104445.1|DSIM	LOC118513694|XP_035915711.1|ASTE
OG0007038	LOC6735779|XP_039147491.1|DSIM	LOC118512535|XP_035912983.1|ASTE
OG0007039	LOC6733845|XP_002080889.2|DSIM	LOC118511554|XP_035910676.1|ASTE
OG0007040	LOC6732089|XP_002079221.1|DSIM	LOC118509827|XP_035906890.1|ASTE
OG0007041	LOC6733087|XP_039147008.1|DSIM	LOC118510863|XP_035909102.1|ASTE
OG0007042	LOC6731588|XP_016024265.1|DSIM	LOC118510860|XP_035909086.1|ASTE
OG0007043	LOC6726815|XP_016033316.1|DSIM	LOC118505163|XP_035896453.1|ASTE
OG0007044	LOC6731336|XP_016023933.1|DSIM	LOC118513503|XP_035915243.1|ASTE
OG0007045	LOC6727400|XP_016033946.1|DSIM	LOC118509262|XP_035905504.1|ASTE
OG0007046	LOC6726762|XP_002102171.1|DSIM	LOC118514600|XP_035917490.1|ASTE
OG0007047	LOC6731047|XP_002078208.2|DSIM	LOC118513351|XP_035914876.1|ASTE
OG0007048	LOC6730643|XP_016023079.1|DSIM	LOC118513319|XP_035914818.1|ASTE
OG0007049	LOC6730959|XP_002078122.2|DSIM	LOC118509181|XP_035905340.1|ASTE
OG0007050	LOC6731343|XP_002078499.1|DSIM	LOC118513627|XP_035915583.1|ASTE
OG0007051	LOC6730915|XP_016023355.1|DSIM	LOC118513631|XP_035915588.1|ASTE
OG0007052	LOC6740711|XP_039153002.1|DSIM	LOC118510583|XP_035908468.1|ASTE
OG0007053	LOC6728022|XP_002103374.1|DSIM	LOC118510874|XP_035909129.1|ASTE
OG0007054	LOC6736130|XP_002083030.1|DSIM	LOC118512542|XP_035913007.1|ASTE
OG0007055	LOC6734754|XP_016027961.1|DSIM	LOC118513779|XP_035915850.1|ASTE
OG0007056	LOC27206276|XP_016030193.1|DSIM	LOC118513799|XP_035915889.1|ASTE
OG0007057	LOC6740184|XP_016039847.1|DSIM	LOC118513826|XP_035915955.1|ASTE
OG0007058	LOC6724974|XP_039153223.1|DSIM	LOC118513818|XP_035915944.1|ASTE
OG0007059	LOC6731392|XP_002078545.1|DSIM	LOC118510868|XP_035909109.1|ASTE
OG0007060	LOC6731389|XP_016024009.1|DSIM	LOC118513005|XP_035914159.1|ASTE
OG0007061	LOC6731388|XP_016024007.1|DSIM	LOC118512941|XP_035914038.1|ASTE
OG0007062	LOC6730429|XP_002077610.1|DSIM	LOC118513470|XP_035915154.1|ASTE
OG0007063	LOC6731511|XP_016024185.1|DSIM	LOC118511237|XP_035909968.1|ASTE
OG0007064	LOC6733669|XP_002080716.1|DSIM	LOC118513660|XP_035915647.1|ASTE
OG0007065	LOC6738548|XP_002085353.2|DSIM	LOC118513657|XP_035915636.1|ASTE
OG0007066	LOC6738120|XP_002084933.1|DSIM	LOC118514251|XP_035916858.1|ASTE
OG0007067	LOC6731902|XP_002079037.1|DSIM	LOC118509881|XP_035907013.1|ASTE
OG0007068	LOC6739229|XP_016024385.1|DSIM	LOC118509891|XP_035907030.1|ASTE
OG0007069	LOC6726634|XP_039146922.1|DSIM	LOC118511695|XP_035910988.1|ASTE
OG0007070	LOC27206619|XP_039148089.1|DSIM	LOC118515244|XP_035917821.1|ASTE
OG0007071	LOC27209168|XP_016029566.1|DSIM	LOC118513225|XP_035914645.1|ASTE
OG0007072	LOC6726642|XP_002102055.1|DSIM	LOC118511243|XP_035909976.1|ASTE
OG0007073	LOC6730956|XP_002078119.1|DSIM	LOC118513623|XP_035915574.1|ASTE
OG0007074	LOC6735938|XP_002082848.1|DSIM	LOC118510912|XP_035909208.1|ASTE
OG0007075	LOC6730651|XP_016023088.1|DSIM	LOC118510911|XP_035909205.1|ASTE
OG0007076	LOC6734466|XP_002081485.1|DSIM	LOC118512969|XP_035914089.1|ASTE
OG0007077	LOC27206552|XP_016024556.1|DSIM	LOC118511807|XP_035911240.1|ASTE
OG0007078	LOC6730806|XP_016023236.1|DSIM	LOC118511812|XP_035911244.1|ASTE
OG0007079	LOC6730805|XP_016023233.1|DSIM	LOC118509951|XP_035907175.1|ASTE
OG0007080	LOC6731618|XP_016024298.1|DSIM	LOC118510772|XP_035908931.1|ASTE
OG0007081	LOC6731217|XP_002078376.1|DSIM	LOC118510764|XP_035908910.1|ASTE
OG0007082	LOC6730402|XP_002077583.2|DSIM	LOC118510763|XP_035908909.1|ASTE
OG0007083	LOC6732070|XP_002079202.2|DSIM	LOC118510760|XP_035908897.1|ASTE
OG0007084	LOC6726153|XP_016039683.1|DSIM	LOC118510757|XP_035908894.1|ASTE
OG0007085	LOC6730602|XP_016023043.1|DSIM	LOC118510043|XP_035907324.1|ASTE
OG0007086	LOC6732508|XP_002079628.1|DSIM	LOC118514053|XP_035916439.1|ASTE
OG0007087	LOC6738598|XP_016032443.1|DSIM	LOC118514124|XP_035916602.1|ASTE
OG0007088	LOC6732918|XP_016025638.1|DSIM	LOC118514120|XP_035916592.1|ASTE
OG0007089	LOC6730497|XP_002077678.1|DSIM	LOC118509947|XP_035907172.1|ASTE
OG0007090	LOC6730696|XP_016023122.1|DSIM	LOC118514101|XP_035916559.1|ASTE
OG0007091	LOC6732494|XP_002079614.1|DSIM	LOC118514094|XP_035916523.1|ASTE
OG0007092	LOC6727659|XP_039150426.1|DSIM	LOC118509946|XP_035907171.1|ASTE
OG0007093	LOC6731660|XP_002078800.1|DSIM	LOC118511222|XP_035909937.1|ASTE
OG0007094	LOC6731659|XP_002078799.1|DSIM	LOC118513690|XP_035915703.1|ASTE
OG0007095	LOC6732813|XP_002079926.1|DSIM	LOC118513685|XP_035915683.1|ASTE
OG0007096	LOC6732867|XP_002079977.1|DSIM	LOC118513337|XP_035914851.1|ASTE
OG0007098	LOC6733014|XP_016025718.2|DSIM	LOC118510674|XP_035908728.1|ASTE
OG0007099	LOC6728275|XP_002103624.1|DSIM	LOC118514116|XP_035916585.1|ASTE
OG0007100	LOC6731242|XP_002078401.2|DSIM	LOC118510064|XP_035907347.1|ASTE
OG0007101	LOC6732547|XP_002079666.1|DSIM	LOC118514087|XP_035916513.1|ASTE
OG0007102	LOC6730412|XP_016022879.1|DSIM	LOC118514071|XP_035916490.1|ASTE
OG0007103	LOC6731689|XP_002078825.2|DSIM	LOC118510712|XP_035908804.1|ASTE
OG0007104	LOC6731923|XP_039151475.1|DSIM	LOC118510706|XP_035908798.1|ASTE
OG0007105	LOC6731810|XP_002078945.1|DSIM	LOC118510705|XP_035908797.1|ASTE
OG0007106	LOC6730490|XP_016022944.1|DSIM	LOC118510696|XP_035908768.1|ASTE
OG0007107	LOC6730639|XP_016023075.1|DSIM	LOC118510694|XP_035908762.1|ASTE
OG0007108	LOC6730994|XP_002078155.1|DSIM	LOC118510693|XP_035908760.1|ASTE
OG0007109	LOC6732742|XP_002079856.1|DSIM	LOC118510680|XP_035908736.1|ASTE
OG0007110	LOC6730804|XP_016023232.1|DSIM	LOC118510677|XP_035908731.1|ASTE
OG0007111	LOC6731363|XP_039146954.1|DSIM	LOC118510673|XP_035908713.1|ASTE
OG0007112	LOC6730452|XP_002077633.1|DSIM	LOC118510668|XP_035908705.1|ASTE
OG0007113	LOC6729513|XP_016036186.1|DSIM	LOC118510664|XP_035908697.1|ASTE
OG0007114	LOC6732045|XP_002079177.1|DSIM	LOC118510662|XP_035908689.1|ASTE
OG0007115	LOC6732122|XP_002079254.2|DSIM	LOC118510658|XP_035908676.1|ASTE
OG0007116	LOC6731416|XP_002078568.1|DSIM	LOC118514135|XP_035916624.1|ASTE
OG0007117	LOC6730543|XP_002077722.1|DSIM	LOC118514137|XP_035916626.1|ASTE
OG0007118	LOC6731983|XP_002079117.1|DSIM	LOC118514134|XP_035916621.1|ASTE
OG0007119	LOC6725395|XP_016038462.1|DSIM	LOC118505767|XP_035897903.1|ASTE
OG0007120	LOC6725136|XP_016038107.1|DSIM	LOC118505764|XP_035897887.1|ASTE
OG0007121	LOC6725964|XP_002106947.1|DSIM	LOC118503512|XP_035892756.1|ASTE
OG0007122	LOC6726452|XP_016040026.1|DSIM	LOC118505761|XP_035897882.1|ASTE
OG0007123	LOC27209228|XP_016040031.1|DSIM	LOC118505758|XP_035897868.1|ASTE
OG0007124	LOC6737857|XP_016031623.1|DSIM	LOC118505742|XP_035897829.1|ASTE
OG0007125	LOC6737950|XP_016031700.1|DSIM	LOC118505740|XP_035897823.1|ASTE
OG0007126	LOC6738123|XP_002084936.1|DSIM	LOC118505738|XP_035897821.1|ASTE
OG0007127	LOC6738828|XP_002085628.1|DSIM	LOC118505737|XP_035897820.1|ASTE
OG0007128	LOC6737948|XP_016031699.1|DSIM	LOC118505736|XP_035897819.1|ASTE
OG0007129	LOC6737949|XP_002084768.1|DSIM	LOC118505851|XP_035898123.1|ASTE
OG0007130	LOC6738823|XP_002085623.1|DSIM	LOC118505327|XP_035896866.1|ASTE
OG0007131	LOC6739088|XP_016032929.1|DSIM	LOC118505324|XP_035896860.1|ASTE
OG0007132	LOC6739092|XP_016032932.1|DSIM	LOC118507359|XP_035901659.1|ASTE
OG0007133	LOC6738352|XP_002085162.1|DSIM	LOC118507596|XP_035902157.1|ASTE
OG0007134	LOC6738240|XP_002085052.1|DSIM	LOC118507586|XP_035902141.1|ASTE
OG0007135	LOC6738248|XP_002085060.1|DSIM	LOC118507598|XP_035902161.1|ASTE
OG0007136	LOC6738748|XP_016032559.1|DSIM	LOC118507574|XP_035902112.1|ASTE
OG0007137	LOC6724819|XP_016037598.1|DSIM	LOC118506569|XP_035899786.1|ASTE
OG0007138	LOC6725091|XP_016038065.1|DSIM	LOC118506570|XP_035899803.1|ASTE
OG0007139	LOC6726466|XP_039152616.1|DSIM	LOC118506645|XP_035899926.1|ASTE
OG0007140	LOC6739948|XP_039152526.1|DSIM	LOC118506646|XP_035899938.1|ASTE
OG0007142	LOC6738726|XP_002085527.1|DSIM	LOC118505232|XP_035896658.1|ASTE
OG0007143	LOC6730092|XP_016036860.1|DSIM	LOC118517522|XP_035919644.1|ASTE
OG0007144	LOC6728852|XP_016035538.1|DSIM	LOC118517520|XP_035919642.1|ASTE
OG0007145	LOC6729418|XP_002104733.1|DSIM	LOC118502499|XP_035890624.1|ASTE
OG0007146	LOC6729715|XP_002105021.1|DSIM	LOC118517545|XP_035919677.1|ASTE
OG0007147	LOC6728322|XP_002103671.1|DSIM	LOC118517523|XP_035919645.1|ASTE
OG0007148	LOC6725375|XP_039154013.1|DSIM	LOC118505845|XP_035898097.1|ASTE
OG0007149	LOC27206323|XP_016026379.1|DSIM	LOC118502506|XP_035890638.1|ASTE
OG0007150	LOC6739087|XP_016032928.1|DSIM	LOC118505357|XP_035896924.1|ASTE
OG0007151	LOC6737438|XP_002084275.1|DSIM	LOC118505361|XP_035896944.1|ASTE
OG0007152	LOC6726471|XP_002107428.2|DSIM	LOC118505825|XP_035898068.1|ASTE
OG0007153	LOC6740247|XP_002077127.1|DSIM	LOC118505837|XP_035898088.1|ASTE
OG0007154	LOC6734849|XP_002081850.1|DSIM	LOC118504859|XP_035895788.1|ASTE
OG0007155	LOC6734592|XP_002081600.1|DSIM	LOC118517571|XP_035919711.1|ASTE
OG0007156	LOC6727280|XP_002102669.2|DSIM	LOC118505288|XP_035896766.1|ASTE
OG0007157	LOC6726872|XP_016033378.1|DSIM	LOC118505655|XP_035897635.1|ASTE
OG0007158	LOC6736592|XP_002083454.2|DSIM	LOC118505658|XP_035897642.1|ASTE
OG0007159	LOC6724852|XP_016037635.2|DSIM	LOC118505665|XP_035897670.1|ASTE
OG0007160	LOC6728519|XP_016035176.1|DSIM	LOC118505673|XP_035897696.1|ASTE
OG0007161	LOC6724753|XP_016037492.1|DSIM	LOC118505516|XP_035897309.1|ASTE
OG0007162	LOC6725629|XP_016038845.1|DSIM	LOC118505515|XP_035897308.1|ASTE
OG0007163	LOC6730364|XP_002105646.1|DSIM	LOC118506333|XP_035899200.1|ASTE
OG0007164	LOC6730363|XP_002105645.1|DSIM	LOC118505822|XP_035898064.1|ASTE
OG0007165	LOC6725698|XP_039153359.1|DSIM	LOC118504952|XP_035895963.1|ASTE
OG0007166	LOC6737286|XP_016031003.1|DSIM	LOC118504947|XP_035895939.1|ASTE
OG0007167	LOC6726051|XP_002107033.1|DSIM	LOC118505810|XP_035898045.1|ASTE
OG0007168	LOC6726468|XP_016040077.1|DSIM	LOC118508371|XP_035903991.1|ASTE
OG0007169	LOC27207671|XP_016037787.1|DSIM	LOC118508374|XP_035904002.1|ASTE
OG0007170	LOC6726670|XP_016033162.1|DSIM	LOC118505645|XP_035897616.1|ASTE
OG0007171	LOC6725798|XP_016039121.1|DSIM	LOC118505518|XP_035897311.1|ASTE
OG0007172	LOC27208559|XP_016037645.1|DSIM	LOC118502760|XP_035891232.1|ASTE
OG0007173	LOC6724856|XP_002105895.2|DSIM	LOC118502759|XP_035891230.1|ASTE
OG0007174	LOC6729142|XP_016035796.1|DSIM	LOC118506736|XP_035900175.1|ASTE
OG0007175	LOC6737858|XP_016031625.1|DSIM	LOC118506751|XP_035900226.1|ASTE
OG0007176	LOC6729576|XP_002104884.1|DSIM	LOC118505650|XP_035897625.1|ASTE
OG0007177	LOC6726814|XP_002102221.1|DSIM	LOC118517563|XP_035919698.1|ASTE
OG0007178	LOC6728886|XP_016035579.1|DSIM	LOC118517521|XP_035919643.1|ASTE
OG0007179	LOC6727051|XP_002102448.1|DSIM	LOC118517539|XP_035919668.1|ASTE
OG0007180	LOC6726811|XP_002102218.2|DSIM	LOC118517530|XP_035919657.1|ASTE
OG0007181	LOC6724966|XP_002106002.1|DSIM	LOC118505519|XP_035897312.1|ASTE
OG0007182	LOC6727426|XP_016033993.1|DSIM	LOC118506435|XP_035899448.1|ASTE
OG0007183	LOC6727424|XP_039151790.1|DSIM	LOC118506428|XP_035899422.1|ASTE
OG0007184	LOC6727428|XP_002102809.2|DSIM	LOC118506427|XP_035899420.1|ASTE
OG0007185	LOC6730969|XP_002078131.2|DSIM	LOC118506754|XP_035900244.1|ASTE
OG0007186	LOC6727849|XP_016034430.1|DSIM	LOC118506760|XP_035900246.1|ASTE
OG0007187	LOC6729695|XP_039150364.1|DSIM	LOC118508511|XP_035904248.1|ASTE
OG0007188	LOC6729489|XP_039151070.1|DSIM	LOC118508513|XP_035904254.1|ASTE
OG0007189	LOC6728774|XP_002104109.1|DSIM	LOC118508517|XP_035904263.1|ASTE
OG0007190	LOC6728488|XP_039151222.1|DSIM	LOC118508519|XP_035904266.1|ASTE
OG0007191	LOC6738474|XP_002085281.1|DSIM	LOC118508522|XP_035904274.1|ASTE
OG0007192	LOC27207641|XP_016039227.1|DSIM	LOC118504500|XP_035894915.1|ASTE
OG0007193	LOC27206642|XP_016039231.1|DSIM	LOC118504493|XP_035894909.1|ASTE
OG0007194	LOC27208351|XP_016038147.1|DSIM	LOC118504497|XP_035894913.1|ASTE
OG0007195	LOC6726740|XP_002102151.1|DSIM	LOC118505344|XP_035896896.1|ASTE
OG0007196	LOC6739682|XP_016036569.1|DSIM	LOC118504861|XP_035895790.1|ASTE
OG0007197	LOC6738041|XP_016031865.1|DSIM	LOC118505651|XP_035897626.1|ASTE
OG0007198	LOC6727429|XP_016033997.1|DSIM	LOC118506606|XP_035899866.1|ASTE
OG0007199	LOC6727593|XP_002102972.2|DSIM	LOC118506599|XP_035899858.1|ASTE
OG0007200	LOC6728469|XP_016035112.1|DSIM	LOC118506597|XP_035899855.1|ASTE
OG0007201	LOC6737814|XP_002084642.2|DSIM	LOC118505860|XP_035898135.1|ASTE
OG0007202	LOC6738338|XP_016032183.1|DSIM	LOC118505861|XP_035898137.1|ASTE
OG0007203	LOC6738334|XP_016032180.1|DSIM	LOC118503578|XP_035892911.1|ASTE
OG0007204	LOC6740152|XP_002077032.2|DSIM	LOC118503579|XP_035892912.1|ASTE
OG0007205	LOC6738333|XP_002085143.1|DSIM	LOC118503582|XP_035892914.1|ASTE
OG0007206	LOC6728495|XP_016035130.1|DSIM	LOC118506993|XP_035900766.1|ASTE
OG0007207	LOC6729573|XP_002104881.1|DSIM	LOC118502724|XP_035891173.1|ASTE
OG0007208	LOC6728772|XP_016035450.1|DSIM	LOC118502728|XP_035891181.1|ASTE
OG0007209	LOC6728771|XP_002104106.1|DSIM	LOC118502721|XP_035891170.1|ASTE
OG0007210	LOC6727434|XP_002102815.1|DSIM	LOC118511708|XP_035911022.1|ASTE
OG0007211	LOC6727148|XP_039151213.1|DSIM	LOC118502682|XP_035891083.1|ASTE
OG0007212	LOC6730170|XP_002105461.1|DSIM	LOC118503570|XP_035892896.1|ASTE
OG0007213	LOC27207143|XP_016028084.1|DSIM	LOC118506526|XP_035899671.1|ASTE
OG0007214	LOC6737638|XP_016031408.1|DSIM	LOC118506524|XP_035899658.1|ASTE
OG0007215	LOC6728522|XP_002103867.1|DSIM	LOC118506512|XP_035899631.1|ASTE
OG0007216	LOC6730259|XP_016037033.1|DSIM	LOC118502431|XP_035890552.1|ASTE
OG0007217	LOC27206633|XP_016029300.1|DSIM	LOC118506510|XP_035899627.1|ASTE
OG0007218	LOC6730376|XP_002105658.1|DSIM	LOC118505237|XP_035896669.1|ASTE
OG0007219	LOC6728031|XP_016034646.1|DSIM	LOC118504643|XP_035895287.1|ASTE
OG0007220	LOC6727516|XP_039150604.1|DSIM	LOC118505319|XP_035896857.1|ASTE
OG0007221	LOC6729710|XP_016036369.1|DSIM	LOC118505318|XP_035896855.1|ASTE
OG0007222	LOC6727954|XP_016034551.1|DSIM	LOC118504785|XP_035895629.1|ASTE
OG0007223	LOC6730370|XP_002105652.1|DSIM	LOC118503657|XP_035893073.1|ASTE
OG0007224	LOC6727480|XP_016034069.2|DSIM	LOC118503651|XP_035893065.1|ASTE
OG0007225	LOC6727993|XP_002103345.1|DSIM	LOC118503660|XP_035893078.1|ASTE
OG0007226	LOC6728905|XP_002104235.1|DSIM	LOC118503649|XP_035893061.1|ASTE
OG0007227	LOC6736918|XP_002083765.1|DSIM	LOC118506562|XP_035899777.1|ASTE
OG0007228	LOC6736766|XP_016030389.1|DSIM	LOC118504311|XP_035894506.1|ASTE
OG0007229	LOC6727213|XP_002102605.1|DSIM	LOC118505125|XP_035896334.1|ASTE
OG0007230	LOC6727617|XP_016034212.1|DSIM	LOC118505251|XP_035896697.1|ASTE
OG0007231	LOC6728412|XP_039150661.1|DSIM	LOC118507615|XP_035902220.1|ASTE
OG0007232	LOC6736823|XP_016030482.1|DSIM	LOC118505502|XP_035897256.1|ASTE
OG0007233	LOC6736826|XP_016030484.1|DSIM	LOC118505504|XP_035897265.1|ASTE
OG0007234	LOC6736834|XP_002083690.1|DSIM	LOC118505525|XP_035897330.1|ASTE
OG0007235	LOC6736831|XP_039149345.1|DSIM	LOC118505526|XP_035897331.1|ASTE
OG0007236	LOC6727170|XP_002102563.1|DSIM	LOC118505473|XP_035897179.1|ASTE
OG0007237	LOC6728908|XP_002104238.1|DSIM	LOC118505472|XP_035897178.1|ASTE
