Orthogroup	DSIM.longest_only	DMIR.longest_only
OG0009646	LOC6730242|XP_016036996.1|DSIM	LOC108155853|XP_017142454.1|DMIR
OG0009647	LOC6730234|XP_016036984.1|DSIM	LOC108155856|XP_017142457.1|DMIR
OG0009648	LOC6726917|XP_016033421.1|DSIM	LOC108157373|XP_017144890.1|DMIR
OG0009649	LOC6729968|XP_002105262.2|DSIM	LOC108154766|XP_017140638.1|DMIR
OG0009650	LOC6732525|XP_039154454.1|DSIM	LOC108161979|XP_017151932.1|DMIR
OG0009651	LOC6732013|XP_002079146.1|DSIM	LOC108162505|XP_017152770.1|DMIR
OG0009652	LOC6730880|XP_016023305.1|DSIM	LOC108162796|XP_017153187.1|DMIR
OG0009653	LOC6730906|XP_002078070.1|DSIM	LOC108162985|XP_017153481.1|DMIR
OG0009654	LOC6730905|XP_002078069.2|DSIM	LOC108162986|XP_017153483.1|DMIR
OG0009655	LOC6739225|XP_016024035.1|DSIM	LOC108162706|XP_017153053.1|DMIR
OG0009656	LOC6731449|XP_002078600.2|DSIM	LOC108163294|XP_017153989.1|DMIR
OG0009657	LOC6730710|XP_016023148.1|DSIM	LOC108161166|XP_033248864.1|DMIR
OG0009658	LOC6732055|XP_016024738.1|DSIM	LOC108163985|XP_033249243.1|DMIR
OG0009659	LOC6731006|XP_016023477.1|DSIM	LOC108162033|XP_017152040.1|DMIR
OG0009660	LOC6730676|XP_002077846.1|DSIM	LOC108162938|XP_017153413.1|DMIR
OG0009661	LOC6731391|XP_002078544.1|DSIM	LOC108162945|XP_017153425.1|DMIR
OG0009662	LOC6731990|XP_016024660.1|DSIM	LOC108162521|XP_017152791.1|DMIR
OG0009663	LOC6730703|XP_016023140.1|DSIM	LOC108162650|XP_017152971.1|DMIR
OG0009664	LOC6730759|XP_016023174.1|DSIM	LOC108161726|XP_017151538.1|DMIR
OG0009665	LOC6730515|XP_002077694.2|DSIM	LOC108164259|XP_017155388.1|DMIR
OG0009666	LOC6732542|XP_016025196.1|DSIM	LOC108163565|XP_017154419.1|DMIR
OG0009667	LOC6732975|XP_002080054.1|DSIM	LOC108163219|XP_017153862.1|DMIR
OG0009668	LOC6733010|XP_002080089.1|DSIM	LOC108164216|XP_017155338.1|DMIR
OG0009669	LOC6732691|XP_016025425.1|DSIM	LOC108162695|XP_017153034.1|DMIR
OG0009670	LOC27206201|XP_016023537.1|DSIM	LOC108162920|XP_017153391.1|DMIR
OG0009671	LOC27206565|XP_016025447.1|DSIM	LOC108161711|XP_017151519.1|DMIR
OG0009672	LOC6731639|XP_002078779.1|DSIM	LOC108164045|XP_017155112.1|DMIR
OG0009673	LOC6731641|XP_002078781.1|DSIM	LOC108164046|XP_017155113.1|DMIR
OG0009674	LOC6732856|XP_039149843.1|DSIM	LOC108163532|XP_017154374.1|DMIR
OG0009675	LOC6732405|XP_002079526.1|DSIM	LOC108163843|XP_017154847.1|DMIR
OG0009676	LOC6733099|XP_016025815.1|DSIM	LOC108162300|XP_017152455.1|DMIR
OG0009677	LOC6731524|XP_002078672.1|DSIM	LOC108162716|XP_017153068.1|DMIR
OG0009678	LOC6740279|XP_002077156.2|DSIM	LOC108162370|XP_017152573.1|DMIR
OG0009679	LOC6731119|XP_039154515.1|DSIM	LOC108163247|XP_017153902.1|DMIR
OG0009680	LOC6732230|XP_002079359.1|DSIM	LOC108162869|XP_017153310.1|DMIR
OG0009681	LOC6735874|XP_016029238.2|DSIM	LOC117192711|XP_033253338.1|DMIR, LOC108160794|XP_017150493.1|DMIR
OG0009682	LOC6735436|XP_002082376.1|DSIM	LOC108158007|XP_017145639.1|DMIR
OG0009683	LOC6733312|XP_002080371.1|DSIM	LOC108158181|XP_017145888.1|DMIR
OG0009684	LOC6733313|XP_016026236.1|DSIM	LOC108158290|XP_017146015.1|DMIR
OG0009685	LOC6733317|XP_002080376.1|DSIM	LOC108160927|XP_017150702.1|DMIR
OG0009686	LOC6735031|XP_016028319.2|DSIM	LOC108160935|XP_017150712.2|DMIR, LOC117191426|XP_033252188.1|DMIR
OG0009687	LOC6735036|XP_002082017.1|DSIM	LOC117190748|XP_033251702.1|DMIR, LOC108159309|XP_017147972.1|DMIR
OG0009688	LOC6735181|XP_016028465.1|DSIM	LOC108159929|XP_017149064.1|DMIR, LOC117190955|XP_033251839.1|DMIR
OG0009689	LOC6735120|XP_039147426.1|DSIM	LOC108159211|XP_017147778.1|DMIR
OG0009690	LOC6734467|XP_002081486.1|DSIM	LOC108160315|XP_017149727.1|DMIR
OG0009691	LOC6735512|XP_002082448.1|DSIM	LOC117191535|XP_033252264.1|DMIR, LOC108158484|XP_017146281.1|DMIR
OG0009692	LOC6734746|XP_002081749.1|DSIM	LOC117189473|XP_033250497.1|DMIR
OG0009693	LOC6734171|XP_016027171.1|DSIM	LOC108159235|XP_017147831.1|DMIR
OG0009694	LOC6733936|XP_002080980.1|DSIM	LOC108158903|XP_033253728.1|DMIR, LOC117188391|XP_033248085.1|DMIR
OG0009695	LOC27208964|XP_016029551.1|DSIM	LOC108158879|XP_017147121.1|DMIR
OG0009697	LOC6737772|XP_002084600.1|DSIM	LOC108161688|XP_017151490.1|DMIR
OG0009698	LOC6733285|XP_039147305.1|DSIM	LOC108159993|XP_017149198.2|DMIR
OG0009699	LOC6733975|XP_016027010.1|DSIM	LOC117193629|XP_033254263.1|DMIR, LOC108158920|XP_017147208.1|DMIR
OG0009700	LOC6736099|XP_002083000.1|DSIM	LOC108159106|XP_017147568.1|DMIR
OG0009701	LOC6730153|XP_002105444.1|DSIM	LOC108155307|XP_017141513.1|DMIR
OG0009702	LOC6733287|XP_039147306.1|DSIM	LOC108160828|XP_033246478.1|DMIR, LOC108154068|XP_033245615.1|DMIR, LOC108157468|XP_033245616.1|DMIR
OG0009703	LOC6730432|XP_002077613.1|DSIM	LOC108162280|XP_017152428.1|DMIR
OG0009704	LOC6733475|XP_002080532.2|DSIM	LOC108158226|XP_017145945.1|DMIR
OG0009705	LOC6734160|XP_002081189.1|DSIM	LOC108158154|XP_017145865.1|DMIR
OG0009706	LOC27206164|XP_039147728.1|DSIM	LOC108161016|XP_017150817.1|DMIR
OG0009707	LOC6728724|XP_016035391.1|DSIM	LOC108156552|XP_017143560.1|DMIR
OG0009708	LOC6733319|XP_002080378.1|DSIM	LOC108160848|XP_017150593.1|DMIR
OG0009709	LOC6733320|XP_002080379.2|DSIM	LOC108160322|XP_017149737.1|DMIR
OG0009710	LOC6733321|XP_002080380.1|DSIM	LOC108160321|XP_017149736.1|DMIR
OG0009711	LOC6733335|XP_002080392.1|DSIM	LOC108159891|XP_017148998.1|DMIR
OG0009712	LOC6738293|XP_016032152.1|DSIM	LOC108151304|XP_017135329.1|DMIR
OG0009713	LOC6733609|XP_016026569.1|DSIM	LOC108160131|XP_017149415.1|DMIR
OG0009714	LOC6734387|XP_002081408.1|DSIM	LOC108158525|XP_017146395.1|DMIR
OG0009715	LOC6735935|XP_016029293.1|DSIM	LOC117190377|XP_033251349.1|DMIR, LOC108159682|XP_017148665.1|DMIR
OG0009716	LOC6733594|XP_002080648.2|DSIM	LOC117193958|XP_033254503.1|DMIR, LOC117193959|XP_033254504.1|DMIR, LOC117192451|XP_033253030.1|DMIR
OG0009717	LOC6735231|XP_002082204.1|DSIM	LOC117185788|XP_033253103.1|DMIR, LOC108159870|XP_017148959.1|DMIR
OG0009718	LOC6734363|XP_002081384.3|DSIM	LOC108158340|XP_017146067.1|DMIR
OG0009719	LOC6736064|XP_002082965.1|DSIM	LOC117193776|XP_033254396.1|DMIR, LOC108160806|XP_017150519.1|DMIR
OG0009720	LOC6734805|XP_002081808.2|DSIM	LOC108159613|XP_017148556.1|DMIR, LOC117193474|XP_033254123.1|DMIR
OG0009721	LOC6734116|XP_016027131.1|DSIM	LOC108159312|XP_017147975.1|DMIR
OG0009722	LOC6739413|XP_016027105.1|DSIM	LOC108159099|XP_017147559.1|DMIR
OG0009723	LOC6736782|XP_016030423.1|DSIM	LOC108150860|XP_017134652.1|DMIR
OG0009724	LOC27207173|XP_016028828.1|DSIM	LOC108159594|XP_017148536.1|DMIR
OG0009725	LOC6735705|XP_016029076.1|DSIM	LOC108159857|XP_017148945.1|DMIR
OG0009726	LOC6727782|XP_002103143.1|DSIM	LOC108156580|XP_033245047.1|DMIR
OG0009727	LOC27206168|XP_016027420.1|DSIM	LOC108159254|XP_017147873.1|DMIR
OG0009728	LOC6735303|XP_016028653.1|DSIM	LOC108158372|XP_017146116.1|DMIR
OG0009729	LOC6735302|XP_002082262.1|DSIM	LOC108160983|XP_017150775.1|DMIR
OG0009730	LOC27207600|XP_016038881.1|DSIM	LOC108153349|XP_017138805.2|DMIR
OG0009731	LOC6734036|XP_039147517.1|DSIM	LOC108157936|XP_017145569.1|DMIR, LOC117193847|XP_033254439.1|DMIR
OG0009732	LOC6733532|XP_016026496.1|DSIM	LOC108160346|XP_017149780.1|DMIR
OG0009733	LOC6725673|XP_016038930.1|DSIM	LOC108164725|XP_017156103.1|DMIR
OG0009734	LOC27207342|XP_016038442.1|DSIM	LOC108156538|XP_017143575.1|DMIR
OG0009735	LOC6737064|XP_002083911.1|DSIM	LOC108163403|XP_017154156.1|DMIR
OG0009736	LOC6725305|XP_039153664.1|DSIM	LOC108151114|XP_017135013.1|DMIR
OG0009737	LOC6728255|XP_002103604.1|DSIM	LOC108154427|XP_017140185.1|DMIR
OG0009738	LOC27209104|XP_039152971.1|DSIM	LOC108164743|XP_017156128.1|DMIR
OG0009739	LOC6726354|XP_002107314.2|DSIM	LOC108165113|XP_017156661.1|DMIR
OG0009740	LOC6725604|XP_016038804.1|DSIM	LOC108161083|XP_017150828.1|DMIR
OG0009741	LOC6731621|XP_002078761.1|DSIM	LOC108161497|XP_017151261.1|DMIR
OG0009742	LOC6725899|XP_016039263.1|DSIM	LOC108163093|XP_017153709.1|DMIR
OG0009743	LOC6726220|XP_016039746.1|DSIM	LOC108161708|XP_017151520.1|DMIR
OG0009744	LOC6725199|XP_016038227.1|DSIM	LOC108152021|XP_017136487.1|DMIR
OG0009745	LOC6725436|XP_002106452.1|DSIM	LOC108159109|XP_017147578.1|DMIR
OG0009746	LOC6739645|XP_002076540.3|DSIM	LOC108151202|XP_017135169.1|DMIR
OG0009747	LOC6730619|XP_016023068.1|DSIM	LOC108161648|XP_017151439.1|DMIR
OG0009748	LOC6726440|XP_039153855.1|DSIM	LOC108164730|XP_017156112.2|DMIR
OG0009749	LOC6738511|XP_002085317.2|DSIM	LOC108153475|XP_017138998.1|DMIR
OG0009750	LOC6736457|XP_002083328.1|DSIM	LOC108153646|XP_017139239.1|DMIR
OG0009751	LOC6725548|XP_016038682.1|DSIM	LOC108163342|XP_017154072.1|DMIR
OG0009752	LOC6724941|XP_002105978.1|DSIM	LOC108160210|XP_017149549.1|DMIR
OG0009753	LOC27207862|XP_016037804.1|DSIM	LOC108159290|XP_033243719.1|DMIR
OG0009754	LOC6736151|XP_016029550.2|DSIM	LOC117190053|XP_033251028.1|DMIR, LOC108158877|XP_017147120.1|DMIR
OG0009755	LOC6726121|XP_002107099.2|DSIM	LOC108159354|XP_017148064.1|DMIR
OG0009756	LOC6725577|XP_002106587.1|DSIM	LOC108165092|XP_017156634.1|DMIR
OG0009758	LOC6730020|XP_016036791.1|DSIM	LOC108156779|XP_017143939.1|DMIR
OG0009759	LOC27207625|XP_016022735.1|DSIM	LOC117193952|XP_033254499.1|DMIR, LOC108164867|XP_017156297.1|DMIR
OG0009760	LOC6724848|XP_002105888.3|DSIM	LOC108165250|XP_017156777.1|DMIR
OG0009761	LOC6724845|XP_002105885.1|DSIM	LOC108153621|XP_017139213.1|DMIR
OG0009762	LOC6724959|XP_002105995.1|DSIM	LOC108150940|XP_017134763.1|DMIR
OG0009763	LOC27206407|XP_016029862.1|DSIM	LOC108151760|XP_017136091.1|DMIR
OG0009764	LOC6738403|XP_016032236.1|DSIM	LOC108165576|XP_017157138.1|DMIR
OG0009765	LOC6736290|XP_002083174.1|DSIM	LOC108153553|XP_017139112.1|DMIR
OG0009766	LOC6736976|XP_002083823.1|DSIM	LOC108150797|XP_017134590.1|DMIR
OG0009767	LOC6736991|XP_002083838.1|DSIM	LOC108150893|XP_017134692.1|DMIR
OG0009768	LOC6740769|XP_002083471.2|DSIM	LOC108150855|XP_017134647.1|DMIR
OG0009769	LOC27206287|XP_016031127.1|DSIM	LOC108153596|XP_017139166.1|DMIR
OG0009770	LOC6737157|XP_002084004.2|DSIM	LOC108165280|XP_033244041.1|DMIR
OG0009771	LOC6736213|XP_002083108.1|DSIM	LOC108165597|XP_017157161.1|DMIR
OG0009772	LOC6736331|XP_016029808.1|DSIM	LOC108153773|XP_017139401.1|DMIR
OG0009773	LOC6738377|XP_002085186.1|DSIM	LOC108152886|XP_017138014.2|DMIR
OG0009774	LOC6738439|XP_002085247.1|DSIM	LOC108165328|XP_017156850.1|DMIR
OG0009775	LOC6737168|XP_016030830.1|DSIM	LOC108153209|XP_017138520.1|DMIR
OG0009776	LOC6737513|XP_002084349.1|DSIM	LOC108153189|XP_017138493.1|DMIR
OG0009777	LOC6737527|XP_016031322.1|DSIM	LOC108153413|XP_033243058.1|DMIR
OG0009778	LOC6736513|XP_002083383.1|DSIM	LOC108153758|XP_017139382.1|DMIR
OG0009779	LOC6736945|XP_016030591.1|DSIM	LOC108152920|XP_017138088.1|DMIR
OG0009780	LOC6736947|XP_016030593.1|DSIM	LOC108153514|XP_033243261.1|DMIR
OG0009781	LOC6737014|XP_016030640.1|DSIM	LOC108153362|XP_017138818.1|DMIR
OG0009782	LOC6736587|XP_002083449.1|DSIM	LOC108165292|XP_017156815.1|DMIR
OG0009783	LOC6736261|XP_002083145.1|DSIM	LOC108151797|XP_017136136.1|DMIR
OG0009784	LOC6736494|XP_002083364.2|DSIM	LOC108165531|XP_017157091.1|DMIR
OG0009785	LOC6738990|XP_002085785.1|DSIM	LOC108153532|XP_017139083.1|DMIR
OG0009786	LOC6737406|XP_002084244.1|DSIM	LOC108152992|XP_017138216.1|DMIR
OG0009787	LOC6737409|XP_002084247.1|DSIM	LOC108153056|XP_017138317.1|DMIR
OG0009788	LOC6736458|XP_002083329.1|DSIM	LOC108153582|XP_017139151.1|DMIR
OG0009789	LOC6736581|XP_002083443.1|DSIM	LOC108152957|XP_017138146.1|DMIR
OG0009790	LOC6735625|XP_002082545.1|DSIM	LOC108159773|XP_017148821.2|DMIR, LOC117188344|XP_033247948.1|DMIR
OG0009791	LOC6737321|XP_016031050.1|DSIM	LOC108152096|XP_033242240.1|DMIR
OG0009792	LOC6737292|XP_002084132.1|DSIM	LOC108151109|XP_017134998.1|DMIR
OG0009793	LOC6734416|XP_002081436.1|DSIM	LOC108151392|XP_017135466.1|DMIR
OG0009794	LOC6729616|XP_002104924.1|DSIM	LOC108155049|XP_033245972.1|DMIR
OG0009795	LOC6726386|XP_002107345.2|DSIM	LOC108160148|XP_017149454.1|DMIR
OG0009796	LOC6737593|XP_002084426.1|DSIM	LOC108152746|XP_017137784.1|DMIR
OG0009797	LOC6737176|XP_002084022.1|DSIM	LOC108153241|XP_017138569.1|DMIR
OG0009798	LOC27206285|XP_016030864.2|DSIM	LOC108165371|XP_033243738.1|DMIR
OG0009799	LOC6738919|XP_002085714.1|DSIM	LOC108151949|XP_017136375.1|DMIR
OG0009800	LOC6739021|XP_002085816.1|DSIM	LOC108153712|XP_033242875.1|DMIR
OG0009801	LOC6736652|XP_002083508.1|DSIM	LOC108153405|XP_017138888.1|DMIR
OG0009802	LOC6736654|XP_002083510.1|DSIM	LOC108151630|XP_017135822.1|DMIR
OG0009803	LOC6738305|XP_016032159.1|DSIM	LOC108153716|XP_017139332.1|DMIR
OG0009804	LOC6738286|XP_002085097.1|DSIM	LOC108151305|XP_017135330.1|DMIR
OG0009805	LOC6738285|XP_002085096.1|DSIM	LOC108151296|XP_017135321.1|DMIR
OG0009806	LOC6738283|XP_016032149.1|DSIM	LOC108151288|XP_017135309.1|DMIR
OG0009807	LOC6738268|XP_039149453.1|DSIM	LOC108151284|XP_017135304.1|DMIR
OG0009808	LOC6736586|XP_039149444.1|DSIM	LOC108151821|XP_033242253.1|DMIR
OG0009809	LOC6737087|XP_002083934.1|DSIM	LOC108153651|XP_017139246.1|DMIR
OG0009810	LOC6738978|XP_002085773.1|DSIM	LOC108150839|XP_017134637.1|DMIR
OG0009811	LOC6738977|XP_039149073.1|DSIM	LOC108150842|XP_017134639.1|DMIR
OG0009812	LOC6737066|XP_002083913.1|DSIM	LOC108152294|XP_017137005.1|DMIR
OG0009813	LOC6738697|XP_002085499.2|DSIM	LOC108151158|XP_017135076.1|DMIR
OG0009814	LOC6736861|XP_002083717.1|DSIM	LOC108153672|XP_017139275.1|DMIR
OG0009815	LOC27206303|XP_016032471.1|DSIM	LOC108150928|XP_017134748.1|DMIR
OG0009816	LOC6738018|XP_002084833.2|DSIM	LOC108153518|XP_017139066.1|DMIR
OG0009817	LOC6738017|XP_002084832.2|DSIM	LOC108152300|XP_017137010.1|DMIR
OG0009818	LOC6737942|XP_016031696.1|DSIM	LOC108153496|XP_017139036.1|DMIR
OG0009819	LOC6737943|XP_002084762.2|DSIM	LOC108153779|XP_017139410.1|DMIR
OG0009820	LOC6737944|XP_002084763.1|DSIM	LOC108152694|XP_017137689.1|DMIR
OG0009821	LOC6738893|XP_039149315.1|DSIM	LOC108153420|XP_017138911.1|DMIR
OG0009822	LOC6738555|XP_002085360.1|DSIM	LOC108153017|XP_017138251.1|DMIR
OG0009823	LOC27208437|XP_016030998.1|DSIM	LOC108151866|XP_017136244.1|DMIR
OG0009824	LOC6737640|XP_002084472.1|DSIM	LOC108152799|XP_017137874.1|DMIR
OG0009825	LOC6737962|XP_016031708.1|DSIM	LOC108153451|XP_017138960.1|DMIR
OG0009826	LOC6739113|XP_002085906.1|DSIM	LOC108153329|XP_017138735.1|DMIR
OG0009827	LOC27206204|XP_016032965.1|DSIM	LOC108153328|XP_017138734.1|DMIR
OG0009828	LOC6737651|XP_002084483.2|DSIM	LOC108152199|XP_017136847.1|DMIR
OG0009829	LOC6738215|XP_002085027.1|DSIM	LOC108153177|XP_017138474.1|DMIR
OG0009830	LOC6739054|XP_016032888.1|DSIM	LOC108150896|XP_017134695.1|DMIR
OG0009831	LOC6739060|XP_002085854.1|DSIM	LOC108150834|XP_017134630.1|DMIR
OG0009832	LOC6739061|XP_002085855.1|DSIM	LOC108150967|XP_017134791.1|DMIR
OG0009833	LOC6738191|XP_016032018.1|DSIM	LOC108150758|XP_017134541.1|DMIR
OG0009834	LOC6739432|XP_002081548.2|DSIM	LOC117188051|XP_033247161.1|DMIR, LOC108160208|XP_017149540.2|DMIR
OG0009835	LOC6734923|XP_002081920.1|DSIM	LOC117195082|XP_033255637.1|DMIR, LOC108158334|XP_017146063.1|DMIR
OG0009836	LOC6727481|XP_002102861.1|DSIM	LOC108156996|XP_017144279.1|DMIR
OG0009837	LOC6727757|XP_002103119.2|DSIM	LOC108157553|XP_017145146.1|DMIR
OG0009838	LOC6732651|XP_002079768.1|DSIM	LOC108162854|XP_017153288.1|DMIR
OG0009839	LOC27206150|XP_016026345.1|DSIM	LOC117192590|XP_033253200.1|DMIR, LOC108158127|XP_017145797.1|DMIR
OG0009840	LOC6732821|XP_002079934.2|DSIM	LOC108163057|XP_017153618.1|DMIR
OG0009841	LOC6731135|XP_002078293.3|DSIM	LOC108161401|XP_017151139.1|DMIR
OG0009842	LOC27206227|XP_016031883.1|DSIM	LOC108162145|XP_017152215.1|DMIR
OG0009843	LOC120284198|XP_039149449.1|DSIM	LOC108150960|XP_017134782.1|DMIR
OG0009844	LOC27206406|XP_016031849.1|DSIM	LOC108151609|XP_017135789.1|DMIR
OG0009845	LOC6734562|XP_016027666.1|DSIM	LOC108159878|XP_033252763.1|DMIR, LOC117187887|XP_033246709.1|DMIR
OG0009846	LOC6732354|XP_002079475.1|DSIM	LOC108164266|XP_017155398.1|DMIR
OG0009847	LOC6725196|XP_002106219.3|DSIM	LOC108151488|XP_017135616.1|DMIR
OG0009848	LOC27207474|XP_016038139.2|DSIM	LOC108151096|XP_017134979.1|DMIR
OG0009849	LOC6729487|XP_002104797.3|DSIM	LOC108155353|XP_033246004.1|DMIR
OG0009850	LOC27206637|XP_016022799.1|DSIM	LOC108165152|XP_017156708.1|DMIR
OG0009851	LOC27207883|XP_016038783.1|DSIM	LOC108161440|XP_017151191.1|DMIR, LOC117188800|XP_033249081.1|DMIR
OG0009852	LOC6737890|XP_002084718.1|DSIM	LOC108157491|XP_017145077.1|DMIR
OG0009853	LOC6740294|XP_016039268.1|DSIM	LOC108162178|XP_017152298.1|DMIR
OG0009854	LOC6726353|XP_016039935.1|DSIM	LOC108164744|XP_017156129.1|DMIR
OG0009855	LOC6731559|XP_002078700.1|DSIM	LOC108161484|XP_017151244.1|DMIR
OG0009856	LOC6732239|XP_016024920.1|DSIM	LOC108161411|XP_017151152.1|DMIR
OG0009857	LOC6732819|XP_016025544.1|DSIM	LOC108163059|XP_017153620.1|DMIR
OG0009858	LOC6731675|XP_002078815.2|DSIM	LOC108161254|XP_033249128.1|DMIR
OG0009859	LOC6732884|XP_016025609.1|DSIM	LOC108163412|XP_017154167.1|DMIR
OG0009860	LOC6731908|XP_016024570.1|DSIM	LOC108164228|XP_033249663.1|DMIR
OG0009861	LOC6730577|XP_002077756.1|DSIM	LOC117189113|XP_033250009.1|DMIR, LOC108161533|XP_017151302.2|DMIR, LOC117189112|XP_033250008.1|DMIR
OG0009862	LOC6731999|XP_016024675.1|DSIM	LOC108162522|XP_017152792.1|DMIR
OG0009864	LOC6732997|XP_002080076.1|DSIM	LOC108163476|XP_017154269.1|DMIR
OG0009865	LOC6730987|XP_002078148.1|DSIM	LOC117188640|XP_033248685.1|DMIR, LOC117188638|XP_033248683.1|DMIR, LOC108163480|XP_017154275.2|DMIR
OG0009866	LOC6737555|XP_016031343.1|DSIM	LOC108150809|XP_017134602.1|DMIR
OG0009867	LOC27206249|XP_039150257.1|DSIM	LOC108152342|XP_017137095.1|DMIR
OG0009868	LOC6738747|XP_002085547.1|DSIM	LOC108152840|XP_017137937.1|DMIR
OG0009870	LOC6738551|XP_016032403.1|DSIM	LOC108151584|XP_017135752.1|DMIR
OG0009871	LOC6734228|XP_016027270.1|DSIM	LOC117190905|XP_033251797.1|DMIR, LOC108161009|XP_017150805.1|DMIR
OG0009872	LOC6735504|XP_002082443.1|DSIM	LOC108159874|XP_033254594.1|DMIR, LOC117194927|XP_033255281.1|DMIR, LOC117185824|XP_017148967.1|DMIR
OG0009873	LOC27206189|XP_016029060.1|DSIM	LOC117193526|XP_033254163.1|DMIR, LOC117193544|XP_033254180.1|DMIR, LOC108159059|XP_017147488.1|DMIR
OG0009874	LOC6738526|XP_002085332.1|DSIM	LOC108151261|XP_017135268.1|DMIR
OG0009875	LOC6739116|XP_002085909.1|DSIM	LOC108153707|XP_017139322.1|DMIR
OG0009876	LOC6734151|XP_016027158.2|DSIM	LOC108157996|XP_033251343.1|DMIR
OG0009877	LOC27206421|XP_016026662.1|DSIM	LOC117185825|XP_033247961.1|DMIR, LOC108158838|XP_017147048.2|DMIR
OG0009878	LOC27209264|XP_016027195.1|DSIM	LOC117187927|XP_033246786.1|DMIR, LOC108158410|XP_017146168.2|DMIR, LOC117193279|XP_033253913.1|DMIR
OG0009879	LOC6734995|XP_002081977.1|DSIM	LOC117193561|XP_033254199.1|DMIR, LOC108158027|XP_017145659.1|DMIR
OG0009880	LOC27207786|XP_016029049.1|DSIM	LOC108160029|XP_017149257.1|DMIR
OG0009881	LOC6734306|XP_002081334.1|DSIM	LOC108158371|XP_017146113.1|DMIR
OG0009882	LOC27207588|XP_016029255.1|DSIM	LOC108158718|XP_017146750.2|DMIR, LOC108158720|XP_033247740.1|DMIR
OG0009883	LOC6735390|XP_002082337.1|DSIM	LOC108160582|XP_017150165.2|DMIR, LOC117185785|XP_033247323.1|DMIR
OG0009884	LOC27208169|XP_016028712.1|DSIM	LOC108160583|XP_017150166.1|DMIR
OG0009885	LOC6733759|XP_002080803.1|DSIM	LOC108160833|XP_017150561.1|DMIR, LOC117192250|XP_033252805.1|DMIR, LOC117193806|XP_033254413.1|DMIR
OG0009886	LOC6739460|XP_016028090.1|DSIM	LOC108160438|XP_017149935.2|DMIR, LOC117187695|XP_033246293.1|DMIR
OG0009887	LOC6733582|XP_016026535.1|DSIM	LOC108160917|XP_017150684.1|DMIR
OG0009888	LOC6735283|XP_002082251.1|DSIM	LOC117193792|XP_033254402.1|DMIR, LOC108158211|XP_017145923.1|DMIR
OG0009889	LOC6735824|XP_002082734.1|DSIM	LOC108159385|XP_017148105.2|DMIR, LOC117187751|XP_033246450.1|DMIR
OG0009890	LOC27207637|XP_016027997.1|DSIM	LOC108159657|XP_017148620.2|DMIR
OG0009891	LOC6726656|XP_002102067.1|DSIM	LOC117193562|XP_033254200.1|DMIR, LOC108159610|XP_017148553.1|DMIR
OG0009892	LOC27208735|XP_016039453.1|DSIM	LOC108156204|XP_017143028.1|DMIR, LOC108155546|XP_017141956.2|DMIR, LOC108165065|XP_017156602.1|DMIR
OG0009893	LOC6734084|XP_016027081.1|DSIM	LOC117185856|XP_033252676.1|DMIR, LOC117191835|XP_033252495.1|DMIR, LOC108161018|XP_017150819.1|DMIR
OG0009894	LOC6727145|XP_039151850.1|DSIM	LOC108157288|XP_033245347.1|DMIR
OG0009895	LOC6727074|XP_002102471.1|DSIM	LOC117186780|XP_033243923.1|DMIR, LOC117186843|XP_033244043.1|DMIR, LOC108157022|XP_033245255.1|DMIR
OG0009896	LOC6729607|XP_002104915.1|DSIM	LOC108156936|XP_017144186.1|DMIR
OG0009897	LOC6727929|XP_002103284.1|DSIM	LOC108157539|XP_017145131.2|DMIR
OG0009898	LOC6728026|XP_002103378.1|DSIM	LOC108156690|XP_017143823.1|DMIR
OG0009899	LOC6728098|XP_002103450.1|DSIM	LOC108154334|XP_017140085.1|DMIR
OG0009900	LOC6728247|XP_002103596.2|DSIM	LOC108157185|XP_017144602.1|DMIR
OG0009901	LOC6729739|XP_016036400.1|DSIM	LOC108154330|XP_017140081.1|DMIR
OG0009902	LOC6728618|XP_016035259.1|DSIM	LOC108157812|XP_017145498.1|DMIR
OG0009903	LOC6727039|XP_002102437.1|DSIM	LOC108155083|XP_017141191.1|DMIR
OG0009904	LOC6728056|XP_016034667.1|DSIM	LOC108155326|XP_017141551.1|DMIR
OG0009905	LOC6728197|XP_039151556.1|DSIM	LOC108155131|XP_017141266.1|DMIR
OG0009906	LOC27206468|XP_016034843.1|DSIM	LOC108155487|XP_017141802.1|DMIR
OG0009907	LOC6727298|XP_002102685.1|DSIM	LOC108154205|XP_017139915.1|DMIR
OG0009909	LOC6729829|XP_002105132.2|DSIM	LOC108155601|XP_017142012.1|DMIR
OG0009910	LOC6728966|XP_002104294.1|DSIM, LOC6728965|XP_002104293.2|DSIM	LOC108157120|XP_017144491.1|DMIR
OG0009911	LOC6735853|XP_002082763.1|DSIM	LOC117190041|XP_033251021.1|DMIR, LOC108160942|XP_017150720.1|DMIR, LOC117190025|XP_033251004.1|DMIR
OG0009912	LOC6732876|XP_016025602.1|DSIM	LOC108162327|XP_017152506.1|DMIR
OG0009913	LOC6730780|XP_002077948.1|DSIM	LOC108164136|XP_017155226.1|DMIR
OG0009914	LOC6738538|XP_016032385.2|DSIM, LOC6738539|XP_016032386.1|DSIM	LOC117186663|XP_033243596.1|DMIR
OG0009915	LOC6730610|XP_002077789.1|DSIM	LOC108164262|XP_017155393.1|DMIR, LOC108164299|XP_017155434.1|DMIR, LOC108161299|XP_033249777.1|DMIR
OG0009916	LOC6732290|XP_016024954.1|DSIM	LOC108163807|XP_017154786.2|DMIR
