Orthogroup	DSIM.longest_only	DBIA.longest_only
OG0010593	LOC6738794|XP_016032608.1|DSIM	LOC108028428|XP_016955747.1|DBIA
OG0010594	LOC6737140|XP_016030770.1|DSIM	LOC108028450|XP_016955776.1|DBIA
OG0010595	LOC6737763|XP_002084591.1|DSIM	LOC108034979|XP_016965796.1|DBIA
OG0010596	LOC27209181|XP_016031788.1|DSIM	LOC108034885|XP_016965584.1|DBIA
OG0010597	LOC27209303|XP_002084343.1|DSIM	LOC108034986|XP_016965805.1|DBIA
OG0010598	LOC27206308|XP_016032969.1|DSIM	LOC108030751|XP_016959287.1|DBIA
OG0010599	LOC6732180|XP_002079309.1|DSIM	LOC108032448|XP_016961763.1|DBIA
OG0010600	LOC6732194|XP_002079323.2|DSIM	LOC108032424|XP_016961734.1|DBIA
OG0010601	LOC27207877|XP_016024906.1|DSIM	LOC108032561|XP_016961931.1|DBIA
OG0010602	LOC6740130|XP_039153262.1|DSIM, LOC6725943|XP_039153970.1|DSIM, LOC6725944|XP_002106927.1|DSIM	LOC108025637|XP_016951662.1|DBIA
OG0010603	LOC6727268|XP_002102657.2|DSIM	LOC108031050|XP_016959739.1|DBIA
OG0010619	LOC6737277|XP_002084117.1|DSIM	LOC108035479|XP_016966619.1|DBIA
OG0010621	LOC27207931|XP_016024856.1|DSIM	LOC108032822|XP_016962326.1|DBIA
OG0010622	LOC6727892|XP_002103247.3|DSIM	LOC108026176|XP_016952440.1|DBIA
OG0010624	LOC6728831|XP_002104165.1|DSIM	LOC108031337|XP_016960089.1|DBIA
OG0010626	LOC27208395|XP_016033755.1|DSIM	LOC108027080|XP_016953784.1|DBIA
OG0010627	LOC6729176|XP_002104497.1|DSIM	LOC108031169|XP_016959878.1|DBIA
OG0010628	LOC27207686|XP_016033140.1|DSIM	LOC108024929|XP_016950616.1|DBIA
OG0010629	LOC6728217|XP_016034856.1|DSIM	LOC108032045|XP_016961347.1|DBIA
OG0010630	LOC6727299|XP_002102686.1|DSIM	LOC108032072|XP_016961381.1|DBIA
OG0010632	LOC27206156|XP_039147808.1|DSIM	LOC108036173|XP_016967652.1|DBIA
OG0010633	LOC6733258|XP_039147898.1|DSIM	LOC108030074|XP_016958164.1|DBIA
OG0010634	LOC6734294|XP_002081323.1|DSIM	LOC108029807|XP_016957814.1|DBIA
OG0010635	LOC6736111|XP_002083011.1|DSIM	LOC108022186|XP_016946527.1|DBIA
OG0010636	LOC6733925|XP_002080969.1|DSIM	LOC108022086|XP_016946420.1|DBIA
OG0010637	LOC6730731|XP_002077899.1|DSIM	LOC108029303|XP_016956995.1|DBIA
OG0010638	LOC6725708|XP_016038978.1|DSIM	LOC108036272|XP_016967775.1|DBIA
OG0010639	LOC6725456|XP_002106472.1|DSIM	LOC108033031|XP_016962646.1|DBIA
OG0010640	LOC6725455|XP_002106471.1|DSIM	LOC108033022|XP_016962639.1|DBIA
OG0010641	LOC6725452|XP_002106468.1|DSIM	LOC108033223|XP_016962976.1|DBIA
OG0010642	LOC27207872|XP_016037981.1|DSIM	LOC108025947|XP_016952133.1|DBIA
OG0010643	LOC6724868|XP_002105907.2|DSIM	LOC108023216|XP_016947975.1|DBIA
OG0010644	LOC27206535|XP_016022872.1|DSIM	LOC108023336|XP_016948152.1|DBIA
OG0010645	LOC6725751|XP_016039069.1|DSIM	LOC108024634|XP_016950167.1|DBIA
OG0010646	LOC6738276|XP_002085087.1|DSIM	LOC108035029|XP_016965863.1|DBIA
OG0010647	LOC27208501|XP_016030854.1|DSIM	LOC108028282|XP_016955475.1|DBIA
OG0010648	LOC6737102|XP_016030728.1|DSIM	LOC108028608|XP_016956018.1|DBIA
OG0010651	LOC6738280|XP_002085091.1|DSIM	LOC108035028|XP_016965862.1|DBIA
OG0010653	LOC6729555|XP_002104863.1|DSIM	LOC108026098|XP_016952286.1|DBIA
OG0010655	LOC6738192|XP_016032019.1|DSIM	LOC108030681|XP_016959203.1|DBIA
OG0010657	LOC6725985|XP_002106967.1|DSIM	LOC108026505|XP_016952943.1|DBIA
OG0010658	LOC6739857|XP_039153137.1|DSIM	LOC108024293|XP_016949682.1|DBIA
OG0010659	LOC27206745|XP_039153225.1|DSIM	LOC108021878|XP_016946161.1|DBIA
OG0010660	LOC6725071|XP_002106099.1|DSIM	LOC108021889|XP_016946171.1|DBIA
OG0010661	LOC6738753|XP_039152752.1|DSIM	LOC108024114|XP_016949383.1|DBIA
OG0010662	LOC6740749|XP_002077540.3|DSIM	LOC108024250|XP_016949622.1|DBIA
OG0010663	LOC6739869|XP_016040213.1|DSIM	LOC108027539|XP_016954473.1|DBIA
OG0010664	LOC6728579|XP_039152968.1|DSIM	LOC108024435|XP_016949841.1|DBIA
OG0010665	LOC6739852|XP_039153906.1|DSIM	LOC108033013|XP_016962629.1|DBIA
OG0010666	LOC27208047|XP_039153228.1|DSIM	LOC108024113|XP_016949381.1|DBIA
OG0010667	LOC6725924|XP_039152795.1|DSIM	LOC108023935|XP_016949110.1|DBIA
OG0010668	LOC27206912|XP_016039073.1|DSIM	LOC108024480|XP_016949889.1|DBIA
OG0010669	LOC6740013|XP_016038451.1|DSIM	LOC108023782|XP_016948910.1|DBIA
OG0010670	LOC27206778|XP_039153138.1|DSIM	LOC108025658|XP_016951686.1|DBIA
OG0010671	LOC6724991|XP_002106026.1|DSIM	LOC108025671|XP_016951698.1|DBIA
OG0010672	LOC6737952|XP_002084771.1|DSIM	LOC108034490|XP_016964883.1|DBIA
OG0010673	LOC6726216|XP_002107191.1|DSIM	LOC108033187|XP_016962918.1|DBIA
OG0010674	LOC6725165|XP_002106191.2|DSIM	LOC108024212|XP_016949560.1|DBIA
OG0010675	LOC6726279|XP_002107240.2|DSIM	LOC108023180|XP_016947910.1|DBIA
OG0010676	LOC6733147|XP_016026017.1|DSIM	LOC108027586|XP_016954589.1|DBIA
OG0010677	LOC6725627|XP_016038837.1|DSIM	LOC108025750|XP_016951834.1|DBIA
OG0010678	LOC27207663|XP_016039923.2|DSIM	LOC108035798|XP_016967029.1|DBIA
OG0010679	LOC6736536|XP_002083406.1|DSIM	LOC108023201|XP_016947950.1|DBIA
OG0010680	LOC6725369|XP_016038425.1|DSIM	LOC108021986|XP_016946315.1|DBIA
OG0010681	LOC6725368|XP_016038419.1|DSIM	LOC108022004|XP_016946332.1|DBIA
OG0010682	LOC6725365|XP_002106382.3|DSIM	LOC108021987|XP_016946316.1|DBIA
OG0010683	LOC6732372|XP_039152533.1|DSIM	LOC108029029|XP_016956566.1|DBIA
OG0010684	LOC6732368|XP_016025014.1|DSIM	LOC108029024|XP_016956559.1|DBIA
OG0010685	LOC27206494|XP_016025630.1|DSIM	LOC108033434|XP_016963247.1|DBIA
OG0010686	LOC6732213|XP_002079342.2|DSIM	LOC108032479|XP_016961791.1|DBIA
OG0010687	LOC27208838|XP_016024470.2|DSIM	LOC108033667|XP_016963597.1|DBIA
OG0010688	LOC6732043|XP_002079175.1|DSIM	LOC108034154|XP_016964443.1|DBIA
OG0010689	LOC6731331|XP_016023930.1|DSIM	LOC108033605|XP_016963447.1|DBIA
OG0010690	LOC6731861|XP_016024543.1|DSIM	LOC108034313|XP_016964671.1|DBIA
OG0010691	LOC27207097|XP_016024536.1|DSIM	LOC108033842|XP_016963958.1|DBIA
OG0010692	LOC27209345|XP_016024535.1|DSIM	LOC108033840|XP_016963955.1|DBIA
OG0010693	LOC27208407|XP_039147192.1|DSIM	LOC108033735|XP_016963776.1|DBIA
OG0010694	LOC6732152|XP_002079284.2|DSIM	LOC108036718|XP_016968507.1|DBIA
OG0010695	LOC6731403|XP_002078556.1|DSIM	LOC108036719|XP_016968508.1|DBIA
OG0010696	LOC6730631|XP_002077808.1|DSIM	LOC108032493|XP_016961803.1|DBIA
OG0010697	LOC6731295|XP_002078451.1|DSIM	LOC108034055|XP_016964299.1|DBIA, LOC108033253|XP_016963007.1|DBIA
OG0010698	LOC27206903|XP_016023788.1|DSIM	LOC108033715|XP_016963737.1|DBIA
OG0010699	LOC6733117|XP_002080194.1|DSIM	LOC108033514|XP_016963346.1|DBIA
OG0010700	LOC6732441|XP_002079562.2|DSIM	LOC108032439|XP_016961751.1|DBIA
OG0010701	LOC6730746|XP_002077914.2|DSIM	LOC108027731|XP_016954772.1|DBIA
OG0010702	LOC6730482|XP_002077663.1|DSIM	LOC108028967|XP_016956496.1|DBIA
OG0010703	LOC6730500|XP_002077681.2|DSIM	LOC108029224|XP_016956907.1|DBIA
OG0010704	LOC6730943|XP_002078106.1|DSIM	LOC108029039|XP_016956579.1|DBIA
OG0010705	LOC6737237|XP_002084077.1|DSIM	LOC108034689|XP_016965119.1|DBIA
OG0010706	LOC6737565|XP_002084398.3|DSIM	LOC108035240|XP_016966262.1|DBIA
OG0010707	LOC6736833|XP_039149348.1|DSIM	LOC108034692|XP_016965122.1|DBIA
OG0010708	LOC27208312|XP_016032133.2|DSIM	LOC108034974|XP_016965777.1|DBIA
OG0010709	LOC6738341|XP_002085151.1|DSIM	LOC108034651|XP_016965079.1|DBIA
OG0010710	LOC6736760|XP_002083616.2|DSIM	LOC108034737|XP_016965166.1|DBIA
OG0010711	LOC6727079|XP_002102476.1|DSIM	LOC108027104|XP_016953811.1|DBIA
OG0010712	LOC6737338|XP_002084176.1|DSIM	LOC108029376|XP_016957096.1|DBIA
OG0010713	LOC27206302|XP_016032349.1|DSIM	LOC108028595|XP_016955999.1|DBIA
OG0010714	LOC6737079|XP_016030712.1|DSIM	LOC108028664|XP_016956084.1|DBIA
OG0010716	LOC6739038|XP_002085833.1|DSIM	LOC108030909|XP_016959583.1|DBIA
OG0010717	LOC6738175|XP_002084988.1|DSIM	LOC108030599|XP_016959069.1|DBIA
OG0010718	LOC6738029|XP_016031841.1|DSIM	LOC108035656|XP_016966852.1|DBIA
OG0010719	LOC6727102|XP_016033582.1|DSIM	LOC108027103|XP_016953809.1|DBIA
OG0010720	LOC6738153|XP_016031986.1|DSIM	LOC108030696|XP_016959222.1|DBIA
OG0010721	LOC6738148|XP_002084961.1|DSIM	LOC108030658|XP_016959169.1|DBIA
OG0010722	LOC6735691|XP_002082607.1|DSIM	LOC108026636|XP_016953146.1|DBIA
OG0010723	LOC6739118|XP_002085911.2|DSIM	LOC108030779|XP_016959320.1|DBIA
OG0010724	LOC27208064|XP_016028744.1|DSIM	LOC108022399|XP_016946773.1|DBIA
OG0010725	LOC27208926|XP_016028739.2|DSIM	LOC108022313|XP_016946662.1|DBIA
OG0010726	LOC27206174|XP_016027954.1|DSIM	LOC108036304|XP_016967804.1|DBIA
OG0010727	LOC6733308|XP_002080367.1|DSIM	LOC108029912|XP_016957894.1|DBIA
OG0010728	LOC6733328|XP_016026242.1|DSIM	LOC108029966|XP_016957958.1|DBIA
OG0010729	LOC27206735|XP_016026126.1|DSIM	LOC108030053|XP_016958119.1|DBIA
OG0010730	LOC6734878|XP_002081879.2|DSIM	LOC108022383|XP_016946754.1|DBIA
OG0010731	LOC6735370|XP_002082317.2|DSIM	LOC108029404|XP_016957126.1|DBIA
OG0010732	LOC27208750|XP_016027161.1|DSIM	LOC108023040|XP_016947770.1|DBIA
OG0010733	LOC6735941|XP_016029296.1|DSIM	LOC108026502|XP_016952938.1|DBIA
OG0010734	LOC6734523|XP_002081532.1|DSIM	LOC108022294|XP_016946642.1|DBIA
OG0010735	LOC6739382|XP_002076291.2|DSIM	LOC108023092|XP_016947841.1|DBIA
OG0010736	LOC27208887|XP_016026078.1|DSIM	LOC108035471|XP_016966612.1|DBIA
OG0010737	LOC27206148|XP_039147489.1|DSIM	LOC108035409|XP_016966521.1|DBIA
OG0010738	LOC6729483|XP_039151075.1|DSIM	LOC108031773|XP_016960969.1|DBIA
OG0010739	LOC6728907|XP_016035599.1|DSIM	LOC108031503|XP_016960495.1|DBIA
OG0010740	LOC6726747|XP_016033234.1|DSIM	LOC108032864|XP_016962353.1|DBIA
OG0010741	LOC6728420|XP_039150900.1|DSIM	LOC108032157|XP_016961491.1|DBIA
OG0010742	LOC6727759|XP_039151463.1|DSIM	LOC108023527|XP_016948581.1|DBIA
OG0010743	LOC6727413|XP_002102798.1|DSIM	LOC108031242|XP_016959967.1|DBIA
OG0010744	LOC6727131|XP_002102524.1|DSIM	LOC108027426|XP_016954363.1|DBIA
OG0010745	LOC6727888|XP_002103243.1|DSIM	LOC108026279|XP_016952633.1|DBIA
OG0010746	LOC6739702|XP_016035539.1|DSIM	LOC108031951|XP_016961226.1|DBIA
OG0010747	LOC6729540|XP_039150452.1|DSIM	LOC108025979|XP_016952161.1|DBIA
OG0010748	LOC27206444|XP_016034347.1|DSIM	LOC108023721|XP_016948847.1|DBIA
OG0010749	LOC6729399|XP_002104714.1|DSIM	LOC108026071|XP_016952258.1|DBIA
OG0010750	LOC6729400|XP_016036047.1|DSIM	LOC108026123|XP_016952315.1|DBIA
OG0010751	LOC6727455|XP_002102835.1|DSIM	LOC108031514|XP_016960520.1|DBIA
OG0010752	LOC6730209|XP_016036959.1|DSIM	LOC108025010|XP_016950755.1|DBIA
OG0010753	LOC6729166|XP_002104487.1|DSIM	LOC108031359|XP_016960119.1|DBIA
OG0010754	LOC6728594|XP_002103935.1|DSIM	LOC108024581|XP_016950069.1|DBIA
OG0010755	LOC6729760|XP_002105066.2|DSIM	LOC108025166|XP_016950933.1|DBIA
OG0010756	LOC6729759|XP_002105065.2|DSIM	LOC108025025|XP_016950769.1|DBIA
OG0010757	LOC6730060|XP_002105353.3|DSIM	LOC108026033|XP_016952214.1|DBIA
OG0010758	LOC6730073|XP_039151873.1|DSIM	LOC108026416|XP_016952833.1|DBIA
OG0010759	LOC27206492|XP_016037075.1|DSIM	LOC108025309|XP_016951199.1|DBIA
OG0010760	LOC6728562|XP_002103903.1|DSIM	LOC108024455|XP_016949861.1|DBIA
OG0010761	LOC6726994|XP_002102395.1|DSIM	LOC108027122|XP_016953829.1|DBIA
OG0010762	LOC6729910|XP_002105212.1|DSIM	LOC108024311|XP_016949703.1|DBIA
OG0010763	LOC6729026|XP_002104347.1|DSIM	LOC108031291|XP_016960022.1|DBIA
OG0010764	LOC27208213|XP_039151771.1|DSIM	LOC108031135|XP_016959839.1|DBIA
OG0010765	LOC6729953|XP_002105248.2|DSIM	LOC108024424|XP_016949830.1|DBIA
OG0010766	LOC27208534|XP_016035375.1|DSIM	LOC108030990|XP_016959679.1|DBIA
OG0010767	LOC6730252|XP_016037024.1|DSIM	LOC108025136|XP_016950897.1|DBIA
OG0010768	LOC6729770|XP_002105076.1|DSIM	LOC108025027|XP_016950772.1|DBIA
OG0010769	LOC6729502|XP_016036175.1|DSIM	LOC108024838|XP_016950463.1|DBIA
OG0010770	LOC6730166|XP_016036926.1|DSIM	LOC108025455|XP_016951445.1|DBIA
OG0010771	LOC6733471|XP_002080528.1|DSIM	LOC108029420|XP_016957150.1|DBIA
OG0010772	LOC6727675|XP_002103040.1|DSIM	LOC108031251|XP_016959977.1|DBIA
OG0010773	LOC6727677|XP_002103041.1|DSIM	LOC108031323|XP_016960058.1|DBIA
OG0010774	LOC6726689|XP_002102100.1|DSIM	LOC108024961|XP_016950687.1|DBIA
OG0010775	LOC6728208|XP_016034848.1|DSIM	LOC108030972|XP_016959660.1|DBIA
OG0010776	LOC6733086|XP_002080163.2|DSIM	LOC108034067|XP_016964311.1|DBIA
OG0010777	LOC6728393|XP_002103741.2|DSIM	LOC108031232|XP_016959957.1|DBIA
OG0010778	LOC6728429|XP_016035031.1|DSIM	LOC108031265|XP_016959993.1|DBIA
OG0010779	LOC6728434|XP_002103779.1|DSIM	LOC108031299|XP_016960031.1|DBIA
OG0010780	LOC6729157|XP_002104478.2|DSIM	LOC108031191|XP_016959901.1|DBIA
OG0010781	LOC6728941|XP_039150798.1|DSIM	LOC108031826|XP_016961049.1|DBIA
OG0010782	LOC6727448|XP_016034046.1|DSIM	LOC108031363|XP_016960131.1|DBIA
OG0010783	LOC6727894|XP_002103249.1|DSIM	LOC108026429|XP_016952854.1|DBIA
OG0010784	LOC27207905|XP_016028115.1|DSIM	LOC108022506|XP_016946963.1|DBIA
OG0010785	LOC27206985|XP_016027057.1|DSIM	LOC108029998|XP_016958002.1|DBIA
OG0010786	LOC27208938|XP_016029079.1|DSIM	LOC108026553|XP_016952993.1|DBIA
OG0010787	LOC6734152|XP_039147753.1|DSIM	LOC108022436|XP_016946810.1|DBIA
OG0010788	LOC6735534|XP_002082470.1|DSIM	LOC108026707|XP_016953293.1|DBIA
OG0010790	LOC6734582|XP_016027703.2|DSIM	LOC108026924|XP_016953624.1|DBIA
OG0010791	LOC6731986|XP_002079120.1|DSIM	LOC108033396|XP_016963203.1|DBIA
OG0010792	LOC6740201|XP_002077081.1|DSIM	LOC108035770|XP_016966965.1|DBIA
OG0010793	LOC6740287|XP_002077164.2|DSIM	LOC108033343|XP_016963138.1|DBIA
OG0010794	LOC27206278|XP_016030460.1|DSIM	LOC108035056|XP_016965926.1|DBIA
OG0010795	LOC27207271|XP_016031075.1|DSIM	LOC108029475|XP_016957224.1|DBIA
OG0010796	LOC6738916|XP_002085711.1|DSIM	LOC108028289|XP_016955488.1|DBIA
OG0010797	LOC6738300|XP_002085111.1|DSIM	LOC108034647|XP_016965073.1|DBIA
OG0010798	LOC27207980|XP_016029740.1|DSIM	LOC108029984|XP_016957986.1|DBIA
OG0010799	LOC6737930|XP_002084750.1|DSIM	LOC108028272|XP_016955460.1|DBIA
OG0010800	LOC6737607|XP_002084439.1|DSIM	LOC108028426|XP_016955745.1|DBIA
OG0010801	LOC6732189|XP_002079318.1|DSIM	LOC108032542|XP_016961905.1|DBIA
OG0010802	LOC6730990|XP_002078151.2|DSIM	LOC108027910|XP_016955021.1|DBIA
OG0010803	LOC6730616|XP_002077795.1|DSIM	LOC108032577|XP_016961969.1|DBIA
OG0010804	LOC6731911|XP_039146960.1|DSIM	LOC108034213|XP_016964542.1|DBIA
OG0010805	LOC6732102|XP_002079234.1|DSIM	LOC108033597|XP_016963438.1|DBIA
OG0010806	LOC6731928|XP_016024598.1|DSIM	LOC108033705|XP_016963703.1|DBIA
OG0010807	LOC6731140|XP_002078298.1|DSIM	LOC108024612|XP_016950527.1|DBIA
OG0010808	LOC6726069|XP_016039456.2|DSIM	LOC108032973|XP_016962533.1|DBIA
OG0010809	LOC6729916|XP_016036677.1|DSIM	LOC108024307|XP_016949698.1|DBIA
OG0010809	LOC27207181|XP_016036678.1|DSIM	LOC108024308|XP_016949699.1|DBIA
OG0010810	LOC6734038|XP_002081074.2|DSIM	LOC108030223|XP_016958495.1|DBIA
OG0010820	LOC6737390|XP_016031140.1|DSIM	LOC108031288|XP_016960023.1|DBIA
OG0010821	LOC6739256|XP_016025628.1|DSIM	LOC108033286|XP_016963041.1|DBIA
OG0010823	LOC6732808|XP_016025531.1|DSIM	LOC108033674|XP_016963608.1|DBIA
OG0010824	LOC6736931|XP_002083778.1|DSIM	LOC108028617|XP_016956025.1|DBIA
OG0010825	LOC6734364|XP_016027446.1|DSIM	LOC108029329|XP_016957013.1|DBIA
OG0010827	LOC6728819|XP_002104153.2|DSIM	LOC108031201|XP_016959913.1|DBIA
OG0010828	LOC6725518|XP_002106531.1|DSIM	LOC108023266|XP_016948038.1|DBIA
OG0010830	LOC6731774|XP_016024463.1|DSIM	LOC108033772|XP_016963863.1|DBIA
OG0010832	LOC6736114|XP_002083014.1|DSIM	LOC108022929|XP_016947629.1|DBIA
OG0010834	LOC6726155|XP_039153730.1|DSIM	LOC108024038|XP_016949301.1|DBIA
OG0010835	LOC6740250|XP_039153814.1|DSIM	LOC108024285|XP_016949673.1|DBIA
OG0010836	LOC6739180|XP_016029611.1|DSIM	LOC108028043|XP_016955173.1|DBIA
OG0010837	LOC6738895|XP_016032720.2|DSIM	LOC108028643|XP_016956056.1|DBIA
OG0010838	LOC120284830|XP_039150152.1|DSIM	LOC108035906|XP_016967161.1|DBIA
OG0010839	LOC6738813|XP_002085613.1|DSIM	LOC108028335|XP_016955574.1|DBIA
OG0010840	LOC6738793|XP_016032607.2|DSIM	LOC108028429|XP_016955748.1|DBIA
OG0010841	LOC6732249|XP_002079378.2|DSIM	LOC108032821|XP_016962325.1|DBIA
OG0010843	LOC120284444|XP_039148293.1|DSIM	LOC108022588|XP_016947104.1|DBIA
OG0010844	LOC6729099|XP_002104420.1|DSIM	LOC108031283|XP_016960015.1|DBIA
OG0010845	LOC6725113|XP_002106139.2|DSIM	LOC108021937|XP_016946252.1|DBIA
OG0010846	LOC27209457|XP_016036378.1|DSIM	LOC108025436|XP_016951416.1|DBIA
OG0010847	LOC6725628|XP_016038842.1|DSIM	LOC108025694|XP_016951720.1|DBIA
OG0010848	LOC6725963|XP_039153188.1|DSIM	LOC108025798|XP_016951931.1|DBIA
OG0010849	LOC6725082|XP_002106109.1|DSIM	LOC108021875|XP_016946156.1|DBIA
OG0010850	LOC6725790|XP_016039109.1|DSIM	LOC108030110|XP_016958334.1|DBIA
OG0010851	LOC6726549|XP_002107503.2|DSIM	LOC108027492|XP_016954425.1|DBIA
OG0010852	LOC27206598|XP_016029290.1|DSIM	LOC108026775|XP_016953417.1|DBIA
OG0010853	LOC27208478|XP_039152537.1|DSIM	LOC108023292|XP_016948083.1|DBIA
OG0010854	LOC6725925|XP_002105713.3|DSIM	LOC108023921|XP_016949095.1|DBIA
OG0010855	LOC6739965|XP_002076854.1|DSIM	LOC108025677|XP_016951703.1|DBIA
OG0010856	LOC6740051|XP_002076935.1|DSIM	LOC108027514|XP_016954446.1|DBIA
OG0010857	LOC6724884|XP_002105922.1|DSIM, LOC6724883|XP_016037715.1|DSIM	LOC108023185|XP_016947916.1|DBIA
OG0010858	LOC27206593|XP_016039763.1|DSIM	LOC108033036|XP_016962652.1|DBIA
OG0010859	LOC6732280|XP_016024947.1|DSIM	LOC108033801|XP_016963900.1|DBIA
OG0010860	LOC6732881|XP_002079986.2|DSIM	LOC108032827|XP_016962331.1|DBIA
OG0010861	LOC6730963|XP_016023425.2|DSIM	LOC108027808|XP_016954875.1|DBIA
OG0010862	LOC6730725|XP_002077893.1|DSIM	LOC108029193|XP_016956858.1|DBIA
OG0010863	LOC6731699|XP_002078835.1|DSIM	LOC108035326|XP_016966393.1|DBIA
OG0010864	LOC27208339|XP_016025262.1|DSIM	LOC108033623|XP_016963485.1|DBIA
OG0010865	LOC6732413|XP_016025075.1|DSIM	LOC108028998|XP_016956530.1|DBIA
OG0010866	LOC6736318|XP_016029799.2|DSIM	LOC108030605|XP_016959086.1|DBIA
OG0010867	LOC27206257|XP_016030191.2|DSIM	LOC108034895|XP_016965598.1|DBIA
OG0010868	LOC6736822|XP_002083678.1|DSIM	LOC108034835|XP_016965443.1|DBIA
OG0010869	LOC27209255|XP_016030915.1|DSIM	LOC108034807|XP_016965330.1|DBIA
OG0010870	LOC27207811|XP_016029956.1|DSIM	LOC108034467|XP_016964839.1|DBIA
OG0010871	LOC27209301|XP_016029957.1|DSIM	LOC108034781|XP_016965228.1|DBIA
OG0010872	LOC120284806|XP_039149903.1|DSIM	LOC108028629|XP_016956038.1|DBIA
OG0010873	LOC6738404|XP_016032237.1|DSIM	LOC108035607|XP_016966776.1|DBIA
OG0010874	LOC27206226|XP_016031884.1|DSIM, LOC27208588|XP_016031885.1|DSIM	LOC108034445|XP_016964819.1|DBIA
OG0010875	LOC6737143|XP_002083990.1|DSIM	LOC108028446|XP_016955773.1|DBIA
OG0010876	LOC6738392|XP_002085201.1|DSIM	LOC108035243|XP_016966266.1|DBIA
OG0010877	LOC6738494|XP_016032340.1|DSIM	LOC108028214|XP_016955367.1|DBIA
OG0010878	LOC27206296|XP_016031886.1|DSIM	LOC108035072|XP_016965953.1|DBIA
OG0010879	LOC6738038|XP_002084853.1|DSIM	LOC108034446|XP_016964820.1|DBIA
OG0010880	LOC27208603|XP_016032407.1|DSIM	LOC108027976|XP_016955090.1|DBIA
OG0010881	LOC6734229|XP_016027271.1|DSIM	LOC108029716|XP_016957681.1|DBIA
OG0010882	LOC6734767|XP_002081770.2|DSIM	LOC108036300|XP_016967800.1|DBIA
OG0010883	LOC6738594|XP_002085398.1|DSIM	LOC108028172|XP_016955322.1|DBIA
OG0010884	LOC27208573|XP_016032468.1|DSIM	LOC108035949|XP_016967241.1|DBIA
OG0010885	LOC6737940|XP_002084759.1|DSIM	LOC108028061|XP_016955191.1|DBIA
OG0010886	LOC6738098|XP_002084912.3|DSIM	LOC108035108|XP_016966027.1|DBIA
OG0010887	LOC6738089|XP_016031907.2|DSIM	LOC108034631|XP_016965058.1|DBIA
OG0010888	LOC6733973|XP_002081017.1|DSIM	LOC108022703|XP_016947266.1|DBIA
OG0010889	LOC6739391|XP_002076299.1|DSIM	LOC108029991|XP_016957994.1|DBIA
OG0010890	LOC6733647|XP_016026613.1|DSIM	LOC108036591|XP_016968339.1|DBIA
OG0010891	LOC6738369|XP_002085178.1|DSIM	LOC108035103|XP_016966021.1|DBIA
OG0010892	LOC6734811|XP_016028022.1|DSIM	LOC108036288|XP_016967789.1|DBIA
OG0010893	LOC6739338|XP_002076248.2|DSIM	LOC108029582|XP_016957436.1|DBIA
OG0010894	LOC27207824|XP_016029036.1|DSIM	LOC108036177|XP_016967656.1|DBIA
OG0010895	LOC27206188|XP_016029035.1|DSIM	LOC108036463|XP_016968120.1|DBIA
OG0010897	LOC27206443|XP_016034520.1|DSIM	LOC108026310|XP_016952686.1|DBIA
OG0010898	LOC6726765|XP_016033244.1|DSIM	LOC108032898|XP_016962429.1|DBIA
OG0010899	LOC27209013|XP_039151676.1|DSIM	LOC108032258|XP_016961612.1|DBIA
OG0010900	LOC6728182|XP_002103531.1|DSIM	LOC108031107|XP_016959806.1|DBIA
OG0010901	LOC6728262|XP_016034898.2|DSIM	LOC108023023|XP_016947750.1|DBIA
OG0010902	LOC6730061|XP_002105354.2|DSIM	LOC108026032|XP_016952213.1|DBIA
OG0010903	LOC6730305|XP_002105588.1|DSIM	LOC108025135|XP_016950896.1|DBIA
OG0010904	LOC6728565|XP_002103906.1|DSIM	LOC108024843|XP_016950470.1|DBIA
OG0010905	LOC6739779|XP_039151543.1|DSIM	LOC108024668|XP_016950226.1|DBIA
OG0010907	LOC6727117|XP_002102510.1|DSIM	LOC108027115|XP_016953821.1|DBIA
OG0010908	LOC27207630|XP_016035145.1|DSIM	LOC108024410|XP_016949814.1|DBIA
OG0010909	LOC27209079|XP_016033635.1|DSIM	LOC108031161|XP_016959868.1|DBIA
OG0010910	LOC6729952|XP_002105247.1|DSIM	LOC108024383|XP_016949776.1|DBIA
OG0010911	LOC6726744|XP_016033233.1|DSIM	LOC108032884|XP_016962398.1|DBIA
OG0010912	LOC6727998|XP_002103350.2|DSIM	LOC108032161|XP_016961497.1|DBIA
OG0010913	LOC6729822|XP_039150802.1|DSIM	LOC108025461|XP_016951451.1|DBIA
OG0010914	LOC6735738|XP_002082651.2|DSIM	LOC108026722|XP_016953321.1|DBIA
OG0010915	LOC6734847|XP_016028088.1|DSIM	LOC108036495|XP_016968177.1|DBIA
OG0010916	LOC6734874|XP_002081875.2|DSIM	LOC108022206|XP_016946549.1|DBIA
OG0010917	LOC6734398|XP_016027529.1|DSIM	LOC108036904|XP_016968780.1|DBIA
OG0010918	LOC6732871|XP_002079978.1|DSIM	LOC108032337|XP_016961636.1|DBIA
OG0010919	LOC6730644|XP_016023080.1|DSIM	LOC108032814|XP_016962316.1|DBIA
OG0010920	LOC6732751|XP_016025476.1|DSIM, LOC27206497|XP_039151939.1|DSIM	LOC108033529|XP_016963363.1|DBIA
OG0010921	LOC27208094|XP_016025487.1|DSIM	LOC108034122|XP_016964398.1|DBIA
OG0010922	LOC6730554|XP_002077733.1|DSIM	LOC108027735|XP_016954776.1|DBIA
