Orthogroup	DSIM.longest_only	DPSE.longest_only
OG0008756	LOC6727536|XP_002102916.1|DSIM	LOC26532104|XP_015037195.1|DPSE
OG0008757	LOC6729065|XP_016035715.1|DSIM	LOC13036449|XP_003736527.1|DPSE
OG0008758	LOC27208148|XP_016022971.1|DSIM	LOC6903288|XP_033235264.1|DPSE
OG0008759	LOC6731975|XP_016024650.1|DSIM	LOC4817213|XP_033236019.1|DPSE
OG0008760	LOC6731855|XP_016024538.1|DSIM	LOC4816695|XP_001356050.3|DPSE
OG0008761	LOC6731591|XP_002078732.1|DSIM	LOC6898341|XP_033234607.1|DPSE, LOC6902397|XP_002133332.1|DPSE
OG0008762	LOC6733540|XP_016026499.1|DSIM	LOC6898151|XP_002138229.2|DPSE
OG0008763	LOC6731203|XP_016023748.1|DSIM	LOC4816241|XP_001355861.3|DPSE
OG0008764	LOC6732276|XP_016024941.1|DSIM	LOC6902708|XP_033236370.1|DPSE, LOC26533284|XP_033236584.1|DPSE, LOC26534307|XP_033236032.1|DPSE
OG0008765	LOC6734186|XP_002081215.1|DSIM	LOC4804934|XP_001361416.3|DPSE
OG0008766	LOC6730620|XP_016023069.1|DSIM	LOC6903140|XP_002132846.2|DPSE
OG0008767	LOC6735102|XP_016028368.1|DSIM	LOC4804804|XP_001361306.1|DPSE
OG0008768	LOC6736078|XP_016029471.1|DSIM	LOC4805590|XP_001361971.1|DPSE
OG0008769	LOC6735564|XP_016028899.1|DSIM	LOC4805713|XP_001362067.2|DPSE
OG0008770	LOC6733363|XP_016026281.1|DSIM	LOC6898113|XP_002138193.2|DPSE, LOC6896828|XP_033241692.1|DPSE
OG0008771	LOC6739386|XP_002076295.1|DSIM	LOC4805024|XP_002138738.2|DPSE, LOC26532250|XP_033234117.1|DPSE
OG0008772	LOC6733965|XP_002081009.1|DSIM	LOC4804740|XP_001361252.2|DPSE
OG0008773	LOC6734942|XP_002081939.1|DSIM	LOC6898332|XP_002138387.1|DPSE
OG0008774	LOC6735376|XP_016028704.1|DSIM	LOC4804628|XP_001361160.3|DPSE
OG0008775	LOC6734860|XP_002081861.2|DSIM	LOC4804094|XP_001360712.4|DPSE
OG0008776	LOC6734546|XP_002081555.1|DSIM	LOC4803949|XP_001360587.4|DPSE
OG0008777	LOC6735717|XP_016029094.1|DSIM	LOC4804213|XP_001360808.4|DPSE
OG0008778	LOC6733238|XP_002080301.1|DSIM	LOC4805584|XP_015040729.1|DPSE
OG0008779	LOC6724972|XP_002106008.1|DSIM	LOC4815379|XP_001354639.2|DPSE
OG0008780	LOC27208589|XP_039151587.1|DSIM	LOC4802310|XP_001359251.2|DPSE
OG0008781	LOC27208323|XP_016038293.1|DSIM	LOC4815628|XP_015041293.2|DPSE
OG0008782	LOC6737396|XP_016031150.1|DSIM	LOC6900932|XP_033240215.1|DPSE
OG0008783	LOC6735834|XP_002082744.2|DSIM	LOC4803717|XP_001360391.4|DPSE
OG0008784	LOC6738857|XP_016032678.1|DSIM	LOC4812281|XP_001352979.2|DPSE
OG0008786	LOC6731103|XP_016023636.1|DSIM	LOC6902586|XP_002133114.3|DPSE, LOC4816303|XP_001356078.4|DPSE
OG0008787	LOC6737491|XP_002084327.1|DSIM	LOC117185171|XP_033241287.1|DPSE
OG0008788	LOC6736934|XP_016030583.1|DSIM	LOC4812199|XP_001352701.3|DPSE
OG0008789	LOC6740468|XP_016029811.1|DSIM	LOC4814108|XP_001354241.3|DPSE
OG0008790	LOC6733566|XP_016026511.1|DSIM	LOC4804004|XP_001360635.4|DPSE
OG0008791	LOC6735039|XP_002082020.1|DSIM	LOC4804114|XP_001360726.3|DPSE
OG0008792	LOC6735667|XP_016029030.1|DSIM	LOC4805707|XP_001362063.1|DPSE
OG0008793	LOC6733209|XP_002080274.1|DSIM	LOC4805568|XP_001361953.3|DPSE
OG0008794	LOC6732534|XP_002079653.1|DSIM	LOC4817505|XP_001356923.3|DPSE
OG0008795	LOC6728027|XP_016034642.1|DSIM	LOC4802401|XP_033232310.1|DPSE
OG0008796	LOC6729683|XP_002104989.1|DSIM	LOC4802228|XP_001359191.3|DPSE
OG0008797	LOC6728058|XP_002103410.1|DSIM	LOC4801063|XP_001358223.3|DPSE
OG0008798	LOC6730256|XP_002105539.1|DSIM	LOC117183366|XP_033232969.1|DPSE, LOC6896699|XP_033232581.1|DPSE, LOC4800236|XP_001357605.4|DPSE
OG0008799	LOC6733430|XP_002080487.1|DSIM	LOC4803638|XP_001360326.1|DPSE
OG0008805	LOC6726283|XP_016039791.1|DSIM	LOC4815025|XP_033241521.1|DPSE
OG0008806	LOC6739836|XP_002076726.1|DSIM	LOC6901862|XP_033240624.1|DPSE
OG0008807	LOC6726137|XP_039153401.1|DSIM	LOC6901315|XP_015041562.2|DPSE
OG0008808	LOC27207364|XP_016039171.1|DSIM	LOC6901163|XP_002133864.3|DPSE
OG0008809	LOC27206482|XP_016036134.1|DSIM	LOC4800435|XP_001357713.1|DPSE
OG0008811	LOC6727977|XP_016034569.2|DSIM	LOC4800692|XP_001357917.2|DPSE
OG0008813	LOC6728736|XP_016035404.2|DSIM	LOC4801518|XP_001358596.5|DPSE
OG0008814	LOC6735992|XP_016029361.1|DSIM	LOC4804295|XP_033234107.1|DPSE
OG0008815	LOC27206662|XP_016030043.1|DSIM	LOC6900867|XP_002135224.2|DPSE
OG0008816	LOC6738405|XP_002085214.1|DSIM	LOC4812019|XP_001352818.3|DPSE
OG0008819	LOC6735396|XP_002082343.1|DSIM	LOC4804645|XP_001361174.2|DPSE
OG0008820	LOC6731640|XP_002078780.1|DSIM	LOC6902789|XP_015035763.2|DPSE
OG0008822	LOC6731799|XP_016024482.1|DSIM	LOC117183915|XP_033235287.1|DPSE
OG0008824	LOC6737922|XP_016031689.1|DSIM	LOC6898020|XP_015038989.1|DPSE
OG0008825	LOC6737915|XP_002084739.2|DSIM	LOC4813887|XP_001353588.3|DPSE
OG0008826	LOC6727143|XP_016033626.1|DSIM	LOC6902491|XP_002133036.3|DPSE, LOC6902500|XP_033236478.1|DPSE, LOC6897942|XP_033236881.1|DPSE, LOC117183183|XP_033232444.1|DPSE, LOC6897841|XP_002137946.4|DPSE, LOC6897884|XP_033232445.1|DPSE
OG0008829	LOC6724891|XP_002105929.1|DSIM	LOC4814980|XP_001354514.1|DPSE
OG0008830	LOC6726347|XP_016039922.1|DSIM	LOC6901021|XP_015042199.1|DPSE
OG0008831	LOC6724910|XP_016037761.1|DSIM	LOC4815666|XP_001355355.1|DPSE
OG0008832	LOC27206782|XP_039152694.1|DSIM	LOC4816028|XP_033240819.1|DPSE
OG0008833	LOC27206358|XP_016038501.1|DSIM	LOC4814971|XP_001354772.2|DPSE
OG0008834	LOC27206429|XP_016036218.1|DSIM	LOC13036285|XP_003736669.2|DPSE
OG0008835	LOC27209416|XP_016033871.1|DSIM	LOC26533920|XP_015037440.2|DPSE
OG0008837	LOC6735739|XP_002082652.1|DSIM	LOC6898258|XP_002138324.1|DPSE
OG0008838	LOC6731667|XP_016024358.1|DSIM	LOC4816867|XP_001356360.4|DPSE
OG0008839	LOC27206326|XP_016027102.1|DSIM	LOC6898187|XP_002138256.1|DPSE
OG0008840	LOC6732922|XP_002080026.1|DSIM	LOC4816669|XP_001356035.3|DPSE
OG0008841	LOC6736616|XP_002083472.1|DSIM	LOC4812054|XP_001352674.3|DPSE
OG0008842	LOC6735894|XP_039148367.1|DSIM	LOC4804554|XP_001361097.5|DPSE
OG0008843	LOC27207703|XP_016030213.1|DSIM	LOC6899968|XP_002135336.1|DPSE
OG0008845	LOC6732416|XP_002079537.2|DSIM	LOC4816405|XP_001356020.2|DPSE
OG0008846	LOC6738626|XP_002085428.2|DSIM	LOC6903350|XP_002132231.3|DPSE, LOC6903351|XP_002132232.3|DPSE
OG0008847	LOC6726991|XP_002102392.1|DSIM	LOC4802273|XP_001359225.1|DPSE
OG0008848	LOC6734819|XP_016028051.1|DSIM	LOC4804767|XP_001361278.3|DPSE
OG0008849	LOC27207156|XP_016038458.1|DSIM	LOC4815123|XP_015042161.2|DPSE
OG0008850	LOC6735447|XP_016028752.1|DSIM	LOC4804403|XP_001360973.2|DPSE
OG0008851	LOC6731849|XP_002078984.1|DSIM	LOC4816436|XP_001356047.2|DPSE
OG0008852	LOC6739332|XP_016026482.2|DSIM	LOC4803581|XP_001360285.3|DPSE
OG0008854	LOC6730507|XP_016022966.1|DSIM	LOC4817180|XP_015036134.2|DPSE
OG0008855	LOC6725596|XP_016038791.1|DSIM	LOC4815381|XP_001354861.3|DPSE
OG0008856	LOC6724689|XP_016037210.1|DSIM	LOC4811778|XP_001352348.2|DPSE
OG0008857	LOC6737133|XP_002083980.2|DSIM	LOC4812836|XP_001353234.2|DPSE
OG0008858	LOC6739740|XP_002076633.2|DSIM	LOC6897581|XP_002137726.2|DPSE
OG0008859	LOC6737499|XP_039149045.1|DSIM	LOC4813732|XP_001353870.1|DPSE
OG0008860	LOC6730168|XP_002105459.2|DSIM	LOC4800246|XP_001357637.1|DPSE
OG0008861	LOC6733611|XP_002080665.1|DSIM	LOC4805082|XP_001361544.1|DPSE
OG0008862	LOC6727749|XP_016034329.1|DSIM	LOC4802099|XP_033232839.1|DPSE
OG0008863	LOC6732481|XP_016025111.1|DSIM	LOC6902678|XP_002133194.2|DPSE
OG0008864	LOC6735638|XP_002082556.1|DSIM	LOC4805252|XP_001361684.5|DPSE
OG0008865	LOC6732048|XP_002079180.1|DSIM	LOC4817759|XP_001357155.2|DPSE
OG0008866	LOC6730405|XP_016022873.1|DSIM	LOC4817719|XP_033236403.1|DPSE
OG0008867	LOC6725422|XP_016038499.1|DSIM	LOC6901387|XP_015041657.2|DPSE
OG0008868	LOC6733643|XP_016026606.1|DSIM	LOC4804569|XP_001361110.3|DPSE
OG0008869	LOC6739159|XP_002085949.1|DSIM	LOC4813750|XP_001353377.2|DPSE
OG0008870	LOC6738648|XP_002085450.1|DSIM	LOC4812544|XP_001352927.3|DPSE
OG0008871	LOC6737970|XP_002084786.2|DSIM	LOC4812503|XP_001352904.3|DPSE
OG0008872	LOC6731323|XP_016023902.1|DSIM	LOC4817742|XP_001357142.3|DPSE
OG0008873	LOC6731277|XP_002078434.1|DSIM	LOC117183404|XP_033233165.1|DPSE, LOC4816209|XP_001355764.2|DPSE
OG0008874	LOC6739454|XP_002076355.1|DSIM	LOC4804161|XP_001360766.3|DPSE
OG0008875	LOC6734207|XP_016027252.1|DSIM	LOC4804762|XP_033233998.1|DPSE
OG0008876	LOC6724714|XP_039152045.1|DSIM, LOC120285206|XP_039152031.1|DSIM	LOC4811845|XP_001382226.1|DPSE
OG0008877	LOC6737859|XP_002084687.1|DSIM	LOC4813791|XP_001353416.3|DPSE
OG0008878	LOC6731518|XP_002078666.1|DSIM	LOC4818066|XP_001357422.3|DPSE
OG0008879	LOC6734820|XP_016028053.1|DSIM	LOC4804768|XP_015040190.2|DPSE
OG0008880	LOC6728068|XP_002103420.1|DSIM	LOC6902032|XP_002133566.1|DPSE
OG0008881	LOC6736074|XP_002082975.1|DSIM	LOC4805593|XP_001361973.1|DPSE
OG0008882	LOC6731670|XP_016024360.2|DSIM	LOC4817100|XP_001356354.4|DPSE
OG0008883	LOC6728782|XP_002104117.1|DSIM	LOC4802533|XP_001359434.3|DPSE
OG0008884	LOC6729647|XP_002104953.1|DSIM	LOC6897703|XP_033241887.1|DPSE
OG0008885	LOC6732799|XP_002079912.1|DSIM	LOC4816758|XP_001356275.3|DPSE
OG0008886	LOC27208703|XP_016027996.1|DSIM	LOC4805692|XP_001362051.4|DPSE
OG0008887	LOC6735412|XP_016028727.1|DSIM	LOC4804431|XP_001360996.2|DPSE
OG0008888	LOC27208214|XP_016031372.1|DSIM	LOC4812883|XP_001353644.3|DPSE
OG0008889	LOC6735663|XP_002082581.1|DSIM	LOC4805711|XP_001362065.2|DPSE
OG0008890	LOC6728043|XP_002103395.1|DSIM	LOC4802855|XP_001359690.3|DPSE, LOC6897825|XP_002137930.3|DPSE
OG0008891	LOC6736779|XP_016030414.1|DSIM	LOC4812335|XP_033240988.1|DPSE
OG0008892	LOC6736018|XP_016029421.1|DSIM	LOC6898452|XP_002138495.2|DPSE
OG0008893	LOC27206283|XP_016030498.1|DSIM	LOC4814161|XP_001354277.1|DPSE
OG0008894	LOC6729114|XP_016035759.1|DSIM	LOC4800620|XP_001357862.3|DPSE
OG0008895	LOC6728746|XP_016035419.1|DSIM	LOC4802804|XP_001359649.2|DPSE
OG0008896	LOC6738201|XP_002085014.2|DSIM	LOC4813502|XP_001353422.3|DPSE
OG0008897	LOC6727583|XP_002102962.2|DSIM	LOC4802853|XP_033237150.1|DPSE
OG0008898	LOC6734279|XP_016027346.1|DSIM	LOC4804165|XP_033234804.1|DPSE
OG0008899	LOC6732737|XP_002079851.2|DSIM	LOC4816953|XP_001356891.3|DPSE
OG0008900	LOC6732689|XP_002079803.2|DSIM	LOC4816983|XP_001356590.3|DPSE
OG0008901	LOC6737077|XP_016030703.1|DSIM	LOC4813473|XP_033239047.1|DPSE
OG0008902	LOC6739828|XP_016037252.1|DSIM	LOC4811658|XP_033237051.1|DPSE
OG0008903	LOC27209406|XP_016022958.1|DSIM	LOC4817431|XP_015036133.2|DPSE
OG0008904	LOC6735041|XP_016028328.1|DSIM	LOC6898370|XP_015039611.2|DPSE
OG0008905	LOC6724713|XP_016037290.1|DSIM	LOC4811774|XP_033237093.1|DPSE
OG0008906	LOC6737531|XP_039149918.1|DSIM	LOC4813231|XP_001353766.4|DPSE
OG0008907	LOC6729411|XP_016036058.2|DSIM	LOC4802149|XP_001359126.3|DPSE
OG0008908	LOC6727063|XP_016033561.1|DSIM	LOC4802934|XP_033235390.1|DPSE
OG0008909	LOC6729950|XP_002105245.1|DSIM	LOC4800631|XP_033233176.1|DPSE
OG0008910	LOC6728812|XP_016035502.1|DSIM	LOC4800708|XP_001357933.5|DPSE
OG0008911	LOC27206445|XP_016034322.1|DSIM	LOC4801973|XP_003736635.2|DPSE
OG0008912	LOC6726658|XP_002102069.1|DSIM	LOC4802763|XP_033232427.1|DPSE
OG0008913	LOC6729106|XP_002104427.1|DSIM	LOC4801663|XP_001358715.1|DPSE
OG0008914	LOC6728108|XP_002103459.1|DSIM	LOC4801582|XP_001358652.2|DPSE
OG0008915	LOC6727010|XP_016033500.1|DSIM	LOC4802260|XP_002137679.2|DPSE
OG0008916	LOC6731382|XP_016024004.1|DSIM	LOC4816861|XP_015035843.2|DPSE
OG0008917	LOC6731407|XP_016024025.1|DSIM	LOC4817173|XP_033235289.1|DPSE
OG0008919	LOC6730465|XP_016022923.1|DSIM	LOC6902812|XP_002132549.2|DPSE
OG0008920	LOC6739650|XP_002076544.1|DSIM	LOC6900341|XP_002134738.2|DPSE
OG0008921	LOC27206516|XP_016024212.1|DSIM	LOC6903375|XP_002132257.2|DPSE
OG0008922	LOC6731517|XP_016024196.1|DSIM	LOC6903541|XP_033235585.1|DPSE
OG0008923	LOC6735202|XP_002082175.1|DSIM	LOC4804063|XP_001360684.3|DPSE
OG0008924	LOC6735422|XP_002082364.1|DSIM	LOC6898486|XP_015039942.1|DPSE
OG0008925	LOC6735111|XP_002082088.1|DSIM	LOC4804810|XP_001361312.2|DPSE
OG0008926	LOC6733670|XP_016026646.1|DSIM	LOC4805504|XP_001361897.3|DPSE
OG0008927	LOC6736079|XP_016029472.1|DSIM	LOC4805589|XP_033234359.1|DPSE
OG0008928	LOC6733318|XP_002080377.1|DSIM	LOC4803465|XP_001360183.1|DPSE
OG0008929	LOC6735185|XP_002082159.1|DSIM	LOC4803626|XP_001360314.1|DPSE
OG0008930	LOC6728142|XP_002103493.1|DSIM	LOC4801635|XP_001358691.3|DPSE
OG0008931	LOC6733792|XP_016026752.1|DSIM	LOC4804717|XP_001361235.2|DPSE
OG0008932	LOC27207546|XP_016029522.1|DSIM	LOC4804699|XP_001361218.2|DPSE
OG0008933	LOC6733958|XP_002081002.3|DSIM	LOC4804737|XP_001361250.2|DPSE
OG0008934	LOC6737145|XP_016030778.2|DSIM	LOC4813842|XP_001353241.3|DPSE
OG0008935	LOC6733333|XP_002080390.1|DSIM	LOC4803476|XP_001360194.3|DPSE
OG0008936	LOC6735608|XP_016028968.1|DSIM	LOC4803690|XP_001360367.3|DPSE
OG0008937	LOC27206950|XP_039147982.1|DSIM	LOC4804361|XP_001360935.3|DPSE
OG0008938	LOC6734333|XP_039148742.1|DSIM	LOC4804391|XP_033234755.1|DPSE
OG0008939	LOC27206184|XP_016028675.1|DSIM	LOC4804970|XP_001361446.3|DPSE
OG0008940	LOC6735662|XP_039148816.1|DSIM	LOC4805712|XP_015040836.2|DPSE
OG0008941	LOC120285317|XP_039153142.1|DSIM, LOC6725110|XP_039153141.1|DSIM	LOC6901802|XP_033240669.1|DPSE
OG0008942	LOC6725678|XP_016038939.1|DSIM	LOC4815293|XP_001354629.3|DPSE
OG0008943	LOC6725335|XP_002106352.1|DSIM	LOC4815201|XP_001354918.2|DPSE
OG0008944	LOC27207267|XP_016039361.1|DSIM	LOC4815970|XP_001355311.2|DPSE
OG0008945	LOC6725275|XP_002106297.1|DSIM	LOC6901124|XP_002134599.2|DPSE
OG0008946	LOC6725653|XP_002106660.1|DSIM	LOC6901321|XP_002134022.3|DPSE
OG0008947	LOC6724844|XP_002105884.1|DSIM	LOC6902096|XP_002133627.2|DPSE
OG0008948	LOC6724962|XP_002105998.3|DSIM	LOC6901118|XP_002134593.2|DPSE
OG0008949	LOC27207640|XP_039150335.1|DSIM	LOC6900948|XP_002134649.3|DPSE
OG0008950	LOC27207178|XP_016037923.1|DSIM	LOC4815288|XP_001354645.2|DPSE
OG0008951	LOC6738342|XP_002085152.1|DSIM	LOC4812138|XP_001352587.2|DPSE
OG0008952	LOC6726264|XP_002107226.2|DSIM	LOC4815216|XP_001354616.3|DPSE
OG0008953	LOC6739151|XP_039149832.1|DSIM	LOC4813775|XP_001353383.4|DPSE
OG0008955	LOC6739621|XP_002076516.1|DSIM	LOC4813436|XP_001353343.1|DPSE
OG0008956	LOC27209276|XP_016026386.1|DSIM	LOC6900124|XP_002135475.2|DPSE
OG0008957	LOC6738015|XP_016031816.1|DSIM	LOC26532882|XP_015042905.2|DPSE
OG0008958	LOC6739044|XP_002085838.2|DSIM	LOC4813454|XP_001353523.2|DPSE
OG0008959	LOC6738807|XP_002085607.1|DSIM	LOC4812807|XP_033238173.1|DPSE, LOC117185411|XP_033241555.1|DPSE
OG0008960	LOC6737731|XP_016031505.1|DSIM	LOC4813773|XP_001353272.4|DPSE
OG0008961	LOC6732610|XP_002079729.1|DSIM	LOC4817421|XP_001356565.4|DPSE, LOC6902908|XP_002132641.3|DPSE
OG0008962	LOC6740021|XP_002076906.1|DSIM	LOC4815264|XP_001354775.2|DPSE, LOC6896862|XP_002137053.2|DPSE
OG0008963	LOC6726251|XP_002107214.1|DSIM	LOC6901224|XP_002133925.2|DPSE, LOC117185184|XP_033241370.1|DPSE, LOC4814447|XP_001354611.3|DPSE
OG0008964	LOC27206893|XP_016037659.1|DSIM	LOC4815887|XP_001355442.2|DPSE
OG0008965	LOC6731722|XP_002078857.2|DSIM	LOC4817086|XP_001356316.4|DPSE
OG0008966	LOC6732469|XP_016025105.1|DSIM	LOC4816720|XP_001356180.2|DPSE
OG0008967	LOC6737767|XP_016031553.1|DSIM	LOC6900596|XP_002134969.2|DPSE
OG0008968	LOC6730576|XP_002077755.1|DSIM	LOC4817634|XP_001357029.2|DPSE
OG0008969	LOC6730571|XP_002077750.1|DSIM	LOC4817628|XP_001357024.4|DPSE
OG0008970	LOC6730570|XP_002077749.1|DSIM	LOC4817630|XP_001357026.1|DPSE, LOC6903193|XP_002132892.1|DPSE
OG0008971	LOC6737241|XP_002084081.1|DSIM	LOC6902494|XP_002133039.2|DPSE, LOC4814110|XP_001354200.2|DPSE
OG0008972	LOC6737053|XP_016030678.1|DSIM	LOC4812166|XP_001352838.2|DPSE
OG0008973	LOC6738132|XP_002084945.1|DSIM	LOC4813601|XP_001353162.2|DPSE
OG0008974	LOC6730137|XP_002105428.1|DSIM, LOC6730136|XP_002105427.3|DSIM	LOC4800280|XP_001357615.3|DPSE
OG0008975	LOC6733717|XP_016026687.1|DSIM, LOC27209073|XP_039148557.1|DSIM	LOC6898478|XP_002138520.1|DPSE
OG0008977	LOC6732171|XP_002079302.1|DSIM	LOC6902336|XP_033235688.1|DPSE, LOC6902638|XP_002133158.2|DPSE
OG0008978	LOC6733174|XP_002080250.1|DSIM	LOC4804842|XP_001361338.3|DPSE
OG0008979	LOC6732228|XP_002079357.1|DSIM	LOC6903428|XP_002132307.3|DPSE, LOC6903436|XP_002132315.3|DPSE
OG0008983	LOC6735987|XP_002082896.1|DSIM	LOC4804291|XP_001360871.4|DPSE
OG0008985	LOC6738318|XP_002085128.1|DSIM	LOC4812151|XP_001352570.2|DPSE
OG0008986	LOC6726962|XP_002102364.1|DSIM	LOC4802298|XP_001359242.6|DPSE
OG0008987	LOC6731041|XP_002078202.1|DSIM	LOC4816356|XP_001355963.3|DPSE
OG0008988	LOC6728156|XP_002103506.2|DSIM	LOC4801648|XP_001358701.3|DPSE
OG0008989	LOC6724975|XP_016037924.1|DSIM	LOC6901255|XP_002133956.2|DPSE
OG0008990	LOC6737439|XP_002084276.1|DSIM	LOC4812309|XP_001352618.2|DPSE
OG0008991	LOC27208669|XP_039154250.1|DSIM	LOC26532184|XP_015038083.2|DPSE
OG0008992	LOC6728597|XP_016035228.1|DSIM	LOC4802104|XP_033232840.1|DPSE
OG0008993	LOC6739633|XP_039149093.1|DSIM	LOC4813278|XP_033238008.1|DPSE
OG0008994	LOC6731461|XP_002078612.1|DSIM	LOC4817291|XP_001356607.1|DPSE
OG0008995	LOC6737526|XP_039148045.1|DSIM	LOC4805625|XP_001361997.3|DPSE
OG0008996	LOC6726056|XP_016039443.1|DSIM	LOC4815802|XP_001355684.3|DPSE
OG0008997	LOC6724783|XP_002105825.1|DSIM	LOC4815294|XP_001354796.2|DPSE
OG0008999	LOC6740222|XP_002077103.1|DSIM	LOC4814702|XP_001355122.3|DPSE
OG0009000	LOC6739987|XP_016038146.1|DSIM	LOC6902043|XP_033240631.1|DPSE
OG0009001	LOC6732767|XP_016025485.1|DSIM	LOC4816661|XP_015036860.1|DPSE
OG0009002	LOC27207651|XP_039150454.1|DSIM	LOC13036292|XP_033232726.1|DPSE
OG0009003	LOC6737885|XP_002084713.1|DSIM	LOC6902048|XP_002133582.2|DPSE
OG0009004	LOC6733957|XP_002081001.1|DSIM	LOC4804735|XP_001361248.3|DPSE
OG0009005	LOC6732160|XP_002079292.1|DSIM	LOC4816489|XP_001355919.1|DPSE
OG0009006	LOC6727333|XP_002102718.3|DSIM	LOC4800252|XP_001357540.2|DPSE
OG0009007	LOC6737368|XP_016031105.1|DSIM	LOC4813988|XP_001354172.1|DPSE
OG0009008	LOC6727403|XP_002102788.1|DSIM	LOC4802902|XP_001359729.2|DPSE
OG0009009	LOC27206269|XP_016029853.2|DSIM	LOC4813065|XP_001353648.3|DPSE
OG0009010	LOC6737265|XP_002084105.2|DSIM	LOC4813936|XP_001354098.1|DPSE
OG0009011	LOC6736733|XP_039149638.1|DSIM	LOC4812650|XP_001353038.3|DPSE
OG0009012	LOC6735570|XP_016028914.1|DSIM	LOC4805282|XP_001361707.2|DPSE
OG0009013	LOC27206574|XP_039152411.1|DSIM	LOC6901848|XP_002133386.2|DPSE
OG0009014	LOC6738336|XP_016032182.1|DSIM	LOC4812157|XP_001352583.3|DPSE
OG0009015	LOC6737134|XP_002083981.2|DSIM	LOC117183170|XP_015042644.2|DPSE
OG0009016	LOC6737193|XP_002084039.1|DSIM	LOC4811857|XP_001352513.2|DPSE
OG0009017	LOC6730772|XP_016023189.1|DSIM	LOC6902662|XP_033236864.1|DPSE
OG0009018	LOC6724699|XP_016037267.1|DSIM	LOC6899894|XP_033237063.1|DPSE
OG0009019	LOC6724693|XP_016037230.1|DSIM	LOC4811780|XP_033237294.1|DPSE
OG0009020	LOC6727969|XP_039150764.1|DSIM	LOC6897048|XP_003736396.2|DPSE
OG0009021	LOC6726715|XP_016033194.2|DSIM	LOC4802312|XP_001359253.4|DPSE
OG0009022	LOC6728302|XP_016034937.1|DSIM	LOC4801422|XP_001358518.2|DPSE
OG0009023	LOC6739777|XP_002076669.1|DSIM	LOC4801248|XP_001358371.2|DPSE
OG0009024	LOC6729457|XP_016036133.1|DSIM	LOC4800436|XP_015038515.2|DPSE
OG0009025	LOC6728368|XP_016034986.1|DSIM	LOC6896924|XP_002137109.3|DPSE
OG0009026	LOC6729383|XP_016036026.2|DSIM	LOC6897320|XP_033240222.1|DPSE
OG0009027	LOC27209236|XP_016028448.1|DSIM	LOC4803754|XP_003736954.3|DPSE
OG0009028	LOC6737428|XP_002084265.1|DSIM	LOC4812235|XP_001352609.1|DPSE
OG0009029	LOC6731147|XP_002078305.1|DSIM	LOC4817897|XP_001357202.1|DPSE
OG0009030	LOC6730533|XP_002077712.3|DSIM	LOC4817601|XP_001357003.3|DPSE
OG0009031	LOC6727067|XP_002102464.1|DSIM	LOC4802938|XP_001359753.1|DPSE
OG0009032	LOC6727066|XP_002102463.1|DSIM	LOC4802937|XP_001359752.2|DPSE
OG0009033	LOC6732154|XP_002079286.3|DSIM	LOC4816439|XP_001355913.3|DPSE
OG0009034	LOC6732436|XP_016025083.1|DSIM	LOC4816471|XP_001356012.3|DPSE
OG0009035	LOC6731679|XP_002078819.1|DSIM	LOC4817311|XP_001356349.3|DPSE
OG0009036	LOC6733760|XP_016026717.1|DSIM	LOC4805134|XP_001361588.5|DPSE
OG0009037	LOC6730852|XP_016023270.1|DSIM	LOC4817330|XP_001356767.4|DPSE
OG0009038	LOC27207021|XP_016036662.2|DSIM	LOC6897045|XP_002137230.2|DPSE
OG0009039	LOC6727890|XP_016034499.1|DSIM	LOC4802334|XP_001359272.3|DPSE
OG0009040	LOC6734524|XP_016027639.1|DSIM	LOC26534446|XP_033233693.1|DPSE
OG0009041	LOC6727492|XP_016034077.1|DSIM	LOC4801004|XP_001358178.3|DPSE
OG0009042	LOC6739210|XP_002076120.3|DSIM	LOC4817043|XP_001356726.1|DPSE
OG0009043	LOC6732849|XP_002079959.1|DSIM	LOC4816134|XP_001355819.3|DPSE
OG0009044	LOC6738945|XP_002085740.1|DSIM	LOC4816528|XP_001355961.1|DPSE
OG0009045	LOC6726974|XP_016033473.1|DSIM	LOC6897552|XP_033241178.1|DPSE
OG0009046	LOC6739084|XP_016032927.1|DSIM	LOC4811944|XP_015043947.2|DPSE
OG0009047	LOC6733304|XP_016026229.1|DSIM	LOC4803450|XP_015039082.1|DPSE
OG0009048	LOC6732215|XP_002079344.1|DSIM	LOC4817946|XP_001357322.2|DPSE
OG0009049	LOC6727878|XP_039151737.1|DSIM	LOC4802890|XP_001359718.1|DPSE
OG0009050	LOC6732272|XP_002079401.1|DSIM	LOC4816759|XP_001356232.2|DPSE
OG0009051	LOC6735354|XP_002082301.1|DSIM	LOC4804496|XP_001361052.2|DPSE
OG0009052	LOC6727142|XP_016033624.1|DSIM	LOC4802994|XP_001359802.3|DPSE
OG0009053	LOC6729395|XP_039150447.1|DSIM	LOC4802162|XP_015037646.2|DPSE
OG0009054	LOC6728440|XP_016035040.1|DSIM	LOC4802586|XP_001359479.3|DPSE
OG0009055	LOC6732776|XP_016025489.1|DSIM	LOC4811692|XP_001352274.3|DPSE
OG0009056	LOC27208426|XP_016023860.1|DSIM	LOC4816141|XP_001355780.3|DPSE
OG0009057	LOC6734401|XP_016029668.1|DSIM	LOC4812422|XP_033239540.1|DPSE
OG0009058	LOC27207240|XP_016037441.1|DSIM	LOC26533170|XP_033237178.1|DPSE
