Orthogroup	DSIM.longest_only	DKIK.longest_only
OG0011392	LOC27208434|XP_016032153.1|DSIM	LOC108084387|XP_017036069.1|DKIK
OG0011393	LOC6737989|XP_002084804.3|DSIM	LOC108075340|XP_017023245.1|DKIK
OG0011394	LOC6738353|XP_002085163.2|DSIM	LOC108079902|XP_017029922.1|DKIK
OG0011395	LOC6738478|XP_016032323.1|DSIM	LOC108071919|XP_017018367.1|DKIK
OG0011396	LOC27206252|XP_016030361.1|DSIM	LOC108072738|XP_017019490.1|DKIK
OG0011397	LOC6737889|XP_002084717.2|DSIM	LOC108070376|XP_017016314.1|DKIK
OG0011398	LOC6738106|XP_002084920.3|DSIM	LOC108072645|XP_017019364.1|DKIK
OG0011400	LOC27208393|XP_016032585.1|DSIM	LOC108083111|XP_017034263.1|DKIK
OG0011401	LOC27208015|XP_016031554.1|DSIM	LOC108073873|XP_017021148.1|DKIK
OG0011403	LOC27209149|XP_016024893.1|DSIM	LOC108077380|XP_017026163.1|DKIK
OG0011404	LOC6733118|XP_002080195.1|DSIM	LOC108081861|XP_017032590.1|DKIK
OG0011405	LOC6733104|XP_016025819.1|DSIM	LOC108081841|XP_017032571.1|DKIK
OG0011406	LOC6733098|XP_002080175.1|DSIM	LOC108081843|XP_017032573.1|DKIK
OG0011407	LOC6733011|XP_002080090.1|DSIM	LOC108074778|XP_017022445.1|DKIK
OG0011408	LOC6733009|XP_002080088.1|DSIM	LOC108074786|XP_017022453.1|DKIK
OG0011409	LOC6730934|XP_002078098.1|DSIM	LOC108086072|XP_017038380.1|DKIK
OG0011410	LOC6730859|XP_002078023.1|DSIM	LOC108082145|XP_017032936.1|DKIK
OG0011412	LOC6731134|XP_002078292.1|DSIM	LOC108072482|XP_017019137.1|DKIK
OG0011413	LOC6735906|XP_039148373.1|DSIM	LOC108076230|XP_017024462.1|DKIK
OG0011414	LOC6734877|XP_002081878.1|DSIM	LOC108078037|XP_017027087.1|DKIK
OG0011415	LOC27206309|XP_016032987.1|DSIM	LOC108072831|XP_017019615.1|DKIK
OG0011416	LOC6732653|XP_016025367.1|DSIM	LOC108082741|XP_017033739.1|DKIK
OG0011435	ND4|NP_982330.1|DSIM	LOC108071123|XP_017017294.1|DKIK
OG0011444	LOC27206328|XP_016029198.1|DSIM	LOC108072280|XP_017018834.1|DKIK
OG0011446	LOC6727202|XP_002102594.2|DSIM	LOC108075358|XP_017023258.1|DKIK
OG0011447	LOC27207278|XP_039151185.1|DSIM	LOC108082205|XP_017033025.1|DKIK
OG0011451	LOC6725384|XP_002106401.2|DSIM	LOC108071714|XP_017018024.1|DKIK
OG0011452	LOC27209239|XP_016022615.1|DSIM	LOC108080063|XP_017030135.1|DKIK
OG0011453	LOC6726409|XP_002107366.2|DSIM	LOC108085224|XP_017037247.1|DKIK
OG0011454	LOC6731304|XP_016023876.1|DSIM	LOC108075826|XP_017023886.1|DKIK
OG0011456	LOC27206562|XP_016025351.1|DSIM	LOC108082699|XP_017033695.1|DKIK
OG0011457	LOC6730737|XP_016023158.1|DSIM	LOC108077364|XP_017026148.1|DKIK
OG0011459	LOC120284352|XP_039147393.1|DSIM	LOC108072929|XP_017019765.1|DKIK
OG0011462	LOC27206138|XP_016026483.1|DSIM	LOC108074675|XP_017022282.1|DKIK
OG0011466	LOC6728813|XP_002104147.1|DSIM	LOC108073363|XP_017020415.1|DKIK
OG0011468	LOC6729664|XP_002104970.1|DSIM	LOC108077599|XP_017026482.1|DKIK
OG0011469	LOC6729850|XP_002105153.1|DSIM	LOC108083652|XP_017035013.1|DKIK
OG0011470	LOC6729948|XP_002105243.1|DSIM	LOC108080945|XP_017031340.1|DKIK
OG0011471	LOC6735203|XP_039147273.1|DSIM	LOC108082357|XP_017033186.1|DKIK
OG0011472	LOC6735210|XP_016028488.1|DSIM	LOC108082283|XP_017033102.1|DKIK
OG0011473	LOC6734353|XP_002081374.1|DSIM	LOC108080852|XP_017031243.1|DKIK
OG0011474	LOC6734855|XP_039148211.1|DSIM	LOC108076288|XP_017024534.1|DKIK
OG0011475	LOC6734046|XP_002081082.2|DSIM	LOC108073139|XP_017020132.1|DKIK
OG0011477	LOC6740469|XP_002077314.2|DSIM	LOC108082324|XP_017033143.1|DKIK
OG0011478	LOC6735439|XP_039147603.1|DSIM	LOC108076563|XP_017024963.1|DKIK
OG0011480	LOC27206139|XP_039147780.1|DSIM	LOC108074714|XP_017022345.1|DKIK
OG0011481	LOC27206320|XP_016026486.1|DSIM	LOC108070847|XP_017016967.1|DKIK
OG0011482	LOC6732960|XP_002080044.1|DSIM	LOC108074517|XP_017022084.1|DKIK
OG0011484	LOC6732773|XP_002079886.1|DSIM	LOC108082852|XP_017033917.1|DKIK
OG0011485	LOC6732351|XP_002079472.1|DSIM	LOC108077374|XP_017026158.1|DKIK
OG0011486	LOC6732471|XP_002079591.1|DSIM	LOC108075932|XP_017024059.1|DKIK
OG0011487	LOC6726247|XP_002107210.2|DSIM	LOC108071222|XP_017017395.1|DKIK
OG0011488	LOC27206366|XP_016037958.1|DSIM	LOC108071762|XP_017018084.1|DKIK
OG0011489	LOC27206977|XP_016040246.1|DSIM	LOC108074174|XP_017021599.1|DKIK
OG0011490	LOC27208202|XP_016038951.1|DSIM	LOC108084660|XP_017036471.1|DKIK
OG0011491	LOC6725995|XP_002106977.2|DSIM	LOC108070842|XP_017016964.1|DKIK
OG0011492	LOC6725162|XP_002106188.1|DSIM	LOC108076112|XP_017024325.1|DKIK
OG0011493	LOC6725366|XP_002106383.1|DSIM	LOC108074928|XP_017022646.1|DKIK
OG0011494	LOC27206348|XP_039152584.1|DSIM	LOC108080295|XP_017030453.1|DKIK
OG0011495	LOC6735021|XP_016028303.1|DSIM	LOC108072871|XP_017019679.1|DKIK
OG0011496	LOC6738006|XP_002084821.2|DSIM	LOC108083072|XP_017034199.1|DKIK
OG0011497	LOC27206231|XP_039149687.1|DSIM	LOC108075224|XP_017023058.1|DKIK
OG0011498	LOC6737532|XP_002084367.2|DSIM	LOC108077664|XP_017026573.1|DKIK, LOC108071609|XP_017017880.1|DKIK
OG0011499	LOC6738101|XP_002084915.1|DSIM	LOC108072694|XP_017019421.1|DKIK
OG0011500	LOC6739077|XP_002085871.2|DSIM	LOC108075139|XP_017022911.1|DKIK
OG0011502	LOC6731698|XP_016024379.1|DSIM	LOC108082026|XP_017032782.1|DKIK
OG0011503	LOC6730861|XP_002078025.1|DSIM	LOC108082220|XP_017033043.1|DKIK
OG0011504	LOC6731126|XP_002078283.1|DSIM	LOC108074349|XP_017021867.1|DKIK
OG0011505	LOC27206934|XP_016034138.1|DSIM	LOC108083923|XP_017035410.1|DKIK
OG0011508	LOC27208232|XP_016029437.1|DSIM	LOC108085499|XP_017037609.1|DKIK, LOC108073788|XP_017021044.1|DKIK
OG0011509	LOC27208019|XP_016029111.1|DSIM	LOC108076130|XP_017024346.1|DKIK
OG0011510	LOC27207551|XP_016031346.1|DSIM	LOC108071898|XP_017018318.1|DKIK
OG0011511	LOC6737446|XP_002084282.1|DSIM	LOC108078587|XP_017027995.1|DKIK
OG0011538	LOC27208608|XP_016031197.1|DSIM	LOC108078701|XP_017028145.1|DKIK
OG0011542	LOC6732466|XP_016025103.1|DSIM	LOC108075811|XP_017023872.1|DKIK
OG0011543	LOC6731418|XP_016024039.1|DSIM	LOC108077034|XP_017025652.1|DKIK
OG0011544	LOC27209367|XP_016025649.1|DSIM	LOC108074521|XP_017022088.1|DKIK
OG0011548	LOC6728711|XP_016035377.1|DSIM	LOC108084116|XP_017035635.1|DKIK
OG0011551	LOC27206700|XP_016033314.2|DSIM	LOC108075579|XP_017023584.1|DKIK
OG0011552	LOC6728794|XP_002104129.1|DSIM	LOC108073422|XP_017020530.1|DKIK
OG0011553	LOC6727028|XP_002102426.1|DSIM	LOC108081220|XP_017031786.1|DKIK
OG0011555	LOC6727910|XP_002103265.2|DSIM	LOC108081230|XP_017031796.1|DKIK
OG0011557	LOC27206800|XP_016033240.1|DSIM	LOC108080781|XP_017031136.1|DKIK
OG0011559	LOC6735758|XP_016029128.1|DSIM	LOC108076524|XP_017024925.1|DKIK
OG0011560	LOC6734808|XP_002081811.2|DSIM	LOC108076199|XP_017024422.1|DKIK
OG0011561	LOC6736183|XP_016029602.1|DSIM	LOC108072244|XP_017018795.1|DKIK
OG0011562	LOC6739463|XP_002076363.2|DSIM	LOC108076032|XP_017024181.1|DKIK
OG0011565	LOC6735904|XP_039148369.1|DSIM	LOC108076254|XP_017024493.1|DKIK, LOC108076367|XP_017024657.1|DKIK, LOC108076366|XP_017024655.1|DKIK
OG0011566	LOC6733854|XP_002080898.1|DSIM	LOC108085075|XP_017037033.1|DKIK
OG0011567	LOC6739333|XP_002076240.1|DSIM	LOC108074633|XP_017022238.1|DKIK
OG0011568	LOC27206324|XP_016026560.1|DSIM	LOC108078543|XP_017027946.1|DKIK
OG0011570	LOC27207489|XP_016023714.2|DSIM	LOC108082246|XP_017033075.1|DKIK
OG0011572	LOC6732643|XP_016025354.2|DSIM	LOC108082697|XP_017033692.1|DKIK
OG0011573	LOC27208595|XP_016025360.1|DSIM	LOC108082737|XP_017033731.1|DKIK
OG0011577	LOC27208748|XP_016037522.1|DSIM	LOC108080222|XP_017030367.1|DKIK
OG0011578	LOC6725590|XP_002106599.2|DSIM	LOC108083771|XP_017035185.1|DKIK
OG0011580	LOC6736447|XP_016029960.1|DSIM	LOC108084643|XP_017036423.1|DKIK
OG0011581	LOC6736346|XP_002083223.1|DSIM	LOC108079119|XP_017028849.1|DKIK
OG0011582	LOC6737454|XP_002084290.1|DSIM	LOC108078930|XP_017028567.1|DKIK
OG0011583	LOC6738055|XP_002084869.1|DSIM	LOC108072751|XP_017019509.1|DKIK
OG0011586	LOC6738284|XP_016032150.1|DSIM	LOC108078625|XP_017028037.1|DKIK
OG0011587	LOC6733112|XP_016025826.1|DSIM	LOC108081850|XP_017032579.1|DKIK
OG0011588	LOC6731092|XP_016023625.1|DSIM	LOC108073619|XP_017020805.1|DKIK
OG0011590	LOC27207645|XP_016038058.1|DSIM	LOC108080271|XP_017030425.1|DKIK
OG0011591	LOC6726310|XP_002107271.1|DSIM	LOC108086183|XP_017038534.1|DKIK
OG0011594	LOC27206319|XP_016026487.1|DSIM	LOC108070848|XP_017016968.1|DKIK
OG0011595	LOC6728124|XP_002103475.1|DSIM	LOC108075709|XP_017023729.1|DKIK
OG0011596	LOC27206982|XP_016035036.1|DSIM	LOC108085591|XP_017037746.1|DKIK
OG0011622	LOC6726919|XP_002102321.1|DSIM	LOC108070695|XP_017016768.1|DKIK
OG0011630	LOC27208497|XP_016038678.1|DSIM	LOC108079380|XP_017029190.1|DKIK
OG0011634	LOC120284358|XP_039147454.1|DSIM	LOC108077937|XP_017026963.1|DKIK
OG0011638	LOC6730704|XP_002077874.1|DSIM	LOC108075827|XP_017023887.1|DKIK
OG0011640	LOC6729849|XP_002105152.1|DSIM	LOC108083622|XP_017034982.1|DKIK
OG0011641	LOC27209100|XP_016033579.1|DSIM	LOC108084218|XP_017035829.1|DKIK
OG0011643	LOC6734810|XP_002081813.1|DSIM	LOC108076248|XP_017024485.1|DKIK
OG0011645	LOC6735161|XP_016028443.1|DSIM	LOC108082473|XP_017033355.1|DKIK
OG0011646	LOC6739347|XP_002076249.1|DSIM	LOC108070851|XP_017016971.1|DKIK
OG0011647	LOC6732880|XP_002079985.1|DSIM	LOC108082682|XP_017033672.1|DKIK
OG0011649	LOC27206405|XP_039152774.1|DSIM	LOC108079997|XP_017030052.1|DKIK
OG0011650	LOC6726529|XP_016040180.1|DSIM	LOC108080047|XP_017030115.1|DKIK
OG0011651	LOC6739989|XP_039153858.1|DSIM	LOC108076033|XP_017024182.1|DKIK
OG0011653	LOC27209055|XP_016037528.1|DSIM	LOC108082953|XP_017034057.1|DKIK
OG0011656	LOC27206266|XP_039149869.1|DSIM	LOC108080312|XP_017030491.1|DKIK
OG0011657	LOC6736566|XP_016030146.1|DSIM	LOC108077837|XP_017026856.1|DKIK, LOC108077817|XP_017026833.1|DKIK, LOC108079692|XP_017029585.1|DKIK
OG0011660	LOC6738104|XP_002084918.1|DSIM	LOC108072701|XP_017019427.1|DKIK
OG0011661	LOC6738564|XP_002085369.2|DSIM	LOC108080628|XP_017030940.1|DKIK
OG0011662	LOC6737868|XP_002084696.1|DSIM	LOC108086280|XP_017038657.1|DKIK
OG0011665	LOC6730853|XP_002078017.1|DSIM	LOC108082177|XP_017032981.1|DKIK
OG0011667	LOC6734427|XP_002081447.1|DSIM	LOC108084778|XP_017036588.1|DKIK
OG0011668	LOC6736242|XP_002083136.1|DSIM	LOC108080260|XP_017030410.1|DKIK, LOC108072673|XP_017019398.1|DKIK, LOC108080424|XP_017030649.1|DKIK
OG0011669	LOC6733702|XP_002080749.1|DSIM	LOC108076416|XP_017024745.1|DKIK
OG0011670	LOC6732150|XP_002079282.1|DSIM	LOC108076979|XP_017025520.1|DKIK
OG0011671	LOC27206194|XP_016029528.1|DSIM	LOC108072292|XP_017018848.1|DKIK
OG0011672	LOC27208864|XP_016029194.1|DSIM	LOC108072300|XP_017018856.1|DKIK
OG0011674	LOC6730113|XP_002105406.2|DSIM	LOC108073359|XP_017020412.1|DKIK
OG0011675	LOC6726403|XP_002107360.1|DSIM	LOC108085214|XP_017037234.1|DKIK
OG0011677	LOC27207693|XP_039147499.1|DSIM	LOC108082138|XP_017032930.1|DKIK
OG0011678	LOC27206726|XP_016035820.1|DSIM	LOC108083677|XP_017035043.1|DKIK
OG0011722	LOC27207141|XP_016025608.1|DSIM	LOC108072492|XP_017019148.1|DKIK
OG0011723	LOC120285826|XP_039154513.1|DSIM	LOC108085363|XP_017037423.1|DKIK
OG0011727	LOC6737939|XP_002084758.2|DSIM	LOC108075114|XP_017022886.1|DKIK
OG0011729	LOC6727370|XP_016033909.2|DSIM	LOC108073326|XP_017020380.1|DKIK
OG0011730	LOC27206483|XP_016036277.1|DSIM	LOC108081242|XP_017031810.1|DKIK
OG0011731	LOC6727758|XP_039150849.1|DSIM	LOC108071393|XP_017017625.1|DKIK
OG0011732	LOC27208759|XP_016034300.1|DSIM	LOC108075381|XP_017023280.1|DKIK
OG0011733	LOC6727923|XP_002103278.1|DSIM	LOC108080876|XP_017031268.1|DKIK
OG0011735	LOC6726852|XP_039151313.1|DSIM	LOC108085448|XP_017037549.1|DKIK
OG0011737	LOC27206980|XP_016028478.1|DSIM	LOC108082398|XP_017033232.1|DKIK
OG0011739	LOC6734295|XP_002081324.1|DSIM	LOC108070775|XP_017016863.1|DKIK
OG0011740	LOC6734105|XP_002081138.2|DSIM	LOC108082401|XP_017033234.1|DKIK
OG0011741	LOC27206179|XP_039147647.1|DSIM	LOC108076550|XP_017024950.1|DKIK
OG0011742	LOC6739340|XP_002076245.1|DSIM	LOC108070846|XP_017016966.1|DKIK
OG0011743	LOC6733942|XP_002080986.1|DSIM	LOC108072045|XP_017018519.1|DKIK
OG0011744	LOC6730686|XP_016023118.1|DSIM	LOC108074484|XP_017022046.1|DKIK
OG0011745	LOC6730687|XP_002077857.1|DSIM	LOC108074485|XP_017022047.1|DKIK
OG0011746	LOC6732586|XP_002079705.2|DSIM	LOC108076843|XP_017025361.1|DKIK
OG0011747	LOC6732600|XP_002079719.1|DSIM	LOC108076990|XP_017025539.1|DKIK
OG0011748	LOC6732686|XP_002079800.1|DSIM	LOC108083874|XP_017035356.1|DKIK
OG0011749	LOC27206500|XP_016025377.1|DSIM	LOC108074279|XP_017021744.1|DKIK
OG0011750	LOC6732509|XP_002079629.1|DSIM	LOC108085239|XP_017037267.1|DKIK
OG0011751	LOC6730648|XP_039150853.1|DSIM	LOC108075808|XP_017023869.1|DKIK
OG0011752	LOC6726401|XP_039152654.1|DSIM	LOC108085225|XP_017037249.1|DKIK
OG0011755	LOC6725214|XP_002106237.1|DSIM, LOC6725219|XP_039153207.1|DSIM	LOC108080280|XP_017030433.1|DKIK
OG0011758	LOC27207664|XP_039149404.1|DSIM	LOC108082981|XP_017034092.1|DKIK
OG0011759	LOC27206350|XP_016039127.1|DSIM	LOC108072013|XP_017018482.1|DKIK
OG0011760	LOC27207493|XP_016032022.1|DSIM	LOC108082975|XP_017034086.1|DKIK
OG0011761	LOC6739601|XP_002076493.2|DSIM	LOC108079758|XP_017029669.1|DKIK
OG0011762	LOC27206246|XP_016030685.1|DSIM	LOC108071895|XP_017018314.1|DKIK, LOC108079725|XP_017029624.1|DKIK, LOC108071207|XP_017017374.1|DKIK
OG0011764	LOC6730606|XP_002077785.1|DSIM	LOC108075828|XP_017023888.1|DKIK
OG0011765	LOC6731718|XP_016024393.2|DSIM	LOC108082060|XP_017032827.1|DKIK
OG0011766	LOC6732149|XP_002079281.1|DSIM	LOC108076963|XP_017025503.1|DKIK
OG0011771	LOC6735577|XP_002082497.2|DSIM	LOC108081994|XP_017032727.1|DKIK, LOC108074709|XP_017022339.1|DKIK
OG0011776	LOC27208433|XP_016035860.1|DSIM	LOC108071292|XP_017017478.1|DKIK
OG0011778	LOC27208717|XP_016025333.1|DSIM	LOC108077315|XP_017026093.1|DKIK
OG0011779	LOC6738061|XP_002084875.3|DSIM	LOC108072746|XP_017019504.1|DKIK
OG0011782	LOC6736597|XP_002083459.1|DSIM	LOC108079765|XP_017029677.1|DKIK
OG0011783	LOC6729744|XP_016036403.1|DSIM	LOC108077578|XP_017026462.1|DKIK
OG0011833	LOC6728620|XP_002103961.1|DSIM	LOC108073354|XP_017020406.1|DKIK
OG0011834	LOC27207548|XP_016033518.1|DSIM	LOC108081224|XP_017031790.1|DKIK
OG0011835	LOC27206452|XP_016033570.1|DSIM	LOC108085408|XP_017037466.1|DKIK
OG0011837	LOC6729016|XP_002104337.1|DSIM	LOC108073349|XP_017020402.1|DKIK
OG0011838	LOC6727639|XP_002103016.2|DSIM	LOC108070667|XP_017016727.1|DKIK
OG0011840	LOC27207304|XP_016036362.1|DSIM	LOC108085836|XP_017038082.1|DKIK
OG0011841	LOC27207188|XP_039150821.1|DSIM	LOC108077652|XP_017026556.1|DKIK
OG0011842	LOC27208253|XP_039151498.1|DSIM	LOC108081489|XP_017032176.1|DKIK
OG0011843	LOC6729175|XP_002104496.1|DSIM	LOC108073344|XP_017020397.1|DKIK
OG0011844	LOC27209060|XP_016035426.1|DSIM	LOC108083221|XP_017034420.1|DKIK
OG0011845	LOC27209256|XP_016034062.1|DSIM	LOC108084340|XP_017035989.1|DKIK
OG0011847	LOC27208842|XP_016028476.1|DSIM	LOC108082399|XP_017033233.1|DKIK
OG0011848	LOC6736082|XP_002082983.1|DSIM	LOC108070746|XP_017016832.1|DKIK
OG0011849	LOC6734502|XP_016027631.1|DSIM	LOC108076320|XP_017024592.1|DKIK
OG0011850	LOC6734884|XP_016028134.1|DSIM	LOC108078042|XP_017027092.1|DKIK
OG0011852	LOC6735603|XP_002082523.1|DSIM	LOC108072319|XP_017018882.1|DKIK
OG0011854	LOC27207093|XP_016028647.2|DSIM	LOC108082134|XP_017032925.1|DKIK
OG0011856	LOC6734277|XP_016027342.1|DSIM	LOC108081811|XP_017032537.1|DKIK
OG0011857	LOC6739421|XP_002076324.1|DSIM	LOC108074678|XP_017022286.1|DKIK
OG0011858	LOC27206185|XP_016028705.1|DSIM	LOC108076670|XP_017025090.1|DKIK
OG0011859	LOC6735385|XP_002082332.1|DSIM	LOC108076671|XP_017025091.1|DKIK
OG0011860	LOC6734097|XP_002081132.2|DSIM	LOC108072409|XP_017019001.1|DKIK
OG0011861	LOC6733520|XP_002080575.2|DSIM	LOC108074676|XP_017022284.1|DKIK
OG0011862	LOC6739339|XP_002076246.2|DSIM	LOC108070843|XP_017016962.1|DKIK
OG0011863	LOC6739343|XP_002076253.2|DSIM	LOC108070853|XP_017016972.1|DKIK
OG0011864	LOC27206744|XP_016026982.1|DSIM	LOC108071980|XP_017018443.1|DKIK
OG0011865	LOC27206192|XP_016029291.1|DSIM	LOC108078044|XP_017027095.1|DKIK
OG0011867	LOC6731246|XP_002078405.1|DSIM	LOC108077351|XP_017026130.1|DKIK
OG0011868	LOC27208683|XP_016023326.1|DSIM	LOC108086152|XP_017038502.1|DKIK
OG0011869	LOC6731508|XP_002078656.2|DSIM	LOC108074826|XP_017022516.1|DKIK
OG0011870	LOC6732974|XP_002080053.1|DSIM	LOC108077125|XP_017025817.1|DKIK
OG0011873	LOC27206342|XP_016039766.1|DSIM	LOC108071228|XP_017017401.1|DKIK
OG0011874	LOC6740082|XP_016038928.1|DSIM	LOC108071802|XP_017018182.1|DKIK
OG0011875	LOC6740197|XP_002077074.1|DSIM	LOC108083387|XP_017034625.1|DKIK
OG0011876	LOC27207366|XP_016039739.1|DSIM	LOC108079726|XP_017029625.1|DKIK
OG0011877	LOC6726583|XP_002107535.2|DSIM	LOC108074136|XP_017021524.1|DKIK
OG0011878	LOC6726542|XP_016040199.1|DSIM	LOC108080036|XP_017030101.1|DKIK
OG0011879	LOC27207268|XP_039152653.1|DSIM	LOC108085215|XP_017037235.1|DKIK
OG0011881	LOC27206769|XP_016038420.1|DSIM	LOC108074924|XP_017022640.1|DKIK
OG0011884	LOC27209114|XP_016030310.1|DSIM	LOC108072636|XP_017019355.1|DKIK
OG0011885	LOC6736789|XP_016030435.1|DSIM	LOC108078659|XP_017028077.1|DKIK
OG0011887	LOC27207819|XP_016031496.2|DSIM	LOC108073818|XP_017021085.1|DKIK
OG0011888	LOC6737737|XP_002084566.1|DSIM	LOC108073825|XP_017021094.1|DKIK
OG0011889	LOC6736540|XP_016030123.1|DSIM	LOC108075218|XP_017023048.1|DKIK
OG0011890	LOC27207396|XP_016030969.1|DSIM	LOC108078663|XP_017028082.1|DKIK
OG0011891	LOC27209361|XP_016032016.1|DSIM	LOC108083010|XP_017034124.1|DKIK
OG0011892	LOC6738469|XP_002085276.1|DSIM	LOC108071890|XP_017018307.1|DKIK
OG0011893	LOC27208632|XP_016028671.1|DSIM	LOC108082137|XP_017032929.1|DKIK
OG0011894	LOC27208746|XP_016031364.1|DSIM	LOC108080486|XP_017030733.1|DKIK
OG0011895	LOC6738097|XP_002084911.1|DSIM	LOC108072809|XP_017019591.1|DKIK
OG0011896	LOC6732217|XP_002079346.2|DSIM	LOC108086213|XP_017038568.1|DKIK
OG0011897	LOC6731932|XP_002079067.1|DSIM	LOC108082044|XP_017032809.1|DKIK
OG0011899	LOC6729946|XP_002105241.1|DSIM	LOC108080990|XP_017031406.1|DKIK
OG0011900	LOC27206992|XP_016034285.1|DSIM	LOC108075377|XP_017023277.1|DKIK
OG0011901	LOC6730210|XP_002105493.2|DSIM	LOC108073684|XP_017020899.1|DKIK
OG0011902	LOC6726986|XP_002102387.1|DSIM	LOC108080441|XP_017030666.1|DKIK
OG0011904	LOC27207208|XP_016030641.1|DSIM	LOC108071636|XP_017017910.1|DKIK
OG0011906	LOC6736249|XP_002083142.1|DSIM	LOC108076746|XP_017025230.1|DKIK
OG0011907	LOC27208172|XP_016034847.2|DSIM	LOC108074067|XP_017021428.1|DKIK
OG0011908	LOC6740493|XP_002077328.2|DSIM	LOC108075370|XP_017023269.1|DKIK
OG0011993	LOC27209437|XP_016034997.1|DSIM	LOC108080422|XP_017030644.1|DKIK
OG0011994	LOC27207121|XP_039150453.1|DSIM	LOC108073278|XP_017020323.1|DKIK
OG0011997	LOC6729117|XP_016035762.2|DSIM	LOC108084282|XP_017035926.1|DKIK
OG0011998	LOC27207712|XP_016036807.2|DSIM	LOC108075696|XP_017023709.1|DKIK
OG0011999	LOC27208550|XP_016027428.1|DSIM	LOC108080850|XP_017031241.1|DKIK
OG0012000	LOC6734352|XP_002081373.2|DSIM	LOC108080853|XP_017031245.1|DKIK
OG0012002	LOC27208903|XP_016028167.1|DSIM	LOC108078443|XP_017027816.1|DKIK
OG0012004	LOC27207034|XP_016027303.1|DSIM	LOC108080989|XP_017031405.1|DKIK, LOC108080864|XP_017031257.1|DKIK
OG0012005	LOC6733519|XP_002080574.1|DSIM	LOC108074682|XP_017022291.1|DKIK
OG0012010	LOC6725927|XP_039153237.1|DSIM	LOC108079137|XP_017028873.1|DKIK
OG0012012	LOC6725361|XP_002106378.1|DSIM	LOC108074926|XP_017022643.1|DKIK
OG0012015	LOC27207079|XP_016038124.1|DSIM	LOC108076031|XP_017024180.1|DKIK
OG0012025	LOC6730985|XP_002078146.2|DSIM	LOC108077312|XP_017026089.1|DKIK
OG0012032	LOC6727075|XP_039151642.1|DSIM	LOC108085382|XP_017037438.1|DKIK
OG0012034	LOC6730519|XP_002077698.1|DSIM	LOC108077402|XP_017026190.1|DKIK
OG0012035	LOC6730781|XP_002077949.1|DSIM	LOC108075778|XP_017023826.1|DKIK
OG0012036	LOC27206306|XP_016032778.2|DSIM	LOC108085789|XP_017038026.1|DKIK
OG0012037	LOC27206748|XP_016032777.1|DSIM	LOC108085790|XP_017038027.1|DKIK
OG0012039	LOC27206649|XP_039148087.1|DSIM	LOC108077935|XP_017026961.1|DKIK
OG0012040	LOC6734083|XP_016027079.2|DSIM	LOC108082373|XP_017033203.1|DKIK
OG0012041	LOC27209402|XP_016026234.1|DSIM	LOC108080697|XP_017031024.1|DKIK
OG0012042	LOC27208959|XP_016032979.1|DSIM	LOC108072689|XP_017019418.1|DKIK
OG0012043	LOC6729085|XP_016035733.1|DSIM	LOC108075545|XP_017023537.1|DKIK
OG0012044	LOC6727307|XP_039150843.1|DSIM	LOC108071275|XP_017017456.1|DKIK
OG0012045	LOC27207571|XP_016025098.1|DSIM	LOC108075817|XP_017023880.1|DKIK
OG0012046	LOC6726769|XP_002102177.1|DSIM	LOC108075465|XP_017023409.1|DKIK
OG0012049	LOC27206937|XP_016030201.1|DSIM	LOC108073762|XP_017021016.1|DKIK
OG0012050	LOC27207634|XP_016031916.1|DSIM	LOC108072704|XP_017019430.1|DKIK
OG0012056	LOC27208993|XP_039148669.1|DSIM	LOC108076152|XP_017024366.1|DKIK
OG0012091	ND3|NP_982328.1|DSIM	LOC108081942|XP_017032675.1|DKIK
OG0012112	LOC6736473|XP_002083344.1|DSIM	LOC108074973|XP_017022695.1|DKIK
OG0012118	LOC6727198|XP_016033707.1|DSIM	LOC108075437|XP_017023378.1|DKIK
OG0012134	LOC27206486|XP_016036402.2|DSIM	LOC108077794|XP_017026784.1|DKIK
OG0012143	LOC27209010|XP_016024676.1|DSIM	LOC108082087|XP_017032871.1|DKIK
OG0012145	LOC27207057|XP_016025108.1|DSIM	LOC108075931|XP_017024058.1|DKIK
OG0012152	LOC6739928|XP_002076817.1|DSIM	LOC108074241|XP_017021675.1|DKIK
OG0012161	LOC27208726|XP_016032402.1|DSIM	LOC108080645|XP_017030959.1|DKIK
OG0012167	LOC6725665|XP_002106671.1|DSIM	LOC108075186|XP_017023010.1|DKIK
OG0012170	LOC6734440|XP_002081460.1|DSIM	LOC108072948|XP_017019813.1|DKIK
OG0012176	LOC27206315|XP_039148642.1|DSIM	LOC108070753|XP_017016839.1|DKIK
OG0012180	LOC27207657|XP_039147451.1|DSIM	LOC108085437|XP_017037521.1|DKIK
OG0012181	LOC6735233|XP_016028555.1|DSIM	LOC108083990|XP_017035493.1|DKIK
OG0012182	LOC27208239|XP_016032879.1|DSIM	LOC108070466|XP_017016437.1|DKIK
OG0012184	LOC27208945|XP_016035000.1|DSIM	LOC108080427|XP_017030648.1|DKIK
OG0012280	LOC27209026|XP_016024720.1|DSIM	LOC108082013|XP_017032756.1|DKIK
OG0012281	LOC27209422|XP_016031337.1|DSIM	LOC108071912|XP_017018348.1|DKIK
OG0012282	LOC27207299|XP_016034706.1|DSIM	LOC108077673|XP_017026583.1|DKIK
OG0012284	LOC6727301|XP_002102688.1|DSIM	LOC108071272|XP_017017450.1|DKIK
