Orthogroup	DSIM.longest_only	DSUP.longest_only
OG0008198	LOC6724823|XP_016037606.2|DSIM	LOC119556563|XP_037724785.1|DSUP
OG0008199	LOC6725531|XP_039152805.1|DSIM	LOC119558126|XP_037727286.1|DSUP
OG0008200	LOC6733920|XP_002080964.2|DSIM	LOC119550576|XP_037715295.1|DSUP
OG0008201	LOC6737703|XP_002084535.1|DSIM	LOC119554634|XP_037721559.1|DSUP
OG0008202	LOC6737721|XP_002084551.1|DSIM	LOC119555635|XP_037723084.1|DSUP
OG0008203	LOC6736372|XP_002083248.1|DSIM	LOC119554238|XP_037721000.1|DSUP
OG0008204	LOC6725223|XP_016038235.1|DSIM	LOC119557615|XP_037726351.1|DSUP
OG0008205	LOC27208620|XP_016038941.1|DSIM	LOC119557267|XP_037725881.1|DSUP
OG0008206	LOC6738227|XP_016032080.1|DSIM	LOC119555465|XP_037722798.1|DSUP
OG0008208	LOC6734718|XP_016027927.1|DSIM	LOC119551389|XP_037716642.1|DSUP
OG0008209	LOC6736638|XP_002083494.3|DSIM	LOC119555095|XP_037722241.1|DSUP
OG0008210	LOC27207626|XP_016031767.2|DSIM	LOC119554625|XP_037721549.1|DSUP
OG0008211	LOC6731748|XP_002078883.2|DSIM	LOC119548049|XP_037711057.1|DSUP
OG0008212	LOC6738705|XP_002085506.1|DSIM	LOC119554086|XP_037720757.1|DSUP
OG0008213	LOC6724786|XP_002105828.1|DSIM	LOC119556138|XP_037723961.1|DSUP
OG0008214	LOC6737843|XP_016031618.1|DSIM	LOC119553625|XP_037720023.1|DSUP
OG0008215	LOC27209412|XP_016039731.2|DSIM	LOC119557944|XP_037726892.1|DSUP
OG0008216	LOC6738815|XP_016032627.1|DSIM	LOC119555643|XP_037723106.1|DSUP
OG0008217	LOC6740242|XP_016040065.1|DSIM	LOC119556426|XP_037724573.1|DSUP
OG0008218	LOC27206173|XP_016027935.1|DSIM	LOC119549268|XP_037713107.1|DSUP
OG0008219	LOC6725493|XP_016038620.1|DSIM	LOC119557806|XP_037726664.1|DSUP
OG0008220	LOC6740068|XP_039153482.1|DSIM	LOC119555877|XP_037723459.1|DSUP
OG0008221	LOC6732668|XP_016025380.1|DSIM	LOC119545947|XP_037707824.1|DSUP
OG0008222	LOC27207092|XP_016032989.1|DSIM	LOC119555679|XP_037723229.1|DSUP
OG0008223	LOC6738115|XP_016031949.1|DSIM	LOC119552776|XP_037718514.1|DSUP
OG0008224	LOC6738902|XP_016032725.1|DSIM	LOC119554055|XP_037720722.1|DSUP
OG0008225	LOC6725692|XP_016038958.1|DSIM	LOC119558152|XP_037727319.1|DSUP
OG0008226	LOC6725163|XP_016038183.1|DSIM	LOC119556947|XP_037725368.1|DSUP
OG0008227	LOC27209435|XP_039151542.1|DSIM	LOC119553803|XP_037720353.1|DSUP
OG0008228	LOC6730088|XP_039151262.1|DSIM	LOC119563099|XP_037732262.1|DSUP
OG0008229	LOC6728664|XP_002104003.2|DSIM	LOC119545820|XP_037707643.1|DSUP
OG0008230	LOC6727602|XP_002102981.2|DSIM	LOC119563490|XP_037732853.1|DSUP
OG0008231	LOC120285790|XP_039154337.1|DSIM	LOC119549352|XP_037713270.1|DSUP, LOC119547862|XP_037710822.1|DSUP, LOC119559156|XP_037728153.1|DSUP, LOC119549880|XP_037714112.1|DSUP, LOC119562388|XP_037731506.1|DSUP
OG0008232	LOC6736413|XP_016029917.1|DSIM	LOC119553608|XP_037719994.1|DSUP
OG0008233	LOC6732863|XP_016025587.1|DSIM	LOC119547195|XP_037709862.1|DSUP
OG0008234	LOC6736156|XP_002083056.1|DSIM	LOC119550729|XP_037715560.1|DSUP
OG0008235	LOC6740060|XP_016038789.1|DSIM	LOC119556811|XP_037725192.1|DSUP
OG0008236	LOC6733169|XP_002080245.1|DSIM	LOC119559663|XP_037728640.1|DSUP
OG0008237	LOC27207952|XP_016026359.1|DSIM	LOC119550787|XP_037715647.1|DSUP
OG0008238	LOC6736350|XP_002083226.1|DSIM	LOC119553502|XP_037719850.1|DSUP
OG0008239	LOC6738942|XP_002085737.1|DSIM	LOC119554900|XP_037721930.1|DSUP
OG0008240	LOC6735138|XP_002082115.1|DSIM	LOC119551100|XP_037716207.1|DSUP
OG0008243	LOC6734071|XP_016027072.1|DSIM	LOC119549549|XP_037713627.1|DSUP
OG0008244	LOC6729036|XP_002104357.1|DSIM	LOC119560433|XP_037729800.1|DSUP
OG0008245	LOC6735318|XP_002082269.1|DSIM	LOC119550061|XP_037714451.1|DSUP
OG0008246	LOC6734873|XP_002081874.1|DSIM	LOC119550571|XP_037715289.1|DSUP
OG0008247	LOC6739186|XP_016023227.1|DSIM	LOC119563199|XP_037732416.1|DSUP, LOC119563198|XP_037732415.1|DSUP
OG0008248	LOC6739773|XP_016036533.1|DSIM	LOC119563310|XP_037732571.1|DSUP
OG0008249	LOC6730248|XP_016037014.1|DSIM	LOC119562627|XP_037731786.1|DSUP
OG0008250	LOC6734260|XP_016027306.1|DSIM	LOC119550406|XP_037714992.1|DSUP
OG0008251	LOC6733307|XP_002080366.1|DSIM	LOC119552148|XP_037717874.1|DSUP
OG0008252	LOC6733675|XP_002080722.1|DSIM	LOC119551738|XP_037717167.1|DSUP
OG0008253	LOC6733536|XP_002080591.2|DSIM	LOC119551757|XP_037717212.1|DSUP
OG0008254	LOC6736241|XP_039149864.1|DSIM	LOC119559033|XP_037728090.1|DSUP, LOC119555032|XP_037722107.1|DSUP
OG0008255	LOC6739145|XP_002085938.1|DSIM	LOC119554726|XP_037721671.1|DSUP
OG0008256	LOC6733337|XP_016026248.1|DSIM	LOC119549789|XP_037713982.1|DSUP
OG0008257	LOC6725053|XP_039152234.1|DSIM, LOC120285229|XP_039152236.1|DSIM, LOC6725052|XP_039152235.1|DSIM	LOC119551189|XP_037716319.1|DSUP
OG0008258	LOC6732584|XP_002079703.2|DSIM	LOC119547387|XP_037710163.1|DSUP
OG0008259	LOC6730993|XP_016023457.1|DSIM	LOC119547089|XP_037709716.1|DSUP
OG0008260	LOC6736519|XP_016030104.1|DSIM	LOC119555194|XP_037722378.1|DSUP
OG0008261	LOC6735018|XP_002081999.2|DSIM	LOC119551680|XP_037717067.1|DSUP
OG0008262	LOC6733179|XP_002080255.1|DSIM	LOC119559389|XP_037728377.1|DSUP
OG0008263	LOC6735384|XP_016028711.1|DSIM	LOC119550955|XP_037715910.1|DSUP
OG0008263	LOC6735383|XP_002082330.2|DSIM	LOC119550957|XP_037715912.1|DSUP
OG0008264	LOC6735389|XP_002082336.1|DSIM	LOC119551726|XP_037717156.1|DSUP
OG0008265	LOC6730062|XP_002105355.1|DSIM	LOC119563329|XP_037732601.1|DSUP
OG0008266	LOC6726859|XP_002102261.1|DSIM	LOC119560293|XP_037729591.1|DSUP
OG0008267	LOC6729795|XP_039151346.1|DSIM	LOC119545726|XP_037707471.1|DSUP
OG0008268	LOC6733049|XP_002080127.2|DSIM	LOC119548699|XP_037712091.1|DSUP
OG0008269	LOC6732948|XP_002080033.1|DSIM	LOC119547104|XP_037709734.1|DSUP
OG0008270	LOC6724973|XP_016037916.1|DSIM	LOC119556374|XP_037724469.1|DSUP
OG0008271	LOC6736553|XP_002083423.1|DSIM	LOC119553228|XP_037719424.1|DSUP
OG0008272	LOC6725197|XP_039153466.1|DSIM	LOC119556192|XP_037724063.1|DSUP
OG0008273	LOC6728500|XP_002103845.1|DSIM	LOC119563237|XP_037732471.1|DSUP
OG0008274	LOC6724899|XP_002105937.1|DSIM	LOC119558017|XP_037727057.1|DSUP
OG0008275	LOC6725190|XP_002106214.1|DSIM	LOC119558054|XP_037727132.1|DSUP
OG0008276	LOC6726041|XP_016039421.1|DSIM	LOC119556185|XP_037724054.1|DSUP
OG0008277	LOC6725578|XP_016038740.1|DSIM	LOC119557622|XP_037726375.1|DSUP
OG0008278	LOC6731819|XP_002078954.1|DSIM	LOC119547094|XP_037709721.1|DSUP
OG0008279	LOC6725961|XP_016039315.1|DSIM	LOC119556473|XP_037724650.1|DSUP
OG0008280	LOC6725727|XP_002106728.3|DSIM	LOC119557903|XP_037726837.1|DSUP
OG0008281	LOC27206402|XP_016039981.1|DSIM	LOC119557530|XP_037726231.1|DSUP
OG0008282	LOC6725781|XP_002106780.1|DSIM	LOC119556925|XP_037725339.1|DSUP
OG0008283	LOC6726174|XP_016039703.1|DSIM	LOC119556616|XP_037724861.1|DSUP
OG0008284	LOC27208170|XP_016037388.1|DSIM	LOC119559766|XP_037728807.1|DSUP
OG0008285	LOC6740056|XP_016038722.1|DSIM	LOC119557706|XP_037726508.1|DSUP
OG0008286	LOC6725712|XP_016038980.1|DSIM	LOC119557300|XP_037725937.1|DSUP
OG0008287	LOC6725435|XP_016038517.1|DSIM	LOC119556725|XP_037725051.1|DSUP
OG0008288	LOC6727487|XP_002102867.1|DSIM	LOC119559744|XP_037728731.1|DSUP
OG0008289	LOC27206432|XP_016036157.1|DSIM	LOC119551104|XP_037716214.1|DSUP
OG0008290	LOC6739862|XP_016038679.1|DSIM	LOC119555988|XP_037723647.1|DSUP
OG0008291	LOC6725433|XP_002106449.1|DSIM	LOC119558192|XP_037727401.1|DSUP
OG0008292	LOC6724898|XP_016037737.1|DSIM	LOC119558016|XP_037727055.1|DSUP
OG0008293	LOC6730357|XP_016037127.1|DSIM	LOC119546476|XP_037708694.1|DSUP
OG0008294	LOC6729308|XP_002104625.1|DSIM	LOC119562888|XP_037731932.1|DSUP
OG0008295	LOC6725934|XP_002106918.2|DSIM	LOC119556767|XP_037725121.1|DSUP
OG0008296	LOC27208719|XP_016039621.1|DSIM	LOC119556353|XP_037724389.1|DSUP
OG0008297	LOC6725438|XP_002106454.1|DSIM	LOC119556728|XP_037725058.1|DSUP
OG0008298	LOC6726505|XP_039153525.1|DSIM	LOC119556960|XP_037725396.1|DSUP
OG0008299	LOC6729804|XP_002105107.1|DSIM	LOC119553818|XP_037720378.1|DSUP
OG0008300	LOC6725463|XP_016038566.1|DSIM	LOC119556952|XP_037725379.1|DSUP
OG0008301	LOC6728720|XP_016035393.1|DSIM	LOC119560797|XP_037730357.1|DSUP
OG0008302	LOC6726296|XP_016039777.1|DSIM	LOC119557734|XP_037726547.1|DSUP
OG0008303	LOC6725063|XP_016038042.1|DSIM	LOC119556624|XP_037724872.1|DSUP
OG0008304	LOC6724766|XP_016037516.1|DSIM	LOC119556434|XP_037724591.1|DSUP
OG0008305	LOC6739843|XP_016039467.1|DSIM	LOC119557686|XP_037726484.1|DSUP
OG0008306	LOC6725024|XP_002106055.1|DSIM	LOC119557628|XP_037726385.1|DSUP
OG0008307	LOC6728146|XP_039151948.1|DSIM	LOC119560782|XP_037730336.1|DSUP
OG0008308	LOC6729543|XP_016036216.1|DSIM	LOC119545763|XP_037707536.1|DSUP
OG0008309	LOC6732196|XP_002079325.1|DSIM	LOC119546945|XP_037709513.1|DSUP
OG0008310	LOC6738619|XP_016032462.1|DSIM	LOC119555028|XP_037722102.1|DSUP
OG0008311	LOC6725947|XP_002106930.1|DSIM	LOC119558057|XP_037727135.1|DSUP
OG0008312	LOC27208491|XP_016034116.1|DSIM	LOC119560397|XP_037729754.1|DSUP
OG0008313	LOC6739875|XP_039153640.1|DSIM	LOC119555879|XP_037723462.1|DSUP
OG0008314	LOC6739403|XP_002076315.1|DSIM	LOC119550183|XP_037714648.1|DSUP
OG0008315	LOC6736887|XP_002083740.1|DSIM	LOC119553547|XP_037719913.1|DSUP
OG0008316	LOC120284374|XP_039147596.1|DSIM	LOC119561739|XP_037731142.1|DSUP
OG0008317	LOC6729087|XP_002104408.1|DSIM	LOC119560953|XP_037730620.1|DSUP
OG0008318	LOC6726117|XP_016039608.1|DSIM	LOC119556483|XP_037724665.1|DSUP
OG0008319	LOC6735003|XP_002081985.1|DSIM	LOC119550412|XP_037714998.1|DSUP
OG0008320	LOC27207721|XP_039154072.1|DSIM	LOC119556197|XP_037724073.1|DSUP
OG0008321	LOC6728735|XP_002104070.1|DSIM	LOC119560065|XP_037729300.1|DSUP
OG0008322	LOC27208405|XP_016024455.1|DSIM	LOC119546823|XP_037709343.1|DSUP
OG0008323	LOC6728607|XP_002103948.1|DSIM	LOC119549872|XP_037714103.1|DSUP
OG0008324	LOC6725201|XP_002106224.1|DSIM	LOC119558164|XP_037727354.1|DSUP
OG0008325	LOC6726026|XP_039153581.1|DSIM	LOC119555998|XP_037723657.1|DSUP
OG0008326	LOC6727776|XP_002103138.2|DSIM	LOC119554895|XP_037721929.1|DSUP
OG0008327	LOC6735988|XP_016029352.1|DSIM	LOC119551025|XP_037716011.1|DSUP
OG0008328	LOC6725247|XP_002106269.1|DSIM	LOC119557410|XP_037726087.1|DSUP
OG0008329	LOC6725329|XP_002106346.1|DSIM	LOC119556714|XP_037725040.1|DSUP
OG0008330	LOC6734774|XP_002081777.1|DSIM	LOC119550628|XP_037715385.1|DSUP
OG0008331	LOC6737516|XP_039149116.1|DSIM	LOC119554965|XP_037722019.1|DSUP
OG0008332	LOC6738388|XP_016032218.1|DSIM	LOC119554534|XP_037721414.1|DSUP
OG0008333	LOC6737829|XP_002084657.1|DSIM	LOC119554792|XP_037721768.1|DSUP
OG0008334	LOC6737825|XP_016031603.1|DSIM	LOC119553958|XP_037720579.1|DSUP
OG0008335	LOC6736552|XP_002083422.1|DSIM	LOC119554656|XP_037721585.1|DSUP
OG0008336	LOC6738667|XP_002085469.1|DSIM	LOC119554317|XP_037721107.1|DSUP
OG0008337	LOC6733650|XP_002080704.1|DSIM	LOC119550307|XP_037714834.1|DSUP
OG0008338	LOC6738739|XP_039149145.1|DSIM	LOC119553333|XP_037719592.1|DSUP
OG0008339	LOC27206389|XP_039152767.1|DSIM	LOC119556129|XP_037723946.1|DSUP
OG0008340	LOC27206177|XP_016028292.1|DSIM	LOC119551679|XP_037717066.1|DSUP
OG0008341	LOC6737570|XP_016031359.1|DSIM	LOC119554049|XP_037720716.1|DSUP
OG0008342	LOC6736510|XP_039149650.1|DSIM	LOC119555606|XP_037723031.1|DSUP
OG0008343	LOC6729791|XP_016036478.1|DSIM	LOC119551942|XP_037717543.1|DSUP
OG0008344	LOC6736411|XP_002083283.1|DSIM	LOC119554795|XP_037721772.1|DSUP
OG0008345	LOC27206275|XP_016030172.1|DSIM	LOC119555213|XP_037722404.1|DSUP
OG0008346	LOC6725343|XP_016038396.1|DSIM	LOC119556704|XP_037725029.1|DSUP
OG0008347	LOC6730558|XP_002077737.1|DSIM	LOC119548033|XP_037711037.1|DSUP
OG0008348	LOC6738458|XP_039149749.1|DSIM	LOC119554377|XP_037721185.1|DSUP
OG0008349	LOC6737924|XP_016031690.1|DSIM	LOC119553780|XP_037720315.1|DSUP
OG0008350	LOC27208463|XP_016040165.1|DSIM	LOC119556189|XP_037724060.1|DSUP
OG0008351	LOC6736424|XP_016029928.1|DSIM	LOC119553806|XP_037720354.1|DSUP
OG0008352	LOC6738309|XP_002085120.1|DSIM	LOC119552684|XP_037718332.1|DSUP
OG0008353	LOC6736224|XP_016029734.1|DSIM	LOC119553229|XP_037719425.1|DSUP
OG0008354	LOC6725664|XP_039153758.1|DSIM	LOC119556346|XP_037724376.1|DSUP
OG0008355	LOC6733998|XP_016027028.1|DSIM	LOC119552023|XP_037717688.1|DSUP
OG0008356	LOC6737845|XP_002084673.1|DSIM	LOC119552940|XP_037718821.1|DSUP
OG0008357	LOC6728856|XP_016035540.1|DSIM	LOC119545679|XP_037707344.1|DSUP
OG0008359	LOC6736167|XP_016029579.1|DSIM	LOC119551451|XP_037716724.1|DSUP
OG0008360	LOC6735775|XP_016029144.1|DSIM	LOC119550775|XP_037715633.1|DSUP
OG0008361	LOC6731531|XP_016024206.1|DSIM	LOC119547911|XP_037710877.1|DSUP
OG0008362	LOC6739952|XP_002076841.1|DSIM	LOC119556059|XP_037723794.1|DSUP
OG0008363	LOC6734967|XP_002081961.1|DSIM	LOC119552196|XP_037717977.1|DSUP
OG0008364	LOC6738172|XP_002084985.1|DSIM	LOC119555719|XP_037723339.1|DSUP
OG0008366	LOC6727810|XP_002103171.1|DSIM	LOC119555220|XP_037722415.1|DSUP
OG0008367	LOC27207894|XP_016037608.2|DSIM	LOC119556949|XP_037725376.1|DSUP
OG0008368	LOC6731925|XP_002079060.2|DSIM	LOC119548617|XP_037711914.1|DSUP
OG0008369	LOC6725450|XP_002106466.1|DSIM	LOC119556516|XP_037724716.1|DSUP
OG0008370	LOC27209471|XP_016036208.1|DSIM	LOC119563250|XP_037732491.1|DSUP
OG0008371	LOC27206473|XP_016035213.1|DSIM	LOC119546253|XP_037708342.1|DSUP
OG0008372	LOC27208617|XP_039148558.1|DSIM	LOC119562564|XP_037731699.1|DSUP
OG0008373	LOC6731818|XP_016024507.1|DSIM	LOC119548038|XP_037711042.1|DSUP
OG0008374	LOC27207830|XP_016026513.1|DSIM	LOC119559698|XP_037728686.1|DSUP
OG0008375	LOC6733048|XP_039154222.1|DSIM	LOC119548701|XP_037712093.1|DSUP
OG0008376	LOC27208379|XP_016023544.1|DSIM	LOC119548839|XP_037712386.1|DSUP
OG0008377	LOC27207344|XP_016025374.1|DSIM	LOC119546233|XP_037708305.1|DSUP
OG0008378	LOC6732660|XP_016025373.1|DSIM	LOC119546231|XP_037708303.1|DSUP
OG0008379	LOC6733073|XP_016025778.1|DSIM	LOC119548159|XP_037711190.1|DSUP
OG0008380	LOC6731824|XP_002078959.1|DSIM	LOC119547339|XP_037710077.1|DSUP
OG0008381	LOC6731017|XP_002078178.2|DSIM	LOC119547726|XP_037710636.1|DSUP
OG0008383	LOC27207264|XP_016025645.1|DSIM	LOC119547671|XP_037710557.1|DSUP
OG0008384	LOC27206553|XP_016024664.1|DSIM	LOC119546696|XP_037709103.1|DSUP
OG0008385	LOC6731066|XP_016023585.1|DSIM	LOC119546632|XP_037709000.1|DSUP
OG0008386	LOC6726161|XP_002107137.1|DSIM	LOC119557325|XP_037725974.1|DSUP
OG0008387	LOC6730127|XP_016036887.1|DSIM	LOC119563535|XP_037732935.1|DSUP
OG0008388	LOC6731500|XP_002078649.1|DSIM	LOC119546727|XP_037709145.1|DSUP
OG0008389	LOC6732920|XP_002080024.1|DSIM	LOC119547163|XP_037709817.1|DSUP
OG0008390	LOC6733036|XP_002080115.1|DSIM	LOC119546273|XP_037708373.1|DSUP
OG0008391	LOC6730659|XP_016023098.1|DSIM	LOC119548010|XP_037711007.1|DSUP
OG0008392	LOC6738795|XP_039149950.1|DSIM	LOC119552726|XP_037718405.1|DSUP
OG0008393	LOC6738825|XP_016032638.1|DSIM	LOC119552621|XP_037718214.1|DSUP
OG0008394	LOC6739075|XP_002085869.1|DSIM	LOC119553801|XP_037720344.1|DSUP
OG0008395	LOC6725530|XP_016038665.1|DSIM	LOC119558123|XP_037727282.1|DSUP
OG0008396	LOC6725416|XP_016038494.1|DSIM	LOC119556263|XP_037724237.1|DSUP
OG0008397	LOC27207277|XP_016038412.2|DSIM	LOC119557829|XP_037726716.1|DSUP
OG0008398	LOC6740011|XP_039152225.1|DSIM	LOC119558403|XP_037727861.1|DSUP
OG0008399	LOC27208642|XP_039153079.1|DSIM	LOC119558360|XP_037727792.1|DSUP
OG0008400	LOC6736465|XP_016030013.1|DSIM	LOC119554310|XP_037721098.1|DSUP
OG0008401	LOC6730439|XP_002077620.1|DSIM	LOC119546278|XP_037708381.1|DSUP
OG0008402	LOC6728361|XP_002103709.1|DSIM	LOC119559841|XP_037728862.1|DSUP
OG0008403	LOC6725666|XP_002106672.2|DSIM	LOC119556810|XP_037725191.1|DSUP
OG0008404	LOC6726828|XP_016033334.1|DSIM	LOC119560990|XP_037730697.1|DSUP
OG0008405	LOC6725791|XP_016039110.1|DSIM	LOC119557930|XP_037726868.1|DSUP
OG0008406	LOC27208023|XP_016038961.1|DSIM	LOC119558213|XP_037727447.1|DSUP
OG0008407	LOC27208709|XP_016035119.1|DSIM	LOC119547895|XP_037710863.1|DSUP
OG0008408	LOC6725304|XP_016038340.1|DSIM	LOC119557577|XP_037726302.1|DSUP
OG0008409	LOC6738849|XP_016032669.1|DSIM	LOC119555265|XP_037722496.1|DSUP
OG0008410	LOC6728501|XP_002103846.1|DSIM	LOC119563162|XP_037732350.1|DSUP
OG0008411	LOC6727931|XP_016034542.1|DSIM	LOC119563278|XP_037732529.1|DSUP
OG0008412	LOC6725799|XP_016039124.1|DSIM	LOC119556371|XP_037724464.1|DSUP
OG0008413	LOC6738751|XP_016032563.1|DSIM	LOC119554609|XP_037721528.1|DSUP
OG0008414	LOC6724861|XP_002105900.1|DSIM	LOC119557246|XP_037725860.1|DSUP
OG0008415	LOC6726260|XP_016039770.1|DSIM	LOC119556588|XP_037724818.1|DSUP
OG0008416	LOC27209238|XP_039153524.1|DSIM	LOC119556262|XP_037724236.1|DSUP
OG0008417	LOC6724938|XP_016037800.1|DSIM	LOC119557779|XP_037726607.1|DSUP
OG0008418	LOC6725119|XP_016038093.1|DSIM	LOC119556259|XP_037724231.1|DSUP
OG0008419	LOC27209388|XP_016040067.1|DSIM	LOC119558079|XP_037727186.1|DSUP
OG0008420	LOC6725825|XP_016039149.1|DSIM	LOC119557845|XP_037726752.1|DSUP
OG0008421	LOC6739887|XP_039153517.1|DSIM	LOC119556338|XP_037724358.1|DSUP
OG0008422	LOC6725328|XP_016038389.1|DSIM	LOC119557186|XP_037725759.1|DSUP
OG0008423	LOC6735820|XP_016029199.1|DSIM	LOC119550927|XP_037715872.1|DSUP
OG0008424	LOC6725962|XP_016039316.1|DSIM	LOC119556246|XP_037724207.1|DSUP
OG0008425	LOC6727832|XP_016034417.1|DSIM	LOC119563121|XP_037732294.1|DSUP
OG0008426	LOC6739456|XP_039147850.1|DSIM	LOC119549477|XP_037713505.1|DSUP
OG0008427	LOC6725283|XP_016038304.2|DSIM	LOC119557543|XP_037726244.1|DSUP
OG0008428	LOC6725574|XP_016038732.1|DSIM	LOC119557621|XP_037726374.1|DSUP
OG0008429	LOC27207064|XP_016035564.1|DSIM	LOC119563320|XP_037732583.1|DSUP
OG0008430	LOC6725100|XP_002106126.1|DSIM	LOC119557933|XP_037726871.1|DSUP
OG0008431	LOC6738241|XP_002085053.1|DSIM	LOC119555632|XP_037723079.1|DSUP
OG0008432	LOC6729877|XP_016036638.2|DSIM	LOC119549945|XP_037714258.1|DSUP
OG0008433	LOC27206232|XP_016031726.1|DSIM	LOC119553040|XP_037719032.1|DSUP
OG0008434	LOC6730265|XP_002105548.1|DSIM	LOC119559374|XP_037728348.1|DSUP
OG0008435	LOC6731828|XP_002078963.1|DSIM	LOC119546771|XP_037709250.1|DSUP
OG0008436	LOC6740484|XP_016027958.1|DSIM	LOC119551671|XP_037717052.1|DSUP
OG0008438	LOC6739700|XP_002076593.3|DSIM	LOC119562274|XP_037731380.1|DSUP
OG0008439	LOC6735048|XP_002082029.1|DSIM	LOC119550035|XP_037714399.1|DSUP
OG0008440	LOC6726843|XP_016033356.1|DSIM	LOC119560597|XP_037730049.1|DSUP
OG0008441	LOC6739155|XP_016033006.1|DSIM	LOC119552849|XP_037718647.1|DSUP
OG0008442	LOC6735218|XP_016028498.1|DSIM	LOC119550364|XP_037714932.1|DSUP
OG0008443	LOC6738160|XP_002084973.1|DSIM	LOC119554261|XP_037721030.1|DSUP
OG0008444	LOC6738584|XP_002085388.1|DSIM	LOC119553472|XP_037719809.1|DSUP
OG0008445	LOC6725333|XP_016038392.1|DSIM	LOC119557877|XP_037726806.1|DSUP
OG0008446	LOC6726213|XP_016039738.2|DSIM	LOC119556381|XP_037724481.1|DSUP
OG0008447	LOC6725822|XP_002106818.1|DSIM	LOC119557175|XP_037725717.1|DSUP
OG0008448	LOC6725770|XP_039153324.1|DSIM	LOC119556403|XP_037724508.1|DSUP
OG0008449	LOC6726147|XP_002107123.1|DSIM	LOC119556350|XP_037724382.1|DSUP
OG0008450	LOC27208236|XP_016039952.1|DSIM	LOC119558216|XP_037727454.1|DSUP
OG0008451	LOC6727397|XP_039151660.1|DSIM	LOC119559857|XP_037728890.1|DSUP
OG0008452	LOC6730479|XP_002077660.1|DSIM	LOC119546723|XP_037709141.1|DSUP
OG0008453	LOC27206141|XP_016026401.1|DSIM	LOC119552125|XP_037717840.1|DSUP
OG0008454	LOC6739944|XP_016037764.1|DSIM	LOC119556969|XP_037725407.1|DSUP
OG0008455	LOC6736737|XP_016030365.1|DSIM	LOC119554514|XP_037721384.1|DSUP
OG0008456	LOC6728468|XP_016035111.1|DSIM	LOC119563451|XP_037732775.1|DSUP
OG0008457	LOC6728784|XP_016035464.1|DSIM	LOC119553226|XP_037719426.1|DSUP
OG0008458	LOC6736033|XP_039148047.1|DSIM	LOC119549970|XP_037714293.1|DSUP
OG0008459	LOC6726487|XP_039153740.1|DSIM	LOC119557031|XP_037725502.1|DSUP
OG0008460	LOC6731308|XP_002078464.1|DSIM	LOC119548101|XP_037711118.1|DSUP
OG0008461	LOC6731467|XP_016024148.1|DSIM	LOC119548662|XP_037712010.1|DSUP
OG0008462	LOC6730667|XP_002077837.1|DSIM	LOC119548766|XP_037712237.1|DSUP
OG0008463	LOC27206534|XP_016022903.1|DSIM	LOC119546275|XP_037708376.1|DSUP
OG0008464	LOC6736157|XP_002083057.1|DSIM	LOC119550728|XP_037715559.1|DSUP
OG0008465	LOC27207212|XP_016028962.1|DSIM	LOC119549350|XP_037713264.1|DSUP
OG0008466	LOC6736116|XP_002083016.1|DSIM	LOC119549233|XP_037713051.1|DSUP
OG0008467	LOC6735156|XP_016028437.1|DSIM	LOC119551653|XP_037717017.1|DSUP
OG0008468	LOC6732071|XP_002079203.1|DSIM	LOC119548098|XP_037711115.1|DSUP
OG0008469	LOC6726357|XP_002107317.1|DSIM	LOC119556087|XP_037723868.1|DSUP
OG0008470	LOC6736100|XP_016029493.1|DSIM	LOC119552015|XP_037717679.1|DSUP
OG0008472	LOC27206176|XP_016028184.1|DSIM	LOC119549494|XP_037713526.1|DSUP
OG0008473	LOC6740161|XP_016039634.1|DSIM	LOC119556610|XP_037724851.1|DSUP
OG0008474	LOC27206464|XP_016034405.1|DSIM	LOC119563086|XP_037732244.1|DSUP
OG0008475	LOC27206505|XP_016024860.1|DSIM	LOC119546169|XP_037708217.1|DSUP
OG0008476	LOC6728008|XP_002103360.1|DSIM	LOC119552593|XP_037718172.1|DSUP
OG0008477	LOC6734296|XP_016027356.1|DSIM	LOC119549202|XP_037712964.1|DSUP
OG0008478	LOC6729535|XP_016036214.1|DSIM	LOC119552805|XP_037718573.1|DSUP
OG0008479	LOC6735500|XP_002082439.1|DSIM	LOC119549063|XP_037712696.1|DSUP
OG0008480	LOC6738174|XP_016032010.1|DSIM	LOC119552811|XP_037718577.1|DSUP
OG0008481	LOC6725279|XP_016038297.1|DSIM	LOC119556043|XP_037723765.1|DSUP
OG0008482	LOC6740543|XP_039152634.1|DSIM, LOC6738447|XP_016032281.1|DSIM	LOC119553821|XP_037720376.1|DSUP
OG0008483	LOC6730586|XP_002077765.1|DSIM	LOC119546000|XP_037707926.1|DSUP
OG0008484	LOC6728017|XP_002103369.1|DSIM	LOC119559380|XP_037728363.1|DSUP
OG0008485	LOC27207113|XP_016023713.1|DSIM	LOC119562580|XP_037731727.1|DSUP
OG0008486	LOC6724750|XP_039151998.1|DSIM	LOC119559067|XP_037728125.1|DSUP
OG0008487	LOC6724977|XP_002106013.2|DSIM	LOC119556676|XP_037724968.1|DSUP
OG0008488	LOC6727254|XP_002102646.1|DSIM	LOC119561080|XP_037730867.1|DSUP
OG0008489	LOC6727084|XP_016033575.1|DSIM	LOC119560626|XP_037730096.1|DSUP
OG0008490	LOC6729568|XP_002104876.1|DSIM	LOC119563212|XP_037732436.1|DSUP
OG0008491	LOC6728640|XP_016035271.1|DSIM	LOC119551133|XP_037716251.1|DSUP
