Orthogroup	DSIM.longest_only	DMAU.longest_only
OG0008641	LOC6730178|XP_002105469.2|DSIM	LOC117145477|XP_033167043.1|DMAU
OG0008642	LOC6727744|XP_016034321.1|DSIM	LOC117145058|XP_033166463.1|DMAU
OG0008643	LOC6730392|XP_002105674.1|DSIM	LOC117145788|XP_033167459.1|DMAU
OG0008644	LOC6730260|XP_002105543.1|DSIM	LOC117145243|XP_033166714.1|DMAU
OG0008645	LOC6732526|XP_002079645.1|DSIM	LOC117145976|XP_033167777.1|DMAU
OG0008646	LOC6732607|XP_002079726.1|DSIM	LOC117150894|XP_033173922.1|DMAU
OG0008647	LOC27206523|XP_016023333.1|DSIM	LOC117150994|XP_033174090.1|DMAU
OG0008648	LOC6732527|XP_002079646.1|DSIM	LOC117139612|XP_033157953.1|DMAU
OG0008649	LOC6735849|XP_002082759.1|DSIM	LOC117137158|XP_033154359.1|DMAU
OG0008650	LOC6727919|XP_002103274.1|DSIM	LOC117143702|XP_033164389.1|DMAU
OG0008651	LOC6734480|XP_002081499.1|DSIM	LOC117135502|XP_033151616.1|DMAU
OG0008652	LOC6735101|XP_002082078.3|DSIM	LOC117149088|XP_033172627.1|DMAU, LOC117136414|XP_033153213.1|DMAU
OG0008653	LOC6739453|XP_002076356.1|DSIM	LOC117137289|XP_033154554.1|DMAU
OG0008654	LOC6735958|XP_002082867.1|DSIM	LOC117135579|XP_033151794.1|DMAU
OG0008655	LOC6733539|XP_016026498.1|DSIM	LOC117137099|XP_033154276.1|DMAU
OG0008656	LOC6725166|XP_016038186.2|DSIM	LOC117147094|XP_033169749.1|DMAU
OG0008657	LOC27207668|XP_002106955.2|DSIM	LOC117146395|XP_033168460.1|DMAU
OG0008658	LOC6725307|XP_016038365.2|DSIM	LOC117146533|XP_033168694.1|DMAU
OG0008659	LOC6737706|XP_016031482.1|DSIM	LOC117141417|XP_033160735.1|DMAU
OG0008660	LOC6738505|XP_039150223.1|DSIM	LOC117139861|XP_033158406.1|DMAU
OG0008661	LOC6736245|XP_039149868.1|DSIM	LOC117139925|XP_033158500.1|DMAU
OG0008662	LOC6739167|XP_016033024.1|DSIM	LOC117140375|XP_033159131.1|DMAU
OG0008663	LOC6738725|XP_002085526.2|DSIM	LOC117140803|XP_033159793.1|DMAU
OG0008664	LOC6736326|XP_002083210.2|DSIM	LOC117139656|XP_033158011.1|DMAU
OG0008665	LOC6732314|XP_016024976.1|DSIM	LOC117150435|XP_033173208.1|DMAU
OG0008666	LOC27206206|XP_016032890.2|DSIM	LOC117139941|XP_033158516.1|DMAU
OG0008667	LOC6737753|XP_016031529.1|DSIM	LOC117139285|XP_033157407.1|DMAU
OG0008668	LOC6736340|XP_002083217.2|DSIM	LOC117140118|XP_033158773.1|DMAU
OG0008669	LOC6732459|XP_002079579.1|DSIM	LOC117150618|XP_033173478.1|DMAU
OG0008670	LOC6728122|XP_002103473.2|DSIM	LOC117145367|XP_033166881.1|DMAU
OG0008672	LOC6732573|XP_002079692.1|DSIM	LOC117150217|XP_033172906.1|DMAU
OG0008673	LOC27208784|XP_016024130.1|DSIM	LOC117150834|XP_033173792.1|DMAU
OG0008675	LOC6738102|XP_002084916.1|DSIM	LOC117140035|XP_033158659.1|DMAU
OG0008675	LOC6738103|XP_002084917.1|DSIM	LOC117140042|XP_033158665.1|DMAU
OG0008677	LOC6729159|XP_002104480.1|DSIM	LOC117143610|XP_033164255.1|DMAU
OG0008679	LOC6740049|XP_002076936.1|DSIM	LOC117148324|XP_033171547.1|DMAU
OG0008680	LOC6725027|XP_002106058.1|DSIM	LOC117148763|XP_033172250.1|DMAU
OG0008681	LOC6725865|XP_016039192.1|DSIM	LOC117147610|XP_033170459.1|DMAU
OG0008682	LOC6726380|XP_016039951.1|DSIM	LOC117147428|XP_033170199.1|DMAU
OG0008683	LOC6739929|XP_016037721.1|DSIM	LOC117146619|XP_033168839.1|DMAU
OG0008684	LOC120285231|XP_039152284.1|DSIM	LOC117146800|XP_033169231.1|DMAU
OG0008685	LOC6735615|XP_002082535.1|DSIM	LOC117137323|XP_033154602.1|DMAU
OG0008686	LOC27207597|XP_016035840.1|DSIM	LOC117142260|XP_033162013.1|DMAU
OG0008687	LOC27209061|XP_016029365.1|DSIM	LOC117136234|XP_033152908.1|DMAU
OG0008688	LOC6724933|XP_002105970.1|DSIM	LOC117147644|XP_033170505.1|DMAU
OG0008689	LOC6728747|XP_002104082.1|DSIM	LOC117143800|XP_033164535.1|DMAU
OG0008691	LOC6736958|XP_016030600.1|DSIM	LOC117142068|XP_033161837.1|DMAU
OG0008692	LOC6725425|XP_002106441.1|DSIM	LOC117147115|XP_033169775.1|DMAU
OG0008694	LOC6740209|XP_016022761.2|DSIM	LOC117147556|XP_033170389.1|DMAU
OG0008695	LOC6733212|XP_002080276.1|DSIM	LOC117137119|XP_033154302.1|DMAU
OG0008696	LOC6729637|XP_039151251.1|DSIM	LOC117142307|XP_033162089.1|DMAU
OG0008697	LOC6736732|XP_002083588.1|DSIM	LOC117139173|XP_033157226.1|DMAU
OG0008698	LOC6725661|XP_016038892.1|DSIM	LOC117147356|XP_033170110.1|DMAU
OG0008699	LOC6739031|XP_016032869.1|DSIM	LOC117140568|XP_033159456.1|DMAU
OG0008700	LOC6727382|XP_016033918.1|DSIM	LOC117142728|XP_033162788.1|DMAU
OG0008701	LOC27208057|XP_016029040.1|DSIM	LOC117138628|XP_033156731.1|DMAU
OG0008702	LOC6728431|XP_002103776.2|DSIM	LOC117145497|XP_033167068.1|DMAU
OG0008703	LOC6738360|XP_002085170.1|DSIM	LOC117141493|XP_033160869.1|DMAU
OG0008704	LOC6730882|XP_016023307.1|DSIM	LOC117135292|XP_033151353.1|DMAU
OG0008705	LOC6731310|XP_016023877.1|DSIM	LOC117150355|XP_033173104.1|DMAU
OG0008706	LOC6730367|XP_002105649.1|DSIM	LOC117146028|XP_033167850.1|DMAU
OG0008707	LOC6726093|XP_016039562.1|DSIM	LOC117146541|XP_033168721.1|DMAU
OG0008708	LOC6726477|XP_039153968.1|DSIM	LOC117147576|XP_033170412.1|DMAU
OG0008709	LOC6739678|XP_016036570.1|DSIM	LOC117144900|XP_033166221.1|DMAU
OG0008710	LOC6728244|XP_016034884.1|DSIM	LOC117144947|XP_033166293.1|DMAU
OG0008711	LOC6727248|XP_039150960.1|DSIM	LOC117143148|XP_033163536.1|DMAU
OG0008712	LOC6734685|XP_002081692.1|DSIM	LOC117137740|XP_033155214.1|DMAU
OG0008714	LOC27206528|XP_016023108.1|DSIM	LOC117150375|XP_033173131.1|DMAU
OG0008715	LOC6728896|XP_016035591.1|DSIM	LOC117143566|XP_033164202.1|DMAU
OG0008716	LOC27208186|XP_016036061.1|DSIM	LOC117142244|XP_033161987.1|DMAU
OG0008717	LOC6737186|XP_002084032.2|DSIM	LOC117139620|XP_033157964.1|DMAU
OG0008718	LOC6735006|XP_002081988.3|DSIM	LOC117135523|XP_033151678.1|DMAU
OG0008719	LOC6730362|XP_016037133.1|DSIM	LOC117143538|XP_033164162.1|DMAU
OG0008721	LOC6725856|XP_016039183.2|DSIM	LOC117148223|XP_033171404.1|DMAU
OG0008722	LOC6728874|XP_016035573.1|DSIM	LOC117145891|XP_033167623.1|DMAU
OG0008723	LOC6737217|XP_016030921.1|DSIM	LOC117140650|XP_033159580.1|DMAU
OG0008724	LOC6731702|XP_016024383.1|DSIM	LOC117150448|XP_033173225.1|DMAU
OG0008725	LOC6735431|XP_002082371.1|DSIM	LOC117138393|XP_033156356.1|DMAU
OG0008726	LOC6734252|XP_016027301.1|DSIM	LOC117136559|XP_033153403.1|DMAU
OG0008727	LOC6728289|XP_002103638.1|DSIM	LOC117145200|XP_033166653.1|DMAU
OG0008728	LOC6727796|XP_016034386.1|DSIM	LOC117142498|XP_033162423.1|DMAU
OG0008729	LOC6726331|XP_002107291.1|DSIM	LOC117148153|XP_033171276.1|DMAU
OG0008730	LOC6726269|XP_002107231.1|DSIM	LOC117148794|XP_033172298.1|DMAU
OG0008731	LOC6728093|XP_016034711.1|DSIM	LOC117145576|XP_033167173.1|DMAU
OG0008732	LOC6732155|XP_002079287.1|DSIM	LOC117150261|XP_033172959.1|DMAU
OG0008734	LOC6726680|XP_016033174.1|DSIM	LOC117144666|XP_033165874.1|DMAU
OG0008735	LOC27206603|XP_016028714.1|DSIM	LOC117136706|XP_033153616.1|DMAU
OG0008736	LOC6733981|XP_002081025.1|DSIM	LOC117135731|XP_033152066.1|DMAU
OG0008737	LOC6728871|XP_016035567.1|DSIM	LOC117142941|XP_033163146.1|DMAU
OG0008738	LOC6731209|XP_016023752.1|DSIM	LOC117141327|XP_033160622.1|DMAU
OG0008739	LOC6738881|XP_002085676.1|DSIM	LOC117139044|XP_033157038.1|DMAU
OG0008740	LOC6733774|XP_002080818.2|DSIM	LOC117137159|XP_033154361.1|DMAU
OG0008741	LOC6733728|XP_002080774.1|DSIM	LOC117136456|XP_033153271.1|DMAU
OG0008742	LOC6736580|XP_016030176.1|DSIM	LOC117139845|XP_033158382.1|DMAU
OG0008743	LOC6733966|XP_002081010.1|DSIM	LOC117136275|XP_033152997.1|DMAU
OG0008744	LOC27206321|XP_039148106.1|DSIM	LOC117138206|XP_033156031.1|DMAU
OG0008745	LOC6725523|XP_002106536.1|DSIM	LOC117148724|XP_033172167.1|DMAU
OG0008746	LOC6727437|XP_016034008.1|DSIM	LOC117142724|XP_033162780.1|DMAU
OG0008747	LOC6738985|XP_016032809.1|DSIM	LOC117141902|XP_033161495.1|DMAU
OG0008748	LOC6730546|XP_002077725.2|DSIM	LOC117150933|XP_033173994.1|DMAU
OG0008749	LOC6731961|XP_002079096.1|DSIM	LOC117135872|XP_033152304.1|DMAU
OG0008750	LOC6731714|XP_016024390.1|DSIM	LOC117139184|XP_033157246.1|DMAU
OG0008751	LOC6727115|XP_002102508.1|DSIM	LOC117144318|XP_033165321.1|DMAU
OG0008752	LOC6728879|XP_016035568.1|DSIM	LOC117145888|XP_033167621.1|DMAU
OG0008753	LOC6737623|XP_002084455.1|DSIM	LOC117140355|XP_033159101.1|DMAU
OG0008754	LOC6734345|XP_002081366.2|DSIM	LOC117137709|XP_033155172.1|DMAU
OG0008756	LOC6727536|XP_002102916.1|DSIM	LOC117144175|XP_033165111.1|DMAU
OG0008757	LOC6729065|XP_016035715.1|DSIM	LOC117143673|XP_033164349.1|DMAU
OG0008758	LOC27208148|XP_016022971.1|DSIM	LOC117150449|XP_033173226.1|DMAU
OG0008759	LOC6731975|XP_016024650.1|DSIM	LOC117137928|XP_033155573.1|DMAU
OG0008760	LOC6731855|XP_016024538.1|DSIM	LOC117150615|XP_033173472.1|DMAU
OG0008761	LOC6731591|XP_002078732.1|DSIM	LOC117150221|XP_033172909.1|DMAU
OG0008762	LOC6733540|XP_016026499.1|DSIM	LOC117137098|XP_033154274.1|DMAU
OG0008763	LOC6731203|XP_016023748.1|DSIM	LOC117150255|XP_033172946.1|DMAU
OG0008764	LOC6732276|XP_016024941.1|DSIM	LOC117141351|XP_033160652.1|DMAU
OG0008765	LOC6734186|XP_002081215.1|DSIM	LOC117136425|XP_033153226.1|DMAU
OG0008766	LOC6730620|XP_016023069.1|DSIM	LOC117145104|XP_033166518.1|DMAU
OG0008767	LOC6735102|XP_016028368.1|DSIM	LOC117137050|XP_033154150.1|DMAU, LOC117136689|XP_033153594.1|DMAU
OG0008768	LOC6736078|XP_016029471.1|DSIM	LOC117138303|XP_033156195.1|DMAU
OG0008769	LOC6735564|XP_016028899.1|DSIM	LOC117136749|XP_033153672.1|DMAU
OG0008770	LOC6733363|XP_016026281.1|DSIM	LOC117136629|XP_033153508.1|DMAU
OG0008771	LOC6739386|XP_002076295.1|DSIM	LOC117135707|XP_033152016.1|DMAU
OG0008772	LOC6733965|XP_002081009.1|DSIM	LOC117136276|XP_033152998.1|DMAU
OG0008773	LOC6734942|XP_002081939.1|DSIM	LOC117137184|XP_033154398.1|DMAU
OG0008774	LOC6735376|XP_016028704.1|DSIM	LOC117137526|XP_033154905.1|DMAU
OG0008775	LOC6734860|XP_002081861.2|DSIM	LOC117138575|XP_033156637.1|DMAU
OG0008776	LOC6734546|XP_002081555.1|DSIM	LOC117136759|XP_033153686.1|DMAU
OG0008777	LOC6735717|XP_016029094.1|DSIM	LOC117135963|XP_033152456.1|DMAU
OG0008778	LOC6733238|XP_002080301.1|DSIM	LOC117137208|XP_033154453.1|DMAU
OG0008779	LOC6724972|XP_002106008.1|DSIM	LOC117148517|XP_033171815.1|DMAU
OG0008780	LOC27208589|XP_039151587.1|DSIM	LOC117144135|XP_033165052.1|DMAU
OG0008781	LOC27208323|XP_016038293.1|DSIM	LOC117147975|XP_033171015.1|DMAU
OG0008782	LOC6737396|XP_016031150.1|DSIM	LOC117139885|XP_033158444.1|DMAU
OG0008783	LOC6735834|XP_002082744.2|DSIM	LOC117136603|XP_033153477.1|DMAU
OG0008784	LOC6738857|XP_016032678.1|DSIM	LOC117139207|XP_033157273.1|DMAU
OG0008785	LOC6737564|XP_016031354.1|DSIM	LOC117141726|XP_033161235.1|DMAU
OG0008786	LOC6731103|XP_016023636.1|DSIM	LOC117147979|XP_033171024.1|DMAU
OG0008787	LOC6737491|XP_002084327.1|DSIM	LOC117140774|XP_033159751.1|DMAU
OG0008788	LOC6736934|XP_016030583.1|DSIM	LOC117140854|XP_033159872.1|DMAU
OG0008789	LOC6740468|XP_016029811.1|DSIM	LOC117140051|XP_033158679.1|DMAU
OG0008790	LOC6733566|XP_016026511.1|DSIM	LOC117135892|XP_033152330.1|DMAU
OG0008791	LOC6735039|XP_002082020.1|DSIM	LOC117136484|XP_033153314.1|DMAU
OG0008792	LOC6735667|XP_016029030.1|DSIM	LOC117135905|XP_033152359.1|DMAU
OG0008793	LOC6733209|XP_002080274.1|DSIM	LOC117137304|XP_033154574.1|DMAU
OG0008794	LOC6732534|XP_002079653.1|DSIM	LOC117148882|XP_033172476.1|DMAU
OG0008795	LOC6728027|XP_016034642.1|DSIM	LOC117143026|XP_033163301.1|DMAU
OG0008796	LOC6729683|XP_002104989.1|DSIM	LOC117144715|XP_033165945.1|DMAU
OG0008797	LOC6728058|XP_002103410.1|DSIM	LOC117143002|XP_033163258.1|DMAU
OG0008798	LOC6730256|XP_002105539.1|DSIM	LOC117143627|XP_033164292.1|DMAU
OG0008799	LOC6733430|XP_002080487.1|DSIM	LOC117137823|XP_033155397.1|DMAU
OG0008800	LOC6731043|XP_016023549.1|DSIM	LOC117136905|XP_033153918.1|DMAU
OG0008805	LOC6726283|XP_016039791.1|DSIM	LOC117147589|XP_033170427.1|DMAU
OG0008806	LOC6739836|XP_002076726.1|DSIM	LOC117146710|XP_033169017.1|DMAU
OG0008807	LOC6726137|XP_039153401.1|DSIM	LOC117147235|XP_033169938.1|DMAU
OG0008808	LOC27207364|XP_016039171.1|DSIM	LOC117146769|XP_033169174.1|DMAU
OG0008809	LOC27206482|XP_016036134.1|DSIM	LOC117145459|XP_033167021.1|DMAU
OG0008811	LOC6727977|XP_016034569.2|DSIM	LOC117143271|XP_033163740.1|DMAU
OG0008813	LOC6728736|XP_016035404.2|DSIM	LOC117145773|XP_033167441.1|DMAU
OG0008814	LOC6735992|XP_016029361.1|DSIM	LOC117136233|XP_033152906.1|DMAU
OG0008815	LOC27206662|XP_016030043.1|DSIM	LOC117142001|XP_033161741.1|DMAU
OG0008816	LOC6738405|XP_002085214.1|DSIM	LOC117141093|XP_033160299.1|DMAU
OG0008819	LOC6735396|XP_002082343.1|DSIM	LOC117137245|XP_033154497.1|DMAU
OG0008820	LOC6731640|XP_002078780.1|DSIM	LOC117150463|XP_033173249.1|DMAU
OG0008822	LOC6731799|XP_016024482.1|DSIM	LOC117148547|XP_033171875.1|DMAU
OG0008823	LOC6725473|XP_002106489.2|DSIM	LOC117146563|XP_033168752.1|DMAU
OG0008824	LOC6737922|XP_016031689.1|DSIM	LOC117141303|XP_033160574.1|DMAU
OG0008825	LOC6737915|XP_002084739.2|DSIM	LOC117140065|XP_033158702.1|DMAU
OG0008826	LOC6727143|XP_016033626.1|DSIM	LOC117142781|XP_033162862.1|DMAU
OG0008829	LOC6724891|XP_002105929.1|DSIM	LOC117146630|XP_033168853.1|DMAU
OG0008830	LOC6726347|XP_016039922.1|DSIM	LOC117147804|XP_033170746.1|DMAU
OG0008831	LOC6724910|XP_016037761.1|DSIM	LOC117146732|XP_033169067.1|DMAU
OG0008832	LOC27206782|XP_039152694.1|DSIM	LOC117146729|XP_033169062.1|DMAU
OG0008833	LOC27206358|XP_016038501.1|DSIM	LOC117148336|XP_033171562.1|DMAU
OG0008834	LOC27206429|XP_016036218.1|DSIM	LOC117143633|XP_033164300.1|DMAU
OG0008835	LOC27209416|XP_016033871.1|DSIM	LOC117145895|XP_033167637.1|DMAU
OG0008836	LOC6733627|XP_016026586.1|DSIM	LOC117136890|XP_033153891.1|DMAU
OG0008837	LOC6735739|XP_002082652.1|DSIM	LOC117136010|XP_033152517.1|DMAU
OG0008838	LOC6731667|XP_016024358.1|DSIM	LOC117139972|XP_033158568.1|DMAU
OG0008839	LOC27206326|XP_016027102.1|DSIM	LOC117137693|XP_033155153.1|DMAU
OG0008840	LOC6732922|XP_002080026.1|DSIM	LOC117140109|XP_033158766.1|DMAU
OG0008841	LOC6736616|XP_002083472.1|DSIM	LOC117141433|XP_033160765.1|DMAU
OG0008842	LOC6735894|XP_039148367.1|DSIM	LOC117138078|XP_033155793.1|DMAU
OG0008843	LOC27207703|XP_016030213.1|DSIM	LOC117141969|XP_033161658.1|DMAU
OG0008845	LOC6732416|XP_002079537.2|DSIM	LOC117150203|XP_033172884.1|DMAU
OG0008846	LOC6738626|XP_002085428.2|DSIM	LOC117139943|XP_033158521.1|DMAU
OG0008847	LOC6726991|XP_002102392.1|DSIM	LOC117145722|XP_033167362.1|DMAU
OG0008848	LOC6734819|XP_016028051.1|DSIM	LOC117136349|XP_033153106.1|DMAU
OG0008849	LOC27207156|XP_016038458.1|DSIM	LOC117147333|XP_033170078.1|DMAU
OG0008850	LOC6735447|XP_016028752.1|DSIM	LOC117138540|XP_033156569.1|DMAU
OG0008851	LOC6731849|XP_002078984.1|DSIM	LOC117145623|XP_033167236.1|DMAU
OG0008852	LOC6739332|XP_016026482.2|DSIM	LOC117137431|XP_033154754.1|DMAU
OG0008854	LOC6730507|XP_016022966.1|DSIM	LOC117143388|XP_033163963.1|DMAU
OG0008855	LOC6725596|XP_016038791.1|DSIM	LOC117146374|XP_033168425.1|DMAU
OG0008856	LOC6724689|XP_016037210.1|DSIM	LOC117146284|XP_033168182.1|DMAU
OG0008857	LOC6737133|XP_002083980.2|DSIM	LOC117139889|XP_033158459.1|DMAU
OG0008858	LOC6739740|XP_002076633.2|DSIM	LOC117145648|XP_033167268.1|DMAU
OG0008859	LOC6737499|XP_039149045.1|DSIM	LOC117141004|XP_033160148.1|DMAU
OG0008860	LOC6730168|XP_002105459.2|DSIM	LOC117142354|XP_033162167.1|DMAU
OG0008861	LOC6733611|XP_002080665.1|DSIM	LOC117137404|XP_033154718.1|DMAU
OG0008862	LOC6727749|XP_016034329.1|DSIM	LOC117144227|XP_033165182.1|DMAU
OG0008863	LOC6732481|XP_016025111.1|DSIM	LOC117150405|XP_033173159.1|DMAU
OG0008864	LOC6735638|XP_002082556.1|DSIM	LOC117136637|XP_033153518.1|DMAU
OG0008865	LOC6732048|XP_002079180.1|DSIM	LOC117150673|XP_033173568.1|DMAU
OG0008866	LOC6730405|XP_016022873.1|DSIM	LOC117144449|XP_033165537.1|DMAU
OG0008867	LOC6725422|XP_016038499.1|DSIM	LOC117148344|XP_033171570.1|DMAU
OG0008868	LOC6733643|XP_016026606.1|DSIM	LOC117136842|XP_033153817.1|DMAU
OG0008869	LOC6739159|XP_002085949.1|DSIM	LOC117140894|XP_033159939.1|DMAU
OG0008870	LOC6738648|XP_002085450.1|DSIM	LOC117139556|XP_033157842.1|DMAU
OG0008871	LOC6737970|XP_002084786.2|DSIM	LOC117139568|XP_033157859.1|DMAU
OG0008872	LOC6731323|XP_016023902.1|DSIM	LOC117141361|XP_033160662.1|DMAU
OG0008873	LOC6731277|XP_002078434.1|DSIM	LOC117150348|XP_033173091.1|DMAU
OG0008874	LOC6739454|XP_002076355.1|DSIM	LOC117138606|XP_033156705.1|DMAU
OG0008875	LOC6734207|XP_016027252.1|DSIM	LOC117138035|XP_033155736.1|DMAU
OG0008876	LOC6724714|XP_039152045.1|DSIM, LOC120285206|XP_039152031.1|DSIM	LOC117146316|XP_033168261.1|DMAU
OG0008877	LOC6737859|XP_002084687.1|DSIM	LOC117139387|XP_033157540.1|DMAU
OG0008878	LOC6731518|XP_002078666.1|DSIM	LOC117149767|XP_033172712.1|DMAU
OG0008879	LOC6734820|XP_016028053.1|DSIM	LOC117136348|XP_033153105.1|DMAU
OG0008880	LOC6728068|XP_002103420.1|DSIM	LOC117143384|XP_033163956.1|DMAU
OG0008881	LOC6736074|XP_002082975.1|DSIM	LOC117136053|XP_033152588.1|DMAU
OG0008882	LOC6731670|XP_016024360.2|DSIM	LOC117151079|XP_033174215.1|DMAU
OG0008883	LOC6728782|XP_002104117.1|DSIM	LOC117142424|XP_033162276.1|DMAU
OG0008884	LOC6729647|XP_002104953.1|DSIM	LOC117144391|XP_033165418.1|DMAU
OG0008885	LOC6732799|XP_002079912.1|DSIM	LOC117150812|XP_033173763.1|DMAU
OG0008886	LOC27208703|XP_016027996.1|DSIM	LOC117137062|XP_033154166.1|DMAU
OG0008887	LOC6735412|XP_016028727.1|DSIM	LOC117137166|XP_033154370.1|DMAU
OG0008888	LOC27208214|XP_016031372.1|DSIM	LOC117141124|XP_033160339.1|DMAU
OG0008889	LOC6735663|XP_002082581.1|DSIM	LOC117135904|XP_033152357.1|DMAU
OG0008890	LOC6728043|XP_002103395.1|DSIM	LOC117144018|XP_033164865.1|DMAU
OG0008891	LOC6736779|XP_016030414.1|DSIM	LOC117139860|XP_033158401.1|DMAU
OG0008892	LOC6736018|XP_016029421.1|DSIM	LOC117137356|XP_033154646.1|DMAU
OG0008893	LOC27206283|XP_016030498.1|DSIM	LOC117139247|XP_033157351.1|DMAU
OG0008894	LOC6729114|XP_016035759.1|DSIM	LOC117143373|XP_033163940.1|DMAU
OG0008895	LOC6728746|XP_016035419.1|DSIM	LOC117143799|XP_033164533.1|DMAU
OG0008896	LOC6738201|XP_002085014.2|DSIM	LOC117138970|XP_033156906.1|DMAU
OG0008897	LOC6727583|XP_002102962.2|DSIM	LOC117142342|XP_033162150.1|DMAU
OG0008898	LOC6734279|XP_016027346.1|DSIM	LOC117138134|XP_033155894.1|DMAU
OG0008899	LOC6732737|XP_002079851.2|DSIM	LOC117135261|XP_033151298.1|DMAU
OG0008900	LOC6732689|XP_002079803.2|DSIM	LOC117139520|XP_033157775.1|DMAU
OG0008901	LOC6737077|XP_016030703.1|DSIM	LOC117141010|XP_033160155.1|DMAU
OG0008902	LOC6739828|XP_016037252.1|DSIM	LOC117146297|XP_033168205.1|DMAU
OG0008903	LOC27209406|XP_016022958.1|DSIM	LOC117150807|XP_033173755.1|DMAU
OG0008904	LOC6735041|XP_016028328.1|DSIM	LOC117137543|XP_033154931.1|DMAU
OG0008905	LOC6724713|XP_016037290.1|DSIM	LOC117146343|XP_033168369.1|DMAU
OG0008906	LOC6737531|XP_039149918.1|DSIM	LOC117141836|XP_033161382.1|DMAU
OG0008907	LOC6729411|XP_016036058.2|DSIM	LOC117145975|XP_033167772.1|DMAU
OG0008908	LOC6727063|XP_016033561.1|DSIM	LOC117144527|XP_033165640.1|DMAU
OG0008909	LOC6729950|XP_002105245.1|DSIM	LOC117145092|XP_033166501.1|DMAU
OG0008910	LOC6728812|XP_016035502.1|DSIM	LOC117145562|XP_033167155.1|DMAU
OG0008911	LOC27206445|XP_016034322.1|DSIM	LOC117144225|XP_033165179.1|DMAU
OG0008912	LOC6726658|XP_002102069.1|DSIM	LOC117143736|XP_033164436.1|DMAU
OG0008913	LOC6729106|XP_002104427.1|DSIM	LOC117143191|XP_033163618.1|DMAU
OG0008914	LOC6728108|XP_002103459.1|DSIM	LOC117144582|XP_033165748.1|DMAU
OG0008915	LOC6727010|XP_016033500.1|DSIM	LOC117144701|XP_033165919.1|DMAU
OG0008916	LOC6731382|XP_016024004.1|DSIM	LOC117150354|XP_033173101.1|DMAU
OG0008917	LOC6731407|XP_016024025.1|DSIM	LOC117150653|XP_033173530.1|DMAU
OG0008918	LOC6732725|XP_016025456.1|DSIM	LOC117135255|XP_033151292.1|DMAU
OG0008919	LOC6730465|XP_016022923.1|DSIM	LOC117145287|XP_033166771.1|DMAU
OG0008920	LOC6739650|XP_002076544.1|DSIM	LOC117140863|XP_033159891.1|DMAU
OG0008921	LOC27206516|XP_016024212.1|DSIM	LOC117150967|XP_033174038.1|DMAU
OG0008922	LOC6731517|XP_016024196.1|DSIM	LOC117149775|XP_033172713.1|DMAU
OG0008923	LOC6735202|XP_002082175.1|DSIM	LOC117137459|XP_033154795.1|DMAU
OG0008924	LOC6735422|XP_002082364.1|DSIM	LOC117137633|XP_033155056.1|DMAU
OG0008925	LOC6735111|XP_002082088.1|DSIM	LOC117136962|XP_033154018.1|DMAU
OG0008926	LOC6733670|XP_016026646.1|DSIM	LOC117137830|XP_033155408.1|DMAU
OG0008927	LOC6736079|XP_016029472.1|DSIM	LOC117138300|XP_033156191.1|DMAU
OG0008928	LOC6733318|XP_002080377.1|DSIM	LOC117137443|XP_033154773.1|DMAU
OG0008929	LOC6735185|XP_002082159.1|DSIM	LOC117138630|XP_033156735.1|DMAU
OG0008930	LOC6728142|XP_002103493.1|DSIM	LOC117144831|XP_033166107.1|DMAU
OG0008931	LOC6733792|XP_016026752.1|DSIM	LOC117136532|XP_033153372.1|DMAU
OG0008932	LOC27207546|XP_016029522.1|DSIM	LOC117138065|XP_033155779.1|DMAU
OG0008933	LOC6733958|XP_002081002.3|DSIM	LOC117136448|XP_033153256.1|DMAU
OG0008934	LOC6737145|XP_016030778.2|DSIM	LOC117139053|XP_033157048.1|DMAU
OG0008935	LOC6733333|XP_002080390.1|DSIM	LOC117137384|XP_033154688.1|DMAU
OG0008936	LOC6735608|XP_016028968.1|DSIM	LOC117136218|XP_033152882.1|DMAU
OG0008937	LOC27206950|XP_039147982.1|DSIM	LOC117138371|XP_033156330.1|DMAU
OG0008938	LOC6734333|XP_039148742.1|DSIM	LOC117137144|XP_033154339.1|DMAU
OG0008939	LOC27206184|XP_016028675.1|DSIM	LOC117136124|XP_033152716.1|DMAU
OG0008940	LOC6735662|XP_039148816.1|DSIM	LOC117135901|XP_033152341.1|DMAU
OG0008941	LOC6725110|XP_039153141.1|DSIM	LOC117146925|XP_033169451.1|DMAU
OG0008942	LOC6725678|XP_016038939.1|DSIM	LOC117147276|XP_033170000.1|DMAU
OG0008943	LOC6725335|XP_002106352.1|DSIM	LOC117147966|XP_033171007.1|DMAU
OG0008944	LOC27207267|XP_016039361.1|DSIM	LOC117147044|XP_033169681.1|DMAU
OG0008945	LOC6725275|XP_002106297.1|DSIM	LOC117148645|XP_033172037.1|DMAU
OG0008946	LOC6725653|XP_002106660.1|DSIM	LOC117146638|XP_033168861.1|DMAU
OG0008947	LOC6724844|XP_002105884.1|DSIM	LOC117147067|XP_033169718.1|DMAU
OG0008948	LOC6724962|XP_002105998.3|DSIM	LOC117146418|XP_033168511.1|DMAU
OG0008949	LOC27207640|XP_039150335.1|DSIM	LOC117139950|XP_033158528.1|DMAU
OG0008950	LOC27207178|XP_016037923.1|DSIM	LOC117146828|XP_033169273.1|DMAU
OG0008951	LOC6738342|XP_002085152.1|DSIM	LOC117140622|XP_033159532.1|DMAU
