Orthogroup	DVIR.longest_only	DMIR.longest_only
OG0007165	LOC6634800|XP_032296450.1|DVIR	LOC108153016|XP_033246409.1|DMIR
OG0007166	LOC6635594|XP_032295837.1|DVIR	LOC108152567|XP_017137492.1|DMIR
OG0007167	LOC6634626|XP_002058025.1|DVIR	LOC108162006|XP_017151984.1|DMIR
OG0007168	LOC6634824|XP_002058213.2|DVIR	LOC108164643|XP_017155982.1|DMIR
OG0007169	LOC6633787|XP_002056959.1|DVIR	LOC108155239|XP_017141421.1|DMIR
OG0007170	LOC6630483|XP_002053759.2|DVIR	LOC108155959|XP_017142612.1|DMIR
OG0007171	LOC26531300|XP_032296504.1|DVIR	LOC108159057|XP_017147489.1|DMIR
OG0007172	LOC6631763|XP_002055171.1|DVIR	LOC108153237|XP_017138563.1|DMIR
OG0007173	LOC6635478|XP_002059007.1|DVIR	LOC108152224|XP_017136896.1|DMIR
OG0007174	LOC6630062|XP_002054284.1|DVIR	LOC108156202|XP_017143024.2|DMIR
OG0007175	LOC6622817|XP_002048147.1|DVIR	LOC108153125|XP_017138403.1|DMIR
OG0007176	LOC6630631|XP_002053629.1|DVIR	LOC108154683|XP_017140513.1|DMIR
OG0007177	LOC6631050|XP_002054635.1|DVIR	LOC108155264|XP_017141456.1|DMIR
OG0007178	LOC6629607|XP_002054672.1|DVIR	LOC108155013|XP_017141053.1|DMIR
OG0007179	LOC6630799|XP_032295083.1|DVIR	LOC108155742|XP_017142249.1|DMIR
OG0007180	LOC6631053|XP_002054638.1|DVIR	LOC108155265|XP_017141457.1|DMIR
OG0007181	LOC6633369|XP_015025678.1|DVIR	LOC108160470|XP_017149981.1|DMIR
OG0007182	LOC6632320|XP_002056503.1|DVIR	LOC108157111|XP_017144474.1|DMIR
OG0007183	LOC6632322|XP_015026155.1|DVIR	LOC108157080|XP_033244924.1|DMIR
OG0007184	LOC6632317|XP_002056502.1|DVIR	LOC108157110|XP_033246078.1|DMIR
OG0007185	LOC6628937|XP_002052752.1|DVIR	LOC108163507|XP_017154326.1|DMIR
OG0007186	LOC6631221|XP_015027248.1|DVIR	LOC108156461|XP_017143412.1|DMIR
OG0007187	LOC6630868|XP_032289811.1|DVIR	LOC108155630|XP_017142049.1|DMIR
OG0007188	LOC6632692|XP_032289774.1|DVIR	LOC108155965|XP_017142631.1|DMIR
OG0007189	LOC6633002|XP_002056360.1|DVIR	LOC108155459|XP_017141767.1|DMIR
OG0007190	LOC6632770|XP_015025854.1|DVIR	LOC108155232|XP_017141409.1|DMIR
OG0007191	LOC6622180|XP_002046830.1|DVIR	LOC108151386|XP_017135450.2|DMIR
OG0007192	LOC6632173|XP_015026660.1|DVIR	LOC108151990|XP_017136444.1|DMIR
OG0007193	LOC6632174|XP_002055272.1|DVIR	LOC108151989|XP_017136443.1|DMIR
OG0007194	LOC6633742|XP_002057027.1|DVIR	LOC108151092|XP_017134971.1|DMIR
OG0007195	LOC6632635|XP_002056636.1|DVIR	LOC108154108|XP_017139720.1|DMIR
OG0007196	LOC6630448|XP_002053723.1|DVIR	LOC108154756|XP_033245967.1|DMIR
OG0007197	LOC6624164|XP_002047877.1|DVIR	LOC108152780|XP_017137851.1|DMIR
OG0007198	LOC6632316|XP_032289557.1|DVIR	LOC108156213|XP_017143040.1|DMIR
OG0007199	LOC6630365|XP_032294838.1|DVIR	LOC108155834|XP_017142434.1|DMIR
OG0007200	LOC6632924|XP_032289490.1|DVIR	LOC108155570|XP_017141959.1|DMIR
OG0007201	LOC6622227|XP_002046919.2|DVIR	LOC108152550|XP_017137452.1|DMIR
OG0007202	LOC6623821|XP_032290961.1|DVIR	LOC108151148|XP_017135063.1|DMIR
OG0007203	LOC6623887|XP_002046250.1|DVIR	LOC108151145|XP_017135060.1|DMIR
OG0007204	LOC6634769|XP_002058008.1|DVIR	LOC117186310|XP_033242805.1|DMIR
OG0007205	LOC6624030|XP_002046249.1|DVIR	LOC108151150|XP_017135064.1|DMIR
OG0007206	LOC6632564|XP_002056323.2|DVIR	LOC108155665|XP_017142117.1|DMIR
OG0007207	LOC6632654|XP_002056460.1|DVIR	LOC108154694|XP_017140532.1|DMIR
OG0007208	LOC6633004|XP_002056362.1|DVIR	LOC108155461|XP_017141769.1|DMIR
OG0007209	LOC6633005|XP_002056363.1|DVIR	LOC108155463|XP_017141771.1|DMIR
OG0007210	LOC6632997|XP_002056498.2|DVIR	LOC108156212|XP_017143039.1|DMIR
OG0007211	LOC6632566|XP_002056325.1|DVIR	LOC108155842|XP_017142441.1|DMIR
OG0007212	LOC6633073|XP_002056145.1|DVIR	LOC108156417|XP_017143353.1|DMIR
OG0007213	LOC6624823|XP_002048981.1|DVIR	LOC108159194|XP_017147739.1|DMIR, LOC117191304|XP_033252101.1|DMIR
OG0007214	LOC6623831|XP_002048547.2|DVIR	LOC108152786|XP_017137858.1|DMIR
OG0007215	LOC6630558|XP_002053276.1|DVIR	LOC108155413|XP_017141700.1|DMIR
OG0007216	LOC6629483|XP_002054078.1|DVIR	LOC108157659|XP_017145305.1|DMIR
OG0007217	LOC6626933|XP_002049240.1|DVIR	LOC108160224|XP_017149563.1|DMIR, LOC117190264|XP_033251212.1|DMIR
OG0007218	LOC6631094|XP_002054054.1|DVIR	LOC108156643|XP_017143734.1|DMIR
OG0007219	LOC6629581|XP_002054873.1|DVIR	LOC108156737|XP_017143885.1|DMIR
OG0007220	LOC6635108|XP_002058668.1|DVIR	LOC108157467|XP_017145033.1|DMIR
OG0007221	LOC6630931|XP_002053484.1|DVIR	LOC108155060|XP_033245635.1|DMIR
OG0007222	LOC6631017|XP_002054293.2|DVIR	LOC108156492|XP_017143471.2|DMIR
OG0007223	LOC6630945|XP_002054047.1|DVIR	LOC108154640|XP_017140457.1|DMIR
OG0007224	LOC6630141|XP_002053624.2|DVIR	LOC108156994|XP_017144276.2|DMIR
OG0007225	LOC6630102|XP_002053694.2|DVIR	LOC108154816|XP_017140706.1|DMIR
OG0007226	LOC6633153|XP_002056602.1|DVIR	LOC108155908|XP_017142541.1|DMIR
OG0007227	LOC6622134|XP_002047006.2|DVIR	LOC108153232|XP_017138556.1|DMIR
OG0007228	LOC6622944|XP_032290763.1|DVIR	LOC108152538|XP_033242695.1|DMIR
OG0007229	LOC6635196|XP_002058471.1|DVIR	LOC108156086|XP_017142864.1|DMIR
OG0007230	LOC6629394|XP_002053574.1|DVIR	LOC108155798|XP_017142367.1|DMIR
OG0007231	LOC6632348|XP_002056710.1|DVIR	LOC108156819|XP_017144003.1|DMIR
OG0007232	LOC6636551|XP_032291507.1|DVIR	LOC108151815|XP_033243576.1|DMIR
OG0007233	LOC6636553|XP_032291510.1|DVIR	LOC108152921|XP_017138090.1|DMIR
OG0007234	LOC6636558|XP_002060062.1|DVIR	LOC108153637|XP_017139230.1|DMIR
OG0007235	LOC6636556|XP_002060060.2|DVIR	LOC108153309|XP_017138709.1|DMIR
OG0007236	LOC6629318|XP_002053537.1|DVIR	LOC108155662|XP_017142112.1|DMIR
OG0007237	LOC6633156|XP_002056605.1|DVIR	LOC108155867|XP_017142474.1|DMIR
OG0007238	LOC6636207|XP_002059697.1|DVIR	LOC108164442|XP_017155634.1|DMIR
OG0007239	LOC6629380|XP_002053544.2|DVIR	LOC108154128|XP_017139750.1|DMIR
OG0007240	LOC6630282|XP_032295100.1|DVIR	LOC108155562|XP_017141944.1|DMIR
OG0007241	LOC6634587|XP_002058088.1|DVIR	LOC108157528|XP_017145124.1|DMIR
OG0007242	LOC6634589|XP_032296174.1|DVIR	LOC108157512|XP_017145106.1|DMIR
OG0007243	LOC6633647|XP_015025567.1|DVIR	LOC108159438|XP_017148209.1|DMIR
OG0007244	LOC6632484|XP_002056297.2|DVIR	LOC108154430|XP_017140187.1|DMIR
OG0007245	LOC6631280|XP_002054064.1|DVIR	LOC108155703|XP_033244186.1|DMIR
OG0007246	LOC6633122|XP_002056065.1|DVIR	LOC108154245|XP_017139969.2|DMIR
OG0007247	LOC6626367|XP_015030094.1|DVIR	LOC117192236|XP_033252792.1|DMIR, LOC108158588|XP_017146528.1|DMIR
OG0007248	LOC6633587|XP_002057265.1|DVIR	LOC108164790|XP_017156206.1|DMIR
OG0007249	LOC6631354|XP_032295995.1|DVIR	LOC108158260|XP_033244825.1|DMIR
OG0007250	LOC6636127|XP_002059628.1|DVIR	LOC108161810|XP_017151662.1|DMIR
OG0007251	LOC6629261|XP_002054678.1|DVIR	LOC108155022|XP_017141066.1|DMIR
OG0007252	LOC6630516|XP_002054016.3|DVIR	LOC108157361|XP_017144873.1|DMIR
OG0007253	LOC6622146|XP_032290274.1|DVIR	LOC108151250|XP_017135254.1|DMIR
OG0007254	LOC6629356|XP_032292771.1|DVIR	LOC108157600|XP_033245142.1|DMIR
OG0007255	LOC6631558|XP_002055435.1|DVIR	LOC108161263|XP_017150975.1|DMIR
OG0007256	LOC6631051|XP_002054636.1|DVIR	LOC108155266|XP_017141458.1|DMIR
OG0007257	LOC6630892|XP_002053138.1|DVIR	LOC108154265|XP_017139990.1|DMIR
OG0007258	LOC6630893|XP_032289471.1|DVIR	LOC108154272|XP_033245286.1|DMIR
OG0007259	LOC6635596|XP_032296161.1|DVIR	LOC108152761|XP_017137814.1|DMIR
OG0007260	LOC6635595|XP_002059020.1|DVIR	LOC108151125|XP_017135034.1|DMIR
OG0007261	LOC6625224|XP_002050104.2|DVIR	LOC108160269|XP_017149632.2|DMIR, LOC117187706|XP_033246309.1|DMIR
OG0007262	LOC6633532|XP_002057360.1|DVIR	LOC108164562|XP_033254942.1|DMIR
OG0007263	LOC6636263|XP_002059732.2|DVIR	LOC108153262|XP_017138613.1|DMIR
OG0007264	LOC6622448|XP_015030572.1|DVIR	LOC108152622|XP_017137581.1|DMIR
OG0007265	LOC6633546|XP_002057243.1|DVIR	LOC108152748|XP_017137795.1|DMIR
OG0007266	LOC6629990|XP_002054172.3|DVIR	LOC108154858|XP_017140769.1|DMIR
OG0007267	LOC6629360|XP_002053569.1|DVIR	LOC108155616|XP_017142034.1|DMIR
OG0007268	LOC6625784|XP_015029809.1|DVIR	LOC117189977|XP_033250951.1|DMIR, LOC108159668|XP_017148637.1|DMIR
OG0007269	LOC6635482|XP_002059011.2|DVIR	LOC108153766|XP_017139394.1|DMIR
OG0007270	LOC6630169|XP_032295260.1|DVIR	LOC108155493|XP_033246005.1|DMIR
OG0007271	LOC6632486|XP_002056299.1|DVIR	LOC108155282|XP_017141487.1|DMIR
OG0007272	LOC6622121|XP_002047005.1|DVIR	LOC108152117|XP_017136683.1|DMIR
OG0007273	LOC6632561|XP_032289655.1|DVIR	LOC108157003|XP_017144288.1|DMIR
OG0007274	LOC6630092|XP_002054259.2|DVIR	LOC108157219|XP_017144666.1|DMIR
OG0007275	LOC6624241|XP_015030905.1|DVIR	LOC108152304|XP_017137018.1|DMIR
OG0007276	LOC6623072|XP_002046565.1|DVIR	LOC108152302|XP_017137017.1|DMIR
OG0007277	LOC6624219|XP_032290909.1|DVIR	LOC108153397|XP_017138872.1|DMIR
OG0007279	LOC6624101|XP_032290968.1|DVIR	LOC108152165|XP_017136773.1|DMIR
OG0007280	LOC6623758|XP_032290564.1|DVIR	LOC108152936|XP_017138118.1|DMIR
OG0007281	LOC6632659|XP_002056465.1|DVIR	LOC108156294|XP_017143166.1|DMIR
OG0007282	LOC6632660|XP_002056466.1|DVIR	LOC108156293|XP_017143165.1|DMIR
OG0007283	LOC6630938|XP_002053491.1|DVIR	LOC108155062|XP_017141137.1|DMIR
OG0007284	LOC6632609|XP_002056221.1|DVIR	LOC108154991|XP_017141024.1|DMIR
OG0007285	LOC6633401|XP_002057211.3|DVIR	LOC108158250|XP_017145979.1|DMIR
OG0007286	LOC6633400|XP_002057210.2|DVIR	LOC108158234|XP_017145959.1|DMIR
OG0007287	LOC6628369|XP_002052869.1|DVIR	LOC108162771|XP_017153156.1|DMIR
OG0007288	LOC6633239|XP_002057409.1|DVIR	LOC108156230|XP_017143062.1|DMIR
OG0007289	LOC6634508|XP_015025103.1|DVIR	LOC108164771|XP_017156173.1|DMIR
OG0007290	LOC6630370|XP_002054906.1|DVIR	LOC108155455|XP_017141759.1|DMIR
OG0007291	LOC6636059|XP_002059523.1|DVIR	LOC108163888|XP_017154896.1|DMIR
OG0007292	LOC6636713|XP_002060186.1|DVIR	LOC117186324|XP_033242846.1|DMIR
OG0007293	LOC6630015|XP_002053408.1|DVIR	LOC108157356|XP_017144867.1|DMIR
OG0007294	LOC6629543|XP_002053671.1|DVIR	LOC108156689|XP_017143821.1|DMIR
OG0007295	LOC6632482|XP_002056295.1|DVIR	LOC108154371|XP_017140125.1|DMIR
OG0007296	LOC6632782|XP_015025934.1|DVIR	LOC108156682|XP_017143807.1|DMIR
OG0007297	LOC6629295|XP_002054696.2|DVIR	LOC108157839|XP_017145531.1|DMIR
OG0007298	LOC6631054|XP_002054639.1|DVIR	LOC108156121|XP_017142916.1|DMIR
OG0007299	LOC6631232|XP_032295173.1|DVIR	LOC108154126|XP_017139746.2|DMIR
OG0007300	LOC6630889|XP_002053135.1|DVIR	LOC108154269|XP_017139994.1|DMIR
OG0007301	LOC6629597|XP_015027160.1|DVIR	LOC108154740|XP_017140597.1|DMIR
OG0007302	LOC6632901|XP_032289854.1|DVIR	LOC108156158|XP_017142971.1|DMIR
OG0007303	LOC6635577|XP_002058991.1|DVIR	LOC108158514|XP_017146384.1|DMIR
OG0007304	LOC6634163|XP_002057530.2|DVIR	LOC108161676|XP_017151472.1|DMIR
OG0007305	LOC6622196|XP_002048348.1|DVIR	LOC108152930|XP_017138106.1|DMIR
OG0007306	LOC6624238|XP_002048349.2|DVIR	LOC108152928|XP_017138103.1|DMIR
OG0007307	LOC6630333|XP_032292637.1|DVIR	LOC108156844|XP_017144050.1|DMIR
OG0007308	LOC6629791|XP_002054753.1|DVIR	LOC108153973|XP_017139559.1|DMIR
OG0007309	LOC6630260|XP_032289635.1|DVIR	LOC108157474|XP_017145042.1|DMIR
OG0007310	LOC6630417|XP_015027413.1|DVIR	LOC108154839|XP_033245489.1|DMIR
OG0007311	LOC6630420|XP_032293656.1|DVIR	LOC108154835|XP_017140739.1|DMIR
OG0007312	LOC6635830|XP_002059465.3|DVIR	LOC108159145|XP_017147630.1|DMIR, LOC117189451|XP_033250467.1|DMIR
OG0007313	LOC6631890|XP_015026414.2|DVIR	LOC108156589|XP_017143621.1|DMIR
OG0007314	LOC6633265|XP_002057146.1|DVIR	LOC108151702|XP_017135945.1|DMIR
OG0007315	LOC6633595|XP_002056807.2|DVIR	LOC108164705|XP_033247276.1|DMIR
OG0007316	LOC6632499|XP_002056517.2|DVIR	LOC108155184|XP_017141344.1|DMIR
OG0007317	LOC6630507|XP_002053451.2|DVIR	LOC108155141|XP_017141283.1|DMIR
OG0007318	LOC6630508|XP_032290385.1|DVIR	LOC108155135|XP_017141275.1|DMIR
OG0007319	LOC6622221|XP_015030825.1|DVIR	LOC108152549|XP_017137450.1|DMIR
OG0007320	LOC6628089|XP_002051149.1|DVIR	LOC108163726|XP_017154669.1|DMIR
OG0007321	LOC6633426|XP_002057219.1|DVIR	LOC108160177|XP_017149494.1|DMIR
OG0007322	LOC6635555|XP_015024634.2|DVIR	LOC108152660|XP_033243380.1|DMIR
OG0007323	LOC6632186|XP_002055641.2|DVIR	LOC108164737|XP_017156119.1|DMIR
OG0007324	LOC6629563|XP_002053651.1|DVIR	LOC108155675|XP_017142128.1|DMIR
OG0007325	LOC6633045|XP_002056268.2|DVIR	LOC108155640|XP_017142076.1|DMIR
OG0007326	LOC6629556|XP_002053650.1|DVIR	LOC108155673|XP_017142124.1|DMIR
OG0007327	LOC6623162|XP_002046102.1|DVIR	LOC108151759|XP_017136090.1|DMIR
OG0007328	LOC6633015|XP_002056136.1|DVIR	LOC108153971|XP_017139556.1|DMIR
OG0007329	LOC6630743|XP_002053204.1|DVIR	LOC108156912|XP_017144149.1|DMIR
OG0007330	LOC6633877|XP_032296183.1|DVIR	LOC108156565|XP_033253925.1|DMIR
OG0007331	LOC6636081|XP_015024192.1|DVIR	LOC108159252|XP_017147870.1|DMIR
OG0007332	LOC6634649|XP_032296338.1|DVIR	LOC108156481|XP_017143454.1|DMIR
OG0007333	LOC6629852|XP_002053175.1|DVIR	LOC108155101|XP_017141218.1|DMIR
OG0007334	LOC6632929|XP_002056564.2|DVIR	LOC108162284|XP_017152432.1|DMIR
OG0007335	LOC6623733|XP_002047348.2|DVIR	LOC108152110|XP_017136671.1|DMIR
OG0007336	LOC6633292|XP_002056875.1|DVIR	LOC108152349|XP_017137108.1|DMIR
OG0007337	LOC6622258|XP_002046700.1|DVIR	LOC108151868|XP_017136249.1|DMIR
OG0007338	LOC6624559|XP_032290924.1|DVIR	LOC108151175|XP_017135095.1|DMIR
OG0007339	LOC6630554|XP_002053272.1|DVIR	LOC108154599|XP_017140403.1|DMIR
OG0007340	LOC6629616|XP_015027152.1|DVIR	LOC108153852|XP_033244804.1|DMIR
OG0007341	LOC6631047|XP_032295088.1|DVIR	LOC108156502|XP_017143489.1|DMIR
OG0007342	LOC6630172|XP_002054792.2|DVIR	LOC108157313|XP_017144808.1|DMIR
OG0007343	LOC6629344|XP_002053321.1|DVIR	LOC108156059|XP_017142831.1|DMIR
OG0007344	LOC6627539|XP_002051708.1|DVIR	LOC108164108|XP_017155187.1|DMIR
OG0007345	LOC6629345|XP_032290188.1|DVIR	LOC108156060|XP_017142832.1|DMIR
OG0007346	LOC6622932|XP_002046498.1|DVIR	LOC108153206|XP_017138515.1|DMIR
OG0007347	LOC6633751|XP_032296608.1|DVIR	LOC108155864|XP_017142475.1|DMIR
OG0007348	LOC6633757|XP_002056943.1|DVIR	LOC108155857|XP_017142463.1|DMIR
OG0007349	LOC6633758|XP_002056944.1|DVIR	LOC108155776|XP_017142328.1|DMIR
OG0007350	LOC6633383|XP_002056794.1|DVIR	LOC108164020|XP_017155452.1|DMIR
OG0007351	LOC6624117|XP_002047884.1|DVIR	LOC108152545|XP_017137445.1|DMIR
OG0007352	LOC6636313|XP_002059873.1|DVIR	LOC108160615|XP_017150220.1|DMIR
OG0007353	LOC6633100|XP_002056580.1|DVIR	LOC108155259|XP_033245744.1|DMIR
OG0007354	LOC6629872|XP_002053381.1|DVIR	LOC108154846|XP_017140755.1|DMIR
OG0007355	LOC6629601|XP_015027488.1|DVIR	LOC108155829|XP_017142423.1|DMIR
OG0007356	LOC6635793|XP_002059382.2|DVIR	LOC108159708|XP_017148711.1|DMIR
OG0007357	LOC6630054|XP_032295380.1|DVIR	LOC108155537|XP_017141896.1|DMIR
OG0007358	LOC6631098|XP_015027230.1|DVIR	LOC108157155|XP_017144553.1|DMIR
OG0007359	LOC6630442|XP_015027525.1|DVIR	LOC108156652|XP_017143753.1|DMIR
OG0007360	LOC6633040|XP_032289726.1|DVIR	LOC108155381|XP_017141645.1|DMIR
OG0007361	LOC6631546|XP_032295775.1|DVIR	LOC108164903|XP_017156360.1|DMIR
OG0007362	LOC6634120|XP_002057721.1|DVIR	LOC108162081|XP_017152122.1|DMIR
OG0007363	LOC6633777|XP_032296200.1|DVIR	LOC108151945|XP_017136369.1|DMIR
OG0007364	LOC6633778|XP_032296195.1|DVIR	LOC108151943|XP_033242176.1|DMIR
OG0007365	LOC6633375|XP_002057328.1|DVIR	LOC108152489|XP_017137353.1|DMIR
OG0007366	LOC6630142|XP_002053625.2|DVIR	LOC108156995|XP_017144278.1|DMIR
OG0007367	LOC6623992|XP_032290649.1|DVIR	LOC108152689|XP_017137681.1|DMIR
OG0007368	LOC6630368|XP_002054904.1|DVIR	LOC108155451|XP_017141756.1|DMIR
OG0007369	LOC6632948|XP_032289804.1|DVIR	LOC108156938|XP_017144188.1|DMIR
OG0007370	LOC6627250|XP_002050401.1|DVIR	LOC108158691|XP_017146713.1|DMIR
OG0007371	LOC6634870|XP_002058599.1|DVIR	LOC108155273|XP_017141469.1|DMIR
OG0007372	LOC6632461|XP_002056307.1|DVIR	LOC108155209|XP_017141382.1|DMIR
OG0007373	LOC6634759|XP_002058052.1|DVIR	LOC108164115|XP_017155202.1|DMIR
OG0007374	LOC6632021|XP_002055236.2|DVIR	LOC108164546|XP_017155844.1|DMIR
OG0007375	LOC6635547|XP_002059094.1|DVIR	LOC108164838|XP_017156253.1|DMIR
OG0007376	LOC6633750|XP_032296507.1|DVIR	LOC108163267|XP_017153952.1|DMIR
OG0007377	LOC6634773|XP_002058199.1|DVIR	LOC108156129|XP_017142932.1|DMIR
OG0007378	LOC6636134|XP_032295682.1|DVIR	LOC108161159|XP_033251474.1|DMIR
OG0007379	LOC6634628|XP_002058027.1|DVIR	LOC108163025|XP_017153559.1|DMIR
OG0007380	LOC6634781|XP_032296409.1|DVIR	LOC108152076|XP_017136598.1|DMIR
OG0007381	LOC6634624|XP_032296426.1|DVIR	LOC108161992|XP_017151952.1|DMIR
OG0007382	LOC6634527|XP_002057956.2|DVIR	LOC108155198|XP_017141363.1|DMIR
OG0007383	LOC6633405|XP_032289051.1|DVIR	LOC108152129|XP_033242037.1|DMIR
OG0007384	LOC6633299|XP_002057398.1|DVIR	LOC108155231|XP_017141412.1|DMIR
OG0007385	LOC6634447|XP_002058166.1|DVIR	LOC108152937|XP_017138123.1|DMIR
OG0007386	LOC6633432|XP_002057175.1|DVIR	LOC108164883|XP_017156318.1|DMIR
OG0007387	LOC6631947|XP_002055399.1|DVIR	LOC117186839|XP_033244037.1|DMIR
OG0007388	LOC6631397|XP_032295997.1|DVIR	LOC117186125|XP_033242163.1|DMIR
OG0007389	LOC6628565|XP_002051063.1|DVIR	LOC108163162|XP_017153772.1|DMIR
OG0007390	LOC6633322|XP_002057156.2|DVIR	LOC108164579|XP_017155887.1|DMIR
OG0007391	LOC6629674|XP_002053657.1|DVIR	LOC108156257|XP_017143106.1|DMIR
OG0007392	LOC6633588|XP_002057266.3|DVIR	LOC108151088|XP_017134967.1|DMIR
OG0007393	LOC6630630|XP_032293400.1|DVIR	LOC108155677|XP_017142130.1|DMIR
OG0007394	LOC6633531|XP_032296175.1|DVIR	LOC108164112|XP_017155494.1|DMIR
OG0007395	LOC6631960|XP_015026472.1|DVIR	LOC108163995|XP_033255743.1|DMIR
OG0007396	LOC6631049|XP_002054634.1|DVIR	LOC108155263|XP_017141453.1|DMIR
OG0007397	LOC6627422|XP_032293883.1|DVIR	LOC117188661|XP_033248737.1|DMIR
OG0007398	LOC6625851|XP_002050107.1|DVIR	LOC108159009|XP_017147372.1|DMIR
OG0007399	LOC6635545|XP_002059092.1|DVIR	LOC108164768|XP_017156169.1|DMIR
OG0007400	LOC6634641|XP_002058040.1|DVIR	LOC108164622|XP_017155958.1|DMIR
OG0007401	LOC6631473|XP_002055117.2|DVIR	LOC108164750|XP_017156136.1|DMIR
OG0007402	LOC6629518|XP_002054588.3|DVIR	LOC108154983|XP_017141011.1|DMIR
OG0007403	LOC6630346|XP_002054595.2|DVIR	LOC108155319|XP_033245825.1|DMIR
OG0007404	LOC6630540|XP_002054605.3|DVIR	LOC108156593|XP_033244748.1|DMIR
OG0007405	LOC6630676|XP_002054609.1|DVIR	LOC108154682|XP_017140512.1|DMIR
OG0007406	LOC6630280|XP_002054891.1|DVIR	LOC108155827|XP_017142421.1|DMIR
OG0007407	LOC6628974|XP_015028170.1|DVIR	LOC108162754|XP_017153123.1|DMIR
OG0007408	LOC6623036|XP_002047568.2|DVIR	LOC108150926|XP_017134746.1|DMIR
OG0007409	LOC6628507|XP_002051842.1|DVIR	LOC108163172|XP_017153793.1|DMIR
OG0007410	LOC6631556|XP_002055433.1|DVIR	LOC108156056|XP_017142829.1|DMIR
OG0007411	LOC6633353|XP_002056977.1|DVIR	LOC108155618|XP_017142039.1|DMIR
OG0007412	LOC6634651|XP_002058302.1|DVIR	LOC108156521|XP_017143518.1|DMIR
OG0007413	LOC6627057|XP_002050513.1|DVIR	LOC108158997|XP_017147348.1|DMIR
OG0007414	LOC6635498|XP_002059038.1|DVIR	LOC108162240|XP_017152365.1|DMIR
OG0007415	LOC6633331|XP_002056859.1|DVIR	LOC108153653|XP_017139248.1|DMIR
OG0007416	LOC6633864|XP_032296641.1|DVIR	LOC108165262|XP_033243394.1|DMIR
OG0007417	LOC6633565|XP_015025425.1|DVIR	LOC108164911|XP_017156385.1|DMIR
OG0007418	LOC6625912|XP_002049860.1|DVIR	LOC117187818|XP_033246570.1|DMIR, LOC108159807|XP_033246571.1|DMIR, LOC117185853|XP_033253687.1|DMIR
OG0007419	LOC6631209|XP_032294814.1|DVIR	LOC108155042|XP_017141104.1|DMIR
OG0007420	LOC6636410|XP_002059866.1|DVIR, LOC116651392|XP_032293554.1|DVIR	LOC108158917|XP_017147204.1|DMIR
OG0007421	LOC6632208|XP_032295825.1|DVIR	LOC108161252|XP_017150966.1|DMIR
OG0007422	LOC6633409|XP_002056902.1|DVIR	LOC108152910|XP_017138054.1|DMIR
OG0007423	LOC6636145|XP_015024183.1|DVIR	LOC108159759|XP_017148809.1|DMIR
OG0007424	LOC6623778|XP_002048536.1|DVIR	LOC108152430|XP_017137251.1|DMIR
OG0007425	LOC6622837|XP_015031338.1|DVIR	LOC108151213|XP_017135180.1|DMIR
OG0007426	LOC6635541|XP_002059088.1|DVIR	LOC108161099|XP_017150829.1|DMIR
OG0007427	LOC6634466|XP_002057954.1|DVIR	LOC108155352|XP_033254486.1|DMIR
OG0007428	LOC6633359|XP_032296655.1|DVIR	LOC108153220|XP_017138541.1|DMIR
OG0007429	LOC6624955|XP_002049179.1|DVIR	LOC108158082|XP_017145719.1|DMIR
OG0007430	LOC6623305|XP_002046108.1|DVIR	LOC108153480|XP_017139009.1|DMIR
OG0007431	LOC6635704|XP_002059253.1|DVIR	LOC108162035|XP_017152047.1|DMIR
OG0007432	LOC6622096|XP_002047686.1|DVIR	LOC108153117|XP_017138394.1|DMIR
OG0007433	LOC6634574|XP_032296301.1|DVIR	LOC108155994|XP_017142683.1|DMIR
OG0007434	LOC6623724|XP_002048598.1|DVIR	LOC108152515|XP_017137397.1|DMIR
OG0007435	LOC6623545|XP_002048612.1|DVIR	LOC108152506|XP_017137379.1|DMIR
OG0007436	LOC6624068|XP_002048104.1|DVIR	LOC108151524|XP_017135663.1|DMIR
OG0007437	LOC6622774|XP_002048004.1|DVIR	LOC108153061|XP_017138322.1|DMIR
OG0007438	LOC6622749|XP_032290199.1|DVIR	LOC108151172|XP_017135093.1|DMIR
OG0007439	LOC6636691|XP_002060169.1|DVIR	LOC108164847|XP_017156267.1|DMIR
OG0007440	LOC6631818|XP_032295639.1|DVIR	LOC108162715|XP_017153071.1|DMIR
OG0007441	LOC6624923|XP_002049348.1|DVIR	LOC108158939|XP_017147247.1|DMIR
OG0007442	LOC6629361|XP_002053570.1|DVIR	LOC108155613|XP_017142031.1|DMIR
OG0007443	LOC26530662|XP_015030232.1|DVIR	LOC108158681|XP_017146702.1|DMIR
OG0007444	LOC6625010|XP_002049760.1|DVIR	LOC117189991|XP_033250967.1|DMIR, LOC108160699|XP_017150343.1|DMIR
OG0007445	LOC6625009|XP_002049759.1|DVIR	LOC108160698|XP_017150342.1|DMIR, LOC117189990|XP_033250966.1|DMIR
OG0007446	LOC6628342|XP_015028509.1|DVIR	LOC108161730|XP_017151542.1|DMIR
OG0007447	LOC6627924|XP_002052799.1|DVIR	LOC108163682|XP_017154596.1|DMIR
OG0007448	LOC6626407|XP_032292640.1|DVIR	LOC108159960|XP_017149119.1|DMIR, LOC117192898|XP_033253531.1|DMIR
OG0007449	LOC6624351|XP_002048627.2|DVIR	LOC108151399|XP_017135475.1|DMIR
OG0007450	LOC26531832|XP_015028991.1|DVIR	LOC108161834|XP_017151681.2|DMIR
