Orthogroup	DVIR.longest_only	DSUZ.longest_only
OG0010690	LOC6628481|XP_032294348.1|DVIR	LOC108008413|XP_016927751.1|DSUZ
OG0010691	LOC26531857|XP_015028995.1|DVIR	LOC108021077|XP_016945079.1|DSUZ
OG0010692	LOC26531398|XP_015028930.1|DVIR	LOC108021078|XP_016945080.1|DSUZ
OG0010693	LOC26531102|XP_032294035.1|DVIR	LOC108007190|XP_016926317.1|DSUZ
OG0010694	LOC6628519|XP_002051677.1|DVIR	LOC108014270|XP_016935803.2|DSUZ, LOC108011929|XP_016932665.2|DSUZ
OG0010695	LOC6628423|XP_002051862.1|DVIR	LOC108019025|XP_016942128.1|DSUZ
OG0010696	LOC6628351|XP_002052217.1|DVIR	LOC108009677|XP_016929707.1|DSUZ
OG0010697	LOC6627459|XP_002052481.1|DVIR	LOC108020952|XP_016944883.2|DSUZ
OG0010698	LOC26530569|XP_015028829.1|DVIR	LOC118879743|XP_036678557.1|DSUZ
OG0010699	LOC6628741|XP_002051557.1|DVIR	LOC108012308|XP_016933101.1|DSUZ
OG0010700	LOC6628549|XP_002052175.3|DVIR	LOC108012703|XP_016933623.1|DSUZ
OG0010701	LOC6628999|XP_032294356.1|DVIR	LOC108010719|XP_016931131.1|DSUZ
OG0010702	LOC6628306|XP_002052860.2|DVIR	LOC108010321|XP_016930721.1|DSUZ
OG0010703	LOC6628372|XP_002052872.1|DVIR	LOC108021498|XP_016945735.1|DSUZ
OG0010704	LOC6635613|XP_002059132.1|DVIR	LOC108011570|XP_016932232.1|DSUZ
OG0010705	LOC6622440|XP_002046413.1|DVIR	LOC108012667|XP_016933583.1|DSUZ
OG0010706	LOC6623101|XP_002047858.1|DVIR	LOC108013412|XP_016934758.1|DSUZ
OG0010707	LOC6636557|XP_002060061.2|DVIR	LOC108014454|XP_016936064.2|DSUZ
OG0010709	LOC6623962|XP_002046256.3|DVIR	LOC108019464|XP_036671663.1|DSUZ
OG0010710	LOC6624297|XP_002046342.2|DVIR	LOC108020025|XP_016943600.1|DSUZ
OG0010711	LOC6633116|XP_032289548.1|DVIR	LOC108011285|XP_016931881.2|DSUZ
OG0010712	LOC6623550|XP_002046781.1|DVIR	LOC108013054|XP_016934160.1|DSUZ
OG0010713	LOC26530609|XP_032290538.1|DVIR	LOC108010510|XP_016930876.1|DSUZ
OG0010714	LOC6624182|XP_002046890.3|DVIR	LOC108005895|XP_016924778.2|DSUZ
OG0010715	LOC26530752|XP_015031645.1|DVIR	LOC108005561|XP_036670514.1|DSUZ
OG0010716	LOC6623956|XP_002048661.1|DVIR	LOC118877452|XP_036672286.1|DSUZ
OG0010717	LOC6622061|XP_002048430.2|DVIR	LOC118877245|XP_036670695.1|DSUZ
OG0010718	LOC6623447|XP_032290026.1|DVIR	LOC108012780|XP_036672366.1|DSUZ
OG0010719	LOC6623235|XP_002048351.1|DVIR	LOC108013958|XP_016935461.2|DSUZ
OG0010720	LOC6623696|XP_002048246.1|DVIR	LOC108011361|XP_036671356.1|DSUZ
OG0010721	LOC6623664|XP_002048242.1|DVIR	LOC108019352|XP_016942661.1|DSUZ
OG0010722	LOC6625801|XP_002050899.2|DVIR	LOC108009389|XP_016929188.1|DSUZ
OG0010723	LOC6622438|XP_002047940.1|DVIR	LOC108007444|XP_016926594.2|DSUZ
OG0010725	LOC26531703|XP_015024382.1|DVIR	LOC108009021|XP_016928482.1|DSUZ
OG0010726	LOC6627215|XP_002050212.1|DVIR	LOC108008865|XP_016928258.1|DSUZ
OG0010727	LOC6636348|XP_002059947.1|DVIR	LOC108017749|XP_016940350.1|DSUZ
OG0010728	LOC6636421|XP_002059972.2|DVIR	LOC108017745|XP_016940345.2|DSUZ
OG0010729	LOC6626704|XP_002050466.2|DVIR	LOC108018057|XP_036670034.1|DSUZ
OG0010730	LOC26530865|XP_015030251.1|DVIR	LOC108008701|XP_016928086.1|DSUZ
OG0010731	LOC26531244|XP_015030302.1|DVIR	LOC108008699|XP_016928083.1|DSUZ
OG0010733	LOC6625176|XP_032293150.1|DVIR	LOC108009988|XP_016930251.1|DSUZ
OG0010734	LOC6626863|XP_002049254.1|DVIR	LOC108008716|XP_016928104.1|DSUZ
OG0010735	LOC6626730|XP_002049275.1|DVIR	LOC108008666|XP_016928047.1|DSUZ
OG0010736	LOC6624953|XP_002049177.1|DVIR	LOC108010972|XP_016931483.1|DSUZ
OG0010737	LOC116651241|XP_032293101.1|DVIR	LOC108010720|XP_016931129.1|DSUZ
OG0010738	LOC6629273|XP_002052979.1|DVIR	LOC108017315|XP_016939830.2|DSUZ
OG0010739	LOC6633155|XP_032289614.1|DVIR	LOC108007965|XP_016927223.2|DSUZ
OG0010740	LOC6632639|XP_002056640.1|DVIR	LOC108005923|XP_036675193.1|DSUZ
OG0010741	LOC116649773|XP_032296151.1|DVIR, LOC6632974|XP_002056705.2|DVIR	LOC108019246|XP_016942532.2|DSUZ
OG0010742	LOC26531402|XP_015026286.1|DVIR	LOC118877817|XP_036673862.1|DSUZ
OG0010743	LOC6632452|XP_002056514.2|DVIR	LOC108015572|XP_036672714.1|DSUZ
OG0010744	LOC6632740|XP_002056455.2|DVIR	LOC108013813|XP_036675152.1|DSUZ
OG0010745	LOC6630986|XP_002053231.2|DVIR	LOC108014581|XP_036673242.1|DSUZ
OG0010746	LOC6628201|XP_032294113.1|DVIR	LOC108017073|XP_016939519.2|DSUZ
OG0010747	LOC6629704|XP_032296733.1|DVIR	LOC118876779|XP_036673304.1|DSUZ
OG0010748	LOC6632295|XP_002055821.1|DVIR	LOC108019996|XP_016943568.2|DSUZ
OG0010749	LOC6630650|XP_002053306.1|DVIR	LOC108020643|XP_016944487.1|DSUZ
OG0010750	LOC6630651|XP_032292167.1|DVIR	LOC108020648|XP_016944494.1|DSUZ
OG0010751	LOC26530671|XP_015027816.1|DVIR	LOC108017568|XP_016940144.2|DSUZ
OG0010752	LOC26530913|XP_015026265.1|DVIR	LOC108020588|XP_036677666.1|DSUZ, LOC108016470|XP_016938613.1|DSUZ
OG0010753	LOC6635168|XP_032294944.1|DVIR	LOC108005975|XP_016924902.2|DSUZ
OG0010754	LOC26531500|XP_015027906.1|DVIR	LOC108012122|XP_016932897.2|DSUZ
OG0010755	LOC6635043|XP_002058686.1|DVIR	LOC108010895|XP_016931372.2|DSUZ
OG0010756	LOC6635044|XP_002058687.2|DVIR	LOC108010909|XP_016931398.2|DSUZ
OG0010757	LOC6632987|XP_002055837.1|DVIR	LOC108010729|XP_016931146.2|DSUZ
OG0010758	LOC6632464|XP_002055850.1|DVIR	LOC108007560|XP_016926741.1|DSUZ
OG0010759	LOC6632832|XP_002055918.1|DVIR	LOC108010866|XP_016931334.2|DSUZ
OG0010760	LOC6630264|XP_002053423.1|DVIR	LOC108006034|XP_016924966.1|DSUZ
OG0010761	LOC6629311|XP_002053530.1|DVIR	LOC118878047|XP_036675106.1|DSUZ
OG0010762	LOC6631155|XP_002054509.1|DVIR, LOC6631156|XP_002054510.1|DVIR	LOC108014820|XP_016936506.1|DSUZ
OG0010763	LOC6631264|XP_002053816.2|DVIR	LOC108016196|XP_016938312.2|DSUZ
OG0010764	LOC6630964|XP_002053798.3|DVIR	LOC108018565|XP_036673088.1|DSUZ
OG0010765	LOC6629681|XP_002053979.1|DVIR	LOC108007616|XP_016926811.1|DSUZ
OG0010766	LOC6630517|XP_002054017.1|DVIR	LOC108016208|XP_016938324.2|DSUZ
OG0010767	LOC6629432|XP_032295418.1|DVIR	LOC108013818|XP_036675527.1|DSUZ
OG0010768	LOC6631037|XP_002054128.1|DVIR	LOC108019298|XP_016942606.2|DSUZ
OG0010769	LOC6631119|XP_002054239.1|DVIR	LOC108014837|XP_016936530.2|DSUZ
OG0010770	LOC6633070|XP_002056142.1|DVIR	LOC108019312|XP_016942622.2|DSUZ
OG0010771	LOC6623673|XP_002046179.1|DVIR	LOC108019679|XP_016943058.1|DSUZ
OG0010772	LOC6629299|XP_032295141.1|DVIR	LOC108017345|XP_016939865.1|DSUZ
OG0010773	LOC6629451|XP_002054699.1|DVIR	LOC108017344|XP_016939864.1|DSUZ
OG0010774	LOC6633033|XP_002056060.1|DVIR	LOC108011642|XP_016932322.1|DSUZ
OG0010775	LOC26530721|XP_032292314.1|DVIR	LOC108020006|XP_036674342.1|DSUZ
OG0010777	LOC6631131|XP_002053507.1|DVIR	LOC118877868|XP_036674086.1|DSUZ, LOC118877810|XP_036673850.1|DSUZ
OG0010778	LOC6633208|XP_002056695.1|DVIR	LOC108019253|XP_036673814.1|DSUZ
OG0010780	LOC6630810|XP_002054278.2|DVIR	LOC108005970|XP_036672992.1|DSUZ
OG0010781	LOC6630228|XP_002054568.2|DVIR	LOC108006506|XP_016925518.2|DSUZ
OG0010782	LOC26530358|XP_015027789.1|DVIR	LOC108013758|XP_016935205.1|DSUZ
OG0010783	LOC6631105|XP_032293817.1|DVIR	LOC108014586|XP_016936235.1|DSUZ
OG0010784	LOC26531862|XP_032293220.1|DVIR	LOC108009119|XP_016928684.1|DSUZ
OG0010785	LOC6626286|XP_002049223.2|DVIR	LOC108008872|XP_016928266.1|DSUZ
OG0010786	LOC6625968|XP_002050962.2|DVIR	LOC108008702|XP_016928087.1|DSUZ
OG0010787	LOC116650881|XP_032291685.1|DVIR	LOC108008170|XP_036668956.1|DSUZ
OG0010788	LOC6625865|XP_002050858.1|DVIR	LOC108009313|XP_016929058.1|DSUZ
OG0010790	LOC6626871|XP_002049615.1|DVIR	LOC108010306|XP_016930678.1|DSUZ
OG0010791	LOC6635407|XP_002058862.1|DVIR	LOC108012044|XP_016932816.1|DSUZ
OG0010792	LOC6635488|XP_002059078.2|DVIR	LOC108010467|XP_016930827.1|DSUZ
OG0010793	LOC6633344|XP_002056785.2|DVIR	LOC108005658|XP_016924466.1|DSUZ
OG0010794	LOC6626887|XP_002049421.2|DVIR	LOC108005805|XP_016924623.1|DSUZ
OG0010795	LOC26531590|XP_015031771.1|DVIR	LOC108013234|XP_016934456.1|DSUZ
OG0010797	LOC6623728|XP_002046222.2|DVIR	LOC108018824|XP_016941897.2|DSUZ
OG0010799	LOC6630271|XP_002053700.1|DVIR	LOC108006148|XP_036670888.1|DSUZ
OG0010800	LOC116649766|XP_032291126.1|DVIR	LOC108014099|XP_016935612.2|DSUZ
OG0010801	LOC6634333|XP_002057686.1|DVIR	LOC108020274|XP_016943892.1|DSUZ
OG0010802	LOC6627475|XP_002052125.1|DVIR	LOC108010977|XP_016931487.1|DSUZ
OG0010803	LOC6628442|XP_002052227.1|DVIR	LOC108021205|XP_016945290.1|DSUZ
OG0010804	LOC6635785|XP_015024504.1|DVIR	LOC108021681|XP_016945987.1|DSUZ
OG0010805	LOC6635739|XP_002059210.1|DVIR	LOC108014290|XP_016935842.1|DSUZ
OG0010806	LOC6627972|XP_032293959.1|DVIR	LOC108021049|XP_016945044.1|DSUZ
OG0010807	LOC6628912|XP_002051380.1|DVIR	LOC108020253|XP_016943870.1|DSUZ
OG0010808	LOC116651826|XP_032294796.1|DVIR, LOC6631492|XP_002055126.3|DVIR	LOC108018849|XP_016941926.1|DSUZ
OG0010810	LOC26531232|XP_015030299.1|DVIR	LOC108009778|XP_016929903.1|DSUZ
OG0010823	LOC6634504|XP_015025095.1|DVIR	LOC108016911|XP_016939323.1|DSUZ
OG0010828	LOC6632113|XP_002055251.2|DVIR	LOC108015021|XP_016936738.1|DSUZ
OG0010831	LOC116651444|XP_032293696.1|DVIR	LOC118877247|XP_036670715.1|DSUZ
OG0010833	LOC6626637|XP_002050814.2|DVIR	LOC108009655|XP_016929663.1|DSUZ
OG0010835	LOC6632191|XP_032295659.1|DVIR	LOC108005154|XP_036675812.1|DSUZ
OG0010836	LOC6622064|XP_002046452.1|DVIR	LOC108012631|XP_016933541.1|DSUZ
OG0010837	LOC6624630|XP_032290764.1|DVIR	LOC108012672|XP_016933587.1|DSUZ
OG0010838	LOC116650662|XP_032290876.1|DVIR	LOC118877519|XP_036672448.1|DSUZ, LOC108020435|XP_036671090.1|DSUZ
OG0010840	LOC116650563|XP_032290430.1|DVIR	LOC108006220|XP_016925146.2|DSUZ
OG0010841	LOC6634320|XP_002057460.1|DVIR	LOC108008432|XP_016927774.1|DSUZ
OG0010842	LOC6626127|XP_002050034.1|DVIR	LOC108006650|XP_016925676.1|DSUZ
OG0010843	LOC116651029|XP_032292493.1|DVIR	LOC108008484|XP_016927832.1|DSUZ
OG0010844	LOC26530960|XP_015024981.1|DVIR	LOC108020502|XP_016944320.1|DSUZ, LOC118877632|XP_036673025.1|DSUZ
OG0010845	LOC6634631|XP_002058030.2|DVIR	LOC108016704|XP_016938920.1|DSUZ
OG0010846	LOC6634809|XP_002057922.1|DVIR	LOC108014071|XP_016935580.2|DSUZ
OG0010847	LOC6633457|XP_002057340.1|DVIR	LOC108004676|XP_016923151.1|DSUZ
OG0010849	LOC6633370|XP_015025443.2|DVIR	LOC108016664|XP_036676508.1|DSUZ
OG0010850	LOC6633290|XP_002056873.2|DVIR	LOC108005219|XP_016923898.1|DSUZ
OG0010851	LOC6631965|XP_002055228.2|DVIR	LOC108015036|XP_016936756.1|DSUZ
OG0010852	LOC6631797|XP_002055376.1|DVIR	LOC108009889|XP_016930096.1|DSUZ
OG0010853	LOC6633852|XP_002057204.1|DVIR	LOC108016687|XP_016938899.1|DSUZ
OG0010855	LOC6635569|XP_015024618.1|DVIR	LOC118878162|XP_036675730.1|DSUZ
OG0010856	LOC6631624|XP_002055566.2|DVIR	LOC108015081|XP_016936809.1|DSUZ
OG0010858	LOC6636153|XP_032295666.1|DVIR	LOC108004589|XP_016923017.1|DSUZ
OG0010859	LOC26530393|XP_015025361.1|DVIR	LOC108018689|XP_016941754.2|DSUZ
OG0010860	LOC6628298|XP_002051183.1|DVIR	LOC108004998|XP_016923609.1|DSUZ
OG0010861	LOC26531136|XP_015028893.1|DVIR	LOC108019073|XP_016942215.1|DSUZ
OG0010862	LOC6627609|XP_002051976.2|DVIR	LOC108011764|XP_016932488.1|DSUZ
OG0010863	LOC6629155|XP_002052449.1|DVIR	LOC108006643|XP_016925673.1|DSUZ
OG0010864	LOC26531447|XP_015024563.1|DVIR	LOC108013562|XP_016934972.1|DSUZ
OG0010865	LOC6627400|XP_002052152.2|DVIR	LOC108011242|XP_016931838.1|DSUZ
OG0010866	LOC6622726|XP_032291204.1|DVIR	LOC108013391|XP_016934728.1|DSUZ
OG0010867	LOC6622144|XP_002046986.1|DVIR	LOC118877458|XP_036672322.1|DSUZ, LOC108007084|XP_016926178.2|DSUZ
OG0010868	LOC6636550|XP_002060054.1|DVIR	LOC108014470|XP_016936082.1|DSUZ
OG0010869	LOC6624306|XP_002047458.1|DVIR	LOC108012545|XP_016933448.1|DSUZ
OG0010870	LOC6622203|XP_002047444.2|DVIR	LOC108012323|XP_016933112.1|DSUZ
OG0010871	LOC26530729|XP_015031641.1|DVIR	LOC108012813|XP_016933741.1|DSUZ
OG0010872	LOC116650707|XP_032291039.1|DVIR	LOC118877284|XP_036671151.1|DSUZ
OG0010873	LOC6623287|XP_032290471.1|DVIR	LOC108006878|XP_016925949.1|DSUZ
OG0010874	LOC6622342|XP_002046652.2|DVIR	LOC118877457|XP_036672321.1|DSUZ
OG0010875	LOC26531208|XP_032290301.1|DVIR	LOC108005829|XP_016924655.1|DSUZ
OG0010876	LOC6622420|XP_002046690.1|DVIR	LOC108020001|XP_016943575.2|DSUZ
OG0010877	LOC6623679|XP_002046811.1|DVIR	LOC108020863|XP_036671768.1|DSUZ
OG0010878	LOC6624397|XP_002047894.1|DVIR	LOC108013166|XP_016934352.1|DSUZ
OG0010879	LOC6624345|XP_032291063.1|DVIR	LOC108013140|XP_016934314.1|DSUZ
OG0010880	LOC6622206|XP_032291191.1|DVIR	LOC108007546|XP_016926729.2|DSUZ
OG0010881	LOC6625971|XP_002050502.1|DVIR	LOC108019902|XP_036669927.1|DSUZ
OG0010882	LOC26530683|XP_015030234.1|DVIR	LOC108009625|XP_016929601.1|DSUZ
OG0010883	LOC6622921|XP_002048036.2|DVIR	LOC108015532|XP_036672078.1|DSUZ
OG0010884	LOC26531358|XP_015031733.1|DVIR	LOC118877347|XP_036671628.1|DSUZ, LOC108020755|XP_016944622.2|DSUZ
OG0010885	LOC6622339|XP_002047487.1|DVIR	LOC108005549|XP_036671355.1|DSUZ
OG0010886	LOC6622605|XP_002047972.1|DVIR	LOC108013368|XP_016934676.1|DSUZ
OG0010887	LOC26530486|XP_032290703.1|DVIR	LOC108012705|XP_016933621.1|DSUZ
OG0010888	LOC6636404|XP_002059861.1|DVIR	LOC108009460|XP_016929319.1|DSUZ
OG0010889	LOC6626914|XP_002050968.2|DVIR	LOC108008836|XP_016928231.1|DSUZ
OG0010891	LOC6625598|XP_015029548.2|DVIR	LOC108006673|XP_016925701.2|DSUZ
OG0010893	LOC6626154|XP_002049634.1|DVIR	LOC108019761|XP_016943213.1|DSUZ
OG0010895	LOC6627270|XP_002049912.1|DVIR	LOC108009611|XP_016929586.1|DSUZ
OG0010896	LOC116651032|XP_032292512.1|DVIR, LOC116651015|XP_032292469.1|DVIR, LOC116650986|XP_032292297.1|DVIR	LOC118877107|XP_036670050.1|DSUZ
OG0010897	LOC26530924|XP_015027843.1|DVIR	LOC118877687|XP_036673313.1|DSUZ
OG0010898	LOC6633192|XP_032289681.1|DVIR	LOC118878020|XP_036675000.1|DSUZ
OG0010899	LOC6634975|XP_002058423.1|DVIR	LOC108015737|XP_036672844.1|DSUZ
OG0010900	LOC6634840|XP_002058520.1|DVIR	LOC118877959|XP_036674631.1|DSUZ, LOC118877598|XP_036672802.1|DSUZ
OG0010901	LOC6632535|XP_002056178.2|DVIR	LOC108018463|XP_016941508.2|DSUZ
OG0010902	LOC6632544|XP_002055838.1|DVIR	LOC108018794|XP_016941867.2|DSUZ
OG0010903	LOC6632921|XP_002055924.1|DVIR	LOC108014086|XP_016935595.1|DSUZ
OG0010905	LOC6630444|XP_002053719.1|DVIR	LOC108020164|XP_036673588.1|DSUZ
OG0010907	LOC6632490|XP_002056443.2|DVIR	LOC108019329|XP_036675102.1|DSUZ
OG0010908	LOC6632575|XP_032289858.1|DVIR	LOC108010609|XP_036674373.1|DSUZ
OG0010909	LOC6633121|XP_002056595.1|DVIR	LOC108006132|XP_036672757.1|DSUZ, LOC118876745|XP_016925073.1|DSUZ
OG0010910	LOC6629682|XP_002053980.2|DVIR	LOC108007615|XP_016926810.2|DSUZ
OG0010911	LOC6624204|XP_002047907.1|DVIR	LOC108005932|XP_016924831.1|DSUZ
OG0010912	LOC6630270|XP_002053699.2|DVIR	LOC108011516|XP_036674031.1|DSUZ
OG0010913	LOC6630238|XP_002053902.2|DVIR	LOC108016160|XP_016938268.2|DSUZ
OG0010915	LOC6625881|XP_002049331.1|DVIR	LOC108009293|XP_016929013.1|DSUZ
OG0010916	LOC6625832|XP_002049506.2|DVIR	LOC108009954|XP_016930197.1|DSUZ
OG0010919	LOC6628203|XP_002052212.2|DVIR	LOC108007798|XP_016927046.1|DSUZ
OG0010920	LOC6634106|XP_002057717.1|DVIR	LOC108012348|XP_016933190.1|DSUZ
OG0010921	LOC26530749|XP_015025372.1|DVIR	LOC108021674|XP_016945979.1|DSUZ
OG0010922	LOC6627536|XP_002051705.1|DVIR	LOC108012357|XP_016933200.1|DSUZ
OG0010923	LOC6636146|XP_032296068.1|DVIR	LOC108019084|XP_016942247.1|DSUZ
OG0010924	LOC6629116|XP_002052108.1|DVIR	LOC108004552|XP_016923383.1|DSUZ
OG0010925	LOC6622399|XP_002046414.1|DVIR	LOC108012583|XP_016933488.1|DSUZ
OG0010926	LOC6624664|XP_002048395.2|DVIR	LOC108013114|XP_016934259.1|DSUZ
OG0010927	LOC6622075|XP_002047013.3|DVIR	LOC108006800|XP_016925838.2|DSUZ
OG0010928	LOC6623298|XP_002046137.1|DVIR	LOC108012736|XP_016933658.1|DSUZ
OG0010929	LOC6634361|XP_002057702.1|DVIR	LOC108013377|XP_016934690.1|DSUZ
OG0010930	LOC6634275|XP_002057692.2|DVIR	LOC108011261|XP_016931860.1|DSUZ
OG0010931	LOC26531820|XP_032293553.1|DVIR	LOC108020264|XP_016943879.1|DSUZ
OG0010932	LOC6634619|XP_002058104.1|DVIR	LOC108006899|XP_016926017.1|DSUZ
OG0010933	LOC6627812|XP_002051774.1|DVIR	LOC108013472|XP_016934847.1|DSUZ
OG0010934	LOC6627994|XP_002051431.1|DVIR	LOC108020363|XP_016944067.1|DSUZ
OG0010935	LOC6634096|XP_002057707.2|DVIR, LOC116651411|XP_032293580.1|DVIR	LOC108020941|XP_016944866.1|DSUZ
OG0010936	LOC116652026|XP_032295576.1|DVIR	LOC108019096|XP_016942278.1|DSUZ
OG0010937	LOC116651665|XP_032294383.1|DVIR	LOC108012914|XP_016933963.1|DSUZ
OG0010948	LOC6630394|XP_002054002.2|DVIR	LOC118877706|XP_036673470.1|DSUZ, LOC108018514|XP_016941556.2|DSUZ
OG0010958	LOC26531328|XP_015024986.1|DVIR	LOC108014877|XP_016936583.2|DSUZ
OG0010959	LOC26531580|XP_015026294.1|DVIR	LOC108013914|XP_036674100.1|DSUZ
OG0010960	LOC6627784|XP_002052023.2|DVIR	LOC108018314|XP_016941378.1|DSUZ
OG0010967	LOC6635571|XP_002058926.1|DVIR	LOC108018882|XP_016941960.1|DSUZ
OG0010968	LOC6636808|XP_032291499.1|DVIR	LOC108012458|XP_016933336.1|DSUZ
OG0010969	LOC6630409|XP_002054197.1|DVIR	LOC108016194|XP_016938309.2|DSUZ
OG0010971	LOC6632874|XP_002055810.2|DVIR	LOC108007724|XP_036674224.1|DSUZ
OG0010972	LOC116651854|XP_032294937.1|DVIR	LOC108010749|XP_016931165.1|DSUZ
OG0010974	LOC6623444|XP_002046772.1|DVIR	LOC108012650|XP_016933564.1|DSUZ
OG0010975	LOC26530801|XP_015027826.1|DVIR	LOC108020833|XP_016944705.2|DSUZ
OG0010978	LOC6633247|XP_032296575.1|DVIR	LOC108005226|XP_016923905.1|DSUZ
OG0010979	LOC6633709|XP_002057113.1|DVIR	LOC108005429|XP_016924199.1|DSUZ
OG0010980	LOC6634523|XP_002058072.1|DVIR	LOC108005236|XP_016923917.1|DSUZ
OG0010984	LOC6635556|XP_032295676.1|DVIR	LOC108015106|XP_016936840.1|DSUZ
OG0010986	LOC6636156|XP_032295663.1|DVIR	LOC108004646|XP_016923086.1|DSUZ
OG0010987	LOC6631716|XP_032295618.1|DVIR	LOC108016718|XP_016938934.1|DSUZ
OG0010994	LOC6629134|XP_032293746.1|DVIR	LOC108014627|XP_016936313.1|DSUZ
OG0010995	LOC6622151|XP_002046416.1|DVIR	LOC108013187|XP_016934377.1|DSUZ
OG0010996	LOC6623095|XP_002047743.1|DVIR	LOC108012691|XP_016933608.1|DSUZ
OG0010997	LOC6636614|XP_002060020.3|DVIR	LOC108006641|XP_016925666.2|DSUZ
OG0010998	LOC26531270|XP_015023838.2|DVIR	LOC108006933|XP_016926025.1|DSUZ
OG0010999	LOC6623514|XP_002046191.1|DVIR	LOC108019380|XP_016942692.2|DSUZ
OG0011001	LOC6622166|XP_032290004.1|DVIR	LOC108005527|XP_036670501.1|DSUZ
OG0011002	LOC6623609|XP_032290837.1|DVIR	LOC108014900|XP_016936610.2|DSUZ
OG0011003	LOC6624497|XP_002048245.1|DVIR	LOC108011369|XP_016931973.2|DSUZ
OG0011004	LOC6635910|XP_032292143.1|DVIR	LOC108009026|XP_016928486.1|DSUZ
OG0011006	LOC116650843|XP_032291545.1|DVIR	LOC108017949|XP_016940668.1|DSUZ
OG0011009	LOC26531533|XP_015027908.1|DVIR	LOC108004965|XP_016923557.2|DSUZ
OG0011012	LOC26531677|XP_015027923.1|DVIR	LOC108010753|XP_016931168.1|DSUZ
OG0011013	LOC6630664|XP_002053443.1|DVIR	LOC108015683|XP_036673749.1|DSUZ
OG0011014	LOC26531660|XP_015027921.1|DVIR	LOC108010933|XP_016931430.2|DSUZ
OG0011016	LOC6631083|XP_002053809.2|DVIR	LOC108006152|XP_016925094.2|DSUZ
OG0011017	LOC6630515|XP_002054015.1|DVIR	LOC108013915|XP_016935410.2|DSUZ
OG0011018	LOC6630182|XP_002053851.1|DVIR	LOC118877910|XP_036674343.1|DSUZ, LOC108013901|XP_016935393.2|DSUZ
OG0011022	LOC6634982|XP_002058430.1|DVIR	LOC108014896|XP_016936606.1|DSUZ
OG0011023	LOC116650907|XP_032291889.1|DVIR	LOC118877618|XP_036672910.1|DSUZ
OG0011028	LOC6626509|XP_002050208.1|DVIR	LOC108010286|XP_016930644.1|DSUZ
OG0011030	LOC26531319|XP_015030306.1|DVIR	LOC108017855|XP_016940499.1|DSUZ
OG0011034	LOC6625633|XP_002050758.2|DVIR	LOC108008986|XP_016928417.1|DSUZ
OG0011036	LOC6628780|XP_032294289.1|DVIR	LOC108006505|XP_016925520.1|DSUZ
OG0011039	LOC116651375|XP_032293493.1|DVIR	LOC108016476|XP_016938625.1|DSUZ
OG0011042	LOC6628567|XP_032293745.1|DVIR	LOC108011330|XP_016931932.1|DSUZ
OG0011043	LOC26531373|XP_015025397.1|DVIR	LOC108016085|XP_016938174.1|DSUZ
OG0011044	LOC6624564|XP_002046573.1|DVIR	LOC108011846|XP_036671872.1|DSUZ
OG0011045	LOC26530503|XP_032295671.1|DVIR	LOC108018880|XP_016941958.2|DSUZ
OG0011046	LOC6631745|XP_002055465.1|DVIR	LOC108004780|XP_016923318.1|DSUZ
OG0011047	LOC6633755|XP_032296616.1|DVIR	LOC108005287|XP_016923972.2|DSUZ
OG0011049	LOC6634490|XP_002058228.2|DVIR, LOC116652289|XP_032296486.1|DVIR	LOC118876754|XP_016937313.1|DSUZ
OG0011051	LOC6623757|XP_002046886.1|DVIR	LOC108005855|XP_016924721.1|DSUZ
OG0011055	LOC6622507|XP_002047953.2|DVIR	LOC108007452|XP_016926606.1|DSUZ
OG0011056	LOC6627726|XP_002051743.2|DVIR	LOC108021732|XP_016946059.1|DSUZ
OG0011057	LOC6626568|XP_002049893.1|DVIR	LOC108008275|XP_016927554.1|DSUZ
OG0011059	LOC26530355|XP_015030195.1|DVIR	LOC108018088|XP_016940978.1|DSUZ
OG0011061	LOC6631159|XP_032295379.1|DVIR	LOC108014800|XP_036673546.1|DSUZ
OG0011062	LOC6622498|XP_002047670.1|DVIR	LOC108007663|XP_016926874.1|DSUZ
OG0011063	LOC116649889|XP_032289052.1|DVIR, LOC26531035|XP_015025380.1|DVIR	LOC108018697|XP_016941764.1|DSUZ
OG0011066	LOC26530510|XP_015030213.1|DVIR	LOC118878916|XP_036677813.1|DSUZ
OG0011079	LOC26530745|XP_015026260.1|DVIR	LOC108018483|XP_016941529.1|DSUZ
OG0011081	LOC116651805|XP_032294756.1|DVIR	LOC118878400|XP_036677119.1|DSUZ
OG0011082	LOC26531801|XP_015030368.2|DVIR	LOC108008087|XP_016927366.1|DSUZ
OG0011085	LOC6625989|XP_032293052.1|DVIR	LOC108009642|XP_036669053.1|DSUZ
OG0011087	LOC6633343|XP_032289187.1|DVIR	LOC108005651|XP_036675911.1|DSUZ
OG0011088	LOC6634714|XP_032296395.1|DVIR	LOC108019164|XP_016942405.2|DSUZ
OG0011091	LOC6631835|XP_032295914.1|DVIR	LOC108010460|XP_016930817.1|DSUZ
OG0011092	LOC6633731|XP_032296604.1|DVIR	LOC108004764|XP_016923294.1|DSUZ
OG0011093	LOC6634739|XP_002058187.2|DVIR	LOC108016960|XP_016939384.1|DSUZ
OG0011094	LOC6636168|XP_032295806.1|DVIR	LOC108005422|XP_016924188.1|DSUZ
OG0011098	LOC116651667|XP_032294384.1|DVIR, LOC6627510|XP_002051623.1|DVIR	LOC108007189|XP_016926314.1|DSUZ
