Orthogroup	DVIR.longest_only	DERE.longest_only
OG0008299	LOC6630575|XP_015027059.1|DVIR	LOC6555047|XP_026838934.1|DERE
OG0008300	LOC6631990|XP_032296166.1|DVIR	LOC6549714|XP_015010837.1|DERE
OG0008301	LOC6629923|XP_002054557.2|DVIR	LOC6552268|XP_001980749.2|DERE
OG0008302	LOC6631503|XP_032295856.1|DVIR	LOC6550203|XP_026838039.1|DERE
OG0008303	LOC6633770|XP_002057302.1|DVIR	LOC6550970|XP_026837539.1|DERE
OG0008304	LOC6631580|XP_032295546.1|DVIR	LOC6555782|XP_026838942.1|DERE
OG0008305	LOC6636717|XP_002060190.1|DVIR	LOC6550607|XP_001978029.2|DERE
OG0008306	LOC6631831|XP_002055473.1|DVIR	LOC6550765|XP_001976802.1|DERE
OG0008307	LOC6629668|XP_002054762.1|DVIR	LOC6552689|XP_001979877.1|DERE
OG0008308	LOC6630858|XP_015027280.1|DVIR	LOC6555485|XP_026833225.1|DERE
OG0008309	LOC6634326|XP_002057679.1|DVIR	LOC6541820|XP_001969636.1|DERE
OG0008310	LOC6624338|XP_002047590.1|DVIR	LOC6545094|XP_001973278.1|DERE
OG0008312	LOC6634978|XP_002058426.1|DVIR	LOC26526782|XP_026835543.1|DERE
OG0008313	LOC6632182|XP_002055280.1|DVIR	LOC6551577|XP_001977264.2|DERE
OG0008314	LOC6626372|XP_002049395.1|DVIR	LOC6546889|XP_001975970.1|DERE
OG0008315	LOC6623964|XP_002047386.1|DVIR	LOC6544359|XP_001971997.1|DERE
OG0008317	LOC6630069|XP_015027682.1|DVIR	LOC6555220|XP_001982288.1|DERE
OG0008318	LOC6636668|XP_032295790.1|DVIR	LOC6550504|XP_001977969.1|DERE
OG0008319	LOC6626619|XP_002050603.1|DVIR	LOC6546665|XP_026835873.1|DERE
OG0008320	LOC6631544|XP_015026610.1|DVIR	LOC6550859|XP_026838270.1|DERE
OG0008321	LOC6629917|XP_002054551.1|DVIR	LOC6552310|XP_001980763.1|DERE
OG0008322	LOC6634073|XP_002057415.1|DVIR	LOC6542567|XP_026834897.1|DERE
OG0008323	LOC6632417|XP_002055798.1|DVIR	LOC6551771|XP_001980640.1|DERE
OG0008324	LOC6633682|XP_002057287.1|DVIR	LOC6550841|XP_001977006.1|DERE
OG0008325	LOC6631660|XP_002055011.2|DVIR	LOC6550782|XP_001978079.1|DERE
OG0008326	LOC6632376|XP_032296731.1|DVIR	LOC6552472|XP_026836862.1|DERE
OG0008328	LOC6633641|XP_002056835.1|DVIR	LOC6551313|XP_001978405.1|DERE
OG0008329	LOC6634802|XP_032289259.1|DVIR	LOC6551557|XP_001978505.1|DERE
OG0008330	LOC6627107|XP_002050847.1|DVIR	LOC6548837|XP_001975351.1|DERE
OG0008331	LOC6622279|XP_002047122.1|DVIR	LOC6546097|XP_026832636.1|DERE
OG0008332	LOC6622682|XP_032290386.1|DVIR	LOC6543629|XP_015014019.1|DERE
OG0008333	LOC6623533|XP_002047133.1|DVIR	LOC6545011|XP_001972538.1|DERE
OG0008334	LOC6624665|XP_032290958.1|DVIR	LOC6545010|XP_026832982.1|DERE
OG0008335	LOC6623175|XP_002047754.1|DVIR	LOC6546465|XP_001971337.2|DERE
OG0008336	LOC6622364|XP_002047501.2|DVIR	LOC6543559|XP_026833172.1|DERE
OG0008337	LOC6626392|XP_002048731.1|DVIR	LOC6541057|XP_001970367.1|DERE
OG0008338	LOC6623056|XP_002048499.1|DVIR	LOC6545547|XP_001973386.1|DERE
OG0008339	LOC6636038|XP_002059643.3|DVIR	LOC6549890|XP_001977367.1|DERE
OG0008340	LOC6624957|XP_002050612.1|DVIR	LOC6546715|XP_001974587.1|DERE
OG0008341	LOC6624067|XP_002046277.2|DVIR	LOC6543547|XP_026832989.1|DERE
OG0008342	LOC6624116|XP_002046622.1|DVIR	LOC6546154|XP_026833533.1|DERE
OG0008343	LOC6630226|XP_002054800.1|DVIR	LOC6555248|XP_001981629.1|DERE
OG0008344	LOC6624006|XP_002046555.2|DVIR	LOC6545944|XP_001971204.1|DERE
OG0008345	LOC6624171|XP_002046900.2|DVIR	LOC6543758|XP_001971352.1|DERE
OG0008346	LOC6631401|XP_015026340.1|DVIR	LOC6551712|XP_026838107.1|DERE
OG0008347	LOC6627537|XP_002051706.1|DVIR	LOC6541250|XP_001968270.1|DERE
OG0008348	LOC6622537|XP_002046703.1|DVIR	LOC6543613|XP_001972944.3|DERE
OG0008349	LOC6622252|XP_002047477.3|DVIR	LOC6545287|XP_001972630.2|DERE
OG0008350	LOC6632129|XP_002055102.1|DVIR	LOC6550331|XP_001977889.1|DERE
OG0008351	LOC6622109|XP_002046541.2|DVIR	LOC6546033|XP_001971218.2|DERE
OG0008352	LOC6623851|XP_002046230.1|DVIR	LOC6545321|XP_001973247.1|DERE
OG0008353	LOC6622835|XP_002046696.1|DVIR	LOC6545078|XP_001971034.1|DERE
OG0008354	LOC6632177|XP_002055275.1|DVIR	LOC6551432|XP_001977139.2|DERE
OG0008355	LOC6625400|XP_002050141.2|DVIR	LOC6546871|XP_026836386.1|DERE
OG0008356	LOC6633339|XP_002056867.1|DVIR	LOC6545171|XP_001972557.1|DERE
OG0008357	LOC6632614|XP_002056314.1|DVIR	LOC6552430|XP_001980886.1|DERE
OG0008358	LOC6627576|XP_032293565.1|DVIR	LOC6543513|XP_001969515.1|DERE
OG0008359	LOC6625209|XP_002050625.2|DVIR	LOC6548453|XP_026836241.1|DERE
OG0008360	LOC6624879|XP_002050883.2|DVIR	LOC6547400|XP_001976308.1|DERE
OG0008361	LOC6634374|XP_015025281.1|DVIR	LOC6543006|XP_026835099.1|DERE
OG0008362	LOC6634635|XP_002058034.1|DVIR	LOC6555763|XP_001982669.1|DERE
OG0008363	LOC6627182|XP_002049747.1|DVIR	LOC6546781|XP_001974555.1|DERE
OG0008364	LOC6622517|XP_002048432.1|DVIR	LOC6544113|XP_001973109.1|DERE
OG0008365	LOC6625410|XP_032292734.1|DVIR	LOC6546640|XP_015011870.1|DERE
OG0008366	LOC6633143|XP_002056382.1|DVIR	LOC6553241|XP_001980196.1|DERE
OG0008367	LOC6635501|XP_002059041.3|DVIR	LOC6555611|XP_001982446.1|DERE
OG0008368	LOC6627823|XP_002051136.1|DVIR	LOC6542391|XP_001969881.1|DERE
OG0008369	LOC116652050|XP_032295703.1|DVIR	LOC6549699|XP_001977441.1|DERE
OG0008370	LOC26530678|XP_015024793.1|DVIR	LOC6555493|XP_026831879.1|DERE
OG0008371	LOC6630661|XP_015027433.1|DVIR	LOC6551921|XP_001980619.1|DERE
OG0008372	LOC6622185|XP_002048302.1|DVIR	LOC113564596|XP_026838607.1|DERE
OG0008373	LOC6627423|XP_032293880.1|DVIR	LOC6541790|XP_001969481.1|DERE
OG0008374	LOC6627305|XP_002051286.1|DVIR	LOC6543072|XP_001970437.1|DERE
OG0008375	LOC6635633|XP_002059238.1|DVIR	LOC6548783|XP_001974062.2|DERE
OG0008376	LOC6628541|XP_002051853.1|DVIR	LOC26526297|XP_015015483.1|DERE
OG0008377	LOC26531560|XP_032294309.1|DVIR	LOC26526663|XP_015012834.1|DERE
OG0008378	LOC6627504|XP_032294307.1|DVIR	LOC6549143|XP_026836651.1|DERE
OG0008379	LOC6634056|XP_002057889.1|DVIR	LOC6548899|XP_026835982.1|DERE
OG0008380	LOC6628090|XP_015028081.1|DVIR	LOC6541309|XP_001969487.1|DERE
OG0008381	LOC6628825|XP_002052590.1|DVIR	LOC6540919|XP_001968731.2|DERE
OG0008383	LOC6628836|XP_002052744.1|DVIR	LOC6549127|XP_026836167.1|DERE
OG0008384	LOC6627520|XP_002051629.1|DVIR	LOC6543011|XP_026834741.1|DERE
OG0008385	LOC6628098|XP_002052422.1|DVIR	LOC6540604|XP_026834426.1|DERE
OG0008386	LOC6631984|XP_002055609.1|DVIR	LOC6550008|XP_026838026.1|DERE
OG0008387	LOC6633058|XP_032289701.1|DVIR	LOC6554477|XP_026838750.1|DERE
OG0008388	LOC6634311|XP_002057561.1|DVIR	LOC6541009|XP_001970296.1|DERE
OG0008389	LOC6628932|XP_032294388.1|DVIR	LOC6549036|XP_001974156.1|DERE
OG0008390	LOC6628403|XP_002052046.1|DVIR	LOC6548702|XP_001974073.1|DERE
OG0008391	LOC6628462|XP_002051834.2|DVIR	LOC6541948|XP_015015183.1|DERE
OG0008392	LOC6624220|XP_002048073.1|DVIR	LOC6545893|XP_001973435.1|DERE
OG0008393	LOC6622781|XP_032290926.1|DVIR	LOC6545227|XP_001973461.1|DERE
OG0008394	LOC6624350|XP_002047464.1|DVIR	LOC6544065|XP_001973694.1|DERE
OG0008395	LOC6631654|XP_015026447.1|DVIR	LOC6549817|XP_001977340.1|DERE
OG0008396	LOC6633614|XP_032294955.1|DVIR	LOC6550333|XP_026838216.1|DERE
OG0008397	LOC6631498|XP_002055132.2|DVIR	LOC6551439|XP_001978537.2|DERE
OG0008398	LOC6633295|XP_002056878.3|DVIR	LOC6551627|XP_001978557.1|DERE
OG0008399	LOC6633617|XP_032296654.1|DVIR	LOC6555705|XP_001982482.2|DERE
OG0008400	LOC6624174|XP_002047423.1|DVIR	LOC6546419|XP_001971259.1|DERE
OG0008401	LOC6628637|XP_002051881.1|DVIR	LOC6543403|XP_001968153.1|DERE
OG0008402	LOC6629845|XP_002054466.1|DVIR	LOC6553705|XP_001980411.1|DERE
OG0008403	LOC6635578|XP_002058992.2|DVIR	LOC6551430|XP_026838776.1|DERE
OG0008404	LOC6630764|XP_002054623.2|DVIR	LOC6552683|XP_001978946.1|DERE
OG0008405	LOC6633291|XP_002056874.1|DVIR	LOC6551144|XP_026838089.1|DERE
OG0008406	LOC6634798|XP_032296452.1|DVIR	LOC6551328|XP_001977093.1|DERE
OG0008407	LOC6632927|XP_002056562.3|DVIR	LOC6553819|XP_001980514.3|DERE
OG0008408	LOC6633550|XP_032296214.1|DVIR	LOC6551600|XP_026838030.1|DERE
OG0008409	LOC6624217|XP_032291079.1|DVIR	LOC6545879|XP_026833115.1|DERE
OG0008410	LOC6629577|XP_002054869.1|DVIR	LOC6554012|XP_001980542.1|DERE
OG0008411	LOC6633227|XP_002056285.2|DVIR	LOC6553064|XP_001980083.1|DERE
OG0008412	LOC6633284|XP_032296590.1|DVIR	LOC6551230|XP_001978342.1|DERE
OG0008413	LOC6623012|XP_015030426.1|DVIR	LOC6545859|XP_026833952.1|DERE
OG0008414	LOC6634663|XP_002058116.1|DVIR	LOC6555731|XP_001982500.1|DERE
OG0008415	LOC6636158|XP_002059665.1|DVIR	LOC6550156|XP_001977553.1|DERE
OG0008416	LOC6631970|XP_002054974.1|DVIR	LOC6550208|XP_026837745.1|DERE
OG0008417	LOC6634668|XP_002057984.1|DVIR	LOC6555503|XP_001982628.1|DERE
OG0008418	LOC6631759|XP_032295601.1|DVIR	LOC6551101|XP_001976906.1|DERE
OG0008419	LOC6634779|XP_032296441.1|DVIR	LOC6550422|XP_026838272.1|DERE
OG0008420	LOC6633653|XP_002056847.1|DVIR	LOC6551040|XP_001978307.1|DERE
OG0008421	LOC6631392|XP_015026402.1|DVIR	LOC6551353|XP_026838749.1|DERE
OG0008422	LOC6634803|XP_002057916.1|DVIR	LOC6551556|XP_026837690.1|DERE
OG0008423	LOC6624937|XP_002049036.1|DVIR	LOC6547873|XP_001976349.1|DERE
OG0008424	LOC6633453|XP_002057336.1|DVIR	LOC6550733|XP_026838304.1|DERE
OG0008425	LOC6629506|XP_032289405.1|DVIR	LOC6553595|XP_026839492.1|DERE
OG0008426	LOC6625959|XP_002049590.1|DVIR	LOC6548721|XP_001975395.1|DERE
OG0008427	LOC6633242|XP_032296070.1|DVIR	LOC6551382|XP_001978450.2|DERE
OG0008428	LOC6628015|XP_002051319.1|DVIR	LOC6551454|XP_001977279.1|DERE
OG0008429	LOC6629348|XP_002053264.1|DVIR	LOC6552634|XP_001980900.1|DERE
OG0008430	LOC6636162|XP_002059491.1|DVIR	LOC6550917|XP_001976884.2|DERE
OG0008431	LOC6626403|XP_002050011.1|DVIR	LOC6544860|XP_001973172.1|DERE
OG0008432	LOC6633213|XP_032289767.1|DVIR	LOC6554388|XP_001981511.3|DERE
OG0008433	LOC6622589|XP_015030555.1|DVIR	LOC6545566|XP_015013150.1|DERE
OG0008434	LOC6629488|XP_002054083.1|DVIR	LOC6555146|XP_001981157.1|DERE
OG0008435	LOC6628086|XP_002051146.1|DVIR	LOC6540703|XP_001969491.1|DERE
OG0008436	LOC26531916|XP_015023626.1|DVIR	LOC6548654|XP_015011711.1|DERE
OG0008438	LOC6629267|XP_032294939.1|DVIR	LOC6552442|XP_001980931.1|DERE
OG0008439	LOC6625210|XP_015029806.1|DVIR	LOC6546977|XP_001974619.1|DERE
OG0008440	LOC6632400|XP_032289616.1|DVIR	LOC6552550|XP_001978960.1|DERE
OG0008441	LOC6622673|XP_002047668.2|DVIR	LOC6544258|XP_015014189.1|DERE
OG0008442	LOC6635368|XP_002058892.1|DVIR	LOC6547294|XP_026836601.1|DERE
OG0008443	LOC6623712|XP_002048254.1|DVIR	LOC6544563|XP_001973097.1|DERE
OG0008444	LOC6623897|XP_002048638.1|DVIR	LOC6546317|XP_001972825.1|DERE
OG0008445	LOC6634436|XP_002057910.2|DVIR	LOC6551476|XP_015011391.1|DERE
OG0008446	LOC6632064|XP_002055619.3|DVIR	LOC6550060|XP_026838053.1|DERE
OG0008447	LOC6633500|XP_002056824.1|DVIR	LOC6551043|XP_001978310.1|DERE
OG0008448	LOC6633840|XP_032296648.1|DVIR	LOC6551267|XP_026838080.1|DERE
OG0008449	LOC6631878|XP_002054951.1|DVIR	LOC6549669|XP_001977455.1|DERE
OG0008450	LOC6636791|XP_032289296.1|DVIR	LOC26526357|XP_015011454.1|DERE
OG0008451	LOC6632518|XP_002056528.1|DVIR	LOC6553850|XP_026839888.1|DERE
OG0008452	LOC6628304|XP_002052858.2|DVIR	LOC6541919|XP_001968194.2|DERE
OG0008453	LOC6636330|XP_002059929.2|DVIR	LOC6542861|XP_001970551.1|DERE
OG0008454	LOC6633537|XP_002057365.2|DVIR	LOC6555562|XP_026837871.1|DERE
OG0008455	LOC6622204|XP_002046321.2|DVIR	LOC6543712|XP_026833905.1|DERE
OG0008456	LOC6632925|XP_002056560.1|DVIR	LOC6554036|XP_015010080.1|DERE
OG0008457	LOC6629801|XP_002053377.1|DVIR	LOC6551867|XP_001980817.1|DERE
OG0008458	LOC6627194|XP_002049439.1|DVIR	LOC6547777|XP_001976572.2|DERE
OG0008459	LOC6631358|XP_002055662.1|DVIR	LOC6550441|XP_026838023.1|DERE
OG0008460	LOC6627738|XP_002051122.2|DVIR	LOC6541625|XP_001970112.1|DERE
OG0008461	LOC6627372|XP_015028625.1|DVIR	LOC6543464|XP_026834560.1|DERE
OG0008462	LOC6628455|XP_002051827.1|DVIR	LOC26526530|XP_015015522.1|DERE
OG0008463	LOC26530741|XP_015028846.2|DVIR	LOC6543315|XP_026834125.1|DERE
OG0008464	LOC6626602|XP_002050636.1|DVIR	LOC6548613|XP_001976699.1|DERE
OG0008465	LOC26530585|XP_015024744.1|DVIR	LOC26526791|XP_015012854.1|DERE
OG0008466	LOC6625044|XP_002048815.2|DVIR	LOC6548506|XP_001976655.1|DERE
OG0008467	LOC6625204|XP_002050300.1|DVIR	LOC6547218|XP_001974716.1|DERE
OG0008468	LOC6627896|XP_002051810.1|DVIR	LOC6541695|XP_001969756.1|DERE
OG0008469	LOC26531430|XP_015024749.1|DVIR	LOC6550164|XP_001977674.1|DERE
OG0008472	LOC6625852|XP_032291678.1|DVIR	LOC6548143|XP_026836579.1|DERE
OG0008473	LOC6631486|XP_002055431.2|DVIR	LOC6550486|XP_001977951.3|DERE
OG0008474	LOC6629854|XP_002053177.3|DVIR	LOC6553358|XP_001980187.3|DERE
OG0008475	LOC6634358|XP_002057699.1|DVIR	LOC6542651|XP_001969658.1|DERE
OG0008476	LOC6630205|XP_002053708.1|DVIR	LOC6553178|XP_001980014.1|DERE
OG0008477	LOC6627150|XP_015029572.1|DVIR	LOC6549457|XP_015011639.1|DERE
OG0008478	LOC26531866|XP_032288952.1|DVIR	LOC6555487|XP_001981870.2|DERE
OG0008479	LOC6626449|XP_002049806.1|DVIR	LOC6547698|XP_001975019.1|DERE
OG0008480	LOC6622158|XP_032290034.1|DVIR	LOC6544115|XP_001973111.1|DERE
OG0008481	LOC6633547|XP_002057244.1|DVIR	LOC6551378|XP_001978446.1|DERE
OG0008482	LOC6623222|XP_002046715.1|DVIR	LOC6543654|XP_001972954.1|DERE
OG0008483	LOC6627979|XP_002051785.2|DVIR	LOC6542569|XP_001968300.1|DERE
OG0008484	LOC6632658|XP_002056464.1|DVIR	LOC6552897|XP_001980005.1|DERE
OG0008485	LOC6628244|XP_015028190.1|DVIR	LOC6543424|XP_001969500.1|DERE
OG0008486	LOC6636249|XP_015023970.1|DVIR	LOC6555982|XP_026839097.1|DERE
OG0008487	LOC6632045|XP_002055242.1|DVIR	LOC6550769|XP_026837702.1|DERE
OG0008488	LOC6632649|XP_002056548.1|DVIR	LOC6553509|XP_001979355.1|DERE
OG0008489	LOC26531623|XP_015026298.1|DVIR	LOC6553291|XP_001979184.1|DERE
OG0008490	LOC6629536|XP_002053664.1|DVIR	LOC6555275|XP_001981840.1|DERE
OG0008491	LOC6629412|XP_002053068.2|DVIR	LOC6552025|XP_001980671.2|DERE
OG0008492	LOC6627766|XP_002052655.1|DVIR	LOC6549339|XP_001974319.1|DERE
OG0008493	LOC6634051|XP_032289040.1|DVIR	LOC6543279|XP_001969535.1|DERE
OG0008494	LOC6626428|XP_002050268.1|DVIR	LOC6547538|XP_001976304.1|DERE
OG0008495	LOC6625279|XP_002049864.2|DVIR	LOC6549392|XP_026835719.1|DERE
OG0008496	LOC116649980|XP_032289193.1|DVIR, LOC26530826|XP_015024746.1|DVIR	LOC6548180|XP_026836191.1|DERE
OG0008497	LOC26530492|XP_015030211.1|DVIR	LOC6547591|XP_001974906.1|DERE
OG0008498	LOC6626778|XP_032292392.1|DVIR	LOC6548090|XP_026836064.1|DERE
OG0008499	LOC6624917|XP_002049112.1|DVIR	LOC6547517|XP_001974854.3|DERE
OG0008500	LOC6626518|XP_002048916.2|DVIR	LOC6540590|XP_001970398.2|DERE
OG0008501	LOC6623280|XP_002046955.1|DVIR	LOC6546321|XP_001972933.1|DERE
OG0008502	LOC6631610|XP_002055068.1|DVIR	LOC6549906|XP_001977382.1|DERE
OG0008503	LOC6634810|XP_002058136.3|DVIR	LOC6551325|XP_001977090.1|DERE
OG0008504	LOC26530543|XP_015023729.1|DVIR	LOC26527091|XP_015014398.1|DERE
OG0008505	LOC6623632|XP_032291369.1|DVIR	LOC6546489|XP_001973585.2|DERE
OG0008506	LOC6624008|XP_002046293.1|DVIR	LOC6546162|XP_001973556.1|DERE
OG0008507	LOC6624207|XP_002048350.1|DVIR	LOC6546164|XP_001972861.1|DERE
OG0008508	LOC6636685|XP_032295670.1|DVIR	LOC6550401|XP_001977848.1|DERE
OG0008509	LOC6633776|XP_002057308.1|DVIR	LOC6551112|XP_001976843.1|DERE, LOC6554064|XP_001980553.1|DERE, LOC6550967|XP_001976844.1|DERE
OG0008510	LOC6631867|XP_002055728.2|DVIR	LOC6549702|XP_001977444.1|DERE
OG0008512	LOC6627909|XP_002051402.2|DVIR, LOC6627601|XP_002051403.1|DVIR	LOC6542540|XP_026835239.1|DERE
OG0008513	LOC116651641|XP_032294320.1|DVIR	LOC6541886|XP_001968377.1|DERE
OG0008514	LOC6629044|XP_002052190.1|DVIR	LOC113564336|XP_026836822.1|DERE, LOC6549566|XP_001974484.2|DERE, LOC26526529|XP_026836821.1|DERE
OG0008515	LOC6629037|XP_002052183.1|DVIR	LOC6542485|XP_001968465.1|DERE
OG0008516	LOC6624177|XP_002047452.1|DVIR	LOC6543840|XP_001971375.1|DERE
OG0008517	LOC6623716|XP_002047347.1|DVIR	LOC6545456|XP_001972139.1|DERE
OG0008518	LOC6624691|XP_002048125.1|DVIR	LOC6543816|XP_001973631.1|DERE
OG0008519	LOC26530688|XP_015024374.2|DVIR	LOC6546588|XP_001975902.1|DERE
OG0008520	LOC6630347|XP_002054596.2|DVIR	LOC6554026|XP_001979536.3|DERE
OG0008523	LOC6634167|XP_002057534.1|DVIR	LOC6541834|XP_001969021.3|DERE
OG0008524	LOC6633803|XP_032296643.1|DVIR	LOC6551615|XP_001978595.3|DERE, LOC6551563|XP_001978602.1|DERE, LOC113564503|XP_026837796.1|DERE
OG0008527	LOC6631840|XP_032295443.1|DVIR	LOC6550275|XP_026837687.1|DERE
OG0008528	LOC26531816|XP_032294445.1|DVIR	LOC6544852|XP_001970991.1|DERE
OG0008529	LOC6634724|XP_002058323.1|DVIR	LOC6555633|XP_026838891.1|DERE
OG0008530	LOC6631538|XP_002055062.1|DVIR	LOC6551033|XP_001978252.1|DERE
OG0008531	LOC6634585|XP_015025072.1|DVIR	LOC6550168|XP_026837935.1|DERE
OG0008532	LOC6631505|XP_002055324.3|DVIR	LOC6550016|XP_001977482.1|DERE
OG0008534	LOC6631432|XP_002055540.2|DVIR	LOC6551086|XP_001977101.1|DERE
OG0008535	LOC6633244|XP_032289258.1|DVIR	LOC26526504|XP_026837675.1|DERE
OG0008536	LOC6633526|XP_002057074.1|DVIR	LOC6551642|XP_026837781.1|DERE
OG0008537	LOC6632475|XP_032289420.1|DVIR	LOC26527110|XP_026839563.1|DERE
OG0008538	LOC6636660|XP_002060138.1|DVIR	LOC6549707|XP_026837342.1|DERE
OG0008540	LOC6630335|XP_002053010.1|DVIR	LOC6551870|XP_001980820.1|DERE
OG0008541	LOC6627177|XP_002050395.3|DVIR	LOC6541529|XP_026835335.1|DERE
OG0008542	LOC6622413|XP_002046977.1|DVIR	LOC6545411|XP_001971710.2|DERE
OG0008544	LOC26531697|XP_015030354.1|DVIR	LOC26526546|XP_026834699.1|DERE
OG0008546	LOC6624070|XP_002047431.2|DVIR	LOC6546480|XP_001971249.1|DERE
OG0008547	LOC6633496|XP_032296399.1|DVIR	LOC6551546|XP_001978457.1|DERE
OG0008548	LOC26531687|XP_032293863.1|DVIR	LOC6555293|XP_001981209.1|DERE
OG0008549	LOC6629325|XP_032288815.1|DVIR	LOC6554491|XP_001981936.2|DERE
OG0008550	LOC6622629|XP_002048445.1|DVIR, LOC116650458|XP_032290006.1|DVIR, LOC116649855|XP_032288958.1|DVIR, LOC6622662|XP_002048448.3|DVIR	LOC6551064|XP_026837835.1|DERE
OG0008552	LOC6623489|XP_002046767.1|DVIR	LOC6545387|XP_001971617.1|DERE
OG0008554	LOC6635477|XP_032295544.1|DVIR	LOC6555733|XP_015008791.1|DERE
OG0008555	LOC6634691|XP_002058344.1|DVIR	LOC6555778|XP_001982536.2|DERE
OG0008556	LOC6626652|XP_002049882.1|DVIR	LOC6542310|XP_001970422.2|DERE
OG0008558	LOC6634199|XP_002057731.2|DVIR, LOC116651565|XP_032294086.1|DVIR	LOC6541099|XP_001969404.1|DERE
OG0008560	LOC6627638|XP_002051112.2|DVIR	LOC6542531|XP_026834622.1|DERE
OG0008561	LOC6627492|XP_002052200.1|DVIR	LOC6548884|XP_001974126.1|DERE
OG0008562	LOC6627804|XP_002051314.1|DVIR	LOC6541242|XP_026834785.1|DERE
OG0008563	LOC6630959|XP_002054736.1|DVIR	LOC6554776|XP_001982179.1|DERE
OG0008564	LOC6628856|XP_002051242.2|DVIR	LOC6542947|XP_001969458.1|DERE
OG0008565	LOC6632151|XP_032296085.1|DVIR	LOC6543907|XP_001972978.1|DERE
OG0008566	LOC6634022|XP_002057486.1|DVIR	LOC6540929|XP_001969552.3|DERE
OG0008567	LOC6627866|XP_032294372.1|DVIR	LOC26526032|XP_015012725.1|DERE
OG0008569	LOC6633491|XP_002057350.1|DVIR	LOC6555583|XP_001982608.2|DERE
OG0008570	LOC26530618|XP_032289194.1|DVIR	LOC6551553|XP_001978501.2|DERE
OG0008571	LOC6623129|XP_002046769.1|DVIR	LOC113563962|XP_026833794.1|DERE, LOC6545385|XP_001971615.1|DERE
OG0008572	LOC6632674|XP_002056645.1|DVIR	LOC6552341|XP_001978876.1|DERE
OG0008573	LOC6633508|XP_002057226.2|DVIR	LOC6555532|XP_001982641.1|DERE
OG0008574	LOC26530963|XP_015031672.1|DVIR	LOC26526417|XP_015014273.1|DERE
OG0008575	LOC6630061|XP_015027631.1|DVIR	LOC6554800|XP_015009340.1|DERE
OG0008576	LOC6633345|XP_032289111.1|DVIR	LOC6549986|XP_015010563.1|DERE
OG0008577	LOC6622225|XP_002046918.1|DVIR	LOC6545180|XP_001972528.2|DERE
OG0008578	LOC6630284|XP_002054895.1|DVIR	LOC26525989|XP_015010435.2|DERE
OG0008579	LOC6623701|XP_002047350.1|DVIR	LOC6545585|XP_001972142.1|DERE
OG0008581	LOC6622126|XP_002047541.3|DVIR	LOC6545340|XP_001973355.3|DERE
OG0008582	LOC26531063|XP_015025723.1|DVIR	LOC26526759|XP_015011478.1|DERE
OG0008583	LOC6636065|XP_032295497.1|DVIR	LOC6555548|XP_026838898.1|DERE
OG0008584	LOC6633561|XP_002057366.1|DVIR	LOC6555563|XP_001982588.1|DERE
OG0008585	LOC6634501|XP_002057913.1|DVIR	LOC6551474|XP_015011390.1|DERE
OG0008586	LOC6634801|XP_002057914.2|DVIR	LOC6551473|XP_001978506.1|DERE
OG0008587	LOC6630213|XP_015027731.1|DVIR	LOC6554077|XP_015009680.1|DERE
OG0008588	LOC6630541|XP_002054606.1|DVIR	LOC6553818|XP_001979551.1|DERE
OG0008589	LOC6633865|XP_032296653.1|DVIR	LOC6551121|XP_001978348.1|DERE
OG0008590	LOC26531206|XP_015027871.1|DVIR	LOC6554404|XP_001981700.3|DERE
OG0008593	LOC6623735|XP_002047820.1|DVIR	LOC6546101|XP_001972258.1|DERE
OG0008594	LOC6629895|XP_002053990.1|DVIR	LOC6553692|XP_001979422.1|DERE
OG0008595	LOC6626814|XP_002050648.1|DVIR	LOC6548757|XP_001975442.1|DERE
OG0008596	LOC6626649|XP_002050643.2|DVIR	LOC6548719|XP_001975449.2|DERE
OG0008597	LOC6630627|XP_002053301.1|DVIR	LOC6554829|XP_001982002.1|DERE
OG0008598	LOC116652176|XP_032296079.1|DVIR	LOC6551455|XP_015010877.1|DERE
OG0008599	LOC6633558|XP_002057255.1|DVIR	LOC6551488|XP_001978472.2|DERE
OG0008600	LOC6629414|XP_002053148.1|DVIR	LOC6553495|XP_001979335.2|DERE
OG0008601	LOC6635644|XP_002059190.1|DVIR	LOC6542435|XP_001970120.1|DERE
OG0008602	LOC6630340|XP_002053015.2|DVIR	LOC6554697|XP_001981957.1|DERE
OG0008603	LOC6632438|XP_002056168.1|DVIR	LOC6553653|XP_026839781.1|DERE
OG0008604	LOC6626600|XP_002050634.1|DVIR	LOC6548615|XP_001976701.1|DERE
OG0008605	LOC6633998|XP_015025320.1|DVIR	LOC6549485|XP_001974259.1|DERE
OG0008606	LOC6627482|XP_002052132.1|DVIR	LOC6543520|XP_001968694.1|DERE
OG0008607	LOC6630459|XP_002053456.1|DVIR	LOC6552743|XP_001978987.1|DERE
OG0008608	LOC6634632|XP_002058031.3|DVIR	LOC6551279|XP_001976898.3|DERE
OG0008609	LOC6629659|XP_002053598.1|DVIR	LOC6551823|XP_001980584.1|DERE
OG0008610	LOC6625180|XP_032291970.1|DVIR	LOC6548426|XP_001975337.1|DERE
OG0008612	LOC6636457|XP_002059817.1|DVIR, LOC116650885|XP_032291731.1|DVIR	LOC6542770|XP_001969188.2|DERE
OG0008613	LOC26530490|XP_015024973.1|DVIR	LOC6553347|XP_001979292.1|DERE
OG0008614	LOC6631617|XP_002055075.1|DVIR	LOC6550307|XP_001977761.1|DERE
