Orthogroup	DVIR.longest_only	DSUB.longest_only
OG0010038	LOC6633693|XP_032296636.1|DVIR	LOC117900739|XP_034667110.1|DSUB
OG0010039	LOC6625948|XP_002049385.1|DVIR	LOC117890867|XP_034651844.1|DSUB
OG0010040	LOC6628173|XP_002051444.1|DVIR	LOC117901602|XP_034668306.1|DSUB
OG0010042	LOC6631621|XP_002055563.1|DVIR	LOC117897241|XP_034661855.1|DSUB
OG0010043	LOC6631619|XP_002055561.1|DVIR	LOC117897251|XP_034661868.1|DSUB
OG0010044	LOC6633513|XP_002057231.2|DVIR	LOC117900303|XP_034666512.1|DSUB
OG0010045	LOC6634482|XP_002058159.2|DVIR	LOC117902633|XP_034670047.1|DSUB
OG0010046	LOC6634483|XP_002058160.1|DVIR	LOC117902641|XP_034670059.1|DSUB
OG0010047	LOC6631529|XP_002055336.1|DVIR	LOC117903217|XP_034671007.1|DSUB
OG0010048	LOC6634757|XP_002058050.2|DVIR	LOC117901637|XP_034668363.1|DSUB
OG0010049	LOC6636071|XP_002059602.1|DVIR	LOC117903522|XP_034671531.1|DSUB
OG0010050	LOC6636070|XP_002059601.1|DVIR	LOC117892133|XP_034654063.1|DSUB
OG0010051	LOC6633794|XP_002057314.1|DVIR	LOC117901675|XP_034668412.1|DSUB
OG0010052	LOC6633346|XP_032296745.1|DVIR	LOC117897630|XP_034662498.1|DSUB
OG0010053	LOC6636147|XP_002059493.1|DVIR	LOC117897146|XP_034661709.1|DSUB
OG0010054	LOC6631892|XP_002055493.2|DVIR	LOC117896204|XP_034660226.1|DSUB
OG0010055	LOC6632031|XP_002055497.2|DVIR	LOC117896321|XP_034660448.1|DSUB
OG0010056	LOC6631444|XP_015026715.1|DVIR	LOC117903328|XP_034671162.1|DSUB
OG0010057	LOC6635597|XP_002059022.3|DVIR	LOC117903617|XP_034671764.1|DSUB
OG0010058	LOC6633646|XP_032289031.1|DVIR	LOC117894786|XP_034657910.1|DSUB
OG0010059	LOC6631404|XP_002055674.1|DVIR	LOC117903304|XP_034671127.1|DSUB
OG0010060	LOC6633334|XP_002056862.1|DVIR	LOC117903202|XP_034670983.1|DSUB
OG0010061	LOC6636590|XP_002060027.1|DVIR	LOC117893053|XP_034655324.1|DSUB
OG0010062	LOC6623403|XP_002046146.1|DVIR	LOC117895259|XP_034658671.1|DSUB
OG0010063	LOC6622668|XP_002046711.2|DVIR	LOC117894007|XP_034656721.1|DSUB
OG0010064	LOC6622376|XP_002046701.1|DVIR	LOC117893511|XP_034656041.1|DSUB
OG0010065	LOC6623922|XP_002047381.2|DVIR	LOC117893589|XP_034656153.1|DSUB
OG0010066	LOC6624130|XP_002046388.2|DVIR	LOC117893895|XP_034656563.1|DSUB
OG0010067	LOC6636809|XP_002060291.1|DVIR	LOC117895593|XP_034659234.1|DSUB
OG0010068	LOC6623838|XP_002048273.1|DVIR	LOC117893286|XP_034655743.1|DSUB
OG0010069	LOC6622400|XP_002046547.1|DVIR	LOC117894297|XP_034657152.1|DSUB
OG0010070	LOC26531686|XP_015031783.1|DVIR	LOC117893607|XP_034656173.1|DSUB
OG0010071	LOC116650527|XP_032290310.1|DVIR	LOC117894362|XP_034657247.1|DSUB
OG0010072	LOC6624265|XP_002046932.1|DVIR	LOC117893733|XP_034656348.1|DSUB
OG0010073	LOC6624416|XP_002046926.1|DVIR	LOC117895306|XP_034658757.1|DSUB
OG0010074	LOC6633739|XP_015025648.2|DVIR	LOC117900610|XP_034666962.1|DSUB
OG0010075	LOC6623739|XP_002046983.2|DVIR	LOC117893917|XP_034656590.1|DSUB
OG0010076	LOC6622940|XP_002048168.1|DVIR	LOC117894596|XP_034657637.1|DSUB
OG0010077	LOC6623524|XP_002046224.1|DVIR	LOC117894522|XP_034657527.1|DSUB
OG0010078	LOC6623606|XP_002046223.1|DVIR	LOC117894540|XP_034657552.1|DSUB
OG0010079	LOC6623376|XP_002046207.2|DVIR	LOC117894518|XP_034657521.1|DSUB
OG0010080	LOC6622446|XP_002046415.1|DVIR	LOC117893612|XP_034656180.1|DSUB
OG0010081	LOC26531479|XP_032290559.1|DVIR	LOC117894484|XP_034657482.1|DSUB
OG0010082	LOC6624518|XP_002047185.1|DVIR	LOC117893742|XP_034656362.1|DSUB
OG0010083	LOC6624676|XP_002048382.1|DVIR	LOC117893196|XP_034655602.1|DSUB
OG0010084	LOC6624394|XP_002047898.1|DVIR	LOC117895083|XP_034658370.1|DSUB
OG0010085	LOC6622406|XP_032290608.1|DVIR	LOC117893231|XP_034655674.1|DSUB
OG0010087	LOC6623105|XP_032290445.1|DVIR	LOC117894985|XP_034658221.1|DSUB
OG0010088	LOC6624640|XP_002048650.1|DVIR	LOC117894554|XP_034657569.1|DSUB
OG0010089	LOC26531769|XP_032289991.1|DVIR	LOC117893243|XP_034655698.1|DSUB
OG0010090	LOC6636198|XP_002059744.1|DVIR	LOC117902944|XP_034670447.1|DSUB
OG0010091	LOC6630212|XP_002053715.1|DVIR	LOC117898399|XP_034663648.1|DSUB
OG0010092	LOC26531841|XP_015024811.1|DVIR	LOC117899639|XP_034665694.1|DSUB
OG0010093	LOC6625487|XP_032292397.1|DVIR	LOC117891829|XP_034653466.1|DSUB
OG0010094	LOC6635170|XP_002058372.2|DVIR	LOC117897516|XP_034662322.1|DSUB
OG0010095	LOC26530696|XP_015024975.1|DVIR	LOC117899566|XP_034665566.1|DSUB
OG0010096	LOC6633656|XP_002056850.3|DVIR	LOC117903034|XP_034670654.1|DSUB
OG0010097	LOC6631515|XP_032295951.1|DVIR	LOC117895019|XP_034658276.1|DSUB
OG0010098	LOC6629030|XP_002051377.1|DVIR	LOC117901936|XP_034668795.1|DSUB
OG0010099	LOC6627938|XP_032294494.1|DVIR	LOC117901523|XP_034668191.1|DSUB
OG0010100	LOC6623248|XP_002047389.2|DVIR	LOC117895459|XP_034659021.1|DSUB
OG0010101	LOC6623185|XP_002047463.1|DVIR	LOC117894560|XP_034657575.1|DSUB
OG0010102	LOC6623817|XP_002048643.2|DVIR	LOC117894301|XP_034657157.1|DSUB
OG0010103	LOC6624223|XP_002048651.1|DVIR	LOC117894553|XP_034657567.1|DSUB
OG0010104	LOC6624194|XP_002046354.2|DVIR	LOC117894111|XP_034656882.1|DSUB
OG0010105	LOC6622963|XP_002046505.1|DVIR	LOC117901562|XP_034668250.1|DSUB
OG0010106	LOC6626066|XP_002049374.1|DVIR	LOC117891237|XP_034652474.1|DSUB
OG0010107	LOC6636325|XP_032292057.1|DVIR	LOC117892451|XP_034654591.1|DSUB
OG0010108	LOC6626022|XP_032291707.1|DVIR	LOC117892101|XP_034653991.1|DSUB
OG0010110	LOC6623416|XP_002046128.1|DVIR	LOC117894600|XP_034657640.1|DSUB
OG0010111	LOC6630171|XP_002054791.1|DVIR	LOC117898728|XP_034664238.1|DSUB
OG0010112	LOC6632420|XP_002056092.1|DVIR	LOC117896698|XP_034661043.1|DSUB
OG0010113	LOC6634731|XP_002058330.1|DVIR	LOC117903719|XP_034671959.1|DSUB
OG0010114	LOC6634808|XP_002057921.1|DVIR	LOC117894282|XP_034657135.1|DSUB
OG0010115	LOC6633694|XP_002057011.1|DVIR	LOC117900717|XP_034667076.1|DSUB
OG0010116	LOC116652266|XP_032296406.1|DVIR	LOC117903813|XP_034672142.1|DSUB
OG0010117	LOC6634485|XP_002058162.1|DVIR	LOC117894078|XP_034656830.1|DSUB
OG0010118	LOC6634748|XP_032296280.1|DVIR	LOC117903441|XP_034671359.1|DSUB
OG0010119	LOC6631886|XP_032295654.1|DVIR	LOC117899807|XP_034665978.1|DSUB
OG0010120	LOC6632022|XP_002055237.1|DVIR	LOC117890835|XP_034651813.1|DSUB
OG0010121	LOC116652197|XP_032296101.1|DVIR, LOC6631841|XP_002055083.2|DVIR	LOC117894911|XP_034658101.1|DSUB
OG0010122	LOC6636662|XP_002060140.1|DVIR	LOC117903218|XP_034671009.1|DSUB
OG0010123	LOC6632198|XP_002054983.2|DVIR	LOC117903092|XP_034670790.1|DSUB
OG0010125	LOC6631627|XP_002055569.1|DVIR	LOC117899154|XP_034664873.1|DSUB
OG0010126	LOC6633891|XP_002057585.1|DVIR, LOC116651442|XP_032293693.1|DVIR	LOC117901968|XP_034668840.1|DSUB
OG0010127	LOC6634185|XP_002057778.1|DVIR	LOC117901122|XP_034667651.1|DSUB
OG0010128	LOC6634037|XP_002057774.2|DVIR	LOC117900448|XP_034666708.1|DSUB
OG0010129	LOC6634331|XP_002057684.1|DVIR	LOC117901767|XP_034668548.1|DSUB
OG0010130	LOC6627414|XP_002051087.1|DVIR	LOC117901326|XP_034667926.1|DSUB
OG0010131	LOC6634160|XP_002057527.2|DVIR	LOC117902044|XP_034669000.1|DSUB
OG0010132	LOC6634295|XP_002057447.1|DVIR	LOC117901951|XP_034668816.1|DSUB
OG0010133	LOC6634293|XP_002057445.1|DVIR	LOC117901776|XP_034668567.1|DSUB
OG0010134	LOC6628801|XP_002051224.1|DVIR	LOC117900319|XP_034666542.1|DSUB
OG0010135	LOC6627944|XP_002051417.1|DVIR	LOC117902000|XP_034668906.1|DSUB
OG0010136	LOC6628010|XP_002051415.1|DVIR	LOC117900370|XP_034666611.1|DSUB
OG0010137	LOC6628287|XP_002051344.1|DVIR	LOC117902357|XP_034669560.1|DSUB
OG0010138	LOC26530863|XP_015028870.1|DVIR	LOC117902451|XP_034669737.1|DSUB
OG0010139	LOC6628199|XP_002052208.1|DVIR	LOC117901811|XP_034668616.1|DSUB
OG0010140	LOC6628419|XP_002052332.2|DVIR	LOC117901348|XP_034667950.1|DSUB, LOC117901346|XP_034667948.1|DSUB
OG0010141	LOC6635777|XP_002059173.1|DVIR	LOC117900746|XP_034667115.1|DSUB
OG0010142	LOC6627626|XP_002051717.1|DVIR	LOC117900645|XP_034666968.1|DSUB
OG0010143	LOC6627716|XP_002051638.2|DVIR	LOC117898889|XP_034664466.1|DSUB, LOC117897365|XP_034662049.1|DSUB, LOC117901178|XP_034667721.1|DSUB
OG0010144	LOC6628215|XP_002052701.1|DVIR	LOC117901470|XP_034668123.1|DSUB
OG0010145	LOC6628031|XP_002052908.1|DVIR	LOC117900115|XP_034666231.1|DSUB
OG0010146	LOC6627471|XP_002052902.2|DVIR	LOC117900627|XP_034666947.1|DSUB
OG0010147	LOC6627403|XP_002051914.1|DVIR	LOC117900403|XP_034666650.1|DSUB
OG0010148	LOC6627698|XP_032294088.1|DVIR	LOC117902769|XP_034670253.1|DSUB
OG0010149	LOC6628444|XP_032293976.1|DVIR	LOC117900696|XP_034667040.1|DSUB
OG0010150	LOC6627917|XP_002052792.1|DVIR	LOC117900577|XP_034666878.1|DSUB
OG0010151	LOC26531681|XP_015028976.1|DVIR	LOC117901121|XP_034667649.1|DSUB
OG0010152	LOC6635670|XP_002059205.1|DVIR	LOC117900622|XP_034666941.1|DSUB
OG0010153	LOC6627436|XP_002052162.1|DVIR	LOC117901921|XP_034668780.1|DSUB
OG0010154	LOC6627427|XP_002052153.2|DVIR	LOC117901963|XP_034668834.1|DSUB
OG0010155	LOC6627394|XP_002052146.1|DVIR	LOC117901384|XP_034668001.1|DSUB
OG0010156	LOC6623952|XP_002047862.2|DVIR	LOC117894970|XP_034658196.1|DSUB
OG0010157	LOC26530955|XP_015031671.1|DVIR	LOC117893356|XP_034655838.1|DSUB
OG0010158	LOC6623234|XP_002047826.1|DVIR	LOC117893850|XP_034656509.1|DSUB
OG0010159	LOC116650809|XP_032291415.1|DVIR, LOC6636609|XP_002060046.1|DVIR	LOC117895859|XP_034659717.1|DSUB
OG0010160	LOC6636571|XP_002060074.1|DVIR	LOC117901570|XP_034668260.1|DSUB
OG0010161	LOC6623480|XP_002046221.1|DVIR	LOC117894516|XP_034657517.1|DSUB
OG0010162	LOC116650685|XP_032290964.1|DVIR, LOC26531726|XP_015031790.1|DVIR, LOC26531031|XP_015031680.1|DVIR	LOC117903771|XP_034672077.1|DSUB
OG0010163	LOC6624132|XP_002046298.1|DVIR	LOC117895737|XP_034659493.1|DSUB
OG0010164	LOC6623747|XP_002047368.1|DVIR	LOC117894903|XP_034658086.1|DSUB
OG0010165	LOC6623283|XP_002047309.1|DVIR	LOC117895029|XP_034658292.1|DSUB
OG0010166	LOC6623086|XP_002047277.1|DVIR	LOC117893112|XP_034655440.1|DSUB
OG0010167	LOC6623301|XP_002047288.3|DVIR	LOC117895005|XP_034658243.1|DSUB
OG0010168	LOC26531661|XP_015031779.1|DVIR	LOC117893901|XP_034656570.1|DSUB
OG0010169	LOC6623732|XP_032289875.1|DVIR	LOC117893229|XP_034655656.1|DSUB
OG0010170	LOC6623094|XP_032290972.1|DVIR	LOC117893663|XP_034656244.1|DSUB
OG0010171	LOC6624201|XP_002048362.1|DVIR	LOC117893352|XP_034655833.1|DSUB
OG0010172	LOC6622946|XP_002048237.1|DVIR	LOC117895555|XP_034659152.1|DSUB
OG0010173	LOC6625836|XP_002050495.1|DVIR	LOC117891179|XP_034652396.1|DSUB
OG0010174	LOC6626880|XP_002049717.1|DVIR	LOC117892011|XP_034653795.1|DSUB
OG0010175	LOC6624739|XP_002049741.1|DVIR	LOC117890881|XP_034651864.1|DSUB
OG0010176	LOC6624740|XP_002049742.1|DVIR	LOC117890863|XP_034651841.1|DSUB
OG0010177	LOC6626500|XP_002050869.1|DVIR	LOC117890333|XP_034651015.1|DSUB
OG0010178	LOC6627105|XP_002050845.1|DVIR	LOC117891006|XP_034652054.1|DSUB
OG0010179	LOC6624589|XP_002048505.3|DVIR	LOC117894822|XP_034657958.1|DSUB
OG0010180	LOC6623078|XP_002047574.2|DVIR	LOC117893713|XP_034656291.1|DSUB
OG0010181	LOC6623581|XP_002048320.1|DVIR	LOC117894926|XP_034658121.1|DSUB
OG0010182	LOC116650903|XP_032291830.1|DVIR	LOC117890629|XP_034651470.1|DSUB
OG0010183	LOC6635896|XP_002059421.1|DVIR	LOC117890630|XP_034651471.1|DSUB
OG0010184	LOC6627069|XP_002050188.1|DVIR	LOC117892709|XP_034655016.1|DSUB
OG0010185	LOC6627070|XP_002050189.1|DVIR	LOC117891593|XP_034653012.1|DSUB
OG0010186	LOC6622743|XP_002048001.1|DVIR	LOC117894164|XP_034656956.1|DSUB
OG0010187	LOC6635916|XP_002059289.1|DVIR	LOC117891396|XP_034652730.1|DSUB
OG0010188	LOC26531284|XP_015023963.1|DVIR	LOC117889763|XP_034650101.1|DSUB
OG0010189	LOC6636414|XP_002059870.1|DVIR	LOC117890782|XP_034651744.1|DSUB
OG0010190	LOC6636405|XP_002059862.1|DVIR, LOC116650970|XP_032292227.1|DVIR	LOC117890801|XP_034651766.1|DSUB
OG0010191	LOC116650804|XP_032291420.1|DVIR, LOC6636450|XP_002059839.1|DVIR	LOC117890790|XP_034651755.1|DSUB
OG0010192	LOC6625447|XP_002050997.1|DVIR	LOC117890532|XP_034651343.1|DSUB
OG0010193	LOC6635938|XP_002059377.1|DVIR	LOC117890954|XP_034651986.1|DSUB
OG0010194	LOC6623884|XP_002048561.1|DVIR	LOC117893253|XP_034655710.1|DSUB
OG0010195	LOC6623254|XP_002048565.1|DVIR	LOC117893260|XP_034655718.1|DSUB
OG0010196	LOC6626986|XP_002048803.1|DVIR	LOC117892055|XP_034653874.1|DSUB
OG0010197	LOC116651052|XP_032292615.1|DVIR	LOC117890939|XP_034651964.1|DSUB
OG0010198	LOC6626777|XP_002050090.2|DVIR	LOC117891161|XP_034652360.1|DSUB
OG0010199	LOC6625687|XP_002049813.2|DVIR	LOC117891716|XP_034653200.1|DSUB
OG0010200	LOC6625817|XP_002049508.2|DVIR	LOC117890549|XP_034651366.1|DSUB
OG0010201	LOC6624968|XP_002049476.2|DVIR	LOC117891226|XP_034652463.1|DSUB
OG0010202	LOC6626794|XP_002049832.1|DVIR	LOC117891984|XP_034653753.1|DSUB
OG0010203	LOC6627039|XP_002050718.1|DVIR	LOC117891810|XP_034653395.1|DSUB
OG0010204	LOC6626456|XP_002049685.2|DVIR	LOC117890872|XP_034651852.1|DSUB
OG0010205	LOC6627271|XP_002049913.1|DVIR	LOC117890012|XP_034650502.1|DSUB
OG0010206	LOC6627269|XP_002049911.2|DVIR	LOC117891992|XP_034653761.1|DSUB
OG0010207	LOC6626866|XP_002049257.1|DVIR	LOC117890731|XP_034651676.1|DSUB
OG0010208	LOC6625990|XP_032293051.1|DVIR	LOC117891629|XP_034653062.1|DSUB
OG0010209	LOC6625991|XP_032293049.1|DVIR	LOC117891628|XP_034653057.1|DSUB
OG0010210	LOC6626746|XP_002049309.1|DVIR	LOC117890164|XP_034650751.1|DSUB
OG0010211	LOC6625883|XP_002049333.3|DVIR	LOC117892121|XP_034654044.1|DSUB
OG0010212	LOC6626657|XP_002049887.2|DVIR	LOC117890969|XP_034651999.1|DSUB
OG0010213	LOC6626566|XP_002049891.1|DVIR	LOC117890970|XP_034652000.1|DSUB
OG0010214	LOC6626696|XP_002049896.1|DVIR	LOC117890152|XP_034650733.1|DSUB
OG0010215	LOC6625776|XP_002049126.1|DVIR	LOC117890446|XP_034651168.1|DSUB
OG0010216	LOC6625611|XP_002049106.1|DVIR	LOC117891607|XP_034653031.1|DSUB
OG0010217	LOC6625331|XP_002049058.1|DVIR	LOC117890966|XP_034651996.1|DSUB
OG0010218	LOC6625328|XP_032293306.1|DVIR	LOC117891207|XP_034652437.1|DSUB
OG0010219	LOC6624942|XP_002049041.1|DVIR	LOC117890248|XP_034650885.1|DSUB
OG0010220	LOC6625374|XP_002048990.1|DVIR	LOC117889959|XP_034650408.1|DSUB
OG0010221	LOC6625372|XP_002048988.2|DVIR	LOC117889956|XP_034650405.1|DSUB
OG0010222	LOC6627129|XP_002048947.1|DVIR	LOC117891790|XP_034653352.1|DSUB
OG0010223	LOC6626330|XP_015029532.1|DVIR	LOC117891785|XP_034653347.1|DSUB
OG0010224	LOC6626737|XP_002049571.2|DVIR	LOC117890509|XP_034651300.1|DSUB
OG0010225	LOC6632346|XP_002056708.2|DVIR	LOC117898300|XP_034663461.1|DSUB
OG0010226	LOC6632279|XP_002056417.2|DVIR	LOC117896504|XP_034660747.1|DSUB
OG0010227	LOC26531605|XP_015026296.1|DVIR	LOC117896435|XP_034660654.1|DSUB
OG0010228	LOC6630185|XP_002053254.2|DVIR	LOC117897481|XP_034662234.1|DSUB
OG0010229	LOC6630675|XP_002054608.1|DVIR	LOC117898762|XP_034664284.1|DSUB
OG0010230	LOC6630539|XP_015027740.1|DVIR	LOC117898768|XP_034664293.1|DSUB
OG0010231	LOC6632797|XP_002056113.1|DVIR	LOC117896798|XP_034661188.1|DSUB
OG0010232	LOC26531060|XP_015026272.1|DVIR	LOC117899486|XP_034665415.1|DSUB
OG0010233	LOC6635204|XP_002058392.1|DVIR	LOC117896369|XP_034660535.1|DSUB
OG0010234	LOC26530675|XP_015024974.1|DVIR	LOC117897999|XP_034663018.1|DSUB
OG0010235	LOC6632216|XP_002055884.1|DVIR	LOC117897725|XP_034662643.1|DSUB
OG0010236	LOC6633057|XP_002055946.1|DVIR	LOC117897865|XP_034662829.1|DSUB
OG0010237	LOC6629373|XP_032295348.1|DVIR	LOC117898441|XP_034663737.1|DSUB
OG0010238	LOC6632991|XP_002056492.1|DVIR	LOC117898017|XP_034663037.1|DSUB
OG0010239	LOC6630885|XP_002053797.1|DVIR	LOC117896662|XP_034660999.1|DSUB
OG0010240	LOC6630878|XP_002053790.1|DVIR	LOC117900516|XP_034666803.1|DSUB
OG0010241	LOC116651611|XP_032294245.1|DVIR	LOC117899674|XP_034665753.1|DSUB
OG0010242	LOC6630713|XP_002054206.2|DVIR	LOC117899307|XP_034665123.1|DSUB
OG0010243	LOC6631060|XP_002054226.1|DVIR	LOC117896921|XP_034661352.1|DSUB
OG0010244	LOC6632696|XP_002056029.1|DVIR	LOC117896714|XP_034661064.1|DSUB
OG0010245	LOC6629296|XP_002054697.1|DVIR	LOC117897086|XP_034661615.1|DSUB
OG0010246	LOC6630181|XP_032292528.1|DVIR	LOC117897320|XP_034661982.1|DSUB
OG0010247	LOC6629553|XP_002053843.1|DVIR	LOC117898313|XP_034663488.1|DSUB
OG0010248	LOC116651930|XP_032295320.1|DVIR	LOC117899396|XP_034665272.1|DSUB
OG0010249	LOC6632779|XP_002056340.3|DVIR	LOC117896603|XP_034660927.1|DSUB
OG0010250	LOC6632374|XP_002056204.1|DVIR	LOC117896062|XP_034659968.1|DSUB
OG0010251	LOC6629909|XP_002054155.1|DVIR, LOC6629911|XP_002054157.1|DVIR	LOC117896206|XP_034660224.1|DSUB
OG0010253	LOC6626080|XP_032292571.1|DVIR	LOC117889871|XP_034650270.1|DSUB
OG0010254	LOC6627052|XP_002050833.1|DVIR	LOC117891085|XP_034652155.1|DSUB
OG0010256	LOC6629551|XP_002053841.1|DVIR	LOC117899473|XP_034665391.1|DSUB
OG0010258	LOC6624471|XP_002048510.1|DVIR	LOC117895010|XP_034658251.1|DSUB
OG0010259	LOC6623953|XP_002047850.2|DVIR	LOC117893355|XP_034655836.1|DSUB
OG0010260	LOC6633977|XP_002057842.1|DVIR	LOC117901905|XP_034668762.1|DSUB
OG0010276	LOC6631652|XP_032295636.1|DVIR	LOC117896482|XP_034660716.1|DSUB
OG0010277	LOC116651919|XP_032295281.1|DVIR	LOC117898702|XP_034664211.1|DSUB
OG0010279	LOC6632511|XP_002056016.2|DVIR	LOC117897384|XP_034662084.1|DSUB
OG0010280	LOC6631605|XP_002055722.1|DVIR	LOC117895537|XP_034659134.1|DSUB
OG0010281	LOC6622583|XP_032290779.1|DVIR	LOC117893249|XP_034655705.1|DSUB
OG0010282	LOC6630445|XP_002053720.2|DVIR	LOC117899053|XP_034664710.1|DSUB
OG0010283	LOC6630985|XP_002053230.1|DVIR	LOC117895987|XP_034659863.1|DSUB
OG0010284	LOC6629759|XP_002053901.2|DVIR	LOC117896484|XP_034660714.1|DSUB
OG0010286	LOC6632215|XP_002055883.2|DVIR	LOC117899093|XP_034664760.1|DSUB
OG0010288	LOC6634981|XP_032295001.1|DVIR	LOC117896563|XP_034660856.1|DSUB
OG0010289	LOC6635040|XP_002058683.1|DVIR	LOC117898547|XP_034663916.1|DSUB
OG0010290	LOC26531062|XP_015027854.1|DVIR	LOC117897117|XP_034661660.1|DSUB
OG0010292	LOC116651917|XP_032295276.1|DVIR	LOC117898667|XP_034664133.1|DSUB
OG0010293	LOC6628921|XP_002052344.3|DVIR	LOC117902798|XP_034670308.1|DSUB
OG0010294	LOC6634074|XP_002057895.2|DVIR	LOC117901431|XP_034668066.1|DSUB
OG0010295	LOC6628008|XP_002051414.1|DVIR	LOC117901980|XP_034668880.1|DSUB
OG0010296	LOC6627174|XP_032291975.1|DVIR	LOC117891374|XP_034652702.1|DSUB
OG0010298	LOC6625026|XP_032292034.1|DVIR	LOC117890336|XP_034651019.1|DSUB
OG0010299	LOC6636333|XP_002059932.2|DVIR	LOC117892368|XP_034654469.1|DSUB
OG0010300	LOC116650868|XP_032291649.1|DVIR, LOC6636446|XP_002059835.1|DVIR	LOC117890588|XP_034651415.1|DSUB
OG0010301	LOC6633195|XP_002056682.1|DVIR	LOC117896606|XP_034660930.1|DSUB
OG0010302	LOC26531446|XP_015030333.1|DVIR	LOC117891151|XP_034652295.1|DSUB
OG0010304	LOC6631707|XP_032295889.1|DVIR	LOC117903438|XP_034671353.1|DSUB
OG0010305	LOC116652051|XP_032295716.1|DVIR	LOC117903432|XP_034671346.1|DSUB
OG0010306	LOC6631509|XP_032295605.1|DVIR	LOC117903427|XP_034671340.1|DSUB
OG0010307	LOC6636047|XP_032295970.1|DVIR	LOC117903768|XP_034672076.1|DSUB
OG0010308	LOC6631602|XP_002055719.3|DVIR	LOC117902177|XP_034669217.1|DSUB
OG0010309	LOC6624286|XP_002046571.1|DVIR, LOC116650640|XP_032290748.1|DVIR	LOC117893155|XP_034655508.1|DSUB
OG0010310	LOC6634728|XP_032289222.1|DVIR	LOC117903783|XP_034672099.1|DSUB
OG0010312	LOC6631971|XP_002055599.3|DVIR	LOC117898790|XP_034664322.1|DSUB
OG0010313	LOC6624279|XP_002048513.1|DVIR	LOC117894792|XP_034657912.1|DSUB
OG0010314	LOC6631552|XP_002055704.2|DVIR	LOC117895025|XP_034658289.1|DSUB
OG0010315	LOC6631620|XP_002055562.1|DVIR	LOC117897222|XP_034661833.1|DSUB
OG0010319	LOC6633788|XP_002056960.1|DVIR	LOC117893585|XP_034656152.1|DSUB
OG0010320	LOC6634563|XP_002058175.1|DVIR	LOC117903078|XP_034670766.1|DSUB
OG0010321	LOC6636613|XP_032291457.1|DVIR	LOC117894894|XP_034658067.1|DSUB
OG0010322	LOC6636589|XP_032291448.1|DVIR	LOC117893055|XP_034655328.1|DSUB
OG0010323	LOC6631187|XP_002053242.1|DVIR	LOC117893405|XP_034655896.1|DSUB
OG0010324	LOC6622209|XP_002046323.2|DVIR	LOC117895166|XP_034658518.1|DSUB
OG0010325	LOC6622783|XP_002046667.1|DVIR	LOC117894307|XP_034657165.1|DSUB
OG0010326	LOC6636920|XP_002060376.1|DVIR	LOC117893637|XP_034656215.1|DSUB
OG0010327	LOC6624122|XP_002046930.2|DVIR	LOC117894935|XP_034658129.1|DSUB
OG0010329	LOC6623731|XP_002046205.1|DVIR	LOC117894513|XP_034657514.1|DSUB
OG0010332	LOC6633753|XP_002056939.1|DVIR	LOC117903567|XP_034671669.1|DSUB
OG0010333	LOC6628222|XP_002051170.1|DVIR	LOC117901681|XP_034668415.1|DSUB
OG0010334	LOC6628134|XP_002052302.1|DVIR	LOC117902069|XP_034669045.1|DSUB
OG0010335	LOC6631506|XP_002055325.3|DVIR	LOC117903426|XP_034671339.1|DSUB
OG0010336	LOC6634835|XP_002058016.1|DVIR	LOC117894631|XP_034657691.1|DSUB
OG0010337	LOC6633714|XP_002057118.1|DVIR	LOC117897131|XP_034661684.1|DSUB
OG0010338	LOC6633822|XP_002057101.1|DVIR	LOC117901364|XP_034667968.1|DSUB
OG0010339	LOC6634806|XP_002057919.2|DVIR	LOC117894611|XP_034657652.1|DSUB
OG0010340	LOC6634502|XP_002057907.1|DVIR	LOC117901993|XP_034668899.1|DSUB
OG0010341	LOC6634434|XP_002057906.2|DVIR	LOC117901984|XP_034668887.1|DSUB
OG0010342	LOC26531272|XP_032288957.1|DVIR	LOC117896170|XP_034660146.1|DSUB
OG0010343	LOC6636143|XP_002059537.1|DVIR	LOC117903603|XP_034671750.1|DSUB
OG0010344	LOC6633518|XP_002057066.1|DVIR	LOC117903744|XP_034672019.1|DSUB
OG0010345	LOC6634540|XP_002058284.2|DVIR	LOC117898518|XP_034663879.1|DSUB
OG0010346	LOC6634784|XP_032296375.1|DVIR	LOC117903158|XP_034670888.1|DSUB
OG0010347	LOC6634462|XP_032296387.1|DVIR	LOC117903726|XP_034671969.1|DSUB
OG0010348	LOC6633461|XP_002057344.1|DVIR	LOC117890017|XP_034650510.1|DSUB
OG0010349	LOC6633795|XP_002057315.1|DVIR	LOC117893751|XP_034656380.1|DSUB
OG0010350	LOC6633775|XP_032295813.1|DVIR	LOC117895586|XP_034659222.1|DSUB
OG0010351	LOC6634740|XP_002058188.1|DVIR	LOC117894106|XP_034656877.1|DSUB
OG0010352	LOC6632203|XP_002055517.1|DVIR	LOC117903582|XP_034671692.1|DSUB
OG0010353	LOC6631938|XP_032295862.1|DVIR	LOC117899750|XP_034665892.1|DSUB
OG0010354	LOC6635520|XP_002058938.1|DVIR	LOC117890411|XP_034651117.1|DSUB
OG0010355	LOC6633611|XP_002056919.1|DVIR	LOC117903039|XP_034670661.1|DSUB
OG0010356	LOC6631994|XP_002055086.2|DVIR	LOC117891809|XP_034653390.1|DSUB
OG0010357	LOC6632211|XP_002055525.1|DVIR	LOC117903837|XP_034672180.1|DSUB
