Orthogroup	DVIR.longest_only	AALB.longest_only
OG0007725	LOC6631785|XP_032295724.1|DVIR	LOC118459301|XP_035778446.1|AALB
OG0007726	LOC6636021|XP_002059545.1|DVIR	LOC118467056|XP_035792998.1|AALB
OG0007727	LOC6636140|XP_002059534.1|DVIR	LOC118459861|XP_035779529.1|AALB
OG0007728	LOC6636045|XP_032295971.1|DVIR	LOC118466157|XP_035791067.1|AALB
OG0007729	LOC6636171|XP_002059557.1|DVIR	LOC118462784|XP_035784669.1|AALB
OG0007731	LOC6624531|XP_015031245.1|DVIR	LOC118456287|XP_035772798.1|AALB
OG0007733	LOC6631985|XP_002055610.1|DVIR	LOC118461642|XP_035783111.1|AALB
OG0007734	LOC6631989|XP_002055614.1|DVIR	LOC118465766|XP_035790178.1|AALB
OG0007735	LOC6631305|XP_002055048.1|DVIR	LOC118460684|XP_035781079.1|AALB
OG0007736	LOC6634687|XP_032289214.1|DVIR	LOC118458075|XP_035776128.1|AALB
OG0007737	LOC6629966|XP_015027598.1|DVIR	LOC118464411|XP_035787665.1|AALB
OG0007738	LOC6630958|XP_015027762.1|DVIR	LOC118466333|XP_035791349.1|AALB
OG0007741	LOC6636088|XP_032296154.1|DVIR	LOC118460967|XP_035781670.1|AALB
OG0007742	LOC6636672|XP_002060150.1|DVIR	LOC118456365|XP_035772933.1|AALB
OG0007743	LOC6633134|XP_032288805.1|DVIR	LOC118459847|XP_035779511.1|AALB
OG0007744	LOC26531712|XP_015031785.1|DVIR	LOC118466209|XP_035791123.1|AALB
OG0007745	LOC6632591|XP_032289445.1|DVIR	LOC118461267|XP_035782293.1|AALB
OG0007746	LOC6631273|XP_002054057.1|DVIR	LOC118460595|XP_035780919.1|AALB
OG0007747	LOC6636161|XP_032296225.1|DVIR	LOC118460552|XP_035780843.1|AALB
OG0007749	LOC6634528|XP_002057957.1|DVIR	LOC118466762|XP_035792369.1|AALB
OG0007751	LOC6628194|XP_002052853.1|DVIR	LOC118462901|XP_035784892.1|AALB
OG0007753	LOC6631828|XP_002055470.1|DVIR	LOC118457856|XP_035775641.1|AALB
OG0007754	LOC6631874|XP_002055031.1|DVIR	LOC118468805|XP_035795909.1|AALB
OG0007755	LOC6631750|XP_002055029.2|DVIR	LOC118460763|XP_035781256.1|AALB
OG0007756	LOC6633689|XP_002057006.2|DVIR	LOC118464326|XP_035787532.1|AALB
OG0007758	LOC6634211|XP_002057804.2|DVIR	LOC118456894|XP_035773908.1|AALB
OG0007760	LOC6631775|XP_032296015.1|DVIR	LOC118460774|XP_035781275.1|AALB
OG0007761	LOC6631449|XP_002055025.3|DVIR	LOC118466394|XP_035791584.1|AALB
OG0007762	LOC6631469|XP_002055026.1|DVIR	LOC118458786|XP_035777527.1|AALB
OG0007763	LOC6628198|XP_002052857.3|DVIR	LOC118457131|XP_035774342.1|AALB
OG0007764	LOC6633725|XP_002057090.2|DVIR	LOC118457304|XP_035774687.1|AALB
OG0007765	LOC6633724|XP_002057089.1|DVIR	LOC118459063|XP_035777995.1|AALB
OG0007767	LOC6636208|XP_032290092.1|DVIR	LOC118464693|XP_035788111.1|AALB
OG0007768	LOC6631773|XP_002055181.1|DVIR	LOC118465585|XP_035789849.1|AALB
OG0007769	LOC6634768|XP_002058007.1|DVIR	LOC118457091|XP_035774272.1|AALB, LOC118459634|XP_035779108.1|AALB
OG0007770	LOC6634770|XP_015025035.1|DVIR	LOC118460429|XP_035780613.1|AALB
OG0007771	LOC6628657|XP_002051507.2|DVIR	LOC118462664|XP_035784453.1|AALB
OG0007772	LOC6633572|XP_002057076.1|DVIR	LOC118466974|XP_035792779.1|AALB
OG0007773	LOC6628919|XP_002051387.1|DVIR	LOC118460446|XP_035780651.1|AALB
OG0007774	LOC6623059|XP_002046678.1|DVIR	LOC118461277|XP_035782323.1|AALB, LOC118462616|XP_035784344.1|AALB
OG0007775	LOC6631663|XP_002054941.1|DVIR	LOC118464866|XP_035788481.1|AALB
OG0007776	LOC6632002|XP_002055094.2|DVIR	LOC118458526|XP_035777000.1|AALB
OG0007777	LOC6631826|XP_032295850.1|DVIR	LOC118468445|XP_035795112.1|AALB
OG0007778	LOC6634460|XP_002057948.2|DVIR	LOC118468395|XP_035795051.1|AALB
OG0007779	LOC6623872|XP_002046231.1|DVIR	LOC118465472|XP_035789664.1|AALB
OG0007780	LOC6636695|XP_002060115.1|DVIR	LOC118465513|XP_035789728.1|AALB
OG0007781	LOC6634645|XP_032296453.1|DVIR	LOC118459370|XP_035778564.1|AALB
OG0007782	LOC6633704|XP_002057299.1|DVIR	LOC118459432|XP_035778674.1|AALB
OG0007783	LOC6634509|XP_002058279.1|DVIR	LOC118458025|XP_035776024.1|AALB
OG0007784	LOC6631034|XP_002054125.2|DVIR	LOC118467381|XP_035793754.1|AALB
OG0007785	LOC6633482|XP_032296622.1|DVIR	LOC118460838|XP_035781413.1|AALB
OG0007786	LOC6628305|XP_032294257.1|DVIR	LOC118460134|XP_035780091.1|AALB
OG0007787	LOC6635215|XP_032294790.1|DVIR	LOC118457809|XP_035775556.1|AALB
OG0007788	LOC6630566|XP_002054383.1|DVIR	LOC118468319|XP_035794957.1|AALB
OG0007790	LOC6632759|XP_032288739.1|DVIR	LOC118460940|XP_035781597.1|AALB
OG0007792	LOC6634427|XP_002057939.1|DVIR	LOC118460537|XP_035780817.1|AALB
OG0007793	LOC6629960|XP_002053618.2|DVIR	LOC118460081|XP_035779988.1|AALB
OG0007794	LOC6634682|XP_002057998.1|DVIR	LOC118460665|XP_035781028.1|AALB
OG0007795	LOC6633791|XP_002056963.2|DVIR	LOC118458115|XP_035776182.1|AALB
OG0007796	LOC6632886|XP_002055789.1|DVIR	LOC118459039|XP_035777952.1|AALB
OG0007797	LOC6632620|XP_002056102.2|DVIR	LOC118457292|XP_035774647.1|AALB
OG0007798	LOC6632429|XP_002056101.1|DVIR	LOC118457294|XP_035774652.1|AALB
OG0007799	LOC6635189|XP_002058388.1|DVIR	LOC118457830|XP_035775598.1|AALB
OG0007800	LOC6630920|XP_002053779.1|DVIR	LOC118462038|XP_035783905.1|AALB
OG0007802	LOC26531808|XP_015027947.1|DVIR	LOC118461388|XP_035782542.1|AALB
OG0007803	LOC6634979|XP_032295000.1|DVIR	LOC118461597|XP_035782994.1|AALB
OG0007804	LOC6635470|XP_002058978.2|DVIR	LOC118460901|XP_035781537.1|AALB
OG0007805	LOC6635468|XP_002058976.1|DVIR	LOC118460908|XP_035781551.1|AALB
OG0007806	LOC6635467|XP_002058975.1|DVIR	LOC118460902|XP_035781538.1|AALB
OG0007808	LOC6630859|XP_002052954.2|DVIR	LOC118458041|XP_035776053.1|AALB
OG0007809	LOC6634409|XP_002057930.1|DVIR	LOC118469013|XP_035796347.1|AALB
OG0007810	LOC6634182|XP_002057440.1|DVIR	LOC118469010|XP_035796337.1|AALB
OG0007811	LOC6631142|XP_032288929.1|DVIR	LOC118462043|XP_035783913.1|AALB
OG0007812	LOC6635542|XP_032296263.1|DVIR	LOC118462039|XP_035783907.1|AALB
OG0007813	LOC6632508|XP_002056013.2|DVIR	LOC118456276|XP_035772782.1|AALB
OG0007814	LOC6633875|XP_002057386.1|DVIR	LOC118458318|XP_035776554.1|AALB
OG0007815	LOC6631851|XP_002055587.1|DVIR	LOC118460946|XP_035781607.1|AALB
OG0007816	LOC6624673|XP_002047610.2|DVIR	LOC118460456|XP_035780670.1|AALB
OG0007817	LOC6629425|XP_002054357.1|DVIR	LOC118460454|XP_035780667.1|AALB
OG0007818	LOC6635153|XP_002058637.3|DVIR	LOC118458467|XP_035776880.1|AALB
OG0007819	LOC6634557|XP_002057974.1|DVIR	LOC118460556|XP_035780846.1|AALB
OG0007820	LOC6631044|XP_002054218.2|DVIR	LOC118457057|XP_035774198.1|AALB
OG0007821	LOC6632430|XP_002056160.1|DVIR	LOC118458614|XP_035777184.1|AALB
OG0007822	LOC6632431|XP_002056161.1|DVIR	LOC118458612|XP_035777181.1|AALB
OG0007823	LOC6632433|XP_002056163.1|DVIR	LOC118466764|XP_035792381.1|AALB
OG0007824	LOC6635035|XP_032295328.1|DVIR	LOC118460811|XP_035781321.1|AALB
OG0007825	LOC6632367|XP_002056197.1|DVIR	LOC118459490|XP_035778801.1|AALB
OG0007827	LOC6633549|XP_002057246.1|DVIR	LOC118458129|XP_035776203.1|AALB
OG0007828	LOC6622234|XP_002046356.1|DVIR	LOC118464782|XP_035788305.1|AALB
OG0007829	LOC6633032|XP_002056059.2|DVIR	LOC118460206|XP_035780208.1|AALB
OG0007830	LOC6632848|XP_002056246.1|DVIR	LOC118456262|XP_035772756.1|AALB
OG0007831	LOC6634625|XP_002058024.1|DVIR	LOC118457754|XP_035775463.1|AALB
OG0007832	LOC6632162|XP_002055771.2|DVIR	LOC118459589|XP_035779010.1|AALB
OG0007833	LOC6633722|XP_002057087.1|DVIR	LOC118458802|XP_035777558.1|AALB
OG0007834	LOC6629701|XP_002052959.2|DVIR	LOC118461380|XP_035782526.1|AALB
OG0007836	LOC6634849|XP_015024939.1|DVIR	LOC118461492|XP_035782767.1|AALB
OG0007837	LOC6634900|XP_002058552.2|DVIR	LOC118458405|XP_035776713.1|AALB
OG0007838	LOC6634911|XP_002058563.1|DVIR	LOC118456161|XP_035772577.1|AALB
OG0007839	LOC6636030|XP_002059635.1|DVIR	LOC118468927|XP_035796139.1|AALB
OG0007840	LOC6635213|XP_002058401.2|DVIR	LOC118458253|XP_035776435.1|AALB
OG0007841	LOC6630407|XP_002054195.2|DVIR	LOC118456926|XP_035773949.1|AALB
OG0007842	LOC6634960|XP_032294882.1|DVIR	LOC118461363|XP_035782494.1|AALB
OG0007843	LOC6634961|XP_002058595.1|DVIR	LOC118462070|XP_035783959.1|AALB
OG0007844	LOC6625505|XP_032292266.1|DVIR	LOC118458097|XP_035776158.1|AALB
OG0007845	LOC6632248|XP_002056077.1|DVIR	LOC118458107|XP_035776173.1|AALB
OG0007846	LOC6633384|XP_015025553.1|DVIR	LOC118468686|XP_035795693.1|AALB
OG0007847	LOC6634855|XP_002058645.1|DVIR	LOC118456589|XP_035773380.1|AALB
OG0007848	LOC6635155|XP_002058639.1|DVIR	LOC118457094|XP_035774275.1|AALB
OG0007849	LOC6629890|XP_002054550.1|DVIR	LOC118458993|XP_035777885.1|AALB
OG0007850	LOC6629889|XP_002054549.3|DVIR	LOC118458989|XP_035777881.1|AALB
OG0007852	LOC6629931|XP_032294958.1|DVIR	LOC118460383|XP_035780535.1|AALB
OG0007853	LOC6629684|XP_032292210.1|DVIR	LOC118458789|XP_035777523.1|AALB
OG0007854	LOC6635062|XP_002058629.1|DVIR	LOC118468568|XP_035795389.1|AALB
OG0007855	LOC6632715|XP_032289611.1|DVIR	LOC118459189|XP_035778239.1|AALB
OG0007856	LOC6635154|XP_015024836.1|DVIR	LOC118458697|XP_035777329.1|AALB
OG0007857	LOC6630022|XP_002054472.1|DVIR	LOC118461655|XP_035783126.1|AALB
OG0007858	LOC6629221|XP_015028285.1|DVIR	LOC118468313|XP_035794949.1|AALB
OG0007859	LOC6635463|XP_002058971.1|DVIR	LOC118459827|XP_035779482.1|AALB
OG0007860	LOC6633167|XP_002055797.1|DVIR	LOC118468563|XP_035795368.1|AALB
OG0007861	LOC6633109|XP_032288892.1|DVIR	LOC118457553|XP_035775113.1|AALB
OG0007863	LOC6629039|XP_002052185.1|DVIR	LOC118461677|XP_035783161.1|AALB, LOC118461678|XP_035783162.1|AALB
OG0007864	LOC6632786|XP_032288790.1|DVIR	LOC118456784|XP_035773753.1|AALB
OG0007865	LOC6624595|XP_002047645.1|DVIR	LOC118456718|XP_035773648.1|AALB
OG0007866	LOC6630495|XP_002054389.1|DVIR	LOC118459563|XP_035778955.1|AALB
OG0007867	LOC6629636|XP_002054841.1|DVIR	LOC118468312|XP_035794943.1|AALB
OG0007868	LOC6631125|XP_002054245.1|DVIR	LOC118458052|XP_035776069.1|AALB
OG0007869	LOC6633504|XP_002056828.1|DVIR	LOC118461292|XP_035782358.1|AALB
OG0007870	LOC6623680|XP_032291107.1|DVIR	LOC118463895|XP_035786718.1|AALB
OG0007871	LOC6633813|XP_002057034.1|DVIR	LOC118464868|XP_035788483.1|AALB
OG0007872	LOC6622318|XP_032290510.1|DVIR	LOC118464825|XP_035788388.1|AALB
OG0007874	LOC6636058|XP_002059522.1|DVIR	LOC118467049|XP_035792936.1|AALB
OG0007875	LOC6626608|XP_002050560.2|DVIR	LOC118462974|XP_035785036.1|AALB
OG0007876	LOC6633640|XP_032296410.1|DVIR	LOC118464856|XP_035788457.1|AALB
OG0007877	LOC6633365|XP_032296571.1|DVIR	LOC118466828|XP_035792516.1|AALB
OG0007878	LOC6635840|XP_002059452.1|DVIR	LOC118465410|XP_035789525.1|AALB
OG0007880	LOC6633705|XP_002057300.1|DVIR	LOC118463157|XP_035785433.1|AALB
OG0007881	LOC6636921|XP_002060377.1|DVIR	LOC118463702|XP_035786379.1|AALB
OG0007882	LOC6636830|XP_002060269.1|DVIR	LOC118466765|XP_035792379.1|AALB
OG0007883	LOC26530952|XP_032291478.1|DVIR	LOC118466763|XP_035792370.1|AALB
OG0007884	LOC6622610|XP_002047251.2|DVIR	LOC118466094|XP_035790900.1|AALB
OG0007885	LOC6626609|XP_002050561.2|DVIR	LOC118465529|XP_035789748.1|AALB
OG0007886	LOC6634179|XP_002057437.2|DVIR	LOC118467340|XP_035793608.1|AALB
OG0007887	LOC6636827|XP_015023705.1|DVIR	LOC118464467|XP_035787768.1|AALB
OG0007888	LOC6623598|XP_002047369.2|DVIR	LOC118467081|XP_035793013.1|AALB
OG0007889	LOC6623522|XP_002046866.1|DVIR	LOC118467091|XP_035793029.1|AALB
OG0007890	LOC6622480|XP_015030947.1|DVIR	LOC118463212|XP_035785547.1|AALB
OG0007891	LOC6631016|XP_032295247.1|DVIR	LOC118464090|XP_035787048.1|AALB
OG0007892	LOC6625533|XP_002051015.3|DVIR	LOC118462650|XP_035784396.1|AALB
OG0007893	LOC6626837|XP_002050839.1|DVIR	LOC118466284|XP_035791262.1|AALB
OG0007894	LOC6623473|XP_032291424.1|DVIR	LOC118463540|XP_035786052.1|AALB
OG0007895	LOC6623454|XP_032291456.1|DVIR	LOC118463539|XP_035786048.1|AALB
OG0007896	LOC6623954|XP_002046278.1|DVIR	LOC118466432|XP_035791622.1|AALB
OG0007897	LOC6624295|XP_002047141.1|DVIR	LOC118462885|XP_035784860.1|AALB
OG0007898	LOC6622188|XP_002047412.1|DVIR	LOC118467506|XP_035793951.1|AALB
OG0007899	LOC6623690|XP_032290187.1|DVIR	LOC118462687|XP_035784494.1|AALB
OG0007900	LOC26531913|XP_032291611.1|DVIR	LOC118463615|XP_035786201.1|AALB
OG0007901	LOC6623501|XP_002046774.1|DVIR	LOC118462909|XP_035784903.1|AALB
OG0007902	LOC6633671|XP_002056930.1|DVIR	LOC118468845|XP_035795982.1|AALB
OG0007903	LOC6623903|XP_032290861.1|DVIR	LOC118466224|XP_035791152.1|AALB
OG0007904	LOC6624135|XP_002046283.1|DVIR	LOC118466225|XP_035791153.1|AALB
OG0007905	LOC6628669|XP_002051825.1|DVIR	LOC118458716|XP_035777354.1|AALB
OG0007906	LOC6623921|XP_032290860.1|DVIR	LOC118464496|XP_035787817.1|AALB
OG0007907	LOC6622247|XP_002046940.1|DVIR	LOC118466275|XP_035791241.1|AALB
OG0007908	LOC6624210|XP_002046939.1|DVIR	LOC118466278|XP_035791248.1|AALB
OG0007909	LOC6633720|XP_002057085.1|DVIR	LOC118467371|XP_035793677.1|AALB
OG0007911	LOC6636824|XP_015023707.1|DVIR	LOC118464311|XP_035787495.1|AALB
OG0007912	LOC6636847|XP_015023704.2|DVIR	LOC118464314|XP_035787503.1|AALB
OG0007913	LOC6636825|XP_002060274.1|DVIR	LOC118464316|XP_035787505.1|AALB
OG0007914	LOC6624621|XP_002047493.2|DVIR	LOC118466442|XP_035791644.1|AALB
OG0007915	LOC6622949|XP_002046503.1|DVIR	LOC118466347|XP_035791371.1|AALB
OG0007916	LOC6623648|XP_002047342.2|DVIR	LOC118467368|XP_035793669.1|AALB
OG0007917	LOC6635987|XP_002059305.1|DVIR	LOC118466756|XP_035792349.1|AALB
OG0007918	LOC6635800|XP_032291907.1|DVIR	LOC118467804|XP_035794571.1|AALB
OG0007919	LOC6625485|XP_002051030.3|DVIR	LOC118466906|XP_035792663.1|AALB
OG0007920	LOC6626759|XP_032292460.1|DVIR	LOC118466912|XP_035792670.1|AALB
OG0007921	LOC6625402|XP_002050143.2|DVIR	LOC118464026|XP_035786975.1|AALB
OG0007922	LOC6632966|XP_032289832.1|DVIR	LOC118456930|XP_035773965.1|AALB
OG0007923	LOC6634573|XP_002058185.2|DVIR	LOC118465895|XP_035790439.1|AALB
OG0007924	LOC6636317|XP_002059877.1|DVIR	LOC118463576|XP_035786109.1|AALB
OG0007925	LOC6625264|XP_002050627.1|DVIR	LOC118464399|XP_035787646.1|AALB
OG0007926	LOC6627273|XP_002050650.1|DVIR	LOC118457558|XP_035775122.1|AALB
OG0007927	LOC6627582|XP_032293503.1|DVIR	LOC118458139|XP_035776223.1|AALB
OG0007928	LOC6633946|XP_032293761.1|DVIR	LOC118461869|XP_035783584.1|AALB
OG0007929	LOC6627546|XP_032294477.1|DVIR	LOC118457730|XP_035775415.1|AALB
OG0007930	LOC6627109|XP_002048965.1|DVIR	LOC118456901|XP_035773918.1|AALB
OG0007931	LOC6628011|XP_002051315.1|DVIR	LOC118457040|XP_035774175.1|AALB
OG0007932	LOC6636673|XP_002060151.1|DVIR	LOC118461846|XP_035783521.1|AALB
OG0007933	LOC6630665|XP_002053444.2|DVIR	LOC118456481|XP_035773188.1|AALB
OG0007934	LOC6628973|XP_002051365.1|DVIR	LOC118459157|XP_035778138.1|AALB
OG0007935	LOC26531807|XP_032293844.1|DVIR	LOC118468679|XP_035795683.1|AALB
OG0007936	LOC6627425|XP_002052410.1|DVIR	LOC118457675|XP_035775325.1|AALB
OG0007937	LOC6628422|XP_002051861.1|DVIR	LOC118457175|XP_035774400.1|AALB
OG0007938	LOC6629237|XP_032294022.1|DVIR	LOC118456682|XP_035773555.1|AALB
OG0007939	LOC6627325|XP_002051921.1|DVIR	LOC118457851|XP_035775631.1|AALB
OG0007940	LOC6627408|XP_002051919.2|DVIR	LOC118457384|XP_035774811.1|AALB
OG0007941	LOC6625992|XP_002050015.2|DVIR	LOC118458354|XP_035776598.1|AALB
OG0007942	LOC6636716|XP_002060189.2|DVIR	LOC118468922|XP_035796125.1|AALB
OG0007944	LOC6636826|XP_002060275.3|DVIR	LOC118459768|XP_035779356.1|AALB
OG0007945	LOC6635664|XP_002059199.1|DVIR	LOC118456855|XP_035773848.1|AALB
OG0007946	LOC6634158|XP_002057525.1|DVIR	LOC118456965|XP_035774048.1|AALB
OG0007947	LOC6634272|XP_002057689.1|DVIR	LOC118468737|XP_035795781.1|AALB
OG0007948	LOC6634207|XP_032293404.1|DVIR	LOC118456159|XP_035772575.1|AALB
OG0007949	LOC6633528|XP_002057356.1|DVIR	LOC118457326|XP_035774712.1|AALB
OG0007950	LOC6628816|XP_032293951.1|DVIR	LOC118461542|XP_035782881.1|AALB
OG0007951	LOC6628539|XP_032294258.1|DVIR	LOC118461544|XP_035782885.1|AALB
OG0007952	LOC6628789|XP_002051932.1|DVIR	LOC118461545|XP_035782887.1|AALB
OG0007953	LOC6628014|XP_002051318.1|DVIR	LOC118461872|XP_035783597.1|AALB
OG0007954	LOC6628172|XP_015028018.1|DVIR	LOC118457935|XP_035775840.1|AALB
OG0007955	LOC6629157|XP_032294328.1|DVIR	LOC118468538|XP_035795314.1|AALB
OG0007956	LOC6628325|XP_032293664.1|DVIR	LOC118458010|XP_035776000.1|AALB
OG0007957	LOC6634139|XP_032289035.1|DVIR	LOC118457870|XP_035775677.1|AALB
OG0007958	LOC6631299|XP_002054938.1|DVIR	LOC118456970|XP_035774057.1|AALB
OG0007959	LOC6629034|XP_002052811.1|DVIR	LOC118456499|XP_035773221.1|AALB
OG0007960	LOC6628092|XP_002051152.1|DVIR	LOC118467157|XP_035793194.1|AALB
OG0007961	LOC6632662|XP_002056468.1|DVIR	LOC118458304|XP_035776527.1|AALB
OG0007962	LOC6634636|XP_032296403.1|DVIR	LOC118456180|XP_035772624.1|AALB
OG0007963	LOC6634365|XP_002057706.1|DVIR	LOC118459218|XP_035778294.1|AALB
OG0007964	LOC6628085|XP_002051169.1|DVIR	LOC118468474|XP_035795185.1|AALB
OG0007965	LOC6628279|XP_002051472.3|DVIR	LOC118458825|XP_035777602.1|AALB
OG0007966	LOC6627440|XP_002052241.1|DVIR	LOC118456909|XP_035773928.1|AALB
OG0007967	LOC6628532|XP_002052055.1|DVIR	LOC118461739|XP_035783330.1|AALB
OG0007968	LOC6627839|XP_002051729.3|DVIR	LOC118457601|XP_035775195.1|AALB
OG0007969	LOC6628854|XP_002051240.1|DVIR	LOC118460525|XP_035780797.1|AALB
OG0007970	LOC26530452|XP_015030203.1|DVIR	LOC118461429|XP_035782630.1|AALB
OG0007971	LOC6635447|XP_002058987.1|DVIR	LOC118460671|XP_035781040.1|AALB
OG0007972	LOC6625631|XP_002050756.2|DVIR	LOC118459090|XP_035778048.1|AALB
OG0007973	LOC6628312|XP_032293986.1|DVIR	LOC118466959|XP_035792757.1|AALB
OG0007974	LOC6633827|XP_002057106.1|DVIR	LOC118458899|XP_035777751.1|AALB
OG0007975	LOC6629645|XP_032292889.1|DVIR	LOC118457981|XP_035775926.1|AALB
OG0007976	LOC6632178|XP_002055276.1|DVIR	LOC118456808|XP_035773791.1|AALB
OG0007977	LOC6628037|XP_002052685.1|DVIR	LOC118462051|XP_035783927.1|AALB
OG0007978	LOC6628824|XP_002052589.1|DVIR	LOC118462054|XP_035783933.1|AALB
OG0007979	LOC6628228|XP_002051176.3|DVIR	LOC118458007|XP_035775985.1|AALB
OG0007980	LOC6628837|XP_032293989.1|DVIR	LOC118458677|XP_035777282.1|AALB
OG0007981	LOC6634627|XP_002058026.1|DVIR	LOC118458678|XP_035777283.1|AALB
OG0007982	LOC6627759|XP_002051132.2|DVIR	LOC118458672|XP_035777275.1|AALB
OG0007983	LOC6627502|XP_002052785.1|DVIR	LOC118458717|XP_035777355.1|AALB
OG0007984	LOC6633935|XP_015025300.1|DVIR	LOC118460979|XP_035781686.1|AALB
OG0007985	LOC6629173|XP_002052368.2|DVIR	LOC118457538|XP_035775084.1|AALB
OG0007986	LOC116651793|XP_032294712.1|DVIR	LOC118458272|XP_035776480.1|AALB
OG0007987	LOC6628988|XP_002052119.2|DVIR	LOC118461191|XP_035782116.1|AALB
OG0007988	LOC6634008|XP_002057829.1|DVIR	LOC118458419|XP_035776754.1|AALB
OG0007989	LOC6636626|XP_002060090.1|DVIR	LOC118461217|XP_035782175.1|AALB
OG0007990	LOC6628093|XP_002051153.1|DVIR	LOC118461962|XP_035783762.1|AALB
OG0007992	LOC26530858|XP_015028869.1|DVIR	LOC118459282|XP_035778421.1|AALB
OG0007993	LOC6629755|XP_002053897.3|DVIR	LOC118457939|XP_035775849.1|AALB
OG0007994	LOC6633961|XP_002057763.1|DVIR	LOC118456375|XP_035772952.1|AALB
OG0007996	LOC6635412|XP_015024632.1|DVIR	LOC118461403|XP_035782569.1|AALB
OG0007997	LOC6622920|XP_002048034.2|DVIR	LOC118460530|XP_035780804.1|AALB
OG0007998	LOC6627936|XP_002052661.1|DVIR	LOC118460513|XP_035780772.1|AALB
OG0007999	LOC6629236|XP_015028501.1|DVIR	LOC118467696|XP_035794374.1|AALB
OG0008000	LOC6629235|XP_002052611.1|DVIR	LOC118467728|XP_035794429.1|AALB
OG0008001	LOC6635749|XP_002059220.1|DVIR	LOC118456169|XP_035772606.1|AALB
OG0008002	LOC6627596|XP_002052827.1|DVIR	LOC118462013|XP_035783852.1|AALB
OG0008003	LOC6635750|XP_002059221.2|DVIR	LOC118456446|XP_035773102.1|AALB
OG0008004	LOC6631445|XP_032296252.1|DVIR	LOC118462022|XP_035783875.1|AALB
OG0008005	LOC6636128|XP_032296267.1|DVIR	LOC118462021|XP_035783873.1|AALB
OG0008006	LOC6634826|XP_032296372.1|DVIR	LOC118456649|XP_035773480.1|AALB
OG0008007	LOC6633527|XP_002057355.1|DVIR	LOC118456415|XP_035773024.1|AALB
OG0008008	LOC6622452|XP_002047596.2|DVIR	LOC118460398|XP_035780569.1|AALB
OG0008010	LOC6636665|XP_002060143.2|DVIR	LOC118461420|XP_035782610.1|AALB
OG0008011	LOC6627044|XP_002050074.2|DVIR	LOC118456714|XP_035773643.1|AALB
OG0008012	LOC6626688|XP_002049825.3|DVIR	LOC118456711|XP_035773639.1|AALB
OG0008013	LOC6625777|XP_002049127.2|DVIR	LOC118459895|XP_035779603.1|AALB
OG0008014	LOC6629999|XP_002054712.1|DVIR	LOC118461281|XP_035782327.1|AALB
OG0008015	LOC6623288|XP_002048549.1|DVIR	LOC118468841|XP_035795976.1|AALB
OG0008016	LOC6623241|XP_002048551.1|DVIR	LOC118468847|XP_035795983.1|AALB
OG0008017	LOC6633250|XP_032296576.1|DVIR	LOC118457565|XP_035775131.1|AALB
OG0008018	LOC6635475|XP_002059004.2|DVIR	LOC118459846|XP_035779507.1|AALB
OG0008019	LOC6634412|XP_032296330.1|DVIR	LOC118456304|XP_035772835.1|AALB
OG0008020	LOC6632646|XP_002056545.1|DVIR	LOC118456940|XP_035773989.1|AALB
OG0008021	LOC6635519|XP_002058937.2|DVIR	LOC118458760|XP_035777446.1|AALB
OG0008022	LOC6630246|XP_002053910.1|DVIR	LOC118459155|XP_035778135.1|AALB
OG0008023	LOC6631768|XP_002055176.1|DVIR	LOC118456633|XP_035773453.1|AALB
OG0008024	LOC6631766|XP_002055174.1|DVIR	LOC118456640|XP_035773468.1|AALB
OG0008025	LOC6635584|XP_032295673.1|DVIR	LOC118461223|XP_035782201.1|AALB
OG0008026	LOC6635448|XP_032295915.1|DVIR	LOC118458966|XP_035777842.1|AALB
OG0008027	LOC6634629|XP_032296425.1|DVIR	LOC118456473|XP_035773166.1|AALB
OG0008028	LOC6630364|XP_002054900.1|DVIR	LOC118459482|XP_035778787.1|AALB
OG0008029	LOC6630421|XP_002053296.1|DVIR	LOC118461348|XP_035782460.1|AALB
OG0008030	LOC6632392|XP_002056628.1|DVIR	LOC118459855|XP_035779519.1|AALB
OG0008031	LOC6634194|XP_002057787.1|DVIR	LOC118459859|XP_035779525.1|AALB
OG0008032	LOC6629750|XP_002053892.2|DVIR	LOC118457261|XP_035774543.1|AALB
OG0008034	LOC6631887|XP_032295406.1|DVIR	LOC118462062|XP_035783943.1|AALB
OG0008035	LOC6631463|XP_002054927.2|DVIR	LOC118456606|XP_035773402.1|AALB
OG0008036	LOC6632617|XP_002056317.1|DVIR	LOC118460260|XP_035780325.1|AALB
OG0008037	LOC6629820|XP_032289718.1|DVIR	LOC118460265|XP_035780331.1|AALB
OG0008038	LOC6631715|XP_032295616.1|DVIR	LOC118458691|XP_035777322.1|AALB
OG0008039	LOC6629989|XP_002054171.3|DVIR	LOC118457089|XP_035774270.1|AALB
OG0008040	LOC6629329|XP_002053870.1|DVIR	LOC118460588|XP_035780902.1|AALB
OG0008042	LOC6629849|XP_002054470.1|DVIR	LOC118467048|XP_035792933.1|AALB
OG0008043	LOC6633430|XP_002057223.1|DVIR	LOC118457459|XP_035774957.1|AALB
OG0008044	LOC6633594|XP_002056806.1|DVIR	LOC118460335|XP_035780444.1|AALB
OG0008045	LOC6635579|XP_002058993.3|DVIR	LOC118468997|XP_035796319.1|AALB
OG0008046	LOC6629994|XP_002054176.1|DVIR	LOC118468993|XP_035796312.1|AALB
OG0008047	LOC6629649|XP_002053559.2|DVIR	LOC118468500|XP_035795227.1|AALB
