Orthogroup	DVIR.longest_only	DKIK.longest_only
OG0009264	LOC6631972|XP_032295606.1|DVIR	LOC108084673|XP_017036490.1|DKIK
OG0009265	LOC6631916|XP_002055597.1|DVIR	LOC108085218|XP_017037238.1|DKIK
OG0009266	LOC6628517|XP_032294083.1|DVIR	LOC108077051|XP_017025687.1|DKIK
OG0009267	LOC6628178|XP_002051448.2|DVIR	LOC108075873|XP_017023964.1|DKIK
OG0009269	LOC6630285|XP_002054896.1|DVIR	LOC108083222|XP_017034422.1|DKIK
OG0009270	LOC6625854|XP_002050110.2|DVIR	LOC108074642|XP_017022246.1|DKIK
OG0009271	LOC6632109|XP_002055632.2|DVIR	LOC108080357|XP_017030557.1|DKIK
OG0009272	LOC6624687|XP_002048096.2|DVIR	LOC108075144|XP_017022914.1|DKIK
OG0009273	LOC6628266|XP_002052546.1|DVIR	LOC108079571|XP_017029403.1|DKIK
OG0009274	LOC6624200|XP_015031206.1|DVIR	LOC108079781|XP_017029716.1|DKIK
OG0009275	LOC6631512|XP_032295874.1|DVIR	LOC108075999|XP_017024142.1|DKIK
OG0009276	LOC6636467|XP_002059916.1|DVIR	LOC108077987|XP_017027019.1|DKIK
OG0009277	LOC6636938|XP_002060394.2|DVIR	LOC108080019|XP_017030081.1|DKIK
OG0009278	LOC6631761|XP_032295761.1|DVIR	LOC108080535|XP_017030823.1|DKIK
OG0009279	LOC6627651|XP_002052502.1|DVIR	LOC108075810|XP_017023871.1|DKIK
OG0009280	LOC6631719|XP_015026487.1|DVIR	LOC108075977|XP_017024118.1|DKIK
OG0009281	LOC6636120|XP_002059621.1|DVIR	LOC108079353|XP_017029148.1|DKIK
OG0009282	LOC6628721|XP_002051894.1|DVIR	LOC108074286|XP_017021762.1|DKIK
OG0009283	LOC6636632|XP_015023807.1|DVIR	LOC108077054|XP_017025698.1|DKIK
OG0009284	LOC6622875|XP_002048025.1|DVIR	LOC108085527|XP_017037647.1|DKIK
OG0009286	LOC6623396|XP_002046144.1|DVIR	LOC108071607|XP_017017878.1|DKIK
OG0009287	LOC6623892|XP_002046854.1|DVIR	LOC108079098|XP_017028815.1|DKIK
OG0009288	LOC6636179|XP_002059565.2|DVIR	LOC108084481|XP_017036195.1|DKIK
OG0009289	LOC6636215|XP_002059716.2|DVIR	LOC108074889|XP_017022587.1|DKIK
OG0009290	LOC6636488|XP_002059850.1|DVIR	LOC108077925|XP_017026954.1|DKIK
OG0009291	LOC6636216|XP_002059717.1|DVIR	LOC108074892|XP_017022599.1|DKIK
OG0009292	LOC6632034|XP_002055500.1|DVIR	LOC108083908|XP_017035394.1|DKIK
OG0009293	LOC6631891|XP_002055492.1|DVIR	LOC108083783|XP_017035198.1|DKIK
OG0009294	LOC6625498|XP_032293047.1|DVIR	LOC108076269|XP_017024506.1|DKIK
OG0009295	LOC6633811|XP_032296595.1|DVIR	LOC108080503|XP_017030755.1|DKIK
OG0009296	LOC6630862|XP_002053464.1|DVIR	LOC108077663|XP_017026571.1|DKIK
OG0009297	LOC6630864|XP_032292435.1|DVIR	LOC108077840|XP_017026854.1|DKIK
OG0009298	LOC6632362|XP_015026207.1|DVIR	LOC108080460|XP_017030685.1|DKIK
OG0009299	LOC6632554|XP_002056537.2|DVIR	LOC108073315|XP_017020368.1|DKIK
OG0009300	LOC6632555|XP_002056538.3|DVIR	LOC108073406|XP_017020495.1|DKIK
OG0009301	LOC6632748|XP_002056471.2|DVIR	LOC108080880|XP_017031272.1|DKIK
OG0009302	LOC6632497|XP_002056450.1|DVIR	LOC108084307|XP_017035960.1|DKIK
OG0009303	LOC6629457|XP_002054704.1|DVIR	LOC108075482|XP_017023426.1|DKIK
OG0009304	LOC6632522|XP_032289664.1|DVIR	LOC108076329|XP_017024643.1|DKIK
OG0009305	LOC6629509|XP_032292947.1|DVIR	LOC108070661|XP_017016719.1|DKIK
OG0009306	LOC6634453|XP_002058172.2|DVIR	LOC108084458|XP_017036156.1|DKIK
OG0009307	LOC6630659|XP_002053438.1|DVIR	LOC108081493|XP_017032193.1|DKIK
OG0009308	LOC116651784|XP_032294687.1|DVIR, LOC6630049|XP_002054717.1|DVIR	LOC108081168|XP_017031712.1|DKIK
OG0009309	LOC6633142|XP_002056381.1|DVIR	LOC108070680|XP_017016742.1|DKIK
OG0009310	LOC6629611|XP_002053584.1|DVIR	LOC108084826|XP_017036677.1|DKIK
OG0009311	LOC6632290|XP_002056732.2|DVIR	LOC108072024|XP_017018494.1|DKIK
OG0009312	LOC6629505|XP_002053167.1|DVIR	LOC108070663|XP_017016723.1|DKIK
OG0009313	LOC6631228|XP_015027245.1|DVIR	LOC108070706|XP_017016786.1|DKIK
OG0009314	LOC6631296|XP_002053368.1|DVIR	LOC108081077|XP_017031551.1|DKIK
OG0009315	LOC6632682|XP_002056653.1|DVIR	LOC108072179|XP_017018724.1|DKIK
OG0009316	LOC6629260|XP_002054677.1|DVIR	LOC108085429|XP_017037507.1|DKIK, LOC108085466|XP_017037572.1|DKIK
OG0009317	LOC6629790|XP_032295298.1|DVIR	LOC108083642|XP_017035003.1|DKIK
OG0009318	LOC6629904|XP_002053402.3|DVIR	LOC108083178|XP_017034363.1|DKIK
OG0009319	LOC6631071|XP_002053216.1|DVIR	LOC108081072|XP_017031542.1|DKIK
OG0009320	LOC6630437|XP_002053478.1|DVIR	LOC108085862|XP_017038109.1|DKIK
OG0009321	LOC6630869|XP_002053471.1|DVIR	LOC108085857|XP_017038104.1|DKIK
OG0009322	LOC6629804|XP_002054878.1|DVIR	LOC108084290|XP_017035939.1|DKIK
OG0009323	LOC6630818|XP_002054725.1|DVIR	LOC108081272|XP_017031857.1|DKIK
OG0009324	LOC6633145|XP_002056596.1|DVIR	LOC108074053|XP_017021412.1|DKIK
OG0009325	LOC6633106|XP_032288806.1|DVIR	LOC108071465|XP_017017717.1|DKIK
OG0009326	LOC6630356|XP_002054036.1|DVIR	LOC108077672|XP_017026582.1|DKIK
OG0009327	LOC6635225|XP_002058413.1|DVIR	LOC108084954|XP_017036842.1|DKIK
OG0009328	LOC6633023|XP_015025924.1|DVIR	LOC108077822|XP_017026835.1|DKIK
OG0009329	LOC6630530|XP_032294648.1|DVIR, LOC116651898|XP_032295198.1|DVIR	LOC108075538|XP_017023524.1|DKIK
OG0009330	LOC6635003|XP_002058516.1|DVIR	LOC108084154|XP_017035699.1|DKIK
OG0009331	LOC6635106|XP_002058666.1|DVIR	LOC108085706|XP_017037910.1|DKIK
OG0009332	LOC6632370|XP_002056200.1|DVIR	LOC108080792|XP_017031167.1|DKIK
OG0009333	LOC6630949|XP_002053939.1|DVIR	LOC108073286|XP_017020330.1|DKIK
OG0009334	LOC6630194|XP_032296223.1|DVIR	LOC108073706|XP_017020930.1|DKIK
OG0009335	LOC6629886|XP_002054546.2|DVIR	LOC108085019|XP_017036952.1|DKIK
OG0009336	LOC6631058|XP_002054224.1|DVIR	LOC108086029|XP_017038329.1|DKIK
OG0009337	LOC6633832|XP_015025654.1|DVIR	LOC108075995|XP_017024137.1|DKIK
OG0009338	LOC6634994|XP_002058496.1|DVIR	LOC108084324|XP_017035975.1|DKIK
OG0009339	LOC6634989|XP_002058491.1|DVIR, LOC116651893|XP_032295159.1|DVIR	LOC108084329|XP_017035979.1|DKIK
OG0009340	LOC6632245|XP_002056074.1|DVIR	LOC108074047|XP_017021407.1|DKIK
OG0009341	LOC6630089|XP_002054256.1|DVIR	LOC108084133|XP_017035664.1|DKIK
OG0009342	LOC6635078|XP_002058724.1|DVIR	LOC108085730|XP_017037947.1|DKIK
OG0009343	LOC6635077|XP_002058723.1|DVIR	LOC108085731|XP_017037948.1|DKIK
OG0009344	LOC6634964|XP_032294969.1|DVIR	LOC108073284|XP_017020328.1|DKIK
OG0009345	LOC6632305|XP_002055994.1|DVIR	LOC108083731|XP_017035128.1|DKIK
OG0009346	LOC6629783|XP_002054745.2|DVIR	LOC108083969|XP_017035465.1|DKIK
OG0009347	LOC6635042|XP_032295107.1|DVIR	LOC108085560|XP_017037688.1|DKIK
OG0009348	LOC6630917|XP_032292103.1|DVIR	LOC108075596|XP_017023606.1|DKIK
OG0009349	LOC6636381|XP_002059910.2|DVIR	LOC108077802|XP_017026805.1|DKIK
OG0009350	LOC6629486|XP_002054081.2|DVIR	LOC108073688|XP_017020909.1|DKIK
OG0009351	LOC6629438|XP_002054073.1|DVIR	LOC108073694|XP_017020916.1|DKIK
OG0009352	LOC116649752|XP_032294993.1|DVIR	LOC108070676|XP_017016738.1|DKIK
OG0009353	LOC6630074|XP_032295265.1|DVIR	LOC108075469|XP_017023413.1|DKIK
OG0009354	LOC6627976|XP_002051782.1|DVIR	LOC108077077|XP_017025734.1|DKIK
OG0009355	LOC6635748|XP_002059219.2|DVIR	LOC108077216|XP_017025960.1|DKIK
OG0009356	LOC6628000|XP_032293941.1|DVIR	LOC108082195|XP_017033006.1|DKIK
OG0009357	LOC26530901|XP_015028874.1|DVIR	LOC108076162|XP_017024380.1|DKIK
OG0009358	LOC6627952|XP_002052528.1|DVIR	LOC108086092|XP_017038404.1|DKIK
OG0009359	LOC6627953|XP_002052529.1|DVIR	LOC108086090|XP_017038402.1|DKIK
OG0009360	LOC6627764|XP_002052653.1|DVIR	LOC108079557|XP_017029385.1|DKIK
OG0009361	LOC6627763|XP_002052652.1|DVIR	LOC108079565|XP_017029396.1|DKIK
OG0009362	LOC6627762|XP_002052651.2|DVIR	LOC108079584|XP_017029417.1|DKIK
OG0009363	LOC6629218|XP_002051938.1|DVIR	LOC108086236|XP_017038594.1|DKIK
OG0009364	LOC6627353|XP_002051964.1|DVIR	LOC108077430|XP_017026224.1|DKIK
OG0009365	LOC6635708|XP_032293946.1|DVIR	LOC108080168|XP_017030306.1|DKIK
OG0009366	LOC6627519|XP_002051628.1|DVIR	LOC108081985|XP_017032712.1|DKIK
OG0009367	LOC6627898|XP_002051812.1|DVIR	LOC108074493|XP_017022056.1|DKIK
OG0009368	LOC26531185|XP_015028896.1|DVIR	LOC108086097|XP_017038413.1|DKIK
OG0009369	LOC6628715|XP_002051888.1|DVIR	LOC108074290|XP_017021765.1|DKIK
OG0009370	LOC26530474|XP_015028816.1|DVIR	LOC108074805|XP_017022488.1|DKIK
OG0009371	LOC6628538|XP_002052061.2|DVIR	LOC108074785|XP_017022452.1|DKIK
OG0009372	LOC6628557|XP_002051954.1|DVIR	LOC108074300|XP_017021777.1|DKIK, LOC108085461|XP_017037568.1|DKIK
OG0009373	LOC116651555|XP_032294041.1|DVIR, LOC6628525|XP_002052721.1|DVIR	LOC108082690|XP_017033684.1|DKIK
OG0009374	LOC6629041|XP_002052187.2|DVIR	LOC108077265|XP_017026021.1|DKIK
OG0009376	LOC6628142|XP_002052429.1|DVIR	LOC108085340|XP_017037386.1|DKIK
OG0009377	LOC6633900|XP_002057593.2|DVIR	LOC108075970|XP_017024108.1|DKIK
OG0009378	LOC6634035|XP_002057772.1|DVIR	LOC108077290|XP_017026058.1|DKIK
OG0009379	LOC6628070|XP_002051435.2|DVIR	LOC108074452|XP_017021986.1|DKIK
OG0009380	LOC6628161|XP_002052416.1|DVIR	LOC108076943|XP_017025479.1|DKIK
OG0009381	LOC6628592|XP_002051485.1|DVIR	LOC108074176|XP_017021604.1|DKIK
OG0009382	LOC6627737|XP_002051121.1|DVIR	LOC108075866|XP_017023950.1|DKIK
OG0009383	LOC6628706|XP_002051324.1|DVIR	LOC108082815|XP_017033862.1|DKIK
OG0009384	LOC6634089|XP_002057509.1|DVIR	LOC108075351|XP_017023252.1|DKIK
OG0009385	LOC6634049|XP_002057502.1|DVIR	LOC108075436|XP_017023379.1|DKIK
OG0009386	LOC6633967|XP_002057475.2|DVIR	LOC108085282|XP_017037323.1|DKIK
OG0009387	LOC6627029|XP_002050944.1|DVIR	LOC108082523|XP_017033441.1|DKIK
OG0009388	LOC6627165|XP_002050950.1|DVIR	LOC108082615|XP_017033584.1|DKIK
OG0009389	LOC6626900|XP_002050822.1|DVIR, LOC6626960|XP_032292324.1|DVIR	LOC108074224|XP_017021657.1|DKIK
OG0009390	LOC6635900|XP_002059425.2|DVIR	LOC108076688|XP_017025126.1|DKIK
OG0009391	LOC6628888|XP_002052089.2|DVIR	LOC108077456|XP_017026267.1|DKIK
OG0009392	LOC6636352|XP_002059951.1|DVIR	LOC108080702|XP_017031029.1|DKIK
OG0009393	LOC6626110|XP_002050023.1|DVIR	LOC108080750|XP_017031093.1|DKIK
OG0009394	LOC6626942|XP_032292172.1|DVIR	LOC108072894|XP_017019706.1|DKIK
OG0009395	LOC6626182|XP_002050246.1|DVIR	LOC108076241|XP_017024478.1|DKIK
OG0009396	LOC6636384|XP_002059800.1|DVIR	LOC108078234|XP_017027425.1|DKIK
OG0009397	LOC6625682|XP_002050315.1|DVIR	LOC108082392|XP_017033226.1|DKIK
OG0009398	LOC26531449|XP_015030334.1|DVIR	LOC108074222|XP_017021656.1|DKIK
OG0009399	LOC6635931|XP_002059370.3|DVIR	LOC108072149|XP_017018682.1|DKIK
OG0009400	LOC6627279|XP_002048698.1|DVIR	LOC108078428|XP_017027784.1|DKIK
OG0009401	LOC6627754|XP_002051127.1|DVIR	LOC108082051|XP_017032817.1|DKIK
OG0009402	LOC116650350|XP_032289689.1|DVIR, LOC6632767|XP_002056372.1|DVIR	LOC108073245|XP_017020287.1|DKIK
OG0009403	LOC6627213|XP_002050210.1|DVIR	LOC108076190|XP_017024409.1|DKIK
OG0009404	LOC6635801|XP_002059389.3|DVIR	LOC108080721|XP_017031062.1|DKIK
OG0009405	LOC6627173|XP_002048696.1|DVIR	LOC108077967|XP_017026997.1|DKIK
OG0009406	LOC6636480|XP_032291667.1|DVIR, LOC116650648|XP_032290810.1|DVIR	LOC108076273|XP_017024509.1|DKIK
OG0009407	LOC6635989|XP_032291555.1|DVIR	LOC108076525|XP_017024926.1|DKIK
OG0009408	LOC6626601|XP_002050635.2|DVIR	LOC108072337|XP_017018913.1|DKIK
OG0009409	LOC6626710|XP_032292279.1|DVIR	LOC108082586|XP_017033537.1|DKIK
OG0009410	LOC6636478|XP_032291651.1|DVIR, LOC116650573|XP_032290490.1|DVIR	LOC108078075|XP_017027135.1|DKIK
OG0009411	LOC6625972|XP_032292550.1|DVIR	LOC108078429|XP_017027786.1|DKIK
OG0009412	LOC6625339|XP_015029192.1|DVIR	LOC108076440|XP_017024784.1|DKIK
OG0009413	LOC6636396|XP_002059965.1|DVIR	LOC108081310|XP_017031891.1|DKIK
OG0009414	LOC6636400|XP_002059969.1|DVIR	LOC108081308|XP_017031888.1|DKIK
OG0009415	LOC6625456|XP_002048886.1|DVIR	LOC108081315|XP_017031894.1|DKIK
OG0009416	LOC6624908|XP_002050221.1|DVIR	LOC108076220|XP_017024451.1|DKIK
OG0009417	LOC116650960|XP_032292168.1|DVIR	LOC108076267|XP_017024504.1|DKIK
OG0009418	LOC6624943|XP_002050223.1|DVIR	LOC108076133|XP_017024350.1|DKIK
OG0009419	LOC6624945|XP_002050225.2|DVIR	LOC108076257|XP_017024496.1|DKIK
OG0009420	LOC6624946|XP_015029262.1|DVIR	LOC108076228|XP_017024460.1|DKIK
OG0009421	LOC6625120|XP_002049500.1|DVIR	LOC108077964|XP_017026993.1|DKIK
OG0009422	LOC6624964|XP_002049325.2|DVIR	LOC108085152|XP_017037164.1|DKIK
OG0009423	LOC26530479|XP_015030207.1|DVIR	LOC108076375|XP_017024674.1|DKIK
OG0009424	LOC6626482|XP_002049076.1|DVIR	LOC108072320|XP_017018884.1|DKIK
OG0009425	LOC6626848|XP_002049195.1|DVIR	LOC108085167|XP_017037187.1|DKIK
OG0009426	LOC6625095|XP_002049546.1|DVIR	LOC108079929|XP_017029956.1|DKIK
OG0009427	LOC6626913|XP_032292681.1|DVIR	LOC108082557|XP_017033494.1|DKIK
OG0009428	LOC6626399|XP_002049136.1|DVIR	LOC108076679|XP_017025098.1|DKIK
OG0009429	LOC6626053|XP_002049609.1|DVIR	LOC108076585|XP_017024986.1|DKIK
OG0009430	LOC6626494|XP_002049319.1|DVIR	LOC108076181|XP_017024399.1|DKIK
OG0009431	LOC116651106|XP_032292835.1|DVIR, LOC6626798|XP_032289568.1|DVIR	LOC108072070|XP_017018562.1|DKIK
OG0009432	LOC6624997|XP_002049454.1|DVIR	LOC108070752|XP_017016838.1|DKIK
OG0009433	LOC6626266|XP_002050908.2|DVIR	LOC108078004|XP_017027047.1|DKIK
OG0009434	LOC6626415|XP_002050913.1|DVIR	LOC108078341|XP_017027634.1|DKIK
OG0009435	LOC6626414|XP_002050912.1|DVIR	LOC108078292|XP_017027556.1|DKIK
OG0009436	LOC6635330|XP_002058879.1|DVIR	LOC108070835|XP_017016947.1|DKIK
OG0009437	LOC6625114|XP_002049288.1|DVIR	LOC108078093|XP_017027174.1|DKIK
OG0009438	LOC6627288|XP_032292909.1|DVIR	LOC108074674|XP_017022281.1|DKIK
OG0009439	LOC6627013|XP_002049623.1|DVIR	LOC108074636|XP_017022241.1|DKIK
OG0009440	LOC6625228|XP_002049965.1|DVIR	LOC108072065|XP_017018551.1|DKIK
OG0009441	LOC26531844|XP_032296527.1|DVIR	LOC108076120|XP_017024337.1|DKIK
OG0009442	LOC6631772|XP_032296014.1|DVIR	LOC108079429|XP_017029250.1|DKIK
OG0009443	LOC6627055|XP_002050836.1|DVIR	LOC108076159|XP_017024374.1|DKIK
OG0009444	LOC6631987|XP_015026703.1|DVIR	LOC108071852|XP_017018256.1|DKIK
OG0009445	LOC6636724|XP_002060119.2|DVIR	LOC108071700|XP_017018003.1|DKIK
OG0009446	LOC6634804|XP_032289255.1|DVIR	LOC108076067|XP_017024259.1|DKIK
OG0009447	LOC26531042|XP_015026775.1|DVIR	LOC108079164|XP_017028904.1|DKIK
OG0009448	LOC6632104|XP_002055627.2|DVIR	LOC108083079|XP_017034209.1|DKIK
OG0009449	LOC6631408|XP_002055417.1|DVIR	LOC108083954|XP_017035449.1|DKIK
OG0009450	LOC6635439|XP_002058918.3|DVIR	LOC108080186|XP_017030328.1|DKIK
OG0009451	LOC6628587|XP_002051480.2|DVIR	LOC108074285|XP_017021752.1|DKIK
OG0009452	LOC6631822|XP_002055194.3|DVIR	LOC108075984|XP_017024126.1|DKIK
OG0009453	LOC6629532|XP_002053966.2|DVIR	LOC108084196|XP_017035788.1|DKIK
OG0009454	LOC6622924|XP_032290190.1|DVIR	LOC108085524|XP_017037645.1|DKIK
OG0009455	LOC6636163|XP_015024181.1|DVIR	LOC108080239|XP_017030386.1|DKIK
OG0009456	LOC6633659|XP_002056853.1|DVIR	LOC108070800|XP_017016892.1|DKIK
OG0009457	LOC6633773|XP_002057305.1|DVIR	LOC108084634|XP_017036411.1|DKIK, LOC108083901|XP_017035385.1|DKIK
OG0009458	LOC6631542|XP_002054963.3|DVIR	LOC108071083|XP_017017254.1|DKIK, LOC108076047|XP_017024210.1|DKIK
OG0009459	LOC6623140|XP_032291401.1|DVIR	LOC108071526|XP_017017784.1|DKIK
OG0009460	LOC6636569|XP_032291516.1|DVIR	LOC108073891|XP_017021167.1|DKIK
OG0009461	LOC6636565|XP_032291517.1|DVIR	LOC108074024|XP_017021383.1|DKIK
OG0009462	LOC6622869|XP_002046488.1|DVIR	LOC108079121|XP_017028853.1|DKIK
OG0009463	LOC6622584|XP_002047012.1|DVIR	LOC108079796|XP_017029764.1|DKIK
OG0009464	LOC6623157|XP_002046724.1|DVIR	LOC108077496|XP_017026310.1|DKIK
OG0009465	LOC6622795|XP_002046710.2|DVIR	LOC108077474|XP_017026282.1|DKIK
OG0009466	LOC6622475|XP_002048194.1|DVIR	LOC108078337|XP_017027633.1|DKIK
OG0009467	LOC6623273|XP_002046094.1|DVIR	LOC108078666|XP_017028086.1|DKIK
OG0009468	LOC6623239|XP_002046618.1|DVIR	LOC108075302|XP_017023188.1|DKIK
OG0009469	LOC6624542|XP_002046530.1|DVIR	LOC108071570|XP_017017839.1|DKIK
OG0009470	LOC6623546|XP_002047313.1|DVIR	LOC108071606|XP_017017877.1|DKIK
OG0009471	LOC6634069|XP_002057871.2|DVIR	LOC108077112|XP_017025794.1|DKIK
OG0009472	LOC6636816|XP_002060298.1|DVIR	LOC108075053|XP_017022820.1|DKIK
OG0009473	LOC6624507|XP_002047177.1|DVIR	LOC108078669|XP_017028089.1|DKIK
OG0009474	LOC6622745|XP_002047054.1|DVIR	LOC108071531|XP_017017792.1|DKIK
OG0009475	LOC26531203|XP_015031710.1|DVIR	LOC108077469|XP_017026276.1|DKIK
OG0009476	LOC26531100|XP_015031693.1|DVIR	LOC108078738|XP_017028243.1|DKIK
OG0009477	LOC6623599|XP_002046220.1|DVIR	LOC108084400|XP_017036086.1|DKIK
OG0009478	LOC6623707|XP_002046192.1|DVIR	LOC108078676|XP_017028098.1|DKIK
OG0009479	LOC6627118|XP_002048961.2|DVIR	LOC108081967|XP_017032691.1|DKIK
OG0009480	LOC6623373|XP_002048312.3|DVIR	LOC108070565|XP_017016592.1|DKIK
OG0009481	LOC6636549|XP_015023820.1|DVIR	LOC108078651|XP_017028067.1|DKIK
OG0009482	LOC6623067|XP_032291370.1|DVIR	LOC108085542|XP_017037665.1|DKIK
OG0009483	LOC6622141|XP_002047575.1|DVIR	LOC108085538|XP_017037660.1|DKIK
OG0009484	LOC6633140|XP_002056379.1|DVIR	LOC108070660|XP_017016718.1|DKIK
OG0009485	LOC6622734|XP_002047032.1|DVIR	LOC108075066|XP_017022837.1|DKIK
OG0009486	LOC6622081|XP_002047033.1|DVIR	LOC108075067|XP_017022838.1|DKIK
OG0009487	LOC6622951|XP_002048043.1|DVIR	LOC108083036|XP_017034155.1|DKIK
OG0009488	LOC6622659|XP_002047996.1|DVIR	LOC108072672|XP_017019397.1|DKIK
OG0009489	LOC6624482|XP_002048407.1|DVIR	LOC108080673|XP_017030995.1|DKIK
OG0009490	LOC6625093|XP_002049544.1|DVIR	LOC108079794|XP_017029763.1|DKIK
OG0009491	LOC6624477|XP_002047621.1|DVIR	LOC108083241|XP_017034436.1|DKIK
OG0009492	LOC6622340|XP_032290607.1|DVIR	LOC108072667|XP_017019395.1|DKIK
OG0009493	LOC6622441|XP_032290319.1|DVIR	LOC108084792|XP_017036624.1|DKIK
OG0009494	LOC6622467|XP_002047945.1|DVIR	LOC108084795|XP_017036630.1|DKIK
OG0009495	LOC6624516|XP_032290368.1|DVIR	LOC108075299|XP_017023182.1|DKIK
OG0009496	LOC6623400|XP_032289959.1|DVIR	LOC108070403|XP_017016343.1|DKIK
OG0009497	LOC6630163|XP_002054783.1|DVIR	LOC108075710|XP_017023730.1|DKIK
OG0009498	LOC6624628|XP_002048090.1|DVIR	LOC108075310|XP_017023203.1|DKIK
OG0009499	LOC6624615|XP_002048100.2|DVIR	LOC108075334|XP_017023233.1|DKIK
OG0009500	LOC6622556|XP_002048082.1|DVIR	LOC108075128|XP_017022900.1|DKIK
OG0009501	LOC6623537|XP_002048236.1|DVIR	LOC108083023|XP_017034144.1|DKIK
OG0009502	LOC6630096|XP_002053689.1|DVIR	LOC108084231|XP_017035844.1|DKIK
OG0009503	LOC6628910|XP_002051378.1|DVIR	LOC108075804|XP_017023864.1|DKIK
OG0009504	LOC6634896|XP_002058484.2|DVIR, LOC116651743|XP_032294637.1|DVIR	LOC108075541|XP_017023533.1|DKIK
OG0009505	LOC6628472|XP_032294319.1|DVIR	LOC108072842|XP_017019627.1|DKIK
OG0009506	LOC6623597|XP_032290653.1|DVIR	LOC108077477|XP_017026286.1|DKIK
OG0009507	LOC6624529|XP_002047102.1|DVIR	LOC108080720|XP_017031063.1|DKIK, LOC108080390|XP_017030606.1|DKIK, LOC108072811|XP_017019594.1|DKIK
OG0009508	LOC6636914|XP_002060370.2|DVIR, LOC116650229|XP_032289375.1|DVIR	LOC108075798|XP_017023858.1|DKIK
OG0009509	LOC6624849|XP_002050850.2|DVIR	LOC108076198|XP_017024421.1|DKIK
OG0009510	LOC6634440|XP_002058055.2|DVIR	LOC108071071|XP_017017238.1|DKIK
OG0009511	LOC6633488|XP_002057347.2|DVIR	LOC108085925|XP_017038188.1|DKIK, LOC108081416|XP_017032087.1|DKIK
OG0009512	LOC116652158|XP_032296008.1|DVIR	LOC108080269|XP_017030422.1|DKIK
OG0009513	LOC6636114|XP_032295884.1|DVIR	LOC108071216|XP_017017389.1|DKIK
OG0009514	LOC6623026|XP_002046698.1|DVIR	LOC108077556|XP_017026438.1|DKIK
OG0009514	LOC6636064|XP_032295679.1|DVIR	LOC108080362|XP_017030566.1|DKIK
OG0009515	LOC6627767|XP_002052656.1|DVIR	LOC108079545|XP_017029372.1|DKIK
OG0009516	LOC6628274|XP_032294638.1|DVIR	LOC108082800|XP_017033840.1|DKIK
OG0009517	LOC6628359|XP_032294609.1|DVIR, LOC6628361|XP_032294610.1|DVIR	LOC108082577|XP_017033527.1|DKIK
OG0009518	LOC26530686|XP_015031637.1|DVIR	LOC108071871|XP_017018287.1|DKIK
OG0009519	LOC6635494|XP_032295566.1|DVIR, LOC6622879|XP_032291069.1|DVIR	LOC108079022|XP_017028690.1|DKIK
OG0009520	LOC6632598|XP_002056025.2|DVIR	LOC108075449|XP_017023393.1|DKIK
OG0009521	LOC6623439|XP_032289946.1|DVIR	LOC108075127|XP_017022899.1|DKIK, LOC108074968|XP_017022690.1|DKIK
OG0009522	LOC6624761|XP_002049755.1|DVIR, LOC116651088|XP_032292725.1|DVIR	LOC108078368|XP_017027683.1|DKIK
OG0009523	LOC6626265|XP_002050907.1|DVIR	LOC108078253|XP_017027475.1|DKIK
OG0009524	LOC6627212|XP_002050209.1|DVIR	LOC108076245|XP_017024482.1|DKIK
OG0009525	LOC116650585|XP_032290527.1|DVIR, LOC6636449|XP_002059838.1|DVIR	LOC108078052|XP_017027104.1|DKIK
OG0009526	LOC116650869|XP_032291650.1|DVIR, LOC6636448|XP_002059837.1|DVIR	LOC108072202|XP_017018751.1|DKIK
OG0009527	LOC116651065|XP_032292710.1|DVIR, LOC6625446|XP_015030187.1|DVIR	LOC108076819|XP_017025339.1|DKIK
OG0009528	LOC6625870|XP_002050790.2|DVIR	LOC108076605|XP_017025008.1|DKIK
OG0009529	LOC6625856|XP_015029278.1|DVIR	LOC108074723|XP_017022355.1|DKIK
OG0009530	LOC116651133|XP_032292895.1|DVIR, LOC6626923|XP_032292896.1|DVIR	LOC108078764|XP_017028296.1|DKIK
OG0009531	LOC26531211|XP_015030296.1|DVIR	LOC108082353|XP_017033181.1|DKIK
OG0009532	LOC6626655|XP_002049885.1|DVIR	LOC108072297|XP_017018853.1|DKIK
OG0009533	LOC6624911|XP_002049108.1|DVIR	LOC108082113|XP_017032902.1|DKIK
OG0009534	LOC6626722|XP_002049093.1|DVIR	LOC108084047|XP_017035558.1|DKIK
OG0009535	LOC6625367|XP_032293172.1|DVIR	LOC108072390|XP_017018987.1|DKIK
OG0009536	LOC6630077|XP_015027374.1|DVIR	LOC108085594|XP_017037750.1|DKIK
OG0009537	LOC6636996|XP_032288939.1|DVIR, LOC6631139|XP_032288941.1|DVIR	LOC108085007|XP_017036929.1|DKIK
OG0009538	LOC6629274|XP_002052980.2|DVIR	LOC108086022|XP_017038322.1|DKIK
OG0009539	LOC6632865|XP_002056551.1|DVIR	LOC108084823|XP_017036675.1|DKIK
OG0009540	LOC6633232|XP_002055847.1|DVIR	LOC108074356|XP_017021871.1|DKIK
OG0009541	LOC116652034|XP_032295632.1|DVIR	LOC108077684|XP_017026602.1|DKIK, LOC108077590|XP_017026473.1|DKIK
OG0009542	LOC6629485|XP_002054080.1|DVIR	LOC108073736|XP_017020984.1|DKIK, LOC108073739|XP_017020988.1|DKIK
