Orthogroup	DVIR.longest_only	DPER.longest_only
OG0010041	LOC6636017|XP_002059541.2|DVIR	LOC6600361|XP_002025485.2|DPER
OG0010042	LOC6631621|XP_002055563.1|DVIR	LOC6597858|XP_002023051.1|DPER
OG0010043	LOC6631619|XP_002055561.1|DVIR	LOC6597889|XP_002023049.1|DPER
OG0010044	LOC6633513|XP_002057231.2|DVIR	LOC6600159|XP_002025242.2|DPER
OG0010045	LOC6634482|XP_002058159.2|DVIR	LOC6599924|XP_002025052.1|DPER
OG0010046	LOC6634483|XP_002058160.1|DVIR	LOC6599923|XP_002025051.1|DPER
OG0010047	LOC6631529|XP_002055336.1|DVIR	LOC6598525|XP_002023564.1|DPER
OG0010048	LOC6634757|XP_002058050.2|DVIR	LOC6600403|XP_002025458.1|DPER
OG0010049	LOC6636071|XP_002059602.1|DVIR	LOC6599112|XP_002024413.1|DPER
OG0010050	LOC6636070|XP_002059601.1|DVIR	LOC6599114|XP_026849252.1|DPER
OG0010051	LOC6633794|XP_002057314.1|DVIR	LOC6596815|XP_026845903.1|DPER
OG0010052	LOC6633346|XP_032296745.1|DVIR	LOC113566592|XP_026848692.1|DPER
OG0010053	LOC6636147|XP_002059493.1|DVIR	LOC6599927|XP_002025055.2|DPER
OG0010054	LOC6631892|XP_002055493.2|DVIR	LOC6598358|XP_026846316.1|DPER
OG0010055	LOC6632031|XP_002055497.2|DVIR	LOC6598362|XP_026846203.1|DPER
OG0010056	LOC6631444|XP_015026715.1|DVIR	LOC6597286|XP_002022573.2|DPER
OG0010057	LOC6635597|XP_002059022.3|DVIR	LOC6596658|XP_026845905.1|DPER
OG0010058	LOC6633646|XP_032289031.1|DVIR	LOC6599312|XP_026847221.1|DPER
OG0010059	LOC6631404|XP_002055674.1|DVIR	LOC6596927|XP_002021857.1|DPER
OG0010060	LOC6633334|XP_002056862.1|DVIR	LOC6604029|XP_026845253.1|DPER
OG0010061	LOC6636590|XP_002060027.1|DVIR	LOC6599744|XP_002024814.1|DPER
OG0010062	LOC6623403|XP_002046146.1|DVIR	LOC6601456|XP_002026458.2|DPER
OG0010063	LOC6622668|XP_002046711.2|DVIR	LOC6601391|XP_026847916.1|DPER
OG0010064	LOC6622376|XP_002046701.1|DVIR	LOC6601401|XP_026847886.1|DPER
OG0010066	LOC6624130|XP_002046388.2|DVIR	LOC6600327|XP_002025380.1|DPER
OG0010067	LOC6636809|XP_002060291.1|DVIR	LOC6601171|XP_026848082.1|DPER
OG0010068	LOC6623838|XP_002048273.1|DVIR	LOC6601159|XP_002026258.2|DPER
OG0010069	LOC6622400|XP_002046547.1|DVIR	LOC6595859|XP_002021404.2|DPER
OG0010070	LOC26531686|XP_015031783.1|DVIR	LOC113566390|XP_026847546.1|DPER
OG0010071	LOC116650527|XP_032290310.1|DVIR	LOC113566446|XP_026847824.1|DPER
OG0010072	LOC6624265|XP_002046932.1|DVIR	LOC6599589|XP_002024709.1|DPER
OG0010073	LOC6624416|XP_002046926.1|DVIR	LOC113566750|XP_026849570.1|DPER
OG0010074	LOC6633739|XP_015025648.2|DVIR	LOC6596908|XP_002021869.1|DPER
OG0010075	LOC6623739|XP_002046983.2|DVIR	LOC6596207|XP_002021275.2|DPER
OG0010076	LOC6622940|XP_002048168.1|DVIR	LOC6596232|XP_002021192.1|DPER
OG0010077	LOC6623524|XP_002046224.1|DVIR	LOC6599871|XP_026847390.1|DPER
OG0010078	LOC6623606|XP_002046223.1|DVIR	LOC6599872|XP_002024926.1|DPER
OG0010079	LOC6623376|XP_002046207.2|DVIR	LOC6604328|XP_026847387.1|DPER
OG0010080	LOC6622446|XP_002046415.1|DVIR	LOC6599478|XP_026849430.1|DPER
OG0010081	LOC26531479|XP_032290559.1|DVIR	LOC113566753|XP_026849586.1|DPER
OG0010082	LOC6624518|XP_002047185.1|DVIR	LOC6601700|XP_002026703.1|DPER
OG0010083	LOC6624676|XP_002048382.1|DVIR	LOC6601962|XP_002027012.1|DPER
OG0010084	LOC6624394|XP_002047898.1|DVIR	LOC113566030|XP_026845606.1|DPER
OG0010085	LOC6622406|XP_032290608.1|DVIR	LOC6603267|XP_026848191.1|DPER
OG0010087	LOC6623105|XP_032290445.1|DVIR	LOC6602270|XP_002027319.1|DPER
OG0010088	LOC6624640|XP_002048650.1|DVIR	LOC6595761|XP_002021342.1|DPER
OG0010089	LOC26531769|XP_032289991.1|DVIR	LOC6598913|XP_002024015.2|DPER
OG0010090	LOC6636198|XP_002059744.1|DVIR	LOC6602026|XP_026846868.1|DPER
OG0010091	LOC6630212|XP_002053715.1|DVIR	LOC6588481|XP_002013206.1|DPER
OG0010092	LOC26531841|XP_015024811.1|DVIR	LOC113564898|XP_026839975.1|DPER
OG0010093	LOC6625487|XP_032292397.1|DVIR	LOC6595368|XP_002020804.1|DPER
OG0010094	LOC6635170|XP_002058372.2|DVIR	LOC6587267|XP_002012744.2|DPER
OG0010095	LOC26530696|XP_015024975.1|DVIR	LOC113564957|XP_026840523.1|DPER
OG0010096	LOC6633656|XP_002056850.3|DVIR	LOC6603114|XP_002028131.1|DPER
OG0010097	LOC6631515|XP_032295951.1|DVIR	LOC113566099|XP_026845950.1|DPER
OG0010098	LOC6629030|XP_002051377.1|DVIR	LOC6588778|XP_002014249.1|DPER
OG0010099	LOC6627938|XP_032294494.1|DVIR	LOC6589403|XP_002015292.1|DPER
OG0010100	LOC6623248|XP_002047389.2|DVIR	LOC6600309|XP_026849085.1|DPER
OG0010101	LOC6623185|XP_002047463.1|DVIR	LOC6595893|XP_026845382.1|DPER
OG0010102	LOC6623817|XP_002048643.2|DVIR	LOC6595789|XP_026845692.1|DPER
OG0010103	LOC6624223|XP_002048651.1|DVIR	LOC6595762|XP_002021343.2|DPER
OG0010104	LOC6624194|XP_002046354.2|DVIR	LOC6599777|XP_002024864.1|DPER
OG0010105	LOC6622963|XP_002046505.1|DVIR	LOC6595590|XP_026843912.1|DPER
OG0010106	LOC6626066|XP_002049374.1|DVIR	LOC6591294|XP_002015807.1|DPER
OG0010107	LOC6636325|XP_032292057.1|DVIR	LOC6592564|XP_002018246.1|DPER
OG0010108	LOC6626022|XP_032291707.1|DVIR	LOC6590803|XP_002016349.1|DPER
OG0010110	LOC6623416|XP_002046128.1|DVIR	LOC6601470|XP_002026437.2|DPER
OG0010111	LOC6630171|XP_002054791.1|DVIR	LOC6587194|XP_002013641.1|DPER
OG0010112	LOC6632420|XP_002056092.1|DVIR	LOC6587352|XP_002014035.2|DPER
OG0010113	LOC6634731|XP_002058330.1|DVIR	LOC6599252|XP_002024278.1|DPER
OG0010114	LOC6634808|XP_002057921.1|DVIR	LOC6603830|XP_002028788.1|DPER
OG0010115	LOC6633694|XP_002057011.1|DVIR	LOC6596774|XP_026849898.1|DPER
OG0010116	LOC116652266|XP_032296406.1|DVIR	LOC6597609|XP_026848943.1|DPER
OG0010117	LOC6634485|XP_002058162.1|DVIR	LOC6599921|XP_002025049.1|DPER
OG0010118	LOC6634748|XP_032296280.1|DVIR	LOC6599913|XP_002025024.1|DPER
OG0010119	LOC6631886|XP_032295654.1|DVIR	LOC6597384|XP_002022587.1|DPER
OG0010120	LOC6632022|XP_002055237.1|DVIR	LOC113566673|XP_026849159.1|DPER
OG0010121	LOC116652197|XP_032296101.1|DVIR, LOC6631841|XP_002055083.2|DVIR	LOC6601785|XP_026849831.1|DPER
OG0010122	LOC6636662|XP_002060140.1|DVIR	LOC6598300|XP_002023502.1|DPER
OG0010123	LOC6632198|XP_002054983.2|DVIR	LOC6599175|XP_026848305.1|DPER
OG0010125	LOC6631627|XP_002055569.1|DVIR	LOC6597863|XP_002023056.1|DPER
OG0010126	LOC6633891|XP_002057585.1|DVIR, LOC116651442|XP_032293693.1|DVIR	LOC6593285|XP_026843444.1|DPER
OG0010127	LOC6634185|XP_002057778.1|DVIR	LOC6589888|XP_026844106.1|DPER
OG0010128	LOC6634037|XP_002057774.2|DVIR	LOC6589236|XP_002014498.1|DPER
OG0010129	LOC6634331|XP_002057684.1|DVIR	LOC6593628|XP_002019094.1|DPER
OG0010130	LOC6627414|XP_002051087.1|DVIR	LOC6593512|XP_002019203.1|DPER
OG0010131	LOC6634160|XP_002057527.2|DVIR	LOC6598114|XP_026843554.1|DPER
OG0010132	LOC6634295|XP_002057447.1|DVIR	LOC6597940|XP_002023175.1|DPER
OG0010133	LOC6634293|XP_002057445.1|DVIR	LOC6597939|XP_002023174.1|DPER
OG0010134	LOC6628801|XP_002051224.1|DVIR	LOC6589883|XP_002014487.2|DPER
OG0010135	LOC6627944|XP_002051417.1|DVIR	LOC6596554|XP_026843455.1|DPER
OG0010136	LOC6628010|XP_002051415.1|DVIR	LOC6596336|XP_002021693.1|DPER
OG0010137	LOC6628287|XP_002051344.1|DVIR	LOC6593805|XP_002019272.1|DPER
OG0010138	LOC26530863|XP_015028870.1|DVIR	LOC113565749|XP_026844607.1|DPER
OG0010139	LOC6628199|XP_002052208.1|DVIR	LOC6588868|XP_002015259.2|DPER
OG0010140	LOC6628419|XP_002052332.2|DVIR	LOC6589458|XP_026844642.1|DPER
OG0010141	LOC6635777|XP_002059173.1|DVIR	LOC6589660|XP_026843893.1|DPER
OG0010142	LOC6627626|XP_002051717.1|DVIR	LOC6595680|XP_002020706.1|DPER
OG0010143	LOC6627716|XP_002051638.2|DVIR	LOC6589133|XP_026844461.1|DPER
OG0010144	LOC6628215|XP_002052701.1|DVIR	LOC6595383|XP_002020786.1|DPER
OG0010145	LOC6628031|XP_002052908.1|DVIR	LOC6593676|XP_002018623.1|DPER
OG0010146	LOC6627471|XP_002052902.2|DVIR	LOC6593670|XP_026843425.1|DPER
OG0010147	LOC6627403|XP_002051914.1|DVIR	LOC6589284|XP_002014654.1|DPER
OG0010148	LOC6627698|XP_032294088.1|DVIR	LOC6589342|XP_026844533.1|DPER
OG0010149	LOC6628444|XP_032293976.1|DVIR	LOC6589782|XP_002015358.1|DPER
OG0010150	LOC6627917|XP_002052792.1|DVIR	LOC6588942|XP_002014912.1|DPER
OG0010151	LOC26531681|XP_015028976.1|DVIR	LOC113565532|XP_026843627.1|DPER
OG0010152	LOC6635670|XP_002059205.1|DVIR	LOC6589686|XP_002014771.2|DPER, LOC113565915|XP_026845085.1|DPER
OG0010153	LOC6627436|XP_002052162.1|DVIR	LOC6596408|XP_002021593.1|DPER
OG0010154	LOC6627427|XP_002052153.2|DVIR	LOC6596415|XP_002021600.1|DPER
OG0010155	LOC6627394|XP_002052146.1|DVIR	LOC6596613|XP_002021609.1|DPER
OG0010156	LOC6623952|XP_002047862.2|DVIR	LOC6587457|XP_002013075.1|DPER
OG0010157	LOC26530955|XP_015031671.1|DVIR	LOC6601356|XP_002026526.2|DPER
OG0010158	LOC6623234|XP_002047826.1|DVIR	LOC6600259|XP_002025424.2|DPER
OG0010159	LOC116650809|XP_032291415.1|DVIR, LOC6636609|XP_002060046.1|DVIR	LOC6599663|XP_002024795.2|DPER
OG0010160	LOC6636571|XP_002060074.1|DVIR	LOC6589082|XP_002014757.2|DPER
OG0010161	LOC6623480|XP_002046221.1|DVIR	LOC6599874|XP_002024928.1|DPER
OG0010162	LOC116650685|XP_032290964.1|DVIR, LOC26531726|XP_015031790.1|DVIR, LOC26531031|XP_015031680.1|DVIR	LOC6599104|XP_002024405.1|DPER
OG0010163	LOC6624132|XP_002046298.1|DVIR	LOC6597108|XP_002022297.1|DPER
OG0010164	LOC6623747|XP_002047368.1|DVIR	LOC6596051|XP_002021235.1|DPER
OG0010165	LOC6623283|XP_002047309.1|DVIR	LOC6599466|XP_002024615.1|DPER
OG0010166	LOC6623086|XP_002047277.1|DVIR	LOC6602460|XP_002027488.1|DPER
OG0010167	LOC6623301|XP_002047288.3|DVIR	LOC6602522|XP_002027503.1|DPER
OG0010168	LOC26531661|XP_015031779.1|DVIR	LOC6603264|XP_026848174.1|DPER
OG0010169	LOC6623732|XP_032289875.1|DVIR	LOC6598861|XP_026847923.1|DPER
OG0010170	LOC6623094|XP_032290972.1|DVIR	LOC6599029|XP_002024146.1|DPER
OG0010171	LOC6624201|XP_002048362.1|DVIR	LOC6599027|XP_002024144.1|DPER
OG0010172	LOC6622946|XP_002048237.1|DVIR	LOC6601971|XP_002027018.1|DPER
OG0010173	LOC6625836|XP_002050495.1|DVIR	LOC6592367|XP_002017972.1|DPER
OG0010174	LOC6626880|XP_002049717.1|DVIR	LOC6592727|XP_002018094.1|DPER
OG0010175	LOC6624739|XP_002049741.1|DVIR	LOC6592585|XP_002018067.1|DPER
OG0010176	LOC6624740|XP_002049742.1|DVIR	LOC6592419|XP_002018064.2|DPER
OG0010177	LOC6626500|XP_002050869.1|DVIR	LOC6602069|XP_002027175.1|DPER
OG0010178	LOC6627105|XP_002050845.1|DVIR	LOC6589941|XP_002015969.1|DPER
OG0010179	LOC6624589|XP_002048505.3|DVIR	LOC6602285|XP_002027344.1|DPER
OG0010180	LOC6623078|XP_002047574.2|DVIR	LOC6601504|XP_002026566.2|DPER
OG0010181	LOC6623581|XP_002048320.1|DVIR	LOC6602186|XP_002027226.2|DPER
OG0010182	LOC116650903|XP_032291830.1|DVIR	LOC113565104|XP_026841597.1|DPER
OG0010183	LOC6635896|XP_002059421.1|DVIR	LOC6593084|XP_002017897.1|DPER
OG0010184	LOC6627069|XP_002050188.1|DVIR	LOC6590229|XP_002016078.1|DPER
OG0010185	LOC6627070|XP_002050189.1|DVIR	LOC6590228|XP_002016077.1|DPER
OG0010186	LOC6622743|XP_002048001.1|DVIR	LOC6597090|XP_002022265.1|DPER
OG0010187	LOC6635916|XP_002059289.1|DVIR	LOC6601347|XP_002026406.2|DPER
OG0010188	LOC26531284|XP_015023963.1|DVIR	LOC6590099|XP_002015984.1|DPER
OG0010189	LOC6636414|XP_002059870.1|DVIR	LOC6592215|XP_002018485.1|DPER
OG0010190	LOC6636405|XP_002059862.1|DVIR, LOC116650970|XP_032292227.1|DVIR	LOC6593217|XP_002018477.1|DPER
OG0010191	LOC116650804|XP_032291420.1|DVIR, LOC6636450|XP_002059839.1|DVIR	LOC6593002|XP_002018454.1|DPER
OG0010192	LOC6625447|XP_002050997.1|DVIR	LOC6592876|XP_002018543.1|DPER
OG0010193	LOC6635938|XP_002059377.1|DVIR	LOC6602058|XP_002027189.2|DPER
OG0010194	LOC6623884|XP_002048561.1|DVIR	LOC6598983|XP_026847954.1|DPER
OG0010195	LOC6623254|XP_002048565.1|DVIR	LOC113566466|XP_026847959.1|DPER
OG0010196	LOC6626986|XP_002048803.1|DVIR	LOC6600963|XP_002026001.1|DPER
OG0010197	LOC116651052|XP_032292615.1|DVIR	LOC6590716|XP_002016248.2|DPER
OG0010198	LOC6626777|XP_002050090.2|DVIR	LOC6591314|XP_002016137.1|DPER
OG0010199	LOC6625687|XP_002049813.2|DVIR	LOC6600825|XP_002025892.1|DPER
OG0010200	LOC6625817|XP_002049508.2|DVIR	LOC6592311|XP_002017570.1|DPER
OG0010201	LOC6624968|XP_002049476.2|DVIR	LOC6601278|XP_002026350.1|DPER
OG0010202	LOC6626794|XP_002049832.1|DVIR	LOC6592448|XP_002018298.1|DPER
OG0010203	LOC6627039|XP_002050718.1|DVIR	LOC6593205|XP_002018034.1|DPER
OG0010204	LOC6626456|XP_002049685.2|DVIR	LOC6592689|XP_002017956.1|DPER
OG0010205	LOC6627271|XP_002049913.1|DVIR	LOC6601607|XP_026841611.1|DPER
OG0010206	LOC6627269|XP_002049911.2|DVIR	LOC6601609|XP_026841464.1|DPER
OG0010207	LOC6626866|XP_002049257.1|DVIR	LOC6590724|XP_002016175.2|DPER
OG0010208	LOC6625990|XP_032293051.1|DVIR	LOC6592686|XP_026842566.1|DPER
OG0010209	LOC6625991|XP_032293049.1|DVIR	LOC6592685|XP_002017952.2|DPER
OG0010210	LOC6626746|XP_002049309.1|DVIR	LOC6592263|XP_002017841.1|DPER
OG0010211	LOC6625883|XP_002049333.3|DVIR	LOC6590044|XP_002016438.2|DPER
OG0010212	LOC6626657|XP_002049887.2|DVIR	LOC6592412|XP_002018057.1|DPER
OG0010213	LOC6626566|XP_002049891.1|DVIR	LOC6592410|XP_002018055.1|DPER
OG0010214	LOC6626696|XP_002049896.1|DVIR	LOC6592228|XP_002018047.1|DPER
OG0010215	LOC6625776|XP_002049126.1|DVIR	LOC6590622|XP_002016709.1|DPER
OG0010216	LOC6625611|XP_002049106.1|DVIR	LOC6591114|XP_002015816.1|DPER
OG0010217	LOC6625331|XP_002049058.1|DVIR	LOC6590316|XP_002015861.1|DPER
OG0010218	LOC6625328|XP_032293306.1|DVIR	LOC6590440|XP_002015867.1|DPER
OG0010219	LOC6624942|XP_002049041.1|DVIR	LOC6589928|XP_002015879.1|DPER
OG0010220	LOC6625374|XP_002048990.1|DVIR	LOC6590657|XP_002016415.1|DPER
OG0010221	LOC6625372|XP_002048988.2|DVIR	LOC6590348|XP_002016417.2|DPER
OG0010222	LOC6627129|XP_002048947.1|DVIR	LOC6592599|XP_002018514.1|DPER
OG0010223	LOC6626330|XP_015029532.1|DVIR	LOC6591242|XP_026842552.1|DPER
OG0010224	LOC6626737|XP_002049571.2|DVIR	LOC6590454|XP_002016380.2|DPER
OG0010225	LOC6632346|XP_002056708.2|DVIR	LOC6591387|XP_002017358.2|DPER
OG0010226	LOC6632279|XP_002056417.2|DVIR	LOC6594266|XP_002019513.1|DPER
OG0010227	LOC26531605|XP_015026296.1|DVIR	LOC113564944|XP_026840339.1|DPER
OG0010228	LOC6630185|XP_002053254.2|DVIR	LOC6594656|XP_002019661.1|DPER
OG0010229	LOC6630675|XP_002054608.1|DVIR	LOC6594053|XP_002019876.1|DPER
OG0010230	LOC6630539|XP_015027740.1|DVIR	LOC6594103|XP_002019880.1|DPER
OG0010231	LOC6632797|XP_002056113.1|DVIR	LOC6595339|XP_002020552.2|DPER
OG0010232	LOC26531060|XP_015026272.1|DVIR	LOC113565109|XP_026841627.1|DPER
OG0010233	LOC6635204|XP_002058392.1|DVIR	LOC6588530|XP_002013575.1|DPER
OG0010234	LOC26530675|XP_015024974.1|DVIR	LOC113565820|XP_026844855.1|DPER
OG0010235	LOC6632216|XP_002055884.1|DVIR	LOC6595129|XP_002020295.1|DPER
OG0010236	LOC6633057|XP_002055946.1|DVIR	LOC113564884|XP_026839896.1|DPER
OG0010237	LOC6629373|XP_032295348.1|DVIR	LOC113566236|XP_026846806.1|DPER, LOC6588047|XP_026842925.1|DPER
OG0010238	LOC6632991|XP_002056492.1|DVIR	LOC6591921|XP_002017423.2|DPER
OG0010239	LOC6630885|XP_002053797.1|DVIR	LOC6587863|XP_002012933.1|DPER
OG0010240	LOC6630878|XP_002053790.1|DVIR	LOC6598007|XP_026843577.1|DPER
OG0010241	LOC116651611|XP_032294245.1|DVIR	LOC113566234|XP_026846797.1|DPER
OG0010242	LOC6630713|XP_002054206.2|DVIR	LOC6595284|XP_002020350.1|DPER
OG0010243	LOC6631060|XP_002054226.1|DVIR	LOC6598670|XP_002023757.1|DPER
OG0010244	LOC6632696|XP_002056029.1|DVIR	LOC6598766|XP_002023800.2|DPER
OG0010245	LOC6629296|XP_002054697.1|DVIR	LOC6591347|XP_002017455.1|DPER
OG0010246	LOC6630181|XP_032292528.1|DVIR	LOC6588620|XP_026840355.1|DPER
OG0010247	LOC6629553|XP_002053843.1|DVIR	LOC113567344|XP_026850664.1|DPER
OG0010248	LOC116651930|XP_032295320.1|DVIR	LOC6587586|XP_002013098.2|DPER
OG0010249	LOC6632779|XP_002056340.3|DVIR	LOC6594715|XP_002019400.2|DPER
OG0010250	LOC6632374|XP_002056204.1|DVIR	LOC6587486|XP_002013880.1|DPER
OG0010251	LOC6629909|XP_002054155.1|DVIR, LOC6629911|XP_002054157.1|DVIR	LOC6598843|XP_002023961.1|DPER
OG0010253	LOC6626080|XP_032292571.1|DVIR	LOC6592425|XP_002018237.1|DPER
OG0010254	LOC6627052|XP_002050833.1|DVIR	LOC6592610|XP_002018158.1|DPER
OG0010256	LOC6629551|XP_002053841.1|DVIR	LOC6595105|XP_002020179.1|DPER
OG0010258	LOC6624471|XP_002048510.1|DVIR	LOC6602322|XP_002027336.1|DPER, LOC6595824|XP_002021301.1|DPER
OG0010259	LOC6623953|XP_002047850.2|DVIR	LOC6601357|XP_026847891.1|DPER
OG0010260	LOC6633977|XP_002057842.1|DVIR	LOC113565525|XP_026843603.1|DPER
OG0010275	LOC6635119|XP_002058571.2|DVIR	LOC6587684|XP_026850213.1|DPER
OG0010276	LOC6631652|XP_032295636.1|DVIR	LOC6597712|XP_026846539.1|DPER
OG0010277	LOC116651919|XP_032295281.1|DVIR	LOC113564948|XP_026840383.1|DPER
OG0010279	LOC6632511|XP_002056016.2|DVIR	LOC6587388|XP_002014028.1|DPER
OG0010280	LOC6631605|XP_002055722.1|DVIR	LOC6598176|XP_026846243.1|DPER
OG0010282	LOC6630445|XP_002053720.2|DVIR	LOC6587927|XP_002014079.1|DPER
OG0010283	LOC6630985|XP_002053230.1|DVIR	LOC6591902|XP_002017049.2|DPER
OG0010284	LOC6629759|XP_002053901.2|DVIR	LOC6588618|XP_002013017.1|DPER
OG0010286	LOC6632215|XP_002055883.2|DVIR	LOC6595128|XP_002020294.1|DPER
OG0010288	LOC6634981|XP_032295001.1|DVIR	LOC6588487|XP_026847411.1|DPER
OG0010289	LOC6635040|XP_002058683.1|DVIR	LOC6588614|XP_026851162.1|DPER
OG0010290	LOC26531062|XP_015027854.1|DVIR	LOC6595198|XP_002020233.1|DPER
OG0010292	LOC116651917|XP_032295276.1|DVIR	LOC6595225|XP_002020198.1|DPER
OG0010293	LOC6628921|XP_002052344.3|DVIR	LOC6589435|XP_002014862.1|DPER
OG0010294	LOC6634074|XP_002057895.2|DVIR	LOC6596598|XP_026843801.1|DPER
OG0010295	LOC6628008|XP_002051414.1|DVIR	LOC6596338|XP_002021694.1|DPER
OG0010296	LOC6627174|XP_032291975.1|DVIR	LOC6592794|XP_026841987.1|DPER
OG0010298	LOC6625026|XP_032292034.1|DVIR	LOC6590182|XP_026840614.1|DPER
OG0010299	LOC6636333|XP_002059932.2|DVIR	LOC6590476|XP_002016662.1|DPER
OG0010300	LOC116650868|XP_032291649.1|DVIR, LOC6636446|XP_002059835.1|DVIR	LOC6592930|XP_026840769.1|DPER
OG0010301	LOC6633195|XP_002056682.1|DVIR	LOC6591664|XP_002016993.2|DPER
OG0010302	LOC26531446|XP_015030333.1|DVIR	LOC113565054|XP_026841034.1|DPER
OG0010304	LOC6631707|XP_032295889.1|DVIR	LOC6602690|XP_026845986.1|DPER
OG0010305	LOC116652051|XP_032295716.1|DVIR	LOC6600037|XP_026849135.1|DPER
OG0010306	LOC6631509|XP_032295605.1|DVIR	LOC6600014|XP_026849168.1|DPER
OG0010307	LOC6636047|XP_032295970.1|DVIR	LOC6599240|XP_026848296.1|DPER
OG0010308	LOC6631602|XP_002055719.3|DVIR	LOC6598179|XP_026846229.1|DPER
OG0010309	LOC6624286|XP_002046571.1|DVIR, LOC116650640|XP_032290748.1|DVIR	LOC6603866|XP_002028823.1|DPER
OG0010310	LOC6634728|XP_032289222.1|DVIR	LOC6596754|XP_002021937.1|DPER
OG0010311	LOC6631975|XP_032295854.1|DVIR	LOC6597451|XP_026846517.1|DPER
OG0010312	LOC6631971|XP_002055599.3|DVIR	LOC6597356|XP_002022397.2|DPER
OG0010313	LOC6624279|XP_002048513.1|DVIR	LOC6603333|XP_026848201.1|DPER
OG0010314	LOC6631552|XP_002055704.2|DVIR	LOC6598228|XP_002023370.1|DPER
OG0010315	LOC6631620|XP_002055562.1|DVIR	LOC6597890|XP_002023050.1|DPER
OG0010317	LOC6633593|XP_002056805.1|DVIR	LOC6600788|XP_002025811.2|DPER
OG0010318	LOC6633283|XP_002057142.2|DVIR	LOC6602602|XP_002027596.1|DPER
OG0010319	LOC6633788|XP_002056960.1|DVIR	LOC6600173|XP_002025272.1|DPER
OG0010320	LOC6634563|XP_002058175.1|DVIR	LOC6600720|XP_002025790.1|DPER
OG0010321	LOC6636613|XP_032291457.1|DVIR	LOC6599753|XP_026847398.1|DPER
OG0010322	LOC6636589|XP_032291448.1|DVIR	LOC6599745|XP_002024815.1|DPER
OG0010323	LOC6631187|XP_002053242.1|DVIR	LOC6601101|XP_026847435.1|DPER
OG0010324	LOC6622209|XP_002046323.2|DVIR	LOC113566714|XP_026849380.1|DPER
OG0010325	LOC6622783|XP_002046667.1|DVIR	LOC6597199|XP_002022344.1|DPER
OG0010327	LOC6624122|XP_002046930.2|DVIR	LOC6599587|XP_002024707.2|DPER
OG0010329	LOC6623731|XP_002046205.1|DVIR	LOC6599689|XP_026847292.1|DPER
OG0010330	LOC6624183|XP_032290268.1|DVIR	LOC6599022|XP_002024139.2|DPER
OG0010332	LOC6633753|XP_002056939.1|DVIR	LOC6602889|XP_002027887.1|DPER
OG0010333	LOC6628222|XP_002051170.1|DVIR	LOC6593766|XP_002018958.1|DPER
OG0010334	LOC6628134|XP_002052302.1|DVIR	LOC6589336|XP_002014554.1|DPER
OG0010335	LOC6631506|XP_002055325.3|DVIR	LOC6600044|XP_026849165.1|DPER
OG0010336	LOC6634835|XP_002058016.1|DVIR	LOC6596701|XP_002021970.1|DPER, LOC6596699|XP_002021968.2|DPER, LOC113566092|XP_026845919.1|DPER
OG0010337	LOC6633714|XP_002057118.1|DVIR	LOC6602593|XP_002027617.1|DPER
OG0010338	LOC6633822|XP_002057101.1|DVIR	LOC6597701|XP_002022882.1|DPER
OG0010339	LOC6634806|XP_002057919.2|DVIR	LOC6596006|XP_002020995.1|DPER
OG0010340	LOC6634502|XP_002057907.1|DVIR	LOC6599907|XP_026849163.1|DPER
OG0010341	LOC6634434|XP_002057906.2|DVIR	LOC113566675|XP_026849162.1|DPER
OG0010342	LOC26531272|XP_032288957.1|DVIR	LOC6598251|XP_026846253.1|DPER
OG0010343	LOC6636143|XP_002059537.1|DVIR	LOC6600073|XP_026845133.1|DPER
OG0010344	LOC6633518|XP_002057066.1|DVIR	LOC6597033|XP_026845445.1|DPER
OG0010345	LOC6634540|XP_002058284.2|DVIR	LOC6602897|XP_002027920.1|DPER
OG0010346	LOC6634784|XP_032296375.1|DVIR	LOC6596674|XP_002021977.2|DPER
OG0010347	LOC6634462|XP_032296387.1|DVIR	LOC6602617|XP_026846655.1|DPER
OG0010348	LOC6633461|XP_002057344.1|DVIR	LOC6592465|XP_002017799.2|DPER
OG0010349	LOC6633795|XP_002057315.1|DVIR	LOC6596816|XP_002022052.1|DPER
OG0010350	LOC6633775|XP_032295813.1|DVIR	LOC6602767|XP_026847739.1|DPER
OG0010351	LOC6634740|XP_002058188.1|DVIR	LOC6599993|XP_002025151.1|DPER
OG0010352	LOC6632203|XP_002055517.1|DVIR	LOC6599969|XP_002025158.1|DPER
OG0010353	LOC6631938|XP_032295862.1|DVIR	LOC6597215|XP_026846534.1|DPER
OG0010354	LOC6635520|XP_002058938.1|DVIR	LOC6598472|XP_002023700.1|DPER
OG0010355	LOC6633611|XP_002056919.1|DVIR	LOC6600356|XP_002025480.1|DPER
OG0010356	LOC6631994|XP_002055086.2|DVIR	LOC113566277|XP_026847031.1|DPER, LOC6601760|XP_026849838.1|DPER
OG0010357	LOC6632211|XP_002055525.1|DVIR	LOC6597205|XP_002022613.1|DPER
OG0010358	LOC6636112|XP_032295873.1|DVIR	LOC6598445|XP_026848632.1|DPER
OG0010359	LOC6636931|XP_002060395.2|DVIR	LOC6596677|XP_026845955.1|DPER
OG0010360	LOC6636937|XP_002060393.1|DVIR	LOC6596679|XP_002021982.1|DPER
OG0010361	LOC6636936|XP_002060392.2|DVIR	LOC113566107|XP_026845978.1|DPER
OG0010362	LOC6635591|XP_002059016.1|DVIR	LOC6596656|XP_002021994.1|DPER
