Orthogroup	DVIR.longest_only	ASTE.longest_only
OG0006266	LOC6631406|XP_002055004.1|DVIR	LOC118510939|XP_035909269.1|ASTE
OG0006267	LOC6631550|XP_032295717.1|DVIR	LOC118509287|XP_035905587.1|ASTE
OG0006268	LOC6626416|XP_002050914.2|DVIR	LOC118503890|XP_035893558.1|ASTE
OG0006269	LOC6632820|XP_002055907.1|DVIR	LOC118511532|XP_035910618.1|ASTE
OG0006270	LOC6631462|XP_002055550.2|DVIR	LOC118509845|XP_035906939.1|ASTE
OG0006271	LOC6629409|XP_002053065.1|DVIR	LOC118504563|XP_035895065.1|ASTE
OG0006272	LOC6631746|XP_002055466.1|DVIR	LOC118516435|XP_035918208.1|ASTE, LOC118512290|XP_035912410.1|ASTE
OG0006273	LOC6625719|XP_002050489.1|DVIR	LOC118508170|XP_035903612.1|ASTE
OG0006275	LOC6636730|XP_032295792.1|DVIR	LOC118506078|XP_035898648.1|ASTE
OG0006276	LOC6622107|XP_002046463.1|DVIR	LOC118504482|XP_035894892.1|ASTE
OG0006277	LOC6627131|XP_002048949.1|DVIR	LOC118511416|XP_035910387.1|ASTE
OG0006278	LOC6631366|XP_002055294.2|DVIR	LOC118506084|XP_035898660.1|ASTE
OG0006279	LOC6636725|XP_015023785.1|DVIR	LOC118510088|XP_035907398.1|ASTE
OG0006280	LOC6632143|XP_015026432.2|DVIR	LOC118507044|XP_035900897.1|ASTE
OG0006281	LOC6632144|XP_002055396.1|DVIR	LOC118507036|XP_035900883.1|ASTE
OG0006282	LOC6633808|XP_002057097.1|DVIR	LOC118513766|XP_035915835.1|ASTE
OG0006283	LOC6630782|XP_015026841.1|DVIR	LOC118505773|XP_035897939.1|ASTE
OG0006284	LOC6623596|XP_002046184.1|DVIR	LOC118509455|XP_035905968.1|ASTE
OG0006285	LOC6632732|XP_002056055.1|DVIR	LOC118511887|XP_035911411.1|ASTE
OG0006286	LOC6632852|XP_002056250.2|DVIR	LOC118511841|XP_035911281.1|ASTE
OG0006287	LOC6631527|XP_002055334.1|DVIR	LOC118517459|XP_035919514.1|ASTE
OG0006288	LOC6630195|XP_002054096.2|DVIR	LOC118517461|XP_035919516.1|ASTE
OG0006289	LOC6632583|XP_002056223.1|DVIR	LOC118507945|XP_035903163.1|ASTE
OG0006290	LOC6635548|XP_002059095.1|DVIR	LOC118505805|XP_035898042.1|ASTE
OG0006291	LOC6628524|XP_002051682.2|DVIR	LOC118507612|XP_035902647.1|ASTE
OG0006292	LOC6633663|XP_015025569.1|DVIR	LOC118509948|XP_035907176.1|ASTE
OG0006293	LOC6622689|XP_002047234.1|DVIR	LOC118511073|XP_035909628.1|ASTE
OG0006294	LOC6631748|XP_002055040.2|DVIR	LOC118511427|XP_035910413.1|ASTE
OG0006295	LOC6633521|XP_002057069.1|DVIR	LOC118506125|XP_035898752.1|ASTE
OG0006296	LOC6631431|XP_002055539.2|DVIR	LOC118502989|XP_035891688.1|ASTE
OG0006297	LOC6634463|XP_032296369.1|DVIR	LOC118509174|XP_035905367.1|ASTE
OG0006298	LOC6632201|XP_002054944.1|DVIR	LOC118516918|XP_035918676.1|ASTE
OG0006299	LOC6631793|XP_032296086.1|DVIR	LOC118509231|XP_035905435.1|ASTE
OG0006300	LOC6631969|XP_002055016.1|DVIR	LOC118510848|XP_035909076.1|ASTE
OG0006301	LOC6634410|XP_002057931.1|DVIR	LOC118503858|XP_035893468.1|ASTE
OG0006302	LOC6634454|XP_002058173.1|DVIR	LOC118508767|XP_035904404.1|ASTE
OG0006303	LOC6626903|XP_015030175.1|DVIR	LOC118511147|XP_035909768.1|ASTE
OG0006305	LOC6629693|XP_032292741.1|DVIR	LOC118507674|XP_035902361.1|ASTE
OG0006306	LOC26530829|XP_032296670.1|DVIR	LOC118507576|XP_035902125.1|ASTE
OG0006309	LOC6631846|XP_032295713.1|DVIR	LOC118517482|XP_035919556.1|ASTE
OG0006311	LOC6634469|XP_002058240.2|DVIR	LOC118504534|XP_035894989.1|ASTE
OG0006312	LOC6634468|XP_002058239.1|DVIR	LOC118504498|XP_035894918.1|ASTE
OG0006313	LOC6634575|XP_002058076.1|DVIR	LOC118504318|XP_035894541.1|ASTE
OG0006314	LOC6636718|XP_002060191.1|DVIR	LOC118503485|XP_035892684.1|ASTE
OG0006315	LOC6632831|XP_032289792.1|DVIR	LOC118517500|XP_035919604.1|ASTE
OG0006316	LOC6636327|XP_002059926.1|DVIR	LOC118517278|XP_035919147.1|ASTE
OG0006317	LOC6634615|XP_002058100.1|DVIR	LOC118506402|XP_035899360.1|ASTE
OG0006318	LOC6631979|XP_002055604.1|DVIR	LOC118507915|XP_035903151.1|ASTE
OG0006319	LOC6627264|XP_002049920.1|DVIR	LOC118507981|XP_035903234.1|ASTE
OG0006320	LOC6631628|XP_032295528.1|DVIR	LOC118507848|XP_035902877.1|ASTE
OG0006321	LOC6636037|XP_002059642.2|DVIR	LOC118504681|XP_035895387.1|ASTE
OG0006322	LOC6631673|XP_002055415.2|DVIR	LOC118504222|XP_035894330.1|ASTE
OG0006324	LOC6636020|XP_002059544.1|DVIR	LOC118507445|XP_035901827.1|ASTE
OG0006325	LOC6631112|XP_002054136.1|DVIR	LOC118517412|XP_035919406.1|ASTE
OG0006326	LOC6623548|XP_002048240.1|DVIR	LOC118511347|XP_035910194.1|ASTE
OG0006327	LOC6629757|XP_002053899.1|DVIR	LOC118506801|XP_035900327.1|ASTE
OG0006328	LOC6635166|XP_015024873.1|DVIR	LOC118507483|XP_035901893.1|ASTE
OG0006329	LOC6633789|XP_032296523.1|DVIR	LOC118510450|XP_035908151.1|ASTE
OG0006330	LOC6631123|XP_015026974.1|DVIR	LOC118503718|XP_035893188.1|ASTE
OG0006331	LOC6636108|XP_002059650.1|DVIR	LOC118513859|XP_035916053.1|ASTE
OG0006332	LOC6633499|XP_015025566.1|DVIR	LOC118503712|XP_035893172.1|ASTE
OG0006333	LOC6631783|XP_032295560.1|DVIR	LOC118503693|XP_035893136.1|ASTE
OG0006334	LOC6633523|XP_032296586.1|DVIR	LOC118517385|XP_035919323.1|ASTE
OG0006335	LOC6630957|XP_002054734.1|DVIR	LOC118502675|XP_035891063.1|ASTE
OG0006336	LOC6634404|XP_032289265.1|DVIR	LOC118504232|XP_035894349.1|ASTE
OG0006337	LOC6631873|XP_002055734.1|DVIR	LOC118505047|XP_035896206.1|ASTE
OG0006338	LOC6630832|XP_032294832.1|DVIR, LOC116650262|XP_032289391.1|DVIR	LOC118502836|XP_035891410.1|ASTE
OG0006339	LOC6635287|XP_032289304.1|DVIR	LOC118507704|XP_035902474.1|ASTE
OG0006340	LOC6634426|XP_002057938.1|DVIR	LOC118508045|XP_035903356.1|ASTE
OG0006341	LOC6631724|XP_032295527.1|DVIR	LOC118507857|XP_035902911.1|ASTE
OG0006342	LOC26531736|XP_032295525.1|DVIR	LOC118507633|XP_035902254.1|ASTE
OG0006343	LOC6631725|XP_015026356.1|DVIR	LOC118507617|XP_035902230.1|ASTE
OG0006345	LOC6629533|XP_032293012.1|DVIR	LOC118517395|XP_035919350.1|ASTE
OG0006346	LOC6634872|XP_002058601.1|DVIR	LOC118503271|XP_035892238.1|ASTE
OG0006347	LOC6630523|XP_015027033.1|DVIR	LOC118517425|XP_035919432.1|ASTE
OG0006348	LOC6636694|XP_015023787.1|DVIR	LOC118517504|XP_035919612.1|ASTE
OG0006349	LOC6631500|XP_002055007.1|DVIR	LOC118515568|XP_035917933.1|ASTE
OG0006350	LOC6632219|XP_002055887.2|DVIR	LOC118506409|XP_035899382.1|ASTE
OG0006351	LOC6636136|XP_002059530.1|DVIR	LOC118506099|XP_035898681.1|ASTE
OG0006352	LOC6626094|XP_002049403.1|DVIR	LOC118517499|XP_035919603.1|ASTE
OG0006353	LOC6633177|XP_032289583.1|DVIR	LOC118517471|XP_035919536.1|ASTE
OG0006354	LOC6630058|XP_015026957.1|DVIR	LOC118517473|XP_035919538.1|ASTE
OG0006355	LOC6632070|XP_002055037.2|DVIR	LOC118515758|XP_035917952.1|ASTE
OG0006356	LOC6633719|XP_002057084.1|DVIR	LOC118512389|XP_035912654.1|ASTE
OG0006357	LOC6634549|XP_015025109.1|DVIR	LOC118507457|XP_035901844.1|ASTE
OG0006358	LOC6622244|XP_002046369.3|DVIR	LOC118503964|XP_035893773.1|ASTE
OG0006359	LOC6634886|XP_002058505.1|DVIR	LOC118503952|XP_035893734.1|ASTE
OG0006360	LOC6634817|XP_032296293.1|DVIR	LOC118503959|XP_035893747.1|ASTE
OG0006361	LOC6633190|XP_002056677.1|DVIR	LOC118506852|XP_035900474.1|ASTE
OG0006362	LOC6633329|XP_015025461.1|DVIR	LOC118507805|XP_035902761.1|ASTE
OG0006364	LOC26531744|XP_015028981.1|DVIR	LOC118502910|XP_035891526.1|ASTE
OG0006365	LOC6631957|XP_002055220.1|DVIR	LOC118504883|XP_035895836.1|ASTE
OG0006366	LOC6631902|XP_002055214.3|DVIR	LOC118504856|XP_035895775.1|ASTE
OG0006367	LOC6631391|XP_032295916.1|DVIR	LOC118503247|XP_035892163.1|ASTE
OG0006368	LOC6629832|XP_002054532.1|DVIR	LOC118502632|XP_035890929.1|ASTE
OG0006369	LOC6629835|XP_032295362.1|DVIR	LOC118502358|XP_035890460.1|ASTE
OG0006371	LOC6630193|XP_002054094.1|DVIR	LOC118506397|XP_035899346.1|ASTE
OG0006372	LOC6630243|XP_032292516.1|DVIR	LOC118517375|XP_035919287.1|ASTE
OG0006373	LOC6631710|XP_032295871.1|DVIR	LOC118506611|XP_035899874.1|ASTE
OG0006374	LOC6633635|XP_002057279.1|DVIR	LOC118517361|XP_035919271.1|ASTE
OG0006375	LOC6633746|XP_002057031.1|DVIR	LOC118510430|XP_035908102.1|ASTE
OG0006376	LOC6631829|XP_002055471.1|DVIR	LOC118504443|XP_035894817.1|ASTE
OG0006377	LOC6632169|XP_002055267.1|DVIR	LOC118507989|XP_035903253.1|ASTE
OG0006378	LOC6632258|XP_032288762.1|DVIR	LOC118504822|XP_035895724.1|ASTE
OG0006379	LOC6633674|XP_002056933.1|DVIR	LOC118503456|XP_035892624.1|ASTE
OG0006380	LOC6634532|XP_002057961.1|DVIR	LOC118510639|XP_035909033.1|ASTE
OG0006381	LOC6636103|XP_002059645.1|DVIR	LOC118511686|XP_035910961.1|ASTE
OG0006382	LOC6633830|XP_002057109.1|DVIR	LOC118504146|XP_035894142.1|ASTE
OG0006383	LOC6634643|XP_002058042.3|DVIR	LOC118504051|XP_035893961.1|ASTE
OG0006384	LOC6633862|XP_002056964.1|DVIR	LOC118504168|XP_035894205.1|ASTE
OG0006385	LOC6630057|XP_002054279.1|DVIR	LOC118504375|XP_035894675.1|ASTE
OG0006386	LOC6627450|XP_002052472.1|DVIR	LOC118506337|XP_035899210.1|ASTE
OG0006387	LOC6629494|XP_002054514.1|DVIR	LOC118505050|XP_035896220.1|ASTE
OG0006388	LOC6633524|XP_002057072.1|DVIR	LOC118510413|XP_035908075.1|ASTE
OG0006389	LOC6633525|XP_002057073.1|DVIR	LOC118510610|XP_035908520.1|ASTE
OG0006392	LOC6633391|XP_002056802.1|DVIR	LOC118517606|XP_035919796.1|ASTE
OG0006393	LOC6627729|XP_002051746.2|DVIR	LOC118508111|XP_035903498.1|ASTE
OG0006394	LOC6630546|XP_002054417.1|DVIR	LOC118504551|XP_035895052.1|ASTE
OG0006395	LOC6632819|XP_002055906.1|DVIR	LOC118502664|XP_035891020.1|ASTE
OG0006396	LOC6634825|XP_002058214.1|DVIR	LOC118511965|XP_035911590.1|ASTE
OG0006397	LOC6634721|XP_002058320.3|DVIR	LOC118506471|XP_035899541.1|ASTE
OG0006398	LOC6634534|XP_002057963.1|DVIR	LOC118506474|XP_035899543.1|ASTE
OG0006399	LOC6633849|XP_002057201.1|DVIR	LOC118506487|XP_035899563.1|ASTE
OG0006400	LOC6633850|XP_002057202.1|DVIR	LOC118506480|XP_035899554.1|ASTE
OG0006401	LOC6622831|XP_032290925.1|DVIR	LOC118506485|XP_035899558.1|ASTE
OG0006402	LOC6629417|XP_002053151.3|DVIR	LOC118506490|XP_035899571.1|ASTE
OG0006403	LOC6632964|XP_032289720.1|DVIR	LOC118506495|XP_035899582.1|ASTE
OG0006404	LOC6632963|XP_002056353.2|DVIR	LOC118504738|XP_035895509.1|ASTE
OG0006405	LOC6622259|XP_032290452.1|DVIR	LOC118504756|XP_035895571.1|ASTE
OG0006406	LOC6630221|XP_002054795.1|DVIR	LOC118504526|XP_035894961.1|ASTE
OG0006407	LOC6635540|XP_002059087.1|DVIR	LOC118510640|XP_035908611.1|ASTE
OG0006408	LOC6634424|XP_002057936.1|DVIR	LOC118517137|XP_035918891.1|ASTE, LOC118509591|XP_035906264.1|ASTE
OG0006409	LOC6633666|XP_002056925.1|DVIR	LOC118514938|XP_035917699.1|ASTE
OG0006410	LOC6633684|XP_002057289.2|DVIR	LOC118504555|XP_035895060.1|ASTE
OG0006411	LOC6636657|XP_002060135.1|DVIR	LOC118504554|XP_035895059.1|ASTE
OG0006412	LOC6634920|XP_002058680.1|DVIR	LOC118504559|XP_035895062.1|ASTE
OG0006413	LOC6631035|XP_015027593.1|DVIR, LOC116650264|XP_032289393.1|DVIR	LOC118504560|XP_035895063.1|ASTE
OG0006414	LOC6630210|XP_032294108.1|DVIR	LOC118503904|XP_035893588.1|ASTE
OG0006415	LOC6631336|XP_002055773.1|DVIR	LOC118517518|XP_035919637.1|ASTE
OG0006416	LOC6636060|XP_002059591.2|DVIR	LOC118506133|XP_035898763.1|ASTE
OG0006417	LOC6634123|XP_002057724.1|DVIR	LOC118508088|XP_035903460.1|ASTE
OG0006418	LOC6631798|XP_002055377.2|DVIR	LOC118510489|XP_035908272.1|ASTE
OG0006419	LOC6631059|XP_002054225.1|DVIR	LOC118505602|XP_035897523.1|ASTE, LOC118516563|XP_035918418.1|ASTE
OG0006420	LOC6630776|XP_002054810.1|DVIR	LOC118508289|XP_035903826.1|ASTE
OG0006421	LOC6627988|XP_032293714.1|DVIR	LOC118508288|XP_035903823.1|ASTE
OG0006422	LOC6627995|XP_002051432.1|DVIR	LOC118505561|XP_035897405.1|ASTE
OG0006423	LOC6630564|XP_002054381.1|DVIR	LOC118505574|XP_035897423.1|ASTE
OG0006424	LOC6630565|XP_002054382.1|DVIR	LOC118505580|XP_035897430.1|ASTE
OG0006425	LOC6630562|XP_002054379.1|DVIR	LOC118505573|XP_035897422.1|ASTE
OG0006426	LOC6630075|XP_002054378.1|DVIR	LOC118505572|XP_035897421.1|ASTE
OG0006427	LOC6633219|XP_002055984.1|DVIR	LOC118505583|XP_035897437.1|ASTE
OG0006429	LOC6631189|XP_015026836.1|DVIR	LOC118502684|XP_035891087.1|ASTE
OG0006430	LOC6624081|XP_002048105.1|DVIR	LOC118506468|XP_035899536.1|ASTE
OG0006431	LOC6630989|XP_002053234.1|DVIR	LOC118508445|XP_035904128.1|ASTE
OG0006432	LOC6635083|XP_032289355.1|DVIR	LOC118502922|XP_035891550.1|ASTE
OG0006433	LOC6630524|XP_002054802.1|DVIR	LOC118506376|XP_035899295.1|ASTE
OG0006434	LOC6629126|XP_002052392.2|DVIR	LOC118506154|XP_035898815.1|ASTE
OG0006435	LOC6632232|XP_032288907.1|DVIR	LOC118506805|XP_035900345.1|ASTE
OG0006436	LOC6622359|XP_002048530.1|DVIR	LOC118502864|XP_035891465.1|ASTE
OG0006437	LOC6631784|XP_032295726.1|DVIR	LOC118502874|XP_035891477.1|ASTE
OG0006438	LOC6627770|XP_002052832.1|DVIR	LOC118508305|XP_035903855.1|ASTE
OG0006439	LOC6630374|XP_002054349.1|DVIR	LOC118507792|XP_035902725.1|ASTE
OG0006440	LOC6630373|XP_002054348.2|DVIR	LOC118507791|XP_035902722.1|ASTE
OG0006441	LOC6635173|XP_002058577.2|DVIR	LOC118507556|XP_035902037.1|ASTE
OG0006442	LOC6629405|XP_002053062.1|DVIR	LOC118507550|XP_035902024.1|ASTE
OG0006443	LOC6629315|XP_032291458.1|DVIR	LOC118502544|XP_035890713.1|ASTE
OG0006444	LOC6633077|XP_002056149.1|DVIR	LOC118504473|XP_035894879.1|ASTE
OG0006445	LOC6631447|XP_002054958.3|DVIR	LOC118504993|XP_035896064.1|ASTE
OG0006446	LOC6629860|XP_002052946.2|DVIR	LOC118504988|XP_035896049.1|ASTE
OG0006447	LOC6629490|XP_032288945.1|DVIR	LOC118504990|XP_035896056.1|ASTE
OG0006448	LOC6635058|XP_002058625.1|DVIR	LOC118505446|XP_035897137.1|ASTE
OG0006449	LOC6635061|XP_032294942.1|DVIR	LOC118505447|XP_035897138.1|ASTE
OG0006450	LOC6627982|XP_002052694.1|DVIR	LOC118506816|XP_035900396.1|ASTE
OG0006451	LOC6635462|XP_015024614.1|DVIR	LOC118502838|XP_035891409.1|ASTE
OG0006452	LOC6628991|XP_002052122.1|DVIR	LOC118502884|XP_035891496.1|ASTE
OG0006453	LOC6623547|XP_002046882.1|DVIR	LOC118504531|XP_035894969.1|ASTE
OG0006454	LOC6635562|XP_002059036.2|DVIR	LOC118506899|XP_035900572.1|ASTE
OG0006455	LOC6634996|XP_032294886.1|DVIR	LOC118504275|XP_035894405.1|ASTE
OG0006456	LOC6629919|XP_002054553.1|DVIR	LOC118508011|XP_035903288.1|ASTE
OG0006457	LOC6632249|XP_002056078.1|DVIR	LOC118507470|XP_035901865.1|ASTE
OG0006459	LOC6629638|XP_032294973.1|DVIR	LOC118504434|XP_035894768.1|ASTE
OG0006460	LOC6634858|XP_002058648.1|DVIR	LOC118504480|XP_035894890.1|ASTE
OG0006461	LOC6635203|XP_002058478.2|DVIR	LOC118503572|XP_035892899.1|ASTE
OG0006462	LOC6630028|XP_002054478.3|DVIR	LOC118507534|XP_035901999.1|ASTE
OG0006463	LOC6631019|XP_032294778.1|DVIR	LOC118507530|XP_035901988.1|ASTE
OG0006464	LOC6624062|XP_002048116.1|DVIR	LOC118505689|XP_035897721.1|ASTE
OG0006465	LOC6636125|XP_032295508.1|DVIR	LOC118504670|XP_035895353.1|ASTE
OG0006466	LOC6632204|XP_002055518.1|DVIR	LOC118504665|XP_035895340.1|ASTE
OG0006467	LOC6634974|XP_002058422.1|DVIR	LOC118502853|XP_035891450.1|ASTE
OG0006468	LOC6635147|XP_002058631.1|DVIR	LOC118503377|XP_035892470.1|ASTE
OG0006469	LOC6634555|XP_002057972.1|DVIR	LOC118502879|XP_035891490.1|ASTE
OG0006470	LOC6622108|XP_002048185.1|DVIR	LOC118508488|XP_035904199.1|ASTE
OG0006471	LOC6634851|XP_002058641.1|DVIR	LOC118508581|XP_035904379.1|ASTE
OG0006472	LOC6634853|XP_002058643.1|DVIR	LOC118508580|XP_035904377.1|ASTE
OG0006473	LOC6622833|XP_015031226.1|DVIR	LOC118502703|XP_035891130.1|ASTE
OG0006474	LOC6625658|XP_002049008.1|DVIR	LOC118502725|XP_035891176.1|ASTE
OG0006475	LOC6634948|XP_002058536.2|DVIR	LOC118502747|XP_035891206.1|ASTE
OG0006476	LOC6633571|XP_002057075.1|DVIR	LOC118502709|XP_035891146.1|ASTE
OG0006477	LOC6631645|XP_032296171.1|DVIR	LOC118502741|XP_035891199.1|ASTE
OG0006478	LOC6630768|XP_002054826.2|DVIR	LOC118504649|XP_035895299.1|ASTE
OG0006479	LOC6630769|XP_032294892.1|DVIR	LOC118506354|XP_035899252.1|ASTE
OG0006480	LOC6625679|XP_002048797.1|DVIR	LOC118504644|XP_035895293.1|ASTE
OG0006481	LOC6627862|XP_002052281.1|DVIR	LOC118502882|XP_035891494.1|ASTE
OG0006482	LOC6630480|XP_032294006.1|DVIR	LOC118505547|XP_035897381.1|ASTE
OG0006483	LOC6632509|XP_002056014.2|DVIR	LOC118505557|XP_035897402.1|ASTE
OG0006484	LOC6632510|XP_015025912.1|DVIR	LOC118505559|XP_035897403.1|ASTE
OG0006485	LOC6632784|XP_002055866.1|DVIR	LOC118506936|XP_035900647.1|ASTE
OG0006486	LOC6629952|XP_002053610.1|DVIR	LOC118504367|XP_035894657.1|ASTE
OG0006487	LOC6630567|XP_002054384.1|DVIR	LOC118503293|XP_035892280.1|ASTE
OG0006488	LOC6622953|XP_002047086.1|DVIR	LOC118504289|XP_035894477.1|ASTE
OG0006489	LOC6631216|XP_002053959.3|DVIR	LOC118503303|XP_035892310.1|ASTE
OG0006490	LOC6632998|XP_002056356.1|DVIR	LOC118503027|XP_035891745.1|ASTE
OG0006491	LOC6628337|XP_002052668.1|DVIR	LOC118503277|XP_035892248.1|ASTE
OG0006492	LOC6629423|XP_002054355.1|DVIR	LOC118506937|XP_035900648.1|ASTE
OG0006493	LOC6631955|XP_032295211.1|DVIR	LOC118506900|XP_035900573.1|ASTE
OG0006494	LOC6633723|XP_032296597.1|DVIR	LOC118506893|XP_035900564.1|ASTE
OG0006495	LOC6635289|XP_002058799.2|DVIR	LOC118508255|XP_035903767.1|ASTE
OG0006496	LOC6634850|XP_002058640.1|DVIR	LOC118508574|XP_035904370.1|ASTE
OG0006497	LOC6632409|XP_002056205.1|DVIR	LOC118505252|XP_035896698.1|ASTE
OG0006498	LOC6632411|XP_002056207.2|DVIR	LOC118505193|XP_035896558.1|ASTE
OG0006499	LOC6631040|XP_032294893.1|DVIR	LOC118505150|XP_035896421.1|ASTE
OG0006500	LOC6628852|XP_032293426.1|DVIR	LOC118505239|XP_035896682.1|ASTE
OG0006501	LOC6633176|XP_002056158.2|DVIR	LOC118505241|XP_035896684.1|ASTE
OG0006502	LOC6632432|XP_002056162.1|DVIR	LOC118505630|XP_035897596.1|ASTE
OG0006503	LOC6632434|XP_002056164.2|DVIR	LOC118505631|XP_035897597.1|ASTE
OG0006504	LOC6632435|XP_002056165.1|DVIR	LOC118505628|XP_035897594.1|ASTE
OG0006505	LOC6632816|XP_002055903.1|DVIR	LOC118505622|XP_035897578.1|ASTE
OG0006506	LOC6623158|XP_002046768.1|DVIR	LOC118506953|XP_035900665.1|ASTE
OG0006507	LOC6632944|XP_032289845.1|DVIR	LOC118507431|XP_035901796.1|ASTE
OG0006508	LOC6632946|XP_002056769.2|DVIR	LOC118508389|XP_035904025.1|ASTE
OG0006509	LOC6634458|XP_002057946.2|DVIR	LOC118502539|XP_035890703.1|ASTE
OG0006510	LOC6631136|XP_002053032.1|DVIR	LOC118508380|XP_035904009.1|ASTE
OG0006511	LOC6632373|XP_002056203.2|DVIR	LOC118502823|XP_035891392.1|ASTE
OG0006512	LOC6629962|XP_032295048.1|DVIR	LOC118505407|XP_035897048.1|ASTE
OG0006513	LOC6632368|XP_032289533.1|DVIR	LOC118502549|XP_035890723.1|ASTE
OG0006514	LOC6631145|XP_002054248.1|DVIR	LOC118507873|XP_035902973.1|ASTE
OG0006515	LOC6631148|XP_002054251.1|DVIR	LOC118507867|XP_035902966.1|ASTE
OG0006516	LOC6630601|XP_032288781.1|DVIR	LOC118507851|XP_035902875.1|ASTE
OG0006517	LOC6630599|XP_002053018.1|DVIR	LOC118507853|XP_035902880.1|ASTE
OG0006518	LOC6630600|XP_032296737.1|DVIR	LOC118507856|XP_035902897.1|ASTE
OG0006519	LOC6630598|XP_002053017.2|DVIR	LOC118507854|XP_035902881.1|ASTE
OG0006520	LOC6635086|XP_002058416.1|DVIR	LOC118517615|XP_035919804.1|ASTE
OG0006521	LOC6630164|XP_002054784.1|DVIR	LOC118502855|XP_035891453.1|ASTE
OG0006522	LOC6635224|XP_002058412.2|DVIR	LOC118502845|XP_035891434.1|ASTE
OG0006523	LOC6633083|XP_002055961.1|DVIR	LOC118502895|XP_035891509.1|ASTE
OG0006524	LOC6627292|XP_002052464.2|DVIR	LOC118505161|XP_035896450.1|ASTE
OG0006525	LOC6634761|XP_032296444.1|DVIR	LOC118504688|XP_035895395.1|ASTE
OG0006526	LOC6635128|XP_002058545.1|DVIR	LOC118502458|XP_035890581.1|ASTE
OG0006527	LOC6635129|XP_002058546.1|DVIR	LOC118508557|XP_035904344.1|ASTE
OG0006528	LOC6635130|XP_002058547.1|DVIR	LOC118504265|XP_035894387.1|ASTE
OG0006529	LOC6635132|XP_002058549.1|DVIR	LOC118504292|XP_035894481.1|ASTE
OG0006530	LOC6635134|XP_002058551.3|DVIR	LOC118502946|XP_035891589.1|ASTE
OG0006531	LOC6634905|XP_032295297.1|DVIR	LOC118502941|XP_035891585.1|ASTE
OG0006532	LOC6634912|XP_002058564.2|DVIR	LOC118502934|XP_035891576.1|ASTE
OG0006533	LOC6626885|XP_032292805.1|DVIR	LOC118502928|XP_035891559.1|ASTE
OG0006534	LOC6633078|XP_002055956.1|DVIR	LOC118507506|XP_035901936.1|ASTE
OG0006535	LOC6635009|XP_032295176.1|DVIR	LOC118502518|XP_035890671.1|ASTE
OG0006536	LOC6630306|XP_002054191.1|DVIR	LOC118502950|XP_035891595.1|ASTE
OG0006537	LOC6631110|XP_002054134.1|DVIR	LOC118507909|XP_035903094.1|ASTE
OG0006538	LOC6629787|XP_015026850.1|DVIR	LOC118505166|XP_035896459.1|ASTE
OG0006539	LOC6634867|XP_002058702.1|DVIR	LOC118505234|XP_035896660.1|ASTE
OG0006540	LOC6630408|XP_002054196.2|DVIR	LOC118506360|XP_035899267.1|ASTE
OG0006541	LOC6634962|XP_032294884.1|DVIR	LOC118507517|XP_035901970.1|ASTE
OG0006542	LOC6634963|XP_002058597.1|DVIR	LOC118507519|XP_035901972.1|ASTE
OG0006543	LOC6630576|XP_002053925.3|DVIR	LOC118502948|XP_035891592.1|ASTE
OG0006544	LOC6632869|XP_002056555.1|DVIR	LOC118507810|XP_035902767.1|ASTE
OG0006545	LOC6632185|XP_002055640.1|DVIR	LOC118507818|XP_035902789.1|ASTE
OG0006546	LOC6635156|XP_002058350.2|DVIR	LOC118507803|XP_035902754.1|ASTE
OG0006547	LOC6630338|XP_002053013.3|DVIR	LOC118503460|XP_035892636.1|ASTE
OG0006548	LOC6632246|XP_002056075.1|DVIR	LOC118507468|XP_035901861.1|ASTE
OG0006549	LOC6629511|XP_002053171.1|DVIR	LOC118505069|XP_035896245.1|ASTE
OG0006550	LOC6629749|XP_002053891.1|DVIR	LOC118505061|XP_035896230.1|ASTE
OG0006551	LOC6631343|XP_002055780.1|DVIR	LOC118507733|XP_035902586.1|ASTE
OG0006552	LOC6631340|XP_002055777.1|DVIR	LOC118507732|XP_035902583.1|ASTE
OG0006553	LOC6630579|XP_002053928.1|DVIR	LOC118512275|XP_035912357.1|ASTE
OG0006554	LOC6635073|XP_032295030.1|DVIR	LOC118511925|XP_035911471.1|ASTE
OG0006555	LOC6634969|XP_002058716.1|DVIR	LOC118511930|XP_035911504.1|ASTE
OG0006556	LOC6635005|XP_002058518.1|DVIR	LOC118514630|XP_035917524.1|ASTE
OG0006557	LOC6630559|XP_002053277.1|DVIR	LOC118511935|XP_035911515.1|ASTE
OG0006558	LOC6630314|XP_032294014.1|DVIR	LOC118511941|XP_035911534.1|ASTE
OG0006559	LOC6629921|XP_002054555.1|DVIR	LOC118511978|XP_035911610.1|ASTE
OG0006560	LOC6631268|XP_032290575.1|DVIR	LOC118507785|XP_035902713.1|ASTE
OG0006561	LOC6631269|XP_002053821.1|DVIR	LOC118507784|XP_035902712.1|ASTE
OG0006562	LOC6630619|XP_032293993.1|DVIR	LOC118502949|XP_035891594.1|ASTE
OG0006563	LOC6629928|XP_002054329.1|DVIR	LOC118503007|XP_035891710.1|ASTE
OG0006564	LOC6629930|XP_032294959.1|DVIR	LOC118503001|XP_035891704.1|ASTE
OG0006565	LOC6629982|XP_032294992.1|DVIR	LOC118502979|XP_035891651.1|ASTE
OG0006566	LOC6630401|XP_032295248.1|DVIR	LOC118504420|XP_035894747.1|ASTE
