Orthogroup	DVIR.longest_only	DSER.longest_only
OG0010118	LOC6634748|XP_032296280.1|DVIR	LOC110178018|XP_020800691.1|DSER
OG0010119	LOC6631886|XP_032295654.1|DVIR	LOC110179396|XP_020802580.1|DSER
OG0010120	LOC6632022|XP_002055237.1|DVIR	LOC110184369|XP_020808525.1|DSER
OG0010121	LOC116652197|XP_032296101.1|DVIR, LOC6631841|XP_002055083.2|DVIR	LOC110176074|XP_020797955.1|DSER
OG0010122	LOC6636662|XP_002060140.1|DVIR	LOC110186563|XP_020811430.1|DSER
OG0010123	LOC6632198|XP_002054983.2|DVIR	LOC110179555|XP_020802796.1|DSER
OG0010125	LOC6631627|XP_002055569.1|DVIR	LOC110179046|XP_020802061.1|DSER
OG0010126	LOC6633891|XP_002057585.1|DVIR, LOC116651442|XP_032293693.1|DVIR	LOC110186091|XP_020810792.1|DSER
OG0010127	LOC6634185|XP_002057778.1|DVIR	LOC110177896|XP_020800524.1|DSER
OG0010128	LOC6634037|XP_002057774.2|DVIR	LOC110177886|XP_020800510.1|DSER
OG0010129	LOC6634331|XP_002057684.1|DVIR	LOC110186020|XP_020810714.1|DSER
OG0010130	LOC6627414|XP_002051087.1|DVIR	LOC110181444|XP_020804847.1|DSER
OG0010131	LOC6634160|XP_002057527.2|DVIR	LOC110186007|XP_020810701.1|DSER
OG0010132	LOC6634295|XP_002057447.1|DVIR	LOC110181361|XP_020804743.1|DSER, LOC110178582|XP_020801419.1|DSER
OG0010133	LOC6634293|XP_002057445.1|DVIR	LOC110181385|XP_020804775.1|DSER
OG0010134	LOC6628801|XP_002051224.1|DVIR	LOC110177875|XP_020800499.1|DSER
OG0010135	LOC6627944|XP_002051417.1|DVIR	LOC110182723|XP_020806482.1|DSER
OG0010136	LOC6628010|XP_002051415.1|DVIR	LOC110180612|XP_020803954.1|DSER, LOC110182728|XP_020806488.1|DSER
OG0010137	LOC6628287|XP_002051344.1|DVIR	LOC110185665|XP_020810286.1|DSER
OG0010138	LOC26530863|XP_015028870.1|DVIR	LOC110185131|XP_020809487.1|DSER
OG0010139	LOC6628199|XP_002052208.1|DVIR	LOC110187319|XP_020812366.1|DSER
OG0010140	LOC6628419|XP_002052332.2|DVIR	LOC110182291|XP_020805969.1|DSER
OG0010141	LOC6635777|XP_002059173.1|DVIR	LOC110183470|XP_020807408.1|DSER
OG0010142	LOC6627626|XP_002051717.1|DVIR	LOC110186000|XP_020810687.1|DSER, LOC110185985|XP_020810667.1|DSER
OG0010144	LOC6628215|XP_002052701.1|DVIR	LOC110187234|XP_020812290.1|DSER, LOC110179963|XP_020803203.1|DSER
OG0010145	LOC6628031|XP_002052908.1|DVIR	LOC110187436|XP_020812486.1|DSER
OG0010146	LOC6627471|XP_002052902.2|DVIR	LOC110187430|XP_020812477.1|DSER
OG0010147	LOC6627403|XP_002051914.1|DVIR	LOC110187528|XP_020812581.1|DSER, LOC110180488|XP_020803830.1|DSER
OG0010148	LOC6627698|XP_032294088.1|DVIR	LOC110181170|XP_020804502.1|DSER
OG0010149	LOC6628444|XP_032293976.1|DVIR	LOC110181317|XP_020804696.1|DSER
OG0010150	LOC6627917|XP_002052792.1|DVIR	LOC110178106|XP_020800780.1|DSER
OG0010151	LOC26531681|XP_015028976.1|DVIR	LOC110185117|XP_020809468.1|DSER
OG0010152	LOC6635670|XP_002059205.1|DVIR	LOC110184824|XP_020809127.1|DSER
OG0010153	LOC6627436|XP_002052162.1|DVIR	LOC110182366|XP_020806066.1|DSER
OG0010154	LOC6627427|XP_002052153.2|DVIR	LOC110183135|XP_020806984.1|DSER
OG0010155	LOC6627394|XP_002052146.1|DVIR	LOC110186019|XP_020810713.1|DSER
OG0010156	LOC6623952|XP_002047862.2|DVIR	LOC110190626|XP_020816879.1|DSER
OG0010157	LOC26530955|XP_015031671.1|DVIR	LOC110185168|XP_020809537.1|DSER
OG0010158	LOC6623234|XP_002047826.1|DVIR	LOC110184785|XP_020809084.1|DSER
OG0010159	LOC116650809|XP_032291415.1|DVIR, LOC6636609|XP_002060046.1|DVIR	LOC110189852|XP_020815724.1|DSER
OG0010160	LOC6636571|XP_002060074.1|DVIR	LOC110176385|XP_020798376.1|DSER, LOC110186899|XP_020811880.1|DSER
OG0010161	LOC6623480|XP_002046221.1|DVIR	LOC110190445|XP_020816604.1|DSER
OG0010162	LOC116650685|XP_032290964.1|DVIR, LOC26531726|XP_015031790.1|DVIR, LOC26531031|XP_015031680.1|DVIR	LOC110187157|XP_020812231.1|DSER
OG0010163	LOC6624132|XP_002046298.1|DVIR	LOC110190289|XP_020816325.1|DSER
OG0010164	LOC6623747|XP_002047368.1|DVIR	LOC110185276|XP_020809682.1|DSER
OG0010165	LOC6623283|XP_002047309.1|DVIR	LOC110184759|XP_020809049.1|DSER
OG0010166	LOC6623086|XP_002047277.1|DVIR	LOC110190502|XP_020816679.1|DSER
OG0010167	LOC6623301|XP_002047288.3|DVIR	LOC110190781|XP_020817078.1|DSER
OG0010168	LOC26531661|XP_015031779.1|DVIR	LOC110180336|XP_020803654.1|DSER
OG0010169	LOC6623732|XP_032289875.1|DVIR	LOC110181286|XP_020804668.1|DSER
OG0010170	LOC6623094|XP_032290972.1|DVIR	LOC110178964|XP_020801927.1|DSER
OG0010171	LOC6624201|XP_002048362.1|DVIR	LOC110178962|XP_020801924.1|DSER
OG0010172	LOC6622946|XP_002048237.1|DVIR	LOC110176230|XP_020798175.1|DSER
OG0010173	LOC6625836|XP_002050495.1|DVIR	LOC110188976|XP_020814584.1|DSER
OG0010174	LOC6626880|XP_002049717.1|DVIR	LOC110177666|XP_020800148.1|DSER
OG0010175	LOC6624739|XP_002049741.1|DVIR	LOC110177782|XP_020800310.1|DSER
OG0010176	LOC6624740|XP_002049742.1|DVIR	LOC110177786|XP_020800313.1|DSER
OG0010177	LOC6626500|XP_002050869.1|DVIR	LOC110191538|XP_020818068.1|DSER
OG0010178	LOC6627105|XP_002050845.1|DVIR	LOC110181489|XP_020804912.1|DSER
OG0010179	LOC6624589|XP_002048505.3|DVIR	LOC110179039|XP_020802053.1|DSER
OG0010180	LOC6623078|XP_002047574.2|DVIR	LOC110185319|XP_020809744.1|DSER
OG0010181	LOC6623581|XP_002048320.1|DVIR	LOC110179557|XP_020802798.1|DSER, LOC110179843|XP_020803109.1|DSER
OG0010182	LOC116650903|XP_032291830.1|DVIR	LOC110182998|XP_020806849.1|DSER
OG0010183	LOC6635896|XP_002059421.1|DVIR	LOC110182977|XP_020806829.1|DSER
OG0010184	LOC6627069|XP_002050188.1|DVIR	LOC110189207|XP_020814838.1|DSER
OG0010185	LOC6627070|XP_002050189.1|DVIR	LOC110189194|XP_020814822.1|DSER
OG0010186	LOC6622743|XP_002048001.1|DVIR	LOC110176206|XP_020798128.1|DSER
OG0010187	LOC6635916|XP_002059289.1|DVIR	LOC110191566|XP_020818106.1|DSER
OG0010188	LOC26531284|XP_015023963.1|DVIR	LOC110181621|XP_020805092.1|DSER
OG0010189	LOC6636414|XP_002059870.1|DVIR	LOC110181629|XP_020805099.1|DSER
OG0010190	LOC6636405|XP_002059862.1|DVIR, LOC116650970|XP_032292227.1|DVIR	LOC110179344|XP_020802511.1|DSER
OG0010191	LOC116650804|XP_032291420.1|DVIR, LOC6636450|XP_002059839.1|DVIR	LOC110180143|XP_020803452.1|DSER
OG0010192	LOC6625447|XP_002050997.1|DVIR	LOC110191653|XP_020818210.1|DSER
OG0010193	LOC6635938|XP_002059377.1|DVIR	LOC110180021|XP_020803280.1|DSER
OG0010194	LOC6623884|XP_002048561.1|DVIR	LOC110181237|XP_020804601.1|DSER, LOC110180402|XP_020803716.1|DSER
OG0010195	LOC6623254|XP_002048565.1|DVIR	LOC110181271|XP_020804641.1|DSER
OG0010196	LOC6626986|XP_002048803.1|DVIR	LOC110177229|XP_020799511.1|DSER
OG0010197	LOC116651052|XP_032292615.1|DVIR	LOC110189255|XP_020814924.1|DSER
OG0010198	LOC6626777|XP_002050090.2|DVIR	LOC110180067|XP_020803347.1|DSER
OG0010199	LOC6625687|XP_002049813.2|DVIR	LOC110179232|XP_020802343.1|DSER
OG0010200	LOC6625817|XP_002049508.2|DVIR	LOC110191182|XP_020817610.1|DSER
OG0010201	LOC6624968|XP_002049476.2|DVIR	LOC110178014|XP_020800690.1|DSER
OG0010202	LOC6626794|XP_002049832.1|DVIR	LOC110182903|XP_020806719.1|DSER
OG0010203	LOC6627039|XP_002050718.1|DVIR	LOC110189321|XP_020815023.1|DSER
OG0010204	LOC6626456|XP_002049685.2|DVIR	LOC110177810|XP_020800359.1|DSER
OG0010205	LOC6627271|XP_002049913.1|DVIR	LOC110177730|XP_020800241.1|DSER
OG0010206	LOC6627269|XP_002049911.2|DVIR	LOC110177813|XP_020800362.1|DSER
OG0010207	LOC6626866|XP_002049257.1|DVIR	LOC110180150|XP_020803463.1|DSER
OG0010208	LOC6625990|XP_032293051.1|DVIR	LOC110179606|XP_020802891.1|DSER
OG0010209	LOC6625991|XP_032293049.1|DVIR	LOC110179518|XP_020802791.1|DSER
OG0010210	LOC6626746|XP_002049309.1|DVIR	LOC110177297|XP_020799623.1|DSER
OG0010211	LOC6625883|XP_002049333.3|DVIR	LOC110182570|XP_020806281.1|DSER
OG0010212	LOC6626657|XP_002049887.2|DVIR	LOC110177758|XP_020800280.1|DSER
OG0010213	LOC6626566|XP_002049891.1|DVIR	LOC110177756|XP_020800278.1|DSER
OG0010214	LOC6626696|XP_002049896.1|DVIR	LOC110177695|XP_020800178.1|DSER
OG0010215	LOC6625776|XP_002049126.1|DVIR	LOC110180375|XP_020803705.1|DSER
OG0010216	LOC6625611|XP_002049106.1|DVIR	LOC110178310|XP_020801062.1|DSER
OG0010217	LOC6625331|XP_002049058.1|DVIR	LOC110177962|XP_020800613.1|DSER
OG0010218	LOC6625328|XP_032293306.1|DVIR	LOC110177951|XP_020800599.1|DSER
OG0010219	LOC6624942|XP_002049041.1|DVIR	LOC110179739|XP_020803015.1|DSER, LOC110177957|XP_020800608.1|DSER
OG0010220	LOC6625374|XP_002048990.1|DVIR	LOC110191554|XP_020818092.1|DSER
OG0010221	LOC6625372|XP_002048988.2|DVIR	LOC110191546|XP_020818080.1|DSER
OG0010222	LOC6627129|XP_002048947.1|DVIR	LOC110177994|XP_020800651.1|DSER
OG0010223	LOC6626330|XP_015029532.1|DVIR	LOC110179283|XP_020802430.1|DSER
OG0010224	LOC6626737|XP_002049571.2|DVIR	LOC110176352|XP_020798340.1|DSER
OG0010225	LOC6632346|XP_002056708.2|DVIR	LOC110176612|XP_020798695.1|DSER
OG0010226	LOC6632279|XP_002056417.2|DVIR	LOC110188583|XP_020814007.1|DSER
OG0010227	LOC26531605|XP_015026296.1|DVIR	LOC110188010|XP_020813192.1|DSER
OG0010229	LOC6630675|XP_002054608.1|DVIR	LOC110187892|XP_020813038.1|DSER
OG0010230	LOC6630539|XP_015027740.1|DVIR	LOC110188387|XP_020813766.1|DSER
OG0010231	LOC6632797|XP_002056113.1|DVIR	LOC110186702|XP_020811634.1|DSER
OG0010232	LOC26531060|XP_015026272.1|DVIR	LOC110184017|XP_020808045.1|DSER
OG0010233	LOC6635204|XP_002058392.1|DVIR	LOC110188551|XP_020813967.1|DSER
OG0010234	LOC26530675|XP_015024974.1|DVIR	LOC110176641|XP_020798727.1|DSER
OG0010235	LOC6632216|XP_002055884.1|DVIR	LOC110186740|XP_020811664.1|DSER
OG0010236	LOC6633057|XP_002055946.1|DVIR	LOC110176481|XP_020798506.1|DSER
OG0010237	LOC6629373|XP_032295348.1|DVIR	LOC110176459|XP_020798472.1|DSER
OG0010238	LOC6632991|XP_002056492.1|DVIR	LOC110186297|XP_020811071.1|DSER, LOC110186898|XP_020811876.1|DSER
OG0010239	LOC6630885|XP_002053797.1|DVIR	LOC110183846|XP_020807858.1|DSER, LOC110187903|XP_020813061.1|DSER
OG0010240	LOC6630878|XP_002053790.1|DVIR	LOC110186040|XP_020810737.1|DSER
OG0010241	LOC116651611|XP_032294245.1|DVIR	LOC110186711|XP_020811642.1|DSER
OG0010242	LOC6630713|XP_002054206.2|DVIR	LOC110187795|XP_020812928.1|DSER
OG0010243	LOC6631060|XP_002054226.1|DVIR	LOC110191210|XP_020817637.1|DSER
OG0010244	LOC6632696|XP_002056029.1|DVIR	LOC110188493|XP_020813882.1|DSER
OG0010245	LOC6629296|XP_002054697.1|DVIR	LOC110188048|XP_020813256.1|DSER
OG0010246	LOC6630181|XP_032292528.1|DVIR	LOC110186249|XP_020810990.1|DSER
OG0010247	LOC6629553|XP_002053843.1|DVIR	LOC110176047|XP_020797919.1|DSER, LOC110185071|XP_020809414.1|DSER
OG0010248	LOC116651930|XP_032295320.1|DVIR	LOC110187797|XP_020812930.1|DSER
OG0010249	LOC6632779|XP_002056340.3|DVIR	LOC110186516|XP_020811372.1|DSER
OG0010250	LOC6632374|XP_002056204.1|DVIR	LOC110187660|XP_020812738.1|DSER
OG0010251	LOC6629909|XP_002054155.1|DVIR, LOC6629911|XP_002054157.1|DVIR	LOC110177212|XP_020799490.1|DSER
OG0010253	LOC6626080|XP_032292571.1|DVIR	LOC110181129|XP_020804459.1|DSER
OG0010254	LOC6627052|XP_002050833.1|DVIR	LOC110178453|XP_020801246.1|DSER
OG0010258	LOC6624471|XP_002048510.1|DVIR	LOC110178965|XP_020801928.1|DSER
OG0010259	LOC6623953|XP_002047850.2|DVIR	LOC110185167|XP_020809535.1|DSER
OG0010260	LOC6633977|XP_002057842.1|DVIR	LOC110183040|XP_020806885.1|DSER
OG0010275	LOC6635119|XP_002058571.2|DVIR	LOC110191093|XP_020817496.1|DSER
OG0010276	LOC6631652|XP_032295636.1|DVIR	LOC110184320|XP_020808471.1|DSER
OG0010277	LOC116651919|XP_032295281.1|DVIR	LOC110191343|XP_020817847.1|DSER
OG0010279	LOC6632511|XP_002056016.2|DVIR	LOC110187727|XP_020812837.1|DSER
OG0010280	LOC6631605|XP_002055722.1|DVIR	LOC110175997|XP_020797851.1|DSER
OG0010281	LOC6622583|XP_032290779.1|DVIR	LOC110185313|XP_020809738.1|DSER
OG0010283	LOC6630985|XP_002053230.1|DVIR	LOC110191928|XP_020818588.1|DSER
OG0010284	LOC6629759|XP_002053901.2|DVIR	LOC110186455|XP_020811299.1|DSER
OG0010286	LOC6632215|XP_002055883.2|DVIR	LOC110186353|XP_020811159.1|DSER
OG0010288	LOC6634981|XP_032295001.1|DVIR	LOC110186271|XP_020811042.1|DSER
OG0010289	LOC6635040|XP_002058683.1|DVIR	LOC110186272|XP_020811043.1|DSER
OG0010290	LOC26531062|XP_015027854.1|DVIR	LOC110188192|XP_020813440.1|DSER
OG0010292	LOC116651917|XP_032295276.1|DVIR	LOC110186152|XP_020810865.1|DSER
OG0010293	LOC6628921|XP_002052344.3|DVIR	LOC110187308|XP_020812356.1|DSER
OG0010294	LOC6634074|XP_002057895.2|DVIR	LOC110182722|XP_020806481.1|DSER
OG0010295	LOC6628008|XP_002051414.1|DVIR	LOC110180610|XP_020803953.1|DSER, LOC110182740|XP_020806501.1|DSER
OG0010296	LOC6627174|XP_032291975.1|DVIR	LOC110182870|XP_020806672.1|DSER
OG0010298	LOC6625026|XP_032292034.1|DVIR	LOC110177920|XP_020800557.1|DSER
OG0010299	LOC6636333|XP_002059932.2|DVIR	LOC110182953|XP_020806803.1|DSER
OG0010300	LOC116650868|XP_032291649.1|DVIR, LOC6636446|XP_002059835.1|DVIR	LOC110191688|XP_020818263.1|DSER
OG0010302	LOC26531446|XP_015030333.1|DVIR	LOC110182320|XP_020806014.1|DSER
OG0010304	LOC6631707|XP_032295889.1|DVIR	LOC110179115|XP_020802164.1|DSER
OG0010305	LOC116652051|XP_032295716.1|DVIR	LOC110181611|XP_020805072.1|DSER
OG0010307	LOC6636047|XP_032295970.1|DVIR	LOC110181476|XP_020804883.1|DSER
OG0010308	LOC6631602|XP_002055719.3|DVIR	LOC110175926|XP_020797764.1|DSER
OG0010309	LOC6624286|XP_002046571.1|DVIR, LOC116650640|XP_032290748.1|DVIR	LOC110177640|XP_020800113.1|DSER
OG0010310	LOC6634728|XP_032289222.1|DVIR	LOC110182459|XP_020806154.1|DSER
OG0010311	LOC6631975|XP_032295854.1|DVIR	LOC110181759|XP_020805281.1|DSER
OG0010312	LOC6631971|XP_002055599.3|DVIR	LOC110182037|XP_020805625.1|DSER
OG0010313	LOC6624279|XP_002048513.1|DVIR	LOC110190050|XP_020816014.1|DSER
OG0010314	LOC6631552|XP_002055704.2|DVIR	LOC110184139|XP_020808209.1|DSER
OG0010315	LOC6631620|XP_002055562.1|DVIR	LOC110179058|XP_020802077.1|DSER
OG0010317	LOC6633593|XP_002056805.1|DVIR	LOC110182577|XP_020806285.1|DSER
OG0010318	LOC6633283|XP_002057142.2|DVIR	LOC110180570|XP_020803923.1|DSER
OG0010319	LOC6633788|XP_002056960.1|DVIR	LOC110180197|XP_020803510.1|DSER
OG0010320	LOC6634563|XP_002058175.1|DVIR	LOC110181571|XP_020805021.1|DSER
OG0010321	LOC6636613|XP_032291457.1|DVIR	LOC110190091|XP_020816056.1|DSER
OG0010322	LOC6636589|XP_032291448.1|DVIR	LOC110190391|XP_020816503.1|DSER
OG0010323	LOC6631187|XP_002053242.1|DVIR	LOC110178792|XP_020801704.1|DSER
OG0010324	LOC6622209|XP_002046323.2|DVIR	LOC110183607|XP_020807584.1|DSER
OG0010325	LOC6622783|XP_002046667.1|DVIR	LOC110176741|XP_020798844.1|DSER
OG0010326	LOC6636920|XP_002060376.1|DVIR	LOC110183721|XP_020807729.1|DSER
OG0010327	LOC6624122|XP_002046930.2|DVIR	LOC110189048|XP_020814674.1|DSER
OG0010329	LOC6623731|XP_002046205.1|DVIR	LOC110190682|XP_020816951.1|DSER
OG0010330	LOC6624183|XP_032290268.1|DVIR	LOC110178968|XP_020801932.1|DSER
OG0010332	LOC6633753|XP_002056939.1|DVIR	LOC110187124|XP_020812193.1|DSER
OG0010333	LOC6628222|XP_002051170.1|DVIR	LOC110181464|XP_020804871.1|DSER
OG0010334	LOC6628134|XP_002052302.1|DVIR	LOC110184001|XP_020808017.1|DSER
OG0010335	LOC6631506|XP_002055325.3|DVIR	LOC110181614|XP_020805075.1|DSER
OG0010336	LOC6634835|XP_002058016.1|DVIR	LOC110188516|XP_020813911.1|DSER
OG0010337	LOC6633714|XP_002057118.1|DVIR	LOC110188857|XP_020814422.1|DSER
OG0010338	LOC6633822|XP_002057101.1|DVIR	LOC110187088|XP_020812147.1|DSER
OG0010339	LOC6634806|XP_002057919.2|DVIR	LOC110189721|XP_020815570.1|DSER
OG0010340	LOC6634502|XP_002057907.1|DVIR	LOC110182022|XP_020805612.1|DSER
OG0010341	LOC6634434|XP_002057906.2|DVIR	LOC110182056|XP_020805671.1|DSER
OG0010342	LOC26531272|XP_032288957.1|DVIR	LOC110184235|XP_020808351.1|DSER
OG0010343	LOC6636143|XP_002059537.1|DVIR	LOC110185773|XP_020810435.1|DSER
OG0010344	LOC6633518|XP_002057066.1|DVIR	LOC110182477|XP_020806182.1|DSER
OG0010345	LOC6634540|XP_002058284.2|DVIR	LOC110180167|XP_020803484.1|DSER
OG0010346	LOC6634784|XP_032296375.1|DVIR	LOC110180529|XP_020803860.1|DSER
OG0010347	LOC6634462|XP_032296387.1|DVIR	LOC110182086|XP_020805726.1|DSER
OG0010348	LOC6633461|XP_002057344.1|DVIR	LOC110189739|XP_020815596.1|DSER
OG0010349	LOC6633795|XP_002057315.1|DVIR	LOC110181924|XP_020805518.1|DSER
OG0010350	LOC6633775|XP_032295813.1|DVIR	LOC110182072|XP_020805715.1|DSER
OG0010351	LOC6634740|XP_002058188.1|DVIR	LOC110180443|XP_020803772.1|DSER
OG0010352	LOC6632203|XP_002055517.1|DVIR	LOC110178132|XP_020800816.1|DSER
OG0010353	LOC6631938|XP_032295862.1|DVIR	LOC110179385|XP_020802568.1|DSER
OG0010354	LOC6635520|XP_002058938.1|DVIR	LOC110184350|XP_020808504.1|DSER
OG0010355	LOC6633611|XP_002056919.1|DVIR	LOC110182839|XP_020806631.1|DSER
OG0010356	LOC6631994|XP_002055086.2|DVIR	LOC110176081|XP_020797981.1|DSER
OG0010357	LOC6632211|XP_002055525.1|DVIR	LOC110184373|XP_020808531.1|DSER
OG0010358	LOC6636112|XP_032295873.1|DVIR	LOC110184330|XP_020808484.1|DSER
OG0010359	LOC6636931|XP_002060395.2|DVIR	LOC110180548|XP_020803901.1|DSER
OG0010360	LOC6636937|XP_002060393.1|DVIR	LOC110177218|XP_020799495.1|DSER
OG0010361	LOC6636936|XP_002060392.2|DVIR	LOC110180553|XP_020803907.1|DSER
OG0010362	LOC6635591|XP_002059016.1|DVIR	LOC110179491|XP_020802724.1|DSER
OG0010363	LOC6631670|XP_002055412.1|DVIR	LOC110184186|XP_020808256.1|DSER
OG0010364	LOC6631480|XP_032295950.1|DVIR	LOC110181709|XP_020805217.1|DSER
OG0010365	LOC6631685|XP_002055455.3|DVIR	LOC110188651|XP_020814087.1|DSER
OG0010366	LOC6631935|XP_002055482.2|DVIR	LOC110181484|XP_020804895.1|DSER
OG0010367	LOC26530423|XP_032295853.1|DVIR	LOC110179604|XP_020802861.1|DSER
OG0010368	LOC6631883|XP_032295435.1|DVIR	LOC110179601|XP_020802858.1|DSER
OG0010369	LOC6636698|XP_002060113.2|DVIR	LOC110182557|XP_020806268.1|DSER
OG0010370	LOC6631622|XP_002055564.3|DVIR	LOC110179062|XP_020802083.1|DSER
OG0010371	LOC6631458|XP_002055546.3|DVIR	LOC110182223|XP_020805909.1|DSER
OG0010372	LOC6631781|XP_002055708.1|DVIR	LOC110184143|XP_020808212.1|DSER
OG0010373	LOC6637071|XP_002060486.2|DVIR	LOC110184199|XP_020808301.1|DSER
OG0010374	LOC6631844|XP_002055581.1|DVIR	LOC110181610|XP_020805071.1|DSER
OG0010375	LOC6631845|XP_002055582.1|DVIR	LOC110181609|XP_020805070.1|DSER
OG0010376	LOC6631770|XP_002055178.1|DVIR	LOC110187139|XP_020812212.1|DSER
OG0010377	LOC6631817|XP_002055189.2|DVIR	LOC110180364|XP_020803689.1|DSER
OG0010378	LOC6631545|XP_002055697.1|DVIR	LOC110182466|XP_020806163.1|DSER
OG0010379	LOC26531337|XP_015024671.1|DVIR	LOC110181796|XP_020805337.1|DSER
OG0010380	LOC6631692|XP_002055148.1|DVIR	LOC110178023|XP_020800697.1|DSER
OG0010381	LOC116652195|XP_032296100.1|DVIR	LOC110178046|XP_020800719.1|DSER
OG0010382	LOC6631636|XP_002055139.1|DVIR	LOC110178038|XP_020800714.1|DSER
OG0010383	LOC6631632|XP_002055135.2|DVIR	LOC110178045|XP_020800718.1|DSER
OG0010384	LOC6636076|XP_002059607.1|DVIR	LOC110179497|XP_020802730.1|DSER
OG0010385	LOC6628572|XP_002051523.1|DVIR	LOC110186026|XP_020810721.1|DSER
OG0010386	LOC6633899|XP_002057592.1|DVIR	LOC110185736|XP_020810386.1|DSER
OG0010387	LOC6633892|XP_002057586.2|DVIR	LOC110186036|XP_020810732.1|DSER
OG0010388	LOC6634284|XP_032293733.1|DVIR	LOC110187370|XP_020812420.1|DSER
OG0010389	LOC6634386|XP_002057580.1|DVIR	LOC110183802|XP_020807814.1|DSER
OG0010390	LOC26531025|XP_015025379.1|DVIR	LOC110185955|XP_020810632.1|DSER
OG0010391	LOC6633941|XP_002057611.1|DVIR	LOC110185796|XP_020810459.1|DSER
OG0010392	LOC6627634|XP_002051100.1|DVIR	LOC110181437|XP_020804838.1|DSER
OG0010393	LOC6628734|XP_032293436.1|DVIR	LOC110185923|XP_020810595.1|DSER
OG0010394	LOC6634349|XP_002057813.1|DVIR	LOC110180582|XP_020803932.1|DSER
OG0010395	LOC6634009|XP_002057830.2|DVIR	LOC110186060|XP_020810756.1|DSER
OG0010396	LOC6633979|XP_032293701.1|DVIR	LOC110183036|XP_020806881.1|DSER
OG0010397	LOC6634013|XP_002057856.1|DVIR	LOC110185943|XP_020810617.1|DSER
OG0010398	LOC6634178|XP_002057436.1|DVIR	LOC110185075|XP_020809413.1|DSER
OG0010399	LOC6634145|XP_002057431.1|DVIR	LOC110185079|XP_020809417.1|DSER
OG0010400	LOC6628850|XP_002051236.2|DVIR	LOC110185128|XP_020809484.1|DSER
OG0010401	LOC6628808|XP_002051231.1|DVIR	LOC110185127|XP_020809483.1|DSER
OG0010402	LOC26531254|XP_015028907.1|DVIR	LOC110177894|XP_020800522.1|DSER
OG0010403	LOC6628800|XP_002051223.1|DVIR	LOC110177876|XP_020800500.1|DSER
OG0010404	LOC6628297|XP_002051182.1|DVIR	LOC110185738|XP_020810388.1|DSER
OG0010405	LOC6628296|XP_002051181.1|DVIR	LOC110185764|XP_020810426.1|DSER
OG0010406	LOC6628230|XP_002051178.1|DVIR	LOC110185824|XP_020810490.1|DSER
OG0010407	LOC6628711|XP_032293595.1|DVIR	LOC110185881|XP_020810551.1|DSER, LOC110183321|XP_020807230.1|DSER
OG0010409	LOC116649873|XP_032288986.1|DVIR	LOC110185564|XP_020810142.1|DSER
OG0010410	LOC6634305|XP_015025244.1|DVIR	LOC110186070|XP_020810764.1|DSER
OG0010411	LOC6627553|XP_002052287.2|DVIR	LOC110183988|XP_020808004.1|DSER
OG0010412	LOC6628747|XP_002052317.1|DVIR	LOC110187285|XP_020812333.1|DSER
OG0010413	LOC6628420|XP_002052333.1|DVIR	LOC110182263|XP_020805940.1|DSER
OG0010414	LOC6628868|XP_002052334.1|DVIR	LOC110182298|XP_020805977.1|DSER
OG0010415	LOC6635647|XP_002059193.2|DVIR	LOC110181204|XP_020804544.1|DSER
OG0010416	LOC6635778|XP_002059174.2|DVIR	LOC110183471|XP_020807409.1|DSER
OG0010417	LOC6635775|XP_002059171.1|DVIR	LOC110183473|XP_020807410.1|DSER
OG0010418	LOC6628769|XP_032294263.1|DVIR	LOC110183488|XP_020807429.1|DSER
OG0010419	LOC6628483|XP_002052030.1|DVIR	LOC110183489|XP_020807430.1|DSER
OG0010420	LOC6627828|XP_002051752.2|DVIR	LOC110181202|XP_020804542.1|DSER
OG0010421	LOC6627661|XP_002051725.1|DVIR	LOC110183108|XP_020806957.1|DSER
OG0010422	LOC6627359|XP_002051666.1|DVIR	LOC110183947|XP_020807967.1|DSER
OG0010423	LOC26531363|XP_015028926.1|DVIR	LOC110181390|XP_020804780.1|DSER
OG0010424	LOC26531331|XP_015028922.1|DVIR	LOC110182615|XP_020806336.1|DSER
OG0010425	LOC6628526|XP_002052722.1|DVIR	LOC110187471|XP_020812517.1|DSER
OG0010426	LOC6628527|XP_002052723.1|DVIR	LOC110187482|XP_020812528.1|DSER
OG0010427	LOC6628030|XP_002052907.1|DVIR	LOC110187434|XP_020812483.1|DSER
OG0010428	LOC6627469|XP_002052900.1|DVIR	LOC110187449|XP_020812497.1|DSER
OG0010429	LOC6627466|XP_002052897.1|DVIR	LOC110177039|XP_020799214.1|DSER
OG0010430	LOC6627334|XP_002052231.2|DVIR	LOC110181146|XP_020804478.1|DSER
OG0010431	LOC6627958|XP_002052534.3|DVIR	LOC110182619|XP_020806343.1|DSER
OG0010432	LOC6627955|XP_002052531.1|DVIR	LOC110182605|XP_020806326.1|DSER
OG0010433	LOC6629180|XP_002051585.2|DVIR	LOC110187581|XP_020812626.1|DSER
OG0010434	LOC6628502|XP_002051837.1|DVIR	LOC110182292|XP_020805970.1|DSER
OG0010435	LOC6628791|XP_002051934.1|DVIR	LOC110182336|XP_020806027.1|DSER
OG0010436	LOC6627811|XP_032294316.1|DVIR	LOC110183186|XP_020807034.1|DSER
OG0010437	LOC6627462|XP_002052484.1|DVIR	LOC110185641|XP_020810256.1|DSER
