Orthogroup	DVIR.longest_only	DPSE.longest_only
OG0007816	LOC6624673|XP_002047610.2|DVIR	LOC4813966|XP_001354125.1|DPSE
OG0007817	LOC6629425|XP_002054357.1|DVIR	LOC4801481|XP_001358566.3|DPSE
OG0007818	LOC6635153|XP_002058637.3|DVIR	LOC6897336|XP_002137489.2|DPSE
OG0007819	LOC6634557|XP_002057974.1|DVIR	LOC26533210|XP_033239670.1|DPSE
OG0007820	LOC6631044|XP_002054218.2|DVIR	LOC6896888|XP_015038859.2|DPSE
OG0007821	LOC6632430|XP_002056160.1|DVIR	LOC4800414|XP_001357693.1|DPSE
OG0007822	LOC6632431|XP_002056161.1|DVIR	LOC4800413|XP_033241841.1|DPSE
OG0007823	LOC6632433|XP_002056163.1|DVIR	LOC6896744|XP_002136951.3|DPSE
OG0007824	LOC6635035|XP_032295328.1|DVIR	LOC4800476|XP_001357744.3|DPSE
OG0007826	LOC6630154|XP_032295301.1|DVIR	LOC4800637|XP_001357874.3|DPSE
OG0007827	LOC6633549|XP_002057246.1|DVIR	LOC4815913|XP_001355252.1|DPSE
OG0007828	LOC6622234|XP_002046356.1|DVIR	LOC4813423|XP_001353863.2|DPSE
OG0007829	LOC6633032|XP_002056059.2|DVIR	LOC4802737|XP_001359599.5|DPSE
OG0007830	LOC6632848|XP_002056246.1|DVIR	LOC4801450|XP_001358544.4|DPSE
OG0007831	LOC6634625|XP_002058024.1|DVIR	LOC4815788|XP_033238204.1|DPSE
OG0007832	LOC6632162|XP_002055771.2|DVIR	LOC4814332|XP_001354421.4|DPSE
OG0007833	LOC6633722|XP_002057087.1|DVIR	LOC4814477|XP_015041435.1|DPSE
OG0007834	LOC6629701|XP_002052959.2|DVIR	LOC6897459|XP_002137608.3|DPSE
OG0007836	LOC6634849|XP_015024939.1|DVIR	LOC6897371|XP_002137524.1|DPSE
OG0007837	LOC6634900|XP_002058552.2|DVIR	LOC4801897|XP_001358918.3|DPSE
OG0007838	LOC6634911|XP_002058563.1|DVIR	LOC4801905|XP_001358925.2|DPSE
OG0007839	LOC6636030|XP_002059635.1|DVIR	LOC4814842|XP_001354930.1|DPSE
OG0007840	LOC6635213|XP_002058401.2|DVIR	LOC4800271|XP_001357620.3|DPSE
OG0007841	LOC6630407|XP_002054195.2|DVIR	LOC4800974|XP_001358155.4|DPSE
OG0007842	LOC6634960|XP_032294882.1|DVIR	LOC4800456|XP_033237571.1|DPSE
OG0007843	LOC6634961|XP_002058595.1|DVIR	LOC4800457|XP_001357729.2|DPSE
OG0007844	LOC6625505|XP_032292266.1|DVIR	LOC6898647|XP_033234010.1|DPSE
OG0007845	LOC6632248|XP_002056077.1|DVIR	LOC4801263|XP_015037118.2|DPSE
OG0007846	LOC6633384|XP_015025553.1|DVIR	LOC6901184|XP_002133885.2|DPSE
OG0007847	LOC6634855|XP_002058645.1|DVIR	LOC4801768|XP_001358809.1|DPSE
OG0007848	LOC6635155|XP_002058639.1|DVIR	LOC6897334|XP_002137487.1|DPSE
OG0007849	LOC6629890|XP_002054550.1|DVIR	LOC6897241|XP_002137412.1|DPSE
OG0007850	LOC6629889|XP_002054549.3|DVIR	LOC4801515|XP_001358594.3|DPSE
OG0007851	LOC6630618|XP_002053747.2|DVIR	LOC6897075|XP_002137259.1|DPSE
OG0007852	LOC6629931|XP_032294958.1|DVIR	LOC4800817|XP_001358023.4|DPSE
OG0007853	LOC6629684|XP_032292210.1|DVIR	LOC6896836|XP_002137039.2|DPSE
OG0007854	LOC6635062|XP_002058629.1|DVIR	LOC4801784|XP_001358821.1|DPSE
OG0007855	LOC6632715|XP_032289611.1|DVIR	LOC4800770|XP_001357985.4|DPSE
OG0007856	LOC6635154|XP_015024836.1|DVIR	LOC4801774|XP_033232487.1|DPSE
OG0007857	LOC6630022|XP_002054472.1|DVIR	LOC4800575|XP_033241698.1|DPSE
OG0007858	LOC6629221|XP_015028285.1|DVIR	LOC4817065|XP_015036038.2|DPSE
OG0007859	LOC6635463|XP_002058971.1|DVIR	LOC4815093|XP_001354923.2|DPSE
OG0007860	LOC6633167|XP_002055797.1|DVIR	LOC4802111|XP_033235978.1|DPSE
OG0007861	LOC6633109|XP_032288892.1|DVIR	LOC6903806|XP_033236221.1|DPSE
OG0007863	LOC6629039|XP_002052185.1|DVIR	LOC4817707|XP_001357086.1|DPSE
OG0007864	LOC6632786|XP_032288790.1|DVIR	LOC4801802|XP_033232564.1|DPSE
OG0007865	LOC6624595|XP_002047645.1|DVIR	LOC4812561|XP_001352776.1|DPSE
OG0007866	LOC6630495|XP_002054389.1|DVIR	LOC4801049|XP_001358212.3|DPSE
OG0007867	LOC6629636|XP_002054841.1|DVIR	LOC4800616|XP_003736275.1|DPSE
OG0007868	LOC6631125|XP_002054245.1|DVIR	LOC4801376|XP_001358480.2|DPSE
OG0007869	LOC6633504|XP_002056828.1|DVIR	LOC4814942|XP_033240957.1|DPSE
OG0007870	LOC6623680|XP_032291107.1|DVIR	LOC4812944|XP_001354020.2|DPSE
OG0007871	LOC6633813|XP_002057034.1|DVIR	LOC4814790|XP_001355194.4|DPSE
OG0007872	LOC6622318|XP_032290510.1|DVIR	LOC4812286|XP_033240557.1|DPSE
OG0007873	LOC6624376|XP_002046399.1|DVIR, LOC116650700|XP_032291026.1|DVIR	LOC6900082|XP_002135440.1|DPSE
OG0007874	LOC6636058|XP_002059522.1|DVIR	LOC4814969|XP_001355132.3|DPSE
OG0007875	LOC6626608|XP_002050560.2|DVIR	LOC4805331|XP_004444450.3|DPSE
OG0007876	LOC6633640|XP_032296410.1|DVIR	LOC6901456|XP_033240955.1|DPSE
OG0007877	LOC6633365|XP_032296571.1|DVIR	LOC4815459|XP_033239812.1|DPSE
OG0007878	LOC6635840|XP_002059452.1|DVIR	LOC4804425|XP_015039943.1|DPSE
OG0007879	LOC6623653|XP_002046824.1|DVIR	LOC4813295|XP_033238307.1|DPSE
OG0007880	LOC6633705|XP_002057300.1|DVIR	LOC4814435|XP_001354510.2|DPSE
OG0007881	LOC6636921|XP_002060377.1|DVIR	LOC4812087|XP_033239018.1|DPSE
OG0007882	LOC6636830|XP_002060269.1|DVIR	LOC4812523|XP_001352420.1|DPSE
OG0007883	LOC26530952|XP_032291478.1|DVIR	LOC6899934|XP_015043553.1|DPSE
OG0007884	LOC6622610|XP_002047251.2|DVIR	LOC6900159|XP_002135498.3|DPSE
OG0007885	LOC6626609|XP_002050561.2|DVIR	LOC4805330|XP_001361748.3|DPSE
OG0007886	LOC6634179|XP_002057437.2|DVIR	LOC4817826|XP_015035385.2|DPSE
OG0007887	LOC6636827|XP_015023705.1|DVIR	LOC6899933|XP_002135301.1|DPSE
OG0007888	LOC6623598|XP_002047369.2|DVIR	LOC4813146|XP_001353437.1|DPSE
OG0007889	LOC6623522|XP_002046866.1|DVIR	LOC4813992|XP_001354189.1|DPSE
OG0007890	LOC6622480|XP_015030947.1|DVIR	LOC4814128|XP_015042414.1|DPSE
OG0007891	LOC6631016|XP_032295247.1|DVIR	LOC4800950|XP_001358133.3|DPSE
OG0007892	LOC6625533|XP_002051015.3|DVIR	LOC4804847|XP_001361341.2|DPSE
OG0007893	LOC6626837|XP_002050839.1|DVIR	LOC4804469|XP_001361027.3|DPSE
OG0007894	LOC6623473|XP_032291424.1|DVIR	LOC6900909|XP_033241315.1|DPSE
OG0007895	LOC6623454|XP_032291456.1|DVIR	LOC4812633|XP_001352510.4|DPSE
OG0007896	LOC6623954|XP_002046278.1|DVIR	LOC4812489|XP_001352757.2|DPSE
OG0007897	LOC6624295|XP_002047141.1|DVIR	LOC4813647|XP_001353393.2|DPSE
OG0007898	LOC6622188|XP_002047412.1|DVIR	LOC4813623|XP_001354045.3|DPSE
OG0007899	LOC6623690|XP_032290187.1|DVIR	LOC6900502|XP_033237390.1|DPSE
OG0007900	LOC26531913|XP_032291611.1|DVIR	LOC6898161|XP_015039213.1|DPSE
OG0007901	LOC6623501|XP_002046774.1|DVIR	LOC4812715|XP_001353094.3|DPSE
OG0007902	LOC6633671|XP_002056930.1|DVIR	LOC4815422|XP_001355611.2|DPSE
OG0007903	LOC6623903|XP_032290861.1|DVIR	LOC4811987|XP_001352530.3|DPSE
OG0007904	LOC6624135|XP_002046283.1|DVIR	LOC4813075|XP_001353226.3|DPSE
OG0007905	LOC6628669|XP_002051825.1|DVIR	LOC4817102|XP_001356875.3|DPSE
OG0007906	LOC6623921|XP_032290860.1|DVIR	LOC6900666|XP_002135032.2|DPSE
OG0007907	LOC6622247|XP_002046940.1|DVIR	LOC6900990|XP_002134686.1|DPSE
OG0007908	LOC6624210|XP_002046939.1|DVIR	LOC4814142|XP_001354279.3|DPSE
OG0007909	LOC6633720|XP_002057085.1|DVIR	LOC4815074|XP_001354536.4|DPSE
OG0007910	LOC6622171|XP_002047569.1|DVIR	LOC4812352|XP_001352923.3|DPSE
OG0007911	LOC6636824|XP_015023707.1|DVIR	LOC4811977|XP_001352418.1|DPSE
OG0007912	LOC6636847|XP_015023704.2|DVIR	LOC4812302|XP_001352414.2|DPSE
OG0007913	LOC6636825|XP_002060274.1|DVIR	LOC4812014|XP_001352417.2|DPSE
OG0007914	LOC6624621|XP_002047493.2|DVIR	LOC4812779|XP_015042708.2|DPSE
OG0007915	LOC6622949|XP_002046503.1|DVIR	LOC4812676|XP_001353060.2|DPSE
OG0007916	LOC6623648|XP_002047342.2|DVIR	LOC4818054|XP_001357214.3|DPSE
OG0007917	LOC6635987|XP_002059305.1|DVIR	LOC6898510|XP_002138551.1|DPSE
OG0007918	LOC6635800|XP_032291907.1|DVIR	LOC4803447|XP_001360169.3|DPSE
OG0007919	LOC6625485|XP_002051030.3|DVIR	LOC4804858|XP_001361350.3|DPSE
OG0007920	LOC6626759|XP_032292460.1|DVIR	LOC4805290|XP_001361712.4|DPSE
OG0007921	LOC6625402|XP_002050143.2|DVIR	LOC4805020|XP_001361490.2|DPSE
OG0007922	LOC6632966|XP_032289832.1|DVIR	LOC4802599|XP_033232294.1|DPSE
OG0007923	LOC6634573|XP_002058185.2|DVIR	LOC4814696|XP_033237355.1|DPSE
OG0007924	LOC6636317|XP_002059877.1|DVIR	LOC4804765|XP_015040189.1|DPSE
OG0007925	LOC6625264|XP_002050627.1|DVIR	LOC4803566|XP_001360273.3|DPSE
OG0007926	LOC6627273|XP_002050650.1|DVIR	LOC4805660|XP_001362022.1|DPSE
OG0007927	LOC6627582|XP_032293503.1|DVIR	LOC4818041|XP_033235193.1|DPSE
OG0007928	LOC6633946|XP_032293761.1|DVIR	LOC4816103|XP_015036953.2|DPSE
OG0007929	LOC6627546|XP_032294477.1|DVIR	LOC4816114|XP_001355767.3|DPSE
OG0007930	LOC6627109|XP_002048965.1|DVIR	LOC6898564|XP_002138584.2|DPSE
OG0007931	LOC6628011|XP_002051315.1|DVIR	LOC4816232|XP_001355853.2|DPSE
OG0007932	LOC6636673|XP_002060151.1|DVIR	LOC4815128|XP_033239281.1|DPSE
OG0007933	LOC6630665|XP_002053444.2|DVIR	LOC4802070|XP_001359063.3|DPSE
OG0007934	LOC6628973|XP_002051365.1|DVIR	LOC6903324|XP_002132205.1|DPSE
OG0007935	LOC26531807|XP_032293844.1|DVIR	LOC4816743|XP_001356142.3|DPSE
OG0007936	LOC6627425|XP_002052410.1|DVIR	LOC6903648|XP_033235779.1|DPSE
OG0007937	LOC6628422|XP_002051861.1|DVIR	LOC6902986|XP_002132708.1|DPSE
OG0007938	LOC6629237|XP_032294022.1|DVIR	LOC6898813|XP_002138787.2|DPSE
OG0007939	LOC6627325|XP_002051921.1|DVIR	LOC4817472|XP_001356490.4|DPSE
OG0007940	LOC6627408|XP_002051919.2|DVIR	LOC6902849|XP_015035870.2|DPSE
OG0007941	LOC6625992|XP_002050015.2|DVIR	LOC4811771|XP_001352340.3|DPSE
OG0007942	LOC6636716|XP_002060189.2|DVIR	LOC6899788|XP_033240620.1|DPSE
OG0007943	LOC6634332|XP_002057685.3|DVIR	LOC4816199|XP_001355757.4|DPSE
OG0007944	LOC6636826|XP_002060275.3|DVIR	LOC4812063|XP_001352416.3|DPSE
OG0007945	LOC6635664|XP_002059199.1|DVIR	LOC4816723|XP_001356043.3|DPSE
OG0007946	LOC6634158|XP_002057525.1|DVIR	LOC4803517|XP_001360230.4|DPSE
OG0007947	LOC6634272|XP_002057689.1|DVIR	LOC4816222|XP_001355753.3|DPSE
OG0007948	LOC6634207|XP_032293404.1|DVIR	LOC4816733|XP_001356167.4|DPSE
OG0007949	LOC6633528|XP_002057356.1|DVIR	LOC4815054|XP_001355141.3|DPSE
OG0007950	LOC6628816|XP_032293951.1|DVIR	LOC4817448|XP_033236253.1|DPSE
OG0007951	LOC6628539|XP_032294258.1|DVIR	LOC4816682|XP_001355959.1|DPSE
OG0007952	LOC6628789|XP_002051932.1|DVIR	LOC4817687|XP_001357072.3|DPSE
OG0007953	LOC6628014|XP_002051318.1|DVIR	LOC4816235|XP_001355856.3|DPSE
OG0007954	LOC6628172|XP_015028018.1|DVIR	LOC4817987|XP_001357410.2|DPSE
OG0007955	LOC6629157|XP_032294328.1|DVIR	LOC6902771|XP_033235200.1|DPSE
OG0007956	LOC6628325|XP_032293664.1|DVIR	LOC4816206|XP_001355745.2|DPSE
OG0007957	LOC6634139|XP_032289035.1|DVIR	LOC6903316|XP_015035696.2|DPSE
OG0007958	LOC6631299|XP_002054938.1|DVIR	LOC4814498|XP_001354822.2|DPSE
OG0007959	LOC6629034|XP_002052811.1|DVIR	LOC4817200|XP_001356587.3|DPSE
OG0007960	LOC6628092|XP_002051152.1|DVIR	LOC4817773|XP_001357165.3|DPSE
OG0007961	LOC6632662|XP_002056468.1|DVIR	LOC4802415|XP_033241774.1|DPSE
OG0007962	LOC6634636|XP_032296403.1|DVIR	LOC4814717|XP_015041837.1|DPSE
OG0007963	LOC6634365|XP_002057706.1|DVIR	LOC4816350|XP_001356139.1|DPSE
OG0007964	LOC6628085|XP_002051169.1|DVIR	LOC4817829|XP_001357296.3|DPSE
OG0007965	LOC6628279|XP_002051472.3|DVIR	LOC4817865|XP_015035236.2|DPSE
OG0007966	LOC6627440|XP_002052241.1|DVIR	LOC4817508|XP_001356926.1|DPSE
OG0007967	LOC6628532|XP_002052055.1|DVIR	LOC4818199|XP_001357510.4|DPSE
OG0007968	LOC6627839|XP_002051729.3|DVIR	LOC4817644|XP_015036393.1|DPSE
OG0007969	LOC6628854|XP_002051240.1|DVIR	LOC26534315|XP_033236573.1|DPSE
OG0007970	LOC26530452|XP_015030203.1|DVIR	LOC4805557|XP_001361942.1|DPSE
OG0007971	LOC6635447|XP_002058987.1|DVIR	LOC4814628|XP_001354881.2|DPSE
OG0007972	LOC6625631|XP_002050756.2|DVIR	LOC4804277|XP_001360858.1|DPSE
OG0007973	LOC6628312|XP_032293986.1|DVIR	LOC4816833|XP_015036135.2|DPSE
OG0007974	LOC6633827|XP_002057106.1|DVIR	LOC26533336|XP_015041337.2|DPSE
OG0007975	LOC6629645|XP_032292889.1|DVIR	LOC4802052|XP_001359045.3|DPSE
OG0007976	LOC6632178|XP_002055276.1|DVIR	LOC4814218|XP_001354317.3|DPSE
OG0007977	LOC6628037|XP_002052685.1|DVIR	LOC4816654|XP_001355924.2|DPSE
OG0007978	LOC6628824|XP_002052589.1|DVIR	LOC4817158|XP_001356724.1|DPSE
OG0007979	LOC6628228|XP_002051176.3|DVIR	LOC4816604|XP_033236929.1|DPSE
OG0007980	LOC6628837|XP_032293989.1|DVIR	LOC4816687|XP_001356036.1|DPSE
OG0007981	LOC6634627|XP_002058026.1|DVIR	LOC4815659|XP_001355688.2|DPSE
OG0007982	LOC6627759|XP_002051132.2|DVIR	LOC26533298|XP_033236339.1|DPSE
OG0007983	LOC6627502|XP_002052785.1|DVIR	LOC4817342|XP_001356658.3|DPSE
OG0007984	LOC6633935|XP_015025300.1|DVIR	LOC4817913|XP_015035358.2|DPSE
OG0007985	LOC6629173|XP_002052368.2|DVIR	LOC117184109|XP_033236204.1|DPSE
OG0007986	LOC116651793|XP_032294712.1|DVIR	LOC4817256|XP_001356554.3|DPSE
OG0007987	LOC6628988|XP_002052119.2|DVIR	LOC4816290|XP_001355999.3|DPSE
OG0007988	LOC6634008|XP_002057829.1|DVIR	LOC4816409|XP_033236186.1|DPSE
OG0007989	LOC6636626|XP_002060090.1|DVIR	LOC4817762|XP_015035687.1|DPSE
OG0007991	LOC6627690|XP_032294474.1|DVIR	LOC4817474|XP_015036093.2|DPSE
OG0007992	LOC26530858|XP_015028869.1|DVIR	LOC26533575|XP_015035318.1|DPSE
OG0007993	LOC6629755|XP_002053897.3|DVIR	LOC4801123|XP_001358267.3|DPSE
OG0007994	LOC6633961|XP_002057763.1|DVIR	LOC4816979|XP_001356329.2|DPSE
OG0007995	LOC6634019|XP_032293421.1|DVIR	LOC4817940|XP_001357312.3|DPSE
OG0007996	LOC6635412|XP_015024632.1|DVIR	LOC4815373|XP_033239685.1|DPSE
OG0007997	LOC6622920|XP_002048034.2|DVIR	LOC4813767|XP_001353491.2|DPSE
OG0007998	LOC6627936|XP_002052661.1|DVIR	LOC4816927|XP_001356890.4|DPSE
OG0007999	LOC6629236|XP_015028501.1|DVIR	LOC4816497|XP_015036680.1|DPSE
OG0008000	LOC6629235|XP_002052611.1|DVIR	LOC4816498|XP_001356063.3|DPSE
OG0008001	LOC6635749|XP_002059220.1|DVIR	LOC4816499|XP_001355884.1|DPSE
OG0008002	LOC6627596|XP_002052827.1|DVIR	LOC4817178|XP_001356441.1|DPSE
OG0008003	LOC6635750|XP_002059221.2|DVIR	LOC4816571|XP_001355886.3|DPSE
OG0008004	LOC6631445|XP_032296252.1|DVIR	LOC4815124|XP_033238341.1|DPSE
OG0008005	LOC6636128|XP_032296267.1|DVIR	LOC6901478|XP_033241416.1|DPSE
OG0008006	LOC6634826|XP_032296372.1|DVIR	LOC4815304|XP_001354572.3|DPSE
OG0008007	LOC6633527|XP_002057355.1|DVIR	LOC4815358|XP_001354672.3|DPSE
OG0008008	LOC6622452|XP_002047596.2|DVIR	LOC6900516|XP_002134904.2|DPSE
OG0008009	LOC6633772|XP_002057304.1|DVIR	LOC4815355|XP_001354507.4|DPSE
OG0008010	LOC6636665|XP_002060143.2|DVIR	LOC6901730|XP_033239676.1|DPSE
OG0008011	LOC6627044|XP_002050074.2|DVIR	LOC4804212|XP_001360807.2|DPSE
OG0008012	LOC6626688|XP_002049825.3|DVIR	LOC6898686|XP_033234100.1|DPSE
OG0008013	LOC6625777|XP_002049127.2|DVIR	LOC6898713|XP_002138709.3|DPSE
OG0008014	LOC6629999|XP_002054712.1|DVIR	LOC6897558|XP_002137703.3|DPSE
OG0008015	LOC6623288|XP_002048549.1|DVIR	LOC4813297|XP_001353930.4|DPSE
OG0008016	LOC6623241|XP_002048551.1|DVIR	LOC4813357|XP_001353931.2|DPSE
OG0008017	LOC6633250|XP_032296576.1|DVIR	LOC4814427|XP_001354436.3|DPSE
OG0008018	LOC6635475|XP_002059004.2|DVIR	LOC4815526|XP_001355443.3|DPSE
OG0008019	LOC6634412|XP_032296330.1|DVIR	LOC4815182|XP_001354575.3|DPSE
OG0008020	LOC6632646|XP_002056545.1|DVIR	LOC4803067|XP_001359867.4|DPSE
OG0008021	LOC6635519|XP_002058937.2|DVIR	LOC4814904|XP_001354663.4|DPSE
OG0008022	LOC6630246|XP_002053910.1|DVIR	LOC4801137|XP_003736406.3|DPSE
OG0008023	LOC6631768|XP_002055176.1|DVIR	LOC6902192|XP_002133719.2|DPSE
OG0008024	LOC6631766|XP_002055174.1|DVIR	LOC4815576|XP_001355454.3|DPSE
OG0008025	LOC6635584|XP_032295673.1|DVIR	LOC4816092|XP_001355441.2|DPSE
OG0008026	LOC6635448|XP_032295915.1|DVIR	LOC4814730|XP_001354882.2|DPSE
OG0008027	LOC6634629|XP_032296425.1|DVIR	LOC6901801|XP_002134469.2|DPSE
OG0008028	LOC6630364|XP_002054900.1|DVIR	LOC4802241|XP_001359202.1|DPSE
OG0008029	LOC6630421|XP_002053296.1|DVIR	LOC4802169|XP_001359142.2|DPSE
OG0008030	LOC6632392|XP_002056628.1|DVIR	LOC4802525|XP_001359430.2|DPSE
OG0008031	LOC6634194|XP_002057787.1|DVIR	LOC4816737|XP_001356153.1|DPSE
OG0008032	LOC6629750|XP_002053892.2|DVIR	LOC4801117|XP_001358264.3|DPSE
OG0008033	LOC6632569|XP_002056328.2|DVIR	LOC4802377|XP_033239225.1|DPSE
OG0008034	LOC6631887|XP_032295406.1|DVIR	LOC4802597|XP_015037937.2|DPSE
OG0008035	LOC6631463|XP_002054927.2|DVIR	LOC4814445|XP_001354819.3|DPSE
OG0008036	LOC6632617|XP_002056317.1|DVIR	LOC4803045|XP_001359846.3|DPSE
OG0008037	LOC6629820|XP_032289718.1|DVIR	LOC6897901|XP_033232388.1|DPSE
OG0008038	LOC6631715|XP_032295616.1|DVIR	LOC4815692|XP_001355642.3|DPSE
OG0008039	LOC6629989|XP_002054171.3|DVIR	LOC6896787|XP_033237425.1|DPSE
OG0008040	LOC6629329|XP_002053870.1|DVIR	LOC4801979|XP_001358991.4|DPSE
OG0008041	LOC6631427|XP_015026366.1|DVIR	LOC4814518|XP_001355076.3|DPSE
OG0008042	LOC6629849|XP_002054470.1|DVIR	LOC4800833|XP_001358037.2|DPSE
OG0008043	LOC6633430|XP_002057223.1|DVIR	LOC4815677|XP_001355241.3|DPSE
OG0008044	LOC6633594|XP_002056806.1|DVIR	LOC4814831|XP_001354548.4|DPSE
OG0008045	LOC6635579|XP_002058993.3|DVIR	LOC4814438|XP_001355026.2|DPSE
OG0008046	LOC6629994|XP_002054176.1|DVIR	LOC4800532|XP_033237448.1|DPSE
OG0008047	LOC6629649|XP_002053559.2|DVIR	LOC6897520|XP_033241694.1|DPSE
OG0008048	LOC6629992|XP_002054174.1|DVIR	LOC4800530|XP_001357794.1|DPSE
OG0008049	LOC6629648|XP_002053558.3|DVIR	LOC6897521|XP_002137670.3|DPSE
OG0008050	LOC6632976|XP_032289409.1|DVIR	LOC4802673|XP_001359543.2|DPSE
OG0008051	LOC6630425|XP_002053737.1|DVIR	LOC4801352|XP_001358461.2|DPSE
OG0008052	LOC6630988|XP_002053233.3|DVIR	LOC4802339|XP_001359276.3|DPSE
OG0008053	LOC6629703|XP_002052961.1|DVIR	LOC6899768|XP_002135775.2|DPSE
OG0008054	LOC6633585|XP_002057263.1|DVIR	LOC4815417|XP_001355262.1|DPSE
OG0008055	LOC6635449|XP_002058989.2|DVIR	LOC4815303|XP_001354883.4|DPSE
OG0008056	LOC6634726|XP_002058325.1|DVIR	LOC4815603|XP_001355434.2|DPSE
OG0008057	LOC6633164|XP_002056613.1|DVIR	LOC6897434|XP_015037555.2|DPSE
OG0008058	LOC6631204|XP_002054435.1|DVIR	LOC4801947|XP_015037491.2|DPSE
OG0008059	LOC6629565|XP_002053653.1|DVIR	LOC4802677|XP_001359547.3|DPSE
OG0008060	LOC6629661|XP_002053600.1|DVIR	LOC4803151|XP_001359941.3|DPSE
OG0008061	LOC6634495|XP_002058233.1|DVIR	LOC4814451|XP_001354530.2|DPSE
OG0008062	LOC6633874|XP_032296185.1|DVIR	LOC4815038|XP_001355201.1|DPSE
OG0008063	LOC6629848|XP_032295214.1|DVIR	LOC4800832|XP_001358036.4|DPSE
OG0008064	LOC6636699|XP_002060172.1|DVIR	LOC4814663|XP_015041978.1|DPSE
OG0008065	LOC6633843|XP_002057195.2|DVIR	LOC4815509|XP_001355391.3|DPSE
OG0008066	LOC6631945|XP_015026431.2|DVIR	LOC4815414|XP_001355284.4|DPSE
OG0008067	LOC6633444|XP_032288722.1|DVIR	LOC6901416|XP_002134102.2|DPSE
OG0008068	LOC6631394|XP_002055531.1|DVIR	LOC4814848|XP_001355078.3|DPSE
OG0008069	LOC6633013|XP_002056134.1|DVIR	LOC6897127|XP_015037117.2|DPSE
OG0008070	LOC6629991|XP_015027600.1|DVIR	LOC4800529|XP_015038645.2|DPSE
OG0008071	LOC6633529|XP_032295876.1|DVIR	LOC4815232|XP_033238306.1|DPSE
OG0008072	LOC6634680|XP_002057996.1|DVIR	LOC4815424|XP_001355486.3|DPSE
OG0008073	LOC6631866|XP_032295980.1|DVIR	LOC4814784|XP_033237457.1|DPSE
OG0008074	LOC6631864|XP_015026323.1|DVIR	LOC4815342|XP_001354715.2|DPSE
OG0008075	LOC6624742|XP_015029827.1|DVIR	LOC15382874|XP_033234520.1|DPSE
OG0008076	LOC6634666|XP_002057982.2|DVIR	LOC4815912|XP_001355232.3|DPSE
OG0008077	LOC6629594|XP_002053547.1|DVIR	LOC4802712|XP_001359578.1|DPSE
OG0008078	LOC6634510|XP_032296364.1|DVIR	LOC4814776|XP_001355097.2|DPSE
OG0008079	LOC6633859|XP_032295879.1|DVIR	LOC4815271|XP_001355199.3|DPSE
OG0008080	LOC6633402|XP_002057212.2|DVIR	LOC4815790|XP_001355234.3|DPSE
OG0008081	LOC6633267|XP_002057148.1|DVIR	LOC4814373|XP_001354448.1|DPSE
OG0008082	LOC6634686|XP_002058339.1|DVIR	LOC4801152|XP_001358289.3|DPSE
OG0008084	LOC6630850|XP_002053932.2|DVIR	LOC4800962|XP_001358143.2|DPSE
OG0008085	LOC6630757|XP_002054496.1|DVIR	LOC4801079|XP_001358238.3|DPSE
OG0008086	LOC6632398|XP_015025800.1|DVIR	LOC4802036|XP_015037557.1|DPSE
OG0008087	LOC6631497|XP_002055131.1|DVIR	LOC6901875|XP_033239491.1|DPSE
OG0008088	LOC6631852|XP_002055588.2|DVIR	LOC4815194|XP_001354644.4|DPSE
OG0008089	LOC6622711|XP_002047040.2|DVIR	LOC4812438|XP_001352455.4|DPSE
OG0008090	LOC6635598|XP_002059023.2|DVIR	LOC6902107|XP_002133638.2|DPSE
OG0008091	LOC6635008|XP_002058652.1|DVIR	LOC4801761|XP_033232480.1|DPSE
OG0008092	LOC6632550|XP_032289407.1|DVIR	LOC6899355|XP_033241066.1|DPSE
OG0008093	LOC6633600|XP_002056996.1|DVIR	LOC4815323|XP_001354829.2|DPSE
OG0008094	LOC6627548|XP_002052283.2|DVIR	LOC4817088|XP_001356838.2|DPSE
OG0008095	LOC6632579|XP_002056744.2|DVIR	LOC4802840|XP_001359676.3|DPSE
OG0008096	LOC6633309|XP_032289127.1|DVIR	LOC6902176|XP_002133707.2|DPSE
OG0008097	LOC6635497|XP_032296262.1|DVIR	LOC4814711|XP_015041853.1|DPSE
OG0008098	LOC6624205|XP_002047881.2|DVIR	LOC4813162|XP_001353698.4|DPSE
OG0008099	LOC6622369|XP_002048138.2|DVIR	LOC4813763|XP_001353322.3|DPSE
OG0008100	LOC6629877|XP_002053386.2|DVIR	LOC4803322|XP_033233037.1|DPSE
OG0008101	LOC6631335|XP_032294824.1|DVIR	LOC4814578|XP_001354821.3|DPSE
OG0008102	LOC26531622|XP_015027917.1|DVIR	LOC4802335|XP_001359273.4|DPSE
OG0008103	LOC6635607|XP_002058950.1|DVIR	LOC4814764|XP_001355016.2|DPSE
OG0008104	LOC6623583|XP_002048258.1|DVIR	LOC4813171|XP_001353144.1|DPSE
OG0008105	LOC6633039|XP_002056262.1|DVIR	LOC6897026|XP_015038899.2|DPSE
OG0008106	LOC6622607|XP_002047669.1|DVIR	LOC4813886|XP_001353381.1|DPSE
OG0008107	LOC6632835|XP_032289591.1|DVIR	LOC4802842|XP_033241778.1|DPSE
OG0008108	LOC6633586|XP_002057264.1|DVIR	LOC4816079|XP_001355263.2|DPSE
OG0008109	LOC6633298|XP_002057397.3|DVIR	LOC4815756|XP_001355221.1|DPSE
OG0008110	LOC6633596|XP_002056808.3|DVIR	LOC4814467|XP_001354550.1|DPSE
