Orthogroup	DVIR.longest_only	DSEC.longest_only
OG0009602	LOC6629572|XP_032294971.1|DVIR	LOC6616985|XP_002041313.2|DSEC
OG0009603	LOC6629262|XP_002054679.1|DVIR	LOC6607221|XP_032578760.1|DSEC
OG0009604	LOC6634584|XP_002058085.1|DVIR	LOC6614793|XP_002039212.2|DSEC
OG0009605	LOC6630440|XP_002053481.1|DVIR	LOC6617013|XP_002041341.1|DSEC
OG0009606	LOC6630436|XP_002053477.1|DVIR	LOC6617009|XP_002041337.1|DSEC
OG0009607	LOC6630435|XP_002053476.1|DVIR	LOC6617008|XP_002041336.1|DSEC
OG0009608	LOC6629338|XP_032291313.1|DVIR	LOC6607744|XP_002032507.1|DSEC
OG0009609	LOC6630891|XP_002053137.1|DVIR	LOC6616914|XP_002041244.2|DSEC
OG0009610	LOC6629519|XP_002054589.1|DVIR	LOC6619071|XP_002043311.1|DSEC
OG0009611	LOC6629520|XP_002054590.2|DVIR	LOC6619072|XP_032577799.1|DSEC
OG0009612	LOC6632651|XP_002056550.1|DVIR	LOC6620073|XP_002044285.1|DSEC
OG0009613	LOC6628895|XP_002052192.2|DVIR	LOC6614438|XP_002038871.1|DSEC
OG0009614	LOC6630009|XP_002054771.3|DVIR	LOC6606435|XP_002031239.1|DSEC
OG0009615	LOC6630240|XP_002053904.1|DVIR	LOC6617130|XP_002041457.1|DSEC
OG0009616	LOC6630572|XP_002053921.1|DVIR	LOC6617110|XP_002041437.1|DSEC
OG0009617	LOC6632808|XP_032289460.1|DVIR	LOC6613753|XP_032579197.1|DSEC
OG0009618	LOC26530917|XP_032289243.1|DVIR	LOC116803458|XP_032583058.1|DSEC, LOC116803456|XP_032583056.1|DSEC
OG0009618	LOC6636891|XP_002060351.3|DVIR	LOC116803457|XP_032583057.1|DSEC
OG0009619	LOC6630068|XP_002054374.2|DVIR	LOC6607414|XP_002032187.2|DSEC
OG0009620	LOC6632787|XP_002055869.1|DVIR	LOC6607290|XP_002032069.1|DSEC
OG0009621	LOC6632788|XP_002055870.1|DVIR	LOC6607292|XP_032578021.1|DSEC
OG0009622	LOC6635102|XP_002058662.1|DVIR	LOC6613714|XP_002038184.1|DSEC
OG0009623	LOC6630248|XP_002053762.2|DVIR, LOC6624131|XP_002048336.2|DVIR	LOC116801408|XP_032576556.1|DSEC
OG0009624	LOC6629367|XP_015027697.1|DVIR	LOC6619537|XP_032578628.1|DSEC
OG0009625	LOC6629827|XP_002054527.1|DVIR	LOC6612873|XP_002037365.1|DSEC
OG0009626	LOC6635165|XP_002058367.3|DVIR	LOC6607504|XP_002032273.1|DSEC
OG0009627	LOC6635164|XP_032289354.1|DVIR	LOC6607505|XP_002032274.2|DSEC
OG0009628	LOC6635169|XP_002058371.1|DVIR	LOC6607499|XP_002032268.1|DSEC
OG0009629	LOC6632707|XP_002056038.1|DVIR	LOC6616781|XP_002041118.1|DSEC
OG0009630	LOC6632701|XP_032289581.1|DVIR	LOC6616785|XP_002041122.1|DSEC
OG0009631	LOC6632413|XP_002056209.1|DVIR	LOC6606601|XP_032576341.1|DSEC
OG0009632	LOC6631809|XP_002055743.1|DVIR	LOC6617650|XP_002041963.1|DSEC
OG0009633	LOC6626945|XP_002050083.1|DVIR	LOC6609209|XP_032572040.1|DSEC
OG0009634	LOC6631045|XP_002054219.1|DVIR	LOC6612979|XP_002037470.1|DSEC
OG0009635	LOC6629671|XP_002054765.2|DVIR	LOC6606443|XP_002031247.2|DSEC
OG0009636	LOC6623820|XP_002048113.1|DVIR	LOC6616315|XP_032573990.1|DSEC
OG0009637	LOC6632592|XP_015026031.1|DVIR	LOC6619611|XP_032578946.1|DSEC
OG0009638	LOC6634976|XP_032295136.1|DVIR	LOC6613729|XP_002038199.1|DSEC
OG0009639	LOC6631170|XP_002053518.1|DVIR	LOC6614155|XP_002038608.1|DSEC
OG0009640	LOC6634919|XP_002058679.1|DVIR	LOC6617075|XP_002041403.1|DSEC
OG0009641	LOC6630721|XP_002053781.2|DVIR	LOC6607397|XP_002032170.2|DSEC
OG0009642	LOC6630722|XP_002053782.3|DVIR	LOC6607395|XP_002032168.1|DSEC
OG0009643	LOC6629983|XP_002054341.1|DVIR	LOC6616867|XP_002041203.1|DSEC
OG0009644	LOC6630027|XP_002054477.1|DVIR	LOC6620989|XP_032578054.1|DSEC
OG0009645	LOC6630025|XP_002054475.1|DVIR	LOC6607611|XP_002032379.2|DSEC
OG0009646	LOC6629831|XP_002054531.1|DVIR	LOC6612882|XP_032577682.1|DSEC
OG0009647	LOC6629828|XP_002054528.1|DVIR	LOC6612874|XP_002037366.1|DSEC
OG0009648	LOC6635121|XP_032294967.1|DVIR	LOC6614061|XP_002038515.1|DSEC
OG0009649	LOC6629428|XP_002054360.2|DVIR	LOC6612620|XP_002037124.1|DSEC
OG0009650	LOC6627574|XP_015028385.1|DVIR	LOC6614387|XP_002038825.2|DSEC
OG0009651	LOC6627892|XP_002052298.1|DVIR	LOC6617672|XP_002041980.1|DSEC
OG0009652	LOC6628260|XP_002052540.1|DVIR	LOC6613252|XP_032576181.1|DSEC
OG0009653	LOC6627723|XP_002052516.1|DVIR	LOC6613276|XP_002037753.1|DSEC
OG0009654	LOC6627724|XP_002052517.1|DVIR	LOC6613275|XP_002037752.1|DSEC
OG0009655	LOC6628135|XP_032294375.1|DVIR	LOC6611596|XP_032583127.1|DSEC
OG0009656	LOC6628563|XP_002051960.1|DVIR	LOC6611628|XP_002036164.1|DSEC
OG0009657	LOC6627358|XP_002051968.1|DVIR	LOC6613099|XP_002037582.1|DSEC
OG0009658	LOC6628107|XP_015028333.1|DVIR	LOC6617708|XP_032575815.1|DSEC
OG0009659	LOC6635681|XP_002059252.2|DVIR	LOC6613387|XP_002037861.1|DSEC
OG0009660	LOC6628412|XP_002052325.1|DVIR	LOC6613064|XP_002037547.2|DSEC
OG0009661	LOC6635766|XP_002059232.1|DVIR	LOC6611571|XP_002036109.1|DSEC
OG0009662	LOC6627518|XP_002051627.1|DVIR	LOC6612166|XP_002036683.2|DSEC
OG0009663	LOC6627677|XP_032294623.1|DVIR	LOC6613090|XP_002037573.1|DSEC
OG0009664	LOC6628984|XP_032294582.1|DVIR	LOC6613140|XP_032583767.1|DSEC
OG0009665	LOC6629051|XP_032294079.1|DVIR	LOC6617320|XP_002041645.2|DSEC
OG0009666	LOC6628445|XP_002051648.1|DVIR	LOC6614410|XP_002038843.1|DSEC
OG0009667	LOC6627497|XP_002052205.2|DVIR	LOC6618176|XP_002042451.1|DSEC
OG0009668	LOC6628814|XP_002052064.1|DVIR	LOC6618209|XP_002042484.1|DSEC
OG0009669	LOC6627586|XP_032293944.1|DVIR	LOC6614566|XP_032574171.1|DSEC
OG0009670	LOC6628675|XP_002051849.1|DVIR	LOC6613431|XP_002037905.1|DSEC
OG0009671	LOC6628781|XP_002052772.1|DVIR	LOC6614591|XP_002039019.1|DSEC
OG0009672	LOC6627346|XP_002052457.1|DVIR	LOC6611819|XP_032583311.1|DSEC
OG0009673	LOC6627344|XP_002052455.1|DVIR	LOC6611821|XP_002036343.2|DSEC
OG0009674	LOC6628326|XP_002051199.2|DVIR	LOC6614728|XP_002039152.1|DSEC
OG0009675	LOC6634240|XP_002057791.1|DVIR	LOC6611343|XP_002035889.1|DSEC
OG0009676	LOC6629185|XP_002051590.1|DVIR	LOC6619313|XP_002043530.1|DSEC
OG0009677	LOC6634377|XP_002057571.2|DVIR	LOC6611699|XP_002036233.2|DSEC
OG0009678	LOC6634075|XP_002057896.1|DVIR	LOC116802199|XP_032581739.1|DSEC
OG0009679	LOC6628591|XP_032293527.1|DVIR	LOC6613528|XP_002037996.2|DSEC
OG0009680	LOC6628807|XP_002051230.1|DVIR	LOC6617892|XP_002042200.1|DSEC
OG0009681	LOC6626961|XP_015029065.1|DVIR	LOC6615711|XP_032571946.1|DSEC
OG0009682	LOC6635911|XP_032291637.1|DVIR	LOC6610123|XP_002034732.1|DSEC
OG0009683	LOC6636387|XP_002059956.1|DVIR	LOC6607932|XP_002032682.1|DSEC
OG0009684	LOC6636388|XP_015023958.1|DVIR	LOC6607933|XP_002032683.1|DSEC
OG0009685	LOC6636391|XP_002059960.1|DVIR	LOC6607936|XP_002032686.1|DSEC
OG0009686	LOC6625025|XP_015029188.1|DVIR	LOC6609717|XP_032571952.1|DSEC
OG0009687	LOC6626300|XP_002050444.1|DVIR	LOC6609722|XP_002034379.1|DSEC
OG0009688	LOC6627200|XP_002050272.1|DVIR	LOC6609858|XP_002034509.1|DSEC
OG0009689	LOC6624888|XP_002050978.1|DVIR	LOC6609800|XP_032571396.1|DSEC
OG0009690	LOC6627239|XP_002050184.1|DVIR	LOC6609128|XP_002033830.1|DSEC
OG0009691	LOC6625389|XP_002050306.2|DVIR	LOC6615331|XP_002039729.1|DSEC
OG0009692	LOC6627214|XP_002050211.1|DVIR	LOC6609417|XP_002034102.1|DSEC
OG0009693	LOC6635945|XP_015024254.1|DVIR	LOC6608855|XP_002033569.1|DSEC
OG0009694	LOC6635928|XP_002059368.1|DVIR	LOC116800311|XP_032570262.1|DSEC
OG0009695	LOC6635852|XP_002059474.2|DVIR	LOC6618902|XP_002043150.1|DSEC
OG0009696	LOC26531003|XP_015030269.1|DVIR	LOC116800519|XP_032571825.1|DSEC
OG0009697	LOC6627327|XP_002051923.1|DVIR	LOC6605398|XP_032574390.1|DSEC
OG0009698	LOC6635953|XP_015024225.1|DVIR	LOC6621834|XP_032572191.1|DSEC
OG0009699	LOC6636406|XP_015023890.1|DVIR, LOC116649745|XP_032292222.1|DVIR	LOC6608635|XP_032571287.1|DSEC
OG0009700	LOC6626305|XP_002048784.1|DVIR	LOC6618847|XP_002043096.1|DSEC
OG0009701	LOC26530469|XP_015024972.1|DVIR	LOC6612792|XP_002037293.1|DSEC
OG0009703	LOC6628642|XP_002051886.1|DVIR	LOC6617227|XP_002041554.1|DSEC
OG0009704	LOC6626822|XP_002050381.1|DVIR	LOC6608101|XP_002032849.2|DSEC
OG0009705	LOC6626540|XP_002050750.2|DVIR	LOC6608844|XP_032571414.1|DSEC
OG0009706	LOC6625630|XP_002050755.1|DVIR	LOC6608839|XP_002033553.1|DSEC
OG0009707	LOC6630041|XP_002054560.3|DVIR	LOC6607039|XP_002031827.1|DSEC
OG0009708	LOC6636393|XP_002059962.1|DVIR	LOC6607938|XP_002032688.1|DSEC
OG0009709	LOC6636397|XP_002059966.1|DVIR	LOC6607941|XP_002032691.1|DSEC
OG0009710	LOC6636398|XP_002059967.1|DVIR	LOC6607942|XP_002032692.1|DSEC
OG0009711	LOC6636506|XP_002059986.1|DVIR	LOC6607958|XP_002032706.2|DSEC
OG0009712	LOC6623677|XP_002046216.2|DVIR	LOC6605927|XP_032573436.1|DSEC
OG0009713	LOC6626439|XP_002048907.1|DVIR	LOC6608242|XP_032572513.1|DSEC
OG0009714	LOC6624965|XP_002049326.1|DVIR	LOC6609074|XP_002033777.1|DSEC
OG0009715	LOC6626590|XP_002049769.1|DVIR	LOC6615771|XP_032570296.1|DSEC
OG0009716	LOC6625653|XP_032292846.1|DVIR	LOC6608227|XP_002032971.2|DSEC
OG0009717	LOC6635356|XP_002058902.2|DVIR	LOC6620805|XP_002045004.2|DSEC
OG0009718	LOC6625096|XP_002049547.2|DVIR	LOC6609053|XP_002033756.1|DSEC
OG0009719	LOC6626664|XP_002049475.2|DVIR	LOC6618811|XP_002043060.1|DSEC
OG0009720	LOC6625494|XP_002049011.1|DVIR	LOC6609481|XP_032572991.1|DSEC
OG0009721	LOC6626067|XP_002049375.1|DVIR	LOC6608802|XP_032572063.1|DSEC
OG0009723	LOC6636583|XP_002060014.3|DVIR	LOC6610784|XP_002035350.1|DSEC
OG0009724	LOC6625692|XP_002049818.1|DVIR	LOC6615304|XP_002039708.1|DSEC
OG0009725	LOC6626764|XP_002050918.1|DVIR	LOC6615530|XP_002039909.1|DSEC
OG0009726	LOC6631128|XP_002053504.1|DVIR	LOC6616834|XP_002041170.1|DSEC
OG0009727	LOC6635335|XP_002058884.1|DVIR	LOC6609027|XP_002033731.1|DSEC
OG0009728	LOC6624899|XP_002049117.2|DVIR	LOC6609989|XP_032571029.1|DSEC
OG0009729	LOC6625185|XP_002049118.1|DVIR	LOC6609988|XP_002034624.1|DSEC
OG0009730	LOC6633269|XP_002057150.1|DVIR	LOC6617634|XP_002041947.1|DSEC
OG0009731	LOC6625063|XP_032293152.1|DVIR	LOC6608706|XP_002033430.2|DSEC
OG0009732	LOC6624803|XP_002049653.1|DVIR	LOC6608177|XP_002032922.1|DSEC
OG0009733	LOC6635442|XP_002058982.1|DVIR	LOC6619858|XP_002044071.1|DSEC
OG0009734	LOC6634657|XP_002058110.1|DVIR	LOC6620239|XP_032582604.1|DSEC
OG0009735	LOC6628192|XP_032294240.1|DVIR	LOC6611078|XP_002035635.1|DSEC
OG0009736	LOC6633582|XP_032295940.1|DVIR	LOC6612225|XP_032582049.1|DSEC
OG0009737	LOC6632473|XP_002056174.1|DVIR	LOC6606566|XP_032577636.1|DSEC
OG0009738	LOC6635430|XP_002059066.3|DVIR	LOC6614867|XP_032581720.1|DSEC
OG0009739	LOC6635433|XP_002059069.2|DVIR	LOC6614870|XP_032581025.1|DSEC
OG0009740	LOC6636028|XP_002059633.2|DVIR	LOC6617567|XP_032581858.1|DSEC
OG0009741	LOC6634111|XP_002057879.1|DVIR	LOC6611802|XP_002036324.1|DSEC
OG0009742	LOC6631452|XP_032295611.1|DVIR	LOC6618473|XP_002042743.2|DSEC
OG0009743	LOC6632106|XP_015026705.1|DVIR	LOC6618030|XP_032580449.1|DSEC
OG0009744	LOC6633680|XP_002057285.1|DVIR	LOC6612366|XP_002036875.1|DSEC
OG0009745	LOC6632111|XP_032295439.1|DVIR	LOC6619789|XP_002044002.1|DSEC
OG0009746	LOC6634765|XP_032296447.1|DVIR	LOC6605603|XP_002030421.1|DSEC
OG0009747	LOC6634796|XP_002058132.1|DVIR, LOC116652286|XP_032296483.1|DVIR	LOC6617424|XP_002041748.1|DSEC
OG0009748	LOC6631954|XP_002054948.1|DVIR	LOC6614978|XP_002039395.1|DSEC
OG0009749	LOC6622357|XP_032290050.1|DVIR	LOC6606130|XP_002030938.1|DSEC
OG0009750	LOC6624273|XP_002047434.2|DVIR	LOC6610451|XP_032573920.1|DSEC
OG0009751	LOC6631513|XP_002055310.1|DVIR	LOC6617459|XP_002041776.1|DSEC
OG0009752	LOC6633424|XP_002057217.2|DVIR	LOC6616127|XP_002040492.1|DSEC
OG0009753	LOC6633422|XP_002057215.1|DVIR	LOC6616126|XP_002040491.1|DSEC
OG0009754	LOC6635851|XP_032292114.1|DVIR	LOC116800283|XP_032570050.1|DSEC
OG0009755	LOC6636729|XP_002060124.1|DVIR	LOC6617910|XP_002042218.2|DSEC
OG0009756	LOC6631457|XP_002055545.1|DVIR	LOC6617510|XP_002041826.1|DSEC
OG0009757	LOC6627143|XP_002048955.1|DVIR	LOC6618938|XP_002043183.1|DSEC, LOC6617452|XP_002041516.1|DSEC
OG0009758	LOC6634958|XP_002058592.1|DVIR	LOC6612667|XP_032579405.1|DSEC
OG0009759	LOC6633628|XP_032295946.1|DVIR	LOC6620599|XP_032580892.1|DSEC
OG0009760	LOC6635481|XP_032295674.1|DVIR	LOC6615953|XP_002040320.2|DSEC
OG0009761	LOC6636935|XP_002060391.1|DVIR	LOC6615948|XP_002040315.1|DSEC
OG0009762	LOC6633871|XP_032296522.1|DVIR	LOC6616149|XP_002040514.1|DSEC
OG0009763	LOC6624685|XP_032291028.1|DVIR	LOC6610353|XP_002034939.2|DSEC
OG0009764	LOC6623282|XP_002047256.1|DVIR	LOC6606032|XP_002030843.1|DSEC
OG0009765	LOC6623259|XP_002046114.1|DVIR	LOC6610267|XP_002034862.1|DSEC
OG0009766	LOC6623461|XP_002046135.1|DVIR	LOC6610977|XP_002035534.1|DSEC
OG0009767	LOC6623188|XP_002046147.1|DVIR	LOC6610991|XP_002035548.1|DSEC
OG0009768	LOC6636568|XP_002060072.1|DVIR	LOC6610609|XP_002035176.1|DSEC
OG0009769	LOC6624114|XP_002046266.1|DVIR	LOC6604984|XP_002029827.1|DSEC
OG0009770	LOC6623011|XP_002046676.1|DVIR	LOC6611169|XP_032575073.1|DSEC
OG0009771	LOC6628700|XP_015028479.1|DVIR	LOC6610149|XP_002034758.1|DSEC
OG0009772	LOC6622838|XP_032291070.1|DVIR	LOC6610314|XP_032574988.1|DSEC
OG0009773	LOC6622595|XP_002047017.1|DVIR	LOC6606004|XP_002030815.1|DSEC
OG0009774	LOC6623117|XP_002046721.1|DVIR	LOC6606064|XP_002030874.1|DSEC
OG0009775	LOC6622776|XP_002048193.2|DVIR	LOC6611182|XP_002035738.1|DSEC
OG0009776	LOC6622072|XP_002047119.2|DVIR	LOC6605125|XP_032574393.1|DSEC
OG0009777	LOC6623324|XP_002047825.2|DVIR	LOC6605139|XP_002029980.2|DSEC
OG0009778	LOC6624343|XP_002046619.1|DVIR	LOC6610504|XP_002035084.1|DSEC
OG0009779	LOC6623028|XP_002046513.1|DVIR	LOC6610946|XP_032575031.1|DSEC
OG0009780	LOC6623042|XP_002046515.1|DVIR	LOC6610948|XP_002035505.1|DSEC
OG0009781	LOC6623435|XP_032290416.1|DVIR	LOC6611016|XP_002035573.1|DSEC
OG0009782	LOC6628588|XP_002051481.2|DVIR	LOC6610584|XP_002035157.1|DSEC
OG0009783	LOC6622985|XP_002047085.2|DVIR	LOC116800948|XP_032573697.1|DSEC
OG0009784	LOC6636813|XP_002060295.3|DVIR	LOC6610488|XP_032575592.1|DSEC
OG0009785	LOC6624675|XP_002047175.3|DVIR	LOC6616437|XP_032573956.1|DSEC
OG0009786	LOC6622789|XP_002048207.1|DVIR	LOC6605011|XP_002029854.1|DSEC
OG0009787	LOC6623398|XP_002048204.1|DVIR	LOC6605014|XP_002029857.1|DSEC
OG0009788	LOC6624239|XP_002047433.1|DVIR	LOC6610452|XP_032573922.1|DSEC
OG0009789	LOC6622401|XP_002046972.1|DVIR	LOC6610577|XP_002035150.1|DSEC
OG0009790	LOC26531440|XP_015030331.1|DVIR	LOC6615442|XP_002039824.1|DSEC
OG0009791	LOC6623495|XP_032290646.1|DVIR	LOC6604918|XP_002029761.1|DSEC
OG0009792	LOC6622322|XP_002046963.1|DVIR	LOC6604887|XP_002029732.1|DSEC
OG0009793	LOC6622678|XP_015030937.1|DVIR	LOC6610174|XP_002034782.1|DSEC
OG0009794	LOC6629821|XP_002053189.2|DVIR	LOC6619727|XP_002043942.1|DSEC
OG0009795	LOC6632118|XP_002055256.2|DVIR	LOC116801990|XP_032580536.1|DSEC
OG0009796	LOC6623430|XP_032291124.1|DVIR	LOC6605197|XP_002030036.1|DSEC
OG0009797	LOC6624370|XP_002047162.1|DVIR	LOC6604772|XP_002029625.1|DSEC
OG0009798	LOC6624731|XP_032291189.1|DVIR	LOC6604771|XP_032573430.1|DSEC
OG0009799	LOC6623807|XP_032290979.1|DVIR	LOC6616367|XP_002040727.1|DSEC
OG0009800	LOC6624495|XP_002047624.2|DVIR	LOC6616469|XP_002040830.1|DSEC
OG0009801	LOC6624653|XP_032290907.1|DVIR	LOC6610645|XP_002035212.1|DSEC
OG0009802	LOC6624430|XP_002046580.2|DVIR	LOC6610647|XP_032574641.1|DSEC
OG0009803	LOC6623885|XP_002046227.1|DVIR	LOC6605937|XP_002030750.1|DSEC
OG0009804	LOC6623789|XP_002046211.3|DVIR	LOC6605922|XP_002030735.2|DSEC
OG0009805	LOC6623775|XP_002046210.1|DVIR	LOC6605921|XP_002030734.1|DSEC
OG0009806	LOC6623766|XP_002046208.1|DVIR	LOC6605919|XP_002030732.1|DSEC
OG0009807	LOC6623624|XP_032290673.1|DVIR	LOC6605898|XP_002030711.2|DSEC
OG0009809	LOC6622827|XP_002047213.1|DVIR	LOC6611101|XP_002035658.1|DSEC
OG0009810	LOC6623837|XP_032290648.1|DVIR	LOC6616423|XP_002040783.1|DSEC
OG0009811	LOC6623923|XP_002048289.2|DVIR	LOC6616422|XP_002040782.2|DSEC
OG0009812	LOC6624078|XP_002046861.1|DVIR	LOC6611080|XP_002035637.1|DSEC
OG0009813	LOC6622664|XP_015030648.1|DVIR	LOC6619361|XP_032573459.1|DSEC
OG0009814	LOC6624487|XP_002046945.1|DVIR	LOC6610864|XP_002035430.1|DSEC
OG0009815	LOC6624702|XP_002047576.2|DVIR	LOC6618373|XP_002042643.1|DSEC
OG0009816	LOC6623048|XP_032290722.1|DVIR	LOC6605645|XP_002030463.1|DSEC
OG0009817	LOC6623027|XP_002048052.2|DVIR	LOC6605644|XP_002030462.2|DSEC
OG0009818	LOC6622377|XP_002047489.2|DVIR	LOC6605567|XP_002030389.1|DSEC
OG0009819	LOC6623999|XP_002047490.1|DVIR	LOC6605568|XP_002030390.1|DSEC
OG0009820	LOC6622363|XP_032290586.1|DVIR	LOC6605569|XP_002030391.1|DSEC
OG0009821	LOC6624253|XP_032290411.1|DVIR	LOC6616342|XP_032574990.1|DSEC
OG0009822	LOC6624160|XP_032290263.1|DVIR	LOC6618296|XP_002042569.1|DSEC
OG0009823	LOC6632072|XP_002054976.1|DVIR	LOC116801025|XP_032574168.1|DSEC
OG0009824	LOC6623311|XP_002048550.1|DVIR	LOC6605246|XP_002030084.1|DSEC
OG0009825	LOC6622352|XP_032290783.1|DVIR	LOC6605586|XP_002030405.1|DSEC
OG0009826	LOC6622470|XP_002047946.1|DVIR	LOC6616557|XP_002040916.1|DSEC
OG0009827	LOC6622493|XP_002047948.1|DVIR	LOC6616556|XP_002040915.1|DSEC
OG0009828	LOC6623470|XP_002048574.1|DVIR	LOC6605260|XP_002030098.1|DSEC
OG0009829	LOC6622089|XP_002047689.1|DVIR	LOC6605840|XP_002030654.2|DSEC
OG0009830	LOC6624001|XP_002048649.1|DVIR	LOC6616500|XP_002040860.1|DSEC
OG0009831	LOC6623827|XP_002048645.1|DVIR	LOC6616504|XP_002040864.2|DSEC
OG0009832	LOC6623528|XP_002048644.1|DVIR	LOC6616505|XP_002040865.1|DSEC
OG0009833	LOC6622453|XP_032290024.1|DVIR	LOC6605820|XP_002030635.2|DSEC
OG0009834	LOC6626851|XP_015029282.1|DVIR	LOC6609206|XP_002033897.1|DSEC
OG0009835	LOC26531404|XP_015030324.1|DVIR, LOC6626779|XP_002050092.1|DVIR	LOC6609613|XP_002034290.1|DSEC
OG0009836	LOC6630140|XP_002053623.1|DVIR	LOC6619100|XP_002043340.1|DSEC
OG0009837	LOC6633130|XP_002055811.3|DVIR	LOC6616808|XP_032577756.1|DSEC
OG0009838	LOC6628528|XP_002052724.1|DVIR	LOC6614526|XP_002038957.1|DSEC
OG0009839	LOC26530912|XP_015030261.1|DVIR	LOC116800676|XP_032572868.1|DSEC
OG0009840	LOC6634298|XP_002057450.1|DVIR	LOC6614695|XP_002039122.1|DSEC
OG0009841	LOC6629026|XP_002051373.1|DVIR	LOC6613547|XP_002038015.1|DSEC
OG0009842	LOC6622230|XP_015030582.1|DVIR	LOC6605685|XP_002030501.2|DSEC
OG0009843	LOC6622468|XP_002046987.2|DVIR	LOC6610595|XP_002035168.2|DSEC
OG0009844	LOC116650711|XP_032291060.1|DVIR, LOC6622243|XP_002048388.1|DVIR	LOC6605662|XP_002030480.2|DSEC
OG0009845	LOC6625873|XP_002049674.1|DVIR	LOC6609230|XP_002033921.2|DSEC
OG0009846	LOC6628059|XP_002051528.1|DVIR	LOC6611299|XP_002035846.1|DSEC
OG0009847	LOC6633260|XP_002056884.1|DVIR	LOC6612370|XP_002036879.2|DSEC
OG0009848	LOC6633734|XP_002057019.1|DVIR	LOC6612429|XP_002036937.1|DSEC
OG0009849	LOC6630712|XP_015026979.2|DVIR	LOC6607824|XP_032576366.1|DSEC
OG0009850	LOC26531566|XP_015025731.1|DVIR	LOC6620597|XP_002044801.2|DSEC
OG0009851	LOC6636001|XP_002059501.1|DVIR	LOC116802242|XP_032581965.1|DSEC
OG0009852	LOC6624388|XP_002046568.1|DVIR, LOC6631816|XP_002055188.1|DVIR	LOC6605512|XP_002030345.1|DSEC
OG0009853	LOC6631351|XP_002054992.2|DVIR	LOC6618480|XP_002042750.1|DSEC
OG0009855	LOC6633949|XP_002057836.1|DVIR	LOC6611742|XP_002036265.2|DSEC
OG0009856	LOC6634017|XP_002057860.1|DVIR, LOC6634018|XP_002057861.1|DVIR	LOC6617902|XP_032583516.1|DSEC
OG0009857	LOC6634296|XP_002057448.1|DVIR	LOC6614693|XP_032578035.1|DSEC
OG0009858	LOC6628596|XP_002051211.1|DVIR	LOC6611856|XP_002036378.2|DSEC
OG0009859	LOC6628295|XP_002051180.1|DVIR	LOC6621637|XP_032570284.1|DSEC
OG0009860	LOC6635780|XP_002059176.2|DVIR	LOC6612083|XP_032583476.1|DSEC
OG0009861	LOC6627658|XP_002051722.1|DVIR	LOC6617380|XP_002041705.2|DSEC
OG0009862	LOC6627711|XP_002051633.1|DVIR	LOC6612178|XP_002036695.2|DSEC
OG0009863	LOC6628641|XP_032293932.1|DVIR	LOC6617228|XP_032583609.1|DSEC
OG0009864	LOC6628829|XP_002052070.2|DVIR	LOC6618197|XP_002042472.1|DSEC
OG0009865	LOC6627478|XP_002052128.1|DVIR	LOC6613369|XP_002037843.1|DSEC
OG0009866	LOC6623908|XP_032290838.1|DVIR	LOC6605163|XP_032575226.1|DSEC
OG0009867	LOC116650835|XP_032291515.1|DVIR, LOC6636544|XP_002060048.2|DVIR, LOC116650818|XP_032291459.1|DVIR	LOC6610820|XP_002035386.1|DSEC
OG0009868	LOC6624568|XP_002048492.1|DVIR	LOC6619409|XP_002043624.1|DSEC
OG0009870	LOC6624103|XP_002048352.1|DVIR	LOC6618291|XP_002042564.1|DSEC
OG0009871	LOC6625970|XP_015029183.1|DVIR	LOC6608906|XP_032570631.1|DSEC
OG0009872	LOC6626446|XP_002049803.1|DVIR	LOC6615324|XP_002039725.1|DSEC
OG0009873	LOC6625797|XP_002050895.1|DVIR	LOC6615513|XP_032572968.1|DSEC
OG0009874	LOC6623050|XP_002048053.1|DVIR	LOC6606145|XP_002030953.1|DSEC
OG0009875	LOC6622153|XP_002047943.1|DVIR	LOC6616560|XP_002040919.1|DSEC
OG0009876	LOC6626828|XP_002050197.1|DVIR, LOC26531597|XP_015030347.1|DVIR	LOC6608836|XP_032572894.1|DSEC
OG0009877	LOC6625357|XP_002050324.2|DVIR	LOC6608330|XP_032572689.1|DSEC
OG0009878	LOC26531410|XP_015030325.1|DVIR	LOC116800346|XP_032570498.1|DSEC
OG0009879	LOC6625815|XP_002050597.2|DVIR	LOC6609683|XP_002034341.1|DSEC
OG0009880	LOC6636361|XP_002059890.1|DVIR, LOC6636364|XP_002059893.1|DVIR	LOC6615503|XP_002039882.1|DSEC
OG0009881	LOC6626971|XP_002048714.1|DVIR	LOC6608986|XP_002033699.2|DSEC
OG0009882	LOC6626033|XP_002050800.1|DVIR	LOC6615744|XP_002040115.1|DSEC
OG0009883	LOC116652249|XP_032296304.1|DVIR, LOC6625575|XP_015029422.1|DVIR	LOC6610078|XP_002034694.2|DSEC
OG0009884	LOC116651097|XP_032292802.1|DVIR, LOC6625573|XP_002049598.1|DVIR	LOC6610080|XP_002034696.1|DSEC
OG0009885	LOC6625930|XP_002049299.1|DVIR	LOC6608401|XP_032571577.1|DSEC
OG0009886	LOC6625882|XP_002049332.1|DVIR	LOC6609529|XP_002034212.2|DSEC
OG0009887	LOC6625768|XP_002049875.1|DVIR	LOC6608216|XP_002032960.1|DSEC
OG0009888	LOC6626137|XP_002049131.1|DVIR	LOC6609970|XP_002034614.1|DSEC
OG0009889	LOC6624941|XP_002049040.1|DVIR	LOC6615662|XP_002040033.1|DSEC
