Orthogroup	DVIR.longest_only	DMEL.longest_only
OG0009805	LOC6623775|XP_002046210.1|DVIR	CG4962|NP_648865.1|DMEL
OG0009806	LOC6623766|XP_002046208.1|DVIR	CG13046|NP_648863.2|DMEL
OG0009807	LOC6623624|XP_032290673.1|DVIR	CG13054|NP_648852.1|DMEL
OG0009809	LOC6622827|XP_002047213.1|DVIR	Acbp6|NP_648082.1|DMEL
OG0009810	LOC6623837|XP_032290648.1|DVIR	Cpr78Cb|NP_001262144.1|DMEL
OG0009811	LOC6623923|XP_002048289.2|DVIR	Cpr78Ca|NP_649298.2|DMEL
OG0009812	LOC6624078|XP_002046861.1|DVIR	CG10063|NP_648068.1|DMEL
OG0009813	LOC6622664|XP_015030648.1|DVIR	CG9279|NP_649124.1|DMEL
OG0009814	LOC6624487|XP_002046945.1|DVIR	CG4669|NP_647956.2|DMEL
OG0009815	LOC6624702|XP_002047576.2|DVIR	CG14075|NP_649080.1|DMEL
OG0009816	LOC6623048|XP_032290722.1|DVIR	Fbp1|NP_524065.1|DMEL
OG0009817	LOC6623027|XP_002048052.2|DVIR	CG8100|NP_648693.2|DMEL
OG0009818	LOC6622377|XP_002047489.2|DVIR	CG14107|NP_648637.2|DMEL
OG0009819	LOC6623999|XP_002047490.1|DVIR	ImpL1|NP_729885.1|DMEL
OG0009820	LOC6622363|XP_032290586.1|DVIR	CG14110|NP_648638.1|DMEL
OG0009821	LOC6624253|XP_032290411.1|DVIR	kni|NP_001287130.1|DMEL
OG0009822	LOC6624160|XP_032290263.1|DVIR	hid|NP_524136.2|DMEL
OG0009823	LOC6632072|XP_002054976.1|DVIR	mtrm|NP_648223.1|DMEL
OG0009824	LOC6623311|XP_002048550.1|DVIR	CG7607|NP_648449.1|DMEL
OG0009825	LOC6622352|XP_032290783.1|DVIR	CG14109|NP_648649.1|DMEL
OG0009826	LOC6622470|XP_002047946.1|DVIR	CG11438|NP_649392.1|DMEL
OG0009827	LOC6622493|XP_002047948.1|DVIR	laza|NP_649391.1|DMEL
OG0009828	LOC6623470|XP_002048574.1|DVIR	CG6163|NP_648460.1|DMEL
OG0009829	LOC6622089|XP_002047689.1|DVIR	CG17032|NP_648817.1|DMEL
OG0009830	LOC6624001|XP_002048649.1|DVIR	CG14568|NP_649355.1|DMEL
OG0009831	LOC6623827|XP_002048645.1|DVIR	CG14572|NP_649359.1|DMEL
OG0009832	LOC6623528|XP_002048644.1|DVIR	CG14565|NP_649360.1|DMEL
OG0009833	LOC6622453|XP_032290024.1|DVIR	CG34452|NP_001097611.2|DMEL
OG0009834	LOC6626851|XP_015029282.1|DVIR	BEAF-32|NP_523747.1|DMEL
OG0009835	LOC26531404|XP_015030324.1|DVIR, LOC6626779|XP_002050092.1|DVIR	CG34193|NP_001097357.1|DMEL
OG0009836	LOC6630140|XP_002053623.1|DVIR	CG14282|NP_650788.1|DMEL
OG0009837	LOC6633130|XP_002055811.3|DVIR	CG4009|NP_650588.2|DMEL
OG0009838	LOC6628528|XP_002052724.1|DVIR	CG15152|NP_609865.1|DMEL
OG0009839	LOC26530912|XP_015030261.1|DVIR	CG43341|NP_001246190.1|DMEL
OG0009840	LOC6634298|XP_002057450.1|DVIR	CG18094|NP_001260584.1|DMEL
OG0009841	LOC6629026|XP_002051373.1|DVIR	Vm26Ab|NP_476784.1|DMEL
OG0009842	LOC6622230|XP_015030582.1|DVIR	CG13474|NP_648714.1|DMEL
OG0009843	LOC6622468|XP_002046987.2|DVIR	CG32270|NP_728837.1|DMEL
OG0009844	LOC116650711|XP_032291060.1|DVIR, LOC6622243|XP_002048388.1|DVIR	stwl|NP_524068.2|DMEL
OG0009845	LOC6625873|XP_002049674.1|DVIR	Cyp317a1|NP_611004.1|DMEL
OG0009846	LOC6628059|XP_002051528.1|DVIR	CG42585|NP_001162977.1|DMEL, CG31835|NP_723881.1|DMEL
OG0009847	LOC6633260|XP_002056884.1|DVIR	CG15773|NP_572251.1|DMEL
OG0009848	LOC6633734|XP_002057019.1|DVIR	CG17764|NP_572211.1|DMEL
OG0009849	LOC6630712|XP_015026979.2|DVIR	Elal|NP_524491.1|DMEL
OG0009850	LOC26531566|XP_015025731.1|DVIR	CG12061|NP_001104467.2|DMEL
OG0009851	LOC6636001|XP_002059501.1|DVIR	CG2898|NP_572623.1|DMEL
OG0009852	LOC6624388|XP_002046568.1|DVIR, LOC6631816|XP_002055188.1|DVIR	CG10752|NP_648614.1|DMEL
OG0009853	LOC6631351|XP_002054992.2|DVIR	CG11068|NP_572936.1|DMEL
OG0009855	LOC6633949|XP_002057836.1|DVIR	CG12438|NP_609249.1|DMEL
OG0009856	LOC6634017|XP_002057860.1|DVIR, LOC6634018|XP_002057861.1|DVIR	CG9014|NP_609668.2|DMEL
OG0009857	LOC6634296|XP_002057448.1|DVIR	CG13083|NP_995727.1|DMEL
OG0009858	LOC6628596|XP_002051211.1|DVIR	ppk11|NP_001334672.1|DMEL
OG0009859	LOC6628295|XP_002051180.1|DVIR	OS9|NP_652666.2|DMEL
OG0009860	LOC6635780|XP_002059176.2|DVIR	CG7309|NP_609468.4|DMEL
OG0009861	LOC6627658|XP_002051722.1|DVIR	CG33128|NP_787961.1|DMEL
OG0009862	LOC6627711|XP_002051633.1|DVIR	CG4983|NP_609513.1|DMEL
OG0009863	LOC6628641|XP_032293932.1|DVIR	CG17078|NP_608512.2|DMEL
OG0009864	LOC6628829|XP_002052070.2|DVIR	CG33322|NP_995734.1|DMEL
OG0009865	LOC6627478|XP_002052128.1|DVIR	Elba3|NP_608850.1|DMEL
OG0009866	LOC6623908|XP_032290838.1|DVIR	CG43127|NP_001097575.2|DMEL
OG0009867	LOC116650835|XP_032291515.1|DVIR, LOC6636544|XP_002060048.2|DVIR, LOC116650818|XP_032291459.1|DVIR	CG13712|NP_647926.1|DMEL
OG0009868	LOC6624568|XP_002048492.1|DVIR	CG32221|NP_730456.2|DMEL
OG0009870	LOC6624103|XP_002048352.1|DVIR	Cyp312a1|NP_649030.1|DMEL
OG0009871	LOC6625970|XP_015029183.1|DVIR	CG17575|NP_001188917.1|DMEL
OG0009872	LOC6626446|XP_002049803.1|DVIR	CG4286|NP_611560.1|DMEL
OG0009873	LOC6625797|XP_002050895.1|DVIR	pgc|NP_001097411.1|DMEL
OG0009874	LOC6623050|XP_002048053.1|DVIR	CG5506|NP_649021.1|DMEL
OG0009875	LOC6622153|XP_002047943.1|DVIR	CG11425|NP_649395.1|DMEL
OG0009876	LOC6626828|XP_002050197.1|DVIR, LOC26531597|XP_015030347.1|DVIR	CG33626|NP_001027405.2|DMEL
OG0009877	LOC6625357|XP_002050324.2|DVIR	Tsen15|NP_724774.1|DMEL
OG0009878	LOC26531410|XP_015030325.1|DVIR	CG30056|NP_725186.1|DMEL
OG0009879	LOC6625815|XP_002050597.2|DVIR	CG10931|NP_611261.1|DMEL
OG0009880	LOC6636361|XP_002059890.1|DVIR, LOC6636364|XP_002059893.1|DVIR	CG30278|NP_726180.1|DMEL
OG0009881	LOC6626971|XP_002048714.1|DVIR	CG17048|NP_610866.1|DMEL
OG0009882	LOC6626033|XP_002050800.1|DVIR	CG10332|NP_611809.2|DMEL
OG0009883	LOC116652249|XP_032296304.1|DVIR, LOC6625575|XP_015029422.1|DVIR	CG13423|NP_611485.1|DMEL
OG0009884	LOC116651097|XP_032292802.1|DVIR, LOC6625573|XP_002049598.1|DVIR	CG13428|NP_611487.1|DMEL
OG0009885	LOC6625930|XP_002049299.1|DVIR	CG1690|NP_610515.1|DMEL
OG0009886	LOC6625882|XP_002049332.1|DVIR	ste24c|NP_001261038.1|DMEL
OG0009887	LOC6625768|XP_002049875.1|DVIR	CG8586|NP_610402.1|DMEL
OG0009888	LOC6626137|XP_002049131.1|DVIR	CG15124|NP_611435.1|DMEL
OG0009889	LOC6624941|XP_002049040.1|DVIR	Gpdh2|NP_611760.2|DMEL
OG0009890	LOC6625726|XP_002049020.1|DVIR	CG5089|NP_611142.3|DMEL
OG0009891	LOC6624820|XP_002048978.1|DVIR	CG14644|NP_649445.3|DMEL
OG0009892	LOC6625643|XP_002049558.2|DVIR	CG8260|NP_573069.1|DMEL
OG0009893	LOC6625647|XP_015029429.1|DVIR	Drep3|NP_610723.2|DMEL
OG0009895	LOC6632275|XP_032289566.1|DVIR	RacGAP84C|NP_476704.1|DMEL
OG0009896	LOC6630489|XP_032292360.1|DVIR	CHKov2|NP_651387.1|DMEL
OG0009897	LOC6633229|XP_002056287.1|DVIR	CG5399|NP_650481.1|DMEL
OG0009898	LOC6629542|XP_002053670.1|DVIR, LOC6629540|XP_002053668.2|DVIR, LOC116651462|XP_032293723.1|DVIR	CG3987|NP_650421.3|DMEL
OG0009899	LOC6631203|XP_015027688.1|DVIR	soti|NP_650358.1|DMEL
OG0009900	LOC6632437|XP_002056167.1|DVIR	Ravus|NP_731779.1|DMEL
OG0009901	LOC6630261|XP_002053420.1|DVIR	Hex-t1|NP_788744.1|DMEL
OG0009902	LOC6629733|XP_002053609.1|DVIR	CG14691|NP_650012.2|DMEL
OG0009903	LOC6630706|XP_002054646.1|DVIR	e_y_2b|NP_652310.1|DMEL
OG0009904	LOC6630826|XP_002054112.1|DVIR	CG14857|NP_650392.1|DMEL
OG0009905	LOC6630585|XP_032289853.1|DVIR	Rbp4|NP_476935.1|DMEL
OG0009906	LOC6630580|XP_002053852.1|DVIR	CG9759|NP_650296.1|DMEL
OG0009907	LOC6629910|XP_002054156.1|DVIR, LOC6629912|XP_002054158.1|DVIR	CG31199|NP_732546.1|DMEL
OG0009909	LOC6630848|XP_002053930.1|DVIR	CG6059|NP_651541.2|DMEL
OG0009910	LOC6631274|XP_002054058.3|DVIR	CG18749|NP_001287228.1|DMEL, CG15864|NP_652183.2|DMEL
OG0009911	LOC6625369|XP_002049065.2|DVIR	CG34210|NP_001097430.1|DMEL
OG0009912	LOC6628303|XP_002051188.2|DVIR, LOC26531749|XP_015028982.2|DVIR	CG10481|NP_995731.1|DMEL
OG0009913	LOC6628736|XP_002051073.1|DVIR	CG18558|NP_608720.2|DMEL
OG0009916	LOC116649882|XP_032289033.1|DVIR, LOC26530814|XP_015025373.1|DVIR	NimC1|NP_001260453.1|DMEL
OG0009922	LOC26531368|XP_015031735.1|DVIR	CG14104|NP_652408.2|DMEL
OG0009925	LOC6629578|XP_002054870.2|DVIR	CG14710|NP_650092.4|DMEL
OG0009930	LOC6633360|XP_002056984.1|DVIR	CG12986|NP_573243.1|DMEL
OG0009932	LOC6626343|XP_002050681.1|DVIR	CG12923|NP_610532.1|DMEL
OG0009933	LOC6626648|XP_002050642.1|DVIR	COX6AL|NP_725504.1|DMEL
OG0009934	LOC116650749|XP_032291240.1|DVIR	CG46320|NP_001334709.1|DMEL
OG0009937	LOC26531731|XP_032289827.1|DVIR, LOC116650408|XP_032289871.1|DVIR	CG43968|NP_001262238.1|DMEL
OG0009938	LOC6631516|XP_002055313.3|DVIR	CG8568|NP_573217.1|DMEL
OG0009940	LOC6632979|XP_002056482.1|DVIR	CG4730|NP_651413.1|DMEL
OG0009941	LOC6628036|XP_002052913.1|DVIR	tomb|NP_608936.1|DMEL
OG0009942	LOC6626340|XP_002050678.2|DVIR	CG12744|NP_610530.1|DMEL
OG0009943	LOC6627758|XP_002051131.1|DVIR	CG12253|NP_652056.2|DMEL
OG0009944	LOC6634786|XP_002058122.2|DVIR	CG11382|NP_569895.1|DMEL
OG0009945	LOC6631439|XP_002055677.1|DVIR	CG2202|NP_572657.2|DMEL
OG0009946	LOC26530705|XP_015027818.1|DVIR	CG34307|NP_001097753.2|DMEL
OG0009947	LOC6624723|XP_002047194.2|DVIR	CG10486|NP_647998.2|DMEL
OG0009948	LOC6635561|XP_002059035.1|DVIR	CG3699|NP_569875.2|DMEL
OG0009949	LOC6633104|XP_032289722.1|DVIR	dpr16|NP_001287169.1|DMEL
OG0009950	LOC6632775|XP_002056336.2|DVIR	CG18765|NP_001097750.1|DMEL
OG0009951	LOC6632517|XP_002056527.1|DVIR	Xport-B|NP_001163658.1|DMEL
OG0009952	LOC6630363|XP_002054899.1|DVIR	CG18598|NP_650698.1|DMEL
OG0009953	LOC6632980|XP_002056483.2|DVIR	CG5039|NP_651414.1|DMEL
OG0009954	LOC6630888|XP_002053134.1|DVIR	CG3281|NP_650132.1|DMEL
OG0009955	LOC6626352|XP_032292409.1|DVIR	CG30466|NP_001286463.1|DMEL
OG0009956	LOC6633390|XP_032289103.1|DVIR	CG42449|NP_572244.1|DMEL
OG0009957	LOC6633017|XP_002056138.1|DVIR	ZIPIC|NP_651765.1|DMEL
OG0009958	LOC6630239|XP_002053903.1|DVIR	CG14259|NP_651532.1|DMEL
OG0009960	LOC6634880|XP_002058499.1|DVIR	Nepl11|NP_649449.1|DMEL
OG0009961	LOC6634986|XP_002058488.1|DVIR, LOC116651862|XP_032294962.1|DVIR	CG14642|NP_730791.1|DMEL
OG0009962	LOC6632254|XP_002056083.2|DVIR	Lip3|NP_477331.1|DMEL
OG0009963	LOC6630066|XP_032294991.1|DVIR	CG43342|NP_001247238.1|DMEL
OG0009964	LOC6630024|XP_002054474.1|DVIR	CG10300|NP_651174.2|DMEL
OG0009965	LOC6629829|XP_002054529.2|DVIR	CG31371|NP_733375.2|DMEL
OG0009966	LOC6635732|XP_015024499.1|DVIR	Dif|NP_001162998.1|DMEL
OG0009967	LOC6627765|XP_002052654.1|DVIR	CG10650|NP_609929.2|DMEL
OG0009969	LOC6628156|XP_015027996.1|DVIR	CG31808|NP_001188822.1|DMEL
OG0009970	LOC6629249|XP_002052773.1|DVIR	CG10570|NP_652585.1|DMEL
OG0009971	LOC6635769|XP_002059165.2|DVIR	CG31805|NP_001246052.1|DMEL
OG0009972	LOC6629129|XP_002052395.1|DVIR	l_2_SH0834|NP_609376.1|DMEL
OG0009973	LOC6629078|XP_002052380.2|DVIR	udd|NP_610353.1|DMEL
OG0009974	LOC6634054|XP_032293616.1|DVIR	Gr39b|NP_724336.1|DMEL
OG0009975	LOC6628007|XP_002051413.1|DVIR	GluRIIA|NP_523484.2|DMEL
OG0009976	LOC6628083|XP_002051167.2|DVIR	CG13766|NP_609050.1|DMEL
OG0009977	LOC116651478|XP_032293773.1|DVIR	Spn31A|NP_609341.1|DMEL
OG0009978	LOC6634227|XP_002057738.1|DVIR	CG13133|NP_609343.1|DMEL
OG0009979	LOC6634279|XP_002057696.1|DVIR	CG16820|NP_609627.1|DMEL
OG0009980	LOC6625041|XP_032292511.1|DVIR	CG30161|NP_611953.2|DMEL
OG0009981	LOC6626301|XP_015029189.1|DVIR	CG34005|NP_001033957.2|DMEL
OG0009982	LOC6626299|XP_032292155.1|DVIR	Muc55B|NP_611285.2|DMEL
OG0009983	LOC6625799|XP_002050897.1|DVIR	CG34208|NP_001097413.1|DMEL
OG0009984	LOC6635941|XP_032292523.1|DVIR	CG13151|NP_610793.1|DMEL
OG0009985	LOC26530760|XP_032291819.1|DVIR	CG34222|NP_001097257.1|DMEL
OG0009986	LOC6636417|XP_002059970.1|DVIR	Tsp42Er|NP_523644.1|DMEL
OG0009987	LOC6625364|XP_032291821.1|DVIR	CG13516|NP_001286741.1|DMEL
OG0009988	LOC6625363|XP_002050235.1|DVIR	CG30269|NP_611704.2|DMEL
OG0009989	LOC6625626|XP_002049070.2|DVIR	CG15674|NP_611593.1|DMEL
OG0009990	LOC6626055|XP_002049611.1|DVIR	CG16739|NP_611477.1|DMEL
OG0009991	LOC6624748|XP_002049708.2|DVIR	CG30076|NP_725400.2|DMEL
OG0009992	LOC6634518|XP_002058067.1|DVIR	CG9101|NP_573011.1|DMEL
OG0009993	LOC6636684|XP_032295801.1|DVIR	disco-r|NP_727938.1|DMEL
OG0009994	LOC6633374|XP_002057327.1|DVIR	CG15579|NP_652515.1|DMEL
OG0009995	LOC6633821|XP_002057042.3|DVIR	CG11356|NP_572786.2|DMEL
OG0009996	LOC6633314|XP_002056891.1|DVIR	CG2147|NP_572465.1|DMEL
OG0009997	LOC6635460|XP_002058968.2|DVIR	CG12057|NP_572534.1|DMEL
OG0009998	LOC6633670|XP_002056929.1|DVIR	Cyp28c1|NP_572752.1|DMEL
OG0009999	LOC6634613|XP_002058098.2|DVIR	CG12155|NP_572403.1|DMEL
OG0010000	LOC6635533|XP_002059104.1|DVIR	CG10962|NP_788887.1|DMEL
OG0010001	LOC6633817|XP_002057038.1|DVIR	Cyp318a1|NP_727590.1|DMEL
OG0010002	LOC116650840|XP_032291538.1|DVIR	CG34263|NP_001097459.1|DMEL
OG0010003	LOC6627757|XP_002051130.1|DVIR	piwi|NP_476875.1|DMEL
OG0010004	LOC6633560|XP_032295947.1|DVIR	CG14440|NP_572343.1|DMEL
OG0010005	LOC6631940|XP_002055033.1|DVIR	CG32396|NP_729172.1|DMEL
OG0010006	LOC6636115|XP_002059657.3|DVIR	CG12995|NP_728059.1|DMEL
OG0010007	LOC6636039|XP_002059566.1|DVIR	CG6067|NP_572283.1|DMEL
OG0010008	LOC6635458|XP_002059060.1|DVIR	CG6290|NP_573294.1|DMEL
OG0010009	LOC6628328|XP_002051201.1|DVIR	scw|NP_524863.3|DMEL
OG0010010	LOC6631904|XP_002055216.1|DVIR	Cyp6v1|NP_608403.1|DMEL
OG0010011	LOC6634392|XP_032296434.1|DVIR	CG3546|NP_572172.1|DMEL
OG0010012	LOC6631884|XP_032295859.1|DVIR	CG32603|NP_727758.1|DMEL
OG0010013	LOC6634565|XP_002058177.2|DVIR	CG1545|NP_572677.2|DMEL
OG0010014	LOC26531586|XP_032295923.1|DVIR	CG12643|NP_652547.1|DMEL
OG0010015	LOC6634567|XP_015025088.1|DVIR	CG1552|NP_572676.2|DMEL
OG0010016	LOC6631426|XP_002055534.1|DVIR	tsg|NP_511135.1|DMEL
OG0010017	LOC6634564|XP_002058176.1|DVIR	CG1537|NP_572678.1|DMEL
OG0010018	LOC6633397|XP_002057207.1|DVIR	FarO|NP_652021.1|DMEL
OG0010019	LOC6631922|XP_002055749.1|DVIR	NetB|NP_511155.1|DMEL
OG0010020	LOC6631609|XP_002055067.1|DVIR	CG44325|NP_001285034.1|DMEL
OG0010021	LOC6631732|XP_032295715.1|DVIR	CG9673|NP_573149.1|DMEL
OG0010022	LOC6631687|XP_002055457.1|DVIR	CG1801|NP_728408.3|DMEL
OG0010023	LOC6634596|XP_002058251.1|DVIR	sc|NP_476803.1|DMEL
OG0010024	LOC6634598|XP_032296344.1|DVIR	ac|NP_476824.1|DMEL
OG0010025	LOC6634432|XP_032289236.1|DVIR	a6|NP_477309.1|DMEL
OG0010026	LOC6632012|XP_002055385.1|DVIR	CG11162|NP_572910.1|DMEL
OG0010027	LOC6632010|XP_002055383.1|DVIR	PIP82|NP_572487.3|DMEL
OG0010028	LOC6635469|XP_032295858.1|DVIR	Sk1|NP_572717.1|DMEL
OG0010029	LOC6631374|XP_002055648.1|DVIR	CG34331|NP_001285478.1|DMEL
OG0010030	LOC6631553|XP_032295662.1|DVIR	Cpr12A|NP_572896.1|DMEL
OG0010031	LOC6631780|XP_002055707.2|DVIR	CG11816|NP_001259515.1|DMEL
OG0010032	LOC6628608|XP_002052169.2|DVIR	CG15256|NP_609754.2|DMEL
OG0010033	LOC6635513|XP_002058931.1|DVIR	CG4116|NP_570047.1|DMEL
OG0010034	LOC6635570|XP_002058925.1|DVIR	CG14423|NP_570044.1|DMEL
OG0010035	LOC6635567|XP_032295972.1|DVIR	CG3598|NP_570040.1|DMEL
OG0010036	LOC6635565|XP_032296028.1|DVIR	CG32793|NP_726835.1|DMEL
OG0010037	LOC6635564|XP_002058919.1|DVIR	CG14424|NP_570037.1|DMEL
OG0010038	LOC6633693|XP_032296636.1|DVIR	CG15465|NP_572206.1|DMEL
OG0010039	LOC6625948|XP_002049385.1|DVIR	CG13170|NP_610750.1|DMEL
OG0010040	LOC6628173|XP_002051444.1|DVIR	CG31910|NP_723211.1|DMEL
OG0010041	LOC6636017|XP_002059541.2|DVIR	CG42264|NP_572260.2|DMEL
OG0010042	LOC6631621|XP_002055563.1|DVIR	CG9686|NP_572586.2|DMEL
OG0010043	LOC6631619|XP_002055561.1|DVIR	CG9691|NP_572588.1|DMEL
OG0010044	LOC6633513|XP_002057231.2|DVIR	Ilp6|NP_570000.1|DMEL
OG0010045	LOC6634482|XP_002058159.2|DVIR	Obp19c|NP_608392.1|DMEL
OG0010046	LOC6634483|XP_002058160.1|DVIR	Obp19b|NP_608391.2|DMEL
OG0010047	LOC6631529|XP_002055336.1|DVIR	Yp3|NP_511148.2|DMEL
OG0010048	LOC6634757|XP_002058050.2|DVIR	CG33178|NP_001285263.1|DMEL
OG0010049	LOC6636071|XP_002059602.1|DVIR	CG8206|NP_573064.1|DMEL
OG0010050	LOC6636070|XP_002059601.1|DVIR	CG8944|NP_573065.1|DMEL
OG0010051	LOC6633794|XP_002057314.1|DVIR	CG15570|NP_572154.1|DMEL
OG0010052	LOC6633346|XP_032296745.1|DVIR	CG17169|NP_001163862.1|DMEL
OG0010053	LOC6636147|XP_002059493.1|DVIR	CG2909|NP_572616.1|DMEL
OG0010054	LOC6631892|XP_002055493.2|DVIR	CG2116|NP_572444.2|DMEL
OG0010055	LOC6632031|XP_002055497.2|DVIR	CG17982|NP_572447.1|DMEL
OG0010056	LOC6631444|XP_015026715.1|DVIR	Met|NP_511126.2|DMEL
OG0010057	LOC6635597|XP_002059022.3|DVIR	CG14630|NP_651985.1|DMEL
OG0010058	LOC6633646|XP_032289031.1|DVIR	CG12723|NP_572864.2|DMEL
OG0010059	LOC6631404|XP_002055674.1|DVIR	CG15210|NP_652465.1|DMEL
OG0010060	LOC6633334|XP_002056862.1|DVIR	Cpr11B|NP_572807.1|DMEL
OG0010061	LOC6636590|XP_002060027.1|DVIR	CG13720|NP_647913.3|DMEL
OG0010062	LOC6623403|XP_002046146.1|DVIR	CG13297|NP_648030.2|DMEL
OG0010063	LOC6622668|XP_002046711.2|DVIR	CG13728|NP_648974.3|DMEL
OG0010064	LOC6622376|XP_002046701.1|DVIR	CG12229|NP_648980.1|DMEL
OG0010065	LOC6623922|XP_002047381.2|DVIR	CG13285|NP_647969.1|DMEL
OG0010066	LOC6624130|XP_002046388.2|DVIR	CG13931|NP_001261274.1|DMEL
OG0010067	LOC6636809|XP_002060291.1|DVIR	CG32298|NP_728742.1|DMEL
OG0010068	LOC6623838|XP_002048273.1|DVIR	CG33056|NP_788556.1|DMEL
OG0010069	LOC6622400|XP_002046547.1|DVIR	Cpr62Bc|NP_647668.1|DMEL
OG0010070	LOC26531686|XP_015031783.1|DVIR	CG33285|NP_996130.1|DMEL
OG0010071	LOC116650527|XP_032290310.1|DVIR	CG34250|NP_001287094.1|DMEL
OG0010072	LOC6624265|XP_002046932.1|DVIR	CG15213|NP_652459.1|DMEL
OG0010073	LOC6624416|XP_002046926.1|DVIR	CG42445|NP_001163378.1|DMEL
OG0010074	LOC6633739|XP_015025648.2|DVIR	CG4198|NP_572213.1|DMEL
OG0010075	LOC6623739|XP_002046983.2|DVIR	CG33159|NP_788455.1|DMEL
OG0010076	LOC6622940|XP_002048168.1|DVIR	ver|NP_648587.1|DMEL
OG0010077	LOC6623524|XP_002046224.1|DVIR	CG13058|NP_648877.1|DMEL
OG0010078	LOC6623606|XP_002046223.1|DVIR	CG13038|NP_652415.2|DMEL
OG0010079	LOC6623376|XP_002046207.2|DVIR	CG13047|NP_648862.2|DMEL
OG0010080	LOC6622446|XP_002046415.1|DVIR	tut|NP_729346.1|DMEL
OG0010081	LOC26531479|XP_032290559.1|DVIR	CG3982|NP_729490.1|DMEL
OG0010082	LOC6624518|XP_002047185.1|DVIR	CG32267|NP_728885.1|DMEL
OG0010083	LOC6624676|XP_002048382.1|DVIR	CG4613|NP_648707.2|DMEL
OG0010084	LOC6624394|XP_002047898.1|DVIR	CG42507|NP_001163443.1|DMEL
OG0010085	LOC6622406|XP_032290608.1|DVIR	CG14459|NP_001356911.1|DMEL
OG0010087	LOC6623105|XP_032290445.1|DVIR	CG13737|NP_648666.1|DMEL
OG0010088	LOC6624640|XP_002048650.1|DVIR	CG14569|NP_649354.1|DMEL
OG0010089	LOC26531769|XP_032289991.1|DVIR	CG7512|NP_001097585.3|DMEL
OG0010090	LOC6636198|XP_002059744.1|DVIR	ey|NP_001014693.1|DMEL
OG0010091	LOC6630212|XP_002053715.1|DVIR	CG10139|NP_610976.1|DMEL
OG0010092	LOC26531841|XP_015024811.1|DVIR	CG40298|NP_001036631.1|DMEL
OG0010093	LOC6625487|XP_032292397.1|DVIR	Ugt317A1|NP_611694.2|DMEL
OG0010094	LOC6635170|XP_002058372.2|DVIR	Nepl13|NP_651096.1|DMEL
OG0010095	LOC26530696|XP_015024975.1|DVIR	CG17786|NP_651231.1|DMEL
OG0010096	LOC6633656|XP_002056850.3|DVIR	CG32750|NP_727067.1|DMEL
OG0010097	LOC6631515|XP_032295951.1|DVIR	CG13358|NP_569862.3|DMEL
OG0010098	LOC6629030|XP_002051377.1|DVIR	psd|NP_001260116.1|DMEL
OG0010099	LOC6627938|XP_032294494.1|DVIR	CG10623|NP_609921.1|DMEL
OG0010100	LOC6623248|XP_002047389.2|DVIR	l_3_psg2|NP_647974.1|DMEL
OG0010101	LOC6623185|XP_002047463.1|DVIR	CG7148|NP_649366.1|DMEL
OG0010102	LOC6623817|XP_002048643.2|DVIR	CG14564|NP_649361.1|DMEL
OG0010103	LOC6624223|XP_002048651.1|DVIR	CG14570|NP_649353.1|DMEL
OG0010104	LOC6624194|XP_002046354.2|DVIR	Bet3|NP_648312.3|DMEL
OG0010105	LOC6622963|XP_002046505.1|DVIR	CG31898|NP_723390.1|DMEL
OG0010106	LOC6626066|XP_002049374.1|DVIR	CG30046|NP_725129.1|DMEL
OG0010107	LOC6636325|XP_032292057.1|DVIR	Gr59e|NP_788431.1|DMEL
OG0010108	LOC6626022|XP_032291707.1|DVIR	CG5756|NP_611292.2|DMEL
OG0010110	LOC6623416|XP_002046128.1|DVIR	CG10469|NP_648025.1|DMEL
OG0010111	LOC6630171|XP_002054791.1|DVIR	CG11828|NP_651648.5|DMEL
OG0010112	LOC6632420|XP_002056092.1|DVIR	wntD|NP_650272.1|DMEL
OG0010113	LOC6634731|XP_002058330.1|DVIR	rux|NP_511053.2|DMEL
OG0010114	LOC6634808|XP_002057921.1|DVIR	CG12680|NP_572201.2|DMEL
OG0010115	LOC6633694|XP_002057011.1|DVIR	CG5062|NP_572207.1|DMEL
OG0010116	LOC116652266|XP_032296406.1|DVIR	Ir7d|NP_001138175.1|DMEL
OG0010117	LOC6634485|XP_002058162.1|DVIR	CG15458|NP_652293.1|DMEL
OG0010118	LOC6634748|XP_032296280.1|DVIR	CG2901|NP_570077.1|DMEL
OG0010119	LOC6631886|XP_032295654.1|DVIR	Ipod|NP_572614.1|DMEL
OG0010120	LOC6632022|XP_002055237.1|DVIR	Dlip1|NP_001259375.1|DMEL
OG0010121	LOC116652197|XP_032296101.1|DVIR, LOC6631841|XP_002055083.2|DVIR	upd2|NP_001356882.1|DMEL
OG0010122	LOC6636662|XP_002060140.1|DVIR	CG10996|NP_572924.1|DMEL
OG0010123	LOC6632198|XP_002054983.2|DVIR	CG13403|NP_572944.1|DMEL
OG0010125	LOC6631627|XP_002055569.1|DVIR	Ser7|NP_572582.1|DMEL
OG0010126	LOC6633891|XP_002057585.1|DVIR, LOC116651442|XP_032293693.1|DVIR	Adhr|NP_477495.1|DMEL
OG0010127	LOC6634185|XP_002057778.1|DVIR	CG33299|NP_995671.2|DMEL
OG0010128	LOC6634037|XP_002057774.2|DVIR	gcm2|NP_609302.1|DMEL
OG0010129	LOC6634331|XP_002057684.1|DVIR	CG16826|NP_609638.1|DMEL
