Orthogroup	DVIR.longest_only	DFIC.longest_only
OG0007553	LOC6627322|XP_002051698.1|DVIR	LOC108092327|XP_017047352.1|DFIC
OG0007554	LOC6623799|XP_002046349.1|DVIR	LOC108087497|XP_017040382.1|DFIC
OG0007555	LOC6626492|XP_002049317.1|DVIR	LOC108093707|XP_017049392.1|DFIC
OG0007556	LOC6627196|XP_002049441.1|DVIR	LOC108090948|XP_017045372.1|DFIC
OG0007557	LOC6626002|XP_015029771.1|DVIR	LOC108090914|XP_017045324.1|DFIC
OG0007558	LOC6626850|XP_032292163.1|DVIR	LOC108086711|XP_017039205.1|DFIC
OG0007559	LOC6629197|XP_002051599.1|DVIR	LOC108098713|XP_017057317.1|DFIC
OG0007560	LOC6624485|XP_002048114.1|DVIR	LOC108100633|XP_017060124.1|DFIC
OG0007561	LOC6622095|XP_032290545.1|DVIR	LOC108088352|XP_017041588.1|DFIC
OG0007562	LOC6622298|XP_002047913.1|DVIR	LOC108100410|XP_017059787.1|DFIC
OG0007563	LOC6624439|XP_002048397.1|DVIR	LOC108099940|XP_017059099.1|DFIC
OG0007564	LOC6624457|XP_002047470.1|DVIR	LOC108095445|XP_017052044.1|DFIC
OG0007565	LOC6629492|XP_032288741.1|DVIR	LOC108095842|XP_017052627.1|DFIC
OG0007566	LOC6626957|XP_002049409.2|DVIR	LOC108086689|XP_017039173.1|DFIC
OG0007567	LOC6630477|XP_032294116.1|DVIR	LOC108086585|XP_017039033.1|DFIC
OG0007568	LOC6626992|XP_002049232.1|DVIR	LOC108087822|XP_017040880.1|DFIC
OG0007569	LOC6626046|XP_002049144.1|DVIR	LOC108094898|XP_017051232.1|DFIC
OG0007570	LOC6626993|XP_015029494.1|DVIR	LOC108087821|XP_017040878.1|DFIC
OG0007571	LOC6626859|XP_002049230.2|DVIR	LOC108087776|XP_017040793.1|DFIC
OG0007572	LOC6627134|XP_002048952.2|DVIR	LOC108089851|XP_017043784.1|DFIC
OG0007573	LOC6627191|XP_002049933.1|DVIR	LOC108093743|XP_017049499.1|DFIC
OG0007574	LOC6627089|XP_032291764.1|DVIR	LOC108101848|XP_017061855.1|DFIC
OG0007575	LOC6627154|XP_032293226.1|DVIR	LOC108093925|XP_017049783.1|DFIC
OG0007576	LOC6631402|XP_002055672.1|DVIR	LOC108091161|XP_017045683.1|DFIC
OG0007577	LOC6633879|XP_032295842.1|DVIR	LOC108091126|XP_017045646.1|DFIC
OG0007578	LOC6627865|XP_002052262.3|DVIR	LOC108098219|XP_017056485.1|DFIC
OG0007579	LOC6625652|XP_002049869.1|DVIR	LOC108090522|XP_017044730.1|DFIC
OG0007580	LOC6622508|XP_002048431.2|DVIR	LOC108096208|XP_017053084.1|DFIC
OG0007581	LOC6627702|XP_002051986.1|DVIR	LOC108098197|XP_017056424.1|DFIC
OG0007582	LOC6633052|XP_002056760.2|DVIR	LOC108095824|XP_017052593.1|DFIC
OG0007583	LOC6626955|XP_002049407.2|DVIR	LOC108096771|XP_017054135.1|DFIC
OG0007584	LOC6634487|XP_032296249.1|DVIR	LOC108095531|XP_017052147.1|DFIC
OG0007585	LOC6622598|XP_002047701.1|DVIR	LOC108100566|XP_017060032.1|DFIC
OG0007586	LOC6634318|XP_002057458.1|DVIR	LOC108092685|XP_017047861.1|DFIC
OG0007587	LOC6626558|XP_032292861.1|DVIR	LOC108095194|XP_017051689.1|DFIC
OG0007588	LOC6629164|XP_002052367.1|DVIR	LOC108095693|XP_017052356.1|DFIC
OG0007589	LOC6631888|XP_002055489.3|DVIR	LOC108098092|XP_017056287.1|DFIC
OG0007590	LOC6624250|XP_032290733.1|DVIR	LOC108087449|XP_017040294.1|DFIC
OG0007591	LOC6625111|XP_002049285.1|DVIR	LOC108090758|XP_017045080.1|DFIC
OG0007592	LOC6625492|XP_002048829.1|DVIR	LOC108096794|XP_017054162.1|DFIC
OG0007593	LOC6633683|XP_032295553.1|DVIR	LOC108092866|XP_017048188.1|DFIC
OG0007594	LOC6626734|XP_002049278.2|DVIR	LOC108090752|XP_017045073.1|DFIC
OG0007595	LOC6626043|XP_002049141.1|DVIR	LOC108094957|XP_017051310.1|DFIC
OG0007596	LOC6624510|XP_032290678.1|DVIR	LOC108089036|XP_017042624.1|DFIC
OG0007597	LOC6624214|XP_002048670.1|DVIR	LOC108088334|XP_017041565.1|DFIC
OG0007598	LOC6625297|XP_002049259.2|DVIR	LOC108093660|XP_017049329.1|DFIC
OG0007599	LOC116650070|XP_032289309.1|DVIR, LOC6622370|XP_002047492.1|DVIR	LOC108095462|XP_017052066.1|DFIC
OG0007600	LOC6622417|XP_002047496.1|DVIR	LOC108088300|XP_017041519.1|DFIC
OG0007601	LOC6622510|XP_032290811.1|DVIR	LOC108096169|XP_017053039.1|DFIC
OG0007602	LOC6624180|XP_002048652.1|DVIR	LOC108088904|XP_017042398.1|DFIC
OG0007603	LOC6624187|XP_032289945.1|DVIR	LOC108088902|XP_017042393.1|DFIC
OG0007604	LOC6636831|XP_032291529.1|DVIR	LOC108099053|XP_017057805.1|DFIC
OG0007605	LOC6622504|XP_032290669.1|DVIR	LOC108093571|XP_017049156.1|DFIC
OG0007606	LOC6623593|XP_015030397.1|DVIR	LOC108100159|XP_017059404.1|DFIC
OG0007607	LOC6630903|XP_032294943.1|DVIR	LOC108095922|XP_017052744.1|DFIC
OG0007608	LOC6622097|XP_002048078.1|DVIR	LOC108096395|XP_017053451.1|DFIC
OG0007609	LOC6631755|XP_002054923.1|DVIR	LOC108097679|XP_017055633.1|DFIC
OG0007610	LOC6626743|XP_032293048.1|DVIR	LOC108090967|XP_017045402.1|DFIC
OG0007611	LOC6636242|XP_015024054.1|DVIR	LOC108095060|XP_017051453.1|DFIC
OG0007612	LOC6625929|XP_002049298.1|DVIR	LOC108090880|XP_017045269.1|DFIC
OG0007613	LOC6626562|XP_002049812.3|DVIR	LOC108095172|XP_017051625.1|DFIC
OG0007614	LOC6623189|XP_002046103.1|DVIR	LOC108099061|XP_017057824.1|DFIC
OG0007615	LOC6623080|XP_002047262.1|DVIR	LOC108096276|XP_017053225.1|DFIC
OG0007616	LOC6630478|XP_002053754.1|DVIR	LOC108086565|XP_017039011.1|DFIC
OG0007617	LOC6624046|XP_032289975.1|DVIR	LOC108096412|XP_017053473.1|DFIC
OG0007618	LOC6623062|XP_032290663.1|DVIR	LOC108086891|XP_017039441.1|DFIC
OG0007619	LOC6622539|XP_015030560.1|DVIR	LOC108095425|XP_017052023.1|DFIC
OG0007620	LOC6624387|XP_032290003.1|DVIR	LOC108086903|XP_017039462.1|DFIC
OG0007621	LOC6625684|XP_002050317.1|DVIR	LOC108090555|XP_017044784.1|DFIC
OG0007622	LOC6624563|XP_015031514.2|DVIR	LOC108099815|XP_017058932.1|DFIC
OG0007623	LOC6623071|XP_032290667.1|DVIR	LOC108100418|XP_017059799.1|DFIC
OG0007624	LOC6622779|XP_002048083.1|DVIR	LOC108096425|XP_017053498.1|DFIC
OG0007625	LOC6623394|XP_032289881.1|DVIR	LOC108100387|XP_017059731.1|DFIC
OG0007626	LOC6622735|XP_002047031.1|DVIR	LOC108100484|XP_017059907.1|DFIC
OG0007627	LOC6622715|XP_002047030.1|DVIR	LOC108100483|XP_017059906.1|DFIC
OG0007628	LOC6636234|XP_002059748.1|DVIR	LOC108095000|XP_017051322.1|DFIC
OG0007629	LOC6624463|XP_002046602.1|DVIR	LOC108089050|XP_017042647.1|DFIC
OG0007630	LOC6630538|XP_002054603.3|DVIR	LOC108101047|XP_017060714.1|DFIC
OG0007631	LOC6633211|XP_002055976.1|DVIR	LOC108095957|XP_017052786.1|DFIC
OG0007632	LOC26531257|XP_032289262.1|DVIR, LOC116650579|XP_032290494.1|DVIR	LOC108099059|XP_017057817.1|DFIC
OG0007633	LOC6628338|XP_032294491.1|DVIR	LOC108096060|XP_017052907.1|DFIC
OG0007634	LOC6635211|XP_032295123.1|DVIR	LOC108088445|XP_017041709.1|DFIC
OG0007635	LOC6634335|XP_002057463.2|DVIR	LOC108092742|XP_017047960.1|DFIC, LOC108092521|XP_017047671.1|DFIC
OG0007636	LOC6623997|XP_002047588.2|DVIR	LOC108088307|XP_017041526.1|DFIC
OG0007637	LOC6629073|XP_002052375.1|DVIR	LOC108101921|XP_017061991.1|DFIC, LOC108101965|XP_017062036.1|DFIC
OG0007638	LOC6635929|XP_032292495.1|DVIR	LOC108097326|XP_017055038.1|DFIC
OG0007639	LOC116649736|XP_032296490.1|DVIR	LOC108097773|XP_017055789.1|DFIC
OG0007640	LOC6626107|XP_002050511.1|DVIR	LOC108096678|XP_017053967.1|DFIC
OG0007641	LOC6629440|XP_002053157.1|DVIR	LOC108099392|XP_017058380.1|DFIC
OG0007642	LOC6626502|XP_002050871.1|DVIR, LOC6626366|XP_002050695.1|DVIR	LOC108101556|XP_017061444.1|DFIC
OG0007643	LOC6631100|XP_032291097.1|DVIR	LOC108097348|XP_017055076.1|DFIC
OG0007644	LOC6630946|XP_002054048.1|DVIR	LOC108100751|XP_017060272.1|DFIC
OG0007645	LOC6633228|XP_002056286.1|DVIR	LOC108096299|XP_017053271.1|DFIC
OG0007646	LOC6627715|XP_002051637.1|DVIR	LOC108102093|XP_017062236.1|DFIC
OG0007647	LOC6628324|XP_032293662.1|DVIR	LOC108092688|XP_017047873.1|DFIC
OG0007648	LOC6627176|XP_002050394.2|DVIR	LOC108101576|XP_017061477.1|DFIC
OG0007649	LOC6623445|XP_002047281.1|DVIR	LOC108087539|XP_017040437.1|DFIC
OG0007650	LOC6626400|XP_002049137.3|DVIR	LOC108094736|XP_017050972.1|DFIC
OG0007651	LOC26531350|XP_032296644.1|DVIR	LOC108095599|XP_017052252.1|DFIC
OG0007652	LOC26531799|XP_015024750.1|DVIR, LOC26530875|XP_015024747.1|DVIR	LOC108090261|XP_017044358.1|DFIC
OG0007653	LOC116650469|XP_032290030.1|DVIR, LOC6622547|XP_002048436.1|DVIR	LOC108096447|XP_017053540.1|DFIC
OG0007654	LOC6623165|XP_002047745.1|DVIR	LOC108099018|XP_017057743.1|DFIC
OG0007655	LOC6635353|XP_002058899.2|DVIR, LOC6627181|XP_002049746.2|DVIR, LOC6622686|XP_032289987.1|DVIR	LOC108095255|XP_017051771.1|DFIC
OG0007657	LOC26531719|XP_015027927.2|DVIR, LOC116651929|XP_032295313.1|DVIR	LOC108091841|XP_017046710.1|DFIC
OG0007659	LOC26530911|XP_015030260.1|DVIR, LOC6626742|XP_002049305.2|DVIR	LOC108090656|XP_017044924.1|DFIC
OG0007660	LOC6630266|XP_002053425.1|DVIR, LOC6630265|XP_002053424.1|DVIR	LOC108087088|XP_017039759.1|DFIC, LOC108087057|XP_017039722.1|DFIC
OG0007664	LOC6630004|XP_002054766.2|DVIR	LOC108091895|XP_017046769.1|DFIC
OG0007665	LOC6631934|XP_002055481.2|DVIR, LOC116652020|XP_032295559.1|DVIR	LOC108097197|XP_017054831.1|DFIC
OG0007667	LOC6631313|XP_002055056.1|DVIR	LOC108100934|XP_017060565.1|DFIC
OG0007668	LOC6634313|XP_002057563.1|DVIR	LOC108100998|XP_017060652.1|DFIC
OG0007669	LOC6631857|XP_032295556.1|DVIR	LOC108102150|XP_017062322.1|DFIC
OG0007670	LOC6631856|XP_002055200.1|DVIR	LOC108102149|XP_017062321.1|DFIC
OG0007671	LOC6632121|XP_002055259.1|DVIR	LOC108088681|XP_017042110.1|DFIC
OG0007672	LOC6632059|XP_002055112.1|DVIR	LOC108097288|XP_017054991.1|DFIC
OG0007673	LOC6629756|XP_002053898.3|DVIR	LOC108086576|XP_017039022.1|DFIC
OG0007674	LOC6632172|XP_032295987.1|DVIR	LOC108097549|XP_017055396.1|DFIC
OG0007675	LOC6631532|XP_002055339.1|DVIR	LOC108097560|XP_017055430.1|DFIC
OG0007676	LOC6635453|XP_002059055.1|DVIR	LOC108088654|XP_017042070.1|DFIC
OG0007677	LOC6633632|XP_002057276.2|DVIR	LOC108092938|XP_017048294.1|DFIC
OG0007678	LOC6631910|XP_002055591.1|DVIR	LOC108102119|XP_017062272.1|DFIC
OG0007679	LOC6631914|XP_002055595.1|DVIR	LOC108102142|XP_017062301.1|DFIC
OG0007680	LOC6634189|XP_015025182.1|DVIR	LOC108092369|XP_017047400.1|DFIC
OG0007681	LOC6632227|XP_002055875.1|DVIR	LOC108101055|XP_017060731.1|DFIC
OG0007682	LOC6631477|XP_032295896.1|DVIR	LOC108094579|XP_017050685.1|DFIC
OG0007683	LOC6634489|XP_002058227.1|DVIR, LOC116652290|XP_032296487.1|DVIR	LOC108097661|XP_017055585.1|DFIC
OG0007684	LOC6631530|XP_002055337.1|DVIR	LOC108097707|XP_017055683.1|DFIC
OG0007685	LOC6632155|XP_032295571.1|DVIR	LOC108094589|XP_017050699.1|DFIC
OG0007686	LOC6631415|XP_002055424.1|DVIR	LOC108097734|XP_017055724.1|DFIC
OG0007687	LOC6634396|XP_032296275.1|DVIR	LOC108086497|XP_017038912.1|DFIC
OG0007688	LOC6635010|XP_002058654.1|DVIR	LOC108087200|XP_017039948.1|DFIC
OG0007689	LOC6631966|XP_002055229.1|DVIR	LOC108098104|XP_017056305.1|DFIC
OG0007690	LOC6631389|XP_015026605.1|DVIR	LOC108097597|XP_017055486.1|DFIC
OG0007691	LOC6632934|XP_002056121.1|DVIR	LOC108088522|XP_017041850.1|DFIC
OG0007692	LOC6631456|XP_002055544.2|DVIR	LOC108097760|XP_017055761.1|DFIC
OG0007693	LOC6631539|XP_002055063.1|DVIR	LOC108094492|XP_017050574.1|DFIC
OG0007694	LOC6623089|XP_002048238.1|DVIR	LOC108096324|XP_017053345.1|DFIC
OG0007695	LOC6633644|XP_032289088.1|DVIR	LOC108097323|XP_017055033.1|DFIC
OG0007696	LOC6622846|XP_002048026.2|DVIR	LOC108088326|XP_017041555.1|DFIC
OG0007697	LOC6622215|XP_002046087.1|DVIR	LOC108096335|XP_017053363.1|DFIC
OG0007698	LOC6633828|XP_002057107.2|DVIR	LOC108095579|XP_017052221.1|DFIC
OG0007699	LOC6634653|XP_002058106.2|DVIR	LOC108095385|XP_017051954.1|DFIC
OG0007700	LOC6633396|XP_002057206.1|DVIR	LOC108097063|XP_017054585.1|DFIC
OG0007701	LOC6633608|XP_032289038.1|DVIR	LOC108092879|XP_017048209.1|DFIC
OG0007702	LOC6631448|XP_002054959.1|DVIR	LOC108097297|XP_017055000.1|DFIC
OG0007703	LOC6634531|XP_002057960.2|DVIR	LOC108091350|XP_017045992.1|DFIC
OG0007704	LOC6632877|XP_032289507.1|DVIR	LOC108086821|XP_017039353.1|DFIC
OG0007705	LOC6636720|XP_002060193.1|DVIR	LOC108088686|XP_017042116.1|DFIC
OG0007706	LOC6635496|XP_002059085.2|DVIR	LOC108088691|XP_017042119.1|DFIC
OG0007707	LOC6631926|XP_032295584.1|DVIR	LOC108097512|XP_017055316.1|DFIC
OG0007708	LOC6632141|XP_015026433.2|DVIR	LOC108094583|XP_017050689.1|DFIC
OG0007709	LOC6636142|XP_002059536.2|DVIR	LOC108095611|XP_017052265.1|DFIC
OG0007710	LOC6631429|XP_002055537.2|DVIR	LOC108097617|XP_017055517.1|DFIC
OG0007711	LOC6631983|XP_002055608.1|DVIR	LOC108098058|XP_017056235.1|DFIC
OG0007712	LOC6634444|XP_002058059.1|DVIR	LOC108094628|XP_017050806.1|DFIC
OG0007713	LOC6633728|XP_032296623.1|DVIR	LOC108095269|XP_017051782.1|DFIC
OG0007714	LOC6631589|XP_002055441.1|DVIR	LOC108097959|XP_017056056.1|DFIC
OG0007715	LOC6631675|XP_002055001.1|DVIR	LOC108097583|XP_017055461.1|DFIC
OG0007716	LOC6631949|XP_002055401.3|DVIR	LOC108091181|XP_017045729.1|DFIC
OG0007717	LOC6632918|XP_002055921.2|DVIR	LOC108086815|XP_017039347.1|DFIC
OG0007718	LOC6634694|XP_002058305.1|DVIR	LOC108092805|XP_017048065.1|DFIC
OG0007719	LOC6631897|XP_015026641.1|DVIR	LOC108097144|XP_017054740.1|DFIC
OG0007720	LOC6631862|XP_032295869.1|DVIR	LOC108097000|XP_017054477.1|DFIC
OG0007721	LOC6631564|XP_015026360.1|DVIR	LOC108097698|XP_017055661.1|DFIC
OG0007722	LOC6631566|XP_002055553.2|DVIR	LOC108097458|XP_017055220.1|DFIC
OG0007723	LOC6631618|XP_032295954.1|DVIR	LOC108097455|XP_017055216.1|DFIC
OG0007724	LOC6627853|XP_002052848.1|DVIR	LOC108091550|XP_017046310.1|DFIC
OG0007725	LOC6631785|XP_032295724.1|DVIR	LOC108102210|XP_017062422.1|DFIC
OG0007726	LOC6636021|XP_002059545.1|DVIR	LOC108101665|XP_017061573.1|DFIC
OG0007727	LOC6636140|XP_002059534.1|DVIR	LOC108095625|XP_017052282.1|DFIC
OG0007728	LOC6636045|XP_032295971.1|DVIR	LOC108092900|XP_017048237.1|DFIC
OG0007729	LOC6636171|XP_002059557.1|DVIR	LOC108101686|XP_017061605.1|DFIC
OG0007730	LOC6636044|XP_002059571.1|DVIR	LOC108092897|XP_017048234.1|DFIC
OG0007731	LOC6624531|XP_015031245.1|DVIR	LOC108093963|XP_017049860.1|DFIC
OG0007732	LOC6632057|XP_002055110.1|DVIR	LOC108094416|XP_017050477.1|DFIC
OG0007733	LOC6631985|XP_002055610.1|DVIR	LOC108098126|XP_017056336.1|DFIC
OG0007734	LOC6631989|XP_002055614.1|DVIR	LOC108097924|XP_017055965.1|DFIC
OG0007735	LOC6631305|XP_002055048.1|DVIR	LOC108098011|XP_017056141.1|DFIC
OG0007736	LOC6634687|XP_032289214.1|DVIR	LOC108097304|XP_017055008.1|DFIC
OG0007737	LOC6629966|XP_015027598.1|DVIR	LOC108093328|XP_017048808.1|DFIC
OG0007738	LOC6630958|XP_015027762.1|DVIR	LOC108091663|XP_017046464.1|DFIC
OG0007739	LOC6631646|XP_002055365.2|DVIR	LOC108097341|XP_017055066.1|DFIC
OG0007740	LOC6633417|XP_032296305.1|DVIR	LOC108097310|XP_017055016.1|DFIC
OG0007741	LOC6636088|XP_032296154.1|DVIR	LOC108101667|XP_017061575.1|DFIC
OG0007742	LOC6636672|XP_002060150.1|DVIR	LOC108102156|XP_017062337.1|DFIC
OG0007743	LOC6633134|XP_032288805.1|DVIR	LOC108088536|XP_017041869.1|DFIC
OG0007744	LOC26531712|XP_015031785.1|DVIR	LOC108094499|XP_017050590.1|DFIC
OG0007745	LOC6632591|XP_032289445.1|DVIR	LOC108087166|XP_017039889.1|DFIC
OG0007746	LOC6631273|XP_002054057.1|DVIR	LOC108099473|XP_017058517.1|DFIC
OG0007747	LOC6636161|XP_032296225.1|DVIR	LOC108098006|XP_017056132.1|DFIC
OG0007748	LOC6631900|XP_032295929.1|DVIR	LOC108094410|XP_017050466.1|DFIC
OG0007749	LOC6634528|XP_002057957.1|DVIR	LOC108097064|XP_017054589.1|DFIC
OG0007750	LOC6630200|XP_032296222.1|DVIR	LOC108086827|XP_017039361.1|DFIC
OG0007751	LOC6628194|XP_002052853.1|DVIR	LOC108091532|XP_017046287.1|DFIC
OG0007752	LOC6631311|XP_002055054.1|DVIR	LOC108100932|XP_017060561.1|DFIC
OG0007753	LOC6631828|XP_002055470.1|DVIR	LOC108097593|XP_017055478.1|DFIC
OG0007754	LOC6631874|XP_002055031.1|DVIR	LOC108091109|XP_017045621.1|DFIC
OG0007755	LOC6631750|XP_002055029.2|DVIR	LOC108091051|XP_017045489.1|DFIC
OG0007756	LOC6633689|XP_002057006.2|DVIR	LOC108091100|XP_017045608.1|DFIC
OG0007757	LOC6633388|XP_032296392.1|DVIR	LOC108097316|XP_017055023.1|DFIC
OG0007758	LOC6634211|XP_002057804.2|DVIR	LOC108094375|XP_017050410.1|DFIC
OG0007759	LOC6629496|XP_002054516.1|DVIR	LOC108099516|XP_017058570.1|DFIC
OG0007760	LOC6631775|XP_032296015.1|DVIR	LOC108094699|XP_017050920.1|DFIC
OG0007761	LOC6631449|XP_002055025.3|DVIR	LOC108097982|XP_017056093.1|DFIC
OG0007762	LOC6631469|XP_002055026.1|DVIR	LOC108097981|XP_017056087.1|DFIC
OG0007763	LOC6628198|XP_002052857.3|DVIR	LOC108091572|XP_017046339.1|DFIC
OG0007764	LOC6633725|XP_002057090.2|DVIR	LOC108097933|XP_017056013.1|DFIC
OG0007765	LOC6633724|XP_002057089.1|DVIR	LOC108098078|XP_017056265.1|DFIC
OG0007766	LOC6632252|XP_015026047.1|DVIR	LOC108087334|XP_017040155.1|DFIC
OG0007767	LOC6636208|XP_032290092.1|DVIR	LOC108095009|XP_017051343.1|DFIC
OG0007768	LOC6631773|XP_002055181.1|DVIR	LOC108094630|XP_017050808.1|DFIC
OG0007769	LOC6634768|XP_002058007.1|DVIR	LOC108094647|XP_017050846.1|DFIC
OG0007770	LOC6634770|XP_015025035.1|DVIR	LOC108100901|XP_017060503.1|DFIC
OG0007771	LOC6628657|XP_002051507.2|DVIR	LOC108101746|XP_017061697.1|DFIC
OG0007772	LOC6633572|XP_002057076.1|DVIR	LOC108097129|XP_017054714.1|DFIC
OG0007773	LOC6628919|XP_002051387.1|DVIR	LOC108088128|XP_017041275.1|DFIC
OG0007774	LOC6623059|XP_002046678.1|DVIR	LOC108086988|XP_017039609.1|DFIC
OG0007775	LOC6631663|XP_002054941.1|DVIR	LOC108097763|XP_017055773.1|DFIC
OG0007776	LOC6632002|XP_002055094.2|DVIR	LOC108088723|XP_017042158.1|DFIC
OG0007777	LOC6631826|XP_032295850.1|DVIR	LOC108097563|XP_017055432.1|DFIC
OG0007778	LOC6634460|XP_002057948.2|DVIR	LOC108095615|XP_017052269.1|DFIC
OG0007779	LOC6623872|XP_002046231.1|DVIR	LOC108089616|XP_017043467.1|DFIC
OG0007780	LOC6636695|XP_002060115.1|DVIR	LOC108097266|XP_017054951.1|DFIC
OG0007781	LOC6634645|XP_032296453.1|DVIR	LOC108092791|XP_017048045.1|DFIC
OG0007782	LOC6633704|XP_002057299.1|DVIR	LOC108091349|XP_017045991.1|DFIC
OG0007783	LOC6634509|XP_002058279.1|DVIR	LOC108097168|XP_017054792.1|DFIC
OG0007784	LOC6631034|XP_002054125.2|DVIR	LOC108098563|XP_017057064.1|DFIC
OG0007785	LOC6633482|XP_032296622.1|DVIR	LOC108092257|XP_017047258.1|DFIC
OG0007786	LOC6628305|XP_032294257.1|DVIR	LOC108091430|XP_017046110.1|DFIC
OG0007787	LOC6635215|XP_032294790.1|DVIR	LOC108088440|XP_017041704.1|DFIC
OG0007788	LOC6630566|XP_002054383.1|DVIR	LOC108099408|XP_017058411.1|DFIC
OG0007789	LOC6635142|XP_032294903.1|DVIR	LOC108093280|XP_017048748.1|DFIC
OG0007790	LOC6632759|XP_032288739.1|DVIR	LOC108088390|XP_017041628.1|DFIC
OG0007791	LOC6632213|XP_015025929.1|DVIR	LOC108088496|XP_017041810.1|DFIC
OG0007792	LOC6634427|XP_002057939.1|DVIR	LOC108094463|XP_017050537.1|DFIC
OG0007793	LOC6629960|XP_002053618.2|DVIR	LOC108098844|XP_017057494.1|DFIC
OG0007794	LOC6634682|XP_002057998.1|DVIR	LOC108097410|XP_017055157.1|DFIC
OG0007795	LOC6633791|XP_002056963.2|DVIR	LOC108092917|XP_017048263.1|DFIC
OG0007796	LOC6632886|XP_002055789.1|DVIR	LOC108095844|XP_017052629.1|DFIC
OG0007797	LOC6632620|XP_002056102.2|DVIR	LOC108099431|XP_017058452.1|DFIC
OG0007798	LOC6632429|XP_002056101.1|DVIR	LOC108099433|XP_017058456.1|DFIC
OG0007799	LOC6635189|XP_002058388.1|DVIR	LOC108099665|XP_017058789.1|DFIC
OG0007800	LOC6630920|XP_002053779.1|DVIR	LOC108099645|XP_017058764.1|DFIC
OG0007801	LOC6635271|XP_015024778.2|DVIR	LOC108095945|XP_017052771.1|DFIC
OG0007802	LOC26531808|XP_015027947.1|DVIR	LOC108099493|XP_017058543.1|DFIC
OG0007803	LOC6634979|XP_032295000.1|DVIR	LOC108087886|XP_017040953.1|DFIC
OG0007804	LOC6635470|XP_002058978.2|DVIR	LOC108091065|XP_017045551.1|DFIC
OG0007805	LOC6635468|XP_002058976.1|DVIR	LOC108097975|XP_017056081.1|DFIC
OG0007806	LOC6635467|XP_002058975.1|DVIR	LOC108097974|XP_017056080.1|DFIC
OG0007808	LOC6630859|XP_002052954.2|DVIR	LOC108095990|XP_017052824.1|DFIC
OG0007809	LOC6634409|XP_002057930.1|DVIR	LOC108088625|XP_017042022.1|DFIC
OG0007810	LOC6634182|XP_002057440.1|DVIR	LOC108092703|XP_017047907.1|DFIC
OG0007811	LOC6631142|XP_032288929.1|DVIR	LOC108087178|XP_017039913.1|DFIC
OG0007812	LOC6635542|XP_032296263.1|DVIR	LOC108088572|XP_017041907.1|DFIC
OG0007813	LOC6632508|XP_002056013.2|DVIR	LOC108095891|XP_017052694.1|DFIC
OG0007814	LOC6633875|XP_002057386.1|DVIR	LOC108101953|XP_017062028.1|DFIC
OG0007815	LOC6631851|XP_002055587.1|DVIR	LOC108088604|XP_017041979.1|DFIC
OG0007816	LOC6624673|XP_002047610.2|DVIR	LOC108100577|XP_017060044.1|DFIC
OG0007817	LOC6629425|XP_002054357.1|DVIR	LOC108090185|XP_017044260.1|DFIC
OG0007818	LOC6635153|XP_002058637.3|DVIR	LOC108092173|XP_017047184.1|DFIC
OG0007819	LOC6634557|XP_002057974.1|DVIR	LOC108097546|XP_017055390.1|DFIC
OG0007820	LOC6631044|XP_002054218.2|DVIR	LOC108086832|XP_017039367.1|DFIC
OG0007821	LOC6632430|XP_002056160.1|DVIR	LOC108099653|XP_017058774.1|DFIC
OG0007822	LOC6632431|XP_002056161.1|DVIR	LOC108099652|XP_017058772.1|DFIC
OG0007823	LOC6632433|XP_002056163.1|DVIR	LOC108099329|XP_017058291.1|DFIC
OG0007824	LOC6635035|XP_032295328.1|DVIR	LOC108086533|XP_017038959.1|DFIC
OG0007825	LOC6632367|XP_002056197.1|DVIR	LOC108087119|XP_017039789.1|DFIC
OG0007826	LOC6630154|XP_032295301.1|DVIR	LOC108102286|XP_017062523.1|DFIC
OG0007827	LOC6633549|XP_002057246.1|DVIR	LOC108097015|XP_017054503.1|DFIC
OG0007828	LOC6622234|XP_002046356.1|DVIR	LOC108093209|XP_017048660.1|DFIC
OG0007829	LOC6633032|XP_002056059.2|DVIR	LOC108098540|XP_017057016.1|DFIC
OG0007830	LOC6632848|XP_002056246.1|DVIR	LOC108087101|XP_017039772.1|DFIC
OG0007831	LOC6634625|XP_002058024.1|DVIR	LOC108094672|XP_017050875.1|DFIC
OG0007832	LOC6632162|XP_002055771.2|DVIR	LOC108097499|XP_017055296.1|DFIC
OG0007833	LOC6633722|XP_002057087.1|DVIR	LOC108097123|XP_017054707.1|DFIC
OG0007834	LOC6629701|XP_002052959.2|DVIR	LOC108095791|XP_017052537.1|DFIC
OG0007836	LOC6634849|XP_015024939.1|DVIR	LOC108092099|XP_017047081.1|DFIC
OG0007837	LOC6634900|XP_002058552.2|DVIR	LOC108091777|XP_017046613.1|DFIC
OG0007838	LOC6634911|XP_002058563.1|DVIR	LOC108091838|XP_017046707.1|DFIC
OG0007839	LOC6636030|XP_002059635.1|DVIR	LOC108088609|XP_017041983.1|DFIC
OG0007840	LOC6635213|XP_002058401.2|DVIR	LOC108088441|XP_017041705.1|DFIC
OG0007841	LOC6630407|XP_002054195.2|DVIR	LOC108099585|XP_017058680.1|DFIC
OG0007842	LOC6634960|XP_032294882.1|DVIR	LOC108086558|XP_017038997.1|DFIC
OG0007843	LOC6634961|XP_002058595.1|DVIR	LOC108086530|XP_017038948.1|DFIC
OG0007844	LOC6625505|XP_032292266.1|DVIR	LOC108090572|XP_017044805.1|DFIC
