Orthogroup	DVIR.longest_only	DANA.longest_only
OG0010588	LOC26530893|XP_015027839.1|DVIR	LOC26513751|XP_014760891.1|DANA
OG0010589	LOC6626635|XP_032292031.1|DVIR	LOC6494693|XP_001959843.1|DANA
OG0010590	LOC6628666|XP_002051822.2|DVIR, LOC26530500|XP_032294535.1|DVIR	LOC6502455|XP_014762250.1|DANA
OG0010592	LOC6635720|XP_002059157.3|DVIR	LOC6497925|XP_001961728.2|DANA
OG0010593	LOC6624385|XP_002048075.1|DVIR	LOC6507119|XP_001956636.1|DANA
OG0010594	LOC26531256|XP_015031715.1|DVIR	LOC6506916|XP_001956997.2|DANA
OG0010595	LOC26530424|XP_032289964.1|DVIR	LOC6506694|XP_001957403.1|DANA
OG0010596	LOC26531833|XP_015031802.1|DVIR	LOC26514277|XP_014765599.1|DANA
OG0010597	LOC6624249|XP_002047115.1|DVIR	LOC6506491|XP_001957776.1|DANA
OG0010598	LOC6622422|XP_002047937.2|DVIR	LOC6493849|XP_001958554.1|DANA
OG0010599	LOC6634277|XP_032293736.1|DVIR	LOC6505752|XP_001965001.1|DANA
OG0010600	LOC6634328|XP_002057681.1|DVIR	LOC6504343|XP_032310921.1|DANA
OG0010601	LOC26531530|XP_015028950.1|DVIR	LOC6504306|XP_001965059.1|DANA
OG0010610	LOC116650019|XP_032289245.1|DVIR	LOC116655103|XP_032308086.1|DANA, LOC116655728|XP_032309474.1|DANA
OG0010612	LOC6628164|XP_002051460.2|DVIR	LOC6497324|XP_001962317.3|DANA
OG0010613	LOC6622974|XP_002048177.1|DVIR	LOC26514618|XP_032309427.1|DANA
OG0010616	LOC26531176|XP_015024985.2|DVIR	LOC26515505|XP_014767431.1|DANA
OG0010622	LOC26530833|XP_015027831.1|DVIR	LOC26515167|XP_014767400.1|DANA
OG0010627	LOC6635160|XP_002058362.1|DVIR	LOC6499511|XP_001954471.1|DANA
OG0010628	LOC116651863|XP_032294963.1|DVIR	LOC6499618|XP_001954281.1|DANA
OG0010630	LOC6629913|XP_032295126.1|DVIR	LOC6501095|XP_032312355.1|DANA
OG0010631	LOC6628709|XP_002051327.1|DVIR	LOC6497340|XP_001962288.2|DANA
OG0010633	LOC26531424|XP_032291602.1|DVIR	LOC116656226|XP_032311588.1|DANA
OG0010635	LOC6625040|XP_002048811.2|DVIR	LOC6494776|XP_001959693.1|DANA
OG0010636	LOC116650858|XP_032291622.1|DVIR	LOC6495371|XP_001958684.1|DANA
OG0010637	LOC6632930|XP_032289403.1|DVIR	LOC26513817|XP_014759117.1|DANA
OG0010638	LOC6636167|XP_032295807.1|DVIR	LOC6502966|XP_001963500.1|DANA
OG0010639	LOC6631603|XP_002055720.1|DVIR	LOC6505032|XP_001965598.1|DANA
OG0010640	LOC6631604|XP_002055721.2|DVIR	LOC6505031|XP_001965599.1|DANA
OG0010641	LOC6631607|XP_002055724.1|DVIR	LOC6505237|XP_001965602.3|DANA
OG0010643	LOC6632061|XP_002055114.1|DVIR	LOC6503963|XP_001963925.1|DANA
OG0010644	LOC6634591|XP_002058092.1|DVIR	LOC6503532|XP_001964204.1|DANA
OG0010645	LOC6633325|XP_002057159.2|DVIR	LOC6502269|XP_032309376.1|DANA
OG0010646	LOC6623723|XP_002046200.1|DVIR	LOC6506804|XP_001957206.1|DANA
OG0010647	LOC26530701|XP_032291306.1|DVIR	LOC26514103|XP_032310491.1|DANA
OG0010648	LOC6622101|XP_002046991.2|DVIR	LOC6493441|XP_001957756.1|DANA
OG0010650	LOC6623266|XP_002046773.1|DVIR	LOC6506983|XP_001956881.1|DANA
OG0010651	LOC6623784|XP_032290645.1|DVIR	LOC6506807|XP_032310094.1|DANA
OG0010653	LOC6629493|XP_032288891.1|DVIR	LOC6500678|XP_001953709.1|DANA
OG0010655	LOC116650467|XP_032290025.1|DVIR	LOC6493248|XP_014764288.2|DANA
OG0010657	LOC6634756|XP_002058049.1|DVIR	LOC6503903|XP_001963814.1|DANA
OG0010658	LOC6633519|XP_032296589.1|DVIR	LOC6502262|XP_032309372.1|DANA
OG0010659	LOC6633796|XP_032295986.1|DVIR	LOC6504167|XP_001964306.1|DANA
OG0010660	LOC6633793|XP_002057313.1|DVIR	LOC6504171|XP_001964310.1|DANA
OG0010661	LOC6634414|XP_032296335.1|DVIR	LOC6503186|XP_001963606.1|DANA
OG0010662	LOC6635502|XP_002059042.1|DVIR	LOC6504720|XP_001966336.1|DANA
OG0010663	LOC6631962|XP_002055225.1|DVIR	LOC6504375|XP_001967094.1|DANA
OG0010664	LOC6631353|XP_002055657.1|DVIR	LOC6503166|XP_001963557.1|DANA
OG0010665	LOC6631839|XP_032295449.1|DVIR	LOC6505090|XP_001965489.1|DANA
OG0010666	LOC6633433|XP_002057176.1|DVIR	LOC6503973|XP_001963935.2|DANA
OG0010667	LOC6631385|XP_002054987.1|DVIR	LOC6502000|XP_001966846.1|DANA
OG0010668	LOC26530991|XP_015026772.1|DVIR	LOC6501828|XP_001966848.1|DANA
OG0010669	LOC6633568|XP_002057373.2|DVIR	LOC6503722|XP_001963860.2|DANA
OG0010671	LOC6635568|XP_002058923.2|DVIR	LOC6505125|XP_032307912.1|DANA
OG0010672	LOC6633327|XP_002057161.1|DVIR	LOC6502270|XP_001966136.2|DANA
OG0010673	LOC6632069|XP_002055624.2|DVIR	LOC6504412|XP_001967024.1|DANA
OG0010674	LOC116652009|XP_032295545.1|DVIR	LOC6503880|XP_001963768.1|DANA
OG0010675	LOC6631319|XP_002055286.1|DVIR	LOC6505208|XP_001965550.1|DANA
OG0010676	LOC6632181|XP_002055279.1|DVIR	LOC6501964|XP_001966770.1|DANA
OG0010678	LOC6635425|XP_002059061.1|DVIR	LOC26514113|XP_014760356.1|DANA
OG0010679	LOC6631718|XP_032295992.1|DVIR	LOC6503964|XP_001963926.1|DANA
OG0010680	LOC6631689|XP_032295886.1|DVIR	LOC26513646|XP_032308436.1|DANA
OG0010681	LOC6631688|XP_002055144.2|DVIR	LOC116655168|XP_032308470.1|DANA
OG0010682	LOC6631639|XP_002055142.1|DVIR	LOC6503818|XP_001963687.1|DANA
OG0010683	LOC6628568|XP_002051519.2|DVIR	LOC6497818|XP_001961508.2|DANA, LOC26513986|XP_014762282.1|DANA
OG0010684	LOC6628570|XP_002051521.1|DVIR	LOC6497712|XP_014761794.1|DANA
OG0010685	LOC6634080|XP_002057901.1|DVIR	LOC6498255|XP_001962410.1|DANA
OG0010686	LOC6634176|XP_032289003.1|DVIR	LOC6504319|XP_032310992.1|DANA
OG0010687	LOC6629123|XP_002052390.2|DVIR	LOC6502405|XP_001963081.1|DANA
OG0010688	LOC6628952|XP_002052355.1|DVIR	LOC6497238|XP_001962499.1|DANA
OG0010689	LOC6628621|XP_032294439.1|DVIR	LOC6496859|XP_032311368.1|DANA
OG0010690	LOC6628481|XP_032294348.1|DVIR	LOC26514519|XP_014762205.2|DANA
OG0010691	LOC26531857|XP_015028995.1|DVIR	LOC6498613|XP_001963156.1|DANA
OG0010692	LOC26531398|XP_015028930.1|DVIR	LOC6498611|XP_001963154.2|DANA
OG0010693	LOC26531102|XP_032294035.1|DVIR	LOC6506841|XP_001965260.2|DANA
OG0010694	LOC6628519|XP_002051677.1|DVIR	LOC6497046|XP_001962854.2|DANA
OG0010695	LOC6628423|XP_002051862.1|DVIR	LOC6504512|XP_001964942.1|DANA
OG0010696	LOC6628351|XP_002052217.1|DVIR	LOC6498123|XP_001962127.1|DANA
OG0010697	LOC6627459|XP_002052481.1|DVIR	LOC6497288|XP_001962384.3|DANA
OG0010698	LOC26530569|XP_015028829.1|DVIR	LOC26514742|XP_014762363.1|DANA
OG0010699	LOC6628741|XP_002051557.1|DVIR	LOC6506361|XP_001965158.1|DANA
OG0010701	LOC6628999|XP_032294356.1|DVIR	LOC6496716|XP_001967321.1|DANA
OG0010702	LOC6628306|XP_002052860.2|DVIR	LOC6497842|XP_001961555.1|DANA
OG0010703	LOC6628372|XP_002052872.1|DVIR	LOC6497642|XP_001961653.1|DANA
OG0010704	LOC6635613|XP_002059132.1|DVIR	LOC6497832|XP_001961538.1|DANA
OG0010705	LOC6622440|XP_002046413.1|DVIR	LOC6507730|XP_001956234.1|DANA
OG0010706	LOC6623101|XP_002047858.1|DVIR	LOC26514163|XP_014765582.1|DANA
OG0010707	LOC6636557|XP_002060061.2|DVIR	LOC6507721|XP_032309543.1|DANA
OG0010709	LOC6623962|XP_002046256.3|DVIR	LOC6493393|XP_032310727.1|DANA
OG0010710	LOC6624297|XP_002046342.2|DVIR	LOC6502813|XP_001956145.2|DANA
OG0010711	LOC6633116|XP_032289548.1|DVIR	LOC6500455|XP_001953245.1|DANA
OG0010712	LOC6623550|XP_002046781.1|DVIR	LOC6493022|XP_001956876.1|DANA
OG0010713	LOC26530609|XP_032290538.1|DVIR	LOC6493416|XP_001957709.1|DANA
OG0010714	LOC6624182|XP_002046890.3|DVIR	LOC6507427|XP_014765233.1|DANA
OG0010715	LOC26530752|XP_015031645.1|DVIR	LOC26515101|XP_032309723.1|DANA
OG0010716	LOC6623956|XP_002048661.1|DVIR	LOC6507785|XP_001956339.1|DANA
OG0010717	LOC6622061|XP_002048430.2|DVIR	LOC6506720|XP_001957368.2|DANA
OG0010718	LOC6623447|XP_032290026.1|DVIR	LOC6507827|XP_032310456.1|DANA
OG0010719	LOC6623235|XP_002048351.1|DVIR	LOC6500081|XP_001953261.1|DANA
OG0010720	LOC6623696|XP_002048246.1|DVIR	LOC6493596|XP_001958064.1|DANA
OG0010721	LOC6623664|XP_002048242.1|DVIR	LOC6506342|XP_001958069.1|DANA
OG0010722	LOC6625801|XP_002050899.2|DVIR	LOC6494745|XP_001959746.2|DANA
OG0010723	LOC6622438|XP_002047940.1|DVIR	LOC6493848|XP_001958551.2|DANA
OG0010725	LOC26531703|XP_015024382.1|DVIR	LOC6495056|XP_001959160.1|DANA
OG0010726	LOC6627215|XP_002050212.1|DVIR	LOC6496423|XP_001960886.1|DANA
OG0010727	LOC6636348|XP_002059947.1|DVIR	LOC6495527|XP_001959042.1|DANA
OG0010728	LOC6636421|XP_002059972.2|DVIR	LOC6495103|XP_001959062.1|DANA
OG0010729	LOC6626704|XP_002050466.2|DVIR	LOC6493930|XP_001961304.2|DANA
OG0010730	LOC26530865|XP_015030251.1|DVIR	LOC6496260|XP_001960559.1|DANA
OG0010731	LOC26531244|XP_015030302.1|DVIR	LOC6495112|XP_001959025.2|DANA
OG0010733	LOC6625176|XP_032293150.1|DVIR	LOC116654709|XP_032306563.1|DANA, LOC6495307|XP_032306562.1|DANA
OG0010734	LOC6626863|XP_002049254.1|DVIR	LOC6496360|XP_001960762.1|DANA
OG0010735	LOC6626730|XP_002049275.1|DVIR	LOC6495397|XP_032306638.1|DANA
OG0010736	LOC6624953|XP_002049177.1|DVIR	LOC6496657|XP_001961346.1|DANA
OG0010737	LOC116651241|XP_032293101.1|DVIR	LOC116656209|XP_032311546.1|DANA
OG0010738	LOC6629273|XP_002052979.1|DVIR	LOC6500787|XP_001953919.1|DANA
OG0010739	LOC6633155|XP_032289614.1|DVIR	LOC6499126|XP_001955250.2|DANA
OG0010740	LOC6632639|XP_002056640.1|DVIR	LOC6498879|XP_001955753.3|DANA
OG0010741	LOC116649773|XP_032296151.1|DVIR, LOC6632974|XP_002056705.2|DVIR	LOC6500526|XP_001953393.3|DANA
OG0010742	LOC26531402|XP_015026286.1|DVIR	LOC6499866|XP_032305631.1|DANA
OG0010743	LOC6632452|XP_002056514.2|DVIR	LOC6500403|XP_001953144.1|DANA
OG0010744	LOC6632740|XP_002056455.2|DVIR	LOC6500952|XP_001954233.1|DANA
OG0010745	LOC6630986|XP_002053231.2|DVIR	LOC6501326|XP_001955000.1|DANA
OG0010746	LOC6628201|XP_032294113.1|DVIR	LOC26514171|XP_032305547.1|DANA
OG0010747	LOC6629704|XP_032296733.1|DVIR	LOC116654499|XP_032305454.1|DANA
OG0010749	LOC6630650|XP_002053306.1|DVIR	LOC6503412|XP_001967477.1|DANA
OG0010750	LOC6630651|XP_032292167.1|DVIR	LOC6503437|XP_014759153.1|DANA
OG0010751	LOC26530671|XP_015027816.1|DVIR	LOC6501236|XP_001954821.1|DANA
OG0010753	LOC6635168|XP_032294944.1|DVIR	LOC6501058|XP_001954482.1|DANA
OG0010754	LOC26531500|XP_015027906.1|DVIR	LOC6505668|XP_032305538.1|DANA
OG0010755	LOC6635043|XP_002058686.1|DVIR	LOC6499244|XP_001955035.1|DANA
OG0010756	LOC6635044|XP_002058687.2|DVIR	LOC6499243|XP_001955036.2|DANA
OG0010757	LOC6632987|XP_002055837.1|DVIR	LOC6505533|XP_001964746.1|DANA
OG0010758	LOC6632464|XP_002055850.1|DVIR	LOC6506000|XP_001964757.1|DANA
OG0010759	LOC6632832|XP_002055918.1|DVIR	LOC6501191|XP_001954731.2|DANA
OG0010760	LOC6630264|XP_002053423.1|DVIR	LOC6499530|XP_001954431.1|DANA
OG0010761	LOC6629311|XP_002053530.1|DVIR	LOC6499971|XP_001953522.1|DANA
OG0010762	LOC6631155|XP_002054509.1|DVIR, LOC6631156|XP_002054510.1|DVIR	LOC6498929|XP_001955658.3|DANA
OG0010763	LOC6631264|XP_002053816.2|DVIR	LOC6499747|XP_001954002.1|DANA
OG0010764	LOC6630964|XP_002053798.3|DVIR	LOC6499738|XP_001954027.1|DANA
OG0010765	LOC6629681|XP_002053979.1|DVIR	LOC6499225|XP_001955069.1|DANA
OG0010766	LOC6630517|XP_002054017.1|DVIR	LOC6499934|XP_001953602.1|DANA
OG0010767	LOC6629432|XP_032295418.1|DVIR	LOC6505563|XP_032305397.1|DANA
OG0010768	LOC6631037|XP_002054128.1|DVIR	LOC6499248|XP_001955026.1|DANA
OG0010769	LOC6631119|XP_002054239.1|DVIR	LOC6499111|XP_001955278.1|DANA
OG0010770	LOC6633070|XP_002056142.1|DVIR	LOC6502718|XP_001964546.1|DANA
OG0010771	LOC6623673|XP_002046179.1|DVIR	LOC6494086|XP_001961007.1|DANA
OG0010772	LOC6629299|XP_032295141.1|DVIR	LOC6499965|XP_001953543.1|DANA
OG0010773	LOC6629451|XP_002054699.1|DVIR	LOC6500601|XP_001953542.1|DANA
OG0010774	LOC6633033|XP_002056060.1|DVIR	LOC6500993|XP_001954314.1|DANA
OG0010775	LOC26530721|XP_032292314.1|DVIR	LOC26514271|XP_032305414.1|DANA
OG0010777	LOC6631131|XP_002053507.1|DVIR	LOC26514286|XP_014767262.1|DANA
OG0010778	LOC6633208|XP_002056695.1|DVIR	LOC6500531|XP_001953400.1|DANA
OG0010780	LOC6630810|XP_002054278.2|DVIR	LOC6499503|XP_001954491.2|DANA
OG0010781	LOC6630228|XP_002054568.2|DVIR	LOC6501124|XP_001954595.1|DANA
OG0010782	LOC26530358|XP_015027789.1|DVIR	LOC6501232|XP_001954814.1|DANA
OG0010783	LOC6631105|XP_032293817.1|DVIR	LOC6499264|XP_001954995.1|DANA
OG0010784	LOC26531862|XP_032293220.1|DVIR	LOC6496272|XP_001960585.2|DANA
OG0010785	LOC6626286|XP_002049223.2|DVIR	LOC6495944|XP_014763555.1|DANA
OG0010786	LOC6625968|XP_002050962.2|DVIR	LOC6495861|XP_032306772.1|DANA
OG0010787	LOC116650881|XP_032291685.1|DVIR	LOC6495707|XP_001959410.1|DANA
OG0010788	LOC6625865|XP_002050858.1|DVIR	LOC6494962|XP_001959321.1|DANA
OG0010790	LOC6626871|XP_002049615.1|DVIR	LOC26514810|XP_014764051.1|DANA
OG0010791	LOC6635407|XP_002058862.1|DVIR	LOC6497386|XP_001962190.1|DANA
OG0010792	LOC6635488|XP_002059078.2|DVIR	LOC6505193|XP_001965523.1|DANA
OG0010793	LOC6633344|XP_002056785.2|DVIR	LOC6504694|XP_001966388.1|DANA
OG0010794	LOC6626887|XP_002049421.2|DVIR	LOC6507710|XP_001956186.1|DANA
OG0010795	LOC26531590|XP_015031771.1|DVIR	LOC26513876|XP_014765546.1|DANA
OG0010797	LOC6623728|XP_002046222.2|DVIR	LOC6493165|XP_032310200.1|DANA
OG0010799	LOC6630271|XP_002053700.1|DVIR	LOC6493286|XP_001957445.1|DANA
OG0010800	LOC116649766|XP_032291126.1|DVIR	LOC116655786|XP_032309999.1|DANA
OG0010801	LOC6634333|XP_002057686.1|DVIR	LOC6505759|XP_001965010.1|DANA
OG0010802	LOC6627475|XP_002052125.1|DVIR	LOC6506542|XP_001965197.2|DANA
OG0010803	LOC6628442|XP_002052227.1|DVIR	LOC6496840|XP_001963297.1|DANA
OG0010804	LOC6635785|XP_015024504.1|DVIR	LOC6498638|XP_001963220.1|DANA
OG0010805	LOC6635739|XP_002059210.1|DVIR	LOC6498472|XP_001962897.2|DANA
OG0010806	LOC6627972|XP_032293959.1|DVIR	LOC6498440|XP_032310918.1|DANA
OG0010807	LOC6628912|XP_002051380.1|DVIR	LOC6498399|XP_001962720.2|DANA
OG0010808	LOC116651826|XP_032294796.1|DVIR, LOC6631492|XP_002055126.3|DVIR	LOC116656477|XP_032312028.1|DANA, LOC116656459|XP_032312004.1|DANA
OG0010813	LOC6627749|XP_002051303.1|DVIR	LOC26513980|XP_032309134.1|DANA
OG0010823	LOC6634504|XP_015025095.1|DVIR	LOC6497539|XP_001961880.1|DANA
OG0010829	LOC116651925|XP_032295295.1|DVIR, LOC6634988|XP_002058490.2|DVIR	LOC6500974|XP_032305709.1|DANA
OG0010831	LOC116651444|XP_032293696.1|DVIR	LOC116654891|XP_032307329.1|DANA
OG0010833	LOC6626637|XP_002050814.2|DVIR	LOC6495911|XP_001959841.1|DANA
OG0010835	LOC6632191|XP_032295659.1|DVIR	LOC6502944|XP_032308966.1|DANA
OG0010836	LOC6622064|XP_002046452.1|DVIR	LOC6507506|XP_001955865.1|DANA
OG0010837	LOC6624630|XP_032290764.1|DVIR	LOC6506751|XP_001957308.1|DANA
OG0010838	LOC116650662|XP_032290876.1|DVIR	LOC116655913|XP_032310774.1|DANA
OG0010840	LOC116650563|XP_032290430.1|DVIR	LOC6507120|XP_001956635.1|DANA
OG0010841	LOC6634320|XP_002057460.1|DVIR	LOC6497083|XP_032311173.1|DANA
OG0010843	LOC116651029|XP_032292493.1|DVIR	LOC26513944|XP_014763958.1|DANA
OG0010844	LOC26530960|XP_015024981.1|DVIR	LOC6499361|XP_001954793.2|DANA
OG0010845	LOC6634631|XP_002058030.2|DVIR	LOC6503549|XP_001964177.1|DANA
OG0010846	LOC6634809|XP_002057922.1|DVIR	LOC26515136|XP_014767387.1|DANA
OG0010848	LOC6633452|XP_002057335.1|DVIR	LOC6502242|XP_014759974.1|DANA
OG0010849	LOC6633370|XP_015025443.2|DVIR	LOC6504164|XP_001964299.3|DANA
OG0010850	LOC6633290|XP_002056873.2|DVIR	LOC6504064|XP_001964107.2|DANA
OG0010851	LOC6631965|XP_002055228.2|DVIR	LOC6504536|XP_001967089.2|DANA
OG0010852	LOC6631797|XP_002055376.1|DVIR	LOC6504494|XP_001967008.1|DANA
OG0010853	LOC6633852|XP_002057204.1|DVIR	LOC6504867|XP_001966478.1|DANA
OG0010855	LOC6635569|XP_015024618.1|DVIR	LOC6505126|XP_001965410.1|DANA
OG0010856	LOC6631624|XP_002055566.2|DVIR	LOC6501927|XP_001966707.1|DANA
OG0010858	LOC6636153|XP_032295666.1|DVIR	LOC6504992|XP_001965676.1|DANA
OG0010860	LOC6628298|XP_002051183.1|DVIR	LOC6498277|XP_001962443.1|DANA
OG0010862	LOC6627609|XP_002051976.2|DVIR	LOC6503305|XP_001967577.1|DANA
OG0010863	LOC6629155|XP_002052449.1|DVIR	LOC6498532|XP_001963008.2|DANA
OG0010864	LOC26531447|XP_015024563.1|DVIR	LOC26515406|XP_014762431.1|DANA
OG0010865	LOC6627400|XP_002052152.2|DVIR	LOC26514836|XP_014762379.1|DANA
OG0010866	LOC6622726|XP_032291204.1|DVIR	LOC6492940|XP_001956695.3|DANA
OG0010867	LOC6622144|XP_002046986.1|DVIR	LOC116655907|XP_032310748.1|DANA
OG0010868	LOC6636550|XP_002060054.1|DVIR	LOC6507343|XP_001956206.1|DANA
OG0010870	LOC6622203|XP_002047444.2|DVIR	LOC6507568|XP_001955925.2|DANA
OG0010872	LOC116650707|XP_032291039.1|DVIR	LOC116655754|XP_032309731.1|DANA
OG0010873	LOC6623287|XP_032290471.1|DVIR	LOC6493366|XP_032310570.1|DANA
OG0010874	LOC6622342|XP_002046652.2|DVIR	LOC26515527|XP_032309906.1|DANA
OG0010875	LOC26531208|XP_032290301.1|DVIR	LOC6493513|XP_032309752.1|DANA
OG0010876	LOC6622420|XP_002046690.1|DVIR	LOC6502785|XP_001957620.1|DANA
OG0010877	LOC6623679|XP_002046811.1|DVIR	LOC6493414|XP_032310705.1|DANA
OG0010878	LOC6624397|XP_002047894.1|DVIR	LOC6502805|XP_001956398.1|DANA
OG0010879	LOC6624345|XP_032291063.1|DVIR	LOC6507236|XP_001956417.1|DANA
OG0010880	LOC6622206|XP_032291191.1|DVIR	LOC6506260|XP_001958247.2|DANA
OG0010881	LOC6625971|XP_002050502.1|DVIR	LOC6494861|XP_001959533.3|DANA
OG0010882	LOC26530683|XP_015030234.1|DVIR	LOC26514958|XP_032307163.1|DANA
OG0010883	LOC6622921|XP_002048036.2|DVIR	LOC6493675|XP_014764494.1|DANA
OG0010884	LOC26531358|XP_015031733.1|DVIR	LOC26514476|XP_014765629.1|DANA
OG0010885	LOC6622339|XP_002047487.1|DVIR	LOC26515280|XP_032310840.1|DANA
OG0010886	LOC6622605|XP_002047972.1|DVIR	LOC6493618|XP_001958113.1|DANA
OG0010887	LOC26530486|XP_032290703.1|DVIR	LOC26515415|XP_032310790.1|DANA
OG0010888	LOC6636404|XP_002059861.1|DVIR	LOC6502545|XP_001958735.2|DANA
OG0010889	LOC6626914|XP_002050968.2|DVIR	LOC6495147|XP_001958960.1|DANA
OG0010891	LOC6625598|XP_015029548.2|DVIR	LOC6494634|XP_001959974.2|DANA
OG0010893	LOC6626154|XP_002049634.1|DVIR	LOC6495445|XP_001958861.1|DANA
OG0010895	LOC6627270|XP_002049912.1|DVIR	LOC6494511|XP_001960197.1|DANA
OG0010896	LOC116651032|XP_032292512.1|DVIR, LOC116651015|XP_032292469.1|DVIR, LOC116650986|XP_032292297.1|DVIR	LOC116654688|XP_032306108.1|DANA
OG0010897	LOC26530924|XP_015027843.1|DVIR	LOC6502683|XP_001954989.2|DANA
OG0010898	LOC6633192|XP_032289681.1|DVIR	LOC6501690|XP_001955771.1|DANA
OG0010899	LOC6634975|XP_002058423.1|DVIR	LOC116654510|XP_032305525.1|DANA
OG0010900	LOC6634840|XP_002058520.1|DVIR	LOC6500924|XP_001954178.1|DANA
OG0010901	LOC6632535|XP_002056178.2|DVIR	LOC26513777|XP_014767212.1|DANA
OG0010902	LOC6632544|XP_002055838.1|DVIR	LOC6505994|XP_001964747.1|DANA
OG0010903	LOC6632921|XP_002055924.1|DVIR	LOC6501189|XP_001954725.1|DANA
OG0010905	LOC6630444|XP_002053719.1|DVIR	LOC6501487|XP_001955352.1|DANA
OG0010907	LOC6632490|XP_002056443.2|DVIR	LOC6500072|XP_001953275.2|DANA
OG0010908	LOC6632575|XP_032289858.1|DVIR	LOC6501154|XP_001954653.1|DANA
OG0010909	LOC6633121|XP_002056595.1|DVIR	LOC26514562|XP_014767302.1|DANA
OG0010910	LOC6629682|XP_002053980.2|DVIR	LOC6499226|XP_001955068.1|DANA
OG0010911	LOC6624204|XP_002047907.1|DVIR	LOC6502607|XP_001955750.1|DANA
OG0010912	LOC6630270|XP_002053699.2|DVIR	LOC6494620|XP_001965943.2|DANA
OG0010913	LOC6630238|XP_002053902.2|DVIR	LOC6505602|XP_001964615.3|DANA
OG0010915	LOC6625881|XP_002049331.1|DVIR	LOC6496279|XP_001960594.1|DANA
OG0010916	LOC6625832|XP_002049506.2|DVIR	LOC6494308|XP_001960562.2|DANA
OG0010919	LOC6628203|XP_002052212.2|DVIR	LOC26514293|XP_014762312.1|DANA
OG0010920	LOC6634106|XP_002057717.1|DVIR	LOC6502449|XP_001961917.1|DANA
OG0010921	LOC26530749|XP_015025372.1|DVIR	LOC6497520|XP_001961915.2|DANA
OG0010922	LOC6627536|XP_002051705.1|DVIR	LOC6497549|XP_001961847.2|DANA
OG0010923	LOC6636146|XP_032296068.1|DVIR	LOC6502318|XP_001966227.1|DANA
OG0010924	LOC6629116|XP_002052108.1|DVIR	LOC26514526|XP_032309188.1|DANA
OG0010925	LOC6622399|XP_002046414.1|DVIR	LOC6507729|XP_014765431.1|DANA
OG0010926	LOC6624664|XP_002048395.2|DVIR	LOC26514377|XP_014765611.1|DANA
OG0010927	LOC6622075|XP_002047013.3|DVIR	LOC26514548|XP_014765639.1|DANA
OG0010928	LOC6623298|XP_002046137.1|DVIR	LOC6493786|XP_001958435.3|DANA
OG0010929	LOC6634361|XP_002057702.1|DVIR	LOC6504360|XP_001964991.1|DANA
OG0010930	LOC6634275|XP_002057692.2|DVIR	LOC6504355|XP_001965003.2|DANA
OG0010931	LOC26531820|XP_032293553.1|DVIR	LOC26515329|XP_014760675.1|DANA
OG0010932	LOC6634619|XP_002058104.1|DVIR	LOC6498551|XP_001963044.2|DANA
OG0010933	LOC6627812|XP_002051774.1|DVIR	LOC6498443|XP_001962829.1|DANA
OG0010934	LOC6627994|XP_002051431.1|DVIR	LOC6497134|XP_001962687.1|DANA
OG0010935	LOC6634096|XP_002057707.2|DVIR, LOC116651411|XP_032293580.1|DVIR	LOC6497161|XP_001962648.1|DANA
OG0010936	LOC116652026|XP_032295576.1|DVIR	LOC6502603|XP_001966659.1|DANA
OG0010948	LOC6630394|XP_002054002.2|DVIR	LOC6505675|XP_001964485.2|DANA
OG0010958	LOC26531328|XP_015024986.1|DVIR	LOC26514019|XP_014767238.2|DANA
OG0010959	LOC26531580|XP_015026294.1|DVIR	LOC6499923|XP_001953627.1|DANA
OG0010960	LOC6627784|XP_002052023.2|DVIR	LOC6496907|XP_001963172.1|DANA
OG0010962	LOC6628798|XP_002051221.2|DVIR	LOC6502332|XP_001967632.2|DANA
OG0010964	LOC6628018|XP_002051322.1|DVIR	LOC6498200|XP_001962283.1|DANA
OG0010967	LOC6635571|XP_002058926.1|DVIR	LOC6502746|XP_001965407.3|DANA
OG0010969	LOC6630409|XP_002054197.1|DVIR	LOC6499749|XP_001953996.1|DANA
OG0010971	LOC6632874|XP_002055810.2|DVIR	LOC6500694|XP_001953740.2|DANA
OG0010972	LOC116651854|XP_032294937.1|DVIR	LOC6501244|XP_001954839.1|DANA
OG0010974	LOC6623444|XP_002046772.1|DVIR	LOC6506982|XP_001956882.1|DANA
OG0010978	LOC6633247|XP_032296575.1|DVIR	LOC6504078|XP_032309451.1|DANA
OG0010979	LOC6633709|XP_002057113.1|DVIR	LOC116655687|XP_032309446.1|DANA
OG0010980	LOC6634523|XP_002058072.1|DVIR	LOC6503735|XP_001963834.2|DANA
OG0010984	LOC6635556|XP_032295676.1|DVIR	LOC6504790|XP_001966352.1|DANA
OG0010986	LOC6636156|XP_032295663.1|DVIR	LOC6505278|XP_032307995.1|DANA
OG0010987	LOC6631716|XP_032295618.1|DVIR	LOC6503052|XP_001963336.1|DANA
OG0010990	LOC6633921|XP_002057655.1|DVIR	LOC6497533|XP_014761722.1|DANA
OG0010991	LOC6627577|XP_002051390.1|DVIR	LOC6498404|XP_001962729.1|DANA
OG0010994	LOC6629134|XP_032293746.1|DVIR	LOC6502766|XP_032311190.1|DANA
OG0010995	LOC6622151|XP_002046416.1|DVIR	LOC6507330|XP_001956231.1|DANA
OG0010996	LOC6623095|XP_002047743.1|DVIR	LOC6506891|XP_001957052.1|DANA
OG0010997	LOC6636614|XP_002060020.3|DVIR	LOC6507702|XP_032310383.1|DANA
