Orthogroup	DVIR.longest_only	AAEG.longest_only
OG0006760	LOC6623169|XP_002047757.1|DVIR	LOC5565543|XP_021697770.1|AAEG
OG0006761	LOC6630506|XP_032290410.1|DVIR	LOC5564146|XP_001648476.1|AAEG
OG0006762	LOC6631680|XP_032295450.1|DVIR	LOC5576549|XP_021697835.1|AAEG
OG0006763	LOC6624885|XP_002050975.1|DVIR	LOC5573513|XP_001660911.1|AAEG
OG0006764	LOC6626326|XP_002048940.1|DVIR	LOC5574925|XP_021697878.1|AAEG
OG0006765	LOC6624887|XP_002050977.1|DVIR	LOC5566529|XP_001650919.1|AAEG
OG0006766	LOC6622788|XP_032290462.1|DVIR	LOC5566494|XP_021697881.1|AAEG
OG0006767	LOC6623357|XP_002048277.1|DVIR	LOC5575135|XP_001655512.2|AAEG
OG0006768	LOC6623230|XP_002048276.1|DVIR	LOC5575136|XP_001655513.1|AAEG
OG0006769	LOC6623860|XP_002048278.1|DVIR	LOC5575137|XP_001655514.1|AAEG
OG0006770	LOC6622316|XP_002047199.3|DVIR	LOC5578617|XP_001657036.2|AAEG
OG0006771	LOC6634559|XP_015025055.1|DVIR	LOC5571183|XP_021697944.1|AAEG
OG0006772	LOC6627087|XP_002048791.1|DVIR	LOC5571188|XP_001653516.2|AAEG
OG0006773	LOC6623331|XP_002046899.1|DVIR	LOC5573990|XP_021697979.1|AAEG
OG0006774	LOC6622910|XP_032291247.1|DVIR	LOC5573997|XP_021698005.1|AAEG
OG0006775	LOC6623721|XP_002046358.1|DVIR	LOC5573999|XP_001661086.1|AAEG
OG0006776	LOC6623906|XP_002047406.2|DVIR	LOC5568730|XP_001658110.2|AAEG
OG0006777	LOC6624047|XP_002047405.1|DVIR	LOC5574003|XP_001661090.1|AAEG
OG0006778	LOC6624037|XP_002047411.2|DVIR	LOC5574004|XP_021698010.1|AAEG
OG0006779	LOC6622868|XP_015030926.1|DVIR	LOC5574358|XP_021698013.1|AAEG
OG0006780	LOC6622919|XP_002046672.1|DVIR	LOC5568735|XP_021698016.1|AAEG
OG0006781	LOC6622080|XP_032290390.1|DVIR	LOC5568743|XP_021698045.1|AAEG
OG0006782	LOC6624334|XP_032290894.1|DVIR	LOC5568748|XP_001658129.2|AAEG
OG0006783	LOC6635934|XP_015024314.1|DVIR	LOC5566824|XP_021698068.1|AAEG
OG0006784	LOC6623759|XP_002047362.3|DVIR	LOC5569157|XP_021698137.1|AAEG
OG0006785	LOC6636363|XP_002059892.1|DVIR	LOC5572098|XP_021698148.1|AAEG
OG0006786	LOC6625311|XP_015029561.1|DVIR	LOC5569163|XP_021698171.1|AAEG
OG0006787	LOC6623618|XP_002048606.1|DVIR	LOC5574864|XP_021698278.1|AAEG
OG0006788	LOC6623642|XP_002048607.1|DVIR	LOC5574863|XP_001661687.2|AAEG
OG0006789	LOC6631412|XP_002055421.1|DVIR	LOC5575957|XP_001662311.1|AAEG
OG0006790	LOC6629038|XP_002052184.1|DVIR	LOC5574862|XP_001661688.1|AAEG
OG0006791	LOC6624581|XP_002046969.2|DVIR	LOC5565671|XP_001650026.1|AAEG
OG0006792	LOC6623246|XP_002047270.1|DVIR	LOC5574453|XP_001661470.1|AAEG
OG0006793	LOC6623198|XP_002047265.1|DVIR	LOC5564220|XP_001648568.2|AAEG
OG0006794	LOC6624902|XP_002050479.1|DVIR	LOC5564228|XP_001648564.1|AAEG
OG0006795	LOC6623300|XP_002047773.1|DVIR	LOC5564217|XP_001648559.2|AAEG
OG0006796	LOC6624434|XP_002047620.1|DVIR	LOC5564317|XP_001648653.1|AAEG
OG0006797	LOC6628047|XP_002051158.1|DVIR	LOC5564300|XP_001648651.1|AAEG
OG0006798	LOC6623607|XP_032290336.1|DVIR	LOC5569020|XP_001658276.1|AAEG
OG0006799	LOC6622509|XP_032291363.1|DVIR	LOC5574158|XP_021698429.1|AAEG
OG0006800	LOC6624271|XP_015031582.1|DVIR	LOC5569603|XP_001652883.2|AAEG
OG0006801	LOC6631410|XP_002055419.3|DVIR	LOC5577968|XP_001663631.1|AAEG
OG0006802	LOC6625427|XP_002048822.1|DVIR	LOC5570796|XP_021698590.1|AAEG
OG0006803	LOC6635933|XP_002059372.1|DVIR	LOC5570783|XP_001653286.2|AAEG
OG0006804	LOC6622168|XP_015030752.1|DVIR	LOC5570793|XP_021698604.1|AAEG
OG0006805	LOC6636315|XP_002059875.2|DVIR	LOC5570791|XP_021698606.1|AAEG
OG0006806	LOC6623901|XP_015031005.1|DVIR	LOC5579155|XP_021698640.1|AAEG
OG0006807	LOC6622772|XP_015030643.1|DVIR	LOC5568754|XP_021698685.1|AAEG
OG0006808	LOC6626061|XP_002048851.1|DVIR	LOC5572534|XP_001654061.2|AAEG
OG0006809	LOC6623790|XP_002046836.2|DVIR	LOC5572289|XP_001653975.2|AAEG
OG0006810	LOC6622751|XP_032290270.1|DVIR	LOC5572287|XP_001653972.2|AAEG
OG0006811	LOC26531785|XP_032295459.1|DVIR	LOC5572286|XP_001653971.2|AAEG
OG0006812	LOC6623978|XP_002046868.2|DVIR	LOC23687584|XP_021698727.1|AAEG
OG0006813	LOC6626280|XP_015029271.1|DVIR	LOC5572277|XP_021698748.1|AAEG
OG0006814	LOC6623216|XP_002046733.1|DVIR	LOC5572195|XP_001653862.1|AAEG
OG0006815	LOC6623686|XP_002046835.1|DVIR	LOC5564563|XP_021698821.1|AAEG
OG0006816	LOC6623220|XP_002046833.1|DVIR	LOC5571886|XP_021698823.1|AAEG
OG0006817	LOC6622195|XP_032291314.1|DVIR	LOC5566090|XP_001650458.2|AAEG
OG0006818	LOC6623846|XP_002047371.1|DVIR	LOC5566034|XP_021698857.1|AAEG
OG0006819	LOC6622155|XP_002047536.1|DVIR	LOC5574351|XP_001661386.2|AAEG
OG0006820	LOC6622737|XP_002047540.1|DVIR	LOC5574348|XP_021698908.1|AAEG
OG0006821	LOC6627741|XP_002051125.1|DVIR	LOC5574342|XP_021698910.1|AAEG
OG0006822	LOC6626832|XP_002050201.2|DVIR	LOC5577977|XP_021698914.1|AAEG
OG0006823	LOC6622147|XP_002047024.1|DVIR	LOC5574338|XP_001661371.1|AAEG
OG0006824	LOC6622289|XP_002046952.1|DVIR	LOC5574333|XP_001661366.1|AAEG
OG0006825	LOC6624311|XP_015031331.1|DVIR	LOC5577266|XP_021698973.1|AAEG
OG0006826	LOC6622575|XP_002047010.1|DVIR	LOC5577270|XP_021698987.1|AAEG
OG0006827	LOC6631231|XP_002054660.2|DVIR	LOC5573289|XP_021699051.1|AAEG
OG0006828	LOC6634136|XP_002057422.3|DVIR	LOC5573299|XP_021699066.1|AAEG
OG0006829	LOC6624636|XP_032290312.1|DVIR	LOC5575939|XP_001662292.2|AAEG
OG0006830	LOC6636851|XP_002060281.1|DVIR	LOC5577292|XP_021699169.1|AAEG
OG0006831	LOC6624560|XP_002046604.2|DVIR	LOC5572503|XP_001660443.2|AAEG
OG0006832	LOC6623415|XP_002046764.2|DVIR	LOC5577144|XP_021699221.1|AAEG
OG0006833	LOC6624708|XP_015031272.1|DVIR	LOC5577147|XP_021699228.1|AAEG
OG0006834	LOC6622474|XP_002048197.1|DVIR	LOC5573014|XP_001654342.2|AAEG
OG0006835	LOC6622233|XP_002046922.1|DVIR	LOC5573011|XP_021699250.1|AAEG
OG0006836	LOC6622775|XP_032290774.1|DVIR	LOC5573010|XP_001654338.2|AAEG
OG0006837	LOC6622217|XP_002046340.1|DVIR	LOC5573001|XP_001654328.1|AAEG
OG0006838	LOC6623987|XP_002047116.1|DVIR	LOC5574542|XP_021699261.1|AAEG
OG0006839	LOC6624195|XP_002046336.1|DVIR	LOC5574541|XP_021699268.1|AAEG
OG0006840	LOC6634347|XP_002057811.1|DVIR	LOC5578845|XP_021699292.1|AAEG
OG0006841	LOC6623213|XP_002046088.1|DVIR	LOC5578859|XP_021699353.1|AAEG
OG0006842	LOC6624528|XP_002046578.3|DVIR	LOC5571041|XP_021699362.1|AAEG
OG0006843	LOC6631554|XP_002055008.1|DVIR	LOC110676304|XP_021699379.1|AAEG
OG0006844	LOC6631140|XP_002053036.1|DVIR	LOC5578061|XP_001663683.2|AAEG
OG0006845	LOC6622976|XP_032290468.1|DVIR	LOC5570325|XP_001653153.1|AAEG
OG0006846	LOC6623737|XP_002046842.1|DVIR	LOC5570323|XP_021699516.1|AAEG
OG0006847	LOC6623859|XP_002046844.3|DVIR	LOC5578493|XP_021699519.1|AAEG
OG0006848	LOC6624753|XP_002050735.2|DVIR	LOC5570720|XP_001659313.2|AAEG
OG0006849	LOC6623323|XP_002046752.1|DVIR	LOC5576986|XP_001663087.2|AAEG
OG0006850	LOC6623276|XP_002046753.2|DVIR	LOC5576985|XP_001663086.2|AAEG
OG0006851	LOC6623359|XP_002046757.1|DVIR	LOC5576984|XP_021699580.1|AAEG
OG0006852	LOC6626210|XP_002050545.1|DVIR	LOC5570872|XP_001659378.1|AAEG
OG0006853	LOC6622402|XP_002046404.3|DVIR	LOC5569275|XP_021699681.1|AAEG
OG0006854	LOC6625711|XP_002051043.1|DVIR	LOC5578326|XP_021699692.1|AAEG
OG0006855	LOC116651739|XP_032294645.1|DVIR, LOC6622993|XP_002048164.2|DVIR	LOC5575625|XP_021699709.1|AAEG
OG0006856	LOC6625076|XP_015030181.1|DVIR	LOC5573556|XP_021699711.1|AAEG
OG0006857	LOC6635867|XP_032292352.1|DVIR	LOC110676379|XP_021699724.1|AAEG
OG0006858	LOC6623868|XP_002048303.1|DVIR	LOC5576383|XP_021699727.1|AAEG
OG0006859	LOC6625677|XP_002048795.1|DVIR	LOC5569576|XP_001658637.2|AAEG
OG0006860	LOC6626523|XP_002050566.1|DVIR	LOC5567709|XP_021699758.1|AAEG
OG0006861	LOC116649747|XP_032293159.1|DVIR, LOC6636413|XP_015023889.1|DVIR	LOC5567692|XP_021699794.1|AAEG
OG0006862	LOC6623682|XP_002047868.1|DVIR	LOC5565716|XP_001650075.2|AAEG
OG0006863	LOC6632125|XP_002055098.2|DVIR	LOC5564741|XP_021699864.1|AAEG
OG0006864	LOC6626012|XP_002050157.2|DVIR	LOC5574635|XP_001661553.2|AAEG, LOC110680643|XP_021712129.1|AAEG
OG0006865	LOC6630688|XP_002054411.1|DVIR	LOC5574632|XP_021699894.1|AAEG, LOC110680516|XP_021712003.1|AAEG
OG0006866	LOC6625489|XP_002048826.1|DVIR	LOC5574641|XP_001661556.2|AAEG
OG0006867	LOC6626620|XP_002050604.2|DVIR	LOC110676410|XP_021699895.1|AAEG
OG0006868	LOC6624808|XP_032292442.1|DVIR	LOC5574640|XP_021699897.1|AAEG
OG0006869	LOC6626304|XP_002048783.1|DVIR	LOC5574645|XP_021699909.1|AAEG
OG0006870	LOC6626522|XP_002050565.3|DVIR	LOC5572042|XP_001660147.3|AAEG
OG0006871	LOC6627249|XP_002050400.1|DVIR	LOC5572050|XP_001660156.2|AAEG
OG0006872	LOC6626345|XP_002050346.1|DVIR	LOC110676417|XP_021699960.1|AAEG
OG0006873	LOC6625681|XP_032292356.1|DVIR	LOC5564188|XP_021699967.1|AAEG
OG0006874	LOC6629247|XP_002051271.1|DVIR	LOC5574548|XP_001661497.1|AAEG
OG0006875	LOC6628343|XP_002052674.1|DVIR	LOC5574376|XP_021700082.1|AAEG
OG0006876	LOC6626139|XP_015029887.1|DVIR	LOC5574374|XP_021700091.1|AAEG
OG0006877	LOC26530659|XP_032294071.1|DVIR	LOC23687406|XP_021700101.1|AAEG
OG0006878	LOC6628917|XP_002051385.3|DVIR	LOC5574390|XP_001661408.2|AAEG
OG0006879	LOC6624861|XP_015029606.1|DVIR	LOC5575906|XP_021700113.1|AAEG
OG0006880	LOC6627832|XP_002051756.1|DVIR	LOC5575901|XP_001662278.1|AAEG
OG0006881	LOC6633898|XP_002057591.1|DVIR	LOC5574362|XP_001661395.3|AAEG
OG0006882	LOC6626552|XP_032292565.1|DVIR	LOC5571154|XP_001653470.1|AAEG
OG0006883	LOC6627802|XP_002051312.3|DVIR	LOC5575437|XP_021700362.1|AAEG
OG0006884	LOC6634101|XP_002057712.1|DVIR	LOC5575441|XP_021700369.1|AAEG
OG0006885	LOC6628489|XP_015028781.1|DVIR	LOC5575449|XP_021700372.1|AAEG
OG0006886	LOC6630316|XP_002053733.1|DVIR	LOC5578152|XP_001663724.2|AAEG
OG0006887	LOC6633447|XP_002056909.1|DVIR	LOC5578153|XP_021700394.1|AAEG
OG0006888	LOC6627426|XP_002052411.1|DVIR	LOC5578155|XP_021700401.1|AAEG
OG0006889	LOC6627801|XP_002051311.1|DVIR	LOC5578158|XP_001663730.1|AAEG
OG0006890	LOC6635709|XP_002059258.1|DVIR	LOC5571936|XP_001660046.2|AAEG
OG0006891	LOC6627861|XP_002052280.1|DVIR	LOC5571942|XP_021700428.1|AAEG
OG0006892	LOC6629048|XP_002052886.1|DVIR	LOC5571945|XP_001660049.1|AAEG
OG0006893	LOC6628758|XP_002051898.1|DVIR	LOC5571947|XP_001660051.2|AAEG
OG0006894	LOC6628757|XP_032293935.1|DVIR	LOC5571949|XP_021700441.1|AAEG
OG0006895	LOC26530697|XP_032295894.1|DVIR	LOC5569506|XP_021700483.1|AAEG
OG0006896	LOC6634270|XP_002057552.1|DVIR	LOC5569507|XP_021700485.1|AAEG
OG0006897	LOC6634383|XP_002057577.1|DVIR	LOC5569512|XP_021700487.1|AAEG
OG0006898	LOC6628341|XP_002052672.1|DVIR	LOC5568223|XP_001652155.2|AAEG
OG0006899	LOC6628460|XP_002051832.1|DVIR	LOC5580327|XP_001663279.1|AAEG
OG0006900	LOC6631442|XP_002055680.1|DVIR	LOC5569011|XP_001652665.1|AAEG
OG0006901	LOC6628635|XP_002051879.1|DVIR	LOC5564161|XP_001648490.1|AAEG
OG0006902	LOC6635572|XP_002058927.1|DVIR	LOC5565619|XP_001649973.1|AAEG
OG0006903	LOC6632560|XP_032288734.1|DVIR	LOC5566449|XP_001650817.2|AAEG
OG0006904	LOC6634322|XP_002057462.1|DVIR	LOC5565700|XP_001650043.1|AAEG
OG0006905	LOC6628788|XP_032294499.1|DVIR	LOC5565680|XP_001650055.2|AAEG
OG0006906	LOC6627331|XP_002051927.1|DVIR	LOC5570925|XP_001653405.2|AAEG
OG0006907	LOC6635675|XP_032294740.1|DVIR	LOC5570922|XP_021700604.1|AAEG
OG0006908	LOC6628653|XP_002051503.1|DVIR	LOC5570916|XP_001653395.1|AAEG
OG0006909	LOC6628160|XP_002052415.2|DVIR	LOC5570914|XP_001653393.1|AAEG
OG0006910	LOC6634149|XP_032293748.1|DVIR	LOC5570913|XP_021700629.1|AAEG
OG0006911	LOC6631384|XP_002055656.1|DVIR	LOC5574739|XP_021700699.1|AAEG
OG0006912	LOC6633910|XP_002057603.1|DVIR	LOC5571728|XP_021700724.1|AAEG
OG0006913	LOC6628628|XP_002052570.1|DVIR	LOC5571738|XP_021700728.1|AAEG
OG0006914	LOC6622065|XP_002047713.1|DVIR	LOC5571737|XP_021700731.1|AAEG
OG0006915	LOC6627999|XP_032293939.1|DVIR	LOC5571734|XP_021700733.1|AAEG
OG0006916	LOC6628851|XP_032293836.1|DVIR	LOC5571740|XP_021700738.1|AAEG
OG0006917	LOC6633932|XP_032293689.1|DVIR	LOC5571433|XP_021700741.1|AAEG
OG0006918	LOC6634209|XP_002057802.1|DVIR	LOC5571429|XP_001659681.1|AAEG
OG0006919	LOC6633965|XP_032293414.1|DVIR	LOC5571426|XP_001659678.1|AAEG, LOC5576404|XP_021709873.1|AAEG
OG0006920	LOC6629215|XP_032293816.1|DVIR	LOC5566347|XP_021700770.1|AAEG
OG0006921	LOC6628026|XP_032294584.1|DVIR	LOC5569682|XP_021700789.1|AAEG
OG0006922	LOC6634224|XP_002057673.1|DVIR	LOC5570429|XP_001659136.1|AAEG
OG0006923	LOC6635713|XP_002059262.1|DVIR	LOC5570430|XP_021700795.1|AAEG
OG0006924	LOC6629008|XP_002051277.1|DVIR	LOC5572672|XP_001654138.1|AAEG
OG0006925	LOC6632720|XP_015025939.2|DVIR	LOC5572641|XP_021700802.1|AAEG
OG0006926	LOC6627524|XP_015028302.1|DVIR	LOC5572653|XP_001654153.2|AAEG
OG0006927	LOC6627523|XP_002051970.1|DVIR	LOC5572654|XP_021700823.1|AAEG
OG0006928	LOC6627357|XP_032294354.1|DVIR	LOC5572656|XP_021700826.1|AAEG
OG0006929	LOC6635753|XP_002059110.2|DVIR	LOC5574315|XP_001655092.2|AAEG
OG0006930	LOC6628790|XP_032294622.1|DVIR	LOC5579442|XP_021700855.1|AAEG
OG0006931	LOC6629203|XP_002052622.1|DVIR	LOC5565756|XP_001650128.2|AAEG
OG0006932	LOC6628078|XP_002051162.1|DVIR	LOC5565777|XP_001650136.1|AAEG
OG0006933	LOC6628050|XP_002051161.1|DVIR	LOC5565757|XP_021700902.1|AAEG
OG0006934	LOC6630660|XP_002053439.1|DVIR	LOC5564835|XP_021700940.1|AAEG
OG0006935	LOC6633933|XP_002057622.1|DVIR	LOC5565351|XP_001649746.1|AAEG
OG0006936	LOC6628082|XP_032293559.1|DVIR	LOC5569176|XP_021701029.1|AAEG
OG0006937	LOC6629128|XP_002052394.1|DVIR	LOC5569180|XP_001652760.1|AAEG
OG0006938	LOC6629153|XP_002052447.1|DVIR	LOC5569181|XP_011493383.1|AAEG
OG0006939	LOC6633431|XP_032296593.1|DVIR	LOC5569183|XP_001652766.1|AAEG
OG0006940	LOC6628476|XP_002052559.1|DVIR	LOC5564492|XP_001648832.1|AAEG
OG0006941	LOC6627813|XP_032293953.1|DVIR	LOC5566991|XP_021701107.1|AAEG
OG0006942	LOC6626214|XP_002050549.2|DVIR	LOC5566521|XP_021701142.1|AAEG
OG0006943	LOC6628956|XP_032294057.1|DVIR	LOC5571666|XP_001653753.2|AAEG
OG0006944	LOC6627441|XP_032294442.1|DVIR	LOC5571664|XP_021701188.1|AAEG
OG0006945	LOC6629036|XP_002052813.2|DVIR	LOC5571661|XP_021701189.1|AAEG
OG0006946	LOC6632414|XP_015026061.1|DVIR	LOC5571642|XP_001653737.2|AAEG
OG0006947	LOC6628659|XP_002051509.1|DVIR	LOC5571643|XP_001653736.1|AAEG
OG0006948	LOC6633999|XP_002057820.1|DVIR	LOC5571647|XP_001653732.1|AAEG
OG0006949	LOC6628938|XP_002052753.2|DVIR	LOC5575675|XP_001655804.1|AAEG
OG0006950	LOC6627487|XP_002051292.1|DVIR	LOC5573845|XP_001654882.1|AAEG
OG0006951	LOC6634153|XP_002057630.1|DVIR	LOC23687432|XP_021701306.1|AAEG
OG0006952	LOC6635079|XP_015024814.2|DVIR	LOC5573803|XP_001661053.1|AAEG
OG0006953	LOC6623912|XP_002048306.1|DVIR	LOC5568799|XP_001658164.1|AAEG
OG0006954	LOC6635760|XP_032294771.1|DVIR	LOC5568801|XP_001658166.2|AAEG
OG0006955	LOC6630147|XP_002054178.1|DVIR	LOC5568807|XP_001658168.2|AAEG
OG0006956	LOC6629063|XP_002051607.1|DVIR	LOC5568815|XP_001658181.2|AAEG
OG0006957	LOC6634337|XP_002057465.1|DVIR	LOC5568816|XP_021701325.1|AAEG
OG0006958	LOC6625226|XP_002049963.1|DVIR	LOC5568817|XP_001658183.2|AAEG
OG0006959	LOC6624638|XP_002046476.1|DVIR	LOC5568819|XP_001658185.1|AAEG
OG0006960	LOC6634312|XP_002057562.1|DVIR	LOC5568823|XP_021701338.1|AAEG, LOC110681238|XP_021712699.1|AAEG
OG0006961	LOC6628269|XP_002052708.1|DVIR	LOC5568830|XP_021701344.1|AAEG
OG0006962	LOC6634188|XP_002057781.1|DVIR	LOC5564978|XP_001649330.2|AAEG
OG0006963	LOC6634202|XP_032293770.1|DVIR	LOC5570300|XP_021701406.1|AAEG
OG0006964	LOC6634235|XP_002057746.1|DVIR	LOC5577475|XP_001656501.2|AAEG
OG0006965	LOC6628339|XP_002052670.3|DVIR	LOC5578795|XP_001657167.2|AAEG
OG0006966	LOC6627313|XP_002052143.1|DVIR	LOC5578794|XP_001657165.1|AAEG
OG0006967	LOC6635848|XP_002059460.2|DVIR	LOC5578793|XP_001657164.2|AAEG
OG0006968	LOC6627208|XP_002050126.2|DVIR	LOC5578768|XP_021701446.1|AAEG
OG0006969	LOC6623511|XP_002047791.1|DVIR	LOC5578753|XP_001657121.1|AAEG
OG0006970	LOC6632308|XP_002055997.1|DVIR	LOC5570954|XP_021701486.1|AAEG
OG0006971	LOC6628255|XP_002052934.1|DVIR	LOC5576430|XP_001662635.1|AAEG
OG0006972	LOC6627755|XP_015028090.1|DVIR	LOC5576427|XP_001662630.2|AAEG
OG0006973	LOC6631561|XP_002055438.2|DVIR	LOC5577727|XP_021697246.1|AAEG
OG0006974	LOC6634348|XP_002057812.1|DVIR	LOC5565282|XP_001649622.2|AAEG
OG0006975	LOC6628545|XP_002051857.1|DVIR	LOC5568241|XP_001657933.2|AAEG
OG0006976	LOC6628071|XP_032293603.1|DVIR	LOC5570636|XP_021701628.1|AAEG
OG0006977	LOC6626990|XP_032292075.1|DVIR	LOC5578973|XP_021701659.1|AAEG
OG0006978	LOC6627983|XP_002052695.1|DVIR	LOC5576060|XP_021701664.1|AAEG
OG0006979	LOC6627775|XP_002052837.3|DVIR	LOC5577127|XP_021701683.1|AAEG
OG0006980	LOC6628275|XP_002051468.1|DVIR	LOC5576862|XP_001662958.1|AAEG
OG0006981	LOC6634099|XP_002057710.3|DVIR	LOC5577187|XP_021701706.1|AAEG
OG0006982	LOC6627608|XP_015028179.1|DVIR	LOC5577184|XP_021701707.1|AAEG
OG0006983	LOC6627488|XP_002051293.1|DVIR	LOC5577190|XP_021701711.1|AAEG
OG0006984	LOC6627442|XP_002052243.1|DVIR	LOC23687802|XP_021701713.1|AAEG
OG0006985	LOC6627676|XP_002051952.1|DVIR	LOC5574881|XP_021701718.1|AAEG
OG0006986	LOC6635728|XP_002059143.1|DVIR	LOC5574879|XP_001661689.1|AAEG
OG0006987	LOC6624903|XP_002050480.1|DVIR	LOC5565864|XP_001650230.1|AAEG
OG0006988	LOC6629035|XP_002052812.1|DVIR	LOC5564530|XP_021701754.1|AAEG
OG0006989	LOC6628318|XP_002052742.1|DVIR	LOC5568486|XP_001658071.1|AAEG
OG0006990	LOC6628411|XP_032294032.1|DVIR	LOC5573100|XP_021701800.1|AAEG
OG0006991	LOC6631096|XP_002054056.1|DVIR	LOC5573091|XP_001654405.1|AAEG
OG0006992	LOC6627617|XP_015028788.1|DVIR	LOC5564482|XP_021701933.1|AAEG
OG0006993	LOC6635736|XP_002059151.2|DVIR	LOC5579471|XP_021702015.1|AAEG
OG0006994	LOC6628040|XP_032294600.1|DVIR	LOC5563793|XP_021702026.1|AAEG
OG0006995	LOC6634325|XP_002057678.1|DVIR	LOC5563857|XP_001648171.2|AAEG
OG0006996	LOC6634324|XP_002057677.1|DVIR	LOC5575714|XP_001662161.1|AAEG
OG0006997	LOC6627280|XP_002048699.1|DVIR	LOC5572015|XP_021702111.1|AAEG
OG0006998	LOC6630860|XP_002052955.1|DVIR	LOC5567716|XP_001657637.2|AAEG
OG0006999	LOC6627340|XP_002052237.1|DVIR	LOC5567313|XP_001651748.1|AAEG
OG0007000	LOC6627593|XP_002052824.1|DVIR	LOC5576503|XP_001662695.1|AAEG
OG0007001	LOC6626714|XP_002050767.1|DVIR	LOC5577601|XP_011492990.2|AAEG
OG0007002	LOC6633996|XP_015025215.1|DVIR	LOC5575182|XP_021702262.1|AAEG
OG0007003	LOC6624747|XP_015029823.1|DVIR	LOC5575180|XP_001655561.2|AAEG
OG0007004	LOC6628920|XP_002052343.2|DVIR	LOC5575159|XP_021702294.1|AAEG
OG0007005	LOC6628267|XP_002052706.1|DVIR	LOC5575158|XP_021702298.1|AAEG
OG0007006	LOC6627580|XP_032293505.1|DVIR	LOC5566374|XP_021702362.1|AAEG
OG0007007	LOC6627820|XP_002051145.2|DVIR	LOC5566398|XP_001650762.1|AAEG
OG0007008	LOC6628773|XP_032294288.1|DVIR	LOC5577300|XP_021702408.1|AAEG, LOC5577302|XP_001663337.2|AAEG
OG0007009	LOC6628079|XP_015028076.1|DVIR	LOC5572433|XP_001660372.1|AAEG, LOC110676916|XP_021702418.1|AAEG
OG0007010	LOC6628649|XP_002052804.1|DVIR	LOC5572440|XP_021702437.1|AAEG
OG0007011	LOC6634925|XP_002058436.1|DVIR	LOC5572447|XP_001660391.1|AAEG
OG0007012	LOC6628823|XP_002052588.2|DVIR	LOC5572451|XP_021702453.1|AAEG
OG0007013	LOC6628584|XP_002051477.2|DVIR	LOC5572466|XP_001660412.2|AAEG
OG0007014	LOC6628585|XP_015028011.1|DVIR	LOC5565305|XP_021702487.1|AAEG
OG0007015	LOC6634102|XP_015025324.1|DVIR	LOC5565307|XP_001649665.2|AAEG
OG0007016	LOC6633902|XP_015025231.1|DVIR	LOC5565300|XP_021702509.1|AAEG
OG0007017	LOC6634237|XP_015025181.1|DVIR	LOC5566799|XP_021702550.1|AAEG
OG0007018	LOC6637013|XP_032293728.1|DVIR, LOC6634097|XP_002057708.2|DVIR	LOC5566800|XP_021702552.1|AAEG
OG0007019	LOC6627747|XP_032293528.1|DVIR	LOC5576032|XP_021702615.1|AAEG
OG0007020	LOC6629189|XP_032293523.1|DVIR	LOC5564911|XP_021702621.1|AAEG
OG0007021	LOC6628374|XP_002052874.1|DVIR	LOC5572798|XP_001654198.2|AAEG, LOC110680664|XP_021712147.1|AAEG
OG0007022	LOC6635712|XP_002059261.2|DVIR	LOC5572816|XP_021702701.1|AAEG
OG0007023	LOC6629130|XP_002052396.1|DVIR	LOC23687450|XP_011493524.1|AAEG
OG0007024	LOC6629359|XP_002053568.1|DVIR	LOC5572828|XP_001654224.2|AAEG
OG0007025	LOC6631582|XP_002055692.1|DVIR	LOC5570694|XP_021702717.1|AAEG
OG0007026	LOC6627772|XP_002052834.2|DVIR	LOC5570696|XP_021702721.1|AAEG
OG0007027	LOC6627323|XP_002051699.1|DVIR	LOC5572901|XP_021702739.1|AAEG
OG0007028	LOC6628832|XP_015028764.2|DVIR	LOC5572902|XP_021702740.1|AAEG
OG0007029	LOC6629160|XP_032294376.1|DVIR	LOC5568614|XP_021702769.1|AAEG
OG0007030	LOC6631608|XP_002055066.1|DVIR	LOC5568605|XP_001652439.1|AAEG
OG0007031	LOC6629053|XP_002052381.1|DVIR	LOC5568611|XP_021702789.1|AAEG
OG0007032	LOC6623832|XP_002048639.1|DVIR	LOC5577539|XP_021702804.1|AAEG
OG0007033	LOC6634162|XP_002057529.2|DVIR	LOC5577537|XP_001656550.2|AAEG
OG0007034	LOC6628986|XP_002052117.1|DVIR	LOC5564020|XP_001648342.1|AAEG
OG0007035	LOC6625814|XP_002050596.1|DVIR	LOC5564021|XP_001648343.1|AAEG
OG0007036	LOC6622335|XP_002048063.1|DVIR	LOC5564022|XP_001648345.1|AAEG
OG0007037	LOC6629690|XP_002053971.1|DVIR	LOC5564024|XP_001648346.1|AAEG
OG0007038	LOC6625122|XP_015030165.1|DVIR	LOC5566784|XP_021702855.1|AAEG
OG0007039	LOC6625754|XP_002050528.2|DVIR	LOC5573247|XP_001654456.2|AAEG
OG0007040	LOC6635666|XP_032294710.1|DVIR	LOC5573251|XP_001654461.1|AAEG
OG0007041	LOC6628564|XP_032293577.1|DVIR	LOC5571858|XP_021702924.1|AAEG
OG0007042	LOC6627412|XP_032293808.1|DVIR	LOC5571857|XP_021702927.1|AAEG
OG0007043	LOC6631048|XP_032295085.1|DVIR	LOC5571860|XP_021702937.1|AAEG
OG0007044	LOC6628631|XP_002052573.2|DVIR	LOC5564830|XP_021703000.1|AAEG
OG0007045	LOC6632516|XP_002056526.1|DVIR	LOC5564842|XP_021703006.1|AAEG
