Orthogroup	DVIR.longest_only	CCAP.longest_only
OG0007951	LOC6628539|XP_032294258.1|DVIR	CCAP1982_LOCUS8465|CAD6999958.1|CCAP
OG0007952	LOC6628789|XP_002051932.1|DVIR	CCAP1982_LOCUS8845|CAD7000365.1|CCAP
OG0007953	LOC6628014|XP_002051318.1|DVIR	CCAP1982_LOCUS6138|CAD6997497.1|CCAP
OG0007954	LOC6628172|XP_015028018.1|DVIR	CCAP1982_LOCUS6411|CAD6997786.1|CCAP
OG0007955	LOC6629157|XP_032294328.1|DVIR	CCAP1982_LOCUS5745|CAD6997092.1|CCAP
OG0007956	LOC6628325|XP_032293664.1|DVIR	CCAP1982_LOCUS7699|CAD6999162.1|CCAP
OG0007959	LOC6629034|XP_002052811.1|DVIR	CCAP1982_LOCUS8266|CAD6999740.1|CCAP
OG0007961	LOC6632662|XP_002056468.1|DVIR	CCAP1982_LOCUS590|CAD6991677.1|CCAP
OG0007963	LOC6634365|XP_002057706.1|DVIR	CCAP1982_LOCUS5560|CAD6996886.1|CCAP
OG0007964	LOC6628085|XP_002051169.1|DVIR	CCAP1982_LOCUS6172|CAD6997533.1|CCAP
OG0007965	LOC6628279|XP_002051472.3|DVIR	CCAP1982_LOCUS9241|CAD7000766.1|CCAP
OG0007966	LOC6627440|XP_002052241.1|DVIR	CCAP1982_LOCUS7028|CAD6998428.1|CCAP
OG0007968	LOC6627839|XP_002051729.3|DVIR	CCAP1982_LOCUS7883|CAD6999356.1|CCAP
OG0007970	LOC26530452|XP_015030203.1|DVIR	CCAP1982_LOCUS20492|CAD7012404.1|CCAP
OG0007972	LOC6625631|XP_002050756.2|DVIR	CCAP1982_LOCUS21259|CAD7013188.1|CCAP
OG0007973	LOC6628312|XP_032293986.1|DVIR	CCAP1982_LOCUS8370|CAD6999858.1|CCAP
OG0007975	LOC6629645|XP_032292889.1|DVIR	CCAP1982_LOCUS559|CAD6991645.1|CCAP
OG0007977	LOC6628037|XP_002052685.1|DVIR	CCAP1982_LOCUS8384|CAD6999874.1|CCAP
OG0007978	LOC6628824|XP_002052589.1|DVIR	CCAP1982_LOCUS7842|CAD6999315.1|CCAP
OG0007979	LOC6628228|XP_002051176.3|DVIR	CCAP1982_LOCUS6340|CAD6997708.1|CCAP
OG0007980	LOC6628837|XP_032293989.1|DVIR	CCAP1982_LOCUS7607|CAD6999061.1|CCAP
OG0007983	LOC6627502|XP_002052785.1|DVIR	CCAP1982_LOCUS7870|CAD6999343.1|CCAP
OG0007984	LOC6633935|XP_015025300.1|DVIR	CCAP1982_LOCUS6110|CAD6997467.1|CCAP
OG0007985	LOC6629173|XP_002052368.2|DVIR	CCAP1982_LOCUS6495|CAD6997876.1|CCAP
OG0007986	LOC116651793|XP_032294712.1|DVIR	CCAP1982_LOCUS8337|CAD6999826.1|CCAP
OG0007987	LOC6628988|XP_002052119.2|DVIR	CCAP1982_LOCUS8176|CAD6999644.1|CCAP
OG0007988	LOC6634008|XP_002057829.1|DVIR	CCAP1982_LOCUS5792|CAD6997147.1|CCAP
OG0007990	LOC6628093|XP_002051153.1|DVIR	CCAP1982_LOCUS5616|CAD6996948.1|CCAP
OG0007991	LOC6627690|XP_032294474.1|DVIR	CCAP1982_LOCUS8730|CAD7000238.1|CCAP
OG0007993	LOC6629755|XP_002053897.3|DVIR	CCAP1982_LOCUS3399|CAD6994664.1|CCAP
OG0007994	LOC6633961|XP_002057763.1|DVIR	CCAP1982_LOCUS6289|CAD6997659.1|CCAP
OG0007998	LOC6627936|XP_002052661.1|DVIR	CCAP1982_LOCUS8804|CAD7000319.1|CCAP
OG0007999	LOC6629236|XP_015028501.1|DVIR	CCAP1982_LOCUS7924|CAD6999398.1|CCAP
OG0008000	LOC6629235|XP_002052611.1|DVIR	CCAP1982_LOCUS7923|CAD6999397.1|CCAP
OG0008001	LOC6635749|XP_002059220.1|DVIR	CCAP1982_LOCUS8043|CAD6999518.1|CCAP
OG0008002	LOC6627596|XP_002052827.1|DVIR	CCAP1982_LOCUS7500|CAD6998953.1|CCAP
OG0008003	LOC6635750|XP_002059221.2|DVIR	CCAP1982_LOCUS8260|CAD6999734.1|CCAP
OG0008008	LOC6622452|XP_002047596.2|DVIR	CCAP1982_LOCUS11656|CAD7003194.1|CCAP
OG0008012	LOC6626688|XP_002049825.3|DVIR	CCAP1982_LOCUS20280|CAD7012178.1|CCAP
OG0008013	LOC6625777|XP_002049127.2|DVIR	CCAP1982_LOCUS20004|CAD7011893.1|CCAP
OG0008014	LOC6629999|XP_002054712.1|DVIR	CCAP1982_LOCUS435|CAD6991515.1|CCAP
OG0008015	LOC6623288|XP_002048549.1|DVIR	CCAP1982_LOCUS13361|CAD7004984.1|CCAP
OG0008022	LOC6630246|XP_002053910.1|DVIR	CCAP1982_LOCUS3423|CAD6994688.1|CCAP
OG0008029	LOC6630421|XP_002053296.1|DVIR	CCAP1982_LOCUS303|CAD6991374.1|CCAP
OG0008030	LOC6632392|XP_002056628.1|DVIR	CCAP1982_LOCUS677|CAD6991770.1|CCAP
OG0008032	LOC6629750|XP_002053892.2|DVIR	CCAP1982_LOCUS900|CAD6992016.1|CCAP
OG0008033	LOC6632569|XP_002056328.2|DVIR	CCAP1982_LOCUS710|CAD6991808.1|CCAP
OG0008036	LOC6632617|XP_002056317.1|DVIR	CCAP1982_LOCUS689|CAD6991784.1|CCAP
OG0008037	LOC6629820|XP_032289718.1|DVIR	CCAP1982_LOCUS701|CAD6991797.1|CCAP
OG0008039	LOC6629989|XP_002054171.3|DVIR	CCAP1982_LOCUS22|CAD6991074.1|CCAP
OG0008040	LOC6629329|XP_002053870.1|DVIR	CCAP1982_LOCUS153|CAD6991215.1|CCAP
OG0008042	LOC6629849|XP_002054470.1|DVIR	CCAP1982_LOCUS164|CAD6991227.1|CCAP
OG0008046	LOC6629994|XP_002054176.1|DVIR	CCAP1982_LOCUS24|CAD6991076.1|CCAP
OG0008047	LOC6629649|XP_002053559.2|DVIR	CCAP1982_LOCUS5022|CAD6996344.1|CCAP
OG0008048	LOC6629992|XP_002054174.1|DVIR	CCAP1982_LOCUS25|CAD6991077.1|CCAP
OG0008049	LOC6629648|XP_002053558.3|DVIR	CCAP1982_LOCUS1019|CAD6992140.1|CCAP
OG0008050	LOC6632976|XP_032289409.1|DVIR	CCAP1982_LOCUS4834|CAD6996141.1|CCAP
OG0008051	LOC6630425|XP_002053737.1|DVIR	CCAP1982_LOCUS4237|CAD6995525.1|CCAP
OG0008052	LOC6630988|XP_002053233.3|DVIR	CCAP1982_LOCUS605|CAD6991692.1|CCAP
OG0008053	LOC6629703|XP_002052961.1|DVIR	CCAP1982_LOCUS5665|CAD6997004.1|CCAP
OG0008057	LOC6633164|XP_002056613.1|DVIR	CCAP1982_LOCUS4830|CAD6996136.1|CCAP
OG0008059	LOC6629565|XP_002053653.1|DVIR	CCAP1982_LOCUS17|CAD6991068.1|CCAP
OG0008060	LOC6629661|XP_002053600.1|DVIR	CCAP1982_LOCUS125|CAD6991187.1|CCAP
OG0008063	LOC6629848|XP_032295214.1|DVIR	CCAP1982_LOCUS163|CAD6991225.1|CCAP
OG0008069	LOC6633013|XP_002056134.1|DVIR	CCAP1982_LOCUS854|CAD6991967.1|CCAP
OG0008070	LOC6629991|XP_015027600.1|DVIR	CCAP1982_LOCUS4919|CAD6996234.1|CCAP
OG0008075	LOC6624742|XP_015029827.1|DVIR	CCAP1982_LOCUS19935|CAD7011825.1|CCAP
OG0008082	LOC6634686|XP_002058339.1|DVIR	CCAP1982_LOCUS4885|CAD6996195.1|CCAP
OG0008084	LOC6630850|XP_002053932.2|DVIR	CCAP1982_LOCUS3892|CAD6995171.1|CCAP
OG0008085	LOC6630757|XP_002054496.1|DVIR	CCAP1982_LOCUS3982|CAD6995261.1|CCAP
OG0008086	LOC6632398|XP_015025800.1|DVIR	CCAP1982_LOCUS4826|CAD6996132.1|CCAP
OG0008091	LOC6635008|XP_002058652.1|DVIR	CCAP1982_LOCUS2678|CAD6993884.1|CCAP
OG0008092	LOC6632550|XP_032289407.1|DVIR	CCAP1982_LOCUS186|CAD6991251.1|CCAP
OG0008094	LOC6627548|XP_002052283.2|DVIR	CCAP1982_LOCUS6811|CAD6998195.1|CCAP
OG0008098	LOC6624205|XP_002047881.2|DVIR	CCAP1982_LOCUS13603|CAD7005246.1|CCAP
OG0008099	LOC6622369|XP_002048138.2|DVIR	CCAP1982_LOCUS13383|CAD7005010.1|CCAP
OG0008100	LOC6629877|XP_002053386.2|DVIR	CCAP1982_LOCUS536|CAD6991621.1|CCAP
OG0008102	LOC26531622|XP_015027917.1|DVIR	CCAP1982_LOCUS4798|CAD6996098.1|CCAP
OG0008104	LOC6623583|XP_002048258.1|DVIR	CCAP1982_LOCUS13968|CAD7005609.1|CCAP
OG0008105	LOC6633039|XP_002056262.1|DVIR	CCAP1982_LOCUS1889|CAD6993059.1|CCAP
OG0008107	LOC6632835|XP_032289591.1|DVIR	CCAP1982_LOCUS846|CAD6991958.1|CCAP
OG0008132	LOC6630626|XP_002053300.2|DVIR	CCAP1982_LOCUS5058|CAD6996379.1|CCAP
OG0008136	LOC6635677|XP_002059248.2|DVIR	CCAP1982_LOCUS7013|CAD6998413.1|CCAP
OG0008138	LOC6623705|XP_002046185.2|DVIR	CCAP1982_LOCUS14890|CAD7006576.1|CCAP
OG0008153	LOC6625043|XP_002048814.2|DVIR	CCAP1982_LOCUS7157|CAD6998579.1|CCAP
OG0008154	LOC6624504|XP_032290736.1|DVIR	CCAP1982_LOCUS13782|CAD7005419.1|CCAP
OG0008156	LOC6629753|XP_002053895.2|DVIR	CCAP1982_LOCUS262|CAD6991333.1|CCAP
OG0008157	LOC6629411|XP_002053067.3|DVIR	CCAP1982_LOCUS1671|CAD6992834.1|CCAP
OG0008159	LOC26530925|XP_015031667.1|DVIR	CCAP1982_LOCUS14131|CAD7005782.1|CCAP
OG0008160	LOC6626795|XP_015029862.1|DVIR	CCAP1982_LOCUS20519|CAD7012437.1|CCAP
OG0008163	LOC6622478|XP_002047204.1|DVIR	CCAP1982_LOCUS14911|CAD7006600.1|CCAP
OG0008172	LOC6629651|XP_002053561.1|DVIR	CCAP1982_LOCUS2600|CAD6993804.1|CCAP
OG0008182	LOC6626441|XP_002048909.2|DVIR	CCAP1982_LOCUS19443|CAD7011338.1|CCAP
OG0008183	LOC6626005|XP_002049448.2|DVIR	CCAP1982_LOCUS19493|CAD7011393.1|CCAP
OG0008184	LOC6628048|XP_002051159.3|DVIR	CCAP1982_LOCUS19714|CAD7011625.1|CCAP
OG0008185	LOC6629387|XP_002054456.1|DVIR	CCAP1982_LOCUS3685|CAD6994952.1|CCAP
OG0008186	LOC6626505|XP_002050204.1|DVIR	CCAP1982_LOCUS22846|CAD7014882.1|CCAP
OG0008187	LOC6626506|XP_002050205.1|DVIR	CCAP1982_LOCUS22847|CAD7014883.1|CCAP
OG0008189	LOC6634363|XP_002057704.1|DVIR	CCAP1982_LOCUS6511|CAD6997892.1|CCAP
OG0008190	LOC6622787|XP_032290636.1|DVIR	CCAP1982_LOCUS10923|CAD7002432.1|CCAP
OG0008195	LOC6626922|XP_002049536.2|DVIR	CCAP1982_LOCUS19870|CAD7011758.1|CCAP
OG0008197	LOC6622979|XP_032290666.1|DVIR	CCAP1982_LOCUS11615|CAD7003154.1|CCAP
OG0008201	LOC6623726|XP_002048614.1|DVIR	CCAP1982_LOCUS14008|CAD7005651.1|CCAP
OG0008202	LOC6624682|XP_015031351.1|DVIR	CCAP1982_LOCUS13425|CAD7005055.1|CCAP
OG0008207	LOC6622882|XP_002048084.1|DVIR	CCAP1982_LOCUS14253|CAD7005914.1|CCAP
OG0008208	LOC6626461|XP_002049150.1|DVIR	CCAP1982_LOCUS19592|CAD7011494.1|CCAP
OG0008209	LOC6627925|XP_002052800.1|DVIR	CCAP1982_LOCUS13090|CAD7004697.1|CCAP
OG0008210	LOC6627132|XP_002048950.1|DVIR	CCAP1982_LOCUS21155|CAD7013078.1|CCAP
OG0008211	LOC6634121|XP_002057722.2|DVIR	CCAP1982_LOCUS5555|CAD6996882.1|CCAP
OG0008212	LOC6622818|XP_002047542.1|DVIR	CCAP1982_LOCUS13377|CAD7005001.1|CCAP
OG0008222	LOC6622866|XP_002047684.2|DVIR	CCAP1982_LOCUS13754|CAD7005394.1|CCAP
OG0008223	LOC6624479|XP_032290711.1|DVIR	CCAP1982_LOCUS13974|CAD7005616.1|CCAP
OG0008227	LOC6630617|XP_002053746.3|DVIR	CCAP1982_LOCUS3812|CAD6995088.1|CCAP
OG0008228	LOC6632222|XP_032288758.1|DVIR	CCAP1982_LOCUS2358|CAD6993546.1|CCAP
OG0008229	LOC6631249|XP_015027259.1|DVIR	CCAP1982_LOCUS2175|CAD6993357.1|CCAP
OG0008230	LOC6629355|XP_002053564.1|DVIR	CCAP1982_LOCUS643|CAD6991732.1|CCAP
OG0008232	LOC6622849|XP_002046553.1|DVIR	CCAP1982_LOCUS11916|CAD7003463.1|CCAP
OG0008233	LOC6628321|XP_002051194.1|DVIR	CCAP1982_LOCUS5478|CAD6996805.1|CCAP
OG0008234	LOC6626603|XP_015030072.1|DVIR	CCAP1982_LOCUS22924|CAD7014962.1|CCAP
OG0008237	LOC6626375|XP_002050352.2|DVIR	CCAP1982_LOCUS21190|CAD7013117.1|CCAP
OG0008238	LOC6622899|XP_002046493.1|DVIR	CCAP1982_LOCUS12216|CAD7003780.1|CCAP
OG0008239	LOC6623612|XP_015031385.1|DVIR	CCAP1982_LOCUS13295|CAD7004911.1|CCAP
OG0008240	LOC6625197|XP_002048750.1|DVIR	CCAP1982_LOCUS21666|CAD7013615.1|CCAP
OG0008243	LOC6635810|XP_002059319.1|DVIR	CCAP1982_LOCUS21722|CAD7013681.1|CCAP
OG0008244	LOC6631085|XP_002053811.1|DVIR	CCAP1982_LOCUS3012|CAD6994251.1|CCAP, CCAP1982_LOCUS3014|CAD6994253.1|CCAP, CCAP1982_LOCUS3013|CAD6994252.1|CCAP
OG0008245	LOC6624913|XP_002049110.1|DVIR	CCAP1982_LOCUS20759|CAD7012652.1|CCAP, CCAP1982_LOCUS20761|CAD7012654.1|CCAP, CCAP1982_LOCUS20752|CAD7012649.1|CCAP
OG0008246	LOC6625830|XP_032292978.1|DVIR	CCAP1982_LOCUS20115|CAD7012004.1|CCAP
OG0008247	LOC6631079|XP_015027620.2|DVIR, LOC6631077|XP_015027618.2|DVIR, LOC116651953|XP_032295389.1|DVIR	CCAP1982_LOCUS3065|CAD6994307.1|CCAP
OG0008248	LOC6630616|XP_002053745.1|DVIR	CCAP1982_LOCUS7940|CAD6999414.1|CCAP, CCAP1982_LOCUS3813|CAD6995089.1|CCAP
OG0008249	LOC6628153|XP_032294436.1|DVIR, LOC6629836|XP_002054536.1|DVIR	CCAP1982_LOCUS1862|CAD6993026.1|CCAP, CCAP1982_LOCUS1863|CAD6993027.1|CCAP
OG0008250	LOC6626641|XP_002048777.1|DVIR	CCAP1982_LOCUS23131|CAD7015179.1|CCAP, CCAP1982_LOCUS23132|CAD7015180.1|CCAP
OG0008251	LOC6636347|XP_002059946.1|DVIR	CCAP1982_LOCUS23380|CAD7015438.1|CCAP
OG0008252	LOC6632923|XP_002055926.1|DVIR, LOC116650928|XP_032292049.1|DVIR, LOC6635977|XP_032292633.1|DVIR	CCAP1982_LOCUS22375|CAD7014380.1|CCAP, CCAP1982_LOCUS22374|CAD7014379.1|CCAP
OG0008253	LOC6624842|XP_002049658.3|DVIR	CCAP1982_LOCUS20951|CAD7012852.1|CCAP, CCAP1982_LOCUS20795|CAD7012688.1|CCAP, CCAP1982_LOCUS20796|CAD7012689.1|CCAP, CCAP1982_LOCUS20797|CAD7012690.1|CCAP, CCAP1982_LOCUS20794|CAD7012687.1|CCAP, CCAP1982_LOCUS20793|CAD7012686.1|CCAP, CCAP1982_LOCUS20958|CAD7012859.1|CCAP
OG0008254	LOC6623073|XP_002047095.1|DVIR	CCAP1982_LOCUS14756|CAD7006437.1|CCAP
OG0008255	LOC6622128|XP_002047678.1|DVIR, LOC6624209|XP_002046561.1|DVIR	CCAP1982_LOCUS22856|CAD7014892.1|CCAP, CCAP1982_LOCUS12510|CAD7004087.1|CCAP
OG0008256	LOC6636508|XP_002059988.2|DVIR	CCAP1982_LOCUS21502|CAD7013437.1|CCAP
OG0008266	LOC6632538|XP_002056181.1|DVIR	CCAP1982_LOCUS2422|CAD6993612.1|CCAP
OG0008267	LOC6632596|XP_032289485.1|DVIR	CCAP1982_LOCUS3067|CAD6994310.1|CCAP
OG0008271	LOC6623194|XP_002047753.1|DVIR	CCAP1982_LOCUS14909|CAD7006598.1|CCAP
OG0008273	LOC6629628|XP_015026826.1|DVIR	CCAP1982_LOCUS120|CAD6991182.1|CCAP
OG0008284	LOC6636272|XP_002059685.1|DVIR	CCAP1982_LOCUS9611|CAD7001139.1|CCAP
OG0008288	LOC6629968|XP_002053077.1|DVIR	CCAP1982_LOCUS1825|CAD6992994.1|CCAP
OG0008294	LOC6630913|XP_002053772.1|DVIR	CCAP1982_LOCUS3185|CAD6994434.1|CCAP
OG0008299	LOC6630575|XP_015027059.1|DVIR	CCAP1982_LOCUS3440|CAD6994705.1|CCAP
OG0008301	LOC6629923|XP_002054557.2|DVIR	CCAP1982_LOCUS1728|CAD6992893.1|CCAP
OG0008308	LOC6630858|XP_015027280.1|DVIR	CCAP1982_LOCUS3483|CAD6994750.1|CCAP
OG0008310	LOC6624338|XP_002047590.1|DVIR	CCAP1982_LOCUS13492|CAD7005130.1|CCAP
OG0008312	LOC6634978|XP_002058426.1|DVIR	CCAP1982_LOCUS3005|CAD6994244.1|CCAP
OG0008317	LOC6630069|XP_015027682.1|DVIR	CCAP1982_LOCUS2023|CAD6993203.1|CCAP
OG0008321	LOC6629917|XP_002054551.1|DVIR	CCAP1982_LOCUS1594|CAD6992751.1|CCAP
OG0008323	LOC6632417|XP_002055798.1|DVIR	CCAP1982_LOCUS3509|CAD6994778.1|CCAP
OG0008330	LOC6627107|XP_002050847.1|DVIR	CCAP1982_LOCUS22445|CAD7014449.1|CCAP
OG0008331	LOC6622279|XP_002047122.1|DVIR	CCAP1982_LOCUS12328|CAD7003899.1|CCAP
OG0008335	LOC6623175|XP_002047754.1|DVIR	CCAP1982_LOCUS14416|CAD7006084.1|CCAP
OG0008337	LOC6626392|XP_002048731.1|DVIR	CCAP1982_LOCUS21735|CAD7013694.1|CCAP
OG0008338	LOC6623056|XP_002048499.1|DVIR	CCAP1982_LOCUS11816|CAD7003357.1|CCAP
OG0008340	LOC6624957|XP_002050612.1|DVIR	CCAP1982_LOCUS22350|CAD7014353.1|CCAP
OG0008341	LOC6624067|XP_002046277.2|DVIR	CCAP1982_LOCUS3342|CAD6994604.1|CCAP
OG0008342	LOC6624116|XP_002046622.1|DVIR	CCAP1982_LOCUS13043|CAD7004648.1|CCAP
OG0008343	LOC6630226|XP_002054800.1|DVIR	CCAP1982_LOCUS2994|CAD6994232.1|CCAP, CCAP1982_LOCUS2995|CAD6994233.1|CCAP
OG0008344	LOC6624006|XP_002046555.2|DVIR	CCAP1982_LOCUS11914|CAD7003461.1|CCAP
OG0008345	LOC6624171|XP_002046900.2|DVIR	CCAP1982_LOCUS12323|CAD7003893.1|CCAP
OG0008347	LOC6627537|XP_002051706.1|DVIR	CCAP1982_LOCUS8876|CAD7000401.1|CCAP
OG0008348	LOC6622537|XP_002046703.1|DVIR	CCAP1982_LOCUS12034|CAD7003586.1|CCAP
OG0008349	LOC6622252|XP_002047477.3|DVIR	CCAP1982_LOCUS3526|CAD6994795.1|CCAP
OG0008351	LOC6622109|XP_002046541.2|DVIR	CCAP1982_LOCUS11606|CAD7003145.1|CCAP
OG0008352	LOC6623851|XP_002046230.1|DVIR	CCAP1982_LOCUS14829|CAD7006515.1|CCAP
OG0008353	LOC6622835|XP_002046696.1|DVIR	CCAP1982_LOCUS12045|CAD7003597.1|CCAP
OG0008355	LOC6625400|XP_002050141.2|DVIR	CCAP1982_LOCUS22485|CAD7014483.1|CCAP
OG0008356	LOC6633339|XP_002056867.1|DVIR	CCAP1982_LOCUS10774|CAD7002279.1|CCAP
OG0008357	LOC6632614|XP_002056314.1|DVIR	CCAP1982_LOCUS863|CAD6991976.1|CCAP
OG0008358	LOC6627576|XP_032293565.1|DVIR	CCAP1982_LOCUS5391|CAD6996708.1|CCAP, CCAP1982_LOCUS5392|CAD6996709.1|CCAP
OG0008359	LOC6625209|XP_002050625.2|DVIR	CCAP1982_LOCUS7255|CAD6998698.1|CCAP
OG0008360	LOC6624879|XP_002050883.2|DVIR	CCAP1982_LOCUS7152|CAD6998572.1|CCAP
OG0008361	LOC6634374|XP_015025281.1|DVIR	CCAP1982_LOCUS9119|CAD7000645.1|CCAP
OG0008363	LOC6627182|XP_002049747.1|DVIR	CCAP1982_LOCUS19956|CAD7011847.1|CCAP
OG0008364	LOC6622517|XP_002048432.1|DVIR	CCAP1982_LOCUS14632|CAD7006310.1|CCAP
OG0008365	LOC6625410|XP_032292734.1|DVIR	CCAP1982_LOCUS20151|CAD7012049.1|CCAP
OG0008366	LOC6633143|XP_002056382.1|DVIR	CCAP1982_LOCUS4899|CAD6996210.1|CCAP
OG0008371	LOC6630661|XP_015027433.1|DVIR	CCAP1982_LOCUS4600|CAD6995899.1|CCAP
OG0008372	LOC6622185|XP_002048302.1|DVIR	CCAP1982_LOCUS21458|CAD7013393.1|CCAP
OG0008376	LOC6628541|XP_002051853.1|DVIR	CCAP1982_LOCUS8463|CAD6999956.1|CCAP
OG0008377	LOC26531560|XP_032294309.1|DVIR	CCAP1982_LOCUS5667|CAD6997006.1|CCAP
OG0008379	LOC6634056|XP_002057889.1|DVIR	CCAP1982_LOCUS5779|CAD6997134.1|CCAP
OG0008381	LOC6628825|XP_002052590.1|DVIR	CCAP1982_LOCUS7843|CAD6999316.1|CCAP
OG0008387	LOC6633058|XP_032289701.1|DVIR	CCAP1982_LOCUS2129|CAD6993312.1|CCAP, CCAP1982_LOCUS2128|CAD6993311.1|CCAP
OG0008389	LOC6628932|XP_032294388.1|DVIR	CCAP1982_LOCUS6890|CAD6998281.1|CCAP
OG0008392	LOC6624220|XP_002048073.1|DVIR	CCAP1982_LOCUS13567|CAD7005207.1|CCAP
OG0008393	LOC6622781|XP_032290926.1|DVIR	CCAP1982_LOCUS13966|CAD7005607.1|CCAP
OG0008400	LOC6624174|XP_002047423.1|DVIR	CCAP1982_LOCUS11408|CAD7002943.1|CCAP
OG0008401	LOC6628637|XP_002051881.1|DVIR	CCAP1982_LOCUS8474|CAD6999969.1|CCAP
OG0008402	LOC6629845|XP_002054466.1|DVIR	CCAP1982_LOCUS4270|CAD6995559.1|CCAP
OG0008404	LOC6630764|XP_002054623.2|DVIR	CCAP1982_LOCUS652|CAD6991740.1|CCAP
OG0008407	LOC6632927|XP_002056562.3|DVIR	CCAP1982_LOCUS4426|CAD6995719.1|CCAP
OG0008410	LOC6629577|XP_002054869.1|DVIR	CCAP1982_LOCUS119|CAD6991180.1|CCAP
OG0008423	LOC6624937|XP_002049036.1|DVIR	CCAP1982_LOCUS9595|CAD7001123.1|CCAP
OG0008425	LOC6629506|XP_032289405.1|DVIR	CCAP1982_LOCUS105|CAD6991166.1|CCAP
OG0008431	LOC6626403|XP_002050011.1|DVIR	CCAP1982_LOCUS19670|CAD7011581.1|CCAP
OG0008432	LOC6633213|XP_032289767.1|DVIR	CCAP1982_LOCUS2706|CAD6993915.1|CCAP
OG0008433	LOC6622589|XP_015030555.1|DVIR	CCAP1982_LOCUS13436|CAD7005072.1|CCAP
OG0008438	LOC6629267|XP_032294939.1|DVIR	CCAP1982_LOCUS4252|CAD6995541.1|CCAP
OG0008439	LOC6625210|XP_015029806.1|DVIR	CCAP1982_LOCUS21021|CAD7012923.1|CCAP
OG0008440	LOC6632400|XP_032289616.1|DVIR	CCAP1982_LOCUS773|CAD6991882.1|CCAP
OG0008442	LOC6635368|XP_002058892.1|DVIR	CCAP1982_LOCUS21078|CAD7012987.1|CCAP
OG0008443	LOC6623712|XP_002048254.1|DVIR	CCAP1982_LOCUS13397|CAD7005025.1|CCAP
OG0008444	LOC6623897|XP_002048638.1|DVIR	CCAP1982_LOCUS14132|CAD7005783.1|CCAP
OG0008451	LOC6632518|XP_002056528.1|DVIR	CCAP1982_LOCUS100|CAD6991160.1|CCAP
OG0008455	LOC6622204|XP_002046321.2|DVIR	CCAP1982_LOCUS12726|CAD7004306.1|CCAP
OG0008456	LOC6632925|XP_002056560.1|DVIR	CCAP1982_LOCUS27|CAD6991079.1|CCAP
OG0008457	LOC6629801|XP_002053377.1|DVIR	CCAP1982_LOCUS4532|CAD6995830.1|CCAP
OG0008458	LOC6627194|XP_002049439.1|DVIR	CCAP1982_LOCUS19472|CAD7011371.1|CCAP
OG0008461	LOC6627372|XP_015028625.1|DVIR	CCAP1982_LOCUS6949|CAD6998348.1|CCAP
OG0008462	LOC6628455|XP_002051827.1|DVIR	CCAP1982_LOCUS8775|CAD7000285.1|CCAP
OG0008463	LOC26530741|XP_015028846.2|DVIR	CCAP1982_LOCUS8023|CAD6999499.1|CCAP
OG0008464	LOC6626602|XP_002050636.1|DVIR	CCAP1982_LOCUS22925|CAD7014964.1|CCAP
OG0008466	LOC6625044|XP_002048815.2|DVIR	CCAP1982_LOCUS7231|CAD6998669.1|CCAP
OG0008467	LOC6625204|XP_002050300.1|DVIR	CCAP1982_LOCUS21767|CAD7013736.1|CCAP
OG0008468	LOC6627896|XP_002051810.1|DVIR	CCAP1982_LOCUS7303|CAD6998749.1|CCAP
OG0008469	LOC26531430|XP_015024749.1|DVIR	CCAP1982_LOCUS23118|CAD7015165.1|CCAP
OG0008472	LOC6625852|XP_032291678.1|DVIR	CCAP1982_LOCUS10062|CAD7001568.1|CCAP
OG0008474	LOC6629854|XP_002053177.3|DVIR	CCAP1982_LOCUS5114|CAD6996442.1|CCAP
OG0008475	LOC6634358|XP_002057699.1|DVIR	CCAP1982_LOCUS6517|CAD6997899.1|CCAP, CCAP1982_LOCUS6523|CAD6997905.1|CCAP, CCAP1982_LOCUS6522|CAD6997904.1|CCAP, CCAP1982_LOCUS6524|CAD6997906.1|CCAP, CCAP1982_LOCUS6521|CAD6997903.1|CCAP
OG0008476	LOC6630205|XP_002053708.1|DVIR	CCAP1982_LOCUS391|CAD6991466.1|CCAP
OG0008477	LOC6627150|XP_015029572.1|DVIR	CCAP1982_LOCUS22509|CAD7014508.1|CCAP
OG0008478	LOC26531866|XP_032288952.1|DVIR	CCAP1982_LOCUS3477|CAD6994744.1|CCAP
OG0008479	LOC6626449|XP_002049806.1|DVIR	CCAP1982_LOCUS19737|CAD7011651.1|CCAP, CCAP1982_LOCUS6185|CAD6997546.1|CCAP
OG0008480	LOC6622158|XP_032290034.1|DVIR	CCAP1982_LOCUS14695|CAD7006373.1|CCAP, CCAP1982_LOCUS14713|CAD7006393.1|CCAP, CCAP1982_LOCUS14697|CAD7006375.1|CCAP
OG0008481	LOC6633547|XP_002057244.1|DVIR	CCAP1982_LOCUS14544|CAD7006217.1|CCAP
OG0008482	LOC6623222|XP_002046715.1|DVIR	CCAP1982_LOCUS12017|CAD7003568.1|CCAP
OG0008484	LOC6632658|XP_002056464.1|DVIR	CCAP1982_LOCUS436|CAD6991516.1|CCAP
OG0008485	LOC6628244|XP_015028190.1|DVIR	CCAP1982_LOCUS6269|CAD6997634.1|CCAP
OG0008486	LOC6636249|XP_015023970.1|DVIR	CCAP1982_LOCUS9771|CAD7001273.1|CCAP
OG0008487	LOC6632045|XP_002055242.1|DVIR	CCAP1982_LOCUS6502|CAD6997883.1|CCAP
