Orthogroup	DVIR.longest_only	DELE.longest_only
OG0008624	LOC6626464|XP_032292666.1|DVIR	LOC108149800|XP_017133154.1|DELE
OG0008625	LOC6624815|XP_002050682.1|DVIR	LOC108141454|XP_017120347.1|DELE
OG0008626	LOC6626112|XP_002050025.2|DVIR	LOC108149592|XP_017132740.1|DELE
OG0008627	LOC6623573|XP_015030863.1|DVIR	LOC108150183|XP_017133662.1|DELE
OG0008629	LOC6628959|XP_032293604.1|DVIR	LOC108135209|XP_017111322.1|DELE
OG0008630	LOC6636232|XP_015024084.1|DVIR	LOC108145266|XP_017126028.1|DELE
OG0008631	LOC6630413|XP_002054201.1|DVIR	LOC108143746|XP_017123766.1|DELE
OG0008632	LOC6629390|XP_032294987.1|DVIR	LOC108150081|XP_017133535.1|DELE
OG0008633	LOC6625874|XP_015029409.1|DVIR	LOC108144425|XP_017124770.1|DELE
OG0008634	LOC26531233|XP_015028902.1|DVIR	LOC108140508|XP_017118784.1|DELE, LOC108149209|XP_017132124.1|DELE
OG0008635	LOC6627248|XP_002050399.2|DVIR	LOC108145439|XP_017126355.1|DELE, LOC108136079|XP_017112536.1|DELE
OG0008636	LOC6632356|XP_002056718.1|DVIR	LOC108135063|XP_017111094.1|DELE
OG0008637	LOC6624448|XP_032290413.1|DVIR	LOC108142818|XP_017122368.1|DELE
OG0008638	LOC6630698|XP_002054405.1|DVIR	LOC108136849|XP_017113762.1|DELE
OG0008639	LOC6633063|XP_002055952.1|DVIR	LOC108147280|XP_017129185.1|DELE
OG0008640	LOC6635110|XP_002058670.1|DVIR	LOC108135778|XP_017112127.1|DELE
OG0008641	LOC6633173|XP_002056155.2|DVIR	LOC108148609|XP_017131177.1|DELE
OG0008642	LOC6631116|XP_002054236.1|DVIR	LOC108140377|XP_017118570.1|DELE
OG0008643	LOC6629388|XP_002054457.1|DVIR	LOC108140059|XP_017118249.1|DELE
OG0008644	LOC6629484|XP_002054079.1|DVIR	LOC108148520|XP_017131047.1|DELE
OG0008645	LOC6627573|XP_002052251.1|DVIR, LOC6627572|XP_002052250.1|DVIR	LOC108150446|XP_017134094.1|DELE
OG0008646	LOC6635731|XP_032294763.1|DVIR	LOC108138681|XP_017116517.1|DELE
OG0008647	LOC6628020|XP_002052520.1|DVIR	LOC108134769|XP_017110704.1|DELE
OG0008648	LOC6627571|XP_002052249.1|DVIR	LOC108150456|XP_017134110.1|DELE
OG0008649	LOC6625995|XP_002050018.2|DVIR	LOC108141741|XP_017120723.1|DELE
OG0008650	LOC26530512|XP_015026248.1|DVIR, LOC6632485|XP_002056298.2|DVIR	LOC108140439|XP_017118657.1|DELE
OG0008651	LOC6624801|XP_002050195.2|DVIR	LOC108149843|XP_017133209.1|DELE
OG0008652	LOC6625455|XP_002050991.1|DVIR, LOC116650995|XP_032292358.1|DVIR	LOC108137608|XP_017114875.1|DELE, LOC108138977|XP_017117054.1|DELE
OG0008653	LOC6625957|XP_002049588.1|DVIR	LOC108144277|XP_017124453.1|DELE
OG0008654	LOC116650949|XP_032292148.1|DVIR, LOC6624976|XP_002049957.2|DVIR	LOC108144158|XP_017124291.1|DELE, LOC108144805|XP_017125419.1|DELE
OG0008655	LOC6624843|XP_002049659.1|DVIR	LOC108145363|XP_017126244.1|DELE
OG0008656	LOC6631821|XP_002055193.1|DVIR	LOC108136163|XP_017112649.1|DELE
OG0008657	LOC6633756|XP_002056942.1|DVIR	LOC108148105|XP_017130439.1|DELE
OG0008658	LOC6634592|XP_032296439.1|DVIR	LOC108138499|XP_017116208.1|DELE
OG0008659	LOC6623614|XP_002048619.3|DVIR	LOC108135494|XP_017111726.1|DELE
OG0008660	LOC6623714|XP_032290533.1|DVIR	LOC108135621|XP_017111927.1|DELE
OG0008661	LOC6623046|XP_002047092.1|DVIR	LOC108145667|XP_017126710.1|DELE
OG0008662	LOC6624684|XP_032291015.1|DVIR	LOC108146677|XP_017128222.1|DELE, LOC108146685|XP_017128234.1|DELE, LOC108134950|XP_017110963.1|DELE
OG0008663	LOC6622981|XP_002047557.2|DVIR	LOC108146465|XP_017127968.1|DELE
OG0008664	LOC6622055|XP_002047029.1|DVIR	LOC108145872|XP_017127000.1|DELE
OG0008665	LOC6634132|XP_002057520.1|DVIR	LOC108139018|XP_017117110.1|DELE
OG0008666	LOC6623509|XP_002048646.1|DVIR	LOC108143147|XP_017122882.1|DELE
OG0008667	LOC6623115|XP_032291196.1|DVIR	LOC108142712|XP_017122220.1|DELE
OG0008668	LOC6622870|XP_002046486.1|DVIR	LOC108145714|XP_017126764.1|DELE
OG0008669	LOC6634302|XP_002057553.1|DVIR	LOC108138303|XP_017115948.1|DELE
OG0008670	LOC6630162|XP_002054782.2|DVIR	LOC108139368|XP_017117582.1|DELE
OG0008671	LOC26531664|XP_032294075.1|DVIR	LOC108141761|XP_017120745.1|DELE, LOC108141771|XP_017120758.1|DELE
OG0008672	LOC6629042|XP_002052188.1|DVIR, LOC6629043|XP_002052189.1|DVIR	LOC108150510|XP_017134215.1|DELE, LOC108150527|XP_017134245.1|DELE
OG0008673	LOC26531783|XP_015028985.1|DVIR	LOC108149244|XP_017132169.1|DELE
OG0008677	LOC6630808|XP_002054276.1|DVIR	LOC108137399|XP_017114547.1|DELE
OG0008679	LOC6631623|XP_002055565.1|DVIR	LOC108137334|XP_017114455.1|DELE
OG0008681	LOC6631455|XP_002055543.1|DVIR	LOC108136562|XP_017113360.1|DELE
OG0008683	LOC6631907|XP_002054952.1|DVIR	LOC108136338|XP_017112930.1|DELE
OG0008685	LOC6625902|XP_002049714.1|DVIR	LOC108141728|XP_017120710.1|DELE
OG0008686	LOC6630822|XP_002054729.2|DVIR	LOC108148617|XP_017131202.1|DELE
OG0008688	LOC6634664|XP_002057980.1|DVIR	LOC108136198|XP_017112685.1|DELE
OG0008689	LOC6630121|XP_002053392.1|DVIR	LOC108139322|XP_017117520.1|DELE
OG0008690	LOC6628512|XP_032293738.1|DVIR	LOC108138173|XP_017115755.1|DELE
OG0008691	LOC6624396|XP_002046529.1|DVIR	LOC108142391|XP_017121716.1|DELE
OG0008692	LOC6632035|XP_032296260.1|DVIR	LOC108136373|XP_017112975.1|DELE
OG0008694	LOC6631341|XP_032295602.1|DVIR	LOC108136603|XP_017113410.1|DELE
OG0008695	LOC6626843|XP_002049193.1|DVIR	LOC108135962|XP_017112404.1|DELE
OG0008696	LOC6632751|XP_032289617.1|DVIR	LOC108148797|XP_017131506.1|DELE
OG0008697	LOC6623542|XP_032290176.1|DVIR	LOC108145617|XP_017126642.1|DELE
OG0008698	LOC6631918|XP_032295742.1|DVIR	LOC108142429|XP_017121778.1|DELE
OG0008700	LOC6632558|XP_002056541.1|DVIR	LOC108136969|XP_017113949.1|DELE
OG0008703	LOC6622986|XP_002046504.1|DVIR	LOC108146701|XP_017128254.1|DELE
OG0008704	LOC6628259|XP_002052539.1|DVIR	LOC108134759|XP_017110691.1|DELE
OG0008705	LOC6633905|XP_002057598.1|DVIR	LOC108150731|XP_017134520.1|DELE
OG0008706	LOC6629330|XP_002053871.1|DVIR	LOC108142937|XP_017122521.1|DELE
OG0008707	LOC6635309|XP_002058785.3|DVIR	LOC108148131|XP_017130467.1|DELE
OG0008708	LOC6634556|XP_002057973.1|DVIR	LOC108137657|XP_017114978.1|DELE
OG0008709	LOC6630449|XP_002053724.1|DVIR	LOC108147182|XP_017129013.1|DELE
OG0008710	LOC6632424|XP_002056096.1|DVIR	LOC108134709|XP_017110597.1|DELE
OG0008711	LOC6632868|XP_032289416.1|DVIR	LOC108140671|XP_017119103.1|DELE
OG0008712	LOC6626815|XP_002050649.2|DVIR	LOC108141524|XP_017120447.1|DELE
OG0008714	LOC6628456|XP_002051828.1|DVIR	LOC108147862|XP_017130109.1|DELE
OG0008715	LOC6630209|XP_032294204.1|DVIR	LOC108144071|XP_017124207.1|DELE
OG0008716	LOC6629524|XP_002053326.1|DVIR	LOC108139115|XP_017117217.1|DELE
OG0008717	LOC6624015|XP_002048300.2|DVIR	LOC108142767|XP_017122293.1|DELE
OG0008718	LOC6624809|XP_002050606.3|DVIR	LOC108144541|XP_017125001.1|DELE
OG0008719	LOC6629335|XP_032290717.1|DVIR	LOC108142925|XP_017122502.1|DELE
OG0008721	LOC6634535|XP_032296437.1|DVIR	LOC108136230|XP_017112743.1|DELE
OG0008722	LOC6629444|XP_032289541.1|DVIR	LOC108143839|XP_017123877.1|DELE
OG0008723	LOC6623247|XP_002047142.1|DVIR	LOC108146368|XP_017127841.1|DELE
OG0008724	LOC6627341|XP_002052452.2|DVIR	LOC108142086|XP_017121268.1|DELE
OG0008725	LOC6635819|XP_002059442.1|DVIR	LOC108145345|XP_017126224.1|DELE
OG0008726	LOC6626257|XP_032292011.1|DVIR	LOC108145034|XP_017125706.1|DELE
OG0008727	LOC6632410|XP_002056206.1|DVIR	LOC108136858|XP_017113786.1|DELE
OG0008728	LOC6630375|XP_002054350.1|DVIR	LOC108135087|XP_017111144.1|DELE
OG0008729	LOC6632000|XP_032295949.1|DVIR	LOC108136383|XP_017112985.1|DELE
OG0008730	LOC6634465|XP_002057953.1|DVIR	LOC108148176|XP_017130566.1|DELE
OG0008731	LOC6630736|XP_032294786.1|DVIR	LOC108139166|XP_017117274.1|DELE
OG0008732	LOC6628522|XP_002051680.2|DVIR	LOC108138118|XP_017115640.1|DELE
OG0008734	LOC116650256|XP_032289387.1|DVIR, LOC6631033|XP_002054124.1|DVIR	LOC108141214|XP_017119954.1|DELE
OG0008735	LOC116651131|XP_032292892.1|DVIR, LOC6625572|XP_002049597.1|DVIR	LOC108143324|XP_017123132.1|DELE
OG0008736	LOC6636476|XP_032292497.1|DVIR	LOC108144922|XP_017125577.1|DELE
OG0008737	LOC6629442|XP_002053159.1|DVIR	LOC108143913|XP_017123982.1|DELE
OG0008738	LOC6628013|XP_002051317.1|DVIR	LOC108141926|XP_017121047.1|DELE
OG0008739	LOC6624004|XP_002048103.1|DVIR	LOC108142760|XP_017122284.1|DELE
OG0008740	LOC6627265|XP_002049921.2|DVIR	LOC108141514|XP_017120432.1|DELE, LOC108141276|XP_017120032.1|DELE
OG0008741	LOC116650732|XP_032291138.1|DVIR, LOC6636434|XP_002059823.1|DVIR	LOC108141341|XP_017120139.1|DELE
OG0008742	LOC6622374|XP_002046971.1|DVIR	LOC108146107|XP_017127427.1|DELE
OG0008743	LOC116651480|XP_032293801.1|DVIR, LOC6636492|XP_002059854.1|DVIR	LOC108144376|XP_017124640.1|DELE
OG0008744	LOC6626344|XP_002050345.1|DVIR	LOC108149586|XP_017132710.1|DELE
OG0008745	LOC6631671|XP_002055413.1|DVIR	LOC108137425|XP_017114577.1|DELE
OG0008746	LOC6630215|XP_002054580.1|DVIR	LOC108135134|XP_017111234.1|DELE
OG0008747	LOC6624064|XP_032291200.1|DVIR	LOC108142407|XP_017121742.1|DELE
OG0008748	LOC6627532|XP_002051701.2|DVIR	LOC108148056|XP_017130396.1|DELE
OG0008749	LOC6629209|XP_002051259.2|DVIR	LOC108134508|XP_017110328.1|DELE
OG0008750	LOC6634288|XP_002057755.1|DVIR	LOC108141946|XP_017121077.1|DELE
OG0008752	LOC6629445|XP_002053165.3|DVIR	LOC108143832|XP_017123871.1|DELE
OG0008753	LOC6623476|XP_002048527.1|DVIR, LOC6622268|XP_002048529.2|DVIR	LOC108150172|XP_017133632.1|DELE
OG0008754	LOC6635363|XP_002058887.1|DVIR	LOC108149129|XP_017132023.1|DELE
OG0008755	LOC6629663|XP_002054757.1|DVIR, LOC6629794|XP_032294974.1|DVIR	LOC108147090|XP_017128867.1|DELE
OG0008756	LOC6634977|XP_002058425.1|DVIR	LOC108135742|XP_017112065.1|DELE
OG0008757	LOC6630725|XP_032293358.1|DVIR	LOC108148559|XP_017131096.1|DELE
OG0008758	LOC6629049|XP_002052887.1|DVIR	LOC108149140|XP_017132038.1|DELE
OG0008759	LOC6628945|XP_032293564.1|DVIR	LOC108134521|XP_017110348.1|DELE
OG0008760	LOC6628487|XP_002052034.1|DVIR	LOC108135312|XP_017111485.1|DELE
OG0008761	LOC6627415|XP_002051088.1|DVIR	LOC108142039|XP_017121203.1|DELE
OG0008762	LOC6624844|XP_002049660.1|DVIR	LOC108145361|XP_017126242.1|DELE
OG0008763	LOC6628708|XP_032293398.1|DVIR	LOC108134802|XP_017110743.1|DELE
OG0008764	LOC6634021|XP_002057485.1|DVIR	LOC108149265|XP_017132197.1|DELE
OG0008765	LOC6625160|XP_002050621.1|DVIR	LOC108143330|XP_017123139.1|DELE
OG0008766	LOC6628439|XP_002052224.2|DVIR	LOC108147836|XP_017130080.1|DELE
OG0008767	LOC116651203|XP_032292962.1|DVIR, LOC6625454|XP_002050990.1|DVIR	LOC108149293|XP_017132268.1|DELE, LOC108138585|XP_017116366.1|DELE
OG0008768	LOC6625812|XP_002050594.1|DVIR	LOC108144739|XP_017125325.1|DELE
OG0008769	LOC6624773|XP_002050726.1|DVIR	LOC108145237|XP_017125993.1|DELE
OG0008770	LOC6625703|XP_002049789.1|DVIR	LOC108149648|XP_017132876.1|DELE
OG0008771	LOC6625473|XP_002050149.1|DVIR	LOC108144549|XP_017125009.1|DELE
OG0008772	LOC116651552|XP_032294044.1|DVIR, LOC6636491|XP_002059853.1|DVIR	LOC108144377|XP_017124641.1|DELE
OG0008773	LOC6625048|XP_002049169.1|DVIR	LOC108144334|XP_017124533.1|DELE
OG0008774	LOC6626054|XP_002049610.1|DVIR	LOC108143327|XP_017123136.1|DELE
OG0008775	LOC6627065|XP_015029723.1|DVIR	LOC108144475|XP_017124877.1|DELE
OG0008776	LOC6626940|XP_002050078.3|DVIR	LOC108149803|XP_017133158.1|DELE
OG0008777	LOC6627045|XP_002050075.2|DVIR	LOC108137544|XP_017114756.1|DELE
OG0008778	LOC6625859|XP_002049217.1|DVIR	LOC108145125|XP_017125829.1|DELE
OG0008779	LOC6636652|XP_002060130.1|DVIR	LOC108140968|XP_017119528.1|DELE
OG0008780	LOC6634730|XP_002058329.1|DVIR	LOC108141198|XP_017119931.1|DELE
OG0008781	LOC6633305|XP_002057404.1|DVIR, LOC6633306|XP_002057405.1|DVIR	LOC108141366|XP_017120185.1|DELE
OG0008782	LOC6623434|XP_015031292.1|DVIR	LOC108142635|XP_017122115.1|DELE
OG0008783	LOC6625937|XP_002049048.2|DVIR	LOC108135368|XP_017111548.1|DELE
OG0008784	LOC6624235|XP_002048118.1|DVIR	LOC108142806|XP_017122354.1|DELE
OG0008785	LOC26531271|XP_015028916.1|DVIR	LOC108150262|XP_017133832.1|DELE
OG0008786	LOC6627950|XP_002051423.2|DVIR	LOC108137788|XP_017115182.1|DELE
OG0008787	LOC6622855|XP_002047065.1|DVIR	LOC108150298|XP_017133897.1|DELE
OG0008788	LOC6624501|XP_002047187.2|DVIR, LOC6624353|XP_002047195.2|DVIR	LOC108147411|XP_017129339.1|DELE
OG0008789	LOC26530920|XP_015031665.1|DVIR, LOC6622841|XP_002046485.2|DVIR	LOC108145728|XP_017126780.1|DELE
OG0008790	LOC6625281|XP_002049866.3|DVIR	LOC108145484|XP_017126429.1|DELE
OG0008791	LOC6626297|XP_002050441.1|DVIR	LOC108144186|XP_017124339.1|DELE, LOC108144219|XP_017124384.1|DELE
OG0008792	LOC6627266|XP_002049908.2|DVIR, LOC6627082|XP_002049907.1|DVIR	LOC108143707|XP_017123727.1|DELE
OG0008793	LOC6626242|XP_002049190.1|DVIR	LOC108135968|XP_017112415.1|DELE
OG0008794	LOC6629392|XP_032295224.1|DVIR, LOC6626328|XP_002048942.1|DVIR	LOC108150536|XP_017134258.1|DELE
OG0008795	LOC6629541|XP_002053669.1|DVIR, LOC6629539|XP_002053667.2|DVIR, LOC26530489|XP_032293727.1|DVIR	LOC108134894|XP_017110889.1|DELE
OG0008796	LOC6630463|XP_002053460.1|DVIR, LOC6630462|XP_032294479.1|DVIR	LOC108147134|XP_017128917.1|DELE
OG0008797	LOC6630475|XP_002054111.1|DVIR, LOC6630474|XP_002054110.1|DVIR	LOC108136034|XP_017112457.1|DELE
OG0008805	LOC6631363|XP_032296118.1|DVIR	LOC108136240|XP_017112762.1|DELE
OG0008806	LOC6636714|XP_002060187.1|DVIR	LOC108134910|XP_017110911.1|DELE
OG0008807	LOC6636654|XP_032295793.1|DVIR	LOC108137641|XP_017114944.1|DELE
OG0008808	LOC6634498|XP_002058236.2|DVIR	LOC108136280|XP_017112854.1|DELE
OG0008809	LOC6630644|XP_002053027.1|DVIR	LOC108143086|XP_017122792.1|DELE
OG0008811	LOC6633084|XP_002055962.2|DVIR	LOC108140661|XP_017119082.1|DELE
OG0008813	LOC6629918|XP_032294797.1|DVIR	LOC108139339|XP_017117548.1|DELE
OG0008816	LOC6623272|XP_002047253.1|DVIR	LOC108146995|XP_017128749.1|DELE
OG0008819	LOC116651122|XP_032292859.1|DVIR	LOC108143563|XP_017123561.1|DELE
OG0008820	LOC6627345|XP_002052456.1|DVIR	LOC108141670|XP_017120632.1|DELE
OG0008821	LOC6634647|XP_002058298.2|DVIR	LOC108140886|XP_017119408.1|DELE
OG0008822	LOC6628049|XP_002051160.1|DVIR	LOC108141676|XP_017120640.1|DELE
OG0008823	LOC6634766|XP_032296366.1|DVIR	LOC108136390|XP_017112990.1|DELE
OG0008824	LOC6626272|XP_002050038.1|DVIR	LOC108146675|XP_017128217.1|DELE
OG0008825	LOC6622248|XP_002047471.1|DVIR	LOC108146753|XP_017128372.1|DELE
OG0008829	LOC6633573|XP_002057077.1|DVIR	LOC108136292|XP_017112867.1|DELE
OG0008830	LOC6635456|XP_032295973.1|DVIR	LOC108136414|XP_017113009.1|DELE
OG0008831	LOC6633536|XP_002057364.1|DVIR	LOC108136303|XP_017112881.1|DELE
OG0008832	LOC6633534|XP_002057362.1|DVIR	LOC108136305|XP_017112885.1|DELE
OG0008833	LOC6632039|XP_032296259.1|DVIR	LOC108136614|XP_017113421.1|DELE
OG0008834	LOC26530491|XP_032288950.1|DVIR	LOC108143995|XP_017124103.1|DELE
OG0008835	LOC26531128|XP_015027862.1|DVIR	LOC108136724|XP_017113538.1|DELE
OG0008837	LOC6624949|XP_002050229.1|DVIR	LOC108137510|XP_017114713.1|DELE
OG0008838	LOC6628797|XP_002051220.2|DVIR	LOC108141954|XP_017121085.1|DELE
OG0008839	LOC6626373|XP_002049396.1|DVIR	LOC108149724|XP_017132978.1|DELE
OG0008840	LOC6628845|XP_032293985.1|DVIR	LOC108141846|XP_017120926.1|DELE
OG0008841	LOC6636567|XP_032291514.1|DVIR	LOC108146495|XP_017128017.1|DELE
OG0008842	LOC6636357|XP_002059886.2|DVIR	LOC108143296|XP_017123100.1|DELE
OG0008843	LOC6623926|XP_002046363.1|DVIR	LOC108146060|XP_017127363.1|DELE
OG0008845	LOC6627430|XP_002052156.1|DVIR	LOC108138020|XP_017115479.1|DELE
OG0008846	LOC6624038|XP_002046858.2|DVIR	LOC108146314|XP_017127765.1|DELE
OG0008847	LOC6629313|XP_032291482.1|DVIR	LOC108148412|XP_017130941.1|DELE
OG0008848	LOC6624862|XP_002048881.2|DVIR	LOC108144657|XP_017125192.1|DELE
OG0008849	LOC6633747|XP_015025650.2|DVIR	LOC108138533|XP_017116284.1|DELE
OG0008850	LOC6635897|XP_032292059.1|DVIR	LOC108145393|XP_017126279.1|DELE
OG0008851	LOC6628431|XP_032294195.1|DVIR	LOC108142067|XP_017121242.1|DELE, LOC108142066|XP_017121240.1|DELE
OG0008852	LOC6627284|XP_032292894.1|DVIR	LOC108145382|XP_017126265.1|DELE
OG0008854	LOC6628730|XP_032294091.1|DVIR	LOC108149340|XP_017132322.1|DELE
OG0008855	LOC6636010|XP_002059510.2|DVIR	LOC108140940|XP_017119499.1|DELE
OG0008856	LOC6636185|XP_002059675.1|DVIR	LOC108145318|XP_017126174.1|DELE
OG0008857	LOC6622321|XP_002046650.2|DVIR	LOC108142681|XP_017122175.1|DELE
OG0008858	LOC6623608|XP_032291123.1|DVIR	LOC108140586|XP_017118961.1|DELE
OG0008859	LOC6622483|XP_002046426.1|DVIR	LOC108150363|XP_017133989.1|DELE
OG0008860	LOC6633071|XP_002056143.1|DVIR	LOC108148880|XP_017131673.1|DELE
OG0008861	LOC6626440|XP_002048908.1|DVIR	LOC108149808|XP_017133168.1|DELE
OG0008862	LOC6632735|XP_032288911.1|DVIR	LOC108148271|XP_017130714.1|DELE
OG0008863	LOC6634171|XP_002057538.2|DVIR	LOC108150512|XP_017134221.1|DELE
OG0008864	LOC6627162|XP_002049735.1|DVIR	LOC108143663|XP_017123664.1|DELE
OG0008865	LOC6627879|XP_002052003.1|DVIR	LOC108138211|XP_017115819.1|DELE
OG0008866	LOC6635626|XP_032294723.1|DVIR	LOC108145381|XP_017126268.1|DELE
OG0008867	LOC6632029|XP_002055495.2|DVIR	LOC108136555|XP_017113351.1|DELE
OG0008868	LOC6625615|XP_002051057.1|DVIR	LOC108145437|XP_017126350.1|DELE
OG0008869	LOC6622443|XP_002047665.2|DVIR	LOC108150564|XP_017134290.1|DELE
OG0008870	LOC6623016|XP_002047564.1|DVIR	LOC108146196|XP_017127599.1|DELE
OG0008871	LOC6622566|XP_032290372.1|DVIR	LOC108146725|XP_017128309.1|DELE
OG0008872	LOC6628819|XP_002052584.1|DVIR	LOC108139005|XP_017117089.1|DELE
OG0008873	LOC6627647|XP_002052498.1|DVIR	LOC108135296|XP_017111469.1|DELE
OG0008874	LOC6625958|XP_002049589.1|DVIR	LOC108144276|XP_017124452.1|DELE
OG0008875	LOC6636314|XP_002059874.1|DVIR	LOC108145027|XP_017125698.1|DELE
OG0008876	LOC6636222|XP_032290140.1|DVIR	LOC108145331|XP_017126201.1|DELE
OG0008877	LOC6622906|XP_002048148.1|DVIR	LOC108146830|XP_017128514.1|DELE
OG0008878	LOC6634382|XP_002057576.1|DVIR	LOC108142054|XP_017121225.1|DELE
OG0008879	LOC26531492|XP_015030343.1|DVIR	LOC108144656|XP_017125190.1|DELE
OG0008880	LOC116651947|XP_032295378.1|DVIR	LOC108140417|XP_017118626.1|DELE
OG0008881	LOC6625238|XP_002049484.2|DVIR	LOC108144258|XP_017124428.1|DELE
OG0008882	LOC6628597|XP_032293589.1|DVIR	LOC108141902|XP_017121005.1|DELE
OG0008883	LOC6633091|XP_002056274.1|DVIR	LOC108139224|XP_017117376.1|DELE
OG0008884	LOC6632978|XP_002056481.1|DVIR	LOC108148934|XP_017131742.1|DELE
OG0008885	LOC6633992|XP_002057659.1|DVIR	LOC108138931|XP_017116992.1|DELE
OG0008886	LOC6625727|XP_002049021.1|DVIR	LOC108144592|XP_017125084.1|DELE
OG0008887	LOC6635847|XP_002059459.2|DVIR	LOC108143454|XP_017123375.1|DELE
OG0008888	LOC6622857|XP_002047222.3|DVIR, LOC6622947|XP_002047223.2|DVIR	LOC108150379|XP_017134007.1|DELE
OG0008889	LOC6627078|XP_002049903.1|DVIR	LOC108143682|XP_017123689.1|DELE
OG0008890	LOC6630669|XP_015026884.1|DVIR	LOC108135664|XP_017111990.1|DELE
OG0008891	LOC6623081|XP_032291434.1|DVIR	LOC108146123|XP_017127452.1|DELE
OG0008892	LOC6625315|XP_032291557.1|DVIR	LOC108144511|XP_017124936.1|DELE
OG0008893	LOC6622245|XP_002046937.1|DVIR	LOC108147457|XP_017129476.1|DELE
OG0008894	LOC6629639|XP_002054844.1|DVIR	LOC108148760|XP_017131450.1|DELE
OG0008895	LOC6630122|XP_002053393.1|DVIR	LOC108139321|XP_017117518.1|DELE
OG0008896	LOC6622327|XP_015031588.1|DVIR	LOC108136148|XP_017112631.1|DELE, LOC108136147|XP_017112630.1|DELE
OG0008897	LOC6630682|XP_002054615.1|DVIR	LOC108136778|XP_017113629.1|DELE
OG0008898	LOC6626856|XP_032293120.1|DVIR	LOC108136684|XP_017113495.1|DELE, LOC108149108|XP_017131996.1|DELE
OG0008899	LOC6627937|XP_002052662.2|DVIR	LOC108138852|XP_017116856.1|DELE
OG0008900	LOC6627583|XP_002052814.1|DVIR	LOC108149451|XP_017132532.1|DELE
OG0008901	LOC6624153|XP_032290619.1|DVIR	LOC108146860|XP_017128569.1|DELE
OG0008903	LOC6628729|XP_032294093.1|DVIR	LOC108149349|XP_017132333.1|DELE
OG0008904	LOC6626296|XP_032291577.1|DVIR	LOC108144867|XP_017125507.1|DELE
OG0008905	LOC6636226|XP_032290142.1|DVIR	LOC108145307|XP_017126139.1|DELE
OG0008906	LOC6623702|XP_032290686.1|DVIR	LOC108150292|XP_017133883.1|DELE
OG0008907	LOC6629341|XP_002053318.1|DVIR	LOC108139171|XP_017117281.1|DELE
OG0008908	LOC6632335|XP_032289786.1|DVIR	LOC108141202|XP_017119936.1|DELE
OG0008909	LOC6629685|XP_002053983.1|DVIR	LOC108148930|XP_017131735.1|DELE
OG0008910	LOC6629774|XP_002052988.1|DVIR	LOC108143081|XP_017122786.1|DELE
OG0008911	LOC6635012|XP_002058656.1|DVIR	LOC108140385|XP_017118579.1|DELE
OG0008912	LOC116651864|XP_032294964.1|DVIR, LOC6634991|XP_002058493.2|DVIR	LOC108140997|XP_017119560.1|DELE
OG0008913	LOC6635192|XP_002058391.1|DVIR	LOC108148900|XP_017131705.1|DELE
OG0008914	LOC6634927|XP_002058438.1|DVIR	LOC108139140|XP_017117244.1|DELE
OG0008915	LOC6631168|XP_002053516.1|DVIR	LOC108148220|XP_017130621.1|DELE
OG0008916	LOC6629147|XP_032294207.1|DVIR	LOC108138329|XP_017115981.1|DELE
OG0008917	LOC6628426|XP_002051865.2|DVIR	LOC108138242|XP_017115861.1|DELE
OG0008918	LOC6627326|XP_002051922.2|DVIR	LOC108138703|XP_017116538.1|DELE
OG0008919	LOC6627776|XP_032294230.1|DVIR	LOC108137859|XP_017115278.1|DELE
OG0008920	LOC26531637|XP_015031777.1|DVIR	LOC108136157|XP_017112642.1|DELE
OG0008921	LOC6628145|XP_002052432.1|DVIR	LOC108141890|XP_017120989.1|DELE
OG0008922	LOC6634154|XP_002057631.1|DVIR	LOC108141808|XP_017120862.1|DELE
OG0008923	LOC6626950|XP_002050940.1|DVIR	LOC108145200|XP_017125932.1|DELE
OG0008924	LOC116650882|XP_032291688.1|DVIR, LOC6635838|XP_002059450.1|DVIR	LOC108136806|XP_017113695.1|DELE, LOC108145472|XP_017126412.1|DELE
OG0008925	LOC6625450|XP_002050986.3|DVIR	LOC108138658|XP_017116491.1|DELE
OG0008926	LOC6626173|XP_002050158.1|DVIR	LOC108143400|XP_017123269.1|DELE
OG0008927	LOC116650356|XP_032289713.1|DVIR, LOC6626545|XP_002050375.2|DVIR	LOC108144625|XP_017125141.1|DELE
OG0008928	LOC6636392|XP_002059961.1|DVIR	LOC108147371|XP_017129295.1|DELE
OG0008929	LOC6626987|XP_002050174.1|DVIR	LOC108145168|XP_017125888.1|DELE
OG0008930	LOC6632606|XP_032289524.1|DVIR	LOC108139300|XP_017117487.1|DELE
OG0008931	LOC6625712|XP_002051044.1|DVIR	LOC108141273|XP_017120028.1|DELE
OG0008932	LOC6626334|XP_002048864.1|DVIR	LOC108144290|XP_017124467.1|DELE
OG0008933	LOC6636487|XP_002059849.1|DVIR	LOC108144167|XP_017124315.1|DELE
OG0008934	LOC6622684|XP_032290949.1|DVIR	LOC108142265|XP_017121476.1|DELE
OG0008935	LOC6636433|XP_002059984.1|DVIR	LOC108147353|XP_017129271.1|DELE
OG0008936	LOC6625150|XP_002048924.1|DVIR	LOC108136839|XP_017113754.1|DELE, LOC108141861|XP_017120942.1|DELE
OG0008937	LOC6626747|XP_002049310.2|DVIR	LOC108143285|XP_017123089.1|DELE
OG0008938	LOC6635329|XP_002058878.1|DVIR	LOC108149079|XP_017131941.1|DELE
