Orthogroup	DVIR.longest_only	BTRY.longest_only
OG0009182	LOC6622961|XP_002048215.1|DVIR	LOC120778590|XP_039966392.1|BTRY
OG0009183	LOC6622449|XP_002047721.1|DVIR	LOC120778409|XP_039966126.1|BTRY, LOC120778583|XP_039966384.1|BTRY
OG0009184	LOC6622393|XP_032290612.1|DVIR	LOC120778412|XP_039966130.1|BTRY
OG0009185	LOC6622200|XP_002048655.2|DVIR	LOC120779007|XP_039967060.1|BTRY
OG0009186	LOC6624593|XP_002048093.2|DVIR	LOC120777423|XP_039964660.1|BTRY
OG0009187	LOC6632873|XP_002055809.1|DVIR	LOC120780903|XP_039969074.1|BTRY
OG0009188	LOC6626618|XP_002050602.1|DVIR	LOC120781240|XP_039969314.1|BTRY
OG0009220	LOC26531301|XP_015026795.1|DVIR	LOC120775788|XP_039962059.1|BTRY
OG0009226	LOC116652021|XP_032295562.1|DVIR	LOC120773786|XP_039958811.1|BTRY
OG0009228	LOC6632038|XP_002055504.1|DVIR	LOC120774901|XP_039960703.1|BTRY
OG0009230	LOC6629074|XP_032293994.1|DVIR	LOC120768986|XP_039951750.1|BTRY
OG0009232	LOC6633563|XP_002057368.2|DVIR	LOC120776182|XP_039962734.1|BTRY
OG0009239	LOC6623970|XP_002047619.1|DVIR	LOC120777980|XP_039965554.1|BTRY
OG0009241	LOC6634190|XP_002057783.1|DVIR	LOC120767227|XP_039948986.1|BTRY
OG0009243	LOC116651039|XP_032292556.1|DVIR	LOC120770586|XP_039954102.1|BTRY
OG0009245	LOC6629358|XP_032292250.1|DVIR	LOC120766608|XP_039948149.1|BTRY
OG0009248	LOC6631827|XP_002055469.1|DVIR	LOC120773473|XP_039958321.1|BTRY
OG0009249	LOC6627781|XP_002052020.1|DVIR	LOC120769028|XP_039951803.1|BTRY
OG0009251	LOC6633348|XP_002056789.1|DVIR	LOC120775842|XP_039962145.1|BTRY
OG0009252	LOC6635500|XP_002059040.3|DVIR	LOC120774883|XP_039960673.1|BTRY
OG0009253	LOC6632049|XP_002055246.1|DVIR	LOC120773824|XP_039958868.1|BTRY
OG0009254	LOC6634602|XP_032296343.1|DVIR	LOC120775916|XP_039962245.1|BTRY
OG0009255	LOC6631629|XP_002055010.2|DVIR	LOC120779991|XP_039968215.1|BTRY
OG0009256	LOC6631339|XP_002055776.1|DVIR	LOC120776084|XP_039962491.1|BTRY
OG0009257	LOC6632137|XP_002055389.1|DVIR	LOC120774931|XP_039960742.1|BTRY
OG0009258	LOC6634513|XP_002058062.3|DVIR	LOC120773747|XP_039958742.1|BTRY
OG0009260	LOC6631859|XP_002055203.1|DVIR	LOC120773371|XP_039958133.1|BTRY
OG0009261	LOC6634828|XP_002058217.2|DVIR	LOC120774150|XP_039959490.1|BTRY
OG0009262	LOC6634771|XP_002058197.3|DVIR	LOC120774816|XP_039960554.1|BTRY
OG0009263	LOC6635608|XP_002058951.1|DVIR	LOC120775697|XP_039961942.1|BTRY
OG0009264	LOC6631972|XP_032295606.1|DVIR	LOC120773828|XP_039958875.1|BTRY
OG0009265	LOC6631916|XP_002055597.1|DVIR	LOC120776043|XP_039962422.1|BTRY
OG0009266	LOC6628517|XP_032294083.1|DVIR	LOC120767293|XP_039949107.1|BTRY
OG0009267	LOC6628178|XP_002051448.2|DVIR	LOC120767308|XP_039949158.1|BTRY
OG0009268	LOC6626748|XP_002049311.3|DVIR	LOC120772756|XP_039957457.1|BTRY
OG0009269	LOC6630285|XP_002054896.1|DVIR	LOC120778507|XP_039966271.1|BTRY
OG0009271	LOC6632109|XP_002055632.2|DVIR	LOC120775785|XP_039962055.1|BTRY
OG0009272	LOC6624687|XP_002048096.2|DVIR	LOC120778014|XP_039965614.1|BTRY
OG0009273	LOC6628266|XP_002052546.1|DVIR	LOC120768401|XP_039951007.1|BTRY
OG0009274	LOC6624200|XP_015031206.1|DVIR	LOC120776538|XP_039963210.1|BTRY
OG0009275	LOC6631512|XP_032295874.1|DVIR	LOC120774699|XP_039960362.1|BTRY
OG0009276	LOC6636467|XP_002059916.1|DVIR	LOC120771762|XP_039955877.1|BTRY
OG0009277	LOC6636938|XP_002060394.2|DVIR	LOC120773557|XP_039958455.1|BTRY
OG0009278	LOC6631761|XP_032295761.1|DVIR	LOC120774103|XP_039959391.1|BTRY
OG0009279	LOC6627651|XP_002052502.1|DVIR	LOC120774047|XP_039959283.1|BTRY
OG0009280	LOC6631719|XP_015026487.1|DVIR	LOC120775344|XP_039961424.1|BTRY
OG0009281	LOC6636120|XP_002059621.1|DVIR	LOC120774027|XP_039959254.1|BTRY
OG0009282	LOC6628721|XP_002051894.1|DVIR	LOC120769466|XP_039952413.1|BTRY
OG0009283	LOC6636632|XP_015023807.1|DVIR	LOC120768789|XP_039951480.1|BTRY, LOC120768271|XP_039950803.1|BTRY
OG0009284	LOC6622875|XP_002048025.1|DVIR	LOC120774474|XP_039960065.1|BTRY
OG0009287	LOC6623892|XP_002046854.1|DVIR	LOC120778638|XP_039966471.1|BTRY
OG0009288	LOC6636179|XP_002059565.2|DVIR	LOC120768627|XP_039951327.1|BTRY
OG0009289	LOC6636215|XP_002059716.2|DVIR	LOC120779626|XP_039967904.1|BTRY
OG0009291	LOC6636216|XP_002059717.1|DVIR	LOC120779424|XP_039967556.1|BTRY
OG0009292	LOC6632034|XP_002055500.1|DVIR	LOC120774909|XP_039960713.1|BTRY, LOC120774908|XP_039960712.1|BTRY
OG0009293	LOC6631891|XP_002055492.1|DVIR	LOC120774340|XP_039959835.1|BTRY
OG0009294	LOC6625498|XP_032293047.1|DVIR	LOC120770762|XP_039954280.1|BTRY
OG0009295	LOC6633811|XP_032296595.1|DVIR	LOC120773769|XP_039958781.1|BTRY
OG0009296	LOC6630862|XP_002053464.1|DVIR	LOC120766692|XP_039948272.1|BTRY
OG0009297	LOC6630864|XP_032292435.1|DVIR	LOC120767015|XP_039948778.1|BTRY
OG0009298	LOC6632362|XP_015026207.1|DVIR	LOC120766539|XP_039948051.1|BTRY
OG0009299	LOC6632554|XP_002056537.2|DVIR	LOC120776864|XP_039963856.1|BTRY
OG0009300	LOC6632555|XP_002056538.3|DVIR	LOC120766353|XP_039947716.1|BTRY
OG0009301	LOC6632748|XP_002056471.2|DVIR	LOC120775651|XP_039961846.1|BTRY
OG0009302	LOC6632497|XP_002056450.1|DVIR	LOC120780552|XP_039968746.1|BTRY
OG0009303	LOC6629457|XP_002054704.1|DVIR	LOC120782806|XP_039971219.1|BTRY
OG0009304	LOC6632522|XP_032289664.1|DVIR	LOC120782258|XP_039970357.1|BTRY
OG0009305	LOC6629509|XP_032292947.1|DVIR	LOC120782427|XP_039970612.1|BTRY
OG0009306	LOC6634453|XP_002058172.2|DVIR	LOC120776066|XP_039962469.1|BTRY
OG0009307	LOC6630659|XP_002053438.1|DVIR	LOC120766761|XP_039948368.1|BTRY
OG0009308	LOC116651784|XP_032294687.1|DVIR, LOC6630049|XP_002054717.1|DVIR	LOC120780344|XP_039968597.1|BTRY
OG0009309	LOC6633142|XP_002056381.1|DVIR	LOC120782848|XP_039971309.1|BTRY
OG0009310	LOC6629611|XP_002053584.1|DVIR	LOC120776606|XP_039963331.1|BTRY
OG0009311	LOC6632290|XP_002056732.2|DVIR	LOC120782412|XP_039970594.1|BTRY
OG0009312	LOC6629505|XP_002053167.1|DVIR	LOC120766223|XP_039947532.1|BTRY
OG0009313	LOC6631228|XP_015027245.1|DVIR	LOC120782841|XP_039971300.1|BTRY
OG0009314	LOC6631296|XP_002053368.1|DVIR	LOC120766852|XP_039948510.1|BTRY
OG0009315	LOC6632682|XP_002056653.1|DVIR	LOC120770745|XP_039954268.1|BTRY
OG0009316	LOC6629260|XP_002054677.1|DVIR	LOC120771603|XP_039955619.1|BTRY
OG0009317	LOC6629790|XP_032295298.1|DVIR	LOC120766450|XP_039947898.1|BTRY
OG0009318	LOC6629904|XP_002053402.3|DVIR	LOC120767982|XP_039950337.1|BTRY
OG0009319	LOC6631071|XP_002053216.1|DVIR	LOC120776568|XP_039963267.1|BTRY
OG0009320	LOC6630437|XP_002053478.1|DVIR	LOC120766726|XP_039948309.1|BTRY
OG0009321	LOC6630869|XP_002053471.1|DVIR	LOC120767004|XP_039948746.1|BTRY
OG0009322	LOC6629804|XP_002054878.1|DVIR	LOC120777566|XP_039964903.1|BTRY
OG0009323	LOC6630818|XP_002054725.1|DVIR	LOC120782365|XP_039970537.1|BTRY
OG0009324	LOC6633145|XP_002056596.1|DVIR	LOC120770908|XP_039954523.1|BTRY
OG0009325	LOC6633106|XP_032288806.1|DVIR	LOC120772027|XP_039956332.1|BTRY
OG0009326	LOC6630356|XP_002054036.1|DVIR	LOC120766870|XP_039948535.1|BTRY
OG0009327	LOC6635225|XP_002058413.1|DVIR	LOC120766702|XP_039948287.1|BTRY
OG0009328	LOC6633023|XP_015025924.1|DVIR	LOC120782676|XP_039970998.1|BTRY
OG0009329	LOC6630530|XP_032294648.1|DVIR, LOC116651898|XP_032295198.1|DVIR	LOC120766974|XP_039948699.1|BTRY
OG0009330	LOC6635003|XP_002058516.1|DVIR	LOC120766779|XP_039948404.1|BTRY
OG0009331	LOC6635106|XP_002058666.1|DVIR	LOC120766660|XP_039948229.1|BTRY
OG0009332	LOC6632370|XP_002056200.1|DVIR	LOC120773142|XP_039958071.1|BTRY
OG0009333	LOC6630949|XP_002053939.1|DVIR	LOC120766238|XP_039947550.1|BTRY
OG0009334	LOC6630194|XP_032296223.1|DVIR	LOC120782393|XP_039970570.1|BTRY
OG0009335	LOC6629886|XP_002054546.2|DVIR	LOC120782364|XP_039970536.1|BTRY
OG0009336	LOC6631058|XP_002054224.1|DVIR	LOC120766733|XP_039948363.1|BTRY
OG0009337	LOC6633832|XP_015025654.1|DVIR	LOC120766747|XP_039948352.1|BTRY
OG0009338	LOC6634994|XP_002058496.1|DVIR	LOC120766573|XP_039948099.1|BTRY
OG0009339	LOC6634989|XP_002058491.1|DVIR, LOC116651893|XP_032295159.1|DVIR	LOC120782237|XP_039970342.1|BTRY
OG0009340	LOC6632245|XP_002056074.1|DVIR	LOC120774848|XP_039960649.1|BTRY
OG0009341	LOC6630089|XP_002054256.1|DVIR	LOC120773757|XP_039958763.1|BTRY
OG0009342	LOC6635078|XP_002058724.1|DVIR	LOC120772497|XP_039957081.1|BTRY
OG0009343	LOC6635077|XP_002058723.1|DVIR	LOC120772486|XP_039957070.1|BTRY
OG0009344	LOC6634964|XP_032294969.1|DVIR	LOC120775541|XP_039961734.1|BTRY
OG0009345	LOC6632305|XP_002055994.1|DVIR	LOC120766918|XP_039948600.1|BTRY
OG0009346	LOC6629783|XP_002054745.2|DVIR	LOC120766411|XP_039947796.1|BTRY
OG0009347	LOC6635042|XP_032295107.1|DVIR	LOC120778565|XP_039966401.1|BTRY, LOC120780363|XP_039968590.1|BTRY
OG0009348	LOC6630917|XP_032292103.1|DVIR	LOC120766340|XP_039947698.1|BTRY
OG0009349	LOC6636381|XP_002059910.2|DVIR	LOC120782581|XP_039970862.1|BTRY
OG0009350	LOC6629486|XP_002054081.2|DVIR	LOC120782844|XP_039971304.1|BTRY
OG0009351	LOC6629438|XP_002054073.1|DVIR	LOC120782323|XP_039970479.1|BTRY
OG0009352	LOC116649752|XP_032294993.1|DVIR	LOC120779833|XP_039968151.1|BTRY
OG0009353	LOC6630074|XP_032295265.1|DVIR	LOC120780722|XP_039968919.1|BTRY
OG0009354	LOC6627976|XP_002051782.1|DVIR	LOC120769760|XP_039952857.1|BTRY
OG0009355	LOC6635748|XP_002059219.2|DVIR	LOC120769688|XP_039952748.1|BTRY
OG0009356	LOC6628000|XP_032293941.1|DVIR	LOC120767537|XP_039949575.1|BTRY
OG0009357	LOC26530901|XP_015028874.1|DVIR	LOC120768492|XP_039951142.1|BTRY
OG0009358	LOC6627952|XP_002052528.1|DVIR	LOC120768302|XP_039950866.1|BTRY
OG0009359	LOC6627953|XP_002052529.1|DVIR	LOC120768416|XP_039951031.1|BTRY, LOC120769339|XP_039952229.1|BTRY
OG0009360	LOC6627764|XP_002052653.1|DVIR	LOC120769812|XP_039952954.1|BTRY
OG0009361	LOC6627763|XP_002052652.1|DVIR	LOC120769813|XP_039952955.1|BTRY
OG0009362	LOC6627762|XP_002052651.2|DVIR	LOC120767622|XP_039949713.1|BTRY
OG0009363	LOC6629218|XP_002051938.1|DVIR	LOC120767320|XP_039949188.1|BTRY
OG0009364	LOC6627353|XP_002051964.1|DVIR	LOC120769135|XP_039951941.1|BTRY
OG0009365	LOC6635708|XP_032293946.1|DVIR	LOC120768281|XP_039950815.1|BTRY
OG0009366	LOC6627519|XP_002051628.1|DVIR	LOC120769065|XP_039951855.1|BTRY
OG0009367	LOC6627898|XP_002051812.1|DVIR	LOC120768128|XP_039950616.1|BTRY
OG0009368	LOC26531185|XP_015028896.1|DVIR	LOC120767286|XP_039949096.1|BTRY
OG0009369	LOC6628715|XP_002051888.1|DVIR	LOC120769820|XP_039952962.1|BTRY
OG0009370	LOC26530474|XP_015028816.1|DVIR	LOC120769178|XP_039951998.1|BTRY
OG0009371	LOC6628538|XP_002052061.2|DVIR	LOC120768133|XP_039950625.1|BTRY
OG0009372	LOC6628557|XP_002051954.1|DVIR	LOC120769534|XP_039952509.1|BTRY
OG0009373	LOC116651555|XP_032294041.1|DVIR, LOC6628525|XP_002052721.1|DVIR	LOC120768280|XP_039950814.1|BTRY
OG0009374	LOC6629041|XP_002052187.2|DVIR	LOC120767896|XP_039950167.1|BTRY
OG0009376	LOC6628142|XP_002052429.1|DVIR	LOC120769002|XP_039951776.1|BTRY
OG0009377	LOC6633900|XP_002057593.2|DVIR	LOC120769456|XP_039952396.1|BTRY
OG0009378	LOC6634035|XP_002057772.1|DVIR	LOC120767674|XP_039949782.1|BTRY
OG0009379	LOC6628070|XP_002051435.2|DVIR	LOC120769296|XP_039952159.1|BTRY
OG0009380	LOC6628161|XP_002052416.1|DVIR	LOC120768352|XP_039950941.1|BTRY
OG0009381	LOC6628592|XP_002051485.1|DVIR	LOC120769543|XP_039952522.1|BTRY
OG0009382	LOC6627737|XP_002051121.1|DVIR	LOC120769744|XP_039952835.1|BTRY
OG0009383	LOC6628706|XP_002051324.1|DVIR	LOC120775413|XP_039961515.1|BTRY, LOC120767580|XP_039949659.1|BTRY
OG0009384	LOC6634089|XP_002057509.1|DVIR	LOC120767978|XP_039950323.1|BTRY
OG0009385	LOC6634049|XP_002057502.1|DVIR	LOC120768106|XP_039950586.1|BTRY
OG0009386	LOC6633967|XP_002057475.2|DVIR	LOC120769114|XP_039951910.1|BTRY
OG0009387	LOC6627029|XP_002050944.1|DVIR	LOC120770510|XP_039953979.1|BTRY
OG0009388	LOC6627165|XP_002050950.1|DVIR	LOC120772268|XP_039956705.1|BTRY
OG0009389	LOC6626900|XP_002050822.1|DVIR, LOC6626960|XP_032292324.1|DVIR	LOC120770541|XP_039954030.1|BTRY
OG0009390	LOC6635900|XP_002059425.2|DVIR	LOC120771794|XP_039955926.1|BTRY
OG0009391	LOC6628888|XP_002052089.2|DVIR	LOC120772898|XP_039957711.1|BTRY, LOC120772896|XP_039957706.1|BTRY, LOC120772897|XP_039957707.1|BTRY
OG0009392	LOC6636352|XP_002059951.1|DVIR	LOC120772088|XP_039956421.1|BTRY
OG0009393	LOC6626110|XP_002050023.1|DVIR	LOC120771876|XP_039956064.1|BTRY, LOC120772976|XP_039957822.1|BTRY, LOC120773092|XP_039957995.1|BTRY
OG0009394	LOC6626942|XP_032292172.1|DVIR	LOC120771903|XP_039956117.1|BTRY
OG0009395	LOC6626182|XP_002050246.1|DVIR	LOC120773107|XP_039958016.1|BTRY
OG0009396	LOC6636384|XP_002059800.1|DVIR	LOC120773109|XP_039958023.1|BTRY
OG0009397	LOC6625682|XP_002050315.1|DVIR	LOC120771562|XP_039955559.1|BTRY
OG0009398	LOC26531449|XP_015030334.1|DVIR	LOC120772842|XP_039957588.1|BTRY
OG0009399	LOC6635931|XP_002059370.3|DVIR	LOC120773127|XP_039958057.1|BTRY
OG0009400	LOC6627279|XP_002048698.1|DVIR	LOC120770267|XP_039953515.1|BTRY
OG0009401	LOC6627754|XP_002051127.1|DVIR	LOC120771873|XP_039956061.1|BTRY
OG0009402	LOC116650350|XP_032289689.1|DVIR, LOC6632767|XP_002056372.1|DVIR	LOC120770401|XP_039953769.1|BTRY
OG0009403	LOC6627213|XP_002050210.1|DVIR	LOC120772165|XP_039956539.1|BTRY, LOC120772214|XP_039956628.1|BTRY
OG0009404	LOC6635801|XP_002059389.3|DVIR	LOC120770349|XP_039953685.1|BTRY
OG0009405	LOC6627173|XP_002048696.1|DVIR	LOC120772512|XP_039957092.1|BTRY
OG0009406	LOC6636480|XP_032291667.1|DVIR, LOC116650648|XP_032290810.1|DVIR	LOC120772649|XP_039957309.1|BTRY
OG0009407	LOC6635989|XP_032291555.1|DVIR	LOC120772698|XP_039957372.1|BTRY
OG0009408	LOC6626601|XP_002050635.2|DVIR	LOC120770362|XP_039953707.1|BTRY
OG0009409	LOC6626710|XP_032292279.1|DVIR	LOC120770048|XP_039953100.1|BTRY
OG0009410	LOC6636478|XP_032291651.1|DVIR, LOC116650573|XP_032290490.1|DVIR	LOC120770157|XP_039953287.1|BTRY
OG0009411	LOC6625972|XP_032292550.1|DVIR	LOC120771889|XP_039956084.1|BTRY
OG0009412	LOC6625339|XP_015029192.1|DVIR	LOC120772675|XP_039957346.1|BTRY
OG0009413	LOC6636396|XP_002059965.1|DVIR	LOC120772747|XP_039957442.1|BTRY
OG0009414	LOC6636400|XP_002059969.1|DVIR	LOC120771425|XP_039955347.1|BTRY
OG0009415	LOC6625456|XP_002048886.1|DVIR	LOC120769989|XP_039953005.1|BTRY
OG0009416	LOC6624908|XP_002050221.1|DVIR	LOC120771801|XP_039955937.1|BTRY
OG0009417	LOC116650960|XP_032292168.1|DVIR	LOC120771897|XP_039956103.1|BTRY
OG0009418	LOC6624943|XP_002050223.1|DVIR	LOC120772495|XP_039957076.1|BTRY
OG0009419	LOC6624945|XP_002050225.2|DVIR	LOC120771469|XP_039955420.1|BTRY
OG0009420	LOC6624946|XP_015029262.1|DVIR	LOC120771547|XP_039955536.1|BTRY
OG0009421	LOC6625120|XP_002049500.1|DVIR	LOC120772508|XP_039957086.1|BTRY
OG0009422	LOC6624964|XP_002049325.2|DVIR	LOC120772932|XP_039957765.1|BTRY
OG0009423	LOC26530479|XP_015030207.1|DVIR	LOC120770945|XP_039954590.1|BTRY
OG0009424	LOC6626482|XP_002049076.1|DVIR	LOC120772432|XP_039956977.1|BTRY
OG0009425	LOC6626848|XP_002049195.1|DVIR	LOC120771393|XP_039955293.1|BTRY
OG0009426	LOC6625095|XP_002049546.1|DVIR	LOC120772816|XP_039957541.1|BTRY
OG0009427	LOC6626913|XP_032292681.1|DVIR	LOC120771148|XP_039954948.1|BTRY
OG0009428	LOC6626399|XP_002049136.1|DVIR	LOC120770769|XP_039954285.1|BTRY
OG0009429	LOC6626053|XP_002049609.1|DVIR	LOC120771623|XP_039955648.1|BTRY
OG0009430	LOC6626494|XP_002049319.1|DVIR	LOC120771315|XP_039955188.1|BTRY
OG0009431	LOC116651106|XP_032292835.1|DVIR, LOC6626798|XP_032289568.1|DVIR	LOC120770217|XP_039953431.1|BTRY
OG0009432	LOC6624997|XP_002049454.1|DVIR	LOC120771317|XP_039955191.1|BTRY
OG0009433	LOC6626266|XP_002050908.2|DVIR	LOC120772538|XP_039957153.1|BTRY
OG0009434	LOC6626415|XP_002050913.1|DVIR	LOC120771856|XP_039956039.1|BTRY
OG0009435	LOC6626414|XP_002050912.1|DVIR	LOC120772221|XP_039956635.1|BTRY
OG0009436	LOC6635330|XP_002058879.1|DVIR	LOC120771431|XP_039955361.1|BTRY
OG0009437	LOC6625114|XP_002049288.1|DVIR	LOC120771350|XP_039955231.1|BTRY
OG0009438	LOC6627288|XP_032292909.1|DVIR	LOC120772608|XP_039957257.1|BTRY
OG0009439	LOC6627013|XP_002049623.1|DVIR	LOC120772023|XP_039956324.1|BTRY
OG0009440	LOC6625228|XP_002049965.1|DVIR	LOC120770832|XP_039954357.1|BTRY
OG0009441	LOC26531844|XP_032296527.1|DVIR	LOC120774968|XP_039960792.1|BTRY
OG0009442	LOC6631772|XP_032296014.1|DVIR	LOC120774403|XP_039959958.1|BTRY
OG0009443	LOC6627055|XP_002050836.1|DVIR	LOC120775955|XP_039962301.1|BTRY
OG0009444	LOC6631987|XP_015026703.1|DVIR	LOC120776150|XP_039962625.1|BTRY
OG0009445	LOC6636724|XP_002060119.2|DVIR	LOC120775603|XP_039961777.1|BTRY, LOC120775898|XP_039962222.1|BTRY, LOC120775602|XP_039961776.1|BTRY
OG0009446	LOC6634804|XP_032289255.1|DVIR	LOC120775100|XP_039961046.1|BTRY
OG0009447	LOC26531042|XP_015026775.1|DVIR	LOC120773677|XP_039958637.1|BTRY
OG0009448	LOC6632104|XP_002055627.2|DVIR	LOC120774957|XP_039960776.1|BTRY, LOC120774955|XP_039960773.1|BTRY
OG0009449	LOC6631408|XP_002055417.1|DVIR	LOC120773935|XP_039959073.1|BTRY
OG0009450	LOC6635439|XP_002058918.3|DVIR	LOC120774582|XP_039960249.1|BTRY, LOC120775848|XP_039962152.1|BTRY
OG0009451	LOC6628587|XP_002051480.2|DVIR	LOC120776025|XP_039962405.1|BTRY
OG0009452	LOC6631822|XP_002055194.3|DVIR	LOC120774602|XP_039960266.1|BTRY
OG0009453	LOC6629532|XP_002053966.2|DVIR	LOC120774255|XP_039959654.1|BTRY
OG0009454	LOC6622924|XP_032290190.1|DVIR	LOC120774676|XP_039960341.1|BTRY
OG0009455	LOC6636163|XP_015024181.1|DVIR	LOC120775421|XP_039961537.1|BTRY, LOC120775423|XP_039961538.1|BTRY, LOC120775637|XP_039961824.1|BTRY
OG0009456	LOC6633659|XP_002056853.1|DVIR	LOC120774682|XP_039960347.1|BTRY, LOC120774681|XP_039960346.1|BTRY, LOC120775357|XP_039961449.1|BTRY
OG0009457	LOC6633773|XP_002057305.1|DVIR	LOC120775221|XP_039961223.1|BTRY
OG0009458	LOC6631542|XP_002054963.3|DVIR	LOC120775123|XP_039961079.1|BTRY
OG0009459	LOC6623140|XP_032291401.1|DVIR	LOC120777483|XP_039964750.1|BTRY
OG0009460	LOC6636569|XP_032291516.1|DVIR	LOC120778739|XP_039966641.1|BTRY
OG0009461	LOC6636565|XP_032291517.1|DVIR	LOC120778975|XP_039966998.1|BTRY
OG0009462	LOC6622869|XP_002046488.1|DVIR	LOC120777815|XP_039965287.1|BTRY
OG0009463	LOC6622584|XP_002047012.1|DVIR	LOC120777800|XP_039965267.1|BTRY
OG0009464	LOC6623157|XP_002046724.1|DVIR	LOC120778295|XP_039966015.1|BTRY
OG0009465	LOC6622795|XP_002046710.2|DVIR	LOC120776940|XP_039963953.1|BTRY
OG0009466	LOC6622475|XP_002048194.1|DVIR	LOC120777420|XP_039964655.1|BTRY
OG0009467	LOC6623273|XP_002046094.1|DVIR	LOC120778073|XP_039965698.1|BTRY
OG0009468	LOC6623239|XP_002046618.1|DVIR	LOC120778511|XP_039966276.1|BTRY
OG0009469	LOC6624542|XP_002046530.1|DVIR	LOC120776969|XP_039963996.1|BTRY
OG0009470	LOC6623546|XP_002047313.1|DVIR	LOC120778441|XP_039966163.1|BTRY
OG0009471	LOC6634069|XP_002057871.2|DVIR	LOC120778074|XP_039965699.1|BTRY
OG0009472	LOC6636816|XP_002060298.1|DVIR	LOC120777514|XP_039964815.1|BTRY, LOC120777515|XP_039964818.1|BTRY
OG0009473	LOC6624507|XP_002047177.1|DVIR	LOC120778256|XP_039965959.1|BTRY
OG0009474	LOC6622745|XP_002047054.1|DVIR	LOC120777555|XP_039964878.1|BTRY
OG0009475	LOC26531203|XP_015031710.1|DVIR	LOC120777093|XP_039964160.1|BTRY
OG0009476	LOC26531100|XP_015031693.1|DVIR	LOC120776774|XP_039963684.1|BTRY
OG0009477	LOC6623599|XP_002046220.1|DVIR	LOC120778033|XP_039965641.1|BTRY, LOC120778032|XP_039965639.1|BTRY
OG0009478	LOC6623707|XP_002046192.1|DVIR	LOC120779002|XP_039967039.1|BTRY
OG0009479	LOC6627118|XP_002048961.2|DVIR	LOC120779135|XP_039967272.1|BTRY
OG0009480	LOC6623373|XP_002048312.3|DVIR	LOC120777569|XP_039964904.1|BTRY
OG0009481	LOC6636549|XP_015023820.1|DVIR	LOC120778277|XP_039965996.1|BTRY
OG0009482	LOC6623067|XP_032291370.1|DVIR	LOC120778720|XP_039966616.1|BTRY
OG0009483	LOC6622141|XP_002047575.1|DVIR	LOC120778796|XP_039966731.1|BTRY
OG0009484	LOC6633140|XP_002056379.1|DVIR	LOC120778609|XP_039966421.1|BTRY
OG0009485	LOC6622734|XP_002047032.1|DVIR	LOC120778873|XP_039966852.1|BTRY
OG0009486	LOC6622081|XP_002047033.1|DVIR	LOC120778875|XP_039966853.1|BTRY
OG0009487	LOC6622951|XP_002048043.1|DVIR	LOC120778155|XP_039965814.1|BTRY
OG0009488	LOC6622659|XP_002047996.1|DVIR	LOC120778887|XP_039966867.1|BTRY
OG0009489	LOC6624482|XP_002048407.1|DVIR	LOC120778724|XP_039966623.1|BTRY
OG0009490	LOC6625093|XP_002049544.1|DVIR	LOC120778994|XP_039967030.1|BTRY
OG0009491	LOC6624477|XP_002047621.1|DVIR	LOC120777387|XP_039964614.1|BTRY
OG0009492	LOC6622340|XP_032290607.1|DVIR	LOC120779030|XP_039967085.1|BTRY
OG0009493	LOC6622441|XP_032290319.1|DVIR	LOC120776446|XP_039963038.1|BTRY
OG0009494	LOC6622467|XP_002047945.1|DVIR	LOC120776448|XP_039963040.1|BTRY
OG0009495	LOC6624516|XP_032290368.1|DVIR	LOC120777139|XP_039964218.1|BTRY
OG0009496	LOC6623400|XP_032289959.1|DVIR	LOC120779128|XP_039967257.1|BTRY
OG0009497	LOC6630163|XP_002054783.1|DVIR	LOC120779013|XP_039967067.1|BTRY
OG0009498	LOC6624628|XP_002048090.1|DVIR	LOC120777706|XP_039965119.1|BTRY
OG0009499	LOC6624615|XP_002048100.2|DVIR	LOC120777342|XP_039964528.1|BTRY
OG0009500	LOC6622556|XP_002048082.1|DVIR	LOC120779099|XP_039967199.1|BTRY
OG0009501	LOC6623537|XP_002048236.1|DVIR	LOC120779041|XP_039967100.1|BTRY
OG0009502	LOC6630096|XP_002053689.1|DVIR	LOC120780164|XP_039968377.1|BTRY
OG0009503	LOC6628910|XP_002051378.1|DVIR	LOC120781490|XP_039969648.1|BTRY
OG0009557	LOC116652340|XP_032296691.1|DVIR	LOC120780547|XP_039968742.1|BTRY
OG0009560	LOC6632036|XP_002055502.1|DVIR	LOC120774906|XP_039960710.1|BTRY
OG0009564	LOC6636686|XP_015023799.1|DVIR	LOC120775689|XP_039961923.1|BTRY
OG0009565	LOC6623392|XP_002046775.1|DVIR	LOC120778538|XP_039966314.1|BTRY
OG0009567	LOC6635022|XP_002058449.2|DVIR	LOC120766423|XP_039947859.1|BTRY
OG0009570	LOC6632643|XP_002056542.1|DVIR	LOC120766751|XP_039948357.1|BTRY
OG0009571	LOC6629576|XP_002054859.2|DVIR	LOC120781575|XP_039969747.1|BTRY
OG0009572	LOC6633812|XP_032296598.1|DVIR	LOC120773894|XP_039959004.1|BTRY
OG0009573	LOC6633502|XP_002056826.1|DVIR	LOC120773489|XP_039958364.1|BTRY
OG0009574	LOC6634610|XP_002058095.2|DVIR	LOC120774832|XP_039960577.1|BTRY
OG0009575	LOC6636486|XP_002059848.1|DVIR	LOC120771939|XP_039956170.1|BTRY
OG0009576	LOC6635131|XP_002058548.1|DVIR	LOC120782287|XP_039970424.1|BTRY
