Orthogroup	DVIR.longest_only	DYAK.longest_only
OG0007489	LOC6630553|XP_015027408.1|DVIR	LOC6536292|XP_015047644.1|DYAK
OG0007490	LOC6634712|XP_032296393.1|DVIR	LOC6524877|XP_002100717.1|DYAK
OG0007491	LOC6633551|XP_032295945.1|DVIR	LOC6524051|XP_002099920.1|DYAK
OG0007492	LOC6625420|XP_002049782.1|DVIR	LOC6528409|XP_002089455.1|DYAK
OG0007493	LOC6634605|XP_032296388.1|DVIR	LOC6524919|XP_002100759.1|DYAK
OG0007494	LOC6634210|XP_002057803.1|DVIR	LOC6527977|XP_002089044.1|DYAK
OG0007495	LOC6631700|XP_002054970.1|DVIR	LOC6525852|XP_002101672.1|DYAK
OG0007496	LOC6622124|XP_015030429.1|DVIR	LOC6534871|XP_015050891.1|DYAK
OG0007497	LOC6622186|XP_002047853.2|DVIR	LOC6533603|XP_002094311.2|DYAK
OG0007498	LOC6622172|XP_032290602.1|DVIR	LOC6534076|XP_015050416.1|DYAK
OG0007499	LOC6623727|XP_002047616.1|DVIR	LOC6534636|XP_015050757.2|DYAK
OG0007500	LOC6624728|XP_002047615.1|DVIR	LOC6534637|XP_002095312.1|DYAK
OG0007501	LOC6622747|XP_015031353.1|DVIR	LOC6535200|XP_015051083.1|DYAK
OG0007502	LOC26531133|XP_015030289.1|DVIR	LOC120320431|XP_039232411.1|DYAK
OG0007503	LOC6635727|XP_002059142.1|DVIR	LOC6526863|XP_002087963.1|DYAK
OG0007504	LOC6624362|XP_032290367.1|DVIR	LOC6534761|XP_002095436.2|DYAK
OG0007505	LOC6622646|XP_002047991.1|DVIR	LOC6534151|XP_002094835.1|DYAK
OG0007506	LOC6622723|XP_002047993.1|DVIR	LOC6534149|XP_002094833.1|DYAK
OG0007507	LOC6629208|XP_002052627.1|DVIR	LOC6527357|XP_002088449.1|DYAK
OG0007508	LOC6628504|XP_002051839.1|DVIR	LOC6526507|XP_002087618.1|DYAK
OG0007509	LOC6634225|XP_002057674.1|DVIR	LOC6527498|XP_002088588.1|DYAK
OG0007510	LOC6624989|XP_002048920.2|DVIR	LOC6528666|XP_015054311.1|DYAK
OG0007511	LOC6634364|XP_002057705.1|DVIR	LOC6527462|XP_002088553.1|DYAK
OG0007512	LOC26530583|XP_015026250.1|DVIR	LOC26534584|XP_015047332.1|DYAK
OG0007513	LOC6627600|XP_002052831.1|DVIR	LOC6526305|XP_002087427.1|DYAK
OG0007514	LOC6636852|XP_002060282.2|DVIR	LOC6532442|XP_002093189.2|DYAK
OG0007515	LOC6635645|XP_002059191.1|DVIR	LOC6526980|XP_002088076.2|DYAK
OG0007516	LOC6628180|XP_002052914.1|DVIR	LOC6528145|XP_002089211.1|DYAK
OG0007517	LOC6624090|XP_032291090.1|DVIR	LOC6534793|XP_002095465.1|DYAK
OG0007518	LOC6627193|XP_002049438.1|DVIR	LOC6532012|XP_002092791.1|DYAK
OG0007519	LOC6625688|XP_002049814.3|DVIR	LOC6530692|XP_002091583.1|DYAK
OG0007520	LOC6633363|XP_032296570.1|DVIR	LOC6524805|XP_002100647.1|DYAK
OG0007521	LOC6631729|XP_002055576.1|DVIR	LOC6525313|XP_002101149.1|DYAK
OG0007522	LOC6634780|XP_002058206.1|DVIR	LOC6525153|XP_002100991.1|DYAK
OG0007523	LOC6625860|XP_015029495.1|DVIR	LOC6530234|XP_002091171.2|DYAK
OG0007524	LOC6628506|XP_002051841.1|DVIR	LOC6526865|XP_002087965.1|DYAK
OG0007525	LOC6634344|XP_002057472.1|DVIR	LOC6527559|XP_002088649.1|DYAK
OG0007526	LOC6631014|XP_002054290.1|DVIR	LOC6537164|XP_015048176.1|DYAK
OG0007527	LOC6622497|XP_002047225.2|DVIR	LOC6533624|XP_002094331.1|DYAK
OG0007528	LOC6625802|XP_032293381.1|DVIR	LOC6529075|XP_002090088.1|DYAK
OG0007529	LOC6624743|XP_002049703.1|DVIR	LOC6530401|XP_002091327.2|DYAK
OG0007530	LOC6635262|XP_002058741.1|DVIR	LOC6538599|XP_002099121.1|DYAK
OG0007531	LOC6625243|XP_002049196.1|DVIR	LOC6529047|XP_002090078.1|DYAK
OG0007532	LOC6625921|XP_002049460.1|DVIR	LOC6532033|XP_002092810.2|DYAK
OG0007533	LOC6624720|XP_002048122.1|DVIR	LOC6534640|XP_002095315.1|DYAK
OG0007534	LOC6623043|XP_002048057.1|DVIR	LOC6534084|XP_002094770.1|DYAK
OG0007535	LOC6624336|XP_002047632.1|DVIR	LOC6534006|XP_002094695.1|DYAK
OG0007536	LOC6629867|XP_002053344.1|DVIR	LOC6537076|XP_002097637.1|DYAK
OG0007537	LOC6624625|XP_032290432.1|DVIR	LOC6534046|XP_039230497.1|DYAK
OG0007538	LOC6624635|XP_032290377.1|DVIR	LOC6534048|XP_002094734.3|DYAK
OG0007539	LOC6628396|XP_032294381.1|DVIR	LOC6529435|XP_015052343.2|DYAK
OG0007540	LOC6631056|XP_002054222.1|DVIR	LOC6539007|XP_002099509.1|DYAK
OG0007541	LOC6626317|XP_002049524.1|DVIR	LOC6529921|XP_002090878.1|DYAK
OG0007542	LOC6626592|XP_002049028.1|DVIR	LOC6531585|XP_002092383.1|DYAK
OG0007543	LOC6636258|XP_032290070.1|DVIR	LOC6523697|XP_039233085.1|DYAK
OG0007544	LOC6624261|XP_002048516.1|DVIR	LOC6533831|XP_002094531.1|DYAK
OG0007545	LOC6628392|XP_002051191.1|DVIR	LOC6529760|XP_002090750.1|DYAK
OG0007546	LOC6630936|XP_002053489.1|DVIR	LOC120320437|XP_039231180.1|DYAK
OG0007547	LOC6625782|XP_002049580.1|DVIR	LOC6531140|XP_002091974.1|DYAK
OG0007548	LOC6622995|XP_015030715.1|DVIR	LOC6532385|XP_015049317.1|DYAK
OG0007549	LOC6622620|XP_002048143.1|DVIR	LOC6539797|XP_002086684.1|DYAK
OG0007550	LOC6622587|XP_002047968.1|DVIR	LOC6534031|XP_002094718.1|DYAK
OG0007551	LOC6626308|XP_032292119.1|DVIR	LOC6528523|XP_039227413.1|DYAK
OG0007552	LOC6628726|XP_015028568.1|DVIR	LOC6526356|XP_002087478.2|DYAK
OG0007553	LOC6627322|XP_002051698.1|DVIR	LOC6526668|XP_002087776.1|DYAK
OG0007554	LOC6623799|XP_002046349.1|DVIR	LOC6532515|XP_002093261.1|DYAK
OG0007555	LOC6626492|XP_002049317.1|DVIR	LOC6531695|XP_002092486.1|DYAK
OG0007556	LOC6627196|XP_002049441.1|DVIR	LOC6532015|XP_039228244.1|DYAK
OG0007557	LOC6626002|XP_015029771.1|DVIR	LOC6532019|XP_015051663.1|DYAK
OG0007558	LOC6626850|XP_032292163.1|DVIR	LOC6530442|XP_039228800.1|DYAK
OG0007559	LOC6629197|XP_002051599.1|DVIR	LOC6527775|XP_002088848.1|DYAK
OG0007560	LOC6624485|XP_002048114.1|DVIR	LOC6534777|XP_002095452.2|DYAK
OG0007561	LOC6622095|XP_032290545.1|DVIR	LOC6534979|XP_039229842.1|DYAK
OG0007563	LOC6624439|XP_002048397.1|DVIR	LOC6534274|XP_002094955.1|DYAK
OG0007564	LOC6624457|XP_002047470.1|DVIR	LOC6533974|XP_002094669.1|DYAK
OG0007565	LOC6629492|XP_032288741.1|DVIR	LOC6538571|XP_002099093.1|DYAK
OG0007566	LOC6626957|XP_002049409.2|DVIR	LOC6530394|XP_002091320.1|DYAK
OG0007567	LOC6630477|XP_032294116.1|DVIR	LOC6538097|XP_002098631.1|DYAK
OG0007568	LOC6626992|XP_002049232.1|DVIR	LOC6530000|XP_002090946.1|DYAK
OG0007569	LOC6626046|XP_002049144.1|DVIR	LOC6530930|XP_002091772.1|DYAK
OG0007570	LOC6626993|XP_015029494.1|DVIR	LOC6530001|XP_039228736.1|DYAK
OG0007571	LOC6626859|XP_002049230.2|DVIR	LOC6529998|XP_002090944.1|DYAK
OG0007572	LOC6627134|XP_002048952.2|DVIR	LOC6528147|XP_002089213.1|DYAK
OG0007573	LOC6627191|XP_002049933.1|DVIR	LOC6531472|XP_002092271.1|DYAK
OG0007574	LOC6627089|XP_032291764.1|DVIR	LOC6532088|XP_002092865.1|DYAK
OG0007575	LOC6627154|XP_032293226.1|DVIR	LOC6531512|XP_015051367.1|DYAK
OG0007576	LOC6631402|XP_002055672.1|DVIR	LOC6526046|XP_039233384.1|DYAK
OG0007577	LOC6633879|XP_032295842.1|DVIR	LOC6525750|XP_002101572.1|DYAK
OG0007578	LOC6627865|XP_002052262.3|DVIR	LOC6529407|XP_015052171.2|DYAK
OG0007579	LOC6625652|XP_002049869.1|DVIR	LOC6528621|XP_002089664.1|DYAK
OG0007580	LOC6622508|XP_002048431.2|DVIR	LOC6534515|XP_002095192.1|DYAK
OG0007581	LOC6627702|XP_002051986.1|DVIR	LOC6529523|XP_002090525.1|DYAK
OG0007582	LOC6633052|XP_002056760.2|DVIR	LOC6538555|XP_002099077.1|DYAK
OG0007583	LOC6626955|XP_002049407.2|DVIR	LOC6530574|XP_002091487.1|DYAK
OG0007584	LOC6634487|XP_032296249.1|DVIR	LOC6526080|XP_039233556.1|DYAK
OG0007585	LOC6622598|XP_002047701.1|DVIR	LOC6533830|XP_002094530.3|DYAK
OG0007586	LOC6634318|XP_002057458.1|DVIR	LOC6527544|XP_002088634.1|DYAK
OG0007587	LOC6626558|XP_032292861.1|DVIR	LOC6530686|XP_015052735.1|DYAK
OG0007588	LOC6629164|XP_002052367.1|DVIR	LOC26536169|XP_015054703.1|DYAK
OG0007589	LOC6631888|XP_002055489.3|DVIR	LOC6525355|XP_002101191.3|DYAK
OG0007590	LOC6624250|XP_032290733.1|DVIR	LOC26535532|XP_015050461.1|DYAK
OG0007591	LOC6625111|XP_002049285.1|DVIR	LOC6528785|XP_002089819.1|DYAK
OG0007592	LOC6625492|XP_002048829.1|DVIR	LOC6531292|XP_002092096.1|DYAK
OG0007593	LOC6633683|XP_032295553.1|DVIR	LOC6524105|XP_015045497.1|DYAK
OG0007594	LOC6626734|XP_002049278.2|DVIR	LOC6528777|XP_002089811.1|DYAK
OG0007595	LOC6626043|XP_002049141.1|DVIR	LOC6530927|XP_002091769.1|DYAK
OG0007596	LOC6624510|XP_032290678.1|DVIR	LOC6532733|XP_002093475.1|DYAK
OG0007597	LOC6624214|XP_002048670.1|DVIR	LOC6534196|XP_002094879.1|DYAK
OG0007598	LOC6625297|XP_002049259.2|DVIR	LOC6531510|XP_002092309.1|DYAK
OG0007599	LOC116650070|XP_032289309.1|DVIR, LOC6622370|XP_002047492.1|DVIR	LOC6534002|XP_002094691.1|DYAK
OG0007600	LOC6622417|XP_002047496.1|DVIR	LOC6534969|XP_002095639.1|DYAK
OG0007601	LOC6622510|XP_032290811.1|DVIR	LOC6534474|XP_002095151.1|DYAK
OG0007602	LOC6624180|XP_002048652.1|DVIR	LOC6539348|XP_002086242.1|DYAK
OG0007603	LOC6624187|XP_032289945.1|DVIR	LOC6534591|XP_002095267.1|DYAK
OG0007604	LOC6636831|XP_032291529.1|DVIR	LOC6532188|XP_015049205.1|DYAK
OG0007605	LOC6622504|XP_032290669.1|DVIR	LOC6535144|XP_039230241.1|DYAK
OG0007606	LOC6623593|XP_015030397.1|DVIR	LOC6533776|XP_002094479.1|DYAK
OG0007607	LOC6630903|XP_032294943.1|DVIR	LOC6538385|XP_002098909.1|DYAK
OG0007608	LOC6622097|XP_002048078.1|DVIR	LOC6539757|XP_002086642.2|DYAK
OG0007609	LOC6631755|XP_002054923.1|DVIR	LOC6524733|XP_002100577.1|DYAK
OG0007610	LOC6626743|XP_032293048.1|DVIR	LOC6528811|XP_002089843.2|DYAK
OG0007611	LOC6636242|XP_015024054.1|DVIR	LOC6523721|XP_039233065.1|DYAK
OG0007612	LOC6625929|XP_002049298.1|DVIR	LOC6528802|XP_039226188.1|DYAK
OG0007613	LOC6626562|XP_002049812.3|DVIR	LOC6530690|XP_002091581.2|DYAK
OG0007614	LOC6623189|XP_002046103.1|DVIR	LOC6533424|XP_002094142.1|DYAK
OG0007615	LOC6623080|XP_002047262.1|DVIR	LOC6532570|XP_002093314.1|DYAK
OG0007616	LOC6630478|XP_002053754.1|DVIR	LOC6538096|XP_002098630.1|DYAK
OG0007617	LOC6624046|XP_032289975.1|DVIR	LOC6539547|XP_002086435.1|DYAK
OG0007618	LOC6623062|XP_032290663.1|DVIR	LOC6534085|XP_002094771.1|DYAK
OG0007619	LOC6622539|XP_015030560.1|DVIR	LOC6534026|XP_002094713.1|DYAK
OG0007620	LOC6624387|XP_032290003.1|DVIR	LOC6534065|XP_015050405.1|DYAK
OG0007621	LOC6625684|XP_002050317.1|DVIR	LOC6528729|XP_002089764.1|DYAK
OG0007622	LOC6624563|XP_015031514.2|DVIR	LOC6534261|XP_015050530.1|DYAK
OG0007623	LOC6623071|XP_032290667.1|DVIR	LOC6534831|XP_039230414.1|DYAK
OG0007624	LOC6622779|XP_002048083.1|DVIR	LOC6534742|XP_002095417.1|DYAK
OG0007625	LOC6623394|XP_032289881.1|DVIR	LOC6533689|XP_015050217.1|DYAK
OG0007626	LOC6622735|XP_002047031.1|DVIR	LOC6532353|XP_002093113.1|DYAK
OG0007627	LOC6622715|XP_002047030.1|DVIR	LOC6532354|XP_002093114.1|DYAK
OG0007628	LOC6636234|XP_002059748.1|DVIR	LOC6523747|XP_002099622.1|DYAK
OG0007629	LOC6624463|XP_002046602.1|DVIR	LOC6532719|XP_002093461.1|DYAK
OG0007630	LOC6630538|XP_002054603.3|DVIR	LOC6535671|XP_002096299.1|DYAK
OG0007631	LOC6633211|XP_002055976.1|DVIR	LOC6538230|XP_002098757.1|DYAK
OG0007632	LOC26531257|XP_032289262.1|DVIR, LOC116650579|XP_032290494.1|DVIR	LOC6532189|XP_039229779.1|DYAK
OG0007633	LOC6628338|XP_032294491.1|DVIR	LOC6529600|XP_002090594.2|DYAK
OG0007634	LOC6635211|XP_032295123.1|DVIR	LOC6537973|XP_039232465.1|DYAK
OG0007635	LOC6634335|XP_002057463.2|DVIR	LOC6527549|XP_002088639.1|DYAK
OG0007636	LOC6623997|XP_002047588.2|DVIR	LOC6535010|XP_002095680.2|DYAK
OG0007637	LOC6629073|XP_002052375.1|DVIR	LOC26536362|XP_039233241.1|DYAK, LOC120322251|XP_039233243.1|DYAK
OG0007638	LOC6635929|XP_032292495.1|DVIR	LOC6523932|XP_039227084.1|DYAK
OG0007639	LOC116649736|XP_032296490.1|DVIR	LOC6525166|XP_002101004.1|DYAK
OG0007640	LOC6626107|XP_002050511.1|DVIR	LOC6528876|XP_002089908.1|DYAK
OG0007641	LOC6629440|XP_002053157.1|DVIR	LOC6536282|XP_002096868.1|DYAK
OG0007642	LOC6626502|XP_002050871.1|DVIR, LOC6626366|XP_002050695.1|DVIR	LOC6530358|XP_002091284.1|DYAK
OG0007643	LOC6631100|XP_032291097.1|DVIR	LOC6537117|XP_015048149.1|DYAK
OG0007644	LOC6630946|XP_002054048.1|DVIR	LOC6539042|XP_002099544.1|DYAK
OG0007645	LOC6633228|XP_002056286.1|DVIR	LOC6537150|XP_002097711.1|DYAK
OG0007647	LOC6628324|XP_032293662.1|DVIR	LOC6529753|XP_002090743.1|DYAK
OG0007648	LOC6627176|XP_002050394.2|DVIR	LOC6528531|XP_039227746.1|DYAK
OG0007649	LOC6623445|XP_002047281.1|DVIR	LOC6532535|XP_002093281.1|DYAK
OG0007650	LOC6626400|XP_002049137.3|DVIR	LOC6530923|XP_002091766.1|DYAK
OG0007651	LOC26531350|XP_032296644.1|DVIR	LOC6524542|XP_002100399.2|DYAK
OG0007652	LOC26531799|XP_015024750.1|DVIR, LOC26530875|XP_015024747.1|DVIR	LOC26535492|XP_015054627.1|DYAK
OG0007653	LOC116650469|XP_032290030.1|DVIR, LOC6622547|XP_002048436.1|DVIR	LOC6534735|XP_002095410.3|DYAK
OG0007654	LOC6623165|XP_002047745.1|DVIR	LOC6533450|XP_002094161.1|DYAK
OG0007655	LOC6635353|XP_002058899.2|DVIR, LOC6627181|XP_002049746.2|DVIR, LOC6622686|XP_032289987.1|DVIR	LOC6530975|XP_002091813.1|DYAK
OG0007657	LOC26531719|XP_015027927.2|DVIR, LOC116651929|XP_032295313.1|DVIR	LOC6537355|XP_002097912.2|DYAK, LOC6536458|XP_002097039.2|DYAK
OG0007659	LOC26530911|XP_015030260.1|DVIR, LOC6626742|XP_002049305.2|DVIR	LOC6528809|XP_002089841.1|DYAK
OG0007660	LOC6630266|XP_002053425.1|DVIR, LOC6630265|XP_002053424.1|DVIR	LOC6536597|XP_002097173.1|DYAK
OG0007664	LOC6630004|XP_002054766.2|DVIR	LOC6537354|XP_002097911.2|DYAK
OG0007665	LOC6631934|XP_002055481.2|DVIR, LOC116652020|XP_032295559.1|DVIR	LOC6524323|XP_002100181.1|DYAK
OG0007666	LOC6631832|XP_032295848.1|DVIR	LOC6524315|XP_039233342.1|DYAK
OG0007667	LOC6631313|XP_002055056.1|DVIR	LOC6526211|XP_002102020.1|DYAK
OG0007668	LOC6634313|XP_002057563.1|DVIR	LOC6527712|XP_002088796.1|DYAK
OG0007669	LOC6631857|XP_032295556.1|DVIR	LOC6526237|XP_039226405.1|DYAK
OG0007670	LOC6631856|XP_002055200.1|DVIR	LOC6526236|XP_002102045.1|DYAK
OG0007671	LOC6632121|XP_002055259.1|DVIR	LOC6525280|XP_002101116.1|DYAK
OG0007672	LOC6632059|XP_002055112.1|DVIR	LOC6523920|XP_002099793.1|DYAK
OG0007673	LOC6629756|XP_002053898.3|DVIR	LOC6538304|XP_002098831.1|DYAK
OG0007674	LOC6632172|XP_032295987.1|DVIR	LOC6524637|XP_039231602.1|DYAK
OG0007675	LOC6631532|XP_002055339.1|DVIR	LOC6524653|XP_002100510.1|DYAK
OG0007676	LOC6635453|XP_002059055.1|DVIR	LOC6525782|XP_002101603.1|DYAK
OG0007677	LOC6633632|XP_002057276.2|DVIR	LOC6524088|XP_002099952.1|DYAK
OG0007678	LOC6631910|XP_002055591.1|DVIR	LOC6524954|XP_002100794.1|DYAK
OG0007679	LOC6631914|XP_002055595.1|DVIR	LOC6524958|XP_002100798.1|DYAK
OG0007680	LOC6634189|XP_015025182.1|DVIR	LOC6526638|XP_002087746.1|DYAK
OG0007681	LOC6632227|XP_002055875.1|DVIR	LOC6535753|XP_002096376.2|DYAK
OG0007682	LOC6631477|XP_032295896.1|DVIR	LOC6524908|XP_002100748.2|DYAK
OG0007683	LOC6634489|XP_002058227.1|DVIR, LOC116652290|XP_032296487.1|DVIR	LOC6525171|XP_002101009.1|DYAK
OG0007684	LOC6631530|XP_002055337.1|DVIR	LOC6524655|XP_002100512.1|DYAK
OG0007685	LOC6632155|XP_032295571.1|DVIR	LOC6524890|XP_039231688.1|DYAK
OG0007686	LOC6631415|XP_002055424.1|DVIR	LOC6524969|XP_015046003.1|DYAK
OG0007687	LOC6634396|XP_032296275.1|DVIR	LOC6524224|XP_002100087.1|DYAK
OG0007688	LOC6635010|XP_002058654.1|DVIR	LOC6538790|XP_002099303.1|DYAK
OG0007689	LOC6631966|XP_002055229.1|DVIR	LOC6526124|XP_002101941.1|DYAK
OG0007690	LOC6631389|XP_015026605.1|DVIR	LOC6524666|XP_015045827.1|DYAK
OG0007691	LOC6632934|XP_002056121.1|DVIR	LOC6538198|XP_002098726.1|DYAK
OG0007692	LOC6631456|XP_002055544.2|DVIR	LOC6524640|XP_002100497.2|DYAK
OG0007693	LOC6631539|XP_002055063.1|DVIR	LOC6525882|XP_002101702.1|DYAK
OG0007694	LOC6623089|XP_002048238.1|DVIR	LOC6534477|XP_002095154.2|DYAK
OG0007695	LOC6633644|XP_032289088.1|DVIR	LOC6525509|XP_039229998.1|DYAK
OG0007696	LOC6622846|XP_002048026.2|DVIR	LOC6535032|XP_002095698.3|DYAK
OG0007697	LOC6622215|XP_002046087.1|DVIR	LOC6532968|XP_015049742.1|DYAK
OG0007698	LOC6633828|XP_002057107.2|DVIR	LOC6524563|XP_039226540.1|DYAK
OG0007699	LOC6634653|XP_002058106.2|DVIR	LOC6525402|XP_002101237.2|DYAK
OG0007700	LOC6633396|XP_002057206.1|DVIR	LOC6540281|XP_039233536.1|DYAK
OG0007701	LOC6633608|XP_032289038.1|DVIR	LOC6524092|XP_002099956.1|DYAK
OG0007702	LOC6631448|XP_002054959.1|DVIR	LOC6523838|XP_002099711.1|DYAK
OG0007703	LOC6634531|XP_002057960.2|DVIR	LOC6524229|XP_002100092.1|DYAK
OG0007704	LOC6632877|XP_032289507.1|DVIR	LOC6538964|XP_002099467.1|DYAK
OG0007705	LOC6636720|XP_002060193.1|DVIR	LOC6525842|XP_039233350.1|DYAK
OG0007706	LOC6635496|XP_002059085.2|DVIR	LOC6525819|XP_039233513.1|DYAK
OG0007707	LOC6631926|XP_032295584.1|DVIR	LOC6524747|XP_002100591.1|DYAK
OG0007708	LOC6632141|XP_015026433.2|DVIR	LOC6524839|XP_002100679.3|DYAK
OG0007709	LOC6636142|XP_002059536.2|DVIR	LOC6524610|XP_002100467.2|DYAK
OG0007710	LOC6631429|XP_002055537.2|DVIR	LOC6523990|XP_002099862.1|DYAK
OG0007711	LOC6631983|XP_002055608.1|DVIR	LOC6525599|XP_002101434.1|DYAK
OG0007712	LOC6634444|XP_002058059.1|DVIR	LOC6524790|XP_039227090.1|DYAK
OG0007713	LOC6633728|XP_032296623.1|DVIR	LOC6524172|XP_015045540.1|DYAK
OG0007714	LOC6631589|XP_002055441.1|DVIR	LOC6526141|XP_002101955.1|DYAK
OG0007715	LOC6631675|XP_002055001.1|DVIR	LOC6524663|XP_002100520.1|DYAK
OG0007716	LOC6631949|XP_002055401.3|DVIR	LOC6526037|XP_002101854.1|DYAK
OG0007717	LOC6632918|XP_002055921.2|DVIR	LOC6538972|XP_002099475.1|DYAK
OG0007718	LOC6634694|XP_002058305.1|DVIR	LOC6526182|XP_002101991.1|DYAK
OG0007719	LOC6631897|XP_015026641.1|DVIR	LOC6524130|XP_039233781.1|DYAK
OG0007720	LOC6631862|XP_032295869.1|DVIR	LOC6524128|XP_015045515.2|DYAK
OG0007721	LOC6631564|XP_015026360.1|DVIR	LOC6525968|XP_039228922.1|DYAK
OG0007722	LOC6631566|XP_002055553.2|DVIR	LOC6525967|XP_002101786.1|DYAK
OG0007723	LOC6631618|XP_032295954.1|DVIR	LOC6525959|XP_002101779.1|DYAK
OG0007724	LOC6627853|XP_002052848.1|DVIR	LOC6526320|XP_002087442.1|DYAK
OG0007725	LOC6631785|XP_032295724.1|DVIR	LOC6524631|XP_002100488.1|DYAK
OG0007726	LOC6636021|XP_002059545.1|DVIR	LOC6525541|XP_002101376.3|DYAK
OG0007727	LOC6636140|XP_002059534.1|DVIR	LOC6524608|XP_002100465.1|DYAK
OG0007728	LOC6636045|XP_032295971.1|DVIR	LOC6525492|XP_002101327.1|DYAK
OG0007729	LOC6636171|XP_002059557.1|DVIR	LOC6525551|XP_002101386.1|DYAK
OG0007730	LOC6636044|XP_002059571.1|DVIR	LOC6525493|XP_015046308.1|DYAK
OG0007731	LOC6624531|XP_015031245.1|DVIR	LOC6532636|XP_015049505.1|DYAK
OG0007732	LOC6632057|XP_002055110.1|DVIR	LOC6526098|XP_002101915.1|DYAK
OG0007733	LOC6631985|XP_002055610.1|DVIR	LOC6525564|XP_015046366.1|DYAK
OG0007734	LOC6631989|XP_002055614.1|DVIR	LOC6524999|XP_002100839.1|DYAK
OG0007735	LOC6631305|XP_002055048.1|DVIR	LOC6525380|XP_002101216.1|DYAK
OG0007736	LOC6634687|XP_032289214.1|DVIR	LOC6523937|XP_002099809.1|DYAK
OG0007737	LOC6629966|XP_015027598.1|DVIR	LOC6535825|XP_002096446.1|DYAK
OG0007738	LOC6630958|XP_015027762.1|DVIR	LOC6537848|XP_015048541.1|DYAK
OG0007739	LOC6631646|XP_002055365.2|DVIR	LOC6524304|XP_002100163.2|DYAK
OG0007740	LOC6633417|XP_032296305.1|DVIR	LOC6524041|XP_002099910.1|DYAK
OG0007741	LOC6636088|XP_032296154.1|DVIR	LOC6525537|XP_015046344.1|DYAK
OG0007742	LOC6636672|XP_002060150.1|DVIR	LOC6524943|XP_002100783.1|DYAK
OG0007743	LOC6633134|XP_032288805.1|DVIR	LOC6538039|XP_039232689.1|DYAK
OG0007744	LOC26531712|XP_015031785.1|DVIR	LOC26536112|XP_015054696.1|DYAK
OG0007745	LOC6632591|XP_032289445.1|DVIR	LOC26536038|XP_039231296.1|DYAK
OG0007746	LOC6631273|XP_002054057.1|DVIR	LOC6536180|XP_002096771.1|DYAK
OG0007747	LOC6636161|XP_032296225.1|DVIR	LOC6525663|XP_015046399.2|DYAK
OG0007748	LOC6631900|XP_032295929.1|DVIR	LOC6526100|XP_002101917.2|DYAK
OG0007749	LOC6634528|XP_002057957.1|DVIR	LOC6524437|XP_002100295.3|DYAK
OG0007750	LOC6630200|XP_032296222.1|DVIR	LOC6538945|XP_002099449.1|DYAK
OG0007751	LOC6628194|XP_002052853.1|DVIR	LOC6526324|XP_002087446.2|DYAK
OG0007752	LOC6631311|XP_002055054.1|DVIR	LOC6526209|XP_002102018.1|DYAK
OG0007753	LOC6631828|XP_002055470.1|DVIR	LOC6525907|XP_002101727.1|DYAK
OG0007754	LOC6631874|XP_002055031.1|DVIR	LOC6525019|XP_002100858.1|DYAK
OG0007755	LOC6631750|XP_002055029.2|DVIR	LOC6525021|XP_002100860.1|DYAK
OG0007756	LOC6633689|XP_002057006.2|DVIR	LOC6525733|XP_002101555.1|DYAK
OG0007757	LOC6633388|XP_032296392.1|DVIR	LOC6524121|XP_002099985.1|DYAK
OG0007758	LOC6634211|XP_002057804.2|DVIR	LOC6527088|XP_002088181.1|DYAK
OG0007759	LOC6629496|XP_002054516.1|DVIR	LOC6538883|XP_002099387.1|DYAK
OG0007760	LOC6631775|XP_032296015.1|DVIR	LOC6524841|XP_002100681.1|DYAK
OG0007761	LOC6631449|XP_002055025.3|DVIR	LOC6526170|XP_002101980.1|DYAK
OG0007762	LOC6631469|XP_002055026.1|DVIR	LOC6526171|XP_015046661.1|DYAK
OG0007763	LOC6628198|XP_002052857.3|DVIR	LOC6526328|XP_002087450.2|DYAK
OG0007764	LOC6633725|XP_002057090.2|DVIR	LOC6525370|XP_039230381.1|DYAK
OG0007765	LOC6633724|XP_002057089.1|DVIR	LOC6525369|XP_002101205.1|DYAK
OG0007766	LOC6632252|XP_015026047.1|DVIR	LOC6536951|XP_015048027.1|DYAK
OG0007767	LOC6636208|XP_032290092.1|DVIR	LOC6523763|XP_002099638.1|DYAK
OG0007768	LOC6631773|XP_002055181.1|DVIR	LOC6524844|XP_002100684.1|DYAK
OG0007769	LOC6634768|XP_002058007.1|DVIR	LOC6524876|XP_002100716.1|DYAK
OG0007770	LOC6634770|XP_015025035.1|DVIR	LOC6527656|XP_002088742.1|DYAK
OG0007771	LOC6628657|XP_002051507.2|DVIR	LOC6528281|XP_002089334.2|DYAK
OG0007772	LOC6633572|XP_002057076.1|DVIR	LOC6524488|XP_002100345.1|DYAK
OG0007773	LOC6628919|XP_002051387.1|DVIR	LOC6528079|XP_002089146.1|DYAK
OG0007774	LOC6623059|XP_002046678.1|DVIR	LOC6533345|XP_002094071.1|DYAK
OG0007775	LOC6631663|XP_002054941.1|DVIR	LOC6524711|XP_002100555.2|DYAK
OG0007776	LOC6632002|XP_002055094.2|DVIR	LOC6525774|XP_002101595.1|DYAK
OG0007777	LOC6631826|XP_032295850.1|DVIR	LOC6524651|XP_002100508.1|DYAK
OG0007778	LOC6634460|XP_002057948.2|DVIR	LOC6526076|XP_002101893.1|DYAK
OG0007779	LOC6623872|XP_002046231.1|DVIR	LOC6535047|XP_002095712.1|DYAK
