Orthogroup	DVIR.longest_only	DGUA.longest_only
OG0008845	LOC6627430|XP_002052156.1|DVIR	LOC117584497|XP_034129319.1|DGUA
OG0008846	LOC6624038|XP_002046858.2|DVIR	LOC117587717|XP_034134517.1|DGUA, LOC117587718|XP_034134518.1|DGUA
OG0008847	LOC6629313|XP_032291482.1|DVIR	LOC117586583|XP_034132642.1|DGUA
OG0008848	LOC6624862|XP_002048881.2|DVIR	LOC117592554|XP_034142319.1|DGUA
OG0008849	LOC6633747|XP_015025650.2|DVIR	LOC117581520|XP_034124704.1|DGUA, LOC117580726|XP_034123285.1|DGUA
OG0008850	LOC6635897|XP_032292059.1|DVIR	LOC117592483|XP_034142212.1|DGUA
OG0008851	LOC6628431|XP_032294195.1|DVIR	LOC117584538|XP_034129381.1|DGUA
OG0008852	LOC6627284|XP_032292894.1|DVIR	LOC117589415|XP_034137239.1|DGUA
OG0008854	LOC6628730|XP_032294091.1|DVIR	LOC117582444|XP_034126049.1|DGUA
OG0008855	LOC6636010|XP_002059510.2|DVIR	LOC117590868|XP_034139780.1|DGUA
OG0008856	LOC6636185|XP_002059675.1|DVIR	LOC117590585|XP_034139232.1|DGUA
OG0008857	LOC6622321|XP_002046650.2|DVIR	LOC117580114|XP_034122292.1|DGUA
OG0008858	LOC6623608|XP_032291123.1|DVIR	LOC117585510|XP_034130901.1|DGUA
OG0008859	LOC6622483|XP_002046426.1|DVIR	LOC117589377|XP_034137180.1|DGUA
OG0008860	LOC6633071|XP_002056143.1|DVIR	LOC117582862|XP_034126822.1|DGUA
OG0008861	LOC6626440|XP_002048908.1|DVIR	LOC117582725|XP_034126546.1|DGUA
OG0008862	LOC6632735|XP_032288911.1|DVIR	LOC117584940|XP_034129990.1|DGUA
OG0008863	LOC6634171|XP_002057538.2|DVIR	LOC117584332|XP_034129054.1|DGUA
OG0008864	LOC6627162|XP_002049735.1|DVIR	LOC117581692|XP_034124964.1|DGUA
OG0008865	LOC6627879|XP_002052003.1|DVIR	LOC117584662|XP_034129581.1|DGUA
OG0008866	LOC6635626|XP_032294723.1|DVIR	LOC117582484|XP_034126128.1|DGUA
OG0008867	LOC6632029|XP_002055495.2|DVIR	LOC117590533|XP_034139142.1|DGUA
OG0008868	LOC6625615|XP_002051057.1|DVIR	LOC117578543|XP_034120008.1|DGUA
OG0008869	LOC6622443|XP_002047665.2|DVIR	LOC117589418|XP_034137240.1|DGUA
OG0008870	LOC6623016|XP_002047564.1|DVIR	LOC117579966|XP_034122031.1|DGUA
OG0008871	LOC6622566|XP_032290372.1|DVIR	LOC117580106|XP_034122266.1|DGUA
OG0008872	LOC6628819|XP_002052584.1|DVIR	LOC117584716|XP_034129653.1|DGUA
OG0008873	LOC6627647|XP_002052498.1|DVIR	LOC117584793|XP_034129798.1|DGUA
OG0008874	LOC6625958|XP_002049589.1|DVIR	LOC117592050|XP_034141427.1|DGUA
OG0008875	LOC6636314|XP_002059874.1|DVIR	LOC117591971|XP_034141297.1|DGUA
OG0008876	LOC6636222|XP_032290140.1|DVIR	LOC117590668|XP_034139425.1|DGUA
OG0008877	LOC6622906|XP_002048148.1|DVIR	LOC117587061|XP_034133393.1|DGUA
OG0008878	LOC6634382|XP_002057576.1|DVIR	LOC117587961|XP_034134855.1|DGUA
OG0008879	LOC26531492|XP_015030343.1|DVIR	LOC117583839|XP_034128748.1|DGUA
OG0008880	LOC116651947|XP_032295378.1|DVIR	LOC117583487|XP_034127717.1|DGUA, LOC117590808|XP_034139666.1|DGUA
OG0008881	LOC6625238|XP_002049484.2|DVIR	LOC117584859|XP_034129898.1|DGUA
OG0008882	LOC6628597|XP_032293589.1|DVIR	LOC117587554|XP_034134252.1|DGUA
OG0008883	LOC6633091|XP_002056274.1|DVIR	LOC117586629|XP_034132739.1|DGUA
OG0008884	LOC6632978|XP_002056481.1|DVIR	LOC117585428|XP_034130793.1|DGUA
OG0008885	LOC6633992|XP_002057659.1|DVIR	LOC117587646|XP_034134423.1|DGUA
OG0008886	LOC6625727|XP_002049021.1|DVIR	LOC117592241|XP_034141766.1|DGUA
OG0008887	LOC6635847|XP_002059459.2|DVIR	LOC117592157|XP_034141623.1|DGUA
OG0008888	LOC6622857|XP_002047222.3|DVIR, LOC6622947|XP_002047223.2|DVIR	LOC117586833|XP_034133005.1|DGUA
OG0008889	LOC6627078|XP_002049903.1|DVIR	LOC117579044|XP_034120634.1|DGUA
OG0008890	LOC6630669|XP_015026884.1|DVIR	LOC117590123|XP_034138378.1|DGUA
OG0008891	LOC6623081|XP_032291434.1|DVIR	LOC117579329|XP_034121044.1|DGUA
OG0008892	LOC6625315|XP_032291557.1|DVIR	LOC117592134|XP_034141575.1|DGUA
OG0008893	LOC6622245|XP_002046937.1|DVIR	LOC117588854|XP_034136245.1|DGUA
OG0008894	LOC6629639|XP_002054844.1|DVIR	LOC117583460|XP_034127656.1|DGUA
OG0008895	LOC6630122|XP_002053393.1|DVIR	LOC117590168|XP_034138454.1|DGUA
OG0008896	LOC6622327|XP_015031588.1|DVIR	LOC117587316|XP_034133838.1|DGUA
OG0008897	LOC6630682|XP_002054615.1|DVIR	LOC117590122|XP_034138377.1|DGUA
OG0008898	LOC6626856|XP_032293120.1|DVIR	LOC117592332|XP_034141913.1|DGUA
OG0008899	LOC6627937|XP_002052662.2|DVIR	LOC117582035|XP_034125465.1|DGUA
OG0008900	LOC6627583|XP_002052814.1|DVIR	LOC117581905|XP_034125265.1|DGUA
OG0008901	LOC6624153|XP_032290619.1|DVIR	LOC117579625|XP_034121469.1|DGUA
OG0008903	LOC6628729|XP_032294093.1|DVIR	LOC117582457|XP_034126073.1|DGUA
OG0008904	LOC6626296|XP_032291577.1|DVIR	LOC117590835|XP_034139720.1|DGUA
OG0008905	LOC6636226|XP_032290142.1|DVIR	LOC117590619|XP_034139311.1|DGUA
OG0008906	LOC6623702|XP_032290686.1|DVIR	LOC117579476|XP_034121257.1|DGUA
OG0008907	LOC6629341|XP_002053318.1|DVIR	LOC117585070|XP_034130226.1|DGUA
OG0008908	LOC6632335|XP_032289786.1|DVIR	LOC117586356|XP_034132265.1|DGUA
OG0008909	LOC6629685|XP_002053983.1|DVIR	LOC117583612|XP_034127940.1|DGUA
OG0008910	LOC6629774|XP_002052988.1|DVIR	LOC117582807|XP_034126729.1|DGUA
OG0008911	LOC6635012|XP_002058656.1|DVIR	LOC117583152|XP_034127234.1|DGUA
OG0008912	LOC116651864|XP_032294964.1|DVIR, LOC6634991|XP_002058493.2|DVIR	LOC117590084|XP_034138315.1|DGUA
OG0008913	LOC6635192|XP_002058391.1|DVIR	LOC117589678|XP_034137723.1|DGUA
OG0008914	LOC6634927|XP_002058438.1|DVIR	LOC117585784|XP_034131366.1|DGUA
OG0008915	LOC6631168|XP_002053516.1|DVIR	LOC117586189|XP_034132006.1|DGUA
OG0008916	LOC6629147|XP_032294207.1|DVIR	LOC117581689|XP_034124956.1|DGUA
OG0008917	LOC6628426|XP_002051865.2|DVIR	LOC117582369|XP_034125919.1|DGUA
OG0008918	LOC6627326|XP_002051922.2|DVIR	LOC117582262|XP_034125774.1|DGUA
OG0008919	LOC6627776|XP_032294230.1|DVIR	LOC117582629|XP_034126395.1|DGUA
OG0008920	LOC26531637|XP_015031777.1|DVIR	LOC117591275|XP_034140365.1|DGUA
OG0008921	LOC6628145|XP_002052432.1|DVIR	LOC117588091|XP_034135053.1|DGUA
OG0008922	LOC6634154|XP_002057631.1|DVIR	LOC117587964|XP_034134863.1|DGUA
OG0008923	LOC6626950|XP_002050940.1|DVIR	LOC117579227|XP_034120901.1|DGUA
OG0008924	LOC116650882|XP_032291688.1|DVIR, LOC6635838|XP_002059450.1|DVIR	LOC117592301|XP_034141865.1|DGUA
OG0008925	LOC6625450|XP_002050986.3|DVIR	LOC117587609|XP_034134355.1|DGUA
OG0008926	LOC6626173|XP_002050158.1|DVIR	LOC117590277|XP_034138657.1|DGUA, LOC117580186|XP_034122480.1|DGUA
OG0008927	LOC116650356|XP_032289713.1|DVIR, LOC6626545|XP_002050375.2|DVIR	LOC117588926|XP_034136396.1|DGUA
OG0008928	LOC6636392|XP_002059961.1|DVIR	LOC117578482|XP_034119905.1|DGUA
OG0008929	LOC6626987|XP_002050174.1|DVIR	LOC117578766|XP_034120362.1|DGUA
OG0008930	LOC6632606|XP_032289524.1|DVIR	LOC117589690|XP_034137740.1|DGUA
OG0008931	LOC6625712|XP_002051044.1|DVIR	LOC117578811|XP_034120452.1|DGUA
OG0008932	LOC6626334|XP_002048864.1|DVIR	LOC117586673|XP_034132816.1|DGUA
OG0008933	LOC6636487|XP_002059849.1|DVIR	LOC117591884|XP_034141158.1|DGUA
OG0008934	LOC6622684|XP_032290949.1|DVIR	LOC117579470|XP_034121250.1|DGUA
OG0008935	LOC6636433|XP_002059984.1|DVIR	LOC117578667|XP_034120184.1|DGUA
OG0008936	LOC6625150|XP_002048924.1|DVIR	LOC117592404|XP_034142020.1|DGUA
OG0008937	LOC6626747|XP_002049310.2|DVIR	LOC117592272|XP_034141824.1|DGUA
OG0008938	LOC6635329|XP_002058878.1|DVIR	LOC117592520|XP_034142262.1|DGUA
OG0008939	LOC6626724|XP_002049095.1|DVIR	LOC117581196|XP_034124052.1|DGUA
OG0008940	LOC6627077|XP_032292815.1|DVIR	LOC117578974|XP_034120598.1|DGUA
OG0008941	LOC6634751|XP_032296413.1|DVIR	LOC117581219|XP_034124088.1|DGUA
OG0008942	LOC6631853|XP_032295967.1|DVIR	LOC117588630|XP_034135950.1|DGUA
OG0008943	LOC6634435|XP_002057909.1|DVIR	LOC117590482|XP_034139029.1|DGUA
OG0008944	LOC6634441|XP_002058056.1|DVIR	LOC117581076|XP_034123851.1|DGUA
OG0008945	LOC6636073|XP_002059604.1|DVIR	LOC117581242|XP_034124123.1|DGUA
OG0008946	LOC6633272|XP_002057153.1|DVIR	LOC117591022|XP_034140000.1|DGUA
OG0008947	LOC6635483|XP_032296096.1|DVIR, LOC6636934|XP_002060390.1|DVIR	LOC117590688|XP_034139479.1|DGUA
OG0008948	LOC6633319|XP_032296728.1|DVIR	LOC117590758|XP_034139588.1|DGUA
OG0008949	LOC26531456|XP_015031747.1|DVIR	LOC117587343|XP_034133874.1|DGUA
OG0008950	LOC6632047|XP_002055244.1|DVIR	LOC117588288|XP_034135357.1|DGUA
OG0008951	LOC6624026|XP_032290178.1|DVIR	LOC117589182|XP_034136796.1|DGUA
OG0008952	LOC116652114|XP_032295925.1|DVIR	LOC117580637|XP_034123116.1|DGUA
OG0008953	LOC6624700|XP_002047174.1|DVIR, LOC6622177|XP_002047672.2|DVIR	LOC117589411|XP_034137233.1|DGUA
OG0008955	LOC6623787|XP_002046891.3|DVIR	LOC117579456|XP_034121234.1|DGUA
OG0008956	LOC6624588|XP_002047640.1|DVIR	LOC117583748|XP_034128157.1|DGUA, LOC117583383|XP_034127559.1|DGUA
OG0008957	LOC26530545|XP_015031610.1|DVIR	LOC117579971|XP_034122039.1|DGUA
OG0008958	LOC6624073|XP_002048657.1|DVIR	LOC117580237|XP_034122550.1|DGUA
OG0008959	LOC6624545|XP_002048066.2|DVIR	LOC117587223|XP_034133674.1|DGUA
OG0008960	LOC6622263|XP_032290370.1|DVIR	LOC117587451|XP_034134061.1|DGUA
OG0008961	LOC6635729|XP_002059144.2|DVIR	LOC117581893|XP_034125252.1|DGUA, LOC117581964|XP_034125340.1|DGUA
OG0008962	LOC6632041|XP_002055507.1|DVIR	LOC117590562|XP_034139194.1|DGUA, LOC117583424|XP_034127612.1|DGUA
OG0008963	LOC6636151|XP_002059658.1|DVIR	LOC117581355|XP_034124378.1|DGUA, LOC117580859|XP_034123498.1|DGUA
OG0008964	LOC6635472|XP_002059001.1|DVIR, LOC6635473|XP_002059002.1|DVIR	LOC117588680|XP_034136020.1|DGUA
OG0008965	LOC26531804|XP_015025410.2|DVIR	LOC117587969|XP_034134869.1|DGUA
OG0008966	LOC6634265|XP_002057547.2|DVIR	LOC117584470|XP_034129282.1|DGUA
OG0008968	LOC6627656|XP_002051720.1|DVIR	LOC117581903|XP_034125262.1|DGUA
OG0008969	LOC6627624|XP_015027976.1|DVIR, LOC26530990|XP_015028881.1|DVIR	LOC117582307|XP_034125841.1|DGUA
OG0008970	LOC6627623|XP_002051714.1|DVIR	LOC117582336|XP_034125879.1|DGUA
OG0008971	LOC6622052|XP_032290868.1|DVIR	LOC117589216|XP_034136852.1|DGUA
OG0008972	LOC6624027|XP_032290948.1|DVIR, LOC6623748|XP_002046850.1|DVIR	LOC117589239|XP_034136894.1|DGUA
OG0008973	LOC6622625|XP_002048227.1|DVIR	LOC117579285|XP_034120975.1|DGUA
OG0008975	LOC6636503|XP_032291732.1|DVIR	LOC117592491|XP_034142226.1|DGUA
OG0008977	LOC6634359|XP_002057700.1|DVIR	LOC117587795|XP_034134631.1|DGUA
OG0008978	LOC6635874|XP_002059347.1|DVIR	LOC117584422|XP_034129200.1|DGUA
OG0008979	LOC6628809|XP_002051232.1|DVIR	LOC117587807|XP_034134652.1|DGUA, LOC117587809|XP_034134654.1|DGUA
OG0008985	LOC6623920|XP_002046237.1|DVIR	LOC117589104|XP_034136647.1|DGUA
OG0008988	LOC6629640|XP_002054845.1|DVIR	LOC117589665|XP_034137693.1|DGUA
OG0008989	LOC6632046|XP_002055243.1|DVIR	LOC117588554|XP_034135827.1|DGUA
OG0008990	LOC6623310|XP_032290576.1|DVIR	LOC117579322|XP_034121027.1|DGUA
OG0008991	LOC26531745|XP_032288724.1|DVIR	LOC117590153|XP_034138428.1|DGUA
OG0008992	LOC6632466|XP_002055802.2|DVIR	LOC117584992|XP_034130112.1|DGUA
OG0008993	LOC6623203|XP_032288980.1|DVIR, LOC116649772|XP_032289943.1|DVIR	LOC117579458|XP_034121237.1|DGUA
OG0008994	LOC6629222|XP_002051942.1|DVIR	LOC117581779|XP_034125093.1|DGUA
OG0008995	LOC6627197|XP_032292969.1|DVIR	LOC117587483|XP_034134111.1|DGUA
OG0008996	LOC6633823|XP_002057102.1|DVIR	LOC117581541|XP_034124747.1|DGUA
OG0008997	LOC6636085|XP_002059616.2|DVIR	LOC117590826|XP_034139691.1|DGUA
OG0008999	LOC6635420|XP_032295488.1|DVIR	LOC117588298|XP_034135371.1|DGUA
OG0009000	LOC6633741|XP_002057026.2|DVIR	LOC117590694|XP_034139486.1|DGUA, LOC117590767|XP_034139604.1|DGUA, LOC117590885|XP_034139806.1|DGUA
OG0009001	LOC6634119|XP_002057720.1|DVIR	LOC117587607|XP_034134349.1|DGUA
OG0009002	LOC26531108|XP_015027858.1|DVIR	LOC117589661|XP_034137688.1|DGUA
OG0009003	LOC6622692|XP_015031534.1|DVIR	LOC117590477|XP_034139026.1|DGUA
OG0009004	LOC6629137|XP_032293592.1|DVIR	LOC117591869|XP_034141134.1|DGUA
OG0009005	LOC6629101|XP_002051685.1|DVIR	LOC117584361|XP_034129090.1|DGUA
OG0009006	LOC6629896|XP_002053991.1|DVIR	LOC117585325|XP_034130655.1|DGUA
OG0009007	LOC6624199|XP_032290532.1|DVIR	LOC117587176|XP_034133584.1|DGUA
OG0009008	LOC6632504|XP_015025815.1|DVIR	LOC117586693|XP_034132849.1|DGUA
OG0009009	LOC6622794|XP_002047236.1|DVIR	LOC117587093|XP_034133457.1|DGUA
OG0009010	LOC6624712|XP_002046593.1|DVIR	LOC117586812|XP_034132977.1|DGUA
OG0009011	LOC6622205|XP_032291176.1|DVIR	LOC117579391|XP_034121155.1|DGUA
OG0009012	LOC6627041|XP_002050720.1|DVIR	LOC117587712|XP_034134511.1|DGUA
OG0009013	LOC6633559|XP_032295942.1|DVIR	LOC117580729|XP_034123284.1|DGUA
OG0009014	LOC6623891|XP_002046252.2|DVIR	LOC117589256|XP_034136922.1|DGUA
OG0009015	LOC6622362|XP_002046653.1|DVIR	LOC117579136|XP_034120768.1|DGUA
OG0009016	LOC6624028|XP_032291329.1|DVIR	LOC117589436|XP_034137266.1|DGUA
OG0009017	LOC6634244|XP_032293566.1|DVIR	LOC117584117|XP_034128758.1|DGUA
OG0009019	LOC6636187|XP_015023989.1|DVIR	LOC117590580|XP_034139219.1|DGUA
OG0009020	LOC6633011|XP_015025884.1|DVIR	LOC117583704|XP_034128079.1|DGUA
OG0009021	LOC6629459|XP_002054706.1|DVIR	LOC117585894|XP_034131540.1|DGUA
OG0009022	LOC6632602|XP_002056214.1|DVIR	LOC117589802|XP_034137901.1|DGUA
OG0009023	LOC6633064|XP_032289706.1|DVIR	LOC117582957|XP_034126957.1|DGUA
OG0009024	LOC6630643|XP_002053026.1|DVIR	LOC117582794|XP_034126694.1|DGUA
OG0009025	LOC6629925|XP_002054326.1|DVIR	LOC117583016|XP_034127058.1|DGUA
OG0009026	LOC6630036|XP_032295457.1|DVIR	LOC117585274|XP_034130588.1|DGUA
OG0009027	LOC26531036|XP_015030272.1|DVIR	LOC117590730|XP_034139572.1|DGUA
OG0009028	LOC6622543|XP_002047002.1|DVIR	LOC117580343|XP_034122739.1|DGUA
OG0009029	LOC6628918|XP_002051386.1|DVIR	LOC117587558|XP_034134262.1|DGUA
OG0009030	LOC6628257|XP_002052936.1|DVIR	LOC117582191|XP_034125685.1|DGUA
OG0009031	LOC6632339|XP_002056407.1|DVIR	LOC117586707|XP_034132868.1|DGUA
OG0009032	LOC6632338|XP_002056406.1|DVIR	LOC117586708|XP_034132869.1|DGUA
OG0009033	LOC6628521|XP_032294549.1|DVIR	LOC117584360|XP_034129089.1|DGUA
OG0009034	LOC6628609|XP_002052170.1|DVIR	LOC117584429|XP_034129217.1|DGUA
OG0009035	LOC6628334|XP_002051206.1|DVIR	LOC117588132|XP_034135113.1|DGUA
OG0009036	LOC6625987|XP_032293141.1|DVIR	LOC117591894|XP_034141169.1|DGUA
OG0009037	LOC6628054|XP_002051796.3|DVIR	LOC117582479|XP_034126120.1|DGUA
OG0009038	LOC6632933|XP_002056120.2|DVIR	LOC117583689|XP_034128057.1|DGUA
OG0009039	LOC6630984|XP_032292401.1|DVIR	LOC117586470|XP_034132448.1|DGUA
OG0009040	LOC26531046|XP_032293102.1|DVIR	LOC117581525|XP_034124714.1|DGUA
OG0009041	LOC6630820|XP_002054727.1|DVIR	LOC117589651|XP_034137675.1|DGUA
OG0009042	LOC6635650|XP_002059196.1|DVIR	LOC117582602|XP_034126361.1|DGUA
OG0009043	LOC6633927|XP_002057616.2|DVIR	LOC117587803|XP_034134646.1|DGUA
OG0009044	LOC6628543|XP_002051855.1|DVIR	LOC117584675|XP_034129596.1|DGUA
OG0009045	LOC6633200|XP_032289807.1|DVIR	LOC117586180|XP_034131983.1|DGUA
OG0009046	LOC6622746|XP_015031511.1|DVIR	LOC117579363|XP_034121088.1|DGUA
OG0009047	LOC6636344|XP_002059943.2|DVIR	LOC117578452|XP_034119866.1|DGUA
OG0009048	LOC6634143|XP_002057429.1|DVIR	LOC117587541|XP_034134238.1|DGUA
OG0009049	LOC6631292|XP_002053364.1|DVIR	LOC117586059|XP_034131796.1|DGUA
OG0009050	LOC6633972|XP_002057480.2|DVIR	LOC117584695|XP_034129619.1|DGUA
OG0009051	LOC6625069|XP_002049082.1|DVIR	LOC117589941|XP_034138125.1|DGUA
OG0009052	LOC6631193|XP_015027773.1|DVIR	LOC117586521|XP_034132545.1|DGUA
OG0009053	LOC6630628|XP_015027211.1|DVIR	LOC117585772|XP_034131345.1|DGUA
OG0009054	LOC6629976|XP_015027368.1|DVIR	LOC117586640|XP_034132761.1|DGUA
OG0009055	LOC6634250|XP_002057636.2|DVIR	LOC117588190|XP_034135202.1|DGUA
OG0009056	LOC6627293|XP_032294124.1|DVIR	LOC117584303|XP_034129020.1|DGUA
OG0009057	LOC6636837|XP_002060310.2|DVIR	LOC117589004|XP_034136510.1|DGUA
OG0009058	LOC6636193|XP_032290136.1|DVIR	LOC117590574|XP_034139208.1|DGUA
OG0009059	LOC6622303|XP_002046957.1|DVIR	LOC117588976|XP_034136456.1|DGUA
OG0009060	LOC6632760|XP_002056365.1|DVIR	LOC117586251|XP_034132083.1|DGUA
OG0009061	LOC6625961|XP_002049592.1|DVIR	LOC117585793|XP_034131385.1|DGUA
OG0009062	LOC6636318|XP_002059878.1|DVIR	LOC117592486|XP_034142216.1|DGUA
OG0009063	LOC6628650|XP_015028541.1|DVIR	LOC117582300|XP_034125832.1|DGUA
OG0009064	LOC6625877|XP_015029817.1|DVIR	LOC117592710|XP_034119755.1|DGUA
OG0009065	LOC6631026|XP_002053831.2|DVIR	LOC117583012|XP_034127053.1|DGUA
OG0009066	LOC6624310|XP_002046347.1|DVIR	LOC117579590|XP_034121412.1|DGUA
OG0009067	LOC6622505|XP_015030571.1|DVIR	LOC117580251|XP_034122563.1|DGUA
OG0009068	LOC6626185|XP_002050336.2|DVIR	LOC117590933|XP_034139869.1|DGUA
OG0009069	LOC6628106|XP_015028785.1|DVIR	LOC117584828|XP_034129845.1|DGUA
OG0009070	LOC6626744|XP_015029479.1|DVIR	LOC117592277|XP_034141828.1|DGUA
OG0009071	LOC26531379|XP_032289622.1|DVIR	LOC117585612|XP_034131058.1|DGUA
OG0009072	LOC6632737|XP_002056452.1|DVIR	LOC117586145|XP_034131929.1|DGUA
OG0009073	LOC6632521|XP_002056531.1|DVIR	LOC117586198|XP_034132019.1|DGUA
OG0009074	LOC6632577|XP_002056742.1|DVIR	LOC117590179|XP_034138466.1|DGUA
OG0009075	LOC6632636|XP_002056637.1|DVIR	LOC117585997|XP_034131715.1|DGUA
OG0009076	LOC6629439|XP_002053156.1|DVIR	LOC117586600|XP_034132673.1|DGUA
OG0009077	LOC6631943|XP_002055045.1|DVIR	LOC117584913|XP_034129951.1|DGUA
OG0009078	LOC6629658|XP_002053597.2|DVIR	LOC117585140|XP_034130359.1|DGUA
OG0009079	LOC6629874|XP_015027182.1|DVIR	LOC117586719|XP_034132899.1|DGUA
OG0009080	LOC6631101|XP_002053222.1|DVIR	LOC117586385|XP_034132306.1|DGUA
OG0009081	LOC6630433|XP_002053474.1|DVIR	LOC117591094|XP_034140086.1|DGUA
OG0009082	LOC6629866|XP_002053343.1|DVIR	LOC117586230|XP_034132056.1|DGUA
OG0009083	LOC6634659|XP_002058112.2|DVIR	LOC117581510|XP_034124678.1|DGUA
OG0009084	LOC6629672|XP_002053655.3|DVIR	LOC117586671|XP_034132810.1|DGUA
OG0009085	LOC6630319|XP_002053429.1|DVIR	LOC117585468|XP_034130850.1|DGUA
OG0009086	LOC116650258|XP_032289389.1|DVIR, LOC6631031|XP_002054122.1|DVIR	LOC117585726|XP_034131255.1|DGUA
OG0009087	LOC6633087|XP_002055965.1|DVIR	LOC117583288|XP_034127415.1|DGUA
OG0009088	LOC6629826|XP_032295139.1|DVIR	LOC117583293|XP_034127422.1|DGUA
OG0009089	LOC6634692|XP_002058303.1|DVIR	LOC117581205|XP_034124069.1|DGUA
OG0009090	LOC6632229|XP_015025931.1|DVIR	LOC117583421|XP_034127604.1|DGUA
OG0009091	LOC6634990|XP_032295157.1|DVIR, LOC116651736|XP_032294619.1|DVIR	LOC117590087|XP_034138320.1|DGUA
OG0009092	LOC6634931|XP_002058442.2|DVIR	LOC117583581|XP_034127853.1|DGUA
OG0009093	LOC6632426|XP_015025891.1|DVIR	LOC117589521|XP_034137403.1|DGUA
OG0009094	LOC6633233|XP_032288890.1|DVIR	LOC117585371|XP_034130709.1|DGUA
OG0009095	LOC6633135|XP_002055846.1|DVIR	LOC117585370|XP_034130708.1|DGUA
OG0009096	LOC6631106|XP_002054130.1|DVIR	LOC117583000|XP_034127041.1|DGUA
OG0009097	LOC6631107|XP_002054131.2|DVIR	LOC117582930|XP_034126921.1|DGUA
OG0009098	LOC6630224|XP_002054798.1|DVIR	LOC117583560|XP_034127818.1|DGUA
OG0009099	LOC6635223|XP_002058411.2|DVIR	LOC117583629|XP_034127968.1|DGUA
OG0009100	LOC6628602|XP_002052163.1|DVIR	LOC117584107|XP_034128746.1|DGUA
OG0009101	LOC6627619|XP_002051710.2|DVIR	LOC117581980|XP_034125360.1|DGUA
OG0009102	LOC6635693|XP_002059266.1|DVIR	LOC117582125|XP_034125595.1|DGUA
OG0009103	LOC6627725|XP_002052518.1|DVIR	LOC117582614|XP_034126379.1|DGUA
OG0009104	LOC6628019|XP_015028462.1|DVIR	LOC117582610|XP_034126374.1|DGUA
OG0009105	LOC6627367|XP_002051674.1|DVIR	LOC117584462|XP_034129270.1|DGUA
OG0009106	LOC6628352|XP_032294270.1|DVIR	LOC117581743|XP_034125031.1|DGUA
OG0009107	LOC6628697|XP_002052562.1|DVIR	LOC117584120|XP_034128762.1|DGUA
OG0009108	LOC6633231|XP_002056289.1|DVIR	LOC117585476|XP_034130859.1|DGUA
OG0009109	LOC6628976|XP_002052728.1|DVIR	LOC117582329|XP_034125870.1|DGUA
OG0009110	LOC6628861|XP_002052080.2|DVIR	LOC117582515|XP_034126202.1|DGUA
OG0009111	LOC116650815|XP_032291450.1|DVIR	LOC117579867|XP_034121870.1|DGUA
OG0009112	LOC6627845|XP_002052841.1|DVIR	LOC117582664|XP_034126470.1|DGUA
OG0009113	LOC6628482|XP_002052029.1|DVIR	LOC117584464|XP_034129273.1|DGUA
OG0009114	LOC6628643|XP_002051887.1|DVIR	LOC117584803|XP_034129813.1|DGUA
OG0009115	LOC6628240|XP_002051451.2|DVIR	LOC117587613|XP_034134356.1|DGUA
OG0009116	LOC6628733|XP_002051070.2|DVIR	LOC117584184|XP_034128843.1|DGUA
OG0009117	LOC6627991|XP_002051428.1|DVIR	LOC117587750|XP_034134565.1|DGUA
OG0009118	LOC6631579|XP_002055689.1|DVIR	LOC117590561|XP_034139193.1|DGUA
OG0009119	LOC6634044|XP_032289032.1|DVIR	LOC117584322|XP_034129041.1|DGUA
OG0009120	LOC6623506|XP_002047285.1|DVIR	LOC117580516|XP_034123000.1|DGUA
OG0009121	LOC6627168|XP_002050953.1|DVIR	LOC117581756|XP_034125451.1|DGUA
OG0009122	LOC6626835|XP_002050837.1|DVIR	LOC117580418|XP_034122863.1|DGUA
OG0009123	LOC6635824|XP_002059447.1|DVIR	LOC117585460|XP_034130844.1|DGUA
OG0009124	LOC6626530|XP_002049467.2|DVIR	LOC117590893|XP_034139816.1|DGUA
OG0009125	LOC6636389|XP_002059958.1|DVIR	LOC117578469|XP_034119892.1|DGUA
OG0009126	LOC116650953|XP_032292156.1|DVIR	LOC117591922|XP_034141205.1|DGUA
OG0009127	LOC6625891|XP_002050362.1|DVIR	LOC117578688|XP_034120214.1|DGUA
OG0009128	LOC6624863|XP_002048882.2|DVIR	LOC117582577|XP_034126317.1|DGUA
OG0009129	LOC6626768|XP_002050922.1|DVIR	LOC117581483|XP_034124620.1|DGUA
OG0009130	LOC6635880|XP_015024238.1|DVIR	LOC117584570|XP_034129432.1|DGUA
OG0009131	LOC6635883|XP_032292208.1|DVIR	LOC117582123|XP_034125597.1|DGUA
OG0009132	LOC6635836|XP_002059471.1|DVIR	LOC117582507|XP_034126191.1|DGUA
OG0009133	LOC6626973|XP_002048715.1|DVIR	LOC117581966|XP_034125344.1|DGUA
OG0009134	LOC6625192|XP_015029562.1|DVIR	LOC117592071|XP_034141468.1|DGUA
OG0009135	LOC6625612|XP_002051054.2|DVIR	LOC117578801|XP_034120421.1|DGUA
OG0009136	LOC6635961|XP_032291704.1|DVIR	LOC117578825|XP_034120473.1|DGUA
OG0009137	LOC6626711|XP_002050764.3|DVIR	LOC117584036|XP_034128668.1|DGUA
OG0009138	LOC6626713|XP_002050766.1|DVIR	LOC117592601|XP_034142374.1|DGUA
OG0009139	LOC6626379|XP_002050356.1|DVIR	LOC117588423|XP_034135602.1|DGUA
OG0009140	LOC26531180|XP_015023961.1|DVIR	LOC117591873|XP_034141138.1|DGUA
