Orthogroup	DVIR.longest_only	DHYD.longest_only
OG0008790	LOC6625281|XP_002049866.3|DVIR	LOC111597105|XP_023167415.2|DHYD
OG0008791	LOC6626297|XP_002050441.1|DVIR	LOC111600654|XP_023172644.2|DHYD
OG0008792	LOC6627266|XP_002049908.2|DVIR, LOC6627082|XP_002049907.1|DVIR	LOC111597064|XP_023167359.2|DHYD, LOC111597062|XP_023167356.2|DHYD
OG0008794	LOC6629392|XP_032295224.1|DVIR	LOC111601430|XP_023173774.2|DHYD
OG0008794	LOC6626328|XP_002048942.1|DVIR	LOC111593787|XP_023162577.1|DHYD
OG0008795	LOC6629541|XP_002053669.1|DVIR, LOC6629539|XP_002053667.2|DVIR, LOC26530489|XP_032293727.1|DVIR	LOC111598621|XP_030081623.1|DHYD
OG0008796	LOC6630463|XP_002053460.1|DVIR	LOC111602973|XP_023176130.2|DHYD
OG0008796	LOC6630462|XP_032294479.1|DVIR	LOC111602963|XP_023176110.1|DHYD
OG0008797	LOC6630475|XP_002054111.1|DVIR	LOC111601998|XP_023174655.2|DHYD
OG0008797	LOC6630474|XP_002054110.1|DVIR	LOC111601999|XP_023174656.1|DHYD
OG0008805	LOC6631363|XP_032296118.1|DVIR	LOC111596585|XP_023166628.2|DHYD
OG0008806	LOC6636714|XP_002060187.1|DVIR	LOC111595965|XP_023165708.2|DHYD
OG0008807	LOC6636654|XP_032295793.1|DVIR	LOC111596740|XP_030079891.1|DHYD
OG0008808	LOC6634498|XP_002058236.2|DVIR	LOC111591981|XP_023159699.2|DHYD
OG0008809	LOC6630644|XP_002053027.1|DVIR	LOC111601782|XP_023174310.1|DHYD
OG0008811	LOC6633084|XP_002055962.2|DVIR	LOC111594968|XP_023164236.2|DHYD
OG0008813	LOC6629918|XP_032294797.1|DVIR	LOC111602737|XP_023175757.2|DHYD
OG0008816	LOC6623272|XP_002047253.1|DVIR	LOC111603696|XP_023177164.2|DHYD
OG0008819	LOC116651122|XP_032292859.1|DVIR	LOC111595520|XP_030081993.1|DHYD
OG0008820	LOC6627345|XP_002052456.1|DVIR	LOC111598480|XP_023169506.2|DHYD
OG0008822	LOC6628049|XP_002051160.1|DVIR	LOC111592614|XP_023160715.1|DHYD
OG0008823	LOC6634766|XP_032296366.1|DVIR	LOC111597116|XP_023167509.2|DHYD
OG0008824	LOC6626272|XP_002050038.1|DVIR	LOC111600124|XP_023171857.1|DHYD
OG0008825	LOC6622248|XP_002047471.1|DVIR	LOC111604524|XP_023178391.2|DHYD
OG0008829	LOC6633573|XP_002057077.1|DVIR	LOC111598880|XP_023170114.1|DHYD
OG0008830	LOC6635456|XP_032295973.1|DVIR	LOC111603193|XP_023176447.1|DHYD
OG0008831	LOC6633536|XP_002057364.1|DVIR	LOC111604048|XP_023177673.2|DHYD
OG0008832	LOC6633534|XP_002057362.1|DVIR	LOC111604051|XP_023177677.2|DHYD
OG0008833	LOC6632039|XP_032296259.1|DVIR	LOC111594992|XP_023164260.2|DHYD
OG0008834	LOC26530491|XP_032288950.1|DVIR	LOC111600822|XP_023172892.1|DHYD
OG0008835	LOC26531128|XP_015027862.1|DVIR	LOC115483349|XP_030080728.1|DHYD, LOC111595035|XP_023164329.1|DHYD
OG0008836	LOC6626612|XP_002048706.1|DVIR	LOC111597689|XP_023168289.1|DHYD
OG0008837	LOC6624949|XP_002050229.1|DVIR	LOC111600647|XP_023172633.2|DHYD
OG0008838	LOC6628797|XP_002051220.2|DVIR	LOC111594648|XP_023163812.2|DHYD
OG0008839	LOC6626373|XP_002049396.1|DVIR	LOC111597932|XP_023168655.1|DHYD
OG0008840	LOC6628845|XP_032293985.1|DVIR	LOC111599155|XP_023170494.2|DHYD
OG0008841	LOC6636567|XP_032291514.1|DVIR	LOC111604490|XP_023178349.2|DHYD
OG0008842	LOC6636357|XP_002059886.2|DVIR	LOC111605281|XP_023179493.2|DHYD
OG0008843	LOC6623926|XP_002046363.1|DVIR	LOC111595303|XP_023164727.1|DHYD
OG0008845	LOC6627430|XP_002052156.1|DVIR	LOC111601182|XP_023173428.1|DHYD
OG0008846	LOC6624038|XP_002046858.2|DVIR	LOC111601030|XP_023173207.2|DHYD
OG0008847	LOC6629313|XP_032291482.1|DVIR	LOC111600824|XP_023172896.2|DHYD
OG0008848	LOC6624862|XP_002048881.2|DVIR	LOC111593875|XP_023162707.2|DHYD
OG0008849	LOC6633747|XP_015025650.2|DVIR	LOC111598824|XP_023170023.1|DHYD
OG0008850	LOC6635897|XP_032292059.1|DVIR	LOC111602087|XP_030079719.1|DHYD
OG0008851	LOC6628431|XP_032294195.1|DVIR	LOC111601314|XP_023173614.2|DHYD
OG0008852	LOC6627284|XP_032292894.1|DVIR	LOC111594164|XP_023163115.2|DHYD
OG0008854	LOC6628730|XP_032294091.1|DVIR	LOC111599141|XP_023170472.2|DHYD
OG0008855	LOC6636010|XP_002059510.2|DVIR	LOC111602050|XP_023174729.2|DHYD
OG0008856	LOC6636185|XP_002059675.1|DVIR	LOC111597851|XP_023168533.1|DHYD
OG0008857	LOC6622321|XP_002046650.2|DVIR	LOC111602895|XP_023176000.1|DHYD
OG0008858	LOC6623608|XP_032291123.1|DVIR	LOC111597597|XP_023168166.2|DHYD
OG0008859	LOC6622483|XP_002046426.1|DVIR	LOC111598205|XP_023169107.1|DHYD
OG0008860	LOC6633071|XP_002056143.1|DVIR	LOC115483338|XP_030080678.1|DHYD
OG0008861	LOC6626440|XP_002048908.1|DVIR	LOC111598005|XP_023168765.1|DHYD
OG0008862	LOC6632735|XP_032288911.1|DVIR	LOC111602528|XP_023175389.2|DHYD
OG0008863	LOC6634171|XP_002057538.2|DVIR	LOC111593659|XP_023162313.2|DHYD
OG0008864	LOC6627162|XP_002049735.1|DVIR	LOC111601224|XP_023173487.2|DHYD
OG0008865	LOC6627879|XP_002052003.1|DVIR	LOC111602474|XP_023175304.2|DHYD
OG0008866	LOC6635626|XP_032294723.1|DVIR	LOC111596004|XP_023165777.1|DHYD
OG0008867	LOC6632029|XP_002055495.2|DVIR	LOC111594991|XP_023164259.1|DHYD
OG0008868	LOC6625615|XP_002051057.1|DVIR	LOC111597735|XP_023168354.1|DHYD
OG0008869	LOC6622443|XP_002047665.2|DVIR	LOC111592867|XP_023161081.2|DHYD
OG0008870	LOC6623016|XP_002047564.1|DVIR	LOC111592255|XP_023160105.2|DHYD
OG0008871	LOC6622566|XP_032290372.1|DVIR	LOC111604312|XP_023178128.2|DHYD
OG0008872	LOC6628819|XP_002052584.1|DVIR	LOC111601301|XP_023173588.2|DHYD
OG0008873	LOC6627647|XP_002052498.1|DVIR	LOC111605019|XP_023179117.2|DHYD
OG0008874	LOC6625958|XP_002049589.1|DVIR	LOC111595545|XP_023165099.2|DHYD
OG0008875	LOC6636314|XP_002059874.1|DVIR	LOC111605206|XP_023179392.2|DHYD
OG0008876	LOC6636222|XP_032290140.1|DVIR	LOC111593715|XP_030079836.1|DHYD
OG0008877	LOC6622906|XP_002048148.1|DVIR	LOC111605623|XP_023180043.2|DHYD
OG0008878	LOC6634382|XP_002057576.1|DVIR	LOC111603873|XP_023177448.2|DHYD
OG0008879	LOC26531492|XP_015030343.1|DVIR	LOC111593874|XP_023162706.2|DHYD
OG0008880	LOC116651947|XP_032295378.1|DVIR	LOC111595765|XP_023165415.1|DHYD
OG0008881	LOC6625238|XP_002049484.2|DVIR	LOC111594324|XP_023163336.2|DHYD
OG0008882	LOC6628597|XP_032293589.1|DVIR	LOC111594693|XP_023163881.2|DHYD
OG0008883	LOC6633091|XP_002056274.1|DVIR	LOC111593344|XP_023161824.1|DHYD
OG0008884	LOC6632978|XP_002056481.1|DVIR	LOC111596674|XP_023166746.1|DHYD
OG0008885	LOC6633992|XP_002057659.1|DVIR	LOC111592622|XP_023160725.2|DHYD
OG0008886	LOC6625727|XP_002049021.1|DVIR	LOC111593519|XP_023162079.1|DHYD
OG0008887	LOC6635847|XP_002059459.2|DVIR	LOC111602112|XP_023174825.2|DHYD
OG0008888	LOC6622857|XP_002047222.3|DVIR, LOC6622947|XP_002047223.2|DVIR	LOC111603683|XP_023177135.2|DHYD
OG0008889	LOC6627078|XP_002049903.1|DVIR	LOC111597025|XP_023167303.2|DHYD
OG0008891	LOC6623081|XP_032291434.1|DVIR	LOC111591925|XP_023159619.2|DHYD
OG0008892	LOC6625315|XP_032291557.1|DVIR	LOC111600636|XP_023172610.2|DHYD, LOC115483361|XP_030080905.1|DHYD
OG0008893	LOC6622245|XP_002046937.1|DVIR	LOC111601659|XP_023174111.1|DHYD
OG0008894	LOC6629639|XP_002054844.1|DVIR	LOC111602710|XP_023175715.1|DHYD
OG0008895	LOC6630122|XP_002053393.1|DVIR	LOC111593320|XP_023161793.2|DHYD
OG0008897	LOC6630682|XP_002054615.1|DVIR	LOC111603616|XP_023177052.1|DHYD
OG0008898	LOC6626856|XP_032293120.1|DVIR	LOC111592101|XP_023159895.2|DHYD
OG0008899	LOC6627937|XP_002052662.2|DVIR	LOC111595760|XP_023165401.2|DHYD
OG0008900	LOC6627583|XP_002052814.1|DVIR	LOC111595438|XP_023164931.2|DHYD
OG0008901	LOC6624153|XP_032290619.1|DVIR	LOC111601082|XP_030081487.1|DHYD
OG0008903	LOC6628729|XP_032294093.1|DVIR	LOC111599116|XP_023170445.1|DHYD
OG0008904	LOC6626296|XP_032291577.1|DVIR	LOC111600764|XP_030080943.1|DHYD
OG0008905	LOC6636226|XP_032290142.1|DVIR	LOC111593706|XP_023162432.2|DHYD
OG0008906	LOC6623702|XP_032290686.1|DVIR	LOC111597533|XP_023168079.2|DHYD
OG0008907	LOC6629341|XP_002053318.1|DVIR	LOC111593378|XP_023161865.2|DHYD
OG0008908	LOC6632335|XP_032289786.1|DVIR	LOC111603413|XP_030081733.1|DHYD
OG0008909	LOC6629685|XP_002053983.1|DVIR	LOC111596153|XP_023166010.1|DHYD
OG0008910	LOC6629774|XP_002052988.1|DVIR	LOC111595702|XP_030081556.1|DHYD
OG0008911	LOC6635012|XP_002058656.1|DVIR	LOC111604207|XP_023177936.2|DHYD
OG0008912	LOC116651864|XP_032294964.1|DVIR, LOC6634991|XP_002058493.2|DVIR	LOC111602673|XP_023175634.1|DHYD
OG0008913	LOC6635192|XP_002058391.1|DVIR	LOC111600049|XP_023171746.1|DHYD
OG0008914	LOC6634927|XP_002058438.1|DVIR	LOC111602656|XP_023175596.2|DHYD, LOC115483716|XP_030081662.1|DHYD
OG0008915	LOC6631168|XP_002053516.1|DVIR	LOC111595819|XP_023165496.2|DHYD
OG0008916	LOC6629147|XP_032294207.1|DVIR	LOC111599067|XP_023170356.2|DHYD
OG0008917	LOC6628426|XP_002051865.2|DVIR	LOC111602485|XP_023175316.1|DHYD
OG0008918	LOC6627326|XP_002051922.2|DVIR	LOC111602172|XP_023174901.2|DHYD
OG0008919	LOC6627776|XP_032294230.1|DVIR	LOC111599176|XP_030080393.1|DHYD
OG0008920	LOC26531637|XP_015031777.1|DVIR	LOC111595120|XP_023164458.1|DHYD
OG0008921	LOC6628145|XP_002052432.1|DVIR	LOC111603922|XP_023177515.2|DHYD
OG0008922	LOC6634154|XP_002057631.1|DVIR	LOC111600607|XP_030079090.1|DHYD
OG0008923	LOC6626950|XP_002050940.1|DVIR	LOC111592403|XP_023160346.1|DHYD
OG0008924	LOC116650882|XP_032291688.1|DVIR, LOC6635838|XP_002059450.1|DVIR	LOC111602119|XP_023174836.1|DHYD
OG0008925	LOC6625450|XP_002050986.3|DVIR	LOC111602225|XP_023174973.1|DHYD
OG0008926	LOC6626173|XP_002050158.1|DVIR	LOC111593882|XP_023162720.1|DHYD
OG0008927	LOC116650356|XP_032289713.1|DVIR, LOC6626545|XP_002050375.2|DVIR	LOC111604086|XP_023177745.2|DHYD
OG0008928	LOC6636392|XP_002059961.1|DVIR	LOC111593905|XP_023162744.1|DHYD
OG0008929	LOC6626987|XP_002050174.1|DVIR	LOC111593293|XP_030081016.1|DHYD
OG0008930	LOC6632606|XP_032289524.1|DVIR	LOC111596564|XP_023166609.2|DHYD
OG0008931	LOC6625712|XP_002051044.1|DVIR	LOC111597685|XP_023168283.2|DHYD
OG0008932	LOC6626334|XP_002048864.1|DVIR	LOC111593837|XP_023162642.1|DHYD
OG0008933	LOC6636487|XP_002059849.1|DVIR	LOC111605221|XP_023179412.2|DHYD
OG0008934	LOC6622684|XP_032290949.1|DVIR	LOC111593203|XP_023161603.2|DHYD
OG0008935	LOC6636433|XP_002059984.1|DVIR	LOC115482738|XP_030078929.1|DHYD, LOC111593817|XP_023162614.2|DHYD
OG0008936	LOC6625150|XP_002048924.1|DVIR	LOC111598019|XP_023168799.2|DHYD
OG0008937	LOC6626747|XP_002049310.2|DVIR	LOC111592190|XP_023160025.2|DHYD
OG0008938	LOC6635329|XP_002058878.1|DVIR	LOC111599733|XP_030078582.1|DHYD
OG0008939	LOC6626724|XP_002049095.1|DVIR	LOC111593836|XP_023162645.2|DHYD
OG0008940	LOC6627077|XP_032292815.1|DVIR	LOC111596992|XP_023167251.2|DHYD
OG0008941	LOC6634751|XP_032296413.1|DVIR	LOC111598140|XP_023168970.2|DHYD
OG0008942	LOC6631853|XP_032295967.1|DVIR	LOC111596635|XP_023166690.2|DHYD
OG0008943	LOC6634435|XP_002057909.1|DVIR	LOC111592978|XP_023161241.2|DHYD
OG0008944	LOC6634441|XP_002058056.1|DVIR	LOC111598138|XP_023168968.2|DHYD
OG0008945	LOC6636073|XP_002059604.1|DVIR	LOC111603170|XP_023176418.1|DHYD
OG0008946	LOC6633272|XP_002057153.1|DVIR	LOC111597373|XP_030079954.1|DHYD
OG0008947	LOC6635483|XP_032296096.1|DVIR, LOC6636934|XP_002060390.1|DVIR	LOC115482959|XP_030079325.1|DHYD, LOC111601912|XP_023174528.2|DHYD
OG0008948	LOC6633319|XP_032296728.1|DVIR	LOC111605602|XP_023179982.2|DHYD
OG0008949	LOC26531456|XP_015031747.1|DVIR	LOC111598066|XP_030080057.1|DHYD
OG0008951	LOC6624026|XP_032290178.1|DVIR	LOC111604723|XP_030079625.1|DHYD
OG0008952	LOC116652114|XP_032295925.1|DVIR	LOC111603164|XP_023176410.2|DHYD
OG0008953	LOC6624700|XP_002047174.1|DVIR	LOC111601719|XP_023174208.2|DHYD
OG0008953	LOC6622177|XP_002047672.2|DVIR	LOC111592879|XP_023161097.2|DHYD
OG0008955	LOC6623787|XP_002046891.3|DVIR	LOC111597378|XP_023167803.2|DHYD
OG0008956	LOC6624588|XP_002047640.1|DVIR	LOC111591871|XP_023159522.2|DHYD
OG0008957	LOC26530545|XP_015031610.1|DVIR	LOC111600927|XP_030082035.1|DHYD
OG0008958	LOC6624073|XP_002048657.1|DVIR	LOC111600999|XP_023173162.2|DHYD
OG0008959	LOC6624545|XP_002048066.2|DVIR	LOC111600952|XP_023173097.2|DHYD
OG0008960	LOC6622263|XP_032290370.1|DVIR	LOC115483738|XP_030081796.1|DHYD
OG0008961	LOC6635729|XP_002059144.2|DVIR	LOC111595183|XP_023164530.2|DHYD
OG0008962	LOC6632041|XP_002055507.1|DVIR	LOC111594993|XP_023164261.1|DHYD
OG0008963	LOC6636151|XP_002059658.1|DVIR	LOC111603143|XP_023176387.2|DHYD
OG0008964	LOC6635472|XP_002059001.1|DVIR	LOC111601827|XP_023174421.1|DHYD
OG0008964	LOC6635473|XP_002059002.1|DVIR	LOC111601824|XP_023174416.1|DHYD
OG0008965	LOC26531804|XP_015025410.2|DVIR	LOC111603956|XP_023177559.2|DHYD
OG0008966	LOC6634265|XP_002057547.2|DVIR	LOC111596196|XP_023166075.1|DHYD
OG0008967	LOC6627841|XP_002051731.2|DVIR	LOC111595864|XP_023165548.2|DHYD
OG0008967	LOC6624384|XP_002048509.2|DVIR	LOC111604454|XP_023178300.2|DHYD
OG0008968	LOC6627656|XP_002051720.1|DVIR	LOC111595835|XP_023165511.2|DHYD
OG0008969	LOC6627624|XP_015027976.1|DVIR, LOC26530990|XP_015028881.1|DVIR	LOC111595868|XP_023165552.1|DHYD
OG0008970	LOC6627623|XP_002051714.1|DVIR	LOC111595845|XP_023165523.2|DHYD
OG0008971	LOC6622052|XP_032290868.1|DVIR	LOC111592849|XP_030079474.1|DHYD
OG0008972	LOC6624027|XP_032290948.1|DVIR, LOC6623748|XP_002046850.1|DVIR	LOC111601087|XP_023173282.2|DHYD, LOC111601064|XP_023173255.2|DHYD
OG0008973	LOC6622625|XP_002048227.1|DVIR	LOC111595073|XP_023164397.1|DHYD
OG0008977	LOC6634359|XP_002057700.1|DVIR	LOC111603985|XP_023177598.1|DHYD
OG0008978	LOC6635874|XP_002059347.1|DVIR	LOC111600905|XP_023173029.1|DHYD
OG0008979	LOC6628809|XP_002051232.1|DVIR	LOC111594772|XP_023163990.2|DHYD
OG0008985	LOC6623920|XP_002046237.1|DVIR	LOC111604720|XP_030079624.1|DHYD
OG0008988	LOC6629640|XP_002054845.1|DVIR	LOC111602786|XP_023175826.1|DHYD
OG0008989	LOC6632046|XP_002055243.1|DVIR	LOC111603091|XP_023176320.1|DHYD
OG0008990	LOC6623310|XP_032290576.1|DVIR	LOC111595653|XP_023165244.2|DHYD
OG0008991	LOC26531745|XP_032288724.1|DVIR	LOC111598554|XP_023169615.2|DHYD
OG0008993	LOC6623203|XP_032288980.1|DVIR, LOC116649772|XP_032289943.1|DVIR	LOC111592812|XP_030080595.1|DHYD
OG0008994	LOC6629222|XP_002051942.1|DVIR	LOC111601876|XP_023174486.1|DHYD
OG0008995	LOC6627197|XP_032292969.1|DVIR	LOC111599667|XP_023171140.2|DHYD
OG0008996	LOC6633823|XP_002057102.1|DVIR	LOC111596727|XP_023166824.2|DHYD
OG0008997	LOC6636085|XP_002059616.2|DVIR	LOC111593039|XP_023161374.2|DHYD
OG0008999	LOC6635420|XP_032295488.1|DVIR	LOC111596042|XP_023165846.1|DHYD
OG0009000	LOC6633741|XP_002057026.2|DVIR	LOC111593517|XP_023162074.2|DHYD
OG0009001	LOC6634119|XP_002057720.1|DVIR	LOC111603894|XP_023177480.1|DHYD
OG0009002	LOC26531108|XP_015027858.1|DVIR	LOC111601775|XP_023174289.1|DHYD
OG0009003	LOC6622692|XP_015031534.1|DVIR	LOC111597347|XP_030081680.1|DHYD, LOC111597345|XP_030081678.1|DHYD
OG0009004	LOC6629137|XP_032293592.1|DVIR	LOC111603875|XP_023177454.1|DHYD
OG0009005	LOC6629101|XP_002051685.1|DVIR	LOC111605529|XP_023179858.1|DHYD
OG0009006	LOC6629896|XP_002053991.1|DVIR	LOC115483787|XP_030081905.1|DHYD, LOC111595031|XP_023164323.1|DHYD
OG0009007	LOC6624199|XP_032290532.1|DVIR	LOC111599837|XP_023171399.2|DHYD
OG0009008	LOC6632504|XP_015025815.1|DVIR	LOC111596706|XP_023166794.1|DHYD
OG0009009	LOC6622794|XP_002047236.1|DVIR	LOC111603716|XP_030081519.1|DHYD
OG0009010	LOC6624712|XP_002046593.1|DVIR	LOC111601604|XP_023174037.2|DHYD
OG0009011	LOC6622205|XP_032291176.1|DVIR	LOC111596025|XP_030079501.1|DHYD
OG0009012	LOC6627041|XP_002050720.1|DVIR	LOC111592524|XP_023160547.2|DHYD
OG0009013	LOC6633559|XP_032295942.1|DVIR	LOC111597354|XP_023167770.2|DHYD
OG0009014	LOC6623891|XP_002046252.2|DVIR	LOC111604686|XP_023178622.2|DHYD
OG0009015	LOC6622362|XP_002046653.1|DVIR	LOC111602897|XP_023176002.2|DHYD
OG0009016	LOC6624028|XP_032291329.1|DVIR	LOC111603040|XP_023176238.2|DHYD
OG0009017	LOC6634244|XP_032293566.1|DVIR	LOC111596329|XP_023166262.2|DHYD
OG0009019	LOC6636187|XP_015023989.1|DVIR	LOC111597814|XP_030081707.1|DHYD
OG0009020	LOC6633011|XP_015025884.1|DVIR	LOC111603299|XP_023176592.2|DHYD
OG0009021	LOC6629459|XP_002054706.1|DVIR	LOC111599572|XP_023171011.1|DHYD
OG0009022	LOC6632602|XP_002056214.1|DVIR	LOC111596623|XP_023166681.1|DHYD
OG0009023	LOC6633064|XP_032289706.1|DVIR	LOC111597865|XP_023168556.2|DHYD
OG0009024	LOC6630643|XP_002053026.1|DVIR	LOC111593672|XP_030081548.1|DHYD
OG0009025	LOC6629925|XP_002054326.1|DVIR	LOC111598530|XP_023169587.2|DHYD
OG0009026	LOC6630036|XP_032295457.1|DVIR	LOC111597026|XP_023167308.2|DHYD
OG0009027	LOC26531036|XP_015030272.1|DVIR	LOC111603980|XP_023177596.2|DHYD
OG0009028	LOC6622543|XP_002047002.1|DVIR	LOC111605682|XP_023180117.2|DHYD
OG0009029	LOC6628918|XP_002051386.1|DVIR	LOC111602258|XP_023175021.1|DHYD
OG0009030	LOC6628257|XP_002052936.1|DVIR	LOC111599086|XP_023170390.2|DHYD
OG0009031	LOC6632339|XP_002056407.1|DVIR	LOC111603390|XP_023176721.1|DHYD
OG0009032	LOC6632338|XP_002056406.1|DVIR	LOC111603392|XP_023176724.2|DHYD
OG0009033	LOC6628521|XP_032294549.1|DVIR	LOC111605493|XP_023179809.2|DHYD
OG0009034	LOC6628609|XP_002052170.1|DVIR	LOC111601155|XP_023173399.2|DHYD
OG0009035	LOC6628334|XP_002051206.1|DVIR	LOC111594682|XP_023163870.2|DHYD
OG0009036	LOC6625987|XP_032293141.1|DVIR	LOC111592135|XP_023159943.2|DHYD
OG0009037	LOC6628054|XP_002051796.3|DVIR	LOC111599361|XP_023170761.2|DHYD
OG0009038	LOC6632933|XP_002056120.2|DVIR	LOC111603292|XP_023176580.2|DHYD
OG0009039	LOC6630984|XP_032292401.1|DVIR	LOC111602953|XP_023176093.2|DHYD
OG0009040	LOC26531046|XP_032293102.1|DVIR	LOC111592122|XP_023159923.2|DHYD
OG0009041	LOC6630820|XP_002054727.1|DVIR	LOC111599555|XP_023170990.2|DHYD
OG0009042	LOC6635650|XP_002059196.1|DVIR	LOC111591952|XP_023159654.1|DHYD
OG0009043	LOC6633927|XP_002057616.2|DVIR	LOC111600516|XP_023172416.2|DHYD
OG0009044	LOC6628543|XP_002051855.1|DVIR	LOC111599309|XP_023170686.2|DHYD
OG0009045	LOC6633200|XP_032289807.1|DVIR	LOC111592374|XP_023160310.2|DHYD
OG0009046	LOC6622746|XP_015031511.1|DVIR	LOC111599221|XP_030081818.1|DHYD
OG0009047	LOC6636344|XP_002059943.2|DVIR	LOC111593848|XP_023162662.1|DHYD
OG0009048	LOC6634143|XP_002057429.1|DVIR	LOC111594788|XP_023164012.1|DHYD
OG0009049	LOC6631292|XP_002053364.1|DVIR	LOC111604632|XP_023178537.2|DHYD
OG0009050	LOC6633972|XP_002057480.2|DVIR	LOC111600406|XP_023172255.2|DHYD
OG0009051	LOC6625069|XP_002049082.1|DVIR	LOC111594860|XP_023164110.2|DHYD
OG0009052	LOC6631193|XP_015027773.1|DVIR	LOC111595283|XP_023164707.1|DHYD
OG0009053	LOC6630628|XP_015027211.1|DVIR	LOC111593376|XP_023161862.2|DHYD
OG0009054	LOC6629976|XP_015027368.1|DVIR	LOC111592029|XP_023159792.1|DHYD
OG0009055	LOC6634250|XP_002057636.2|DVIR	LOC111600400|XP_023172251.2|DHYD
OG0009056	LOC6627293|XP_032294124.1|DVIR	LOC111598780|XP_023169961.2|DHYD
OG0009057	LOC6636837|XP_002060310.2|DVIR	LOC111596511|XP_023166544.1|DHYD
OG0009058	LOC6636193|XP_032290136.1|DVIR	LOC111594137|XP_030080179.1|DHYD
OG0009059	LOC6622303|XP_002046957.1|DVIR	LOC111601694|XP_023174173.2|DHYD
OG0009060	LOC6632760|XP_002056365.1|DVIR	LOC111603448|XP_023176802.2|DHYD
OG0009061	LOC6625961|XP_002049592.1|DVIR	LOC111595584|XP_023165159.2|DHYD
OG0009062	LOC6636318|XP_002059878.1|DVIR	LOC111605217|XP_023179407.2|DHYD
OG0009063	LOC6628650|XP_015028541.1|DVIR	LOC111595506|XP_023165046.2|DHYD
OG0009064	LOC6625877|XP_015029817.1|DVIR	LOC111602580|XP_023175504.2|DHYD
OG0009065	LOC6631026|XP_002053831.2|DVIR	LOC111594823|XP_023164056.2|DHYD
OG0009066	LOC6624310|XP_002046347.1|DVIR	LOC111595272|XP_023164687.2|DHYD
OG0009067	LOC6622505|XP_015030571.1|DVIR	LOC111597631|XP_023168200.2|DHYD
OG0009068	LOC6626185|XP_002050336.2|DVIR	LOC111604119|XP_023177795.2|DHYD
OG0009069	LOC6628106|XP_015028785.1|DVIR	LOC111602508|XP_023175354.2|DHYD
OG0009070	LOC6626744|XP_015029479.1|DVIR	LOC111592206|XP_023160041.2|DHYD
OG0009071	LOC26531379|XP_032289622.1|DVIR	LOC111603027|XP_023176228.1|DHYD
OG0009072	LOC6632737|XP_002056452.1|DVIR	LOC111602753|XP_023175773.2|DHYD
OG0009073	LOC6632521|XP_002056531.1|DVIR	LOC111596691|XP_023166773.2|DHYD
OG0009074	LOC6632577|XP_002056742.1|DVIR	LOC111596453|XP_023166446.2|DHYD
OG0009075	LOC6632636|XP_002056637.1|DVIR	LOC111595730|XP_023165347.2|DHYD
OG0009076	LOC6629439|XP_002053156.1|DVIR	LOC111598575|XP_023169647.2|DHYD
OG0009077	LOC6631943|XP_002055045.1|DVIR	LOC111592362|XP_023160290.1|DHYD
OG0009078	LOC6629658|XP_002053597.2|DVIR	LOC111601370|XP_030081634.1|DHYD
OG0009079	LOC6629874|XP_015027182.1|DVIR	LOC111593346|XP_023161827.2|DHYD
OG0009080	LOC6631101|XP_002053222.1|DVIR	LOC111602976|XP_023176135.2|DHYD
OG0009081	LOC6630433|XP_002053474.1|DVIR	LOC111595173|XP_023164521.2|DHYD
OG0009082	LOC6629866|XP_002053343.1|DVIR	LOC111604633|XP_023178538.2|DHYD
OG0009083	LOC6634659|XP_002058112.2|DVIR	LOC115482972|XP_030079421.1|DHYD
OG0009084	LOC6629672|XP_002053655.3|DVIR	LOC111598584|XP_030081606.1|DHYD
OG0009085	LOC6630319|XP_002053429.1|DVIR	LOC111600275|XP_023172091.2|DHYD
OG0009086	LOC116650258|XP_032289389.1|DVIR, LOC6631031|XP_002054122.1|DVIR	LOC111601990|XP_023174647.1|DHYD
OG0009087	LOC6633087|XP_002055965.1|DVIR	LOC111594965|XP_023164231.2|DHYD
OG0009088	LOC6629826|XP_032295139.1|DVIR	LOC111592486|XP_023160474.2|DHYD
OG0009089	LOC6634692|XP_002058303.1|DVIR	LOC111594274|XP_023163273.1|DHYD
OG0009090	LOC6632229|XP_015025931.1|DVIR	LOC111592683|XP_023160816.1|DHYD
OG0009091	LOC6634990|XP_032295157.1|DVIR, LOC116651736|XP_032294619.1|DVIR	LOC111602630|XP_023175560.2|DHYD
OG0009092	LOC6634931|XP_002058442.2|DVIR	LOC111602642|XP_023175575.2|DHYD
OG0009093	LOC6632426|XP_015025891.1|DVIR	LOC111603271|XP_023176551.2|DHYD
OG0009094	LOC6633233|XP_032288890.1|DVIR	LOC111599422|XP_023170841.2|DHYD
OG0009095	LOC6633135|XP_002055846.1|DVIR	LOC111599427|XP_030080824.1|DHYD
OG0009096	LOC6631106|XP_002054130.1|DVIR	LOC111601968|XP_023174610.1|DHYD
OG0009097	LOC6631107|XP_002054131.2|DVIR	LOC111602023|XP_023174691.1|DHYD
OG0009098	LOC6630224|XP_002054798.1|DVIR	LOC111602898|XP_023176007.1|DHYD
OG0009099	LOC6635223|XP_002058411.2|DVIR	LOC111596422|XP_023166402.1|DHYD
OG0009100	LOC6628602|XP_002052163.1|DVIR	LOC111601196|XP_023173451.2|DHYD
OG0009101	LOC6627619|XP_002051710.2|DVIR	LOC111595863|XP_023165546.2|DHYD
OG0009102	LOC6635693|XP_002059266.1|DVIR	LOC111605519|XP_023179845.1|DHYD
