Orthogroup	DVIR.longest_only	DMAU.longest_only
OG0008565	LOC6632151|XP_032296085.1|DVIR	LOC117141852|XP_033161419.1|DMAU
OG0008566	LOC6634022|XP_002057486.1|DVIR	LOC117146254|XP_033168095.1|DMAU
OG0008567	LOC6627866|XP_032294372.1|DVIR	LOC117137535|XP_033154924.1|DMAU
OG0008569	LOC6633491|XP_002057350.1|DVIR	LOC117148298|XP_033171510.1|DMAU
OG0008570	LOC26530618|XP_032289194.1|DVIR	LOC117146662|XP_033168895.1|DMAU
OG0008571	LOC6623129|XP_002046769.1|DVIR	LOC117139470|XP_033157678.1|DMAU
OG0008572	LOC6632674|XP_002056645.1|DVIR	LOC117143281|XP_033163750.1|DMAU
OG0008573	LOC6633508|XP_002057226.2|DVIR	LOC117147215|XP_033169920.1|DMAU
OG0008574	LOC26530963|XP_015031672.1|DVIR	LOC117140301|XP_033159037.1|DMAU
OG0008575	LOC6630061|XP_015027631.1|DVIR	LOC117142788|XP_033162871.1|DMAU
OG0008576	LOC6633345|XP_032289111.1|DVIR	LOC117148915|XP_033172525.1|DMAU
OG0008577	LOC6622225|XP_002046918.1|DVIR	LOC117141858|XP_033161428.1|DMAU
OG0008579	LOC6623701|XP_002047350.1|DVIR	LOC117140003|XP_033158605.1|DMAU
OG0008581	LOC6622126|XP_002047541.3|DVIR	LOC117140226|XP_033158915.1|DMAU
OG0008582	LOC26531063|XP_015025723.1|DVIR	LOC117147138|XP_033169808.1|DMAU
OG0008583	LOC6636065|XP_032295497.1|DVIR	LOC117147846|XP_033170806.1|DMAU
OG0008584	LOC6633561|XP_002057366.1|DVIR	LOC117146728|XP_033169061.1|DMAU
OG0008585	LOC6634501|XP_002057913.1|DVIR	LOC117147968|XP_033171009.1|DMAU
OG0008586	LOC6634801|XP_002057914.2|DVIR	LOC117147965|XP_033171005.1|DMAU
OG0008587	LOC6630213|XP_015027731.1|DVIR	LOC117142723|XP_033162775.1|DMAU
OG0008588	LOC6630541|XP_002054606.1|DVIR	LOC117143268|XP_033163738.1|DMAU
OG0008589	LOC6633865|XP_032296653.1|DVIR	LOC117146659|XP_033168892.1|DMAU
OG0008590	LOC26531206|XP_015027871.1|DVIR	LOC117142763|XP_033162835.1|DMAU
OG0008593	LOC6623735|XP_002047820.1|DVIR	LOC117141840|XP_033161391.1|DMAU
OG0008594	LOC6629895|XP_002053990.1|DVIR	LOC117144857|XP_033166150.1|DMAU
OG0008595	LOC6626814|XP_002050648.1|DVIR	LOC117137738|XP_033155212.1|DMAU
OG0008596	LOC6626649|XP_002050643.2|DVIR	LOC117138182|XP_033155971.1|DMAU
OG0008597	LOC6630627|XP_002053301.1|DVIR	LOC117143403|XP_033163987.1|DMAU
OG0008598	LOC116652176|XP_032296079.1|DVIR	LOC117147841|XP_033170790.1|DMAU
OG0008599	LOC6633558|XP_002057255.1|DVIR	LOC117148508|XP_033171804.1|DMAU
OG0008600	LOC6629414|XP_002053148.1|DVIR	LOC117142963|XP_033163181.1|DMAU
OG0008601	LOC6635644|XP_002059190.1|DVIR	LOC117150224|XP_033172911.1|DMAU
OG0008602	LOC6630340|XP_002053015.2|DVIR	LOC117142284|XP_033162058.1|DMAU
OG0008603	LOC6632438|XP_002056168.1|DVIR	LOC117145375|XP_033166890.1|DMAU
OG0008604	LOC6626600|XP_002050634.1|DVIR	LOC117135717|XP_033152040.1|DMAU
OG0008605	LOC6633998|XP_015025320.1|DVIR	LOC117135277|XP_033151335.1|DMAU
OG0008606	LOC6627482|XP_002052132.1|DVIR	LOC117150494|XP_033173289.1|DMAU
OG0008607	LOC6630459|XP_002053456.1|DVIR	LOC117143875|XP_033164651.1|DMAU
OG0008608	LOC6634632|XP_002058031.3|DVIR	LOC117147987|XP_033171028.1|DMAU
OG0008609	LOC6629659|XP_002053598.1|DVIR	LOC117143215|XP_033163655.1|DMAU
OG0008610	LOC6625180|XP_032291970.1|DVIR	LOC117137721|XP_033155184.1|DMAU
OG0008612	LOC6636457|XP_002059817.1|DVIR, LOC116650885|XP_032291731.1|DVIR	LOC117137439|XP_033154767.1|DMAU
OG0008613	LOC26530490|XP_015024973.1|DVIR	LOC117142469|XP_033162374.1|DMAU
OG0008614	LOC6631617|XP_002055075.1|DVIR	LOC117148937|XP_033172554.1|DMAU
OG0008615	LOC6632336|XP_002056404.1|DVIR	LOC117144233|XP_033165192.1|DMAU
OG0008616	LOC6629772|XP_032288810.1|DVIR	LOC117144103|XP_033165013.1|DMAU
OG0008619	LOC26531329|XP_015028921.1|DVIR	LOC117150797|XP_033173746.1|DMAU
OG0008620	LOC6626431|XP_002050404.1|DVIR	LOC117137995|XP_033155673.1|DMAU
OG0008621	LOC6629920|XP_002054554.1|DVIR	LOC117146055|XP_033167886.1|DMAU
OG0008622	LOC6624825|XP_002048983.1|DVIR	LOC117137135|XP_033154326.1|DMAU
OG0008623	LOC6625408|XP_002049843.1|DVIR	LOC117137710|XP_033155173.1|DMAU
OG0008624	LOC6626464|XP_032292666.1|DVIR	LOC117138363|XP_033156321.1|DMAU
OG0008625	LOC6624815|XP_002050682.1|DVIR	LOC117136066|XP_033152606.1|DMAU
OG0008626	LOC6626112|XP_002050025.2|DVIR	LOC117136189|XP_033152827.1|DMAU
OG0008627	LOC6623573|XP_015030863.1|DVIR	LOC117141137|XP_033160353.1|DMAU
OG0008629	LOC6628959|XP_032293604.1|DVIR	LOC117150384|XP_033173137.1|DMAU
OG0008630	LOC6636232|XP_015024084.1|DVIR	LOC117146241|XP_033168049.1|DMAU
OG0008631	LOC6630413|XP_002054201.1|DVIR	LOC117143159|XP_033163558.1|DMAU
OG0008632	LOC6629390|XP_032294987.1|DVIR	LOC117145787|XP_033167458.1|DMAU
OG0008633	LOC6625874|XP_015029409.1|DVIR	LOC117135598|XP_033151832.1|DMAU
OG0008634	LOC26531233|XP_015028902.1|DVIR	LOC117135981|XP_033152489.1|DMAU
OG0008635	LOC6627248|XP_002050399.2|DVIR	LOC117137987|XP_033155662.1|DMAU
OG0008636	LOC6632356|XP_002056718.1|DVIR	LOC117145808|XP_033167500.1|DMAU
OG0008637	LOC6624448|XP_032290413.1|DVIR	LOC117141474|XP_033160835.1|DMAU
OG0008638	LOC6630698|XP_002054405.1|DVIR	LOC117143098|XP_033163468.1|DMAU
OG0008639	LOC6633063|XP_002055952.1|DVIR	LOC117143032|XP_033163313.1|DMAU
OG0008640	LOC6635110|XP_002058670.1|DVIR	LOC117142334|XP_033162141.1|DMAU
OG0008641	LOC6633173|XP_002056155.2|DVIR	LOC117145477|XP_033167043.1|DMAU
OG0008642	LOC6631116|XP_002054236.1|DVIR	LOC117145058|XP_033166463.1|DMAU
OG0008643	LOC6629388|XP_002054457.1|DVIR	LOC117145788|XP_033167459.1|DMAU
OG0008644	LOC6629484|XP_002054079.1|DVIR	LOC117145243|XP_033166714.1|DMAU
OG0008645	LOC6627573|XP_002052251.1|DVIR, LOC6627572|XP_002052250.1|DVIR	LOC117145976|XP_033167777.1|DMAU
OG0008646	LOC6635731|XP_032294763.1|DVIR	LOC117150894|XP_033173922.1|DMAU
OG0008647	LOC6628020|XP_002052520.1|DVIR	LOC117150994|XP_033174090.1|DMAU
OG0008648	LOC6627571|XP_002052249.1|DVIR	LOC117139612|XP_033157953.1|DMAU
OG0008649	LOC6625995|XP_002050018.2|DVIR	LOC117137158|XP_033154359.1|DMAU
OG0008650	LOC26530512|XP_015026248.1|DVIR, LOC6632485|XP_002056298.2|DVIR	LOC117143702|XP_033164389.1|DMAU
OG0008651	LOC6624801|XP_002050195.2|DVIR	LOC117135502|XP_033151616.1|DMAU
OG0008652	LOC6625455|XP_002050991.1|DVIR, LOC116650995|XP_032292358.1|DVIR	LOC117137049|XP_033154149.1|DMAU, LOC117149088|XP_033172627.1|DMAU, LOC117136414|XP_033153213.1|DMAU
OG0008653	LOC6625957|XP_002049588.1|DVIR	LOC117137289|XP_033154554.1|DMAU
OG0008654	LOC116650949|XP_032292148.1|DVIR, LOC6624976|XP_002049957.2|DVIR	LOC117135579|XP_033151794.1|DMAU
OG0008655	LOC6624843|XP_002049659.1|DVIR	LOC117137099|XP_033154276.1|DMAU
OG0008656	LOC6631821|XP_002055193.1|DVIR	LOC117147094|XP_033169749.1|DMAU
OG0008657	LOC6633756|XP_002056942.1|DVIR	LOC117146395|XP_033168460.1|DMAU
OG0008658	LOC6634592|XP_032296439.1|DVIR	LOC117146533|XP_033168694.1|DMAU
OG0008659	LOC6623614|XP_002048619.3|DVIR	LOC117141417|XP_033160735.1|DMAU
OG0008660	LOC6623714|XP_032290533.1|DVIR	LOC117139861|XP_033158406.1|DMAU
OG0008661	LOC6623046|XP_002047092.1|DVIR	LOC117139925|XP_033158500.1|DMAU
OG0008662	LOC6624684|XP_032291015.1|DVIR	LOC117140375|XP_033159131.1|DMAU
OG0008663	LOC6622981|XP_002047557.2|DVIR	LOC117140803|XP_033159793.1|DMAU
OG0008664	LOC6622055|XP_002047029.1|DVIR	LOC117139656|XP_033158011.1|DMAU
OG0008665	LOC6634132|XP_002057520.1|DVIR	LOC117150435|XP_033173208.1|DMAU
OG0008666	LOC6623509|XP_002048646.1|DVIR	LOC117139941|XP_033158516.1|DMAU
OG0008667	LOC6623115|XP_032291196.1|DVIR	LOC117139285|XP_033157407.1|DMAU
OG0008668	LOC6622870|XP_002046486.1|DVIR	LOC117140118|XP_033158773.1|DMAU
OG0008669	LOC6634302|XP_002057553.1|DVIR	LOC117150618|XP_033173478.1|DMAU
OG0008670	LOC6630162|XP_002054782.2|DVIR	LOC117145367|XP_033166881.1|DMAU
OG0008672	LOC6629042|XP_002052188.1|DVIR, LOC6629043|XP_002052189.1|DVIR	LOC117150217|XP_033172906.1|DMAU
OG0008673	LOC26531783|XP_015028985.1|DVIR	LOC117150834|XP_033173792.1|DMAU
OG0008677	LOC6630808|XP_002054276.1|DVIR	LOC117143610|XP_033164255.1|DMAU
OG0008679	LOC6631623|XP_002055565.1|DVIR	LOC117148324|XP_033171547.1|DMAU
OG0008681	LOC6631455|XP_002055543.1|DVIR	LOC117147610|XP_033170459.1|DMAU
OG0008683	LOC6631907|XP_002054952.1|DVIR	LOC117146619|XP_033168839.1|DMAU
OG0008685	LOC6625902|XP_002049714.1|DVIR	LOC117137323|XP_033154602.1|DMAU
OG0008686	LOC6630822|XP_002054729.2|DVIR	LOC117142260|XP_033162013.1|DMAU
OG0008688	LOC6634664|XP_002057980.1|DVIR	LOC117147644|XP_033170505.1|DMAU
OG0008689	LOC6630121|XP_002053392.1|DVIR	LOC117143800|XP_033164535.1|DMAU
OG0008691	LOC6624396|XP_002046529.1|DVIR	LOC117142068|XP_033161837.1|DMAU
OG0008692	LOC6632035|XP_032296260.1|DVIR	LOC117147115|XP_033169775.1|DMAU
OG0008694	LOC6631341|XP_032295602.1|DVIR	LOC117147556|XP_033170389.1|DMAU
OG0008695	LOC6626843|XP_002049193.1|DVIR	LOC117137119|XP_033154302.1|DMAU
OG0008696	LOC6632751|XP_032289617.1|DVIR	LOC117142307|XP_033162089.1|DMAU
OG0008697	LOC6623542|XP_032290176.1|DVIR	LOC117139173|XP_033157226.1|DMAU
OG0008698	LOC6631918|XP_032295742.1|DVIR	LOC117147356|XP_033170110.1|DMAU
OG0008700	LOC6632558|XP_002056541.1|DVIR	LOC117142728|XP_033162788.1|DMAU
OG0008703	LOC6622986|XP_002046504.1|DVIR	LOC117141493|XP_033160869.1|DMAU
OG0008704	LOC6628259|XP_002052539.1|DVIR	LOC117135292|XP_033151353.1|DMAU
OG0008705	LOC6633905|XP_002057598.1|DVIR	LOC117150355|XP_033173104.1|DMAU
OG0008706	LOC6629330|XP_002053871.1|DVIR	LOC117146028|XP_033167850.1|DMAU
OG0008707	LOC6635309|XP_002058785.3|DVIR	LOC117146541|XP_033168721.1|DMAU
OG0008708	LOC6634556|XP_002057973.1|DVIR	LOC117147576|XP_033170412.1|DMAU
OG0008709	LOC6630449|XP_002053724.1|DVIR	LOC117144900|XP_033166221.1|DMAU
OG0008710	LOC6632424|XP_002056096.1|DVIR	LOC117144947|XP_033166293.1|DMAU
OG0008711	LOC6632868|XP_032289416.1|DVIR	LOC117143148|XP_033163536.1|DMAU
OG0008712	LOC6626815|XP_002050649.2|DVIR	LOC117137740|XP_033155214.1|DMAU
OG0008714	LOC6628456|XP_002051828.1|DVIR	LOC117150375|XP_033173131.1|DMAU
OG0008715	LOC6630209|XP_032294204.1|DVIR	LOC117143566|XP_033164202.1|DMAU
OG0008716	LOC6629524|XP_002053326.1|DVIR	LOC117142244|XP_033161987.1|DMAU
OG0008717	LOC6624015|XP_002048300.2|DVIR	LOC117139620|XP_033157964.1|DMAU
OG0008718	LOC6624809|XP_002050606.3|DVIR	LOC117135523|XP_033151678.1|DMAU
OG0008719	LOC6629335|XP_032290717.1|DVIR	LOC117143538|XP_033164162.1|DMAU
OG0008721	LOC6634535|XP_032296437.1|DVIR	LOC117148223|XP_033171404.1|DMAU
OG0008722	LOC6629444|XP_032289541.1|DVIR	LOC117145891|XP_033167623.1|DMAU
OG0008723	LOC6623247|XP_002047142.1|DVIR	LOC117140650|XP_033159580.1|DMAU
OG0008724	LOC6627341|XP_002052452.2|DVIR	LOC117150448|XP_033173225.1|DMAU
OG0008725	LOC6635819|XP_002059442.1|DVIR	LOC117138393|XP_033156356.1|DMAU
OG0008726	LOC6626257|XP_032292011.1|DVIR	LOC117136559|XP_033153403.1|DMAU
OG0008727	LOC6632410|XP_002056206.1|DVIR	LOC117145200|XP_033166653.1|DMAU
OG0008728	LOC6630375|XP_002054350.1|DVIR	LOC117142498|XP_033162423.1|DMAU
OG0008729	LOC6632000|XP_032295949.1|DVIR	LOC117148153|XP_033171276.1|DMAU
OG0008730	LOC6634465|XP_002057953.1|DVIR	LOC117148794|XP_033172298.1|DMAU
OG0008731	LOC6630736|XP_032294786.1|DVIR	LOC117145576|XP_033167173.1|DMAU
OG0008732	LOC6628522|XP_002051680.2|DVIR	LOC117150261|XP_033172959.1|DMAU
OG0008734	LOC116650256|XP_032289387.1|DVIR, LOC6631033|XP_002054124.1|DVIR	LOC117144666|XP_033165874.1|DMAU
OG0008735	LOC116651131|XP_032292892.1|DVIR, LOC6625572|XP_002049597.1|DVIR	LOC117136706|XP_033153616.1|DMAU
OG0008736	LOC6636476|XP_032292497.1|DVIR	LOC117135731|XP_033152066.1|DMAU
OG0008737	LOC6629442|XP_002053159.1|DVIR	LOC117142941|XP_033163146.1|DMAU
OG0008738	LOC6628013|XP_002051317.1|DVIR	LOC117141327|XP_033160622.1|DMAU
OG0008739	LOC6624004|XP_002048103.1|DVIR	LOC117139044|XP_033157038.1|DMAU
OG0008740	LOC6627265|XP_002049921.2|DVIR	LOC117137159|XP_033154361.1|DMAU
OG0008741	LOC116650732|XP_032291138.1|DVIR, LOC6636434|XP_002059823.1|DVIR	LOC117136456|XP_033153271.1|DMAU
OG0008742	LOC6622374|XP_002046971.1|DVIR	LOC117139845|XP_033158382.1|DMAU
OG0008743	LOC116651480|XP_032293801.1|DVIR, LOC6636492|XP_002059854.1|DVIR	LOC117136275|XP_033152997.1|DMAU
OG0008744	LOC6626344|XP_002050345.1|DVIR	LOC117138206|XP_033156031.1|DMAU
OG0008745	LOC6631671|XP_002055413.1|DVIR	LOC117148724|XP_033172167.1|DMAU
OG0008746	LOC6630215|XP_002054580.1|DVIR	LOC117142724|XP_033162780.1|DMAU
OG0008747	LOC6624064|XP_032291200.1|DVIR	LOC117141902|XP_033161495.1|DMAU
OG0008748	LOC6627532|XP_002051701.2|DVIR	LOC117150933|XP_033173994.1|DMAU
OG0008749	LOC6629209|XP_002051259.2|DVIR	LOC117135872|XP_033152304.1|DMAU
OG0008750	LOC6634288|XP_002057755.1|DVIR	LOC117139184|XP_033157246.1|DMAU
OG0008752	LOC6629445|XP_002053165.3|DVIR	LOC117145888|XP_033167621.1|DMAU
OG0008753	LOC6623476|XP_002048527.1|DVIR, LOC6622268|XP_002048529.2|DVIR	LOC117140355|XP_033159101.1|DMAU
OG0008754	LOC6635363|XP_002058887.1|DVIR	LOC117137709|XP_033155172.1|DMAU
OG0008756	LOC6634977|XP_002058425.1|DVIR	LOC117144175|XP_033165111.1|DMAU
OG0008757	LOC6630725|XP_032293358.1|DVIR	LOC117143673|XP_033164349.1|DMAU
OG0008758	LOC6629049|XP_002052887.1|DVIR	LOC117150449|XP_033173226.1|DMAU
OG0008759	LOC6628945|XP_032293564.1|DVIR	LOC117137928|XP_033155573.1|DMAU
OG0008760	LOC6628487|XP_002052034.1|DVIR	LOC117150615|XP_033173472.1|DMAU
OG0008761	LOC6627415|XP_002051088.1|DVIR	LOC117150221|XP_033172909.1|DMAU
OG0008762	LOC6624844|XP_002049660.1|DVIR	LOC117137098|XP_033154274.1|DMAU
OG0008763	LOC6628708|XP_032293398.1|DVIR	LOC117150255|XP_033172946.1|DMAU
OG0008764	LOC6634021|XP_002057485.1|DVIR	LOC117141351|XP_033160652.1|DMAU
OG0008765	LOC6625160|XP_002050621.1|DVIR	LOC117136425|XP_033153226.1|DMAU
OG0008766	LOC6628439|XP_002052224.2|DVIR	LOC117145104|XP_033166518.1|DMAU
OG0008767	LOC116651203|XP_032292962.1|DVIR, LOC6625454|XP_002050990.1|DVIR	LOC117137050|XP_033154150.1|DMAU, LOC117136689|XP_033153594.1|DMAU
OG0008768	LOC6625812|XP_002050594.1|DVIR	LOC117138303|XP_033156195.1|DMAU
OG0008769	LOC6624773|XP_002050726.1|DVIR	LOC117136749|XP_033153672.1|DMAU
OG0008770	LOC6625703|XP_002049789.1|DVIR	LOC117136629|XP_033153508.1|DMAU
OG0008771	LOC6625473|XP_002050149.1|DVIR	LOC117135707|XP_033152016.1|DMAU
OG0008772	LOC116651552|XP_032294044.1|DVIR, LOC6636491|XP_002059853.1|DVIR	LOC117136276|XP_033152998.1|DMAU
OG0008773	LOC6625048|XP_002049169.1|DVIR	LOC117137184|XP_033154398.1|DMAU
OG0008774	LOC6626054|XP_002049610.1|DVIR	LOC117137526|XP_033154905.1|DMAU
OG0008775	LOC6627065|XP_015029723.1|DVIR	LOC117138575|XP_033156637.1|DMAU
OG0008776	LOC6626940|XP_002050078.3|DVIR	LOC117136759|XP_033153686.1|DMAU
OG0008777	LOC6627045|XP_002050075.2|DVIR	LOC117135963|XP_033152456.1|DMAU
OG0008778	LOC6625859|XP_002049217.1|DVIR	LOC117137208|XP_033154453.1|DMAU
OG0008779	LOC6636652|XP_002060130.1|DVIR	LOC117148517|XP_033171815.1|DMAU
OG0008780	LOC6634730|XP_002058329.1|DVIR	LOC117144135|XP_033165052.1|DMAU
OG0008781	LOC6633305|XP_002057404.1|DVIR, LOC6633306|XP_002057405.1|DVIR	LOC117147975|XP_033171015.1|DMAU
OG0008782	LOC6623434|XP_015031292.1|DVIR	LOC117139885|XP_033158444.1|DMAU
OG0008783	LOC6625937|XP_002049048.2|DVIR	LOC117136603|XP_033153477.1|DMAU
OG0008784	LOC6624235|XP_002048118.1|DVIR	LOC117139207|XP_033157273.1|DMAU
OG0008785	LOC26531271|XP_015028916.1|DVIR	LOC117141726|XP_033161235.1|DMAU
OG0008786	LOC6627950|XP_002051423.2|DVIR	LOC117147979|XP_033171024.1|DMAU
OG0008787	LOC6622855|XP_002047065.1|DVIR	LOC117140774|XP_033159751.1|DMAU
OG0008788	LOC6624501|XP_002047187.2|DVIR, LOC6624353|XP_002047195.2|DVIR	LOC117140854|XP_033159872.1|DMAU
OG0008789	LOC26530920|XP_015031665.1|DVIR, LOC6622841|XP_002046485.2|DVIR	LOC117140051|XP_033158679.1|DMAU
OG0008790	LOC6625281|XP_002049866.3|DVIR	LOC117135892|XP_033152330.1|DMAU
OG0008791	LOC6626297|XP_002050441.1|DVIR	LOC117136484|XP_033153314.1|DMAU
OG0008792	LOC6627266|XP_002049908.2|DVIR, LOC6627082|XP_002049907.1|DVIR	LOC117135905|XP_033152359.1|DMAU
OG0008793	LOC6626242|XP_002049190.1|DVIR	LOC117137304|XP_033154574.1|DMAU
OG0008794	LOC6629392|XP_032295224.1|DVIR, LOC6626328|XP_002048942.1|DVIR	LOC117148882|XP_033172476.1|DMAU
OG0008795	LOC6629541|XP_002053669.1|DVIR, LOC6629539|XP_002053667.2|DVIR, LOC26530489|XP_032293727.1|DVIR	LOC117143026|XP_033163301.1|DMAU
OG0008796	LOC6630463|XP_002053460.1|DVIR, LOC6630462|XP_032294479.1|DVIR	LOC117144715|XP_033165945.1|DMAU
OG0008797	LOC6630475|XP_002054111.1|DVIR, LOC6630474|XP_002054110.1|DVIR	LOC117143002|XP_033163258.1|DMAU
OG0008805	LOC6631363|XP_032296118.1|DVIR	LOC117147589|XP_033170427.1|DMAU
OG0008806	LOC6636714|XP_002060187.1|DVIR	LOC117146710|XP_033169017.1|DMAU
OG0008807	LOC6636654|XP_032295793.1|DVIR	LOC117147235|XP_033169938.1|DMAU
OG0008808	LOC6634498|XP_002058236.2|DVIR	LOC117146769|XP_033169174.1|DMAU
OG0008809	LOC6630644|XP_002053027.1|DVIR	LOC117145459|XP_033167021.1|DMAU
OG0008811	LOC6633084|XP_002055962.2|DVIR	LOC117143271|XP_033163740.1|DMAU
OG0008813	LOC6629918|XP_032294797.1|DVIR	LOC117145773|XP_033167441.1|DMAU
OG0008816	LOC6623272|XP_002047253.1|DVIR	LOC117141093|XP_033160299.1|DMAU
OG0008819	LOC116651122|XP_032292859.1|DVIR	LOC117137245|XP_033154497.1|DMAU
OG0008820	LOC6627345|XP_002052456.1|DVIR	LOC117150463|XP_033173249.1|DMAU
OG0008822	LOC6628049|XP_002051160.1|DVIR	LOC117148547|XP_033171875.1|DMAU
OG0008823	LOC6634766|XP_032296366.1|DVIR	LOC117146563|XP_033168752.1|DMAU
OG0008824	LOC6626272|XP_002050038.1|DVIR	LOC117141303|XP_033160574.1|DMAU
OG0008825	LOC6622248|XP_002047471.1|DVIR	LOC117140065|XP_033158702.1|DMAU
OG0008829	LOC6633573|XP_002057077.1|DVIR	LOC117146630|XP_033168853.1|DMAU
OG0008830	LOC6635456|XP_032295973.1|DVIR	LOC117147804|XP_033170746.1|DMAU
OG0008831	LOC6633536|XP_002057364.1|DVIR	LOC117146732|XP_033169067.1|DMAU
OG0008832	LOC6633534|XP_002057362.1|DVIR	LOC117146729|XP_033169062.1|DMAU
OG0008833	LOC6632039|XP_032296259.1|DVIR	LOC117148336|XP_033171562.1|DMAU
OG0008834	LOC26530491|XP_032288950.1|DVIR	LOC117143633|XP_033164300.1|DMAU
OG0008835	LOC26531128|XP_015027862.1|DVIR	LOC117145895|XP_033167637.1|DMAU
OG0008836	LOC6626612|XP_002048706.1|DVIR	LOC117136890|XP_033153891.1|DMAU
OG0008837	LOC6624949|XP_002050229.1|DVIR	LOC117136010|XP_033152517.1|DMAU
OG0008838	LOC6628797|XP_002051220.2|DVIR	LOC117139972|XP_033158568.1|DMAU
OG0008839	LOC6626373|XP_002049396.1|DVIR	LOC117137693|XP_033155153.1|DMAU
OG0008840	LOC6628845|XP_032293985.1|DVIR	LOC117140109|XP_033158766.1|DMAU
OG0008841	LOC6636567|XP_032291514.1|DVIR	LOC117141433|XP_033160765.1|DMAU
OG0008842	LOC6636357|XP_002059886.2|DVIR	LOC117138078|XP_033155793.1|DMAU
OG0008843	LOC6623926|XP_002046363.1|DVIR	LOC117141969|XP_033161658.1|DMAU
OG0008845	LOC6627430|XP_002052156.1|DVIR	LOC117150203|XP_033172884.1|DMAU
OG0008846	LOC6624038|XP_002046858.2|DVIR	LOC117139943|XP_033158521.1|DMAU
OG0008847	LOC6629313|XP_032291482.1|DVIR	LOC117145722|XP_033167362.1|DMAU
OG0008848	LOC6624862|XP_002048881.2|DVIR	LOC117136349|XP_033153106.1|DMAU
OG0008849	LOC6633747|XP_015025650.2|DVIR	LOC117147333|XP_033170078.1|DMAU
OG0008850	LOC6635897|XP_032292059.1|DVIR	LOC117138540|XP_033156569.1|DMAU
OG0008851	LOC6628431|XP_032294195.1|DVIR	LOC117145623|XP_033167236.1|DMAU
OG0008852	LOC6627284|XP_032292894.1|DVIR	LOC117137431|XP_033154754.1|DMAU
OG0008854	LOC6628730|XP_032294091.1|DVIR	LOC117143388|XP_033163963.1|DMAU
OG0008855	LOC6636010|XP_002059510.2|DVIR	LOC117146375|XP_033168426.1|DMAU, LOC117146374|XP_033168425.1|DMAU
OG0008856	LOC6636185|XP_002059675.1|DVIR	LOC117146284|XP_033168182.1|DMAU
OG0008857	LOC6622321|XP_002046650.2|DVIR	LOC117139889|XP_033158459.1|DMAU
OG0008858	LOC6623608|XP_032291123.1|DVIR	LOC117145648|XP_033167268.1|DMAU
OG0008859	LOC6622483|XP_002046426.1|DVIR	LOC117141004|XP_033160148.1|DMAU
OG0008860	LOC6633071|XP_002056143.1|DVIR	LOC117142354|XP_033162167.1|DMAU
OG0008861	LOC6626440|XP_002048908.1|DVIR	LOC117137404|XP_033154718.1|DMAU
OG0008862	LOC6632735|XP_032288911.1|DVIR	LOC117144227|XP_033165182.1|DMAU
OG0008863	LOC6634171|XP_002057538.2|DVIR	LOC117150405|XP_033173159.1|DMAU
OG0008864	LOC6627162|XP_002049735.1|DVIR	LOC117136637|XP_033153518.1|DMAU
OG0008865	LOC6627879|XP_002052003.1|DVIR	LOC117150673|XP_033173568.1|DMAU
OG0008866	LOC6635626|XP_032294723.1|DVIR	LOC117144449|XP_033165537.1|DMAU
OG0008867	LOC6632029|XP_002055495.2|DVIR	LOC117148344|XP_033171570.1|DMAU
OG0008868	LOC6625615|XP_002051057.1|DVIR	LOC117136842|XP_033153817.1|DMAU
OG0008869	LOC6622443|XP_002047665.2|DVIR	LOC117140894|XP_033159939.1|DMAU
OG0008870	LOC6623016|XP_002047564.1|DVIR	LOC117139556|XP_033157842.1|DMAU
OG0008871	LOC6622566|XP_032290372.1|DVIR	LOC117139568|XP_033157859.1|DMAU
OG0008872	LOC6628819|XP_002052584.1|DVIR	LOC117141361|XP_033160662.1|DMAU
OG0008873	LOC6627647|XP_002052498.1|DVIR	LOC117150348|XP_033173091.1|DMAU
OG0008874	LOC6625958|XP_002049589.1|DVIR	LOC117138606|XP_033156705.1|DMAU
OG0008875	LOC6636314|XP_002059874.1|DVIR	LOC117138035|XP_033155736.1|DMAU
OG0008876	LOC6636222|XP_032290140.1|DVIR	LOC117146316|XP_033168261.1|DMAU
OG0008877	LOC6622906|XP_002048148.1|DVIR	LOC117139387|XP_033157540.1|DMAU
OG0008878	LOC6634382|XP_002057576.1|DVIR	LOC117149767|XP_033172712.1|DMAU
OG0008879	LOC26531492|XP_015030343.1|DVIR	LOC117136348|XP_033153105.1|DMAU
OG0008880	LOC116651947|XP_032295378.1|DVIR	LOC117143384|XP_033163956.1|DMAU
OG0008881	LOC6625238|XP_002049484.2|DVIR	LOC117136053|XP_033152588.1|DMAU
OG0008882	LOC6628597|XP_032293589.1|DVIR	LOC117151079|XP_033174215.1|DMAU
OG0008883	LOC6633091|XP_002056274.1|DVIR	LOC117142424|XP_033162276.1|DMAU
OG0008884	LOC6632978|XP_002056481.1|DVIR	LOC117144391|XP_033165418.1|DMAU
OG0008885	LOC6633992|XP_002057659.1|DVIR	LOC117150812|XP_033173763.1|DMAU
OG0008886	LOC6625727|XP_002049021.1|DVIR	LOC117137062|XP_033154166.1|DMAU
OG0008887	LOC6635847|XP_002059459.2|DVIR	LOC117137166|XP_033154370.1|DMAU
OG0008888	LOC6622857|XP_002047222.3|DVIR, LOC6622947|XP_002047223.2|DVIR	LOC117141124|XP_033160339.1|DMAU
OG0008889	LOC6627078|XP_002049903.1|DVIR	LOC117135908|XP_033152365.1|DMAU, LOC117135904|XP_033152357.1|DMAU
