Orthogroup	DVIR.longest_only	DBIA.longest_only
OG0009826	LOC6622470|XP_002047946.1|DVIR	LOC108030790|XP_016959356.1|DBIA
OG0009827	LOC6622493|XP_002047948.1|DVIR	LOC108030791|XP_016959357.1|DBIA
OG0009828	LOC6623470|XP_002048574.1|DVIR	LOC108028753|XP_016956213.1|DBIA
OG0009829	LOC6622089|XP_002047689.1|DVIR	LOC108030585|XP_016959044.1|DBIA
OG0009830	LOC6624001|XP_002048649.1|DVIR	LOC108030934|XP_016959623.1|DBIA
OG0009831	LOC6623827|XP_002048645.1|DVIR	LOC108030760|XP_016959300.1|DBIA
OG0009832	LOC6623528|XP_002048644.1|DVIR	LOC108030766|XP_016959308.1|DBIA
OG0009833	LOC6622453|XP_032290024.1|DVIR	LOC108030680|XP_016959201.1|DBIA
OG0009834	LOC6626851|XP_015029282.1|DVIR	LOC108022871|XP_016947548.1|DBIA
OG0009835	LOC26531404|XP_015030324.1|DVIR, LOC6626779|XP_002050092.1|DVIR	LOC108022430|XP_016946804.1|DBIA
OG0009836	LOC6630140|XP_002053623.1|DVIR	LOC108032087|XP_016961400.1|DBIA
OG0009837	LOC6633130|XP_002055811.3|DVIR	LOC108031956|XP_016961233.1|DBIA
OG0009838	LOC6628528|XP_002052724.1|DVIR	LOC108033421|XP_016963231.1|DBIA
OG0009839	LOC26530912|XP_015030261.1|DVIR	LOC108030038|XP_016958098.1|DBIA
OG0009840	LOC6634298|XP_002057450.1|DVIR	LOC108032783|XP_016962273.1|DBIA
OG0009841	LOC6629026|XP_002051373.1|DVIR	LOC108026942|XP_016953648.1|DBIA
OG0009842	LOC6622230|XP_015030582.1|DVIR	LOC108035073|XP_016965954.1|DBIA
OG0009843	LOC6622468|XP_002046987.2|DVIR	LOC108034897|XP_016965600.1|DBIA
OG0009844	LOC116650711|XP_032291060.1|DVIR, LOC6622243|XP_002048388.1|DVIR	LOC108035428|XP_016966548.1|DBIA
OG0009845	LOC6625873|XP_002049674.1|DVIR	LOC108030022|XP_016958051.1|DBIA
OG0009846	LOC6628059|XP_002051528.1|DVIR	LOC108029284|XP_016956972.1|DBIA
OG0009847	LOC6633260|XP_002056884.1|DVIR	LOC108025713|XP_016951758.1|DBIA
OG0009848	LOC6633734|XP_002057019.1|DVIR	LOC108032528|XP_016961870.1|DBIA
OG0009849	LOC6630712|XP_015026979.2|DVIR	LOC108032249|XP_016961602.1|DBIA
OG0009850	LOC26531566|XP_015025731.1|DVIR	LOC108036170|XP_016967648.1|DBIA
OG0009851	LOC6636001|XP_002059501.1|DVIR	LOC108025755|XP_016951839.1|DBIA
OG0009852	LOC6624388|XP_002046568.1|DVIR, LOC6631816|XP_002055188.1|DVIR	LOC108028142|XP_016955287.1|DBIA
OG0009853	LOC6631351|XP_002054992.2|DVIR	LOC108023947|XP_016949127.1|DBIA
OG0009855	LOC6633949|XP_002057836.1|DVIR	LOC108036753|XP_016968568.1|DBIA
OG0009856	LOC6634017|XP_002057860.1|DVIR, LOC6634018|XP_002057861.1|DVIR	LOC108032421|XP_016961730.1|DBIA
OG0009857	LOC6634296|XP_002057448.1|DVIR	LOC108032824|XP_016962328.1|DBIA
OG0009858	LOC6628596|XP_002051211.1|DVIR	LOC108032353|XP_016961653.1|DBIA
OG0009859	LOC6628295|XP_002051180.1|DVIR	LOC108032813|XP_016962315.1|DBIA
OG0009860	LOC6635780|XP_002059176.2|DVIR	LOC108033430|XP_016963243.1|DBIA
OG0009861	LOC6627658|XP_002051722.1|DVIR	LOC108027941|XP_016955058.1|DBIA
OG0009862	LOC6627711|XP_002051633.1|DVIR	LOC108033437|XP_016963251.1|DBIA
OG0009863	LOC6628641|XP_032293932.1|DVIR	LOC108029163|XP_016956792.1|DBIA
OG0009864	LOC6628829|XP_002052070.2|DVIR	LOC108033961|XP_016964155.1|DBIA
OG0009865	LOC6627478|XP_002052128.1|DVIR	LOC108027718|XP_016954757.1|DBIA
OG0009866	LOC6623908|XP_032290838.1|DVIR	LOC108034724|XP_016965153.1|DBIA
OG0009867	LOC116650835|XP_032291515.1|DVIR, LOC6636544|XP_002060048.2|DVIR, LOC116650818|XP_032291459.1|DVIR	LOC108035192|XP_016966171.1|DBIA
OG0009868	LOC6624568|XP_002048492.1|DVIR	LOC108028027|XP_016955152.1|DBIA
OG0009869	LOC26531384|XP_015031737.1|DVIR	LOC108033521|XP_016963351.1|DBIA, LOC108031114|XP_016959815.1|DBIA
OG0009870	LOC6624103|XP_002048352.1|DVIR	LOC108028817|XP_016956293.1|DBIA
OG0009871	LOC6625970|XP_015029183.1|DVIR	LOC108029422|XP_016957154.1|DBIA
OG0009872	LOC6626446|XP_002049803.1|DVIR	LOC108030312|XP_016958639.1|DBIA
OG0009873	LOC6625797|XP_002050895.1|DVIR	LOC108025960|XP_016952142.1|DBIA, LOC108025959|XP_016952141.1|DBIA, LOC108026638|XP_016953150.1|DBIA
OG0009874	LOC6623050|XP_002048053.1|DVIR	LOC108028715|XP_016956160.1|DBIA
OG0009875	LOC6622153|XP_002047943.1|DVIR	LOC108030793|XP_016959359.1|DBIA
OG0009876	LOC6626828|XP_002050197.1|DVIR, LOC26531597|XP_015030347.1|DVIR	LOC108022087|XP_016946421.1|DBIA
OG0009877	LOC6625357|XP_002050324.2|DVIR	LOC108036187|XP_016967667.1|DBIA
OG0009878	LOC26531410|XP_015030325.1|DVIR	LOC108029575|XP_016957425.1|DBIA
OG0009879	LOC6625815|XP_002050597.2|DVIR	LOC108022384|XP_016946755.1|DBIA
OG0009881	LOC6626971|XP_002048714.1|DVIR	LOC108029446|XP_016957186.1|DBIA
OG0009882	LOC6626033|XP_002050800.1|DVIR	LOC108022322|XP_016946673.1|DBIA
OG0009883	LOC116652249|XP_032296304.1|DVIR, LOC6625575|XP_015029422.1|DVIR	LOC108029419|XP_016957149.1|DBIA
OG0009884	LOC116651097|XP_032292802.1|DVIR, LOC6625573|XP_002049598.1|DVIR	LOC108029391|XP_016957108.1|DBIA
OG0009885	LOC6625930|XP_002049299.1|DVIR	LOC108036575|XP_016968316.1|DBIA
OG0009886	LOC6625882|XP_002049332.1|DVIR	LOC108036492|XP_016968172.1|DBIA
OG0009887	LOC6625768|XP_002049875.1|DVIR	LOC108029678|XP_016957617.1|DBIA
OG0009888	LOC6626137|XP_002049131.1|DVIR	LOC108026602|XP_016953064.1|DBIA
OG0009889	LOC6624941|XP_002049040.1|DVIR	LOC108022333|XP_016946685.1|DBIA
OG0009890	LOC6625726|XP_002049020.1|DVIR	LOC108036534|XP_016968247.1|DBIA
OG0009891	LOC6624820|XP_002048978.1|DVIR	LOC108024935|XP_016950622.1|DBIA
OG0009892	LOC6625643|XP_002049558.2|DVIR	LOC108033127|XP_016962837.1|DBIA
OG0009893	LOC6625647|XP_015029429.1|DVIR	LOC108030460|XP_016958843.1|DBIA
OG0009895	LOC6632275|XP_032289566.1|DVIR	LOC108026999|XP_016953687.1|DBIA
OG0009896	LOC6630489|XP_032292360.1|DVIR	LOC108026304|XP_016952677.1|DBIA
OG0009897	LOC6633229|XP_002056287.1|DVIR	LOC108026460|XP_016952889.1|DBIA
OG0009898	LOC6629542|XP_002053670.1|DVIR, LOC6629540|XP_002053668.2|DVIR, LOC116651462|XP_032293723.1|DVIR	LOC108030995|XP_016959685.1|DBIA
OG0009899	LOC6631203|XP_015027688.1|DVIR	LOC108024433|XP_016949839.1|DBIA
OG0009900	LOC6632437|XP_002056167.1|DVIR	LOC108023461|XP_016948469.1|DBIA
OG0009901	LOC6630261|XP_002053420.1|DVIR	LOC108025128|XP_016950884.1|DBIA
OG0009902	LOC6629733|XP_002053609.1|DVIR	LOC108031254|XP_016959982.1|DBIA
OG0009903	LOC6630706|XP_002054646.1|DVIR	LOC108027183|XP_016953973.1|DBIA
OG0009904	LOC6630826|XP_002054112.1|DVIR	LOC108031385|XP_016960238.1|DBIA
OG0009905	LOC6630585|XP_032289853.1|DVIR	LOC108031661|XP_016960786.1|DBIA
OG0009906	LOC6630580|XP_002053852.1|DVIR	LOC108031213|XP_016959937.1|DBIA
OG0009907	LOC6629910|XP_002054156.1|DVIR, LOC6629912|XP_002054158.1|DVIR	LOC108031616|XP_016960699.1|DBIA
OG0009909	LOC6630848|XP_002053930.1|DVIR	LOC108021901|XP_016946212.1|DBIA, LOC108025236|XP_016951072.1|DBIA
OG0009910	LOC6631274|XP_002054058.3|DVIR	LOC108031219|XP_016959942.1|DBIA, LOC108032100|XP_016961418.1|DBIA
OG0009911	LOC6625369|XP_002049065.2|DVIR	LOC108022392|XP_016946767.1|DBIA
OG0009912	LOC6628303|XP_002051188.2|DVIR, LOC26531749|XP_015028982.2|DVIR	LOC108032526|XP_016961864.1|DBIA
OG0009913	LOC6628736|XP_002051073.1|DVIR	LOC108027652|XP_016954658.1|DBIA
OG0009916	LOC116649882|XP_032289033.1|DVIR, LOC26530814|XP_015025373.1|DVIR	LOC108033816|XP_016963930.1|DBIA
OG0009922	LOC26531368|XP_015031735.1|DVIR	LOC108028476|XP_016955826.1|DBIA
OG0009925	LOC6629578|XP_002054870.2|DVIR	LOC108026251|XP_016952593.1|DBIA
OG0009930	LOC6633360|XP_002056984.1|DVIR	LOC108023182|XP_016947913.1|DBIA
OG0009932	LOC6626343|XP_002050681.1|DVIR	LOC108036503|XP_016968195.1|DBIA
OG0009933	LOC6626648|XP_002050642.1|DVIR	LOC108029945|XP_016957937.1|DBIA
OG0009937	LOC26531731|XP_032289827.1|DVIR, LOC116650408|XP_032289871.1|DVIR	LOC108026670|XP_016953255.1|DBIA
OG0009938	LOC6631516|XP_002055313.3|DVIR	LOC108023621|XP_016948721.1|DBIA
OG0009940	LOC6632979|XP_002056482.1|DVIR	LOC108026004|XP_016952183.1|DBIA
OG0009941	LOC6628036|XP_002052913.1|DVIR	LOC108033656|XP_016963579.1|DBIA
OG0009942	LOC6626340|XP_002050678.2|DVIR	LOC108036487|XP_016968165.1|DBIA
OG0009943	LOC6627758|XP_002051131.1|DVIR	LOC108033729|XP_016963770.1|DBIA
OG0009944	LOC6634786|XP_002058122.2|DVIR	LOC108024106|XP_016949373.1|DBIA
OG0009945	LOC6631439|XP_002055677.1|DVIR	LOC108025900|XP_016952072.1|DBIA
OG0009946	LOC26530705|XP_015027818.1|DVIR	LOC108025307|XP_016951194.1|DBIA
OG0009947	LOC6624723|XP_002047194.2|DVIR	LOC108028101|XP_016955237.1|DBIA
OG0009948	LOC6635561|XP_002059035.1|DVIR	LOC108024135|XP_016949406.1|DBIA
OG0009949	LOC6633104|XP_032289722.1|DVIR	LOC108032900|XP_016962431.1|DBIA
OG0009950	LOC6632775|XP_002056336.2|DVIR	LOC108025138|XP_016950900.1|DBIA
OG0009951	LOC6632517|XP_002056527.1|DVIR	LOC108031701|XP_016960851.1|DBIA
OG0009952	LOC6630363|XP_002054899.1|DVIR	LOC108025644|XP_016951673.1|DBIA
OG0009953	LOC6632980|XP_002056483.2|DVIR	LOC108026012|XP_016952192.1|DBIA
OG0009954	LOC6630888|XP_002053134.1|DVIR	LOC108031444|XP_016960366.1|DBIA
OG0009955	LOC6626352|XP_032292409.1|DVIR	LOC108030245|XP_016958540.1|DBIA
OG0009956	LOC6633390|XP_032289103.1|DVIR	LOC108024215|XP_016949569.1|DBIA
OG0009957	LOC6633017|XP_002056138.1|DVIR	LOC108025291|XP_016951167.1|DBIA
OG0009958	LOC6630239|XP_002053903.1|DVIR	LOC108025462|XP_016951452.1|DBIA
OG0009960	LOC6634880|XP_002058499.1|DVIR	LOC108024940|XP_016950630.1|DBIA
OG0009961	LOC6634986|XP_002058488.1|DVIR, LOC116651862|XP_032294962.1|DVIR	LOC108024928|XP_016950615.1|DBIA
OG0009962	LOC6632254|XP_002056083.2|DVIR	LOC108031237|XP_016959962.1|DBIA
OG0009963	LOC6630066|XP_032294991.1|DVIR	LOC108031769|XP_016960965.1|DBIA
OG0009964	LOC6630024|XP_002054474.1|DVIR	LOC108024860|XP_016950490.1|DBIA
OG0009965	LOC6629829|XP_002054529.2|DVIR	LOC108025008|XP_016950753.1|DBIA
OG0009966	LOC6635732|XP_015024499.1|DVIR	LOC108033345|XP_016963141.1|DBIA
OG0009967	LOC6627765|XP_002052654.1|DVIR	LOC108034305|XP_016964664.1|DBIA
OG0009969	LOC6628156|XP_015027996.1|DVIR	LOC108033697|XP_016963690.1|DBIA
OG0009970	LOC6629249|XP_002052773.1|DVIR	LOC108034356|XP_016964732.1|DBIA
OG0009971	LOC6635769|XP_002059165.2|DVIR	LOC108033620|XP_016963481.1|DBIA
OG0009972	LOC6629129|XP_002052395.1|DVIR	LOC108033428|XP_016963240.1|DBIA
OG0009973	LOC6629078|XP_002052380.2|DVIR	LOC108029508|XP_016957280.1|DBIA
OG0009974	LOC6634054|XP_032293616.1|DVIR	LOC108033602|XP_016963444.1|DBIA
OG0009975	LOC6628007|XP_002051413.1|DVIR	LOC108034160|XP_016964455.1|DBIA
OG0009976	LOC6628083|XP_002051167.2|DVIR	LOC108034005|XP_016964224.1|DBIA
OG0009977	LOC116651478|XP_032293773.1|DVIR	LOC108035335|XP_016966406.1|DBIA
OG0009978	LOC6634227|XP_002057738.1|DVIR	LOC108034633|XP_016965063.1|DBIA
OG0009979	LOC6634279|XP_002057696.1|DVIR	LOC108032817|XP_016962320.1|DBIA
OG0009980	LOC6625041|XP_032292511.1|DVIR	LOC108022926|XP_016947627.1|DBIA
OG0009981	LOC6626301|XP_015029189.1|DVIR	LOC108023021|XP_016947745.1|DBIA
OG0009983	LOC6625799|XP_002050897.1|DVIR	LOC108026639|XP_016953151.1|DBIA
OG0009984	LOC6635941|XP_032292523.1|DVIR	LOC108022952|XP_016947656.1|DBIA
OG0009985	LOC26530760|XP_032291819.1|DVIR	LOC108022911|XP_016947608.1|DBIA
OG0009986	LOC6636417|XP_002059970.1|DVIR	LOC108030466|XP_016958850.1|DBIA
OG0009987	LOC6625364|XP_032291821.1|DVIR	LOC108026546|XP_016952985.1|DBIA
OG0009988	LOC6625363|XP_002050235.1|DVIR	LOC108026945|XP_016953647.1|DBIA
OG0009989	LOC6625626|XP_002049070.2|DVIR	LOC108022775|XP_016947378.1|DBIA
OG0009990	LOC6626055|XP_002049611.1|DVIR	LOC108029438|XP_016957174.1|DBIA
OG0009991	LOC6624748|XP_002049708.2|DVIR	LOC108022519|XP_016946979.1|DBIA
OG0009992	LOC6634518|XP_002058067.1|DVIR	LOC108026075|XP_016952266.1|DBIA
OG0009993	LOC6636684|XP_032295801.1|DVIR	LOC108025836|XP_016951983.1|DBIA
OG0009994	LOC6633374|XP_002057327.1|DVIR	LOC108021947|XP_016946263.1|DBIA
OG0009995	LOC6633821|XP_002057042.3|DVIR	LOC108024288|XP_016949676.1|DBIA
OG0009996	LOC6633314|XP_002056891.1|DVIR	LOC108033117|XP_016962812.1|DBIA
OG0009997	LOC6635460|XP_002058968.2|DVIR	LOC108023243|XP_016948010.1|DBIA
OG0009998	LOC6633670|XP_002056929.1|DVIR	LOC108029158|XP_016956827.1|DBIA
OG0009999	LOC6634613|XP_002058098.2|DVIR	LOC108022020|XP_016946353.1|DBIA
OG0010000	LOC6635533|XP_002059104.1|DVIR	LOC108023364|XP_016948252.1|DBIA
OG0010001	LOC6633817|XP_002057038.1|DVIR	LOC108024416|XP_016949821.1|DBIA
OG0010002	LOC116650840|XP_032291538.1|DVIR	LOC108028963|XP_016956494.1|DBIA
OG0010003	LOC6627757|XP_002051130.1|DVIR	LOC108033731|XP_016963772.1|DBIA
OG0010004	LOC6633560|XP_032295947.1|DVIR	LOC108023714|XP_016948833.1|DBIA
OG0010005	LOC6631940|XP_002055033.1|DVIR	LOC108023668|XP_016948779.1|DBIA
OG0010006	LOC6636115|XP_002059657.3|DVIR	LOC108033051|XP_016962666.1|DBIA
OG0010007	LOC6636039|XP_002059566.1|DVIR	LOC108036117|XP_016967593.1|DBIA
OG0010008	LOC6635458|XP_002059060.1|DVIR	LOC108035797|XP_016967028.1|DBIA
OG0010009	LOC6628328|XP_002051201.1|DVIR	LOC108032372|XP_016961683.1|DBIA
OG0010010	LOC6631904|XP_002055216.1|DVIR	LOC108027593|XP_016954600.1|DBIA
OG0010011	LOC6634392|XP_032296434.1|DVIR	LOC108021938|XP_016946254.1|DBIA
OG0010012	LOC6631884|XP_032295859.1|DVIR	LOC108023910|XP_016949084.1|DBIA
OG0010013	LOC6634565|XP_002058177.2|DVIR	LOC108025664|XP_016951692.1|DBIA
OG0010014	LOC26531586|XP_032295923.1|DVIR	LOC108027623|XP_016954634.1|DBIA
OG0010015	LOC6634567|XP_015025088.1|DVIR	LOC108025618|XP_016951641.1|DBIA
OG0010016	LOC6631426|XP_002055534.1|DVIR	LOC108025568|XP_016951586.1|DBIA
OG0010017	LOC6634564|XP_002058176.1|DVIR	LOC108025656|XP_016951683.1|DBIA
OG0010018	LOC6633397|XP_002057207.1|DVIR	LOC108023579|XP_016948662.1|DBIA
OG0010019	LOC6631922|XP_002055749.1|DVIR	LOC108025851|XP_016952005.1|DBIA
OG0010020	LOC6631609|XP_002055067.1|DVIR	LOC108023677|XP_016948788.1|DBIA
OG0010021	LOC6631732|XP_032295715.1|DVIR	LOC108023985|XP_016949204.1|DBIA
OG0010022	LOC6631687|XP_002055457.1|DVIR	LOC108027628|XP_016954639.1|DBIA
OG0010023	LOC6634596|XP_002058251.1|DVIR	LOC108023255|XP_016948026.1|DBIA
OG0010024	LOC6634598|XP_032296344.1|DVIR	LOC108023306|XP_016948098.1|DBIA
OG0010025	LOC6634432|XP_032289236.1|DVIR	LOC108023374|XP_016948265.1|DBIA
OG0010026	LOC6632012|XP_002055385.1|DVIR	LOC108023940|XP_016949117.1|DBIA
OG0010027	LOC6632010|XP_002055383.1|DVIR	LOC108024156|XP_016949457.1|DBIA
OG0010028	LOC6635469|XP_032295858.1|DVIR	LOC108023478|XP_016948489.1|DBIA
OG0010029	LOC6631374|XP_002055648.1|DVIR	LOC108024366|XP_016949759.1|DBIA
OG0010030	LOC6631553|XP_032295662.1|DVIR	LOC108033047|XP_016962662.1|DBIA
OG0010031	LOC6631780|XP_002055707.2|DVIR	LOC108033040|XP_016962656.1|DBIA
OG0010032	LOC6628608|XP_002052169.2|DVIR	LOC108032437|XP_016961749.1|DBIA
OG0010033	LOC6635513|XP_002058931.1|DVIR	LOC108025666|XP_016951693.1|DBIA
OG0010034	LOC6635570|XP_002058925.1|DVIR	LOC108025646|XP_016951671.1|DBIA
OG0010035	LOC6635567|XP_032295972.1|DVIR	LOC108025652|XP_016951680.1|DBIA
OG0010036	LOC6635565|XP_032296028.1|DVIR	LOC108025952|XP_016952139.1|DBIA
OG0010037	LOC6635564|XP_002058919.1|DVIR	LOC108025657|XP_016951684.1|DBIA
OG0010038	LOC6633693|XP_032296636.1|DVIR	LOC108032124|XP_016961449.1|DBIA
OG0010039	LOC6625948|XP_002049385.1|DVIR	LOC108022423|XP_016946799.1|DBIA
OG0010040	LOC6628173|XP_002051444.1|DVIR	LOC108034035|XP_016964269.1|DBIA
OG0010041	LOC6636017|XP_002059541.2|DVIR	LOC108034679|XP_016965220.1|DBIA
OG0010042	LOC6631621|XP_002055563.1|DVIR	LOC108027615|XP_016954624.1|DBIA
OG0010043	LOC6631619|XP_002055561.1|DVIR	LOC108027503|XP_016954436.1|DBIA
OG0010044	LOC6633513|XP_002057231.2|DVIR	LOC108023728|XP_016948855.1|DBIA
OG0010045	LOC6634482|XP_002058159.2|DVIR	LOC108025771|XP_016951857.1|DBIA
OG0010046	LOC6634483|XP_002058160.1|DVIR	LOC108025649|XP_016951677.1|DBIA
OG0010047	LOC6631529|XP_002055336.1|DVIR	LOC108023961|XP_016949164.1|DBIA
OG0010048	LOC6634757|XP_002058050.2|DVIR	LOC108026516|XP_016952961.1|DBIA
OG0010049	LOC6636071|XP_002059602.1|DVIR	LOC108033224|XP_016962977.1|DBIA
OG0010050	LOC6636070|XP_002059601.1|DVIR	LOC108033153|XP_016962868.1|DBIA
OG0010051	LOC6633794|XP_002057314.1|DVIR	LOC108021874|XP_016946155.1|DBIA
OG0010052	LOC6633346|XP_032296745.1|DVIR	LOC108033382|XP_016963194.1|DBIA
OG0010053	LOC6636147|XP_002059493.1|DVIR	LOC108025768|XP_016951853.1|DBIA
OG0010054	LOC6631892|XP_002055493.2|DVIR	LOC108024047|XP_016949312.1|DBIA
OG0010055	LOC6632031|XP_002055497.2|DVIR	LOC108023918|XP_016949091.1|DBIA
OG0010056	LOC6631444|XP_015026715.1|DVIR	LOC108032281|XP_016961627.1|DBIA
OG0010057	LOC6635597|XP_002059022.3|DVIR	LOC108024174|XP_016949487.1|DBIA
OG0010058	LOC6633646|XP_032289031.1|DVIR	LOC108033017|XP_016962632.1|DBIA
OG0010059	LOC6631404|XP_002055674.1|DVIR	LOC108025752|XP_016951835.1|DBIA
OG0010060	LOC6633334|XP_002056862.1|DVIR	LOC108024658|XP_016950208.1|DBIA
OG0010061	LOC6636590|XP_002060027.1|DVIR	LOC108034783|XP_016965231.1|DBIA
OG0010062	LOC6623403|XP_002046146.1|DVIR	LOC108028757|XP_016956218.1|DBIA
OG0010063	LOC6622668|XP_002046711.2|DVIR	LOC108034772|XP_016965207.1|DBIA
OG0010064	LOC6622376|XP_002046701.1|DVIR	LOC108035581|XP_016966741.1|DBIA
OG0010065	LOC6623922|XP_002047381.2|DVIR	LOC108034495|XP_016964889.1|DBIA
OG0010066	LOC6624130|XP_002046388.2|DVIR	LOC108034381|XP_016964754.1|DBIA
OG0010067	LOC6636809|XP_002060291.1|DVIR	LOC108034507|XP_016964916.1|DBIA
OG0010068	LOC6623838|XP_002048273.1|DVIR	LOC108028253|XP_016955426.1|DBIA
OG0010069	LOC6622400|XP_002046547.1|DVIR	LOC108035486|XP_016966626.1|DBIA
OG0010070	LOC26531686|XP_015031783.1|DVIR	LOC108028269|XP_016955455.1|DBIA
OG0010071	LOC116650527|XP_032290310.1|DVIR	LOC108028119|XP_016955256.1|DBIA
OG0010072	LOC6624265|XP_002046932.1|DVIR	LOC108034729|XP_016965157.1|DBIA
OG0010073	LOC6624416|XP_002046926.1|DVIR	LOC108034569|XP_016964989.1|DBIA
OG0010074	LOC6633739|XP_015025648.2|DVIR	LOC108032183|XP_016961530.1|DBIA
OG0010075	LOC6623739|XP_002046983.2|DVIR	LOC108034378|XP_016964751.1|DBIA
OG0010076	LOC6622940|XP_002048168.1|DVIR	LOC108030686|XP_016959208.1|DBIA
OG0010077	LOC6623524|XP_002046224.1|DVIR	LOC108034707|XP_016965136.1|DBIA
OG0010078	LOC6623606|XP_002046223.1|DVIR	LOC108034733|XP_016965162.1|DBIA
OG0010079	LOC6623376|XP_002046207.2|DVIR	LOC108035015|XP_016965848.1|DBIA
OG0010080	LOC6622446|XP_002046415.1|DVIR	LOC108034702|XP_016965132.1|DBIA
OG0010081	LOC26531479|XP_032290559.1|DVIR	LOC108029881|XP_016957864.1|DBIA
OG0010082	LOC6624518|XP_002047185.1|DVIR	LOC108034409|XP_016964780.1|DBIA
OG0010083	LOC6624676|XP_002048382.1|DVIR	LOC108035063|XP_016965941.1|DBIA
OG0010084	LOC6624394|XP_002047898.1|DVIR	LOC108035077|XP_016965966.1|DBIA
OG0010085	LOC6622406|XP_032290608.1|DVIR	LOC108030727|XP_016959258.1|DBIA
OG0010087	LOC6623105|XP_032290445.1|DVIR	LOC108034939|XP_016965702.1|DBIA
OG0010088	LOC6624640|XP_002048650.1|DVIR	LOC108030925|XP_016959608.1|DBIA
OG0010089	LOC26531769|XP_032289991.1|DVIR	LOC108028259|XP_016955438.1|DBIA
OG0010090	LOC6636198|XP_002059744.1|DVIR	LOC108036028|XP_016967451.1|DBIA
OG0010091	LOC6630212|XP_002053715.1|DVIR	LOC108022213|XP_016946555.1|DBIA
OG0010092	LOC26531841|XP_015024811.1|DVIR	LOC108027208|XP_016954014.1|DBIA
OG0010093	LOC6625487|XP_032292397.1|DVIR	LOC108026968|XP_016953673.1|DBIA
OG0010094	LOC6635170|XP_002058372.2|DVIR	LOC108031354|XP_016960112.1|DBIA
OG0010095	LOC26530696|XP_015024975.1|DVIR	LOC108026168|XP_016952412.1|DBIA
OG0010096	LOC6633656|XP_002056850.3|DVIR	LOC108033203|XP_016962939.1|DBIA
OG0010097	LOC6631515|XP_032295951.1|DVIR	LOC108024151|XP_016949441.1|DBIA
OG0010098	LOC6629030|XP_002051377.1|DVIR	LOC108021940|XP_016946256.1|DBIA
OG0010099	LOC6627938|XP_032294494.1|DVIR	LOC108033721|XP_016963743.1|DBIA
OG0010100	LOC6623248|XP_002047389.2|DVIR	LOC108028477|XP_016955828.1|DBIA
OG0010101	LOC6623185|XP_002047463.1|DVIR	LOC108030859|XP_016959491.1|DBIA
OG0010102	LOC6623817|XP_002048643.2|DVIR	LOC108030872|XP_016959515.1|DBIA
OG0010103	LOC6624223|XP_002048651.1|DVIR	LOC108030923|XP_016959606.1|DBIA
OG0010104	LOC6624194|XP_002046354.2|DVIR	LOC108035128|XP_016966050.1|DBIA
OG0010105	LOC6622963|XP_002046505.1|DVIR	LOC108036848|XP_016968707.1|DBIA
OG0010106	LOC6626066|XP_002049374.1|DVIR	LOC108023103|XP_016947857.1|DBIA
OG0010107	LOC6636325|XP_032292057.1|DVIR	LOC108022428|XP_016946803.1|DBIA
OG0010108	LOC6626022|XP_032291707.1|DVIR	LOC108022707|XP_016947271.1|DBIA
OG0010110	LOC6623416|XP_002046128.1|DVIR	LOC108028504|XP_016955872.1|DBIA
OG0010111	LOC6630171|XP_002054791.1|DVIR	LOC108024300|XP_016949690.1|DBIA
OG0010112	LOC6632420|XP_002056092.1|DVIR	LOC108023614|XP_016948713.1|DBIA
OG0010113	LOC6634731|XP_002058330.1|DVIR	LOC108036586|XP_016968335.1|DBIA
OG0010114	LOC6634808|XP_002057921.1|DVIR	LOC108023304|XP_016948096.1|DBIA
OG0010115	LOC6633694|XP_002057011.1|DVIR	LOC108032113|XP_016961438.1|DBIA
OG0010116	LOC116652266|XP_032296406.1|DVIR	LOC108023785|XP_016948913.1|DBIA
OG0010117	LOC6634485|XP_002058162.1|DVIR	LOC108025716|XP_016951761.1|DBIA
OG0010118	LOC6634748|XP_032296280.1|DVIR	LOC108025804|XP_016951937.1|DBIA
OG0010119	LOC6631886|XP_032295654.1|DVIR	LOC108027512|XP_016954444.1|DBIA
OG0010120	LOC6632022|XP_002055237.1|DVIR	LOC108023226|XP_016947989.1|DBIA
OG0010121	LOC116652197|XP_032296101.1|DVIR, LOC6631841|XP_002055083.2|DVIR	LOC108033035|XP_016962651.1|DBIA
OG0010122	LOC6636662|XP_002060140.1|DVIR	LOC108023991|XP_016949216.1|DBIA
OG0010123	LOC6632198|XP_002054983.2|DVIR	LOC108023941|XP_016949118.1|DBIA
OG0010125	LOC6631627|XP_002055569.1|DVIR	LOC108027627|XP_016954637.1|DBIA
OG0010126	LOC6633891|XP_002057585.1|DVIR, LOC116651442|XP_032293693.1|DVIR	LOC108029069|XP_016956630.1|DBIA
OG0010127	LOC6634185|XP_002057778.1|DVIR	LOC108032484|XP_016961794.1|DBIA
OG0010128	LOC6634037|XP_002057774.2|DVIR	LOC108032357|XP_016961658.1|DBIA
OG0010129	LOC6634331|XP_002057684.1|DVIR	LOC108032832|XP_016962337.1|DBIA
OG0010130	LOC6627414|XP_002051087.1|DVIR	LOC108032786|XP_016962279.1|DBIA
OG0010131	LOC6634160|XP_002057527.2|DVIR	LOC108032653|XP_016962099.1|DBIA
OG0010132	LOC6634295|XP_002057447.1|DVIR	LOC108032435|XP_016961747.1|DBIA
OG0010133	LOC6634293|XP_002057445.1|DVIR	LOC108032805|XP_016962301.1|DBIA
OG0010134	LOC6628801|XP_002051224.1|DVIR	LOC108032512|XP_016961832.1|DBIA
