Orthogroup	DVIR.longest_only	DBUS.longest_only
OG0010570	LOC6631038|XP_002054129.1|DVIR	LOC108602622|XP_017846249.1|DBUS
OG0010571	LOC6630146|XP_032295151.1|DVIR	LOC108601715|XP_017845122.1|DBUS
OG0010572	LOC6630709|XP_002054202.1|DVIR	LOC108601605|XP_017844994.1|DBUS
OG0010573	LOC6630714|XP_002054207.1|DVIR	LOC108601977|XP_017845460.1|DBUS
OG0010574	LOC6630715|XP_002054208.2|DVIR	LOC108602575|XP_017846202.1|DBUS
OG0010575	LOC6630719|XP_015026978.1|DVIR	LOC108602271|XP_017845816.1|DBUS
OG0010576	LOC6630094|XP_002054261.1|DVIR	LOC108603011|XP_017846896.1|DBUS
OG0010577	LOC6632700|XP_002056033.2|DVIR	LOC108604091|XP_017848862.1|DBUS
OG0010578	LOC6633069|XP_002056141.1|DVIR	LOC108604317|XP_017849227.1|DBUS
OG0010579	LOC6629585|XP_002054877.1|DVIR	LOC108601308|XP_017844697.1|DBUS
OG0010580	LOC6629454|XP_032294979.1|DVIR	LOC108601304|XP_017844692.1|DBUS
OG0010581	LOC6630873|XP_002054321.1|DVIR	LOC108602507|XP_017846123.1|DBUS
OG0010582	LOC26530506|XP_015027804.2|DVIR	LOC108603390|XP_017847651.1|DBUS
OG0010583	LOC6630696|XP_002054403.1|DVIR	LOC108602580|XP_017846207.1|DBUS
OG0010584	LOC6630402|XP_015027629.1|DVIR	LOC108603530|XP_017847914.1|DBUS
OG0010588	LOC26530893|XP_015027839.1|DVIR	LOC108604713|XP_017849779.1|DBUS
OG0010592	LOC6635720|XP_002059157.3|DVIR	LOC108607723|XP_017854233.2|DBUS
OG0010593	LOC6624385|XP_002048075.1|DVIR	LOC108599445|XP_017841764.2|DBUS
OG0010594	LOC26531256|XP_015031715.1|DVIR	LOC108600261|XP_017843193.1|DBUS
OG0010595	LOC26530424|XP_032289964.1|DVIR	LOC108598292|XP_017840397.1|DBUS
OG0010597	LOC6624249|XP_002047115.1|DVIR	LOC108600655|XP_017843841.1|DBUS
OG0010598	LOC6622422|XP_002047937.2|DVIR	LOC108599337|XP_017841628.1|DBUS
OG0010599	LOC6634277|XP_032293736.1|DVIR	LOC108595151|XP_017835810.1|DBUS
OG0010600	LOC6634328|XP_002057681.1|DVIR	LOC108595176|XP_017835845.1|DBUS
OG0010601	LOC26531530|XP_015028950.1|DVIR	LOC108605304|XP_017850462.1|DBUS
OG0010608	LOC26531295|XP_032293889.1|DVIR	LOC117134992|XP_033150592.1|DBUS
OG0010612	LOC6628164|XP_002051460.2|DVIR	LOC108597436|XP_017839487.1|DBUS
OG0010613	LOC6622974|XP_002048177.1|DVIR	LOC108600520|XP_017843654.2|DBUS, LOC108600521|XP_017843655.1|DBUS
OG0010619	LOC6624458|XP_032290999.1|DVIR	LOC108599966|XP_017842708.1|DBUS
OG0010622	LOC26530833|XP_015027831.1|DVIR	LOC108603055|XP_017846978.1|DBUS
OG0010626	LOC26531854|XP_015026303.1|DVIR	LOC108603490|XP_017847833.1|DBUS
OG0010627	LOC6635160|XP_002058362.1|DVIR	LOC108603467|XP_017847795.1|DBUS
OG0010628	LOC116651863|XP_032294963.1|DVIR	LOC108601327|XP_033149824.1|DBUS
OG0010631	LOC6628709|XP_002051327.1|DVIR	LOC108599762|XP_017842269.1|DBUS
OG0010633	LOC26531424|XP_032291602.1|DVIR	LOC108594883|XP_033150917.1|DBUS
OG0010638	LOC6636167|XP_032295807.1|DVIR	LOC108606884|XP_017852898.1|DBUS
OG0010639	LOC6631603|XP_002055720.1|DVIR	LOC108605121|XP_017850172.1|DBUS
OG0010640	LOC6631604|XP_002055721.2|DVIR	LOC108605844|XP_017851141.1|DBUS
OG0010641	LOC6631607|XP_002055724.1|DVIR	LOC108605816|XP_017851111.1|DBUS
OG0010643	LOC6632061|XP_002055114.1|DVIR	LOC108605977|XP_017851288.1|DBUS
OG0010644	LOC6634591|XP_002058092.1|DVIR	LOC108605126|XP_017850178.1|DBUS
OG0010646	LOC6623723|XP_002046200.1|DVIR	LOC108599717|XP_017842203.1|DBUS
OG0010647	LOC26530701|XP_032291306.1|DVIR	LOC117134645|XP_017842784.1|DBUS
OG0010649	LOC26530400|XP_015031592.2|DVIR	LOC108600678|XP_033149386.1|DBUS, LOC108598121|XP_033149474.1|DBUS
OG0010650	LOC6623266|XP_002046773.1|DVIR	LOC108598268|XP_017840373.1|DBUS
OG0010653	LOC6629493|XP_032288891.1|DVIR	LOC108601466|XP_017844853.1|DBUS
OG0010655	LOC116650467|XP_032290025.1|DVIR	LOC108598248|XP_017840351.1|DBUS
OG0010657	LOC6634756|XP_002058049.1|DVIR	LOC108607086|XP_017853198.1|DBUS
OG0010658	LOC6633519|XP_032296589.1|DVIR	LOC108605184|XP_017850265.2|DBUS
OG0010660	LOC6633793|XP_002057313.1|DVIR	LOC117134906|XP_033150246.1|DBUS
OG0010661	LOC6634414|XP_032296335.1|DVIR	LOC108607016|XP_017853089.1|DBUS
OG0010662	LOC6635502|XP_002059042.1|DVIR	LOC108606767|XP_017852667.1|DBUS
OG0010663	LOC6631962|XP_002055225.1|DVIR	LOC108606321|XP_017851824.1|DBUS
OG0010664	LOC6631353|XP_002055657.1|DVIR	LOC108606071|XP_017851406.1|DBUS
OG0010665	LOC6631839|XP_032295449.1|DVIR	LOC108606162|XP_017851503.1|DBUS
OG0010666	LOC6633433|XP_002057176.1|DVIR	LOC108605947|XP_017851257.1|DBUS
OG0010667	LOC6631385|XP_002054987.1|DVIR	LOC117134941|XP_033150385.1|DBUS
OG0010668	LOC26530991|XP_015026772.1|DVIR	LOC108598207|XP_017840313.1|DBUS
OG0010671	LOC6635568|XP_002058923.2|DVIR	LOC108605384|XP_017850543.1|DBUS
OG0010672	LOC6633327|XP_002057161.1|DVIR	LOC108606046|XP_017851385.1|DBUS
OG0010673	LOC6632069|XP_002055624.2|DVIR	LOC108606092|XP_017851426.1|DBUS
OG0010676	LOC6632181|XP_002055279.1|DVIR	LOC117134929|XP_033150346.1|DBUS
OG0010677	LOC6631437|XP_002055675.1|DVIR	LOC108606453|XP_017852054.1|DBUS
OG0010678	LOC6635425|XP_002059061.1|DVIR	LOC108607285|XP_017853470.1|DBUS
OG0010679	LOC6631718|XP_032295992.1|DVIR	LOC108607693|XP_017854165.1|DBUS
OG0010680	LOC6631689|XP_032295886.1|DVIR	LOC108602081|XP_017845594.1|DBUS
OG0010682	LOC6631639|XP_002055142.1|DVIR	LOC117134939|XP_033150373.1|DBUS
OG0010683	LOC6628568|XP_002051519.2|DVIR	LOC108602780|XP_033150086.1|DBUS
OG0010685	LOC6634080|XP_002057901.1|DVIR	LOC108605489|XP_017850707.2|DBUS
OG0010687	LOC6629123|XP_002052390.2|DVIR	LOC108607826|XP_033149954.1|DBUS
OG0010688	LOC6628952|XP_002052355.1|DVIR	LOC108602942|XP_017846780.1|DBUS
OG0010689	LOC6628621|XP_032294439.1|DVIR	LOC117135051|XP_033150832.1|DBUS
OG0010691	LOC26531857|XP_015028995.1|DVIR	LOC108594440|XP_017835104.1|DBUS
OG0010692	LOC26531398|XP_015028930.1|DVIR	LOC108594438|XP_017835102.2|DBUS
OG0010693	LOC26531102|XP_032294035.1|DVIR	LOC108608182|XP_017854932.1|DBUS
OG0010694	LOC6628519|XP_002051677.1|DVIR	LOC108603302|XP_017847472.1|DBUS
OG0010698	LOC26530569|XP_015028829.1|DVIR	LOC108607834|XP_017854383.1|DBUS
OG0010699	LOC6628741|XP_002051557.1|DVIR	LOC108604737|XP_017849811.2|DBUS
OG0010700	LOC6628549|XP_002052175.3|DVIR	LOC117135000|XP_033150643.1|DBUS, LOC108594472|XP_033149483.1|DBUS, LOC108602790|XP_017846490.1|DBUS, LOC108602667|XP_017846302.1|DBUS
OG0010701	LOC6628999|XP_032294356.1|DVIR	LOC108603875|XP_017848539.1|DBUS
OG0010703	LOC6628372|XP_002052872.1|DVIR	LOC108596581|XP_017837996.2|DBUS
OG0010704	LOC6635613|XP_002059132.1|DVIR	LOC108603708|XP_017848240.2|DBUS
OG0010705	LOC6622440|XP_002046413.1|DVIR	LOC108599320|XP_017841611.1|DBUS
OG0010706	LOC6623101|XP_002047858.1|DVIR	LOC108600502|XP_017843625.1|DBUS
OG0010707	LOC6636557|XP_002060061.2|DVIR	LOC108599345|XP_033149350.1|DBUS
OG0010709	LOC6623962|XP_002046256.3|DVIR	LOC108598034|XP_017840138.1|DBUS
OG0010710	LOC6624297|XP_002046342.2|DVIR	LOC108598488|XP_017840631.1|DBUS
OG0010711	LOC6633116|XP_032289548.1|DVIR	LOC108602699|XP_017846338.1|DBUS
OG0010712	LOC6623550|XP_002046781.1|DVIR	LOC108599804|XP_017842366.1|DBUS
OG0010713	LOC26530609|XP_032290538.1|DVIR	LOC108597918|XP_017840024.2|DBUS
OG0010714	LOC6624182|XP_002046890.3|DVIR	LOC108601010|XP_017844370.1|DBUS
OG0010716	LOC6623956|XP_002048661.1|DVIR	LOC108598956|XP_017841216.1|DBUS
OG0010717	LOC6622061|XP_002048430.2|DVIR	LOC108599653|XP_017842117.2|DBUS
OG0010719	LOC6623235|XP_002048351.1|DVIR	LOC108599145|XP_033149393.1|DBUS
OG0010720	LOC6623696|XP_002048246.1|DVIR	LOC108599321|XP_017841612.1|DBUS
OG0010721	LOC6623664|XP_002048242.1|DVIR	LOC108598777|XP_017841007.1|DBUS
OG0010723	LOC6622438|XP_002047940.1|DVIR	LOC108599327|XP_017841622.1|DBUS
OG0010725	LOC26531703|XP_015024382.1|DVIR	LOC108594787|XP_017835414.1|DBUS
OG0010727	LOC6636348|XP_002059947.1|DVIR	LOC108595752|XP_017836530.1|DBUS
OG0010728	LOC6636421|XP_002059972.2|DVIR	LOC108597060|XP_017838872.1|DBUS
OG0010729	LOC6626704|XP_002050466.2|DVIR	LOC108596256|XP_017837299.1|DBUS
OG0010733	LOC6625176|XP_032293150.1|DVIR	LOC108596613|XP_017838043.1|DBUS, LOC108596611|XP_017838041.1|DBUS
OG0010734	LOC6626863|XP_002049254.1|DVIR	LOC108595677|XP_017836446.1|DBUS
OG0010735	LOC6626730|XP_002049275.1|DVIR	LOC108597621|XP_017839753.1|DBUS
OG0010736	LOC6624953|XP_002049177.1|DVIR	LOC108597040|XP_017838825.1|DBUS
OG0010737	LOC116651241|XP_032293101.1|DVIR	LOC108597041|XP_017838826.1|DBUS
OG0010738	LOC6629273|XP_002052979.1|DVIR	LOC108603999|XP_017848723.1|DBUS
OG0010743	LOC6632452|XP_002056514.2|DVIR	LOC108602623|XP_017846250.1|DBUS
OG0010747	LOC6629704|XP_032296733.1|DVIR	LOC108604589|XP_017849611.1|DBUS
OG0010748	LOC6632295|XP_002055821.1|DVIR	LOC108602662|XP_017846297.1|DBUS
OG0010749	LOC6630650|XP_002053306.1|DVIR	LOC108604740|XP_017849812.1|DBUS
OG0010750	LOC6630651|XP_032292167.1|DVIR	LOC108601516|XP_017844905.1|DBUS
OG0010752	LOC26530913|XP_015026265.1|DVIR	LOC108602687|XP_017846316.1|DBUS
OG0010753	LOC6635168|XP_032294944.1|DVIR	LOC108602913|XP_017846713.1|DBUS
OG0010754	LOC26531500|XP_015027906.1|DVIR	LOC108603321|XP_017847526.1|DBUS
OG0010755	LOC6635043|XP_002058686.1|DVIR	LOC108601363|XP_017844752.1|DBUS
OG0010756	LOC6635044|XP_002058687.2|DVIR	LOC108601364|XP_017844753.1|DBUS
OG0010757	LOC6632987|XP_002055837.1|DVIR	LOC108602645|XP_017846280.1|DBUS
OG0010758	LOC6632464|XP_002055850.1|DVIR	LOC108601383|XP_033149910.1|DBUS
OG0010759	LOC6632832|XP_002055918.1|DVIR	LOC117134869|XP_033150102.1|DBUS
OG0010761	LOC6629311|XP_002053530.1|DVIR	LOC108601549|XP_017844936.1|DBUS
OG0010762	LOC6631155|XP_002054509.1|DVIR, LOC6631156|XP_002054510.1|DVIR	LOC108601582|XP_017844971.1|DBUS
OG0010764	LOC6630964|XP_002053798.3|DVIR	LOC108602312|XP_017845885.1|DBUS
OG0010766	LOC6630517|XP_002054017.1|DVIR	LOC108602691|XP_017846318.1|DBUS
OG0010767	LOC6629432|XP_032295418.1|DVIR	LOC108602282|XP_017845840.1|DBUS
OG0010770	LOC6633070|XP_002056142.1|DVIR	LOC108601396|XP_017844785.1|DBUS
OG0010772	LOC6629299|XP_032295141.1|DVIR	LOC108601307|XP_033149815.1|DBUS
OG0010773	LOC6629451|XP_002054699.1|DVIR	LOC108602489|XP_017846103.1|DBUS
OG0010774	LOC6633033|XP_002056060.1|DVIR	LOC108603718|XP_017848248.2|DBUS
OG0010775	LOC26530721|XP_032292314.1|DVIR	LOC108601540|XP_033149926.1|DBUS
OG0010777	LOC6631131|XP_002053507.1|DVIR	LOC108602832|XP_017846562.1|DBUS
OG0010778	LOC6633208|XP_002056695.1|DVIR	LOC108602515|XP_017846135.1|DBUS
OG0010780	LOC6630810|XP_002054278.2|DVIR	LOC108602296|XP_017845866.1|DBUS
OG0010781	LOC6630228|XP_002054568.2|DVIR	LOC108603594|XP_017848024.1|DBUS
OG0010782	LOC26530358|XP_015027789.1|DVIR	LOC108604820|XP_017849919.1|DBUS
OG0010783	LOC6631105|XP_032293817.1|DVIR	LOC108603641|XP_017848091.1|DBUS
OG0010784	LOC26531862|XP_032293220.1|DVIR	LOC108596394|XP_017837563.1|DBUS
OG0010785	LOC6626286|XP_002049223.2|DVIR	LOC108595962|XP_017836737.1|DBUS
OG0010786	LOC6625968|XP_002050962.2|DVIR	LOC108595239|XP_017835926.1|DBUS
OG0010787	LOC116650881|XP_032291685.1|DVIR	LOC108594801|XP_017835429.1|DBUS
OG0010788	LOC6625865|XP_002050858.1|DVIR	LOC108596858|XP_017838491.1|DBUS
OG0010792	LOC6635488|XP_002059078.2|DVIR	LOC108605077|XP_017850133.1|DBUS
OG0010793	LOC6633344|XP_002056785.2|DVIR	LOC108606765|XP_033150272.1|DBUS
OG0010795	LOC26531590|XP_015031771.1|DVIR	LOC108599779|XP_017842323.1|DBUS
OG0010797	LOC6623728|XP_002046222.2|DVIR	LOC108599160|XP_017841436.1|DBUS
OG0010799	LOC6630271|XP_002053700.1|DVIR	LOC108604050|XP_017848801.1|DBUS
OG0010800	LOC116649766|XP_032291126.1|DVIR	LOC108600364|XP_017843385.1|DBUS
OG0010801	LOC6634333|XP_002057686.1|DVIR	LOC108608135|XP_017854858.1|DBUS
OG0010802	LOC6627475|XP_002052125.1|DVIR	LOC108608502|XP_017855388.1|DBUS
OG0010803	LOC6628442|XP_002052227.1|DVIR	LOC108604371|XP_017849312.1|DBUS
OG0010804	LOC6635785|XP_015024504.1|DVIR	LOC108608396|XP_017855240.1|DBUS
OG0010805	LOC6635739|XP_002059210.1|DVIR	LOC108607583|XP_017853970.1|DBUS
OG0010806	LOC6627972|XP_032293959.1|DVIR	LOC108607757|XP_017854273.1|DBUS
OG0010807	LOC6628912|XP_002051380.1|DVIR	LOC108594521|XP_017835214.1|DBUS
OG0010808	LOC116651826|XP_032294796.1|DVIR, LOC6631492|XP_002055126.3|DVIR	LOC108606972|XP_017853024.1|DBUS
OG0010810	LOC26531232|XP_015030299.1|DVIR	LOC108596601|XP_017838021.1|DBUS
OG0010813	LOC6627749|XP_002051303.1|DVIR	LOC108608451|XP_017855318.2|DBUS
OG0010823	LOC6634504|XP_015025095.1|DVIR	LOC108605302|XP_017850456.1|DBUS
OG0010829	LOC116651925|XP_032295295.1|DVIR, LOC6634988|XP_002058490.2|DVIR	LOC108601328|XP_017844716.1|DBUS
OG0010831	LOC116651444|XP_032293696.1|DVIR	LOC117135088|XP_033150918.1|DBUS
OG0010836	LOC6622064|XP_002046452.1|DVIR	LOC108599192|XP_017841477.1|DBUS
OG0010840	LOC116650563|XP_032290430.1|DVIR	LOC108599450|XP_017841770.2|DBUS
OG0010841	LOC6634320|XP_002057460.1|DVIR	LOC108600953|XP_017844293.2|DBUS
OG0010842	LOC6626127|XP_002050034.1|DVIR	LOC108597291|XP_033149006.1|DBUS
OG0010843	LOC116651029|XP_032292493.1|DVIR	LOC108597577|XP_017839679.1|DBUS
OG0010845	LOC6634631|XP_002058030.2|DVIR	LOC108605360|XP_017850518.1|DBUS
OG0010846	LOC6634809|XP_002057922.1|DVIR	LOC108605931|XP_017851239.1|DBUS
OG0010847	LOC6633457|XP_002057340.1|DVIR	LOC108606754|XP_017852645.1|DBUS
OG0010848	LOC6633452|XP_002057335.1|DVIR	LOC108605979|XP_017851290.1|DBUS
OG0010849	LOC6633370|XP_015025443.2|DVIR	LOC108605743|XP_017851030.1|DBUS
OG0010851	LOC6631965|XP_002055228.2|DVIR	LOC108605640|XP_017850911.1|DBUS
OG0010860	LOC6628298|XP_002051183.1|DVIR	LOC108595749|XP_033149972.1|DBUS
OG0010861	LOC26531136|XP_015028893.1|DVIR	LOC108607500|XP_017853836.1|DBUS
OG0010862	LOC6627609|XP_002051976.2|DVIR	LOC108603845|XP_017848488.1|DBUS
OG0010864	LOC26531447|XP_015024563.1|DVIR	LOC108606208|XP_017851575.1|DBUS
OG0010868	LOC6636550|XP_002060054.1|DVIR	LOC108600802|XP_017844074.1|DBUS
OG0010869	LOC6624306|XP_002047458.1|DVIR	LOC108600789|XP_017844053.1|DBUS
OG0010873	LOC6623287|XP_032290471.1|DVIR	LOC108598052|XP_017840155.2|DBUS
OG0010874	LOC6622342|XP_002046652.2|DVIR	LOC108597996|XP_017840100.1|DBUS
OG0010875	LOC26531208|XP_032290301.1|DVIR	LOC108601135|XP_017844551.1|DBUS
OG0010879	LOC6624345|XP_032291063.1|DVIR	LOC108600475|XP_017843581.2|DBUS
OG0010881	LOC6625971|XP_002050502.1|DVIR	LOC108595776|XP_017836557.1|DBUS
OG0010883	LOC6622921|XP_002048036.2|DVIR	LOC108599672|XP_017842146.1|DBUS
OG0010884	LOC26531358|XP_015031733.1|DVIR	LOC108599291|XP_017841579.1|DBUS
OG0010885	LOC6622339|XP_002047487.1|DVIR	LOC108598204|XP_017840308.1|DBUS
OG0010889	LOC6626914|XP_002050968.2|DVIR	LOC108595856|XP_017836635.1|DBUS
OG0010891	LOC6625598|XP_015029548.2|DVIR	LOC108595122|XP_017835772.1|DBUS
OG0010893	LOC6626154|XP_002049634.1|DVIR	LOC108596206|XP_017837215.1|DBUS
OG0010895	LOC6627270|XP_002049912.1|DVIR	LOC108595888|XP_017836666.1|DBUS
OG0010896	LOC116651015|XP_032292469.1|DVIR	LOC108594907|XP_017835534.1|DBUS
OG0010898	LOC6633192|XP_032289681.1|DVIR	LOC108604459|XP_017849427.1|DBUS
OG0010899	LOC6634975|XP_002058423.1|DVIR	LOC108606096|XP_033150834.1|DBUS
OG0010900	LOC6634840|XP_002058520.1|DVIR	LOC108604663|XP_017849703.1|DBUS
OG0010905	LOC6630444|XP_002053719.1|DVIR	LOC108603163|XP_017847209.1|DBUS
OG0010907	LOC6632490|XP_002056443.2|DVIR	LOC108602591|XP_017846219.1|DBUS
OG0010908	LOC6632575|XP_032289858.1|DVIR	LOC108601891|XP_017845355.1|DBUS
OG0010909	LOC6633121|XP_002056595.1|DVIR	LOC108602707|XP_017846350.1|DBUS, LOC108602708|XP_017846351.1|DBUS
OG0010911	LOC6624204|XP_002047907.1|DVIR	LOC108601060|XP_017844441.1|DBUS
OG0010912	LOC6630270|XP_002053699.2|DVIR	LOC108604049|XP_017848800.1|DBUS
OG0010913	LOC6630238|XP_002053902.2|DVIR	LOC108601902|XP_017845368.2|DBUS
OG0010915	LOC6625881|XP_002049331.1|DVIR	LOC108596058|XP_017836941.1|DBUS
OG0010916	LOC6625832|XP_002049506.2|DVIR	LOC108595386|XP_017836100.1|DBUS
OG0010919	LOC6628203|XP_002052212.2|DVIR	LOC108595823|XP_017836606.2|DBUS
OG0010920	LOC6634106|XP_002057717.1|DVIR	LOC108603372|XP_017847627.1|DBUS
OG0010921	LOC26530749|XP_015025372.1|DVIR	LOC117134633|XP_017835054.1|DBUS
OG0010923	LOC6636146|XP_032296068.1|DVIR	LOC108604914|XP_017849973.1|DBUS
OG0010924	LOC6629116|XP_002052108.1|DVIR	LOC108604155|XP_017838756.2|DBUS
OG0010925	LOC6622399|XP_002046414.1|DVIR	LOC108598810|XP_017841042.2|DBUS
OG0010927	LOC6622075|XP_002047013.3|DVIR	LOC108599552|XP_017841932.1|DBUS
OG0010928	LOC6623298|XP_002046137.1|DVIR	LOC108599103|XP_017841383.1|DBUS
OG0010930	LOC6634275|XP_002057692.2|DVIR	LOC108607701|XP_017854181.1|DBUS
OG0010931	LOC26531820|XP_032293553.1|DVIR	LOC108608136|XP_017854860.1|DBUS
OG0010933	LOC6627812|XP_002051774.1|DVIR	LOC108607933|XP_017854542.1|DBUS
OG0010934	LOC6627994|XP_002051431.1|DVIR	LOC108607941|XP_017854547.1|DBUS
OG0010948	LOC6630394|XP_002054002.2|DVIR	LOC108603299|XP_017847463.1|DBUS
OG0010959	LOC26531580|XP_015026294.1|DVIR	LOC108602355|XP_017845943.1|DBUS
OG0010962	LOC6628798|XP_002051221.2|DVIR	LOC108607709|XP_033149960.1|DBUS
OG0010964	LOC6628018|XP_002051322.1|DVIR	LOC108594391|XP_017835042.1|DBUS
OG0010968	LOC6636808|XP_032291499.1|DVIR	LOC108599434|XP_017841748.1|DBUS
OG0010974	LOC6623444|XP_002046772.1|DVIR	LOC108598269|XP_017840374.1|DBUS
OG0010975	LOC26530801|XP_015027826.1|DVIR	LOC108602639|XP_017846273.1|DBUS
OG0010979	LOC6633709|XP_002057113.1|DVIR	LOC108594948|XP_017835571.1|DBUS
OG0010984	LOC6635556|XP_032295676.1|DVIR	LOC108606048|XP_017851386.1|DBUS
OG0010987	LOC6631716|XP_032295618.1|DVIR	LOC108606144|XP_017851485.1|DBUS
OG0010991	LOC6627577|XP_002051390.1|DVIR	LOC108605187|XP_017850305.1|DBUS
OG0010992	LOC6628687|XP_002051351.1|DVIR, LOC6628293|XP_032293800.1|DVIR	LOC108600766|XP_033150762.1|DBUS
OG0010994	LOC6629134|XP_032293746.1|DVIR	LOC108604823|XP_017849926.1|DBUS
OG0010995	LOC6622151|XP_002046416.1|DVIR	LOC108598273|XP_017840378.2|DBUS
OG0010996	LOC6623095|XP_002047743.1|DVIR	LOC108600055|XP_017842891.1|DBUS
OG0010998	LOC26531270|XP_015023838.2|DVIR	LOC108600088|XP_017842936.1|DBUS
OG0011001	LOC6622166|XP_032290004.1|DVIR	LOC108598233|XP_017840338.1|DBUS
OG0011003	LOC6624497|XP_002048245.1|DVIR	LOC108599292|XP_017841582.1|DBUS
OG0011007	LOC116650859|XP_032291626.1|DVIR	LOC108594663|XP_017835294.2|DBUS
OG0011009	LOC26531533|XP_015027908.1|DVIR	LOC108603173|XP_017847220.1|DBUS
OG0011013	LOC6630664|XP_002053443.1|DVIR	LOC108601294|XP_017844683.1|DBUS
OG0011014	LOC26531660|XP_015027921.1|DVIR	LOC108601432|XP_017844818.1|DBUS
OG0011015	LOC6629922|XP_002054556.1|DVIR	LOC108602593|XP_017846220.1|DBUS
OG0011016	LOC6631083|XP_002053809.2|DVIR	LOC108602902|XP_017846699.1|DBUS
OG0011017	LOC6630515|XP_002054015.1|DVIR	LOC108604200|XP_017849041.1|DBUS
OG0011023	LOC116650907|XP_032291889.1|DVIR	LOC108602907|XP_017846705.1|DBUS
OG0011028	LOC6626509|XP_002050208.1|DVIR	LOC108597266|XP_017839213.1|DBUS
OG0011036	LOC6628780|XP_032294289.1|DVIR	LOC108603093|XP_017847082.2|DBUS
OG0011042	LOC6628567|XP_032293745.1|DVIR	LOC108602307|XP_017845883.1|DBUS
OG0011044	LOC6624564|XP_002046573.1|DVIR	LOC108598583|XP_017840764.1|DBUS
OG0011047	LOC6633755|XP_032296616.1|DVIR	LOC108606252|XP_017851690.1|DBUS
OG0011049	LOC6634490|XP_002058228.2|DVIR, LOC116652289|XP_032296486.1|DVIR	LOC108606210|XP_017851576.1|DBUS
OG0011051	LOC6623757|XP_002046886.1|DVIR	LOC108600009|XP_017842801.1|DBUS
OG0011059	LOC26530355|XP_015030195.1|DVIR	LOC108596215|XP_017837230.1|DBUS, LOC108596214|XP_017837228.1|DBUS
OG0011061	LOC6631159|XP_032295379.1|DVIR	LOC108601581|XP_017844969.1|DBUS
OG0011062	LOC6622498|XP_002047670.1|DVIR	LOC108599884|XP_017842554.1|DBUS
OG0011063	LOC116649889|XP_032289052.1|DVIR, LOC26531035|XP_015025380.1|DVIR	LOC108607783|XP_017854306.2|DBUS
OG0011081	LOC116651805|XP_032294756.1|DVIR	LOC117134794|XP_033149572.1|DBUS
OG0011082	LOC26531801|XP_015030368.2|DVIR	LOC108596970|XP_017838707.1|DBUS
OG0011085	LOC6625989|XP_032293052.1|DVIR	LOC108597206|XP_017839015.1|DBUS
OG0011087	LOC6633343|XP_032289187.1|DVIR	LOC108605912|XP_017851216.1|DBUS
OG0011088	LOC6634714|XP_032296395.1|DVIR	LOC117134640|XP_033150428.1|DBUS
OG0011089	LOC6636256|XP_032290072.1|DVIR	LOC108607323|XP_033150535.1|DBUS
OG0011091	LOC6631835|XP_032295914.1|DVIR	LOC108606907|XP_017852932.1|DBUS
OG0011092	LOC6633731|XP_032296604.1|DVIR	LOC108606938|XP_017852978.1|DBUS
OG0011093	LOC6634739|XP_002058187.2|DVIR	LOC108606012|XP_017851326.1|DBUS
OG0011094	LOC6636168|XP_032295806.1|DVIR	LOC108604916|XP_017849975.1|DBUS
OG0011095	LOC6627393|XP_032293804.1|DVIR	LOC108597026|XP_017838805.2|DBUS
OG0011098	LOC116651667|XP_032294384.1|DVIR, LOC6627510|XP_002051623.1|DVIR	LOC108600471|XP_017843574.2|DBUS
OG0011099	LOC6623410|XP_002046770.1|DVIR	LOC108598025|XP_017840129.1|DBUS
OG0011100	LOC6623252|XP_002046771.1|DVIR	LOC108598026|XP_017840130.1|DBUS
OG0011101	LOC6623572|XP_002046776.3|DVIR	LOC108599803|XP_017842365.2|DBUS
OG0011102	LOC6622881|XP_032289935.1|DVIR	LOC108598927|XP_017841181.2|DBUS
OG0011104	LOC116650902|XP_032291828.1|DVIR	LOC108595772|XP_017836551.1|DBUS
OG0011105	LOC6626672|XP_002050931.2|DVIR	LOC108607778|XP_017854300.1|DBUS
OG0011107	LOC6627968|XP_032293562.1|DVIR	LOC108607078|XP_017853189.1|DBUS
OG0011108	LOC6632524|XP_002056423.2|DVIR	LOC108594622|XP_017835254.1|DBUS
OG0011109	LOC6632361|XP_002056722.3|DVIR, LOC6622092|XP_002047061.2|DVIR	LOC108601665|XP_017845059.1|DBUS, LOC108607871|XP_017854455.2|DBUS
OG0011110	LOC26530852|XP_015026264.1|DVIR	LOC108602916|XP_017846740.1|DBUS
OG0011139	LOC6634261|XP_002057543.2|DVIR	LOC108598761|XP_017855159.1|DBUS
OG0011141	LOC6631334|XP_032294809.1|DVIR	LOC117134942|XP_033150388.1|DBUS
OG0011142	LOC6636096|XP_002059585.1|DVIR	LOC108605994|XP_017851306.1|DBUS
OG0011147	LOC6633833|XP_032296529.1|DVIR	LOC108606161|XP_017851502.1|DBUS
OG0011148	LOC6633839|XP_002057050.1|DVIR	LOC108606240|XP_017851674.1|DBUS
OG0011161	LOC6635781|XP_002059177.1|DVIR	LOC108604504|XP_017849533.1|DBUS
OG0011185	LOC6635075|XP_002058721.1|DVIR	LOC108601917|XP_017845384.1|DBUS
OG0011189	LOC6634677|XP_002057993.2|DVIR	LOC108605400|XP_017850558.1|DBUS
OG0011191	LOC26531016|XP_032288730.1|DVIR	LOC108602954|XP_017846795.2|DBUS, LOC108602953|XP_017846794.1|DBUS
OG0011192	LOC6634980|XP_002058428.3|DVIR	LOC108603484|XP_017847822.1|DBUS
