Orthogroup	DVIR.longest_only	SLEB.longest_only
OG0007670	LOC6631856|XP_002055200.1|DVIR	LOC115628819|XP_030380907.1|SLEB
OG0007671	LOC6632121|XP_002055259.1|DVIR	LOC115630193|XP_030382620.1|SLEB
OG0007672	LOC6632059|XP_002055112.1|DVIR	LOC115627817|XP_030379507.1|SLEB
OG0007673	LOC6629756|XP_002053898.3|DVIR	LOC115621091|XP_030370485.1|SLEB
OG0007674	LOC6632172|XP_032295987.1|DVIR	LOC115627552|XP_030379129.1|SLEB
OG0007675	LOC6631532|XP_002055339.1|DVIR	LOC115627073|XP_030378480.1|SLEB
OG0007676	LOC6635453|XP_002059055.1|DVIR	LOC115627502|XP_030379051.1|SLEB
OG0007677	LOC6633632|XP_002057276.2|DVIR	LOC115626730|XP_030378036.1|SLEB
OG0007678	LOC6631910|XP_002055591.1|DVIR	LOC115627992|XP_030379747.1|SLEB
OG0007679	LOC6631914|XP_002055595.1|DVIR	LOC115628026|XP_030379822.1|SLEB
OG0007680	LOC6634189|XP_015025182.1|DVIR	LOC115629051|XP_030381218.1|SLEB
OG0007681	LOC6632227|XP_002055875.1|DVIR	LOC115625295|XP_030376169.1|SLEB
OG0007682	LOC6631477|XP_032295896.1|DVIR	LOC115627289|XP_030378780.1|SLEB
OG0007683	LOC6634489|XP_002058227.1|DVIR, LOC116652290|XP_032296487.1|DVIR	LOC115627414|XP_030378936.1|SLEB
OG0007684	LOC6631530|XP_002055337.1|DVIR	LOC115627278|XP_030378768.1|SLEB
OG0007685	LOC6632155|XP_032295571.1|DVIR	LOC115628748|XP_030380815.1|SLEB
OG0007686	LOC6631415|XP_002055424.1|DVIR	LOC115627789|XP_030379470.1|SLEB
OG0007687	LOC6634396|XP_032296275.1|DVIR	LOC115626865|XP_030378231.1|SLEB
OG0007688	LOC6635010|XP_002058654.1|DVIR	LOC115621920|XP_030371623.1|SLEB
OG0007689	LOC6631966|XP_002055229.1|DVIR	LOC115627507|XP_030379061.1|SLEB
OG0007690	LOC6631389|XP_015026605.1|DVIR	LOC115627416|XP_030378938.1|SLEB
OG0007691	LOC6632934|XP_002056121.1|DVIR	LOC115621381|XP_030370870.1|SLEB
OG0007692	LOC6631456|XP_002055544.2|DVIR	LOC115629678|XP_030382058.1|SLEB
OG0007693	LOC6631539|XP_002055063.1|DVIR	LOC115627424|XP_030378957.1|SLEB
OG0007694	LOC6623089|XP_002048238.1|DVIR	LOC115628680|XP_030380713.1|SLEB
OG0007695	LOC6633644|XP_032289088.1|DVIR	LOC115628900|XP_030381019.1|SLEB
OG0007696	LOC6622846|XP_002048026.2|DVIR	LOC115633916|XP_030387284.1|SLEB
OG0007697	LOC6622215|XP_002046087.1|DVIR	LOC115624999|XP_030375734.1|SLEB
OG0007698	LOC6633828|XP_002057107.2|DVIR	LOC115629243|XP_030381519.1|SLEB
OG0007699	LOC6634653|XP_002058106.2|DVIR	LOC115627602|XP_030379184.1|SLEB
OG0007700	LOC6633396|XP_002057206.1|DVIR	LOC115628865|XP_030380977.1|SLEB
OG0007701	LOC6633608|XP_032289038.1|DVIR	LOC115629578|XP_030381930.1|SLEB
OG0007702	LOC6631448|XP_002054959.1|DVIR	LOC115629811|XP_030382238.1|SLEB
OG0007703	LOC6634531|XP_002057960.2|DVIR	LOC115633260|XP_030386525.1|SLEB
OG0007704	LOC6632877|XP_032289507.1|DVIR	LOC115620316|XP_030369368.1|SLEB
OG0007705	LOC6636720|XP_002060193.1|DVIR	LOC115629602|XP_030381956.1|SLEB
OG0007706	LOC6635496|XP_002059085.2|DVIR	LOC115627527|XP_030379087.1|SLEB
OG0007707	LOC6631926|XP_032295584.1|DVIR	LOC115633305|XP_030386584.1|SLEB
OG0007708	LOC6632141|XP_015026433.2|DVIR	LOC115627529|XP_030379089.1|SLEB
OG0007709	LOC6636142|XP_002059536.2|DVIR	LOC115629112|XP_030381301.1|SLEB
OG0007710	LOC6631429|XP_002055537.2|DVIR	LOC115627855|XP_030379576.1|SLEB
OG0007711	LOC6631983|XP_002055608.1|DVIR	LOC115627255|XP_030378742.1|SLEB
OG0007712	LOC6634444|XP_002058059.1|DVIR	LOC115629867|XP_030382319.1|SLEB
OG0007713	LOC6633728|XP_032296623.1|DVIR	LOC115629716|XP_030382097.1|SLEB
OG0007714	LOC6631589|XP_002055441.1|DVIR	LOC115627451|XP_030378977.1|SLEB
OG0007716	LOC6631949|XP_002055401.3|DVIR	LOC115629491|XP_030381825.1|SLEB
OG0007717	LOC6632918|XP_002055921.2|DVIR	LOC115620517|XP_030369643.1|SLEB
OG0007718	LOC6634694|XP_002058305.1|DVIR	LOC115626801|XP_030378129.1|SLEB
OG0007719	LOC6631897|XP_015026641.1|DVIR	LOC115628807|XP_030380883.1|SLEB
OG0007720	LOC6631862|XP_032295869.1|DVIR	LOC115628938|XP_030381071.1|SLEB
OG0007721	LOC6631564|XP_015026360.1|DVIR	LOC115627793|XP_030379473.1|SLEB
OG0007722	LOC6631566|XP_002055553.2|DVIR	LOC115627971|XP_030379726.1|SLEB
OG0007723	LOC6631618|XP_032295954.1|DVIR	LOC115628001|XP_030379767.1|SLEB
OG0007724	LOC6627853|XP_002052848.1|DVIR	LOC115631899|XP_030384608.1|SLEB
OG0007725	LOC6631785|XP_032295724.1|DVIR	LOC115629788|XP_030382203.1|SLEB
OG0007726	LOC6636021|XP_002059545.1|DVIR	LOC115627315|XP_030378819.1|SLEB
OG0007727	LOC6636140|XP_002059534.1|DVIR	LOC115625929|XP_030377025.1|SLEB
OG0007728	LOC6636045|XP_032295971.1|DVIR	LOC115628808|XP_030380888.1|SLEB
OG0007729	LOC6636171|XP_002059557.1|DVIR	LOC115627101|XP_030378517.1|SLEB
OG0007730	LOC6636044|XP_002059571.1|DVIR	LOC115628897|XP_030381016.1|SLEB
OG0007731	LOC6624531|XP_015031245.1|DVIR	LOC115623236|XP_030373345.1|SLEB
OG0007732	LOC6632057|XP_002055110.1|DVIR	LOC115627485|XP_030379024.1|SLEB
OG0007733	LOC6631985|XP_002055610.1|DVIR	LOC115627340|XP_030378845.1|SLEB
OG0007735	LOC6631305|XP_002055048.1|DVIR	LOC115626823|XP_030378163.1|SLEB
OG0007736	LOC6634687|XP_032289214.1|DVIR	LOC115626854|XP_030378216.1|SLEB
OG0007737	LOC6629966|XP_015027598.1|DVIR	LOC115621263|XP_030370722.1|SLEB
OG0007738	LOC6630958|XP_015027762.1|DVIR	LOC115620889|XP_030370231.1|SLEB
OG0007739	LOC6631646|XP_002055365.2|DVIR	LOC115628696|XP_030380735.1|SLEB
OG0007740	LOC6633417|XP_032296305.1|DVIR	LOC115628816|XP_030380902.1|SLEB
OG0007741	LOC6636088|XP_032296154.1|DVIR	LOC115629749|XP_030382145.1|SLEB
OG0007742	LOC6636672|XP_002060150.1|DVIR	LOC115627731|XP_030379353.1|SLEB
OG0007743	LOC6633134|XP_032288805.1|DVIR	LOC115621047|XP_030370429.1|SLEB
OG0007744	LOC26531712|XP_015031785.1|DVIR	LOC115629127|XP_030381325.1|SLEB
OG0007745	LOC6632591|XP_032289445.1|DVIR	LOC115621865|XP_030371546.1|SLEB
OG0007746	LOC6631273|XP_002054057.1|DVIR	LOC115620411|XP_030369491.1|SLEB
OG0007747	LOC6636161|XP_032296225.1|DVIR	LOC115627680|XP_030379283.1|SLEB
OG0007748	LOC6631900|XP_032295929.1|DVIR	LOC115627570|XP_030379154.1|SLEB
OG0007749	LOC6634528|XP_002057957.1|DVIR	LOC115626906|XP_030378276.1|SLEB
OG0007750	LOC6630200|XP_032296222.1|DVIR	LOC115620581|XP_030369744.1|SLEB
OG0007751	LOC6628194|XP_002052853.1|DVIR	LOC115631722|XP_030384417.1|SLEB
OG0007752	LOC6631311|XP_002055054.1|DVIR	LOC115626841|XP_030378188.1|SLEB
OG0007753	LOC6631828|XP_002055470.1|DVIR	LOC115627572|XP_030379155.1|SLEB
OG0007754	LOC6631874|XP_002055031.1|DVIR	LOC115629121|XP_030381318.1|SLEB
OG0007755	LOC6631750|XP_002055029.2|DVIR	LOC115629207|XP_030381467.1|SLEB
OG0007756	LOC6633689|XP_002057006.2|DVIR	LOC115626947|XP_030378323.1|SLEB
OG0007757	LOC6633388|XP_032296392.1|DVIR	LOC115627448|XP_030378973.1|SLEB
OG0007758	LOC6634211|XP_002057804.2|DVIR	LOC115625665|XP_030376659.1|SLEB
OG0007759	LOC6629496|XP_002054516.1|DVIR	LOC115620708|XP_030369943.1|SLEB
OG0007760	LOC6631775|XP_032296015.1|DVIR	LOC115628818|XP_030380906.1|SLEB
OG0007761	LOC6631449|XP_002055025.3|DVIR	LOC115629107|XP_030381292.1|SLEB
OG0007762	LOC6631469|XP_002055026.1|DVIR	LOC115629129|XP_030381329.1|SLEB
OG0007763	LOC6628198|XP_002052857.3|DVIR	LOC115631708|XP_030384395.1|SLEB
OG0007764	LOC6633725|XP_002057090.2|DVIR	LOC115626751|XP_030378064.1|SLEB
OG0007765	LOC6633724|XP_002057089.1|DVIR	LOC115626882|XP_030378252.1|SLEB
OG0007766	LOC6632252|XP_015026047.1|DVIR	LOC115620568|XP_030369719.1|SLEB
OG0007767	LOC6636208|XP_032290092.1|DVIR	LOC115627984|XP_030379740.1|SLEB
OG0007768	LOC6631773|XP_002055181.1|DVIR	LOC115626764|XP_030378081.1|SLEB
OG0007769	LOC6634768|XP_002058007.1|DVIR	LOC115629132|XP_030381334.1|SLEB
OG0007770	LOC6634770|XP_015025035.1|DVIR	LOC115624071|XP_030374517.1|SLEB
OG0007771	LOC6628657|XP_002051507.2|DVIR	LOC115626410|XP_030377636.1|SLEB
OG0007772	LOC6633572|XP_002057076.1|DVIR	LOC115628824|XP_030380916.1|SLEB
OG0007773	LOC6628919|XP_002051387.1|DVIR	LOC115626424|XP_030377652.1|SLEB
OG0007774	LOC6623059|XP_002046678.1|DVIR	LOC115628328|XP_030380245.1|SLEB
OG0007775	LOC6631663|XP_002054941.1|DVIR	LOC115629782|XP_030382196.1|SLEB
OG0007776	LOC6632002|XP_002055094.2|DVIR	LOC115627684|XP_030379287.1|SLEB
OG0007777	LOC6631826|XP_032295850.1|DVIR	LOC115633349|XP_030386644.1|SLEB
OG0007778	LOC6634460|XP_002057948.2|DVIR	LOC115627116|XP_030378541.1|SLEB
OG0007779	LOC6623872|XP_002046231.1|DVIR	LOC115632221|XP_030385139.1|SLEB
OG0007780	LOC6636695|XP_002060115.1|DVIR	LOC115633218|XP_030386465.1|SLEB
OG0007781	LOC6634645|XP_032296453.1|DVIR	LOC115629858|XP_030382303.1|SLEB
OG0007782	LOC6633704|XP_002057299.1|DVIR	LOC115629216|XP_030381482.1|SLEB
OG0007783	LOC6634509|XP_002058279.1|DVIR	LOC115629337|XP_030381643.1|SLEB
OG0007784	LOC6631034|XP_002054125.2|DVIR	LOC115621801|XP_030371440.1|SLEB
OG0007785	LOC6633482|XP_032296622.1|DVIR	LOC115629904|XP_030382369.1|SLEB
OG0007786	LOC6628305|XP_032294257.1|DVIR	LOC115631252|XP_030383824.1|SLEB
OG0007787	LOC6635215|XP_032294790.1|DVIR	LOC115620725|XP_030369965.1|SLEB
OG0007788	LOC6630566|XP_002054383.1|DVIR	LOC115621116|XP_030370520.1|SLEB
OG0007789	LOC6635142|XP_032294903.1|DVIR	LOC115620984|XP_030370364.1|SLEB
OG0007790	LOC6632759|XP_032288739.1|DVIR	LOC115621784|XP_030371402.1|SLEB
OG0007791	LOC6632213|XP_015025929.1|DVIR	LOC115620728|XP_030369968.1|SLEB
OG0007792	LOC6634427|XP_002057939.1|DVIR	LOC115627184|XP_030378647.1|SLEB
OG0007793	LOC6629960|XP_002053618.2|DVIR	LOC115623443|XP_030373653.1|SLEB
OG0007794	LOC6634682|XP_002057998.1|DVIR	LOC115629135|XP_030381338.1|SLEB
OG0007795	LOC6633791|XP_002056963.2|DVIR	LOC115627518|XP_030379073.1|SLEB
OG0007796	LOC6632886|XP_002055789.1|DVIR	LOC115629032|XP_030381194.1|SLEB
OG0007797	LOC6632620|XP_002056102.2|DVIR	LOC115620526|XP_030369653.1|SLEB
OG0007798	LOC6632429|XP_002056101.1|DVIR	LOC115621689|XP_030371259.1|SLEB
OG0007799	LOC6635189|XP_002058388.1|DVIR	LOC115621150|XP_030370568.1|SLEB
OG0007800	LOC6630920|XP_002053779.1|DVIR	LOC115621131|XP_030370542.1|SLEB
OG0007801	LOC6635271|XP_015024778.2|DVIR	LOC115628649|XP_030380678.1|SLEB
OG0007802	LOC26531808|XP_015027947.1|DVIR	LOC115625521|XP_030376446.1|SLEB
OG0007803	LOC6634979|XP_032295000.1|DVIR	LOC115621934|XP_030371641.1|SLEB
OG0007804	LOC6635470|XP_002058978.2|DVIR	LOC115628670|XP_030380699.1|SLEB
OG0007805	LOC6635468|XP_002058976.1|DVIR	LOC115628733|XP_030380796.1|SLEB
OG0007806	LOC6635467|XP_002058975.1|DVIR	LOC115628694|XP_030380731.1|SLEB
OG0007808	LOC6630859|XP_002052954.2|DVIR	LOC115629998|XP_030382486.1|SLEB
OG0007809	LOC6634409|XP_002057930.1|DVIR	LOC115627267|XP_030378755.1|SLEB
OG0007810	LOC6634182|XP_002057440.1|DVIR	LOC115626606|XP_030377859.1|SLEB
OG0007811	LOC6631142|XP_032288929.1|DVIR	LOC115620925|XP_030370288.1|SLEB
OG0007812	LOC6635542|XP_032296263.1|DVIR	LOC115627156|XP_030378598.1|SLEB
OG0007813	LOC6632508|XP_002056013.2|DVIR	LOC115621890|XP_030371578.1|SLEB
OG0007814	LOC6633875|XP_002057386.1|DVIR	LOC115629934|XP_030382400.1|SLEB
OG0007815	LOC6631851|XP_002055587.1|DVIR	LOC115627304|XP_030378806.1|SLEB
OG0007816	LOC6624673|XP_002047610.2|DVIR	LOC115628175|XP_030380022.1|SLEB
OG0007817	LOC6629425|XP_002054357.1|DVIR	LOC115621430|XP_030370941.1|SLEB
OG0007818	LOC6635153|XP_002058637.3|DVIR	LOC115620485|XP_030369578.1|SLEB
OG0007819	LOC6634557|XP_002057974.1|DVIR	LOC115627242|XP_030378725.1|SLEB
OG0007820	LOC6631044|XP_002054218.2|DVIR	LOC115621771|XP_030371381.1|SLEB
OG0007821	LOC6632430|XP_002056160.1|DVIR	LOC115621370|XP_030370856.1|SLEB
OG0007822	LOC6632431|XP_002056161.1|DVIR	LOC115621369|XP_030370855.1|SLEB
OG0007823	LOC6632433|XP_002056163.1|DVIR	LOC115621265|XP_030370724.1|SLEB
OG0007824	LOC6635035|XP_032295328.1|DVIR	LOC115621240|XP_030370692.1|SLEB
OG0007825	LOC6632367|XP_002056197.1|DVIR	LOC115621073|XP_030370460.1|SLEB
OG0007826	LOC6630154|XP_032295301.1|DVIR	LOC115621970|XP_030371680.1|SLEB
OG0007827	LOC6633549|XP_002057246.1|DVIR	LOC115633320|XP_030386610.1|SLEB
OG0007828	LOC6622234|XP_002046356.1|DVIR	LOC115624973|XP_030375685.1|SLEB
OG0007829	LOC6633032|XP_002056059.2|DVIR	LOC115620580|XP_030369740.1|SLEB
OG0007830	LOC6632848|XP_002056246.1|DVIR	LOC115621345|XP_030370825.1|SLEB
OG0007831	LOC6634625|XP_002058024.1|DVIR	LOC115629554|XP_030381902.1|SLEB
OG0007832	LOC6632162|XP_002055771.2|DVIR	LOC115629580|XP_030381932.1|SLEB
OG0007833	LOC6633722|XP_002057087.1|DVIR	LOC115626812|XP_030378148.1|SLEB
OG0007834	LOC6629701|XP_002052959.2|DVIR	LOC115628204|XP_030380057.1|SLEB
OG0007836	LOC6634849|XP_015024939.1|DVIR	LOC115621213|XP_030370655.1|SLEB
OG0007837	LOC6634900|XP_002058552.2|DVIR	LOC115621974|XP_030371684.1|SLEB
OG0007838	LOC6634911|XP_002058563.1|DVIR	LOC115621227|XP_030370676.1|SLEB
OG0007839	LOC6636030|XP_002059635.1|DVIR	LOC115633418|XP_030386737.1|SLEB
OG0007840	LOC6635213|XP_002058401.2|DVIR	LOC115620713|XP_030369950.1|SLEB
OG0007841	LOC6630407|XP_002054195.2|DVIR	LOC115621599|XP_030371151.1|SLEB
OG0007842	LOC6634960|XP_032294882.1|DVIR	LOC115621239|XP_030370690.1|SLEB
OG0007843	LOC6634961|XP_002058595.1|DVIR	LOC115620183|XP_030369166.1|SLEB
OG0007844	LOC6625505|XP_032292266.1|DVIR	LOC115629245|XP_030381562.1|SLEB
OG0007845	LOC6632248|XP_002056077.1|DVIR	LOC115621409|XP_030370914.1|SLEB
OG0007846	LOC6633384|XP_015025553.1|DVIR	LOC115627573|XP_030379156.1|SLEB
OG0007848	LOC6635155|XP_002058639.1|DVIR	LOC115620810|XP_030370094.1|SLEB
OG0007849	LOC6629890|XP_002054550.1|DVIR	LOC115620408|XP_030369489.1|SLEB
OG0007850	LOC6629889|XP_002054549.3|DVIR	LOC115620397|XP_030369469.1|SLEB
OG0007851	LOC6630618|XP_002053747.2|DVIR	LOC115621533|XP_030371058.1|SLEB
OG0007852	LOC6629931|XP_032294958.1|DVIR	LOC115622041|XP_030371769.1|SLEB
OG0007853	LOC6629684|XP_032292210.1|DVIR	LOC115621947|XP_030371654.1|SLEB
OG0007854	LOC6635062|XP_002058629.1|DVIR	LOC115621086|XP_030370479.1|SLEB
OG0007855	LOC6632715|XP_032289611.1|DVIR	LOC115625473|XP_030376382.1|SLEB
OG0007856	LOC6635154|XP_015024836.1|DVIR	LOC115621566|XP_030371107.1|SLEB
OG0007857	LOC6630022|XP_002054472.1|DVIR	LOC115620948|XP_030370323.1|SLEB
OG0007858	LOC6629221|XP_015028285.1|DVIR	LOC115632038|XP_030384863.1|SLEB
OG0007859	LOC6635463|XP_002058971.1|DVIR	LOC115630198|XP_030382626.1|SLEB
OG0007860	LOC6633167|XP_002055797.1|DVIR	LOC115620888|XP_030370230.1|SLEB
OG0007861	LOC6633109|XP_032288892.1|DVIR	LOC115628786|XP_030380861.1|SLEB
OG0007863	LOC6629039|XP_002052185.1|DVIR	LOC115631742|XP_030384441.1|SLEB
OG0007864	LOC6632786|XP_032288790.1|DVIR	LOC115625108|XP_030375873.1|SLEB
OG0007865	LOC6624595|XP_002047645.1|DVIR	LOC115632478|XP_030385512.1|SLEB
OG0007866	LOC6630495|XP_002054389.1|DVIR	LOC115620417|XP_030369500.1|SLEB
OG0007867	LOC6629636|XP_002054841.1|DVIR	LOC115621733|XP_030371323.1|SLEB
OG0007868	LOC6631125|XP_002054245.1|DVIR	LOC115621683|XP_030371254.1|SLEB
OG0007869	LOC6633504|XP_002056828.1|DVIR	LOC115628955|XP_030381091.1|SLEB
OG0007870	LOC6623680|XP_032291107.1|DVIR	LOC115623174|XP_030373250.1|SLEB
OG0007871	LOC6633813|XP_002057034.1|DVIR	LOC115629923|XP_030382388.1|SLEB
OG0007872	LOC6622318|XP_032290510.1|DVIR	LOC115623012|XP_030373043.1|SLEB
OG0007873	LOC6624376|XP_002046399.1|DVIR, LOC116650700|XP_032291026.1|DVIR	LOC115622348|XP_030372121.1|SLEB
OG0007874	LOC6636058|XP_002059522.1|DVIR	LOC115629663|XP_030382038.1|SLEB
OG0007875	LOC6626608|XP_002050560.2|DVIR	LOC115620395|XP_030369472.1|SLEB
OG0007876	LOC6633640|XP_032296410.1|DVIR	LOC115628887|XP_030381004.1|SLEB
OG0007877	LOC6633365|XP_032296571.1|DVIR	LOC115627149|XP_030378587.1|SLEB
OG0007878	LOC6635840|XP_002059452.1|DVIR	LOC115623116|XP_030373186.1|SLEB
OG0007879	LOC6623653|XP_002046824.1|DVIR	LOC115632281|XP_030385230.1|SLEB
OG0007880	LOC6633705|XP_002057300.1|DVIR	LOC115620045|XP_030369025.1|SLEB
OG0007881	LOC6636921|XP_002060377.1|DVIR	LOC115628339|XP_030380262.1|SLEB
OG0007882	LOC6636830|XP_002060269.1|DVIR	LOC115628325|XP_030380241.1|SLEB
OG0007883	LOC26530952|XP_032291478.1|DVIR	LOC115628287|XP_030380184.1|SLEB
OG0007884	LOC6622610|XP_002047251.2|DVIR	LOC115632443|XP_030385449.1|SLEB
OG0007885	LOC6626609|XP_002050561.2|DVIR	LOC115627816|XP_030379511.1|SLEB
OG0007886	LOC6634179|XP_002057437.2|DVIR	LOC115626608|XP_030377861.1|SLEB
OG0007887	LOC6636827|XP_015023705.1|DVIR	LOC115628324|XP_030380239.1|SLEB
OG0007888	LOC6623598|XP_002047369.2|DVIR	LOC115633004|XP_030386189.1|SLEB
OG0007889	LOC6623522|XP_002046866.1|DVIR	LOC115622658|XP_030372528.1|SLEB
OG0007890	LOC6622480|XP_015030947.1|DVIR	LOC115633135|XP_030386397.1|SLEB
OG0007891	LOC6631016|XP_032295247.1|DVIR	LOC115621791|XP_030371422.1|SLEB
OG0007892	LOC6625533|XP_002051015.3|DVIR	LOC115620016|XP_030368981.1|SLEB
OG0007893	LOC6626837|XP_002050839.1|DVIR	LOC115633297|XP_030386572.1|SLEB
OG0007894	LOC6623473|XP_032291424.1|DVIR	LOC115632115|XP_030384967.1|SLEB
OG0007895	LOC6623454|XP_032291456.1|DVIR	LOC115633158|XP_030386428.1|SLEB
OG0007896	LOC6623954|XP_002046278.1|DVIR	LOC115632236|XP_030385156.1|SLEB
OG0007897	LOC6624295|XP_002047141.1|DVIR	LOC115622551|XP_030372378.1|SLEB
OG0007898	LOC6622188|XP_002047412.1|DVIR	LOC115632422|XP_030385423.1|SLEB
OG0007899	LOC6623690|XP_032290187.1|DVIR	LOC115632515|XP_030385566.1|SLEB
OG0007900	LOC26531913|XP_032291611.1|DVIR	LOC115623428|XP_030373659.1|SLEB
OG0007901	LOC6623501|XP_002046774.1|DVIR	LOC115623237|XP_030373349.1|SLEB
OG0007902	LOC6633671|XP_002056930.1|DVIR	LOC115626738|XP_030378047.1|SLEB
OG0007903	LOC6623903|XP_032290861.1|DVIR	LOC115632728|XP_030385833.1|SLEB
OG0007904	LOC6624135|XP_002046283.1|DVIR	LOC115632418|XP_030385417.1|SLEB
OG0007905	LOC6628669|XP_002051825.1|DVIR	LOC115630460|XP_030382885.1|SLEB
OG0007906	LOC6623921|XP_032290860.1|DVIR	LOC115622350|XP_030372124.1|SLEB
OG0007907	LOC6622247|XP_002046940.1|DVIR	LOC115622162|XP_030371891.1|SLEB
OG0007908	LOC6624210|XP_002046939.1|DVIR	LOC115622163|XP_030371892.1|SLEB
OG0007909	LOC6633720|XP_002057085.1|DVIR	LOC115626813|XP_030378149.1|SLEB
OG0007910	LOC6622171|XP_002047569.1|DVIR	LOC115630974|XP_030383419.1|SLEB
OG0007911	LOC6636824|XP_015023707.1|DVIR	LOC115628226|XP_030380090.1|SLEB
OG0007912	LOC6636847|XP_015023704.2|DVIR	LOC115628326|XP_030380243.1|SLEB
OG0007913	LOC6636825|XP_002060274.1|DVIR	LOC115628227|XP_030380091.1|SLEB
OG0007914	LOC6624621|XP_002047493.2|DVIR	LOC115634027|XP_030387427.1|SLEB
OG0007915	LOC6622949|XP_002046503.1|DVIR	LOC115632300|XP_030385261.1|SLEB
OG0007916	LOC6623648|XP_002047342.2|DVIR	LOC115626568|XP_030377807.1|SLEB
OG0007917	LOC6635987|XP_002059305.1|DVIR	LOC115633686|XP_030387003.1|SLEB
OG0007918	LOC6635800|XP_032291907.1|DVIR	LOC115625242|XP_030376097.1|SLEB
OG0007919	LOC6625485|XP_002051030.3|DVIR	LOC115624003|XP_030374438.1|SLEB
OG0007920	LOC6626759|XP_032292460.1|DVIR	LOC115633978|XP_030387359.1|SLEB
OG0007921	LOC6625402|XP_002050143.2|DVIR	LOC115634182|XP_030387627.1|SLEB
OG0007922	LOC6632966|XP_032289832.1|DVIR	LOC115624244|XP_030374723.1|SLEB
OG0007923	LOC6634573|XP_002058185.2|DVIR	LOC115626747|XP_030378059.1|SLEB
OG0007924	LOC6636317|XP_002059877.1|DVIR	LOC115620704|XP_030369941.1|SLEB
OG0007925	LOC6625264|XP_002050627.1|DVIR	LOC115630105|XP_030382583.1|SLEB
OG0007926	LOC6627273|XP_002050650.1|DVIR	LOC115634212|XP_030387664.1|SLEB
OG0007927	LOC6627582|XP_032293503.1|DVIR	LOC115629008|XP_030381155.1|SLEB
OG0007928	LOC6633946|XP_032293761.1|DVIR	LOC115626604|XP_030377855.1|SLEB
OG0007929	LOC6627546|XP_032294477.1|DVIR	LOC115625759|XP_030376777.1|SLEB
OG0007930	LOC6627109|XP_002048965.1|DVIR	LOC115624905|XP_030375614.1|SLEB
OG0007931	LOC6628011|XP_002051315.1|DVIR	LOC115625924|XP_030377019.1|SLEB
OG0007932	LOC6636673|XP_002060151.1|DVIR	LOC115627732|XP_030379354.1|SLEB
OG0007933	LOC6630665|XP_002053444.2|DVIR	LOC115623377|XP_030373533.1|SLEB
OG0007934	LOC6628973|XP_002051365.1|DVIR	LOC115626399|XP_030377622.1|SLEB
OG0007935	LOC26531807|XP_032293844.1|DVIR	LOC115626159|XP_030377293.1|SLEB
OG0007936	LOC6627425|XP_002052410.1|DVIR	LOC115632050|XP_030384883.1|SLEB
OG0007937	LOC6628422|XP_002051861.1|DVIR	LOC115632023|XP_030384828.1|SLEB
OG0007938	LOC6629237|XP_032294022.1|DVIR	LOC115630446|XP_030382868.1|SLEB
OG0007939	LOC6627325|XP_002051921.1|DVIR	LOC115631080|XP_030383587.1|SLEB
OG0007940	LOC6627408|XP_002051919.2|DVIR	LOC115632047|XP_030384879.1|SLEB
OG0007941	LOC6625992|XP_002050015.2|DVIR	LOC115632299|XP_030385262.1|SLEB
OG0007942	LOC6636716|XP_002060189.2|DVIR	LOC115629229|XP_030381499.1|SLEB
OG0007943	LOC6634332|XP_002057685.3|DVIR	LOC115626087|XP_030377200.1|SLEB
OG0007944	LOC6636826|XP_002060275.3|DVIR	LOC115628225|XP_030380089.1|SLEB
OG0007945	LOC6635664|XP_002059199.1|DVIR	LOC115628479|XP_030380461.1|SLEB
OG0007946	LOC6634158|XP_002057525.1|DVIR	LOC115625971|XP_030377075.1|SLEB
OG0007947	LOC6634272|XP_002057689.1|DVIR	LOC115626172|XP_030377309.1|SLEB
OG0007948	LOC6634207|XP_032293404.1|DVIR	LOC115626302|XP_030377490.1|SLEB
OG0007949	LOC6633528|XP_002057356.1|DVIR	LOC115629671|XP_030382049.1|SLEB
OG0007950	LOC6628816|XP_032293951.1|DVIR	LOC115630751|XP_030383266.1|SLEB
OG0007951	LOC6628539|XP_032294258.1|DVIR	LOC115630945|XP_030383374.1|SLEB
OG0007952	LOC6628789|XP_002051932.1|DVIR	LOC115631099|XP_030383613.1|SLEB
OG0007953	LOC6628014|XP_002051318.1|DVIR	LOC115625672|XP_030376668.1|SLEB
OG0007954	LOC6628172|XP_015028018.1|DVIR	LOC115629016|XP_030381172.1|SLEB
OG0007955	LOC6629157|XP_032294328.1|DVIR	LOC115626121|XP_030377234.1|SLEB
OG0007956	LOC6628325|XP_032293664.1|DVIR	LOC115629045|XP_030381207.1|SLEB
OG0007957	LOC6634139|XP_032289035.1|DVIR	LOC115630733|XP_030383247.1|SLEB
OG0007958	LOC6631299|XP_002054938.1|DVIR	LOC115629797|XP_030382219.1|SLEB
OG0007959	LOC6629034|XP_002052811.1|DVIR	LOC115631825|XP_030384525.1|SLEB
OG0007960	LOC6628092|XP_002051152.1|DVIR	LOC115625680|XP_030376677.1|SLEB
OG0007961	LOC6632662|XP_002056468.1|DVIR	LOC115623594|XP_030373856.1|SLEB
OG0007962	LOC6634636|XP_032296403.1|DVIR	LOC115627099|XP_030378515.1|SLEB
OG0007963	LOC6634365|XP_002057706.1|DVIR	LOC115626160|XP_030377294.1|SLEB
OG0007964	LOC6628085|XP_002051169.1|DVIR	LOC115628999|XP_030381144.1|SLEB
OG0007965	LOC6628279|XP_002051472.3|DVIR	LOC115626253|XP_030377409.1|SLEB
