Orthogroup	DVIR.longest_only	CPIP.longest_only
OG0007716	LOC6631949|XP_002055401.3|DVIR	LOC120421425|XP_039440571.1|CPIP
OG0007717	LOC6632918|XP_002055921.2|DVIR	LOC120417022|XP_039434895.1|CPIP
OG0007719	LOC6631897|XP_015026641.1|DVIR	LOC120428373|XP_039449338.1|CPIP
OG0007720	LOC6631862|XP_032295869.1|DVIR	LOC120426047|XP_039446701.1|CPIP
OG0007721	LOC6631564|XP_015026360.1|DVIR	LOC120415177|XP_039432603.1|CPIP
OG0007722	LOC6631566|XP_002055553.2|DVIR	LOC120413640|XP_039430525.1|CPIP
OG0007723	LOC6631618|XP_032295954.1|DVIR	LOC120429012|XP_039450115.1|CPIP
OG0007724	LOC6627853|XP_002052848.1|DVIR	LOC120423411|XP_039443183.1|CPIP
OG0007725	LOC6631785|XP_032295724.1|DVIR	LOC120413343|XP_039430056.1|CPIP
OG0007726	LOC6636021|XP_002059545.1|DVIR	LOC120424698|XP_039444811.1|CPIP
OG0007727	LOC6636140|XP_002059534.1|DVIR	LOC120424692|XP_039444805.1|CPIP
OG0007728	LOC6636045|XP_032295971.1|DVIR	LOC120424529|XP_039444622.1|CPIP
OG0007729	LOC6636171|XP_002059557.1|DVIR	LOC120424532|XP_039444627.1|CPIP
OG0007730	LOC6636044|XP_002059571.1|DVIR	LOC120416906|XP_039434739.1|CPIP
OG0007731	LOC6624531|XP_015031245.1|DVIR	LOC120430987|XP_039452086.1|CPIP
OG0007732	LOC6632057|XP_002055110.1|DVIR	LOC120413291|XP_039429981.1|CPIP
OG0007733	LOC6631985|XP_002055610.1|DVIR	LOC120413161|XP_039429807.1|CPIP
OG0007734	LOC6631989|XP_002055614.1|DVIR	LOC120432278|XP_039453402.1|CPIP
OG0007735	LOC6631305|XP_002055048.1|DVIR	LOC120426602|XP_039447329.1|CPIP
OG0007736	LOC6634687|XP_032289214.1|DVIR	LOC120414524|XP_039431666.1|CPIP
OG0007737	LOC6629966|XP_015027598.1|DVIR	LOC120414150|XP_039431121.1|CPIP
OG0007738	LOC6630958|XP_015027762.1|DVIR	LOC120414170|XP_039431162.1|CPIP
OG0007739	LOC6631646|XP_002055365.2|DVIR	LOC120419613|XP_039438286.1|CPIP
OG0007740	LOC6633417|XP_032296305.1|DVIR	LOC120419627|XP_039438315.1|CPIP
OG0007741	LOC6636088|XP_032296154.1|DVIR	LOC120417756|XP_039435845.1|CPIP
OG0007742	LOC6636672|XP_002060150.1|DVIR	LOC120432667|XP_039453854.1|CPIP
OG0007743	LOC6633134|XP_032288805.1|DVIR	LOC120428363|XP_039449301.1|CPIP
OG0007744	LOC26531712|XP_015031785.1|DVIR	LOC120422227|XP_039441583.1|CPIP
OG0007746	LOC6631273|XP_002054057.1|DVIR	LOC120426471|XP_039447168.1|CPIP
OG0007747	LOC6636161|XP_032296225.1|DVIR	LOC120413292|XP_039429980.1|CPIP
OG0007748	LOC6631900|XP_032295929.1|DVIR	LOC120413272|XP_039429935.1|CPIP
OG0007749	LOC6634528|XP_002057957.1|DVIR	LOC120423866|XP_039443748.1|CPIP
OG0007750	LOC6630200|XP_032296222.1|DVIR	LOC120423870|XP_039443752.1|CPIP, LOC120420772|XP_039439853.1|CPIP
OG0007751	LOC6628194|XP_002052853.1|DVIR	LOC120430115|XP_039451133.1|CPIP
OG0007752	LOC6631311|XP_002055054.1|DVIR	LOC120425535|XP_039446029.1|CPIP
OG0007753	LOC6631828|XP_002055470.1|DVIR	LOC120416279|XP_039433927.1|CPIP
OG0007754	LOC6631874|XP_002055031.1|DVIR	LOC120418065|XP_039436257.1|CPIP
OG0007755	LOC6631750|XP_002055029.2|DVIR	LOC120414210|XP_039431244.1|CPIP
OG0007756	LOC6633689|XP_002057006.2|DVIR	LOC120419885|XP_039438684.1|CPIP, LOC120418087|XP_039436289.1|CPIP
OG0007757	LOC6633388|XP_032296392.1|DVIR	LOC120419905|XP_039438707.1|CPIP
OG0007758	LOC6634211|XP_002057804.2|DVIR	LOC120419890|XP_039438692.1|CPIP
OG0007760	LOC6631775|XP_032296015.1|DVIR	LOC120428463|XP_039449410.1|CPIP
OG0007761	LOC6631449|XP_002055025.3|DVIR	LOC120426438|XP_039447136.1|CPIP
OG0007762	LOC6631469|XP_002055026.1|DVIR	LOC120426431|XP_039447128.1|CPIP
OG0007763	LOC6628198|XP_002052857.3|DVIR	LOC120426439|XP_039447137.1|CPIP
OG0007764	LOC6633725|XP_002057090.2|DVIR	LOC120426430|XP_039447125.1|CPIP
OG0007765	LOC6633724|XP_002057089.1|DVIR	LOC120426447|XP_039447140.1|CPIP
OG0007766	LOC6632252|XP_015026047.1|DVIR	LOC120426424|XP_039447116.1|CPIP
OG0007767	LOC6636208|XP_032290092.1|DVIR	LOC120424148|XP_039444126.1|CPIP
OG0007768	LOC6631773|XP_002055181.1|DVIR	LOC120431852|XP_039452912.1|CPIP
OG0007771	LOC6628657|XP_002051507.2|DVIR	LOC120429691|XP_039450660.1|CPIP
OG0007772	LOC6633572|XP_002057076.1|DVIR	LOC120425008|XP_039445313.1|CPIP
OG0007773	LOC6628919|XP_002051387.1|DVIR	LOC120425482|XP_039445953.1|CPIP
OG0007775	LOC6631663|XP_002054941.1|DVIR	LOC120425624|XP_039446141.1|CPIP
OG0007776	LOC6632002|XP_002055094.2|DVIR	LOC120425635|XP_039446152.1|CPIP
OG0007777	LOC6631826|XP_032295850.1|DVIR	LOC120431415|XP_039452470.1|CPIP
OG0007778	LOC6634460|XP_002057948.2|DVIR	LOC120427650|XP_039448463.1|CPIP
OG0007780	LOC6636695|XP_002060115.1|DVIR	LOC120428525|XP_039449488.1|CPIP
OG0007781	LOC6634645|XP_032296453.1|DVIR	LOC120413004|XP_039429588.1|CPIP
OG0007782	LOC6633704|XP_002057299.1|DVIR	LOC120429010|XP_039450082.1|CPIP
OG0007788	LOC6630566|XP_002054383.1|DVIR	LOC120425477|XP_039445946.1|CPIP
OG0007789	LOC6635142|XP_032294903.1|DVIR	LOC120431710|XP_039452766.1|CPIP
OG0007790	LOC6632759|XP_032288739.1|DVIR	LOC120431864|XP_039452933.1|CPIP
OG0007791	LOC6632213|XP_015025929.1|DVIR	LOC120423859|XP_039443746.1|CPIP
OG0007792	LOC6634427|XP_002057939.1|DVIR	LOC120423835|XP_039443714.1|CPIP
OG0007794	LOC6634682|XP_002057998.1|DVIR	LOC120417203|XP_039435103.1|CPIP
OG0007795	LOC6633791|XP_002056963.2|DVIR	LOC120430959|XP_039452023.1|CPIP
OG0007796	LOC6632886|XP_002055789.1|DVIR	LOC120425733|XP_039446270.1|CPIP
OG0007797	LOC6632620|XP_002056102.2|DVIR	LOC120423295|XP_039442993.1|CPIP
OG0007798	LOC6632429|XP_002056101.1|DVIR	LOC120423294|XP_039442991.1|CPIP
OG0007800	LOC6630920|XP_002053779.1|DVIR	LOC120426742|XP_039447454.1|CPIP
OG0007802	LOC26531808|XP_015027947.1|DVIR	LOC120415992|XP_039433583.1|CPIP
OG0007803	LOC6634979|XP_032295000.1|DVIR	LOC120422571|XP_039441989.1|CPIP
OG0007804	LOC6635470|XP_002058978.2|DVIR	LOC120430217|XP_039451226.1|CPIP
OG0007805	LOC6635468|XP_002058976.1|DVIR	LOC120430222|XP_039451235.1|CPIP
OG0007806	LOC6635467|XP_002058975.1|DVIR	LOC120430221|XP_039451234.1|CPIP
OG0007808	LOC6630859|XP_002052954.2|DVIR	LOC120423723|XP_039443562.1|CPIP
OG0007809	LOC6634409|XP_002057930.1|DVIR	LOC120428284|XP_039449211.1|CPIP
OG0007810	LOC6634182|XP_002057440.1|DVIR	LOC120428287|XP_039449213.1|CPIP
OG0007812	LOC6635542|XP_032296263.1|DVIR	LOC120418356|XP_039436643.1|CPIP
OG0007813	LOC6632508|XP_002056013.2|DVIR	LOC120431840|XP_039452905.1|CPIP
OG0007814	LOC6633875|XP_002057386.1|DVIR	LOC120421190|XP_039440328.1|CPIP
OG0007815	LOC6631851|XP_002055587.1|DVIR	LOC120424262|XP_039444258.1|CPIP
OG0007816	LOC6624673|XP_002047610.2|DVIR	LOC120427406|XP_039448201.1|CPIP
OG0007817	LOC6629425|XP_002054357.1|DVIR	LOC120427405|XP_039448200.1|CPIP
OG0007818	LOC6635153|XP_002058637.3|DVIR	LOC120427156|XP_039447947.1|CPIP
OG0007819	LOC6634557|XP_002057974.1|DVIR	LOC120421191|XP_039440329.1|CPIP
OG0007820	LOC6631044|XP_002054218.2|DVIR	LOC120420713|XP_039439742.1|CPIP
OG0007821	LOC6632430|XP_002056160.1|DVIR	LOC120420733|XP_039439762.1|CPIP
OG0007822	LOC6632431|XP_002056161.1|DVIR	LOC120420732|XP_039439761.1|CPIP
OG0007823	LOC6632433|XP_002056163.1|DVIR	LOC120420718|XP_039439750.1|CPIP
OG0007824	LOC6635035|XP_032295328.1|DVIR	LOC120420721|XP_039439753.1|CPIP
OG0007825	LOC6632367|XP_002056197.1|DVIR	LOC120414293|XP_039431363.1|CPIP
OG0007826	LOC6630154|XP_032295301.1|DVIR	LOC120422546|XP_039441947.1|CPIP
OG0007827	LOC6633549|XP_002057246.1|DVIR	LOC120431640|XP_039452682.1|CPIP
OG0007828	LOC6622234|XP_002046356.1|DVIR	LOC120422325|XP_039441653.1|CPIP
OG0007829	LOC6633032|XP_002056059.2|DVIR	LOC120430493|XP_039451521.1|CPIP
OG0007830	LOC6632848|XP_002056246.1|DVIR	LOC120430092|XP_039451113.1|CPIP, LOC120424333|XP_039444358.1|CPIP
OG0007831	LOC6634625|XP_002058024.1|DVIR	LOC120421186|XP_039440321.1|CPIP
OG0007832	LOC6632162|XP_002055771.2|DVIR	LOC120427413|XP_039448211.1|CPIP
OG0007833	LOC6633722|XP_002057087.1|DVIR	LOC120427403|XP_039448198.1|CPIP
OG0007834	LOC6629701|XP_002052959.2|DVIR	LOC120417014|XP_039434888.1|CPIP
OG0007836	LOC6634849|XP_015024939.1|DVIR	LOC120415785|XP_039433350.1|CPIP
OG0007837	LOC6634900|XP_002058552.2|DVIR	LOC120430150|XP_039451168.1|CPIP
OG0007838	LOC6634911|XP_002058563.1|DVIR	LOC120428854|XP_039449910.1|CPIP
OG0007839	LOC6636030|XP_002059635.1|DVIR	LOC120430275|XP_039451301.1|CPIP
OG0007840	LOC6635213|XP_002058401.2|DVIR	LOC120423556|XP_039443338.1|CPIP
OG0007841	LOC6630407|XP_002054195.2|DVIR	LOC120431390|XP_039452454.1|CPIP, LOC120430168|XP_039451181.1|CPIP
OG0007842	LOC6634960|XP_032294882.1|DVIR	LOC120424276|XP_039444273.1|CPIP
OG0007843	LOC6634961|XP_002058595.1|DVIR	LOC120424267|XP_039444263.1|CPIP
OG0007846	LOC6633384|XP_015025553.1|DVIR	LOC120424856|XP_039445042.1|CPIP
OG0007847	LOC6634855|XP_002058645.1|DVIR	LOC120427163|XP_039447955.1|CPIP
OG0007848	LOC6635155|XP_002058639.1|DVIR	LOC120428710|XP_039449715.1|CPIP
OG0007849	LOC6629890|XP_002054550.1|DVIR	LOC120428705|XP_039449711.1|CPIP
OG0007850	LOC6629889|XP_002054549.3|DVIR	LOC120428704|XP_039449710.1|CPIP
OG0007851	LOC6630618|XP_002053747.2|DVIR	LOC120428708|XP_039449713.1|CPIP
OG0007852	LOC6629931|XP_032294958.1|DVIR	LOC120423341|XP_039443045.1|CPIP
OG0007853	LOC6629684|XP_032292210.1|DVIR	LOC120418336|XP_039436609.1|CPIP
OG0007854	LOC6635062|XP_002058629.1|DVIR	LOC120418337|XP_039436610.1|CPIP
OG0007855	LOC6632715|XP_032289611.1|DVIR	LOC120423527|XP_039443307.1|CPIP
OG0007856	LOC6635154|XP_015024836.1|DVIR	LOC120423533|XP_039443314.1|CPIP
OG0007857	LOC6630022|XP_002054472.1|DVIR	LOC120431748|XP_039452808.1|CPIP
OG0007858	LOC6629221|XP_015028285.1|DVIR	LOC120431826|XP_039452886.1|CPIP
OG0007865	LOC6624595|XP_002047645.1|DVIR	LOC120422580|XP_039442003.1|CPIP
OG0007866	LOC6630495|XP_002054389.1|DVIR	LOC120425371|XP_039445814.1|CPIP
OG0007867	LOC6629636|XP_002054841.1|DVIR	LOC120425368|XP_039445810.1|CPIP
OG0007868	LOC6631125|XP_002054245.1|DVIR	LOC120423558|XP_039443344.1|CPIP
OG0007869	LOC6633504|XP_002056828.1|DVIR	LOC120428080|XP_039448991.1|CPIP
OG0007870	LOC6623680|XP_032291107.1|DVIR	LOC120427621|XP_039448435.1|CPIP
OG0007871	LOC6633813|XP_002057034.1|DVIR	LOC120423015|XP_039442587.1|CPIP
OG0007872	LOC6622318|XP_032290510.1|DVIR	LOC120421742|XP_039440943.1|CPIP
OG0007873	LOC6624376|XP_002046399.1|DVIR, LOC116650700|XP_032291026.1|DVIR	LOC120417842|XP_039435996.1|CPIP
OG0007874	LOC6636058|XP_002059522.1|DVIR	LOC120419493|XP_039438116.1|CPIP
OG0007875	LOC6626608|XP_002050560.2|DVIR	LOC120419498|XP_039438122.1|CPIP
OG0007876	LOC6633640|XP_032296410.1|DVIR	LOC120422633|XP_039442065.1|CPIP
OG0007877	LOC6633365|XP_032296571.1|DVIR	LOC120412890|XP_039429451.1|CPIP
OG0007878	LOC6635840|XP_002059452.1|DVIR	LOC120425584|XP_039446092.1|CPIP
OG0007879	LOC6623653|XP_002046824.1|DVIR	LOC120432628|XP_039453812.1|CPIP
OG0007880	LOC6633705|XP_002057300.1|DVIR	LOC120426012|XP_039446622.1|CPIP
OG0007881	LOC6636921|XP_002060377.1|DVIR	LOC120420565|XP_039439572.1|CPIP
OG0007882	LOC6636830|XP_002060269.1|DVIR	LOC120424871|XP_039445063.1|CPIP
OG0007883	LOC26530952|XP_032291478.1|DVIR	LOC120424784|XP_039444919.1|CPIP
OG0007884	LOC6622610|XP_002047251.2|DVIR	LOC120430318|XP_039451353.1|CPIP
OG0007885	LOC6626609|XP_002050561.2|DVIR	LOC120412394|XP_039428778.1|CPIP
OG0007886	LOC6634179|XP_002057437.2|DVIR	LOC120426796|XP_039447507.1|CPIP
OG0007887	LOC6636827|XP_015023705.1|DVIR	LOC120413192|XP_039429840.1|CPIP
OG0007888	LOC6623598|XP_002047369.2|DVIR	LOC120413186|XP_039429834.1|CPIP
OG0007889	LOC6623522|XP_002046866.1|DVIR	LOC120413205|XP_039429855.1|CPIP
OG0007890	LOC6622480|XP_015030947.1|DVIR	LOC120413268|XP_039429929.1|CPIP
OG0007891	LOC6631016|XP_032295247.1|DVIR	LOC120418480|XP_039436853.1|CPIP
OG0007892	LOC6625533|XP_002051015.3|DVIR	LOC120420078|XP_039438937.1|CPIP
OG0007893	LOC6626837|XP_002050839.1|DVIR	LOC120420084|XP_039438947.1|CPIP
OG0007894	LOC6623473|XP_032291424.1|DVIR	LOC120428829|XP_039449873.1|CPIP
OG0007895	LOC6623454|XP_032291456.1|DVIR	LOC120428828|XP_039449871.1|CPIP
OG0007896	LOC6623954|XP_002046278.1|DVIR	LOC120430782|XP_039451830.1|CPIP
OG0007897	LOC6624295|XP_002047141.1|DVIR	LOC120413448|XP_039430215.1|CPIP
OG0007898	LOC6622188|XP_002047412.1|DVIR	LOC120413454|XP_039430223.1|CPIP
OG0007899	LOC6623690|XP_032290187.1|DVIR	LOC120414636|XP_039431802.1|CPIP
OG0007900	LOC26531913|XP_032291611.1|DVIR	LOC120412900|XP_039429466.1|CPIP
OG0007901	LOC6623501|XP_002046774.1|DVIR	LOC120430336|XP_039451371.1|CPIP, LOC120429809|XP_039450793.1|CPIP
OG0007902	LOC6633671|XP_002056930.1|DVIR	LOC120426141|XP_039446792.1|CPIP
OG0007903	LOC6623903|XP_032290861.1|DVIR	LOC120417624|XP_039435671.1|CPIP
OG0007904	LOC6624135|XP_002046283.1|DVIR	LOC120417611|XP_039435659.1|CPIP
OG0007905	LOC6628669|XP_002051825.1|DVIR	LOC120423601|XP_039443399.1|CPIP
OG0007906	LOC6623921|XP_032290860.1|DVIR	LOC120413404|XP_039430137.1|CPIP
OG0007907	LOC6622247|XP_002046940.1|DVIR	LOC120430384|XP_039451421.1|CPIP
OG0007908	LOC6624210|XP_002046939.1|DVIR	LOC120430385|XP_039451424.1|CPIP
OG0007909	LOC6633720|XP_002057085.1|DVIR	LOC120430390|XP_039451428.1|CPIP, LOC120430838|XP_039451888.1|CPIP
OG0007910	LOC6622171|XP_002047569.1|DVIR	LOC120427935|XP_039448814.1|CPIP
OG0007911	LOC6636824|XP_015023707.1|DVIR	LOC120415805|XP_039433363.1|CPIP
OG0007912	LOC6636847|XP_015023704.2|DVIR	LOC120415789|XP_039433352.1|CPIP
OG0007913	LOC6636825|XP_002060274.1|DVIR	LOC120415790|XP_039433353.1|CPIP
OG0007914	LOC6624621|XP_002047493.2|DVIR	LOC120419000|XP_039437505.1|CPIP
OG0007915	LOC6622949|XP_002046503.1|DVIR	LOC120419540|XP_039438183.1|CPIP
OG0007916	LOC6623648|XP_002047342.2|DVIR	LOC120431460|XP_039452511.1|CPIP
OG0007917	LOC6635987|XP_002059305.1|DVIR	LOC120430640|XP_039451675.1|CPIP
OG0007918	LOC6635800|XP_032291907.1|DVIR	LOC120418835|XP_039437288.1|CPIP
OG0007922	LOC6632966|XP_032289832.1|DVIR	LOC120426166|XP_039446819.1|CPIP
OG0007926	LOC6627273|XP_002050650.1|DVIR	LOC120431736|XP_039452795.1|CPIP
OG0007931	LOC6628011|XP_002051315.1|DVIR	LOC120414657|XP_039431850.1|CPIP
OG0007932	LOC6636673|XP_002060151.1|DVIR	LOC120414661|XP_039431863.1|CPIP
OG0007933	LOC6630665|XP_002053444.2|DVIR	LOC120414723|XP_039431960.1|CPIP
OG0007934	LOC6628973|XP_002051365.1|DVIR	LOC120430914|XP_039451967.1|CPIP
OG0007935	LOC26531807|XP_032293844.1|DVIR	LOC120431073|XP_039452161.1|CPIP
OG0007936	LOC6627425|XP_002052410.1|DVIR	LOC120431281|XP_039452353.1|CPIP
OG0007937	LOC6628422|XP_002051861.1|DVIR	LOC120419177|XP_039437770.1|CPIP
OG0007938	LOC6629237|XP_032294022.1|DVIR	LOC120422800|XP_039442275.1|CPIP
OG0007941	LOC6625992|XP_002050015.2|DVIR	LOC120430183|XP_039451197.1|CPIP
OG0007942	LOC6636716|XP_002060189.2|DVIR	LOC120423660|XP_039443476.1|CPIP
OG0007943	LOC6634332|XP_002057685.3|DVIR	LOC120423664|XP_039443480.1|CPIP
OG0007944	LOC6636826|XP_002060275.3|DVIR	LOC120418313|XP_039436575.1|CPIP
OG0007945	LOC6635664|XP_002059199.1|DVIR	LOC120422981|XP_039442525.1|CPIP
OG0007946	LOC6634158|XP_002057525.1|DVIR	LOC120413563|XP_039430376.1|CPIP
OG0007947	LOC6634272|XP_002057689.1|DVIR	LOC120413629|XP_039430473.1|CPIP
OG0007948	LOC6634207|XP_032293404.1|DVIR	LOC120413625|XP_039430468.1|CPIP
OG0007949	LOC6633528|XP_002057356.1|DVIR	LOC120414097|XP_039431054.1|CPIP
OG0007950	LOC6628816|XP_032293951.1|DVIR	LOC120413637|XP_039430487.1|CPIP
OG0007951	LOC6628539|XP_032294258.1|DVIR	LOC120413632|XP_039430482.1|CPIP
OG0007952	LOC6628789|XP_002051932.1|DVIR	LOC120420132|XP_039439016.1|CPIP
OG0007953	LOC6628014|XP_002051318.1|DVIR	LOC120428850|XP_039449907.1|CPIP
OG0007954	LOC6628172|XP_015028018.1|DVIR	LOC120414747|XP_039431997.1|CPIP
OG0007955	LOC6629157|XP_032294328.1|DVIR	LOC120424894|XP_039445116.1|CPIP
OG0007956	LOC6628325|XP_032293664.1|DVIR	LOC120424904|XP_039445129.1|CPIP
OG0007957	LOC6634139|XP_032289035.1|DVIR	LOC120416306|XP_039433962.1|CPIP
OG0007958	LOC6631299|XP_002054938.1|DVIR	LOC120413086|XP_039429727.1|CPIP
OG0007959	LOC6629034|XP_002052811.1|DVIR	LOC120413128|XP_039429767.1|CPIP
OG0007960	LOC6628092|XP_002051152.1|DVIR	LOC120428000|XP_039448906.1|CPIP
OG0007961	LOC6632662|XP_002056468.1|DVIR	LOC120416308|XP_039433964.1|CPIP
OG0007962	LOC6634636|XP_032296403.1|DVIR	LOC120421719|XP_039440900.1|CPIP
OG0007963	LOC6634365|XP_002057706.1|DVIR	LOC120420828|XP_039439884.1|CPIP
OG0007964	LOC6628085|XP_002051169.1|DVIR	LOC120420806|XP_039439861.1|CPIP
OG0007965	LOC6628279|XP_002051472.3|DVIR	LOC120428320|XP_039449250.1|CPIP
OG0007966	LOC6627440|XP_002052241.1|DVIR	LOC120416263|XP_039433900.1|CPIP
OG0007967	LOC6628532|XP_002052055.1|DVIR	LOC120425341|XP_039445768.1|CPIP
OG0007968	LOC6627839|XP_002051729.3|DVIR	LOC120425333|XP_039445742.1|CPIP
OG0007969	LOC6628854|XP_002051240.1|DVIR	LOC120423127|XP_039442739.1|CPIP
OG0007970	LOC26530452|XP_015030203.1|DVIR	LOC120415968|XP_039433546.1|CPIP
OG0007971	LOC6635447|XP_002058987.1|DVIR	LOC120428678|XP_039449662.1|CPIP
OG0007972	LOC6625631|XP_002050756.2|DVIR	LOC120419857|XP_039438628.1|CPIP
OG0007973	LOC6628312|XP_032293986.1|DVIR	LOC120412796|XP_039429321.1|CPIP
OG0007974	LOC6633827|XP_002057106.1|DVIR	LOC120412816|XP_039429354.1|CPIP
OG0007975	LOC6629645|XP_032292889.1|DVIR	LOC120416613|XP_039434346.1|CPIP
OG0007976	LOC6632178|XP_002055276.1|DVIR	LOC120415983|XP_039433573.1|CPIP
OG0007977	LOC6628037|XP_002052685.1|DVIR	LOC120416261|XP_039433898.1|CPIP
OG0007978	LOC6628824|XP_002052589.1|DVIR	LOC120420008|XP_039438848.1|CPIP
OG0007979	LOC6628228|XP_002051176.3|DVIR	LOC120422616|XP_039442044.1|CPIP
OG0007980	LOC6628837|XP_032293989.1|DVIR	LOC120412826|XP_039429366.1|CPIP
OG0007981	LOC6634627|XP_002058026.1|DVIR	LOC120412821|XP_039429362.1|CPIP
OG0007982	LOC6627759|XP_002051132.2|DVIR	LOC120412789|XP_039429312.1|CPIP
OG0007983	LOC6627502|XP_002052785.1|DVIR	LOC120415532|XP_039433025.1|CPIP
OG0007984	LOC6633935|XP_015025300.1|DVIR	LOC120421133|XP_039440230.1|CPIP
OG0007985	LOC6629173|XP_002052368.2|DVIR	LOC120421149|XP_039440273.1|CPIP
OG0007987	LOC6628988|XP_002052119.2|DVIR	LOC120415568|XP_039433080.1|CPIP
OG0007988	LOC6634008|XP_002057829.1|DVIR	LOC120431688|XP_039452736.1|CPIP
OG0007989	LOC6636626|XP_002060090.1|DVIR	LOC120413859|XP_039430750.1|CPIP
OG0007990	LOC6628093|XP_002051153.1|DVIR	LOC120412487|XP_039428913.1|CPIP, LOC120418181|XP_039436418.1|CPIP
OG0007991	LOC6627690|XP_032294474.1|DVIR	LOC120419469|XP_039438089.1|CPIP
OG0007992	LOC26530858|XP_015028869.1|DVIR	LOC120426274|XP_039446951.1|CPIP
OG0007993	LOC6629755|XP_002053897.3|DVIR	LOC120432433|XP_039453585.1|CPIP
OG0007994	LOC6633961|XP_002057763.1|DVIR	LOC120423109|XP_039442722.1|CPIP
OG0007995	LOC6634019|XP_032293421.1|DVIR	LOC120421281|XP_039440408.1|CPIP, LOC120420975|XP_039440042.1|CPIP
OG0007996	LOC6635412|XP_015024632.1|DVIR	LOC120419460|XP_039438076.1|CPIP
OG0007997	LOC6622920|XP_002048034.2|DVIR	LOC120426285|XP_039446968.1|CPIP
OG0007998	LOC6627936|XP_002052661.1|DVIR	LOC120426269|XP_039446944.1|CPIP
OG0007999	LOC6629236|XP_015028501.1|DVIR	LOC120412687|XP_039429197.1|CPIP
OG0008000	LOC6629235|XP_002052611.1|DVIR	LOC120412684|XP_039429192.1|CPIP
OG0008001	LOC6635749|XP_002059220.1|DVIR	LOC120419044|XP_039437544.1|CPIP
OG0008003	LOC6635750|XP_002059221.2|DVIR	LOC120429072|XP_039450153.1|CPIP
OG0008004	LOC6631445|XP_032296252.1|DVIR	LOC120426565|XP_039447271.1|CPIP
OG0008005	LOC6636128|XP_032296267.1|DVIR	LOC120426560|XP_039447260.1|CPIP
OG0008006	LOC6634826|XP_032296372.1|DVIR	LOC120423202|XP_039442837.1|CPIP
OG0008007	LOC6633527|XP_002057355.1|DVIR	LOC120423204|XP_039442842.1|CPIP
OG0008009	LOC6633772|XP_002057304.1|DVIR	LOC120426573|XP_039447292.1|CPIP
OG0008010	LOC6636665|XP_002060143.2|DVIR	LOC120420629|XP_039439636.1|CPIP
OG0008011	LOC6627044|XP_002050074.2|DVIR	LOC120420641|XP_039439653.1|CPIP
OG0008012	LOC6626688|XP_002049825.3|DVIR	LOC120420639|XP_039439651.1|CPIP
OG0008013	LOC6625777|XP_002049127.2|DVIR	LOC120416170|XP_039433789.1|CPIP
OG0008014	LOC6629999|XP_002054712.1|DVIR	LOC120416158|XP_039433771.1|CPIP
OG0008015	LOC6623288|XP_002048549.1|DVIR	LOC120416141|XP_039433751.1|CPIP
OG0008016	LOC6623241|XP_002048551.1|DVIR	LOC120416143|XP_039433753.1|CPIP
OG0008017	LOC6633250|XP_032296576.1|DVIR	LOC120416194|XP_039433812.1|CPIP
OG0008018	LOC6635475|XP_002059004.2|DVIR	LOC120423936|XP_039443854.1|CPIP
OG0008019	LOC6634412|XP_032296330.1|DVIR	LOC120427999|XP_039448898.1|CPIP
OG0008020	LOC6632646|XP_002056545.1|DVIR	LOC120427002|XP_039447752.1|CPIP
OG0008021	LOC6635519|XP_002058937.2|DVIR	LOC120414840|XP_039432101.1|CPIP
OG0008022	LOC6630246|XP_002053910.1|DVIR	LOC120418560|XP_039436929.1|CPIP
OG0008023	LOC6631768|XP_002055176.1|DVIR	LOC120418887|XP_039437356.1|CPIP
OG0008024	LOC6631766|XP_002055174.1|DVIR	LOC120418982|XP_039437466.1|CPIP
OG0008025	LOC6635584|XP_032295673.1|DVIR	LOC120419135|XP_039437660.1|CPIP
OG0008026	LOC6635448|XP_032295915.1|DVIR	LOC120419146|XP_039437718.1|CPIP
OG0008027	LOC6634629|XP_032296425.1|DVIR	LOC120418587|XP_039436969.1|CPIP
OG0008028	LOC6630364|XP_002054900.1|DVIR	LOC120425614|XP_039446131.1|CPIP
OG0008029	LOC6630421|XP_002053296.1|DVIR	LOC120431566|XP_039452608.1|CPIP
OG0008030	LOC6632392|XP_002056628.1|DVIR	LOC120423913|XP_039443831.1|CPIP
OG0008031	LOC6634194|XP_002057787.1|DVIR	LOC120423471|XP_039443236.1|CPIP
OG0008032	LOC6629750|XP_002053892.2|DVIR	LOC120425218|XP_039445583.1|CPIP
OG0008033	LOC6632569|XP_002056328.2|DVIR	LOC120420471|XP_039439433.1|CPIP
OG0008034	LOC6631887|XP_032295406.1|DVIR	LOC120420003|XP_039438831.1|CPIP
OG0008035	LOC6631463|XP_002054927.2|DVIR	LOC120421617|XP_039440780.1|CPIP
OG0008036	LOC6632617|XP_002056317.1|DVIR	LOC120418175|XP_039436409.1|CPIP
OG0008037	LOC6629820|XP_032289718.1|DVIR	LOC120418183|XP_039436417.1|CPIP
OG0008038	LOC6631715|XP_032295616.1|DVIR	LOC120426767|XP_039447476.1|CPIP
OG0008039	LOC6629989|XP_002054171.3|DVIR	LOC120415156|XP_039432530.1|CPIP
OG0008040	LOC6629329|XP_002053870.1|DVIR	LOC120414784|XP_039432032.1|CPIP
OG0008042	LOC6629849|XP_002054470.1|DVIR	LOC120432177|XP_039453250.1|CPIP
OG0008044	LOC6633594|XP_002056806.1|DVIR	LOC120422257|XP_039441588.1|CPIP
OG0008045	LOC6635579|XP_002058993.3|DVIR	LOC120432391|XP_039453521.1|CPIP
