Orthogroup	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
OG0037093																													LOC110180864|XP_020804199.1|DSER								
OG0037094																													LOC110180880|XP_020804215.1|DSER								
OG0037095																													LOC110180883|XP_020804218.1|DSER								
OG0037096																													LOC110180885|XP_020804219.1|DSER								
OG0037097																													LOC110180895|XP_020804228.1|DSER								
OG0037098																													LOC110180902|XP_020804236.1|DSER								
OG0037099																													LOC110180905|XP_020804239.1|DSER								
OG0037100																													LOC110180910|XP_020804244.1|DSER								
OG0037101																													LOC110180922|XP_020804256.1|DSER								
OG0037102																													LOC110180930|XP_020804266.1|DSER								
OG0037103																													LOC110180933|XP_020804269.1|DSER								
OG0037104																													LOC110180948|XP_020804283.1|DSER								
OG0037105																													LOC110180960|XP_020804295.1|DSER								
OG0037106																													LOC110180966|XP_020804300.1|DSER								
OG0037107																													LOC110180981|XP_020804316.1|DSER								
OG0037108																													LOC110180983|XP_020804318.1|DSER								
OG0037109																													LOC110180993|XP_020804327.1|DSER								
OG0037110																													LOC110180994|XP_020804328.1|DSER								
OG0037111																													LOC110181013|XP_020804348.1|DSER								
OG0037112																													LOC110181018|XP_020804351.1|DSER								
OG0037113																													LOC110181026|XP_020804359.1|DSER								
OG0037114																													LOC110181039|XP_020804373.1|DSER								
OG0037115																													LOC110181046|XP_020804378.1|DSER								
OG0037116																													LOC110181057|XP_020804389.1|DSER								
OG0037117																													LOC110181059|XP_020804391.1|DSER								
OG0037118																													LOC110181084|XP_020804412.1|DSER								
OG0037119																													LOC110181090|XP_020804418.1|DSER								
OG0037120																													LOC110181092|XP_020804420.1|DSER								
OG0037121																													LOC110181394|XP_020804788.1|DSER								
OG0037122																													LOC110181532|XP_020804971.1|DSER								
OG0037123																													LOC110181575|XP_020805026.1|DSER								
OG0037124																													LOC110181952|XP_020805550.1|DSER								
OG0037125																													LOC110182010|XP_020805600.1|DSER								
OG0037126																													LOC110182020|XP_020805610.1|DSER								
OG0037127																													LOC110181914|XP_020805507.1|DSER								
OG0037128																													LOC110182049|XP_020805662.1|DSER								
OG0037129																													LOC110181934|XP_020805530.1|DSER								
OG0037130																													LOC110182172|XP_020805833.1|DSER								
OG0037131																													LOC110182262|XP_020805939.1|DSER								
OG0037132																													LOC110182426|XP_020806122.1|DSER								
OG0037133																													LOC110182427|XP_020806123.1|DSER								
OG0037134																													LOC110182442|XP_020806136.1|DSER								
OG0037135																													LOC110182439|XP_020806134.1|DSER								
OG0037136																													LOC110182444|XP_020806138.1|DSER								
OG0037137																													LOC110182437|XP_020806131.1|DSER								
OG0037138																													LOC110182490|XP_020806196.1|DSER								
OG0037139																													LOC110182483|XP_020806189.1|DSER								
OG0037140																													LOC110182475|XP_020806175.1|DSER								
OG0037141																													LOC110182500|XP_020806208.1|DSER								
OG0037142																													LOC110182505|XP_020806214.1|DSER								
OG0037143																													LOC110182559|XP_020806270.1|DSER								
OG0037144																													LOC110182560|XP_020806271.1|DSER								
OG0037145																													LOC110182530|XP_020806238.1|DSER								
OG0037146																													LOC110182661|XP_020806398.1|DSER								
OG0037147																													LOC110182718|XP_020806477.1|DSER								
OG0037148																													LOC110182777|XP_020806559.1|DSER								
OG0037149																													LOC110182790|XP_020806575.1|DSER								
OG0037150																													LOC110182851|XP_020806644.1|DSER								
OG0037151																													LOC110183102|XP_020806953.1|DSER								
OG0037152																													LOC110183203|XP_020807075.1|DSER								
OG0037153																													LOC110183435|XP_020807375.1|DSER								
OG0037154																													LOC110183466|XP_020807406.1|DSER								
OG0037155																													LOC110183446|XP_020807385.1|DSER								
OG0037156																													LOC110183505|XP_020807450.1|DSER								
OG0037157																													LOC110183508|XP_020807452.1|DSER								
OG0037158																													LOC110183575|XP_020807546.1|DSER								
OG0037159																													LOC110183687|XP_020807686.1|DSER								
OG0037160																													LOC110183620|XP_020807596.1|DSER								
OG0037161																													LOC110183625|XP_020807601.1|DSER								
OG0037162																													LOC110183731|XP_020807737.1|DSER								
OG0037163																													LOC110183809|XP_020807820.1|DSER								
OG0037164																													LOC110183778|XP_020807794.1|DSER								
OG0037165																													LOC110183910|XP_020807914.1|DSER								
OG0037166																													LOC110183968|XP_020807982.1|DSER								
OG0037167																													LOC110184156|XP_020808222.1|DSER								
OG0037168																													LOC110184183|XP_020808252.1|DSER								
OG0037169																													LOC110184203|XP_020808309.1|DSER								
OG0037170																													LOC110184250|XP_020808370.1|DSER								
OG0037171																													LOC110184316|XP_020808464.1|DSER								
OG0037172																													LOC110184300|XP_020808447.1|DSER								
OG0037173																													LOC110184322|XP_020808474.1|DSER								
OG0037174																													LOC110184317|XP_020808465.1|DSER								
OG0037175																													LOC110184474|XP_020808680.1|DSER								
OG0037176																													LOC110184475|XP_020808681.1|DSER								
OG0037177																													LOC110184473|XP_020808678.1|DSER								
OG0037178																													LOC110184391|XP_020808558.1|DSER								
OG0037179																													LOC110184438|XP_020808636.1|DSER								
OG0037180																													LOC110184810|XP_020809107.1|DSER								
OG0037181																													LOC110184968|XP_020809274.1|DSER								
OG0037182																													LOC110185135|XP_020809494.1|DSER								
OG0037183																													LOC110185034|XP_020809344.1|DSER								
OG0037184																													LOC110185093|XP_020809443.1|DSER								
OG0037185																													LOC110185495|XP_020810049.1|DSER								
OG0037186																													LOC110185900|XP_020810573.1|DSER								
OG0037187																													LOC110185904|XP_020810576.1|DSER								
OG0037188																													LOC110185906|XP_020810579.1|DSER								
OG0037189																													LOC110185678|XP_020810304.1|DSER								
OG0037190																													LOC110185922|XP_020810594.1|DSER								
